,Concept_ID,sah,sq
758,manchmal::ADV,арыт,nganjëherë
759,oft::ADV,чаастатык,shpesh
760,immer::ADV,мэлдьи,përherë
761,immer::ADV,мэлдьи,gjithnjë
762,niemals::ADV,хаһан да,kurrë
763,niemals::ADV,хаһан да,asnjëherë
764,hier::ADV,маныаха,këtu
765,hierhin::ADV,бэттэх,knej
766,von hier::ADV,мантан,që këtej
767,von hier::ADV,мантан,prej këtej
768,dort::ADV,онно,aty
769,dort::ADV,онно,atje
770,dorthin::ADV,онно,anej
771,geradeaus::ADV,быһа,drejt
772,geradeaus::ADV,быһаччы,drejt
773,vorwärts::ADV,инники,mbroth
774,vorwärts::ADV,инники,përpara
775,rückwärts::ADV,төттөру,mbrapsht
776,zurück::ADV,төттөрү,prapa
777,zurück::ADV,төттөрү,mbrapsht
778,unten::ADV,аллара,poshtë
779,hinab::ADV,аллара,përposh
780,oben::ADV,үөһэ,lart
781,oben::ADV,үөһэ,sipër
782,hinauf::ADV,өрө,lart
783,hinauf::ADV,өрө,përpjetë
784,hinauf::ADV,үөһэ,lart
785,hinauf::ADV,үөһэ,përpjetë
786,überall::ADV,бэйдиэ,kudo
787,nicht::ADV,буолбатах,s'
788,nicht::ADV,буолбатах,nuk
789,ein wenig::ADV,кыратык,një tis
790,kaum::ADV,нэһиилэ,mezi
791,sehr::ADV,бэрт,fort
792,sehr::ADV,бэрт,shumë
793,sehr::ADV,наһаа,fort
794,sehr::ADV,наһаа,shumë
795,so::ADV,оччо,ashtu
796,so::ADV,оччо,kështu
797,so::ADV,оннук,ashtu
798,so::ADV,оннук,kështu
799,noch::ADV,өссө,ende
800,noch::ADV,өссө,akoma
801,nur::ADV,эрэ,vetëm
802,nur::ADV,сыччах,vetëm
803,schon::ADV,бэлиэр,tashmë
804,wieder::ADV,эмиэ,përsëri
805,vergebens::ADV,таак,kot
806,vor::PRP,иннигэр,para
807,hinter::PRP,кэлин,prapa
808,hinter::PRP,кэлин,mbrapa
809,unter::PRP,-ҕа,nën
810,unter::PRP,оһох түгэҕэ,nën
811,durch::PRP,курдары,nëpër
812,neben::PRP,аттыгар,pranë
813,neben::PRP,аттыгар,përbri
814,zwischen::PRP,ыккардынан,midis
815,zwischen::PRP,ыккардынан,ndërmjet
816,wegen::PRP,уҥуортан,për
817,dies::PRN,ити,ky
818,dies::PRN,бу,ky
819,das::PRN,били,ky
820,alles::PRN,барыта,gjithçka
821,ich::PRN,мин,unë
822,du::PRN,эн,ti
823,er::PRN,кнни,ai
824,wir::PRN,биһиги,ne
825,ihr::PRN,эһиги,ju
826,sie::PRN,кинилэр,ata
827,was::FPRN,туох,ç'
828,was::FPRN,туох,çfarë
829,wer::FPRN,ким,kush
830,wo::FADV,ханна,ku
831,wohin::FADV,ханна,për ku
832,wie::FADV,хайдах,si
833,warum::FADV,тоҕо,pse
834,warum::FADV,тоҕо,përse
835,wieviel::FNUM,төһө,sa
836,eins::NUM,биир,një
837,zwei::NUM,икки,dy
838,drei::NUM,үс,tre
839,vier::NUM,түөрт,katër
840,fünf::NUM,биэс,pesë
841,sechs::NUM,алта,gjashtë
842,sieben::NUM,сэттэ,shtatë
843,acht::NUM,аҕыс,tetë
844,neun::NUM,тоҕус,nëntë
845,zehn::NUM,уон,dhjetë
846,elf::NUM,уон биир,njëmbëdhjetë
847,zwölf::NUM,уон икки,dymbëdhjetë
848,zwanzig::NUM,сүүрбэ,njëzet
849,dreißig::NUM,отут,tridhjetë
850,vierzig::NUM,түөрт уон,dyzet
851,fünfzig::NUM,биэс уон,pesëdhjetë
852,sechzig::NUM,алта уон,gjashtëdhjetë
853,siebzig::NUM,сэттэ уон,shtatëdhjetë
854,achtzig::NUM,аҕыс уон,tetëdhjetë
855,neunzig::NUM,тоҕус уонус,nëntëdhjetë
856,hundert::NUM,сүүс,qind
857,tausend::NUM,тыһыынча,mijë
858,und::CNJ,да,e
859,und::CNJ,да,dhe
860,und::CNJ,уонна,e
861,und::CNJ,уонна,dhe
862,und::CNJ,итиэннэ,e
863,und::CNJ,итиэннэ,dhe
864,oder::CNJ,эбэтэр,a
865,oder::CNJ,эбэтэр,apo
866,stehen::V,тур,rri
867,sitzen::V,олор,rri
868,liegen::V,сыт,rri shtrirë
869,hängen::V,санньылый,varem
870,werden::V,буол,bëhem
871,passieren::V,буол,ndodh
872,beginnen::V,саҕалан,filloj
873,enden::V,бүт,përfundoj
874,wechseln::V,уларый,ndërroj
875,aufgehen[Sonne]::V,ой,hapem
876,untergehen[Sonne]::V,киир,hyj
877,untergehen[Sonne]::V,киир,perëndoj
878,scheinen[Sonne]::V,сырдат,ndriçoj
879,donnern::V,эт,gjëmoj
880,donnern::V,эт,bubulloj
881,wehen::V,үр,fryj
882,strömen::V,кутулун,derdh
883,fließen::V,сүүр,rrjedh
884,sich drehen::V,эргий,rrotullohem
885,schwanken::V,биэтэҥнээ,dyzoj
886,schwingen::V,эйэҥнээ,dridhem
887,fallen::V,оҕут,bie
888,brennen::V,умай,digjem
889,rauchen::V,буруолаа,nxjerr tym
890,regnen::V,самыырдаа,bie shi
891,gefrieren::V,тоҥ,ngrij
892,tauen::V,ир,shkrij
893,schmelzen::V,уулун,shkrij
894,trocknen::V,куур,thaj
895,sieden::V,оргуй,ziej
896,faulen::V,сытый,kalbem
897,faulen::V,сытый,prishem
898,verfaulen::V,сытыйан_хаал,kalbem
899,reißen::V,хайыт,grisem
900,reißen::V,хайыт,shqyhem
901,reißen::V,быһытталан,grisem
902,reißen::V,быһытталан,shqyhem
903,versinken::V,тимир,humboj
904,versinken::V,батылын,humboj
905,vergehen::V,дьай,kaloj
906,erscheinen::V,көһүн,dukem
907,verschwinden::V,сүт,zhdukem
908,sinken::V,намтаа,ulem
909,abnehmen::V,аччаа,pakësohem
910,abnehmen::V,аччаа,zvogëlohem
911,zunehmen::V,элбээ,shtohem
912,steigen::V,үрдээ,rritem
913,wachsen::V,үүн,rritem
914,glänzen::V,кылбай,vezulloj
915,funkeln::V,күлүмнээ,xixoj
916,funkeln::V,күлүмнээ,xixëlloj
917,funkeln::V,күлүмүрдээ,xixoj
918,funkeln::V,күлүмүрдээ,xixëlloj
919,lärmen::V,тыаһаа,oshtij
920,lärmen::V,тыаһаа,zhurmoj
921,läuten::V,собуоннаа,bie
922,klingeln::V,линкинээ,i bie ziles
923,klirren::V,айгырат,kërcëlloj
924,brausen::V,сирилээ,gjëmoj
925,rauschen::V,суугунаа,fëshfërij
926,klingen::V,доргуй,tingëlloj
927,bellen::V,үр,leh
928,heulen::V,улуй,ulërij
929,blasen::V,үр,fryj
930,pfeifen::V,иһиир,fishkëllej
931,schreien::V,кылан,bërtas
932,schreien::V,хаһыытаа,bërtas
933,stöhnen::V,ынчыктаа,rënkoj
934,zittern::V,титирээ,trembem
935,zittern::V,дьигиһий,trembem
936,leben::V,олор,rroj
937,leben::V,олор,jetoj
938,geboren werden::V,төрөө,lind
939,atmen::V,тыын,marr frymë
940,trinken::V,ис,pi
941,essen::V,аһаа,ha
942,schlucken::V,ыйыһын,gëlltis
943,schlucken::V,ыйыһын,kapërdij
944,müde werden::V,сылай,lodhem
945,einschlafen::V,утуйан хаал,bie të fle
946,schlafen::V,утуй,fle
947,schlafen::V,утуйа сыт,fle
948,aufwachen::V,уһугун,zgjohem
949,aufstehen::V,тур,çohem
950,aufstehen::V,тур,ngrihem
951,sich erholen::V,сынньан,qetësohem
952,sich erholen::V,сынньан,shtendosem
953,krank werden::V,ыарый,bie i sëmurë
954,krank sein::V,ыарый,jam i sëmurë
955,krank sein::V,ыарыт,jam i sëmurë
956,schmerzen::V,ыарыт,dhemb
957,husten::V,сөтөлүн,kollitem
958,genesen::V,көн,shërohem
959,sterben::V,өл,vdes
960,umkommen::V,өл,vdes
961,umkommen::V,өл,mbaroj
962,umkommen::V,оҕут,vdes
963,umkommen::V,оҕут,mbaroj
964,sich bewegen::V,хамсаа,shkundem
965,sich rühren::V,хамсаа,lëviz
966,sich erheben::V,тур,ngrihem
967,sich setzen::V,олор,ulem
968,hinfallen::V,оҕут,gremisem
969,laufen::V,хаам,eci
970,schreiten::V,атыллаа,çapem
971,spazierengehen::V,дьаарбай,shëtis
972,eilen::V,тиэтэй,ngas
973,sich beeilen::V,ыксаа,nxitoj
974,sausen::V,элээр,eci shpejt
975,rennen::V,сүүрэкэлээ,vrapoj
976,springen::V,ой,kërcej
977,springen::V,ыстан,kërcej
978,klettern::V,ытын,hipi
979,schaukeln::V,эйэҥнээ,kolovitem
980,schaukeln::V,биэрэҥнээ,kolovitem
981,kriechen::V,сыыл,zvarritem
982,schwimmen::V,уһун,notoj
983,schwimmen::V,харбаа,notoj
984,tauchen::V,умус,zhytem
985,rudern::V,эрт,vozis
986,fahren::V,айаннаа,shkoj
987,fliegen::V,көт,fluturoj
988,gehen::V,бар,eci
989,gehen::V,бар,shkoj
990,weggehen::V,бар,vete
991,abfahren::V,бар,nisem
992,anhalten::V,тохтоо,ndalem
993,hineingehen::V,киир,futem
994,eintreten::V,киир,hyj
995,kommen::V,кэл,vij
996,ankommen::V,кэл,arrij
997,ankommen::V,кэл,mbërrij
998,ankommen::V,тиий,arrij
999,ankommen::V,тиий,mbërrij
1000,zurückkommen::V,төнүн,kthehem
1001,bleiben::V,хаал,mbetem
1002,bleiben::V,хаал,qëndroj
1003,warten::V,көһүт,pres
1004,erwarten::V,күүт,pres
1005,erwarten::V,көһүт,pres
1006,suchen::V,ирдээ,kërkoj
1007,suchen::V,көрдөө,kërkoj
1008,finden::V,бул,gjej
1009,versuchen::V,сорун,mundohem
1010,vorbereiten::V,бэлэмнээ,përgatis
1011,lieben::V,таптаа,dashuroj
1012,mögen::V,сөбүл,dua
1013,lachen::V,күл,qesh
1014,rühren::V,долгут,mallëngjej
1015,weinen::V,ытаа,qaj
1016,schimpfen::V,үөҕүс,shaj
1017,sich ärgern::V,кыыһыр,bëhem verem
1018,sich ärgern::V,кыйахан,bëhem verem
1019,sich fürchten::V,куттан,kam frikë
1020,sich fürchten::V,куттан,frikësohem
1021,sich fürchten::V,дьиксин,kam frikë
1022,sich fürchten::V,дьиксин,frikësohem
1023,fürchten::V,дьиксин,kam frikë nga
1024,fürchten::V,куттан,kam frikë nga
1025,fliehen::V,күрээ,arratisem
1026,flüchten::V,күрээ,iki
1027,sehen::V,көр,shoh
1028,anschauen::V,көр,shikoj
1029,ansehen::V,көр,shikoj
1030,hören::V,бил,dëgjoj
1031,hören::V,иһит,dëgjoj
1032,zuhören::V,иһит,veshtoj
1033,probieren::V,боруобалаан көр,provoj
1034,probieren::V,амсайан көр,provoj
1035,riechen::V,сытырҕаа,nuhas
1036,fühlen::V,бил,ndiej
1037,scheinen::V,көһүн,ndriçoj
1038,zu sehen sein::V,көһүн,dukem
1039,vernehmen::V,иһит,dëgjoj
1040,frieren::V,тоҥ,mërdhij
1041,frieren::V,үлүй,mërdhij
1042,tun::V,гын,bëj
1043,können::V,кыай,mund
1044,wollen::V,баҕар,dua
1045,wollen::V,баҕар,dëshiroj
1046,anfangen::V,саҕалаа,filloj
1047,beenden::V,бүтэр,kryej
1048,beenden::V,бүтэр,mbaroj
1049,aufhören::V,уурай,pushoj
1050,gelingen::V,сатан,më shkon mbarë
1051,geraten::V,баар буолан биэр,del
1052,geraten::V,баар буола тус,del
1053,geraten::V,буолан таҕыс,del
1054,öffnen::V,ас,hap
1055,schließen::V,сап,mbyll
1056,schließen::V,хатаа,mbyll
1057,stellen::V,уур,vë
1058,stellen::V,туруор,vë
1059,setzen::V,туруор,vë
1060,setzen::V,уур,vë
1061,legen::V,уур,vë
1062,berühren::V,тыыт,rrok
1063,berühren::V,таарый,rrok
1064,verbinden::V,кэлгий,bashkoj
1065,bedecken::V,бүрүй,mbuloj
1066,aufhängen::V,ыйаа,var
1067,anzünden::V,умат,ndez
1068,aufheben::V,өрө тарт,ngre
1069,zurücklassen::V,бырах,lë pas
1070,verlieren::V,сүтэр,humb
1071,fallen lassen::V,түһэр,lëshoj
1072,fallen lassen::V,мүлчү тут,lëshoj
1073,machen::V,оҥор,bëj
1074,machen::V,оҥоһун,bëj
1075,herstellen::V,оҥор,prodhoj
1076,bauen::V,тут,ndërtoj
1077,reparieren::V,абырахтаа,ndreq
1078,reparieren::V,абырахтаа,meremetoj
1079,verbessern::V,тупсар,përmirësoj
1080,ändern::V,уларыт,ndërroj
1081,graben::V,хас,gërmoj
1082,beugen::V,бокут,kërrus
1083,beugen::V,токурут,kërrus
1084,beugen::V,бүк баттаа,kërrus
1085,biegen::V,иэх,përkul
1086,biegen::V,өҕүлүннэр,përkul
1087,drehen::V,эргит,dredh
1088,drehen::V,эргит,rrotulloj
1089,drehen::V,эргичит,dredh
1090,drehen::V,эргичит,rrotulloj
1091,wenden::V,эргилин,kthej
1092,umdrehen::V,түҥнэр,kthej
1093,heben::V,көтөх,ngre
1094,hochheben::V,таһаар,ngre
1095,ergreifen::V,тут,rrëmbej
1096,halten::V,тут,mbaj
1097,drücken::V,ык,shtyp
1098,schieben::V,ас,shtyj
1099,kratzen::V,кыһыы,kruaj
1100,kratzen::V,кыһыы,gërvisht
1101,lecken::V,салаа,lëpij
1102,beißen::V,ытыр,kafshoj
1103,abreißen::V,быһа тарт,shkëpus
1104,abreißen::V,туура тарт,shkëpus
1105,abschneiden::V,быс,cungoj
1106,abschneiden::V,быһан ыл,cungoj
1107,abschneiden::V,быһа баттаа,cungoj
1108,binden::V,кэлгий,lidh
1109,stecken::V,батары ас,fus
1110,stecken::V,батары ас,ngul
1111,brechen::V,тоһут,thyej
1112,klopfen::V,тоҥсуй,trokas
1113,hauen::V,оҕус,godas
1114,kleben::V,силимнээ,ngjis
1115,reiben::V,аал,fërkoj
1116,streichen::V,сыбаа,lyej
1117,schleifen::V,чочуй,mpreh
1118,schneiden::V,быс,pres
1119,rütteln::V,иэҕэҥнэт,shkund
1120,schütteln::V,сахсый,lëkund
1121,schwenken::V,дайбаа,valëvit
1122,schütten::V,кут,mbush
1123,füllen::V,толор,mbush
1124,einwickeln::V,суулаа,mbështjell
1125,tragen::V,ит,mbaj
1126,tragen::V,ит,mbart
1127,schleppen::V,сос,heq
1128,schleppen::V,сос,zhgërryej
1129,ziehen::V,тарт,tërheq
1130,aufbewahren::V,уур,ruaj
1131,aufbewahren::V,харай,ruaj
1132,werfen::V,бырах,hedh
1133,fangen::V,хап,kap
1134,packen::V,тут,rrëmbej
1135,verstecken::V,саһыар,fsheh
1136,teilen::V,үллэр,ndaj
1137,schicken::V,ыыт,dërgoj
1138,bringen::V,аҕал,sjell
1139,hinzufügen::V,эп,shtoj
1140,bekommen::V,ыл,kap
1141,bekommen::V,булун,kap
1142,erhalten::V,ыл,marr
1143,nehmen::V,ыл,marr
1144,wählen::V,быыбардаа,zgjedh
1145,auswählen::V,тал,përzgjedh
1146,bewahren::V,харай,ruaj
1147,behindern::V,мэһэйдээ,pengoj
1148,verderben::V,буорту гын,prish
1149,beschädigen::V,алдьат,dëmtoj
1150,zerbrechen::V,үлтүрүт,thyej
1151,zerreißen::V,хайыта тарт,çjerr
1152,zerreißen::V,хайыта тарт,zheloj
1153,zerstören::V,алдьат,prish
1154,zerstören::V,алдьат,shkatërroj
1155,verbrennen::V,уоттаа,djeg
1156,geben::V,биэр,jap
1157,reichen::V,аҕал,jap
1158,schenken::V,бэлэхтээ,fal
1159,schenken::V,бэлэхтээ,dhuroj
1160,versprechen::V,эрэннэр,premtoj
1161,wünschen::V,баҕар,uroj
1162,loben::V,хайҕаа,lëvdoj
1163,loben::V,хайҕаа,lavdëroj
1164,küssen::V,уураа,puth
1165,wiegen::V,бигээ,tund
1166,zudecken::V,сап,mbuloj
1167,zudecken::V,бүрүй,mbuloj
1168,wecken::V,уһугуннар,zgjoj
1169,zeigen::V,көрдөр,dëftej
1170,führen::V,салай,çoj
1171,lehren::V,үөрэт,arsej
1172,unterrichten::V,үөрэт,arsimoj
1173,aufziehen::V,иит,rris
1174,leiten::V,салай,udhëheq
1175,antreiben::V,кыһай,nxis
1176,lassen::V,күһэй,detyroj
1177,einladen::V,ыҥыр,ftoj
1178,vereinigen::V,холбоо,bashkoj
1179,vereinigen::V,түм,bashkoj
1180,besuchen::V,сырыт,vizitoj
1181,besuchen::V,билсэ сырыт,vizitoj
1182,treffen::V,көрүс,ndesh
1183,sich versammeln::V,мүһүн,tubohem
1184,sich versammeln::V,түмүс,tubohem
1185,spielen::V,оонньоо,loz
1186,spielen::V,оонньоо,luaj
1187,singen::V,ыллаа,këndoj
1188,tanzen::V,үҥкүүлээ,kërcej
1189,tanzen::V,үҥкүүлээ,vallëzoj
1190,sich trennen::V,араҕыс,ndahem
1191,verlassen::V,хааллар,braktis
1192,retten::V,өрүһүй,shpëtoj
1193,bewachen::V,араҥаччылаа,ruaj
1194,schützen::V,көмүскээ,ruaj
1195,schützen::V,көмүскээ,mbroj
1196,verteidigen::V,көмүскээ,mbroj
1197,sich schlagen::V,охсус,zihem
1198,schießen::V,ытыалаа,shtie
1199,siegen::V,хот,fitoj
1200,siegen::V,хот,ngadhënjej
1201,siegen::V,кыай,fitoj
1202,siegen::V,кыай,ngadhënjej
1203,ärgern::V,кыыһырт,zemëroj
1204,schlagen::V,оҕус,rrah
1205,schlagen::V,оҕус,godas
1206,treten::V,тэп,shtyj
1207,treten::V,тэп,shtyj më këmbë
1208,stechen::V,кэй,ther
1209,stechen::V,кэй,shpoj
1210,stoßen::V,кэп,shtyj
1211,stoßen::V,үтүрүй,shtyj
1212,stehlen::V,уор,vjedh
1213,stören::V,мэһэйдээ,pengoj
1214,belästigen::V,батар,bezdis
1215,verbergen::V,кистээ,fsheh
1216,täuschen::V,албыннаа,mashtroj
1217,betrügen::V,албыннаа,kobis
1218,töten::V,өлөр,vras
1219,wohnen::V,олор,banoj
1220,arbeiten::V,үлэлээ,punoj
1221,arbeiten::V,үлэлээ,vardoj
1222,sammeln::V,мус,mbledh
1223,sammeln::V,мус,grumbulloj
1224,sammeln::V,хомуй,mbledh
1225,sammeln::V,хомуй,grumbulloj
1226,pflücken::V,үргээ,vjel
1227,pflücken::V,үргээ,mbledh
1228,jagen::V,бултаа,gjuaj
1229,fischen::V,балыктаа,peshkoj
1230,fischen::V,балыктаа,gjuaj peshk
1231,fassen::V,тут,zë
1232,hüten::V,манаа,kullos
1233,treiben::V,үүр,vë përpara
1234,anbinden::V,баай,lidh
1235,füttern::V,аһат,grazhdoj
1236,melken::V,ыа,mjel
1237,hacken::V,кэрт,grij
1238,gießen::V,сиигирт,ujis
1239,reifen::V,бус,piqem
1240,zubereiten::V,бэлэмнээ,gatuaj
1241,kochen::V,буһар,ziej
1242,backen::V,буһар,pjek
1243,backen::V,буһар,furroj
1244,braten::V,хооруй,fërgoj
1245,braten::V,хооруй,tiganis
1246,braten::V,ыһаарылаа,fërgoj
1247,braten::V,ыһаарылаа,tiganis
1248,braten::V,соркуойдаа,fërgoj
1249,braten::V,соркуойдаа,tiganis
1250,umrühren::V,былаа,trazoj
1251,stricken::V,өр,thur
1252,nähen::V,иистэн,qep
1253,färben::V,кырааскалаа,ngjyej
1254,färben::V,кырааскалаа,bojatis
1255,reinigen::V,ыраастаа,qëroj
1256,reinigen::V,ыраастаа,pastroj
1257,waschen::V,сууй,laj
1258,waschen::V,сууй,finjos
1259,abwischen::V,сот,fshij
1260,spülen::V,сайҕаа,kulloj
1261,fegen::V,сиппий,fshij
1262,kehren::V,харбаа,fshij
1263,baden::V,сөтүөлээ,lahem
1264,sich waschen::V,суун,lahem
1265,ausziehen::V,уһул,heq
1266,ausziehen::V,уһул,zbath
1267,anziehen::V,кэтэрт,vesh
1268,anziehen::V,кэтэрт,mbath
1269,sich anziehen::V,таҥын,vishem
1270,kämmen::V,тараа,kreh
1271,schmücken::V,симээ,hijeshoj
1272,sagen::V,диэ,them
1273,sprechen::V,эт,flas
1274,sprechen::V,саҥар,flas
1275,reden::V,кэпсэт,fjalos
1276,reden::V,кэпсэт,fjalëtoj
1277,sich unterhalten::V,кэпсэт,bisedoj
1278,fragen::V,ыйыт,pyes
1279,bitten::V,көрдөс,lus
1280,bitten::V,көрдөс,lutem
1281,erzählen::V,кэпсээ,rrëfej
1282,erzählen::V,сэһэргээ,rrëfej
1283,mitteilen::V,биллэр,kumtoj
1284,nennen::V,ааттаа,quaj
1285,rufen::V,ыҥыр,thërras
1286,prahlen::V,чабылан,mburrem
1287,prahlen::V,чабылан,kapardisem
1288,prahlen::V,киһиргээ,mburrem
1289,prahlen::V,киһиргээ,kapardisem
1290,übersetzen::V,тылбаастаа,përkthej
1291,denken::V,санаа,mendoj
1292,denken::V,толкуйдаа,mendoj
1293,glauben::V,итэҕэй,besoj
1294,bemerken::V,бэлиэтээ,vërej
1295,erkennen::V,бил,njoh
1296,erkennen::V,бил,shquaj
1297,begreifen::V,өйдөө,marr vesh
1298,verstehen::V,өйдөө,marr vesh
1299,lernen::V,үөрэн,mësoj
1300,wissen::V,бил,di
1301,sich erinnern an::V,аҕын,kujtoj
1302,vergessen::V,умун,harroj
1303,messen::V,кэмнээ,mas
1304,messen::V,кээмэйдээ,mas
1305,zählen::V,аах,njeh
1306,rechnen::V,аах,llogaris
1307,lesen::V,аах,lexoj
1308,lesen::V,аах,këndoj
1309,malen::V,уруһуйдаа,lyej
1310,zeichnen::V,уруһуйдаа,vizatoj
1311,schreiben::V,суруй,shkruaj
1312,besitzen::V,баһылаа,kam
1313,kaufen::V,атыылас,blej
1314,verkaufen::V,атыылаа,shes
1315,bezahlen::V,төлөө,paguaj
1316,zahlen::V,төлөө,paguaj
1317,beherrschen::V,баһылаа,zotëroj
1318,ertragen::V,тулуй,duroj
