,Concept_ID,nl,sk
842,hierhin::ADV,hierheen,sem
843,hierhin::ADV,hierheen,tade
844,von hier::ADV,van hier,odtiaľto
845,von hier::ADV,hiervandaan,odtiaľto
846,dort::ADV,daar,tam
847,dort::ADV,ginds,tam
848,dorthin::ADV,daarheen,ta
849,dorthin::ADV,daarheen,tam
850,geradeaus::ADV,rechtuit,rovno
851,geradeaus::ADV,rechtuit,priamo
852,geradeaus::ADV,rechtdoor,rovno
853,geradeaus::ADV,rechtdoor,priamo
854,vorwärts::ADV,vooruit,napred
855,vorwärts::ADV,voorwaarts,napred
856,rückwärts::ADV,achteruit,nazad
857,rückwärts::ADV,achterwaarts,nazad
858,zurück::ADV,terug,späť
859,zurück::ADV,terug,naspäť
860,unten::ADV,beneden,dolu
861,unten::ADV,beneden,naspodku
862,unten::ADV,onderaan,dolu
863,unten::ADV,onderaan,naspodku
864,hinab::ADV,omlaag,dolu
865,hinab::ADV,naar beneden,dolu
866,oben::ADV,boven,hore
867,oben::ADV,boven,navrchu
868,hinauf::ADV,omhoog,hore
869,hinauf::ADV,omhoog,navrch
870,hinauf::ADV,naar boven,hore
871,hinauf::ADV,naar boven,navrch
872,überall::ADV,alom,všade
873,überall::ADV,overal,všade
874,nicht::ADV,niet,nie
875,ein wenig::ADV,wat,trocha
876,kaum::ADV,amper,ledva
877,kaum::ADV,nauwelijks,ledva
878,sehr::ADV,erg,veľmi
879,sehr::ADV,zeer,veľmi
880,so::ADV,zo,tak
881,so::ADV,zo,takto
882,noch::ADV,nog,ešte
883,nur::ADV,maar,len
884,nur::ADV,alleen,len
885,schon::ADV,al,už
886,schon::ADV,reeds,už
887,wieder::ADV,weer,zasa
888,wieder::ADV,terug,zasa
889,vergebens::ADV,vergeefs,márne
890,vergebens::ADV,vergeefs,nadarmo
891,vergebens::ADV,tevergeefs,márne
892,vergebens::ADV,tevergeefs,nadarmo
893,vor::PRP,voor,pred
894,hinter::PRP,achter,za
895,unter::PRP,onder,pod
896,unter::PRP,beneden,pod
897,durch::PRP,door,cez
898,neben::PRP,naast,pri
899,neben::PRP,naast,vedľa
900,zwischen::PRP,tussen,medzi
901,wegen::PRP,wegens,pre
902,wegen::PRP,wegens,kvôli
903,wegen::PRP,vanwege,pre
904,wegen::PRP,vanwege,kvôli
905,dies::PRN,dit,to
906,dies::PRN,dit,táto
907,das::PRN,dat,to
908,alles::PRN,alles,všetko
909,ich::PRN,ik,ja
910,du::PRN,je,ty
911,du::PRN,jij,ty
912,er::PRN,hij,on
913,wir::PRN,we,my
914,wir::PRN,wij,my
915,ihr::PRN,jullie,vy
916,sie::PRN,ze,oni
917,sie::PRN,zij,oni
918,was::FPRN,wat,čo
919,wer::FPRN,wie,kto
920,wo::FADV,waar,kde
921,wohin::FADV,waarheen,kam
922,wie::FADV,hoe,ako
923,warum::FADV,waarom,prečo
924,wieviel::FNUM,hoeveel,koľko
925,eins::NUM,één,jeden
926,zwei::NUM,twee,dva
927,drei::NUM,drie,tri
928,vier::NUM,vier,štyri
929,fünf::NUM,vijf,päť
930,sechs::NUM,zes,šesť
931,sieben::NUM,zeven,sedem
932,acht::NUM,acht,osem
933,neun::NUM,negen,deväť
934,zehn::NUM,tien,desať
935,elf::NUM,elf,jedenásť
936,zwölf::NUM,twaalf,dvanásť
937,zwanzig::NUM,twintig,dvadsať
938,dreißig::NUM,dertig,tridsať
939,vierzig::NUM,veertig,štyridsať
940,fünfzig::NUM,vijftig,päťdesiat
941,sechzig::NUM,zestig,šesťdesiat
942,siebzig::NUM,zeventig,sedemdesiat
943,achtzig::NUM,tachtig,osemdesiat
944,neunzig::NUM,negentig,deväťdesiat
945,hundert::NUM,honderd,sto
946,tausend::NUM,duizend,tisíc
947,und::CNJ,en,i
948,oder::CNJ,of,alebo
949,stehen::V,staan,stáť
950,sitzen::V,zitten,sedieť
951,liegen::V,liggen,ležať
952,hängen::V,hangen,visieť
953,werden::V,worden,stať sa
954,passieren::V,gebeuren,stať sa
955,beginnen::V,beginnen,začať sa
956,enden::V,eindigen,končiť sa
957,wechseln::V,wijzigen,meniť sa
958,wechseln::V,veranderen,meniť sa
959,aufgehen[Sonne]::V,opgaan,vychádzať
960,untergehen[Sonne]::V,ondergaan,zapadnúť
961,scheinen[Sonne]::V,schijnen,svietiť
962,donnern::V,donderen,hrmieť
963,wehen::V,waaien,viať
964,strömen::V,stromen,prúdiť
965,fließen::V,vloeien,tiecť
966,sich drehen::V,draaien,točiť sa
967,sich drehen::V,draaien,krútiť sa
968,sich drehen::V,zich draaien,točiť sa
969,sich drehen::V,zich draaien,krútiť sa
970,schwanken::V,wankelen,kolísať
971,schwanken::V,wankelen,klátiť sa
972,schwingen::V,zwieren,kývať sa
973,schwingen::V,zwieren,chvieť sa
974,fallen::V,vallen,padať
975,brennen::V,branden,páliť
976,brennen::V,branden,horieť
977,rauchen::V,roken,dymiť sa
978,regnen::V,regenen,pršať
979,gefrieren::V,bevriezen,zamrznút
980,tauen::V,dooien,taviť sa
981,schmelzen::V,smelten,taviť sa
982,trocknen::V,drogen,schnúť
983,sieden::V,koken,vrieť
984,sieden::V,zieden,vrieť
985,faulen::V,rotten,hniť
986,verfaulen::V,verrotten,zhniť
987,reißen::V,scheuren,pretrhnúť sa
988,versinken::V,verzinken,zapadnúť
989,versinken::V,verzinken,potopiť sa
990,vergehen::V,vergaan,plynúť
991,erscheinen::V,opdagen,objaviť sa
992,erscheinen::V,verschijnen,objaviť sa
993,verschwinden::V,verdwijnen,zmiznúť
994,sinken::V,zinken,klesať
995,abnehmen::V,afnemen,ubúdať
996,abnehmen::V,verminderen,ubúdať
997,zunehmen::V,toenemen,pribúdať
998,steigen::V,stijgen,stúpať
999,steigen::V,omhooggaan,stúpať
1000,wachsen::V,groeien,rásť
1001,glänzen::V,glanzen,jagať sa
1002,glänzen::V,glanzen,lesknúť sa
1003,glänzen::V,schitteren,jagať sa
1004,glänzen::V,schitteren,lesknúť sa
1005,funkeln::V,fonkelen,iskriť sa
1006,lärmen::V,lawaai maken,lomoziť
1007,läuten::V,luiden,cengať
1008,klingeln::V,bellen,zvoniť
1009,klirren::V,rinkelen,rinčať
1010,brausen::V,bruisen,hučať
1011,rauschen::V,ruisen,šumieť
1012,klingen::V,klinken,znieť
1013,klingen::V,klinken,zvoniť
1014,bellen::V,blaffen,štekať
1015,bellen::V,blaffen,brechať
1016,heulen::V,huilen,vyť
1017,blasen::V,blazen,duť
1018,blasen::V,blazen,fúkať
1019,pfeifen::V,fluiten,pískať
1020,pfeifen::V,fluiten,hvízdať
1021,schreien::V,gillen,kričať
1022,schreien::V,schreeuwen,kričať
1023,stöhnen::V,steunen,stenať
1024,zittern::V,beven,triasť sa
1025,zittern::V,sidderen,triasť sa
1026,leben::V,leven,žiť
1027,geboren werden::V,geboren worden,narodiť sa
1028,atmen::V,ademen,dýchať
1029,trinken::V,drinken,piť
1030,essen::V,eten,jesť
1031,schlucken::V,slikken,zhltnuť
1032,müde werden::V,moe worden,unaviť sa
1033,einschlafen::V,inslapen,usnúť
1034,einschlafen::V,inslapen,zaspať
1035,schlafen::V,slapen,spať
1036,aufwachen::V,ontwaken,zobudiť sa
1037,aufwachen::V,wakker worden,zobudiť sa
1038,aufstehen::V,opstaan,vstať
1039,sich erholen::V,zich ontspannen,zotavovať sa
1040,sich erholen::V,zich ontspannen,oddýchovať si
1041,krank werden::V,ziek worden,ochorieť
1042,krank sein::V,ziek zijn,chorieť
1043,krank sein::V,ziek zijn,byť chorý
1044,schmerzen::V,pijn doen,bolieť
1045,husten::V,hoesten,kašľať
1046,genesen::V,genezen,uzdraviť sa
1047,sterben::V,sterven,umrieť
1048,sterben::V,sterven,zomrieť
1049,sterben::V,overlijden,umrieť
1050,sterben::V,overlijden,zomrieť
1051,umkommen::V,omkomen,zahynúť
1052,sich bewegen::V,zich bewegen,pohybovať sa
1053,sich rühren::V,zich verroeren,hnúť sa
1054,sich erheben::V,oprijzen,zdvihnúť sa
1055,sich erheben::V,verrijzen,zdvihnúť sa
1056,sich setzen::V,gaan zitten,sadnúť si
1057,hinfallen::V,vallen,spadnúť
1058,hinfallen::V,neervallen,spadnúť
1059,laufen::V,lopen,bežať
1060,schreiten::V,stappen,kráčať
1061,schreiten::V,schrijden,kráčať
1062,spazierengehen::V,gaan wandelen,prechádzať sa
1063,eilen::V,ijlen,súriť
1064,eilen::V,haasten,súriť
1065,sich beeilen::V,zich haasten,ponáhľať sa
1066,sausen::V,stuiven,hučať
1067,rennen::V,rennen,bežať
1068,springen::V,springen,skákať
1069,klettern::V,klimmen,liezť
1070,klettern::V,klauteren,liezť
1071,schaukeln::V,schommelen,húpať
1072,schaukeln::V,schommelen,hojdať
1073,kriechen::V,kruipen,liezť
1074,kriechen::V,kruipen,plaziť sa
1075,schwimmen::V,zwemmen,plávať
1076,tauchen::V,duiken,ponoriť sa
1077,rudern::V,roeien,veslovať
1078,fahren::V,rijden,ísť
1079,fahren::V,rijden,jazdiť
1080,fliegen::V,vliegen,letieť
1081,gehen::V,gaan,ísť
1082,weggehen::V,weggaan,odísť
1083,weggehen::V,weggaan,odchádzať
1084,abfahren::V,vertrekken,odcestovať
1085,anhalten::V,stoppen,zadržať sa
1086,anhalten::V,stoppen,zastaviť sa
1087,anhalten::V,stilhouden,zadržať sa
1088,anhalten::V,stilhouden,zastaviť sa
1089,hineingehen::V,ingaan,vchádzať
1090,hineingehen::V,binnengaan,vchádzať
1091,eintreten::V,binnenkomen,vojsť
1092,eintreten::V,binnenkomen,vstúpiť
1093,kommen::V,komen,prísť
1094,ankommen::V,aankomen,prísť
1095,ankommen::V,aankomen,doraziť
1096,zurückkommen::V,terugkomen,vrátiť sa
1097,bleiben::V,blijven,ostať
1098,bleiben::V,blijven,zostať
1099,warten::V,wachten,čakať
1100,erwarten::V,verwachten,očakávať
1101,suchen::V,zoeken,hľadať
1102,finden::V,vinden,nájsť
1103,versuchen::V,proberen,skúsiť
1104,versuchen::V,proberen,pokúsiť sa
1105,versuchen::V,beproeven,skúsiť
1106,versuchen::V,beproeven,pokúsiť sa
1107,vorbereiten::V,voorbereiden,pripraviť
1108,lieben::V,houden van,ľúbiť
1109,lieben::V,houden van,milovať
1110,mögen::V,lusten,mať rád
1111,mögen::V,houden van,mať rád
1112,lachen::V,lachen,smiať sa
1113,rühren::V,roeren,dojať
1114,weinen::V,huilen,plakať
1115,weinen::V,schreien,plakať
1116,schimpfen::V,kijven,nadávať
1117,schimpfen::V,schelden,nadávať
1118,sich ärgern::V,zich ergeren,hnevať sa
1119,sich ärgern::V,zich ergeren,zlostiť sa
1120,sich fürchten::V,bang zijn,báť sa
1121,fürchten::V,vrezen,báť sa
1122,fliehen::V,vluchten,utekať
1123,flüchten::V,ontsnappen,utiecť
1124,flüchten::V,ontkomen,utiecť
1125,sehen::V,zien,vidieť
1126,anschauen::V,aankijken,pozrieť sa na
1127,ansehen::V,aanzien,pozrieť
1128,ansehen::V,bekijken,pozrieť
1129,hören::V,horen,počúvať
1130,zuhören::V,luisteren,počúvať
1131,probieren::V,proeven,ochutnať
1132,riechen::V,ruiken,ňuchať
1133,fühlen::V,voelen,cítiť
1134,fühlen::V,voelen,pociťovať
1135,scheinen::V,lijken,zdať sa
1136,zu sehen sein::V,te zien zijn,byť vidieť
1137,vernehmen::V,vernemen,počuť
1138,frieren::V,het koud hebben,mrznúť
1139,frieren::V,het koud hebben,oziabať
1140,tun::V,doen,robiť
1141,können::V,kunnen,môcť
1142,wollen::V,willen,chcieť
1143,anfangen::V,beginnen,začať
1144,anfangen::V,aanvangen,začať
1145,beenden::V,beëindigen,skončiť
1146,aufhören::V,ophouden,prestať
1147,gelingen::V,lukken,podariť sa
1148,gelingen::V,gelukken,podariť sa
1149,geraten::V,uitvallen,dariť sa
1150,öffnen::V,openen,otvoriť
1151,öffnen::V,opendoen,otvoriť
1152,schließen::V,sluiten,zavrieť
1153,schließen::V,dichtdoen,zavrieť
1154,stellen::V,stellen,postaviť
1155,stellen::V,plaatsen,postaviť
1156,setzen::V,zetten,posadiť
1157,setzen::V,plaatsen,posadiť
1158,legen::V,leggen,klásť
1159,legen::V,leggen,položiť
1160,berühren::V,aanraken,dotykať sa
1161,verbinden::V,verbinden,spojiť
1162,bedecken::V,bedekken,pokryť
1163,aufhängen::V,ophangen,zavesiť
1164,anzünden::V,aansteken,zapáliť
1165,aufheben::V,oprapen,zdvihnúť
1166,zurücklassen::V,achterlaten,zanechať
1167,verlieren::V,verliezen,stratiť
1168,fallen lassen::V,laten vallen,pustiť
1169,machen::V,maken,robiť
1170,herstellen::V,produceren,vyrobiť
1171,herstellen::V,voortbrengen,vyrobiť
1172,bauen::V,bouwen,stavať
1173,bauen::V,bouwen,budovať
1174,reparieren::V,repareren,opraviť
1175,reparieren::V,herstellen,opraviť
1176,verbessern::V,verbeteren,zlepšiť
1177,ändern::V,wijzigen,zmeniť
1178,ändern::V,wijzigen,preinačiť
1179,ändern::V,veranderen,zmeniť
1180,ändern::V,veranderen,preinačiť
1181,graben::V,graven,ryť
1182,graben::V,graven,kopať
1183,beugen::V,buigen,ohnúť
1184,biegen::V,buigen,ohnúť
1185,drehen::V,draaien,točiť
1186,drehen::V,draaien,krútiť
1187,wenden::V,keren,obrátiť
1188,wenden::V,keren,prevrátiť
1189,wenden::V,wenden,obrátiť
1190,wenden::V,wenden,prevrátiť
1191,umdrehen::V,omdraaien,otočiť
1192,umdrehen::V,omdraaien,obrátiť
1193,heben::V,heffen,dvíhať
1194,heben::V,heffen,povzniesť
1195,heben::V,optillen,dvíhať
1196,heben::V,optillen,povzniesť
1197,hochheben::V,tillen,zdvihnúť
1198,ergreifen::V,pakken,uchopiť sa
1199,ergreifen::V,grijpen,uchopiť sa
1200,halten::V,houden,držať
1201,drücken::V,drukken,tisnúť
1202,schieben::V,duwen,posunovať
1203,schieben::V,schuiven,posunovať
1204,kratzen::V,krassen,škrabať
1205,lecken::V,likken,lízať
1206,beißen::V,bijten,kúsať
1207,abreißen::V,afrukken,odtrhnúť
1208,abreißen::V,afscheuren,odtrhnúť
1209,abschneiden::V,afsnijden,odrezať
1210,abschneiden::V,afsnijden,odkrojiť
1211,binden::V,binden,zaviazať
1212,binden::V,binden,priviazať
1213,stecken::V,steken,strčiť
1214,brechen::V,breken,zlomiť
1215,klopfen::V,kloppen,tĺcť
1216,klopfen::V,kloppen,klopať
1217,hauen::V,houwen,nabiť
1218,kleben::V,plakken,lepiť
1219,kleben::V,plakken,nalepiť
1220,reiben::V,wrijven,trieť
1221,streichen::V,smeren,namazať
1222,schleifen::V,slijpen,ostríť
1223,schneiden::V,snijden,rezať
1224,schneiden::V,snijden,strihať
1225,rütteln::V,schudden,triasť
1226,rütteln::V,schudden,lomcovať
1227,schütteln::V,schudden,triasť
1228,schütteln::V,schudden,potriasť
1229,schwenken::V,wuiven,mávať
1230,schwenken::V,zwaaien,mávať
1231,schütten::V,gieten,sypať
1232,schütten::V,storten,sypať
1233,füllen::V,vullen,plniť
1234,einwickeln::V,inwikkelen,zabaliť
1235,tragen::V,dragen,niesť
1236,schleppen::V,slepen,vliecť
1237,ziehen::V,trekken,ťahať
1238,aufbewahren::V,bewaren,uložiť
1239,aufbewahren::V,bewaren,uschovať
1240,werfen::V,gooien,hodiť
1241,werfen::V,gooien,vrhnúť
1242,fangen::V,vangen,chytať
1243,packen::V,pakken,baliť
1244,packen::V,pakken,chytiť
1245,packen::V,vastpakken,baliť
1246,packen::V,vastpakken,chytiť
1247,verstecken::V,verstoppen,skryť
1248,verstecken::V,verstoppen,schovať
1249,teilen::V,delen,podeliť
1250,teilen::V,delen,rozdeliť
1251,schicken::V,sturen,posielať
1252,bringen::V,brengen,priniesť
1253,hinzufügen::V,toevoegen,pripojiť
1254,bekommen::V,verkrijgen,dostať
1255,erhalten::V,krijgen,prijať
1256,nehmen::V,nemen,vziať
1257,wählen::V,kiezen,voliť
1258,wählen::V,verkiezen,voliť
1259,auswählen::V,uitkiezen,vybrať
1260,auswählen::V,uitkiezen,vyvoliť
1261,bewahren::V,bewaren,zachovať
1262,behindern::V,hinderen,zavadzať
1263,behindern::V,hinderen,byť v ceste
1264,verderben::V,bederven,skaziť
1265,beschädigen::V,beschadigen,ublížiť
1266,beschädigen::V,beschadigen,poškodiť
1267,zerbrechen::V,breken,rozbiť
1268,zerbrechen::V,breken,prelomiť
1269,zerbrechen::V,stukbreken,rozbiť
1270,zerbrechen::V,stukbreken,prelomiť
1271,zerreißen::V,scheuren,pretrhnúť
1272,zerreißen::V,verscheuren,pretrhnúť
1273,zerstören::V,vernielen,zničiť
1274,verbrennen::V,branden,spáliť
1275,verbrennen::V,verbranden,spáliť
1276,geben::V,geven,dať
1277,reichen::V,reiken,podať
1278,reichen::V,aanreiken,podať
1279,schenken::V,schenken,darovať
1280,versprechen::V,beloven,sľúbiť
1281,wünschen::V,wensen,želať
1282,loben::V,loven,chváliť
1283,loben::V,prijzen,chváliť
1284,küssen::V,kussen,bozkať
1285,wiegen::V,wiegen,kolísať
1286,zudecken::V,toedekken,prikryť
1287,wecken::V,wekken,zobudiť
1288,zeigen::V,tonen,ukázať
1289,zeigen::V,wijzen,ukázať
1290,führen::V,voeren,viesť
1291,lehren::V,leren,učiť
1292,unterrichten::V,onderwijzen,vyučovať
1293,aufziehen::V,grootbrengen,vychovať
1294,leiten::V,leiden,viesť
1295,antreiben::V,aandrijven,popudiť
1296,lassen::V,laten,dať
1297,einladen::V,uitnodigen,pozvať
1298,einladen::V,uitnodigen,povolať
1299,vereinigen::V,verenigen,spojiť
1300,vereinigen::V,verenigen,zjednotiť
1301,besuchen::V,bezoeken,navštíviť
1302,treffen::V,treffen,stretnúť
1303,treffen::V,ontmoeten,stretnúť
1304,sich versammeln::V,zich verzamelen,zhromaždiť sa
1305,spielen::V,spelen,hrať
1306,singen::V,zingen,spievať
1307,tanzen::V,dansen,tancovať
1308,sich trennen::V,van elkaar gaan,rozísť sa
1309,verlassen::V,verlaten,opustiť
1310,retten::V,redden,zachrániť
1311,bewachen::V,bewaken,strážiť
1312,schützen::V,beschermen,chrániť
1313,verteidigen::V,verdedigen,brániť
1314,sich schlagen::V,knokken,biť sa
1315,schießen::V,schieten,streliť
1316,schießen::V,schieten,strieľať
1317,siegen::V,overwinnen,zvíťaziť
1318,ärgern::V,ergeren,hnevať
1319,ärgern::V,ergeren,zlostiť
1320,schlagen::V,slaan,biť
1321,schlagen::V,slaan,udrieť
1322,treten::V,trappen,kopnúť
1323,treten::V,schoppen,kopnúť
1324,stechen::V,steken,bodnúť
1325,stechen::V,steken,pichnúť
1326,stechen::V,prikken,bodnúť
1327,stechen::V,prikken,pichnúť
1328,stoßen::V,stoten,udrieť
1329,stehlen::V,stelen,kradnúť
1330,stören::V,storen,vyrušiť
1331,stören::V,verstoren,vyrušiť
1332,belästigen::V,lastig vallen,obťažovať
1333,verbergen::V,verbergen,skryť
1334,täuschen::V,misleiden,sklamať
1335,betrügen::V,bedriegen,klamať
1336,betrügen::V,bedriegen,podvádzať
1337,töten::V,doden,zabiť
1338,töten::V,doden,usmrtiť
1339,wohnen::V,wonen,bývať
1340,arbeiten::V,werken,pracovať
1341,sammeln::V,inzamelen,zbierať
1342,sammeln::V,verzamelen,zbierať
1343,pflücken::V,plukken,trhať
1344,pflücken::V,plukken,oberať
1345,jagen::V,jagen,poľovať
1346,fischen::V,vissen,loviť ryby
1347,fischen::V,vissen,chytať ryby
1348,fassen::V,vangen,uloviť
1349,hüten::V,hoeden,pásť
1350,treiben::V,drijven,hnať
1351,anbinden::V,vastbinden,priviazať
1352,füttern::V,voeren,kŕmiť
1353,melken::V,melken,dojiť
1354,hacken::V,hakken,seknúť
1355,gießen::V,gieten,polievať
1356,reifen::V,rijpen,dozrieť
1357,zubereiten::V,klaarmaken,pripraviť
1358,zubereiten::V,toebereiden,pripraviť
1359,kochen::V,koken,variť
1360,backen::V,bakken,piecť
1361,backen::V,bakken,smažiť
1362,braten::V,braden,piecť
1363,braten::V,braden,pražiť
1364,umrühren::V,omroeren,pomiešať
1365,stricken::V,breien,pliesť
1366,nähen::V,naaien,šiť
1367,färben::V,verven,zafarbiť
1368,färben::V,kleuren,zafarbiť
1369,reinigen::V,reinigen,čistiť
1370,waschen::V,wassen,myť
1371,abwischen::V,afvegen,utrieť
1372,spülen::V,spoelen,vyplachovať
1373,spülen::V,afwassen,vyplachovať
1374,fegen::V,vegen,zametať
1375,kehren::V,vegen,zametať
1376,baden::V,baden,kúpať sa
1377,sich waschen::V,zich wassen,umývať sa
1378,ausziehen::V,uittrekken,zobliecť
1379,anziehen::V,aantrekken,obliecť
1380,sich anziehen::V,zich aankleden,obliecť sa
1381,kämmen::V,kammen,česať
1382,schmücken::V,tooien,ozdobiť
1383,sagen::V,zeggen,povedať
1384,sprechen::V,spreken,hovoriť
1385,reden::V,praten,rozprávať
1386,sich unterhalten::V,zich onderhouden,rozprávať sa
1387,fragen::V,vragen,spýtať sa
1388,bitten::V,vragen,prosiť
1389,bitten::V,verzoeken,prosiť
1390,erzählen::V,vertellen,rozprávať
1391,mitteilen::V,meedelen,oznámiť
1392,nennen::V,noemen,nazvať
1393,nennen::V,noemen,menovať
1394,rufen::V,roepen,volať
1395,rufen::V,roepen,zavolať
1396,prahlen::V,pralen,vystatovať sa
1397,übersetzen::V,vertalen,preložiť
1398,denken::V,denken,myslieť
1399,glauben::V,geloven,veriť
1400,bemerken::V,bemerken,podotknuť
1401,bemerken::V,bemerken,spozorovať
1402,erkennen::V,herkennen,poznať
1403,begreifen::V,begrijpen,pochopiť
1404,begreifen::V,begrijpen,porozumieť
1405,verstehen::V,verstaan,rozumieť
1406,lernen::V,leren,učiť sa
1407,wissen::V,weten,vedieť
1408,sich erinnern an::V,zich herinneren aan,pamätať si na
1409,vergessen::V,vergeten,zabudnuť
1410,messen::V,meten,merať
1411,zählen::V,tellen,počítať
1412,rechnen::V,rekenen,rátať
1413,rechnen::V,rekenen,počítať
1414,lesen::V,lezen,čítať
1415,malen::V,schilderen,maľovať
1416,zeichnen::V,tekenen,kresliť
1417,schreiben::V,schrijven,písať
1418,besitzen::V,bezitten,mať
1419,besitzen::V,bezitten,vlastniť
1420,kaufen::V,kopen,kúpiť
1421,verkaufen::V,verkopen,predať
1422,bezahlen::V,betalen,zaplatiť
1423,zahlen::V,betalen,platiť
1424,beherrschen::V,beheersen,ovládať
1425,ertragen::V,verdragen,znášať
1426,ertragen::V,verdragen,vydržať
