,Concept_ID,es,se
2050,Teil::N,parte,oasse
2051,Teil::N,parte,bielle
2052,Teil::N,parte,guovllo
2053,Teil::N,parte,oassi
2054,Teil::N,parte,bihttá
2055,Teil::N,parte,uási
2056,Teil::N,parte,vuâ´ss
2057,Teil::N,parte,pie´ǩ'ǩ
2058,Teil::N,parte,кусськ
2059,Hälfte::N,mitad,lehkie
2060,Hälfte::N,mitad,lahkke
2061,Hälfte::N,mitad,bealli
2062,Hälfte::N,mitad,peeḷi
2063,Hälfte::N,mitad,lâ´ǩǩ
2064,Hälfte::N,mitad,pie´ll
2065,Hälfte::N,mitad,пе̄лль
2066,Kreis::N,círculo,rïngke
2067,Kreis::N,círculo,gievlle
2068,Kreis::N,círculo,gierdu
2069,Kreis::N,círculo,riggee
2070,Kreis::N,círculo,kruugg
2071,Kreis::N,círculo,круг
2072,Kreuz::N,cruz,kroesse
2073,Kreuz::N,cruz,ruossa
2074,Kreuz::N,cruz,rista
2075,Kreuz::N,cruz,ristâ
2076,Kreuz::N,cruz,ristt
2077,Kreuz::N,cruz,рысст
2078,Linie::N,línea,sïeve
2079,Linie::N,línea,linnja
2080,Linie::N,línea,linjá
2081,Linie::N,línea,linnjá
2082,Linie::N,línea,njuálgus
2083,Linie::N,línea,certldõk
2084,Linie::N,línea,це̄кесь
2085,Strich::N,raya,sïeve
2086,Strich::N,raya,sáhtso
2087,Strich::N,raya,sárggis
2088,Strich::N,raya,čálástâh
2089,Strich::N,raya,certldõk
2090,Strich::N,raya,ця̄кас
2091,Strich::N,raya,це̄кесь
2092,Strich::N,trazo,sïeve
2093,Strich::N,trazo,sáhtso
2094,Strich::N,trazo,sárggis
2095,Strich::N,trazo,čálástâh
2096,Strich::N,trazo,certldõk
2097,Strich::N,trazo,ця̄кас
2098,Strich::N,trazo,це̄кесь
2099,Abstand::N,distancia,gåhkoe
2100,Abstand::N,distancia,gåhkaldahke
2101,Abstand::N,distancia,lahka
2102,Abstand::N,distancia,gasska
2103,Abstand::N,distancia,gaska
2104,Abstand::N,distancia,koskâ
2105,Abstand::N,distancia,kõskk
2106,Abstand::N,distancia,кэ̄сск
2107,Entfernung::N,distancia,gåhkoe
2108,Entfernung::N,distancia,gåhkaldahke
2109,Entfernung::N,distancia,gasska
2110,Entfernung::N,distancia,mælggat
2111,Entfernung::N,distancia,gaska
2112,Entfernung::N,distancia,mátkegaska
2113,Entfernung::N,distancia,koskâ
2114,Entfernung::N,distancia,kõskk
2115,Entfernung::N,distancia,jäämkõskk
2116,Entfernung::N,distancia,кэ̄сск
2117,Gegend::N,región,haerie
2118,Gegend::N,región,guovvlo
2119,Gegend::N,región,bájkke
2120,Gegend::N,región,guovlu
2121,Gegend::N,región,duovdda
2122,Gegend::N,región,kuáv'lu
2123,Gegend::N,región,vu´vdd
2124,Gegend::N,región,па̄йхьк
2125,Gegend::N,comarca,haerie
2126,Gegend::N,comarca,guovvlo
2127,Gegend::N,comarca,bájkke
2128,Gegend::N,comarca,guovlu
2129,Gegend::N,comarca,duovdda
2130,Gegend::N,comarca,kuáv'lu
2131,Gegend::N,comarca,vu´vdd
2132,Gegend::N,comarca,па̄йхьк
2133,Platz::N,espacio,sijjie
2134,Platz::N,espacio,sadje
2135,Platz::N,espacio,sadji
2136,Platz::N,espacio,tááḷu
2137,Platz::N,espacio,tääll
2138,Platz::N,espacio,сайй
2139,Ort::N,sitio,sijjie
2140,Ort::N,sitio,bájkke
2141,Ort::N,sitio,sadje
2142,Ort::N,sitio,báiki
2143,Ort::N,sitio,päikki
2144,Ort::N,sitio,pâi´ǩǩ
2145,Ort::N,sitio,сайй
2146,Ort::N,sitio,па̄йхьк
2147,Seite::N,lado,bielie
2148,Seite::N,lado,sijddo
2149,Seite::N,lado,bealli
2150,Seite::N,lado,ertti
2151,Seite::N,lado,jeä´rtt
2152,Seite::N,lado,пе̄лль
2153,Seite::N,lado,е̄ммьне
2154,Seite::N,costado,bielie
2155,Seite::N,costado,sijddo
2156,Seite::N,costado,bealli
2157,Seite::N,costado,ertti
2158,Seite::N,costado,jeä´rtt
2159,Seite::N,costado,пе̄лль
2160,Seite::N,costado,е̄ммьне
2161,Mitte::N,medio,gaske
2162,Mitte::N,medio,jarnge
2163,Mitte::N,medio,gasska
2164,Mitte::N,medio,guovddaš
2165,Mitte::N,medio,gaskamuddu
2166,Mitte::N,medio,koskâ
2167,Mitte::N,medio,kõskk
2168,Mitte::N,medio,кэ̄сск
2169,Mitte::N,centro,gaske
2170,Mitte::N,centro,jarnge
2171,Mitte::N,centro,gasska
2172,Mitte::N,centro,guovddaš
2173,Mitte::N,centro,gaskamuddu
2174,Mitte::N,centro,koskâ
2175,Mitte::N,centro,kõskk
2176,Mitte::N,centro,кэ̄сск
2177,Gegenstand::N,objeto,daevere
2178,Gegenstand::N,objeto,oabme
2179,Gegenstand::N,objeto,gávnne
2180,Gegenstand::N,objeto,bierggas
2181,Gegenstand::N,objeto,ettâ
2182,Gegenstand::N,objeto,kápulâh
2183,Gegenstand::N,objeto,käu´nn
2184,Gegenstand::N,objeto,ка̄ввьн
2185,Sache::N,cosa,aate
2186,Sache::N,cosa,saake
2187,Sache::N,cosa,ássje
2188,Sache::N,cosa,ášši
2189,Sache::N,cosa,äšši
2190,Sache::N,cosa,ä´šš
2191,Sache::N,cosa,ве̄шш
2192,Rand::N,borde,raedtie
2193,Rand::N,borde,rabdda
2194,Rand::N,borde,ravda
2195,Rand::N,borde,robdâ
2196,Rand::N,borde,čårr
2197,Rand::N,borde,ruõbdd
2198,Rand::N,borde,рӯммт
2199,Rand::N,borde,ре̄ввьн
2200,Kante::N,borde,raedtie
2201,Kante::N,borde,rabdda
2202,Kante::N,borde,ravda
2203,Kante::N,borde,robdâ
2204,Kante::N,borde,å´rdd
2205,Kante::N,borde,ruõbdd
2206,Kante::N,borde,рӯммт
2207,Kante::N,borde,ре̄ввьн
2208,Ecke::N,esquina,roene
2209,Ecke::N,esquina,kråane
2210,Ecke::N,esquina,náhpo
2211,Ecke::N,esquina,nusske
2212,Ecke::N,esquina,nurki
2213,Ecke::N,esquina,čiehka
2214,Ecke::N,esquina,čiehâ
2215,Ecke::N,esquina,čiõkk
2216,Ecke::N,esquina,suåp'p
2217,Ecke::N,esquina,уггл
2218,Spitze::N,punta,gietjie
2219,Spitze::N,punta,snjuhtje
2220,Spitze::N,punta,gihttje
2221,Spitze::N,punta,geahči
2222,Spitze::N,punta,picci
2223,Spitze::N,punta,keeči
2224,Spitze::N,punta,ǩie´čč
2225,Spitze::N,punta,кя̄женч
2226,Ende::N,cabo,gietjie
2227,Ende::N,cabo,giehtje
2228,Ende::N,cabo,geahči
2229,Ende::N,cabo,keeči
2230,Ende::N,cabo,puäš'š
2231,Ende::N,cabo,ке̄джь
2232,Ende::N,extremo,gietjie
2233,Ende::N,extremo,giehtje
2234,Ende::N,extremo,geahči
2235,Ende::N,extremo,keeči
2236,Ende::N,extremo,puäš'š
2237,Ende::N,extremo,ке̄джь
2238,Loch::N,agujero,raejkie
2239,Loch::N,agujero,rájgge
2240,Loch::N,agujero,ráigi
2241,Loch::N,agujero,räigi
2242,Loch::N,agujero,loikk
2243,Loch::N,agujero,râi´ǧǧ
2244,Loch::N,agujero,ра̄ййк
2245,Loch::N,abertura,raejkie
2246,Loch::N,abertura,rájgge
2247,Loch::N,abertura,ráigi
2248,Loch::N,abertura,räigi
2249,Loch::N,abertura,loikk
2250,Loch::N,abertura,râi´ǧǧ
2251,Loch::N,abertura,ра̄ййк
2252,Winkel::N,ángulo,skaavhte
2253,Winkel::N,ángulo,tjiehka
2254,Winkel::N,ángulo,soahppa
2255,Winkel::N,ángulo,čiehka
2256,Winkel::N,ángulo,sogge
2257,Winkel::N,ángulo,suåp'p
2258,Winkel::N,ángulo,уггл
2259,Muster::N,dibujo,goere
2260,Muster::N,dibujo,girjja
2261,Muster::N,dibujo,girjjit
2262,Muster::N,dibujo,kovos
2263,Muster::N,dibujo,кыррьй
2264,Muster::N,dibujo,кырьйнесс
2265,Größe::N,tamaño,ståaroe
2266,Größe::N,tamaño,stuorrudahka
2267,Größe::N,tamaño,stūrrodat
2268,Größe::N,tamaño,mahtodat
2269,Größe::N,tamaño,allodat
2270,Größe::N,tamaño,stuá'ṛudâh
2271,Größe::N,tamaño,роаӈӈьк
2272,Länge::N,longitud,gåhkoe
2273,Länge::N,longitud,guhkkudahka
2274,Länge::N,longitud,guhkkodat
2275,Länge::N,longitud,kukkodâh
2276,Länge::N,longitud,õllâdvuõtt
2277,Länge::N,longitud,куххьквӯдт
2278,Höhe::N,altura,jalloe
2279,Höhe::N,altura,jalladahke
2280,Höhe::N,altura,alludahka
2281,Höhe::N,altura,allatvuohta
2282,Höhe::N,altura,allodat
2283,Höhe::N,altura,aḷodâh
2284,Höhe::N,altura,âlladvuõtt
2285,Höhe::N,altura,э̄ллвӯдт
2286,Höhe::N,altitud,jalloe
2287,Höhe::N,altitud,jalladahke
2288,Höhe::N,altitud,alludahka
2289,Höhe::N,altitud,allatvuohta
2290,Höhe::N,altitud,allodat
2291,Höhe::N,altitud,aḷodâh
2292,Höhe::N,altitud,âlladvuõtt
2293,Höhe::N,altitud,э̄ллвӯдт
2294,Gewicht::N,peso,leavloe
2295,Gewicht::N,peso,dædda
2296,Gewicht::N,peso,låssudahka
2297,Gewicht::N,peso,deaddu
2298,Gewicht::N,peso,tiäd'du
2299,Gewicht::N,peso,teäd'd
2300,Gewicht::N,peso,тя̄ннт
2301,Gewicht::N,peso,вӣссь
2302,Menge::N,cantidad,mierie
2303,Menge::N,cantidad,ållo
2304,Menge::N,cantidad,mearri
2305,Menge::N,cantidad,doahkki
2306,Menge::N,cantidad,meeṛi
2307,Menge::N,cantidad,tukk
2308,Menge::N,cantidad,mie´rr
2309,Menge::N,cantidad,туххк
2310,Menge::N,cantidad,ла̄ннҍт
2311,Haufen::N,montón,deava
2312,Haufen::N,montón,håevkie
2313,Haufen::N,montón,hårre
2314,Haufen::N,montón,látna
2315,Haufen::N,montón,laaṇâ
2316,Haufen::N,montón,laađđ
2317,Haufen::N,montón,поанн
2318,Reihe::N,fila,raajroe
2319,Reihe::N,fila,rájddo
2320,Reihe::N,fila,gurgadas
2321,Reihe::N,fila,kuáḷus
2322,Reihe::N,fila,riâd'd
2323,Reihe::N,fila,по̄ллт
2324,Boot::N,bote,vïnhtse
2325,Boot::N,bote,vanás
2326,Boot::N,bote,vanntsa
2327,Boot::N,bote,fanas
2328,Boot::N,bote,voonâs
2329,Boot::N,bote,käärbis
2330,Boot::N,bote,võõnâs
2331,Boot::N,bote,вэнс
2332,Boot::N,barca,vïnhtse
2333,Boot::N,barca,vanás
2334,Boot::N,barca,vanntsa
2335,Boot::N,barca,fanas
2336,Boot::N,barca,voonâs
2337,Boot::N,barca,käärbis
2338,Boot::N,barca,võõnâs
2339,Boot::N,barca,вэнс
2340,Ruder::N,remo,aajroe
2341,Ruder::N,remo,ájrro
2342,Ruder::N,remo,áiru
2343,Ruder::N,remo,áiru
2344,Ruder::N,remo,äirr
2345,Ruder::N,remo,а̄ррьй
2346,Schlitten::N,trineo,slærra
2347,Schlitten::N,trineo,tjïelhke
2348,Schlitten::N,trineo,gieris
2349,Schlitten::N,trineo,tjielkká
2350,Schlitten::N,trineo,gielká
2351,Schlitten::N,trineo,kiäl'kká
2352,Schlitten::N,trineo,saan
2353,Schlitten::N,trineo,ǩeâlkk
2354,Schlitten::N,trineo,со̄а̄н
2355,Ski::N,esquí,treavka
2356,Ski::N,esquí,sabek
2357,Ski::N,esquí,sabet
2358,Ski::N,esquí,saaveeh
2359,Ski::N,esquí,koolâs
2360,Ski::N,esquí,коаллас
2361,Ski::N,esquí,са̄вехь
2362,Lagerfeuer::N,hoguera,dålle
2363,Lagerfeuer::N,hoguera,sajijdållå
2364,Lagerfeuer::N,hoguera,dolla
2365,Lagerfeuer::N,hoguera,tullâ
2366,Lagerfeuer::N,hoguera,toll
2367,Lagerfeuer::N,hoguera,то̄лл
2368,Last::N,carga,maajsoe
2369,Last::N,carga,noade
2370,Last::N,carga,guorbmi
2371,Last::N,carga,kye'rmi
2372,Last::N,carga,nue´đđ
2373,Last::N,carga,kue´rmm
2374,Last::N,carga,нуэдът
2375,Gang::N,marcha,vaedtseme
2376,Gang::N,marcha,mannulahka
2377,Gang::N,marcha,johtu
2378,Gang::N,marcha,jotteem
2379,Gang::N,marcha,joto
2380,Gang::N,marcha,jäl'lmõš
2381,Gang::N,marcha,ёадтмушш
2382,Gang::N,marcha,ёадтҌмушш
2383,Schritt::N,paso,sïlle
2384,Schritt::N,paso,lávkke
2385,Schritt::N,paso,lávki
2386,Schritt::N,paso,lävkki
2387,Schritt::N,paso,läu´ǩǩ
2388,Schritt::N,paso,ла̄ффьк
2389,Norden::N,norte,noerhte
2390,Norden::N,norte,nuortta
2391,Norden::N,norte,davvi
2392,Norden::N,norte,taṿe
2393,Norden::N,norte,tâ´vv
2394,Norden::N,norte,таввял
2395,Süden::N,sur,åarjel
2396,Süden::N,sur,oarjje
2397,Süden::N,sur,lulli
2398,Süden::N,sur,mäddi
2399,Süden::N,sur,kesipieg'gâ
2400,Süden::N,sur,saujj
2401,Süden::N,sur,со̄а̄ййв
2402,Westen::N,oeste,jillie
2403,Westen::N,oeste,alle
2404,Westen::N,oeste,oarji
2405,Westen::N,oeste,uár'ji
2406,Westen::N,oeste,viõstâr
2407,Westen::N,oeste,вуэрьял
2408,Osten::N,este,luvlie
2409,Osten::N,este,lulle
2410,Osten::N,este,nuorta
2411,Osten::N,este,nuor'ttâ
2412,Osten::N,este,nuõrti
2413,Osten::N,este,нуҏҏьт
2414,Holz::N,madera,moere
2415,Holz::N,madera,muorra
2416,Holz::N,madera,muorra
2417,Holz::N,madera,muoṛâ
2418,Holz::N,madera,muõrr
2419,Holz::N,madera,мӯрр
2420,Brett::N,tabla,fealloe
2421,Brett::N,tabla,fiello
2422,Brett::N,tabla,lávdi
2423,Brett::N,tabla,lyev'di
2424,Brett::N,tabla,lu´vdd
2425,Brett::N,tabla,лаййт
2426,Platte::N,placa,spaagkoe
2427,Platte::N,placa,skierro
2428,Platte::N,placa,skearru
2429,Platte::N,placa,ráptu
2430,Platte::N,placa,ка̄ррьт
2431,Platte::N,plancha,spaagkoe
2432,Platte::N,plancha,skierro
2433,Platte::N,plancha,skearru
2434,Platte::N,plancha,ráptu
2435,Platte::N,plancha,ка̄ррьт
2436,Stütze::N,sostén,dovtege
2437,Stütze::N,sostén,dåarjege
2438,Stütze::N,sostén,tsagge
2439,Stütze::N,sostén,nihta
2440,Stütze::N,sostén,duvdda
2441,Stütze::N,sostén,caggi
2442,Stütze::N,sostén,cagge
2443,Stütze::N,sostén,cõgldõk
2444,Stütze::N,sostén,стуэлльп
2445,Stütze::N,soporte,dovtege
2446,Stütze::N,soporte,dåarjege
2447,Stütze::N,soporte,tsagge
2448,Stütze::N,soporte,nihta
2449,Stütze::N,soporte,duvdda
2450,Stütze::N,soporte,caggi
2451,Stütze::N,soporte,cagge
2452,Stütze::N,soporte,cõgldõk
2453,Stütze::N,soporte,стуэлльп
2454,Stange::N,vara,staavra
2455,Stange::N,vara,stággo
2456,Stange::N,vara,hålggå
2457,Stange::N,vara,stávrá
2458,Stange::N,vara,stággu
2459,Stange::N,vara,čuálgui
2460,Stange::N,vara,kaŋgg
2461,Stange::N,vara,кэ̄ллт
2462,Stange::N,vara,пе̄лльк
2463,Stange::N,percha,staavra
2464,Stange::N,percha,stággo
2465,Stange::N,percha,hålggå
2466,Stange::N,percha,stávrá
2467,Stange::N,percha,stággu
2468,Stange::N,percha,čuálgui
2469,Stange::N,percha,kaŋgg
2470,Stange::N,percha,кэ̄ллт
2471,Stange::N,percha,пе̄лльк
2472,Stock::N,palo,galte
2473,Stock::N,palo,klåbpoe
2474,Stock::N,palo,soabbe
2475,Stock::N,palo,soabbi
2476,Stock::N,palo,suáb'bi
2477,Stock::N,palo,suä´b'b
2478,Stock::N,palo,суэммьп
2479,Stock::N,bastón,galte
2480,Stock::N,bastón,klåbpoe
2481,Stock::N,bastón,soabbe
2482,Stock::N,bastón,soabbi
2483,Stock::N,bastón,suáb'bi
2484,Stock::N,bastón,suä´b'b
2485,Stock::N,bastón,суэммьп
2486,Stab::N,vara,klaahka
2487,Stab::N,vara,soabbe
2488,Stab::N,vara,soabbi
2489,Stab::N,vara,suáb'bi
2490,Stab::N,vara,suä´b'b
2491,Stab::N,vara,суэммьп
2492,Stab::N,bastón,klaahka
2493,Stab::N,bastón,soabbe
2494,Stab::N,bastón,soabbi
2495,Stab::N,bastón,suáb'bi
2496,Stab::N,bastón,suä´b'b
2497,Stab::N,bastón,суэммьп
2498,Rohr::N,tubo,gïrse
2499,Rohr::N,tubo,båhttså
2500,Rohr::N,tubo,bohcci
2501,Rohr::N,tubo,poccee
2502,Rohr::N,tubo,puu´lčiǩ
2503,Rohr::N,tubo,туррьп
2504,Haus::N,casa,ståapoe
2505,Haus::N,casa,goahte
2506,Haus::N,casa,stohpu
2507,Haus::N,casa,tááḷu
2508,Haus::N,casa,tääll
2509,Haus::N,casa,пэ̄ҏҏт
2510,Heim::N,hogar,hïejme
2511,Heim::N,hogar,viesso
2512,Heim::N,hogar,ruoktu
2513,Heim::N,hogar,päikki
2514,Heim::N,hogar,päi´ǩǩ
2515,Heim::N,hogar,пэ̄ҏҏт
2516,Ofen::N,estufa,vuebnie
2517,Ofen::N,estufa,vuodná
2518,Ofen::N,estufa,vuobnne
2519,Ofen::N,estufa,uvdna
2520,Ofen::N,estufa,uvnâ
2521,Ofen::N,estufa,ǩiiuǥân
2522,Ofen::N,estufa,пе̄ххц
2523,Ofen::N,estufa,кыввкан
2524,Fußboden::N,suelo,guelpie
2525,Fußboden::N,suelo,guolbbe
2526,Fußboden::N,suelo,láhtti
2527,Fußboden::N,suelo,šalde
2528,Fußboden::N,suelo,šâ´ldd
2529,Fußboden::N,suelo,шалльт
2530,Tisch::N,mesa,buertie
2531,Tisch::N,mesa,bievdde
2532,Tisch::N,mesa,beavdi
2533,Tisch::N,mesa,pevdi
2534,Tisch::N,mesa,på´rdd
2535,Tisch::N,mesa,stue´ll
2536,Tisch::N,mesa,туэлль
2537,Stuhl::N,silla,stovle
2538,Stuhl::N,silla,ståvllå
2539,Stuhl::N,silla,stuollu
2540,Stuhl::N,silla,stovli
2541,Stuhl::N,silla,stuu´l
2542,Stuhl::N,silla,стула
2543,Wiege::N,cuna,gïerhkeme
2544,Wiege::N,cuna,vuoggo
2545,Wiege::N,cuna,geaŧŧu
2546,Wiege::N,cuna,geaktu
2547,Wiege::N,cuna,gietkka
2548,Wiege::N,cuna,kiäh'tu
2549,Wiege::N,cuna,vogga
2550,Wiege::N,cuna,кӣткэм
2551,Bett::N,cama,seangkoe
2552,Bett::N,cama,sæŋŋga
2553,Bett::N,cama,seaŋga
2554,Bett::N,cama,seŋgâ
2555,Bett::N,cama,sââ´jj
2556,Bett::N,cama,вуэдтӭмсайй
2557,Regal::N,estantería,hælla
2558,Regal::N,estantería,hilldo
2559,Regal::N,estantería,hildu
2560,Regal::N,estantería,ildee
2561,Regal::N,estantería,i´lddi
2562,Regal::N,estantería,ылльтэ
2563,Kiste::N,caja,aeskie
2564,Kiste::N,caja,kássa
2565,Kiste::N,caja,kássa
2566,Kiste::N,caja,árkku
2567,Kiste::N,caja,ču´ǩǩ
2568,Kiste::N,caja,чуххьк
2569,Fenster::N,ventana,klaase
2570,Fenster::N,ventana,vinndek
2571,Fenster::N,ventana,láse
2572,Fenster::N,ventana,laasâ
2573,Fenster::N,ventana,ikkân
2574,Fenster::N,ventana,эххкан
2575,Tür::N,puerta,okse
2576,Tür::N,puerta,uksa
2577,Tür::N,puerta,uksa
2578,Tür::N,puerta,uksâ
2579,Tür::N,puerta,uhss
2580,Tür::N,puerta,уккс
2581,Tor::N,puerta,okse
2582,Tor::N,puerta,pårttå
2583,Tor::N,puerta,uksa
2584,Tor::N,puerta,poarta
2585,Tor::N,puerta,porttâ
2586,Tor::N,puerta,uustõk
2587,Tor::N,puerta,čuâlluhss
2588,Tor::N,puerta,уккс
2589,Zaun::N,valla,haakene
2590,Zaun::N,valla,jerra
2591,Zaun::N,valla,gárdde
2592,Zaun::N,valla,áidi
2593,Zaun::N,valla,äiđi
2594,Zaun::N,valla,äidd
2595,Zaun::N,valla,čuâll
2596,Zaun::N,valla,а̄ййт
2597,Zaun::N,cercado,haakene
2598,Zaun::N,cercado,jerra
2599,Zaun::N,cercado,gárdde
2600,Zaun::N,cercado,áidi
2601,Zaun::N,cercado,äiđi
2602,Zaun::N,cercado,äidd
2603,Zaun::N,cercado,čuâll
2604,Zaun::N,cercado,а̄ййт
2605,Dach::N,techo,rehpie
2606,Dach::N,techo,dæhkko
2607,Dach::N,techo,gáhttu
2608,Dach::N,techo,káttu
2609,Dach::N,techo,laakk
2610,Dach::N,techo,пэ̄ҏҏтэ̄ля
2611,Dach::N,techo,кры̄ша
2612,Dach::N,tejado,rehpie
2613,Dach::N,tejado,dæhkko
2614,Dach::N,tejado,gáhttu
2615,Dach::N,tejado,káttu
2616,Dach::N,tejado,laakk
2617,Dach::N,tejado,пэ̄ҏҏтэ̄ля
2618,Dach::N,tejado,кры̄ша
2619,Leiter::N,escalera,raajtere
2620,Leiter::N,escalera,tjajmos
2621,Leiter::N,escalera,boagos
2622,Leiter::N,escalera,ráidalas
2623,Leiter::N,escalera,raidlâs
2624,Leiter::N,escalera,лествец
2625,Besen::N,escoba,saehpie
2626,Besen::N,escoba,gaerpene
2627,Besen::N,escoba,njáman
2628,Besen::N,escoba,luvdá
2629,Besen::N,escoba,luvdá
2630,Besen::N,escoba,västt
2631,Besen::N,escoba,ва̄сст
2632,Spaten::N,pala,gåajvoe
2633,Spaten::N,pala,spádá
2634,Spaten::N,pala,goajvvo
2635,Spaten::N,pala,goaivu
2636,Spaten::N,pala,kuái'vu
2637,Spaten::N,pala,kuäivv
2638,Spaten::N,pala,куаййв
2639,Schaufel::N,pala,gåajvoe
2640,Schaufel::N,pala,gåjvun
2641,Schaufel::N,pala,goajvvo
2642,Schaufel::N,pala,goaivu
2643,Schaufel::N,pala,kuái'vu
2644,Schaufel::N,pala,kuäivv
2645,Schaufel::N,pala,куаййв
2646,Schaufel::N,paleta,gåajvoe
2647,Schaufel::N,paleta,gåjvun
2648,Schaufel::N,paleta,goajvvo
2649,Schaufel::N,paleta,goaivu
2650,Schaufel::N,paleta,kuái'vu
2651,Schaufel::N,paleta,kuäivv
2652,Schaufel::N,paleta,куаййв
2653,Gabel::N,tenedor,tjåagka
2654,Gabel::N,tenedor,gáffil
2655,Gabel::N,tenedor,káffal
2656,Gabel::N,tenedor,kaahvâl
2657,Gabel::N,tenedor,velkk
2658,Gabel::N,tenedor,а̄лльс
2659,Löffel::N,cuchara,buste
2660,Löffel::N,cuchara,bassti
2661,Löffel::N,cuchara,baste
2662,Löffel::N,cuchara,pastem
2663,Löffel::N,cuchara,pâ´sttem
2664,Löffel::N,cuchara,пасьтэмь
2665,Messer::N,cuchillo,nejpie
2666,Messer::N,cuchillo,nijbbe
2667,Messer::N,cuchillo,niibi
2668,Messer::N,cuchillo,nijbe
2669,Messer::N,cuchillo,nei´bb
2670,Messer::N,cuchillo,ныййп
2671,Nagel::N,clavo,spæjhkere
2672,Nagel::N,clavo,spiger
2673,Nagel::N,clavo,návlle
2674,Nagel::N,clavo,spiikkár
2675,Nagel::N,clavo,spijkkár
2676,Nagel::N,clavo,näu´ll
2677,Nagel::N,clavo,на̄ввьл
2678,Netz::N,red,viermie
2679,Netz::N,red,viermme
2680,Netz::N,red,næhtta
2681,Netz::N,red,fierbmi
2682,Netz::N,red,viermi
2683,Netz::N,red,säi´mm
2684,Netz::N,red,нӯжхьт
2685,Haken::N,gancho,kruehkie
2686,Haken::N,gancho,ruohkke
2687,Haken::N,gancho,vagge
2688,Haken::N,gancho,roahkki
2689,Haken::N,gancho,faggi
2690,Haken::N,gancho,kuák'ki
2691,Haken::N,gancho,kuä´ǩ'ǩ
2692,Haken::N,gancho,ва̄ӈӈк
2693,Haken::N,gancho,куэххьк
2694,Haken::N,corchete,kruehkie
2695,Haken::N,corchete,ruohkke
2696,Haken::N,corchete,vagge
2697,Haken::N,corchete,roahkki
2698,Haken::N,corchete,faggi
2699,Haken::N,corchete,kuák'ki
2700,Haken::N,corchete,kuä´ǩ'ǩ
2701,Haken::N,corchete,ва̄ӈӈк
2702,Haken::N,corchete,куэххьк
2703,Griff::N,asa,rehpie
2704,Griff::N,asa,taatje
2705,Griff::N,asa,gavlla
2706,Griff::N,asa,guottáldahka
2707,Griff::N,asa,geavja
2708,Griff::N,asa,novdâ
2709,Griff::N,asa,nõđđ
2710,Griff::N,asa,kå´ǧǧ
2711,Griff::N,asa,нэ̄дт
2712,Griff::N,mango,rehpie
2713,Griff::N,mango,taatje
2714,Griff::N,mango,gavlla
2715,Griff::N,mango,guottáldahka
2716,Griff::N,mango,geavja
2717,Griff::N,mango,novdâ
2718,Griff::N,mango,nõđđ
2719,Griff::N,mango,kå´ǧǧ
2720,Griff::N,mango,нэ̄дт
2721,Schloss::N,cerradura,laesie
2722,Schloss::N,cerradura,lássa
2723,Schloss::N,cerradura,lohkka
2724,Schloss::N,cerradura,lukkâ
2725,Schloss::N,cerradura,lokk
2726,Schloss::N,cerradura,ло̄ххк
2727,Bild::N,imagen,guvvie
2728,Bild::N,imagen,gåvvå
2729,Bild::N,imagen,govva
2730,Bild::N,imagen,koṿe
2731,Bild::N,imagen,kartt
2732,Bild::N,imagen,картина
2733,Figur::N,figura,guvvie
2734,Figur::N,figura,gåvos
2735,Figur::N,figura,figuvrra
2736,Figur::N,figura,figuvra
2737,Figur::N,figura,kovos
2738,Figur::N,figura,kuâŋas
2739,Puppe::N,muñeca,dåahka
2740,Puppe::N,muñeca,dåhkko
2741,Puppe::N,muñeca,doahkko
2742,Puppe::N,muñeca,dohkká
2743,Puppe::N,muñeca,duhkká
2744,Puppe::N,muñeca,kuuhlaž
2745,Puppe::N,muñeca,кукла
2746,Beutel::N,bolsa,voessetje
2747,Beutel::N,bolsa,påvsså
2748,Beutel::N,bolsa,seahkaš
2749,Beutel::N,bolsa,bursa
2750,Beutel::N,bolsa,guhkkár
2751,Beutel::N,bolsa,čooṿâs
2752,Beutel::N,bolsa,siâk'k
2753,Beutel::N,bolsa,kå´ššel
2754,Beutel::N,bolsa,ве̄ҏҏц
2755,Bündel::N,haz,paantje
2756,Bündel::N,haz,buduk
2757,Bündel::N,haz,gurppe
2758,Bündel::N,haz,gihppu
2759,Bündel::N,haz,kiäs'tu
2760,Bündel::N,haz,šnâpp
2761,Bündel::N,haz,пуччк
2762,Tasche::N,bolso,veaskoe
2763,Tasche::N,bolso,væssko
2764,Tasche::N,bolso,lávkka
2765,Tasche::N,bolso,lávka
2766,Tasche::N,bolso,seahkka
2767,Tasche::N,bolso,lavkkâ
2768,Tasche::N,bolso,laukk
2769,Tasche::N,bolso,суӎӎьк
2770,Tasche::N,bolso,ло̄а̄ффк
2771,Eimer::N,cubo,bæhtoe
2772,Eimer::N,cubo,skiello
2773,Eimer::N,cubo,skállu
2774,Eimer::N,cubo,eebir
2775,Eimer::N,cubo,skääll
2776,Eimer::N,cubo,е̄мьперь
2777,Deckel::N,tapa,luehkie
2778,Deckel::N,tapa,låhkke
2779,Deckel::N,tapa,lohkki
2780,Deckel::N,tapa,lokke
2781,Deckel::N,tapa,lå´ǩǩ
2782,Deckel::N,tapa,ко̄а̄ххтнэсс
2783,Deckel::N,tapadera,luehkie
2784,Deckel::N,tapadera,låhkke
2785,Deckel::N,tapadera,lohkki
2786,Deckel::N,tapadera,lokke
