,Concept_ID,mrj,el
685,hübsch::A,сӹлнӹ,χαριτωμένος
686,hübsch::A,олмыдшы,όμορφος
687,hübsch::A,олмыдшы,χαριτωμένος
688,böse::A,шӹдӓн,κακός
689,dumm::A,окмак,κουτός
690,dumm::A,окмак,ανόητος
691,faul::A,ялахай,τεμπέλης
692,fleißig::A,пӓшам яратышы,εργατικός
693,geizig::A,шык,τσιγγούνης
694,klug::A,ышан,έξυπνος
695,geschickt::A,мастар,επιδέξιος
696,lieb::A,тыри,φίλος
697,lieb::A,тыри,αγαπητός
698,lustig::A,мындыр,εύθυμος
699,lustig::A,мындыр,χαρούμενος
700,lustig::A,сусу,εύθυμος
701,lustig::A,сусу,χαρούμενος
702,sanft::A,йӹвӹжӓ,ήπιος
703,hungrig::A,шужышы,πεινασμένος
704,krank::A,церлӹ,άρρωστος
705,krank::A,хворой,άρρωστος
706,nackt::A,цӓрӓ,γυμνός
707,traurig::A,сы́лыкан,λυπημένος
708,traurig::A,кымы́лдымы,λυπημένος
709,lebendig::A,живой,ζωντανός
710,gut::A,яжо,καλός
711,schlecht::A,уда,κακός
712,schlecht::A,худа,κακός
713,richtig::A,вургамла,σωστός
714,schlimm::A,йӹрнык,άσχημος
715,wahr::A,настоящий,αληθής
716,wahr::A,настоящий,αληθινός
717,wahr::A,настояшый,αληθής
718,wahr::A,настояшый,αληθινός
719,alt::A,шонгы,παλιός
720,neu::A,у,νέος
721,neu::A,у,καινούργιος
722,ehemalig::A,тошты,παλιός
723,alt[Lebewesen]::A,ӹлалшӹ,γέρος
724,jung::A,нöргӹ,νέος
725,jung::A,молода,νέος
726,arm::A,укеӓн,φτωχός
727,reich::A,паян,πλούσιος
728,reich::A,пурлыкан,πλούσιος
729,bekannt::A,палӹмӹ,γνωστός
730,berühmt::A,лӹмлы,περίφημος
731,berühmt::A,лӹмлы,ξακουσμένος
732,fremd::A,эдемӹн,ξένος
733,verschieden::A,тӹрлӹ,διαφορετικός
734,nah::A,лишӹл,κοντινός
735,fern::A,мӹндӹр,μακριά
736,linker::A,шалахай,αριστερός
737,rechter::A,вургамла,δεξιός
738,anderer::A,вес,άλλος
739,anderer::A,весӹ,άλλος
740,erster::A,икшӹ,πρώτος
741,erster::A,икӹмшӹ,πρώτος
742,zweiter::A,кокшы,δεύτερος
743,dritter::A,кымшы,τρίτος
744,letzter::A,остатка,τελευταίος
745,allein::ADV,иктӹ,μόνος
746,allein::ADV,иктӹт,μόνος
747,auf einmal::ADV,тöрöк,εφάπαξ
748,zusammen::ADV,икараш,μαζί
749,zusammen::ADV,цымырын,μαζί
750,lange::ADV,кужын,πολύν καιρό
751,plötzlich::ADV,трӱк,έξαφνα
752,sofort::ADV,полт,αμέσως
753,sofort::ADV,тöрöк,αμέσως
754,sofort::ADV,тӹшӓкок,αμέσως
755,später::ADV,вара,αργότερα
756,heute::ADV,тагачы,σήμερα
757,morgen::ADV,иргод,αύριο
758,morgen::ADV,иргодым,αύριο
759,bald::ADV,чӹнь,σε λίγο
760,bald::ADV,чӹнь,εντός ολίγου
761,bald::ADV,вӓшке,σε λίγο
762,bald::ADV,вӓшке,εντός ολίγου
763,bald::ADV,выртышты,σε λίγο
764,bald::ADV,выртышты,εντός ολίγου
765,dann::ADV,пакыла,ύστερα
766,gestern::ADV,тенгечӹ,χτες
767,einst::ADV,икӓнӓ,ποτέ
768,einst::ADV,икӓнӓ,άλλοτε
769,damals::ADV,тӹнӓм,τότε
770,danach::ADV,пакыла,μετά
771,danach::ADV,пакыла,ύστερα
772,vorher::ADV,перви,πριν
773,vorher::ADV,перви,προηγουμένως
774,zuerst::ADV,андак,πρώτα
775,einmal::ADV,гӓнӓк,μία φορά
776,einmal::ADV,гӓнӓ,μία φορά
777,manchmal::ADV,кынамжы,κάποτε
778,oft::ADV,чӹчкӹдӹн,συχνά
779,oft::ADV,чӹчкӹдӹн,πολλές φορές
780,immer::ADV,со,πάντα
781,immer::ADV,со,πάντοτε
782,immer::ADV,соок,πάντα
783,immer::ADV,соок,πάντοτε
784,niemals::ADV,нинам,ποτέ
785,niemals::ADV,нигынам,ποτέ
786,niemals::ADV,нигынамат,ποτέ
787,hier::ADV,тиштӹ,εδώ
788,hierhin::ADV,тишкӹ,εδώ
789,von hier::ADV,тишец,από δω
790,von hier::ADV,тишецӹн,από δω
791,dort::ADV,тӹштӹ,εκεί
792,dorthin::ADV,тӹшкӹ,προς τα κει
793,dorthin::ADV,тӹшкӹлӓ,προς τα κει
794,geradeaus::ADV,вик,κατευθείαν
795,geradeaus::ADV,тура,κατευθείαν
796,vorwärts::ADV,анзыкы,εμπρός
797,rückwärts::ADV,мӹнгеш,πίσω
798,zurück::ADV,мӹнгеш,πίσω
799,unten::ADV,ӱлнӹ,κάτω
800,unten::ADV,лӹвӓлнӹ,κάτω
801,hinab::ADV,ӱлӹкӹ,προς τα κάτω
802,hinab::ADV,лӹвӓкӹ,προς τα κάτω
803,oben::ADV,вӹлнӹ,πάνω
804,oben::ADV,вӹлнӹ,επάνω
805,hinauf::ADV,кӱшкӹлӓ,προς τα πάνω
806,hinauf::ADV,кӱш,προς τα πάνω
807,überall::ADV,йӹлт,παντού
808,überall::ADV,цилӓ вӓре,παντού
809,nicht::ADV,уке,δεν
810,ein wenig::ADV,изиш,λιγάκι
811,ein wenig::ADV,иклаштык,λιγάκι
812,kaum::ADV,цылик,μόλις
813,kaum::ADV,чучок-чучок,μόλις
814,sehr::ADV,чоте,πολύ
815,so::ADV,тенге,έτσι
816,so::ADV,тенгелӓ,έτσι
817,noch::ADV,мол,ακόμα
818,noch::ADV,моло,ακόμα
819,nur::ADV,веле,μόνο
820,schon::ADV,уже,ήδη
821,schon::ADV,уже,κιόλας
822,schon::ADV,ӹнде,ήδη
823,schon::ADV,ӹнде,κιόλας
824,wieder::ADV,уэш,ξανά
825,vergebens::ADV,зря,μάταια
826,vergebens::ADV,ӹзрӓ,μάταια
827,vergebens::ADV,ӹзӹрӓ,μάταια
828,vor::PRP,анзыц,μπροστά σε
829,vor::PRP,анзыц,μπροστά από
830,vor::PRP,анзыцын,μπροστά σε
831,vor::PRP,анзыцын,μπροστά από
832,hinter::PRP,шайылан,πίσω από 
833,hinter::PRP,шайылный,πίσω από 
834,unter::PRP,лӹвӓкӹ,υπό
835,unter::PRP,лӹвӓкӹ,κάτω από
836,durch::PRP,вашт,διά
837,durch::PRP,вашт,διά μέσου
838,neben::PRP,сага,δίπλα σε
839,zwischen::PRP,лош,μεταξύ
840,zwischen::PRP,лош,ανάμεσα σε
841,zwischen::PRP,лошкы,μεταξύ
842,zwischen::PRP,лошкы,ανάμεσα σε
843,wegen::PRP,мычыц,για
844,wegen::PRP,мычыц,λόγω
845,dies::PRN,тидӹ,αυτό
846,dies::PRN,ти,αυτό
847,das::PRN,тидӹ,το
848,das::PRN,ти,το
849,alles::PRN,цилӓ,όλα
850,ich::PRN,мый,εγώ
851,du::PRN,тӹнь,σύ
852,du::PRN,тӹнь,εσύ
853,er::PRN,тӹдӹ,αυτός
854,wir::PRN,мӓ,εμείς
855,ihr::PRN,вӓ,εσείς
856,sie::PRN,нӹнӹ,αυτοί
857,was::FPRN,ма,τι
858,wer::FPRN,кӱ,ποιος
859,wo::FADV,кышан,πού
860,wo::FADV,кыштакен,πού
861,wohin::FADV,кышкы,πού
862,wohin::FADV,кышкы,για πού
863,wie::FADV,кыце,πώς
864,warum::FADV,малын,γιατί
865,wieviel::FNUM,кынар,πόσος
866,wieviel::FNUM,кынары,πόσος
867,wieviel::FNUM,кынаркы,πόσος
868,eins::NUM,иктӹ,ένα
869,eins::NUM,иктӹт,ένα
870,zwei::NUM,кок,δύο
871,zwei::NUM,кокты,δύο
872,drei::NUM,кым,τρία
873,drei::NUM,кым,τρεις
874,drei::NUM,кымыт,τρία
875,drei::NUM,кымыт,τρεις
876,vier::NUM,нӹл,τέσσερα
877,vier::NUM,нӹл,τέσσερις
878,fünf::NUM,вӹц,πέντε
879,sechs::NUM,куд,έξι
880,sechs::NUM,кудытмозн,έξι
881,sieben::NUM,шӹм,εφτά
882,sieben::NUM,шӹмӹт,εφτά
883,acht::NUM,кӓндӓкш,οχτώ
884,acht::NUM,кӓндӓкшӹ,οχτώ
885,neun::NUM,ӹндекшшӱдӹ,εννιά
886,zehn::NUM,лу,δέκα
887,elf::NUM,луатик,έντεκα
888,elf::NUM,луатиктӹ,έντεκα
889,zwölf::NUM,луаткок,δώδεκα
890,zwölf::NUM,луаткокты,δώδεκα
891,zwanzig::NUM,коклы,είκοσι
892,dreißig::NUM,кымлы,τριάντα
893,vierzig::NUM,нӹллӹ,σαράντα
894,fünfzig::NUM,вӹцлӹ,πενήντα
895,sechzig::NUM,кудлу,εξήντα
896,siebzig::NUM,шӹмлу,εβδομήντα
897,achtzig::NUM,кӓндӓкшлу,ογδόντα
898,neunzig::NUM,ӹндекшлу,ενενήντα
899,hundert::NUM,шӱдӹ,εκατό
900,tausend::NUM,тӹжем,χίλιοι
901,und::CNJ,дöн,και
902,oder::CNJ,льывы,ή
903,stehen::V,шалшаг,στέκομαι
904,stehen::V,шалшаг,είμαι όρθιος
905,sitzen::V,шӹнзӓш,κάθομαι
906,liegen::V,киӓш,είμαι ξαπλωμένος
907,hängen::V,кечӓш,κρέμομαι
908,werden::V,шагалаш,γίνομαι
909,passieren::V,ӹштӓ́лтӓш,συμβαίνω
910,beginnen::V,тӹнгӓлӓлтӓш,αρχίζω
911,enden::V,пӹтӓш,τελειώνω
912,wechseln::V,весемӓш,αλλάζω
913,wechseln::V,весемӓлтӓш,αλλάζω
914,aufgehen[Sonne]::V,авараш,βγαίνω
915,aufgehen[Sonne]::V,авараш,ανατέλλω
916,untergehen[Sonne]::V,шӹ́нзӓш,δύω
917,untergehen[Sonne]::V,шӹ́нзӓш,βασιλεύω
918,scheinen[Sonne]::V,сотемдӓрӓш,λάμπω
919,donnern::V,хӹдӹртӓш,βροντώ
920,wehen::V,ӹфӹлӓш,φυσώ
921,strömen::V,йогащ,ρέω
922,strömen::V,йогащ,τρέχω
923,fließen::V,йогащ,ρέω
924,sich drehen::V,пöрдӓш,γυρίζω
925,sich drehen::V,пöрдӓш,στρέφομαι
926,schwanken::V,лыпшалташ,ταλαντεύομαι
927,schwingen::V,кӓчӓйӓш,αιωρούμαι
928,schwingen::V,кӓчӓйӓш,ταλαντεύομαι
929,fallen::V,кенвазаш,πέφτω
930,fallen::V,шынгалташ,πέφτω
931,brennen::V,йылаш,καίω
932,rauchen::V,шыпшаш,καπνίζω
933,regnen::V,юраш,βρέχω
934,gefrieren::V,гӓш,παγώνω
935,gefrieren::V,кӹлмаш,παγώνω
936,tauen::V,шылаш,λειώνω
937,schmelzen::V,шӹрӓнӓш,λειώνω
938,trocknen::V,кошкаш,στεγνώνω
939,sieden::V,шолаш,βράζω
940,faulen::V,шӱӓш,σαπίζω
941,verfaulen::V,йӓнгӓрӓлтӓш,σαπίζω
942,reißen::V,кышкедӓлтӓш,σχίζω
943,versinken::V,ва́лаш,βουλιάζω
944,versinken::V,ва́лаш,βυθίζομαι
945,vergehen::V,эртӓш,περνώ
946,erscheinen::V,каяш,εμφανίζομαι
947,verschwinden::V,ямаш,χάνομαι
948,verschwinden::V,ямаш,εξαφανίζομαι
949,sinken::V,пычаш,κατεβαίνω
950,abnehmen::V,чӹдемӓш,μειώνομαι 
951,abnehmen::V,кöтӹргӓш,μειώνομαι 
952,zunehmen::V,когоэмӓш,αυξάνω
953,zunehmen::V,когоэмӓш,μεγαλώνω
954,steigen::V,лӱлта́лташ,ανεβαίνω
955,wachsen::V,кушкаш,μεγαλώνω
956,glänzen::V,йӹлгӹжӓш,γυαλίζω
957,funkeln::V,валгалташ,αστράφτω
958,funkeln::V,валгалташ,σπιθοβολώ
959,lärmen::V,юкланаш,θορυβώ
960,läuten::V,цоргаш,χτυπώ 
961,klingeln::V,цоргаш,κουδουνίζω
962,klirren::V,цонгырталгаш,κουδουνίζω
963,brausen::V,ышдымыла́наш,βουΐζω
964,rauschen::V,шу́жгаш,βουΐζω
965,klingen::V,йо́нгаш,ηχώ
966,bellen::V,опташ,γαυγίζω
967,heulen::V,урмыжаш,ουρλιάζω
968,blasen::V,ӹфӹлӓш,φυσώ
969,pfeifen::V,ши́шкаш,σφυρίζω
970,schreien::V,уташ,κραυγάζω
971,schreien::V,саслаш,κραυγάζω
972,schreien::V,варгынзаш,κραυγάζω
973,stöhnen::V,ӹнгӹрӓш,βογγώ
974,zittern::V,цӹтӹрӓш,τρέμω
975,leben::V,ӹлӓш,ζω
976,geboren werden::V,шачаш,γεννιέμαι
977,atmen::V,шӱлӓш,αναπνέω
978,trinken::V,йӱӓш,πίνω
979,essen::V,качкаш,τρώω
980,schlucken::V,нелӓш,καταπίνω
981,müde werden::V,янгылаш,κουράζομαι
982,einschlafen::V,амален кеӓш,αποκοιμιέμαι
983,schlafen::V,амалаш,κοιμάμαι
984,aufwachen::V,понгыжалташ,ξυπνώ
985,aufstehen::V,кӹньӹл шагалаш,σηκώνομαι
986,sich erholen::V,кӓнаш,ξεκουράζομαι
987,krank werden::V,церлӓнен вазаш,αρρωσταίνω
988,krank sein::V,церлӓнӓш,ασθενώ
989,krank sein::V,ясланаш,ασθενώ
990,krank sein::V,ясыланаш,ασθενώ
991,schmerzen::V,каршташ,πονώ
992,husten::V,кахыраш,βήχω
993,genesen::V,паремӓш,θεραπεύομαι
994,genesen::V,тöрлӓнӓш,θεραπεύομαι
995,sterben::V,вазын колаш,πεθαίνω
996,umkommen::V,пӹтӓш,πεθαίνω
997,sich bewegen::V,кашташ,κουνιέμαι
998,sich rühren::V,тӓрвӓнӓш,σαλεύω
999,sich erheben::V,кӹньӹлӓш,επαναστατώ
1000,sich setzen::V,шӹнзӓш,κάθομαι
1001,hinfallen::V,кенвазаш,πέφτω κάτω
1002,hinfallen::V,шынгалташ,πέφτω κάτω
1003,laufen::V,кашташ,τρέχω
1004,schreiten::V,ашкедӓш,βαδίζω
1005,spazierengehen::V,мадын кашташ,κάνω βόλτα
1006,spazierengehen::V,мадын кашташ,πηγαίνω περίπατο
1007,eilen::V,вӓшкӓш,σπεύδω
1008,sich beeilen::V,вӓшкӓш,βιάζομαι
1009,sich beeilen::V,талашаш,βιάζομαι
1010,sausen::V,хойхаланаш,τρέχω γρήγορα
1011,sausen::V,хояш,τρέχω γρήγορα
1012,rennen::V,кыргыжаш,τρέχω
1013,springen::V,тӹршештӓш,πηδώ
1014,klettern::V,ку́заш,σκαρφαλώνω
1015,schaukeln::V,лыпшалташ,κουνιέμαι
1016,kriechen::V,авалянаш,έρπω
1017,kriechen::V,авалянаш,σέρνομαι
1018,kriechen::V,ньыжиклӓш,έρπω
1019,kriechen::V,ньыжиклӓш,σέρνομαι
1020,schwimmen::V,илӓш,κολυμπώ
1021,tauchen::V,цымаш,βουτώ
1022,rudern::V,шуалташ,κωπηλατώ
1023,fahren::V,кеӓш,πηγαίνω
1024,fliegen::V,чонгештӓш,πετώ
1025,gehen::V,кеӓш,βαδίζω
1026,gehen::V,кеӓш,πηγαίνω
1027,weggehen::V,кеӓш,φεύγω
1028,abfahren::V,кеӓш,ξεκινώ
1029,abfahren::V,кеӓш,αναχωρώ
1030,anhalten::V,цӓрнӓш,σταματώ
1031,hineingehen::V,пыраш,μπαίνω
1032,eintreten::V,пыраш,μπαίνω
1033,eintreten::V,пыраш,εισέρχομαι
1034,kommen::V,толаш,έρχομαι
1035,ankommen::V,шоаш,φτάνω
1036,zurückkommen::V,пöртӹлӓш,επιστρέφω
1037,bleiben::V,кодаш,μένω
1038,warten::V,вычаш,περιμένω
1039,erwarten::V,вычаш,αναμένω
1040,erwarten::V,вычаш,περιμένω
1041,suchen::V,кӹчӓлӓш,ψάχνω
1042,finden::V,моаш,βρίσκω
1043,versuchen::V,путаяш,προσπαθώ
1044,versuchen::V,цацаш,προσπαθώ
1045,vorbereiten::V,поспейӹктӓш,προετοιμάζω
1046,lieben::V,яраташ,αγαπώ
1047,mögen::V,яраташ,μου αρέσει
1048,lachen::V,ваштылаш,γελώ
1049,rühren::V,тӓрвӓтӓш,συγκινώ
1050,weinen::V,мӓгӹрӓш,κλαίω
1051,schimpfen::V,свырседӓлӓш,βρίζω
1052,sich ärgern::V,шӹдешкӓш,θυμώνω
1053,sich fürchten::V,лӱдӓш,φοβάμαι
1054,fürchten::V,лӱдӓш,φοβάμαι
1055,fliehen::V,кыргыжаш,φεύγω
1056,flüchten::V,кыргыж шӹлӓш,δραπετεύω
1057,sehen::V,ужаш,βλέπω
1058,anschauen::V,анжалаш,κοιτάζω
1059,ansehen::V,анжаш,βλέπω
1060,hören::V,колаш,ακούω
1061,zuhören::V,колышташ,ακούω
1062,probieren::V,тотештӓш,δοκιμάζω
1063,probieren::V,подыл анжаш,δοκιμάζω
1064,riechen::V,ӱпшӹнзӓш,μυρίζω
1065,riechen::V,ӱпшӹнзӓш,οσφραίνομαι
1066,fühlen::V,шижӓш,αισθάνομαι
1067,scheinen::V,каяш,φαίνομαι
1068,zu sehen sein::V,каяш,φαίνομαι
1069,vernehmen::V,колын колташ,ακούω
1070,vernehmen::V,колын колташ,μαθαίνω
1071,frieren::V,кӹлмаш,κρυώνω
1072,frieren::V,тӹнгӹргӓш,κρυώνω
1073,tun::V,ӹштӓш,κάνω
1074,können::V,кердӓш,ξέρω
1075,können::V,кердӓш,μπορώ
1076,wollen::V,жалаяш,θέλω
1077,anfangen::V,тӹнгӓлӓш,αρχίζω
1078,beenden::V,пӹтӓрӓш,τελειώνω
1079,aufhören::V,цӓрнӓш,παύω
1080,gelingen::V,цӓш лиӓш,πετυχαίνω
1081,geraten::V,лиӓш,γίνομαι
1082,öffnen::V,пачаш,ανοίγω
1083,schließen::V,чӱчӓш,κλείνω
1084,stellen::V,шӹндӓш,θέτω
1085,setzen::V,шӹндӓш,θέτω
1086,legen::V,опташ,θέτω
1087,legen::V,пиштӓш,θέτω
1088,berühren::V,тӹкӓлӓш,εγγίζω
1089,verbinden::V,пидӓш,συνδέω
1090,bedecken::V,леведӓш,σκεπάζω
1091,aufhängen::V,сӓкӓш,κρεμώ
1092,anzünden::V,чӱктӓш,ανάβω
1093,aufheben::V,кузыкташ,σηκώνω
1094,zurücklassen::V,кодаш,εγκαταλείπω
1095,verlieren::V,ямдаш,χάνω
1096,fallen lassen::V,кенвацтараш,αφήνω να πέσει
1097,machen::V,ӹштӓш,κάνω
1098,machen::V,ӹштӓш,φτιάχνω
1099,herstellen::V,йӓмдӹлӓш,κατασκευάζω
1100,bauen::V,ӹштӓш,χτίζω
1101,bauen::V,ӹштӓш,οικοδομώ
1102,reparieren::V,чиняш,επισκευάζω
1103,reparieren::V,чиняш,επιδιορθώνω
1104,reparieren::V,алалаш,επισκευάζω
1105,reparieren::V,алалаш,επιδιορθώνω
1106,verbessern::V,яжоэмден шӹндӓш,βελτιώνω
1107,verbessern::V,яжоэмден шӹндӓш,καλυτερεύω
1108,ändern::V,вашталташ,αλλάζω
1109,graben::V,капаяш,σκάβω
1110,beugen::V,лывырташ,λυγίζω
1111,beugen::V,каклярташ,λυγίζω
1112,biegen::V,лывырташ,κάμπτω
1113,drehen::V,сӓрӓш,στρέφω
1114,drehen::V,сӓрӹкӓлӓш,στρέφω
1115,wenden::V,сӓрӓлӓш,γυρίζω
1116,umdrehen::V,сӓрӓлӓш,γυρίζω
1117,heben::V,лӱктӓш,υψώνω
1118,heben::V,лӱктӓш,σηκώνω
1119,hochheben::V,кузыкташ,υψώνω
1120,hochheben::V,кузыкташ,σηκώνω
1121,ergreifen::V,хватяш,πιάνω
1122,ergreifen::V,хватяш,αρπάζω
1123,halten::V,кычаш,βαστώ
1124,drücken::V,темдӓш,πιέζω
1125,schieben::V,шӹкӓш,σπρώχνω
1126,kratzen::V,нӹжӓш,γρατσουνίζω
1127,lecken::V,нылаш,γλείφω
1128,beißen::V,пыралаш,δαγκάνω
1129,abreißen::V,кӹрӓш,κόβω
1130,abreißen::V,кӹрӓш,σχίζω
1131,abreißen::V,кышкед нӓлӓш,κόβω
1132,abreißen::V,кышкед нӓлӓш,σχίζω
1133,abschneiden::V,шулаш,αποκόπτω
1134,abschneiden::V,лаштыклаш,αποκόπτω
1135,binden::V,пидӓш,δένω
1136,stecken::V,шыралаш,χώνω
1137,brechen::V,тодылаш,σπάζω
1138,brechen::V,пыдырташ,σπάζω
1139,klopfen::V,рушткаш,χτυπώ
1140,klopfen::V,рушткаш,τινάζω
1141,hauen::V,шелӹштӓш,χτυπώ
1142,kleben::V,клейӓш,κολλώ
1143,reiben::V,нӹжӓш,τρίβω
1144,streichen::V,шӹрӓш,αλείφω
1145,schleifen::V,шымаш,ακονίζω
1146,schneiden::V,пӹчкӓш,κόβω
1147,rütteln::V,мыльгыкташ,σείω
1148,rütteln::V,мыльгыкташ,τινάζω
1149,schütteln::V,цӹтӹртӓш,σείω
1150,schütteln::V,цӹтӹртӓш,κουνώ
1151,schütteln::V,мыльгыкташ,σείω
1152,schütteln::V,мыльгыкташ,κουνώ
1153,schwenken::V,машыяш,κουνώ
1154,schütten::V,опталаш,χύνω
1155,füllen::V,темӓш,γεμίζω
1156,einwickeln::V,пӹтӹрӓ́лӓш,τυλίγω
1157,tragen::V,намалаш,φέρνω
1158,schleppen::V,шӹдӹрӓш,κουβαλώ
1159,ziehen::V,шыпшаш,τραβώ
1160,aufbewahren::V,перегӓш,φυλάω
1161,werfen::V,кӹшкӓш,ρίχνω
1162,fangen::V,кычаш,πιάνω
1163,packen::V,хватяш,τσακώνω
1164,verstecken::V,шӹлтӓш,κρύβω
1165,teilen::V,пайылаш,μερίζω
1166,schicken::V,колташ,στέλνω
1167,bringen::V,кандаш,φέρνω
1168,bekommen::V,лыкташ,προσκομίζω
1169,erhalten::V,получаяш,παίρνω
1170,erhalten::V,получаяш,λαμβάνω
1171,nehmen::V,налаш,πιάνω
1172,nehmen::V,налаш,παίρνω
1173,wählen::V,айыраш,εκλέγω
1174,auswählen::V,айыраш,διαλέγω
1175,bewahren::V,перегӓш,διατηρώ
1176,behindern::V,мешӓйӓш,εμποδίζω
1177,verderben::V,портяш,χαλώ
1178,beschädigen::V,шушырташ,ζημιώνω
1179,zerbrechen::V,пыдырташ,σπάζω
1180,zerreißen::V,кӹрӓш,σχίζω
1181,zerstören::V,шӓлӓтӓш,καταστρέφω
1182,verbrennen::V,йылаташ,καίω
1183,verbrennen::V,йылалташ,καίω
1184,geben::V,пуаш,δίνω
1185,reichen::V,пуаш,δίνω
1186,schenken::V,подараш,χαρίζω
1187,versprechen::V,сöрӓш,υπόσχομαι
1188,wünschen::V,жалаяш,εύχομαι
1189,loben::V,хваляш,επαινώ
1190,küssen::V,шышшалаш,φιλώ
1191,wiegen::V,лӱнгӓлтӓш,κουνώ
1192,wiegen::V,лӱнгӓлтӓш,νανουρίζω
1193,zudecken::V,пиштӓш,σκεπάζω
1194,wecken::V,понгыжалтараш,ξυπνώ
1195,zeigen::V,анжыкташ,δείχνω
1196,führen::V,видӓш,οδηγώ
1197,lehren::V,тымдаш,διδάσκω
1198,unterrichten::V,тымдаш,διδάσκω
1199,aufziehen::V,кушташ,ανατρέφω
1200,leiten::V,видӓш,ηγούμαι
1201,leiten::V,видӓш,διευθύνω
1202,leiten::V,вуйлаташ,ηγούμαι
1203,leiten::V,вуйлаташ,διευθύνω
1204,leiten::V,вуйлалташ,ηγούμαι
1205,leiten::V,вуйлалташ,διευθύνω
1206,antreiben::V,талаштараш,σπρώχνω
1207,antreiben::V,талаштараш,παρακινώ
1208,lassen::V,-ыкт,αφήνω
1209,einladen::V,ӱжӓш,προσκαλώ
1210,vereinigen::V,иктештӓш,ενώνω
1211,besuchen::V,толаш,επισκέπτομαι
1212,treffen::V,вӓшлиӓш,συναντώ
1213,treffen::V,вӓшлиӓлтӓш,συναντώ
1214,sich versammeln::V,цымыргаш,μαζεύομαι
1215,spielen::V,мадаш,παίζω
1216,singen::V,мыраш,τραγουδώ
1217,tanzen::V,кушташ,χορεύω
1218,sich trennen::V,айырлаш,αποχωρίζομαι
1219,verlassen::V,шуаш,εγκαταλείπω
1220,retten::V,ытараш,σώζω
1221,bewachen::V,оролаш,φρουρώ
1222,schützen::V,перегӓш,προστατεύω
1223,verteidigen::V,перегӓш,υπερασπίζω
1224,sich schlagen::V,шидӓлӓш,χτυπιέμαι
1225,sich schlagen::V,шиэдӓлӓш,χτυπιέμαι
1226,schießen::V,лӱӓш,πυροβολώ
1227,siegen::V,сӹнгӓш,νικώ
1228,ärgern::V,шӹдештӓрӓш,τσαντίζω
1229,schlagen::V,пӓрен колташ,χτυπώ
1230,schlagen::V,хӹрӹктен колташ,χτυπώ
1231,treten::V,чымаш,κλοτσώ
1232,stechen::V,пышкылаш,τρυπώ
1233,stoßen::V,шыркедӓш,ωθώ
1234,stoßen::V,шыркедӓш,σπρώχνω
1235,stehlen::V,шолышт толаш,κλέβω
1236,stören::V,ӓрештӹлӓш,διαταράσσω
1237,belästigen::V,кӓньӹсӹрлӓндӓрӓш,ενοχλώ
1238,belästigen::V,шытырланыкташ,ενοχλώ
1239,verbergen::V,шӹлтӓш,κρύβω
1240,täuschen::V,алталаш,παραπλανώ
1241,täuschen::V,аталаш,παραπλανώ
1242,betrügen::V,мошеньӹчӓйӓш,απατώ
1243,töten::V,пуштын шуаш,σκοτώνω
1244,töten::V,пуштын шуаш,θανατώνω
1245,wohnen::V,ӹлӓш,μένω
1246,wohnen::V,ӹлӓш,κατοικώ
1247,arbeiten::V,пӓшӓлӓш,δουλεύω
1248,arbeiten::V,пӓшӓлӓш,εργάζομαι
1249,arbeiten::V,ровотаяш,δουλεύω
1250,arbeiten::V,ровотаяш,εργάζομαι
1251,sammeln::V,погаш,μαζεύω
1252,sammeln::V,погаш,συλλέγω
1253,pflücken::V,кӹрӓш,κόβω
1254,jagen::V,охотничӓйӓш,κυνηγώ
1255,fischen::V,кол кычаш,ψαρεύω
1256,fassen::V,кычаш,πιάνω
1257,hüten::V,кӹтӓш,φυλάγω
1258,hüten::V,кӹтӓш,προσέχω
1259,treiben::V,шуруяш,οδηγώ
1260,anbinden::V,ялшташ,δένω
1261,anbinden::V,ялышташ,δένω
1262,füttern::V,пукшаш,ταΐζω
1263,melken::V,шыпшылаш,αρμέγω
1264,hacken::V,роаш,κόβω
1265,gießen::V,шӓвӓш,ποτίζω
1266,reifen::V,кӱӓш,ωριμάζω
1267,reifen::V,поспейӓш,ωριμάζω
1268,zubereiten::V,йӓмдӹлӓш,ετοιμάζω
1269,kochen::V,шолташ,βράζω
1270,backen::V,кӱктӓш,ψήνω
1271,braten::V,жӓрӓш,τηγανίζω
1272,umrühren::V,намалаш,ανακατεύω
1273,stricken::V,пидӓш,πλέκω
1274,nähen::V,ыргаш,ράβω
1275,färben::V,пидӓш,βάφω
1276,färben::V,пидӓш,χρωματίζω
1277,reinigen::V,чиӓлтӓш,καθαρίζω
1278,waschen::V,мышкаш,πλένω
1279,abwischen::V,ӹштӓш,σφουγγίζω
1280,spülen::V,шӱӓлтӓш,ξεπλένω
1281,fegen::V,ӹштӓш,σκουπίζω
1282,kehren::V,ӹштӓш,σκουπίζω
1283,baden::V,нӱштӹлӓш,κάνω μπάνιο
1284,sich waschen::V,мышкылташ,πλένομαι
1285,ausziehen::V,кыдашаш,βγάζω
1286,anziehen::V,чиӓш,φορώ
1287,sich anziehen::V,чиӓш,ντύνομαι
1288,kämmen::V,шерӓш,χτενίζω
1289,schmücken::V,цеверемдӓш,στολίζω
1290,sagen::V,манаш,λέω
1291,sagen::V,келесӓш,λέω
1292,sprechen::V,манаш,μιλώ
1293,reden::V,шайышташ,μιλώ
1294,reden::V,шайышташ,κουβεντιάζω
