,Concept_ID,hi,br
755,Schluss::N,समाप्ति,diwezh
756,Zeit::N,काल,amzer
757,Zeit::N,वक़्त,amzer
758,Tag::N,दिन,deizh
759,Tag::N,रोज़,deizh
760,Morgen::N,सुबह,beure
761,Morgen::N,सुबह,mintin
762,Mittag::N,दोपहर,kreisteiz
763,Mittag::N,मध्याह्न,kreisteiz
764,Abend::N,शाम,abardaez
765,Abend::N,संध्या,abardaez
766,Nacht::N,रात,noz
767,Nacht::N,रात्रि,noz
768,Woche::N,हफ़्ता,sizhun
769,Monat::N,मास,miz
770,Monat::N,महीना,miz
771,Jahr::N,बरस,bloaz
772,Jahr::N,वर्ष,bloaz
773,Frühling::N,वसंत,nevezamzer
774,Sommer::N,गरमी,hañv
775,Sommer::N,ग्रीष्म,hañv
776,Herbst::N,शरत्,diskaramzer
777,Herbst::N,पतझड़,diskaramzer
778,Winter::N,जाड़ा,goañv
779,Winter::N,सर्दियाँ,goañv
780,Januar::N,जनवरी,Genver
781,Februar::N,फ़रवरी,C'hwevrer
782,März::N,मार्च,Meurzh
783,April::N,अप्रैल,Ebrel
784,Mai::N,मई,Mae
785,Juni::N,जून,Mezheven
786,Juli::N,जुलाई,Gouhere
787,August::N,अगस्त,Eost
788,September::N,सितंबर,Gwengolo
789,Oktober::N,अक्तूबर,Here
790,November::N,नवंबर,Du
791,Dezember::N,दिसंबर,Kerzu
792,Montag::N,पीर,Lun
793,Montag::N,सोमवार,Lun
794,Dienstag::N,मंगलवार,Meurzh
795,Mittwoch::N,बुधवार,Merc'her
796,Donnerstag::N,गुरुवार,Yaou
797,Donnerstag::N,बृहस्पतिवार,Yaou
798,Freitag::N,शुक्रवार,Gwener
799,Samstag::N,सनीचर,Sadorn
800,Samstag::N,शनिवार,Sadorn
801,Sonntag::N,इतवार,Sul
802,Sonntag::N,रविवार,Sul
803,groß::A,बड़ा,bras
804,klein::A,कम,bihan
805,klein::A,छोटा,bihan
806,lang::A,लंबा,hir
807,lang::A,दीर्घ,hir
808,kurz::A,लधु,berr
809,kurz::A,छोटा,berr
810,breit::A,चौड़ा,ledan
811,schmal::A,तंग,strizh
812,schmal::A,सँकरा,strizh
813,dicht::A,सघन,stank
814,dick[Gegenstand]::A,मोटा,tev
815,dünn::A,महीन,moan
816,dünn::A,बारीक,moan
817,fein::A,कोमल,munut
818,fein::A,सूक्ष्म,munut
819,fest::A,दृढ़,start
820,fest::A,मज़बूत,start
821,flach::A,चपटा,plaen
822,glatt::A,चौरस,lintr
823,glatt::A,चौरस,levn
824,glatt::A,चिकना,lintr
825,glatt::A,चिकना,levn
826,hart::A,कठोर,kalet
827,hart::A,सख़्त,kalet
828,weich::A,नरम,blot
829,weich::A,मुलायम,blot
830,rund::A,गोल,ront
831,rund::A,वर्तुल,ront
832,spitz::A,नुकीला,poentet
833,scharf::A,पैना,dremm
834,stumpf::A,भोथरा,talsoc'h
835,schwer::A,भारी,pounner
836,schwer::A,वज़नी,pounner
837,schön::A,सुंदर,kaer
838,heiß::A,उष्ण,tomm
839,warm::A,गरम,tomm
840,kalt::A,सर्द,yen
841,kühl::A,ठंडा,yen
842,frisch::A,तर,fresk
843,frisch::A,ताज़ा,fresk
844,feucht::A,नम,gleb
845,feucht::A,भीगा,gleb
846,nass::A,गीला,gleb
847,trocken::A,सूखा,sec'h
848,trocken::A,ख़ुश्क,sec'h
849,voll::A,भरा,leun
850,voll::A,पूरा,leun
851,leer::A,ख़ाली,goullo
852,offen::A,खुला,digor
853,geschlossen::A,बंद,serr
854,sauber::A,साफ़,naet
855,sauber::A,सुथरा,naet
856,schmutzig::A,गंदा,lous
857,roh::A,कच्चा,kriz
858,reif::A,पक्व,darev
859,reif::A,पक्का,darev
860,lecker::A,मज़ेदार,lipous
861,lecker::A,मज़ेदार,saourus
862,lecker::A,स्वादिष्ट,lipous
863,lecker::A,स्वादिष्ट,saourus
864,süß::A,मीठा,dous
865,bitter::A,कटु,c'hwerv
866,bitter::A,कड़वा,c'hwerv
867,sauer::A,खट्टा,trenk
868,hell::A,रोशन,sklaer
869,dunkel::A,अँधेरा,teñval
870,schwarz::A,काला,du
871,schwarz::A,स्याह,du
872,weiß::A,सफ़ेद,gwenn
873,rot::A,लाल,ruz
874,rot::A,सुर्ख़,ruz
875,gelb::A,पीला,melen
876,gelb::A,ज़र्द,melen
877,blau::A,नीला,glas
878,blau::A,आसमानी,glas
879,grün::A,हरा,gwer
880,grau::A,धूसर,louet
881,bunt::A,रंगीन,liesliv
882,bunt::A,बहुरंगा,liesliv
883,billig::A,सस्ता,marc'had-mat
884,teuer::A,महँगा,ker
885,wertvoll::A,क़ीमती,prizius
886,wertvoll::A,मूल्यवान्,prizius
887,blind::A,अंधा,dall
888,taub::A,बहरा,bouzar
889,kräftig::A,ताक़तवर,start
890,kräftig::A,शक्तिशाली,start
891,stark::A,प्रबल,kreñv
892,stark::A,बलवान्,kreñv
893,schwach::A,कमज़ोर,gwan
894,fett::A,मोटा,lard
895,fett::A,मांसल,lard
896,schlank::A,पतला,sinkl
897,schlank::A,छरहरा,sinkl
898,hübsch::A,सुंदर,koant
899,hübsch::A,ख़ूबसूरत,koant
900,böse::A,पापी,gwall
901,böse::A,दुष्ट,gwall
902,dumm::A,मूर्ख,glep
903,dumm::A,बुद्धू,glep
904,faul::A,आलसी,lezirek
905,faul::A,सुस्त,lezirek
906,fleißig::A,मेहनती,studius
907,fleißig::A,परिश्रमी,studius
908,geizig::A,कृपण,tost
909,geizig::A,कंजूस,tost
910,klug::A,समझदार,speredek
911,klug::A,होशियार,speredek
912,klug::A,अक़्लमंद,speredek
913,geschickt::A,किशल,dornet
914,lieb::A,प्रिय,koant
915,lieb::A,प्यारा,koant
916,lustig::A,हँसमुख,laouen
917,lustig::A,ख़ुशदिल,laouen
918,sanft::A,नम्र,flour
919,hungrig::A,भूखा,marnaon
920,krank::A,बीमार,klañv
921,krank::A,अस्वस्थ,klañv
922,nackt::A,नग्न,noazh
923,traurig::A,उदास,trist
924,traurig::A,रंजीदा,trist
925,lebendig::A,जीता,bev
926,lebendig::A,ज़िंदा,bev
927,gut::A,अच्छा,mad
928,schlecht::A,बुरा,fall
929,schlecht::A,बुरा,gwall
930,schlecht::A,ख़राब,fall
931,schlecht::A,ख़राब,gwall
932,richtig::A,ठीक,reizh
933,schlimm::A,बुरा,gwall
934,schlimm::A,अप्रिय,gwall
935,wahr::A,सच,gwir
936,alt::A,पुराना,kozh
937,neu::A,नया,nevez
938,ehemalig::A,भूतपूर्व,kozh
939,alt[Lebewesen]::A,बूढ़ा,kozh
940,alt[Lebewesen]::A,वृद्ध,kozh
941,jung::A,जवान,yaouank
942,arm::A,ग़रीब,paour
943,reich::A,धनी,pinvidik
944,reich::A,अमीर,pinvidik
945,bekannt::A,मालूम,anavezet
946,berühmt::A,मशहूर,brudet
947,berühmt::A,प्रसिद्ध,brudet
948,fremd::A,विदेशी,dizanav
949,fremd::A,अपरिचित,dizanav
950,verschieden::A,अलग,disheñel
951,verschieden::A,भिन्न,disheñel
952,nah::A,नज़दीकी,nes
953,fern::A,दूर,diabell
954,fern::A,दूरस्थ,diabell
955,linker::A,बायाँ,kleiz
956,rechter::A,दायाँ,dehoù
957,rechter::A,दाहिना,dehoù
958,anderer::A,अन्य,all
959,anderer::A,दूसरा,all
960,erster::A,पहला,kentañ
961,erster::A,प्रथम,kentañ
962,zweiter::A,दूसरा,eil
963,zweiter::A,द्वितीय,eil
964,dritter::A,तीसरा,trede
965,letzter::A,अंतिम,diwezhañ
966,letzter::A,आख़िरी,diwezhañ
967,allein::ADV,तनहा,e-unan
968,allein::ADV,अकेले,e-unan
969,auf einmal::ADV,वक़्त में,ar un dro
970,zusammen::ADV,एक साथ,asambles
971,zusammen::ADV,साथ साथ,asambles
972,lange::ADV,देर तक,pell
973,plötzlich::ADV,सहसा,en un taol
974,plötzlich::ADV,अचानक,en un taol
975,sofort::ADV,तुरंत,diouzhtu
976,später::ADV,बाद को,diwezhatoc'h
977,später::ADV,बाद में,diwezhatoc'h
978,jetzt::ADV,अब,bremañ
979,jetzt::ADV,अभी,bremañ
980,heute::ADV,आज,hiziv
981,morgen::ADV,कल,arc'hoazh
982,bald::ADV,जल्दी,hepdale
983,dann::ADV,तब,a-c'houde
984,gestern::ADV,कल,dec'h
985,einst::ADV,एक दिन,gwechall
986,einst::ADV,पहले कभी,gwechall
987,damals::ADV,उस समय,neuze
988,damals::ADV,उन दिनों,neuze
989,danach::ADV,इसके बाद,goude
990,danach::ADV,इसके पश्चात्,goude
991,vorher::ADV,पहले,diagent
992,vorher::ADV,पेशतर,diagent
993,zuerst::ADV,पहले,da gentañ
994,einmal::ADV,एक बार,ur wech
995,einmal::ADV,एक दफ़ा,ur wech
996,manchmal::ADV,कभी कभी,a-wechoù
997,oft::ADV,अक्सर,alies
998,immer::ADV,सदा,atav
999,immer::ADV,सदा,bepred
1000,immer::ADV,हमेशा,atav
1001,immer::ADV,हमेशा,bepred
1002,niemals::ADV,कभी नहीं,gwech ebet
1003,niemals::ADV,कदापि नहीं,gwech ebet
1004,hier::ADV,इधर,amañ
1005,hier::ADV,यहाँ,amañ
1006,hierhin::ADV,इधर को,dre amañ
1007,hierhin::ADV,यहाँ को,dre amañ
1008,von hier::ADV,यहाँ से,alemañ
1009,dort::ADV,उधर,aze
1010,dort::ADV,उधर,ahont
1011,dort::ADV,वहाँ,aze
1012,dort::ADV,वहाँ,ahont
1013,dorthin::ADV,उधर को,di
1014,dorthin::ADV,उधर को,aze
1015,dorthin::ADV,उधर को,ahont
1016,dorthin::ADV,वहाँ को,di
1017,dorthin::ADV,वहाँ को,aze
1018,dorthin::ADV,वहाँ को,ahont
1019,geradeaus::ADV,सीधे,war-eeun
1020,vorwärts::ADV,आगे,war-raok
1021,vorwärts::ADV,आगे को,war-raok
1022,rückwärts::ADV,पीछे को,war-lerc'h
1023,zurück::ADV,वापस,war-dreñv
1024,unten::ADV,नीचे,en traoñ
1025,hinab::ADV,नीचे को,a-izel
1026,oben::ADV,ऊपर,en nec'h
1027,hinauf::ADV,ऊपर को,e-krec'h
1028,überall::ADV,हर जगह,dre-holl
1029,überall::ADV,हर स्थान,dre-holl
1030,nicht::ADV,न,ne ... ket
1031,nicht::ADV,नहीं,ne ... ket
1032,ein wenig::ADV,कुछ,un tammig
1033,ein wenig::ADV,ज़रा,un tammig
1034,ein wenig::ADV,थोड़ा,un tammig
1035,kaum::ADV,लगभग नहीं,a-boan
1036,kaum::ADV,बराबर नहीं,a-boan
1037,sehr::ADV,बहुत,-tre
1038,sehr::ADV,बहुत,-kenañ
1039,so::ADV,ऐसा,evel-se
1040,noch::ADV,अभी तक,c'hoazh
1041,nur::ADV,केवल,hepken
1042,nur::ADV,सिर्फ़,hepken
1043,schon::ADV,चुकना,dija
1044,wieder::ADV,फिर,adarre
1045,wieder::ADV,दुबारा,adarre
1046,vergebens::ADV,व्यर्थ,
1047,vor::PRP,के आगे,dirak
1048,vor::PRP,के सामने,dirak
1049,hinter::PRP,के पीछे,a-drek
1050,hinter::PRP,के पीछे,a-dreñv
1051,unter::PRP,के तले,dindan
1052,unter::PRP,के नीचे,dindan
1053,durch::PRP,के पार,dre
1054,neben::PRP,के पास,e-kichen
1055,neben::PRP,की बग़ल में,e-kichen
1056,zwischen::PRP,के बीच,etre
1057,wegen::PRP,के कारण,abalamour da
1058,wegen::PRP,की वजह से,abalamour da
1059,dies::PRN,यह,hemañ
1060,das::PRN,वह,se
1061,das::PRN,वह,hennezh
1062,alles::PRN,सब,pep tra
1063,alles::PRN,सब कुछ,pep tra
1064,ich::PRN,मैं,me
1065,du::PRN,तू,te
1066,er::PRN,यह,eñ
1067,wir::PRN,हम,ni
1068,ihr::PRN,तुम,c'hwi
1069,sie::PRN,ये,int
1070,was::FPRN,क्या,petra
1071,wer::FPRN,कौन,piv
1072,wo::FADV,किधर,pelec'h
1073,wohin::FADV,किधर,da belec'h
1074,wie::FADV,कैसे,penaos
1075,warum::FADV,क्यों,perak
1076,wieviel::FNUM,कितना,pet
1077,eins::NUM,एक,unan
1078,zwei::NUM,दो,daou
1079,drei::NUM,तीन,tri
1080,vier::NUM,चार,pevar
1081,fünf::NUM,पाँच,pemp
1082,sechs::NUM,छह,c'hwec'h
1083,sieben::NUM,सात,seizh
1084,acht::NUM,आठ,eizh
1085,neun::NUM,नौ,nav
1086,zehn::NUM,दस,dek
1087,elf::NUM,ग्यारह,unnek
1088,zwölf::NUM,बारह,daouzek
1089,zwanzig::NUM,बीस,ugent
1090,dreißig::NUM,तीस,tregont
1091,vierzig::NUM,चालीस,daou-ugent
1092,fünfzig::NUM,पचास,hanter-kant
1093,sechzig::NUM,साठ,tri-ugent
1094,siebzig::NUM,सत्तर,dek ha tri-ugent
1095,achtzig::NUM,अस्सी,pevar-ugent
1096,neunzig::NUM,नव्वे,dek ha pevar-ugent
1097,hundert::NUM,सौ,kant
1098,tausend::NUM,हज़ार,mil
1099,und::CNJ,और,ha
1100,oder::CNJ,या,pe
1101,stehen::V,खड़ा होना,bezañ a-sav
1102,sitzen::V,बैठना,azezañ
1103,sitzen::V,बैठना,bezañ en e goazez
1104,liegen::V,लेटना,bezañ en e c'hourvez
1105,hängen::V,लटकना,krougañ
1106,werden::V,बनना,dazonet
1107,passieren::V,होना,c'hoarvezout
1108,beginnen::V,आरंभ होना,stagañ
1109,beginnen::V,प्रारंभ होना,stagañ
1110,enden::V,अंत होना,achuiñ
1111,enden::V,ख़तम होना,achuiñ
1112,wechseln::V,बदलना,cheñch
1113,aufgehen[Sonne]::V,चढ़ना,dirouzañ
1114,aufgehen[Sonne]::V,उदित होना,dirouzañ
1115,untergehen[Sonne]::V,अस्त हो जाना,
1116,scheinen[Sonne]::V,रोशनी देना,lugernañ
1117,donnern::V,गरजना,taranal
1118,wehen::V,चलना,c'hwezhañ
1119,strömen::V,बहना,deredek
1120,strömen::V,प्रवाहित होना,deredek
1121,fließen::V,बहना,redek
1122,fließen::V,प्रवाहित होना,redek
1123,sich drehen::V,घूमना,troiñ
1124,schwanken::V,हिलना,trantellat
1125,schwingen::V,हिलना,froumal
1126,fallen::V,गिरना,kouezhañ
1127,brennen::V,जलना,deviñ
1128,rauchen::V,धुआँ उड़ाना,divogedañ
1129,regnen::V,बरसना,glavañ
1130,gefrieren::V,जमना,reviñ
1131,tauen::V,गलना,diskornañ
1132,tauen::V,पिघलना,diskornañ
1133,schmelzen::V,गलना,teuziñ
1134,schmelzen::V,पिघलना,teuziñ
1135,trocknen::V,सूखना,sec'hañ
1136,sieden::V,उबलना,berviñ
1137,faulen::V,गलना,breinañ
1138,faulen::V,सड़ना,breinañ
1139,verfaulen::V,गलना,breinañ
1140,verfaulen::V,सड़ना,breinañ
1141,reißen::V,फटना,darnaouiñ
1142,versinken::V,डूबना,sodellañ
1143,vergehen::V,बीतना,tremen
1144,vergehen::V,गुज़रना,tremen
1145,erscheinen::V,दिखाई देना,donet war-wel
1146,verschwinden::V,ग़ायब होना,monet diwar wel
1147,sinken::V,घटना,en em izelat
1148,sinken::V,उतरना,en em izelat
1149,abnehmen::V,घटना,nebeutaat
1150,zunehmen::V,बढ़ना,kreskiñ
1151,steigen::V,बढ़ना,sevel
1152,wachsen::V,उगना,kreskiñ
1153,glänzen::V,चमकना,lugernañ
1154,funkeln::V,जगमगाना,elieniñ
1155,funkeln::V,टिमटिमाना,elieniñ
1156,lärmen::V,शोर मचाना,rabotat
1157,läuten::V,बजना,
1158,klingeln::V,बजना,
1159,klirren::V,झनझनाना,diridignat
1160,klirren::V,झनझनाना,sterlinkañ
1161,brausen::V,साँय-साँय करना,gwegal
1162,rauschen::V,सरसराना,trouzal
1163,klingen::V,बजना,seniñ
1164,bellen::V,भौंकना,harzhal
1165,heulen::V,गुर्राना,yudal
1166,blasen::V,फूँकना,c'hwezhañ
1167,pfeifen::V,सीटी देना,c'hwitellat
1168,schreien::V,चिल्लाना,huchal
1169,stöhnen::V,कराहना,hirvoudiñ
1170,stöhnen::V,आहें भरना,hirvoudiñ
1171,zittern::V,काँपना,krenañ
1172,leben::V,जीना,bevañ
1173,geboren werden::V,पैदा होना,genel
1174,atmen::V,साँस लेना,tennañ e anal
1175,trinken::V,पीना,evañ
1176,essen::V,खाना,debriñ
1177,schlucken::V,निगलना,lonkañ
1178,müde werden::V,थकना,skuizhañ
1179,müde werden::V,उकताना,skuizhañ
1180,einschlafen::V,सो जाना,menel kousket
1181,schlafen::V,सोना,kousket
1182,aufwachen::V,जागना,dihuniñ
1183,aufstehen::V,उठना,sevel
1184,sich erholen::V,सुस्ताना,diskuizhañ
1185,sich erholen::V,आराम करना,diskuizhañ
1186,krank werden::V,बीमार पड़ना,klañviñ
1187,krank sein::V,बीमार होना,bezañ klañv
1188,schmerzen::V,दुखना,skourjezañ
1189,schmerzen::V,दर्द करना,skourjezañ
1190,husten::V,खाँसना,pasaat
1191,husten::V,खाँसना,peudal
1192,genesen::V,ठीक हो जाना,pareañ
1193,genesen::V,स्वस्थ हो जाना,pareañ
1194,sterben::V,मरना,mervel
1195,umkommen::V,मरना,perisañ
1196,sich bewegen::V,चलना,bouljal
1197,sich bewegen::V,हिलना,bouljal
1198,sich rühren::V,हिलना,fiñval
1199,sich erheben::V,उठना,sevel
1200,sich setzen::V,बैठना,azezañ
1201,sich setzen::V,बैठना,mont en e goazez
1202,hinfallen::V,गिरना,kouezhañ
1203,laufen::V,चलना,redek
1204,schreiten::V,क़दम जाना,kerzhet
1205,spazierengehen::V,सैर करना,pourmen
1206,eilen::V,तेज़ी से जाना,hastañ
1207,eilen::V,शीघ्रता से चलना,hastañ
1208,sich beeilen::V,जल्दी करना,hastañ
1209,sich beeilen::V,शीघ्रता करना,hastañ
1210,sausen::V,बड़ी तेज़ी से चलना,karzhañ
1211,rennen::V,भागना,redek
1212,rennen::V,दौड़ना,redek
1213,springen::V,उछलना,lammat
1214,klettern::V,चढ़ना,krimpat
1215,schaukeln::V,झूलना,brañsellat
1216,kriechen::V,रेंगना,skrampañ
1217,schwimmen::V,तैरना,neuial
1218,tauchen::V,डूबना,splujañ
1219,rudern::V,खेना,roeñvat
1220,rudern::V,चप्पू चलाना,roeñvat
1221,fahren::V,चलना,kas
1222,fahren::V,चलना,bleniañ
1223,fahren::V,यात्रा करना,kas
1224,fahren::V,यात्रा करना,bleniañ
1225,fliegen::V,उड़ना,nijal
1226,gehen::V,जाना,mont
1227,weggehen::V,चला जाना,mont kuit
1228,weggehen::V,बाहर जाना,mont kuit
1229,abfahren::V,छूटना,mont kuit
1230,abfahren::V,रवाना होना,mont kuit
1231,anhalten::V,रुकना,chom a-sav
1232,anhalten::V,खड़ा होना,chom a-sav
1233,hineingehen::V,घुसना,monet e-barzh
1234,hineingehen::V,अंदर जाना,monet e-barzh
1235,eintreten::V,प्रवेश करना,monet e-barzh
1236,kommen::V,आना,dont
1237,ankommen::V,पहुँचना,erruout
1238,zurückkommen::V,लौटना,addonet
1239,zurückkommen::V,वापस आना,addonet
1240,bleiben::V,रहना,chom
1241,bleiben::V,रुकना,chom
1242,warten::V,इंतज़ार करना,gortoz
1243,erwarten::V,प्रतीक्षा करना,gortoz
1244,suchen::V,ढूँढ़ना,klask
1245,finden::V,पाना,kavout
1246,finden::V,ढूँढ़ निकालना,kavout
1247,versuchen::V,कोशिश करना,klask
1248,vorbereiten::V,तैयार करना,aozañ
1249,lieben::V,प्यार करना,karout
1250,mögen::V,पसंद होना,karout
1251,lachen::V,हँसना,c'hoarzin
1252,rühren::V,छूना,tenerañ
1253,weinen::V,रोना,gouelañ
1254,schimpfen::V,गाली देना,krozal
1255,sich ärgern::V,चिढ़ना,fachañ
1256,sich ärgern::V,चिढ़ना,en em fachañ
1257,sich ärgern::V,नाराज़ होना,fachañ
1258,sich ärgern::V,नाराज़ होना,en em fachañ
1259,sich fürchten::V,डरना,
1260,sich fürchten::V,भय खाना,
1261,fürchten::V,डरना से,
1262,fürchten::V,भय खाना से,
1263,fliehen::V,भागना,tec'het
1264,flüchten::V,निकल भागना,tuzañ
1265,sehen::V,देखना,gwelet
1266,anschauen::V,देखना,sellout ouzh
1267,ansehen::V,दृष्टि डालना पर,sellout ouzh
1268,hören::V,सुनना,klevet
1269,zuhören::V,सुनना,selaou
1270,probieren::V,चखना,blasa
1271,riechen::V,सूँघना,klevet
1272,fühlen::V,महसूस करना,santout
1273,scheinen::V,लगना,diskouez bezañ
1274,zu sehen sein::V,दिखाई देना,bezañ gwelus
1275,vernehmen::V,सुनना,merzhañ
1276,frieren::V,ठंड लगना,anoued
1277,frieren::V,सर्दी लगना,anoued
1278,tun::V,करना,ober
1279,können::V,सकना,gouzout
1280,können::V,जानना,gouzout
1281,wollen::V,चाहना,fellout da
1282,wollen::V,चाहना,kaout c'hoant da
1283,anfangen::V,शुरू करना,kregiñ
1284,beenden::V,ख़त्म करना,achuiñ
1285,beenden::V,समाप्त करना,achuiñ
1286,aufhören::V,बंद जाना,paouez
1287,aufhören::V,समाप्त जाना,paouez
1288,gelingen::V,बनना,
1289,gelingen::V,अच्छा होना,
1290,geraten::V,बन पड़ना,
1291,öffnen::V,खोलना,digeriñ
1292,schließen::V,बंद करना,serriñ
1293,stellen::V,रखना,lakaat
1294,setzen::V,रखना,lakaat
1295,setzen::V,बिठाना,lakaat
1296,legen::V,रखना,lakaat
1297,legen::V,लिटाना,lakaat
1298,berühren::V,छूना,touch
1299,berühren::V,स्पर्श करना,touch
1300,verbinden::V,बाँधना,eren
1301,bedecken::V,ढकना,goloiñ
1302,aufhängen::V,लटकाना,istribilhañ
1303,anzünden::V,जलाना,alumiñ
1304,anzünden::V,जलाना,c'hwezzañ
1305,aufheben::V,उठाना,dastum
1306,zurücklassen::V,पीछे छोड़ना,lezel
1307,verlieren::V,खोना,koll
1308,verlieren::V,गँवाना,koll
1309,fallen lassen::V,गिराना,laoskel
1310,fallen lassen::V,गिराना,lezel da gouezhel
1311,machen::V,करना,ober
1312,machen::V,बनाना,ober
1313,herstellen::V,बनाना,fardañ
1314,herstellen::V,तैयार करना,fardañ
1315,bauen::V,बनाना,sevel
1316,bauen::V,निर्माण करना,sevel
1317,reparieren::V,मरम्मत करना,adaozañ
1318,verbessern::V,सुधारना,gwellaat
1319,ändern::V,बदलना,cheñch
1320,ändern::V,परीवर्तन करना,cheñch
1321,graben::V,खोदना,kleuzañ
1322,beugen::V,झुकाना,plegañ
1323,biegen::V,झुकाना,krommañ
1324,drehen::V,फेरना,treiñ
1325,drehen::V,घुमाना,treiñ
1326,wenden::V,पलटना,treiñ
1327,wenden::V,मोड़ना,treiñ
1328,umdrehen::V,घुमाना,treiñ
1329,heben::V,उठाना,sevel
1330,heben::V,ऊँचा करना,sevel
1331,hochheben::V,उठाना,sevel
1332,hochheben::V,ऊपर को उठाना,sevel
1333,ergreifen::V,पकड़ना,kemer
1334,ergreifen::V,हाथ में लेना,kemer
1335,halten::V,धरना,dalc'hen
1336,halten::V,पकड़ना,dalc'hen
1337,drücken::V,दबाना,bountañ
1338,schieben::V,सरकाना,poulzañ
1339,schieben::V,खिसकाना,poulzañ
1340,kratzen::V,खुरचना,skrabat
1341,kratzen::V,खुजलाना,skrabat
1342,lecken::V,चाटना,lipat
1343,beißen::V,काटना,kregiñ
1344,abreißen::V,तोड़ना,diframmañ
1345,abschneiden::V,काट करना,troc'hañ
1346,binden::V,बाँधना,stagañ
1347,stecken::V,खोंसना,sankañ
1348,brechen::V,तोड़ना,darnaouiñ
1349,klopfen::V,खटखटाना,skoiñ
1350,hauen::V,ठोकना,dornañ
1351,kleben::V,चिपकाना,pegañ
1352,reiben::V,घिसना,taravat
1353,reiben::V,घिसना,trekiñ
1354,reiben::V,रगड़ना,taravat
1355,reiben::V,रगड़ना,trekiñ
1356,streichen::V,लगाना,toazañ
1357,schleifen::V,तेज़ करना,lemmañ
1358,schneiden::V,कतरना,troc'hañ
1359,rütteln::V,झकझोरना,tordorosañ
1360,schütteln::V,हिलाना,hejañ
1361,schwenken::V,घुमाना,
1362,schütten::V,उँडेलना,diskargañ
1363,füllen::V,भरना,kargañ
1364,füllen::V,ठूसना,kargañ
1365,einwickeln::V,लपेटना,gronnañ
1366,tragen::V,ढोना,dougen
1367,schleppen::V,घसीटना,stlejal
1368,ziehen::V,खींचना,sachañ
1369,aufbewahren::V,रखना,miret
1370,werfen::V,फेंकना,teuler
1371,fangen::V,पकड़ना,tapañ
1372,packen::V,पकड़ना,krapat
1373,verstecken::V,छिपाना,kuzhat
1374,teilen::V,बाँटना,rannañ
1375,schicken::V,भेजना,kas
1376,bringen::V,लाना,degas
1377,hinzufügen::V,जोड़ना,lakat ouzhpenn
1378,bekommen::V,पाना,kaout
1379,erhalten::V,पाना,kaout
1380,erhalten::V,मिलना,kaout
1381,nehmen::V,लेना,kemer
1382,wählen::V,चुनना,choaz
1383,auswählen::V,चुनना,dibab
1384,bewahren::V,बनाए रखना,mirout
1385,behindern::V,रोकना,diaezañ
1386,verderben::V,ख़राब करना,lovrañ
1387,beschädigen::V,नुक़सान पहुँचाना,gwallegañ
1388,zerbrechen::V,तोड़ना,torriñ
1389,zerreißen::V,तोड़ना,diroegiñ
1390,zerstören::V,नष्ट करना,distrujañ
1391,zerstören::V,बरबाद करना,distrujañ
1392,verbrennen::V,जलाना,deviñ
1393,geben::V,देना,reiñ
1394,reichen::V,थमाना,
1395,schenken::V,भेंट देना,donezonañ
1396,versprechen::V,वादा करना,prometiñ
1397,wünschen::V,कामना करना,hetiñ
1398,loben::V,तारीफ़ करना,feurmiñ
1399,küssen::V,चूमना,pokat
1400,wiegen::V,झुलाना,pouezañ
1401,zudecken::V,ढकना,goloiñ
1402,wecken::V,जगाना,dihuniñ
1403,zeigen::V,दिखाना,diskouez
1404,führen::V,रास्ता दिखाना,kas
1405,lehren::V,पढ़ाना,deskiñ
1406,unterrichten::V,सिखाना,kelenn
1407,aufziehen::V,पालना,
1408,leiten::V,संचालन करना,bleinañ
1409,antreiben::V,हड़बड़ाना,poulzañ
1410,lassen::V,-आना,leuskel
1411,lassen::V,कराना,leuskel
1412,einladen::V,बुलाना,pediñ
1413,vereinigen::V,मिलाना,unisañ
1414,vereinigen::V,संयुक्त करना,unisañ
1415,besuchen::V,मिलना से,gweladenniñ
1416,besuchen::V,मिलने जाना से,gweladenniñ
1417,treffen::V,मिलना,kejal
1418,treffen::V,मिलना,ankontrañ
1419,sich versammeln::V,इकट्ठा होना,bodennañ
1420,spielen::V,खेलना,c'hoari
1421,singen::V,गाना,kanañ
1422,tanzen::V,नाचना,dañsal
1423,sich trennen::V,अलग होना,dispartiañ
1424,verlassen::V,छोड़ना,lezel
1425,retten::V,बचाना,saveteiñ
1426,bewachen::V,आँख रखना पर,mesa
1427,schützen::V,रक्षा करना,diwall
1428,verteidigen::V,रक्षा करना,difenn
1429,sich schlagen::V,हाथापाई करना,lopañ
1430,schießen::V,गोली मारना,
1431,siegen::V,जीतना,trec'hiñ
1432,siegen::V,विजय पाना,trec'hiñ
1433,ärgern::V,चिढ़ाना,hegasiñ
1434,schlagen::V,मारना,skeiñ
1435,treten::V,ठोकर मारना,botaouiñ
1436,stechen::V,भेदना,pikat
1437,stechen::V,भोंकना,pikat
1438,stoßen::V,धक्का देना,stokañ
1439,stoßen::V,झटका देना,stokañ
1440,stehlen::V,चोरी करना,laerezh
1441,stören::V,बुरा लगना,direnkañ
1442,belästigen::V,तंग करना,dregasiñ
1443,verbergen::V,लुकाना,skoachañ
1444,täuschen::V,धोखा देना,tromplañ
1445,betrügen::V,धोखा देना,lorbañ
1446,töten::V,मारना,lazhañ
1447,töten::V,मार डालना,lazhañ
1448,wohnen::V,रहना,bezañ o chom
1449,arbeiten::V,काम करना,labourat
