,Concept_ID,av,ar
739,niemals::ADV,киданиги,لا أبدا
740,hier::ADV,аниб,هنا
741,hierhin::ADV,анибехун,إلى هنا
742,von hier::ADV,гьаниса,من هنا
743,dort::ADV,гьениб,هناك
744,dorthin::ADV,гьадаба,إلى هناك
745,geradeaus::ADV,битӏутӏа,إلى الأمام
746,vorwärts::ADV,цебехун,إلى الأمام
747,rückwärts::ADV,нахъ-нахъ,إلى الوراء
748,zurück::ADV,нахъе,عودا
749,zurück::ADV,нахъе,إلى الخلف
750,unten::ADV,ахакь,تحت
751,unten::ADV,ахакь,في الأسفل
752,unten::ADV,гъоркь,تحت
753,unten::ADV,гъоркь,في الأسفل
754,hinab::ADV,эхебе,إلى تحت
755,oben::ADV,тӏад,فوق
756,oben::ADV,тӏад,في الأعلى
757,oben::ADV,тӏадехун,فوق
758,oben::ADV,тӏадехун,في الأعلى
759,hinauf::ADV,эхеде,إلى فوق
760,hinauf::ADV,эхеде,إلى الأعلى
761,überall::ADV,кибго,في كل مكان
762,ein wenig::ADV,дагьабго,قليلا
763,kaum::ADV,хӏалалъ,كاد لا
764,sehr::ADV,кутакалда,جدا
765,sehr::ADV,кутакалда,كثيرا
766,so::ADV,гьедин,كذا
767,so::ADV,гьедин,كذلك
768,noch::ADV,жеги,ما زال
769,nur::ADV,гӏӣцӏго,فقط
770,wieder::ADV,на́хъеги,من جديد
771,wieder::ADV,на́хъеги,مرة أخرى
772,vergebens::ADV,чӏалгӏаде,عبثا
773,vor::PRP,цебе,أمام
774,hinter::PRP,хадуса,خلف
775,hinter::PRP,хадуса,وراء
776,unter::PRP,ахакь,تحت
777,unter::PRP,гъоркь,تحت
778,neben::PRP,аскӏо,جنب
779,neben::PRP,аскӏо,بجانب
780,zwischen::PRP,гьоркьоб,بين
781,wegen::PRP,гьелда,بسبب
782,dies::PRN,гьаб,هذا
783,dies::PRN,гьеб,هذا
784,das::PRN,доб,ذلك
785,ich::PRN,дун,أنا
786,du::PRN,дуца,أنت
787,er::PRN,доб,هو
788,wir::PRN,ниж,نحن
789,ihr::PRN,нуж,أنتم
790,ihr::PRN,нуж,أنتن
791,sie::PRN,дол,هم
792,sie::PRN,дол,هن
793,sie::PRN,эл,هم
794,sie::PRN,эл,هن
795,was::FPRN,щиб,ما
796,wer::FPRN,щиб,من
797,wo::FADV,киб,أين
798,wo::FADV,кибехун,أين
799,wohin::FADV,кибехун,إلى أين
800,wie::FADV,кин,كيف
801,warum::FADV,щай,لماذا
802,wieviel::FNUM,кигӏан,كم
803,eins::NUM,цо,واحد
804,zwei::NUM,кӏиго,اثنين
805,drei::NUM,лъабго,ثلاثة
806,vier::NUM,ункъо,أربعة
807,fünf::NUM,щуго,خمسة
808,sechs::NUM,анлъго,ستة
809,sieben::NUM,анкьго,سبعة
810,acht::NUM,микьго,ثمانية
811,neun::NUM,ичӏго,تسعة
812,zehn::NUM,анцӏго,عشرة
813,elf::NUM,анцӏила цо,أحد عشر
814,zwölf::NUM,кӏиго-анцӏила,اثنا عشر
815,zwanzig::NUM,къого,عشرون
816,dreißig::NUM,лъеберго,ثلاثون
817,vierzig::NUM,кӏикъого,أربعون
818,fünfzig::NUM,кӏикъо́ялда анцӏго,خمسون
819,sechzig::NUM,лъабкъого,ستون
820,siebzig::NUM,лъабкъо́ялда анцӏго,سبعون
821,achtzig::NUM,ункъого,ثمانون
822,neunzig::NUM,ункъоялда а́нцӏила,تسعون
823,hundert::NUM,нусго,مئة
824,tausend::NUM,азарго,ألف
825,und::CNJ,ва,و
826,und::CNJ,-ги,و
827,oder::CNJ,ялъуни,أو
828,stehen::V,бахъунчӏезе,وقف
829,sitzen::V,гӏодов чӏезе,جلس
830,liegen::V,бегизе,رقد
831,hängen::V,базе,تعلق
832,werden::V,бахъине,صار
833,werden::V,бахъине,أصبح
834,passieren::V,лъугьине,حدث
835,passieren::V,лъугьа-бахъине,حدث
836,beginnen::V,байбихьизе,ابتدأ
837,enden::V,лъугӏизе,انتهى
838,wechseln::V,хиса-басизе,تغير
839,wechseln::V,хисизе,تغير
840,aufgehen[Sonne]::V,баккизе,شرق
841,untergehen[Sonne]::V,щинкӏизе,غرب
842,scheinen[Sonne]::V,къалъ-къалъизе,أضاء
843,donnern::V,гъугъазе,رعد
844,wehen::V,пуйзе,هب
845,strömen::V,чвахизе,جرى
846,fließen::V,чвахизе,سال
847,sich drehen::V,сверизе,دار
848,schwanken::V,хьвагӏезе,ترنح
849,schwanken::V,багъа-бачаризе,ترنح
850,schwingen::V,щвартӏезе,ترجح
851,fallen::V,бортизе,سقط
852,brennen::V,рекӏине,احترق
853,rauchen::V,кӏкӏуй буризе,دخن
854,regnen::V,базе,أمطر
855,gefrieren::V,гӏу́низе,تجمد
856,tauen::V,биаризе,ذاب
857,schmelzen::V,биине,ذاب
858,trocknen::V,бакъвазе,نشف
859,sieden::V,гьалдезе,غلى
860,faulen::V,махӏцине,فسد
861,verfaulen::V,туризе,تعفن
862,reißen::V,бихъизе,انقطع
863,versinken::V,гъанкъизе,غرق
864,vergehen::V,базе,مضى
865,vergehen::V,бахъизе,مضى
866,vergehen::V,ине,مضى
867,erscheinen::V,баккизе,لاح
868,erscheinen::V,баккизе,ظهر
869,verschwinden::V,къине,غاب
870,verschwinden::V,билизе,غاب
871,sinken::V,гӏодо́бе ккезе,هبط
872,abnehmen::V,тӏаса камизе,نقص
873,zunehmen::V,гӏемерлъизе,ازداد
874,steigen::V,бахине,صعد
875,steigen::V,бахине,ارتفع
876,wachsen::V,кӏодолъизе,نما
877,wachsen::V,кӏодолъизе,نبت
878,glänzen::V,цӏвакизе,لمع
879,funkeln::V,паркъезе,تلألأ
880,lärmen::V,хъудизе,ضج
881,lärmen::V,хъудизе,صخب
882,lärmen::V,чӏиргъдизе,ضج
883,lärmen::V,чӏиргъдизе,صخب
884,läuten::V,кьабизе,قرع
885,klingeln::V,кьабизе,دق
886,klirren::V,зваргъизе,قعقع
887,brausen::V,гьалаглъизе,عج
888,rauschen::V,шуршудизе,حف
889,klingen::V,бахъине,رن
890,bellen::V,гъанчдезе,نبح
891,heulen::V,рурудизе,عوى
892,blasen::V,гьохьизе,نفخ
893,pfeifen::V,гьещтӏезе,صفر
894,schreien::V,ахӏизе,صرخ
895,schreien::V,ахӏдезе,صرخ
896,stöhnen::V,зигардизе,أن
897,zittern::V,дарран,ارتعش
898,zittern::V,гьаргьадизе,ارتعش
899,leben::V,бетӏербахъизе,عاش
900,geboren werden::V,лъугьине,ولد
901,atmen::V,хӏухьел биччазе,تنفس
902,trinken::V,гьекъезе,شرب
903,essen::V,квине,أكل
904,essen::V,кваназе,أكل
905,schlucken::V,кӏкӏвине,جرع
906,schlucken::V,къулчӏизе,جرع
907,müde werden::V,сваказе,تعب
908,einschlafen::V,кьижизе,نام
909,einschlafen::V,гъапуллъизе,نام
910,schlafen::V,кьижизе,نام
911,aufwachen::V,бигьине,استيقظ
912,aufstehen::V,бахъине,قام
913,aufstehen::V,тӏадебахъине,قام
914,sich erholen::V,хьи бахъизе,استجم
915,sich erholen::V,хӏалхьи гьабизе,استجم
916,krank werden::V,унтизе,مرض
917,krank sein::V,унтизе,مرض
918,schmerzen::V,унтизе,آلم
919,husten::V,хъегӏизе,كح
920,husten::V,хъегӏизе,سعل
921,genesen::V,лъилъизе,نقه
922,sterben::V,хвезе,مات
923,umkommen::V,гьалаглъизе,هلك
924,sich bewegen::V,багъаризе,تحرك
925,sich bewegen::V,багъаргъизе,تحرك
926,sich rühren::V,багъаризе,تحرك
927,sich erheben::V,тӏадебахъине,قام
928,sich erheben::V,бахъине,قام
929,sich setzen::V,гӏодов чӏезе,جلس
930,hinfallen::V,щапизе,وقع
931,laufen::V,хьвадизе,مشى
932,schreiten::V,чӏезе,خطا
933,spazierengehen::V,тира-сверизе,تنزه
934,eilen::V,ракӏхӏалакине,عجل
935,eilen::V,дуризе,عجل
936,sich beeilen::V,дуризе,استعجل
937,sich beeilen::V,гӏедегӏизе,استعجل
938,sausen::V,тӏуризе,أسرع
939,rennen::V,бекеризе,عدا
940,rennen::V,бекеризе,ركض
941,springen::V,кӏанцӏизе,قفز
942,klettern::V,хархадизе,تسلق
943,schaukeln::V,гьерщезе,تأرجح
944,kriechen::V,хъурщизе,دب
945,kriechen::V,хъурщизе,زحف
946,schwimmen::V,лъедезе,سبح
947,tauchen::V,букъардизе,غطس
948,rudern::V,хазе,جذف
949,fahren::V,ине,ركب
950,fahren::V,ине,سافر
951,fliegen::V,боржине,طار
952,gehen::V,ине,سار
953,gehen::V,ине,ذهب
954,weggehen::V,ине,ذهب
955,weggehen::V,ине,انصرف
956,abfahren::V,къокъине,رحل
957,anhalten::V,чӏезе,توقف
958,anhalten::V,тархъизе,توقف
959,anhalten::V,лъалхъизе,توقف
960,hineingehen::V,тӏаделъугьине,دخل
961,eintreten::V,лъугьине,دخل
962,kommen::V,бачӏине,أتى
963,kommen::V,бачӏине,جاء
964,ankommen::V,щвезе,وصل
965,ankommen::V,тӏадебачӏине,وصل
966,zurückkommen::V,тадбуссине,عاد
967,zurückkommen::V,тадбуссине,رجع
968,zurückkommen::V,тӏадбуссине,عاد
969,zurückkommen::V,тӏадбуссине,رجع
970,bleiben::V,чӏезе,مكث
971,bleiben::V,хутӏизе,مكث
972,warten::V,чӏезе,انتظر
973,erwarten::V,балагьизе,ترقب
974,erwarten::V,балагьизе,انتظر
975,suchen::V,балагьизе,بحث
976,finden::V,батизе,وجد
977,versuchen::V,хӏалбихьизе,حاول
978,vorbereiten::V,хӏадурлъизабизе,أعد
979,vorbereiten::V,хӏадурлъизабизе,حضر
980,lieben::V,балай бегьизе,أحب
981,mögen::V,бокьизе,أحب
982,lachen::V,белъизе,ضحك
983,weinen::V,гӏодизе,بكى
984,schimpfen::V,гъанчдезе,سب
985,schimpfen::V,гъанчдезе,شتم
986,sich ärgern::V,вагъизе,زعل
987,sich ärgern::V,ццида́хине,زعل
988,sich fürchten::V,хӏинкъизе,هاب
989,fürchten::V,беркъазе,خاف
990,fürchten::V,беркъазе,خشي
991,fürchten::V,хӏинкъа-къазе,خاف
992,fürchten::V,хӏинкъа-къазе,خشي
993,fliehen::V,лъутизе,هرب
994,flüchten::V,лъутизе,فر
995,sehen::V,бихьизе,رأى
996,anschauen::V,бертӏамизе,نظر
997,anschauen::V,балагьизе,نظر
998,ansehen::V,бала-гъалагьизе,نظر
999,hören::V,рагӏизе,سمع
1000,zuhören::V,гӏенеккизе,أصغى
1001,probieren::V,кӏалдиб хъва́зе,ذاق
1002,probieren::V,чӏамизе,ذاق
1003,riechen::V,су́нтӏизе,شم
1004,riechen::V,су́нтӏизе,استنشق
1005,fühlen::V,чӏвазе,شعر
1006,zu sehen sein::V,бихьизе,ظهر
1007,vernehmen::V,рагӏизе,سمع
1008,frieren::V,цӏорозе,بردان
1009,tun::V,гьабизе,فعل
1010,können::V,кӏвезе,قدر
1011,können::V,кӏвезе,استطاع
1012,können::V,лъазе,قدر
1013,können::V,лъазе,استطاع
1014,wollen::V,бокьизе,شاء
1015,wollen::V,бокьизе,أراد
1016,anfangen::V,байбихьизе,بدأ
1017,beenden::V,тӏубазабизе,أنهى
1018,beenden::V,лъугӏизабизе,أنهى
1019,aufhören::V,бахъизе,توقف
1020,aufhören::V,бахъизе,انقطع
1021,gelingen::V,бахъизе,نجح
1022,geraten::V,бахъизе,طلع
1023,öffnen::V,рагьизе,فتح
1024,schließen::V,къазе,أغلق
1025,stellen::V,чӏвазе,وضع
1026,stellen::V,чӏвазе,أقام
1027,setzen::V,рекӏинабизе,أجلس
1028,setzen::V,гӏодор чӏезаризе,أجلس
1029,legen::V,лъезе,وضع
1030,berühren::V,хъвазе,مس
1031,berühren::V,хъвазе,لمس
1032,verbinden::V,хьухьине,ربط
1033,verbinden::V,хьухьине,وصل
1034,verbinden::V,бухьине,ربط
1035,verbinden::V,бухьине,وصل
1036,bedecken::V,кквезе,غطى
1037,aufhängen::V,базе,علق
1038,anzünden::V,бакизе,أوقد
1039,anzünden::V,рекӏинабизе,أوقد
1040,zurücklassen::V,тезе,ترك
1041,verlieren::V,билизабизе,فقد
1042,fallen lassen::V,бортизабизе,أسقط
1043,machen::V,гьабизе,فعل
1044,herstellen::V,гьабизе,صنع
1045,herstellen::V,гьабизе,أنتج
1046,herstellen::V,хӏадурлъизабизе,صنع
1047,herstellen::V,хӏадурлъизабизе,أنتج
1048,bauen::V,базе,بنى
1049,bauen::V,базе,شيد
1050,bauen::V,гьабизе,بنى
1051,bauen::V,гьабизе,شيد
1052,reparieren::V,къачӏазе,صلح
1053,verbessern::V,лъикӏлъизабизе,صحح
1054,ändern::V,хисизабизе,غير
1055,graben::V,бухъизе,حفر
1056,beugen::V,хьетӏизабизе,ثنى
1057,beugen::V,хьетӏизабизе,أحنى
1058,biegen::V,гьетӏизабизе,لوى
1059,drehen::V,тиризабизе,أدار
1060,drehen::V,тиризабизе,دور
1061,drehen::V,свердизабизе,أدار
1062,drehen::V,свердизабизе,دور
1063,wenden::V,бегизе,قلب
1064,umdrehen::V,бегизе,قلب
1065,umdrehen::V,бега-битӏизе,قلب
1066,heben::V,борхизе,رفع
1067,hochheben::V,борхалъизабизе,رفع
1068,hochheben::V,борхизе,رفع
1069,ergreifen::V,кквезе,مسك
1070,halten::V,кквезе,مسك
1071,drücken::V,къазе,ضغط
1072,drücken::V,къанцӏу́зе,ضغط
1073,drücken::V,къвал ба́зе,ضغط
1074,schieben::V,хъилдизе,حرك
1075,kratzen::V,хачазе,خدش
1076,lecken::V,чӏикӏизе,لعق
1077,beißen::V,хӏанчӏизе,عض
1078,beißen::V,хӏанчӏизабизе,عض
1079,abreißen::V,тӏезе,قلع
1080,abreißen::V,тӏезабизе,قلع
1081,abschneiden::V,къотӏизе,قطع
1082,binden::V,бухьине,ربط
1083,stecken::V,къазабизе,دس
1084,brechen::V,бекизе,كسر
1085,klopfen::V,дванкезе,طرق
1086,hauen::V,базе,ضرب
1087,kleben::V,бацӏцӏине,ألصق
1088,reiben::V,хачазе,حك
1089,streichen::V,бахине,نشر
1090,streichen::V,жужазе,نشر
1091,schleifen::V,лъухьизе,سن
1092,schneiden::V,къотӏизе,قطع
1093,rütteln::V,багъа-бачаризабизе,رج
1094,schütteln::V,кӏобокӏизе,هز
1095,schwenken::V,гьесадизе,لوح
1096,schwenken::V,хьвагӏезабизе,لوح
1097,schütten::V,тӏезе,صب
1098,füllen::V,цӏезабизе,ملأ
1099,einwickeln::V,жемизе,لف
1100,tragen::V,баччизе,حمل
1101,schleppen::V,бехъерхъизе,سحب
1102,ziehen::V,цӏазе,سحب
1103,aufbewahren::V,цӏунизе,حفظ
1104,werfen::V,рехизе,رمى
1105,werfen::V,рехизе,ألقى
1106,fangen::V,кквезе,التقط
1107,packen::V,кквезе,مسك
1108,verstecken::V,бахчизе,خبأ
1109,teilen::V,бикьизе,قسم
1110,schicken::V,битӏизе,بعث
1111,schicken::V,битӏизе,أرسل
1112,bringen::V,баччизе,جلب
1113,hinzufügen::V,жубазе,أضاف
1114,bekommen::V,щвезе,حصل
1115,erhalten::V,щвезе,استلم
1116,erhalten::V,босизе,استلم
1117,nehmen::V,босизе,أخذ
1118,wählen::V,бищизе,اختار
1119,auswählen::V,тӏасабищизе,انتقى
1120,bewahren::V,цӏунизе,حافظ
1121,behindern::V,квекӏен гьабизе,عاق
1122,verderben::V,хвезабизе,أفسد
1123,beschädigen::V,галгъазабизе,أضر
1124,zerbrechen::V,щущазабизе,كسر
1125,zerreißen::V,бихъизе,مزق
1126,zerstören::V,биххизабизе,دمر
1127,verbrennen::V,бухӏизе,حرق
1128,geben::V,кьезе,أعطى
1129,reichen::V,кьезе,ناول
1130,schenken::V,кьезе,وهب
1131,versprechen::V,назру гьабизе,وعد
1132,wünschen::V,бокьизе,تمنى
1133,loben::V,беццизе,مدح
1134,loben::V,бецца-бекъизе,مدح
1135,küssen::V,баизе,قبل
1136,wiegen::V,чӏучӏадизабизе,هدهد
1137,zudecken::V,тӏадбигъине,غطى
1138,wecken::V,бигьинабизе,أيقظ
1139,zeigen::V,бихьизабизе,أرى
1140,führen::V,бачине,دل
1141,lehren::V,малъизе,علم
1142,lehren::V,цӏализабизе,علم
1143,unterrichten::V,цӏализабизе,علم
1144,aufziehen::V,гӏезабизе,ربى
1145,leiten::V,нухмалъи гьабизе,دل
1146,leiten::V,нухмалъи гьабизе,أدار
1147,antreiben::V,гӏедегӏизабизе,حث
1148,einladen::V,ахӏизе,دعا
1149,einladen::V,тӏадеахӏизе,دعا
1150,vereinigen::V,цолъизабизе,وحد
1151,besuchen::V,баккизе,زار
1152,besuchen::V,хьвадизе,زار
1153,treffen::V,дандчӏвазе,قابل
1154,sich versammeln::V,данделъизе,اجتمع
1155,sich versammeln::V,бакӏаризе,اجتمع
1156,spielen::V,басандизе,لعب
1157,singen::V,ахӏизе,غنى
1158,tanzen::V,кьурдизе,رقص
1159,sich trennen::V,батӏалъизе,افترق
1160,verlassen::V,тезе,ترك
1161,verlassen::V,рехунтезе,ترك
1162,retten::V,хвасар гьабизе,نجى
1163,retten::V,хвасар гьабизе,أنقذ
1164,retten::V,хвасарлъизабизе,نجى
1165,retten::V,хвасарлъизабизе,أنقذ
1166,bewachen::V,цӏунизе,حرس
1167,schützen::V,цӏунизе,حمى
1168,verteidigen::V,цӏунизе,دافع
1169,sich schlagen::V,багъизе,تضارب
1170,schießen::V,речӏчӏизе,أطلق
1171,siegen::V,бергьине,انتصر
1172,ärgern::V,вагъизавизе,أزعل
1173,schlagen::V,кьабизе,ضرب
1174,treten::V,мал тункизе,رفس
1175,stechen::V,къазабизе,شك
1176,stoßen::V,тункизе,دفع
1177,stoßen::V,хъилдизе,دفع
1178,stehlen::V,щинкӏизабизе,سرق
1179,stören::V,квекӏен гьабизе,ضايق
1180,stören::V,татубахъи гьабизе,ضايق
1181,belästigen::V,рахӏатхвезабизе,أزعج
1182,verbergen::V,бахчизе,كتم
1183,verbergen::V,балъго тезе,كتم
1184,täuschen::V,божуда рекӏкӏ гьабизе,خدع
1185,täuschen::V,гуккизе,خدع
1186,betrügen::V,хӏилла гьабизе,غش
1187,betrügen::V,сандирахълъи гьабизе,غش
1188,töten::V,чӏвазе,قتل
1189,wohnen::V,яшав гьабизе,سكن
1190,arbeiten::V,хӏалтӏизе,عمل
1191,arbeiten::V,хӏалтӏизе,اشتغل
1192,sammeln::V,бакӏаризе,جمع
1193,pflücken::V,бетӏизе,جنى
1194,pflücken::V,бетӏизе,قطف
1195,jagen::V,чан гьабизе,صاد
1196,fischen::V,ччугӏа кквезе,اصطاد
1197,fassen::V,кквезе,قبض
1198,hüten::V,кваназабизе,رعى
1199,treiben::V,гъезе,ساق
1200,anbinden::V,бухьине,ربط
1201,füttern::V,кваназабизе,علف
1202,melken::V,бечӏчӏизе,حلب
1203,hacken::V,чӏвазе,فرم
1204,gießen::V,лъалъазе,سقى
1205,reifen::V,барщизе,نضج
1206,zubereiten::V,бежа-белъине,حضر
1207,kochen::V,белъине,طبخ
1208,backen::V,базе,خبز
1209,braten::V,бежизе,قلى
1210,braten::V,бежизе,حمر
1211,umrühren::V,багъаризе,قلب
1212,stricken::V,хьухьине,حاك
1213,nähen::V,букъизе,خاط
1214,färben::V,кьер гьабизе,صبغ
1215,färben::V,кьер гьабизе,لون
1216,reinigen::V,бацӏцӏине,نظف
1217,waschen::V,чуризе,غسل
1218,abwischen::V,бацӏцӏине,مسح
1219,spülen::V,хулизе,شطف
1220,fegen::V,лъухьизе,كنس
1221,kehren::V,лъухьизе,كنس
1222,baden::V,чордезе,استحم
1223,ausziehen::V,бахъизе,خلع
1224,anziehen::V,ретӏине,لبس
1225,sich anziehen::V,ретӏине,اكتسى
1226,kämmen::V,хазе,مشط
1227,schmücken::V,чӏухӏизабизе,زين
1228,sagen::V,бицине,قال
1229,sprechen::V,бицине,تكلم
1230,reden::V,гаргадизе,تكلم
1231,sich unterhalten::V,гаргадизе,تحادث
1232,fragen::V,цӏехезе,سأل
1233,fragen::V,гьикъизе,سأل
1234,bitten::V,гьаризе,رجا
1235,erzählen::V,бицине,حكي
1236,mitteilen::V,лъазабизе,بلغ
1237,nennen::V,цӏар лъезе,سمى
1238,rufen::V,ахӏизе,نادى
1239,prahlen::V,беццаризе,فشر
1240,prahlen::V,беццаризе,تفاخر
1241,übersetzen::V,буссинабизе,ترجم
1242,denken::V,ургъизе,فكر
1243,glauben::V,божизе,اعتقد
1244,bemerken::V,берречӏчӏизе,لاحظ
1245,erkennen::V,лъазе,عرف
1246,erkennen::V,батӏаго бахъизе,عرف
1247,begreifen::V,бичӏчӏизе,فهم
1248,begreifen::V,бичӏчӏизе,أدرك
1249,lernen::V,цӏализе,درس
1250,wissen::V,лъазе,علم
1251,sich erinnern an::V,ракӏалде щвезе,تذكر
1252,vergessen::V,кӏочене,نسي
1253,messen::V,борцине,قاس
1254,zählen::V,рикӏкӏине,عد
1255,zählen::V,рикӏкӏине,أحصى
1256,rechnen::V,рикӏкӏине,حسب
1257,lesen::V,цӏализе,قرأ
1258,malen::V,бахъизе,صور
1259,zeichnen::V,бахъизе,رسم
1260,schreiben::V,хъвазе,كتب
1261,besitzen::V,щвезе,حاز
1262,besitzen::V,щвезе,ملك
1263,besitzen::V,бу́кӏине,حاز
1264,besitzen::V,бу́кӏине,ملك
1265,kaufen::V,босизе,اشترى
1266,verkaufen::V,бичизе,باع
1267,bezahlen::V,кьезе,دفع
1268,zahlen::V,кьезе,سدد
1269,ertragen::V,баччизе,أطاق
1270,ertragen::V,баччизе,تحمل
1271,Auge::N,,عين
1272,Sehne::N,,طنب
1273,Funke::N,,شرارة
1274,Moor::N,,مستنقع
1275,Elch::N,,موظ
1276,Beere::N,,حبة
1277,Gedächtnis::N,,ذاكرة
1278,Ton::N,,نغمة
1279,Winkel::N,,زاوية
1280,Menge::N,,كمية
1281,Stütze::N,,سند
1282,Stütze::N,,دعامة
1283,Figur::N,,تمثال
1284,Schuh::N,,حذاء
1285,Schnur::N,,حبل
1286,Schnur::N,,دوبارة
1287,Leine::N,,قيد
1288,Geschäft::N,,صفقة
1289,voll::A,,ملء
1290,lange::ADV,,مدة طويلة
1291,später::ADV,,فيما بعد
1292,nicht::ADV,,لا
1293,nicht::ADV,,لم
1294,schon::ADV,,قد
1295,durch::PRP,,عبر
1296,durch::PRP,,خلال
1297,alles::PRN,,الكل
1298,rühren::V,,أثر
1299,scheinen::V,,ظهر
1300,aufheben::V,,لقط
1301,lassen::V,,حدا
1302,sich waschen::V,,اغتسل
1303,verstehen::V,,فهم
1304,beherrschen::V,,حكم
