,Concept_ID,hi,ro
772,Schnur::N,सुतली,sfoară
773,Leine::N,रस्सी,lesă
774,Leine::N,रस्सी,curea
775,Decke::N,रज़ाई,pătură
776,Kissen::N,तकिया,pernă
777,Kissen::N,गाद्दा,pernă
778,Tuch::N,रूमाल,batic
779,Tuch::N,वस्त्र,batic
780,Handtuch::N,अँगोछा,prosop
781,Handtuch::N,अँगोछा,ștergar
782,Kraft::N,ज़ोर,forță
783,Kraft::N,ज़ोर,putere
784,Kraft::N,शक्ति,forță
785,Kraft::N,शक्ति,putere
786,Stärke::N,बल,tărie
787,Stärke::N,बल,vigoare
788,Stärke::N,ताक़त,tărie
789,Stärke::N,ताक़त,vigoare
790,Gesundheit::N,स्वास्थ्य,sănătate
791,Gesundheit::N,तंदुरुस्ती,sănătate
792,Krankheit::N,रोग,boală
793,Krankheit::N,रोग,maladie
794,Krankheit::N,बीमारी,boală
795,Krankheit::N,बीमारी,maladie
796,Schmerz::N,दर्द,durere
797,Schmerz::N,पीड़ा,durere
798,Wunde::N,घाव,rană
799,Wunde::N,ज़ख़्म,rană
800,Fieber::N,ज्वर,febră
801,Fieber::N,बुख़ार,febră
802,Arznei::N,दवा,leac
803,Arznei::N,दवा,medicament
804,Arznei::N,औषाधि,leac
805,Arznei::N,औषाधि,medicament
806,Brücke::N,पुल,pod
807,Brücke::N,पुल,punte
808,Brücke::N,सेतु,pod
809,Brücke::N,सेतु,punte
810,Brunnen::N,कुआँ,puț
811,Weide::N,चरागाह,izlaz
812,Weide::N,चरागाह,pășune
813,Pfad::N,पथ,cărare
814,Pfad::N,पगडंडी,cărare
815,Weg::N,मार्ग,drum
816,Straße::N,राह,cale
817,Straße::N,राह,stradă
818,Straße::N,रास्ता,cale
819,Straße::N,रास्ता,stradă
820,Dorf::N,गाँव,sat
821,Dorf::N,ग्राम,sat
822,Stadt::N,शहर,oraș
823,Brief::N,ख़त,scrisoare
824,Brief::N,पत्र,scrisoare
825,Brief::N,चिट्ठी,scrisoare
826,Buch::N,किताब,carte
827,Buch::N,पुस्तक,carte
828,Buchstabe::N,अक्षर,literă
829,Buchstabe::N,अक्षर,caracter
830,Zeitung::N,अख़बार,ziar
831,Zeitung::N,अख़बार,gazetă
832,Zeitung::N,समाचार-पत्र,ziar
833,Zeitung::N,समाचार-पत्र,gazetă
834,Leben::N,जीवन,viață
835,Leben::N,ज़िंदगी,viață
836,Tod::N,मौत,moarte
837,Tod::N,मृत्यु,moarte
838,Grab::N,क़ब्र,groapă
839,Grab::N,क़ब्र,mormânt
840,Kirche::N,चर्च,biserică
841,Kirche::N,गिरजा,biserică
842,Sünde::N,पाप,păcat
843,Sünde::N,गुनाह,păcat
844,Gott::N,देव,zeu
845,Gott::N,ईश्वर,zeu
846,Arbeiter::N,मज़दूर,muncitor
847,Chef::N,अध्यक्ष,șef
848,Meister::N,शिल्पज्ञ,meșter
849,Meister::N,शिल्पज्ञ,maestru
850,Arzt::N,वैद्य,medic
851,Arzt::N,वैद्य,doctor
852,Arzt::N,डॉक्टर,medic
853,Arzt::N,डॉक्टर,doctor
854,Arzt::N,चिकित्सक,medic
855,Arzt::N,चिकित्सक,doctor
856,Lehrer::N,शिक्षक,profesor
857,Lehrer::N,शिक्षक,învățător
858,Lehrer::N,अध्यापक,profesor
859,Lehrer::N,अध्यापक,învățător
860,Geld::N,धन,bani
861,Geld::N,धन,parale
862,Geld::N,पैसा,bani
863,Geld::N,पैसा,parale
864,Geschäft::N,सौदा,treabă
865,Geschäft::N,सौदा,afacere
866,Geschäft::N,व्यापार,treabă
867,Geschäft::N,व्यापार,afacere
868,Laden::N,दुकान,magazin
869,Laden::N,दुकान,prăvălie
870,Preis::N,दाम,preț
871,Preis::N,मूल्य,preț
872,Ware::N,माल,marfă
873,Ware::N,पण्य,marfă
874,Nutzen::N,लाभ,folos
875,Nutzen::N,लाभ,profit
876,Nutzen::N,फ़ायदा,folos
877,Nutzen::N,फ़ायदा,profit
878,Reichtum::N,धन,avuție
879,Reichtum::N,धन,bogăție
880,Reichtum::N,दौलत,avuție
881,Reichtum::N,दौलत,bogăție
882,Welt::N,विश्व,lume
883,Welt::N,दुनिया,lume
884,Land::N,देश,țară
885,Land::N,मुल्क,țară
886,Staat::N,राज्य,stat
887,Staat::N,राष्ट्र,stat
888,König::N,राजा,rege
889,König::N,बादशाह,rege
890,Macht::N,शासन,putere
891,Macht::N,शासन,putință
892,Macht::N,सत्ता,putere
893,Macht::N,सत्ता,putință
894,Grenze::N,सरहद,hotar
895,Grenze::N,सरहद,graniță
896,Grenze::N,सरहद,frontieră
897,Krieg::N,जंग,război
898,Krieg::N,युद्ध,război
899,Feind::N,शत्रु,dușman
900,Feind::N,दुश्मन,dușman
901,Gewalt::N,हिंसा,violență
902,Kampf::N,लड़ाई,luptă
903,Kampf::N,संघर्ष,luptă
904,Bogen[Waffe]::N,कमान,arc
905,Pfeil::N,बान,săgeată
906,Gewehr::N,बंदूक़,armă
907,Gewehr::N,बंदूक़,pușcă
908,Fehler::N,भूल,eroare
909,Fehler::N,भूल,greșeală
910,Fehler::N,ग़लती,eroare
911,Fehler::N,ग़लती,greșeală
912,Lüge::N,झूठ,minciună
913,Lüge::N,असत्य,minciună
914,Schaden::N,हानि,daună
915,Schaden::N,हानि,pagubă
916,Schaden::N,नुक़सान,daună
917,Schaden::N,नुक़सान,pagubă
918,Unglück::N,मुसीबत,nenorocire
919,Unglück::N,विपात्ति,nenorocire
920,Schuld::N,दोष,vină
921,Schuld::N,क़सूर,vină
922,Alter::N,आयु,etate
923,Alter::N,आयु,vârstă
924,Alter::N,उम्र,etate
925,Alter::N,उम्र,vârstă
926,Schluss::N,अंत,sfârșit
927,Schluss::N,समाप्ति,sfârșit
928,Zeit::N,काल,timp
929,Zeit::N,काल,vreme
930,Zeit::N,वक़्त,timp
931,Zeit::N,वक़्त,vreme
932,Tag::N,दिन,zi
933,Tag::N,रोज़,zi
934,Morgen::N,सुबह,dimineață
935,Mittag::N,दोपहर,prânz
936,Mittag::N,दोपहर,amiază
937,Mittag::N,मध्याह्न,prânz
938,Mittag::N,मध्याह्न,amiază
939,Abend::N,शाम,seară
940,Abend::N,संध्या,seară
941,Nacht::N,रात,noapte
942,Nacht::N,रात्रि,noapte
943,Woche::N,हफ़्ता,săptămână
944,Monat::N,मास,lună
945,Monat::N,महीना,lună
946,Jahr::N,बरस,an
947,Jahr::N,वर्ष,an
948,Frühling::N,वसंत,primăvară
949,Sommer::N,गरमी,vară
950,Sommer::N,ग्रीष्म,vară
951,Herbst::N,शरत्,toamnă
952,Herbst::N,पतझड़,toamnă
953,Winter::N,जाड़ा,iarnă
954,Winter::N,सर्दियाँ,iarnă
955,Januar::N,जनवरी,ianuarie
956,Februar::N,फ़रवरी,februarie
957,März::N,मार्च,martie
958,April::N,अप्रैल,aprilie
959,Mai::N,मई,mai
960,Juni::N,जून,iunie
961,Juli::N,जुलाई,iulie
962,August::N,अगस्त,august
963,September::N,सितंबर,septembrie
964,Oktober::N,अक्तूबर,octombrie
965,November::N,नवंबर,noiembrie
966,Dezember::N,दिसंबर,decembrie
967,Montag::N,पीर,luni
968,Montag::N,सोमवार,luni
969,Dienstag::N,मंगलवार,marți
970,Mittwoch::N,बुधवार,miercuri
971,Donnerstag::N,गुरुवार,joi
972,Donnerstag::N,बृहस्पतिवार,joi
973,Freitag::N,शुक्रवार,vineri
974,Samstag::N,सनीचर,sâmbătă
975,Samstag::N,शनिवार,sâmbătă
976,Sonntag::N,इतवार,duminică
977,Sonntag::N,रविवार,duminică
978,groß::A,बड़ा,mare
979,klein::A,कम,mic
980,klein::A,छोटा,mic
981,lang::A,लंबा,lung
982,lang::A,दीर्घ,lung
983,kurz::A,लधु,scurt
984,kurz::A,छोटा,scurt
985,breit::A,चौड़ा,lat
986,breit::A,चौड़ा,larg
987,schmal::A,तंग,strâmt
988,schmal::A,सँकरा,strâmt
989,dicht::A,सघन,des
990,dick[Gegenstand]::A,मोटा,gros
991,dünn::A,महीन,subțire
992,dünn::A,बारीक,subțire
993,fein::A,कोमल,fin
994,fein::A,कोमल,subțire
995,fein::A,सूक्ष्म,fin
996,fein::A,सूक्ष्म,subțire
997,fest::A,दृढ़,tare
998,fest::A,दृढ़,solid
999,fest::A,मज़बूत,tare
1000,fest::A,मज़बूत,solid
1001,flach::A,चपटा,șes
1002,flach::A,चपटा,plan
1003,glatt::A,चौरस,lins
1004,glatt::A,चिकना,lins
1005,hart::A,कठोर,dur
1006,hart::A,सख़्त,dur
1007,weich::A,नरम,moale
1008,weich::A,मुलायम,moale
1009,rund::A,गोल,rotund
1010,rund::A,गोल,circular
1011,rund::A,वर्तुल,rotund
1012,rund::A,वर्तुल,circular
1013,spitz::A,नुकीला,ascuțit
1014,scharf::A,पैना,tăios
1015,scharf::A,पैना,ascuțit
1016,stumpf::A,भोथरा,tocit
1017,schwer::A,भारी,greu
1018,schwer::A,वज़नी,greu
1019,schön::A,सुंदर,frumos
1020,heiß::A,उष्ण,cald
1021,heiß::A,उष्ण,fierbinte
1022,warm::A,गरम,cald
1023,warm::A,गरम,fierbinte
1024,kalt::A,सर्द,rece
1025,kühl::A,ठंडा,rece
1026,kühl::A,ठंडा,răcoros
1027,frisch::A,तर,răcoros
1028,frisch::A,तर,proaspăt
1029,frisch::A,ताज़ा,răcoros
1030,frisch::A,ताज़ा,proaspăt
1031,feucht::A,नम,umed
1032,feucht::A,नम,jilav
1033,feucht::A,भीगा,umed
1034,feucht::A,भीगा,jilav
1035,nass::A,गीला,ud
1036,trocken::A,सूखा,sec
1037,trocken::A,सूखा,uscat
1038,trocken::A,ख़ुश्क,sec
1039,trocken::A,ख़ुश्क,uscat
1040,voll::A,भरा,plin
1041,voll::A,पूरा,plin
1042,leer::A,ख़ाली,gol
1043,offen::A,खुला,deschis
1044,geschlossen::A,बंद,închis
1045,sauber::A,साफ़,curat
1046,sauber::A,सुथरा,curat
1047,schmutzig::A,गंदा,murdar
1048,roh::A,कच्चा,crud
1049,reif::A,पक्व,copt
1050,reif::A,पक्का,copt
1051,lecker::A,मज़ेदार,gustos
1052,lecker::A,स्वादिष्ट,gustos
1053,süß::A,मीठा,dulce
1054,bitter::A,कटु,amar
1055,bitter::A,कड़वा,amar
1056,sauer::A,खट्टा,acru
1057,hell::A,रोशन,clar
1058,hell::A,रोशन,luminos
1059,dunkel::A,अँधेरा,obscur
1060,dunkel::A,अँधेरा,întunecos
1061,schwarz::A,काला,negru
1062,schwarz::A,स्याह,negru
1063,weiß::A,सफ़ेद,alb
1064,rot::A,लाल,roșu
1065,rot::A,सुर्ख़,roșu
1066,gelb::A,पीला,galben
1067,gelb::A,ज़र्द,galben
1068,blau::A,नीला,albastru
1069,blau::A,आसमानी,albastru
1070,grün::A,हरा,verde
1071,grau::A,धूसर,gri
1072,grau::A,धूसर,cenușiu
1073,bunt::A,रंगीन,colorat
1074,bunt::A,बहुरंगा,colorat
1075,billig::A,सस्ता,ieftin
1076,teuer::A,महँगा,scump
1077,wertvoll::A,क़ीमती,prețios
1078,wertvoll::A,मूल्यवान्,prețios
1079,blind::A,अंधा,orb
1080,taub::A,बहरा,surd
1081,kräftig::A,ताक़तवर,tare
1082,kräftig::A,ताक़तवर,forte
1083,kräftig::A,ताक़तवर,robust
1084,kräftig::A,शक्तिशाली,tare
1085,kräftig::A,शक्तिशाली,forte
1086,kräftig::A,शक्तिशाली,robust
1087,stark::A,प्रबल,viguros
1088,stark::A,प्रबल,puternic
1089,stark::A,बलवान्,viguros
1090,stark::A,बलवान्,puternic
1091,schwach::A,कमज़ोर,slab
1092,schwach::A,कमज़ोर,debil
1093,fett::A,मोटा,gras
1094,fett::A,मांसल,gras
1095,schlank::A,पतला,zvelt
1096,schlank::A,छरहरा,zvelt
1097,hübsch::A,सुंदर,drăguț
1098,hübsch::A,ख़ूबसूरत,drăguț
1099,böse::A,पापी,rău
1100,böse::A,पापी,răutăcios
1101,böse::A,दुष्ट,rău
1102,böse::A,दुष्ट,răutăcios
1103,dumm::A,मूर्ख,nerod
1104,dumm::A,मूर्ख,tâmpit
1105,dumm::A,बुद्धू,nerod
1106,dumm::A,बुद्धू,tâmpit
1107,faul::A,आलसी,leneș
1108,faul::A,सुस्त,leneș
1109,fleißig::A,मेहनती,harnic
1110,fleißig::A,मेहनती,sârguincios
1111,fleißig::A,परिश्रमी,harnic
1112,fleißig::A,परिश्रमी,sârguincios
1113,geizig::A,कृपण,calic
1114,geizig::A,कृपण,zgârcit
1115,geizig::A,कंजूस,calic
1116,geizig::A,कंजूस,zgârcit
1117,klug::A,समझदार,isteț
1118,klug::A,समझदार,deștept
1119,klug::A,होशियार,isteț
1120,klug::A,होशियार,deștept
1121,klug::A,अक़्लमंद,isteț
1122,klug::A,अक़्लमंद,deștept
1123,geschickt::A,किशल,dibaci
1124,lieb::A,प्रिय,drag
1125,lieb::A,प्रिय,iubit
1126,lieb::A,प्यारा,drag
1127,lieb::A,प्यारा,iubit
1128,lustig::A,हँसमुख,vesel
1129,lustig::A,ख़ुशदिल,vesel
1130,sanft::A,नम्र,blând
1131,sanft::A,नम्र,blajin
1132,hungrig::A,भूखा,flămând
1133,krank::A,बीमार,bolnav
1134,krank::A,अस्वस्थ,bolnav
1135,nackt::A,नग्न,gol
1136,traurig::A,उदास,trist
1137,traurig::A,उदास,mâhnit
1138,traurig::A,रंजीदा,trist
1139,traurig::A,रंजीदा,mâhnit
1140,lebendig::A,जीता,viu
1141,lebendig::A,ज़िंदा,viu
1142,gut::A,अच्छा,bun
1143,schlecht::A,बुरा,rău
1144,schlecht::A,बुरा,prost
1145,schlecht::A,ख़राब,rău
1146,schlecht::A,ख़राब,prost
1147,richtig::A,ठीक,drept
1148,richtig::A,ठीक,corect
1149,schlimm::A,बुरा,rău
1150,schlimm::A,अप्रिय,rău
1151,wahr::A,सच,adevărat
1152,alt::A,पुराना,uzat
1153,alt::A,पुराना,vechi
1154,neu::A,नया,nou
1155,ehemalig::A,भूतपूर्व,fost
1156,ehemalig::A,भूतपूर्व,anterior
1157,alt[Lebewesen]::A,बूढ़ा,bătrîn
1158,alt[Lebewesen]::A,वृद्ध,bătrîn
1159,jung::A,जवान,tânăr
1160,arm::A,ग़रीब,sărac
1161,arm::A,ग़रीब,sărman
1162,reich::A,धनी,avut
1163,reich::A,धनी,bogat
1164,reich::A,अमीर,avut
1165,reich::A,अमीर,bogat
1166,bekannt::A,मालूम,cunoscut
1167,berühmt::A,मशहूर,renumit
1168,berühmt::A,प्रसिद्ध,renumit
1169,fremd::A,विदेशी,străin
1170,fremd::A,अपरिचित,străin
1171,verschieden::A,अलग,diferit
1172,verschieden::A,अलग,deosebit
1173,verschieden::A,भिन्न,diferit
1174,verschieden::A,भिन्न,deosebit
1175,nah::A,नज़दीकी,apropiat
1176,fern::A,दूर,departe
1177,fern::A,दूरस्थ,departe
1178,linker::A,बायाँ,stâng
1179,rechter::A,दायाँ,drept
1180,rechter::A,दाहिना,drept
1181,anderer::A,अन्य,alt
1182,anderer::A,दूसरा,alt
1183,erster::A,पहला,prim
1184,erster::A,प्रथम,prim
1185,zweiter::A,दूसरा,al doilea
1186,zweiter::A,द्वितीय,al doilea
1187,dritter::A,तीसरा,treilea
1188,letzter::A,अंतिम,final
1189,letzter::A,आख़िरी,final
1190,allein::ADV,तनहा,singur
1191,allein::ADV,अकेले,singur
1192,auf einmal::ADV,वक़्त में,dintrodată
1193,zusammen::ADV,एक साथ,împreună
1194,zusammen::ADV,साथ साथ,împreună
1195,lange::ADV,देर तक,îndelung
1196,lange::ADV,देर तक,mult timp
1197,plötzlich::ADV,सहसा,deodată
1198,plötzlich::ADV,सहसा,pe neașteptate
1199,plötzlich::ADV,अचानक,deodată
1200,plötzlich::ADV,अचानक,pe neașteptate
1201,sofort::ADV,तुरंत,imediat
1202,sofort::ADV,तुरंत,numaidecît
1203,später::ADV,बाद को,mai apoi
1204,später::ADV,बाद को,mai târziu
1205,später::ADV,बाद में,mai apoi
1206,später::ADV,बाद में,mai târziu
1207,jetzt::ADV,अब,acum
1208,jetzt::ADV,अभी,acum
1209,heute::ADV,आज,azi
1210,heute::ADV,आज,astăzi
1211,morgen::ADV,कल,mâine
1212,bald::ADV,जल्दी,curând
1213,dann::ADV,तब,apoi
1214,gestern::ADV,कल,ieri
1215,einst::ADV,एक दिन,odată
1216,einst::ADV,एक दिन,odinioară
1217,einst::ADV,पहले कभी,odată
1218,einst::ADV,पहले कभी,odinioară
1219,damals::ADV,उस समय,atunci
1220,damals::ADV,उस समय,pe atunci
1221,damals::ADV,उन दिनों,atunci
1222,damals::ADV,उन दिनों,pe atunci
1223,danach::ADV,इसके बाद,după aceasta
1224,danach::ADV,इसके पश्चात्,după aceasta
1225,vorher::ADV,पहले,mai întâi
1226,vorher::ADV,पहले,în prealabil
1227,vorher::ADV,पेशतर,mai întâi
1228,vorher::ADV,पेशतर,în prealabil
1229,zuerst::ADV,पहले,întâi
1230,zuerst::ADV,पहले,în primul rând
1231,einmal::ADV,एक बार,odată
1232,einmal::ADV,एक दफ़ा,odată
1233,manchmal::ADV,कभी कभी,uneori
1234,manchmal::ADV,कभी कभी,câteodată
1235,oft::ADV,अक्सर,des
1236,oft::ADV,अक्सर,deseori
1237,immer::ADV,सदा,mereu
1238,immer::ADV,सदा,întotdeauna
1239,immer::ADV,हमेशा,mereu
1240,immer::ADV,हमेशा,întotdeauna
1241,niemals::ADV,कभी नहीं,niciodată
1242,niemals::ADV,कदापि नहीं,niciodată
1243,hier::ADV,इधर,aci
1244,hier::ADV,इधर,aici
1245,hier::ADV,यहाँ,aci
1246,hier::ADV,यहाँ,aici
1247,hierhin::ADV,इधर को,încoace
1248,hierhin::ADV,यहाँ को,încoace
1249,von hier::ADV,यहाँ से,de aici
1250,dort::ADV,उधर,acolo
1251,dort::ADV,वहाँ,acolo
1252,dorthin::ADV,उधर को,dincolo
1253,dorthin::ADV,वहाँ को,dincolo
1254,geradeaus::ADV,सीधे,drept înainte
1255,vorwärts::ADV,आगे,înainte
1256,vorwärts::ADV,आगे को,înainte
1257,rückwärts::ADV,पीछे को,îndărăt
1258,zurück::ADV,वापस,înapoi
1259,unten::ADV,नीचे,jos
1260,unten::ADV,नीचे,dedesubt
1261,hinab::ADV,नीचे को,în jos
1262,hinab::ADV,नीचे को,de vale
1263,oben::ADV,ऊपर,sus
1264,oben::ADV,ऊपर,deasupra
1265,hinauf::ADV,ऊपर को,în sus
1266,überall::ADV,हर जगह,peste tot
1267,überall::ADV,हर जगह,pretutindeni
1268,überall::ADV,हर स्थान,peste tot
1269,überall::ADV,हर स्थान,pretutindeni
1270,nicht::ADV,न,nu
1271,nicht::ADV,नहीं,nu
1272,ein wenig::ADV,कुछ,puțin
1273,ein wenig::ADV,ज़रा,puțin
1274,ein wenig::ADV,थोड़ा,puțin
1275,kaum::ADV,लगभग नहीं,cu greu
1276,kaum::ADV,लगभग नहीं,cu anevoie
1277,kaum::ADV,बराबर नहीं,cu greu
1278,kaum::ADV,बराबर नहीं,cu anevoie
1279,sehr::ADV,बहुत,mult
1280,sehr::ADV,बहुत,foarte
1281,so::ADV,ऐसा,așa
1282,so::ADV,ऐसा,atât
1283,noch::ADV,अभी तक,încă
1284,nur::ADV,केवल,doar
1285,nur::ADV,सिर्फ़,doar
1286,schon::ADV,चुकना,și
1287,schon::ADV,चुकना,deja
1288,wieder::ADV,फिर,iar
1289,wieder::ADV,फिर,iarăși
1290,wieder::ADV,दुबारा,iar
1291,wieder::ADV,दुबारा,iarăși
1292,vergebens::ADV,व्यर्थ,în zadar
1293,vor::PRP,के आगे,înainte de
1294,vor::PRP,के सामने,înainte de
1295,hinter::PRP,के पीछे,după
1296,hinter::PRP,के पीछे,în spatele
1297,unter::PRP,के तले,sub
1298,unter::PRP,के नीचे,sub
1299,durch::PRP,के पार,prin
1300,neben::PRP,के पास,lângă
1301,neben::PRP,के पास,alături de
1302,neben::PRP,की बग़ल में,lângă
1303,neben::PRP,की बग़ल में,alături de
1304,zwischen::PRP,के बीच,între
1305,zwischen::PRP,के बीच,dintre
1306,wegen::PRP,के कारण,pentru
1307,wegen::PRP,की वजह से,pentru
1308,dies::PRN,यह,acesta
1309,das::PRN,वह,asta
1310,alles::PRN,सब,tot
1311,alles::PRN,सब कुछ,tot
1312,ich::PRN,मैं,eu
1313,du::PRN,तू,tu
1314,er::PRN,यह,el
1315,er::PRN,यह,dânsul
1316,wir::PRN,हम,noi
1317,ihr::PRN,तुम,voi
1318,sie::PRN,ये,ei
1319,sie::PRN,ये,dânșii
1320,was::FPRN,क्या,ce
1321,wer::FPRN,कौन,cine
1322,wo::FADV,किधर,unde
1323,wohin::FADV,किधर,încotro
1324,wie::FADV,कैसे,cum
1325,warum::FADV,क्यों,de ce
1326,warum::FADV,क्यों,pentru ce
1327,wieviel::FNUM,कितना,cât
1328,eins::NUM,एक,unu
1329,zwei::NUM,दो,doi
1330,drei::NUM,तीन,trei
1331,vier::NUM,चार,patru
1332,fünf::NUM,पाँच,cinci
1333,sechs::NUM,छह,șase
1334,sieben::NUM,सात,șapte
1335,acht::NUM,आठ,opt
1336,neun::NUM,नौ,nouă
1337,zehn::NUM,दस,zece
1338,elf::NUM,ग्यारह,unsprezece
1339,zwölf::NUM,बारह,douăsprezece
1340,zwanzig::NUM,बीस,douăzeci
1341,dreißig::NUM,तीस,treizeci
1342,vierzig::NUM,चालीस,patruzeci
1343,fünfzig::NUM,पचास,cincizeci
1344,sechzig::NUM,साठ,șaizeci
1345,siebzig::NUM,सत्तर,șaptezeci
1346,achtzig::NUM,अस्सी,optzeci
1347,neunzig::NUM,नव्वे,nouăzeci
1348,hundert::NUM,सौ,sută
1349,tausend::NUM,हज़ार,mie
1350,und::CNJ,और,și
1351,oder::CNJ,या,ori
1352,stehen::V,खड़ा होना,sta
1353,sitzen::V,बैठना,ședea
1354,liegen::V,लेटना,zăcea
1355,liegen::V,लेटना,fi culcat
1356,hängen::V,लटकना,atârna
1357,werden::V,बनना,deveni
1358,werden::V,बनना,se face
1359,passieren::V,होना,se întâmpla
1360,beginnen::V,आरंभ होना,începe
1361,beginnen::V,प्रारंभ होना,începe
1362,enden::V,अंत होना,se sfârși
1363,enden::V,अंत होना,se termina
1364,enden::V,ख़तम होना,se sfârși
1365,enden::V,ख़तम होना,se termina
1366,wechseln::V,बदलना,se schimba
1367,aufgehen[Sonne]::V,चढ़ना,răsări
1368,aufgehen[Sonne]::V,उदित होना,răsări
1369,untergehen[Sonne]::V,अस्त हो जाना,apune
1370,scheinen[Sonne]::V,रोशनी देना,străluci
1371,donnern::V,गरजना,tuna
1372,wehen::V,चलना,bate
1373,strömen::V,बहना,curge în șiroaie
1374,strömen::V,प्रवाहित होना,curge în șiroaie
1375,fließen::V,बहना,curge
1376,fließen::V,प्रवाहित होना,curge
1377,sich drehen::V,घूमना,se învârti
1378,schwanken::V,हिलना,se clătina
1379,schwingen::V,हिलना,vibra
1380,schwingen::V,हिलना,flutura
1381,fallen::V,गिरना,cădea
1382,brennen::V,जलना,arde
1383,rauchen::V,धुआँ उड़ाना,fuma
1384,regnen::V,बरसना,ploua
1385,gefrieren::V,जमना,îngheța
1386,tauen::V,गलना,se dezgheța
1387,tauen::V,पिघलना,se dezgheța
1388,schmelzen::V,गलना,se topi
1389,schmelzen::V,पिघलना,se topi
1390,trocknen::V,सूखना,se usca
1391,sieden::V,उबलना,fierbe
1392,sieden::V,उबलना,clocoti
1393,faulen::V,गलना,se împuți
1394,faulen::V,सड़ना,se împuți
1395,verfaulen::V,गलना,putrezi
1396,verfaulen::V,सड़ना,putrezi
1397,reißen::V,फटना,se rupe
1398,reißen::V,फटना,se sfâșia
1399,versinken::V,डूबना,se scufunda
1400,vergehen::V,बीतना,trece
1401,vergehen::V,बीतना,se scurge
1402,vergehen::V,गुज़रना,trece
1403,vergehen::V,गुज़रना,se scurge
1404,erscheinen::V,दिखाई देना,apărea
1405,verschwinden::V,ग़ायब होना,dispărea
1406,sinken::V,घटना,cădea
1407,sinken::V,घटना,coborî
1408,sinken::V,उतरना,cădea
1409,sinken::V,उतरना,coborî
1410,abnehmen::V,घटना,scădea
1411,abnehmen::V,घटना,descrește
1412,zunehmen::V,बढ़ना,spori
1413,zunehmen::V,बढ़ना,crește
1414,zunehmen::V,बढ़ना,augmenta
1415,steigen::V,बढ़ना,urca
1416,wachsen::V,उगना,crește
1417,glänzen::V,चमकना,luci
1418,glänzen::V,चमकना,străluci
1419,funkeln::V,जगमगाना,scânteia
1420,funkeln::V,टिमटिमाना,scânteia
1421,lärmen::V,शोर मचाना,face larmă
1422,läuten::V,बजना,suna
1423,klingeln::V,बजना,suna
1424,klirren::V,झनझनाना,zăngăni
1425,brausen::V,साँय-साँय करना,vui
1426,rauschen::V,सरसराना,vâjâi
1427,klingen::V,बजना,suna
1428,bellen::V,भौंकना,lătra
1429,heulen::V,गुर्राना,urla
1430,blasen::V,फूँकना,sufla
1431,pfeifen::V,सीटी देना,fluiera
1432,schreien::V,चिल्लाना,țipa
1433,stöhnen::V,कराहना,geme
1434,stöhnen::V,आहें भरना,geme
1435,zittern::V,काँपना,tremura
1436,leben::V,जीना,trăi
1437,geboren werden::V,पैदा होना,se naște
1438,atmen::V,साँस लेना,respira
1439,trinken::V,पीना,bea
1440,essen::V,खाना,mânca
1441,schlucken::V,निगलना,înghiți
1442,müde werden::V,थकना,se obosi
1443,müde werden::V,उकताना,se obosi
1444,einschlafen::V,सो जाना,adormi
1445,schlafen::V,सोना,dormi
1446,aufwachen::V,जागना,se deștepta
1447,aufstehen::V,उठना,fi se scula
1448,sich erholen::V,सुस्ताना,se relaxa
1449,sich erholen::V,सुस्ताना,se destinde
1450,sich erholen::V,आराम करना,se relaxa
1451,sich erholen::V,आराम करना,se destinde
1452,krank werden::V,बीमार पड़ना,se îmbolnăvi
1453,krank sein::V,बीमार होना,zăcea
1454,krank sein::V,बीमार होना,fi bolnav
1455,schmerzen::V,दुखना,durea
1456,schmerzen::V,दर्द करना,durea
1457,husten::V,खाँसना,tuși
1458,genesen::V,ठीक हो जाना,se însănătoși
1459,genesen::V,स्वस्थ हो जाना,se însănătoși
1460,sterben::V,मरना,muri
1461,umkommen::V,मरना,pieri
1462,sich bewegen::V,चलना,se mișca
1463,sich bewegen::V,हिलना,se mișca
1464,sich rühren::V,हिलना,se mișca
1465,sich erheben::V,उठना,se ridica
1466,sich setzen::V,बैठना,lua loc
1467,sich setzen::V,बैठना,se așeza
1468,hinfallen::V,गिरना,cădea jos
1469,laufen::V,चलना,merge
1470,laufen::V,चलना,merge pe jos
1471,schreiten::V,क़दम जाना,păși
1472,spazierengehen::V,सैर करना,se plimba
1473,eilen::V,तेज़ी से जाना,fi se grăbi
1474,eilen::V,शीघ्रता से चलना,fi se grăbi
1475,sich beeilen::V,जल्दी करना,se grăbi
1476,sich beeilen::V,शीघ्रता करना,se grăbi
1477,sausen::V,बड़ी तेज़ी से चलना,țâșni
1478,rennen::V,भागना,fugi
1479,rennen::V,भागना,alerga
1480,rennen::V,दौड़ना,fugi
1481,rennen::V,दौड़ना,alerga
1482,springen::V,उछलना,sări
1483,klettern::V,चढ़ना,urca
1484,klettern::V,चढ़ना,se cățăra
1485,schaukeln::V,झूलना,legăna
1486,kriechen::V,रेंगना,se târî
1487,schwimmen::V,तैरना,înota
1488,tauchen::V,डूबना,se scufunda
1489,rudern::V,खेना,vâsli
1490,rudern::V,खेना,lopăta
1491,rudern::V,चप्पू चलाना,vâsli
1492,rudern::V,चप्पू चलाना,lopăta
1493,fahren::V,चलना,merge
1494,fahren::V,यात्रा करना,merge
1495,fliegen::V,उड़ना,zbura
1496,gehen::V,जाना,merge
1497,weggehen::V,चला जाना,se duce
