,Concept_ID,mn,it
802,sauer::A,эсгэлэн,aspro
803,sauer::A,эсгэлэн,acerbo
804,hell::A,гэгээн,chiaro
805,hell::A,гэрэлтэй,chiaro
806,dunkel::A,бараан,buio
807,dunkel::A,бараан,oscuro
808,dunkel::A,харанхуй,buio
809,dunkel::A,харанхуй,oscuro
810,schwarz::A,хар,nero
811,weiß::A,цагаан,bianco
812,rot::A,улаан,rosso
813,gelb::A,шар,giallo
814,blau::A,хөх,blu
815,blau::A,хөх,azzurro
816,blau::A,цэнхэр,blu
817,blau::A,цэнхэр,azzurro
818,grün::A,ногоон,verde
819,grau::A,орог,grigio
820,grau::A,саарал,grigio
821,bunt::A,эрээн,variopinto
822,billig::A,хямд,a buon prezzo
823,billig::A,хямд,a buon mercato
824,teuer::A,үнэтэй,caro
825,wertvoll::A,үнэт,prezioso
826,blind::A,сохор,cieco
827,taub::A,чих хатуу,sordo
828,kräftig::A,чийрэг,forte
829,kräftig::A,чийрэг,robusto
830,stark::A,хүчтэй,forte
831,stark::A,хүчтэй,vigoroso
832,stark::A,чадалтай,forte
833,stark::A,чадалтай,vigoroso
834,schwach::A,сул,dèbole
835,fett::A,тарган,grasso
836,fett::A,голигор,grasso
837,schlank::A,голшиг,snello
838,schlank::A,голшиг,slanciato
839,hübsch::A,сайхан,bello
840,hübsch::A,сайхан,carino
841,hübsch::A,хөөрхөн,bello
842,hübsch::A,хөөрхөн,carino
843,böse::A,муу,cattivo
844,böse::A,хортой,cattivo
845,dumm::A,тэнэг,stùpido
846,faul::A,залхуу,pigro
847,fleißig::A,чармайлтгай,diligente
848,geizig::A,харамч,avaro
849,klug::A,цэцэн,intelligente
850,geschickt::A,дүйтэй,àbile
851,lieb::A,хайрт,caro
852,lustig::A,цэнгэлтэй,gaio
853,lustig::A,цэнгэлтэй,allegro
854,sanft::A,наалинхай,dolce
855,hungrig::A,өлөн,affamato
856,hungrig::A,өлссөн,affamato
857,krank::A,өвчтэй,malato
858,krank::A,өвчтэй,infermo
859,nackt::A,нүцгэн,nudo
860,traurig::A,гунигт,triste
861,lebendig::A,амьд,vivo
862,lebendig::A,амьтай,vivo
863,gut::A,сайн,buono
864,schlecht::A,муу,cattivo
865,schlecht::A,өөдгүй,cattivo
866,richtig::A,зөв,giusto
867,richtig::A,зүйтэй,giusto
868,schlimm::A,муухай,grave
869,wahr::A,үнэн,vero
870,wahr::A,жинхэнэ,vero
871,alt::A,хуучин,vecchio
872,neu::A,шинэ,nuovo
873,ehemalig::A,агсан,vecchio
874,ehemalig::A,агсан,d'una_volta
875,ehemalig::A,байсан,vecchio
876,ehemalig::A,байсан,d'una_volta
877,alt[Lebewesen]::A,өвгөн,anziano
878,alt[Lebewesen]::A,хижээл,anziano
879,jung::A,залуу,giovane
880,arm::A,ядуу,pòvero
881,reich::A,баян,ricco
882,reich::A,баялаг,ricco
883,bekannt::A,танил,noto
884,bekannt::A,танил,conosciuto
885,berühmt::A,цуутай,famoso
886,berühmt::A,цуутай,cèlebre
887,berühmt::A,алдартай,famoso
888,berühmt::A,алдартай,cèlebre
889,fremd::A,харь,estràneo
890,fremd::A,харь,straniero
891,fremd::A,гадаад,estràneo
892,fremd::A,гадаад,straniero
893,verschieden::A,ондоо,diverso
894,verschieden::A,ондоо,differente
895,verschieden::A,янз янзын,diverso
896,verschieden::A,янз янзын,differente
897,nah::A,ойрын,vicino
898,nah::A,ойрын,propinquo
899,nah::A,дөтийн,vicino
900,nah::A,дөтийн,propinquo
901,fern::A,холын,lontano
902,linker::A,буруу,sinistro
903,rechter::A,баруун,destro
904,anderer::A,өөр,altro
905,anderer::A,нөгөө,altro
906,erster::A,нэгдэх,primo
907,erster::A,нэгдүгээр,primo
908,zweiter::A,хоёрдугаар,secondo
909,dritter::A,гуравдугаар,terzo
910,letzter::A,сүүлийн,ùltimo
911,allein::ADV,ганцаараа,solo
912,allein::ADV,ганцаараа,da solo
913,auf einmal::ADV,нэгмөсөн,insieme
914,zusammen::ADV,цуг,insieme
915,zusammen::ADV,хамт,insieme
916,lange::ADV,удаан,a lungo
917,plötzlich::ADV,гэнэт,all'improvviso
918,sofort::ADV,дороо,sùbito
919,sofort::ADV,дороо,all'istante
920,später::ADV,дараа,più tardi
921,jetzt::ADV,өнөө,ora
922,jetzt::ADV,өнөө,adesso
923,heute::ADV,өнөө,oggi
924,heute::ADV,өнөөдөр,oggi
925,morgen::ADV,маргааш,domani
926,morgen::ADV,маргаадар,domani
927,bald::ADV,түргэн,presto
928,bald::ADV,түргэн,tra poco
929,bald::ADV,удахгүй,presto
930,bald::ADV,удахгүй,tra poco
931,dann::ADV,хожим,allora
932,dann::ADV,тэгээд,allora
933,gestern::ADV,өчигдөр,ieri
934,einst::ADV,нэг,prima
935,einst::ADV,нэг,un tempo
936,damals::ADV,тэгэхэд,allora
937,danach::ADV,тэгээд,poi
938,danach::ADV,тэгээд,dopo
939,danach::ADV,дараа нь,poi
940,danach::ADV,дараа нь,dopo
941,vorher::ADV,урьд,prima
942,zuerst::ADV,анх,prima
943,zuerst::ADV,анх,dapprima
944,zuerst::ADV,эхлээд,prima
945,zuerst::ADV,эхлээд,dapprima
946,einmal::ADV,нэг удаа,una volta
947,manchmal::ADV,хааяа,talvolta
948,manchmal::ADV,хааяа,qualche volta
949,manchmal::ADV,заримдаа,talvolta
950,manchmal::ADV,заримдаа,qualche volta
951,oft::ADV,олонтоо,spesso
952,immer::ADV,байнга,sempre
953,niemals::ADV,хэзээ ч,non mai
954,niemals::ADV,хэдийд ч,non mai
955,hier::ADV,энд,qua
956,hierhin::ADV,нааш,qua
957,von hier::ADV,эндээс,ne
958,von hier::ADV,эндээс,da qui
959,dort::ADV,тэнд,lì
960,dorthin::ADV,тийш,là
961,geradeaus::ADV,шулуун,diritto
962,vorwärts::ADV,урагшаа,avanti
963,rückwärts::ADV,буцаан,all'indietro
964,rückwärts::ADV,сөөргөө,all'indietro
965,zurück::ADV,буцаж,di indietro
966,zurück::ADV,гэдрэг,di indietro
967,unten::ADV,дор,giù
968,unten::ADV,дор,sotto
969,hinab::ADV,уруу,giù
970,hinab::ADV,уруу,in giù
971,oben::ADV,дээр,su
972,oben::ADV,дээр,sopra
973,hinauf::ADV,өөд,in sù
974,hinauf::ADV,өөд,in alto
975,hinauf::ADV,дээш,in sù
976,hinauf::ADV,дээш,in alto
977,überall::ADV,хааяагүй,dappertutto
978,überall::ADV,энд тэндгүй,dappertutto
979,nicht::ADV,эс,non
980,nicht::ADV,-гүй,non
981,ein wenig::ADV,жаахан,un po'
982,ein wenig::ADV,жаахан,un poco
983,kaum::ADV,арай,a appena
984,kaum::ADV,арай гэж,a appena
985,sehr::ADV,тун,molto
986,so::ADV,тэгж,così
987,so::ADV,тэгж,tanto
988,so::ADV,ингээд,così
989,so::ADV,ингээд,tanto
990,noch::ADV,дахин,ancora
991,noch::ADV,дахиад,ancora
992,nur::ADV,зөвхөн,solo
993,nur::ADV,зөвхөн,soltanto
994,nur::ADV,гагцхүү,solo
995,nur::ADV,гагцхүү,soltanto
996,schon::ADV,нэгэнт,già
997,wieder::ADV,дахин,di nuovo
998,wieder::ADV,дахиад,di nuovo
999,vergebens::ADV,хий,invano
1000,vor::PRP,өмнө,davanti a
1001,hinter::PRP,ард,dietro
1002,unter::PRP,доор,sotto
1003,durch::PRP,дундуур,per
1004,durch::PRP,дундуур,attraverso
1005,neben::PRP,хажууд,a accanto a
1006,zwischen::PRP,завсар,fra
1007,zwischen::PRP,хооронд,fra
1008,wegen::PRP,төлөө,a causa di
1009,wegen::PRP,дээрээс,a causa di
1010,dies::PRN,энэ,ciò
1011,dies::PRN,энэ,questo
1012,das::PRN,тэр,ciò
1013,das::PRN,тэр,quello
1014,alles::PRN,цөм,tutto
1015,alles::PRN,бүгд,tutto
1016,ich::PRN,би,ìo
1017,du::PRN,чи,tu
1018,er::PRN,тэр,lui
1019,er::PRN,тэр,egli
1020,er::PRN,тэр хүн,lui
1021,er::PRN,тэр хүн,egli
1022,wir::PRN,бид,noi
1023,ihr::PRN,та нар,voi
1024,sie::PRN,тэд,loro
1025,was::FPRN,юу,che
1026,was::FPRN,юу,che cosa
1027,wer::FPRN,хэн,chi
1028,wo::FADV,хаа,dove
1029,wo::FADV,хаана,dove
1030,wohin::FADV,хааш,dove
1031,wohin::FADV,хаана,dove
1032,wie::FADV,яаж,come
1033,wie::FADV,хэрхэн,come
1034,warum::FADV,юунд,perche
1035,warum::FADV,яагаад,perche
1036,wieviel::FNUM,хэдий,quanto
1037,wieviel::FNUM,хэд,quanto
1038,eins::NUM,нэг,uno
1039,zwei::NUM,хоёр,due
1040,drei::NUM,гурав,tre
1041,vier::NUM,дөрөв,quattro
1042,fünf::NUM,тав,cinque
1043,sechs::NUM,зургаа,sei
1044,sieben::NUM,долоо,sette
1045,acht::NUM,найм,otto
1046,neun::NUM,ес,nove
1047,zehn::NUM,арав,dieci
1048,elf::NUM,арван нэг,ùndici
1049,zwölf::NUM,арван хоёр,dodici
1050,zwanzig::NUM,хорь,venti
1051,dreißig::NUM,гуч,trenta
1052,vierzig::NUM,дөч,quaranta
1053,fünfzig::NUM,тавь,cinquanta
1054,sechzig::NUM,жар,sessanta
1055,siebzig::NUM,дал,settanta
1056,achtzig::NUM,ная,ottanta
1057,neunzig::NUM,ер,novanta
1058,hundert::NUM,зуу,cento
1059,tausend::NUM,мянга,mille
1060,und::CNJ,ч,e
1061,und::CNJ,болон,e
1062,oder::CNJ,буюу,o
1063,stehen::V,зогсох,stare in piedi
1064,sitzen::V,суух,sedere
1065,sitzen::V,суух,stare seduto
1066,liegen::V,хэвтэх,giacere
1067,hängen::V,өлгөөтэй байх,pèndere
1068,hängen::V,өлгөөтэй байх,èssere appeso
1069,hängen::V,дүүжлээтэй байх,pèndere
1070,hängen::V,дүүжлээтэй байх,èssere appeso
1071,werden::V,болох,farsi
1072,werden::V,болох,diventare
1073,passieren::V,тохиох,succèdere
1074,beginnen::V,эхлэх,cominciare
1075,enden::V,дүүрэх,finire
1076,enden::V,дүүрэх,terminare
1077,wechseln::V,хувирах,variare
1078,wechseln::V,хувирах,cambiare
1079,aufgehen[Sonne]::V,мандах,sòrgere
1080,aufgehen[Sonne]::V,мандах,spuntare
1081,untergehen[Sonne]::V,жаргах,tramontare
1082,scheinen[Sonne]::V,гэрэлтэх,splèndere
1083,donnern::V,дуугарах,tonare
1084,wehen::V,салхилах,soffiare
1085,wehen::V,хөөрөгдөх,soffiare
1086,strömen::V,гүйх,fluire
1087,strömen::V,урсах,fluire
1088,fließen::V,урсах,fluire
1089,fließen::V,урсах,scorrere
1090,sich drehen::V,эргэлдэх,girarsi
1091,schwanken::V,хэлбэлзэх,oscillare
1092,schwanken::V,хэлбэлзэх,barcollare
1093,schwingen::V,ганхах,vibrare
1094,schwingen::V,ганхах,oscillare
1095,schwingen::V,хэлбэлзэх,vibrare
1096,schwingen::V,хэлбэлзэх,oscillare
1097,fallen::V,унах,cadere
1098,brennen::V,шатах,àrdere
1099,brennen::V,шатах,bruciare
1100,rauchen::V,баагих,fumare
1101,regnen::V,бороо орно,piòvere
1102,gefrieren::V,хөлдөх,gelarsi
1103,gefrieren::V,хөлдөх,congelarsi
1104,tauen::V,хайлах,sciògliersi
1105,schmelzen::V,уярах,fòndere
1106,schmelzen::V,уярах,sciògliersi
1107,trocknen::V,хатах,asciugarsi
1108,sieden::V,буцлах,bollire
1109,sieden::V,даргилах,bollire
1110,faulen::V,үжрэх,marcire
1111,faulen::V,өмхийрөх,marcire
1112,verfaulen::V,бээх,imputridire
1113,verfaulen::V,өгрөх,imputridire
1114,reißen::V,цуурах,strapparsi
1115,versinken::V,живэх,affondare
1116,vergehen::V,нөгчих,passare
1117,vergehen::V,өнгөрөх,passare
1118,erscheinen::V,гарах,apparire
1119,erscheinen::V,гарах,comparire
1120,erscheinen::V,бултайх,apparire
1121,erscheinen::V,бултайх,comparire
1122,verschwinden::V,далд орох,sparire
1123,verschwinden::V,далд орох,scomparire
1124,verschwinden::V,алга болох,sparire
1125,verschwinden::V,алга болох,scomparire
1126,sinken::V,татрах,calare
1127,sinken::V,татрах,scendere
1128,sinken::V,доошлох,calare
1129,sinken::V,доошлох,scendere
1130,abnehmen::V,багасах,diminuire
1131,abnehmen::V,хорогдох,diminuire
1132,zunehmen::V,ихсэх,aumentare
1133,steigen::V,нэмэгдэх,salire
1134,steigen::V,нэмэгдэх,montare
1135,wachsen::V,өсөх,crescere
1136,wachsen::V,ургах,crescere
1137,glänzen::V,гилгэнэх,splèndere
1138,glänzen::V,гилбэгнэх,splèndere
1139,funkeln::V,гялжах,brillare
1140,funkeln::V,гялжах,scintillare
1141,funkeln::V,гялалзах,brillare
1142,funkeln::V,гялалзах,scintillare
1143,lärmen::V,шуугих,strepitare
1144,lärmen::V,шуугих,fare chiasso
1145,läuten::V,цохих,suonare
1146,klingeln::V,хонхдох,suonare
1147,klingeln::V,дуугарах,suonare
1148,klirren::V,хангир жингэр хийх,tintinnare
1149,brausen::V,бургилах,rombare
1150,brausen::V,бургилах,rumoreggiare
1151,rauschen::V,сэржигнэх,frusciare
1152,klingen::V,хангинах,suonare
1153,bellen::V,хуцах,latrare
1154,bellen::V,хуцах,abbaiare
1155,heulen::V,улих,urlare
1156,heulen::V,улих,ululare
1157,blasen::V,үлзэх,soffiare
1158,pfeifen::V,исгэрэх,fischiare
1159,schreien::V,хашгирах,gridare
1160,stöhnen::V,ёолох,gèmere
1161,stöhnen::V,гэнгэнэх,gèmere
1162,zittern::V,дагжих,tremare
1163,leben::V,амьдрах,vìvere
1164,geboren werden::V,төрөх,nàscere
1165,atmen::V,амьсгалах,respirare
1166,trinken::V,уух,bere
1167,essen::V,идэх,mangiare
1168,schlucken::V,залгих,inghiottire
1169,müde werden::V,ядрах,stancarsi
1170,einschlafen::V,унтчих,addormentarsi
1171,schlafen::V,унтах,dormire
1172,aufwachen::V,сэрэх,svegliarsi
1173,aufstehen::V,босох,levarsi
1174,sich erholen::V,амрах,riposarsi
1175,krank werden::V,өвдөж эхлэх,ammalarsi
1176,krank sein::V,өвдөх,èssere malato
1177,schmerzen::V,өвдөх,dolere
1178,schmerzen::V,шархирах,dolere
1179,husten::V,ханиах,tossire
1180,genesen::V,засрах,guarire
1181,sterben::V,үхэх,morire
1182,sterben::V,нас барах,morire
1183,umkommen::V,үхэх,perire
1184,sich bewegen::V,хөдлөх,agitarsi
1185,sich rühren::V,хөдлөх,muòversi
1186,sich erheben::V,босох,alzarsi
1187,sich setzen::V,суух,sedersi
1188,hinfallen::V,ойчих,cadere
1189,laufen::V,явган явах,camminare
1190,laufen::V,явган явах,andare a piedi
1191,schreiten::V,алхах,andare
1192,schreiten::V,алхах,procedere
1193,spazierengehen::V,зугаалах,passeggiare
1194,spazierengehen::V,зугаалах,andare a passeggio
1195,eilen::V,хурдлах,andare in fretta
1196,sich beeilen::V,яарах,affrettarsi
1197,sich beeilen::V,шамдах,affrettarsi
1198,sausen::V,давхих,volare
1199,sausen::V,давхих,correre
1200,rennen::V,гүйх,correre
1201,springen::V,харайх,saltare
1202,springen::V,дэвхрэх,saltare
1203,klettern::V,авирах,arrampicarsi
1204,schaukeln::V,ганхалзах,fare l'altalena
1205,kriechen::V,мөлхөх,strisciare
1206,schwimmen::V,сэлэх,nuotare
1207,tauchen::V,шунгах,tuffarsi
1208,tauchen::V,шунгах,immèrgersi
1209,rudern::V,сэлүүрдэх,remare
1210,fahren::V,явах,andare
1211,fahren::V,явах,viaggiare
1212,fliegen::V,нисэх,volare
1213,gehen::V,явах,andare
1214,weggehen::V,явах,andàrsene
1215,weggehen::V,явах,andare via
1216,abfahren::V,одох,partire
1217,abfahren::V,хөдлөх,partire
1218,anhalten::V,зогсох,fermarsi
1219,hineingehen::V,орох,entrare
1220,eintreten::V,орох,entrare
1221,kommen::V,ирэх,venire
1222,ankommen::V,хүрэх,arrivare
1223,zurückkommen::V,харих,ritornare
1224,zurückkommen::V,буцаж ирэх,ritornare
1225,bleiben::V,үлдэх,restare
1226,bleiben::V,үлдэх,rimanere
1227,warten::V,хүлээх,aspettare
1228,erwarten::V,хүлээх,attèndere
1229,suchen::V,эрэх,cercare
1230,suchen::V,бэдрэх,cercare
1231,finden::V,олох,trovare
1232,versuchen::V,оролдох,tentare
1233,vorbereiten::V,бэлтгэх,preparare
1234,lieben::V,янаглах,amare
1235,mögen::V,таалах,piacere a
1236,mögen::V,таалах,volere bene a
1237,lachen::V,инээх,rìdere
1238,rühren::V,сэтгэл уяруулах,commuòvere
1239,weinen::V,уйлах,piàngere
1240,schimpfen::V,хараах,imprecare
1241,sich ärgern::V,уурлах,stizzirsi
1242,sich ärgern::V,уурлах,arrabbiarsi
1243,sich fürchten::V,айх,avere paura
1244,fürchten::V,айх,temere
1245,fliehen::V,зугтах,fuggire
1246,fliehen::V,гүйж очих,fuggire
1247,flüchten::V,оргох,sfuggire
1248,sehen::V,үзэх,vedere
1249,anschauen::V,харах,guardare
1250,ansehen::V,харах,guardare
1251,hören::V,дуулах,udire
1252,hören::V,дуулах,sentire
1253,zuhören::V,чагнах,ascoltare
1254,probieren::V,амсаж үзэх,degustare
1255,probieren::V,амсаж үзэх,assaggiare
1256,riechen::V,үнэрлэх,sentire
1257,fühlen::V,мэдрэх,sentire
1258,scheinen::V,шиг үзэгдэх,parere
1259,scheinen::V,шиг үзэгдэх,sembrare
1260,zu sehen sein::V,үзэгдэх,vedersi
1261,zu sehen sein::V,харагдах,vedersi
1262,vernehmen::V,дуулах,sentire
1263,vernehmen::V,дуулах,percepire
1264,frieren::V,даарах,aver freddo
1265,tun::V,хийх,fare
1266,tun::V,үйлдэх,fare
1267,können::V,болох,sapere
1268,wollen::V,хүсэх,volere
1269,anfangen::V,эхлэх,iniziare
1270,anfangen::V,эхлэх,cominciare
1271,beenden::V,дуусгах,finire
1272,beenden::V,дуусгах,terminare
1273,aufhören::V,болих,finire
1274,aufhören::V,болих,cessare
1275,aufhören::V,зогсох,finire
1276,aufhören::V,зогсох,cessare
1277,gelingen::V,бүтэх,riuscire
1278,geraten::V,илрэх,stare
1279,öffnen::V,нээх,aprire
1280,öffnen::V,тайлах,aprire
1281,schließen::V,хаах,chiùdere
1282,stellen::V,тавих,porre
1283,stellen::V,тавих,mettere
1284,stellen::V,босгох,porre
1285,stellen::V,босгох,mettere
1286,setzen::V,суулгах,porre
1287,setzen::V,суулгах,mettere
1288,legen::V,хийх,posare
1289,legen::V,хийх,mettere
1290,legen::V,тавих,posare
1291,legen::V,тавих,mettere
1292,berühren::V,шүргэх,toccare
1293,verbinden::V,залгах,unire
1294,verbinden::V,залгах,congiùngere
1295,bedecken::V,бүрэх,coprire
1296,bedecken::V,бүрэх,ricoprire
1297,aufhängen::V,өлгөх,attaccare
1298,aufhängen::V,дүүжлэх,attaccare
1299,anzünden::V,асаах,accèndere
1300,anzünden::V,асаах,incendiare
1301,anzünden::V,ноцоох,accèndere
1302,anzünden::V,ноцоох,incendiare
1303,aufheben::V,өргөх,raccògliere
1304,zurücklassen::V,орхих,lasciare
1305,zurücklassen::V,орхих,lasciare indietro
1306,zurücklassen::V,үлдээх,lasciare
1307,zurücklassen::V,үлдээх,lasciare indietro
1308,verlieren::V,гээх,pèrdere
1309,fallen lassen::V,унагах,lasciare cadere
1310,machen::V,хийх,fare
1311,machen::V,гаргах,fare
1312,herstellen::V,бүтээх,produrre
1313,herstellen::V,бүтээх,fabbricare
1314,bauen::V,барих,costruire
1315,reparieren::V,засах,riparare
1316,reparieren::V,сэлбэх,riparare
1317,verbessern::V,засах,migliorare
1318,verbessern::V,сайжруулах,migliorare
1319,ändern::V,өөрчлөх,mutare
1320,ändern::V,өөрчлөх,cambiare
1321,graben::V,малтах,scavare
1322,beugen::V,бөгтийлгөх,chinare
1323,beugen::V,бөгтийлгөх,flettere
1324,biegen::V,матах,tòrcere
1325,biegen::V,муруйлгах,tòrcere
1326,drehen::V,эргүүлэх,girare
1327,wenden::V,эргүүлэх,girare
1328,wenden::V,эргүүлэх,voltare
1329,umdrehen::V,хөрвүүлэх,rivoltare
1330,heben::V,өргөх,levare
1331,hochheben::V,өргөх,levare
1332,hochheben::V,өргөх,sollevare
1333,ergreifen::V,атгах,afferrare
1334,halten::V,барих,tenere
1335,drücken::V,дарах,premere
1336,schieben::V,түлхэх,spìngere
1337,kratzen::V,хусах,grattare
1338,kratzen::V,хусах,graffiare
1339,kratzen::V,маажих,grattare
1340,kratzen::V,маажих,graffiare
1341,lecken::V,долоох,leccare
1342,beißen::V,зуух,mòrdere
1343,beißen::V,хазах,mòrdere
1344,abreißen::V,таслах,staccarsi
1345,abreißen::V,таслах,strapparsi
1346,abschneiden::V,тайрах,tagliare
1347,binden::V,боох,legare
1348,binden::V,боох,bendare
1349,binden::V,хүлэх,legare
1350,binden::V,хүлэх,bendare
1351,stecken::V,шаах,ficcare
1352,stecken::V,шигтгэх,ficcare
1353,brechen::V,хугалах,rompere
1354,klopfen::V,цохих,bàttere
1355,klopfen::V,тогших,bàttere
1356,hauen::V,дэлдэх,picchiare
1357,kleben::V,наах,incollare
1358,reiben::V,нухах,fregare
1359,reiben::V,нидчих,fregare
1360,streichen::V,нялах,spalmare
1361,streichen::V,түрхэх,spalmare
1362,schleifen::V,билүүдэх,arrotare
1363,schleifen::V,гуранздах,arrotare
1364,schneiden::V,огтлох,tagliare
1365,rütteln::V,холхнулах,scuòtere
1366,schütteln::V,сэгсрэх,agitare
1367,schütteln::V,сэгсрэх,scuòtere
1368,schwenken::V,дэвэх,agitare
1369,schwenken::V,дэвэх,sventolare
1370,schwenken::V,даллах,agitare
1371,schwenken::V,даллах,sventolare
1372,schütten::V,цутгах,versare
1373,schütten::V,аягалах,versare
1374,füllen::V,дүүргэх,riempire
1375,einwickeln::V,боох,involtare
1376,einwickeln::V,ороох,involtare
1377,tragen::V,авчрах,portare
1378,schleppen::V,чирэх,trainare
1379,schleppen::V,чирэх,trascinare
1380,ziehen::V,татах,tirare
1381,aufbewahren::V,хадгалах,custodire
1382,aufbewahren::V,хадгалах,conservare
1383,werfen::V,хаях,gettare
1384,werfen::V,хаях,lanciare
1385,werfen::V,шидэх,gettare
1386,werfen::V,шидэх,lanciare
1387,fangen::V,барих,prèndere
1388,fangen::V,барих,acchiappare
1389,packen::V,шүүрэх,pigliare
1390,packen::V,шүүрэх,afferrare
1391,verstecken::V,нуух,nascondere
1392,teilen::V,хуваах,divìdere
1393,schicken::V,илгээх,inviare
1394,schicken::V,явуулах,inviare
1395,bringen::V,авчрах,portare
1396,bringen::V,авчрах,apportare
1397,bringen::V,аваачих,portare
1398,bringen::V,аваачих,apportare
1399,hinzufügen::V,нэмэх,aggiùngere
1400,bekommen::V,хүлээн авах,ricevere
1401,erhalten::V,хүлээн авах,ricevere
1402,nehmen::V,авах,prèndere
1403,wählen::V,сонгох,elèggere
1404,wählen::V,сонгох,scegliere
1405,auswählen::V,шилэх,scegliere
1406,bewahren::V,гамнах,conservare
1407,behindern::V,саад хийх,impedire
1408,behindern::V,тотгор болох,impedire
1409,verderben::V,эвдэх,guastare
1410,beschädigen::V,гэмтээх,danneggiare
1411,zerbrechen::V,хагалах,rompere
1412,zerbrechen::V,хагалах,spezzare
1413,zerbrechen::V,хага цохих,rompere
1414,zerbrechen::V,хага цохих,spezzare
1415,zerreißen::V,урах,stracciare
1416,zerstören::V,эвдэх,distrùggere
1417,zerstören::V,сүйтгэх,distrùggere
1418,verbrennen::V,шатаах,bruciare
1419,geben::V,өгөх,dare
1420,reichen::V,өгөх,pòrgere
1421,reichen::V,дамжуулах,pòrgere
1422,schenken::V,бэлэглэх,regalare
1423,versprechen::V,амлах,promettere
1424,wünschen::V,ерөөх,augurare
1425,loben::V,магтах,lodare
1426,loben::V,сайшаах,lodare
1427,küssen::V,озох,baciare
1428,küssen::V,үнсэх,baciare
1429,wiegen::V,бүүвэйлэх,cullare
1430,wiegen::V,бүүвэйлэх,dondolare
1431,zudecken::V,хучих,coprire
1432,zudecken::V,бүтээх,coprire
1433,wecken::V,сэрээх,svegliare
1434,zeigen::V,үзүүлэх,indicare
1435,führen::V,хөтлөх,guidare
1436,führen::V,хөтлөх,condurre
1437,lehren::V,заах,insegnare
1438,unterrichten::V,сургах,istruire
1439,unterrichten::V,сургах,insegnare
1440,aufziehen::V,өсгөх,allevare
1441,aufziehen::V,хүмүүжүүлэх,allevare
1442,leiten::V,удирдах,avviare
1443,leiten::V,удирдах,dirìgere
1444,antreiben::V,шамдуулах,incitare
1445,lassen::V,-уулах,fare
1446,einladen::V,залах,invitare
1447,vereinigen::V,нэгтгэх,unire
1448,vereinigen::V,хамтруулах,unire
1449,besuchen::V,зочлох,visitare
1450,besuchen::V,зочлох,far vìsita a
1451,treffen::V,учрах,incontrare
1452,treffen::V,дайралдах,incontrare
1453,sich versammeln::V,хуралдах,rinunirsi
1454,spielen::V,наадах,giocare
1455,singen::V,дуулах,cantare
1456,tanzen::V,бүжиглэх,danzare
1457,sich trennen::V,салах,separarsi
1458,verlassen::V,хаях,lasciare
1459,verlassen::V,хаях,abbandonare
1460,retten::V,гэтэлгэх,salvare
1461,bewachen::V,сахих,custodire
1462,schützen::V,хамгаалах,protèggere
1463,verteidigen::V,хамгаалах,difèndere
1464,sich schlagen::V,зодолдох,bàttersi
1465,schießen::V,харвах,sparare
1466,schießen::V,буу буудах,sparare
1467,siegen::V,ялах,vìncere
1468,ärgern::V,уурлуулах,stizzire
1469,ärgern::V,уур хүргэх,stizzire
1470,schlagen::V,цохих,bàttere
1471,treten::V,өшиглөх,calciare
1472,stechen::V,хатгах,pùngere
1473,stoßen::V,ёврох,urtare
1474,stoßen::V,ёврох,spìngere
1475,stoßen::V,нудрах,urtare
1476,stoßen::V,нудрах,spìngere
1477,stehlen::V,хулгайлах,rubare
1478,stören::V,саад болох,disturbare
1479,belästigen::V,зовоох,molestare
1480,belästigen::V,зовоох,importunare
1481,belästigen::V,амраахгүй байх,molestare
1482,belästigen::V,амраахгүй байх,importunare
1483,verbergen::V,нуух,celare
1484,verbergen::V,нуух,nascondere
1485,verbergen::V,далдлах,celare
1486,verbergen::V,далдлах,nascondere
1487,täuschen::V,мэхлэх,ingannare
1488,betrügen::V,хуурах,frodare
1489,betrügen::V,хуурах,truffare
1490,töten::V,алах,uccìdere
1491,wohnen::V,суух,abitare
1492,wohnen::V,амьдрах,abitare
1493,arbeiten::V,ажиллах,lavorare
1494,arbeiten::V,хөдөлмөрлөх,lavorare
1495,sammeln::V,түүх,raccògliere
1496,sammeln::V,түүх,collezionare
1497,sammeln::V,хураах,raccògliere
1498,sammeln::V,хураах,collezionare
1499,pflücken::V,түүх,cògliere
1500,jagen::V,агнах,cacciare
1501,jagen::V,гөрөөлөх,cacciare
1502,fischen::V,загасчлах,pescare
1503,fischen::V,загас барих,pescare
1504,fassen::V,барих,catturare
1505,fassen::V,барих,acchiappare
1506,hüten::V,маллах,pascolare
1507,hüten::V,хариулах,pascolare
1508,treiben::V,туух,spìngere
1509,anbinden::V,уях,legare
1510,anbinden::V,уях,attaccare
1511,füttern::V,тэжээх,dar da mangiare a
1512,melken::V,саах,mùngere
1513,hacken::V,цавчих,tritare
1514,hacken::V,цавчих,spaccare
1515,gießen::V,услах,annaffiare
1516,reifen::V,боловсрох,maturare
1517,zubereiten::V,бэлдэх,preparare
1518,kochen::V,чанах,cuòcere
1519,backen::V,жигнэх,cuòcere
1520,backen::V,жигнэх,cuòcere al forno
1521,braten::V,шарах,frìggere
1522,braten::V,шарах,arrostire
1523,braten::V,хайрах,frìggere
1524,braten::V,хайрах,arrostire
1525,umrühren::V,хутгах,mescolare
1526,stricken::V,нэхэх,llavorare a maglia
1527,stricken::V,сүлжих,llavorare a maglia
