,Concept_ID,la,is
828,hundert::NUM,centum,hundrað
829,tausend::NUM,mille,þúsund
830,und::CNJ,et,og
831,und::CNJ,-que,og
832,oder::CNJ,vel,eða
833,stehen::V,stare,standa
834,sitzen::V,sedere,sitja
835,liegen::V,iacere,liggja
836,hängen::V,pendere,hanga
837,werden::V,fieri,verða
838,passieren::V,accidere,gerast
839,beginnen::V,incipere,byrja
840,enden::V,finem habere,enda
841,enden::V,finem habere,lykta
842,wechseln::V,mutari,skipta
843,aufgehen[Sonne]::V,oriri,koma upp
844,untergehen[Sonne]::V,occidere,ganga til viðar
845,scheinen[Sonne]::V,lucere,skína
846,donnern::V,tonare,þruma
847,wehen::V,flare,blása
848,strömen::V,fluere,streyma
849,fließen::V,manare,fljóta
850,sich drehen::V,torqueri,snúast
851,schwanken::V,vacillare,riða
852,schwanken::V,vacillare,rugga
853,schwingen::V,vibrare,sveiflast
854,fallen::V,cadere,falla
855,brennen::V,ardere,brenna
856,rauchen::V,fumare,reykja
857,regnen::V,pluere,rigna
858,gefrieren::V,congelari,frjósa
859,tauen::V,rorare,þiðna
860,schmelzen::V,liquescere,bráðna
861,trocknen::V,arescere,þorna
862,sieden::V,fervere,sjóða
863,faulen::V,putescere,rotna
864,verfaulen::V,putescere,rotna
865,reißen::V,scindi,rifna
866,versinken::V,mergi,sökkva
867,vergehen::V,praeterire,líða
868,erscheinen::V,apparere,birtast
869,verschwinden::V,discedere,hverfa
870,sinken::V,labi,síga
871,abnehmen::V,deminui,lækka
872,abnehmen::V,deminui,minnka
873,zunehmen::V,augeri,aukast
874,steigen::V,augescere,stíga
875,wachsen::V,crescere,vaxa
876,glänzen::V,splendere,glóa
877,glänzen::V,splendere,glampa
878,funkeln::V,micare,leiftra
879,lärmen::V,strepere,hafa hátt
880,läuten::V,sonare,hringja
881,klingeln::V,tinnire,hringja
882,klirren::V,crepare,glamra
883,klirren::V,crepare,skrölta
884,brausen::V,saevire,ólga
885,rauschen::V,crepare,suða
886,klingen::V,sonare,hljóma
887,bellen::V,latrare,gelta
888,heulen::V,ululare,væla
889,heulen::V,ululare,ýlfra
890,blasen::V,flare,blása
891,pfeifen::V,sibilare,blístra
892,schreien::V,clamare,æpa
893,stöhnen::V,gemere,stynja
894,zittern::V,tremere,titra
895,zittern::V,tremere,skjálfa
896,zittern::V,trepidare,titra
897,zittern::V,trepidare,skjálfa
898,leben::V,vivere,lifa
899,geboren werden::V,nasci,fæðast
900,atmen::V,spirare,anda
901,atmen::V,spirare,draga andann
902,trinken::V,bibere,drekka
903,essen::V,edere,borða
904,schlucken::V,devorare,kingja
905,müde werden::V,fatigari,þreytast
906,einschlafen::V,obdormiscere,sofna
907,schlafen::V,dormire,sofa
908,aufwachen::V,expergisci,vakna
909,aufstehen::V,exsurgere,fara á fætur
910,sich erholen::V,se reficere,hvíla sig
911,krank werden::V,aegrescere,veikjast
912,krank werden::V,aegrescere,verða veikur
913,krank sein::V,aegrotare,vera veikur
914,schmerzen::V,dolere,kenna til
915,husten::V,tussire,hósta
916,genesen::V,convalescere,batna
917,genesen::V,convalescere,frískast
918,sterben::V,mori,deyja
919,umkommen::V,perire,farast
920,sich bewegen::V,se movere,bifast
921,sich rühren::V,micare,hreyfast
922,sich erheben::V,surgere,standa upp
923,sich setzen::V,considere,setjast
924,hinfallen::V,cadere,detta
925,laufen::V,vadere,labba
926,schreiten::V,gradi,ganga
927,spazierengehen::V,ambulare,ganga sér til skemmtunar
928,eilen::V,properare,fara hratt
929,sich beeilen::V,festinare,flýta sér
930,sausen::V,currere,þjóta
931,rennen::V,currere,hlaupa
932,springen::V,salire,stökkva
933,klettern::V,niti,klifra
934,schaukeln::V,oscillare,róla
935,schaukeln::V,oscillare,rugga
936,kriechen::V,repere,skríða
937,kriechen::V,serpere,skríða
938,schwimmen::V,nare,synda
939,schwimmen::V,natare,synda
940,tauchen::V,mergere,kafa
941,rudern::V,remigare,róa
942,fahren::V,vehi,aka
943,fahren::V,vehi,fara
944,fliegen::V,volare,fljúga
945,gehen::V,ire,fara
946,gehen::V,ire,ganga
947,gehen::V,vadere,fara
948,gehen::V,vadere,ganga
949,weggehen::V,abire,fara burt
950,weggehen::V,abire,ganga burt
951,weggehen::V,discedere,fara burt
952,weggehen::V,discedere,ganga burt
953,abfahren::V,proficisci,aka burt
954,anhalten::V,consistere,stöðva
955,hineingehen::V,inire,ganga inn
956,hineingehen::V,ingredi,ganga inn
957,eintreten::V,intrare,koma inn
958,eintreten::V,intrare,ganga inn
959,kommen::V,venire,koma
960,ankommen::V,advenire,koma til
961,zurückkommen::V,revenire,koma til baka
962,bleiben::V,manere,haldast
963,bleiben::V,manere,vera kyrr
964,warten::V,opperiri,bíða
965,erwarten::V,opperiri,búast við
966,erwarten::V,opperiri,eiga von á
967,erwarten::V,expectare,búast við
968,erwarten::V,expectare,eiga von á
969,suchen::V,quaerere,leita
970,finden::V,reperire,finna
971,versuchen::V,conari,reyna
972,versuchen::V,temptare,reyna
973,vorbereiten::V,parare,undirbúa
974,lieben::V,amare,elska
975,mögen::V,amare,þykja gott
976,mögen::V,amare,falla í geð
977,lachen::V,ridere,hlæja
978,rühren::V,commovere,snerta
979,weinen::V,flere,gráta
980,schimpfen::V,increpare,skammast
981,sich ärgern::V,indignari,sárna
982,sich ärgern::V,indignari,gremjast
983,sich fürchten::V,vereri,óttast
984,fürchten::V,timere,óttast
985,fliehen::V,fugere,flýja
986,flüchten::V,effugere,strjúka
987,sehen::V,videre,sjá
988,anschauen::V,aspectare,horfa á
989,ansehen::V,spectare,líta á
990,hören::V,audire,heyra
991,zuhören::V,auscultare,hlusta
992,probieren::V,gustare,smakka
993,riechen::V,olfacere,þefa
994,fühlen::V,sentire,finna til
995,scheinen::V,videri,virðast
996,zu sehen sein::V,conspici,vera að sjá
997,vernehmen::V,comperire,heyra
998,vernehmen::V,comperire,greina
999,frieren::V,algere,frjósa
1000,tun::V,facere,gera
1001,können::V,posse,geta
1002,wollen::V,velle,ætla
1003,wollen::V,velle,vilja
1004,anfangen::V,incipere,hefja
1005,beenden::V,finire,enda
1006,beenden::V,finire,ljúka
1007,aufhören::V,desistere,lykta
1008,gelingen::V,contingere,heppnast
1009,geraten::V,evenire,lukkast
1010,öffnen::V,aperire,opna
1011,schließen::V,claudere,loka
1012,stellen::V,sistere,láta
1013,stellen::V,sistere,setja
1014,setzen::V,ponere,láta
1015,setzen::V,ponere,setja
1016,legen::V,ponere,láta
1017,legen::V,ponere,leggja
1018,berühren::V,tangere,koma við
1019,verbinden::V,iungere,sameina
1020,bedecken::V,tegere,hylja
1021,bedecken::V,operire,hylja
1022,aufhängen::V,suspendere,hengja
1023,aufhängen::V,suspendere,hengja upp
1024,anzünden::V,accendere,kveikja í
1025,anzünden::V,inflammare,kveikja í
1026,aufheben::V,tollere,taka upp
1027,aufheben::V,tollere,lyfta upp
1028,zurücklassen::V,relinquere,skilja eftir
1029,verlieren::V,perdere,týna
1030,verlieren::V,perdere,glata
1031,verlieren::V,amittere,týna
1032,verlieren::V,amittere,glata
1033,fallen lassen::V,dimittere,missa
1034,machen::V,facere,búa til
1035,herstellen::V,fabricare,framleiða
1036,bauen::V,construere,smíða
1037,bauen::V,construere,byggja
1038,reparieren::V,reparare,gera við
1039,verbessern::V,emendare,bæta
1040,ändern::V,mutare,breyta
1041,graben::V,fodere,grafa
1042,beugen::V,flectere,beygja
1043,biegen::V,curvare,sveigja
1044,drehen::V,torquere,snúa
1045,wenden::V,vertere,snúa
1046,wenden::V,vertere,venda
1047,umdrehen::V,convertere,venda
1048,umdrehen::V,convertere,snúa við
1049,heben::V,tollere,hefja
1050,hochheben::V,levare,lyfta upp
1051,ergreifen::V,capessere,grípa
1052,halten::V,tenere,rúma
1053,halten::V,tenere,halda
1054,drücken::V,premere,þjá
1055,drücken::V,premere,þrýsta
1056,schieben::V,promovere,ýta
1057,kratzen::V,radere,klóra
1058,lecken::V,lambere,sleikja
1059,beißen::V,mordere,bíta
1060,abreißen::V,avellere,rífa af
1061,abreißen::V,avellere,rífa frá
1062,abschneiden::V,desecare,skera af
1063,abschneiden::V,desecare,klippa af
1064,binden::V,ligare,binda
1065,stecken::V,inserere,stinga
1066,brechen::V,rumpere,brjóta
1067,klopfen::V,pultare,berja
1068,klopfen::V,pultare,klappa
1069,hauen::V,ferire,berja
1070,hauen::V,ferire,höggva
1071,kleben::V,agglutinare,líma
1072,reiben::V,terere,núa
1073,streichen::V,oblinere,smyrja
1074,schleifen::V,acuere,slípa
1075,schneiden::V,secare,skera
1076,schneiden::V,secare,klippa
1077,rütteln::V,quassare,skaka
1078,schütteln::V,quatere,hrista
1079,schwenken::V,ventilare,sveifla
1080,schütten::V,fundere,hella
1081,füllen::V,complere,fylla
1082,einwickeln::V,involvere,vefja inn í
1083,tragen::V,ferre,bera
1084,tragen::V,portare,bera
1085,schleppen::V,pertrahere,draga
1086,ziehen::V,trahere,toga
1087,ziehen::V,trahere,draga
1088,aufbewahren::V,asservare,geyma
1089,werfen::V,iacere,kasta
1090,fangen::V,capere,grípa
1091,packen::V,capessere,þrífa í
1092,verstecken::V,abdere,fela
1093,teilen::V,partiri,deila
1094,teilen::V,dividere,deila
1095,schicken::V,mittere,senda
1096,bringen::V,apportare,færa
1097,bringen::V,apportare,flytja
1098,hinzufügen::V,addere,bæta við
1099,bekommen::V,adipisci,hljóta
1100,bekommen::V,adipisci,ná
1101,erhalten::V,accipere,fá
1102,nehmen::V,sumere,taka
1103,wählen::V,eligere,velja
1104,auswählen::V,deligere,velja úr
1105,bewahren::V,conservare,gæta
1106,bewahren::V,conservare,vernda
1107,behindern::V,impedire,varna
1108,verderben::V,corrumpere,spilla
1109,beschädigen::V,laedere,skemma
1110,zerbrechen::V,rumpere,brjóta
1111,zerbrechen::V,frangere,brjóta
1112,zerreißen::V,discindere,rífa
1113,zerreißen::V,discindere,rífa sundur
1114,zerstören::V,delere,rífa niður
1115,verbrennen::V,urere,brenna
1116,verbrennen::V,cremare,brenna
1117,geben::V,dare,gefa
1118,reichen::V,praebere,rétta
1119,schenken::V,donare,gefa
1120,schenken::V,largiri,gefa
1121,versprechen::V,polliceri,lofa
1122,versprechen::V,polliceri,heita
1123,versprechen::V,promittere,lofa
1124,versprechen::V,promittere,heita
1125,loben::V,laudare,lofa
1126,loben::V,laudare,hrósa
1127,küssen::V,osculari,kyssa
1128,zudecken::V,tegere,þekja
1129,zudecken::V,tegere,breiða yfir
1130,wecken::V,excitare,vekja
1131,zeigen::V,monstrare,sýna
1132,führen::V,ducere,leiða
1133,lehren::V,docere,kenna
1134,unterrichten::V,instituere,fræða
1135,aufziehen::V,nutrire,ala upp
1136,leiten::V,ducere,stjórna
1137,antreiben::V,incitare,hvetja
1138,lassen::V,iubere,láta
1139,einladen::V,invitare,bjóða heim
1140,vereinigen::V,coniungere,sameina
1141,besuchen::V,visere,heimsækja
1142,treffen::V,convenire,hitta
1143,sich versammeln::V,convenire,safnast saman
1144,spielen::V,ludere,leika sér
1145,singen::V,cantare,syngja
1146,tanzen::V,saltare,dansa
1147,sich trennen::V,digredi,skiljast
1148,sich trennen::V,discedere,skiljast
1149,verlassen::V,deserere,yfirgefa
1150,verlassen::V,relinquere,yfirgefa
1151,retten::V,servare,bjarga
1152,bewachen::V,custodire,gæta
1153,bewachen::V,custodire,hafa vörð á
1154,schützen::V,tueri,vernda
1155,schützen::V,tutari,vernda
1156,verteidigen::V,defendere,verja
1157,sich schlagen::V,luctari,slást
1158,sich schlagen::V,luctari,berjast
1159,schießen::V,iaculari,skjóta
1160,siegen::V,vincere,sigra
1161,ärgern::V,irritare,ergja
1162,ärgern::V,irritare,skaprauna
1163,schlagen::V,ferire,slá
1164,schlagen::V,ferire,lemja
1165,treten::V,calcare,sparka
1166,stechen::V,pungere,stinga
1167,stoßen::V,tundere,hrinda
1168,stehlen::V,furari,stela
1169,stören::V,turbare,trufla
1170,belästigen::V,obtundere,ónáða
1171,verbergen::V,celare,leyna
1172,verbergen::V,occultare,leyna
1173,täuschen::V,fallere,gabba
1174,täuschen::V,fallere,blekkja
1175,betrügen::V,fraudare,svíkja
1176,betrügen::V,fraudare,blekkja
1177,töten::V,necare,drepa
1178,töten::V,caedere,drepa
1179,wohnen::V,habitare,búa
1180,arbeiten::V,laborare,vinna
1181,sammeln::V,colligere,safna
1182,pflücken::V,carpere,tína
1183,pflücken::V,carpere,reyta
1184,jagen::V,venari,veiða
1185,fischen::V,piscari,fiska
1186,fassen::V,capere,veiða
1187,hüten::V,custodire,gæta
1188,hüten::V,custodire,vakta
1189,treiben::V,agere,reka
1190,anbinden::V,alligare,binda við
1191,anbinden::V,alligare,binda fast
1192,füttern::V,nutrire,fóðra
1193,melken::V,mulgere,mjólka
1194,hacken::V,findere,höggva
1195,gießen::V,rigare,hella
1196,reifen::V,maturescere,þroskast
1197,zubereiten::V,apparare,elda
1198,zubereiten::V,apparare,tilbúa
1199,kochen::V,coquere,sjóða
1200,backen::V,coquere,baka
1201,braten::V,torrere,steikja
1202,umrühren::V,commovere,hræra í
1203,stricken::V,texere,prjóna
1204,nähen::V,suere,sauma
1205,färben::V,tingere,lita
1206,reinigen::V,purgare,hreinsa
1207,waschen::V,lavare,þvo
1208,abwischen::V,abstergere,þerra
1209,spülen::V,perluere,skola
1210,spülen::V,perluere,þvo upp
1211,fegen::V,verrere,sópa
1212,fegen::V,verrere,hreinsa
1213,kehren::V,purgare,sópa
1214,baden::V,lavari,baða sig
1215,sich waschen::V,lavari,þvo sér
1216,ausziehen::V,exuere,fara úr
1217,anziehen::V,induere,fara í
1218,sich anziehen::V,vestiri,klæðast
1219,kämmen::V,pectere,greiða
1220,schmücken::V,ornare,prýða
1221,schmücken::V,ornare,skreyta
1222,schmücken::V,decorare,prýða
1223,schmücken::V,decorare,skreyta
1224,sagen::V,dicere,segja
1225,sprechen::V,fari,tala
1226,reden::V,loqui,ræða
1227,sich unterhalten::V,colloqui,spjalla
1228,sich unterhalten::V,colloqui,ræðast við
1229,sich unterhalten::V,disputare,spjalla
1230,sich unterhalten::V,disputare,ræðast við
1231,fragen::V,rogare,spyrja
1232,fragen::V,quaerere,spyrja
1233,bitten::V,orare,biðja
1234,bitten::V,rogare,biðja
1235,erzählen::V,narrare,segja frá
1236,mitteilen::V,communicare,tilkynna
1237,nennen::V,appellare,nefna
1238,rufen::V,vocare,kalla
1239,prahlen::V,gloriari,gorta
1240,übersetzen::V,vertere,þýða
1241,denken::V,cogitare,hugsa
1242,glauben::V,credere,trúa
1243,bemerken::V,animadvertere,taka eftir
1244,erkennen::V,cognoscere,þekkja
1245,begreifen::V,comprehendere,skilja
1246,verstehen::V,intellegere,skilja
1247,lernen::V,discere,læra
1248,wissen::V,scire,vita
1249,sich erinnern an::V,meminisse,minnast
1250,vergessen::V,oblivisci,gleyma
1251,messen::V,metiri,mæla
1252,zählen::V,numerare,telja
1253,rechnen::V,reri,reikna
1254,rechnen::V,calculare,reikna
1255,lesen::V,legere,lesa
1256,malen::V,pingere,mála
1257,zeichnen::V,scribere,teikna
1258,schreiben::V,scribere,skrifa
1259,besitzen::V,possidere,hafa
1260,kaufen::V,emere,kaupa
1261,verkaufen::V,vendere,selja
1262,bezahlen::V,pendere,borga
1263,zahlen::V,solvere,borga
1264,beherrschen::V,regere,hafa á valdi sínu
1265,beherrschen::V,imperare,hafa á valdi sínu
1266,ertragen::V,tolerare,þola
1267,ertragen::V,sustinere,þola
1268,wünschen::V,,óska
1269,wiegen::V,,rugga
