,Concept_ID,cs,ca
853,sitzen::V,sedět,seure
854,liegen::V,ležet,jeure
855,hängen::V,viset,penjar
856,werden::V,stát se,fer-se
857,werden::V,stát se,posar-se
858,passieren::V,stát se,succeir
859,beginnen::V,počít,iniciar-se
860,enden::V,končit,acabar-se
861,enden::V,končit,terminar-se
862,enden::V,skončit,acabar-se
863,enden::V,skončit,terminar-se
864,wechseln::V,měnit se,canviar
865,aufgehen[Sonne]::V,vyjít,sortir
866,untergehen[Sonne]::V,zapadnout,posar-se
867,scheinen[Sonne]::V,svítit,brillar
868,donnern::V,hřmět,tronar
869,wehen::V,vát,bufar
870,wehen::V,vanout,bufar
871,strömen::V,proudit,afluir
872,fließen::V,téct,fluir
873,sich drehen::V,točit se,girar
874,schwanken::V,kolísat,vacil·lar
875,schwanken::V,houpat se,vacil·lar
876,schwingen::V,kývat se,oscil·lar
877,fallen::V,padat,caure
878,fallen::V,padat,tombar
879,brennen::V,hořet,cremar
880,rauchen::V,kouřit,fumejar
881,regnen::V,pršet,ploure
882,gefrieren::V,zamrznout,gelar-se
883,tauen::V,tát,fondre's
884,schmelzen::V,tavit,fondre's
885,trocknen::V,schnout,assecar-se
886,sieden::V,vřít,bullir
887,faulen::V,hnít,podrir-se
888,verfaulen::V,shnít,podrir-se
889,reißen::V,roztrhat se,trencar-se
890,versinken::V,topit se,enfonsar-se
891,versinken::V,ponořit se,enfonsar-se
892,vergehen::V,plynout,passar
893,erscheinen::V,objevit se,aparèixer
894,verschwinden::V,zmizet,desaparèixer
895,sinken::V,klesat,baixar
896,sinken::V,klesat,descendir
897,abnehmen::V,ubýt,decréixer
898,zunehmen::V,přibýt,augmentar
899,steigen::V,stoupat,pujar
900,wachsen::V,růst,créixer
901,glänzen::V,lesknout se,brillar
902,glänzen::V,lesknout se,resplendir
903,funkeln::V,jiskřit se,espurnejar
904,lärmen::V,dělat hluk,fer soroll
905,läuten::V,zvonit,sonar
906,klingeln::V,zvonit,trucar
907,klirren::V,řinčet,dringar
908,brausen::V,hučet,rugir
909,rauschen::V,šumět,murmurar
910,klingen::V,znít,sonar
911,bellen::V,štěkat,lladrar
912,heulen::V,výt,udolar
913,blasen::V,foukat,bufar
914,pfeifen::V,pískat,xiular
915,schreien::V,křičet,cridar
916,stöhnen::V,sténat,gemegar
917,zittern::V,třást se,tremolar
918,leben::V,žít,vīure
919,geboren werden::V,rodit se,néixer
920,atmen::V,dýchat,respirar
921,trinken::V,pít,beure
922,essen::V,jíst,menjar
923,schlucken::V,polykat,empassar-se
924,müde werden::V,unavit se,cansar-se
925,einschlafen::V,usnout,adormir-se
926,schlafen::V,spát,dormir
927,aufwachen::V,probudit se,despertar-se
928,aufstehen::V,vstát,llevar-se
929,sich erholen::V,zotavovat se,descansar
930,krank werden::V,onemocnět,posar-se malalt
931,krank sein::V,být nemocný,estar malalt
932,schmerzen::V,bolet,doldre
933,husten::V,kašlat,tossir
934,genesen::V,uzdravit se,recuperar-se
935,sterben::V,umřít,morir
936,umkommen::V,zahynout,perir
937,sich bewegen::V,pohnout se,moure's
938,sich rühren::V,hnout se,moure's
939,sich erheben::V,zdvihnout se,aixecar-se
940,sich setzen::V,posadit se,asseure's
941,hinfallen::V,upadnout,caure's
942,laufen::V,běžet,caminar
943,schreiten::V,kráčet,procedir
944,spazierengehen::V,procházet se,passejar
945,eilen::V,spěchat,anar corrent
946,sich beeilen::V,pospíšit si,afanyar-se
947,sausen::V,fičet,córrer
948,rennen::V,pádit,córrer
949,springen::V,skákat,saltar
950,klettern::V,lézt,escalar
951,klettern::V,šplhat,escalar
952,schaukeln::V,houpat,gronxar-se
953,schaukeln::V,houpat,balancejar-se
954,kriechen::V,lézt,reptar
955,kriechen::V,lézt,arrossegar-se
956,kriechen::V,plazit se,reptar
957,kriechen::V,plazit se,arrossegar-se
958,schwimmen::V,plavat,nadar
959,tauchen::V,nořit se,bussejar
960,tauchen::V,nořit se,submergir-se
961,rudern::V,veslovat,remar
962,fahren::V,jet,anar
963,fahren::V,jezdit,anar
964,fliegen::V,létat,volar
965,gehen::V,jít,caminar
966,weggehen::V,odejít,anar-se'n
967,abfahren::V,odjet,partir
968,anhalten::V,zastavit se,aturar-se
969,hineingehen::V,vcházet se,entrar
970,eintreten::V,vstoupit,entrar
971,kommen::V,přijít,venir
972,ankommen::V,dojít,arribar
973,zurückkommen::V,vrátit se,tornar
974,bleiben::V,zůstat,quedar-se
975,warten::V,čekat,esperar
976,erwarten::V,čekat na,esperar
977,suchen::V,hledat,buscar
978,finden::V,najít,trobar
979,versuchen::V,zkoušet,intentar
980,vorbereiten::V,připravit,preparar
981,lieben::V,milovat,estimar
982,mögen::V,mít rád,agradar a
983,lachen::V,smát se,riure
984,rühren::V,dojmout,commoure
985,rühren::V,dojmout,emocionar
986,weinen::V,plakat,plorar
987,schimpfen::V,nadávat,renyar
988,sich ärgern::V,pohoršit se,enfadar-se
989,sich fürchten::V,bát se,tenir por
990,fürchten::V,bát se,témer
991,fliehen::V,utéct,fugir
992,flüchten::V,prchnout,refugiar-se
993,sehen::V,vidět,veure
994,anschauen::V,podívat se na,mirar
995,ansehen::V,sledovat,mirar
996,hören::V,slyšet,oir
997,zuhören::V,poslouchat,escoltar
998,probieren::V,ochutnávat,provar
999,riechen::V,cítit,olorar
1000,fühlen::V,cítit,sentīr
1001,scheinen::V,zdát se,semblar
1002,zu sehen sein::V,moci být viděn,poder-se veure
1003,vernehmen::V,uslyšet,percebre
1004,frieren::V,mrznout,tenir fred
1005,tun::V,dělat,fer
1006,können::V,moct,poder
1007,wollen::V,chtít,voler
1008,anfangen::V,začít,iniciar
1009,beenden::V,ukončit,acabar
1010,aufhören::V,přestat,deixar
1011,gelingen::V,podařit se,sortir bé
1012,geraten::V,dařit se,sortir
1013,öffnen::V,otevřít,obrir
1014,schließen::V,zavřít,tancar
1015,stellen::V,postavit,posar
1016,stellen::V,postavit,col·locar
1017,setzen::V,posadit,assentar
1018,legen::V,klást,posar
1019,legen::V,položit,posar
1020,berühren::V,dotýkat se,tocar
1021,verbinden::V,spojit,unir
1022,verbinden::V,spojit,connectar
1023,bedecken::V,pokrýt,tapar
1024,bedecken::V,pokrýt,cobrir
1025,aufhängen::V,oběsit,penjar
1026,aufhängen::V,pověsit,penjar
1027,anzünden::V,zapálit,encendre
1028,anzünden::V,podpálit,encendre
1029,aufheben::V,zvednout,aixecar
1030,aufheben::V,zdvihnout,aixecar
1031,zurücklassen::V,zanechat,deixar
1032,verlieren::V,ztratit,pērdre
1033,fallen lassen::V,upustit,deixar caure
1034,machen::V,udělat,fer
1035,herstellen::V,vyrobit,producir
1036,bauen::V,stavět,construir
1037,bauen::V,budovat,construir
1038,reparieren::V,opravit,reparar
1039,verbessern::V,zlepšit,millorar
1040,ändern::V,změnit,canviar
1041,graben::V,rýt,cavar
1042,graben::V,kopat,cavar
1043,beugen::V,ohnout,doblegar
1044,biegen::V,ohnout,corbar
1045,biegen::V,ohnout,arquejar
1046,drehen::V,točit,girar
1047,wenden::V,obrátit,girar
1048,umdrehen::V,obrátit,voltar
1049,heben::V,zdvihnout,pujar
1050,heben::V,zdvihnout,aixecar
1051,hochheben::V,zvednout,aixecar
1052,ergreifen::V,chopit se,agafar
1053,halten::V,držet,mantenir
1054,drücken::V,stisknout,prémer
1055,drücken::V,stisknout,estrènyer
1056,schieben::V,posouvat,empènyer
1057,kratzen::V,škrábat,raspar
1058,lecken::V,lízat,llepar
1059,beißen::V,kousat,mossegar
1060,abreißen::V,utrhat,arrencar
1061,abreißen::V,odtrhat,arrencar
1062,abschneiden::V,uřezat,tallar
1063,abschneiden::V,ukrojit,tallar
1064,binden::V,přivázat,lligar
1065,stecken::V,strčit,ficar
1066,brechen::V,lomit,trencar
1067,klopfen::V,ťukat,trucar
1068,klopfen::V,klepat,trucar
1069,hauen::V,bít,picar
1070,hauen::V,bít,colpejar
1071,kleben::V,lepit,enganxar
1072,reiben::V,třít,fregar
1073,streichen::V,mazat,untar
1074,schleifen::V,brousit,afilar
1075,schleifen::V,brousit,esmolar
1076,schneiden::V,řezat,tallar
1077,schneiden::V,střihat,tallar
1078,rütteln::V,třást,sacsejar
1079,rütteln::V,otřást,sacsejar
1080,schütteln::V,třást,agitar
1081,schütteln::V,třást,sacsejar
1082,schütteln::V,zatřást,agitar
1083,schütteln::V,zatřást,sacsejar
1084,schwenken::V,mávat,agitar
1085,schütten::V,nasypat,abocar
1086,füllen::V,naplnit,omplir
1087,einwickeln::V,zavinout,embolicar
1088,tragen::V,nést,dur
1089,tragen::V,nést,portar
1090,schleppen::V,vléct,arrossegar
1091,ziehen::V,tahat,tirar
1092,ziehen::V,tahat,estirar
1093,ziehen::V,táhnout,tirar
1094,ziehen::V,táhnout,estirar
1095,aufbewahren::V,schovat,conservar
1096,werfen::V,házet,llançar
1097,fangen::V,chytat,agafar
1098,fangen::V,chytat,atrapar
1099,packen::V,uchvátit,engrapar
1100,verstecken::V,schovat,amagar
1101,teilen::V,rozdělit,dividir
1102,schicken::V,posílat,enviar
1103,bringen::V,přinést,portar
1104,hinzufügen::V,připojit,afegir
1105,bekommen::V,dostat,obtenir
1106,erhalten::V,uchovat,rebre
1107,nehmen::V,vzít,prendre
1108,wählen::V,zvolit,triar
1109,wählen::V,zvolit,elegir
1110,auswählen::V,vybrat,escollir
1111,auswählen::V,vybrat,seleccionar
1112,bewahren::V,uchránit,conservar
1113,behindern::V,překážet,impedir
1114,behindern::V,překážet,obstaculitzar
1115,verderben::V,zkazit,espatllar
1116,beschädigen::V,porušit,danyar
1117,beschädigen::V,porušit,destrossar
1118,beschädigen::V,poškodit,danyar
1119,beschädigen::V,poškodit,destrossar
1120,zerbrechen::V,rozlámat,trencar
1121,zerreißen::V,roztrhnout,estripar
1122,zerstören::V,zničit,destruir
1123,verbrennen::V,spálit,cremar
1124,geben::V,dát,donar
1125,reichen::V,podat,passar
1126,schenken::V,darovat,regalar
1127,versprechen::V,slíbit,prometre
1128,wünschen::V,přát,desitjar
1129,loben::V,chválit,elogiar
1130,küssen::V,líbat,fer un petó a
1131,wiegen::V,chovat,bressolar
1132,wiegen::V,kolébat,bressolar
1133,zudecken::V,přikrýt,tapar
1134,zudecken::V,přikrýt,cobrir
1135,zudecken::V,přiklopit,tapar
1136,zudecken::V,přiklopit,cobrir
1137,wecken::V,vzbudit,despertar
1138,zeigen::V,ukázat,mostrar
1139,zeigen::V,ukázat,ensenyar
1140,führen::V,vést,guiar
1141,führen::V,vést,conduir
1142,lehren::V,učit,ensenyar
1143,unterrichten::V,vyučovat,ensenyar
1144,aufziehen::V,vychovat,criar
1145,leiten::V,vodit,dirigir
1146,antreiben::V,nutit,impel·lir
1147,lassen::V,dát,fer
1148,einladen::V,pozvat,invitar
1149,einladen::V,pozvat,convidar
1150,vereinigen::V,spojit,unir
1151,besuchen::V,návštívit,visitar
1152,besuchen::V,návštívit,anar a veure
1153,treffen::V,potkat,trobar
1154,sich versammeln::V,shromáždit se,reunir-se
1155,spielen::V,hrát,jugar
1156,singen::V,zpívat,cantār
1157,tanzen::V,tančit,ballar
1158,sich trennen::V,rozejít se,separar-se
1159,verlassen::V,opustit,deixar
1160,verlassen::V,opustit,abandonar
1161,retten::V,zachránit,salvar
1162,bewachen::V,hlídat,vigilar
1163,schützen::V,chránit,protegir
1164,verteidigen::V,obhájit,defensar
1165,sich schlagen::V,bít se,barallar-se
1166,schießen::V,střílet,tirar
1167,schießen::V,střílet,disparar
1168,siegen::V,zvítězit,vèncer
1169,ärgern::V,zlobit,enfadar
1170,ärgern::V,pohoršit,enfadar
1171,schlagen::V,udeřit,pegar
1172,schlagen::V,udeřit,colpejar
1173,schlagen::V,praštit,pegar
1174,schlagen::V,praštit,colpejar
1175,treten::V,kopnout,donar un cop de peu a
1176,stechen::V,bodnout,punxar
1177,stechen::V,bodnout,apunyalar
1178,stechen::V,píchnout,punxar
1179,stechen::V,píchnout,apunyalar
1180,stoßen::V,strčit,empènyer
1181,stehlen::V,ukrást,robar
1182,stören::V,vyrušit,molestar
1183,belästigen::V,obtěžovat,importunar
1184,verbergen::V,skrýt,amagar
1185,verbergen::V,skrýt,ocultar
1186,täuschen::V,klamat,enganyar
1187,betrügen::V,podvést,estafar
1188,töten::V,zabít,matar
1189,wohnen::V,bydlit,vīure
1190,wohnen::V,bydlit,habitar
1191,arbeiten::V,pracovat,treballar
1192,sammeln::V,sebrat,col·leccionar
1193,pflücken::V,česat,collir
1194,jagen::V,uhonit,caçar
1195,fischen::V,chytat ryby,pescar
1196,fassen::V,ulovit,atrapar
1197,hüten::V,pást,pasturar
1198,treiben::V,hnát,arriar
1199,anbinden::V,přivázat,lligar
1200,füttern::V,krmit,donar menjar a
1201,melken::V,dojit,munyir
1202,hacken::V,seknout,picar
1203,hacken::V,seknout,tallar
1204,gießen::V,zalít,regar
1205,reifen::V,uzrát,madurar
1206,zubereiten::V,připravit,preparar
1207,kochen::V,vařit,coure
1208,backen::V,péct,coure al forn
1209,braten::V,smažit,rostir
1210,umrühren::V,zamíchat,remenar
1211,stricken::V,plést,tricotar
1212,stricken::V,plést,fer punt de mitja
1213,nähen::V,šít,cosir
1214,färben::V,nabarvit,tenyir
1215,reinigen::V,očistit,netejar
1216,waschen::V,mýt,rentār
1217,abwischen::V,utřít,eixugar
1218,spülen::V,spláchnout,esbandir
1219,fegen::V,zamést,escombrar
1220,kehren::V,mést,escombrar
1221,baden::V,koupat se,banyar-se
1222,sich waschen::V,mýt se,rentār-se
1223,ausziehen::V,svléct,treure's
1224,anziehen::V,obléct,posar-se
1225,sich anziehen::V,oblékat se,vestir-se
1226,kämmen::V,učesat,pentinar
1227,schmücken::V,ozdobit,adornar
1228,sagen::V,říct,dir
1229,sprechen::V,mluvit,parlar
1230,reden::V,hovořit,parlar
1231,sich unterhalten::V,povídat se,conversar
1232,fragen::V,zeptat se,preguntar
1233,bitten::V,prosit,demanar
1234,erzählen::V,povídat,contar
1235,erzählen::V,povídat,explicar
1236,mitteilen::V,sdělit,comunicar
1237,mitteilen::V,oznámit,comunicar
1238,nennen::V,nazvat,nomenar
1239,rufen::V,volat,cridar
1240,rufen::V,zavolat,cridar
1241,prahlen::V,chlubit se,lloar-se
1242,prahlen::V,chlubit se,jactar-se
1243,übersetzen::V,přeložit,traduir
1244,denken::V,myslit,pensar
1245,glauben::V,věřit,creure
1246,bemerken::V,zpozorovat,notar
1247,erkennen::V,poznat,reconèixer
1248,begreifen::V,pochopit,comprendre
1249,verstehen::V,porozumět,entendre
1250,lernen::V,učit se,aprendre
1251,wissen::V,vědět,saber
1252,sich erinnern an::V,vzpomínat si na,recordar
1253,vergessen::V,zapomínat,oblidar
1254,messen::V,měřit,mesurar
1255,zählen::V,spočítat,comptar
1256,rechnen::V,počítat,calcular
1257,lesen::V,číst,llegir
1258,malen::V,malovat,pintar
1259,zeichnen::V,rýsovat,dibuixar
1260,schreiben::V,psát,escrīure
1261,besitzen::V,mít,posseir
1262,besitzen::V,vlastnit,posseir
1263,kaufen::V,koupit,comprar
1264,verkaufen::V,prodat,vendre
1265,bezahlen::V,zaplatit,pagar
1266,zahlen::V,platit,pagar per
1267,beherrschen::V,ovládat,dominar
1268,ertragen::V,snést,aguantar
