,Concept_ID,ko,pl
826,heulen::V,포효하다,wyć
827,blasen::V,불다,dmuchnąć
828,pfeifen::V,피리를불다,gwizdać
829,schreien::V,절규하다,krzyczeć
830,stöhnen::V,신음하다,stękać
831,zittern::V,저뉼하다,drżeć
832,leben::V,살다,żyć
833,geboren werden::V,태어난,urodzić się
834,atmen::V,숨쉬다,oddychać
835,trinken::V,마시다,pić
836,essen::V,먹다,jeść
837,schlucken::V,들이켜다,połknąć
838,einschlafen::V,잠들다,zasnąć
839,schlafen::V,자다,spać
840,aufwachen::V,눈트다,obudzić się
841,aufstehen::V,서다,wstać
842,sich erholen::V,회복하다,wypoczywać
843,schmerzen::V,아프다,boleć
844,husten::V,잔기침하다,kaszlać
845,genesen::V,낫다,wyzdrowieć
846,sterben::V,죽다,umrzeć
847,umkommen::V,못쓰게되다,zginąć
848,sich bewegen::V,움직이다,poruszać się
849,sich rühren::V,움직이다,ruszyć się
850,sich erheben::V,이러서다,podnieść się
851,sich setzen::V,앉히다,usiąść
852,hinfallen::V,넘어지다,upaść
853,laufen::V,걷다,chodzić
854,schreiten::V,보행하다,kroczyć
855,spazierengehen::V,산보하다,iść na spacer
856,eilen::V,서둘다,pospieszać
857,sich beeilen::V,서둘게하다,pospieszyć się
858,sausen::V,서들러 떠나다,pędzić
859,rennen::V,달리다,biec
860,rennen::V,달리다,biegać
861,springen::V,도약하다,skakać
862,klettern::V,갑겨오르다,wspinać się
863,schaukeln::V,흔들리게하다,huśtać
864,schaukeln::V,흔들리게하다,kołysać
865,kriechen::V,기다,pełzać
866,kriechen::V,기다,czołgać się
867,schwimmen::V,헤엄치다,pływać
868,tauchen::V,잠기다,zanurzać się
869,rudern::V,물을헤치다,wiosłować
870,fahren::V,가다,jechać
871,fahren::V,나르다,jechać
872,fliegen::V,날다,latać
873,fliegen::V,날다,lecieć
874,gehen::V,가다,iść
875,weggehen::V,팔리다,odejść
876,abfahren::V,출발하다,odjechać
877,anhalten::V,멈추다,zatrzymać się
878,hineingehen::V,(그리로)가다,wchodzić
879,eintreten::V,들러가다,wejść
880,eintreten::V,들러가다,nastąpić
881,kommen::V,오다,przyjść
882,ankommen::V,고챀하다,przybyć
883,zurückkommen::V,보기,wrócić
884,bleiben::V,체류,zostać
885,warten::V,기다리다,czekać
886,erwarten::V,기대하다,oczekiwać
887,suchen::V,찾다,szukać
888,suchen::V,구하다,szukać
889,finden::V,찾아내다,znaleźć
890,versuchen::V,시험하다,próbować
891,vorbereiten::V,재비하다,przygotować
892,lieben::V,사랑하다,kochać
893,mögen::V,줗아하다,lubić
894,lachen::V,웃다,śmiać się
895,rühren::V,건드리다,wzruszyć
896,weinen::V,울다,płakać
897,schimpfen::V,꾸짖다,kląć
898,sich ärgern::V,화를내게 하다,gniewać się
899,sich fürchten::V,두려원하다,bać się
900,fürchten::V,두려원하다,bać się
901,fliehen::V,도망치다,uciekać
902,flüchten::V,도주하다,uciec
903,sehen::V,보다,widzieć
904,sehen::V,보다,zobaczyć
905,anschauen::V,바라보다,oglądać
906,ansehen::V,바라보다,popatrzeć na
907,hören::V,듣다,słyszeć
908,zuhören::V,듣다,słuchać
909,probieren::V,시식하다,kosztować
910,riechen::V,내새를맡다,wąchać
911,fühlen::V,느끼다,czuć
912,fühlen::V,느끼다,odczuwać
913,scheinen::V,...것같다,wydawać się
914,zu sehen sein::V,보이는,widnieć
915,vernehmen::V,듣다,usłyszeć
916,vernehmen::V,들어서일다,usłyszeć
917,frieren::V,춥다,marznąć
918,tun::V,하다,czynić
919,können::V,할주릴다,móc
920,können::V,할주릴다,umieć
921,wollen::V,바라다,chcieć
922,anfangen::V,시작하다,zacząć
923,beenden::V,다하다,zakończyć
924,aufhören::V,그만두다,przestać
925,gelingen::V,성국하다,udać się
926,geraten::V,잘되어가다,udać się
927,öffnen::V,열다,otworzyć
928,schließen::V,추측하다,zamknąć
929,stellen::V,세우다,postawić
930,setzen::V,놓다,posadzić
931,legen::V,눕히다,kłaść
932,berühren::V,대다,dotykać
933,verbinden::V,옝열하다,łączyć
934,bedecken::V,덮다,przykryć
935,aufhängen::V,매달다,powiesić
936,anzünden::V,점화하다,zapalić
937,aufheben::V,위로올리다,podnieść
938,zurücklassen::V,튀에남기다,zostawić
939,verlieren::V,잃다,zgubić
940,fallen lassen::V,떨어뜨리다,upuścić
941,machen::V,하다,zrobić
942,herstellen::V,제조하다,wytworzyć
943,bauen::V,짓다,budować
944,reparieren::V,수셩자다,naprawiać
945,verbessern::V,정정하다,ulepszyć
946,ändern::V,바꾸다,zmienić
947,graben::V,파다,kopać
948,beugen::V,구부리다,zagiąć
949,biegen::V,굽히다,zgiąć
950,drehen::V,회전,obracać
951,wenden::V,회전시키다,obrocić
952,umdrehen::V,회전시키다,obrocić
953,heben::V,일으아키다,podnosić
954,hochheben::V,틀어올리다,podnieść
955,ergreifen::V,잡다,chwycić
956,halten::V,잡다,trzymać
957,drücken::V,누르다,naciskać
958,schieben::V,밀다,pchać
959,schieben::V,밀다,posuwać
960,kratzen::V,긁다,drapać
961,lecken::V,핥다,lizać
962,beißen::V,물다,kąsać
963,abschneiden::V,귾어내다,odciąć
964,binden::V,매다,wiązać
965,stecken::V,찌르다,wetknąć
966,brechen::V,금,złamać
967,klopfen::V,치다,pukać
968,klopfen::V,치다,stukać
969,hauen::V,때리다,bić
970,kleben::V,들러붙다,kleić
971,reiben::V,문지르다,trzeć
972,streichen::V,쓰다듬다,smarować
973,schleifen::V,갈다,ostrzyć
974,schneiden::V,베다,ciąć
975,schneiden::V,베다,krajać
976,rütteln::V,흔들다,trząść
977,schütteln::V,흔들다,trząść
978,schwenken::V,흔들다,machać
979,schütten::V,따르다,nasypać
980,füllen::V,담다,napełnić
981,einwickeln::V,싸다,zawinąć
982,tragen::V,지우다,nieść
983,schleppen::V,끌다,wlec
984,ziehen::V,당기다,ciągnąć
985,aufbewahren::V,간직하다,przechowywać
986,werfen::V,던지다,rzucać
987,fangen::V,밥다,łowić
988,packen::V,쥐다,chwycić
989,verstecken::V,숨기다,ukryć
990,verstecken::V,숨기다,schować
991,teilen::V,나누다,podzielić
992,schicken::V,보내다,posyłać
993,bringen::V,가겨,przynieść
994,hinzufügen::V,부가하다,dodać
995,bekommen::V,얻다,dostać
996,erhalten::V,지니다,otrzymać
997,nehmen::V,잡다,wziąć
998,wählen::V,선거하다,wybrać
999,auswählen::V,선출하다,wybrać
1000,bewahren::V,저장보종,zachować
1001,behindern::V,훼방하다,utrudnić
1002,behindern::V,훼방하다,przeszkadzać
1003,verderben::V,못쓰게 되다,zepsuć
1004,beschädigen::V,상하게하다,uszkodzić
1005,zerbrechen::V,깨뜨리다,złamać
1006,zerreißen::V,잡아쫓다,drzeć
1007,zerreißen::V,잡아쫓다,rozdzierać
1008,zerstören::V,파괴하다,zniszczyć
1009,verbrennen::V,소실하다,spalić
1010,geben::V,주다,dać
1011,reichen::V,내일다,podać
1012,schenken::V,주다,darować
1013,versprechen::V,약속하다,obiecać
1014,wünschen::V,바라다,życzyć
1015,loben::V,칭찬하다,chwalić
1016,küssen::V,키스하다,całować
1017,wiegen::V,어르다,kołysać
1018,zudecken::V,뚜꺼을하다,przykryć
1019,wecken::V,깨우다,zbudzić
1020,zeigen::V,보이다,pokazać
1021,führen::V,가게하다,wieść
1022,führen::V,가게하다,prowadzić
1023,lehren::V,가르치다,uczyć
1024,unterrichten::V,가르지다,nauczać
1025,aufziehen::V,사육하다,wychować
1026,leiten::V,이끌다,kierować
1027,antreiben::V,몰다,popędzić
1028,lassen::V,내버려두다,zostawić
1029,einladen::V,초청하다,zaprosić
1030,vereinigen::V,하나로하다,zjednoczyć
1031,besuchen::V,방문하다,odwiedzić
1032,treffen::V,만나다,trafić
1033,treffen::V,만나다,spotkać
1034,sich versammeln::V,조립하다,zebrać się
1035,sich versammeln::V,조립하다,zgromadzić się
1036,spielen::V,눌다,grać
1037,spielen::V,눌다,bawić się
1038,singen::V,노래하다,śpiewać
1039,tanzen::V,춤추하다,pląsać
1040,tanzen::V,춤추하다,tańczyć
1041,sich trennen::V,가르다,rozstać się
1042,verlassen::V,버림받은,opuścić
1043,retten::V,구조하다,ocalić
1044,retten::V,구조하다,uratować
1045,bewachen::V,치키다,pilnować
1046,schützen::V,보호하다,ochronić
1047,verteidigen::V,막다,bronić
1048,sich schlagen::V,치다,pobić się
1049,schießen::V,쏘다,strzelać
1050,siegen::V,이기다,zwycziężyć
1051,ärgern::V,성을내게하다,gniewać
1052,schlagen::V,치다,bić
1053,schlagen::V,치다,uderzyć
1054,treten::V,디디다,kopnąć
1055,stechen::V,찌르다,ukłuć
1056,stoßen::V,찌르다,popchnąć
1057,stehlen::V,훔치다,ukraść
1058,stören::V,움직이다,zakłócić
1059,stören::V,움직이다,przeszkodzić
1060,belästigen::V,괴롭히다,dokuczać
1061,verbergen::V,숨기다,ukryć
1062,täuschen::V,속이다,łudzić
1063,betrügen::V,속이다,oszukać
1064,töten::V,죽이다,zabić
1065,wohnen::V,실다,mieszkać
1066,arbeiten::V,일하다,pracować
1067,sammeln::V,모으다,zebrać
1068,pflücken::V,꿔다,zerwać
1069,jagen::V,사냥하다,polować
1070,fischen::V,고기를잡다,łowić ryby
1071,fassen::V,움켜쥐다,złapać
1072,hüten::V,망보다,paść
1073,treiben::V,몰아세우다,pędzić
1074,anbinden::V,묶다,przywiązać
1075,füttern::V,사료를주다,karmić
1076,melken::V,젖을짜다,doić
1077,hacken::V,자르다,rąbać
1078,gießen::V,물을대다,lać
1079,gießen::V,물을대다,podlać
1080,reifen::V,성숙하다,dojrzeć
1081,zubereiten::V,조제하다,przyrządzić
1082,kochen::V,요리하다,gotować
1083,backen::V,쿱다,piec
1084,braten::V,굽다,piec
1085,braten::V,굽다,smażyć
1086,umrühren::V,교반하다,przemieszać
1087,stricken::V,뜨개질하다,dziać
1088,nähen::V,꿰매다,szyć
1089,färben::V,채색하다,pofarbować
1090,reinigen::V,청소하다,oczyścić
1091,waschen::V,씻다,prać
1092,abwischen::V,닦다,obetrzeć
1093,spülen::V,씻다,płukać
1094,fegen::V,소체하다,zamiatać
1095,kehren::V,청소하다,zamieść
1096,baden::V,감다,kąpać się
1097,sich waschen::V,모믈 씻다,myć się
1098,ausziehen::V,벗다,zdjąć
1099,anziehen::V,끌어움직이다,włożyć
1100,kämmen::V,빗다,uczesać
1101,schmücken::V,치레하다,ozdabiać
1102,sagen::V,말하다,powiedzieć
1103,sprechen::V,말하다,mówić
1104,reden::V,이야기하다,mówić
1105,fragen::V,질문하다,zapytać
1106,bitten::V,원하다,prosić
1107,erzählen::V,이야기하다,opowiedzieć
1108,mitteilen::V,이야기하다,zawiadomić o
1109,nennen::V,부르다,nazwać
1110,rufen::V,불러내다,wołać
1111,prahlen::V,자랑하다,chełpić się
1112,übersetzen::V,번역하다,tłumaczyć
1113,denken::V,생각하다,myśleć
1114,glauben::V,믿다,sądzić
1115,glauben::V,믿다,wierzyć
1116,bemerken::V,인자하다,zauważyć
1117,erkennen::V,인식하다,poznać
1118,begreifen::V,파악하다,zrozumieć
1119,verstehen::V,이해하다,rozumieć
1120,verstehen::V,이해하다,dosłyszeć
1121,lernen::V,배우다,uczyć się
1122,wissen::V,알다,wiedzieć
1123,sich erinnern an::V,상기하다,przypomnieć sobie
1124,vergessen::V,잊다,zapomnieć
1125,messen::V,측정하다,mierzyć
1126,zählen::V,세다,liczyć
1127,rechnen::V,게산하다,rachować
1128,lesen::V,읽다,czytać
1129,malen::V,그리다,malować
1130,zeichnen::V,소묘하다,rysować
1131,schreiben::V,쓰다,pisać
1132,besitzen::V,소유하다,posiadać
1133,kaufen::V,사다,kupić
1134,verkaufen::V,팔다,sprzedać
1135,bezahlen::V,지불하다,zapłacić
1136,zahlen::V,치르다,płacić
1137,beherrschen::V,지배하다,opanować
1138,ertragen::V,참다,znieść
1139,Raureif::N,,szron
1140,Grube::N,,dół
1141,Grube::N,,jama
1142,Lust::N,,chęć
1143,Lust::N,,ochota
1144,Nachricht::N,,wiadomość
1145,klug::A,,mądry
1146,von hier::ADV,,stąd
1147,müde werden::V,,zmęczyć się
1148,krank werden::V,,zachorować
1149,krank sein::V,,chorować
1150,abreißen::V,,oderwać
1151,sich anziehen::V,,ubrać się
1152,sich unterhalten::V,,rozmawiać
