,Concept_ID,hi,ab
681,Arznei::N,औषाधि,ахəшə
682,Brücke::N,पुल,ацҳа
683,Brücke::N,सेतु,ацҳа
684,Brunnen::N,कुआँ,аҵыџь
685,Weide::N,चरागाह,аҳəырҭа
686,Pfad::N,पथ,амхəасҭа
687,Pfad::N,पगडंडी,амхəасҭа
688,Weg::N,मार्ग,амҩа
689,Straße::N,राह,амҩа
690,Straße::N,रास्ता,амҩа
691,Dorf::N,गाँव,ақыҭа
692,Dorf::N,ग्राम,ақыҭа
693,Stadt::N,शहर,ақалақь
694,Brief::N,ख़त,ашəҟəы
695,Brief::N,पत्र,ашəҟəы
696,Brief::N,चिट्ठी,ашəҟəы
697,Buch::N,किताब,ашəҟəы
698,Buch::N,पुस्तक,ашəҟəы
699,Buchstabe::N,अक्षर,анбан
700,Zeitung::N,अख़बार,агазеҭ
701,Zeitung::N,समाचार-पत्र,агазеҭ
702,Leben::N,जीवन,аҧсҭазаара
703,Leben::N,ज़िंदगी,аҧсҭазаара
704,Tod::N,मौत,аҧсра
705,Tod::N,मृत्यु,аҧсра
706,Grab::N,क़ब्र,анышəынҭра
707,Kirche::N,चर्च,ауахəама
708,Kirche::N,गिरजा,ауахəама
709,Sünde::N,पाप,агəнаҳа
710,Sünde::N,गुनाह,агəнаҳа
711,Gott::N,देव,анцəа
712,Gott::N,ईश्वर,анцəа
713,Arbeiter::N,मज़दूर,аусуҩ
714,Chef::N,अध्यक्ष,Аиҳабы
715,Meister::N,शिल्पज्ञ,аҟаза
716,Arzt::N,वैद्य,аҳақьым
717,Arzt::N,डॉक्टर,аҳақьым
718,Arzt::N,चिकित्सक,аҳақьым
719,Lehrer::N,शिक्षक,арҵаҩы
720,Lehrer::N,अध्यापक,арҵаҩы
721,Geld::N,धन,аҧара
722,Geld::N,पैसा,аҧара
723,Geschäft::N,सौदा,
724,Geschäft::N,व्यापार,
725,Laden::N,दुकान,амагазин
726,Preis::N,दाम,ахə
727,Preis::N,मूल्य,ахə
728,Ware::N,माल,атауар
729,Ware::N,पण्य,атауар
730,Nutzen::N,लाभ,ақьар
731,Nutzen::N,फ़ायदा,ақьар
732,Reichtum::N,धन,абеиара
733,Reichtum::N,दौलत,абеиара
734,Welt::N,विश्व,адунеи
735,Welt::N,दुनिया,адунеи
736,Land::N,देश,атəыла
737,Land::N,मुल्क,атəыла
738,Staat::N,राज्य,аҳəынҭқарра
739,Staat::N,राष्ट्र,аҳəынҭқарра
740,König::N,राजा,акрал
741,König::N,बादशाह,акрал
742,Macht::N,शासन,амчра
743,Macht::N,सत्ता,амчра
744,Grenze::N,सरहद,аҳəаа
745,Krieg::N,जंग,аибашьра
746,Krieg::N,युद्ध,аибашьра
747,Feind::N,शत्रु,Аҕа
748,Feind::N,दुश्मन,Аҕа
749,Gewalt::N,हिंसा,ақəымчра
750,Kampf::N,लड़ाई,ақəҧара
751,Kampf::N,संघर्ष,ақəҧара
752,Bogen[Waffe]::N,कमान,ахыц
753,Pfeil::N,बान,ахəымпал
754,Gewehr::N,बंदूक़,ашəақь
755,Fehler::N,भूल,агха
756,Fehler::N,ग़लती,агха
757,Lüge::N,झूठ,амц
758,Lüge::N,असत्य,амц
759,Schaden::N,हानि,аҧырхага
760,Schaden::N,नुक़सान,аҧырхага
761,Unglück::N,मुसीबत,арыцҳара
762,Unglück::N,विपात्ति,арыцҳара
763,Schuld::N,दोष,ахара
764,Schuld::N,क़सूर,ахара
765,Alter::N,आयु,ақəра
766,Alter::N,उम्र,ақəра
767,Schluss::N,अंत,анҵəамҭа
768,Schluss::N,समाप्ति,анҵəамҭа
769,Zeit::N,काल,аамта
770,Zeit::N,वक़्त,аамта
771,Tag::N,दिन,амш
772,Tag::N,रोज़,амш
773,Morgen::N,सुबह,ашара
774,Morgen::N,सुबह,ашьыбжь
775,Mittag::N,दोपहर,шьыбжьон
776,Mittag::N,मध्याह्न,шьыбжьон
777,Abend::N,शाम,ахəылҧаз
778,Abend::N,शाम,ахəлбыҽха
779,Abend::N,संध्या,ахəылҧаз
780,Abend::N,संध्या,ахəлбыҽха
781,Nacht::N,रात,аҵх
782,Nacht::N,रात्रि,аҵх
783,Woche::N,हफ़्ता,амчыбжь
784,Monat::N,मास,
785,Monat::N,महीना,
786,Jahr::N,बरस,
787,Jahr::N,वर्ष,
788,Frühling::N,वसंत,ааҕын
789,Sommer::N,गरमी,аҧхын
790,Sommer::N,ग्रीष्म,аҧхын
791,Herbst::N,शरत्,ҭагалан
792,Herbst::N,शरत्,хкаарачан
793,Herbst::N,पतझड़,ҭагалан
794,Herbst::N,पतझड़,хкаарачан
795,Winter::N,जाड़ा,аӡын
796,Winter::N,सर्दियाँ,аӡын
797,Januar::N,जनवरी,ианвар
798,Februar::N,फ़रवरी,февраль
799,März::N,मार्च,март
800,April::N,अप्रैल,апрель
801,Mai::N,मई,маи
802,Juni::N,जून,иуун
803,Juli::N,जुलाई,иууль
804,August::N,अगस्त,август
805,September::N,सितंबर,сентиабр
806,Oktober::N,अक्तूबर,октиабр
807,November::N,नवंबर,ноиабр
808,Dezember::N,दिसंबर,декабр
809,Montag::N,पीर,ашəахьа
810,Montag::N,सोमवार,ашəахьа
811,Dienstag::N,मंगलवार,аҩаша
812,Mittwoch::N,बुधवार,ахаша
813,Donnerstag::N,गुरुवार,аҧшьаша
814,Donnerstag::N,बृहस्पतिवार,аҧшьаша
815,Freitag::N,शुक्रवार,ахəаша
816,Samstag::N,सनीचर,асабша
817,Samstag::N,शनिवार,асабша
818,Sonntag::N,इतवार,амҽыша
819,Sonntag::N,रविवार,амҽыша
820,groß::A,बड़ा,аду
821,klein::A,कम,амаҷ
822,klein::A,छोटा,амаҷ
823,lang::A,लंबा,ахəхəа
824,lang::A,दीर्घ,ахəхəа
825,kurz::A,लधु,акьаҿ
826,kurz::A,छोटा,акьаҿ
827,breit::A,चौड़ा,аиужь
828,breit::A,चौड़ा,аиҵых
829,schmal::A,तंग,аҭшəа
830,schmal::A,सँकरा,аҭшəа
831,dicht::A,सघन,аилач
832,dick[Gegenstand]::A,मोटा,ажəпа
833,dünn::A,महीन,
834,dünn::A,बारीक,
835,fein::A,कोमल,апа
836,fein::A,कोमल,аҵаӷа
837,fein::A,कोमल,аӡа
838,fein::A,सूक्ष्म,апа
839,fein::A,सूक्ष्म,аҵаӷа
840,fein::A,सूक्ष्म,аӡа
841,fest::A,दृढ़,аҟаца
842,fest::A,दृढ़,аӷəӷəаҟаца
843,fest::A,मज़बूत,аҟаца
844,fest::A,मज़बूत,аӷəӷəаҟаца
845,flach::A,चपटा,ақəаҟьа
846,flach::A,चपटा,аҧаҟьа
847,glatt::A,चौरस,аимаҩзы
848,glatt::A,चिकना,аимаҩзы
849,hart::A,कठोर,акьакьа
850,hart::A,सख़्त,акьакьа
851,weich::A,नरम,атата
852,weich::A,मुलायम,атата
853,rund::A,गोल,акəмпыл
854,rund::A,वर्तुल,акəмпыл
855,spitz::A,नुकीला,аҵар
856,scharf::A,पैना,аҵар
857,stumpf::A,भोथरा,ацагə
858,schwer::A,भारी,ахьанҭа
859,schwer::A,वज़नी,ахьанҭа
860,schön::A,सुंदर,аҧшӡа
861,heiß::A,उष्ण,ашы
862,warm::A,गरम,аҧха
863,kalt::A,सर्द,ахьшəашəа
864,kühl::A,ठंडा,ахьшəашəа
865,kühl::A,ठंडा,ицәыхьшәашәоу
866,frisch::A,तर,цқьа
867,frisch::A,ताज़ा,цқьа
868,feucht::A,नम,ацəаак
869,feucht::A,भीगा,ацəаак
870,nass::A,गीला,абааӡа
871,trocken::A,सूखा,Аба
872,trocken::A,सूखा,аҩа
873,trocken::A,ख़ुश्क,Аба
874,trocken::A,ख़ुश्क,аҩа
875,voll::A,भरा,азна
876,voll::A,पूरा,азна
877,leer::A,ख़ाली,аҭацəы
878,offen::A,खुला,аарта
879,geschlossen::A,बंद,ихҩоу
880,geschlossen::A,बंद,иаркыу
881,sauber::A,साफ़,ацқьа
882,sauber::A,सुथरा,ацқьа
883,schmutzig::A,गंदा,аҟьашь
884,roh::A,कच्चा,
885,reif::A,पक्व,Арҭ
886,reif::A,पक्व,аҟала
887,reif::A,पक्व,иҟалахьоу
888,reif::A,पक्का,Арҭ
889,reif::A,पक्का,аҟала
890,reif::A,पक्का,иҟалахьоу
891,lecker::A,मज़ेदार,ахаа
892,lecker::A,स्वादिष्ट,ахаа
893,süß::A,मीठा,азла
894,bitter::A,कटु,аша
895,bitter::A,कड़वा,аша
896,sauer::A,खट्टा,аҵəҵəы
897,hell::A,रोशन,алаша
898,dunkel::A,अँधेरा,алашьца
899,schwarz::A,काला,аиқуаҵәа
900,schwarz::A,स्याह,аиқуаҵәа
901,weiß::A,सफ़ेद,ашкəакəа
902,rot::A,लाल,аҟаҧшь
903,rot::A,सुर्ख़,аҟаҧшь
904,gelb::A,पीला,аҩеижь
905,gelb::A,ज़र्द,аҩеижь
906,blau::A,नीला,аҽҵәа
907,blau::A,आसमानी,аҽҵәа
908,grün::A,हरा,ашьацҧшҭəала
909,grün::A,हरा,аеҵəа
910,grau::A,धूसर,ацəыш
911,bunt::A,रंगीन,Аилыҕраа
912,bunt::A,रंगीन,аҕраҷкəын
913,bunt::A,बहुरंगा,Аилыҕраа
914,bunt::A,बहुरंगा,аҕраҷкəын
915,billig::A,सस्ता,амариа
916,teuer::A,महँगा,амҩан
917,wertvoll::A,क़ीमती,кыр иаҕсоу
918,wertvoll::A,क़ीमती,акыр иаҕсоу
919,wertvoll::A,मूल्यवान्,кыр иаҕсоу
920,wertvoll::A,मूल्यवान्,акыр иаҕсоу
921,blind::A,अंधा,алашə
922,taub::A,बहरा,адагəа
923,kräftig::A,ताक़तवर,аӷəӷəа
924,kräftig::A,शक्तिशाली,аӷəӷəа
925,stark::A,प्रबल,абаҟа
926,stark::A,बलवान्,абаҟа
927,schwach::A,कमज़ोर,акəада
928,fett::A,मोटा,аҧсыла
929,fett::A,मांसल,аҧсыла
930,schlank::A,पतला,акала
931,schlank::A,पतला,акьалантар
932,schlank::A,पतला,аиҿартə
933,schlank::A,छरहरा,акала
934,schlank::A,छरहरा,акьалантар
935,schlank::A,छरहरा,аиҿартə
936,hübsch::A,सुंदर,аҧшӡа
937,hübsch::A,ख़ूबसूरत,аҧшӡа
938,böse::A,पापी,абааҧсы
939,böse::A,दुष्ट,абааҧсы
940,dumm::A,मूर्ख,агаӡа
941,dumm::A,बुद्धू,агаӡа
942,faul::A,आलसी,аашьа
943,faul::A,सुस्त,аашьа
944,fleißig::A,मेहनती,иҟубҷоу
945,fleißig::A,परिश्रमी,иҟубҷоу
946,geizig::A,कृपण,акы
947,geizig::A,कृपण,акаҷбеи
948,geizig::A,कृपण,аҟəџьыр
949,geizig::A,कंजूस,акы
950,geizig::A,कंजूस,акаҷбеи
951,geizig::A,कंजूस,аҟəџьыр
952,klug::A,समझदार,аҟəыш
953,klug::A,समझदार,аҟəыӷа
954,klug::A,होशियार,аҟəыш
955,klug::A,होशियार,аҟəыӷа
956,klug::A,अक़्लमंद,аҟəыш
957,klug::A,अक़्लमंद,аҟəыӷа
958,geschickt::A,किशल,напҟазала
959,lieb::A,प्रिय,алашара
960,lieb::A,प्यारा,алашара
961,lustig::A,हँसमुख,алах-ҿых
962,lustig::A,हँसमुख,игурҕьаччо
963,lustig::A,हँसमुख,агурҕьа
964,lustig::A,हँसमुख,агурҿыхага
965,lustig::A,ख़ुशदिल,алах-ҿых
966,lustig::A,ख़ुशदिल,игурҕьаччо
967,lustig::A,ख़ुशदिल,агурҕьа
968,lustig::A,ख़ुशदिल,агурҿыхага
969,sanft::A,नम्र,атата
970,sanft::A,नम्र,аҟəымшəышə
971,sanft::A,नम्र,ақьыҧш
972,hungrig::A,भूखा,амлашь
973,krank::A,बीमार,ачымазаҩ
974,krank::A,अस्वस्थ,ачымазаҩ
975,nackt::A,नग्न,аҟьантаз
976,traurig::A,उदास,алахьеиқəҵага
977,traurig::A,रंजीदा,алахьеиқəҵага
978,lebendig::A,जीता,абза
979,lebendig::A,ज़िंदा,абза
980,gut::A,अच्छा,абзиа
981,schlecht::A,बुरा,-хəарҭам
982,schlecht::A,ख़राब,-хəарҭам
983,richtig::A,ठीक,иашоу
984,schlimm::A,बुरा,абааҧсы
985,schlimm::A,अप्रिय,абааҧсы
986,wahr::A,सच,агəҭылса
987,wahr::A,सच,абзиаҵəҟьа
988,alt::A,पुराना,Ажə
989,neu::A,नया,аҿыц
990,ehemalig::A,भूतपूर्व,анкьатәи
991,alt[Lebewesen]::A,बूढ़ा,абырг
992,alt[Lebewesen]::A,बूढ़ा,ақабада
993,alt[Lebewesen]::A,बूढ़ा,Ажə
994,alt[Lebewesen]::A,वृद्ध,абырг
995,alt[Lebewesen]::A,वृद्ध,ақабада
996,alt[Lebewesen]::A,वृद्ध,Ажə
997,jung::A,जवान,аҟата
998,arm::A,ग़रीब,ананамга
999,reich::A,धनी,абеиа
1000,reich::A,अमीर,абеиа
1001,bekannt::A,मालूम,адыр
1002,berühmt::A,मशहूर,адыр
1003,berühmt::A,प्रसिद्ध,адыр
1004,fremd::A,विदेशी,атəым
1005,fremd::A,अपरिचित,атəым
1006,verschieden::A,अलग,Еиуа-еиҧшым
1007,verschieden::A,भिन्न,Еиуа-еиҧшым
1008,nah::A,नज़दीकी,ааигəа
1009,fern::A,दूर,ахара
1010,fern::A,दूरस्थ,ахара
1011,linker::A,बायाँ,арма
1012,rechter::A,दायाँ,арҕьа
1013,rechter::A,दाहिना,арҕьа
1014,anderer::A,अन्य,даҽа
1015,anderer::A,अन्य,даҽакы
1016,anderer::A,दूसरा,даҽа
1017,anderer::A,दूसरा,даҽакы
1018,erster::A,पहला,актәи
1019,erster::A,प्रथम,актәи
1020,zweiter::A,दूसरा,аҩбатəи
1021,zweiter::A,द्वितीय,аҩбатəи
1022,dritter::A,तीसरा,ахҕатәи
1023,letzter::A,अंतिम,аҵыхəтəантəи
1024,letzter::A,आख़िरी,аҵыхəтəантəи
1025,allein::ADV,तनहा,мацара
1026,allein::ADV,अकेले,мацара
1027,auf einmal::ADV,वक़्त में,зныкала
1028,auf einmal::ADV,वक़्त में,зныкҟьара
1029,zusammen::ADV,एक साथ,аиц...
1030,zusammen::ADV,साथ साथ,аиц...
1031,lange::ADV,देर तक,акыраамҭа
1032,plötzlich::ADV,सहसा,иаалырҟьаны
1033,plötzlich::ADV,अचानक,иаалырҟьаны
1034,sofort::ADV,तुरंत,иаразнакҵәҟьа
1035,später::ADV,बाद को,уажəшьҭаншəа
1036,später::ADV,बाद में,уажəшьҭаншəа
1037,jetzt::ADV,अब,уажәы
1038,jetzt::ADV,अभी,уажәы
1039,heute::ADV,आज,иахьа
1040,morgen::ADV,कल,уаҵәы
1041,bald::ADV,जल्दी,иласны
1042,dann::ADV,तब,нас
1043,gestern::ADV,कल,иацы
1044,einst::ADV,एक दिन,зны
1045,einst::ADV,पहले कभी,зны
1046,damals::ADV,उस समय,усҟан
1047,damals::ADV,उन दिनों,усҟан
1048,danach::ADV,इसके बाद,нас
1049,danach::ADV,इसके पश्चात्,нас
1050,vorher::ADV,पहले,уаанӡа
1051,vorher::ADV,पेशतर,уаанӡа
1052,zuerst::ADV,पहले,азнаказы
1053,zuerst::ADV,पहले,аҧхьа
1054,einmal::ADV,एक बार,зны
1055,einmal::ADV,एक दफ़ा,зны
1056,manchmal::ADV,कभी कभी,зны-зынла
1057,oft::ADV,अक्सर,лассы-лассы
1058,immer::ADV,सदा,енагь
1059,immer::ADV,सदा,еснагь
1060,immer::ADV,हमेशा,енагь
1061,immer::ADV,हमेशा,еснагь
1062,niemals::ADV,कभी नहीं,ианакəызаалак
1063,niemals::ADV,कदापि नहीं,ианакəызаалак
1064,hier::ADV,इधर,ара
1065,hier::ADV,इधर,абра
1066,hier::ADV,इधर,араҟа
1067,hier::ADV,यहाँ,ара
1068,hier::ADV,यहाँ,абра
1069,hier::ADV,यहाँ,араҟа
1070,hierhin::ADV,इधर को,ара
1071,hierhin::ADV,इधर को,араҟа
1072,hierhin::ADV,यहाँ को,ара
1073,hierhin::ADV,यहाँ को,араҟа
1074,von hier::ADV,यहाँ से,арантә
1075,dort::ADV,उधर,уа
1076,dort::ADV,वहाँ,уа
1077,dorthin::ADV,उधर को,уахь
1078,dorthin::ADV,उधर को,анахь
1079,dorthin::ADV,वहाँ को,уахь
1080,dorthin::ADV,वहाँ को,анахь
1081,geradeaus::ADV,सीधे,ишиашоу
1082,vorwärts::ADV,आगे,ҕхьаҟа
1083,vorwärts::ADV,आगे को,ҕхьаҟа
1084,rückwärts::ADV,पीछे को,шьҭахьла
1085,zurück::ADV,वापस,шьҭахьҟа
1086,unten::ADV,नीचे,лбаа
1087,hinab::ADV,नीचे को,алада
1088,oben::ADV,ऊपर,хыхь
1089,hinauf::ADV,ऊपर को,аҩада
1090,überall::ADV,हर जगह,зегьынцьара
1091,überall::ADV,हर स्थान,зегьынцьара
1092,nicht::ADV,न,-м
1093,nicht::ADV,नहीं,-м
1094,ein wenig::ADV,कुछ,ҕыҭк
1095,ein wenig::ADV,ज़रा,ҕыҭк
1096,ein wenig::ADV,थोड़ा,ҕыҭк
1097,kaum::ADV,लगभग नहीं,аарлаҳәа
1098,kaum::ADV,लगभग नहीं,афергьҳәа
1099,kaum::ADV,बराबर नहीं,аарлаҳәа
1100,kaum::ADV,बराबर नहीं,афергьҳәа
1101,sehr::ADV,बहुत,даара
1102,so::ADV,ऐसा,ас
1103,so::ADV,ऐसा,абас
1104,noch::ADV,अभी तक,макьана
1105,nur::ADV,केवल,заҵәык
1106,nur::ADV,सिर्फ़,заҵәык
1107,schon::ADV,चुकना,уажәшьҭа
1108,schon::ADV,चुकना,аиҳа ипоу
1109,wieder::ADV,फिर,ҿыц
1110,wieder::ADV,फिर,дырҩегь
1111,wieder::ADV,फिर,дырҩегьых
1112,wieder::ADV,दुबारा,ҿыц
1113,wieder::ADV,दुबारा,дырҩегь
1114,wieder::ADV,दुबारा,дырҩегьых
1115,vergebens::ADV,व्यर्थ,баша
1116,vor::PRP,के आगे,аҕхьа
1117,vor::PRP,के सामने,аҕхьа
1118,hinter::PRP,के पीछे,нхыҵ
1119,unter::PRP,के तले,амҵа
1120,unter::PRP,के तले,амҵан
1121,unter::PRP,के नीचे,амҵа
1122,unter::PRP,के नीचे,амҵан
1123,durch::PRP,के पार,
1124,neben::PRP,के पास,ааигуара
1125,neben::PRP,की बग़ल में,ааигуара
1126,zwischen::PRP,के बीच,абжьара
1127,wegen::PRP,के कारण,-иззы
1128,wegen::PRP,के कारण,-ҟнытә
1129,wegen::PRP,की वजह से,-иззы
1130,wegen::PRP,की वजह से,-ҟнытә
1131,dies::PRN,यह,ари
1132,dies::PRN,यह,абри
1133,das::PRN,वह,Абни
1134,das::PRN,वह,убри
1135,alles::PRN,सब,зегьы
1136,alles::PRN,सब कुछ,зегьы
1137,ich::PRN,मैं,са
1138,ich::PRN,मैं,сара
1139,du::PRN,तू,бара
1140,er::PRN,यह,иара
1141,wir::PRN,हम,ҳара
1142,ihr::PRN,तुम,шәара
1143,sie::PRN,ये,дара
1144,was::FPRN,क्या,
1145,wer::FPRN,कौन,дарбан
1146,wo::FADV,किधर,иабыкуу
1147,wo::FADV,किधर,аба-
1148,wo::FADV,किधर,ахь-
1149,wohin::FADV,किधर,иабыкуу
1150,wohin::FADV,किधर,аба-
1151,wohin::FADV,किधर,ахь-
1152,wie::FADV,कैसे,-шҕа
1153,warum::FADV,क्यों,избан
1154,wieviel::FNUM,कितना,заҟа
1155,eins::NUM,एक,акы
1156,eins::NUM,एक,аӡәы
1157,zwei::NUM,दो,ҩба
1158,drei::NUM,तीन,хҕа
1159,vier::NUM,चार,ҕшьба
1160,fünf::NUM,पाँच,хəба
1161,sechs::NUM,छह,фба
1162,sieben::NUM,सात,Бжьба
1163,acht::NUM,आठ,ааба
1164,neun::NUM,नौ,жәба
1165,zehn::NUM,दस,жәаба
1166,elf::NUM,ग्यारह,жәеизатәи
1167,zwölf::NUM,बारह,жәаҩа
1168,zwanzig::NUM,बीस,ҩажәа
1169,dreißig::NUM,तीस,ҩажәижәабатәи
1170,vierzig::NUM,चालीस,ҩынҩажәа
1171,fünfzig::NUM,पचास,ҩынҩажәеижәаба
1172,sechzig::NUM,साठ,хынҩажәа
1173,siebzig::NUM,सत्तर,хынҩажәижәаба
1174,achtzig::NUM,अस्सी,ҕшьынҩажәа
1175,neunzig::NUM,नव्वे,ҕшьынҩажәижәаба
1176,hundert::NUM,सौ,шәкы
1177,tausend::NUM,हज़ार,зқьы
1178,und::CNJ,और,-и
1179,oder::CNJ,या,ма
1180,stehen::V,खड़ा होना,агылазаара
1181,sitzen::V,बैठना,атəара
1182,sitzen::V,बैठना,атəа(заа)ра
1183,liegen::V,लेटना,аиара
1184,hängen::V,लटकना,акнаҳара
1185,werden::V,बनना,аҟалара
1186,passieren::V,होना,аҟалара
1187,beginnen::V,आरंभ होना,алагара
1188,beginnen::V,प्रारंभ होना,алагара
1189,enden::V,अंत होना,алгара
1190,enden::V,ख़तम होना,алгара
1191,wechseln::V,बदलना,аҽыҧсахра
1192,aufgehen[Sonne]::V,चढ़ना,агылара
1193,aufgehen[Sonne]::V,चढ़ना,ахашлара
1194,aufgehen[Sonne]::V,चढ़ना,аҩаҵхахара
1195,aufgehen[Sonne]::V,उदित होना,агылара
1196,aufgehen[Sonne]::V,उदित होना,ахашлара
1197,aufgehen[Sonne]::V,उदित होना,аҩаҵхахара
1198,untergehen[Sonne]::V,अस्त हो जाना,аҭашəара
1199,scheinen[Sonne]::V,रोशनी देना,акаҧхара
1200,donnern::V,गरजना,адыдра
1201,wehen::V,चलना,асра
1202,strömen::V,बहना,акаҭəара
1203,strömen::V,प्रवाहित होना,акаҭəара
1204,fließen::V,बहना,ацара
1205,fließen::V,प्रवाहित होना,ацара
1206,sich drehen::V,घूमना,ахагьежьра
1207,schwanken::V,हिलना,аҵысра
1208,schwingen::V,हिलना,ахызазара
1209,schwingen::V,हिलना,акьаандара
1210,fallen::V,गिरना,акаҳара
1211,brennen::V,जलना,абылра
1212,rauchen::V,धुआँ उड़ाना,ахылҵра
1213,regnen::V,बरसना,аура
1214,gefrieren::V,जमना,аҵаара
1215,tauen::V,गलना,аӡҭра
1216,tauen::V,पिघलना,аӡҭра
1217,schmelzen::V,गलना,ақəӡыҭра
1218,schmelzen::V,गलना,аҭəара
1219,schmelzen::V,पिघलना,ақəӡыҭра
1220,schmelzen::V,पिघलना,аҭəара
1221,trocknen::V,सूखना,абара
1222,sieden::V,उबलना,ашра
1223,faulen::V,गलना,абаара
1224,faulen::V,सड़ना,абаара
1225,verfaulen::V,गलना,абаара
1226,verfaulen::V,गलना,аилашра
1227,verfaulen::V,सड़ना,абаара
1228,verfaulen::V,सड़ना,аилашра
1229,reißen::V,फटना,аҧжəара
1230,versinken::V,डूबना,аӡааҟəрылара
1231,vergehen::V,बीतना,ацара
1232,vergehen::V,गुज़रना,ацара
1233,erscheinen::V,दिखाई देना,ацəырҵра
1234,verschwinden::V,ग़ायब होना,аҵашəкəара
1235,sinken::V,घटना,атəара
1236,sinken::V,घटना,алаҟəра
1237,sinken::V,उतरना,атəара
1238,sinken::V,उतरना,алаҟəра
1239,abnehmen::V,घटना,ацӡаара
1240,abnehmen::V,घटना,аиҵалара
1241,zunehmen::V,बढ़ना,аҽырҭбаара
1242,zunehmen::V,बढ़ना,аиҵыҵра
1243,zunehmen::V,बढ़ना,арацəахара
1244,steigen::V,बढ़ना,азҳара
1245,steigen::V,बढ़ना,ашьҭыҵра
1246,steigen::V,बढ़ना,адухара
1247,steigen::V,बढ़ना,ацлара
1248,wachsen::V,उगना,азҳара
1249,glänzen::V,चमकना,ацыр-цырра
1250,glänzen::V,चमकना,ацыҩ-цыҩра
1251,glänzen::V,चमकना,аказказра
1252,funkeln::V,जगमगाना,ашап-шапра
1253,funkeln::V,जगमगाना,ацым-цымра
1254,funkeln::V,टिमटिमाना,ашап-шапра
1255,funkeln::V,टिमटिमाना,ацым-цымра
1256,lärmen::V,शोर मचाना,ашьҭыбжьгара
1257,lärmen::V,शोर मचाना,аҕьҕьаҳәа аилалара
1258,läuten::V,बजना,аҵəҵəасра
1259,klingeln::V,बजना,аҵəҵəасра
1260,klirren::V,झनझनाना,ахьархьарра
1261,klirren::V,झनझनाना,архьархьарра
1262,brausen::V,साँय-साँय करना,аилаҽҽара
1263,brausen::V,साँय-साँय करना,еилашуера
1264,rauschen::V,सरसराना,
1265,klingen::V,बजना,агара
1266,klingen::V,बजना,ашьҭыбжь гара
1267,bellen::V,भौंकना,ашра
1268,heulen::V,गुर्राना,ауура
1269,blasen::V,फूँकना,аҭəҳəара
1270,pfeifen::V,सीटी देना,ашəшəра
1271,schreien::V,चिल्लाना,аҳəҳəара
1272,schreien::V,चिल्लाना,ахəаара
1273,schreien::V,चिल्लाना,аҟаара
1274,stöhnen::V,कराहना,ақьра
1275,stöhnen::V,आहें भरना,ақьра
1276,zittern::V,काँपना,аҵыс-ҵысра
1277,leben::V,जीना,аҟазаара
1278,geboren werden::V,पैदा होना,Аира
1279,atmen::V,साँस लेना,аҕсыҕ лагаҩагара
1280,trinken::V,पीना,ажəра
1281,essen::V,खाना,акрыфара
1282,schlucken::V,निगलना,албаадара
1283,müde werden::V,थकना,ааҕсара
1284,müde werden::V,उकताना,ааҕсара
1285,einschlafen::V,सो जाना,ацəара
1286,schlafen::V,सोना,ацəазаара
1287,aufwachen::V,जागना,аҿыхара
1288,aufstehen::V,उठना,Агəылҵра
1289,sich erholen::V,सुस्ताना,аҧсшьара
1290,sich erholen::V,आराम करना,аҧсшьара
1291,krank werden::V,बीमार पड़ना,ачмазаҩхара
1292,krank sein::V,बीमार होना,аҳəарҧсарра
1293,schmerzen::V,दुखना,ахьра
1294,schmerzen::V,दर्द करना,ахьра
1295,husten::V,खाँसना,аимҳәара
1296,genesen::V,ठीक हो जाना,абзиахара
1297,genesen::V,ठीक हो जाना,аӷəӷəахара
1298,genesen::V,स्वस्थ हो जाना,абзиахара
1299,genesen::V,स्वस्थ हो जाना,аӷəӷəахара
1300,sterben::V,मरना,аҧсра
1301,umkommen::V,मरना,аҭахара
1302,sich bewegen::V,चलना,аиҭаҵра
1303,sich bewegen::V,हिलना,аиҭаҵра
1304,sich rühren::V,हिलना,ақəацара
1305,sich erheben::V,उठना,аҩагылара
1306,sich setzen::V,बैठना,атəара
1307,hinfallen::V,गिरना,акаҳара
1308,laufen::V,चलना,аныҟəара
1309,schreiten::V,क़दम जाना,ашьаҿа еихгара
1310,spazierengehen::V,सैर करना,анеи-ааира
1311,eilen::V,तेज़ी से जाना,аццакра
1312,eilen::V,शीघ्रता से चलना,аццакра
1313,sich beeilen::V,जल्दी करना,аццакра
1314,sich beeilen::V,शीघ्रता करना,аццакра
1315,sausen::V,बड़ी तेज़ी से चलना,аҧырра
1316,sausen::V,बड़ी तेज़ी से चलना,иҭрысны
1317,sausen::V,बड़ी तेज़ी से चलना,ишьҭҟьаны ацара
1318,rennen::V,भागना,аҩра
1319,rennen::V,दौड़ना,аҩра
1320,springen::V,उछलना,аҧара
1321,klettern::V,चढ़ना,ақəлара
1322,schaukeln::V,झूलना,аҟəараҟəанҽара
1323,kriechen::V,रेंगना,аҳəазара
1324,schwimmen::V,तैरना,аӡсара
1325,tauchen::V,डूबना,ахəӡааҵəира
1326,rudern::V,खेना,аҵшьра
1327,rudern::V,चप्पू चलाना,аҵшьра
1328,fahren::V,चलना,акала
1329,fahren::V,यात्रा करना,акала
1330,fliegen::V,उड़ना,аҧырра
1331,gehen::V,जाना,аиҭаҵра
1332,weggehen::V,चला जाना,ацара
1333,weggehen::V,बाहर जाना,ацара
1334,abfahren::V,छूटना,адəықəлара
