,Concept_ID,mn,pl
794,ehemalig::A,агсан,były
795,ehemalig::A,байсан,były
796,alt[Lebewesen]::A,өвгөн,stary
797,alt[Lebewesen]::A,хижээл,stary
798,jung::A,залуу,młody
799,arm::A,ядуу,ubogi
800,arm::A,ядуу,biedny
801,reich::A,баян,bogaty
802,reich::A,баялаг,bogaty
803,bekannt::A,танил,znany
804,berühmt::A,цуутай,słynny
805,berühmt::A,алдартай,słynny
806,fremd::A,харь,obcy
807,fremd::A,харь,cudzy
808,fremd::A,гадаад,obcy
809,fremd::A,гадаад,cudzy
810,verschieden::A,ондоо,różny
811,verschieden::A,янз янзын,różny
812,nah::A,ойрын,bliski
813,nah::A,дөтийн,bliski
814,fern::A,холын,daleki
815,linker::A,буруу,lewy
816,rechter::A,баруун,prawy
817,anderer::A,өөр,inny
818,anderer::A,нөгөө,inny
819,erster::A,нэгдэх,pierwszy
820,erster::A,нэгдүгээр,pierwszy
821,zweiter::A,хоёрдугаар,drugi
822,dritter::A,гуравдугаар,trzeci
823,letzter::A,сүүлийн,ostatni
824,allein::ADV,ганцаараа,sam
825,auf einmal::ADV,нэгмөсөн,naraz
826,zusammen::ADV,цуг,razem
827,zusammen::ADV,хамт,razem
828,lange::ADV,удаан,długo
829,plötzlich::ADV,гэнэт,nagle
830,sofort::ADV,дороо,natychmiast
831,später::ADV,дараа,później
832,jetzt::ADV,өнөө,teraz
833,jetzt::ADV,өнөө,obecnie
834,heute::ADV,өнөө,dziś
835,heute::ADV,өнөө,dzisiaj
836,heute::ADV,өнөөдөр,dziś
837,heute::ADV,өнөөдөр,dzisiaj
838,morgen::ADV,маргааш,jutro
839,morgen::ADV,маргаадар,jutro
840,bald::ADV,түргэн,wkrótce
841,bald::ADV,удахгүй,wkrótce
842,dann::ADV,хожим,potem
843,dann::ADV,тэгээд,potem
844,gestern::ADV,өчигдөр,wczoraj
845,einst::ADV,нэг,kiedyś
846,einst::ADV,нэг,niegdyś
847,damals::ADV,тэгэхэд,wtedy
848,damals::ADV,тэгэхэд,wówczas
849,danach::ADV,тэгээд,następnie
850,danach::ADV,дараа нь,następnie
851,vorher::ADV,урьд,przedtem
852,zuerst::ADV,анх,naprzód
853,zuerst::ADV,анх,najpierw
854,zuerst::ADV,эхлээд,naprzód
855,zuerst::ADV,эхлээд,najpierw
856,einmal::ADV,нэг удаа,raz
857,manchmal::ADV,хааяа,czasem
858,manchmal::ADV,заримдаа,czasem
859,oft::ADV,олонтоо,często
860,immer::ADV,байнга,zawsze
861,niemals::ADV,хэзээ ч,nigdy
862,niemals::ADV,хэдийд ч,nigdy
863,hier::ADV,энд,tu
864,hier::ADV,энд,tutaj
865,hierhin::ADV,нааш,tu
866,von hier::ADV,эндээс,stąd
867,dort::ADV,тэнд,tam
868,dorthin::ADV,тийш,tam
869,geradeaus::ADV,шулуун,prosto
870,vorwärts::ADV,урагшаа,naprzód
871,rückwärts::ADV,буцаан,wstecz
872,rückwärts::ADV,сөөргөө,wstecz
873,zurück::ADV,буцаж,z powrotem
874,zurück::ADV,гэдрэг,z powrotem
875,unten::ADV,дор,u dołu
876,unten::ADV,дор,na dole
877,hinab::ADV,уруу,na_dół
878,hinab::ADV,уруу,w_dół
879,oben::ADV,дээр,w górze
880,oben::ADV,дээр,na górze
881,hinauf::ADV,өөд,w górę
882,hinauf::ADV,өөд,na górę
883,hinauf::ADV,дээш,w górę
884,hinauf::ADV,дээш,na górę
885,überall::ADV,хааяагүй,wszędzie
886,überall::ADV,энд тэндгүй,wszędzie
887,nicht::ADV,эс,nie
888,nicht::ADV,-гүй,nie
889,ein wenig::ADV,жаахан,trochę
890,kaum::ADV,арай,ledwie
891,kaum::ADV,арай,prawie nie
892,kaum::ADV,арай гэж,ledwie
893,kaum::ADV,арай гэж,prawie nie
894,sehr::ADV,тун,bardzo
895,so::ADV,тэгж,tak
896,so::ADV,ингээд,tak
897,noch::ADV,дахин,jeszcze
898,noch::ADV,дахиад,jeszcze
899,nur::ADV,зөвхөн,tylko
900,nur::ADV,гагцхүү,tylko
901,schon::ADV,нэгэнт,już
902,wieder::ADV,дахин,znów
903,wieder::ADV,дахин,znowu
904,wieder::ADV,дахиад,znów
905,wieder::ADV,дахиад,znowu
906,vergebens::ADV,хий,na próżno
907,vor::PRP,өмнө,przed
908,hinter::PRP,ард,za
909,unter::PRP,доор,pod
910,durch::PRP,дундуур,przez
911,neben::PRP,хажууд,obok
912,zwischen::PRP,завсар,między
913,zwischen::PRP,хооронд,między
914,wegen::PRP,төлөө,z powodu
915,wegen::PRP,дээрээс,z powodu
916,dies::PRN,энэ,to
917,das::PRN,тэр,to
918,alles::PRN,цөм,wszystko
919,alles::PRN,бүгд,wszystko
920,ich::PRN,би,ja
921,du::PRN,чи,ty
922,er::PRN,тэр,on
923,er::PRN,тэр хүн,on
924,wir::PRN,бид,my
925,ihr::PRN,та нар,wy
926,sie::PRN,тэд,oni
927,was::FPRN,юу,co
928,wer::FPRN,хэн,kto
929,wo::FADV,хаа,gdzie
930,wo::FADV,хаана,gdzie
931,wohin::FADV,хааш,dokąd
932,wohin::FADV,хаана,dokąd
933,wie::FADV,яаж,jak
934,wie::FADV,хэрхэн,jak
935,warum::FADV,юунд,dlaczego
936,warum::FADV,яагаад,dlaczego
937,wieviel::FNUM,хэдий,ile
938,wieviel::FNUM,хэд,ile
939,eins::NUM,нэг,jeden
940,zwei::NUM,хоёр,dwa
941,drei::NUM,гурав,trzy
942,vier::NUM,дөрөв,cztery
943,fünf::NUM,тав,pięć
944,sechs::NUM,зургаа,sześć
945,sieben::NUM,долоо,siedem
946,acht::NUM,найм,osiem
947,neun::NUM,ес,dziewięć
948,zehn::NUM,арав,dziesięć
949,elf::NUM,арван нэг,jedenaście
950,zwölf::NUM,арван хоёр,dwanaście
951,zwanzig::NUM,хорь,dwadzieścia
952,dreißig::NUM,гуч,trzydzieści
953,vierzig::NUM,дөч,czterdzieści
954,fünfzig::NUM,тавь,pięćdziesiąt
955,sechzig::NUM,жар,sześćdziesiąt
956,siebzig::NUM,дал,siedemdziesiąt
957,achtzig::NUM,ная,osiemdziesiąt
958,neunzig::NUM,ер,dziewięćdziesiąt
959,hundert::NUM,зуу,sto
960,tausend::NUM,мянга,tysiąc
961,und::CNJ,ч,i
962,und::CNJ,болон,i
963,oder::CNJ,буюу,lub
964,oder::CNJ,буюу,albo
965,stehen::V,зогсох,stać
966,sitzen::V,суух,siedzieć
967,liegen::V,хэвтэх,leżeć
968,hängen::V,өлгөөтэй байх,wisieć
969,hängen::V,дүүжлээтэй байх,wisieć
970,werden::V,болох,zostać
971,werden::V,болох,stać się
972,passieren::V,тохиох,dziać się
973,passieren::V,тохиох,zdarzyć się
974,beginnen::V,эхлэх,zacząć się
975,enden::V,дүүрэх,kończyć się
976,wechseln::V,хувирах,zmienić się
977,aufgehen[Sonne]::V,мандах,wzejść
978,untergehen[Sonne]::V,жаргах,zajść
979,scheinen[Sonne]::V,гэрэлтэх,świecić
980,donnern::V,дуугарах,grzmieć
981,wehen::V,салхилах,wiać
982,wehen::V,хөөрөгдөх,wiać
983,strömen::V,гүйх,płynąć
984,strömen::V,гүйх,lać się
985,strömen::V,урсах,płynąć
986,strömen::V,урсах,lać się
987,fließen::V,урсах,ciec
988,fließen::V,урсах,płynąć
989,sich drehen::V,эргэлдэх,obracać się
990,schwanken::V,хэлбэлзэх,chwiać się
991,schwingen::V,ганхах,wahać się
992,schwingen::V,хэлбэлзэх,wahać się
993,fallen::V,унах,padać
994,brennen::V,шатах,palić się
995,rauchen::V,баагих,dymić
996,rauchen::V,баагих,dymić się
997,regnen::V,бороо орно,padać
998,gefrieren::V,хөлдөх,zamarznąć
999,tauen::V,хайлах,tajać
1000,schmelzen::V,уярах,topnieć
1001,trocknen::V,хатах,schnąć
1002,sieden::V,буцлах,wrzeć
1003,sieden::V,буцлах,kipieć
1004,sieden::V,даргилах,wrzeć
1005,sieden::V,даргилах,kipieć
1006,faulen::V,үжрэх,gnić
1007,faulen::V,өмхийрөх,gnić
1008,verfaulen::V,бээх,zgnić
1009,verfaulen::V,өгрөх,zgnić
1010,reißen::V,цуурах,urywać się
1011,versinken::V,живэх,tonąć
1012,vergehen::V,нөгчих,przechodzić
1013,vergehen::V,өнгөрөх,przechodzić
1014,erscheinen::V,гарах,zjawiać się
1015,erscheinen::V,бултайх,zjawiać się
1016,verschwinden::V,далд орох,zniknąć
1017,verschwinden::V,алга болох,zniknąć
1018,sinken::V,татрах,spadać
1019,sinken::V,доошлох,spadać
1020,abnehmen::V,багасах,spadać
1021,abnehmen::V,хорогдох,spadać
1022,zunehmen::V,ихсэх,wzrosnąć
1023,steigen::V,нэмэгдэх,wzrastać
1024,wachsen::V,өсөх,rosnąć
1025,wachsen::V,ургах,rosnąć
1026,glänzen::V,гилгэнэх,błyszczeć
1027,glänzen::V,гилбэгнэх,błyszczeć
1028,funkeln::V,гялжах,zabłyszczeć
1029,funkeln::V,гялалзах,zabłyszczeć
1030,lärmen::V,шуугих,hałasować
1031,läuten::V,цохих,dzwonić
1032,klingeln::V,хонхдох,dzwonić
1033,klingeln::V,дуугарах,dzwonić
1034,klirren::V,хангир жингэр хийх,brzęczeć
1035,brausen::V,бургилах,huczeć
1036,rauschen::V,сэржигнэх,szumieć
1037,rauschen::V,сэржигнэх,szeleścić
1038,klingen::V,хангинах,brzmieć
1039,klingen::V,хангинах,dźwięczeć
1040,bellen::V,хуцах,szczekać
1041,heulen::V,улих,wyć
1042,blasen::V,үлзэх,dmuchnąć
1043,pfeifen::V,исгэрэх,gwizdać
1044,schreien::V,хашгирах,krzyczeć
1045,stöhnen::V,ёолох,stękać
1046,stöhnen::V,гэнгэнэх,stękać
1047,zittern::V,дагжих,drżeć
1048,leben::V,амьдрах,żyć
1049,geboren werden::V,төрөх,urodzić się
1050,atmen::V,амьсгалах,oddychać
1051,trinken::V,уух,pić
1052,essen::V,идэх,jeść
1053,schlucken::V,залгих,połknąć
1054,müde werden::V,ядрах,zmęczyć się
1055,einschlafen::V,унтчих,zasnąć
1056,schlafen::V,унтах,spać
1057,aufwachen::V,сэрэх,obudzić się
1058,aufstehen::V,босох,wstać
1059,sich erholen::V,амрах,wypoczywać
1060,krank werden::V,өвдөж эхлэх,zachorować
1061,krank sein::V,өвдөх,chorować
1062,schmerzen::V,өвдөх,boleć
1063,schmerzen::V,шархирах,boleć
1064,husten::V,ханиах,kaszlać
1065,genesen::V,засрах,wyzdrowieć
1066,sterben::V,үхэх,umrzeć
1067,sterben::V,нас барах,umrzeć
1068,umkommen::V,үхэх,zginąć
1069,sich bewegen::V,хөдлөх,poruszać się
1070,sich rühren::V,хөдлөх,ruszyć się
1071,sich erheben::V,босох,podnieść się
1072,sich setzen::V,суух,usiąść
1073,hinfallen::V,ойчих,upaść
1074,laufen::V,явган явах,chodzić
1075,schreiten::V,алхах,kroczyć
1076,spazierengehen::V,зугаалах,iść na spacer
1077,eilen::V,хурдлах,pospieszać
1078,sich beeilen::V,яарах,pospieszyć się
1079,sich beeilen::V,шамдах,pospieszyć się
1080,sausen::V,давхих,pędzić
1081,rennen::V,гүйх,biec
1082,rennen::V,гүйх,biegać
1083,springen::V,харайх,skakać
1084,springen::V,дэвхрэх,skakać
1085,klettern::V,авирах,wspinać się
1086,schaukeln::V,ганхалзах,huśtać
1087,schaukeln::V,ганхалзах,kołysać
1088,kriechen::V,мөлхөх,pełzać
1089,kriechen::V,мөлхөх,czołgać się
1090,schwimmen::V,сэлэх,pływać
1091,tauchen::V,шунгах,zanurzać się
1092,rudern::V,сэлүүрдэх,wiosłować
1093,fahren::V,явах,jechać
1094,fliegen::V,нисэх,latać
1095,fliegen::V,нисэх,lecieć
1096,gehen::V,явах,iść
1097,weggehen::V,явах,odejść
1098,abfahren::V,одох,odjechać
1099,abfahren::V,хөдлөх,odjechać
1100,anhalten::V,зогсох,zatrzymać się
1101,hineingehen::V,орох,wchodzić
1102,eintreten::V,орох,wejść
1103,eintreten::V,орох,nastąpić
1104,kommen::V,ирэх,przyjść
1105,ankommen::V,хүрэх,przybyć
1106,zurückkommen::V,харих,wrócić
1107,zurückkommen::V,буцаж ирэх,wrócić
1108,bleiben::V,үлдэх,zostać
1109,warten::V,хүлээх,czekać
1110,erwarten::V,хүлээх,oczekiwać
1111,suchen::V,эрэх,szukać
1112,suchen::V,бэдрэх,szukać
1113,finden::V,олох,znaleźć
1114,versuchen::V,оролдох,próbować
1115,vorbereiten::V,бэлтгэх,przygotować
1116,lieben::V,янаглах,kochać
1117,mögen::V,таалах,lubić
1118,lachen::V,инээх,śmiać się
1119,rühren::V,сэтгэл уяруулах,wzruszyć
1120,weinen::V,уйлах,płakać
1121,schimpfen::V,хараах,kląć
1122,sich ärgern::V,уурлах,gniewać się
1123,sich fürchten::V,айх,bać się
1124,fürchten::V,айх,bać się
1125,fliehen::V,зугтах,uciekać
1126,fliehen::V,гүйж очих,uciekać
1127,flüchten::V,оргох,uciec
1128,sehen::V,үзэх,widzieć
1129,sehen::V,үзэх,zobaczyć
1130,anschauen::V,харах,oglądać
1131,ansehen::V,харах,popatrzeć na
1132,hören::V,дуулах,słyszeć
1133,zuhören::V,чагнах,słuchać
1134,probieren::V,амсаж үзэх,kosztować
1135,riechen::V,үнэрлэх,wąchać
1136,fühlen::V,мэдрэх,czuć
1137,fühlen::V,мэдрэх,odczuwać
1138,scheinen::V,шиг үзэгдэх,wydawać się
1139,zu sehen sein::V,үзэгдэх,widnieć
1140,zu sehen sein::V,харагдах,widnieć
1141,vernehmen::V,дуулах,usłyszeć
1142,frieren::V,даарах,marznąć
1143,tun::V,хийх,czynić
1144,tun::V,үйлдэх,czynić
1145,können::V,болох,móc
1146,können::V,болох,umieć
1147,wollen::V,хүсэх,chcieć
1148,anfangen::V,эхлэх,zacząć
1149,beenden::V,дуусгах,zakończyć
1150,aufhören::V,болих,przestać
1151,aufhören::V,зогсох,przestać
1152,gelingen::V,бүтэх,udać się
1153,geraten::V,илрэх,udać się
1154,öffnen::V,нээх,otworzyć
1155,öffnen::V,тайлах,otworzyć
1156,schließen::V,хаах,zamknąć
1157,stellen::V,тавих,postawić
1158,stellen::V,босгох,postawić
1159,setzen::V,суулгах,posadzić
1160,legen::V,хийх,kłaść
1161,legen::V,тавих,kłaść
1162,berühren::V,шүргэх,dotykać
1163,verbinden::V,залгах,łączyć
1164,bedecken::V,бүрэх,przykryć
1165,aufhängen::V,өлгөх,powiesić
1166,aufhängen::V,дүүжлэх,powiesić
1167,anzünden::V,асаах,zapalić
1168,anzünden::V,ноцоох,zapalić
1169,aufheben::V,өргөх,podnieść
1170,zurücklassen::V,орхих,zostawić
1171,zurücklassen::V,үлдээх,zostawić
1172,verlieren::V,гээх,zgubić
1173,fallen lassen::V,унагах,upuścić
1174,machen::V,хийх,zrobić
1175,machen::V,гаргах,zrobić
1176,herstellen::V,бүтээх,wytworzyć
1177,bauen::V,барих,budować
1178,reparieren::V,засах,naprawiać
1179,reparieren::V,сэлбэх,naprawiać
1180,verbessern::V,засах,ulepszyć
1181,verbessern::V,сайжруулах,ulepszyć
1182,ändern::V,өөрчлөх,zmienić
1183,graben::V,малтах,kopać
1184,beugen::V,бөгтийлгөх,zagiąć
1185,biegen::V,матах,zgiąć
1186,biegen::V,муруйлгах,zgiąć
1187,drehen::V,эргүүлэх,obracać
1188,wenden::V,эргүүлэх,obrocić
1189,umdrehen::V,хөрвүүлэх,obrocić
1190,heben::V,өргөх,podnosić
1191,hochheben::V,өргөх,podnieść
1192,ergreifen::V,атгах,chwycić
1193,halten::V,барих,trzymać
1194,drücken::V,дарах,naciskać
1195,schieben::V,түлхэх,pchać
1196,schieben::V,түлхэх,posuwać
1197,kratzen::V,хусах,drapać
1198,kratzen::V,маажих,drapać
1199,lecken::V,долоох,lizać
1200,beißen::V,зуух,kąsać
1201,beißen::V,хазах,kąsać
1202,abreißen::V,таслах,oderwać
1203,abschneiden::V,тайрах,odciąć
1204,binden::V,боох,wiązać
1205,binden::V,хүлэх,wiązać
1206,stecken::V,шаах,wetknąć
1207,stecken::V,шигтгэх,wetknąć
1208,brechen::V,хугалах,złamać
1209,klopfen::V,цохих,pukać
1210,klopfen::V,цохих,stukać
1211,klopfen::V,тогших,pukać
1212,klopfen::V,тогших,stukać
1213,hauen::V,дэлдэх,bić
1214,kleben::V,наах,kleić
1215,reiben::V,нухах,trzeć
1216,reiben::V,нидчих,trzeć
1217,streichen::V,нялах,smarować
1218,streichen::V,түрхэх,smarować
1219,schleifen::V,билүүдэх,ostrzyć
1220,schleifen::V,гуранздах,ostrzyć
1221,schneiden::V,огтлох,ciąć
1222,schneiden::V,огтлох,krajać
1223,rütteln::V,холхнулах,trząść
1224,schütteln::V,сэгсрэх,trząść
1225,schwenken::V,дэвэх,machać
1226,schwenken::V,даллах,machać
1227,schütten::V,цутгах,nasypać
1228,schütten::V,аягалах,nasypać
1229,füllen::V,дүүргэх,napełnić
1230,einwickeln::V,боох,zawinąć
1231,einwickeln::V,ороох,zawinąć
1232,tragen::V,авчрах,nieść
1233,schleppen::V,чирэх,wlec
1234,ziehen::V,татах,ciągnąć
1235,aufbewahren::V,хадгалах,przechowywać
1236,werfen::V,хаях,rzucać
1237,werfen::V,шидэх,rzucać
1238,fangen::V,барих,łowić
1239,packen::V,шүүрэх,chwycić
1240,verstecken::V,нуух,ukryć
1241,verstecken::V,нуух,schować
1242,teilen::V,хуваах,podzielić
1243,schicken::V,илгээх,posyłać
1244,schicken::V,явуулах,posyłać
1245,bringen::V,авчрах,przynieść
1246,bringen::V,аваачих,przynieść
1247,hinzufügen::V,нэмэх,dodać
1248,bekommen::V,хүлээн авах,dostać
1249,erhalten::V,хүлээн авах,otrzymać
1250,nehmen::V,авах,wziąć
1251,wählen::V,сонгох,wybrać
1252,auswählen::V,шилэх,wybrać
1253,bewahren::V,гамнах,zachować
1254,behindern::V,саад хийх,utrudnić
1255,behindern::V,саад хийх,przeszkadzać
1256,behindern::V,тотгор болох,utrudnić
1257,behindern::V,тотгор болох,przeszkadzać
1258,verderben::V,эвдэх,zepsuć
1259,beschädigen::V,гэмтээх,uszkodzić
1260,zerbrechen::V,хагалах,złamać
1261,zerbrechen::V,хага цохих,złamać
1262,zerreißen::V,урах,drzeć
1263,zerreißen::V,урах,rozdzierać
1264,zerstören::V,эвдэх,zniszczyć
1265,zerstören::V,сүйтгэх,zniszczyć
1266,verbrennen::V,шатаах,spalić
1267,geben::V,өгөх,dać
1268,reichen::V,өгөх,podać
1269,reichen::V,дамжуулах,podać
1270,schenken::V,бэлэглэх,darować
1271,versprechen::V,амлах,obiecać
1272,wünschen::V,ерөөх,życzyć
1273,loben::V,магтах,chwalić
1274,loben::V,сайшаах,chwalić
1275,küssen::V,озох,całować
1276,küssen::V,үнсэх,całować
1277,wiegen::V,бүүвэйлэх,kołysać
1278,zudecken::V,хучих,przykryć
1279,zudecken::V,бүтээх,przykryć
1280,wecken::V,сэрээх,zbudzić
1281,zeigen::V,үзүүлэх,pokazać
1282,führen::V,хөтлөх,wieść
1283,führen::V,хөтлөх,prowadzić
1284,lehren::V,заах,uczyć
1285,unterrichten::V,сургах,nauczać
1286,aufziehen::V,өсгөх,wychować
1287,aufziehen::V,хүмүүжүүлэх,wychować
1288,leiten::V,удирдах,kierować
1289,antreiben::V,шамдуулах,popędzić
1290,lassen::V,-уулах,zostawić
1291,einladen::V,залах,zaprosić
1292,vereinigen::V,нэгтгэх,zjednoczyć
1293,vereinigen::V,хамтруулах,zjednoczyć
1294,besuchen::V,зочлох,odwiedzić
1295,treffen::V,учрах,trafić
1296,treffen::V,учрах,spotkać
1297,treffen::V,дайралдах,trafić
1298,treffen::V,дайралдах,spotkać
1299,sich versammeln::V,хуралдах,zebrać się
1300,sich versammeln::V,хуралдах,zgromadzić się
1301,spielen::V,наадах,grać
1302,spielen::V,наадах,bawić się
1303,singen::V,дуулах,śpiewać
1304,tanzen::V,бүжиглэх,pląsać
1305,tanzen::V,бүжиглэх,tańczyć
1306,sich trennen::V,салах,rozstać się
1307,verlassen::V,хаях,opuścić
1308,retten::V,гэтэлгэх,ocalić
1309,retten::V,гэтэлгэх,uratować
1310,bewachen::V,сахих,pilnować
1311,schützen::V,хамгаалах,ochronić
1312,verteidigen::V,хамгаалах,bronić
1313,sich schlagen::V,зодолдох,pobić się
1314,schießen::V,харвах,strzelać
1315,schießen::V,буу буудах,strzelać
1316,siegen::V,ялах,zwycziężyć
1317,ärgern::V,уурлуулах,gniewać
1318,ärgern::V,уур хүргэх,gniewać
1319,schlagen::V,цохих,bić
1320,schlagen::V,цохих,uderzyć
1321,treten::V,өшиглөх,kopnąć
1322,stechen::V,хатгах,ukłuć
1323,stoßen::V,ёврох,popchnąć
1324,stoßen::V,нудрах,popchnąć
1325,stehlen::V,хулгайлах,ukraść
1326,stören::V,саад болох,zakłócić
1327,stören::V,саад болох,przeszkodzić
1328,belästigen::V,зовоох,dokuczać
1329,belästigen::V,амраахгүй байх,dokuczać
1330,verbergen::V,нуух,ukryć
1331,verbergen::V,далдлах,ukryć
1332,täuschen::V,мэхлэх,łudzić
1333,betrügen::V,хуурах,oszukać
1334,töten::V,алах,zabić
1335,wohnen::V,суух,mieszkać
1336,wohnen::V,амьдрах,mieszkać
1337,arbeiten::V,ажиллах,pracować
1338,arbeiten::V,хөдөлмөрлөх,pracować
1339,sammeln::V,түүх,zebrać
1340,sammeln::V,хураах,zebrać
1341,pflücken::V,түүх,zerwać
1342,jagen::V,агнах,polować
1343,jagen::V,гөрөөлөх,polować
1344,fischen::V,загасчлах,łowić ryby
1345,fischen::V,загас барих,łowić ryby
1346,fassen::V,барих,złapać
1347,hüten::V,маллах,paść
1348,hüten::V,хариулах,paść
1349,treiben::V,туух,pędzić
1350,anbinden::V,уях,przywiązać
1351,füttern::V,тэжээх,karmić
1352,melken::V,саах,doić
1353,hacken::V,цавчих,rąbać
1354,gießen::V,услах,lać
1355,gießen::V,услах,podlać
1356,reifen::V,боловсрох,dojrzeć
1357,zubereiten::V,бэлдэх,przyrządzić
1358,kochen::V,чанах,gotować
1359,backen::V,жигнэх,piec
1360,braten::V,шарах,piec
1361,braten::V,шарах,smażyć
1362,braten::V,хайрах,piec
1363,braten::V,хайрах,smażyć
1364,umrühren::V,хутгах,przemieszać
1365,stricken::V,нэхэх,dziać
1366,stricken::V,сүлжих,dziać
1367,nähen::V,оёх,szyć
1368,färben::V,будах,pofarbować
1369,reinigen::V,арилгах,oczyścić
1370,reinigen::V,цэвэрлэх,oczyścić
1371,waschen::V,угаах,prać
1372,abwischen::V,арчих,obetrzeć
1373,spülen::V,зайлах,płukać
1374,fegen::V,хамах,zamiatać
1375,fegen::V,шүүрдэх,zamiatać
1376,kehren::V,шүүрдэх,zamieść
1377,kehren::V,туужуудах,zamieść
1378,baden::V,усанд орох,kąpać się
1379,sich waschen::V,биеэ угаах,myć się
1380,ausziehen::V,тайлах,zdjąć
1381,anziehen::V,өмсөх,włożyć
1382,sich anziehen::V,хувцаслах,ubrać się
1383,kämmen::V,самнах,uczesać
1384,schmücken::V,гоёх,ozdabiać
1385,schmücken::V,чимэх,ozdabiać
1386,sagen::V,гэх,powiedzieć
1387,sagen::V,хэлэх,powiedzieć
1388,sprechen::V,ярих,mówić
1389,sprechen::V,өгүүлэх,mówić
1390,reden::V,хэлэх,mówić
1391,reden::V,хөөрөлдөх,mówić
1392,sich unterhalten::V,ярилцах,rozmawiać
1393,fragen::V,асуух,zapytać
1394,bitten::V,гуйх,prosić
1395,erzählen::V,өгүүлэх,opowiedzieć
1396,mitteilen::V,дуулгах,zawiadomić o
1397,mitteilen::V,мэдээлэх,zawiadomić o
1398,nennen::V,нэрлэх,nazwać
1399,rufen::V,дуудах,wołać
1400,prahlen::V,бардах,chełpić się
1401,prahlen::V,сайрхах,chełpić się
1402,übersetzen::V,орчуулах,tłumaczyć
1403,denken::V,санах,myśleć
1404,glauben::V,итгэх,sądzić
1405,glauben::V,итгэх,wierzyć
1406,bemerken::V,ажих,zauważyć
1407,bemerken::V,ажиглах,zauważyć
1408,erkennen::V,таних,poznać
1409,begreifen::V,ойлгох,zrozumieć
1410,verstehen::V,мэдэж авах,rozumieć
1411,verstehen::V,мэдэж авах,dosłyszeć
1412,lernen::V,сурах,uczyć się
1413,wissen::V,мэдэх,wiedzieć
1414,sich erinnern an::V,дурсах,przypomnieć sobie
1415,vergessen::V,мартах,zapomnieć
1416,messen::V,хэмжих,mierzyć
1417,zählen::V,тоолох,liczyć
1418,rechnen::V,тооцоох,rachować
1419,lesen::V,унших,czytać
1420,malen::V,зурах,malować
1421,zeichnen::V,дүрслэн бичих,rysować
1422,schreiben::V,бичих,pisać
1423,besitzen::V,эзэмших,posiadać
1424,kaufen::V,худалдан авах,kupić
1425,verkaufen::V,худалдах,sprzedać
1426,bezahlen::V,төлөх,zapłacić
1427,zahlen::V,төлөх,płacić
1428,beherrschen::V,эзэмших,opanować
1429,ertragen::V,тэсэх,znieść
