,Concept_ID,te,ady
603,fremd::A,అన్యమైన,хымэ
604,verschieden::A,భేదమైన,зэфэшъхьафы
605,nah::A,దగ్గఱనున్న,благъэ́
606,fern::A,దూరమందున్న,чыжьэ
607,linker::A,ఎడమప్రక్కగ,сэмэ́гу
608,rechter::A,కుడి,джабгъу
609,anderer::A,వేఱ్తెన,нэмы́кӏ
610,erster::A,మొదటి,апэр
611,zweiter::A,రెండన,я́тӏонэр
612,dritter::A,మూడో,ящэнэр
613,letzter::A,కడపటి,аужыр
614,allein::ADV,ఒంటిగా,зы
615,auf einmal::ADV,హరాత్తుగ,ардэдэм
616,auf einmal::ADV,హరాత్తుగ,асыхьатым
617,zusammen::ADV,కలిసి,зэгъусэхэ́у
618,lange::ADV,బహుకాలము,бэрэ́
619,plötzlich::ADV,హరాత్తుగ,зэкӏэм
620,sofort::ADV,తక్షణము,ардэдэм
621,sofort::ADV,తక్షణము,асыхьатым
622,später::ADV,ఇటీవలి,нэужым
623,jetzt::ADV,ఇప్పుడు,джы
624,heute::ADV,నేడు,непэ́
625,morgen::ADV,ఱేపు,неу́щы
626,bald::ADV,శీఘ్రముగ,псынкӏэу
627,dann::ADV,అప్పుడు,нэужым
628,gestern::ADV,నిన్నటి దినము,тыгъуа́с
629,einst::ADV,పూర్వమొకప్పుడు,зэгорэ́м
630,damals::ADV,అప్పుడు,армэ
631,damals::ADV,అప్పుడు,ащыгъум
632,danach::ADV,అప్పుడు,нэужым
633,vorher::ADV,ఎదుట,нахьыпэм
634,zuerst::ADV,మొదటిలో,
635,einmal::ADV,ఒకసారి,зэ
636,manchmal::ADV,అప్పటప్పటికి,
637,oft::ADV,తఱచుగా,бэрэ
638,immer::ADV,ఎల్లప్పుడు,ренэ́у
639,niemals::ADV,ఎప్పుడునులేదు,
640,hier::ADV,ఇక్కడ,
641,hierhin::ADV,ఇక్కడకు,
642,von hier::ADV,ఇక్కడనుండి,
643,dort::ADV,అక్కడ,модэ
644,dorthin::ADV,అక్కడికి,модэ́
645,geradeaus::ADV,సూటిగా,занкӏэу
646,vorwärts::ADV,ముందుకు,ыпэкӏэ
647,rückwärts::ADV,వెనుకకు,ыужыкӏэ́
648,zurück::ADV,వెనుకభాగము,ыужыкӏэ́
649,unten::ADV,క్రింద,ычӏэкӏэ́
650,hinab::ADV,కిందికి,ычӏэгъы́
651,hinab::ADV,కిందికి,ычӏэкӏэ́
652,oben::ADV,మీద,ышъхьагъы
653,hinauf::ADV,పైకి,ышъхьагъыкӏэ
654,überall::ADV,అంతటా,тыди́
655,überall::ADV,అంతటా,тыдэкӏи́
656,nicht::ADV,కాదు,-п
657,nicht::ADV,కాదు,мы-
658,ein wenig::ADV,కొంచెము,тӏэкӏу
659,kaum::ADV,చాలిచాలక,къоды́й
660,sehr::ADV,చాల,дэд
661,so::ADV,ఆలాగున,ащ фэд
662,so::ADV,ఆలాగున,мыщ фэд
663,so::ADV,ఆలాగున,джащ фэд
664,noch::ADV,ఇప్పటికిని,джыри
665,nur::ADV,మాత్రము,ныӏэ́п
666,schon::ADV,ఇదివఱకే,
667,wieder::ADV,తిరిగి,джыри
668,vergebens::ADV,నిష్ఫలముగా,пкӏэнчъэ́у
669,vor::PRP,ముందు,пашъхьэ́
670,hinter::PRP,వెనుక,кӏы́б
671,unter::PRP,క్రింద,чӏэ-
672,durch::PRP,ద్వారా,пхыры-
673,neben::PRP,దగ్గెర,дэжь
674,zwischen::PRP,మధ్య,азыфа́гу
675,wegen::PRP,కారణంగా,къы-
676,dies::PRN,ఇది,ар
677,das::PRN,అది,а
678,das::PRN,అది,мо
679,alles::PRN,సకలము,зэкӏэ́
680,ich::PRN,నేను,сэ
681,du::PRN,నీవు,о
682,er::PRN,అతడు,ар
683,wir::PRN,మనము,тэ
684,ihr::PRN,మీరు,шъо
685,sie::PRN,వారు,ахэр
686,was::FPRN,ఏమి,сыд
687,wer::FPRN,ఎవడు,хэт
688,wo::FADV,ఎక్కడ,тыдэ́
689,wohin::FADV,ఎందుకు,тыдэ́
690,wie::FADV,ఎట్టు,сыдэущтэ́у
691,warum::FADV,ఏల,сыд пае́
692,wieviel::FNUM,ఎంత,тхьапш
693,wieviel::FNUM,ఎంత,сыд фэди́з
694,eins::NUM,ఒకటి,зы
695,zwei::NUM,రెండు,тӏу
696,drei::NUM,మూడు,щы
697,vier::NUM,నాలుగు,плӏы
698,fünf::NUM,అయిదు,тфы
699,sechs::NUM,ఆఱు,хы
700,sieben::NUM,ఏరు,блы
701,acht::NUM,ఎనిమదు,и
702,neun::NUM,తొమ్మిది,бгъу
703,zehn::NUM,పది,пшӏы
704,elf::NUM,పదునొకొండు,пшӏыкӏузы́
705,zwölf::NUM,పండ్రండు,пшӏыкӏутӏу
706,zwanzig::NUM,ఇరుపది,тӏокӏы́
707,dreißig::NUM,ముప్పది,щэкӏы
708,vierzig::NUM,నలువది,тӏокӏи́тӏу
709,fünfzig::NUM,ఏబది,шъэны́ыкъу
710,sechzig::NUM,అరుపది,тӏокӏи́щ
711,siebzig::NUM,డెబ్బది,тӏокӏищырэ́ пшӏырэ́
712,achtzig::NUM,ఎనుబది,тӏокӏи́пӏ
713,neunzig::NUM,తొంబది,тӏокӏиилӏырэ́ пшӏырэ́
714,hundert::NUM,నూఱు,шъэ
715,tausend::NUM,వేయి,мин
716,und::CNJ,మఱియు,ыкӏи
717,oder::CNJ,లేక,е
718,stehen::V,నిలుచు,ущытын
719,stehen::V,నిలుచు,умыхъыен
720,sitzen::V,కూర్చుండు,уисын
721,sitzen::V,కూర్చుండు,утесын
722,liegen::V,పండుకొనుట,телъы́н
723,hängen::V,వ్రేలాడదీయు,къыщылэлын
724,hängen::V,వ్రేలాడదీయు,къыщылэлын щыгъын быхъур
725,werden::V,అగు,хъун
726,passieren::V,సంభవించు,къэхъун
727,beginnen::V,ఆరంభించు,къежьэн
728,beginnen::V,ఆరంభించు,къыублэн
729,enden::V,తీరుట,ухы́н
730,wechseln::V,మార్చు,зэхъожьы́н
731,aufgehen[Sonne]::V,ఉదయించు,къыкъокӏы́н
732,untergehen[Sonne]::V,అస్తమించు,къохьан
733,scheinen[Sonne]::V,ప్రకాశించు,къепсыи
734,donnern::V,ఉరుముట,гъогъон
735,wehen::V,దురద్పప్టము,епщэ́н
736,strömen::V,పారుట,чъэн
737,fließen::V,ప్రవహించు,чъэн
738,sich drehen::V,తిరుగు,зыгъэчэрэгъу́н
739,schwanken::V,ఆడించుట,хъые́н
740,schwingen::V,ఊగుట,зыгъэхъые́н
741,fallen::V,పడు,къефэхы́н
742,brennen::V,కాలుట,стын
743,rauchen::V,పొగసుట,ӏугъо къикӏын
744,regnen::V,కురిపించుట,къещхы́н
745,gefrieren::V,గడ్డకట్టు,дыкъын
746,tauen::V,కరగు,жъун
747,schmelzen::V,కరగు,ткӏун
748,trocknen::V,యెండుట,гъушъы́н
749,trocknen::V,యెండుట,чъэпхъу́н
750,sieden::V,ఉడుకు,жъон
751,faulen::V,క్రుళ్లు,шъун
752,verfaulen::V,క్షిణించు,шъун
753,reißen::V,చించు,зэӏэтхъы́н
754,versinken::V,మునుగు,чӏихьан
755,vergehen::V,సంభవించు,блэкӏы́н
756,erscheinen::V,కనబడు,къэлъэгъон
757,verschwinden::V,అదృశ్యమగు,кӏодыжьы́н
758,sinken::V,ముణుగుట,
759,abnehmen::V,తగ్గు,къыкӏичын
760,zunehmen::V,పెరుగుట,хэхъо́н
761,steigen::V,లేచు,къежьэн
762,wachsen::V,పెరుగు,хэхъо́н
763,wachsen::V,పెరుగు,къэкӏы́н
764,glänzen::V,ప్రకాశించు,цӏыу́н
765,funkeln::V,ప్రకాశించు,жъыу́н
766,lärmen::V,అరుచుట,бырсыры́н
767,läuten::V,మేళవించుట,теон
768,klingeln::V,వాయించుట,теон
769,klirren::V,ఘంటానాదము,
770,brausen::V,గర్జించు,шъуин
771,rauschen::V,చటచటమనుట,макъэ гъэӏун
772,klingen::V,ధ్వనించుట,къыхэӏукӏын
773,bellen::V,అఱచు,хьакъу́н
774,heulen::V,కూయు,быун
775,blasen::V,దురద్పప్టము,епщэ́н
776,pfeifen::V,ఈలవేయు,шъуин
777,schreien::V,అఱచు,куо́н
778,schreien::V,అఱచు,кӏыи́н
779,stöhnen::V,మూలుగు,щэӏун
780,zittern::V,వణకు,кӏэзэзын
781,leben::V,జీవించుట,псэу́н
782,geboren werden::V,పుట్టుట,къэхъун
783,atmen::V,ఉపిరి తీయు,жьы къэщэ́н
784,trinken::V,త్రాగు,ешъо́н
785,essen::V,తిను,шхын
786,schlucken::V,మ్రింగు,бдырыин
787,müde werden::V,అలయు,пшъын
788,einschlafen::V,నిద్రించు,хэчъыен
789,schlafen::V,నిద్రురించు,чъые́н
790,aufwachen::V,మేలుకొను,къэущы́н
791,aufstehen::V,లేచు,уцу́н
792,sich erholen::V,నడ్డి వాల్చు,зыгъэпсэфын
793,krank werden::V,జబ్బుపడు,сымаджэ́ хъун
794,krank sein::V,జబ్బు చేయు,сымэджэ́н
795,schmerzen::V,నొచ్చుట,сымэджэ́н
796,husten::V,దగ్గుట,пскэ́н
797,genesen::V,కుదురుట,хъужьын
798,sterben::V,మరణించు,лӏэн
799,umkommen::V,నశించు,хэкӏодэн
800,sich bewegen::V,కదలు,хъые́н
801,sich rühren::V,కదలు,хъые́н
802,sich erheben::V,లేచు,къэтэджын
803,sich setzen::V,కూర్చుణ్డు,тӏысы́н
804,hinfallen::V,దొర్లు,ебэджы́н
805,laufen::V,నడచు,кӏон
806,schreiten::V,అడుగుపెట్టుట,кӏон
807,spazierengehen::V,పచారు చేయు,къэкӏухьэн
808,eilen::V,తొందరపడు,гузэжъон
809,sich beeilen::V,త్వరపెట్టు,гуӏэ́н
810,sausen::V,విసరికొట్టు,псынкӏэ́у чъэн
811,rennen::V,పరుగెత్తు,чъэн
812,springen::V,దుముకు,пкӏэн
813,klettern::V,ఎక్కు,дэцохъоен
814,schaukeln::V,ఉయ్యాల ఊగు ,уешӏэн
815,kriechen::V,ప్రాకు,цохъо́н
816,schwimmen::V,ఈదు,есы́н
817,tauchen::V,మునుగు,зычӏэгъэо́н
818,rudern::V,తెడ్లతోఁగడపు,къошъо бэщкӏэ фын
819,fahren::V,నడపు,кӏон
820,fliegen::V,ఎగురు,быбы́н
821,gehen::V,పోవు,кӏон
822,weggehen::V,బయలుదేరు,ӏукӏын
823,abfahren::V,విడిచిపోవు,ежьэн
824,anhalten::V,నిలుపు,къэуцу́н
825,hineingehen::V,ప్రవేశించు,ихьан
826,eintreten::V,ప్రవేశించు,чӏэхьан
827,kommen::V,వచ్చు,къэкӏо́н
828,ankommen::V,వచ్చి చేరు,къэсы́н
829,zurückkommen::V,తిరిగీవచ్చుట,гъэзэжьын
830,bleiben::V,ఉండు,къэнэ́н
831,warten::V,కనిపెట్టు,пэплъэ́н
832,erwarten::V,నిరిక్షించు,ежэн
833,suchen::V,వెదకు,лъыхъу́н
834,finden::V,కనుగొను,къэгъоты́н
835,finden::V,కనుగొను,къыхэгъэщы́н
836,versuchen::V,ప్రయత్నించు,пылъы́н
837,vorbereiten::V,తయారుచేయు,гъэхьазыры́н
838,lieben::V,ప్రేమించు,шӏу плъэгъу́н
839,mögen::V,ఇష్టపడు,шӏу плъэгъу́н
840,lachen::V,నవ్వు,щхын
841,rühren::V,గుండె తాకు,гур гъэузын
842,weinen::V,వీడ్చు,гъын
843,schimpfen::V,గొణుగు,хъонэн
844,sich ärgern::V,అలుగు,губжы́н
845,sich fürchten::V,భయపడు,щынэ́н
846,fürchten::V,భయపడు,щынэ́н
847,fliehen::V,పాఱిపోపు,
848,flüchten::V,తప్పించుకొను,
849,sehen::V,చూచు,льэгъу́н
850,anschauen::V,చూచు,плъэн
851,anschauen::V,చూచు,еплъы́н
852,ansehen::V,కాచియుండు,плъэн
853,hören::V,విను,зэхэхын
854,zuhören::V,విను,дэӏо́н
855,probieren::V,చవిచూచుట,хэӏэн
856,riechen::V,వాసనచూచు,пэмэ́н
857,fühlen::V,స్పర్శించుట,зэхэпшӏэн
858,scheinen::V,కనబడు,уащыхъу́н
859,scheinen::V,కనబడు,уашӏошӏы́н
860,zu sehen sein::V,చూవు,зэрэлъэгъу́н
861,vernehmen::V,విను,зэхэхын
862,frieren::V,చలికి వడకు,дыкъын
863,frieren::V,చలికి వడకు,пӏыкӏэн
864,frieren::V,చలికి వడకు,чъыӏэ́ лӏэн
865,tun::V,చేయు,шӏын
866,können::V,గల,лъэкӏы́н
867,wollen::V,కోరు,фэе́н
868,anfangen::V,ఆరంభించు,ублэн
869,beenden::V,ముగించు,ухы́н
870,aufhören::V,నిలుపు,щыгъэтын
871,gelingen::V,గెలుపాందు,хъун
872,geraten::V,వెలువడు,
873,öffnen::V,తెఱచు,ӏухы́н
874,schließen::V,మూయు,игъэсэн
875,stellen::V,ఉంచు,бгъэуцун
876,setzen::V,ఉంచు,гъэтӏысы́н
877,legen::V,పెట్టు,хэлъхьа́н
878,berühren::V,తాకు,эӏэн
879,berühren::V,తాకు,нэсын
880,verbinden::V,చేర్చుట,зэхэпхэ́н
881,verbinden::V,చేర్చుట,пхын
882,bedecken::V,మూయు,техъо́н
883,aufhängen::V,వ్రేలాడదీయు,пылъэ́н
884,anzünden::V,వెలిగించు,хэгъэнэ́н
885,aufheben::V,సేకరించు,
886,zurücklassen::V,విడుచు,къэгъэнэ́н
887,verlieren::V,పోగొట్టుకొను,чӏэ́нэн
888,verlieren::V,పోగొట్టుకొను,шӏокӏоды́н
889,fallen lassen::V,జాఱవిడుచు,чӏэунэн
890,fallen lassen::V,జాఱవిడుచు,пӏэпызын
891,machen::V,చేయు,шӏын
892,herstellen::V,ఉత్పత్తిచేయు,шӏы́н
893,bauen::V,నిర్మించు,шӏы́н
894,reparieren::V,సరిచేయు,дыжьы́н
895,verbessern::V,వృద్ధి చేయు,нахьышӏу пшӏын
896,verbessern::V,వృద్ధి చేయు,нахь дэгъу пшӏын
897,ändern::V,మార్చు,зэблэхъу́н
898,graben::V,త్రవ్వు,тӏын
899,beugen::V,వంచు,
900,biegen::V,వంచు,уфэн
901,drehen::V,నూలువడుకు,гъэчэрегъу́
902,wenden::V,త్రిప్పు,пӏонтӏэн
903,wenden::V,త్రిప్పు,бгъэзэн
904,wenden::V,త్రిప్పు,уӏубын
905,umdrehen::V,త్రిప్పు,
906,heben::V,ఎత్తు,ӏэты́н
907,hochheben::V,ఎత్తు,ӏэты́н
908,ergreifen::V,వశపఱచుకొను,къэубыты́н
909,halten::V,ఉంచు,ӏыгъы́н
910,drücken::V,అణచు,тэӏункӏэн
911,schieben::V,నొక్కు,уеӏункӏын
912,schieben::V,నొక్కు,уетӏыргун
913,kratzen::V,గోకు,цӏэнтхъун
914,lecken::V,నాకు,бзэи́н
915,beißen::V,కఱచు,ецэкъэ́н
916,abreißen::V,తెగతెంచు,къичын
917,abreißen::V,తెగతెంచు,пытхъын
918,abschneiden::V,తెగకొట్టు,пыупкӏын
919,abschneiden::V,తెగకొట్టు,гобзыкӏын
920,binden::V,కట్టు,епхын
921,stecken::V,తగులుకొనివుండుట,хэсэн
922,brechen::V,పగులగొట్టు,зэпыпкӏын
923,klopfen::V,కొట్టు,теон
924,hauen::V,కొట్టు,теон
925,kleben::V,అంటుకొను,щхэн
926,reiben::V,రాచు,пӏотын
927,streichen::V,వ్యాపింపజేయు,щыфэн
928,schleifen::V,రాచు,гъэчаны́н
929,schleifen::V,రాచు,кӏэлыкӏы́н
930,schneiden::V,కోయు,бзын
931,rütteln::V,కుదిలించుట,гъэсысын
932,schütteln::V,కదల్చు,гъэсысын
933,schwenken::V,ఊచుట,ӏэ шӏын
934,schütten::V,పోయు,икӏэ́н
935,füllen::V,నింపు,из шӏын
936,einwickeln::V,చుట్టు,кӏоцӏыщыхьа́н
937,tragen::V,మోయు,хьын
938,schleppen::V,ఈడ్చు,пхьын
939,schleppen::V,ఈడ్చు,плъэшъун
940,ziehen::V,ఈడ్చు,пкъудыин
941,ziehen::V,ఈడ్చు,пщэн
942,ziehen::V,ఈడ్చు,плъэшъун
943,aufbewahren::V,కాపాడు,пӏыгъын
944,aufbewahren::V,కాపాడు,уухъумэн
945,werfen::V,విసరు,дзын
946,fangen::V,పట్టుకొను,къэубыты́н
947,packen::V,పట్టుకొను,къэубыты́н
948,verstecken::V,దాచు,бгъэбылъын
949,teilen::V,భాగించు,гощы́н
950,schicken::V,పంపు,гъахьы́н
951,bringen::V,తెచ్చు,къэхьы́н
952,hinzufügen::V,చేర్చు,хэгъэхъо́н
953,bekommen::V,సంపాదించు,
954,erhalten::V,పుచ్చుకొను,
955,nehmen::V,తీసికొను,къытехы́н
956,wählen::V,ఇష్టపడు,къыхэхы́н
957,auswählen::V,ఏరుకొను,къыхэхы́н
958,bewahren::V,భద్రపఱుచు,къэухъумэн
959,behindern::V,అడ్డగించుట,пэрыохъу хъун
960,verderben::V,చెఱచు,къутэн
961,beschädigen::V,చెరుపుట,къутэн
962,zerbrechen::V,పగులగొట్టు,къутэн
963,zerreißen::V,చించు,зэӏэтхъы́н
964,zerstören::V,వాశనము చేయు,къутэ́н
965,verbrennen::V,కాల్చు,гъэсты́н
966,geben::V,ఇచ్చు,еты́н
967,reichen::V,అందుకొనుట,еты́н
968,schenken::V,అర్పించు,еты́н
969,versprechen::V,వాగ్దత్తము చేయు,гъэгугъэ́н
970,wünschen::V,కోరు,шӏоигъо́н
971,loben::V,స్తుతించు,щытхъун
972,küssen::V,ముద్దుపెట్టుకొను,ебэу́н
973,wiegen::V,ఊచుట,гъэхъыен
974,zudecken::V,మూయు,техъо́н
975,wecken::V,నిద్రపలేపుట,къэгъэущы́н
976,zeigen::V,చూవు,гъэлъэгъо́н
977,führen::V,దారిచూపు,щэн
978,lehren::V,బోధించు,егъэджэ́н
979,lehren::V,బోధించు,егъэшӏэн
980,unterrichten::V,నేర్పు,егъэджэ́н
981,aufziehen::V,పెంచు,пӏун
982,leiten::V,తీసుకపోవుట,гъэзекӏон
983,antreiben::V,ప్రేరేపించు,къепфылӏэн
984,lassen::V,అనుమతించు,еты́н
985,einladen::V,ఆహ్వానించు,къегъэблэгъэн
986,vereinigen::V,కూడుట,зэгогъэхьан
987,besuchen::V,పోయి చూచు,щыӏэ́н
988,treffen::V,కలియు,ӏукӏэ́н
989,treffen::V,కలియు,пэгъокӏы́н
990,sich versammeln::V,కూర్చు,зэхэхьан
991,spielen::V,ఆట లాడు,джэгу́н
992,singen::V,పాడు,орэ́д къэӏо́н
993,tanzen::V,నృత్యముచేయు,къэшъо́н
994,sich trennen::V,ఎడబాయుట,зэгокӏыжьы́ных
995,verlassen::V,విడుచు,бгынэн
996,verlassen::V,విడుచు,хэкӏыжьын
997,retten::V,తప్పించుట,къыхэпхыжьын
998,retten::V,తప్పించుట,къэбгъэнэжьын
999,bewachen::V,కాపాడు,къэгъэгъунэн
1000,schützen::V,రక్షించు,ухъумэ́н
1001,verteidigen::V,రక్షించు,къэухъумэн
1002,sich schlagen::V,జగడమాడు,эзэон
1003,schießen::V,కాల్చు,он
1004,siegen::V,గెలుచు,текӏо́н
1005,ärgern::V,పీడించుట,бгъэгубжын
1006,schlagen::V,కొట్టు,ео́н
1007,treten::V,తన్ను,
1008,stechen::V,కుట్టు,хэӏун
1009,stoßen::V,గెంటు,тӏыро́н
1010,stoßen::V,గెంటు,уеӏункӏын
1011,stehlen::V,దొంగిలించు,тыгъу́н
1012,stören::V,కలతపఱచు,бгъэгумэкӏын
1013,belästigen::V,పీడించు,бгъэгумэкӏын
1014,verbergen::V,దాచు,ушъэфын
1015,täuschen::V,మోసము చేయు,гъэпцӏэ́н
1016,betrügen::V,మోసపుచ్చు,гъэпцӏэ́н
1017,töten::V,చంపు,уикӏын
1018,wohnen::V,నివసించు,дэсын
1019,arbeiten::V,పనిచేయు,лэжьэ́н
1020,sammeln::V,ప్రోగుచేయు,угъои́н
1021,pflücken::V,యేరుట,къыпычы́н
1022,jagen::V,వేటాడు,шэкӏон
1023,jagen::V,వేటాడు,ешэкӏон
1024,fischen::V,వెదకు,пцэжъые уешэн
1025,fassen::V,పట్టుకొమ,къэубыты́н
1026,hüten::V,మందచేరుట,хэхъо́н
1027,treiben::V,నడపు,пфын
1028,anbinden::V,కట్టు,епхын
1029,füttern::V,భోజనము పెట్టు,гъэшхэ́н
1030,melken::V,పాలు పితుకు,щын
1031,hacken::V,నఱకు,упкӏэтэн
1032,gießen::V,నీళ్ళుకట్టుట,тепкӏэн
1033,reifen::V,పండుట,игъо хъун
1034,zubereiten::V,వండు,бгъэхьазырын
1035,kochen::V,వండు,шӏы́н
1036,backen::V,రొట్టెకాల్చు,гъэжъэ́н
1037,braten::V,వేపు,гъэжъэ́н
1038,umrühren::V,కదులుట,зэхэгъэкӏухьан
1039,stricken::V,అల్లు,хъын
1040,nähen::V,కుట్టు,дэн
1041,färben::V,రంగు వేయు,бгъэлэн
1042,reinigen::V,శుభ్రము చేయు,укъэбзы́н
1043,waschen::V,కడుగు,бгыкӏын
1044,abwischen::V,తుడుచు,лъэкӏы́н
1045,spülen::V,నీటిలో జడించు,дэгъэчъыхьан
1046,fegen::V,ఊడ్చు,пхъэнкӏы́н
1047,kehren::V,ఊడ్చు,пхъэнкӏы́н
1048,baden::V,స్నానము చేయు,зыгъэпскӏын
1049,sich waschen::V,కడుగు,зытхьакӏы́н
1050,ausziehen::V,విప్పు,къытехы́н
1051,anziehen::V,ధరించు,щылъэ́н
1052,sich anziehen::V,బట్టలు వేసుకొను,зыфэпэн
1053,sich anziehen::V,తొడుగుకొను,зыфэпэн
1054,kämmen::V,దువ్వుట,жьын
1055,schmücken::V,అలంకరించు,гъэдэхэ́н
1056,sagen::V,చెప్పు,къэӏон
1057,sprechen::V,చెప్పు,псэлъэ́н
1058,reden::V,మాటలాడు,гущыӏэ́н
1059,sich unterhalten::V,ముచ్చటలాడు,зэдэгущыӏэн
1060,fragen::V,ప్రశ్నించు,упчӏэ́н
1061,bitten::V,కోరు,лъэӏо́н
1062,erzählen::V,చెప్పు,къэпӏотэ́н
1063,mitteilen::V,తెలియజేయు,макъэ егъэӏун
1064,nennen::V,పేరు వెట్టు,цӏэ фэусы́н
1065,rufen::V,పిలుచు,джэн
1066,prahlen::V,జల్లి,узыщытхъужьы́н
1067,übersetzen::V,తర్జుమాచేయు,бгъэкӏотэн
1068,denken::V,ఆలోచించు,егупшысэ́н
1069,glauben::V,నమ్ము,уивыхъэ́ телъы́н
1070,bemerken::V,గుర్తించు,гу лъыптэ́н
1071,erkennen::V,గుర్తించు,зэхэпхын
1072,erkennen::V,గుర్తించు,зэбгъэшӏэн
1073,begreifen::V,గ్రహించు,гурыӏо́н
1074,verstehen::V,గ్రహించు,зэхэхын
1075,lernen::V,నేర్చు కొను,еджэ́н
1076,wissen::V,తెలిసికొను,шӏэн
1077,sich erinnern an::V,జ్ఞాపకముంచుకొను,къэшӏэжьын
1078,vergessen::V,మఱచిపోవు,пщыгъупшэжьы́н
1079,messen::V,కొలుచుట,шын
1080,zählen::V,లెక్కపెట్టు,плъытэ́н
1081,rechnen::V,లెక్కపెట్టు,плъытэ́н
1082,rechnen::V,లెక్కపెట్టు,угугъэ́н
1083,lesen::V,చదువు,еджэ́н
1084,malen::V,పూనుట,шӏын
1085,zeichnen::V,వ్రాసుట,шӏын
1086,schreiben::V,వ్రాయు,тхын
1087,besitzen::V,కలిగియుండు,иӏэн
1088,kaufen::V,కొను,щэфы́н
1089,verkaufen::V,అమ్ము,щэн
1090,bezahlen::V,చెల్లించు,птын
1091,bezahlen::V,చెల్లించు,лъыптын
1092,bezahlen::V,చెల్లించు,птыжьы́н
1093,zahlen::V,చెల్లించు,птын
1094,zahlen::V,చెల్లించు,лъыптын
1095,beherrschen::V,ఏలు,иунаеу иӏэн
1096,ertragen::V,భరించు,щэчы́н
