,Concept_ID,az,mdf
785,hier::ADV,bura,тяса
786,hier::ADV,burada,тяса
787,hierhin::ADV,buraya,сей
788,hierhin::ADV,buraya,тяза
789,von hier::ADV,buradan,тя́ста
790,dort::ADV,ora,тоса
791,dort::ADV,orada,тоса
792,dorthin::ADV,oraya,тов
793,dorthin::ADV,oraya,тоза
794,geradeaus::ADV,düz,ви́деста
795,vorwärts::ADV,irəli,и́нголи
796,rückwärts::ADV,geri,ме́ки
797,zurück::ADV,geriyə,ме́ки
798,unten::ADV,aşağıda,ала
799,hinab::ADV,aşağı,алу
800,oben::ADV,yuxarıda,вяре
801,hinauf::ADV,yuxarı,вяри
802,überall::ADV,hər yerdə,се́мбе ва́стова
803,nicht::ADV,-ma-,аф
804,ein wenig::ADV,bir az,аф лама
805,kaum::ADV,güclə,а́ньцек
806,sehr::ADV,çox,пяк
807,so::ADV,belə,ста́не
808,noch::ADV,hələ,нинге
809,nur::ADV,yalnız,аньцек
810,schon::ADV,artıq,ни
811,wieder::ADV,yenə,та́га
812,vergebens::ADV,boş yerə,стак
813,vor::PRP,önündə,инголе
814,hinter::PRP,arxasında,фтала
815,hinter::PRP,arxasında,мельге
816,unter::PRP,altında,ала
817,durch::PRP,içindən,пачк
818,neben::PRP,yanında,ваксса
819,zwischen::PRP,arasında,ёткса
820,wegen::PRP,üçün,сюнеда
821,wegen::PRP,ötəri,сюнеда
822,dies::PRN,bu,тя
823,das::PRN,o,ся
824,das::PRN,o,тона
825,alles::PRN,hər şey,сембе
826,ich::PRN,mən,мон
827,du::PRN,sən,тон
828,er::PRN,o,сон
829,wir::PRN,biz,минь
830,ihr::PRN,siz,тинь
831,sie::PRN,onlar,синь
832,was::FPRN,nə,мезе
833,wer::FPRN,kim,кие
834,wo::FADV,harada,коса
835,wohin::FADV,haraya,ков
836,wohin::FADV,haraya,коза
837,wie::FADV,necə,ко́да
838,warum::FADV,niyə,мес
839,warum::FADV,nə üçün,мес
840,wieviel::FNUM,neçə,мзя́ра
841,wieviel::FNUM,nə qədər,мзя́ра
842,eins::NUM,bir,фкя
843,zwei::NUM,iki,кафта
844,drei::NUM,üç,колма
845,vier::NUM,dörd,ниле
846,fünf::NUM,beş,вете
847,sechs::NUM,altı,кота
848,sieben::NUM,yeddi,сисем
849,acht::NUM,səkkiz,кафкса
850,neun::NUM,doqquz,ве́йхкса
851,zehn::NUM,on,кемонь
852,elf::NUM,on bir,кефкие
853,zwölf::NUM,on iki,кемгафтува
854,zwanzig::NUM,iyirmi,комсь
855,dreißig::NUM,otuz,колмогемонь
856,vierzig::NUM,qırx,нильге́монь
857,fünfzig::NUM,əlli,ве́дьгемонь
858,sechzig::NUM,altmış,ко́дгемонь
859,siebzig::NUM,yetmiş,сизьге́монь
860,achtzig::NUM,səksən,ка́фксогемонь
861,neunzig::NUM,doxsan,ве́йхксогемонь
862,hundert::NUM,yüz,сяда
863,tausend::NUM,min,тёжянь
864,und::CNJ,və,и
865,und::CNJ,və,дъ
866,oder::CNJ,ya,или
867,oder::CNJ,ya,али
868,stehen::V,durmaq,а́щемс стя́да
869,sitzen::V,oturmaq,ащемс озада
870,liegen::V,uzanmaq,ма́дозь а́щемс
871,hängen::V,asılmaq,нюрьгомс
872,werden::V,olmaq,арамс
873,werden::V,olmaq,тиевомс
874,passieren::V,olmaq,лисэмс
875,passieren::V,olmaq,эвондамс
876,passieren::V,baş vermək,лисэмс
877,passieren::V,baş vermək,эвондамс
878,beginnen::V,başlamaq,ушедомс
879,enden::V,bitmək,лоткамс
880,wechseln::V,dəyişmək,по́лафнемс
881,aufgehen[Sonne]::V,doğmaq,стямс
882,aufgehen[Sonne]::V,doğmaq,лисемс
883,untergehen[Sonne]::V,batmaq,валгомс
884,scheinen[Sonne]::V,parlamaq,ва́лдоптомс
885,donnern::V,guruldamaq,торамс
886,wehen::V,əsmək,уфа́мс
887,strömen::V,axmaq,шудемс
888,fließen::V,axmaq,шудемс
889,sich drehen::V,dönmək,шаромс
890,schwanken::V,yellənmək,якамс
891,schwingen::V,yellənmək,люксемс
892,schwingen::V,yellənmək,нюрьсемс
893,fallen::V,düşmek,прамс
894,fallen::V,düşmek,прашендомс
895,brennen::V,yanmaq,паломс
896,rauchen::V,tüstüləmək,качадомс
897,regnen::V,yağmaq,пиземс
898,gefrieren::V,donmaq,эйндамс
899,gefrieren::V,donmaq,кельмомс
900,tauen::V,ərimək,соламс
901,schmelzen::V,ərimək,соламс
902,trocknen::V,qurumaq,коськомс
903,sieden::V,qaynamaq,лакамс
904,faulen::V,çürümək,наксадомс
905,verfaulen::V,çürümək,наксадомс
906,reißen::V,yırtılmaq,сязевомс
907,versinken::V,batmaq,ваямс
908,vergehen::V,ötmək,ётамс
909,erscheinen::V,görünmək,эвондамс
910,verschwinden::V,yox olmaq,юма́мс
911,sinken::V,enmək,валгомс
912,abnehmen::V,azalmaq,киремс
913,zunehmen::V,artmaq,ламокстомс
914,zunehmen::V,artmaq,рашнемс
915,steigen::V,yüksəlmək,кеподемс
916,wachsen::V,böyümək,касомс
917,glänzen::V,parlamaq,цинзелдомс
918,glänzen::V,parlamaq,цифордомс
919,funkeln::V,parıldamaq,ци́фтордомс
920,lärmen::V,səs-küy etmək,жалнамс
921,läuten::V,çalmaq,гайфтемс
922,klingeln::V,zəng etmək,гайфтемс
923,klirren::V,cingildəmək,ка́нзеркшнемс
924,brausen::V,gurlamaq,жоледемс
925,rauschen::V,xışıldamaq,вжнамс
926,rauschen::V,xışıldamaq,гамнамс
927,klingen::V,səslənmək,кайгомс
928,bellen::V,hürmək,ува́мс
929,heulen::V,ulamaq,сувомс
930,heulen::V,ulamaq,урнамс
931,blasen::V,üfləmək,уфа́мс
932,pfeifen::V,fit vermek,вяшкомс
933,schreien::V,bağırmaq,пешкодомс
934,schreien::V,qışqırmaq,пешкодомс
935,stöhnen::V,inləmək,куфцемс
936,zittern::V,titrəmək,таромс
937,leben::V,yaşamaq,эрямс
938,geboren werden::V,doğmaq,шачемс
939,atmen::V,nəfəs almaq,ажнамс
940,trinken::V,içmek,симомс
941,essen::V,yemək,ярхцамс
942,schlucken::V,udmaq,нилемс
943,müde werden::V,yorulmaq,сиземс
944,einschlafen::V,yuxuya getmək,матодовомс
945,schlafen::V,uyumaq,удомс
946,aufwachen::V,oyanmaq,съргоземс
947,aufstehen::V,yuxudan durmaq,стямс
948,sich erholen::V,dincəlmək,ваймосемс
949,krank werden::V,xəstə olmaq,сярядькстомс
950,krank sein::V,azarlanmaq,сярядемс
951,krank sein::V,xəstələnmək,сярядемс
952,schmerzen::V,ağrimaq,сярядемс
953,husten::V,öksürmək,козомс
954,genesen::V,sağalmaq,пъ́чкамс
955,sterben::V,ölmək,куломс
956,sterben::V,vəfat etmək,куломс
957,umkommen::V,həlak olmaq,юма́мс
958,sich bewegen::V,hərəkət etmək,шаштомс
959,sich rühren::V,tərpənmək,сърхка́мс
960,sich erheben::V,qalxmaq,стямс
961,sich setzen::V,oturmaq,озамс
962,hinfallen::V,yıxılmaq,прамс
963,hinfallen::V,yıxılmaq,сяворемс
964,laufen::V,yerimək,якамс
965,schreiten::V,addım atmaq,молемс
966,schreiten::V,addım atmaq,аськолямс
967,spazierengehen::V,gəzmək,якамс
968,eilen::V,atılmaq,эряскодомс
969,sich beeilen::V,tələsmək,эряскодомс
970,sausen::V,çırpmaq,лиемс
971,rennen::V,qaçmaq,арнемс
972,springen::V,sıçramaq,комотнемс
973,klettern::V,dırmanmaq,ку́цемс
974,schaukeln::V,sallanmaq,нюрямс
975,kriechen::V,sürünmək,шаштомс комада
976,schwimmen::V,üzmek,уемс
977,tauchen::V,dalmaq,юпиемс
978,tauchen::V,dalmaq,чёпафнемс
979,rudern::V,avarlamaq,па́немс ве́неж
980,fahren::V,sürmək,ардомс
981,fliegen::V,uçmaq,лиемс
982,gehen::V,getmək,молемс
983,weggehen::V,getmək,тумс
984,abfahren::V,yola düşmək,тумс
985,anhalten::V,saxlamaq,лоткамс
986,hineingehen::V,girmək,сува́мс
987,eintreten::V,girmək,сува́мс
988,eintreten::V,daxil olmaq,сува́мс
989,kommen::V,gəlmək,самс
990,ankommen::V,gəlib çatmaq,самс
991,ankommen::V,gəlib çatmaq,пачкодемс
992,zurückkommen::V,qayıtmaq,мърдамс
993,bleiben::V,qalmaq,иля́домс
994,warten::V,gözləmək,учемс
995,erwarten::V,bəkləmək,учемс
996,suchen::V,aramaq,вешемс
997,suchen::V,axtarmaq,вешемс
998,finden::V,tapmaq,мумс
999,versuchen::V,çalışmaq,варчсемс
1000,vorbereiten::V,hazırlamaq,анокламс
1001,lieben::V,sevmək,кельгомс
1002,mögen::V,xoşlamaq,кельгомс
1003,lachen::V,gülmək,рахамс
1004,lachen::V,gülmək,рахсемс
1005,rühren::V,həyəcanlandırmaq,токамс седи
1006,weinen::V,ağlamaq,авардемс
1007,schimpfen::V,küfr etmək,сюцемс
1008,sich ärgern::V,acıqlanmaq,кяжиямс
1009,sich fürchten::V,qorxmaq,пелемс
1010,fürchten::V,qorxmaq,пелемс
1011,fliehen::V,qaçmaq,ворьгодемс
1012,flüchten::V,qaçmaq,ша́домс
1013,flüchten::V,qaçmaq,во́рьгодемс
1014,sehen::V,görmək,няемс
1015,anschauen::V,baxmaq,ваномс
1016,ansehen::V,baxmaq,ваномс
1017,hören::V,duymaq,марямс
1018,hören::V,eşitmək,марямс
1019,zuhören::V,dinləmək,ку́лхдоньомс
1020,probieren::V,dadına baxmaq,варжамс
1021,riechen::V,qoxlamaq,никса́мс
1022,fühlen::V,duymaq,марямс
1023,scheinen::V,görünmək,ня́евомс
1024,zu sehen sein::V,görünmək,ня́евомс
1025,vernehmen::V,eşitmək,марямс
1026,frieren::V,üşümək,паломс
1027,frieren::V,üşümək,кельмомс
1028,tun::V,etmək,тиемс
1029,können::V,bilmək,маштомс
1030,können::V,bacarmaq,маштомс
1031,wollen::V,istəmək,-не-
1032,anfangen::V,başlamaq,ушедомс
1033,beenden::V,bitirmək,аде́ламс
1034,aufhören::V,bitmək,лоткамс
1035,aufhören::V,qurtarmaq,лоткамс
1036,gelingen::V,müvəffəq olmaq,удалакшнемс
1037,geraten::V,düşmək,лисемс
1038,öffnen::V,açmaq,панжемс
1039,schließen::V,qapamaq,сёлгомс
1040,stellen::V,qoymaq,путомс
1041,setzen::V,oturtmaq,озафнемс
1042,setzen::V,oturtmaq,озавтнемс
1043,legen::V,qoymaq,путомс
1044,berühren::V,toxunmaq,токамс
1045,verbinden::V,bağlamaq,сотомс
1046,bedecken::V,örtmək,комачамс
1047,bedecken::V,örtmək,вельхтямс
1048,aufhängen::V,asmaq,повфтамс
1049,anzünden::V,yandırmaq,крьвя́стемс
1050,aufheben::V,qaldırmaq,кеподемс
1051,aufheben::V,qaldırmaq,касфтомс
1052,zurücklassen::V,buraxmaq,ка́домс
1053,verlieren::V,itirmək,юма́фтомс
1054,fallen lassen::V,düşürmək,прафтомс
1055,machen::V,etmək,тиемс
1056,herstellen::V,istehsal etmək,анокламс
1057,bauen::V,tikmək,путомс
1058,reparieren::V,təmir etmək,петемс
1059,verbessern::V,düzəltmək,цебярьгофтомс
1060,ändern::V,dəyişdirmək,полафтомс
1061,graben::V,qazımaq,шу́вомс
1062,graben::V,qazımaq,та́ргамс
1063,beugen::V,əymək,мяндемс
1064,biegen::V,bükmək,комафтомс
1065,drehen::V,döndərmək,шо́вамс
1066,drehen::V,döndərmək,ша́рфнемс
1067,wenden::V,çevirmək,ша́рфтомс
1068,umdrehen::V,çevirmək,шарфтомс
1069,heben::V,qaldırmaq,ке́подемс
1070,hochheben::V,qaldırmaq,ке́подемс
1071,hochheben::V,qaldırmaq,ка́сфтомс
1072,ergreifen::V,tutmaq,фатямс
1073,halten::V,saxlamaq,кирдемс
1074,drücken::V,sıxmaq,люпшта́мс
1075,schieben::V,sürmək,шашфтомс
1076,kratzen::V,qaşımaq,а́нгорямс
1077,kratzen::V,qaşımaq,киськоря́мс
1078,lecken::V,yalamaq,нолсемс
1079,beißen::V,dişləmək,сускомс
1080,abreißen::V,qoparmaq,сяземс
1081,abschneiden::V,ayırmaq,керомс
1082,binden::V,bağlamaq,сотомс
1083,stecken::V,soxmaq,сялгомс
1084,brechen::V,qırmaq,си́ннемс
1085,brechen::V,qırmaq,ка́лафтомс
1086,klopfen::V,sındırmaq,чакамс
1087,klopfen::V,sındırmaq,чакиемс
1088,hauen::V,vurmaq,шавомс
1089,hauen::V,vurmaq,пиксомс
1090,kleben::V,apışdırmaq,пе́тфнемс
1091,reiben::V,ovmaq,шо́вамс
1092,streichen::V,sürtmək,вадемс
1093,schleifen::V,bülövləmək,шо́вамс
1094,schneiden::V,kəsmək,керомс
1095,rütteln::V,sirkələmək,та́рфтомс
1096,schütteln::V,çalxalamaq,шука́демс
1097,schwenken::V,yelləmək,яфодемс
1098,schütten::V,tökmək,каямс
1099,schütten::V,tökmək,нюрьхтя́мс
1100,füllen::V,doldurmaq,пяшкодемс
1101,einwickeln::V,sarımaq,тапардамс
1102,tragen::V,daşımaq,кандомс
1103,schleppen::V,sürükləmək,ускомс
1104,ziehen::V,çəkmək,ускомс
1105,aufbewahren::V,gizlətmək,ванфтомс
1106,werfen::V,atmaq,ёрямс
1107,fangen::V,tutmaq,кунда́мс
1108,packen::V,yaxalamaq,фатямс
1109,verstecken::V,gizlətmək,кяшемс
1110,teilen::V,bölmək,явомс
1111,schicken::V,yollamaq,кучемс
1112,schicken::V,göndərmək,кучемс
1113,bringen::V,gətirmək,кандомс
1114,bringen::V,gətirmək,пачфтемс
1115,hinzufügen::V,əlavə etmək,пу́томс та́га
1116,hinzufügen::V,əlavə etmək,ма́ксомс та́га
1117,bekommen::V,almaq,сявомс
1118,bekommen::V,əldə etmək,сявомс
1119,erhalten::V,almaq,сявомс
1120,nehmen::V,almaq,сявомс
1121,wählen::V,seçmək,ко́чкамс
1122,auswählen::V,arımaq,кочкамс
1123,bewahren::V,qorumaq,ванфтомс
1124,behindern::V,mane olmaq,шорямс
1125,verderben::V,pozmaq,коламс
1126,verderben::V,pozmaq,гастямс
1127,beschädigen::V,zədələmək,тиендемс зиян
1128,zerbrechen::V,qırmaq,тапамс
1129,zerbrechen::V,sındırmaq,тапамс
1130,zerreißen::V,yırtmaq,сяземс
1131,zerstören::V,dağıtmaq,ка́лафтомс
1132,verbrennen::V,yandırmaq,пълхта́мс
1133,geben::V,vermək,ма́ксомс
1134,reichen::V,uzatmaq,максомс
1135,schenken::V,vermək,каземс
1136,versprechen::V,vəd vermək,ма́ксомс вал
1137,wünschen::V,arzulamaq,арьсемс
1138,loben::V,tərifləmək,шна́мс
1139,küssen::V,öpmək,палсемс
1140,wiegen::V,tərpətmək,нюря́фтомс
1141,zudecken::V,örtmək,вельхтямс
1142,wecken::V,oyatmaq,стя́фтомс
1143,wecken::V,oyatmaq,съ́ргозьфтемс
1144,zeigen::V,göstərmək,няфтемс
1145,führen::V,rəhbərlik etmək,вятемс
1146,lehren::V,öyrətmək,тонафтомс
1147,unterrichten::V,öyrətmək,тонафтомс
1148,unterrichten::V,dərs vermək,тонафтомс
1149,aufziehen::V,tərbiyə etmək,касфтомс
1150,leiten::V,idarə etmək,вятемс
1151,antreiben::V,bizləmək,вятемс
1152,lassen::V,-tırmaq,кошардомс
1153,einladen::V,dəvət etmək,тердемс
1154,einladen::V,dəvət etmək,серьгядемс
1155,vereinigen::V,birləşdirmək,пуроптомс
1156,vereinigen::V,birləşdirmək,кочкамс марса
1157,besuchen::V,baş çəkmək,варжамс
1158,besuchen::V,ziyarət etmək,варжамс
1159,treffen::V,rastlaşmaq,васьфтомс
1160,treffen::V,rast gəlmək,васьфтомс
1161,sich versammeln::V,toplanmaq,кочкавомс
1162,spielen::V,oynamaq,налхксемс
1163,singen::V,oxumaq,морамс
1164,tanzen::V,oynamaq,кштимс
1165,tanzen::V,rəqs etmək,кштимс
1166,sich trennen::V,ayrılmaq,явомс
1167,verlassen::V,tərk etmək,кадондомс
1168,retten::V,xilas etmək,идемс
1169,retten::V,xilas etmək,араламс
1170,bewachen::V,gözətmək,ваномс
1171,schützen::V,qorumaq,а́раламс
1172,verteidigen::V,qorumaq,а́раламс
1173,sich schlagen::V,döyüşmək,тюремс
1174,schießen::V,atmaq,ляцемс
1175,schießen::V,atəş açmaq,ляцемс
1176,siegen::V,yenmək,сяськомс
1177,ärgern::V,acışdırmaq,кяжияфтомс
1178,schlagen::V,döymək,токамс
1179,treten::V,təpmək,тапамс
1180,stechen::V,soxmaq,пупамс
1181,stechen::V,soxmaq,сялгомс
1182,stoßen::V,itələmək,тостядемс
1183,stehlen::V,çalmaq,саламс
1184,stehlen::V,oğurlamaq,саламс
1185,stören::V,pozmaq,шорсемс
1186,belästigen::V,narahat etmək,токсамс
1187,belästigen::V,narahat etmək,аф кадомс ваймама
1188,verbergen::V,gizləmək,кяшемс
1189,täuschen::V,aldatmaq,васькафтомс
1190,täuschen::V,aldatmaq,кяльготнемс
1191,betrügen::V,aldatmaq,васькафнемс
1192,töten::V,öldürmək,шавомс
1193,töten::V,öldürmək,аде́ламс
1194,wohnen::V,yaşamaq,эрямс
1195,arbeiten::V,işləmək,покодемс
1196,arbeiten::V,çalışmaq,покодемс
1197,sammeln::V,yığmaq,кочкамс
1198,sammeln::V,yığmaq,пу́роптомс
1199,sammeln::V,toplamaq,кочкамс
1200,sammeln::V,toplamaq,пу́роптомс
1201,pflücken::V,qoparmaq,фатнемс
1202,pflücken::V,qoparmaq,нотфнемс
1203,jagen::V,ovlamaq,кунда́мс
1204,fischen::V,balıq tutmaq,калонь кунда́мс
1205,fassen::V,tutmaq,кунда́мс
1206,hüten::V,güdmək,ваномс
1207,treiben::V,haylamaq,панемс
1208,anbinden::V,bağlamaq,сотомс
1209,füttern::V,bəsləmək,трямс
1210,füttern::V,bəsləmək,а́ндомс
1211,melken::V,sağmaq,потямс
1212,hacken::V,yarmaq,лазондомс
1213,gießen::V,sulamaq,валомс
1214,reifen::V,dəymək,кенеремс
1215,zubereiten::V,bişirmək,анокламс
1216,kochen::V,qaynatmaq,пидемс
1217,backen::V,bişirmək,пидемс
1218,braten::V,qızartmaq,пуштомс
1219,umrühren::V,qarışdırmaq,шорямс
1220,stricken::V,hörmək,кодамс
1221,nähen::V,tikmək,стамс
1222,färben::V,boyamaq,а́рхтомс
1223,reinigen::V,təmizləmək,ва́ткамс
1224,reinigen::V,təmizləmək,а́роптомс
1225,waschen::V,yumaq,муськомс
1226,abwischen::V,silmək,нардамс
1227,spülen::V,çalxamaq,оргалдомс
1228,fegen::V,süpürmək,тяемс
1229,kehren::V,süpürmək,тяемс
1230,baden::V,çimmək,э́шелямс
1231,sich waschen::V,yuyunmaq,штамс
1232,ausziehen::V,soyunmaq,кайсефтемс
1233,anziehen::V,geymək,ща́фтомс
1234,sich anziehen::V,geyinmək,щамс
1235,kämmen::V,daramaq,се́ендемс
1236,schmücken::V,bəzəmək,на́ряжамс
1237,schmücken::V,bəzəmək,ма́зоптомс
1238,sagen::V,demək,азомс
1239,sagen::V,demək,мярьгомс
1240,sagen::V,söymek,азомс
1241,sagen::V,söymek,мярьгомс
1242,sprechen::V,danışmaq,корхтамс
1243,reden::V,danışmaq,корхнемс
1244,sich unterhalten::V,söhbət etmək,корхнемс
1245,fragen::V,soruşmaq,ки́зефтемс
1246,bitten::V,diləmək,а́намс
1247,bitten::V,diləmək,ве́шемс
1248,bitten::V,xahiş etmək,а́намс
1249,bitten::V,xahiş etmək,ве́шемс
1250,erzählen::V,bəhs etmək,а́зондомс
1251,mitteilen::V,bildirmək,азомс
1252,nennen::V,adlandırmaq,лемдемс
1253,nennen::V,adlandırmaq,путомс лем
1254,rufen::V,çağırmaq,серьгядемс
1255,prahlen::V,öyünmək,шна́фтомс пря́
1256,übersetzen::V,tərcümə etmək,ётафтомс
1257,denken::V,düşünmək,арьсемс
1258,denken::V,fikirləşmək,арьсемс
1259,glauben::V,inanmaq,кемамс
1260,bemerken::V,qeyd etmək,ня́емс
1261,erkennen::V,tanımaq,содамс
1262,begreifen::V,anlamaq,сатомс
1263,verstehen::V,duymaq,шарьхкодемс
1264,lernen::V,öyrənmək,тонафнемс
1265,wissen::V,bilmək,со́дамс
1266,sich erinnern an::V,xatırlamaq,лятфтамс
1267,vergessen::V,unutmaq,юкстамс
1268,messen::V,ölçmək,ункснемс
1269,zählen::V,saymaq,лу́вомс
1270,zählen::V,saymaq,а́рьсемс
1271,rechnen::V,hesablamaq,лувомс
1272,lesen::V,oxumaq,лувомс
1273,lesen::V,oxumaq,морафтомс
1274,malen::V,şəkil çəkmək,рисова́ндамс
1275,zeichnen::V,cızmaq,рисова́ндамс
1276,schreiben::V,yazmaq,сёрмадомс
1277,besitzen::V,yiyələnmək,улемс азоркс
1278,besitzen::V,malik olmaq,улемс азоркс
1279,kaufen::V,satın almaq,рамамс
1280,verkaufen::V,satmaq,мимс
1281,bezahlen::V,ödəmək,пандомс
1282,zahlen::V,ödəmək,па́ндомс
1283,beherrschen::V,idarə etmək,азорондамс
1284,ertragen::V,dözmək,кирдемс
