,Concept_ID,el,lt
715,fett::A,παχύς,riebus
716,schlank::A,λεπτός,laibas
717,schlank::A,λεπτός,lieknas
718,schlank::A,λυγερός,laibas
719,schlank::A,λυγερός,lieknas
720,hübsch::A,όμορφος,gražus
721,hübsch::A,χαριτωμένος,gražus
722,böse::A,κακός,blogas
723,dumm::A,κουτός,paikas
724,dumm::A,κουτός,kvailas
725,dumm::A,ανόητος,paikas
726,dumm::A,ανόητος,kvailas
727,faul::A,τεμπέλης,tingus
728,fleißig::A,εργατικός,stropus
729,fleißig::A,εργατικός,kruopštus
730,geizig::A,τσιγγούνης,šykštus
731,klug::A,έξυπνος,sumanus
732,klug::A,έξυπνος,protingas
733,geschickt::A,επιδέξιος,apsukrus
734,lieb::A,φίλος,mielas
735,lieb::A,αγαπητός,mielas
736,lustig::A,εύθυμος,smagus
737,lustig::A,εύθυμος,linksmas
738,lustig::A,χαρούμενος,smagus
739,lustig::A,χαρούμενος,linksmas
740,sanft::A,ήπιος,švelnus
741,sanft::A,ήπιος,minkštas
742,hungrig::A,πεινασμένος,alkanas
743,krank::A,άρρωστος,ligotas
744,krank::A,άρρωστος,sergantis
745,nackt::A,γυμνός,nuogas
746,traurig::A,λυπημένος,liūdnas
747,lebendig::A,ζωντανός,gyvas
748,gut::A,καλός,geras
749,schlecht::A,κακός,blogas
750,schlecht::A,κακός,prastas
751,richtig::A,σωστός,tikras
752,richtig::A,σωστός,teisingas
753,schlimm::A,άσχημος,blogas
754,schlimm::A,άσχημος,prastas
755,wahr::A,αληθής,tikras
756,wahr::A,αληθινός,tikras
757,alt::A,παλιός,senas
758,neu::A,νέος,naujas
759,neu::A,καινούργιος,naujas
760,ehemalig::A,παλιός,buvęs
761,alt[Lebewesen]::A,γέρος,pagyvenęs
762,jung::A,νέος,jaunas
763,arm::A,φτωχός,neturtingas
764,reich::A,πλούσιος,turtingas
765,bekannt::A,γνωστός,žinomas
766,bekannt::A,γνωστός,pažįstamas
767,berühmt::A,περίφημος,žymus
768,berühmt::A,περίφημος,garsus
769,berühmt::A,ξακουσμένος,žymus
770,berühmt::A,ξακουσμένος,garsus
771,fremd::A,ξένος,svetimas
772,verschieden::A,διαφορετικός,įvairus
773,nah::A,κοντινός,artimas
774,fern::A,μακριά,tolimas
775,linker::A,αριστερός,kairys
776,rechter::A,δεξιός,dešinys
777,anderer::A,άλλος,kitas
778,erster::A,πρώτος,pirmas
779,zweiter::A,δεύτερος,antras
780,dritter::A,τρίτος,trečias
781,letzter::A,τελευταίος,paskutinis
782,allein::ADV,μόνος,vienas
783,auf einmal::ADV,εφάπαξ,iš karto
784,zusammen::ADV,μαζί,kartu
785,zusammen::ADV,μαζί,drauge
786,lange::ADV,πολύν καιρό,ilgai
787,plötzlich::ADV,έξαφνα,staiga
788,sofort::ADV,αμέσως,tuojau
789,später::ADV,αργότερα,vėliau
790,später::ADV,αργότερα,paskiau
791,jetzt::ADV,τώρα,dabãr
792,heute::ADV,σήμερα,šiandien
793,morgen::ADV,αύριο,rytoj
794,bald::ADV,σε λίγο,greitai
795,bald::ADV,σε λίγο,netrukus
796,bald::ADV,εντός ολίγου,greitai
797,bald::ADV,εντός ολίγου,netrukus
798,dann::ADV,ύστερα,po to
799,gestern::ADV,χτες,vakar
800,einst::ADV,ποτέ,kadaise
801,einst::ADV,ποτέ,kitą kartą
802,einst::ADV,άλλοτε,kadaise
803,einst::ADV,άλλοτε,kitą kartą
804,damals::ADV,τότε,anuomet
805,damals::ADV,τότε,anuokart
806,danach::ADV,μετά,po to
807,danach::ADV,μετά,paskui
808,danach::ADV,ύστερα,po to
809,danach::ADV,ύστερα,paskui
810,vorher::ADV,πριν,anksčiau
811,vorher::ADV,προηγουμένως,anksčiau
812,zuerst::ADV,πρώτα,pirma
813,zuerst::ADV,πρώτα,iš pradžių̃
814,einmal::ADV,μία φορά,kartą
815,einmal::ADV,μία φορά,vieną kartą
816,manchmal::ADV,κάποτε,kai kada
817,oft::ADV,συχνά,dažnai
818,oft::ADV,πολλές φορές,dažnai
819,immer::ADV,πάντα,visada
820,immer::ADV,πάντα,visuomet
821,immer::ADV,πάντοτε,visada
822,immer::ADV,πάντοτε,visuomet
823,niemals::ADV,ποτέ,niekada
824,niemals::ADV,ποτέ,niekuomet
825,hier::ADV,εδώ,čia
826,hierhin::ADV,εδώ,šen
827,hierhin::ADV,εδώ,čionai
828,von hier::ADV,από δω,iš čia
829,dort::ADV,εκεί,ten
830,dort::ADV,εκεί,tenai
831,dorthin::ADV,προς τα κει,ten
832,dorthin::ADV,προς τα κει,ten link
833,geradeaus::ADV,κατευθείαν,tiesiai
834,vorwärts::ADV,εμπρός,pirmyn
835,rückwärts::ADV,πίσω,atbulai
836,zurück::ADV,πίσω,atgal
837,unten::ADV,κάτω,žemai
838,unten::ADV,κάτω,apačioje
839,hinab::ADV,προς τα κάτω,žemyn
840,oben::ADV,πάνω,viršuj
841,oben::ADV,επάνω,viršuj
842,hinauf::ADV,προς τα πάνω,aukštyn
843,hinauf::ADV,προς τα πάνω,į viršų
844,überall::ADV,παντού,visur
845,nicht::ADV,δεν,ne
846,ein wenig::ADV,λιγάκι,truputį
847,kaum::ADV,μόλις,vos
848,sehr::ADV,πολύ,labai
849,sehr::ADV,πολύ,baisiai
850,so::ADV,έτσι,taip
851,noch::ADV,ακόμα,dar
852,nur::ADV,μόνο,tik
853,nur::ADV,μόνο,vien
854,schon::ADV,ήδη,jau
855,schon::ADV,κιόλας,jau
856,wieder::ADV,ξανά,vėl
857,wieder::ADV,ξανά,iš naujo
858,vergebens::ADV,μάταια,veltui
859,vergebens::ADV,μάταια,bergždžiai
860,vor::PRP,μπροστά σε,prieš
861,vor::PRP,μπροστά από,prieš
862,hinter::PRP,πίσω από ,už
863,unter::PRP,υπό,po
864,unter::PRP,κάτω από,po
865,durch::PRP,διά,pro
866,durch::PRP,διά,per
867,durch::PRP,διά μέσου,pro
868,durch::PRP,διά μέσου,per
869,neben::PRP,δίπλα σε,prie
870,neben::PRP,δίπλα σε,šalia
871,zwischen::PRP,μεταξύ,tarp
872,zwischen::PRP,ανάμεσα σε,tarp
873,wegen::PRP,για,dėl
874,wegen::PRP,για,dėlei
875,wegen::PRP,λόγω,dėl
876,wegen::PRP,λόγω,dėlei
877,dies::PRN,αυτό,šis
878,dies::PRN,αυτό,šitas
879,das::PRN,το,tat
880,alles::PRN,όλα,visas
881,ich::PRN,εγώ,aš
882,du::PRN,σύ,tu
883,du::PRN,εσύ,tu
884,er::PRN,αυτός,jis
885,wir::PRN,εμείς,mes
886,ihr::PRN,εσείς,jūs
887,sie::PRN,αυτοί,ji
888,sie::PRN,αυτοί,jos
889,was::FPRN,τι,kas
890,wer::FPRN,ποιος,kas
891,wo::FADV,πού,kur
892,wohin::FADV,πού,kur
893,wohin::FADV,πού,kur link
894,wohin::FADV,για πού,kur
895,wohin::FADV,για πού,kur link
896,wie::FADV,πώς,kaip
897,warum::FADV,γιατί,kod̃ėl
898,warum::FADV,γιατί,dėl ko
899,wieviel::FNUM,πόσος,kiek
900,eins::NUM,ένα,vienas
901,zwei::NUM,δύο,du
902,drei::NUM,τρία,trys
903,drei::NUM,τρεις,trys
904,vier::NUM,τέσσερα,keturi
905,vier::NUM,τέσσερις,keturi
906,fünf::NUM,πέντε,penki
907,sechs::NUM,έξι,šeši
908,sieben::NUM,εφτά,septyni
909,acht::NUM,οχτώ,aštuoni
910,neun::NUM,εννιά,devyni
911,zehn::NUM,δέκα,dešimt
912,elf::NUM,έντεκα,vienuolika
913,zwölf::NUM,δώδεκα,dvylika
914,zwanzig::NUM,είκοσι,dvidešimt
915,dreißig::NUM,τριάντα,trisdešimt
916,vierzig::NUM,σαράντα,keturiasdešimt
917,fünfzig::NUM,πενήντα,penkiasdešimt
918,sechzig::NUM,εξήντα,šešiasdešimt
919,siebzig::NUM,εβδομήντα,septyniasdešimt
920,achtzig::NUM,ογδόντα,aštuoniasdešimt
921,neunzig::NUM,ενενήντα,devyniasdešimt
922,hundert::NUM,εκατό,šimtas
923,tausend::NUM,χίλιοι,tūkstantis
924,und::CNJ,και,ĩr
925,oder::CNJ,ή,ar
926,oder::CNJ,ή,arba
927,stehen::V,στέκομαι,stovėti
928,stehen::V,είμαι όρθιος,stovėti
929,sitzen::V,κάθομαι,sėdėti
930,liegen::V,είμαι ξαπλωμένος,gulėti
931,hängen::V,κρέμομαι,kyboti
932,hängen::V,κρέμομαι,kabėti
933,werden::V,γίνομαι,taptis
934,werden::V,γίνομαι,darytis
935,passieren::V,συμβαίνω,atsitikti
936,passieren::V,συμβαίνω,pasitaikyti
937,beginnen::V,αρχίζω,prasid́ėti
938,enden::V,τελειώνω,baigtis
939,wechseln::V,αλλάζω,keistis
940,wechseln::V,αλλάζω,pasikeisti
941,aufgehen[Sonne]::V,βγαίνω,tekėti
942,aufgehen[Sonne]::V,βγαίνω,patekėti
943,aufgehen[Sonne]::V,ανατέλλω,tekėti
944,aufgehen[Sonne]::V,ανατέλλω,patekėti
945,untergehen[Sonne]::V,δύω,leistis
946,untergehen[Sonne]::V,δύω,nusileisti
947,untergehen[Sonne]::V,βασιλεύω,leistis
948,untergehen[Sonne]::V,βασιλεύω,nusileisti
949,scheinen[Sonne]::V,λάμπω,šviesti
950,donnern::V,βροντώ,griausti
951,donnern::V,βροντώ,griaudėti
952,wehen::V,φυσώ,pūsti
953,strömen::V,ρέω,lietis
954,strömen::V,ρέω,plūsti
955,strömen::V,τρέχω,lietis
956,strömen::V,τρέχω,plūsti
957,fließen::V,ρέω,tekėti
958,sich drehen::V,γυρίζω,suktis
959,sich drehen::V,γυρίζω,pasisukti
960,sich drehen::V,στρέφομαι,suktis
961,sich drehen::V,στρέφομαι,pasisukti
962,schwanken::V,ταλαντεύομαι,svyruoti
963,schwingen::V,αιωρούμαι,suptis
964,schwingen::V,ταλαντεύομαι,suptis
965,fallen::V,πέφτω,pulti
966,fallen::V,πέφτω,kristi
967,brennen::V,καίω,degti
968,rauchen::V,καπνίζω,rūkyti
969,regnen::V,βρέχω,lyti
970,gefrieren::V,παγώνω,užšalti
971,tauen::V,λειώνω,tirpti
972,schmelzen::V,λειώνω,lydytis
973,trocknen::V,στεγνώνω,džiūti
974,sieden::V,βράζω,virti
975,faulen::V,σαπίζω,pūti
976,verfaulen::V,σαπίζω,švinkti
977,reißen::V,σχίζω,plyšti
978,reißen::V,σχίζω,trūkti
979,versinken::V,βουλιάζω,skę̃sti
980,versinken::V,βουλιάζω,grimzti
981,versinken::V,βυθίζομαι,skę̃sti
982,versinken::V,βυθίζομαι,grimzti
983,vergehen::V,περνώ,praeiti
984,erscheinen::V,εμφανίζομαι,pasirodyti
985,verschwinden::V,χάνομαι,dingti
986,verschwinden::V,χάνομαι,išnykti
987,verschwinden::V,χάνομαι,pranykti
988,verschwinden::V,εξαφανίζομαι,dingti
989,verschwinden::V,εξαφανίζομαι,išnykti
990,verschwinden::V,εξαφανίζομαι,pranykti
991,sinken::V,κατεβαίνω,kristi
992,abnehmen::V,μειώνομαι ,mažėti
993,abnehmen::V,μειώνομαι ,silpnėti
994,zunehmen::V,αυξάνω,didėti
995,zunehmen::V,αυξάνω,padaugėti
996,zunehmen::V,μεγαλώνω,didėti
997,zunehmen::V,μεγαλώνω,padaugėti
998,steigen::V,ανεβαίνω,kilti
999,wachsen::V,μεγαλώνω,augti
1000,glänzen::V,γυαλίζω,blizgėti
1001,funkeln::V,αστράφτω,žibėti
1002,funkeln::V,σπιθοβολώ,žibėti
1003,lärmen::V,θορυβώ,triukšmauti
1004,läuten::V,χτυπώ ,skambinti
1005,klingeln::V,κουδουνίζω,skambinti
1006,klirren::V,κουδουνίζω,žvangėti
1007,brausen::V,βουΐζω,šniokšti
1008,rauschen::V,βουΐζω,ošti
1009,rauschen::V,βουΐζω,šlamėti
1010,klingen::V,ηχώ,skardėti
1011,bellen::V,γαυγίζω,loti
1012,heulen::V,ουρλιάζω,kaukti
1013,heulen::V,ουρλιάζω,staugti
1014,blasen::V,φυσώ,pūsti
1015,pfeifen::V,σφυρίζω,švilpti
1016,pfeifen::V,σφυρίζω,švilpauti
1017,schreien::V,κραυγάζω,šaukti
1018,stöhnen::V,βογγώ,dejuoti
1019,stöhnen::V,βογγώ,aimanuoti
1020,zittern::V,τρέμω,virpėti
1021,leben::V,ζω,gyventi
1022,geboren werden::V,γεννιέμαι,gimti
1023,atmen::V,αναπνέω,alsuoti
1024,atmen::V,αναπνέω,kvėpuoti
1025,trinken::V,πίνω,gerti
1026,essen::V,τρώω,valgyti
1027,schlucken::V,καταπίνω,praryti
1028,müde werden::V,κουράζομαι,nuvargti
1029,müde werden::V,κουράζομαι,privargti
1030,einschlafen::V,αποκοιμιέμαι,užmigti
1031,schlafen::V,κοιμάμαι,miegoti
1032,aufwachen::V,ξυπνώ,pabusti
1033,aufstehen::V,σηκώνομαι,keltis
1034,aufstehen::V,σηκώνομαι,atsikelti
1035,sich erholen::V,ξεκουράζομαι,pailsėti
1036,sich erholen::V,ξεκουράζομαι,poilsiauti
1037,krank werden::V,αρρωσταίνω,susirgti
1038,krank sein::V,ασθενώ,sirgti
1039,schmerzen::V,πονώ,sopėti
1040,schmerzen::V,πονώ,skaudėti
1041,husten::V,βήχω,kosėti
1042,genesen::V,θεραπεύομαι,sveikti
1043,genesen::V,θεραπεύομαι,taisytis
1044,sterben::V,πεθαίνω,mirti
1045,sterben::V,πεθαίνω,numirti
1046,umkommen::V,πεθαίνω,žūti
1047,sich bewegen::V,κουνιέμαι,judėti
1048,sich bewegen::V,κουνιέμαι,pasijudinti
1049,sich rühren::V,σαλεύω,krutėti
1050,sich erheben::V,επαναστατώ,pakilti
1051,sich erheben::V,επαναστατώ,atsikelti
1052,sich setzen::V,κάθομαι,sėstis
1053,sich setzen::V,κάθομαι,atsisėsti
1054,hinfallen::V,πέφτω κάτω,parkristi
1055,hinfallen::V,πέφτω κάτω,pargriūti
1056,laufen::V,τρέχω,eiti
1057,schreiten::V,βαδίζω,žengti
1058,schreiten::V,βαδίζω,žingsniuoti
1059,spazierengehen::V,κάνω βόλτα,pasivaikščioti
1060,spazierengehen::V,πηγαίνω περίπατο,pasivaikščioti
1061,eilen::V,σπεύδω,skubėti
1062,sich beeilen::V,βιάζομαι,paskub́ėti
1063,sich beeilen::V,βιάζομαι,pasiskubinti
1064,sausen::V,τρέχω γρήγορα,dumti
1065,sausen::V,τρέχω γρήγορα,lėkti
1066,rennen::V,τρέχω,bėgti
1067,springen::V,πηδώ,šokti
1068,klettern::V,σκαρφαλώνω,kopti
1069,schaukeln::V,κουνιέμαι,supti
1070,schaukeln::V,κουνιέμαι,linguoti
1071,kriechen::V,έρπω,ropoti
1072,kriechen::V,έρπω,šliaužti
1073,kriechen::V,σέρνομαι,ropoti
1074,kriechen::V,σέρνομαι,šliaužti
1075,schwimmen::V,κολυμπώ,plaukti
1076,tauchen::V,βουτώ,nerti
1077,rudern::V,κωπηλατώ,irtis
1078,rudern::V,κωπηλατώ,irkluoti
1079,fahren::V,πηγαίνω,važiuoti
1080,fahren::V,πηγαίνω,važinėti
1081,fliegen::V,πετώ,lėkti
1082,fliegen::V,πετώ,skristi
1083,gehen::V,βαδίζω,eiti
1084,gehen::V,πηγαίνω,eiti
1085,weggehen::V,φεύγω,išeiti
1086,abfahren::V,ξεκινώ,išvykti
1087,abfahren::V,ξεκινώ,išvažiuoti
1088,abfahren::V,αναχωρώ,išvykti
1089,abfahren::V,αναχωρώ,išvažiuoti
1090,anhalten::V,σταματώ,sustoti
1091,hineingehen::V,μπαίνω,įeiti
1092,eintreten::V,μπαίνω,įžengti
1093,eintreten::V,εισέρχομαι,įžengti
1094,kommen::V,έρχομαι,ateiti
1095,ankommen::V,φτάνω,ateiti
1096,zurückkommen::V,επιστρέφω,grį̃žti
1097,zurückkommen::V,επιστρέφω,sugrį̃žti
1098,bleiben::V,μένω,likti
1099,bleiben::V,μένω,pasilikti
1100,warten::V,περιμένω,laukti
1101,erwarten::V,αναμένω,laukti
1102,erwarten::V,περιμένω,laukti
1103,suchen::V,ψάχνω,ieškoti
1104,finden::V,βρίσκω,rasti
1105,finden::V,βρίσκω,surasti
1106,versuchen::V,προσπαθώ,mėginti
1107,vorbereiten::V,προετοιμάζω,rengti
1108,lieben::V,αγαπώ,myĺėti
1109,mögen::V,μου αρέσει,ḿėgti
1110,mögen::V,μου αρέσει,patikti
1111,lachen::V,γελώ,juoktis
1112,rühren::V,συγκινώ,jaudinti
1113,rühren::V,συγκινώ,graudinti
1114,weinen::V,κλαίω,verkti
1115,schimpfen::V,βρίζω,bartis
1116,sich ärgern::V,θυμώνω,pykti
1117,sich ärgern::V,θυμώνω,apmaudauti
1118,sich fürchten::V,φοβάμαι,bijoti
1119,sich fürchten::V,φοβάμαι,baimintis
1120,fürchten::V,φοβάμαι,bijoti
1121,fürchten::V,φοβάμαι,baimintis
1122,fliehen::V,φεύγω,bėgti
1123,fliehen::V,φεύγω,sprukti
1124,flüchten::V,δραπετεύω,pabėgti
1125,sehen::V,βλέπω,žiūŕėti
1126,anschauen::V,κοιτάζω,žiūŕėti
1127,ansehen::V,βλέπω,žiūrėti į
1128,ansehen::V,βλέπω,pažiūrėti į
1129,hören::V,ακούω,girdėti
1130,zuhören::V,ακούω,klausytis
1131,probieren::V,δοκιμάζω,ragauti
1132,probieren::V,δοκιμάζω,paragauti
1133,riechen::V,μυρίζω,uosti
1134,riechen::V,μυρίζω,užuosti
1135,riechen::V,οσφραίνομαι,uosti
1136,riechen::V,οσφραίνομαι,užuosti
1137,fühlen::V,αισθάνομαι,justi
1138,fühlen::V,αισθάνομαι,jausti
1139,fühlen::V,αισθάνομαι,pajusti
1140,scheinen::V,φαίνομαι,rodytis
1141,scheinen::V,φαίνομαι,atrodyti
1142,zu sehen sein::V,φαίνομαι,pasirodyti
1143,vernehmen::V,ακούω,išgirsti
1144,vernehmen::V,μαθαίνω,išgirsti
1145,frieren::V,κρυώνω,šalti
1146,tun::V,κάνω,daryti
1147,können::V,ξέρω,galėti
1148,können::V,ξέρω,pajėgti
1149,können::V,μπορώ,galėti
1150,können::V,μπορώ,pajėgti
1151,wollen::V,θέλω,norėti
1152,anfangen::V,αρχίζω,pradėti
1153,anfangen::V,αρχίζω,prasid́ėti
1154,beenden::V,τελειώνω,baigti
1155,beenden::V,τελειώνω,užbaigti
1156,aufhören::V,παύω,liautis
1157,gelingen::V,πετυχαίνω,pavykti
1158,gelingen::V,πετυχαίνω,pasisekti
1159,geraten::V,γίνομαι,nusisekti
1160,öffnen::V,ανοίγω,atverti
1161,öffnen::V,ανοίγω,atidaryti
1162,schließen::V,κλείνω,uždaryti
1163,stellen::V,θέτω,statyti
1164,stellen::V,θέτω,pastatyti
1165,setzen::V,θέτω,sodinti
1166,setzen::V,θέτω,pasodinti
1167,legen::V,θέτω,dėti
1168,legen::V,θέτω,pad́ėti
1169,berühren::V,εγγίζω,liesti
1170,berühren::V,εγγίζω,paliesti
1171,verbinden::V,συνδέω,jungti
1172,verbinden::V,συνδέω,surišti
1173,bedecken::V,σκεπάζω,uždengti
1174,aufhängen::V,κρεμώ,pakarti
1175,aufhängen::V,κρεμώ,pakabinti
1176,anzünden::V,ανάβω,padegti
1177,aufheben::V,σηκώνω,pakelti
1178,zurücklassen::V,εγκαταλείπω,palikti
1179,verlieren::V,χάνω,pamesti
1180,fallen lassen::V,αφήνω να πέσει,atsisakyti
1181,machen::V,κάνω,dirbti
1182,machen::V,φτιάχνω,dirbti
1183,herstellen::V,κατασκευάζω,gaminti
1184,bauen::V,χτίζω,statyti
1185,bauen::V,χτίζω,pastatyti
1186,bauen::V,οικοδομώ,statyti
1187,bauen::V,οικοδομώ,pastatyti
1188,reparieren::V,επισκευάζω,taisyti
1189,reparieren::V,επισκευάζω,remontuoti
1190,reparieren::V,επιδιορθώνω,taisyti
1191,reparieren::V,επιδιορθώνω,remontuoti
1192,verbessern::V,βελτιώνω,gerinti
1193,verbessern::V,βελτιώνω,ištaisyti
1194,verbessern::V,καλυτερεύω,gerinti
1195,verbessern::V,καλυτερεύω,ištaisyti
1196,ändern::V,αλλάζω,keisti
1197,ändern::V,αλλάζω,pakeisti
1198,graben::V,σκάβω,kasti
1199,beugen::V,λυγίζω,lenkti
1200,beugen::V,λυγίζω,palenkti
1201,biegen::V,κάμπτω,lenkti
1202,biegen::V,κάμπτω,palenkti
1203,drehen::V,στρέφω,sukti
1204,wenden::V,γυρίζω,kreipti
1205,wenden::V,γυρίζω,pakreipti
1206,umdrehen::V,γυρίζω,sukti
1207,umdrehen::V,γυρίζω,apversti
1208,heben::V,υψώνω,kelti
1209,heben::V,υψώνω,pakelti
1210,heben::V,σηκώνω,kelti
1211,heben::V,σηκώνω,pakelti
1212,hochheben::V,υψώνω,pakelti
1213,hochheben::V,σηκώνω,pakelti
1214,ergreifen::V,πιάνω,čiupti
1215,ergreifen::V,πιάνω,griebti
1216,ergreifen::V,αρπάζω,čiupti
1217,ergreifen::V,αρπάζω,griebti
1218,halten::V,βαστώ,laikyti
1219,halten::V,βαστώ,palaikyti
1220,drücken::V,πιέζω,spausti
1221,schieben::V,σπρώχνω,stumti
1222,kratzen::V,γρατσουνίζω,kasyti
1223,kratzen::V,γρατσουνίζω,grandyti
1224,lecken::V,γλείφω,laižyti
1225,beißen::V,δαγκάνω,kandžioti
1226,abreißen::V,κόβω,nuplėšti
1227,abreißen::V,σχίζω,nuplėšti
1228,abschneiden::V,αποκόπτω,atpjauti
1229,abschneiden::V,αποκόπτω,atkirpti
1230,binden::V,δένω,rišti
1231,binden::V,δένω,surišti
1232,stecken::V,χώνω,kišti
1233,stecken::V,χώνω,įkišti
1234,brechen::V,σπάζω,lūžti
1235,brechen::V,σπάζω,laužyti
1236,klopfen::V,χτυπώ,belsti
1237,klopfen::V,χτυπώ,barbenti
1238,klopfen::V,τινάζω,belsti
1239,klopfen::V,τινάζω,barbenti
1240,hauen::V,χτυπώ,mušti
1241,kleben::V,κολλώ,lipdyti
1242,kleben::V,κολλώ,klijuoti
1243,reiben::V,τρίβω,trinti
1244,reiben::V,τρίβω,tarkuoti
1245,streichen::V,αλείφω,tepti
1246,streichen::V,αλείφω,užtepti
1247,schleifen::V,ακονίζω,galą́sti
1248,schneiden::V,κόβω,pjauti
1249,schneiden::V,κόβω,kirpti
1250,rütteln::V,σείω,purtyti
1251,rütteln::V,τινάζω,purtyti
1252,schütteln::V,σείω,purtyti
1253,schütteln::V,κουνώ,purtyti
1254,schwenken::V,κουνώ,mojuoti
1255,schütten::V,χύνω,pilti
1256,schütten::V,χύνω,berti
1257,füllen::V,γεμίζω,pildyti
1258,füllen::V,γεμίζω,pripildyti
1259,einwickeln::V,τυλίγω,įvynioti
1260,einwickeln::V,τυλίγω,suvynioti
1261,tragen::V,φέρνω,nešti
1262,tragen::V,φέρνω,nešioti
1263,schleppen::V,κουβαλώ,vilkti
1264,ziehen::V,τραβώ,tempti
1265,aufbewahren::V,φυλάω,laikyti
1266,werfen::V,ρίχνω,mesti
1267,werfen::V,ρίχνω,sviesti
1268,fangen::V,πιάνω,sugauti
1269,packen::V,τσακώνω,čiupti
1270,packen::V,τσακώνω,griebti
1271,verstecken::V,κρύβω,slėpti
1272,verstecken::V,κρύβω,slapstyti
1273,teilen::V,μερίζω,dalyti
1274,teilen::V,μερίζω,padalyti
1275,schicken::V,στέλνω,sių̃sti
1276,schicken::V,στέλνω,pasių̃sti
1277,bringen::V,φέρνω,atnešti
1278,hinzufügen::V,προσθέτω,pridėti
1279,bekommen::V,προσκομίζω,gauti
1280,erhalten::V,παίρνω,gauti
1281,erhalten::V,λαμβάνω,gauti
1282,nehmen::V,πιάνω,paimti
1283,nehmen::V,παίρνω,paimti
1284,wählen::V,εκλέγω,rinkti
1285,wählen::V,εκλέγω,išsirinkti
1286,auswählen::V,διαλέγω,išrinkti
1287,bewahren::V,διατηρώ,išsaugoti
1288,behindern::V,εμποδίζω,trukdyti
1289,verderben::V,χαλώ,sugadinti
1290,beschädigen::V,ζημιώνω,žaloti
1291,beschädigen::V,ζημιώνω,gadinti
1292,zerbrechen::V,σπάζω,sukulti
1293,zerbrechen::V,σπάζω,sudaužyti
1294,zerreißen::V,σχίζω,perplėšti
1295,zerreißen::V,σχίζω,suplėšyti
1296,zerstören::V,καταστρέφω,suardyti
1297,zerstören::V,καταστρέφω,sugriauti
1298,verbrennen::V,καίω,deginti
1299,verbrennen::V,καίω,sudeginti
1300,geben::V,δίνω,duoti
1301,geben::V,δίνω,paduoti
1302,reichen::V,δίνω,paduoti
1303,schenken::V,χαρίζω,dovanoti
1304,versprechen::V,υπόσχομαι,žadėti
1305,versprechen::V,υπόσχομαι,pažadėti
1306,wünschen::V,εύχομαι,norėti
1307,wünschen::V,εύχομαι,linḱėti
1308,loben::V,επαινώ,girti
1309,loben::V,επαινώ,pagirti
1310,küssen::V,φιλώ,bučiuoti
1311,wiegen::V,κουνώ,supti
1312,wiegen::V,νανουρίζω,supti
1313,zudecken::V,σκεπάζω,užkloti
1314,zudecken::V,σκεπάζω,uždengti
1315,wecken::V,ξυπνώ,žadinti
1316,zeigen::V,δείχνω,rodyti
1317,führen::V,οδηγώ,vesti
1318,führen::V,οδηγώ,vadovauti
1319,lehren::V,διδάσκω,mokyti
1320,lehren::V,διδάσκω,išmokyti
1321,unterrichten::V,διδάσκω,dėstyti
1322,aufziehen::V,ανατρέφω,išauginti
1323,leiten::V,ηγούμαι,valdyti
1324,leiten::V,ηγούμαι,vadovauti
1325,leiten::V,διευθύνω,valdyti
1326,leiten::V,διευθύνω,vadovauti
1327,antreiben::V,σπρώχνω,uiti
1328,antreiben::V,σπρώχνω,raginti
1329,antreiben::V,σπρώχνω,skubinti
1330,antreiben::V,παρακινώ,uiti
1331,antreiben::V,παρακινώ,raginti
1332,antreiben::V,παρακινώ,skubinti
1333,lassen::V,αφήνω,paliepti
1334,einladen::V,προσκαλώ,kviesti
1335,einladen::V,προσκαλώ,pakviesti
1336,vereinigen::V,ενώνω,sujungti
1337,vereinigen::V,ενώνω,suvienyti
1338,besuchen::V,επισκέπτομαι,lankyti
1339,besuchen::V,επισκέπτομαι,aplankyti
1340,treffen::V,συναντώ,sutikti
1341,treffen::V,συναντώ,pasitikti
1342,sich versammeln::V,μαζεύομαι,susirinkti
1343,spielen::V,παίζω,groti
1344,spielen::V,παίζω,žaisti
1345,singen::V,τραγουδώ,dainuoti
1346,tanzen::V,χορεύω,šokti
1347,sich trennen::V,αποχωρίζομαι,skirtis
1348,sich trennen::V,αποχωρίζομαι,išsiskirti
1349,verlassen::V,εγκαταλείπω,palikti
1350,retten::V,σώζω,gelbėti
1351,bewachen::V,φρουρώ,sergėti
1352,schützen::V,προστατεύω,ginti
1353,schützen::V,προστατεύω,apginti
1354,verteidigen::V,υπερασπίζω,ginti
1355,verteidigen::V,υπερασπίζω,apginti
1356,sich schlagen::V,χτυπιέμαι,muštis
1357,schießen::V,πυροβολώ,šauti
1358,schießen::V,πυροβολώ,šaudyti
1359,siegen::V,νικώ,nugalėti
1360,ärgern::V,τσαντίζω,pykinti
1361,schlagen::V,χτυπώ,mušti
1362,schlagen::V,χτυπώ,smogti
1363,schlagen::V,χτυπώ,trenkti
1364,treten::V,κλοτσώ,mygti
1365,stechen::V,τρυπώ,gelti
1366,stechen::V,τρυπώ,smeigti
1367,stoßen::V,ωθώ,stumti
1368,stoßen::V,ωθώ,pastumti
1369,stoßen::V,σπρώχνω,stumti
1370,stoßen::V,σπρώχνω,pastumti
1371,stehlen::V,κλέβω,vogti
1372,stören::V,διαταράσσω,trikdyti
1373,belästigen::V,ενοχλώ,apsunkinti
1374,verbergen::V,κρύβω,slėpti
