,Concept_ID,es,ps
808,letzter::A,último,وروستی
809,allein::ADV,a solo,یوازې
810,auf einmal::ADV,de una vez,په یوه وخت کی
811,zusammen::ADV,juntos,یو ځای
812,lange::ADV,mucho tiempo,ډېر وخت
813,lange::ADV,mucho tiempo,ډېره موده
814,plötzlich::ADV,de repente,ناببره
815,plötzlich::ADV,de repente,یوناڅاپه
816,sofort::ADV,en seguida,فوراً
817,sofort::ADV,en seguida,سمدلاسه
818,später::ADV,más tarde,وروسته
819,jetzt::ADV,ahora,اوس
820,heute::ADV,hoy,نن
821,morgen::ADV,mañana,سبا
822,bald::ADV,pronto,ژر
823,bald::ADV,en breve,ژر
824,dann::ADV,luego,پس
825,dann::ADV,luego,وروسته
826,dann::ADV,entonces,پس
827,dann::ADV,entonces,وروسته
828,gestern::ADV,ayer,پرون
829,einst::ADV,antaño,پخوا
830,damals::ADV,entonces,هغه وخت
831,danach::ADV,después,بیا
832,vorher::ADV,antes,دمخه
833,zuerst::ADV,primero,لومړی
834,einmal::ADV,una vez,یو ځل
835,manchmal::ADV,a veces,ګاهی ګاهی
836,oft::ADV,a menudo,ډېر ځله
837,oft::ADV,con frecuencia,ډېر ځله
838,immer::ADV,siempre,تل
839,immer::ADV,siempre,همېشه
840,niemals::ADV,jamás,هیڅکله نه
841,hier::ADV,aquí,دلته
842,hierhin::ADV,acá,دلته
843,hierhin::ADV,acá,دې ځای ته
844,von hier::ADV,desde aquí,د دې ځای نه
845,dort::ADV,ahí,هلته
846,dort::ADV,allí,هلته
847,dorthin::ADV,allí,هلته
848,dorthin::ADV,allí,هغه ځای ته
849,dorthin::ADV,hacia allí,هلته
850,dorthin::ADV,hacia allí,هغه ځای ته
851,geradeaus::ADV,todo derecho,مخامخ
852,vorwärts::ADV,adelante,مخ پهٔ وړاندې
853,rückwärts::ADV,hacia atrás,بېرته
854,zurück::ADV,atrás,بېرته
855,unten::ADV,abajo,لاندي
856,hinab::ADV,hacia abajo,ښکته
857,oben::ADV,arriba,پورته
858,hinauf::ADV,hacia arriba,پاس
859,überall::ADV,por todas partes,هره خوا
860,nicht::ADV,no,نه
861,ein wenig::ADV,un poco,یو څه
862,kaum::ADV,apenas,ایله
863,sehr::ADV,muy,ډېر
864,sehr::ADV,muy,زيات
865,sehr::ADV,mucho,ډېر
866,sehr::ADV,mucho,زيات
867,so::ADV,tan,داسې
868,so::ADV,tan,دومره
869,noch::ADV,aún,نور
870,noch::ADV,todavía,نور
871,nur::ADV,solamente,تش
872,nur::ADV,solamente,صرف
873,schon::ADV,ya,دمخه
874,wieder::ADV,de nuevo,بیا
875,vergebens::ADV,en vano,عبث
876,vor::PRP,antes de,دمخه
877,vor::PRP,delante de,دمخه
878,hinter::PRP,tras,شاته
879,hinter::PRP,detrás de,شاته
880,unter::PRP,bajo,لاندي
881,unter::PRP,debajo de,لاندي
882,durch::PRP,por,د مینځ نه
883,durch::PRP,a través de,د مینځ نه
884,neben::PRP,al lado de,نژدې
885,zwischen::PRP,entre,ترمینځ
886,wegen::PRP,por,د ... له لاسه
887,wegen::PRP,a causa de,د ... له لاسه
888,dies::PRN,esto,دا
889,das::PRN,eso,دا
890,das::PRN,esto,دا
891,alles::PRN,todo,هرڅهٔ
892,ich::PRN,yo,زه
893,du::PRN,tú,ته
894,er::PRN,él,دی
895,wir::PRN,nosotros,مونږ
896,ihr::PRN,vosotros,تاسې
897,sie::PRN,ellos,هغوی
898,was::FPRN,qué,څهٔ
899,wer::FPRN,quién,چا
900,wer::FPRN,quién,څوک
901,wo::FADV,dónde,چيری
902,wo::FADV,dónde,چېرته
903,wohin::FADV,adónde,چېرته
904,wohin::FADV,hacia dónde,چېرته
905,wie::FADV,cómo,څنګه
906,warum::FADV,por qué,ولې
907,wieviel::FNUM,cuánto,څو
908,wieviel::FNUM,cuánto,څومره
909,eins::NUM,uno,یو
910,zwei::NUM,dos,دوه
911,drei::NUM,tres,درې
912,vier::NUM,cuatro,څلور
913,fünf::NUM,cinco,پنځه
914,sechs::NUM,seis,شپږ
915,sieben::NUM,siete,اوه
916,acht::NUM,ocho,اته
917,neun::NUM,nueve,نهه
918,zehn::NUM,diez,لس
919,elf::NUM,once,یوولس
920,zwölf::NUM,doce,دولس
921,zwanzig::NUM,veinte,شل
922,dreißig::NUM,treinta,دېرش
923,vierzig::NUM,cuarenta,څلوېښت
924,fünfzig::NUM,cincuenta,پنځوس
925,sechzig::NUM,sesenta,شپېته
926,siebzig::NUM,setenta,اویا
927,achtzig::NUM,ochenta,اتیا
928,neunzig::NUM,noventa,نوي
929,hundert::NUM,cien,سل
930,hundert::NUM,ciento,سل
931,tausend::NUM,mil,زر
932,und::CNJ,y,او
933,oder::CNJ,o,ېا
934,stehen::V,estar de pie,درېدل
935,sitzen::V,estar sentado,کښېنستل
936,liegen::V,yacer,ملاستل
937,liegen::V,estar acostado,ملاستل
938,hängen::V,pender,ځړېدل
939,werden::V,hacerse,کېدل
940,passieren::V,suceder,پېښېدل
941,beginnen::V,iniciarse,شروع کېدل
942,beginnen::V,principiar,شروع کېدل
943,enden::V,acabar,خلاصدل
944,enden::V,acabar,تمامېدل
945,enden::V,terminar,خلاصدل
946,enden::V,terminar,تمامېدل
947,wechseln::V,variar,تغییر موندل
948,wechseln::V,alternar,تغییر موندل
949,aufgehen[Sonne]::V,salir,ختل
950,untergehen[Sonne]::V,ponerse,لوېدل
951,untergehen[Sonne]::V,ponerse,پرېوتل
952,untergehen[Sonne]::V,descender,لوېدل
953,untergehen[Sonne]::V,descender,پرېوتل
954,scheinen[Sonne]::V,brillar,رڼا کول
955,donnern::V,tronar,تنېدل
956,donnern::V,tronar,غړمبېدل
957,wehen::V,soplar,چلېدل
958,strömen::V,afluir,بهېدل
959,fließen::V,fluir,بهېدل
960,fließen::V,fluir,تویېدل
961,fließen::V,correr,بهېدل
962,fließen::V,correr,تویېدل
963,sich drehen::V,girar,ګرځېدل
964,sich drehen::V,girar,چورلېدل
965,schwanken::V,vacilar,زنګېدل
966,schwingen::V,oscilar,زنګېدل
967,fallen::V,caer,ولېدل
968,brennen::V,arder,سوځېدل
969,brennen::V,quemar,سوځېدل
970,rauchen::V,humear,لوګی کول
971,rauchen::V,echar humo,لوګی کول
972,regnen::V,llover,باران اورېدل
973,gefrieren::V,helarse,کنګل نيول
974,tauen::V,deshelarse,وېلې کېدل
975,schmelzen::V,fundirse,وېلې کېدل
976,schmelzen::V,derretirse,وېلې کېدل
977,trocknen::V,secarse,وچېدل
978,sieden::V,hervir,اېشېدل
979,faulen::V,pudrirse,خرابېدل
980,verfaulen::V,pudrirse,ورستېدل
981,reißen::V,romperse,شلېدل
982,versinken::V,hundirse,ډوېېدل
983,vergehen::V,pasar,تېرېدل
984,erscheinen::V,aparecer,ښکارېدل
985,verschwinden::V,desaparecer,ورکېدل
986,sinken::V,bajar,ښکته کېدل
987,abnehmen::V,decrecer,کمېدل
988,abnehmen::V,disminuir,کمېدل
989,zunehmen::V,crecer,زیاتېدل
990,zunehmen::V,aumentar,زیاتېدل
991,steigen::V,subir,جګېدل
992,steigen::V,subir,پورته کېدل
993,steigen::V,ascender,جګېدل
994,steigen::V,ascender,پورته کېدل
995,wachsen::V,crecer,وده کول
996,glänzen::V,brillar,ځلېدل
997,glänzen::V,resplandecer,ځلېدل
998,funkeln::V,chispear,پړکېدل
999,lärmen::V,hacer ruido,غال و غول کول
1000,läuten::V,sonar,زنګ وهل
1001,läuten::V,repicar,زنګ وهل
1002,klingeln::V,tocar el timbre,زنګ وهل
1003,klirren::V,tintinear,کړنګېدل
1004,brausen::V,zumbar,تلاطم کول
1005,rauschen::V,murmurar,شڼهار کول
1006,klingen::V,sonar,آواز کول
1007,bellen::V,ladrar,غپېدل
1008,heulen::V,ulular,انګلل
1009,blasen::V,soplar,پو کول
1010,pfeifen::V,silbar,شپېلک وهل
1011,schreien::V,gritar,ناره کول
1012,stöhnen::V,gemir,زګېروی کول
1013,zittern::V,temblar,لړزېدل
1014,leben::V,vivir,ژوند کول
1015,geboren werden::V,nacer,زېږېدل
1016,atmen::V,respirar,ساه کښل
1017,atmen::V,respirar,تنفس کول
1018,trinken::V,beber,څښل
1019,essen::V,comer,خوړل
1020,schlucken::V,tragar,غړپول
1021,müde werden::V,cansarse,ستړی کېدل
1022,müde werden::V,fatigarse,ستړی کېدل
1023,einschlafen::V,dormirse,ویده کېدل
1024,schlafen::V,dormir,خوب کول
1025,aufwachen::V,despertarse,ویښېدل
1026,aufstehen::V,levantarse,پاڅېدل
1027,sich erholen::V,reposar,استراحت کول
1028,sich erholen::V,descansar,استراحت کول
1029,krank werden::V,caer enfermo,رنځورېدل
1030,krank sein::V,estar enfermo,ناجوړېدل
1031,schmerzen::V,doler,خوږېدل
1032,schmerzen::V,doler,درد کول
1033,husten::V,toser,ټوخېدل
1034,genesen::V,convalecer,رغېدل
1035,genesen::V,restablecerse,رغېدل
1036,sterben::V,morir,مړل
1037,umkommen::V,perecer,تلفېدل
1038,sich bewegen::V,moverse,چلېدل
1039,sich bewegen::V,moverse,حرکت کول
1040,sich rühren::V,rebullir,ښورېدل
1041,sich erheben::V,levantarse,درېدل
1042,sich setzen::V,sentarse,کښېنستل
1043,hinfallen::V,caerse,لوېدل
1044,laufen::V,andar,منډې وهل
1045,schreiten::V,proceder,قدم ایښودل
1046,spazierengehen::V,pasear,چکر وهل
1047,spazierengehen::V,pasearse,چکر وهل
1048,eilen::V,correr prisa,بېړه کول
1049,sich beeilen::V,darse prisa,عجله کول
1050,sausen::V,correr,ځغستل
1051,rennen::V,correr,زغلېدل
1052,springen::V,saltar,ټوپ وهل
1053,klettern::V,trepar,ختل
1054,klettern::V,escalar,ختل
1055,schaukeln::V,bambolearse,زنګېدل
1056,kriechen::V,reptar,خاپوړی وهل
1057,kriechen::V,arrastrarse,خاپوړی وهل
1058,schwimmen::V,nadar,لامبو وهل
1059,tauchen::V,bucear,غوټه وهل
1060,tauchen::V,sumergirse,غوټه وهل
1061,rudern::V,remar,پارو وهل
1062,fahren::V,ir,تلل
1063,fliegen::V,volar,الوتل
1064,gehen::V,ir,تلل
1065,gehen::V,andar,تلل
1066,weggehen::V,irse,بهر وتل
1067,weggehen::V,marcharse,بهر وتل
1068,abfahren::V,salir,تلل
1069,abfahren::V,partir,تلل
1070,anhalten::V,parar,ودرېدل
1071,anhalten::V,pararse,ودرېدل
1072,hineingehen::V,entrar,داخلېدل
1073,eintreten::V,entrar,ننوتل
1074,kommen::V,venir,راتلل
1075,ankommen::V,llegar,رسېدل
1076,zurückkommen::V,volver,بېرته راتلل
1077,zurückkommen::V,regresar,بېرته راتلل
1078,bleiben::V,quedarse,پاتې کېدل
1079,warten::V,esperar,انتظار وېستل
1080,erwarten::V,esperar,انتظار کول
1081,suchen::V,buscar,لټول
1082,finden::V,hallar,میندل
1083,finden::V,hallar,پیدا کول
1084,finden::V,encontrar,میندل
1085,finden::V,encontrar,پیدا کول
1086,versuchen::V,intentar,هڅه کول
1087,vorbereiten::V,preparar,چمتوکول
1088,lieben::V,amar,مینه لرل
1089,lieben::V,querer,مینه لرل
1090,mögen::V,querer,خوښول
1091,mögen::V,querer,علاقه لرل
1092,lachen::V,reír,خندېدل
1093,rühren::V,conmover,اغېزه کول
1094,weinen::V,llorar,ژړل
1095,schimpfen::V,regañar,ښکنځا کول
1096,sich ärgern::V,enfadarse,قهر راتلل
1097,sich fürchten::V,tener miedo,ډارېدل
1098,fürchten::V,temer,ډارېدل
1099,fürchten::V,tener miedo a,ډارېدل
1100,fliehen::V,huir,تښتېدل
1101,flüchten::V,escaparse,تښتېدل
1102,sehen::V,ver,لیدل
1103,anschauen::V,mirar,کتل
1104,ansehen::V,mirar,ننداره کول
1105,hören::V,oír,اورېدل
1106,zuhören::V,escuchar,غوږ نیول
1107,probieren::V,probar,څکه کول
1108,probieren::V,probar,چاشنی کول
1109,probieren::V,degustar,څکه کول
1110,probieren::V,degustar,چاشنی کول
1111,riechen::V,oler,بويول
1112,fühlen::V,sentir,حسول
1113,scheinen::V,parecer,ښکارېدل
1114,zu sehen sein::V,poder verse,ښکارېدل
1115,vernehmen::V,oír,خبرېدل
1116,vernehmen::V,percibir,خبرېدل
1117,frieren::V,tener frío,ساړه کېتل
1118,tun::V,hacer,کول
1119,können::V,poder,کولای شول
1120,können::V,poder,د لاسه کېدل
1121,wollen::V,querer,غوښتل
1122,anfangen::V,iniciar,شروع کول
1123,beenden::V,acabar,ختمول
1124,beenden::V,acabar,پای ته رسول
1125,beenden::V,terminar,ختمول
1126,beenden::V,terminar,پای ته رسول
1127,aufhören::V,cesar,بس کول
1128,gelingen::V,salir bien,موفق کېدل
1129,gelingen::V,salir bien,بریالی کېدل
1130,geraten::V,salir,کېدل
1131,geraten::V,dar resultado,کېدل
1132,öffnen::V,abrir,خلاصول
1133,öffnen::V,abrir,پرانیستل
1134,schließen::V,cerrar,تړل
1135,stellen::V,poner,ایښودل
1136,stellen::V,colocar,ایښودل
1137,setzen::V,poner,کښېنول
1138,setzen::V,colocar,کښېنول
1139,legen::V,poner,ایښودل
1140,berühren::V,tocar,لاس وهل
1141,verbinden::V,unir,تړل
1142,verbinden::V,juntar,تړل
1143,bedecken::V,tapar,پوښول
1144,bedecken::V,cubrir,پوښول
1145,aufhängen::V,colgar,ځوړندول
1146,anzünden::V,encender,بلول
1147,aufheben::V,recoger,پورته کول
1148,zurücklassen::V,dejar,پرېښودل
1149,verlieren::V,perder,ورکول
1150,fallen lassen::V,dejar caer,له لاسه لوېدل
1151,machen::V,hacer,کول
1152,herstellen::V,fabricar,جوړول
1153,herstellen::V,fabricar,توليدول
1154,bauen::V,construir,جوړول
1155,reparieren::V,reparar,ترمیمول
1156,verbessern::V,mejorar,اصلاح کول
1157,ändern::V,mudar,تغیر ورکول
1158,ändern::V,modificar,تغیر ورکول
1159,graben::V,cavar,کيندل
1160,beugen::V,doblar,ټیټول
1161,beugen::V,inclinar,ټیټول
1162,biegen::V,doblar,کږول
1163,drehen::V,volver,ګرځول
1164,drehen::V,hacer girar,ګرځول
1165,wenden::V,volver,اړول
1166,umdrehen::V,revolver,اړول
1167,heben::V,levantar,جګول
1168,heben::V,levantar,پورته کول
1169,hochheben::V,alzar,جګول
1170,ergreifen::V,coger,نیول
1171,halten::V,tener,نیول
1172,drücken::V,apretar,کښېکښل
1173,schieben::V,empujar,پوری وهل
1174,kratzen::V,rascar,ګرول
1175,lecken::V,lamer,څټل
1176,beißen::V,morder,چیچل
1177,abreißen::V,arrancar,شکول
1178,abschneiden::V,cortar,پرېکول
1179,binden::V,atar,تړل
1180,stecken::V,meter,ټومبل
1181,brechen::V,romper,ماتول
1182,brechen::V,quebrar,ماتول
1183,klopfen::V,golpear,ټکول
1184,hauen::V,pegar,ټکول
1185,kleben::V,pegar,نښلول
1186,kleben::V,pegar,سرېښول
1187,kleben::V,encolar,نښلول
1188,kleben::V,encolar,سرېښول
1189,reiben::V,frotar,مږل
1190,streichen::V,untar,مښل
1191,streichen::V,recubrir,مښل
1192,schleifen::V,afilar,تېره کول
1193,schneiden::V,cortar,غوڅول
1194,schneiden::V,cortar,پرېکول
1195,rütteln::V,agitar,خوڅول
1196,schütteln::V,agitar,ښورول
1197,schütteln::V,sacudir,ښورول
1198,schwenken::V,menear,خوڅول
1199,schütten::V,verter,اچول
1200,schütten::V,verter,تویول
1201,füllen::V,llenar,ډکول
1202,einwickeln::V,envolver,پېچل
1203,einwickeln::V,envolver,نغښتل
1204,tragen::V,llevar,وړل
1205,schleppen::V,arrastrar,وړل
1206,ziehen::V,tirar,کښل
1207,aufbewahren::V,conservar,ساتل
1208,werfen::V,echar,اچول
1209,werfen::V,echar,غورځول
1210,werfen::V,lanzar,اچول
1211,werfen::V,lanzar,غورځول
1212,fangen::V,coger,نیول
1213,fangen::V,coger,ګیرول
1214,packen::V,agarrar,نیول
1215,verstecken::V,esconder,پټول
1216,teilen::V,partir,وېشل
1217,teilen::V,partir,تقسیمول
1218,teilen::V,dividir,وېشل
1219,teilen::V,dividir,تقسیمول
1220,schicken::V,enviar,لېږل
1221,schicken::V,enviar,استول
1222,bringen::V,traer,راوړل
1223,hinzufügen::V,añadir,زیاتول
1224,bekommen::V,obtener,حاصلول
1225,bekommen::V,conseguir,حاصلول
1226,erhalten::V,recibir,اخیستل
1227,nehmen::V,tomar,نیول
1228,nehmen::V,tomar,اخيستل
1229,wählen::V,elegir,خوښول
1230,auswählen::V,escoger,چنده کول
1231,auswählen::V,seleccionar,چنده کول
1232,bewahren::V,guardar,ساتل
1233,bewahren::V,preservar,ساتل
1234,behindern::V,estorbar,مانع کېدل
1235,behindern::V,estorbar,ممانعت کول
1236,behindern::V,obstaculizar,مانع کېدل
1237,behindern::V,obstaculizar,ممانعت کول
1238,verderben::V,estropear,خرابېدل
1239,beschädigen::V,deteriorar,ورانول
1240,zerbrechen::V,romper,ماتول
1241,zerbrechen::V,quebrar,ماتول
1242,zerreißen::V,desgarrar,څیرې کول
1243,zerreißen::V,despedazar,څیرې کول
1244,zerstören::V,destruir,ړنګول
1245,zerstören::V,destruir,ورانول
1246,zerstören::V,destrozar,ړنګول
1247,zerstören::V,destrozar,ورانول
1248,verbrennen::V,quemar,سوځول
1249,geben::V,dar,ورکول
1250,reichen::V,pasar,ورکول
1251,schenken::V,regalar,بښل
1252,versprechen::V,prometer,لوز کول
1253,wünschen::V,desear,غوښتل
1254,loben::V,alabar,ستایل
1255,loben::V,alabar,تمجید کول
1256,küssen::V,besar,ښکلول
1257,wiegen::V,mecer,زنګول
1258,zudecken::V,tapar,پوښول
1259,zudecken::V,cubrir,پوښول
1260,wecken::V,despertar,ويښول
1261,zeigen::V,mostrar,ښودل
1262,führen::V,guiar,بیول
1263,führen::V,conducir,بیول
1264,lehren::V,enseñar,درس ورکول
1265,lehren::V,enseñar,تعلیم ورکول
1266,lehren::V,instruir,درس ورکول
1267,lehren::V,instruir,تعلیم ورکول
1268,unterrichten::V,enseñar,درس ورکول
1269,aufziehen::V,criar,روزل
1270,leiten::V,guiar,رهبری کول
1271,leiten::V,guiar,لارښوونه کول
1272,leiten::V,dirigir,رهبری کول
1273,leiten::V,dirigir,لارښوونه کول
1274,antreiben::V,impeler,چټک کول
1275,antreiben::V,impulsar,چټک کول
1276,lassen::V,hacer,اړکول
1277,einladen::V,invitar,بلل
1278,vereinigen::V,unir,متحد کول
1279,vereinigen::V,unir,یوځای کول
1280,besuchen::V,visitar,کتنه کول
1281,besuchen::V,ir a ver,کتنه کول
1282,treffen::V,encontrar,ليدل
1283,treffen::V,encontrar,تلقی کول
1284,sich versammeln::V,reunirse,راغونډېدل
1285,sich versammeln::V,congregarse,راغونډېدل
1286,spielen::V,jugar,لوبه کول
1287,singen::V,cantar,سندرې وېل
1288,tanzen::V,bailar,ګډېدل
1289,sich trennen::V,separarse,بېلېدل
1290,verlassen::V,dejar,ترک کول
1291,verlassen::V,abandonar,ترک کول
1292,retten::V,salvar,نجات ورکول
1293,bewachen::V,vigilar,ساتل
1294,bewachen::V,vigilar,حفاظت کول
1295,schützen::V,proteger,ژغورل
1296,verteidigen::V,defender,دفاع کول
1297,sich schlagen::V,batirse,جنګېدل
1298,schießen::V,tirar,ویشتل
1299,schießen::V,disparar,ویشتل
1300,siegen::V,vencer,غالبېدل
1301,ärgern::V,enojar,خپه کول
1302,ärgern::V,enfadar,خپه کول
1303,schlagen::V,pegar,وهل
1304,schlagen::V,golpear,وهل
1305,treten::V,dar una patada a,په لغته وهل
1306,stechen::V,pinchar,ټومبل
1307,stoßen::V,empujar,ټېل وهل
1308,stoßen::V,empujar,پوری وهل
1309,stehlen::V,robar,تښتول
1310,stehlen::V,robar,غلا کول
1311,stehlen::V,hurtar,تښتول
1312,stehlen::V,hurtar,غلا کول
1313,stören::V,molestar,ماتول
1314,belästigen::V,molestar,ځورول
1315,belästigen::V,molestar,تکلیف ورکول
1316,belästigen::V,importunar,ځورول
1317,belästigen::V,importunar,تکلیف ورکول
1318,verbergen::V,ocultar,پټول
1319,verbergen::V,esconder,پټول
1320,täuschen::V,engañar,تېرایستل
1321,täuschen::V,engañar,خطا ایستل
1322,betrügen::V,engañar,غولول
1323,töten::V,matar,وژل
1324,töten::V,matar,مړ کول
1325,wohnen::V,vivir,اوسېدل
1326,wohnen::V,habitar,اوسېدل
1327,arbeiten::V,trabajar,کار کول
1328,sammeln::V,recoger,راټولول
1329,sammeln::V,recoger,راغونډول
1330,sammeln::V,coleccionar,راټولول
1331,sammeln::V,coleccionar,راغونډول
1332,pflücken::V,coger,شکول
1333,jagen::V,cazar,ښکار کول
1334,fischen::V,pescar,کب نيول
1335,fassen::V,atrapar,نیول
1336,fassen::V,atrapar,ګیرول
1337,fassen::V,capturar,نیول
1338,fassen::V,capturar,ګیرول
1339,hüten::V,guardar,پوول
1340,treiben::V,aballar,بیول
1341,anbinden::V,atar,تړل
1342,füttern::V,echar de comer,خوراک ورکول
1343,melken::V,ordeñar,لوشل
1344,hacken::V,picar,پی کول
1345,hacken::V,cortar,پی کول
1346,gießen::V,regar,اوبه کول
1347,reifen::V,madurar,رسېدل
1348,zubereiten::V,preparar,تیارول
1349,kochen::V,cocer,پخول
1350,kochen::V,guisar,پخول
1351,backen::V,hornear,پخول
1352,backen::V,cocer al horno,پخول
1353,braten::V,asar,وريتول
1354,braten::V,freír,وريتول
1355,umrühren::V,remover,لړل
1356,stricken::V,hacer punto,اوبدل
1357,stricken::V,hacer calceta,اوبدل
1358,nähen::V,coser,ګنډل
1359,färben::V,teñir,رنګول
1360,färben::V,colorear,رنګول
1361,reinigen::V,limpiar,صافول
1362,waschen::V,lavar,مینځل
1363,abwischen::V,fregar,وچول
1364,abwischen::V,limpiar,وچول
1365,spülen::V,aclarar,کنګالول
1366,spülen::V,enjuagar,کنګالول
1367,fegen::V,barrer,جارو کول
1368,fegen::V,pasar la escoba,جارو کول
1369,kehren::V,barrer,جارو کول
1370,baden::V,bañarse,لمبېدل
1371,sich waschen::V,lavarse,ځان مينځل
1372,ausziehen::V,quitar,کښل
1373,ausziehen::V,quitar,ایستل
1374,ausziehen::V,quitarse,کښل
1375,ausziehen::V,quitarse,ایستل
1376,anziehen::V,ponerse,اغوستل
1377,sich anziehen::V,vestirse,کالی اغوستل
1378,kämmen::V,peinar,ګمنځول
1379,schmücken::V,adornar,ښکلی کول
1380,sagen::V,decir,وېل
1381,sprechen::V,hablar,وېل
1382,sprechen::V,hablar,غږېدل
1383,reden::V,hablar,ګړېدل
1384,reden::V,hablar,خبرې کول
1385,reden::V,conversar,ګړېدل
1386,reden::V,conversar,خبرې کول
1387,sich unterhalten::V,charlar,خبری کول
1388,sich unterhalten::V,conversar,خبری کول
1389,fragen::V,preguntar,پوښتنه کول
1390,bitten::V,rogar,غوښتل
1391,erzählen::V,contar,کيسه کول
1392,erzählen::V,contar,حکايت کول
1393,mitteilen::V,comunicar,خبرول
1394,mitteilen::V,comunicar,خبر ورکول
1395,mitteilen::V,participar,خبرول
1396,mitteilen::V,participar,خبر ورکول
1397,nennen::V,llamar,نوم ايښودل
1398,nennen::V,nombrar,نوم ايښودل
1399,rufen::V,llamar,بلل
1400,prahlen::V,jactarse,لاپې وهل
1401,übersetzen::V,traducir,ژباړل
1402,übersetzen::V,traducir,ترجمه کول
1403,denken::V,pensar,فکر کول
1404,glauben::V,creer,باور کول
1405,bemerken::V,notar,لیدل
1406,erkennen::V,reconocer,پېژندل
1407,begreifen::V,concebir,رسېدل
1408,begreifen::V,concebir,پوهېدل
1409,verstehen::V,entender,پوهېدل
1410,verstehen::V,comprender,پوهېدل
1411,lernen::V,aprender,زده کول
1412,lernen::V,aprender,درس لوستل
1413,wissen::V,saber,پوهېدل
1414,sich erinnern an::V,recordar,یادول
1415,sich erinnern an::V,recordar,په یاد راوړل
1416,sich erinnern an::V,acordarse de,یادول
1417,sich erinnern an::V,acordarse de,په یاد راوړل
1418,vergessen::V,olvidar,هېرول
1419,messen::V,medir,اندازه کول
1420,zählen::V,contar,شمارل
1421,rechnen::V,contar,حسابول
1422,rechnen::V,calcular,حسابول
1423,lesen::V,leer,لوستل
1424,malen::V,pintar,رسمول
1425,zeichnen::V,dibujar,رسمول
1426,schreiben::V,escribir,لیکل
1427,besitzen::V,poseer,لرل
1428,kaufen::V,comprar,رانیول
1429,verkaufen::V,vender,خرڅول
1430,bezahlen::V,pagar,تأدیه کول
1431,zahlen::V,pagar,کسات اخيستل
1432,beherrschen::V,dominar,تسلط لرل
1433,ertragen::V,soportar,زغمل
