,Concept_ID,is,kl
756,sanft::A,blíður,isumagippoq
757,hungrig::A,soltinn,kaappoq
758,hungrig::A,soltinn,perlilerpoq
759,hungrig::A,hungraður,kaappoq
760,hungrig::A,hungraður,perlilerpoq
761,krank::A,sjúkur,napparsimavoq
762,nackt::A,nakinn,
763,traurig::A,dapur,aliasuppoq
764,traurig::A,hryggur,aliasuppoq
765,lebendig::A,lifandi,uumavoq
766,gut::A,góður,ajunngilaq
767,schlecht::A,slæmur,sualuppoq
768,schlecht::A,lélegur,sualuppoq
769,richtig::A,réttur,iluarpoq
770,schlimm::A,slæmur,amiilaarnarpoq
771,wahr::A,sannur,ilumoorpoq
772,alt::A,gamall,pisoqaq
773,neu::A,nýr,nutaavoq
774,ehemalig::A,fyrrverandi,
775,alt[Lebewesen]::A,gamall,utoqqaq
776,jung::A,ungur,inuusuppoq
777,jung::A,ungur,kingulliarsuk
778,arm::A,vesall,piillasoq
779,arm::A,vesall,piitsuuvoq
780,arm::A,fátækur,piillasoq
781,arm::A,fátækur,piitsuuvoq
782,reich::A,ríkur,pisuuvoq
783,reich::A,auðugur,pisuuvoq
784,bekannt::A,kunnugur,
785,berühmt::A,frægur,tusaamasaq
786,fremd::A,framandi,ajasoornarpoq
787,fremd::A,ókunnugur,ajasoornarpoq
788,verschieden::A,ýmis,allatut
789,verschieden::A,ýmis,tamalaat
790,nah::A,nálægur,qanippoq
791,fern::A,fjarri,ungasippoq
792,fern::A,fjarlægur,ungasippoq
793,linker::A,vinstri,saamerleq
794,rechter::A,hægri,innarluissut
795,anderer::A,annar,
796,erster::A,fyrsti,siulleq
797,zweiter::A,annar,qataatsup tullia
798,dritter::A,þriðji,pingajorarterut
799,letzter::A,síðasti,kingulleq
800,allein::ADV,einn,kisimiippoq
801,allein::ADV,aleinn,kisimiippoq
802,auf einmal::ADV,allt í einu,tassanngaannaq
803,zusammen::ADV,saman,attaasa
804,zusammen::ADV,saman,attarmik
805,lange::ADV,lengi,akuni
806,plötzlich::ADV,skyndilega,tassanngaannaq
807,sofort::ADV,strax,erniinnaq
808,sofort::ADV,þegar í stað,erniinnaq
809,später::ADV,seinna,kingorna
810,jetzt::ADV,nú,maanna
811,jetzt::ADV,nú,massakkut
812,jetzt::ADV,núna,maanna
813,jetzt::ADV,núna,massakkut
814,heute::ADV,í dag,ullumi
815,morgen::ADV,á morgun,aqagu
816,bald::ADV,brátt,erniinnaq
817,bald::ADV,bráðum,erniinnaq
818,dann::ADV,svo,taava
819,dann::ADV,síðan,taava
820,gestern::ADV,í gær,ippassaq
821,einst::ADV,forðum,ataatsimik
822,einst::ADV,forðum,ilaanni
823,damals::ADV,þá,taamani
824,damals::ADV,þá,taamanikkut
825,damals::ADV,þá,taassumuunakkut
826,damals::ADV,á þeim tímum,taamani
827,damals::ADV,á þeim tímum,taamanikkut
828,damals::ADV,á þeim tímum,taassumuunakkut
829,danach::ADV,á eftir því,taava
830,vorher::ADV,áður,siornagut
831,zuerst::ADV,fyrst,
832,einmal::ADV,einu sinni,ilaanni
833,einmal::ADV,einu sinni,ataatsimik
834,manchmal::ADV,stundum,qaqutigu
835,manchmal::ADV,stundum,qaqutigut
836,oft::ADV,oft,akulikitsumik
837,immer::ADV,alltaf,tamatigut
838,immer::ADV,sífellt,tamatigut
839,niemals::ADV,aldrei,
840,hier::ADV,hér,maani
841,hierhin::ADV,hingað,maani
842,von hier::ADV,héðan,
843,dort::ADV,þar,
844,dort::ADV,þarna,
845,dorthin::ADV,þangað,ikuuna
846,geradeaus::ADV,beint áfram,narlumut
847,vorwärts::ADV,áfram,pilangavoc
848,rückwärts::ADV,aftur á bak,kingumut
849,rückwärts::ADV,aftur á bak,tunumut or tunummut
850,zurück::ADV,aftur,kingumut
851,zurück::ADV,aftur,tunumut or tunummut
852,zurück::ADV,til baka,kingumut
853,zurück::ADV,til baka,tunumut or tunummut
854,unten::ADV,niðri,kana
855,unten::ADV,fyrir neðan,kana
856,hinab::ADV,niður,qiviu
857,hinab::ADV,niður eftir,qiviu
858,oben::ADV,uppi,
859,hinauf::ADV,upp,
860,hinauf::ADV,upp eftir,
861,überall::ADV,alls staðar,tamaginni
862,überall::ADV,alls staðar,tamani tamaani
863,nicht::ADV,ekki,
864,ein wenig::ADV,dálítið,
865,kaum::ADV,varla,qaqutigorsuaq
866,kaum::ADV,tæplega,qaqutigorsuaq
867,sehr::ADV,mjög,assut
868,so::ADV,svo,
869,so::ADV,þannig,
870,noch::ADV,enn,qeratavoq
871,noch::ADV,ennþá,qeratavoq
872,nur::ADV,bara,
873,nur::ADV,aðeins,
874,schon::ADV,nú þegar,taava-una
875,wieder::ADV,aftur,kingumut
876,wieder::ADV,að nýju,kingumut
877,vergebens::ADV,árangurslaust,angiluk
878,vor::PRP,fyrir,
879,hinter::PRP,bak við,
880,hinter::PRP,aftur fyrir,
881,unter::PRP,undir,
882,durch::PRP,gegnum,
883,neben::PRP,hjá,
884,neben::PRP,við hliðina á,
885,zwischen::PRP,milli,
886,zwischen::PRP,á milli,
887,wegen::PRP,vegna,
888,dies::PRN,þetta,manna
889,dies::PRN,þetta,matuma
890,das::PRN,það,ua
891,alles::PRN,allt,
892,ich::PRN,ég,uanga
893,du::PRN,þú,illit
894,er::PRN,hann,una
895,wir::PRN,við,uagut
896,ihr::PRN,þið,ilissi
897,sie::PRN,þær,uku
898,sie::PRN,þeir,uku
899,was::FPRN,hvað,aat?
900,wer::FPRN,hver,kikkut
901,wo::FADV,hvar,sumi
902,wohin::FADV,hvert,sumut
903,wie::FADV,hvernig,qanoq
904,warum::FADV,hvers vegna,sooq
905,wieviel::FNUM,hve mikill,qassit
906,wieviel::FNUM,hve mikill,qanoq atsigisumik?
907,eins::NUM,einn,ataaseq
908,zwei::NUM,tveir,marluk
909,drei::NUM,þrír,pingasut
910,vier::NUM,fjórir,sisamat
911,vier::NUM,fjórir,qajuusat
912,fünf::NUM,fimm,tallimat
913,sechs::NUM,sex,arfineq
914,sechs::NUM,sex,arfinillit
915,sieben::NUM,sjö,arfineq-marluk
916,acht::NUM,átta,arfineq pingasut
917,neun::NUM,níu,qulingiluat
918,neun::NUM,níu,arfineq sisamat
919,zehn::NUM,tíu,qulit
920,elf::NUM,ellefu,aqqaneq
921,zwölf::NUM,tólf,aqqaneq-marluk
922,zwanzig::NUM,tuttugu,tyve
923,dreißig::NUM,þrjátíu,tredive
924,dreißig::NUM,þrjátíu,pingasunik qulillit
925,vierzig::NUM,fjörutíu,fyrre
926,fünfzig::NUM,fimmtíu,halvtreds
927,fünfzig::NUM,fimmtíu,tallimanik qulillit
928,sechzig::NUM,sextíu,tres
929,siebzig::NUM,sjötíu,halvfjerds
930,achtzig::NUM,áttatíu,firs
931,neunzig::NUM,níutíu,halvfems
932,hundert::NUM,hundrað,et hundrede
933,tausend::NUM,þúsund,et tusinde
934,und::CNJ,og,aamma
935,oder::CNJ,eða,imalluunnit
936,stehen::V,standa,sikingavoq
937,sitzen::V,sitja,ingippoq
938,liegen::V,liggja,nalavoq
939,liegen::V,liggja,aqupivoq
940,hängen::V,hanga,nivinngarpaa
941,werden::V,verða,pinngorpoq
942,passieren::V,gerast,pivoq
943,beginnen::V,byrja,aallarnerpaa
944,enden::V,enda,naggaserpaa
945,enden::V,lykta,naggaserpaa
946,wechseln::V,skipta,immikkut ilivoq
947,aufgehen[Sonne]::V,koma upp,
948,untergehen[Sonne]::V,ganga til viðar,ilioqqaasoq
949,scheinen[Sonne]::V,skína,qinnorpoq
950,scheinen[Sonne]::V,skína,qinngorpoq
951,donnern::V,þruma,kalleq
952,wehen::V,blása,timmivoq
953,strömen::V,streyma,
954,fließen::V,fljóta,
955,sich drehen::V,snúast,ipippaa
956,schwanken::V,riða,aalavoq
957,schwanken::V,rugga,aalavoq
958,schwingen::V,sveiflast,issakajaat or issakatsiaarut
959,fallen::V,falla,quasivaa
960,brennen::V,brenna,seerpoq
961,brennen::V,brenna,uuppaa
962,rauchen::V,reykja,pujoorpoq
963,regnen::V,rigna,siallerpoq
964,gefrieren::V,frjósa,qiulerpoq
965,tauen::V,þiðna,aappoq
966,schmelzen::V,bráðna,aappoq
967,schmelzen::V,bráðna,aatsippaa
968,trocknen::V,þorna,panerserpaa
969,sieden::V,sjóða,qalappoq
970,faulen::V,rotna,
971,verfaulen::V,rotna,
972,reißen::V,rifna,qulli
973,reißen::V,rifna,alittorpaa
974,reißen::V,rifna,kimillanneq
975,versinken::V,sökkva,kivivaa
976,versinken::V,sökkva,apparpoq
977,vergehen::V,líða,qaangerpaa
978,vergehen::V,líða,sarsuppoq
979,erscheinen::V,birtast,takutippoq
980,verschwinden::V,hverfa,
981,sinken::V,síga,kivivaa
982,sinken::V,síga,apparpoq
983,abnehmen::V,lækka,ikillipput
984,abnehmen::V,minnka,ikillipput
985,zunehmen::V,aukast,allisippaa
986,steigen::V,stíga,allisippaa
987,wachsen::V,vaxa,allivoq
988,glänzen::V,glóa,qinngorpoq
989,glänzen::V,glóa,qinnorpoq
990,glänzen::V,glampa,qinngorpoq
991,glänzen::V,glampa,qinnorpoq
992,funkeln::V,leiftra,uisorilavoq
993,lärmen::V,hafa hátt,
994,läuten::V,hringja,avilualaarpoq
995,klingeln::V,hringja,aviluarpoq
996,klingeln::V,hringja,aviluarpaluppoq
997,klirren::V,glamra,
998,klirren::V,skrölta,
999,brausen::V,ólga,ittuk
1000,brausen::V,ólga,ittuppoq
1001,brausen::V,ólga,ittuppaluppoq
1002,rauschen::V,suða,
1003,klingen::V,hljóma,
1004,bellen::V,gelta,qiluppoq
1005,heulen::V,væla,maarpoq
1006,heulen::V,væla,maalavoq
1007,heulen::V,væla,miaggoorpoq
1008,heulen::V,ýlfra,maarpoq
1009,heulen::V,ýlfra,maalavoq
1010,heulen::V,ýlfra,miaggoorpoq
1011,blasen::V,blása,aporneq
1012,pfeifen::V,blístra,siggartartitsivoq
1013,pfeifen::V,blístra,siorsulavoq
1014,schreien::V,æpa,suaarpoq
1015,stöhnen::V,stynja,nipiliorpoq
1016,stöhnen::V,stynja,nipilliorpoq
1017,zittern::V,titra,qarsulivik
1018,zittern::V,skjálfa,qarsulivik
1019,leben::V,lifa,inuuvoq
1020,geboren werden::V,fæðast,inuuvoq
1021,geboren werden::V,fæðast,inunngorpoq
1022,atmen::V,anda,anersaarpoq
1023,atmen::V,draga andann,anersaarpoq
1024,trinken::V,drekka,imerpoq
1025,essen::V,borða,tamorpoq
1026,schlucken::V,kingja,tuluarnaq
1027,müde werden::V,þreytast,
1028,einschlafen::V,sofna,sinippoq
1029,schlafen::V,sofa,sinik
1030,aufwachen::V,vakna,iterpoq
1031,aufwachen::V,vakna,eqqumavoq
1032,aufstehen::V,fara á fætur,makippoq
1033,sich erholen::V,hvíla sig,qasuerserpoq
1034,krank werden::V,veikjast,
1035,krank werden::V,verða veikur,
1036,krank sein::V,vera veikur,
1037,schmerzen::V,kenna til,anneraa
1038,schmerzen::V,kenna til,annernarpoq
1039,husten::V,hósta,quersorpoq
1040,genesen::V,batna,ajunngissivoq
1041,genesen::V,batna,ilisimmarpoq
1042,genesen::V,batna,ilorrippoq
1043,genesen::V,frískast,ajunngissivoq
1044,genesen::V,frískast,ilisimmarpoq
1045,genesen::V,frískast,ilorrippoq
1046,sterben::V,deyja,toquvoq
1047,umkommen::V,farast,
1048,sich bewegen::V,bifast,ingerlavoq
1049,sich rühren::V,hreyfast,
1050,sich erheben::V,standa upp,
1051,sich setzen::V,setjast,ingippoq
1052,hinfallen::V,detta,
1053,laufen::V,labba,arpappoq
1054,schreiten::V,ganga,ingerlavoq
1055,spazierengehen::V,ganga sér til skemmtunar,utertakajaarpoq
1056,spazierengehen::V,ganga sér til skemmtunar,utertakattajaarpoq
1057,eilen::V,fara hratt,qaa qaa
1058,eilen::V,fara hratt,qiilasaarpoq
1059,eilen::V,fara hratt,ingerlasaarpaa
1060,sich beeilen::V,flýta sér,tuaviorpoq
1061,sausen::V,þjóta,uiguut
1062,rennen::V,hlaupa,igivoq
1063,springen::V,stökkva,upernassaq
1064,klettern::V,klifra,pilaakkeerpoq
1065,schaukeln::V,róla,aalavoq
1066,schaukeln::V,rugga,aalavoq
1067,kriechen::V,skríða,
1068,schwimmen::V,synda,naluppoq
1069,tauchen::V,kafa,allorpoq
1070,rudern::V,róa,ipuppaa
1071,fahren::V,aka,qimusserpoq
1072,fahren::V,fara,qimusserpoq
1073,fliegen::V,fljúga,timmivoq
1074,gehen::V,fara,
1075,gehen::V,ganga,
1076,weggehen::V,fara burt,piiarpoq
1077,weggehen::V,ganga burt,piiarpoq
1078,abfahren::V,aka burt,
1079,anhalten::V,stöðva,unitsippaa
1080,hineingehen::V,ganga inn,timaappaa
1081,eintreten::V,koma inn,allattorpaa
1082,eintreten::V,ganga inn,allattorpaa
1083,kommen::V,koma,qaa-
1084,kommen::V,koma,pivaa
1085,ankommen::V,koma til,tikippoq
1086,zurückkommen::V,koma til baka,angerlarpoq
1087,bleiben::V,haldast,uninngavoq
1088,bleiben::V,vera kyrr,uninngavoq
1089,warten::V,bíða,paavoq
1090,warten::V,bíða,utaqqivoq
1091,erwarten::V,búast við,
1092,erwarten::V,eiga von á,
1093,suchen::V,leita,nivivaa
1094,finden::V,finna,nanivaa
1095,versuchen::V,reyna,uuppaa
1096,versuchen::V,reyna,ussersarpaa
1097,vorbereiten::V,undirbúa,piareersarpaa
1098,lieben::V,elska,asavaa
1099,mögen::V,þykja gott,akaaraa
1100,mögen::V,falla í geð,akaaraa
1101,lachen::V,hlæja,
1102,rühren::V,snerta,qeerlerpaa
1103,weinen::V,gráta,qiavoq
1104,schimpfen::V,skammast,qatimaarpoq
1105,sich ärgern::V,sárna,ugguutigaa
1106,sich ärgern::V,gremjast,ugguutigaa
1107,sich fürchten::V,óttast,eqqanaarpoq
1108,fürchten::V,óttast,ersigaa
1109,fliehen::V,flýja,qimaavoq
1110,flüchten::V,strjúka,allikarfigaa
1111,sehen::V,sjá,isigaa
1112,anschauen::V,horfa á,
1113,ansehen::V,líta á,alaatsinaappaa
1114,hören::V,heyra,tusarpaa
1115,zuhören::V,hlusta,naalappoq
1116,probieren::V,smakka,
1117,riechen::V,þefa,tipippoq
1118,fühlen::V,finna til,misigaa
1119,scheinen::V,virðast,takutippoq
1120,zu sehen sein::V,vera að sjá,
1121,vernehmen::V,heyra,
1122,vernehmen::V,greina,
1123,frieren::V,frjósa,qiiavoq
1124,tun::V,gera,iliorpoq
1125,können::V,geta,
1126,wollen::V,ætla,piumavaa
1127,wollen::V,vilja,piumavaa
1128,anfangen::V,hefja,pilerpoq
1129,beenden::V,enda,naggaserpaa
1130,beenden::V,ljúka,naggaserpaa
1131,aufhören::V,lykta,naammatsippaa
1132,gelingen::V,heppnast,
1133,geraten::V,lukkast,
1134,öffnen::V,opna,ammarpaa
1135,schließen::V,loka,matuaa
1136,stellen::V,láta,ilivaa
1137,stellen::V,láta,iliorarpai
1138,stellen::V,láta,ilioqqarpai
1139,stellen::V,setja,ilivaa
1140,stellen::V,setja,iliorarpai
1141,stellen::V,setja,ilioqqarpai
1142,setzen::V,láta,iliorarpai
1143,setzen::V,láta,ilioqqarpai
1144,setzen::V,setja,iliorarpai
1145,setzen::V,setja,ilioqqarpai
1146,legen::V,láta,ilivaa
1147,legen::V,leggja,ilivaa
1148,berühren::V,koma við,attorpaa
1149,verbinden::V,sameina,taperserpaa
1150,bedecken::V,hylja,iikkerpaa
1151,bedecken::V,hylja,iikkersorpaa
1152,aufhängen::V,hengja,inivaa
1153,aufhängen::V,hengja,iniorarpai
1154,aufhängen::V,hengja upp,inivaa
1155,aufhängen::V,hengja upp,iniorarpai
1156,anzünden::V,kveikja í,saggaavoq
1157,aufheben::V,taka upp,allisippaa
1158,aufheben::V,lyfta upp,allisippaa
1159,zurücklassen::V,skilja eftir,aallarpoq
1160,verlieren::V,týna,annaavaa
1161,verlieren::V,glata,annaavaa
1162,fallen lassen::V,missa,nakkaavaa
1163,machen::V,búa til,iliorpoq
1164,herstellen::V,framleiða,anillatsippaa
1165,bauen::V,smíða,marrarterpaa
1166,bauen::V,byggja,marrarterpaa
1167,reparieren::V,gera við,iluarsaappaa
1168,verbessern::V,bæta,naqqippaa
1169,ändern::V,breyta,
1170,graben::V,grafa,assappaa
1171,beugen::V,beygja,qappappoq
1172,biegen::V,sveigja,qappappoq
1173,drehen::V,snúa,
1174,wenden::V,snúa,assappaa
1175,wenden::V,snúa,assakarpoq
1176,wenden::V,venda,assappaa
1177,wenden::V,venda,assakarpoq
1178,umdrehen::V,venda,assakartippaa
1179,umdrehen::V,snúa við,assakartippaa
1180,heben::V,hefja,kivippaa
1181,hochheben::V,lyfta upp,kissumiarpaa
1182,ergreifen::V,grípa,isaappaa
1183,ergreifen::V,grípa,isaguppaa
1184,halten::V,rúma,minarpaa
1185,halten::V,halda,minarpaa
1186,drücken::V,þjá,naqittaat
1187,drücken::V,þrýsta,naqittaat
1188,schieben::V,ýta,
1189,kratzen::V,klóra,qitsuppaa
1190,lecken::V,sleikja,aluppaa
1191,beißen::V,bíta,kiivaa
1192,abreißen::V,rífa af,aqqarpaa
1193,abreißen::V,rífa af,isaterpaa
1194,abreißen::V,rífa frá,aqqarpaa
1195,abreißen::V,rífa frá,isaterpaa
1196,abschneiden::V,skera af,kipivaa
1197,abschneiden::V,klippa af,kipivaa
1198,binden::V,binda,kakkersarpaa
1199,stecken::V,stinga,kussunneq
1200,brechen::V,brjóta,nallorpaa
1201,klopfen::V,berja,pattappaa
1202,klopfen::V,klappa,pattappaa
1203,hauen::V,berja,aqivaa
1204,hauen::V,höggva,aqivaa
1205,kleben::V,líma,qaappoq
1206,reiben::V,núa,tagiarpaa
1207,reiben::V,núa,tangiarpaa
1208,streichen::V,smyrja,erlerpoq
1209,schleifen::V,slípa,sequppaa
1210,schneiden::V,skera,uullivoq
1211,schneiden::V,klippa,uullivoq
1212,rütteln::V,skaka,
1213,schütteln::V,hrista,aalavoq
1214,schwenken::V,sveifla,issarpoq
1215,schütten::V,hella,
1216,füllen::V,fylla,immerpaa
1217,einwickeln::V,vefja inn í,immoqquserpaa
1218,tragen::V,bera,maqippaa
1219,tragen::V,bera,assartorpoq
1220,schleppen::V,draga,assartorpoq
1221,ziehen::V,toga,kalippaa
1222,ziehen::V,toga,kalissarpoq
1223,ziehen::V,draga,kalippaa
1224,ziehen::V,draga,kalissarpoq
1225,aufbewahren::V,geyma,toqqorpaa
1226,werfen::V,kasta,kuivaa
1227,fangen::V,grípa,anguaa
1228,packen::V,þrífa í,
1229,verstecken::V,fela,anngigaa
1230,teilen::V,deila,agguut
1231,teilen::V,deila,agguusersorpaa
1232,schicken::V,senda,nassiuppaa
1233,bringen::V,færa,aggiuppaa
1234,bringen::V,færa,nassataraa
1235,bringen::V,flytja,aggiuppaa
1236,bringen::V,flytja,nassataraa
1237,hinzufügen::V,bæta við,
1238,bekommen::V,hljóta,tiguaa
1239,bekommen::V,ná,tiguaa
1240,erhalten::V,fá,tiguaa
1241,nehmen::V,taka,pivoq
1242,nehmen::V,taka,tiguaa
1243,wählen::V,velja,
1244,auswählen::V,velja úr,
1245,bewahren::V,gæta,sukkunik simerserpaa
1246,bewahren::V,vernda,sukkunik simerserpaa
1247,behindern::V,varna,
1248,verderben::V,spilla,asiutippaa
1249,verderben::V,spilla,piuneerunnerit
1250,beschädigen::V,skemma,
1251,zerbrechen::V,brjóta,ukuvoq
1252,zerreißen::V,rífa,tisavaa
1253,zerreißen::V,rífa,alittorpaa
1254,zerreißen::V,rífa sundur,tisavaa
1255,zerreißen::V,rífa sundur,alittorpaa
1256,zerstören::V,rífa niður,aserorpaa
1257,verbrennen::V,brenna,seerpoq
1258,geben::V,gefa,pivoq
1259,reichen::V,rétta,
1260,schenken::V,gefa,
1261,versprechen::V,lofa,neriorsorpaa
1262,versprechen::V,heita,neriorsorpaa
1263,wünschen::V,óska,kissaat
1264,loben::V,lofa,nersorpaa
1265,loben::V,lofa,nersornaat
1266,loben::V,hrósa,nersorpaa
1267,loben::V,hrósa,nersornaat
1268,küssen::V,kyssa,kunippaa
1269,küssen::V,kyssa,kunissorpaa
1270,wiegen::V,rugga,
1271,zudecken::V,þekja,majorpaa
1272,zudecken::V,breiða yfir,majorpaa
1273,wecken::V,vekja,itersarpaa
1274,zeigen::V,sýna,tikkuuppaa
1275,führen::V,leiða,tasissiuppaa
1276,führen::V,leiða,ilitsersorpaa
1277,führen::V,leiða,tasissersuuppaa
1278,lehren::V,kenna,ilinniartippaa
1279,unterrichten::V,fræða,ajoqerpaa
1280,unterrichten::V,fræða,ajoqersorpaa
1281,unterrichten::V,fræða,ilinniartitsivoq
1282,aufziehen::V,ala upp,inororsarpaa
1283,leiten::V,stjórna,iluatsippaa
1284,antreiben::V,hvetja,ikusimmippaa
1285,lassen::V,láta,
1286,einladen::V,bjóða heim,qaaqquaa
1287,einladen::V,bjóða heim,qaasarpaa
1288,vereinigen::V,sameina,taperserpaa
1289,besuchen::V,heimsækja,tikeraarpaa
1290,treffen::V,hitta,aporappaa
1291,sich versammeln::V,safnast saman,majorpoq
1292,spielen::V,leika sér,pinnguarpoq
1293,singen::V,syngja,erinarsorpoq
1294,tanzen::V,dansa,qitippoq
1295,sich trennen::V,skiljast,immikkoortippaa
1296,verlassen::V,yfirgefa,
1297,retten::V,bjarga,annaappaa
1298,bewachen::V,gæta,
1299,bewachen::V,hafa vörð á,
1300,schützen::V,vernda,eriagaa
1301,schützen::V,vernda,pineqartaalivaa
1302,verteidigen::V,verja,
1303,sich schlagen::V,slást,
1304,sich schlagen::V,berjast,
1305,schießen::V,skjóta,aallaavaa
1306,schießen::V,skjóta,piseriuppaa
1307,siegen::V,sigra,
1308,ärgern::V,ergja,ninngassarpaa
1309,ärgern::V,ergja,ninngassaarpaa
1310,ärgern::V,skaprauna,ninngassarpaa
1311,ärgern::V,skaprauna,ninngassaarpaa
1312,schlagen::V,slá,unatarpaa
1313,schlagen::V,lemja,unatarpaa
1314,treten::V,sparka,tukerpoq
1315,stechen::V,stinga,iguppaa
1316,stechen::V,stinga,qasilippoq
1317,stoßen::V,hrinda,ikuserpaa
1318,stoßen::V,hrinda,ikusimmippaa
1319,stehlen::V,stela,tillippaa
1320,stören::V,trufla,akornuserpaa
1321,belästigen::V,ónáða,
1322,verbergen::V,leyna,anngigaa
1323,täuschen::V,gabba,
1324,täuschen::V,blekkja,
1325,betrügen::V,svíkja,peqquserluttuliorfigaa
1326,betrügen::V,blekkja,peqquserluttuliorfigaa
1327,töten::V,drepa,maappaa
1328,töten::V,drepa,toquppaa
1329,wohnen::V,búa,najugaqarpoq
1330,arbeiten::V,vinna,sulivoq
1331,sammeln::V,safna,katersorpai
1332,pflücken::V,tína,
1333,pflücken::V,reyta,
1334,jagen::V,veiða,piniarpoq
1335,fischen::V,fiska,aalisarpoq
1336,fassen::V,veiða,
1337,hüten::V,gæta,
1338,hüten::V,vakta,
1339,treiben::V,reka,
1340,anbinden::V,binda við,qilerut
1341,anbinden::V,binda við,qilersorpaa
1342,anbinden::V,binda við,ungerlatserpaa
1343,anbinden::V,binda fast,qilerut
1344,anbinden::V,binda fast,qilersorpaa
1345,anbinden::V,binda fast,ungerlatserpaa
1346,füttern::V,fóðra,nerlerpaa
1347,melken::V,mjólka,
1348,hacken::V,höggva,
1349,gießen::V,hella,imerterpaa
1350,reifen::V,þroskast,
1351,zubereiten::V,elda,
1352,zubereiten::V,tilbúa,
1353,kochen::V,sjóða,igavoq
1354,backen::V,baka,
1355,braten::V,steikja,siappaa
1356,umrühren::V,hræra í,qeerlerpaa
1357,stricken::V,prjóna,
1358,nähen::V,sauma,
1359,färben::V,lita,misuppaa
1360,reinigen::V,hreinsa,sanniarpaa
1361,waschen::V,þvo,asappaa
1362,abwischen::V,þerra,saligarpaa
1363,abwischen::V,þerra,saligartorpaa
1364,spülen::V,skola,
1365,spülen::V,þvo upp,
1366,fegen::V,sópa,sanngiarpaa
1367,fegen::V,hreinsa,sanngiarpaa
1368,kehren::V,sópa,
1369,baden::V,baða sig,uffarpoq
1370,sich waschen::V,þvo sér,uffarpoq
1371,ausziehen::V,fara úr,annoraajarpaa
1372,anziehen::V,fara í,ativaa
1373,anziehen::V,fara í,atitippaa
1374,sich anziehen::V,klæðast,atisalersorpoq
1375,kämmen::V,greiða,
1376,schmücken::V,prýða,
1377,schmücken::V,skreyta,
1378,sagen::V,segja,oqarpoq
1379,sprechen::V,tala,oqaluttarpoq
1380,reden::V,ræða,oqaluppoq
1381,sich unterhalten::V,spjalla,
1382,sich unterhalten::V,ræðast við,
1383,fragen::V,spyrja,aperaa
1384,bitten::V,biðja,aperaa
1385,bitten::V,biðja,qinnuigaa
1386,erzählen::V,segja frá,oqaluttuaraa
1387,mitteilen::V,tilkynna,oqalualaarpoq
1388,nennen::V,nefna,
1389,rufen::V,kalla,qaaqquaa
1390,prahlen::V,gorta,oqqartuvoq
1391,prahlen::V,gorta,oqallortuvoq
1392,übersetzen::V,þýða,ikaarpoq
1393,übersetzen::V,þýða,nutserpaa
1394,denken::V,hugsa,isumaqarpoq
1395,glauben::V,trúa,upperaa
1396,glauben::V,trúa,isumaqarpoq
1397,bemerken::V,taka eftir,
1398,erkennen::V,þekkja,ilisaraa
1399,begreifen::V,skilja,
1400,verstehen::V,skilja,paasivaa
1401,lernen::V,læra,ilinniarpoq
1402,wissen::V,vita,nalunngilaa
1403,sich erinnern an::V,minnast,eqqaavaa
1404,vergessen::V,gleyma,puiorpaa
1405,messen::V,mæla,ussersarpaa
1406,zählen::V,telja,kisitsivoq
1407,rechnen::V,reikna,kisitsivoq
1408,lesen::V,lesa,atuarpoq
1409,malen::V,mála,qalipappaa
1410,zeichnen::V,teikna,
1411,schreiben::V,skrifa,allappoq
1412,besitzen::V,hafa,
1413,kaufen::V,kaupa,pisiaraa
1414,verkaufen::V,selja,akigaa
1415,bezahlen::V,borga,akilerpaa
1416,zahlen::V,borga,
1417,beherrschen::V,hafa á valdi sínu,inappaa
1418,ertragen::V,þola,ernertaaraa
