,Concept_ID,ba,pl
764,wieder::ADV,тағы,znowu
765,vergebens::ADV,бушҡа,na próżno
766,vor::PRP,алдында,przed
767,hinter::PRP,артында,za
768,unter::PRP,аҫтында,pod
769,durch::PRP,үтә,przez
770,neben::PRP,эргәһендә,obok
771,zwischen::PRP,араһында,między
772,wegen::PRP,өсөн,z powodu
773,wegen::PRP,сәбәпле,z powodu
774,dies::PRN,был,to
775,dies::PRN,ошо,to
776,das::PRN,ул,to
777,alles::PRN,бөтә,wszystko
778,ich::PRN,мин,ja
779,du::PRN,һин,ty
780,er::PRN,ул,on
781,wir::PRN,беҙ,my
782,ihr::PRN,һеҙ,wy
783,sie::PRN,улар,oni
784,was::FPRN,ә,co
785,was::FPRN,ни,co
786,was::FPRN,нәмә,co
787,wer::FPRN,ҡем,kto
788,wo::FADV,ҡайҙа,gdzie
789,wohin::FADV,ҡайҙа,dokąd
790,wie::FADV,инидәй,jak
791,warum::FADV,ин өсөн,dlaczego
792,wieviel::FNUM,күпме,ile
793,eins::NUM,бер,jeden
794,zwei::NUM,ике,dwa
795,zwei::NUM,икәү,dwa
796,drei::NUM,өс,trzy
797,vier::NUM,дүрт,cztery
798,fünf::NUM,биш,pięć
799,sechs::NUM,алты,sześć
800,sieben::NUM,ете,siedem
801,acht::NUM,һигеҙ,osiem
802,neun::NUM,туғыҙ,dziewięć
803,zehn::NUM,ун,dziesięć
804,elf::NUM,ун бер,jedenaście
805,zwölf::NUM,ун ике,dwanaście
806,zwanzig::NUM,егерме,dwadzieścia
807,dreißig::NUM,утыҙ,trzydzieści
808,vierzig::NUM,ҡырҡ,czterdzieści
809,fünfzig::NUM,илле,pięćdziesiąt
810,sechzig::NUM,алтмыш,sześćdziesiąt
811,siebzig::NUM,етмеш,siedemdziesiąt
812,achtzig::NUM,һикһән,osiemdziesiąt
813,neunzig::NUM,туҡһан,dziewięćdziesiąt
814,hundert::NUM,йөҙ,sto
815,tausend::NUM,мең,tysiąc
816,und::CNJ,да,i
817,oder::CNJ,йәки,lub
818,oder::CNJ,йәки,albo
819,stehen::V,тороу,stać
820,sitzen::V,ултырыу,siedzieć
821,liegen::V,ятыу,leżeć
822,hängen::V,аҫылынып тороу,wisieć
823,werden::V,булыу,zostać
824,werden::V,булыу,stać się
825,passieren::V,булыу,dziać się
826,passieren::V,булыу,zdarzyć się
827,beginnen::V,башлау,zacząć się
828,enden::V,бөтөү,kończyć się
829,enden::V,тамамланыү,kończyć się
830,wechseln::V,үҙгәреү,zmienić się
831,aufgehen[Sonne]::V,ҡалҡыу,wzejść
832,untergehen[Sonne]::V,байыу,zajść
833,scheinen[Sonne]::V,яҡтыртып тороу,świecić
834,donnern::V,күкрәү,grzmieć
835,wehen::V,иҫеү,wiać
836,strömen::V,ташыу,płynąć
837,strömen::V,ташыу,lać się
838,fließen::V,ағыу,ciec
839,fließen::V,ағыу,płynąć
840,sich drehen::V,әйләнеү,obracać się
841,schwanken::V,тирбәлеү,chwiać się
842,schwingen::V,бәүетеү,wahać się
843,fallen::V,йығылыу,padać
844,brennen::V,яныу,palić się
845,rauchen::V,төтәү,dymić
846,rauchen::V,төтәү,dymić się
847,regnen::V,ямғыр яуа,padać
848,gefrieren::V,туңыү,zamarznąć
849,tauen::V,иреү,tajać
850,schmelzen::V,иреү,topnieć
851,trocknen::V,кибеү,schnąć
852,sieden::V,ҡайнау,wrzeć
853,sieden::V,ҡайнау,kipieć
854,faulen::V,сереу,gnić
855,verfaulen::V,сереу,zgnić
856,reißen::V,өҙөү,urywać się
857,reißen::V,йыртылыу,urywać się
858,versinken::V,батыу,tonąć
859,vergehen::V,үтеү,przechodzić
860,erscheinen::V,килеп сығыу,zjawiać się
861,verschwinden::V,юғалыу,zniknąć
862,sinken::V,түбәнәйеү,spadać
863,abnehmen::V,кәметеү,spadać
864,zunehmen::V,артыу,wzrosnąć
865,steigen::V,күтәрелеү,wzrastać
866,wachsen::V,үҫеү,rosnąć
867,glänzen::V,ялтырау,błyszczeć
868,funkeln::V,баҙлау,zabłyszczeć
869,lärmen::V,шаулау,hałasować
870,läuten::V,ҡағыу,dzwonić
871,klingeln::V,ҡағыу,dzwonić
872,klingeln::V,шылтыратыу,dzwonić
873,klirren::V,шылтыратыу,brzęczeć
874,brausen::V,ҡотороноу,huczeć
875,rauschen::V,шыптырлау,szumieć
876,rauschen::V,шыптырлау,szeleścić
877,klingen::V,яңғырау,brzmieć
878,klingen::V,яңғырау,dźwięczeć
879,bellen::V,өрөү,szczekać
880,heulen::V,олоу,wyć
881,blasen::V,өрөү,dmuchnąć
882,pfeifen::V,һызғырып ебәреү,gwizdać
883,schreien::V,ҡысҡырыу,krzyczeć
884,stöhnen::V,уңғырашыу,stękać
885,zittern::V,ҡалтырау,drżeć
886,leben::V,йәшәү,żyć
887,geboren werden::V,тыуыу,urodzić się
888,atmen::V,тын алыү,oddychać
889,trinken::V,эсеү,pić
890,essen::V,ашау,jeść
891,schlucken::V,йотоу,połknąć
892,müde werden::V,арыу,zmęczyć się
893,einschlafen::V,йоҡлап китеү,zasnąć
894,schlafen::V,йоҡлау,spać
895,aufwachen::V,уяныу,obudzić się
896,aufstehen::V,тороу,wstać
897,sich erholen::V,ял итеү,wypoczywać
898,krank werden::V,сирләү,zachorować
899,krank sein::V,сирләү,chorować
900,schmerzen::V,ауыртыу,boleć
901,husten::V,йүтәлләү,kaszlać
902,genesen::V,һауығыу,wyzdrowieć
903,sterben::V,үлеү,umrzeć
904,umkommen::V,һәләк булыу,zginąć
905,sich bewegen::V,хәрәкәт итеү,poruszać się
906,sich rühren::V,ҡуҙғалыу,ruszyć się
907,sich erheben::V,тороу,podnieść się
908,sich setzen::V,ултырыу,usiąść
909,hinfallen::V,ҡолау,upaść
910,laufen::V,йөрөү,chodzić
911,schreiten::V,атлау,kroczyć
912,spazierengehen::V,ял итеп йороү,iść na spacer
913,eilen::V,ашығыу,pospieszać
914,eilen::V,ҡабаланыу,pospieszać
915,sich beeilen::V,ашығыу,pospieszyć się
916,sich beeilen::V,ҡабаланыу,pospieszyć się
917,sausen::V,елеү,pędzić
918,rennen::V,йүгеп йөрөү,biec
919,rennen::V,йүгеп йөрөү,biegać
920,springen::V,һикереү,skakać
921,klettern::V,үрмәләү,wspinać się
922,klettern::V,үрмәләп менеү,wspinać się
923,schaukeln::V,сайҡалыу,huśtać
924,schaukeln::V,сайҡалыу,kołysać
925,kriechen::V,шыуышыу,pełzać
926,kriechen::V,шыуышыу,czołgać się
927,schwimmen::V,йоҙөү,pływać
928,tauchen::V,сумыу,zanurzać się
929,rudern::V,ишеү,wiosłować
930,fahren::V,йөрөү,jechać
931,fliegen::V,осоу,latać
932,fliegen::V,осоу,lecieć
933,gehen::V,барыу,iść
934,weggehen::V,китеү,odejść
935,abfahren::V,сығыу,odjechać
936,anhalten::V,тукталыу,zatrzymać się
937,hineingehen::V,инеү,wchodzić
938,eintreten::V,инеү,wejść
939,eintreten::V,инеү,nastąpić
940,kommen::V,килеү,przyjść
941,ankommen::V,килеү,przybyć
942,zurückkommen::V,ҡайтыу,wrócić
943,bleiben::V,ҡалыу,zostać
944,warten::V,көтөп тороу,czekać
945,erwarten::V,көтөү,oczekiwać
946,suchen::V,эҙләү,szukać
947,finden::V,табыу,znaleźć
948,versuchen::V,тырышып ҡарау,próbować
949,vorbereiten::V,әҙерләү,przygotować
950,lieben::V,яратыу,kochać
951,mögen::V,һөйөү,lubić
952,mögen::V,яратыу,lubić
953,lachen::V,көлөү,śmiać się
954,rühren::V,ҡағылыу,wzruszyć
955,weinen::V,илау,płakać
956,schimpfen::V,һүгенеү,kląć
957,schimpfen::V,тиргәнеү,kląć
958,schimpfen::V,һуҡраныу,kląć
959,sich ärgern::V,асыуланыу,gniewać się
960,sich fürchten::V,ҡурҡыу,bać się
961,fürchten::V,ҡурҡыу,bać się
962,fliehen::V,ҡасыу,uciekać
963,flüchten::V,ҡасыу,uciec
964,sehen::V,күреү,widzieć
965,sehen::V,күреү,zobaczyć
966,anschauen::V,ҡарау,oglądać
967,ansehen::V,ҡарау,popatrzeć na
968,ansehen::V,тикшереү,popatrzeć na
969,hören::V,ишетеү,słyszeć
970,zuhören::V,тыңлау,słuchać
971,probieren::V,татыу,kosztować
972,riechen::V,еҫкәү,wąchać
973,fühlen::V,тойоу,czuć
974,fühlen::V,тойоу,odczuwać
975,scheinen::V,кеүек күренеү,wydawać się
976,scheinen::V,тойолоу,wydawać się
977,zu sehen sein::V,күренеү,widnieć
978,vernehmen::V,ишетеү,usłyszeć
979,frieren::V,туңыү,marznąć
980,tun::V,яһау,czynić
981,tun::V,әшләү,czynić
982,können::V,алыу,móc
983,können::V,алыу,umieć
984,können::V,мөмкин булыу,móc
985,können::V,мөмкин булыу,umieć
986,wollen::V,теләү,chcieć
987,anfangen::V,башлау,zacząć
988,beenden::V,бөтөрөү,zakończyć
989,beenden::V,тамамлау,zakończyć
990,aufhören::V,туктау,przestać
991,gelingen::V,уңышлы булыу,udać się
992,geraten::V,булып сығыу,udać się
993,öffnen::V,асыу,otworzyć
994,schließen::V,йомоу,zamknąć
995,stellen::V,ҡуйыу,postawić
996,setzen::V,урынлаштырыу,posadzić
997,legen::V,һалыу,kłaść
998,berühren::V,тейеү,dotykać
999,berühren::V,ҡағылыу,dotykać
1000,verbinden::V,ҡушыу,łączyć
1001,verbinden::V,бәйләү,łączyć
1002,bedecken::V,ҡаплау,przykryć
1003,aufhängen::V,элеү,powiesić
1004,anzünden::V,тоҡандырыу,zapalić
1005,aufheben::V,мендереү,podnieść
1006,zurücklassen::V,ҡалдырыу,zostawić
1007,verlieren::V,юғалтыу,zgubić
1008,fallen lassen::V,төшөрөп ебәреү,upuścić
1009,machen::V,яһау,zrobić
1010,machen::V,эшләү,zrobić
1011,herstellen::V,эшләп сығарыу,wytworzyć
1012,bauen::V,төҙөү,budować
1013,reparieren::V,төҙәтеү,naprawiać
1014,verbessern::V,яҡшыртыу,ulepszyć
1015,ändern::V,үҙгәртеү,zmienić
1016,graben::V,ҡаҙыу,kopać
1017,beugen::V,бөгөү,zagiąć
1018,biegen::V,бөгөү,zgiąć
1019,drehen::V,өйрөлтөү,obracać
1020,drehen::V,әйләндереү,obracać
1021,wenden::V,әйләндереү,obrocić
1022,umdrehen::V,түңкәреү,obrocić
1023,heben::V,күтәреү,podnosić
1024,heben::V,мендереү,podnosić
1025,hochheben::V,күтәреү,podnieść
1026,ergreifen::V,тотоп алыу,chwycić
1027,halten::V,тотоу,trzymać
1028,drücken::V,ҡыҫыу,naciskać
1029,schieben::V,этеү,pchać
1030,schieben::V,этеү,posuwać
1031,schieben::V,төртөү,pchać
1032,schieben::V,төртөү,posuwać
1033,kratzen::V,ҡырыу,drapać
1034,lecken::V,ялау,lizać
1035,beißen::V,тешләү,kąsać
1036,abreißen::V,өҙөү,oderwać
1037,abschneiden::V,ҡырҡыу,odciąć
1038,binden::V,бәйләү,wiązać
1039,stecken::V,ҡаҙау,wetknąć
1040,brechen::V,боҙоу,złamać
1041,klopfen::V,шаҡылдау,pukać
1042,klopfen::V,шаҡылдау,stukać
1043,hauen::V,туҡмау,bić
1044,kleben::V,йәбештереү,kleić
1045,reiben::V,ыуыу,trzeć
1046,reiben::V,ышҡыу,trzeć
1047,streichen::V,яғыу,smarować
1048,schleifen::V,үткерләү,ostrzyć
1049,schneiden::V,ҡырҡыу,ciąć
1050,schneiden::V,ҡырҡыу,krajać
1051,rütteln::V,һелкетеү,trząść
1052,schütteln::V,һелкетеү,trząść
1053,schwenken::V,болғау,machać
1054,schütten::V,ҡойоу,nasypać
1055,füllen::V,тултырыу,napełnić
1056,einwickeln::V,төрөү,zawinąć
1057,tragen::V,алып барыу,nieść
1058,schleppen::V,һөйрәү,wlec
1059,ziehen::V,тартыу,ciągnąć
1060,aufbewahren::V,һаҡлау,przechowywać
1061,werfen::V,ырғытыу,rzucać
1062,fangen::V,тотоу,łowić
1063,packen::V,етеү,chwycić
1064,packen::V,тотоп алыу,chwycić
1065,verstecken::V,йәшереү,ukryć
1066,verstecken::V,йәшереү,schować
1067,teilen::V,бүлеү,podzielić
1068,schicken::V,ебәреү,posyłać
1069,bringen::V,килтереү,przynieść
1070,hinzufügen::V,өтәү,dodać
1071,bekommen::V,алыу,dostać
1072,erhalten::V,алыу,otrzymać
1073,nehmen::V,алыу,wziąć
1074,wählen::V,һайлаү,wybrać
1075,auswählen::V,һайлап алыу,wybrać
1076,bewahren::V,һаҡлау,zachować
1077,behindern::V,тотҡарлыҡ яһау,utrudnić
1078,behindern::V,тотҡарлыҡ яһау,przeszkadzać
1079,verderben::V,боҙоу,zepsuć
1080,beschädigen::V,боҙоу,uszkodzić
1081,zerbrechen::V,ҡыйратыу,złamać
1082,zerreißen::V,йыртыу,drzeć
1083,zerreißen::V,йыртыу,rozdzierać
1084,zerstören::V,емереү,zniszczyć
1085,verbrennen::V,үртәү,spalić
1086,geben::V,биреү,dać
1087,reichen::V,биреү,podać
1088,schenken::V,бүләк итеү,darować
1089,versprechen::V,вәғәҙә биреү,obiecać
1090,wünschen::V,теләу,życzyć
1091,loben::V,маҡтау,chwalić
1092,küssen::V,үбеү,całować
1093,wiegen::V,бәүетеү,kołysać
1094,wiegen::V,тирбәтеү,kołysać
1095,zudecken::V,ҡаплау,przykryć
1096,wecken::V,уятыу,zbudzić
1097,zeigen::V,күрһәтеү,pokazać
1098,führen::V,етәкләү,wieść
1099,führen::V,етәкләү,prowadzić
1100,lehren::V,уҡытыу,uczyć
1101,lehren::V,өйрәтеү,uczyć
1102,unterrichten::V,уҡытыу,nauczać
1103,aufziehen::V,тәрбиәле,wychować
1104,leiten::V,етәкләү,kierować
1105,leiten::V,етәкселек итеү,kierować
1106,antreiben::V,ашыҡтырыу,popędzić
1107,lassen::V,мәжбүр итеү,zostawić
1108,einladen::V,саҡырыу,zaprosić
1109,vereinigen::V,берләштереү,zjednoczyć
1110,besuchen::V,килеп сығыу,odwiedzić
1111,treffen::V,тойоү,trafić
1112,treffen::V,тойоү,spotkać
1113,treffen::V,осратыу,trafić
1114,treffen::V,осратыу,spotkać
1115,treffen::V,ҡаршылау,trafić
1116,treffen::V,ҡаршылау,spotkać
1117,sich versammeln::V,йыйылыу,zebrać się
1118,sich versammeln::V,йыйылыу,zgromadzić się
1119,spielen::V,тартыу,grać
1120,spielen::V,тартыу,bawić się
1121,singen::V,йырлау,śpiewać
1122,tanzen::V,бейеү,pląsać
1123,tanzen::V,бейеү,tańczyć
1124,sich trennen::V,айырылышыу,rozstać się
1125,verlassen::V,ташлау,opuścić
1126,verlassen::V,ташлап китеү,opuścić
1127,retten::V,ҡотҡарыу,ocalić
1128,retten::V,ҡотҡарыу,uratować
1129,bewachen::V,һаҡлау,pilnować
1130,schützen::V,һаҡлау,ochronić
1131,verteidigen::V,яҡлау,bronić
1132,sich schlagen::V,һуғышыу,pobić się
1133,schießen::V,атыу,strzelać
1134,siegen::V,еңеү,zwycziężyć
1135,ärgern::V,асыуландырыу,gniewać
1136,schlagen::V,бәреү,bić
1137,schlagen::V,бәреү,uderzyć
1138,schlagen::V,туҡмау,bić
1139,schlagen::V,туҡмау,uderzyć
1140,treten::V,тибеү,kopnąć
1141,treten::V,типкеләү,kopnąć
1142,stechen::V,сәнсеү,ukłuć
1143,stoßen::V,этеү,popchnąć
1144,stoßen::V,төртөү,popchnąć
1145,stehlen::V,урлау,ukraść
1146,stören::V,ҡамасаулау,zakłócić
1147,stören::V,ҡамасаулау,przeszkodzić
1148,belästigen::V,бимазалау,dokuczać
1149,belästigen::V,ҡамасаулау,dokuczać
1150,verbergen::V,йәшереү,ukryć
1151,täuschen::V,ултыртыу,łudzić
1152,betrügen::V,алдау,oszukać
1153,töten::V,үлтереү,zabić
1154,wohnen::V,йәшәү,mieszkać
1155,arbeiten::V,эшләү,pracować
1156,sammeln::V,йыйыу,zebrać
1157,pflücken::V,өҙөү,zerwać
1158,jagen::V,аулау,polować
1159,fischen::V,аулау,łowić ryby
1160,fassen::V,тотоу,złapać
1161,hüten::V,көтөү,paść
1162,treiben::V,ҡыуыу,pędzić
1163,anbinden::V,бәйләү,przywiązać
1164,füttern::V,ашатыу,karmić
1165,melken::V,һауыү,doić
1166,hacken::V,турау,rąbać
1167,hacken::V,тапау,rąbać
1168,gießen::V,ҡойоу,lać
1169,gießen::V,ҡойоу,podlać
1170,reifen::V,өлғөрөү,dojrzeć
1171,zubereiten::V,бешереү,przyrządzić
1172,kochen::V,бешереү,gotować
1173,backen::V,бешереү,piec
1174,braten::V,ҡурыу,piec
1175,braten::V,ҡурыу,smażyć
1176,umrühren::V,ҡатнаштырыу,przemieszać
1177,stricken::V,бәйләү,dziać
1178,nähen::V,тегеү,szyć
1179,färben::V,буяу,pofarbować
1180,reinigen::V,таҙартыу,oczyścić
1181,waschen::V,йыуыу,prać
1182,abwischen::V,һөртөү,obetrzeć
1183,spülen::V,сайҡау,płukać
1184,fegen::V,һепереү,zamiatać
1185,kehren::V,һепереү,zamieść
1186,baden::V,һыу инеү,kąpać się
1187,sich waschen::V,йыуыныу,myć się
1188,ausziehen::V,сисеү,zdjąć
1189,anziehen::V,кейеү,włożyć
1190,sich anziehen::V,кейенеү,ubrać się
1191,kämmen::V,тарау,uczesać
1192,schmücken::V,биҙәү,ozdabiać
1193,sagen::V,әйтеү,powiedzieć
1194,sprechen::V,әйтеү,mówić
1195,sprechen::V,һөйләшеү,mówić
1196,reden::V,һөйләшеү,mówić
1197,sich unterhalten::V,әңгәмәләшеү,rozmawiać
1198,fragen::V,һорау,zapytać
1199,bitten::V,үтенеү,prosić
1200,erzählen::V,һөйләү,opowiedzieć
1201,mitteilen::V,әйтеү,zawiadomić o
1202,nennen::V,атау,nazwać
1203,nennen::V,исемләү,nazwać
1204,rufen::V,саҡырыу,wołać
1205,prahlen::V,маҡтаныу,chełpić się
1206,prahlen::V,шапырыныу,chełpić się
1207,übersetzen::V,тәржемә итеү,tłumaczyć
1208,denken::V,уйлау,myśleć
1209,glauben::V,ышаныу,sądzić
1210,glauben::V,ышаныу,wierzyć
1211,bemerken::V,күреү,zauważyć
1212,erkennen::V,таныу,poznać
1213,begreifen::V,аңлау,zrozumieć
1214,verstehen::V,аңлау,rozumieć
1215,verstehen::V,аңлау,dosłyszeć
1216,lernen::V,өйрәнеү,uczyć się
1217,wissen::V,белеү,wiedzieć
1218,sich erinnern an::V,хәтергә алыу,przypomnieć sobie
1219,vergessen::V,онотоу,zapomnieć
1220,messen::V,үлсәү,mierzyć
1221,zählen::V,һанау,liczyć
1222,rechnen::V,һанау,rachować
1223,lesen::V,уҡыу,czytać
1224,malen::V,һүрәт яһау,malować
1225,malen::V,рәсем төшөрөү,malować
1226,zeichnen::V,һүрәт яһау,rysować
1227,zeichnen::V,рәсем төшөрөү,rysować
1228,schreiben::V,яҙыу,pisać
1229,besitzen::V,биләү,posiadać
1230,kaufen::V,һатып алыу,kupić
1231,verkaufen::V,һатыу,sprzedać
1232,bezahlen::V,түләү,zapłacić
1233,zahlen::V,түләү,płacić
1234,beherrschen::V,биләү,opanować
1235,ertragen::V,түҙеү,znieść
