,Concept_ID,az,myv
801,durch::PRP,içindən,пачк
802,neben::PRP,yanında,вакссо
803,zwischen::PRP,arasında,ютксо
804,wegen::PRP,üçün,кис
805,wegen::PRP,üçün,коряс
806,wegen::PRP,üçün,кувалт
807,wegen::PRP,ötəri,кис
808,wegen::PRP,ötəri,коряс
809,wegen::PRP,ötəri,кувалт
810,dies::PRN,bu,те
811,das::PRN,o,те
812,das::PRN,o,тона
813,alles::PRN,hər şey,весе
814,alles::PRN,hər şey,весемесь
815,ich::PRN,mən,мон
816,du::PRN,sən,тон
817,er::PRN,o,сон
818,wir::PRN,biz,минь
819,ihr::PRN,siz,тынь
820,sie::PRN,onlar,сынь
821,was::FPRN,nə,мезе
822,wer::FPRN,kim,ки
823,wo::FADV,harada,косо
824,wohin::FADV,haraya,ков
825,wohin::FADV,haraya,козо
826,wie::FADV,necə,кода
827,warum::FADV,niyə,мекс
828,warum::FADV,nə üçün,мекс
829,wieviel::FNUM,neçə,зяро
830,wieviel::FNUM,nə qədər,зяро
831,eins::NUM,bir,вейке
832,zwei::NUM,iki,кавто
833,drei::NUM,üç,колмо
834,vier::NUM,dörd,ниле
835,fünf::NUM,beş,вете
836,sechs::NUM,altı,кото
837,sieben::NUM,yeddi,сисем
838,acht::NUM,səkkiz,кавксо
839,neun::NUM,doqquz,вейксэ
840,zehn::NUM,on,кемень
841,elf::NUM,on bir,кевейкее
842,zwölf::NUM,on iki,кемгавтово
843,zwanzig::NUM,iyirmi,комсь
844,dreißig::NUM,otuz,колоньгемень
845,vierzig::NUM,qırx,ниленьгемень
846,fünfzig::NUM,əlli,ведьгемень
847,sechzig::NUM,altmış,кодгемень
848,siebzig::NUM,yetmiş,сизьгемень
849,achtzig::NUM,səksən,кавксоньгемень
850,neunzig::NUM,doxsan,вейксэньгемень
851,hundert::NUM,yüz,сядо
852,tausend::NUM,min,тыща
853,und::CNJ,və,ды
854,oder::CNJ,ya,или
855,stehen::V,durmaq,аштемс стядо
856,sitzen::V,oturmaq,аштемс озадо
857,liegen::V,uzanmaq,мадезь аштемс
858,hängen::V,asılmaq,нурьгемс
859,werden::V,olmaq,арамс
860,passieren::V,olmaq,лисэмс
861,passieren::V,baş vermək,лисэмс
862,beginnen::V,başlamaq,ушодомс
863,enden::V,bitmək,лоткамс
864,wechseln::V,dəyişmək,полавтнемс
865,aufgehen[Sonne]::V,doğmaq,лисемс
866,aufgehen[Sonne]::V,doğmaq,стямс
867,untergehen[Sonne]::V,batmaq,валгомс
868,scheinen[Sonne]::V,parlamaq,валдомтомс
869,donnern::V,guruldamaq,цярномс
870,donnern::V,guruldamaq,галдордомс
871,wehen::V,əsmək,пувамс
872,strömen::V,axmaq,чудемс
873,fließen::V,axmaq,чудемс
874,sich drehen::V,dönmək,велямс
875,schwanken::V,yellənmək,лыкамс
876,schwanken::V,yellənmək,якамс
877,schwingen::V,yellənmək,нурсемс
878,schwingen::V,yellənmək,лыкамс
879,fallen::V,düşmek,прамс
880,fallen::V,düşmek,сяворемс
881,brennen::V,yanmaq,паломс
882,rauchen::V,tüstüləmək,качадомс
883,regnen::V,yağmaq,пиземс
884,gefrieren::V,donmaq,кельмемс
885,tauen::V,ərimək,соламс
886,schmelzen::V,ərimək,соламс
887,trocknen::V,qurumaq,коськемс
888,sieden::V,qaynamaq,лакамс
889,sieden::V,qaynamaq,пиксемс
890,faulen::V,çürümək,наксадомс
891,verfaulen::V,çürümək,наксадомс
892,reißen::V,yırtılmaq,сезневемс
893,versinken::V,batmaq,ваямс
894,vergehen::V,ötmək,ютамс
895,erscheinen::V,görünmək,лисемс
896,verschwinden::V,yox olmaq,ёмамс
897,sinken::V,enmək,явамс
898,abnehmen::V,azalmaq,киремемс
899,zunehmen::V,artmaq,ламолгадомс
900,zunehmen::V,artmaq,раштамс
901,steigen::V,yüksəlmək,куземс
902,steigen::V,yüksəlmək,кепсевемс
903,wachsen::V,böyümək,касомс
904,glänzen::V,parlamaq,цитнемс
905,funkeln::V,parıldamaq,пиндолдомс
906,funkeln::V,parıldamaq,цивтёрдомс
907,lärmen::V,səs-küy etmək,шалномс
908,läuten::V,çalmaq,гайгезевемс
909,klingeln::V,zəng etmək,чавомс баягас
910,klirren::V,cingildəmək,калдордомс
911,klirren::V,cingildəmək,кальцяемс
912,brausen::V,gurlamaq,лакамс
913,rauschen::V,xışıldamaq,лажномс
914,klingen::V,səslənmək,гайгемс
915,bellen::V,hürmək,онгомс
916,heulen::V,ulamaq,урномс
917,blasen::V,üfləmək,пувамс
918,pfeifen::V,fit vermek,вешкемс
919,schreien::V,bağırmaq,пижнемс
920,schreien::V,qışqırmaq,пижнемс
921,stöhnen::V,inləmək,кувсемс
922,zittern::V,titrəmək,тарномс
923,leben::V,yaşamaq,эрямс
924,geboren werden::V,doğmaq,чачомс
925,atmen::V,nəfəs almaq,лексемс
926,trinken::V,içmek,симемс
927,essen::V,yemək,ярсамс
928,schlucken::V,udmaq,нилемс
929,schlucken::V,udmaq,порнемс
930,müde werden::V,yorulmaq,сиземс
931,einschlafen::V,yuxuya getmək,матедевемс
932,schlafen::V,uyumaq,удомс
933,aufwachen::V,oyanmaq,сыргоземс
934,aufstehen::V,yuxudan durmaq,стямс
935,sich erholen::V,dincəlmək,оймсемс
936,krank werden::V,xəstə olmaq,сэредезевемс
937,krank sein::V,azarlanmaq,сэредемс
938,krank sein::V,xəstələnmək,сэредемс
939,schmerzen::V,ağrimaq,сэредемс
940,husten::V,öksürmək,козомс
941,genesen::V,sağalmaq,пичкамс
942,sterben::V,ölmək,куломс
943,sterben::V,vəfat etmək,куломс
944,umkommen::V,həlak olmaq,чавовомс
945,umkommen::V,həlak olmaq,ёмамс
946,sich bewegen::V,hərəkət etmək,шаштомс
947,sich rühren::V,tərpənmək,сыргамс
948,sich erheben::V,qalxmaq,куземс
949,sich setzen::V,oturmaq,озамс
950,hinfallen::V,yıxılmaq,прамс
951,hinfallen::V,yıxılmaq,сяворемс
952,laufen::V,yerimək,якамс
953,schreiten::V,addım atmaq,эскелямс
954,schreiten::V,addım atmaq,молемс
955,spazierengehen::V,gəzmək,якамс
956,eilen::V,atılmaq,эрзкалемс
957,eilen::V,atılmaq,капшамс
958,sich beeilen::V,tələsmək,капшамс
959,sausen::V,çırpmaq,ливтямс
960,rennen::V,qaçmaq,чийнемс
961,rennen::V,qaçmaq,ардтнемс
962,springen::V,sıçramaq,кирнявтнемс
963,klettern::V,dırmanmaq,куземс
964,schaukeln::V,sallanmaq,нурямс
965,kriechen::V,sürünmək,ёзмолдомс
966,schwimmen::V,üzmek,уемс
967,tauchen::V,dalmaq,чопавтомс
968,tauchen::V,dalmaq,чопавтнемс
969,rudern::V,avarlamaq,миледемс
970,fahren::V,sürmək,ардомс
971,fliegen::V,uçmaq,ливтямс
972,gehen::V,getmək,туемс
973,gehen::V,getmək,молемс
974,weggehen::V,getmək,туемс
975,abfahren::V,yola düşmək,туемс
976,anhalten::V,saxlamaq,лоткамс
977,hineingehen::V,girmək,совамс
978,eintreten::V,girmək,совамс
979,eintreten::V,girmək,эскельдямс
980,eintreten::V,daxil olmaq,совамс
981,eintreten::V,daxil olmaq,эскельдямс
982,kommen::V,gəlmək,самс
983,ankommen::V,gəlib çatmaq,самс
984,ankommen::V,gəlib çatmaq,пачкодемс
985,zurückkommen::V,qayıtmaq,велявтомс
986,bleiben::V,qalmaq,кадовомс
987,warten::V,gözləmək,учомс
988,erwarten::V,bəkləmək,учомс
989,suchen::V,aramaq,вешнемс
990,suchen::V,axtarmaq,вешнемс
991,finden::V,tapmaq,муемс
992,versuchen::V,çalışmaq,варштамс
993,vorbereiten::V,hazırlamaq,анокстамс
994,lieben::V,sevmək,вечкемс
995,mögen::V,xoşlamaq,вечкемс
996,lachen::V,gülmək,пейдемс
997,rühren::V,həyəcanlandırmaq,токамс седейс
998,weinen::V,ağlamaq,авардемс
999,schimpfen::V,küfr etmək,сёвномс
1000,sich ärgern::V,acıqlanmaq,кежиявтнемс
1001,sich fürchten::V,qorxmaq,пелемс
1002,fürchten::V,qorxmaq,пелемс
1003,fliehen::V,qaçmaq,оргодемс
1004,flüchten::V,qaçmaq,ворьгодемс
1005,flüchten::V,qaçmaq,чадомс
1006,sehen::V,görmək,неемс
1007,anschauen::V,baxmaq,ваномс
1008,ansehen::V,baxmaq,ваномс
1009,hören::V,duymaq,марямс
1010,hören::V,eşitmək,марямс
1011,zuhören::V,dinləmək,кунсоломс
1012,probieren::V,dadına baxmaq,варшамс
1013,riechen::V,qoxlamaq,никсемс
1014,fühlen::V,duymaq,марямс
1015,scheinen::V,görünmək,марявомс
1016,zu sehen sein::V,görünmək,неявомс
1017,vernehmen::V,eşitmək,марямс
1018,frieren::V,üşümək,кельмемс
1019,tun::V,etmək,теемс
1020,können::V,bilmək,маштомс
1021,können::V,bacarmaq,маштомс
1022,wollen::V,istəmək,бажамс
1023,anfangen::V,başlamaq,кармамс
1024,beenden::V,bitirmək,прядомс
1025,aufhören::V,bitmək,лоткамс
1026,aufhören::V,qurtarmaq,лоткамс
1027,gelingen::V,müvəffəq olmaq,удаламс
1028,geraten::V,düşmək,лисемс
1029,öffnen::V,açmaq,панжомс
1030,schließen::V,qapamaq,пекстамс
1031,schließen::V,qapamaq,сёлгомс
1032,schließen::V,qapamaq,конямс
1033,stellen::V,qoymaq,аравтомс
1034,setzen::V,oturtmaq,ойсевтемс
1035,setzen::V,oturtmaq,озавтнемс
1036,legen::V,qoymaq,путомс
1037,berühren::V,toxunmaq,токамс
1038,verbinden::V,bağlamaq,содомс
1039,bedecken::V,örtmək,вельтямс
1040,aufhängen::V,asmaq,понгавтомс
1041,anzünden::V,yandırmaq,кирвастемс
1042,aufheben::V,qaldırmaq,кепедемс
1043,zurücklassen::V,buraxmaq,кадомс
1044,verlieren::V,itirmək,ёмавтомс
1045,fallen lassen::V,düşürmək,правтомс
1046,machen::V,etmək,теемс
1047,herstellen::V,istehsal etmək,анокстамс
1048,bauen::V,tikmək,путомс
1049,reparieren::V,təmir etmək,витемс
1050,verbessern::V,düzəltmək,паролгавтомс
1051,verbessern::V,düzəltmək,вадрялгавтомс
1052,ändern::V,dəyişdirmək,полавтомс
1053,graben::V,qazımaq,чувомс
1054,graben::V,qazımaq,таргамс
1055,beugen::V,əymək,мендемс
1056,biegen::V,bükmək,комавтомс
1057,drehen::V,döndərmək,чаравтомс
1058,drehen::V,döndərmək,велявтнемс
1059,wenden::V,çevirmək,велявтомс
1060,umdrehen::V,çevirmək,велявтомс
1061,heben::V,qaldırmaq,кепедемс
1062,hochheben::V,qaldırmaq,кепедемс
1063,ergreifen::V,tutmaq,кундамс
1064,halten::V,saxlamaq,кирдемс
1065,drücken::V,sıxmaq,нуемс
1066,schieben::V,sürmək,шаштомс
1067,kratzen::V,qaşımaq,ангордамс
1068,lecken::V,yalamaq,нолсемс
1069,beißen::V,dişləmək,сускомс
1070,abreißen::V,qoparmaq,сеземс
1071,abschneiden::V,ayırmaq,печкемс
1072,binden::V,bağlamaq,кодамс
1073,binden::V,bağlamaq,сюлмамс
1074,stecken::V,soxmaq,сялгомс
1075,brechen::V,qırmaq,синдемс
1076,brechen::V,qırmaq,калавтомс
1077,klopfen::V,sındırmaq,калтаямс
1078,hauen::V,vurmaq,чавомс
1079,kleben::V,apışdırmaq,педявтнемс
1080,reiben::V,ovmaq,ёзамс
1081,streichen::V,sürtmək,вадемс
1082,schleifen::V,bülövləmək,човамс
1083,schneiden::V,kəsmək,керямс
1084,rütteln::V,sirkələmək,чукамс
1085,rütteln::V,sirkələmək,лыкавтомс
1086,schütteln::V,çalxalamaq,чукамс
1087,schwenken::V,yelləmək,яхолемс
1088,schütten::V,tökmək,каямс
1089,füllen::V,doldurmaq,пештямс
1090,einwickeln::V,sarımaq,тапарямс
1091,tragen::V,daşımaq,кандомс
1092,schleppen::V,sürükləmək,ускомс
1093,ziehen::V,çəkmək,ускомс
1094,aufbewahren::V,gizlətmək,ванстомс
1095,werfen::V,atmaq,ёртомс
1096,fangen::V,tutmaq,кундамс
1097,packen::V,yaxalamaq,кундамс
1098,verstecken::V,gizlətmək,кекшемс
1099,teilen::V,bölmək,явомс
1100,schicken::V,yollamaq,кучомс
1101,schicken::V,göndərmək,кучомс
1102,bringen::V,gətirmək,кандомс
1103,hinzufügen::V,əlavə etmək,путомс
1104,hinzufügen::V,əlavə etmək,максомс
1105,bekommen::V,almaq,саемс
1106,bekommen::V,əldə etmək,саемс
1107,erhalten::V,almaq,саемс
1108,nehmen::V,almaq,саемс
1109,wählen::V,seçmək,кочкамс
1110,auswählen::V,arımaq,кочкамс
1111,bewahren::V,qorumaq,ванстомс
1112,behindern::V,mane olmaq,кирдемс
1113,verderben::V,pozmaq,коламс
1114,beschädigen::V,zədələmək,теемс зыян
1115,zerbrechen::V,qırmaq,коламс
1116,zerbrechen::V,sındırmaq,коламс
1117,zerreißen::V,yırtmaq,сеземс
1118,zerstören::V,dağıtmaq,калавтомс
1119,verbrennen::V,yandırmaq,пултамс
1120,geben::V,vermək,максомс
1121,reichen::V,uzatmaq,максомс
1122,schenken::V,vermək,каземс
1123,versprechen::V,vəd vermək,алтамс
1124,wünschen::V,arzulamaq,арсемс
1125,loben::V,tərifləmək,шнамс
1126,küssen::V,öpmək,палсемс
1127,wiegen::V,tərpətmək,нурсемс
1128,zudecken::V,örtmək,тавадомс
1129,zudecken::V,örtmək,вельтямс
1130,wecken::V,oyatmaq,стявтомс
1131,zeigen::V,göstərmək,невтемс
1132,führen::V,rəhbərlik etmək,ветямс
1133,lehren::V,öyrətmək,тонавтомс
1134,unterrichten::V,öyrətmək,тонавтомс
1135,unterrichten::V,dərs vermək,тонавтомс
1136,aufziehen::V,tərbiyə etmək,трямс
1137,aufziehen::V,tərbiyə etmək,кастомс
1138,leiten::V,idarə etmək,ветямс
1139,leiten::V,idarə etmək,азоркстамс
1140,antreiben::V,bizləmək,ветямс
1141,lassen::V,-tırmaq,кармавтомс
1142,einladen::V,dəvət etmək,тердемс
1143,vereinigen::V,birləşdirmək,вейсэндямс
1144,vereinigen::V,birləşdirmək,вейс путомс
1145,vereinigen::V,birləşdirmək,вейс пурнамс
1146,besuchen::V,baş çəkmək,варштамс
1147,besuchen::V,ziyarət etmək,варштамс
1148,treffen::V,rastlaşmaq,вастомс
1149,treffen::V,rast gəlmək,вастомс
1150,sich versammeln::V,toplanmaq,промокшномс
1151,spielen::V,oynamaq,налксемс
1152,singen::V,oxumaq,морамс
1153,tanzen::V,oynamaq,киштемс
1154,tanzen::V,rəqs etmək,киштемс
1155,sich trennen::V,ayrılmaq,явомс
1156,verlassen::V,tərk etmək,кадомс
1157,retten::V,xilas etmək,идемс
1158,bewachen::V,gözətmək,ванстомс
1159,schützen::V,qorumaq,аштемс
1160,verteidigen::V,qorumaq,ваномс
1161,sich schlagen::V,döyüşmək,тюремс
1162,schießen::V,atmaq,ледемс
1163,schießen::V,atəş açmaq,ледемс
1164,siegen::V,yenmək,изнямс
1165,ärgern::V,acışdırmaq,кежейгавтомс
1166,schlagen::V,döymək,токамс
1167,treten::V,təpmək,тапамс
1168,stechen::V,soxmaq,пупамс
1169,stoßen::V,itələmək,тулкадемс
1170,stehlen::V,çalmaq,саламс
1171,stehlen::V,oğurlamaq,саламс
1172,stören::V,pozmaq,пирямс ки
1173,belästigen::V,narahat etmək,а максомс
1174,belästigen::V,narahat etmək,а кадомс оймамо
1175,verbergen::V,gizləmək,сёпомс
1176,verbergen::V,gizləmək,кекшемс
1177,täuschen::V,aldatmaq,манямс
1178,betrügen::V,aldatmaq,манчемс
1179,töten::V,öldürmək,чавномс
1180,töten::V,öldürmək,маштнемс
1181,wohnen::V,yaşamaq,эрямс
1182,arbeiten::V,işləmək,важодемс
1183,arbeiten::V,çalışmaq,важодемс
1184,sammeln::V,yığmaq,пурнамс
1185,sammeln::V,toplamaq,пурнамс
1186,pflücken::V,qoparmaq,ноцковтнемс
1187,jagen::V,ovlamaq,кундамс
1188,fischen::V,balıq tutmaq,калонь кундамс
1189,fassen::V,tutmaq,кундамс
1190,hüten::V,güdmək,ваномс
1191,treiben::V,haylamaq,панемс
1192,anbinden::V,bağlamaq,сюлмамс
1193,füttern::V,bəsləmək,андомс
1194,melken::V,sağmaq,потявтомс
1195,hacken::V,yarmaq,лазномс
1196,gießen::V,sulamaq,валомс
1197,reifen::V,dəymək,кенеремс
1198,zubereiten::V,bişirmək,анокстамс
1199,kochen::V,qaynatmaq,пидемс
1200,backen::V,bişirmək,пидемс
1201,braten::V,qızartmaq,пуштамс
1202,umrühren::V,qarışdırmaq,човорямс
1203,stricken::V,hörmək,кодамс
1204,nähen::V,tikmək,стамс
1205,färben::V,boyamaq,артомс
1206,reinigen::V,təmizləmək,урядамс
1207,waschen::V,yumaq,муськемс
1208,abwischen::V,silmək,нардамс
1209,spülen::V,çalxamaq,ёрвалдомс
1210,fegen::V,süpürmək,тенсемс
1211,kehren::V,süpürmək,тенсемс
1212,baden::V,çimmək,экшелямс
1213,sich waschen::V,yuyunmaq,шлямс
1214,ausziehen::V,soyunmaq,кайсевтемс
1215,anziehen::V,geymək,оршамс
1216,sich anziehen::V,geyinmək,оршамс
1217,kämmen::V,daramaq,судрямс
1218,schmücken::V,bəzəmək,мазылгавтомс
1219,schmücken::V,bəzəmək,наряжамс
1220,sagen::V,demək,меремс
1221,sagen::V,söymek,меремс
1222,sprechen::V,danışmaq,кортамс
1223,reden::V,danışmaq,кортамс
1224,sich unterhalten::V,söhbət etmək,кортнемс
1225,fragen::V,soruşmaq,кевкстемс
1226,bitten::V,diləmək,вешемс
1227,bitten::V,xahiş etmək,вешемс
1228,erzählen::V,bəhs etmək,ёвтнемс
1229,mitteilen::V,bildirmək,ёвтамс
1230,nennen::V,adlandırmaq,лемдемс
1231,nennen::V,adlandırmaq,путомс лем
1232,rufen::V,çağırmaq,тердемс
1233,rufen::V,çağırmaq,серьгедемс
1234,prahlen::V,öyünmək,шнамс пря
1235,übersetzen::V,tərcümə etmək,ютавтомс
1236,denken::V,düşünmək,арсемс
1237,denken::V,fikirləşmək,арсемс
1238,glauben::V,inanmaq,кемемс
1239,bemerken::V,qeyd etmək,неемс
1240,erkennen::V,tanımaq,содамс
1241,begreifen::V,anlamaq,пачкодемс
1242,verstehen::V,duymaq,чарькодемс
1243,lernen::V,öyrənmək,тонавтнемс
1244,wissen::V,bilmək,содамс
1245,sich erinnern an::V,xatırlamaq,ледстямс
1246,vergessen::V,unutmaq,стувтомс
1247,messen::V,ölçmək,онкстнемс
1248,zählen::V,saymaq,ловомс
1249,rechnen::V,hesablamaq,ловомс
1250,lesen::V,oxumaq,ловномс
1251,malen::V,şəkil çəkmək,рисовамс
1252,zeichnen::V,cızmaq,рисовамс
1253,schreiben::V,yazmaq,сёрмадомс
1254,besitzen::V,yiyələnmək,улемс
1255,besitzen::V,yiyələnmək,улемс азорокс
1256,besitzen::V,malik olmaq,улемс
1257,besitzen::V,malik olmaq,улемс азорокс
1258,kaufen::V,satın almaq,рамамс
1259,verkaufen::V,satmaq,миемс
1260,bezahlen::V,ödəmək,пандомс
1261,zahlen::V,ödəmək,пандомс
1262,beherrschen::V,idarə etmək,азоркстамс
1263,ertragen::V,dözmək,кирдемс
