,Concept_ID,bg,fi
842,einmal::ADV,веднъж,kerran
843,einmal::ADV,един път,kerran
844,manchmal::ADV,понякога,joskus
845,oft::ADV,често,usein
846,immer::ADV,винаги,aina
847,niemals::ADV,никога,ei koskaan
848,hier::ADV,тук,tässä
849,hier::ADV,тук,täällä
850,hier::ADV,тука,tässä
851,hier::ADV,тука,täällä
852,hierhin::ADV,насам,tähän
853,von hier::ADV,оттук,tästä
854,von hier::ADV,оттук,täältä
855,von hier::ADV,оттука,tästä
856,von hier::ADV,оттука,täältä
857,dort::ADV,там,siinä
858,dort::ADV,там,siellä
859,dorthin::ADV,натам,sinne
860,dorthin::ADV,натам,tuonne
861,dorthin::ADV,нататък,sinne
862,dorthin::ADV,нататък,tuonne
863,geradeaus::ADV,направо,suoraan
864,vorwärts::ADV,напред,eteenpäin
865,rückwärts::ADV,назад,taaksepäin
866,zurück::ADV,обратно,takaisin
867,unten::ADV,долу,alhaalla
868,hinab::ADV,надолу,alas
869,oben::ADV,горе,ylhäällä
870,hinauf::ADV,нагоре,ylös
871,überall::ADV,навсякъде,kaikkialla
872,nicht::ADV,не,ei
873,ein wenig::ADV,малко,vähän
874,kaum::ADV,едва,tuskin
875,kaum::ADV,едвам,tuskin
876,sehr::ADV,много,kovin
877,sehr::ADV,много,oikein
878,sehr::ADV,твърде,kovin
879,sehr::ADV,твърде,oikein
880,so::ADV,тъй,näin
881,so::ADV,така,näin
882,noch::ADV,още,vielä
883,nur::ADV,само,vain
884,nur::ADV,само,ainoastaan
885,schon::ADV,вече,jo
886,wieder::ADV,пак,taas
887,wieder::ADV,пак,jälleen
888,wieder::ADV,отново,taas
889,wieder::ADV,отново,jälleen
890,vergebens::ADV,напразно,turhaan
891,vor::PRP,пред,edessä
892,hinter::PRP,зад,takana
893,unter::PRP,под,alla
894,durch::PRP,през,läpi
895,durch::PRP,през,kautta
896,neben::PRP,до,vieressä
897,neben::PRP,при,vieressä
898,zwischen::PRP,между,välillä
899,zwischen::PRP,помежду,välillä
900,wegen::PRP,заради,takia
901,wegen::PRP,заради,vuoksi
902,dies::PRN,този,tämä
903,das::PRN,туй,se
904,das::PRN,това,se
905,alles::PRN,всичко,kaikki
906,ich::PRN,аз,minä
907,du::PRN,ти,sinä
908,er::PRN,той,hän
909,wir::PRN,ние,me
910,ihr::PRN,вие,te
911,sie::PRN,те,he
912,was::FPRN,що,mikä
913,was::FPRN,какво,mikä
914,wer::FPRN,кой,ken
915,wer::FPRN,кой,kuka
916,wo::FADV,къде,missä
917,wohin::FADV,накъде,mihin
918,wohin::FADV,накъдето,mihin
919,wie::FADV,как,miten
920,wie::FADV,как,kuinka
921,warum::FADV,защо,miksi
922,wieviel::FNUM,колко,paljonko
923,wieviel::FNUM,колко,kuinka paljon
924,eins::NUM,един,yksi
925,zwei::NUM,два,kaksi
926,drei::NUM,три,kolme
927,vier::NUM,четири,neljä
928,fünf::NUM,пет,viisi
929,sechs::NUM,шест,kuusi
930,sieben::NUM,седем,seitsemän
931,acht::NUM,осем,kahdeksan
932,neun::NUM,девет,yhdeksän
933,zehn::NUM,десет,kymmenen
934,elf::NUM,единайсет,yksitoista
935,elf::NUM,единадесет,yksitoista
936,zwölf::NUM,дванайсет,kaksitoista
937,zwölf::NUM,дванадесет,kaksitoista
938,zwanzig::NUM,двайсет,kaksikymmentä
939,zwanzig::NUM,двадесет,kaksikymmentä
940,dreißig::NUM,тридесет,kolmekymmentä
941,vierzig::NUM,четиридесет,neljäkymmentä
942,fünfzig::NUM,петдесет,viisikymmentä
943,sechzig::NUM,шестдесет,kuusikymmentä
944,siebzig::NUM,седемдесет,seitsemänkymmentä
945,achtzig::NUM,осемдесет,kahdeksankymmentä
946,neunzig::NUM,деветдесет,yhdeksänkymmentä
947,hundert::NUM,сто,sata
948,tausend::NUM,хиляда,tuhat
949,und::CNJ,а,ja
950,und::CNJ,та,ja
951,oder::CNJ,или,tai
952,stehen::V,стоя,seisoa
953,sitzen::V,седя,istua
954,liegen::V,лежа,maata
955,hängen::V,вися,riippua
956,werden::V,бъда,tulla
957,werden::V,бъда,joutua
958,werden::V,стана,tulla
959,werden::V,стана,joutua
960,passieren::V,случа се,sattua
961,passieren::V,случа се,tapahtua
962,beginnen::V,започна,alkaa
963,enden::V,свърша,loppua
964,enden::V,свърша,päättyä
965,wechseln::V,променям,vaihtua
966,wechseln::V,променям,vaihdella
967,aufgehen[Sonne]::V,изгрея,nousta
968,untergehen[Sonne]::V,заляза,laskea
969,scheinen[Sonne]::V,грея,paistaa
970,scheinen[Sonne]::V,светя,paistaa
971,donnern::V,гърмя,jyristä
972,wehen::V,вея,tuulla
973,wehen::V,вея,puhaltaa
974,wehen::V,духам,tuulla
975,wehen::V,духам,puhaltaa
976,strömen::V,тека,virrata
977,strömen::V,лея се,virrata
978,fließen::V,тека,valua
979,fließen::V,тека,juosta
980,sich drehen::V,въртя се,pyöriä
981,schwanken::V,клатя се,horjua
982,schwingen::V,трептя,heilua
983,schwingen::V,трептя,värähdellä
984,fallen::V,падам,pudota
985,fallen::V,падам,langeta
986,brennen::V,горя,palaa
987,rauchen::V,димя,savuta
988,regnen::V,вали дъжд,sataa
989,gefrieren::V,замръзна,jäätyä
990,tauen::V,топя се,sulaa
991,schmelzen::V,разтопя се,sulaa
992,trocknen::V,съхна,kuivua
993,sieden::V,вря,kiehua
994,sieden::V,кипя,kiehua
995,faulen::V,гния,mädätä
996,verfaulen::V,изгния,mädätä
997,verfaulen::V,изгния,mädäntyä
998,reißen::V,напукам се,revetä
999,versinken::V,потъна,upota
1000,versinken::V,потъна,vajota
1001,vergehen::V,минавам,kulua
1002,erscheinen::V,явя се,ilmestyä
1003,verschwinden::V,изчезна,kadota
1004,sinken::V,падна,vajota
1005,abnehmen::V,отслабна,vähetä
1006,zunehmen::V,нарасна,kasvaa
1007,zunehmen::V,нарасна,lisääntyä
1008,steigen::V,увелича се,nousta
1009,steigen::V,покачвам се,nousta
1010,wachsen::V,раста,kasvaa
1011,glänzen::V,лъщя,kiiltää
1012,glänzen::V,блестя,kiiltää
1013,funkeln::V,искря,kipinöidä
1014,lärmen::V,шумя,meluta
1015,läuten::V,звъня,soida
1016,klingeln::V,звъня,soida
1017,klirren::V,звънтя,kalista
1018,klirren::V,дрънкам,kalista
1019,brausen::V,буча,kohista
1020,rauschen::V,шумя,kohista
1021,klingen::V,звуча,soida
1022,bellen::V,лая,haukkua
1023,heulen::V,вия,ulvoa
1024,heulen::V,рева,ulvoa
1025,blasen::V,духна,puhaltaa
1026,pfeifen::V,свиря,viheltää
1027,schreien::V,крещя,kirkua
1028,stöhnen::V,стена,voihkia
1029,stöhnen::V,пъшкам,voihkia
1030,zittern::V,треперя,vapista
1031,leben::V,живея,elää
1032,geboren werden::V,родя се,syntyä
1033,atmen::V,дишам,hengittää
1034,trinken::V,пия,juoda
1035,essen::V,ям,syödä
1036,schlucken::V,гълтам,niellä
1037,müde werden::V,уморя се,uupua
1038,einschlafen::V,заспя,uinahtaa
1039,schlafen::V,спя,maata
1040,schlafen::V,спя,nukkua
1041,aufwachen::V,събудя се,herätä
1042,aufstehen::V,стана,nousta
1043,aufstehen::V,стана,nousta ylös
1044,sich erholen::V,отдъхвам си,levätä
1045,krank werden::V,заболея,sairastua
1046,krank sein::V,боледувам,potea
1047,krank sein::V,боледувам,sairastaa
1048,schmerzen::V,боля,särkeä
1049,schmerzen::V,боля,kivistää
1050,husten::V,кашлям,yskiä
1051,genesen::V,оздравея,toipua
1052,sterben::V,умра,kuolla
1053,umkommen::V,загина,saada surmansa
1054,umkommen::V,загина,kuolla
1055,sich bewegen::V,движа се,liikkua
1056,sich bewegen::V,мърдам се,liikkua
1057,sich rühren::V,движа се,liikahtaa
1058,sich erheben::V,стана,nousta
1059,sich setzen::V,седна,istuutua
1060,hinfallen::V,падна,kaatua
1061,laufen::V,ходя,kävellä
1062,schreiten::V,крача,astua
1063,schreiten::V,крача,astella
1064,spazierengehen::V,разхождам се,kävellä
1065,eilen::V,бързам,kiirehtiä
1066,sich beeilen::V,побързам,kiirehtiä
1067,sich beeilen::V,побързам,olla kiireissään
1068,sausen::V,тичам,rynnätä
1069,sausen::V,тичам,viilettää
1070,rennen::V,бягам,juosta
1071,springen::V,скачам,hypätä
1072,klettern::V,катеря се,kiivetä
1073,schaukeln::V,люлея се,kiikkua
1074,kriechen::V,лазя,ryömiä
1075,kriechen::V,пълзя,ryömiä
1076,schwimmen::V,плувам,uida
1077,tauchen::V,гмуркам се,sukeltaa
1078,rudern::V,греба,soutaa
1079,fahren::V,пътувам,ajaa
1080,fahren::V,пътувам,kulkea
1081,fliegen::V,летя,lentää
1082,fliegen::V,хвърча,lentää
1083,gehen::V,ида,käydä
1084,gehen::V,вървя,käydä
1085,weggehen::V,отида си,lähteä
1086,weggehen::V,отида си,poistua
1087,abfahren::V,отпътувам,lähteä
1088,anhalten::V,спра се,pysähtyä
1089,anhalten::V,спра се,seisahtua
1090,hineingehen::V,влизам,mennä sisään
1091,eintreten::V,вляза,astua sisään
1092,kommen::V,ида,tulla
1093,kommen::V,дойда,tulla
1094,ankommen::V,пристигна,saapua
1095,zurückkommen::V,върна се,palata
1096,bleiben::V,остана,jäädä
1097,bleiben::V,остана,viipyä
1098,warten::V,чакам,odottaa
1099,erwarten::V,очаквам,odottaa
1100,suchen::V,търся,etsiä
1101,finden::V,намеря,löytää
1102,versuchen::V,опитам,yrittää
1103,vorbereiten::V,подготвя,valmistaa
1104,lieben::V,любя,pitää
1105,lieben::V,любя,rakastaa
1106,mögen::V,обичам,pitää
1107,mögen::V,обичам,tykätä
1108,lachen::V,смея се,nauraa
1109,rühren::V,трогна,liikuttaa
1110,weinen::V,плача,itkeä
1111,schimpfen::V,ругая,haukkua
1112,schimpfen::V,псувам,haukkua
1113,sich ärgern::V,ядосам се,suuttua
1114,sich fürchten::V,боя се,pelätä
1115,sich fürchten::V,страхувам се,pelätä
1116,fürchten::V,боя се от,pelätä
1117,fürchten::V,страхувам се от,pelätä
1118,fliehen::V,бягам,paeta
1119,flüchten::V,бягам,paeta
1120,flüchten::V,избягам,paeta
1121,sehen::V,видя,nähdä
1122,anschauen::V,гледам,katsoa
1123,ansehen::V,поглеждам,katsoa
1124,hören::V,чувам,kuulla
1125,zuhören::V,слушам,kuunnella
1126,probieren::V,опитам,maistaa
1127,riechen::V,подуша,haistaa
1128,fühlen::V,усещам,tuntea
1129,fühlen::V,чувствувам,tuntea
1130,scheinen::V,изглеждам,tuntua
1131,zu sehen sein::V,виждам се,näkyä
1132,vernehmen::V,доловя,kuulla
1133,frieren::V,мръзна,palella
1134,tun::V,правя,tehdä
1135,können::V,мога,osata
1136,wollen::V,ща,tahtoa
1137,wollen::V,искам,tahtoa
1138,anfangen::V,започна,ruveta
1139,anfangen::V,започна,aloittaa
1140,beenden::V,свърша,lopettaa
1141,beenden::V,завърша,lopettaa
1142,aufhören::V,престана,loppua
1143,gelingen::V,успея,onnistua
1144,gelingen::V,сполуча,onnistua
1145,geraten::V,удам се,sujua
1146,geraten::V,удам се,joutua
1147,öffnen::V,отворя,avata
1148,öffnen::V,отворя,aukaista
1149,schließen::V,затворя,sulkea
1150,stellen::V,поставя,panna
1151,stellen::V,поставя,asettaa
1152,setzen::V,туря,panna
1153,setzen::V,туря,istuttaa
1154,legen::V,сложа,panna
1155,legen::V,сложа,asettaa
1156,legen::V,слагам,panna
1157,legen::V,слагам,asettaa
1158,berühren::V,докосна,koskea
1159,berühren::V,докосна,koskettaa
1160,verbinden::V,свържа,liittää
1161,verbinden::V,свържа,yhdistää
1162,bedecken::V,покрия,kattaa
1163,bedecken::V,покрия,peittää
1164,aufhängen::V,закача,ripustaa
1165,anzünden::V,запаля,sytyttää
1166,aufheben::V,вдигна,ylös nostaa
1167,aufheben::V,вдигна,nostaa
1168,aufheben::V,повдигна,ylös nostaa
1169,aufheben::V,повдигна,nostaa
1170,zurücklassen::V,оставя,jättää
1171,verlieren::V,загубя,kadottaa
1172,fallen lassen::V,изпусна,pudottaa
1173,machen::V,направя,tehdä
1174,herstellen::V,произведа,tuottaa
1175,herstellen::V,произведа,valmistaa
1176,bauen::V,строя,rakentaa
1177,reparieren::V,поправя,korjata
1178,verbessern::V,подобря,parantaa
1179,ändern::V,променя,muuttaa
1180,graben::V,копая,kaivaa
1181,beugen::V,прегъна,taivuttaa
1182,biegen::V,прегъна,taivuttaa
1183,drehen::V,въртя,kääntää
1184,wenden::V,обърна,kääntää
1185,umdrehen::V,обърна,kääntää
1186,heben::V,вдигам,nostaa
1187,heben::V,вдигам,kohottaa
1188,hochheben::V,издигна,nostaa
1189,ergreifen::V,хвана,tarttua
1190,ergreifen::V,обхвана,tarttua
1191,halten::V,държа,pitää
1192,drücken::V,натискам,painaa
1193,drücken::V,натискам,puristaa
1194,drücken::V,притискам,painaa
1195,drücken::V,притискам,puristaa
1196,schieben::V,тикам,työntää
1197,kratzen::V,одраскам,raapia
1198,lecken::V,лижа,nuolla
1199,lecken::V,ближа,nuolla
1200,beißen::V,хапя,purra
1201,beißen::V,ухапя,purra
1202,abreißen::V,откъсна,repiä
1203,abschneiden::V,отрежа,leikata poikki
1204,abschneiden::V,отрежа,leikata
1205,binden::V,вържа,sitoa
1206,stecken::V,пъхна,pistää
1207,brechen::V,троша,murtaa
1208,klopfen::V,чукам,koputtaa
1209,klopfen::V,чукам,kolkuttaa
1210,hauen::V,бия,lyödä
1211,kleben::V,лепя,liimata
1212,kleben::V,залепя,liimata
1213,reiben::V,трия,hieroa
1214,reiben::V,трия,hangata
1215,reiben::V,търкам,hieroa
1216,reiben::V,търкам,hangata
1217,streichen::V,намажа,sivellä
1218,schleifen::V,остря,hioa
1219,schneiden::V,режа,leikata
1220,rütteln::V,разтърсвам,ravistaa
1221,schütteln::V,клатя,pudistaa
1222,schütteln::V,друсам,pudistaa
1223,schwenken::V,размахам,heiluttaa
1224,schütten::V,сипя,kaataa
1225,füllen::V,напълня,täyttää
1226,einwickeln::V,увия,kääriä
1227,einwickeln::V,завия,kääriä
1228,tragen::V,нося,kantaa
1229,schleppen::V,влача,raahata
1230,ziehen::V,тегля,vetää
1231,ziehen::V,дръпна,vetää
1232,aufbewahren::V,съхраня,säilyttää
1233,werfen::V,хвърля,viskata
1234,fangen::V,ловя,napata
1235,fangen::V,ловя,ottaa kiinni
1236,fangen::V,уловя,napata
1237,fangen::V,уловя,ottaa kiinni
1238,packen::V,хвана,tarttua
1239,verstecken::V,крия,kätkeä
1240,verstecken::V,крия,piilottaa
1241,verstecken::V,скрия,kätkeä
1242,verstecken::V,скрия,piilottaa
1243,teilen::V,разделя,jakaa
1244,schicken::V,изпращам,lähettää
1245,bringen::V,донеса,viedä
1246,hinzufügen::V,прибавя,lisätä
1247,bekommen::V,сдобия се,saada
1248,erhalten::V,получа,saada
1249,nehmen::V,взема,ottaa
1250,wählen::V,избирам,valita
1251,auswählen::V,избера,valikoida
1252,bewahren::V,пазя,säilyttää
1253,behindern::V,преча,estää
1254,behindern::V,спъвам,estää
1255,verderben::V,разваля,pilata
1256,verderben::V,разваля,turmella
1257,beschädigen::V,повредя,vioittaa
1258,beschädigen::V,повредя,vahingoittaa
1259,zerbrechen::V,счупя,rikkoa
1260,zerreißen::V,скъсам,repiä rikki
1261,zerreißen::V,скъсам,repiä palasiksi
1262,zerstören::V,разруша,hävittää
1263,verbrennen::V,изгоря,polttaa
1264,geben::V,дам,antaa
1265,reichen::V,подам,ojentaa
1266,schenken::V,подаря,lahjoittaa
1267,versprechen::V,обещая,luvata
1268,wünschen::V,желая,toivottaa
1269,loben::V,хваля,ylistää
1270,küssen::V,целувам,suudella
1271,wiegen::V,люлея,tuudittaa
1272,wiegen::V,люлея,keinuttaa
1273,zudecken::V,покрия,peittää
1274,wecken::V,събудя,herättää
1275,zeigen::V,покажа,näyttää
1276,zeigen::V,покажа,osoittaa
1277,führen::V,водя,johdattaa
1278,führen::V,заведа,johdattaa
1279,lehren::V,уча,opettaa
1280,unterrichten::V,преподавам,opettaa
1281,aufziehen::V,отгледам,kasvattaa
1282,leiten::V,ръководя,johtaa
1283,leiten::V,управлявам,johtaa
1284,antreiben::V,подкарвам,hoputtaa
1285,lassen::V,накарам,antaa
1286,einladen::V,поканя,kutsua
1287,vereinigen::V,съединя,yhdistää
1288,besuchen::V,посетя,vierailla
1289,treffen::V,срещна,tavata
1290,sich versammeln::V,събера се,kokoontua
1291,spielen::V,играя,pelata
1292,spielen::V,играя,leikkiä
1293,singen::V,пея,laulaa
1294,tanzen::V,танцувам,tanssia
1295,sich trennen::V,разделя се,erota
1296,verlassen::V,напусна,jättää
1297,retten::V,спася,pelastaa
1298,bewachen::V,охранявам,vartioida
1299,schützen::V,запазя,suojella
1300,verteidigen::V,защитя,puolustaa
1301,sich schlagen::V,бия се,tapella
1302,schießen::V,стрелям,ampua
1303,siegen::V,победя,voittaa
1304,ärgern::V,ядосам,ärsyttää
1305,schlagen::V,бия,lyödä
1306,schlagen::V,ударя,lyödä
1307,treten::V,ритам,potkaista
1308,stechen::V,бодна,pistää
1309,stoßen::V,бутна,sysätä
1310,stoßen::V,бутна,työntää
1311,stoßen::V,блъсна,sysätä
1312,stoßen::V,блъсна,työntää
1313,stören::V,смутя,häiritä
1314,belästigen::V,отегча,häiritä
1315,belästigen::V,безпокоя,häiritä
1316,verbergen::V,скрия,kätkeä
1317,täuschen::V,измамя,harhauttaa
1318,betrügen::V,измамя,pettää
1319,betrügen::V,измамя,petkuttaa
1320,töten::V,убия,tappaa
1321,töten::V,умъртвя,tappaa
1322,wohnen::V,живея,asua
1323,arbeiten::V,работя,tehdä työtä
1324,arbeiten::V,работя,työskennellä
1325,sammeln::V,събера,koota
1326,sammeln::V,събера,kerätä
1327,pflücken::V,бера,poimia
1328,pflücken::V,откъсна,poimia
1329,jagen::V,ловувам,metsästää
1330,fischen::V,ловя риба,kalastaa
1331,fassen::V,хвана,pyydystää
1332,fassen::V,хвана,saalistaa
1333,hüten::V,пазя,paimentaa
1334,treiben::V,карам,ajaa
1335,anbinden::V,завържа,kytkeä
1336,füttern::V,храня,ruokkia
1337,melken::V,доя,lypsää
1338,hacken::V,сека,hakata
1339,gießen::V,полея,kastella
1340,reifen::V,узрея,kypsyä
1341,zubereiten::V,приготвя,valmistaa
1342,kochen::V,варя,keittää
1343,backen::V,пека,leipoa
1344,braten::V,пържа,paistaa
1345,umrühren::V,разбъркам,hämmentää
1346,stricken::V,плета,kutoa
1347,stricken::V,плета,neuloa
1348,nähen::V,шия,ommella
1349,färben::V,боядисам,värjätä
1350,färben::V,боядисам,värittää
1351,reinigen::V,почистя,puhdistaa
1352,waschen::V,мия,pestä
1353,waschen::V,пера,pestä
1354,abwischen::V,избърша,pyyhkiä
1355,spülen::V,плакна,huuhtoa
1356,fegen::V,измета,pyyhkäistä
1357,kehren::V,мета,lakaista
1358,baden::V,къпя се,kylpeä
1359,sich waschen::V,мия се,peseytyä
1360,ausziehen::V,съблека,riisua
1361,anziehen::V,облека,pukea ylleen
1362,sich anziehen::V,облека се,pukeutua
1363,kämmen::V,реша,kammata
1364,kämmen::V,вчеша,kammata
1365,schmücken::V,накича,koristaa
1366,schmücken::V,накича,kaunistaa
1367,sagen::V,кажа,sanoa
1368,sprechen::V,говоря,puhua
1369,reden::V,говоря,keskustella
1370,sich unterhalten::V,разговарям,jutella
1371,fragen::V,запитам,kysyä
1372,bitten::V,моля,pyytää
1373,erzählen::V,разкажа,kertoa
1374,mitteilen::V,съобщя,ilmoittaa
1375,nennen::V,нарека,kutsua
1376,nennen::V,нарека,nimittää
1377,rufen::V,викам,kutsua
1378,rufen::V,повикам,kutsua
1379,prahlen::V,хваля се,kerskailla
1380,übersetzen::V,преведа,kääntää
1381,denken::V,мисля,miettiä
1382,denken::V,мисля,ajatella
1383,glauben::V,вярвам,uskoa
1384,bemerken::V,забележа,huomata
1385,erkennen::V,позная,tunnistaa
1386,begreifen::V,схвана,ymmärtää
1387,verstehen::V,разбера,ymmärtää
1388,lernen::V,уча се,oppia
1389,wissen::V,зная,tietää
1390,sich erinnern an::V,спомня си за,muistaa
1391,vergessen::V,забравя,unohtaa
1392,messen::V,меря,mitata
1393,zählen::V,броя,laskea
1394,rechnen::V,сметна,laskea
1395,lesen::V,чета,lukea
1396,malen::V,рисувам,maalata
1397,zeichnen::V,рисувам,piirtää
1398,zeichnen::V,рисувам,piirustaa
1399,schreiben::V,пиша,kirjoittaa
1400,besitzen::V,имам,omistaa
1401,besitzen::V,притежавам,omistaa
1402,kaufen::V,купя,ostaa
1403,kaufen::V,купувам,ostaa
1404,verkaufen::V,продам,myydä
1405,bezahlen::V,заплатя,maksaa
1406,zahlen::V,платя,maksaa
1407,beherrschen::V,владея,hallita
1408,ertragen::V,понеса,kestää
1409,Platte::N,,levy
1410,Stütze::N,,noja
1411,stehlen::V,,varastaa
