,Concept_ID,sv,hi
780,Reichtum::N,rikedom,धन
781,Reichtum::N,rikedom,दौलत
782,Welt::N,värld,विश्व
783,Welt::N,värld,दुनिया
784,Land::N,land,देश
785,Land::N,land,मुल्क
786,Staat::N,stat,राज्य
787,Staat::N,stat,राष्ट्र
788,König::N,kung,राजा
789,König::N,kung,बादशाह
790,König::N,konung,राजा
791,König::N,konung,बादशाह
792,Macht::N,makt,शासन
793,Macht::N,makt,सत्ता
794,Grenze::N,gräns,सरहद
795,Krieg::N,krig,जंग
796,Krieg::N,krig,युद्ध
797,Feind::N,fiende,शत्रु
798,Feind::N,fiende,दुश्मन
799,Gewalt::N,våld,हिंसा
800,Kampf::N,kamp,लड़ाई
801,Kampf::N,kamp,संघर्ष
802,Kampf::N,strid,लड़ाई
803,Kampf::N,strid,संघर्ष
804,Bogen[Waffe]::N,båge,कमान
805,Pfeil::N,pil,बान
806,Gewehr::N,gevär,बंदूक़
807,Fehler::N,fel,भूल
808,Fehler::N,fel,ग़लती
809,Lüge::N,lögn,झूठ
810,Lüge::N,lögn,असत्य
811,Schaden::N,skada,हानि
812,Schaden::N,skada,नुक़सान
813,Unglück::N,otur,मुसीबत
814,Unglück::N,otur,विपात्ति
815,Unglück::N,olycka,मुसीबत
816,Unglück::N,olycka,विपात्ति
817,Schuld::N,skuld,दोष
818,Schuld::N,skuld,क़सूर
819,Alter::N,ålder,आयु
820,Alter::N,ålder,उम्र
821,Schluss::N,slut,अंत
822,Schluss::N,slut,समाप्ति
823,Zeit::N,tid,काल
824,Zeit::N,tid,वक़्त
825,Tag::N,dag,दिन
826,Tag::N,dag,रोज़
827,Morgen::N,morgon,सुबह
828,Mittag::N,middag,दोपहर
829,Mittag::N,middag,मध्याह्न
830,Abend::N,kväll,शाम
831,Abend::N,kväll,संध्या
832,Nacht::N,natt,रात
833,Nacht::N,natt,रात्रि
834,Woche::N,vecka,हफ़्ता
835,Monat::N,månad,मास
836,Monat::N,månad,महीना
837,Jahr::N,år,बरस
838,Jahr::N,år,वर्ष
839,Frühling::N,vår,वसंत
840,Sommer::N,sommar,गरमी
841,Sommer::N,sommar,ग्रीष्म
842,Herbst::N,höst,शरत्
843,Herbst::N,höst,पतझड़
844,Winter::N,vinter,जाड़ा
845,Winter::N,vinter,सर्दियाँ
846,Januar::N,januari,जनवरी
847,Februar::N,februari,फ़रवरी
848,März::N,mars,मार्च
849,April::N,april,अप्रैल
850,Mai::N,maj,मई
851,Juni::N,juni,जून
852,Juli::N,juli,जुलाई
853,August::N,augusti,अगस्त
854,September::N,september,सितंबर
855,Oktober::N,oktober,अक्तूबर
856,November::N,november,नवंबर
857,Dezember::N,december,दिसंबर
858,Montag::N,måndag,पीर
859,Montag::N,måndag,सोमवार
860,Dienstag::N,tisdag,मंगलवार
861,Mittwoch::N,onsdag,बुधवार
862,Donnerstag::N,torsdag,गुरुवार
863,Donnerstag::N,torsdag,बृहस्पतिवार
864,Freitag::N,fredag,शुक्रवार
865,Samstag::N,lördag,सनीचर
866,Samstag::N,lördag,शनिवार
867,Sonntag::N,söndag,इतवार
868,Sonntag::N,söndag,रविवार
869,groß::A,stor,बड़ा
870,klein::A,liten,कम
871,klein::A,liten,छोटा
872,lang::A,lång,लंबा
873,lang::A,lång,दीर्घ
874,kurz::A,kort,लधु
875,kurz::A,kort,छोटा
876,breit::A,bred,चौड़ा
877,schmal::A,smal,तंग
878,schmal::A,smal,सँकरा
879,dicht::A,tät,सघन
880,dick[Gegenstand]::A,tjock,मोटा
881,dünn::A,tunn,महीन
882,dünn::A,tunn,बारीक
883,fein::A,fin,कोमल
884,fein::A,fin,सूक्ष्म
885,fest::A,fast,दृढ़
886,fest::A,fast,मज़बूत
887,flach::A,platt,चपटा
888,glatt::A,glatt,चौरस
889,glatt::A,glatt,चिकना
890,hart::A,hård,कठोर
891,hart::A,hård,सख़्त
892,weich::A,mjuk,नरम
893,weich::A,mjuk,मुलायम
894,rund::A,rund,गोल
895,rund::A,rund,वर्तुल
896,spitz::A,toppig,नुकीला
897,spitz::A,spetsig,नुकीला
898,scharf::A,vass,पैना
899,scharf::A,skarp,पैना
900,stumpf::A,slö,भोथरा
901,schwer::A,tung,भारी
902,schwer::A,tung,वज़नी
903,schön::A,skön,सुंदर
904,schön::A,vacker,सुंदर
905,heiß::A,het,उष्ण
906,warm::A,varm,गरम
907,kalt::A,kall,सर्द
908,kühl::A,sval,ठंडा
909,kühl::A,kylig,ठंडा
910,frisch::A,färsk,तर
911,frisch::A,färsk,ताज़ा
912,feucht::A,fuktig,नम
913,feucht::A,fuktig,भीगा
914,nass::A,våt,गीला
915,trocken::A,torr,सूखा
916,trocken::A,torr,ख़ुश्क
917,voll::A,full,भरा
918,voll::A,full,पूरा
919,leer::A,tom,ख़ाली
920,offen::A,öppen,खुला
921,geschlossen::A,stängd,बंद
922,sauber::A,ren,साफ़
923,sauber::A,ren,सुथरा
924,schmutzig::A,snuskig,गंदा
925,roh::A,rå,कच्चा
926,reif::A,mogen,पक्व
927,reif::A,mogen,पक्का
928,lecker::A,läcker,मज़ेदार
929,lecker::A,läcker,स्वादिष्ट
930,süß::A,söt,मीठा
931,bitter::A,besk,कटु
932,bitter::A,besk,कड़वा
933,bitter::A,bitter,कटु
934,bitter::A,bitter,कड़वा
935,sauer::A,sur,खट्टा
936,hell::A,ljus,रोशन
937,dunkel::A,mörk,अँधेरा
938,schwarz::A,svart,काला
939,schwarz::A,svart,स्याह
940,weiß::A,vit,सफ़ेद
941,rot::A,röd,लाल
942,rot::A,röd,सुर्ख़
943,gelb::A,gul,पीला
944,gelb::A,gul,ज़र्द
945,blau::A,blå,नीला
946,blau::A,blå,आसमानी
947,grün::A,grön,हरा
948,grau::A,grå,धूसर
949,bunt::A,brokig,रंगीन
950,bunt::A,brokig,बहुरंगा
951,billig::A,billig,सस्ता
952,teuer::A,dyr,महँगा
953,wertvoll::A,värdefull,क़ीमती
954,wertvoll::A,värdefull,मूल्यवान्
955,blind::A,blind,अंधा
956,taub::A,döv,बहरा
957,kräftig::A,kraftig,ताक़तवर
958,kräftig::A,kraftig,शक्तिशाली
959,stark::A,stark,प्रबल
960,stark::A,stark,बलवान्
961,schwach::A,svag,कमज़ोर
962,fett::A,fet,मोटा
963,fett::A,fet,मांसल
964,schlank::A,slank,पतला
965,schlank::A,slank,छरहरा
966,hübsch::A,snygg,सुंदर
967,hübsch::A,snygg,ख़ूबसूरत
968,hübsch::A,vacker,सुंदर
969,hübsch::A,vacker,ख़ूबसूरत
970,böse::A,ond,पापी
971,böse::A,ond,दुष्ट
972,böse::A,elak,पापी
973,böse::A,elak,दुष्ट
974,dumm::A,dum,मूर्ख
975,dumm::A,dum,बुद्धू
976,faul::A,lat,आलसी
977,faul::A,lat,सुस्त
978,fleißig::A,flitig,मेहनती
979,fleißig::A,flitig,परिश्रमी
980,geizig::A,snål,कृपण
981,geizig::A,snål,कंजूस
982,geizig::A,girig,कृपण
983,geizig::A,girig,कंजूस
984,klug::A,klok,समझदार
985,klug::A,klok,होशियार
986,klug::A,klok,अक़्लमंद
987,geschickt::A,händig,किशल
988,geschickt::A,skicklig,किशल
989,lieb::A,kär,प्रिय
990,lieb::A,kär,प्यारा
991,lieb::A,snäll,प्रिय
992,lieb::A,snäll,प्यारा
993,lustig::A,rolig,हँसमुख
994,lustig::A,rolig,ख़ुशदिल
995,lustig::A,lustig,हँसमुख
996,lustig::A,lustig,ख़ुशदिल
997,sanft::A,mild,नम्र
998,hungrig::A,hungrig,भूखा
999,krank::A,sjuk,बीमार
1000,krank::A,sjuk,अस्वस्थ
1001,nackt::A,naken,नग्न
1002,traurig::A,ledsen,उदास
1003,traurig::A,ledsen,रंजीदा
1004,traurig::A,sorgsen,उदास
1005,traurig::A,sorgsen,रंजीदा
1006,lebendig::A,levande,जीता
1007,lebendig::A,levande,ज़िंदा
1008,gut::A,bra,अच्छा
1009,schlecht::A,dålig,बुरा
1010,schlecht::A,dålig,ख़राब
1011,richtig::A,riktig,ठीक
1012,schlimm::A,illa,बुरा
1013,schlimm::A,illa,अप्रिय
1014,wahr::A,sann,सच
1015,alt::A,gammal,पुराना
1016,neu::A,ny,नया
1017,ehemalig::A,forn,भूतपूर्व
1018,ehemalig::A,tidigare,भूतपूर्व
1019,alt[Lebewesen]::A,gammal,बूढ़ा
1020,alt[Lebewesen]::A,gammal,वृद्ध
1021,jung::A,ung,जवान
1022,arm::A,fattig,ग़रीब
1023,reich::A,rik,धनी
1024,reich::A,rik,अमीर
1025,bekannt::A,känd,मालूम
1026,berühmt::A,berömd,मशहूर
1027,berühmt::A,berömd,प्रसिद्ध
1028,fremd::A,främmande,विदेशी
1029,fremd::A,främmande,अपरिचित
1030,verschieden::A,åtskillig,अलग
1031,verschieden::A,åtskillig,भिन्न
1032,nah::A,nära,नज़दीकी
1033,fern::A,fjärran,दूर
1034,fern::A,fjärran,दूरस्थ
1035,linker::A,vänster,बायाँ
1036,rechter::A,höger,दायाँ
1037,rechter::A,höger,दाहिना
1038,anderer::A,annan,अन्य
1039,anderer::A,annan,दूसरा
1040,erster::A,första,पहला
1041,erster::A,första,प्रथम
1042,zweiter::A,andra,दूसरा
1043,zweiter::A,andra,द्वितीय
1044,dritter::A,tredje,तीसरा
1045,letzter::A,sist,अंतिम
1046,letzter::A,sist,आख़िरी
1047,allein::ADV,allena,तनहा
1048,allein::ADV,allena,अकेले
1049,auf einmal::ADV,på en gång,वक़्त में
1050,zusammen::ADV,tillsammans,एक साथ
1051,zusammen::ADV,tillsammans,साथ साथ
1052,lange::ADV,länge,देर तक
1053,plötzlich::ADV,plötsligt,सहसा
1054,plötzlich::ADV,plötsligt,अचानक
1055,sofort::ADV,strax,तुरंत
1056,sofort::ADV,genast,तुरंत
1057,später::ADV,senare,बाद को
1058,später::ADV,senare,बाद में
1059,jetzt::ADV,nu,अब
1060,jetzt::ADV,nu,अभी
1061,heute::ADV,i dag,आज
1062,morgen::ADV,i morgon,कल
1063,bald::ADV,snart,जल्दी
1064,dann::ADV,då,तब
1065,gestern::ADV,i går,कल
1066,einst::ADV,en gång,एक दिन
1067,einst::ADV,en gång,पहले कभी
1068,damals::ADV,då,उस समय
1069,damals::ADV,då,उन दिनों
1070,damals::ADV,den gången,उस समय
1071,damals::ADV,den gången,उन दिनों
1072,danach::ADV,därefter,इसके बाद
1073,danach::ADV,därefter,इसके पश्चात्
1074,vorher::ADV,före,पहले
1075,vorher::ADV,före,पेशतर
1076,vorher::ADV,förut,पहले
1077,vorher::ADV,förut,पेशतर
1078,zuerst::ADV,först,पहले
1079,einmal::ADV,en gång,एक बार
1080,einmal::ADV,en gång,एक दफ़ा
1081,manchmal::ADV,ibland,कभी कभी
1082,oft::ADV,ofta,अक्सर
1083,immer::ADV,alltid,सदा
1084,immer::ADV,alltid,हमेशा
1085,niemals::ADV,aldrig,कभी नहीं
1086,niemals::ADV,aldrig,कदापि नहीं
1087,hier::ADV,här,इधर
1088,hier::ADV,här,यहाँ
1089,hierhin::ADV,hit,इधर को
1090,hierhin::ADV,hit,यहाँ को
1091,von hier::ADV,härifrån,यहाँ से
1092,dort::ADV,där,उधर
1093,dort::ADV,där,वहाँ
1094,dorthin::ADV,dit,उधर को
1095,dorthin::ADV,dit,वहाँ को
1096,geradeaus::ADV,rätt fram,सीधे
1097,vorwärts::ADV,fram,आगे
1098,vorwärts::ADV,fram,आगे को
1099,vorwärts::ADV,framåt,आगे
1100,vorwärts::ADV,framåt,आगे को
1101,rückwärts::ADV,baklänges,पीछे को
1102,zurück::ADV,tillbaka,वापस
1103,unten::ADV,nere,नीचे
1104,unten::ADV,nedanför,नीचे
1105,hinab::ADV,ned,नीचे को
1106,hinab::ADV,nedåt,नीचे को
1107,oben::ADV,ovan,ऊपर
1108,oben::ADV,ovanpå,ऊपर
1109,hinauf::ADV,upp,ऊपर को
1110,hinauf::ADV,uppåt,ऊपर को
1111,überall::ADV,överallt,हर जगह
1112,überall::ADV,överallt,हर स्थान
1113,nicht::ADV,ej,न
1114,nicht::ADV,ej,नहीं
1115,nicht::ADV,inte,न
1116,nicht::ADV,inte,नहीं
1117,ein wenig::ADV,litet,कुछ
1118,ein wenig::ADV,litet,ज़रा
1119,ein wenig::ADV,litet,थोड़ा
1120,kaum::ADV,knappt,लगभग नहीं
1121,kaum::ADV,knappt,बराबर नहीं
1122,kaum::ADV,knappast,लगभग नहीं
1123,kaum::ADV,knappast,बराबर नहीं
1124,sehr::ADV,mycket,बहुत
1125,so::ADV,så,ऐसा
1126,noch::ADV,än,अभी तक
1127,noch::ADV,ännu,अभी तक
1128,nur::ADV,bara,केवल
1129,nur::ADV,bara,सिर्फ़
1130,nur::ADV,endast,केवल
1131,nur::ADV,endast,सिर्फ़
1132,schon::ADV,redan,चुकना
1133,wieder::ADV,åter,फिर
1134,wieder::ADV,åter,दुबारा
1135,vergebens::ADV,förgäves,व्यर्थ
1136,vor::PRP,utanför,के आगे
1137,vor::PRP,utanför,के सामने
1138,hinter::PRP,bakom,के पीछे
1139,unter::PRP,under,के तले
1140,unter::PRP,under,के नीचे
1141,durch::PRP,genom,के पार
1142,durch::PRP,igenom,के पार
1143,neben::PRP,bredvid,के पास
1144,neben::PRP,bredvid,की बग़ल में
1145,neben::PRP,vid sidan av,के पास
1146,neben::PRP,vid sidan av,की बग़ल में
1147,zwischen::PRP,mellan,के बीच
1148,wegen::PRP,på grund av,के कारण
1149,wegen::PRP,på grund av,की वजह से
1150,dies::PRN,detta,यह
1151,das::PRN,det,वह
1152,alles::PRN,allt,सब
1153,alles::PRN,allt,सब कुछ
1154,ich::PRN,jag,मैं
1155,du::PRN,du,तू
1156,er::PRN,han,यह
1157,wir::PRN,vi,हम
1158,ihr::PRN,ni,तुम
1159,sie::PRN,de,ये
1160,was::FPRN,vad,क्या
1161,wer::FPRN,vem,कौन
1162,wo::FADV,var,किधर
1163,wohin::FADV,vart,किधर
1164,wie::FADV,hur,कैसे
1165,warum::FADV,varför,क्यों
1166,wieviel::FNUM,hur mycket,कितना
1167,eins::NUM,en,एक
1168,eins::NUM,ett,एक
1169,zwei::NUM,två,दो
1170,drei::NUM,tre,तीन
1171,vier::NUM,fyra,चार
1172,fünf::NUM,fem,पाँच
1173,sechs::NUM,sex,छह
1174,sieben::NUM,sju,सात
1175,acht::NUM,åtta,आठ
1176,neun::NUM,nio,नौ
1177,zehn::NUM,tio,दस
1178,elf::NUM,elva,ग्यारह
1179,zwölf::NUM,tolv,बारह
1180,zwanzig::NUM,tjugo,बीस
1181,dreißig::NUM,trettio,तीस
1182,vierzig::NUM,fyrtio,चालीस
1183,fünfzig::NUM,femtio,पचास
1184,sechzig::NUM,sextio,साठ
1185,siebzig::NUM,sjuttio,सत्तर
1186,achtzig::NUM,åttio,अस्सी
1187,neunzig::NUM,nittio,नव्वे
1188,hundert::NUM,hundra,सौ
1189,tausend::NUM,tusen,हज़ार
1190,und::CNJ,och,और
1191,oder::CNJ,eller,या
1192,stehen::V,stå,खड़ा होना
1193,sitzen::V,sitta,बैठना
1194,liegen::V,ligga,लेटना
1195,hängen::V,hänga,लटकना
1196,werden::V,bli,बनना
1197,passieren::V,ske,होना
1198,passieren::V,hända,होना
1199,beginnen::V,börja,आरंभ होना
1200,beginnen::V,börja,प्रारंभ होना
1201,enden::V,ända,अंत होना
1202,enden::V,ända,ख़तम होना
1203,wechseln::V,växla,बदलना
1204,aufgehen[Sonne]::V,gå upp,चढ़ना
1205,aufgehen[Sonne]::V,gå upp,उदित होना
1206,untergehen[Sonne]::V,gå ned,अस्त हो जाना
1207,scheinen[Sonne]::V,skina,रोशनी देना
1208,donnern::V,dundra,गरजना
1209,wehen::V,blåsa,चलना
1210,strömen::V,forsa,बहना
1211,strömen::V,forsa,प्रवाहित होना
1212,strömen::V,strömma,बहना
1213,strömen::V,strömma,प्रवाहित होना
1214,fließen::V,flyta,बहना
1215,fließen::V,flyta,प्रवाहित होना
1216,sich drehen::V,snurra,घूमना
1217,schwanken::V,vackla,हिलना
1218,schwingen::V,svinga,हिलना
1219,fallen::V,falla,गिरना
1220,brennen::V,brinna,जलना
1221,rauchen::V,ryka,धुआँ उड़ाना
1222,regnen::V,regna,बरसना
1223,gefrieren::V,frysa,जमना
1224,tauen::V,töa,गलना
1225,tauen::V,töa,पिघलना
1226,schmelzen::V,smälta,गलना
1227,schmelzen::V,smälta,पिघलना
1228,trocknen::V,torka,सूखना
1229,sieden::V,koka,उबलना
1230,sieden::V,sjuda,उबलना
1231,faulen::V,ruttna,गलना
1232,faulen::V,ruttna,सड़ना
1233,verfaulen::V,ruttna,गलना
1234,verfaulen::V,ruttna,सड़ना
1235,reißen::V,brista,फटना
1236,versinken::V,sjunka,डूबना
1237,vergehen::V,förgå,बीतना
1238,vergehen::V,förgå,गुज़रना
1239,erscheinen::V,synas,दिखाई देना
1240,erscheinen::V,visa sig,दिखाई देना
1241,verschwinden::V,försvinna,ग़ायब होना
1242,sinken::V,sjunka,घटना
1243,sinken::V,sjunka,उतरना
1244,abnehmen::V,avta,घटना
1245,abnehmen::V,minskas,घटना
1246,zunehmen::V,tilltaga,बढ़ना
1247,steigen::V,stiga,बढ़ना
1248,wachsen::V,växa,उगना
1249,glänzen::V,glimma,चमकना
1250,funkeln::V,tindra,जगमगाना
1251,funkeln::V,tindra,टिमटिमाना
1252,funkeln::V,gnistra,जगमगाना
1253,funkeln::V,gnistra,टिमटिमाना
1254,lärmen::V,bråka,शोर मचाना
1255,lärmen::V,väsnas,शोर मचाना
1256,läuten::V,ringa,बजना
1257,klingeln::V,ringa,बजना
1258,klirren::V,klirra,झनझनाना
1259,brausen::V,brusa,साँय-साँय करना
1260,rauschen::V,susa,सरसराना
1261,klingen::V,låta,बजना
1262,klingen::V,klinga,बजना
1263,bellen::V,skälla,भौंकना
1264,heulen::V,yla,गुर्राना
1265,heulen::V,tjuta,गुर्राना
1266,blasen::V,blåsa,फूँकना
1267,pfeifen::V,vissla,सीटी देना
1268,schreien::V,skrika,चिल्लाना
1269,stöhnen::V,stöna,कराहना
1270,stöhnen::V,stöna,आहें भरना
1271,zittern::V,darra,काँपना
1272,zittern::V,skälva,काँपना
1273,leben::V,leva,जीना
1274,geboren werden::V,födas,पैदा होना
1275,atmen::V,andas,साँस लेना
1276,trinken::V,dricka,पीना
1277,essen::V,äta,खाना
1278,schlucken::V,svälja,निगलना
1279,müde werden::V,tröttna,थकना
1280,müde werden::V,tröttna,उकताना
1281,einschlafen::V,somna,सो जाना
1282,schlafen::V,sova,सोना
1283,aufwachen::V,vakna,जागना
1284,aufstehen::V,stiga upp,उठना
1285,sich erholen::V,repa sig,सुस्ताना
1286,sich erholen::V,repa sig,आराम करना
1287,sich erholen::V,hämta sig,सुस्ताना
1288,sich erholen::V,hämta sig,आराम करना
1289,krank werden::V,insjukna,बीमार पड़ना
1290,krank sein::V,vara sjuk,बीमार होना
1291,schmerzen::V,smärta,दुखना
1292,schmerzen::V,smärta,दर्द करना
1293,schmerzen::V,göra ont,दुखना
1294,schmerzen::V,göra ont,दर्द करना
1295,husten::V,hosta,खाँसना
1296,genesen::V,tillfriskna,ठीक हो जाना
1297,genesen::V,tillfriskna,स्वस्थ हो जाना
1298,sterben::V,dö,मरना
1299,umkommen::V,omkomma,मरना
1300,sich bewegen::V,röra sig,चलना
1301,sich bewegen::V,röra sig,हिलना
1302,sich rühren::V,röra på sig,हिलना
1303,sich erheben::V,resa sig,उठना
1304,sich setzen::V,sätta sig,बैठना
1305,hinfallen::V,falla omkull,गिरना
1306,laufen::V,löpa,चलना
1307,schreiten::V,skrida,क़दम जाना
1308,spazierengehen::V,promenera,सैर करना
1309,eilen::V,ila,तेज़ी से जाना
1310,eilen::V,ila,शीघ्रता से चलना
1311,sich beeilen::V,skynda sig,जल्दी करना
1312,sich beeilen::V,skynda sig,शीघ्रता करना
1313,sausen::V,susa,बड़ी तेज़ी से चलना
1314,rennen::V,löpa,भागना
1315,rennen::V,löpa,दौड़ना
1316,rennen::V,springa,भागना
1317,rennen::V,springa,दौड़ना
1318,springen::V,hoppa,उछलना
1319,klettern::V,klättra,चढ़ना
1320,schaukeln::V,gunga,झूलना
1321,kriechen::V,kräla,रेंगना
1322,schwimmen::V,simma,तैरना
1323,tauchen::V,dyka,डूबना
1324,rudern::V,ro,खेना
1325,rudern::V,ro,चप्पू चलाना
1326,fahren::V,köra,चलना
1327,fahren::V,köra,यात्रा करना
1328,fliegen::V,flyga,उड़ना
1329,gehen::V,gå,जाना
1330,weggehen::V,gå bort,चला जाना
1331,weggehen::V,gå bort,बाहर जाना
1332,abfahren::V,resa,छूटना
1333,abfahren::V,resa,रवाना होना
1334,abfahren::V,avresa,छूटना
1335,abfahren::V,avresa,रवाना होना
1336,anhalten::V,stanna,रुकना
1337,anhalten::V,stanna,खड़ा होना
1338,hineingehen::V,gå in,घुसना
1339,hineingehen::V,gå in,अंदर जाना
1340,eintreten::V,träda in,प्रवेश करना
1341,kommen::V,komma,आना
1342,ankommen::V,ankomma,पहुँचना
1343,zurückkommen::V,återkomma,लौटना
1344,zurückkommen::V,återkomma,वापस आना
1345,bleiben::V,bli,रहना
1346,bleiben::V,bli,रुकना
1347,bleiben::V,förbli,रहना
1348,bleiben::V,förbli,रुकना
1349,warten::V,vänta,इंतज़ार करना
1350,erwarten::V,vänta,प्रतीक्षा करना
1351,suchen::V,leta,ढूँढ़ना
1352,finden::V,finna,पाना
1353,finden::V,finna,ढूँढ़ निकालना
1354,versuchen::V,försöka,कोशिश करना
1355,vorbereiten::V,förbereda,तैयार करना
1356,lieben::V,älska,प्यार करना
1357,mögen::V,tycka om,पसंद होना
1358,lachen::V,skratta,हँसना
1359,rühren::V,röra,छूना
1360,weinen::V,gråta,रोना
1361,schimpfen::V,skälla,गाली देना
1362,sich ärgern::V,förargas,चिढ़ना
1363,sich ärgern::V,förargas,नाराज़ होना
1364,sich fürchten::V,vara rädd,डरना
1365,sich fürchten::V,vara rädd,भय खाना
1366,fürchten::V,frukta,डरना से
1367,fürchten::V,frukta,भय खाना से
1368,fliehen::V,fly,भागना
1369,fliehen::V,rymma,भागना
1370,flüchten::V,fly,निकल भागना
1371,sehen::V,se,देखना
1372,anschauen::V,se på,देखना
1373,anschauen::V,betrakta,देखना
1374,ansehen::V,åse,दृष्टि डालना पर
1375,hören::V,höra,सुनना
1376,zuhören::V,höra på,सुनना
1377,zuhören::V,lyssna till,सुनना
1378,probieren::V,smaka,चखना
1379,probieren::V,smaka på,चखना
1380,riechen::V,lukta,सूँघना
1381,fühlen::V,känna,महसूस करना
1382,scheinen::V,verka,लगना
1383,scheinen::V,tyckas,लगना
1384,zu sehen sein::V,synas,दिखाई देना
1385,zu sehen sein::V,kunna ses,दिखाई देना
1386,vernehmen::V,få veta,सुनना
1387,vernehmen::V,förnimma,सुनना
1388,frieren::V,frysa,ठंड लगना
1389,frieren::V,frysa,सर्दी लगना
1390,tun::V,göra,करना
1391,können::V,kunna,सकना
1392,können::V,kunna,जानना
1393,wollen::V,vilja,चाहना
1394,anfangen::V,börja,शुरू करना
1395,beenden::V,avsluta,ख़त्म करना
1396,beenden::V,avsluta,समाप्त करना
1397,aufhören::V,sluta,बंद जाना
1398,aufhören::V,sluta,समाप्त जाना
1399,aufhören::V,upphöra,बंद जाना
1400,aufhören::V,upphöra,समाप्त जाना
1401,gelingen::V,lyckas,बनना
1402,gelingen::V,lyckas,अच्छा होना
1403,geraten::V,bli,बन पड़ना
1404,öffnen::V,öppna,खोलना
1405,schließen::V,låsa,बंद करना
1406,schließen::V,stänga,बंद करना
1407,stellen::V,ställa,रखना
1408,setzen::V,sätta,रखना
1409,setzen::V,sätta,बिठाना
1410,legen::V,lägga,रखना
1411,legen::V,lägga,लिटाना
1412,berühren::V,beröra,छूना
1413,berühren::V,beröra,स्पर्श करना
1414,verbinden::V,förbinda,बाँधना
1415,bedecken::V,täcka,ढकना
1416,bedecken::V,betäcka,ढकना
1417,aufhängen::V,hänga,लटकाना
1418,aufhängen::V,hänga upp,लटकाना
1419,anzünden::V,tända,जलाना
1420,anzünden::V,antända,जलाना
1421,anzünden::V,tända på,जलाना
1422,aufheben::V,lyfta,उठाना
1423,zurücklassen::V,lämna,पीछे छोड़ना
1424,zurücklassen::V,efterlämna,पीछे छोड़ना
1425,verlieren::V,mista,खोना
1426,verlieren::V,mista,गँवाना
1427,verlieren::V,förlora,खोना
1428,verlieren::V,förlora,गँवाना
1429,fallen lassen::V,tappa,गिराना
1430,fallen lassen::V,släppa,गिराना
1431,machen::V,göra,करना
1432,machen::V,göra,बनाना
1433,herstellen::V,tillverka,बनाना
1434,herstellen::V,tillverka,तैयार करना
1435,herstellen::V,framställa,बनाना
1436,herstellen::V,framställa,तैयार करना
1437,bauen::V,bygga,बनाना
1438,bauen::V,bygga,निर्माण करना
1439,reparieren::V,reparera,मरम्मत करना
1440,verbessern::V,rätta,सुधारना
1441,verbessern::V,förbättra,सुधारना
1442,ändern::V,ändra,बदलना
1443,ändern::V,ändra,परीवर्तन करना
1444,ändern::V,förändra,बदलना
1445,ändern::V,förändra,परीवर्तन करना
1446,graben::V,gräva,खोदना
1447,beugen::V,böja,झुकाना
1448,biegen::V,böja,झुकाना
1449,biegen::V,kröka,झुकाना
1450,drehen::V,vrida,फेरना
1451,drehen::V,vrida,घुमाना
1452,wenden::V,vända,पलटना
1453,wenden::V,vända,मोड़ना
1454,umdrehen::V,vrida om,घुमाना
1455,heben::V,häva,उठाना
1456,heben::V,häva,ऊँचा करना
1457,hochheben::V,lyfta,उठाना
1458,hochheben::V,lyfta,ऊपर को उठाना
1459,ergreifen::V,gripa,पकड़ना
1460,ergreifen::V,gripa,हाथ में लेना
1461,halten::V,hålla,धरना
1462,halten::V,hålla,पकड़ना
1463,drücken::V,trycka,दबाना
1464,schieben::V,skjuta,सरकाना
1465,schieben::V,skjuta,खिसकाना
1466,kratzen::V,riva,खुरचना
1467,kratzen::V,riva,खुजलाना
1468,kratzen::V,skrapa,खुरचना
1469,kratzen::V,skrapa,खुजलाना
1470,lecken::V,slicka,चाटना
1471,beißen::V,bita,काटना
1472,abreißen::V,slita_av,तोड़ना
1473,abreißen::V,riva_av,तोड़ना
1474,abschneiden::V,skära av,काट करना
1475,binden::V,binda,बाँधना
1476,stecken::V,sticka,खोंसना
1477,brechen::V,bryta,तोड़ना
1478,brechen::V,brista,तोड़ना
1479,klopfen::V,banka,खटखटाना
1480,klopfen::V,klappa,खटखटाना
1481,hauen::V,hugga,ठोकना
1482,kleben::V,klistra,चिपकाना
1483,reiben::V,gnida,घिसना
1484,reiben::V,gnida,रगड़ना
1485,streichen::V,smörja,लगाना
1486,schleifen::V,slipa,तेज़ करना
1487,schneiden::V,skära,कतरना
1488,schneiden::V,klippa,कतरना
1489,rütteln::V,skaka,झकझोरना
1490,schütteln::V,rista,हिलाना
1491,schwenken::V,svänga,घुमाना
1492,schütten::V,hälla,उँडेलना
1493,füllen::V,fylla,भरना
1494,füllen::V,fylla,ठूसना
1495,einwickeln::V,slå in,लपेटना
1496,einwickeln::V,veckla in,लपेटना
1497,tragen::V,bära,ढोना
1498,schleppen::V,släpa,घसीटना
1499,ziehen::V,dra,खींचना
1500,aufbewahren::V,förvara,रखना
1501,aufbewahren::V,ta vara på,रखना
1502,werfen::V,kasta,फेंकना
1503,fangen::V,fånga,पकड़ना
1504,packen::V,gripa,पकड़ना
1505,packen::V,gripa tag,पकड़ना
1506,verstecken::V,gömma,छिपाना
1507,teilen::V,dela,बाँटना
1508,schicken::V,skicka,भेजना
1509,bringen::V,bringa,लाना
1510,hinzufügen::V,tillägga,जोड़ना
1511,bekommen::V,få,पाना
1512,bekommen::V,erhålla,पाना
1513,erhalten::V,få,पाना
