,Concept_ID,,ab
863,abfahren::V,,ацара
864,anhalten::V,,ааныргылара
865,hineingehen::V,,аҭалара
866,eintreten::V,,аҩналара
867,kommen::V,,аара
868,kommen::V,,ааира
869,ankommen::V,,ааира
870,ankommen::V,,аара
871,ankommen::V,,анеира
872,zurückkommen::V,,азыхынҳəра
873,bleiben::V,,аанхара
874,bleiben::V,,анхара
875,bleiben::V,,аангылара
876,warten::V,,азҧшзаара
877,erwarten::V,,азҧшра
878,suchen::V,,ашьҭазаара
879,finden::V,,аҧшаара
880,versuchen::V,,аҽазкра
881,vorbereiten::V,,армазеира
882,lieben::V,,абзиабара
883,mögen::V,,агəаҧхара
884,lachen::V,,аччара
885,rühren::V,,арҵəуара
886,weinen::V,,аҵəуара
887,schimpfen::V,,ацəҳара
888,sich ärgern::V,,агəаара
889,sich fürchten::V,,аӡыӡара
890,fürchten::V,,ацəшəара
891,fliehen::V,,абналара
892,fliehen::V,,ацəцара
893,flüchten::V,,абналара
894,flüchten::V,,ацəцара
895,sehen::V,,абара
896,anschauen::V,,ахəаҧшра
897,ansehen::V,,ахəаҧшра
898,hören::V,,аҳара
899,zuhören::V,,азыӡырҩра
900,probieren::V,,аҧышəара
901,riechen::V,,афыҩра
902,fühlen::V,,анырра
903,fühlen::V,,ацәакырра
904,scheinen::V,,шәа
905,scheinen::V,,аацәырҵа
906,vernehmen::V,,аҳара
907,frieren::V,,ашəра
908,frieren::V,,аҵаара
909,tun::V,,аҟаҵара
910,können::V,,алшара
911,wollen::V,,аҭахра
912,anfangen::V,,алагара
913,beenden::V,,алгара
914,aufhören::V,,аҟəыҵра
915,gelingen::V,,аура
916,gelingen::V,,аманшəалахара
917,gelingen::V,,алҵра
918,geraten::V,,нзаарын
919,öffnen::V,,аартра
920,schließen::V,,аркра
921,stellen::V,,аргылара
922,setzen::V,,артəара
923,legen::V,,ақəҵара
924,berühren::V,,акьысра
925,berühren::V,,алакьысра
926,verbinden::V,,аҿаҳəара
927,bedecken::V,,ақəршəра
928,aufhängen::V,,акнаҳара
929,anzünden::V,,аркра
930,aufheben::V,,ашьҭыхра
931,zurücklassen::V,,аныжьра
932,verlieren::V,,ацəыӡра
933,fallen lassen::V,,ацəкаҳара
934,machen::V,,ачаҧара
935,herstellen::V,,аиҵдара
936,bauen::V,,аргылара
937,reparieren::V,,арҽеира
938,verbessern::V,,аиҕьтəра
939,ändern::V,,аҧсахра
940,graben::V,,ажра
941,beugen::V,,арҟəра
942,beugen::V,,архəара
943,biegen::V,,арҟəра
944,biegen::V,,архəара
945,drehen::V,,аргьежьра
946,umdrehen::V,,аарҳәра
947,heben::V,,аҩахара
948,heben::V,,араҳара
949,hochheben::V,,ахагалара
950,hochheben::V,,ашьҭҳəара
951,halten::V,,акра
952,drücken::V,,ақəрӷəӷəара
953,schieben::V,,аҵгəара
954,schieben::V,,агəара
955,kratzen::V,,ацəҟьара
956,lecken::V,,арбзара
957,beißen::V,,ацҳара
958,abreißen::V,,амжəара
959,abschneiden::V,,ахҵəара
960,abschneiden::V,,аҿахҵəара
961,binden::V,,аҿаҳəара
962,stecken::V,,алаҵара
963,brechen::V,,аҧҵəара
964,klopfen::V,,асра
965,hauen::V,,ақəкшара
966,kleben::V,,аҷабра
967,reiben::V,,арҟəыҷра
968,streichen::V,,ахьшьра
969,schleifen::V,,ахра
970,schneiden::V,,аҧҟара
971,rütteln::V,,арҵысра
972,schütteln::V,,аршəшəара
973,schwenken::V,,аҟьара
974,schütten::V,,аҭаҭəара
975,füllen::V,,арҭəра
976,einwickeln::V,,алаҳəара
977,tragen::V,,аҩагара
978,schleppen::V,,арҳəазара
979,ziehen::V,,ахара
980,aufbewahren::V,,аҵəахра
981,werfen::V,,аршəра
982,fangen::V,,акра
983,packen::V,,анкра
984,packen::V,,аҵкаара
985,verstecken::V,,аҵəахра
986,teilen::V,,ашара
987,schicken::V,,ашьҭра
988,bringen::V,,аагара
989,hinzufügen::V,,ацҵара
990,bekommen::V,,аҧшаара
991,bekommen::V,,архиара
992,bekommen::V,,аура
993,erhalten::V,,аиура
994,nehmen::V,,агара
995,wählen::V,,алҧшаара
996,auswählen::V,,алхра
997,behindern::V,,аҧырхагахара
998,verderben::V,,алгара
999,verderben::V,,абжьыхра
1000,verderben::V,,аҧхасҭатəра
1001,beschädigen::V,,аҧхасҭатəра
1002,zerbrechen::V,,аҧҽра
1003,zerreißen::V,,аҧжəара
1004,zerstören::V,,аилаҧыххаара
1005,verbrennen::V,,абылра
1006,geben::V,,аҭара
1007,reichen::V,,аҭара
1008,schenken::V,,аҩгара
1009,versprechen::V,,ақəргəыӷра
1010,loben::V,,арҽхəара
1011,küssen::V,,агəӡра
1012,zudecken::V,,аҵахҩара
1013,zudecken::V,,ақəршəра
1014,wecken::V,,арҿыхара
1015,zeigen::V,,арбара
1016,führen::V,,аныҟəгара
1017,lehren::V,,арҵара
1018,unterrichten::V,,арҧхьара
1019,aufziehen::V,,ааӡара
1020,leiten::V,,ахагылазаара
1021,antreiben::V,,арццакра
1022,lassen::V,,арҟаҵара
1023,einladen::V,,ааҕхьара
1024,einladen::V,,анаҧхьара
1025,vereinigen::V,,аилаҵара
1026,besuchen::V,,абара
1027,treffen::V,,аҧылара
1028,sich versammeln::V,,аизара
1029,spielen::V,,ахəмарра
1030,singen::V,,ашəаҳəара
1031,tanzen::V,,акəашара
1032,sich trennen::V,,аилыҵра
1033,verlassen::V,,акажьра
1034,retten::V,,Аиқəрхара
1035,bewachen::V,,ахьчара
1036,schützen::V,,ацəыхьчара
1037,verteidigen::V,,ахьчара
1038,sich schlagen::V,,аисра
1039,schießen::V,,ахысра
1040,siegen::V,,аиааира
1041,ärgern::V,,аргəаара
1042,schlagen::V,,асра
1043,schlagen::V,,аҭасра
1044,stechen::V,,алакшара
1045,stoßen::V,,агəҭасра
1046,stehlen::V,,аӡара
1047,stören::V,,аҧырхагахара
1048,belästigen::V,,аргəамҵра
1049,verbergen::V,,аӡара
1050,täuschen::V,,ажьара
1051,betrügen::V,,ажьара
1052,töten::V,,ашьра
1053,wohnen::V,,анхара
1054,arbeiten::V,,аусура
1055,sammeln::V,,аҟəшəара
1056,pflücken::V,,аҿыршəара
1057,pflücken::V,,аҿыхра
1058,jagen::V,,ашəарыцара
1059,fischen::V,,аҧсыӡ икуеит
1060,fassen::V,,акра
1061,hüten::V,,арҳəра
1062,hüten::V,,ахьчара
1063,treiben::V,,акацара
1064,anbinden::V,,адҳəалара
1065,füttern::V,,акырҿаҵара
1066,melken::V,,ахьара
1067,hacken::V,,аҟəаҟəара
1068,gießen::V,,аҵаҭəара
1069,reifen::V,,ашəра
1070,reifen::V,,аҟалара
1071,zubereiten::V,,ацура
1072,kochen::V,,ажəра
1073,backen::V,,аӡра
1074,braten::V,,аӡра
1075,umrühren::V,,аилрыхра
1076,stricken::V,,аҧара
1077,nähen::V,,аӡахра
1078,färben::V,,ашəра
1079,reinigen::V,,арыцқьара
1080,waschen::V,,аӡәӡәара
1081,abwischen::V,,арбара
1082,spülen::V,,аҭыршара
1083,fegen::V,,аҧссара
1084,baden::V,,аҽыкəабара
1085,sich waschen::V,,аҽыӡəӡəара
1086,ausziehen::V,,ашəыхра
1087,anziehen::V,,ашəҵара
1088,sich anziehen::V,,аҽеилаҳəара
1089,kämmen::V,,аҳəара
1090,schmücken::V,,арҧшӡара
1091,sagen::V,,аҳəара
1092,sprechen::V,,ацəажəара
1093,reden::V,,ацəажəара
1094,reden::V,,аицәажәара
1095,sich unterhalten::V,,аицәажәара
1096,fragen::V,,азҵаара
1097,bitten::V,,аҳəара
1098,erzählen::V,,аҳəара
1099,mitteilen::V,,азыцҳара
1100,nennen::V,,ахьӡҵара
1101,rufen::V,,азҿыҭра
1102,prahlen::V,,аҽхəара
1103,übersetzen::V,,аиҭагара
1104,denken::V,,азхəыцра
1105,glauben::V,,ахаҵара
1106,bemerken::V,,агəаҭара
1107,erkennen::V,,адырра
1108,begreifen::V,,аилкаара
1109,verstehen::V,,аҳара
1110,lernen::V,,аҵара
1111,wissen::V,,адырра
1112,sich erinnern an::V,,агəаларшəара
1113,vergessen::V,,ахашҭра
1114,messen::V,,ашəара
1115,zählen::V,,аҧхьаӡара
1116,rechnen::V,,аҳасабра
1117,lesen::V,,аҧхьара
1118,besitzen::V,,амазаара
1119,kaufen::V,,Аахəара
1120,verkaufen::V,,аҭира
1121,bezahlen::V,,ахҭынҵара
1122,bezahlen::V,,ашəара
1123,zahlen::V,,ашəара
1124,ertragen::V,,ачҳара
