,Concept_ID,en,av
799,trocknen::V,dry,бакъвазе
800,sieden::V,boil,гьалдезе
801,faulen::V,rot,махӏцине
802,verfaulen::V,decay,туризе
803,reißen::V,snap,бихъизе
804,versinken::V,sink,гъанкъизе
805,vergehen::V,pass,базе
806,vergehen::V,pass,бахъизе
807,vergehen::V,pass,ине
808,erscheinen::V,appear,баккизе
809,verschwinden::V,disappear,къине
810,verschwinden::V,disappear,билизе
811,sinken::V,drop,гӏодо́бе ккезе
812,abnehmen::V,decrease,тӏаса камизе
813,zunehmen::V,increase,гӏемерлъизе
814,steigen::V,rise,бахине
815,wachsen::V,grow,кӏодолъизе
816,glänzen::V,shine,цӏвакизе
817,funkeln::V,sparkle,паркъезе
818,lärmen::V,be noisy,хъудизе
819,lärmen::V,be noisy,чӏиргъдизе
820,läuten::V,chime,кьабизе
821,klingeln::V,ring,кьабизе
822,klirren::V,tinkle,зваргъизе
823,brausen::V,roar,гьалаглъизе
824,rauschen::V,rustle,шуршудизе
825,klingen::V,sound,бахъине
826,bellen::V,bark,гъанчдезе
827,heulen::V,howl,рурудизе
828,blasen::V,blow,гьохьизе
829,pfeifen::V,whistle,гьещтӏезе
830,schreien::V,shout,ахӏизе
831,schreien::V,shout,ахӏдезе
832,stöhnen::V,groan,зигардизе
833,zittern::V,tremble,дарран
834,zittern::V,tremble,гьаргьадизе
835,leben::V,be alive,бетӏербахъизе
836,geboren werden::V,be born,лъугьине
837,atmen::V,breathe,хӏухьел биччазе
838,trinken::V,drink,гьекъезе
839,essen::V,eat,квине
840,essen::V,eat,кваназе
841,schlucken::V,swallow,кӏкӏвине
842,schlucken::V,swallow,къулчӏизе
843,müde werden::V,get tired,сваказе
844,einschlafen::V,fall asleep,кьижизе
845,einschlafen::V,fall asleep,гъапуллъизе
846,schlafen::V,sleep,кьижизе
847,aufwachen::V,wake up,бигьине
848,aufstehen::V,get up,бахъине
849,aufstehen::V,get up,тӏадебахъине
850,sich erholen::V,relax,хьи бахъизе
851,sich erholen::V,relax,хӏалхьи гьабизе
852,krank werden::V,fall ill,унтизе
853,krank sein::V,be ill,унтизе
854,schmerzen::V,ache,унтизе
855,husten::V,cough,хъегӏизе
856,genesen::V,recover,лъилъизе
857,sterben::V,die,хвезе
858,umkommen::V,perish,гьалаглъизе
859,sich bewegen::V,move,багъаризе
860,sich bewegen::V,move,багъаргъизе
861,sich rühren::V,budge,багъаризе
862,sich erheben::V,stand up,тӏадебахъине
863,sich erheben::V,stand up,бахъине
864,sich setzen::V,sit down,гӏодов чӏезе
865,hinfallen::V,tumble,щапизе
866,laufen::V,walk,хьвадизе
867,schreiten::V,pace,чӏезе
868,spazierengehen::V,go for a walk,тира-сверизе
869,eilen::V,rush,ракӏхӏалакине
870,eilen::V,rush,дуризе
871,sich beeilen::V,hurry,дуризе
872,sich beeilen::V,hurry,гӏедегӏизе
873,sausen::V,dash,тӏуризе
874,rennen::V,run,бекеризе
875,springen::V,jump,кӏанцӏизе
876,klettern::V,climb,хархадизе
877,schaukeln::V,seesaw,гьерщезе
878,kriechen::V,creep,хъурщизе
879,schwimmen::V,swim,лъедезе
880,tauchen::V,dive,букъардизе
881,rudern::V,row,хазе
882,fahren::V,drive,ине
883,fliegen::V,fly,боржине
884,gehen::V,go,ине
885,weggehen::V,go away,ине
886,abfahren::V,depart,къокъине
887,anhalten::V,stop,чӏезе
888,anhalten::V,stop,тархъизе
889,anhalten::V,stop,лъалхъизе
890,hineingehen::V,go in,тӏаделъугьине
891,eintreten::V,enter,лъугьине
892,kommen::V,come,бачӏине
893,ankommen::V,arrive,щвезе
894,ankommen::V,arrive,тӏадебачӏине
895,zurückkommen::V,come back,тадбуссине
896,zurückkommen::V,come back,тӏадбуссине
897,bleiben::V,stay,чӏезе
898,bleiben::V,stay,хутӏизе
899,warten::V,wait,чӏезе
900,erwarten::V,wait for,балагьизе
901,suchen::V,seek,балагьизе
902,suchen::V,look for,балагьизе
903,finden::V,find,батизе
904,versuchen::V,try,хӏалбихьизе
905,vorbereiten::V,prepare,хӏадурлъизабизе
906,lieben::V,love,балай бегьизе
907,mögen::V,like,бокьизе
908,lachen::V,laugh,белъизе
909,rühren::V,move,
910,weinen::V,weep,гӏодизе
911,schimpfen::V,grumble,гъанчдезе
912,sich ärgern::V,be annoyed,вагъизе
913,sich ärgern::V,be annoyed,ццида́хине
914,sich fürchten::V,be afraid,хӏинкъизе
915,fürchten::V,be afraid of,беркъазе
916,fürchten::V,be afraid of,хӏинкъа-къазе
917,fliehen::V,flee,лъутизе
918,flüchten::V,escape,лъутизе
919,sehen::V,see,бихьизе
920,anschauen::V,look at,бертӏамизе
921,anschauen::V,look at,балагьизе
922,ansehen::V,watch,бала-гъалагьизе
923,hören::V,hear,рагӏизе
924,zuhören::V,listen,гӏенеккизе
925,probieren::V,taste,кӏалдиб хъва́зе
926,probieren::V,taste,чӏамизе
927,riechen::V,smell,су́нтӏизе
928,fühlen::V,feel,чӏвазе
929,scheinen::V,seem,
930,zu sehen sein::V,show,бихьизе
931,vernehmen::V,hear,рагӏизе
932,frieren::V,be cold,цӏорозе
933,tun::V,do,гьабизе
934,können::V,can,кӏвезе
935,können::V,can,лъазе
936,wollen::V,want,бокьизе
937,anfangen::V,start,байбихьизе
938,beenden::V,finish,тӏубазабизе
939,beenden::V,finish,лъугӏизабизе
940,aufhören::V,stop,бахъизе
941,gelingen::V,succeed,бахъизе
942,geraten::V,turn out,бахъизе
943,öffnen::V,open,рагьизе
944,schließen::V,close,къазе
945,stellen::V,put,чӏвазе
946,setzen::V,place,рекӏинабизе
947,setzen::V,place,гӏодор чӏезаризе
948,legen::V,lay,лъезе
949,berühren::V,touch,хъвазе
950,verbinden::V,connect,хьухьине
951,verbinden::V,connect,бухьине
952,bedecken::V,cover,кквезе
953,aufhängen::V,hang up,базе
954,anzünden::V,light,бакизе
955,anzünden::V,light,рекӏинабизе
956,aufheben::V,pick up,
957,zurücklassen::V,leave,тезе
958,verlieren::V,lose,билизабизе
959,fallen lassen::V,drop,бортизабизе
960,machen::V,make,гьабизе
961,herstellen::V,produce,гьабизе
962,herstellen::V,produce,хӏадурлъизабизе
963,bauen::V,build,базе
964,bauen::V,build,гьабизе
965,reparieren::V,mend,къачӏазе
966,verbessern::V,improve,лъикӏлъизабизе
967,ändern::V,alter,хисизабизе
968,graben::V,dig,бухъизе
969,beugen::V,bow,хьетӏизабизе
970,biegen::V,bend,гьетӏизабизе
971,drehen::V,spin,тиризабизе
972,drehen::V,spin,свердизабизе
973,wenden::V,turn,бегизе
974,umdrehen::V,turn around,бегизе
975,umdrehen::V,turn around,бега-битӏизе
976,heben::V,raise,борхизе
977,hochheben::V,lift,борхалъизабизе
978,hochheben::V,lift,борхизе
979,ergreifen::V,seize,кквезе
980,halten::V,hold,кквезе
981,drücken::V,press,къазе
982,drücken::V,press,къанцӏу́зе
983,drücken::V,press,къвал ба́зе
984,schieben::V,push,хъилдизе
985,kratzen::V,scrape,хачазе
986,lecken::V,lick,чӏикӏизе
987,beißen::V,bite,хӏанчӏизе
988,beißen::V,bite,хӏанчӏизабизе
989,abreißen::V,tear off,тӏезе
990,abreißen::V,tear off,тӏезабизе
991,abschneiden::V,cut off,къотӏизе
992,binden::V,tie,бухьине
993,stecken::V,stick,къазабизе
994,brechen::V,break,бекизе
995,klopfen::V,knock,дванкезе
996,hauen::V,hit,базе
997,kleben::V,glue,бацӏцӏине
998,reiben::V,rub,хачазе
999,streichen::V,spread,бахине
1000,streichen::V,spread,жужазе
1001,schleifen::V,grind,лъухьизе
1002,schneiden::V,cut,къотӏизе
1003,rütteln::V,jolt,багъа-бачаризабизе
1004,schütteln::V,shake,кӏобокӏизе
1005,schwenken::V,swing,гьесадизе
1006,schwenken::V,swing,хьвагӏезабизе
1007,schütten::V,pour,тӏезе
1008,füllen::V,fill,цӏезабизе
1009,einwickeln::V,wrap,жемизе
1010,tragen::V,carry,баччизе
1011,schleppen::V,drag,бехъерхъизе
1012,ziehen::V,pull,цӏазе
1013,aufbewahren::V,keep,цӏунизе
1014,werfen::V,throw,рехизе
1015,fangen::V,catch,кквезе
1016,packen::V,grab,кквезе
1017,verstecken::V,hide,бахчизе
1018,teilen::V,divide,бикьизе
1019,schicken::V,send,битӏизе
1020,bringen::V,bring,баччизе
1021,hinzufügen::V,add,жубазе
1022,bekommen::V,get,щвезе
1023,erhalten::V,receive,щвезе
1024,erhalten::V,receive,босизе
1025,nehmen::V,take,босизе
1026,wählen::V,choose,бищизе
1027,auswählen::V,select,тӏасабищизе
1028,bewahren::V,preserve,цӏунизе
1029,behindern::V,hinder,квекӏен гьабизе
1030,verderben::V,spoil,хвезабизе
1031,beschädigen::V,damage,галгъазабизе
1032,zerbrechen::V,break,щущазабизе
1033,zerreißen::V,tear,бихъизе
1034,zerstören::V,destroy,биххизабизе
1035,verbrennen::V,burn,бухӏизе
1036,geben::V,give,кьезе
1037,reichen::V,hand,кьезе
1038,schenken::V,give,кьезе
1039,versprechen::V,promise,назру гьабизе
1040,wünschen::V,wish,бокьизе
1041,loben::V,praise,беццизе
1042,loben::V,praise,бецца-бекъизе
1043,küssen::V,kiss,баизе
1044,wiegen::V,rock,чӏучӏадизабизе
1045,zudecken::V,cover,тӏадбигъине
1046,wecken::V,wake,бигьинабизе
1047,zeigen::V,show,бихьизабизе
1048,führen::V,guide,бачине
1049,lehren::V,teach,малъизе
1050,lehren::V,teach,цӏализабизе
1051,unterrichten::V,instruct,цӏализабизе
1052,aufziehen::V,bring up,гӏезабизе
1053,leiten::V,lead,нухмалъи гьабизе
1054,antreiben::V,urge,гӏедегӏизабизе
1055,lassen::V,let,
1056,einladen::V,invite,ахӏизе
1057,einladen::V,invite,тӏадеахӏизе
1058,vereinigen::V,unite,цолъизабизе
1059,besuchen::V,visit,баккизе
1060,besuchen::V,visit,хьвадизе
1061,treffen::V,meet,дандчӏвазе
1062,sich versammeln::V,assemble,данделъизе
1063,sich versammeln::V,assemble,бакӏаризе
1064,spielen::V,play,басандизе
1065,singen::V,sing,ахӏизе
1066,tanzen::V,dance,кьурдизе
1067,sich trennen::V,separate,батӏалъизе
1068,verlassen::V,leave,тезе
1069,verlassen::V,leave,рехунтезе
1070,retten::V,rescue,хвасар гьабизе
1071,retten::V,rescue,хвасарлъизабизе
1072,bewachen::V,guard,цӏунизе
1073,schützen::V,protect,цӏунизе
1074,verteidigen::V,defend,цӏунизе
1075,sich schlagen::V,brawl,багъизе
1076,schießen::V,shoot,речӏчӏизе
1077,siegen::V,win,бергьине
1078,ärgern::V,annoy,вагъизавизе
1079,schlagen::V,beat,кьабизе
1080,treten::V,kick,мал тункизе
1081,stechen::V,sting,къазабизе
1082,stoßen::V,shove,тункизе
1083,stoßen::V,shove,хъилдизе
1084,stehlen::V,steal,щинкӏизабизе
1085,stören::V,disturb,квекӏен гьабизе
1086,stören::V,disturb,татубахъи гьабизе
1087,belästigen::V,bother,рахӏатхвезабизе
1088,verbergen::V,conceal,бахчизе
1089,verbergen::V,conceal,балъго тезе
1090,täuschen::V,deceive,божуда рекӏкӏ гьабизе
1091,täuschen::V,deceive,гуккизе
1092,betrügen::V,cheat,хӏилла гьабизе
1093,betrügen::V,cheat,сандирахълъи гьабизе
1094,töten::V,kill,чӏвазе
1095,wohnen::V,dwell,яшав гьабизе
1096,arbeiten::V,work,хӏалтӏизе
1097,sammeln::V,gather,бакӏаризе
1098,pflücken::V,pick,бетӏизе
1099,jagen::V,hunt,чан гьабизе
1100,fischen::V,fish,ччугӏа кквезе
1101,fassen::V,catch,кквезе
1102,hüten::V,herd,кваназабизе
1103,treiben::V,drive,гъезе
1104,anbinden::V,tie up,бухьине
1105,füttern::V,feed,кваназабизе
1106,melken::V,milk,бечӏчӏизе
1107,hacken::V,chop,чӏвазе
1108,gießen::V,water,лъалъазе
1109,reifen::V,ripen,барщизе
1110,zubereiten::V,cook,бежа-белъине
1111,kochen::V,boil,белъине
1112,backen::V,bake,базе
1113,braten::V,fry,бежизе
1114,umrühren::V,stir,багъаризе
1115,stricken::V,knit,хьухьине
1116,nähen::V,sew,букъизе
1117,färben::V,dye,кьер гьабизе
1118,reinigen::V,clean,бацӏцӏине
1119,waschen::V,wash,чуризе
1120,abwischen::V,wipe,бацӏцӏине
1121,spülen::V,rinse,хулизе
1122,fegen::V,sweep,лъухьизе
1123,kehren::V,sweep,лъухьизе
1124,baden::V,bath,чордезе
1125,sich waschen::V,wash,
1126,ausziehen::V,take off,бахъизе
1127,anziehen::V,put on,ретӏине
1128,sich anziehen::V,get dressed,ретӏине
1129,kämmen::V,comb,хазе
1130,schmücken::V,decorate,чӏухӏизабизе
1131,sagen::V,say,бицине
1132,sprechen::V,speak,бицине
1133,reden::V,talk,гаргадизе
1134,sich unterhalten::V,chat,гаргадизе
1135,fragen::V,ask,цӏехезе
1136,fragen::V,ask,гьикъизе
1137,bitten::V,request,гьаризе
1138,erzählen::V,tell,бицине
1139,mitteilen::V,convey,лъазабизе
1140,nennen::V,name,цӏар лъезе
1141,rufen::V,call,ахӏизе
1142,prahlen::V,brag,беццаризе
1143,übersetzen::V,translate,буссинабизе
1144,denken::V,think,ургъизе
1145,glauben::V,believe,божизе
1146,bemerken::V,notice,берречӏчӏизе
1147,erkennen::V,recognize,лъазе
1148,erkennen::V,recognize,батӏаго бахъизе
1149,begreifen::V,grasp,бичӏчӏизе
1150,verstehen::V,understand,
1151,lernen::V,learn,цӏализе
1152,wissen::V,know,лъазе
1153,sich erinnern an::V,remember,ракӏалде щвезе
1154,vergessen::V,forget,кӏочене
1155,messen::V,measure,борцине
1156,zählen::V,count,рикӏкӏине
1157,rechnen::V,calculate,рикӏкӏине
1158,lesen::V,read,цӏализе
1159,malen::V,paint,бахъизе
1160,zeichnen::V,draw,бахъизе
1161,schreiben::V,write,хъвазе
1162,besitzen::V,own,щвезе
1163,besitzen::V,own,бу́кӏине
1164,kaufen::V,buy,босизе
1165,verkaufen::V,sell,бичизе
1166,bezahlen::V,pay for,кьезе
1167,zahlen::V,pay,кьезе
1168,beherrschen::V,rule,
1169,ertragen::V,endure,баччизе
