,Concept_ID,hy,mrj
704,hungrig::A,քաղցած,шужышы
705,krank::A,հիվանդ,церлӹ
706,krank::A,հիվանդ,хворой
707,nackt::A,մերկ,цӓрӓ
708,traurig::A,տխուր,сы́лыкан
709,traurig::A,տխուր,кымы́лдымы
710,lebendig::A,կենդանի,живой
711,gut::A,լավ,яжо
712,schlecht::A,վատ,уда
713,schlecht::A,վատ,худа
714,richtig::A,ձիշտ,вургамла
715,schlimm::A,լղրճուկ,йӹрнык
716,wahr::A,ճիշտ,настоящий
717,wahr::A,ճիշտ,настояшый
718,wahr::A,իրական,настоящий
719,wahr::A,իրական,настояшый
720,alt::A,հին,шонгы
721,neu::A,նոր,у
722,ehemalig::A,նախկին,тошты
723,alt[Lebewesen]::A,ծեր,ӹлалшӹ
724,alt[Lebewesen]::A,պառավ,ӹлалшӹ
725,jung::A,մատաղ,нöргӹ
726,jung::A,մատաղ,молода
727,arm::A,աղքատ,укеӓн
728,reich::A,հարուստ,паян
729,reich::A,հարուստ,пурлыкан
730,bekannt::A,ծանոթ,палӹмӹ
731,berühmt::A,հայտնի,лӹмлы
732,berühmt::A,հռչակավոր,лӹмлы
733,fremd::A,օտար,эдемӹн
734,verschieden::A,տարբեր,тӹрлӹ
735,nah::A,մոտ,лишӹл
736,nah::A,մերձ,лишӹл
737,fern::A,հեռավոր,мӹндӹр
738,linker::A,ձախ,шалахай
739,rechter::A,աջ,вургамла
740,anderer::A,այլ,вес
741,anderer::A,այլ,весӹ
742,anderer::A,ուրիշ,вес
743,anderer::A,ուրիշ,весӹ
744,erster::A,առաջին,икшӹ
745,erster::A,առաջին,икӹмшӹ
746,zweiter::A,երկրորդ,кокшы
747,dritter::A,երրորդ,кымшы
748,letzter::A,վերջին,остатка
749,allein::ADV,միայնակ,иктӹ
750,allein::ADV,միայնակ,иктӹт
751,auf einmal::ADV,միասնաբար,тöрöк
752,zusammen::ADV,միասին,икараш
753,zusammen::ADV,միասին,цымырын
754,zusammen::ADV,իրար հետ,икараш
755,zusammen::ADV,իրար հետ,цымырын
756,lange::ADV,երկար ժամանակ,кужын
757,plötzlich::ADV,հանկարծ,трӱк
758,sofort::ADV,իսկույն,полт
759,sofort::ADV,իսկույն,тöрöк
760,sofort::ADV,իսկույն,тӹшӓкок
761,später::ADV,ավելի ուշ,вара
762,später::ADV,հետո,вара
763,jetzt::ADV,այժմ,
764,heute::ADV,այսօր,тагачы
765,morgen::ADV,վաղը,иргод
766,morgen::ADV,վաղը,иргодым
767,bald::ADV,շուտով,чӹнь
768,bald::ADV,շուտով,вӓшке
769,bald::ADV,շուտով,выртышты
770,dann::ADV,ապա,пакыла
771,dann::ADV,հետո,пакыла
772,gestern::ADV,երեկ,тенгечӹ
773,einst::ADV,հին ատեն,икӓнӓ
774,damals::ADV,ատէնին,тӹнӓм
775,danach::ADV,ապա,пакыла
776,danach::ADV,այն ժամանակ,пакыла
777,vorher::ADV,առաջ,перви
778,zuerst::ADV,նախ,андак
779,einmal::ADV,մի անգամ,гӓнӓк
780,einmal::ADV,մի անգամ,гӓнӓ
781,manchmal::ADV,երբեմն,кынамжы
782,oft::ADV,հաճախ,чӹчкӹдӹн
783,immer::ADV,միշտ,со
784,immer::ADV,միշտ,соок
785,niemals::ADV,երբեք,нинам
786,niemals::ADV,երբեք,нигынам
787,niemals::ADV,երբեք,нигынамат
788,hier::ADV,այստեղ,тиштӹ
789,hierhin::ADV,այստեղ,тишкӹ
790,von hier::ADV,այդտեղից,тишец
791,von hier::ADV,այդտեղից,тишецӹн
792,dort::ADV,այնտեղ,тӹштӹ
793,dorthin::ADV,այնտեղ,тӹшкӹ
794,dorthin::ADV,այնտեղ,тӹшкӹлӓ
795,geradeaus::ADV,ուղիղ,вик
796,geradeaus::ADV,ուղիղ,тура
797,vorwärts::ADV,առաջ,анзыкы
798,rückwärts::ADV,դեպի ետ,мӹнгеш
799,zurück::ADV,ետ,мӹнгеш
800,unten::ADV,ներքեւում,ӱлнӹ
801,unten::ADV,ներքեւում,лӹвӓлнӹ
802,hinab::ADV,ներքեւ,ӱлӹкӹ
803,hinab::ADV,ներքեւ,лӹвӓкӹ
804,oben::ADV,վերեւում,вӹлнӹ
805,hinauf::ADV,վերեւ,кӱшкӹлӓ
806,hinauf::ADV,վերեւ,кӱш
807,überall::ADV,ամենուր,йӹлт
808,überall::ADV,ամենուր,цилӓ вӓре
809,nicht::ADV,չէ,уке
810,ein wenig::ADV,մի քիչ,изиш
811,ein wenig::ADV,մի քիչ,иклаштык
812,kaum::ADV,հազիվ,цылик
813,kaum::ADV,հազիվ,чучок-чучок
814,sehr::ADV,շատ,чоте
815,so::ADV,այդպես,тенге
816,so::ADV,այդպես,тенгелӓ
817,noch::ADV,դեռ,мол
818,noch::ADV,դեռ,моло
819,nur::ADV,միայն,веле
820,schon::ADV,արդեն,уже
821,schon::ADV,արդեն,ӹнде
822,wieder::ADV,նորից,уэш
823,wieder::ADV,դարձյալ,уэш
824,vergebens::ADV,իզուր,зря
825,vergebens::ADV,իզուր,ӹзрӓ
826,vergebens::ADV,իզուր,ӹзӹрӓ
827,vor::PRP,դիմացը,анзыц
828,vor::PRP,դիմացը,анзыцын
829,hinter::PRP,ետեւը,шайылан
830,hinter::PRP,ետեւը,шайылный
831,unter::PRP,տակ,лӹвӓкӹ
832,durch::PRP,միջով,вашт
833,neben::PRP,քովը,сага
834,zwischen::PRP,միջեւ,лош
835,zwischen::PRP,միջեւ,лошкы
836,wegen::PRP,պատճառով,мычыц
837,wegen::PRP,շնորհից,мычыц
838,dies::PRN,սա,тидӹ
839,dies::PRN,սա,ти
840,dies::PRN,այս,тидӹ
841,dies::PRN,այս,ти
842,das::PRN,դա,тидӹ
843,das::PRN,դա,ти
844,das::PRN,այդ,тидӹ
845,das::PRN,այդ,ти
846,alles::PRN,ամեն ինչ,цилӓ
847,ich::PRN,ես,мый
848,du::PRN,դու,тӹнь
849,er::PRN,նա,тӹдӹ
850,wir::PRN,մենք,мӓ
851,ihr::PRN,դուք,вӓ
852,sie::PRN,նրանք,нӹнӹ
853,was::FPRN,ինչ,ма
854,wer::FPRN,ով,кӱ
855,wo::FADV,ուր,кышан
856,wo::FADV,ուր,кыштакен
857,wo::FADV,որտեղ,кышан
858,wo::FADV,որտեղ,кыштакен
859,wohin::FADV,դեպի ուր,кышкы
860,wie::FADV,ինչպես,кыце
861,warum::FADV,ինչու,малын
862,wieviel::FNUM,որչափ,кынар
863,wieviel::FNUM,որչափ,кынары
864,wieviel::FNUM,որչափ,кынаркы
865,eins::NUM,մեկ,иктӹ
866,eins::NUM,մեկ,иктӹт
867,zwei::NUM,երկու,кок
868,zwei::NUM,երկու,кокты
869,drei::NUM,երեք,кым
870,drei::NUM,երեք,кымыт
871,vier::NUM,չորս,нӹл
872,fünf::NUM,հինգ,вӹц
873,sechs::NUM,վեց,куд
874,sechs::NUM,վեց,кудытмозн
875,sieben::NUM,յոթ,шӹм
876,sieben::NUM,յոթ,шӹмӹт
877,acht::NUM,ութ,кӓндӓкш
878,acht::NUM,ութ,кӓндӓкшӹ
879,neun::NUM,ինը,ӹндекшшӱдӹ
880,zehn::NUM,տասը,лу
881,elf::NUM,տասնմեկ,луатик
882,elf::NUM,տասնմեկ,луатиктӹ
883,zwölf::NUM,տասներկու,луаткок
884,zwölf::NUM,տասներկու,луаткокты
885,zwanzig::NUM,քսան,коклы
886,dreißig::NUM,երեսուն,кымлы
887,vierzig::NUM,քառասուն,нӹллӹ
888,fünfzig::NUM,հիսուն,вӹцлӹ
889,sechzig::NUM,վաթսուն,кудлу
890,siebzig::NUM,յոթանասուն,шӹмлу
891,achtzig::NUM,ութսուն,кӓндӓкшлу
892,neunzig::NUM,իննսուն,ӹндекшлу
893,hundert::NUM,հարյուր,шӱдӹ
894,tausend::NUM,հազար,тӹжем
895,und::CNJ,ու,дöн
896,oder::CNJ,կամ,льывы
897,stehen::V,կանգնել,шалшаг
898,sitzen::V,նստել,шӹнзӓш
899,liegen::V,ստել,киӓш
900,hängen::V,կախվել,кечӓш
901,werden::V,դառնալ,шагалаш
902,passieren::V,պատահել,ӹштӓ́лтӓш
903,beginnen::V,սկսվել,тӹнгӓлӓлтӓш
904,enden::V,վերջանալ,пӹтӓш
905,wechseln::V,փոխվել,весемӓш
906,wechseln::V,փոխվել,весемӓлтӓш
907,aufgehen[Sonne]::V,բարձրանալ,авараш
908,aufgehen[Sonne]::V,ելնել ,авараш
909,untergehen[Sonne]::V,մտնել,шӹ́нзӓш
910,scheinen[Sonne]::V,շողալ,сотемдӓрӓш
911,scheinen[Sonne]::V,փայլել,сотемдӓрӓш
912,donnern::V,որոտալ,хӹдӹртӓш
913,wehen::V,փչել,ӹфӹлӓш
914,strömen::V,հոսել,йогащ
915,fließen::V,հոսել,йогащ
916,sich drehen::V,պտտվել,пöрдӓш
917,schwanken::V,տատանվել,лыпшалташ
918,schwingen::V,ճոճվել,кӓчӓйӓш
919,fallen::V,ընկնել,кенвазаш
920,fallen::V,ընկնել,шынгалташ
921,brennen::V,այրվել,йылаш
922,rauchen::V,ծխել,шыпшаш
923,regnen::V,անձրեւ գալ,юраш
924,gefrieren::V,սառչել,гӓш
925,gefrieren::V,սառչել,кӹлмаш
926,tauen::V,լկիլ,шылаш
927,schmelzen::V,հալիլ,шӹрӓнӓш
928,trocknen::V,չորանալ,кошкаш
929,sieden::V,եռալ,шолаш
930,faulen::V,փտել,шӱӓш
931,verfaulen::V,նեխել,йӓнгӓрӓлтӓш
932,reißen::V,պատռվել,кышкедӓлтӓш
933,reißen::V,ճղվել,кышкедӓлтӓш
934,versinken::V,սուզվել,ва́лаш
935,vergehen::V,անցնել ,эртӓш
936,erscheinen::V,հայտնվել,каяш
937,erscheinen::V,երեւալ,каяш
938,verschwinden::V,անհետանալ,ямаш
939,sinken::V,ընկնել,пычаш
940,abnehmen::V,փոքրանալ,чӹдемӓш
941,abnehmen::V,փոքրանալ,кöтӹргӓш
942,zunehmen::V,մեծանալ,когоэмӓш
943,steigen::V,բարձրանալ,лӱлта́лташ
944,wachsen::V,աճել,кушкаш
945,glänzen::V,նշուլել,йӹлгӹжӓш
946,glänzen::V,փայլիլ,йӹлгӹжӓш
947,funkeln::V,փայլատակել,валгалташ
948,lärmen::V,աղմուկ հանել,юкланаш
949,läuten::V,զնգալ,цоргаш
950,klingeln::V,զնգալ,цоргаш
951,klirren::V,զնգզնգալ,цонгырталгаш
952,brausen::V,մոլեգնել,ышдымыла́наш
953,rauschen::V,սոսափել,шу́жгаш
954,klingen::V,հնչել,йо́нгаш
955,bellen::V,հաչել,опташ
956,heulen::V,ոռնալ ,урмыжаш
957,blasen::V,փչել ,ӹфӹлӓш
958,pfeifen::V,սուլել,ши́шкаш
959,schreien::V,գոռալ ,уташ
960,schreien::V,գոռալ ,саслаш
961,schreien::V,գոռալ ,варгынзаш
962,stöhnen::V,տնքալ,ӹнгӹрӓш
963,zittern::V,դողալ,цӹтӹрӓш
964,leben::V,ապրել,ӹлӓш
965,geboren werden::V,ծնվել,шачаш
966,atmen::V,շնչել,шӱлӓш
967,trinken::V,խմել,йӱӓш
968,essen::V,ուտել,качкаш
969,schlucken::V,կլանել,нелӓш
970,schlucken::V,կուլ տալ,нелӓш
971,müde werden::V,հոգնել,янгылаш
972,einschlafen::V,քուն մտնել,амален кеӓш
973,schlafen::V,քնել,амалаш
974,aufwachen::V,արթննալ,понгыжалташ
975,aufstehen::V,ելլել,кӹньӹл шагалаш
976,sich erholen::V,հանգստանալ,кӓнаш
977,krank werden::V,հիւանդանալ,церлӓнен вазаш
978,krank sein::V,հիվանդ լինել,церлӓнӓш
979,krank sein::V,հիվանդ լինել,ясланаш
980,krank sein::V,հիվանդ լինել,ясыланаш
981,schmerzen::V,ցավել,каршташ
982,husten::V,հազալ,кахыраш
983,genesen::V,ապաքինվել,паремӓш
984,genesen::V,ապաքինվել,тöрлӓнӓш
985,sterben::V,մեռնել,вазын колаш
986,sterben::V,վախճանվել,вазын колаш
987,umkommen::V,կործանվել,пӹтӓш
988,sich bewegen::V,ընթանալ,кашташ
989,sich rühren::V,շարժվել,тӓрвӓнӓш
990,sich erheben::V,կանգնել,кӹньӹлӓш
991,sich erheben::V,վեր կենալ,кӹньӹлӓш
992,sich setzen::V,նստել,шӹнзӓш
993,hinfallen::V,ընկնել,кенвазаш
994,hinfallen::V,ընկնել,шынгалташ
995,laufen::V,քայլել,кашташ
996,schreiten::V,ճեմել,ашкедӓш
997,spazierengehen::V,շրջագայել,мадын кашташ
998,eilen::V,շտապել,вӓшкӓш
999,sich beeilen::V,շտապել ,вӓшкӓш
1000,sich beeilen::V,շտապել ,талашаш
1001,sausen::V,սլանալ,хойхаланаш
1002,sausen::V,սլանալ,хояш
1003,rennen::V,վազել,кыргыжаш
1004,springen::V,ցատկել,тӹршештӓш
1005,klettern::V,մագլցել,ку́заш
1006,schaukeln::V,ճոճվել,лыпшалташ
1007,schaukeln::V,օրորվել,лыпшалташ
1008,kriechen::V,սողալ,авалянаш
1009,kriechen::V,սողալ,ньыжиклӓш
1010,schwimmen::V,լողալ,илӓш
1011,tauchen::V,սուզվել,цымаш
1012,rudern::V,թիավարել,шуалташ
1013,fahren::V,ընթանալ,кеӓш
1014,fliegen::V,թռչել,чонгештӓш
1015,gehen::V,գնալ,кеӓш
1016,weggehen::V,հեռանալ,кеӓш
1017,abfahren::V,ճանապարհվել,кеӓш
1018,anhalten::V,կանգնել,цӓрнӓш
1019,hineingehen::V,մտնել,пыраш
1020,eintreten::V,մտնել,пыраш
1021,kommen::V,գալ,толаш
1022,ankommen::V,ժամանել,шоаш
1023,zurückkommen::V,վերադառնալ,пöртӹлӓш
1024,bleiben::V,մնալ,кодаш
1025,warten::V,սպասել,вычаш
1026,erwarten::V,սպասել,вычаш
1027,suchen::V,որոնել,кӹчӓлӓш
1028,finden::V,գտնել,моаш
1029,versuchen::V,փորձել,путаяш
1030,versuchen::V,փորձել,цацаш
1031,vorbereiten::V,պատրաստել,поспейӹктӓш
1032,lieben::V,սիրել,яраташ
1033,mögen::V,հավանել,яраташ
1034,mögen::V,սիրել,яраташ
1035,lachen::V,ծիծաղել,ваштылаш
1036,rühren::V,հուզել,тӓрвӓтӓш
1037,weinen::V,լալ,мӓгӹрӓш
1038,schimpfen::V,տրտնջալ,свырседӓлӓш
1039,schimpfen::V,քրթմնջել,свырседӓлӓш
1040,sich ärgern::V,զայրանալ,шӹдешкӓш
1041,sich fürchten::V,վախնալ,лӱдӓш
1042,fürchten::V,վախենալ,лӱдӓш
1043,fliehen::V,փախչել,кыргыжаш
1044,flüchten::V,փախչել,кыргыж шӹлӓш
1045,sehen::V,տեսնել,ужаш
1046,anschauen::V,դիտել,анжалаш
1047,ansehen::V,նայել,анжаш
1048,hören::V,լսել,колаш
1049,zuhören::V,ունկնդրել,колышташ
1050,probieren::V,համը տեսել,тотештӓш
1051,probieren::V,համը տեսել,подыл анжаш
1052,riechen::V,հոտ առնել,ӱпшӹнзӓш
1053,fühlen::V,զգալ,шижӓш
1054,scheinen::V,երեւալ,каяш
1055,zu sehen sein::V,երեւալ,каяш
1056,vernehmen::V,իմանալ ,колын колташ
1057,frieren::V,մրսել,кӹлмаш
1058,frieren::V,մրսել,тӹнгӹргӓш
1059,tun::V,անել,ӹштӓш
1060,können::V,կարողանալ,кердӓш
1061,wollen::V,ուզել,жалаяш
1062,wollen::V,ցանկանալ,жалаяш
1063,anfangen::V,սկսել,тӹнгӓлӓш
1064,beenden::V,վերջացնել,пӹтӓрӓш
1065,aufhören::V,դադարել,цӓрнӓш
1066,gelingen::V,հաջողվել,цӓш лиӓш
1067,gelingen::V,գլուխ գալ,цӓш лиӓш
1068,geraten::V,ստացվել,лиӓш
1069,öffnen::V,բաց անել,пачаш
1070,schließen::V,փակել ,чӱчӓш
1071,stellen::V,դնել,шӹндӓш
1072,setzen::V,նստեցնել,шӹндӓш
1073,legen::V,դնել,опташ
1074,legen::V,դնել,пиштӓш
1075,berühren::V,դիպչել,тӹкӓлӓш
1076,berühren::V,շոշափել,тӹкӓлӓш
1077,verbinden::V,շաղկապել,пидӓш
1078,bedecken::V,ծածկել,леведӓш
1079,aufhängen::V,կախել,сӓкӓш
1080,anzünden::V,վառել,чӱктӓш
1081,aufheben::V,վերցնել,кузыкташ
1082,zurücklassen::V,թողնել,кодаш
1083,verlieren::V,կորցնել,ямдаш
1084,fallen lassen::V,գցել,кенвацтараш
1085,machen::V,անել,ӹштӓш
1086,herstellen::V,արտադրել,йӓмдӹлӓш
1087,bauen::V,կառուցել,ӹштӓш
1088,reparieren::V,նորոգել,чиняш
1089,reparieren::V,նորոգել,алалаш
1090,verbessern::V,բարելավել,яжоэмден шӹндӓш
1091,ändern::V,փոխել,вашталташ
1092,graben::V,փորել,капаяш
1093,beugen::V,ծռել,лывырташ
1094,beugen::V,ծռել,каклярташ
1095,biegen::V,թեքել,лывырташ
1096,drehen::V,ոլորել,сӓрӓш
1097,drehen::V,ոլորել,сӓрӹкӓлӓш
1098,wenden::V,պտտել,сӓрӓлӓш
1099,umdrehen::V,շրջել,сӓрӓлӓш
1100,heben::V,բարձրացնել,лӱктӓш
1101,hochheben::V,բարձրացնել,кузыкташ
1102,ergreifen::V,վարակվել,хватяш
1103,halten::V,բռնել,кычаш
1104,drücken::V,ճնշել,темдӓш
1105,schieben::V,հրել,шӹкӓш
1106,kratzen::V,քերել,нӹжӓш
1107,lecken::V,լիզել,нылаш
1108,beißen::V,կծել,пыралаш
1109,abreißen::V,պոկել,кӹрӓш
1110,abreißen::V,պոկել,кышкед нӓлӓш
1111,abschneiden::V,կտրել ,шулаш
1112,abschneiden::V,կտրել ,лаштыклаш
1113,binden::V,կապել,пидӓш
1114,stecken::V,խրել,шыралаш
1115,brechen::V,կոտրել ,тодылаш
1116,brechen::V,կոտրել ,пыдырташ
1117,klopfen::V,թակել,рушткаш
1118,hauen::V,ծեծել,шелӹштӓш
1119,kleben::V,կպցնել,клейӓш
1120,reiben::V,շփել,нӹжӓш
1121,streichen::V,վրան քսել,шӹрӓш
1122,schleifen::V,սրել ,шымаш
1123,schneiden::V,կտրել,пӹчкӓш
1124,rütteln::V,ցնցել,мыльгыкташ
1125,schütteln::V,թափահարել,цӹтӹртӓш
1126,schütteln::V,թափահարել,мыльгыкташ
1127,schwenken::V,ճոճել,машыяш
1128,schütten::V,լցնել,опталаш
1129,füllen::V,լիքը լցնել,темӓш
1130,einwickeln::V,փաթաթել,пӹтӹрӓ́лӓш
1131,tragen::V,կրել,намалаш
1132,tragen::V,տանել,намалаш
1133,schleppen::V,քաշել,шӹдӹрӓш
1134,ziehen::V,ձգել,шыпшаш
1135,ziehen::V,քաշել,шыпшаш
1136,aufbewahren::V,պահել ,перегӓш
1137,werfen::V,նետել,кӹшкӓш
1138,packen::V,հափշտակել,хватяш
1139,verstecken::V,ծածկել,шӹлтӓш
1140,teilen::V,բաժանել,пайылаш
1141,schicken::V,ուղարկել,колташ
1142,bringen::V,բերել,кандаш
1143,hinzufügen::V,ավելացնել,
1144,bekommen::V,հայթայթել,лыкташ
1145,erhalten::V,ստանալ,получаяш
1146,nehmen::V,վերցնել,налаш
1147,wählen::V,ընտրել,айыраш
1148,auswählen::V,գերադասել,айыраш
1149,bewahren::V,պահպանել,перегӓш
1150,behindern::V,խոչընդոտել,мешӓйӓш
1151,verderben::V,փչացնել,портяш
1152,beschädigen::V,վնասել,шушырташ
1153,zerbrechen::V,ջարդել,пыдырташ
1154,zerbrechen::V,կոտրել,пыдырташ
1155,zerreißen::V,պատռել,кӹрӓш
1156,zerstören::V,քանդել,шӓлӓтӓш
1157,verbrennen::V,այրել,йылаташ
1158,verbrennen::V,այրել,йылалташ
1159,geben::V,տալ,пуаш
1160,reichen::V,հանձնել,пуаш
1161,schenken::V,նվիրել,подараш
1162,versprechen::V,խոստանալ,сöрӓш
1163,wünschen::V,մաղթել,жалаяш
1164,loben::V,գովել,хваляш
1165,küssen::V,համբուրել,шышшалаш
1166,wiegen::V,օրորել,лӱнгӓлтӓш
1167,zudecken::V,վրան գցել,пиштӓш
1168,wecken::V,զարթնեցնել,понгыжалтараш
1169,zeigen::V,ցույց տալ,анжыкташ
1170,führen::V,ուղեկցել,видӓш
1171,lehren::V,սովորեցնել,тымдаш
1172,unterrichten::V,ավանդել,тымдаш
1173,aufziehen::V,դաստիարակել,кушташ
1174,leiten::V,ղեկավարել,видӓш
1175,leiten::V,ղեկավարել,вуйлаташ
1176,leiten::V,ղեկավարել,вуйлалташ
1177,leiten::V,կառավարել,видӓш
1178,leiten::V,կառավարել,вуйлаташ
1179,leiten::V,կառավարել,вуйлалташ
1180,antreiben::V,շտապեցնել,талаштараш
1181,lassen::V,ստիպել,-ыкт
1182,einladen::V,հրավիրել,ӱжӓш
1183,vereinigen::V,միացնել,иктештӓш
1184,besuchen::V,այցելել,толаш
1185,treffen::V,հանդիպել,вӓшлиӓш
1186,treffen::V,հանդիպել,вӓшлиӓлтӓш
1187,sich versammeln::V,հավաքվել,цымыргаш
1188,spielen::V,խաղալ,мадаш
1189,singen::V,երգել,мыраш
1190,tanzen::V,պարել,кушташ
1191,sich trennen::V,ցրվել,айырлаш
1192,verlassen::V,լքել,шуаш
1193,retten::V,փրկել,ытараш
1194,bewachen::V,պահել,оролаш
1195,schützen::V,պաշտպանել,перегӓш
1196,verteidigen::V,պաշտպանել,перегӓш
1197,sich schlagen::V,կռվել,шидӓлӓш
1198,sich schlagen::V,կռվել,шиэдӓлӓш
1199,schießen::V,կրակել,лӱӓш
1200,siegen::V,հաղթել,сӹнгӓш
1201,ärgern::V,ձանձրացնել,шӹдештӓрӓш
1202,schlagen::V,խփել,пӓрен колташ
1203,schlagen::V,խփել,хӹрӹктен колташ
1204,treten::V,քացի տալ,чымаш
1205,stechen::V,խայթել,пышкылаш
1206,stoßen::V,մղել,шыркедӓш
1207,stehlen::V,գողանալ,шолышт толаш
1208,stören::V,խանգարել,ӓрештӹлӓш
1209,belästigen::V,անհանգստացնել,кӓньӹсӹрлӓндӓрӓш
1210,belästigen::V,անհանգստացնել,шытырланыкташ
1211,verbergen::V,թաքցնել,шӹлтӓш
1212,täuschen::V,խաբել,алталаш
1213,täuschen::V,խաբել,аталаш
1214,betrügen::V,խաբել,мошеньӹчӓйӓш
1215,töten::V,սպանել ,пуштын шуаш
1216,wohnen::V,բնակվել,ӹлӓш
1217,arbeiten::V,աշխատել,пӓшӓлӓш
1218,arbeiten::V,աշխատել,ровотаяш
1219,sammeln::V,հավաքել,погаш
1220,pflücken::V,քաղել,кӹрӓш
1221,jagen::V,որս անել,охотничӓйӓш
1222,fischen::V,ձուկ բռնել,кол кычаш
1223,fassen::V,բռնել,кычаш
1224,hüten::V,արածեցնել,кӹтӓш
1225,treiben::V,հովուել,шуруяш
1226,anbinden::V,չուանել,ялшташ
1227,anbinden::V,չուանել,ялышташ
1228,füttern::V,կերակրել,пукшаш
1229,melken::V,կթել,шыпшылаш
1230,hacken::V,կոտորել,роаш
1231,gießen::V,ջրել,шӓвӓш
1232,reifen::V,հասունանալ ,кӱӓш
1233,reifen::V,հասունանալ ,поспейӓш
1234,zubereiten::V,պատրաստել,йӓмдӹлӓш
1235,kochen::V,եփել,шолташ
1236,backen::V,թխել,кӱктӓш
1237,braten::V,տապակել,жӓрӓш
1238,umrühren::V,խառնել,намалаш
1239,stricken::V,գործել,пидӓш
1240,nähen::V,կարել,ыргаш
1241,färben::V,ներկել,пидӓш
1242,reinigen::V,մաքրել,чиӓлтӓш
1243,waschen::V,լվանալ,мышкаш
1244,abwischen::V,սրբել,ӹштӓш
1245,spülen::V,ողողել,шӱӓлтӓш
1246,spülen::V,պարզաջրել,шӱӓлтӓш
1247,fegen::V,ավլել,ӹштӓш
1248,kehren::V,ավլել,ӹштӓш
1249,baden::V,լողանալ,нӱштӹлӓш
1250,sich waschen::V,լվացվել,мышкылташ
1251,ausziehen::V,հանել,кыдашаш
1252,anziehen::V,հագնել,чиӓш
1253,sich anziehen::V,հագնվել,чиӓш
1254,kämmen::V,սանրել,шерӓш
1255,schmücken::V,զարդարել,цеверемдӓш
1256,sagen::V,ասել,манаш
1257,sagen::V,ասել,келесӓш
1258,sprechen::V,խոսել,манаш
1259,reden::V,զրուցել,шайышташ
1260,sich unterhalten::V,խոսակցել,хытыраш
1261,sich unterhalten::V,խոսակցել,хытыргаш
1262,fragen::V,հարցնել,ядаш
1263,bitten::V,խնդրել,ядаш
1264,erzählen::V,պատմել,келесӓш
1265,mitteilen::V,հաղորդել,попаш
1266,mitteilen::V,հաղորդել,увертӓш
1267,mitteilen::V,հաղորդել,увертӓрӓш
1268,nennen::V,անվանել,лӹмдӓш
1269,rufen::V,կանչել,ӱжӓш
1270,prahlen::V,պարծենալ,хайзаш
1271,prahlen::V,պարծենալ,шаргаланаш
1272,übersetzen::V,թարգմանել,вашташ
1273,denken::V,մտածել,машанаш
1274,glauben::V,հավատալ,ӹнянӓш
1275,bemerken::V,նկատել,цаклаш
1276,erkennen::V,ճանաչել,пӓлӓш
1277,begreifen::V,հասկանալ,ынгылаш
1278,verstehen::V,ըմբռնել,ынгылаш
1279,lernen::V,սովորել,тыменяш
1280,wissen::V,իմանալ,пӓлӓш
1281,sich erinnern an::V,հիշել,ышештӓрӓш
1282,sich erinnern an::V,մտաբերել,ышештӓрӓш
1283,vergessen::V,մոռանալ,монден кодаш
1284,messen::V,չափել,висӓш
1285,zählen::V,թվել,шотаяш
1286,zählen::V,հաշվել,шотаяш
1287,rechnen::V,հաշվել,шотаяш
1288,rechnen::V,հաշվարկել,шотаяш
1289,lesen::V,կարդալ,лыдаш
1290,malen::V,նկարել,рисуяш
1291,zeichnen::V,գծել,ыдырка́лаш
1292,schreiben::V,գրել,вазаш
1293,besitzen::V,ունենալ,кы́чаш
1294,besitzen::V,տեր լինել,кы́чаш
1295,kaufen::V,գնել,нӓлӓш
1296,verkaufen::V,վաճառել,выжалаш
1297,bezahlen::V,վճարել,тӱлӓш
1298,zahlen::V,վճարել,тӱлӓш
1299,beherrschen::V,ղեկավարել,кы́чаш
1300,ertragen::V,դիմանալ,цӹтӓш
1301,Horn::N,,шур
1302,fangen::V,,кычаш
