,Concept_ID,ba,vep
764,vergebens::ADV,бушҡа,uhtei
765,vor::PRP,алдында,edes
766,hinter::PRP,артында,taga
767,unter::PRP,аҫтында,al
768,durch::PRP,үтә,läbi
769,durch::PRP,үтә,kal't
770,neben::PRP,эргәһендә,rindal
771,zwischen::PRP,араһында,keskes
772,wegen::PRP,өсөн,tagut
773,wegen::PRP,сәбәпле,tagut
774,dies::PRN,был,nece
775,dies::PRN,ошо,nece
776,das::PRN,ул,se
777,alles::PRN,бөтә,kaik
778,ich::PRN,мин,minä
779,du::PRN,һин,sinä
780,er::PRN,ул,hän
781,wir::PRN,беҙ,mö
782,ihr::PRN,һеҙ,tö
783,sie::PRN,улар,hö
784,was::FPRN,ә,mi
785,was::FPRN,ни,mi
786,was::FPRN,нәмә,mi
787,wer::FPRN,ҡем,ken
788,wo::FADV,ҡайҙа,kus
789,wohin::FADV,ҡайҙа,kuna
790,wie::FADV,инидәй,kut
791,wie::FADV,инидәй,mit'
792,warum::FADV,ин өсөн,mikš
793,wieviel::FNUM,күпме,äjak
794,wieviel::FNUM,күпме,kuverz'
795,eins::NUM,бер,üks'
796,zwei::NUM,ике,kaks'
797,zwei::NUM,икәү,kaks'
798,drei::NUM,өс,koume
799,vier::NUM,дүрт,nel'l'
800,fünf::NUM,биш,viž
801,sechs::NUM,алты,kuz'
802,sieben::NUM,ете,seičeme
803,acht::NUM,һигеҙ,kahesa
804,neun::NUM,туғыҙ,ühesa
805,zehn::NUM,ун,kümne
806,elf::NUM,ун бер,üks'toštkümne
807,zwölf::NUM,ун ике,kaks'toštkümne
808,zwanzig::NUM,егерме,kaks'kümne
809,dreißig::NUM,утыҙ,koumekümne
810,vierzig::NUM,ҡырҡ,nel'l'kümne
811,fünfzig::NUM,илле,vižkümne
812,sechzig::NUM,алтмыш,kuz'kümne
813,siebzig::NUM,етмеш,seičemekümne
814,achtzig::NUM,һикһән,kahesakümne
815,neunzig::NUM,туҡһан,ühesakümne
816,hundert::NUM,йөҙ,sada
817,tausend::NUM,мең,tuha
818,und::CNJ,да,i
819,und::CNJ,да,da
820,oder::CNJ,йәки,vai
821,stehen::V,тороу,seišta
822,sitzen::V,ултырыу,ištta
823,liegen::V,ятыу,venuda
824,hängen::V,аҫылынып тороу,ripta
825,werden::V,булыу,lindä
826,werden::V,булыу,tehtas
827,passieren::V,булыу,ozaitas
828,beginnen::V,башлау,augotadas
829,enden::V,бөтөү,loptas
830,enden::V,тамамланыү,loptas
831,wechseln::V,үҙгәреү,vajehtadas
832,aufgehen[Sonne]::V,ҡалҡыу,nousta
833,untergehen[Sonne]::V,байыу,lasktas
834,scheinen[Sonne]::V,яҡтыртып тороу,paštta
835,donnern::V,күкрәү,juraita
836,wehen::V,иҫеү,dölta
837,wehen::V,иҫеү,puhuda
838,strömen::V,ташыу,valadas
839,fließen::V,ағыу,valuda
840,sich drehen::V,әйләнеү,punotas
841,schwanken::V,тирбәлеү,čibuda
842,schwingen::V,бәүетеү,čibuda
843,fallen::V,йығылыу,langeta
844,brennen::V,яныу,pallada
845,rauchen::V,төтәү,savustada
846,regnen::V,ямғыр яуа,vihmda
847,gefrieren::V,туңыү,jäduda
848,gefrieren::V,туңыү,kül'mdä
849,tauen::V,иреү,sulada
850,schmelzen::V,иреү,sulada
851,trocknen::V,кибеү,kuida
852,trocknen::V,кибеү,kuivehtuda
853,sieden::V,ҡайнау,kehuda
854,faulen::V,сереу,hapata
855,faulen::V,сереу,traudäs
856,verfaulen::V,сереу,hapata
857,reißen::V,өҙөү,rebita
858,reißen::V,йыртылыу,rebita
859,versinken::V,батыу,upota
860,vergehen::V,үтеү,mända
861,erscheinen::V,килеп сығыу,ozutadas
862,verschwinden::V,юғалыу,hajeta
863,sinken::V,түбәнәйеү,väheta
864,sinken::V,түбәнәйеү,lasktas
865,abnehmen::V,кәметеү,peneta
866,zunehmen::V,артыу,ližaduda
867,steigen::V,күтәрелеү,nousta
868,wachsen::V,үҫеү,kazda
869,glänzen::V,ялтырау,loštta
870,funkeln::V,баҙлау,hoštta
871,lärmen::V,шаулау,robaita
872,läuten::V,ҡағыу,judaita
873,klingeln::V,ҡағыу,kelotada
874,klingeln::V,шылтыратыу,kelotada
875,klirren::V,шылтыратыу,biraita
876,brausen::V,ҡотороноу,bruncta
877,rauschen::V,шыптырлау,šobaita
878,klingen::V,яңғырау,heläita
879,bellen::V,өрөү,nutta
880,heulen::V,олоу,ulaita
881,blasen::V,өрөү,puhuda
882,pfeifen::V,һызғырып ебәреү,pistta
883,pfeifen::V,һызғырып ебәреү,vihelta
884,schreien::V,ҡысҡырыу,kirkta
885,schreien::V,ҡысҡырыу,kidastada
886,stöhnen::V,уңғырашыу,ohkta
887,stöhnen::V,уңғырашыу,voivotada
888,zittern::V,ҡалтырау,säraita
889,leben::V,йәшәү,eläda
890,geboren werden::V,тыуыу,sünduda
891,atmen::V,тын алыү,henktä
892,trinken::V,эсеү,joda
893,essen::V,ашау,söda
894,schlucken::V,йотоу,lainata
895,müde werden::V,арыу,väzuda
896,müde werden::V,арыу,šuštuda
897,einschlafen::V,йоҡлап китеү,uinota
898,schlafen::V,йоҡлау,magata
899,schlafen::V,йоҡлау,nukkuda
900,aufwachen::V,уяныу,heraštuda
901,aufstehen::V,тороу,nousta
902,sich erholen::V,ял итеү,lebaitas
903,krank werden::V,сирләү,läžegata
904,krank sein::V,сирләү,läžuda
905,schmerzen::V,ауыртыу,kibištada
906,husten::V,йүтәлләү,rügda
907,genesen::V,һауығыу,tervehtuda
908,sterben::V,үлеү,kolda
909,umkommen::V,һәләк булыу,kolda
910,sich bewegen::V,хәрәкәт итеү,likkuda
911,sich rühren::V,ҡуҙғалыу,likahtada
912,sich rühren::V,ҡуҙғалыу,kubahtada
913,sich erheben::V,тороу,nousta
914,sich setzen::V,ултырыу,išttas
915,hinfallen::V,ҡолау,langeta
916,laufen::V,йөрөү,kävuda
917,schreiten::V,атлау,astta
918,schreiten::V,атлау,haškta
919,spazierengehen::V,ял итеп йороү,kävelta
920,eilen::V,ашығыу,kiruhtada
921,eilen::V,ҡабаланыу,kiruhtada
922,sich beeilen::V,ашығыу,kiruhtada
923,sich beeilen::V,ҡабаланыу,kiruhtada
924,sausen::V,елеү,fun'urta
925,rennen::V,йүгеп йөрөү,joksta
926,springen::V,һикереү,hüptä
927,klettern::V,үрмәләү,libuda
928,klettern::V,үрмәләп менеү,libuda
929,schaukeln::V,сайҡалыу,čibuda
930,kriechen::V,шыуышыу,ličtas
931,schwimmen::V,йоҙөү,ujuda
932,tauchen::V,сумыу,čukautas
933,rudern::V,ишеү,souta
934,fahren::V,йөрөү,ajada
935,fahren::V,йөрөү,ajelda
936,fliegen::V,осоу,leta
937,gehen::V,барыу,mända
938,gehen::V,барыу,kävuda
939,weggehen::V,китеү,päzda
940,weggehen::V,китеү,lähtta
941,abfahren::V,сығыу,tönduda
942,anhalten::V,тукталыу,seižutadas
943,hineingehen::V,инеү,mända südäimehe
944,eintreten::V,инеү,tulda
945,kommen::V,килеү,tulda
946,ankommen::V,килеү,tulda
947,zurückkommen::V,ҡайтыу,pörtas
948,bleiben::V,ҡалыу,jäda
949,warten::V,көтөп тороу,varastada
950,erwarten::V,көтөү,varastada
951,suchen::V,эҙләү,ectä
952,finden::V,табыу,löuta
953,versuchen::V,тырышып ҡарау,ladida
954,versuchen::V,тырышып ҡарау,rohkaita
955,vorbereiten::V,әҙерләү,vaumita
956,lieben::V,яратыу,armastada
957,mögen::V,һөйөү,navedida
958,mögen::V,яратыу,navedida
959,lachen::V,көлөү,nagrda
960,rühren::V,ҡағылыу,likutada
961,weinen::V,илау,itkta
962,schimpfen::V,һүгенеү,laidas
963,schimpfen::V,һүгенеү,pačatada
964,schimpfen::V,тиргәнеү,laidas
965,schimpfen::V,тиргәнеү,pačatada
966,schimpfen::V,һуҡраныу,laidas
967,schimpfen::V,һуҡраныу,pačatada
968,sich ärgern::V,асыуланыу,rändüda
969,sich fürchten::V,ҡурҡыу,varaita
970,fürchten::V,ҡурҡыу,varaita
971,fliehen::V,ҡасыу,pageta
972,flüchten::V,ҡасыу,pageta
973,flüchten::V,ҡасыу,joksta
974,sehen::V,күреү,nähta
975,anschauen::V,ҡарау,kacta
976,ansehen::V,ҡарау,kacta
977,ansehen::V,тикшереү,kacta
978,hören::V,ишетеү,kulda
979,zuhören::V,тыңлау,kundeltas
980,probieren::V,татыу,mujada
981,riechen::V,еҫкәү,rižada
982,fühlen::V,тойоу,mujada
983,scheinen::V,кеүек күренеү,näguda
984,scheinen::V,тойолоу,näguda
985,zu sehen sein::V,күренеү,näguda
986,vernehmen::V,ишетеү,kulištada
987,frieren::V,туңыү,kül'mdä
988,tun::V,яһау,tehta
989,tun::V,әшләү,tehta
990,können::V,алыу,voida
991,können::V,алыу,mahtta
992,können::V,мөмкин булыу,voida
993,können::V,мөмкин булыу,mahtta
994,wollen::V,теләү,himoita
995,wollen::V,теләү,tahtoida
996,anfangen::V,башлау,zavottä
997,anfangen::V,башлау,augotada
998,beenden::V,бөтөрөү,loptä
999,beenden::V,тамамлау,loptä
1000,aufhören::V,туктау,loptas
1001,gelingen::V,уңышлы булыу,lähtta
1002,gelingen::V,уңышлы булыу,tehtas
1003,geraten::V,булып сығыу,tulda
1004,öffnen::V,асыу,avaita
1005,schließen::V,йомоу,saubata
1006,stellen::V,ҡуйыу,panda
1007,stellen::V,ҡуйыу,seižutada
1008,setzen::V,урынлаштырыу,ištutada
1009,legen::V,һалыу,panda
1010,berühren::V,тейеү,koskta
1011,berühren::V,тейеү,käziduda
1012,berühren::V,ҡағылыу,koskta
1013,berühren::V,ҡағылыу,käziduda
1014,verbinden::V,ҡушыу,ühtenzoitta
1015,verbinden::V,бәйләү,ühtenzoitta
1016,bedecken::V,ҡаплау,katta
1017,bedecken::V,ҡаплау,peitta
1018,aufhängen::V,элеү,riputada
1019,anzünden::V,тоҡандырыу,sütutada
1020,aufheben::V,мендереү,leta
1021,zurücklassen::V,ҡалдырыу,jätta
1022,verlieren::V,юғалтыу,kadotada
1023,fallen lassen::V,төшөрөп ебәреү,kirbotada
1024,machen::V,яһау,säta
1025,machen::V,яһау,tehta
1026,machen::V,эшләү,säta
1027,machen::V,эшләү,tehta
1028,herstellen::V,эшләп сығарыу,tehta
1029,bauen::V,төҙөү,leta
1030,bauen::V,төҙөү,sauda
1031,reparieren::V,төҙәтеү,koheta
1032,verbessern::V,яҡшыртыу,paremboita
1033,ändern::V,үҙгәртеү,vajehtada
1034,graben::V,ҡаҙыу,kaida
1035,graben::V,ҡаҙыу,čongoida
1036,beugen::V,бөгөү,koverta
1037,biegen::V,бөгөү,painda
1038,drehen::V,өйрөлтөү,punotada
1039,drehen::V,әйләндереү,punotada
1040,wenden::V,әйләндереү,käta
1041,wenden::V,әйләндереү,kärauta
1042,umdrehen::V,түңкәреү,käta
1043,heben::V,күтәреү,leta
1044,heben::V,мендереү,leta
1045,hochheben::V,күтәреү,libutada
1046,ergreifen::V,тотоп алыу,tabata
1047,halten::V,тотоу,pidada
1048,drücken::V,ҡыҫыу,painda
1049,schieben::V,этеү,žigutada
1050,schieben::V,төртөү,žigutada
1051,kratzen::V,ҡырыу,künstä
1052,lecken::V,ялау,nolda
1053,beißen::V,тешләү,purda
1054,beißen::V,тешләү,hambastada
1055,abreißen::V,өҙөү,ratketa
1056,abschneiden::V,ҡырҡыу,čapata
1057,abschneiden::V,ҡырҡыу,leikata
1058,binden::V,бәйләү,sidoda
1059,stecken::V,ҡаҙау,čokaita
1060,brechen::V,боҙоу,katkaita
1061,klopfen::V,шаҡылдау,kolkotada
1062,hauen::V,туҡмау,löda
1063,kleben::V,йәбештереү,klejata
1064,reiben::V,ыуыу,hosta
1065,reiben::V,ыуыу,törkita
1066,reiben::V,ыуыу,jorotada
1067,reiben::V,ышҡыу,hosta
1068,reiben::V,ышҡыу,törkita
1069,reiben::V,ышҡыу,jorotada
1070,streichen::V,яғыу,voita
1071,schleifen::V,үткерләү,hijoida
1072,schleifen::V,үткерләү,teravzoitta
1073,schneiden::V,ҡырҡыу,leikata
1074,rütteln::V,һелкетеү,heilutada
1075,schütteln::V,һелкетеү,pudištada
1076,schwenken::V,болғау,maihutada
1077,schütten::V,ҡойоу,valada
1078,füllen::V,тултырыу,täutta
1079,einwickeln::V,төрөү,kärdä
1080,tragen::V,алып барыу,kantta
1081,tragen::V,алып барыу,kandišta
1082,schleppen::V,һөйрәү,vedätada
1083,ziehen::V,тартыу,vedada
1084,aufbewahren::V,һаҡлау,kaita
1085,werfen::V,ырғытыу,čuta
1086,werfen::V,ырғытыу,tactä
1087,fangen::V,тотоу,püta
1088,packen::V,етеү,tabata
1089,packen::V,тотоп алыу,tabata
1090,verstecken::V,йәшереү,peitta
1091,teilen::V,бүлеү,jagada
1092,schicken::V,ебәреү,oigeta
1093,bringen::V,килтереү,veda
1094,hinzufügen::V,өтәү,ližata
1095,bekommen::V,алыу,sada
1096,erhalten::V,алыу,sada
1097,nehmen::V,алыу,otta
1098,wählen::V,һайлаү,valita
1099,auswählen::V,һайлап алыу,valita
1100,bewahren::V,һаҡлау,kaita
1101,behindern::V,тотҡарлыҡ яһау,telustada
1102,verderben::V,боҙоу,travida
1103,beschädigen::V,боҙоу,satatada
1104,zerbrechen::V,ҡыйратыу,mureta
1105,zerreißen::V,йыртыу,rebitada
1106,zerstören::V,емереү,mureta
1107,verbrennen::V,үртәү,poltta
1108,geben::V,биреү,antta
1109,reichen::V,биреү,antta
1110,schenken::V,бүләк итеү,lahjoita
1111,versprechen::V,вәғәҙә биреү,toivotada
1112,wünschen::V,теләу,toivotada
1113,loben::V,маҡтау,kitta
1114,küssen::V,үбеү,tervehtada
1115,wiegen::V,бәүетеү,likutada
1116,wiegen::V,тирбәтеү,likutada
1117,zudecken::V,ҡаплау,katta
1118,wecken::V,уятыу,noustatada
1119,zeigen::V,күрһәтеү,ozutada
1120,führen::V,етәкләү,astutada
1121,lehren::V,уҡытыу,opeta
1122,lehren::V,өйрәтеү,opeta
1123,unterrichten::V,уҡытыу,opeta
1124,aufziehen::V,тәрбиәле,kazvatada
1125,leiten::V,етәкләү,ohjata
1126,leiten::V,етәкселек итеү,ohjata
1127,antreiben::V,ашыҡтырыу,rigehtoitta
1128,lassen::V,мәжбүр итеү,käskta
1129,einladen::V,саҡырыу,kucta
1130,vereinigen::V,берләштереү,ühtenzoitta
1131,besuchen::V,килеп сығыу,rižada
1132,treffen::V,тойоү,vastata
1133,treffen::V,осратыу,vastata
1134,treffen::V,ҡаршылау,vastata
1135,sich versammeln::V,йыйылыу,kägeta
1136,sich versammeln::V,йыйылыу,sätas
1137,spielen::V,тартыу,väta
1138,singen::V,йырлау,pajatada
1139,tanzen::V,бейеү,kargaita
1140,sich trennen::V,айырылышыу,erigata
1141,verlassen::V,ташлау,jätta
1142,verlassen::V,ташлап китеү,jätta
1143,retten::V,ҡотҡарыу,päzutada
1144,bewachen::V,һаҡлау,varjoita
1145,schützen::V,һаҡлау,kaita
1146,verteidigen::V,яҡлау,kaita
1147,sich schlagen::V,һуғышыу,torata
1148,schießen::V,атыу,ampta
1149,siegen::V,еңеү,vägestada
1150,ärgern::V,асыуландырыу,verdutada
1151,ärgern::V,асыуландырыу,rändütada
1152,schlagen::V,бәреү,löda
1153,schlagen::V,бәреү,iškta
1154,schlagen::V,туҡмау,löda
1155,schlagen::V,туҡмау,iškta
1156,treten::V,тибеү,peksta
1157,treten::V,тибеү,topsta
1158,treten::V,типкеләү,peksta
1159,treten::V,типкеләү,topsta
1160,stechen::V,сәнсеү,pystiä
1161,stoßen::V,этеү,iškta
1162,stoßen::V,этеү,pudištada
1163,stoßen::V,төртөү,iškta
1164,stoßen::V,төртөү,pudištada
1165,stehlen::V,урлау,vargastada
1166,stören::V,ҡамасаулау,keskustada
1167,belästigen::V,бимазалау,tartuteldas
1168,belästigen::V,ҡамасаулау,tartuteldas
1169,verbergen::V,йәшереү,katelda
1170,täuschen::V,ултыртыу,manitada
1171,betrügen::V,алдау,manitada
1172,töten::V,үлтереү,rikta
1173,töten::V,үлтереү,surmita
1174,wohnen::V,йәшәү,eläda
1175,arbeiten::V,эшләү,rata
1176,sammeln::V,йыйыу,kogota
1177,pflücken::V,өҙөү,poimda
1178,jagen::V,аулау,mecata
1179,fischen::V,аулау,kalatada
1180,fassen::V,тотоу,tabata
1181,hüten::V,көтөү,paimeta
1182,treiben::V,ҡыуыу,ajada
1183,anbinden::V,бәйләү,küttestada
1184,anbinden::V,бәйләү,sidoda
1185,füttern::V,ашатыу,sötta
1186,melken::V,һауыү,lüpsta
1187,hacken::V,турау,sauda
1188,hacken::V,тапау,sauda
1189,gießen::V,ҡойоу,valada
1190,reifen::V,өлғөрөү,küpseta
1191,zubereiten::V,бешереү,vaumištada
1192,kochen::V,бешереү,keitta
1193,backen::V,бешереү,paštta
1194,braten::V,ҡурыу,žarda
1195,umrühren::V,ҡатнаштырыу,segoitada
1196,stricken::V,бәйләү,kudoda
1197,nähen::V,тегеү,ombelta
1198,färben::V,буяу,mujutada
1199,reinigen::V,таҙартыу,puhtastada
1200,waschen::V,йыуыу,pesta
1201,abwischen::V,һөртөү,pühktä
1202,spülen::V,сайҡау,huhtoida
1203,fegen::V,һепереү,pühkta
1204,kehren::V,һепереү,uhoita
1205,baden::V,һыу инеү,kül'ptäs
1206,sich waschen::V,йыуыныу,pestas
1207,ausziehen::V,сисеү,riičta
1208,ausziehen::V,сисеү,rušta
1209,anziehen::V,кейеү,panda päle
1210,anziehen::V,кейеү,panda kädehe
1211,anziehen::V,кейеү,panda jaugha
1212,sich anziehen::V,кейенеү,sobdas
1213,kämmen::V,тарау,harjata
1214,schmücken::V,биҙәү,čomitada
1215,sagen::V,әйтеү,sanuda
1216,sprechen::V,әйтеү,pagišta
1217,sprechen::V,һөйләшеү,pagišta
1218,reden::V,һөйләшеү,pagišta
1219,sich unterhalten::V,әңгәмәләшеү,lodaita
1220,fragen::V,һорау,küzuda
1221,bitten::V,үтенеү,pakita
1222,erzählen::V,һөйләү,sanuda
1223,erzählen::V,һөйләү,starinoita
1224,mitteilen::V,әйтеү,tedotada
1225,nennen::V,атау,nimitada
1226,nennen::V,исемләү,nimitada
1227,rufen::V,саҡырыу,kucta
1228,prahlen::V,маҡтаныу,kittäs
1229,prahlen::V,шапырыныу,kittäs
1230,übersetzen::V,тәржемә итеү,käta
1231,denken::V,уйлау,meletada
1232,glauben::V,ышаныу,uskta
1233,bemerken::V,күреү,homaita
1234,erkennen::V,таныу,tundištada
1235,begreifen::V,аңлау,tabata
1236,verstehen::V,аңлау,el'geta
1237,verstehen::V,аңлау,toimetada
1238,lernen::V,өйрәнеү,opetas
1239,wissen::V,белеү,teta
1240,sich erinnern an::V,хәтергә алыу,johtutada
1241,vergessen::V,онотоу,unohtada
1242,messen::V,үлсәү,märita
1243,zählen::V,һанау,lugeda
1244,rechnen::V,һанау,lugeda
1245,lesen::V,уҡыу,lugeda
1246,malen::V,һүрәт яһау,pirta
1247,malen::V,рәсем төшөрөү,pirta
1248,zeichnen::V,һүрәт яһау,pirta
1249,zeichnen::V,рәсем төшөрөү,pirta
1250,schreiben::V,яҙыу,kirjutada
1251,besitzen::V,биләү,omištada
1252,kaufen::V,һатып алыу,ostta
1253,verkaufen::V,һатыу,möda
1254,bezahlen::V,түләү,maksta
1255,zahlen::V,түләү,maksta
1256,beherrschen::V,биләү,valdoita
1257,ertragen::V,түҙеү,tirpta
