,Concept_ID,kk,ga
793,süß::A,тәтті,milis
794,bitter::A,ащы,searbh
795,sauer::A,қышқыл,géar
796,sauer::A,қышқыл,searbh
797,hell::A,жарық,geal
798,hell::A,жарық,soilseach
799,hell::A,жарқын,geal
800,hell::A,жарқын,soilseach
801,dunkel::A,қараңғы,dorcha
802,schwarz::A,қара,dubh
803,weiß::A,ақ,bán
804,rot::A,қызыл,dearg
805,gelb::A,сары,buí
806,blau::A,көк,gorm
807,grün::A,жасыл,glas
808,grün::A,жасыл,uaine
809,grau::A,бозамық,liath
810,bunt::A,алабажак,ildathach
811,bunt::A,алабажак,dathannach
812,billig::A,арзан,saor
813,teuer::A,бағалы,daor
814,teuer::A,бағалы,costasach
815,wertvoll::A,құнды,luachmhar
816,wertvoll::A,қымбат,luachmhar
817,blind::A,көзсіз,dall
818,blind::A,көзсіз,caoch
819,blind::A,көр,dall
820,blind::A,көр,caoch
821,blind::A,көр_соқыр,dall
822,blind::A,көр_соқыр,caoch
823,taub::A,керең,bodhar
824,taub::A,саңырау,bodhar
825,kräftig::A,қуатты,cumhachtach
826,kräftig::A,қарымды,cumhachtach
827,stark::A,білекті,tréan
828,stark::A,білекті,láidir
829,schwach::A,әлсіз,lag
830,schwach::A,әлсіз,fann
831,schwach::A,күшсіз,lag
832,schwach::A,күшсіз,fann
833,schwach::A,қайратсыз,lag
834,schwach::A,қайратсыз,fann
835,fett::A,семіз,ramhar
836,schlank::A,ашаң,caol
837,schlank::A,ашаң,seang
838,hübsch::A,ажарлы,álainn
839,hübsch::A,ажарлы,dathúil
840,hübsch::A,шырайлы,álainn
841,hübsch::A,шырайлы,dathúil
842,böse::A,өш,olc
843,böse::A,сұм,olc
844,böse::A,жауыз,olc
845,dumm::A,көкми,dúr
846,dumm::A,көкми,amaideach
847,dumm::A,ақымақ,dúr
848,dumm::A,ақымақ,amaideach
849,dumm::A,миы жоқ,dúr
850,dumm::A,миы жоқ,amaideach
851,faul::A,жалқау,falsa
852,faul::A,жалқау,leisciúil
853,faul::A,еріншек,falsa
854,faul::A,еріншек,leisciúil
855,fleißig::A,ұқыпты,dícheallach
856,geizig::A,сараң,barainneach
857,geizig::A,сараң,sprionlaithe
858,klug::A,жетік,cliste
859,klug::A,ақылды,cliste
860,geschickt::A,шебер,oilte
861,geschickt::A,шебер,ealaíonta
862,lieb::A,абзал,dil
863,lieb::A,абзал,dílis
864,lieb::A,айналайын,dil
865,lieb::A,айналайын,dílis
866,lustig::A,көңілді,aerach
867,lustig::A,көңілді,meidhreach
868,sanft::A,жуас,bog
869,sanft::A,жуас,séimh
870,hungrig::A,аш,ocrach
871,krank::A,кеселді,tinn
872,krank::A,кеселді,breoite
873,nackt::A,жалаңаш,nocht
874,traurig::A,қапа,brónach
875,lebendig::A,тірі,beo
876,lebendig::A,жанды,beo
877,gut::A,жақсы,maith
878,schlecht::A,жаман,dona
879,schlecht::A,жаман,droch-
880,richtig::A,дұрыс,ceart
881,schlimm::A,жаман,gránna
882,schlimm::A,жаман,tubaisteach
883,wahr::A,нағыз,fíor
884,alt::A,ескі,sean
885,neu::A,жаңа,úr
886,neu::A,жаңа,nua
887,ehemalig::A,өткен,iar-
888,ehemalig::A,өткен,sean-
889,ehemalig::A,бұрынғы,iar-
890,ehemalig::A,бұрынғы,sean-
891,alt[Lebewesen]::A,кексе,sean
892,alt[Lebewesen]::A,кексе,aosta
893,jung::A,науша,óg
894,arm::A,кедей,bocht
895,arm::A,дәулетсіз,bocht
896,reich::A,малды,saibhir
897,reich::A,малды,rachmasach
898,bekannt::A,таныс,atá eolas air
899,bekannt::A,көзтаныс,atá eolas air
900,berühmt::A,атақты,cailiúil
901,berühmt::A,атақты,clúiteach
902,fremd::A,бөтен,coimhthíoch
903,verschieden::A,түрлі,éagsúil
904,verschieden::A,түрлі,difriúil
905,nah::A,жуық,gar
906,nah::A,жуық,deas
907,nah::A,етене,gar
908,nah::A,етене,deas
909,fern::A,алыс,i bhfad uainn
910,fern::A,алыс,i bhfad i gcéin
911,fern::A,алыстағы,i bhfad uainn
912,fern::A,алыстағы,i bhfad i gcéin
913,linker::A,сол,clé
914,linker::A,солшыл,clé
915,rechter::A,оң,deas
916,anderer::A,өзге,eile
917,anderer::A,былайғы,eile
918,erster::A,алғашқы,céad
919,zweiter::A,екінші,dóú
920,zweiter::A,екінші,dara
921,dritter::A,үшінші,tríú
922,dritter::A,үшінші,treas
923,letzter::A,артқы,déanach
924,letzter::A,артқы,deireanach
925,letzter::A,кейінгі,déanach
926,letzter::A,кейінгі,deireanach
927,allein::ADV,серіксіз,i d'aonar
928,auf einmal::ADV,бірден,ag an am céanna
929,zusammen::ADV,бірлесіп,le chéile
930,zusammen::ADV,бірлесіп,in eineacht
931,lange::ADV,ұзақ,fada
932,plötzlich::ADV,кенет,go tobann
933,plötzlich::ADV,кенет,i dtobainne
934,sofort::ADV,әне-міне дегенше,ar an toirt
935,sofort::ADV,әне-міне дегенше,ar an bpointe
936,später::ADV,артынан,níos déanaí
937,jetzt::ADV,енді,anois
938,jetzt::ADV,қазір,anois
939,heute::ADV,бүгін,inniu
940,morgen::ADV,ертең,amárach
941,bald::ADV,тез,go luath
942,bald::ADV,тез,gan mhoill
943,dann::ADV,онан соң,ansin
944,dann::ADV,сонан соң,ansin
945,gestern::ADV,кеше,inné
946,einst::ADV,бірде,tráth
947,einst::ADV,бірде,uair amháin
948,einst::ADV,бір кезде,tráth
949,einst::ADV,бір кезде,uair amháin
950,damals::ADV,анада,ag an am
951,damals::ADV,анада,an t-am sin
952,danach::ADV,онан соң,ina dhiaidh sin
953,danach::ADV,сонан соң,ina dhiaidh sin
954,vorher::ADV,бұрын,cheana
955,vorher::ADV,бұрын,roimhe sin
956,zuerst::ADV,әуелі,ar dtús
957,zuerst::ADV,алдымен,ar dtús
958,einmal::ADV,бір жолы,uair amháin
959,manchmal::ADV,кейде,uaireanta
960,oft::ADV,ылғи,minic
961,immer::ADV,өнебойы,i gcónaí
962,niemals::ADV,ешуақытта,riamh
963,hier::ADV,бұнда,anseo
964,hier::ADV,осында,anseo
965,hierhin::ADV,бермен,anseo
966,von hier::ADV,бер жақтан,an áit seo
967,dort::ADV,анда,ann
968,dort::ADV,анда,ansin
969,dorthin::ADV,әрі,ann
970,dorthin::ADV,әрі,ansin
971,geradeaus::ADV,тура,ar aghaidh
972,vorwärts::ADV,ілгері,
973,rückwärts::ADV,артқа,siar
974,zurück::ADV,кейін қарай,ar ais
975,unten::ADV,төменде,thíos
976,hinab::ADV,астына,síos
977,hinab::ADV,төмен,síos
978,oben::ADV,жоғарыда,thuas
979,hinauf::ADV,өрге,suas
980,überall::ADV,әрқайда,i ngach áit
981,überall::ADV,әрқайда,ar fud na háite
982,nicht::ADV,емес,ní
983,nicht::ADV,емес,cha
984,ein wenig::ADV,азырақ,beagán
985,ein wenig::ADV,аздаған,beagán
986,ein wenig::ADV,азғантай,beagán
987,kaum::ADV,зорға,ar éigean
988,sehr::ADV,орасан,an-
989,so::ADV,бұлай,chomh
990,so::ADV,бұлай,mar sin
991,so::ADV,былайша,chomh
992,so::ADV,былайша,mar sin
993,noch::ADV,әлі,fós
994,noch::ADV,әлі,go fóill
995,nur::ADV,ғана,amháin
996,nur::ADV,ғана,níl ach
997,schon::ADV,түге,cheana
998,schon::ADV,түге,cheana féin
999,wieder::ADV,жаңа,arís
1000,wieder::ADV,жаңа,athuair
1001,wieder::ADV,қайта,arís
1002,wieder::ADV,қайта,athuair
1003,wieder::ADV,жаңадан,arís
1004,wieder::ADV,жаңадан,athuair
1005,vergebens::ADV,бекер,amú
1006,vergebens::ADV,бекер,in aisce
1007,vor::PRP,алды,ar thosach
1008,hinter::PRP,артынан,laistiar de
1009,hinter::PRP,артынан,taobh thiar de
1010,unter::PRP,түп,faoi
1011,unter::PRP,маңында,faoi
1012,durch::PRP,арқылы,trí
1013,neben::PRP,іргеде,taobh le
1014,neben::PRP,іргеде,in aice le
1015,neben::PRP,жанында,taobh le
1016,neben::PRP,жанында,in aice le
1017,zwischen::PRP,арада,idir
1018,wegen::PRP,үшін,de bharr
1019,wegen::PRP,үшін,mar gheall ar
1020,dies::PRN,бұ,seo
1021,dies::PRN,осы,seo
1022,das::PRN,сол,sin
1023,alles::PRN,дүйім,gach rud
1024,alles::PRN,күллі,gach rud
1025,ich::PRN,мен,mé
1026,ich::PRN,мен,mise
1027,du::PRN,сен,tú
1028,du::PRN,сен,tusa
1029,er::PRN,ол,sé
1030,er::PRN,ол,seisean
1031,wir::PRN,біз,sinn
1032,ihr::PRN,сіз,sibh
1033,ihr::PRN,сіз,sibhse
1034,sie::PRN,олар,siad
1035,sie::PRN,олар,siadsan
1036,was::FPRN,не,cad
1037,was::FPRN,не,céard
1038,wer::FPRN,кім,cé
1039,wo::FADV,кәні,cá
1040,wo::FADV,кәні,cén áit
1041,wo::FADV,қайда,cá
1042,wo::FADV,қайда,cén áit
1043,wohin::FADV,қайда,cá
1044,wohin::FADV,қайда,cén áit
1045,wie::FADV,калай,conas
1046,wie::FADV,калай,cén chaoi
1047,warum::FADV,неғып,cén fáth
1048,warum::FADV,неғып,cad chuige
1049,wieviel::FNUM,неше,cá mhéad
1050,wieviel::FNUM,қанша,cá mhéad
1051,eins::NUM,бір,aon
1052,zwei::NUM,екі,dhá
1053,drei::NUM,үш,trí
1054,vier::NUM,төрт,ceathair
1055,fünf::NUM,бес,cúig
1056,sechs::NUM,алты,sé
1057,sieben::NUM,жеті,seacht
1058,acht::NUM,сегіз,ocht
1059,neun::NUM,тоғыз,naoi
1060,zehn::NUM,он,deich
1061,elf::NUM,он бір,aon déag
1062,zwölf::NUM,он екі,dó dhéag
1063,zwanzig::NUM,жиырма,fiche
1064,dreißig::NUM,отыз,tríocha
1065,vierzig::NUM,қырық,daichead
1066,vierzig::NUM,қырық,ceathracha
1067,fünfzig::NUM,елу,caoga
1068,sechzig::NUM,алпыс,seasca
1069,siebzig::NUM,жетпіс,seachtó
1070,achtzig::NUM,сексен,ochtó
1071,neunzig::NUM,тоқсан,nócha
1072,hundert::NUM,жүз,céad
1073,tausend::NUM,мың,míle
1074,und::CNJ,та,agus
1075,oder::CNJ,әлде,nó
1076,oder::CNJ,немесе,nó
1077,stehen::V,тұру,seas
1078,sitzen::V,отыру,suigh
1079,liegen::V,жату,luigh
1080,hängen::V,ілу,tá crochta
1081,werden::V,болу,éirigh
1082,werden::V,түрегелу,éirigh
1083,passieren::V,болу,tarlaigh
1084,beginnen::V,басталу,tosaigh
1085,enden::V,ада болу,críochnaigh
1086,wechseln::V,құбылу,athraigh
1087,wechseln::V,өзгеру,athraigh
1088,aufgehen[Sonne]::V,шығу,éirigh
1089,untergehen[Sonne]::V,батыру,fuin
1090,untergehen[Sonne]::V,батыру,téigh faoi
1091,scheinen[Sonne]::V,жылтырау,taitin
1092,scheinen[Sonne]::V,жылтырау,soilsigh
1093,donnern::V,күркіреу,tá toirneach ann
1094,wehen::V,огып тур,séid
1095,strömen::V,сорғалау,sil
1096,fließen::V,ағу,rith
1097,fließen::V,ағу,snigh
1098,sich drehen::V,айналу,cas
1099,sich drehen::V,айналу,imrothlaigh
1100,schwanken::V,толықсу,luasc
1101,schwingen::V,тербелу,luasc
1102,fallen::V,құлау,tit
1103,fallen::V,жығылу,tit
1104,fallen::V,төмендеу,tit
1105,brennen::V,жану,dóigh
1106,rauchen::V,түтету,plúch toite
1107,regnen::V,жауу,báistigh
1108,regnen::V,жауу,tá ag cur báistí
1109,gefrieren::V,мұздай қату,sioc
1110,gefrieren::V,мұздай қату,reoigh
1111,gefrieren::V,мұз боп қату,sioc
1112,gefrieren::V,мұз боп қату,reoigh
1113,tauen::V,жібу,leáigh
1114,tauen::V,жібу,coscair
1115,schmelzen::V,еру,leáigh
1116,trocknen::V,курау,triomaigh
1117,sieden::V,қайнау,fiuch
1118,sieden::V,қайнау,beirigh
1119,faulen::V,иістену,lobh
1120,faulen::V,иістену,dreoigh
1121,verfaulen::V,шіру,lobh
1122,verfaulen::V,шіру,feoigh
1123,reißen::V,жыртылу,bris
1124,versinken::V,малтығу,téigh síos
1125,vergehen::V,өту,téigh thart
1126,erscheinen::V,көріну,tar
1127,erscheinen::V,көрініп қалу,tar
1128,verschwinden::V,ғайып_болу,imigh
1129,sinken::V,ылдилау,tit
1130,sinken::V,ылдилау,ísligh
1131,sinken::V,төмендеу,tit
1132,sinken::V,төмендеу,ísligh
1133,abnehmen::V,кемітілу,maolaigh
1134,abnehmen::V,кемітілу,laghdaigh
1135,zunehmen::V,көбею,méadaigh
1136,steigen::V,қобу,éirigh
1137,steigen::V,көтерілу,éirigh
1138,steigen::V,жоғарылау,éirigh
1139,wachsen::V,өсу,fás
1140,glänzen::V,жалтырау,lonraigh
1141,funkeln::V,жарқырау,drithligh
1142,funkeln::V,нұрлану,drithligh
1143,funkeln::V,жылтылдау,drithligh
1144,lärmen::V,шулау,tóg callán
1145,lärmen::V,шуылдау,tóg callán
1146,läuten::V,қоңыраулату,buail
1147,klingeln::V,дыңғырлау,buail
1148,klirren::V,дыңылдату,cling
1149,brausen::V,тасу,búir
1150,rauschen::V,сусылдау,tá ag siosarnach
1151,rauschen::V,сыбдырлау,tá ag siosarnach
1152,klingen::V,дыбыс шығару,tá glór ag
1153,bellen::V,үру,amhastraigh
1154,heulen::V,ұлу,glam
1155,blasen::V,үру,séid
1156,pfeifen::V,ысқыру,lig fead
1157,schreien::V,шыңғыру,béic
1158,schreien::V,шыңғыру,glaoigh
1159,schreien::V,айғайлау,béic
1160,schreien::V,айғайлау,glaoigh
1161,schreien::V,байбайлау,béic
1162,schreien::V,байбайлау,glaoigh
1163,schreien::V,бажалақтау,béic
1164,schreien::V,бажалақтау,glaoigh
1165,stöhnen::V,ыңырсу,lig cnead
1166,stöhnen::V,ыңкылдау,lig cnead
1167,zittern::V,қалш,crith
1168,zittern::V,қалш,creathnaigh
1169,zittern::V,қалшылдату,crith
1170,zittern::V,қалшылдату,creathnaigh
1171,leben::V,жасау,mair
1172,leben::V,күнелту,mair
1173,leben::V,күн көру,mair
1174,leben::V,тіршілік ету,mair
1175,geboren werden::V,туу,rugadh
1176,atmen::V,дем алу,análaigh
1177,atmen::V,ауа жұту,análaigh
1178,trinken::V,ішу,ól
1179,trinken::V,ұрттау,ól
1180,essen::V,жеу,ith
1181,essen::V,тамақтану,ith
1182,schlucken::V,жұту,slog
1183,müde werden::V,болдыру,tuirsigh
1184,einschlafen::V,үйыктап калу,tit ina chodladh
1185,schlafen::V,ұйықтау,codail
1186,aufwachen::V,ояну,múscail
1187,aufstehen::V,ояну,éirigh
1188,sich erholen::V,тынығу,lig scíth
1189,krank werden::V,кеселдену,éirigh tinn
1190,krank werden::V,сырқаттану,éirigh tinn
1191,krank werden::V,ауырып қалу,éirigh tinn
1192,krank werden::V,ауыра бастау,éirigh tinn
1193,krank werden::V,кеселге ұшырау,éirigh tinn
1194,krank werden::V,сырқаттанып қалу,éirigh tinn
1195,krank sein::V,ауыру,tá tinn
1196,krank sein::V,сырқаттану,tá tinn
1197,schmerzen::V,ауырады,tá pian i
1198,husten::V,жөтелу,déan casacht
1199,genesen::V,айығу,téarnaigh
1200,sterben::V,өлу,éag
1201,sterben::V,өлу,faigh bás
1202,sterben::V,қайтыс,éag
1203,sterben::V,қайтыс,faigh bás
1204,sterben::V,жантапсыру,éag
1205,sterben::V,жантапсыру,faigh bás
1206,umkommen::V,өлу,caill
1207,umkommen::V,қаза табу,caill
1208,sich bewegen::V,жылжу,bog
1209,sich bewegen::V,жылжу,gluais
1210,sich rühren::V,қыбырлау,corraigh
1211,sich erheben::V,тұру,seas suas
1212,sich setzen::V,отыру,suigh
1213,hinfallen::V,жығылу,tit
1214,laufen::V,жояу жүру,siúil
1215,schreiten::V,кадамдау,siúil
1216,spazierengehen::V,қыдыру,téigh ag spaisteoireacht
1217,eilen::V,асығу,deifrigh
1218,eilen::V,асығу,brostaigh
1219,eilen::V,жеделдену,deifrigh
1220,eilen::V,жеделдену,brostaigh
1221,eilen::V,жедепдеу,deifrigh
1222,eilen::V,жедепдеу,brostaigh
1223,sich beeilen::V,асығу,deifrigh
1224,sich beeilen::V,асығу,déan deifir
1225,sich beeilen::V,жеделдену,deifrigh
1226,sich beeilen::V,жеделдену,déan deifir
1227,sausen::V,заулау,luathaigh
1228,rennen::V,жүгіру,rith
1229,springen::V,секіру,léim
1230,klettern::V,өрмелеп шығу,dreap
1231,schaukeln::V,тербелу,téigh ar an maide corrach
1232,kriechen::V,еңбектеу,snámh
1233,schwimmen::V,жүзу,snámh
1234,schwimmen::V,малту,snámh
1235,schwimmen::V,қалықтау,snámh
1236,tauchen::V,сүңгу,tum
1237,rudern::V,есу,iomair
1238,rudern::V,есу,rámhaigh
1239,fahren::V,бару,tiomáin
1240,fliegen::V,ұшу,eitil
1241,gehen::V,бару,téigh
1242,weggehen::V,кету,imigh
1243,abfahren::V,жөнелу,imigh
1244,anhalten::V,тоқтау,stad
1245,hineingehen::V,кіру,téigh isteach
1246,eintreten::V,ену,téigh isteach
1247,kommen::V,жету,tar
1248,ankommen::V,келу,tar
1249,zurückkommen::V,қайту,fill
1250,bleiben::V,қалу,fan
1251,warten::V,тосу,fan
1252,erwarten::V,күту,tá ag súil le
1253,erwarten::V,күту,tá ag dréim le
1254,suchen::V,іздеу,lorg
1255,finden::V,табу,faigh
1256,finden::V,табу,aimsigh
1257,versuchen::V,талпыну,triail
1258,vorbereiten::V,әзірлеу,réitigh
1259,lieben::V,сүю,gráigh
1260,mögen::V,жарату,taitin le
1261,mögen::V,жарату,is maith le
1262,mögen::V,жақсы_көру,taitin le
1263,mögen::V,жақсы_көру,is maith le
1264,lachen::V,күлу,gáir
1265,lachen::V,күлісу,gáir
1266,rühren::V,көңілін бұзу,téigh i bhfeidhm ar
1267,weinen::V,жылау,goil
1268,weinen::V,жылау,caoin
1269,schimpfen::V,ақырып-бақыру,tá ag clamhsán
1270,sich ärgern::V,ашулану,tá corraithe
1271,sich fürchten::V,сескену,tá eagla ar
1272,fürchten::V,қауіптену,tá eagla ar
1273,fürchten::V,сақсыну,tá eagla ar
1274,fliehen::V,қашу,teith
1275,fliehen::V,қашып кету,teith
1276,flüchten::V,қашу,éalaigh
1277,flüchten::V,қашып кету,éalaigh
1278,sehen::V,көру,feic
1279,anschauen::V,назар салу,dearc
1280,anschauen::V,назар салу,féach ar
1281,ansehen::V,тамашалау,breathnaigh
1282,hören::V,есту,cluin
1283,zuhören::V,тыңдау,éist
1284,zuhören::V,құлақ қою,éist
1285,probieren::V,тату,bliais
1286,probieren::V,дәм тату,bliais
1287,riechen::V,иіскеу,bolaigh
1288,fühlen::V,сезу,braith
1289,fühlen::V,сезу,mothaigh
1290,fühlen::V,сезіну,braith
1291,fühlen::V,сезіну,mothaigh
1292,scheinen::V,болып көріну,tá an chuma ar
1293,zu sehen sein::V,көріну,tá le feiceáil
1294,vernehmen::V,есту,clois
1295,vernehmen::V,есітіп қалу,clois
1296,frieren::V,тоңу,tá fuar
1297,frieren::V,жаурау,tá fuar
1298,tun::V,ету,déan
1299,tun::V,істеу,déan
1300,können::V,білу,féad
1301,können::V,білу,is féidir le
1302,wollen::V,қалау,tá ag iarraidh
1303,anfangen::V,бастау,tosaigh
1304,anfangen::V,бастау,cuir tús le
1305,beenden::V,бітіру,críochnaigh
1306,beenden::V,бітіру,cuir deireadh le
1307,beenden::V,адақтау,críochnaigh
1308,beenden::V,адақтау,cuir deireadh le
1309,beenden::V,тамамдау,críochnaigh
1310,beenden::V,тамамдау,cuir deireadh le
1311,beenden::V,аяқтап шығу,críochnaigh
1312,beenden::V,аяқтап шығу,cuir deireadh le
1313,aufhören::V,доғару,stad
1314,gelingen::V,жолы түсу,éirigh le
1315,geraten::V,калу,tá deireadh ar
1316,öffnen::V,ашу,oscail
1317,öffnen::V,ашып қою,oscail
1318,schließen::V,жабу,dún
1319,schließen::V,жабу,iaigh
1320,stellen::V,қою,cuir
1321,stellen::V,қойдыру,cuir
1322,setzen::V,отырғызу,cuir
1323,setzen::V,отырғызу,socraigh
1324,legen::V,салу,cuir
1325,legen::V,калау,cuir
1326,berühren::V,тию,teagmhaigh le
1327,verbinden::V,байлап алу,ceangail
1328,verbinden::V,сабақтастыру,ceangail
1329,bedecken::V,бүркеу,clúdaigh
1330,bedecken::V,бүркеу,cumhdaigh
1331,aufhängen::V,ілу,croch
1332,aufhängen::V,асып қою,croch
1333,anzünden::V,тұтату,las
1334,anzünden::V,тұтату,adhain
1335,aufheben::V,көтеру,tóg
1336,aufheben::V,көтеру,ardaigh
1337,zurücklassen::V,қалдыру,fág
1338,verlieren::V,жоғалту,caill
1339,fallen lassen::V,құлатып алу,lig uait
1340,fallen lassen::V,құлатып алу,caith uait
1341,fallen lassen::V,қолдан түсіріп алу,lig uait
1342,fallen lassen::V,қолдан түсіріп алу,caith uait
1343,machen::V,ету,déan
1344,machen::V,ету,réitigh
1345,machen::V,жасау,déan
1346,machen::V,жасау,réitigh
1347,machen::V,жасап шығару,déan
1348,machen::V,жасап шығару,réitigh
1349,herstellen::V,жасап шығару,táirg
1350,bauen::V,тұрғызу,tóg
1351,reparieren::V,оңдау,deisigh
1352,verbessern::V,дұрыстау,feabhsaigh
1353,ändern::V,өзгерту,athraigh
1354,graben::V,үңгу,tochail
1355,beugen::V,буғу,crom
1356,biegen::V,ию,lúb
1357,biegen::V,майыстыру,lúb
1358,drehen::V,айналдыру,cas
1359,wenden::V,екінші жағын айналдыру,tiontaigh
1360,umdrehen::V,бұру,iompaigh
1361,umdrehen::V,бұру,tiontaigh
1362,heben::V,көтеру,ardaigh
1363,hochheben::V,жоғарылату,tóg
1364,hochheben::V,көтеру,tóg
1365,ergreifen::V,бас_салу,beir ar
1366,ergreifen::V,шап_беріп_ұстап_алу,beir ar
1367,ergreifen::V,шап_беру,beir ar
1368,ergreifen::V,шап_ете_түсу,beir ar
1369,halten::V,тұту,coimeád
1370,halten::V,тұту,coinnigh
1371,halten::V,ұстау,coimeád
1372,halten::V,ұстау,coinnigh
1373,drücken::V,басу,brúigh
1374,schieben::V,итеру,brúigh
1375,kratzen::V,қыру,scríob
1376,lecken::V,жалау,ligh
1377,lecken::V,жалау,leadhb
1378,beißen::V,қабу,bain greim as
1379,beißen::V,тістеу,bain greim as
1380,beißen::V,қауып алу,bain greim as
1381,abreißen::V,үзу,stróic
1382,abreißen::V,үзу,tarraing
1383,abschneiden::V,қырқу,scoith
1384,binden::V,байланыстыру,ceangail
1385,binden::V,байлап_алу,ceangail
1386,binden::V,байластыру,ceangail
1387,binden::V,байлау,ceangail
1388,binden::V,буу,ceangail
1389,binden::V,матау,ceangail
1390,binden::V,сабақтастыру,ceangail
1391,binden::V,ұштастыру,ceangail
1392,stecken::V,сұғу,sáigh
1393,brechen::V,сындыру,bris
1394,klopfen::V,қағу,cnag
1395,hauen::V,соғу,buail
1396,kleben::V,желімдеу,gliúáil
1397,reiben::V,үйкеу,cuimil
1398,streichen::V,сүйкеу,leath
1399,schleifen::V,егеу,líomh
1400,schleifen::V,қайрау,líomh
1401,schleifen::V,егеулеу,líomh
1402,schneiden::V,кесу,gearr
1403,rütteln::V,қозғау,croith
1404,rütteln::V,жұлмалау,croith
1405,schütteln::V,дірілдету,croith
1406,schütteln::V,селкілдету,croith
1407,schwenken::V,бұлғау,luasc
1408,schwenken::V,сермеу,luasc
1409,schütten::V,құю,doirt
1410,füllen::V,толтыру,líon
1411,einwickeln::V,орау,cuach
1412,einwickeln::V,орау,clúdaigh
1413,tragen::V,алып жүру,iompair
1414,schleppen::V,тарту,tarraing
1415,ziehen::V,тарту,tarraing
1416,aufbewahren::V,сақтау,coinnigh
1417,werfen::V,лақтыру,caith
1418,fangen::V,қармау,ceap
1419,fangen::V,қағып алу,ceap
1420,packen::V,шап беру,beir ar
1421,packen::V,шап ете түсу,beir ar
1422,packen::V,шап беріп ұстап алу,beir ar
1423,verstecken::V,тығу,folaigh
1424,verstecken::V,тығу,cuir i bhfolach
1425,verstecken::V,жасыру,folaigh
1426,verstecken::V,жасыру,cuir i bhfolach
1427,teilen::V,бөлу,roinn
1428,schicken::V,жіберу,seol
1429,bringen::V,әкелу,beir
1430,bringen::V,әкелу,tabhair
1431,bringen::V,алып келу,beir
1432,bringen::V,алып келу,tabhair
1433,hinzufügen::V,қосу,cuir le
1434,hinzufügen::V,үстеу,cuir le
1435,bekommen::V,алу,faigh
1436,erhalten::V,алмақ,faigh
1437,nehmen::V,алу,tóg
1438,nehmen::V,алу,glac
1439,nehmen::V,алмақ,tóg
1440,nehmen::V,алмақ,glac
1441,wählen::V,таңдау,pioc
1442,wählen::V,таңдау,roghnaigh
1443,auswählen::V,екшеу,roghnaigh
1444,auswählen::V,саралау,roghnaigh
1445,auswählen::V,сұрыптау,roghnaigh
1446,auswählen::V,сайлап алу,roghnaigh
1447,bewahren::V,сақтау,caomhnaigh
1448,behindern::V,оралғы болу,cuir bac ar
1449,verderben::V,бүлдіру,mill
1450,beschädigen::V,бұзу,loit
1451,beschädigen::V,бұзу,déan damáiste do
1452,zerbrechen::V,уату,bris
1453,zerreißen::V,жырту,stiall
1454,zerstören::V,қирату,mill
1455,zerstören::V,қирату,scrios
1456,zerstören::V,талқандау,mill
1457,zerstören::V,талқандау,scrios
1458,verbrennen::V,өртеу,las
1459,verbrennen::V,өртеу,dóigh
1460,verbrennen::V,жандыру,las
1461,verbrennen::V,жандыру,dóigh
1462,verbrennen::V,өртеп жіберу,las
1463,verbrennen::V,өртеп жіберу,dóigh
1464,verbrennen::V,жандырып жіберу,las
1465,verbrennen::V,жандырып жіберу,dóigh
1466,geben::V,беру,tabhair
1467,reichen::V,беру,sín
1468,reichen::V,беру,cuir
1469,schenken::V,тарту,bronn
1470,schenken::V,тарту,tabhair
1471,versprechen::V,уәде беру,geall
1472,wünschen::V,тілеу,guigh
1473,loben::V,мақтау,mol
1474,loben::V,дәріптеу,mol
1475,küssen::V,сүю,póg
1476,wiegen::V,тербеу,bog
1477,wiegen::V,тербеу,luasc
1478,zudecken::V,бүркеу,clúdaigh
1479,wecken::V,ояту,dúisigh
1480,zeigen::V,көрсету,taispeáin
1481,führen::V,ерту,treoraigh
1482,führen::V,жетектеу,treoraigh
1483,lehren::V,оқыту,múin
1484,lehren::V,оқыту,teagasc
1485,unterrichten::V,оқыту,múin
1486,unterrichten::V,оқыту,teagasc
1487,aufziehen::V,бағу,tóg
1488,leiten::V,басқару,tá i gceannas ar
1489,leiten::V,жетекшілік ету,tá i gceannas ar
1490,antreiben::V,асықтыру,gríosaigh
1491,lassen::V,-ткізу,cuir ag
1492,lassen::V,мәжбүр ету,cuir ag
1493,einladen::V,шақыру,cuir cuireadh ar
1494,vereinigen::V,біріктіру,aontaigh
1495,vereinigen::V,біріктіріп қою,aontaigh
1496,besuchen::V,кіріп шығу,tabhair cuairt ar
1497,besuchen::V,барып шығу,tabhair cuairt ar
1498,treffen::V,кездесу,cas ar
1499,treffen::V,кездесу,buail le
1500,sich versammeln::V,топталу,bailigh
1501,sich versammeln::V,топталу,cruinnigh
1502,spielen::V,ойнау,imir
1503,spielen::V,ойнау,tá ag spraoi
1504,singen::V,сайрау,can
1505,tanzen::V,билеу,rinc
1506,tanzen::V,билеу,damhsaigh
1507,sich trennen::V,айрылысу,scar
1508,verlassen::V,тастау,fág
1509,retten::V,құтқару,tarrtháil
1510,bewachen::V,күзету,cosain
1511,bewachen::V,күзету,gardáil
1512,schützen::V,жақтау,cosain
1513,schützen::V,жақтасу,cosain
1514,verteidigen::V,қорғау,cosain
1515,sich schlagen::V,алысу,tá ag bruíon
1516,schießen::V,ату,caith
1517,schießen::V,ату,scaoil
1518,siegen::V,жеңу,bain
