,Concept_ID,udm,vep
800,noch::ADV,на,völ
801,nur::ADV,гинэ,järg
802,nur::ADV,гинэ,vaiše
803,schon::ADV,ни,jo
804,schon::ADV,ини,jo
805,wieder::ADV,нош,möst
806,wieder::ADV,кайта,möst
807,vergebens::ADV,юнме,uhtei
808,vor::PRP,азьын,edes
809,hinter::PRP,берын,taga
810,hinter::PRP,бӧрсьы,taga
811,unter::PRP,улын,al
812,durch::PRP,пыр,läbi
813,durch::PRP,пыр,kal't
814,durch::PRP,пыртӥ,läbi
815,durch::PRP,пыртӥ,kal't
816,neben::PRP,бордын,rindal
817,zwischen::PRP,вискын,keskes
818,wegen::PRP,сэрен,tagut
819,dies::PRN,та,nece
820,das::PRN,со,se
821,alles::PRN,ваньмыз,kaik
822,ich::PRN,мон,minä
823,du::PRN,тон,sinä
824,er::PRN,со,hän
825,wir::PRN,ми,mö
826,ihr::PRN,тӥ,tö
827,sie::PRN,соос,hö
828,was::FPRN,ма,mi
829,wer::FPRN,кин,ken
830,wo::FADV,кытын,kus
831,wohin::FADV,кытчы,kuna
832,wie::FADV,кызьы,kut
833,wie::FADV,кызьы,mit'
834,warum::FADV,малы,mikš
835,wieviel::FNUM,кӧня,äjak
836,wieviel::FNUM,кӧня,kuverz'
837,eins::NUM,одӥг,üks'
838,zwei::NUM,кык,kaks'
839,drei::NUM,куинь,koume
840,vier::NUM,ньыль,nel'l'
841,fünf::NUM,вить,viž
842,sechs::NUM,куать,kuz'
843,sieben::NUM,сизьым,seičeme
844,acht::NUM,тямыс,kahesa
845,neun::NUM,укмыс,ühesa
846,zehn::NUM,дас,kümne
847,elf::NUM,дас одӥг,üks'toštkümne
848,zwölf::NUM,дас кык,kaks'toštkümne
849,zwanzig::NUM,кызь,kaks'kümne
850,dreißig::NUM,куамын,koumekümne
851,vierzig::NUM,ньыльдон,nel'l'kümne
852,fünfzig::NUM,витьтон,vižkümne
853,sechzig::NUM,куатьтон,kuz'kümne
854,siebzig::NUM,сизьымдон,seičemekümne
855,achtzig::NUM,тямыстон,kahesakümne
856,neunzig::NUM,укмыстон,ühesakümne
857,hundert::NUM,сю,sada
858,tausend::NUM,сюрс,tuha
859,und::CNJ,и,i
860,und::CNJ,и,da
861,und::CNJ,но,i
862,und::CNJ,но,da
863,oder::CNJ,яке,vai
864,stehen::V,сылыны,seišta
865,sitzen::V,пукыны,ištta
866,liegen::V,кылльыны,venuda
867,hängen::V,ошкыса улыны,ripta
868,werden::V,луыны,lindä
869,werden::V,луыны,tehtas
870,passieren::V,луыны,ozaitas
871,beginnen::V,кутскыны,augotadas
872,enden::V,бырыны,loptas
873,wechseln::V,воштӥськыны,vajehtadas
874,aufgehen[Sonne]::V,ӝужаны,nousta
875,untergehen[Sonne]::V,пуксьыны,lasktas
876,scheinen[Sonne]::V,пиштыны,paštta
877,scheinen[Sonne]::V,чиляны,paštta
878,donnern::V,гудыръяны,juraita
879,wehen::V,пелляськыны,dölta
880,wehen::V,пелляськыны,puhuda
881,strömen::V,киськыны,valadas
882,strömen::V,исьтӥськыны,valadas
883,fließen::V,бызьыны,valuda
884,sich drehen::V,берганы,punotas
885,schwanken::V,вошъяськыны,čibuda
886,schwingen::V,шонаськыны,čibuda
887,fallen::V,усьыны,langeta
888,brennen::V,ӝуаны,pallada
889,rauchen::V,ӵындыны,savustada
890,regnen::V,зорыны,vihmda
891,gefrieren::V,кынмыны,jäduda
892,gefrieren::V,кынмыны,kül'mdä
893,tauen::V,шунаны,sulada
894,schmelzen::V,шунаны,sulada
895,trocknen::V,куасьмыны,kuida
896,trocknen::V,куасьмыны,kuivehtuda
897,sieden::V,пӧзьыны,kehuda
898,faulen::V,сисьмыны,hapata
899,faulen::V,сисьмыны,traudäs
900,verfaulen::V,сисьмыны,hapata
901,reißen::V,кеськыны,rebita
902,versinken::V,выйыны,upota
903,vergehen::V,ортчыны,mända
904,erscheinen::V,адскыны,ozutadas
905,verschwinden::V,бырыны,hajeta
906,sinken::V,усьыны,väheta
907,sinken::V,усьыны,lasktas
908,abnehmen::V,синыны,peneta
909,zunehmen::V,йылыны,ližaduda
910,steigen::V,лӧпкыны,nousta
911,wachsen::V,будыны,kazda
912,glänzen::V,чиляны,loštta
913,glänzen::V,пиштыны,loštta
914,funkeln::V,чилекъяны,hoštta
915,lärmen::V,уретыны,robaita
916,lärmen::V,ӵашетыны,robaita
917,läuten::V,жингыртыны,judaita
918,klingeln::V,жингыртыны,kelotada
919,klirren::V,жильккетыны,biraita
920,brausen::V,лекъяськыны,bruncta
921,rauschen::V,ӵашетыны,šobaita
922,klingen::V,кылӥськыны,heläita
923,bellen::V,утыны,nutta
924,heulen::V,вузыны,ulaita
925,blasen::V,пельтыны,puhuda
926,pfeifen::V,шуланы,pistta
927,pfeifen::V,шуланы,vihelta
928,schreien::V,черекъяны,kirkta
929,schreien::V,черекъяны,kidastada
930,schreien::V,кесяськыны,kirkta
931,schreien::V,кесяськыны,kidastada
932,stöhnen::V,ӝуштыны,ohkta
933,stöhnen::V,ӝуштыны,voivotada
934,zittern::V,дырекъяны,säraita
935,zittern::V,куалекъяны,säraita
936,leben::V,улыны,eläda
937,geboren werden::V,вордӥськыны,sünduda
938,atmen::V,шоканы,henktä
939,trinken::V,юыны,joda
940,essen::V,сиыны,söda
941,schlucken::V,ньылыны,lainata
942,müde werden::V,жадьыны,väzuda
943,müde werden::V,жадьыны,šuštuda
944,einschlafen::V,умме усьыны,uinota
945,schlafen::V,кӧлыны,magata
946,schlafen::V,кӧлыны,nukkuda
947,aufwachen::V,сайканы,heraštuda
948,aufstehen::V,султыны,nousta
949,sich erholen::V,шутэтскыны,lebaitas
950,krank werden::V,висьыны,läžegata
951,krank sein::V,висьыны,läžuda
952,schmerzen::V,висьыны,kibištada
953,husten::V,кызыны,rügda
954,genesen::V,юнматскыны,tervehtuda
955,genesen::V,бурмытскылыны,tervehtuda
956,sterben::V,кулыны,kolda
957,umkommen::V,бырыны,kolda
958,sich bewegen::V,вырыны,likkuda
959,sich rühren::V,вырӟыны,likahtada
960,sich rühren::V,вырӟыны,kubahtada
961,sich rühren::V,вырӟылыны,likahtada
962,sich rühren::V,вырӟылыны,kubahtada
963,sich erheben::V,султыны,nousta
964,sich setzen::V,пуксьыны,išttas
965,hinfallen::V,усьыны,langeta
966,laufen::V,мыныны,kävuda
967,schreiten::V,вамышъяны,astta
968,schreiten::V,вамышъяны,haškta
969,spazierengehen::V,мыныны,kävelta
970,spazierengehen::V,ветлыны,kävelta
971,eilen::V,дыртыны,kiruhtada
972,sich beeilen::V,дыртыны,kiruhtada
973,sausen::V,туж ӝог мыныны,fun'urta
974,rennen::V,бызьылыны,joksta
975,springen::V,тэтчаны,hüptä
976,klettern::V,тубаны,libuda
977,schaukeln::V,лэйканы,čibuda
978,schaukeln::V,шонаськыны,čibuda
979,kriechen::V,нюж ветлыны,ličtas
980,schwimmen::V,уяны,ujuda
981,tauchen::V,зумылыны,čukautas
982,rudern::V,полсаны,souta
983,fahren::V,ветлыны,ajada
984,fahren::V,ветлыны,ajelda
985,fliegen::V,лобаны,leta
986,gehen::V,мыныны,mända
987,gehen::V,мыныны,kävuda
988,weggehen::V,кошкыны,päzda
989,weggehen::V,кошкыны,lähtta
990,abfahren::V,кошкыны,tönduda
991,anhalten::V,дугдыны,seižutadas
992,hineingehen::V,пырыны,mända südäimehe
993,eintreten::V,пырыны,tulda
994,kommen::V,вуыны,tulda
995,kommen::V,лыктыны,tulda
996,ankommen::V,вуыны,tulda
997,zurückkommen::V,берытскыны,pörtas
998,bleiben::V,кыльыны,jäda
999,warten::V,витьыны,varastada
1000,erwarten::V,витьыны,varastada
1001,erwarten::V,возьманы,varastada
1002,suchen::V,утчаны,ectä
1003,finden::V,шедьтыны,löuta
1004,versuchen::V,турттыны,ladida
1005,versuchen::V,турттыны,rohkaita
1006,vorbereiten::V,дасяны,vaumita
1007,lieben::V,гажаны,armastada
1008,mögen::V,яратыны,navedida
1009,lachen::V,серекъяны,nagrda
1010,rühren::V,сюлме йӧтыны,likutada
1011,weinen::V,бӧрдыны,itkta
1012,schimpfen::V,даллашыны,laidas
1013,schimpfen::V,даллашыны,pačatada
1014,sich ärgern::V,лекъяськыны,rändüda
1015,sich fürchten::V,кышканы,varaita
1016,sich fürchten::V,курданы,varaita
1017,fürchten::V,курданы,varaita
1018,fürchten::V,кышканы,varaita
1019,fliehen::V,пегӟыны,pageta
1020,flüchten::V,пегӟыны,pageta
1021,flüchten::V,пегӟыны,joksta
1022,sehen::V,адӟыны,nähta
1023,anschauen::V,учкыны,kacta
1024,ansehen::V,учкыны,kacta
1025,hören::V,кылыны,kulda
1026,zuhören::V,кылзыны,kundeltas
1027,probieren::V,веръяны,mujada
1028,riechen::V,зынъяны,rižada
1029,fühlen::V,шӧдыны,mujada
1030,scheinen::V,адскыны,näguda
1031,zu sehen sein::V,адӟиськыны,näguda
1032,vernehmen::V,кылыны,kulištada
1033,frieren::V,кынмыны,kül'mdä
1034,tun::V,карыны,tehta
1035,können::V,быгатыны,voida
1036,können::V,быгатыны,mahtta
1037,wollen::V,потыны,himoita
1038,wollen::V,потыны,tahtoida
1039,anfangen::V,кутскыны,zavottä
1040,anfangen::V,кутскыны,augotada
1041,beenden::V,быдтыны,loptä
1042,beenden::V,быдэстыны,loptä
1043,aufhören::V,дугдыны,loptas
1044,gelingen::V,быгатыны,lähtta
1045,gelingen::V,быгатыны,tehtas
1046,gelingen::V,луыны,lähtta
1047,gelingen::V,луыны,tehtas
1048,geraten::V,лэсяны,tulda
1049,öffnen::V,усьтыны,avaita
1050,schließen::V,пытсаны,saubata
1051,stellen::V,пуктыны,panda
1052,stellen::V,пуктыны,seižutada
1053,setzen::V,пуктыны,ištutada
1054,legen::V,поныны,panda
1055,berühren::V,исаны,koskta
1056,berühren::V,исаны,käziduda
1057,verbinden::V,герӟаны,ühtenzoitta
1058,bedecken::V,пытсаны,katta
1059,bedecken::V,пытсаны,peitta
1060,aufhängen::V,ошыны,riputada
1061,anzünden::V,ӝуатыны,sütutada
1062,aufheben::V,ӝутыны,leta
1063,zurücklassen::V,кельтыны,jätta
1064,verlieren::V,ыштыны,kadotada
1065,fallen lassen::V,уськытыны,kirbotada
1066,machen::V,лэсьтыны,säta
1067,machen::V,лэсьтыны,tehta
1068,herstellen::V,лэсьтыны,tehta
1069,bauen::V,пуктыны,leta
1070,bauen::V,пуктыны,sauda
1071,reparieren::V,тупатыны,koheta
1072,verbessern::V,умоятыны,paremboita
1073,ändern::V,воштыны,vajehtada
1074,graben::V,копаны,kaida
1075,graben::V,копаны,čongoida
1076,beugen::V,губыртыны,koverta
1077,biegen::V,куасаны,painda
1078,drehen::V,бергатыны,punotada
1079,wenden::V,берыктыны,käta
1080,wenden::V,берыктыны,kärauta
1081,umdrehen::V,берыктыны,käta
1082,heben::V,ӝутыны,leta
1083,hochheben::V,ӝутъяны,libutada
1084,ergreifen::V,кутыны,tabata
1085,ergreifen::V,кырмыны,tabata
1086,halten::V,возьыны,pidada
1087,drücken::V,зӥбыны,painda
1088,drücken::V,пачкатыны,painda
1089,schieben::V,донганы,žigutada
1090,kratzen::V,вуштыны,künstä
1091,lecken::V,нюлыны,nolda
1092,beißen::V,куртчыны,purda
1093,beißen::V,куртчыны,hambastada
1094,abreißen::V,ишкалтыны,ratketa
1095,abschneiden::V,шорыны,čapata
1096,abschneiden::V,шорыны,leikata
1097,abschneiden::V,вандыны,čapata
1098,abschneiden::V,вандыны,leikata
1099,binden::V,керттыны,sidoda
1100,stecken::V,мертчытыны,čokaita
1101,brechen::V,тӥяны,katkaita
1102,klopfen::V,йыганы,kolkotada
1103,klopfen::V,шарккетыны,kolkotada
1104,hauen::V,жугыны,löda
1105,hauen::V,тышканы,löda
1106,kleben::V,лякыны,klejata
1107,reiben::V,зыраны,hosta
1108,reiben::V,зыраны,törkita
1109,reiben::V,зыраны,jorotada
1110,reiben::V,вуштыны,hosta
1111,reiben::V,вуштыны,törkita
1112,reiben::V,вуштыны,jorotada
1113,streichen::V,зыраны,voita
1114,schleifen::V,шерыны,hijoida
1115,schleifen::V,шерыны,teravzoitta
1116,schneiden::V,вандыны,leikata
1117,rütteln::V,зуркатыны,heilutada
1118,schütteln::V,куалекъятыны,pudištada
1119,schwenken::V,шонаны,maihutada
1120,schütten::V,лэзьыны,valada
1121,füllen::V,тырмытыны,täutta
1122,einwickeln::V,биньыны,kärdä
1123,tragen::V,нуыны,kantta
1124,tragen::V,нуыны,kandišta
1125,schleppen::V,кыскыны,vedätada
1126,ziehen::V,кыскыны,vedada
1127,aufbewahren::V,возьыны,kaita
1128,werfen::V,куяны,čuta
1129,werfen::V,куяны,tactä
1130,werfen::V,лэзяны,čuta
1131,werfen::V,лэзяны,tactä
1132,fangen::V,кутыны,püta
1133,packen::V,кутыны,tabata
1134,packen::V,кырмыны,tabata
1135,verstecken::V,ватыны,peitta
1136,teilen::V,люкыны,jagada
1137,schicken::V,ыстыны,oigeta
1138,bringen::V,вайыны,veda
1139,hinzufügen::V,ватсаны,ližata
1140,bekommen::V,басьтыны,sada
1141,erhalten::V,басьтыны,sada
1142,nehmen::V,кутыны,otta
1143,nehmen::V,басьтыны,otta
1144,wählen::V,бырйыны,valita
1145,auswählen::V,бырйыны,valita
1146,bewahren::V,возьыны,kaita
1147,behindern::V,могӟытыны,telustada
1148,verderben::V,сӧрыны,travida
1149,beschädigen::V,урод лэсьтыны,satatada
1150,zerbrechen::V,сӧрыны,mureta
1151,zerreißen::V,кесяны,rebitada
1152,zerstören::V,куашкатыны,mureta
1153,verbrennen::V,сутыны,poltta
1154,geben::V,сётыны,antta
1155,reichen::V,сётыны,antta
1156,schenken::V,кузьманы,lahjoita
1157,versprechen::V,кыл сётыны,toivotada
1158,wünschen::V,сӥзьыны,toivotada
1159,loben::V,ушъяны,kitta
1160,küssen::V,чупаны,tervehtada
1161,wiegen::V,веттаны,likutada
1162,wiegen::V,лэйкатыны,likutada
1163,zudecken::V,шобыртыны,katta
1164,wecken::V,сайкатыны,noustatada
1165,zeigen::V,возьматыны,ozutada
1166,führen::V,нуыны,astutada
1167,lehren::V,дышетыны,opeta
1168,unterrichten::V,дышетыны,opeta
1169,aufziehen::V,будэтыны,kazvatada
1170,leiten::V,кивалтыны,ohjata
1171,antreiben::V,дыртытыны,rigehtoitta
1172,lassen::V,-ытыны,käskta
1173,einladen::V,ӧтьыны,kucta
1174,vereinigen::V,огазеяны,ühtenzoitta
1175,besuchen::V,адӟыськыны,rižada
1176,treffen::V,пумитаны,vastata
1177,sich versammeln::V,люкаськыны,kägeta
1178,sich versammeln::V,люкаськыны,sätas
1179,spielen::V,шудыны,väta
1180,singen::V,кырӟаны,pajatada
1181,tanzen::V,эктыны,kargaita
1182,sich trennen::V,люкиськыны,erigata
1183,verlassen::V,куштыны,jätta
1184,retten::V,утьыны,päzutada
1185,bewachen::V,возьманы,varjoita
1186,schützen::V,утялтыны,kaita
1187,verteidigen::V,возьманы,kaita
1188,sich schlagen::V,жугиськыны,torata
1189,schießen::V,ыбылӥськны,ampta
1190,siegen::V,вормыны,vägestada
1191,ärgern::V,вожпоттыны,verdutada
1192,ärgern::V,вожпоттыны,rändütada
1193,schlagen::V,жуккыны,löda
1194,schlagen::V,жуккыны,iškta
1195,treten::V,лёганы,peksta
1196,treten::V,лёганы,topsta
1197,stechen::V,бышкалтыны,pystiä
1198,stoßen::V,донгыны,iškta
1199,stoßen::V,донгыны,pudištada
1200,stehlen::V,вораны,vargastada
1201,stehlen::V,лушканы,vargastada
1202,stören::V,люкетыны,keskustada
1203,belästigen::V,акыльтыны,tartuteldas
1204,belästigen::V,вукылмыны,tartuteldas
1205,verbergen::V,ватыны,katelda
1206,täuschen::V,алданы,manitada
1207,betrügen::V,пӧяны,manitada
1208,töten::V,виыны,rikta
1209,töten::V,виыны,surmita
1210,wohnen::V,улыны,eläda
1211,arbeiten::V,ужаны,rata
1212,sammeln::V,бичаны,kogota
1213,pflücken::V,ишкыны,poimda
1214,jagen::V,пӧйшураны,mecata
1215,fischen::V,чорыганы,kalatada
1216,fassen::V,кутыны,tabata
1217,hüten::V,возьманы,paimeta
1218,treiben::V,улляны,ajada
1219,anbinden::V,думыны,küttestada
1220,anbinden::V,думыны,sidoda
1221,füttern::V,сюдыны,sötta
1222,melken::V,кыскыны,lüpsta
1223,hacken::V,кораны,sauda
1224,gießen::V,киськаны,valada
1225,reifen::V,вуыны,küpseta
1226,reifen::V,кисьманы,küpseta
1227,zubereiten::V,лесьтыны,vaumištada
1228,kochen::V,пӧзьтыны,keitta
1229,backen::V,пыжыны,paštta
1230,braten::V,пыжыны,žarda
1231,umrühren::V,сураны,segoitada
1232,stricken::V,керттыны,kudoda
1233,nähen::V,вурыны,ombelta
1234,färben::V,буяны,mujutada
1235,reinigen::V,сузяны,puhtastada
1236,waschen::V,мисьтаськыны,pesta
1237,abwischen::V,ӵушылыны,pühktä
1238,spülen::V,гылъяны,huhtoida
1239,fegen::V,ӵужыны,pühkta
1240,kehren::V,ӵужыны,uhoita
1241,baden::V,пыласькыны,kül'ptäs
1242,sich waschen::V,пыласькыны,pestas
1243,ausziehen::V,кыльыны,riičta
1244,ausziehen::V,кыльыны,rušta
1245,anziehen::V,дӥсяны,panda päle
1246,anziehen::V,дӥсяны,panda kädehe
1247,anziehen::V,дӥсяны,panda jaugha
1248,sich anziehen::V,дӥсьяськыны,sobdas
1249,kämmen::V,сынаны,harjata
1250,schmücken::V,чеберъяны,čomitada
1251,sagen::V,шуыны,sanuda
1252,sagen::V,вераны,sanuda
1253,sprechen::V,вераськыны,pagišta
1254,reden::V,вераськыны,pagišta
1255,sich unterhalten::V,вераськыны,lodaita
1256,fragen::V,юаны,küzuda
1257,bitten::V,курыны,pakita
1258,erzählen::V,вераны,sanuda
1259,erzählen::V,вераны,starinoita
1260,erzählen::V,мадьыны,sanuda
1261,erzählen::V,мадьыны,starinoita
1262,mitteilen::V,ивортыны,tedotada
1263,nennen::V,шуыны,nimitada
1264,rufen::V,ӧтьыны,kucta
1265,prahlen::V,ушъяськыны,kittäs
1266,übersetzen::V,берыктыны,käta
1267,denken::V,малпаны,meletada
1268,glauben::V,оскыны,uskta
1269,bemerken::V,адӟыны,homaita
1270,erkennen::V,тодыны,tundištada
1271,begreifen::V,валаны,tabata
1272,verstehen::V,валаны,el'geta
1273,verstehen::V,валаны,toimetada
1274,lernen::V,дышетскыны,opetas
1275,wissen::V,тодыны,teta
1276,sich erinnern an::V,тодэ вайыны,johtutada
1277,vergessen::V,вунэтыны,unohtada
1278,messen::V,мертаны,märita
1279,zählen::V,лыдъяны,lugeda
1280,rechnen::V,лыдъяны,lugeda
1281,lesen::V,лыдӟыны,lugeda
1282,malen::V,суреданы,pirta
1283,zeichnen::V,суреданы,pirta
1284,schreiben::V,гожъяны,kirjutada
1285,besitzen::V,луыны,omištada
1286,kaufen::V,басьтыны,ostta
1287,verkaufen::V,вузаны,möda
1288,bezahlen::V,тырыны,maksta
1289,zahlen::V,тырыны,maksta
1290,beherrschen::V,кузёяськыны,valdoita
1291,ertragen::V,чиданы,tirpta
