,Concept_ID,eu,bg
851,jung::A,gazte,млад
852,arm::A,txiro,беден
853,arm::A,behartsu,беден
854,reich::A,dirudun,богат
855,bekannt::A,ezagun,познат
856,bekannt::A,ezagun,известен
857,berühmt::A,entzun,почут
858,berühmt::A,entzun,известен
859,berühmt::A,ospetsu,почут
860,berühmt::A,ospetsu,известен
861,fremd::A,arrotz,чужд
862,verschieden::A,ezberdin,разен
863,verschieden::A,ezberdin,различен
864,verschieden::A,desberdin,разен
865,verschieden::A,desberdin,различен
866,nah::A,hurre,близък
867,nah::A,hurbil,близък
868,fern::A,urrun,далечен
869,linker::A,ezker,ляв
870,rechter::A,eskuin,прав
871,anderer::A,beste,друг
872,erster::A,lehen,пръв
873,erster::A,lehen,първи
874,erster::A,aurren,пръв
875,erster::A,aurren,първи
876,zweiter::A,bigarren,втори
877,dritter::A,hirugarren,трети
878,letzter::A,azken,последен
879,letzter::A,hondar,последен
880,allein::ADV,bakarrik,само
881,auf einmal::ADV,batera,същевременно
882,zusammen::ADV,elkarrekin,заедно
883,lange::ADV,luzaro,дълго
884,plötzlich::ADV,bat-batean,изведнъж
885,sofort::ADV,berehala,веднага
886,später::ADV,gero,по-късно
887,jetzt::ADV,orain,сега
888,heute::ADV,gaur,днес
889,morgen::ADV,bihar,утре
890,bald::ADV,aurki,скоро
891,bald::ADV,laster,скоро
892,dann::ADV,ondoren,после
893,dann::ADV,ondoren,тогава
894,gestern::ADV,atzo,вчера
895,einst::ADV,antzina,някога
896,damals::ADV,orduan,тогава
897,danach::ADV,gerora,после
898,danach::ADV,gerora,след това
899,danach::ADV,ondoren,после
900,danach::ADV,ondoren,след това
901,vorher::ADV,lehenago,преди
902,vorher::ADV,lehenago,преди това
903,zuerst::ADV,aurrena,най-напред
904,zuerst::ADV,lehenbizi,най-напред
905,einmal::ADV,behin,веднъж
906,einmal::ADV,behin,един път
907,einmal::ADV,aldi bat,веднъж
908,einmal::ADV,aldi bat,един път
909,manchmal::ADV,batzuetan,понякога
910,manchmal::ADV,zenbaitetan,понякога
911,oft::ADV,maiz,често
912,oft::ADV,askotan,често
913,immer::ADV,beti,винаги
914,niemals::ADV,inoiz ez,никога
915,niemals::ADV,sekula ez,никога
916,hier::ADV,hemen,тук
917,hier::ADV,hemen,тука
918,hierhin::ADV,hona,насам
919,von hier::ADV,hemendik,оттук
920,von hier::ADV,hemendik,оттука
921,von hier::ADV,honetatik,оттук
922,von hier::ADV,honetatik,оттука
923,dort::ADV,han,там
924,dorthin::ADV,hara,натам
925,dorthin::ADV,hara,нататък
926,geradeaus::ADV,artez,направо
927,vorwärts::ADV,aurrera,напред
928,rückwärts::ADV,atzera,назад
929,rückwärts::ADV,atzerantz,назад
930,zurück::ADV,atzera,обратно
931,unten::ADV,behean,долу
932,hinab::ADV,behera,надолу
933,hinab::ADV,beherantz,надолу
934,oben::ADV,goian,горе
935,hinauf::ADV,gora,нагоре
936,hinauf::ADV,gorantz,нагоре
937,überall::ADV,edonon,навсякъде
938,nicht::ADV,ez,не
939,ein wenig::ADV,apur bat,малко
940,ein wenig::ADV,pixka bat,малко
941,kaum::ADV,ozta,едва
942,kaum::ADV,ozta,едвам
943,kaum::ADV,nekez,едва
944,kaum::ADV,nekez,едвам
945,sehr::ADV,oso,много
946,sehr::ADV,oso,твърде
947,so::ADV,hala,тъй
948,so::ADV,hala,така
949,so::ADV,honela,тъй
950,so::ADV,honela,така
951,noch::ADV,oraindik,още
952,nur::ADV,bakarrik,само
953,schon::ADV,ja,вече
954,schon::ADV,jada,вече
955,wieder::ADV,berriro,пак
956,wieder::ADV,berriro,отново
957,vergebens::ADV,alferrik,напразно
958,vor::PRP,aurrean,пред
959,hinter::PRP,ostean,зад
960,hinter::PRP,gibelean,зад
961,unter::PRP,pean,под
962,unter::PRP,azpian,под
963,durch::PRP,zehar,през
964,neben::PRP,ondoan,до
965,neben::PRP,ondoan,при
966,neben::PRP,aldamenean,до
967,neben::PRP,aldamenean,при
968,zwischen::PRP,artean,между
969,zwischen::PRP,artean,помежду
970,wegen::PRP,-gatik,заради
971,dies::PRN,hau,този
972,das::PRN,hura,туй
973,das::PRN,hura,това
974,alles::PRN,dena,всичко
975,ich::PRN,ni,аз
976,du::PRN,zu,ти
977,er::PRN,bera,той
978,wir::PRN,gu,ние
979,ihr::PRN,zuek,вие
980,sie::PRN,berak,те
981,was::FPRN,zer,що
982,was::FPRN,zer,какво
983,wer::FPRN,nor,кой
984,wo::FADV,non,къде
985,wohin::FADV,nora,накъде
986,wohin::FADV,nora,накъдето
987,wie::FADV,nola,как
988,wie::FADV,zelan,как
989,warum::FADV,zeren,защо
990,warum::FADV,zergatik,защо
991,wieviel::FNUM,zenbat,колко
992,eins::NUM,bat,един
993,zwei::NUM,bi,два
994,zwei::NUM,biga,два
995,drei::NUM,hiru,три
996,vier::NUM,lau,четири
997,fünf::NUM,bost,пет
998,sechs::NUM,sei,шест
999,sieben::NUM,zazpi,седем
1000,acht::NUM,zortzi,осем
1001,neun::NUM,bederatzi,девет
1002,zehn::NUM,hamar,десет
1003,elf::NUM,hamaika,единайсет
1004,elf::NUM,hamaika,единадесет
1005,zwölf::NUM,hamabi,дванайсет
1006,zwölf::NUM,hamabi,дванадесет
1007,zwanzig::NUM,hogei,двайсет
1008,zwanzig::NUM,hogei,двадесет
1009,dreißig::NUM,hogeita hamar,тридесет
1010,vierzig::NUM,berrogei,четиридесет
1011,fünfzig::NUM,berrogeita hamar,петдесет
1012,sechzig::NUM,hirurogei,шестдесет
1013,siebzig::NUM,hirurogeita hamar,седемдесет
1014,achtzig::NUM,laurogei,осемдесет
1015,neunzig::NUM,laurogeita hamar,деветдесет
1016,hundert::NUM,ehun,сто
1017,tausend::NUM,mila,хиляда
1018,und::CNJ,eta,а
1019,und::CNJ,eta,та
1020,oder::CNJ,edo,или
1021,stehen::V,zutik egon,стоя
1022,sitzen::V,eserita egon,седя
1023,liegen::V,etzan,лежа
1024,hängen::V,eskegita egon,вися
1025,hängen::V,zintzilik egon,вися
1026,werden::V,bihurtu,бъда
1027,werden::V,bihurtu,стана
1028,werden::V,bilakatu,бъда
1029,werden::V,bilakatu,стана
1030,passieren::V,pasatu,случа се
1031,passieren::V,gertatu,случа се
1032,beginnen::V,hasi,започна
1033,enden::V,bukatu,свърша
1034,wechseln::V,aldatu,променям
1035,aufgehen[Sonne]::V,ilki,изгрея
1036,aufgehen[Sonne]::V,sortu,изгрея
1037,untergehen[Sonne]::V,sartu,заляза
1038,scheinen[Sonne]::V,eguzkia egon,грея
1039,scheinen[Sonne]::V,eguzkia egon,светя
1040,donnern::V,trumoia jo,гърмя
1041,wehen::V,haizea ibili,вея
1042,wehen::V,haizea ibili,духам
1043,strömen::V,zorrotadaka isuri,тека
1044,strömen::V,zorrotadaka isuri,лея се
1045,fließen::V,isuri,тека
1046,sich drehen::V,biratu,въртя се
1047,schwanken::V,zabuka ibili,клатя се
1048,schwingen::V,kulunkatu,трептя
1049,fallen::V,erori,падам
1050,brennen::V,sutan egon,горя
1051,rauchen::V,kea bota,димя
1052,regnen::V,euria ari izan,вали дъжд
1053,gefrieren::V,izoztu,замръзна
1054,gefrieren::V,hormatu,замръзна
1055,tauen::V,gesaldu,топя се
1056,schmelzen::V,urtu,разтопя се
1057,trocknen::V,idortu,съхна
1058,trocknen::V,lehortu,съхна
1059,sieden::V,irakin,вря
1060,sieden::V,irakin,кипя
1061,faulen::V,hirotu,гния
1062,faulen::V,usteldu,гния
1063,verfaulen::V,hirotu,изгния
1064,verfaulen::V,usteldu,изгния
1065,reißen::V,eten,напукам се
1066,reißen::V,tarrat egin,напукам се
1067,versinken::V,urperatu,потъна
1068,vergehen::V,iragan,минавам
1069,erscheinen::V,agertu,явя се
1070,verschwinden::V,desagertu,изчезна
1071,sinken::V,beheititu,падна
1072,abnehmen::V,gutxitu,отслабна
1073,abnehmen::V,beheratu,отслабна
1074,zunehmen::V,gora egin,нарасна
1075,steigen::V,igo,увелича се
1076,steigen::V,igo,покачвам се
1077,wachsen::V,hazi,раста
1078,glänzen::V,distiratu,лъщя
1079,glänzen::V,distiratu,блестя
1080,funkeln::V,izarniatu,искря
1081,lärmen::V,zarata atera,шумя
1082,läuten::V,jo,звъня
1083,läuten::V,hots egin,звъня
1084,klingeln::V,txirrina jo,звъня
1085,klirren::V,tintin egin,звънтя
1086,klirren::V,tintin egin,дрънкам
1087,brausen::V,marru egin,буча
1088,rauschen::V,fir-fir egin,шумя
1089,klingen::V,soinu egin,звуча
1090,bellen::V,zaunkatu,лая
1091,heulen::V,ulu egin,вия
1092,heulen::V,ulu egin,рева
1093,heulen::V,uhuri egin,вия
1094,heulen::V,uhuri egin,рева
1095,blasen::V,ufa egin,духна
1096,blasen::V,putz egin,духна
1097,pfeifen::V,txistu egin,свиря
1098,schreien::V,oihu egin,крещя
1099,schreien::V,garrasi egin,крещя
1100,stöhnen::V,intziri egin,стена
1101,stöhnen::V,intziri egin,пъшкам
1102,zittern::V,ikara egin,треперя
1103,zittern::V,dar-dar egin,треперя
1104,leben::V,bizi izan,живея
1105,geboren werden::V,jaio,родя се
1106,atmen::V,hats egin,дишам
1107,atmen::V,arnasa egin,дишам
1108,trinken::V,edan,пия
1109,essen::V,jan,ям
1110,schlucken::V,irentsi,гълтам
1111,müde werden::V,unatu,уморя се
1112,müde werden::V,nekatu,уморя се
1113,einschlafen::V,lokartu,заспя
1114,schlafen::V,lo egin,спя
1115,aufwachen::V,esnatu,събудя се
1116,aufwachen::V,atzarri,събудя се
1117,aufstehen::V,jaiki,стана
1118,sich erholen::V,atseden egin,отдъхвам си
1119,krank werden::V,gaixotu,заболея
1120,krank sein::V,eri izan,боледувам
1121,krank sein::V,gaixo izan,боледувам
1122,schmerzen::V,min egin,боля
1123,husten::V,eztul egin,кашлям
1124,genesen::V,osatu,оздравея
1125,sterben::V,hil,умра
1126,sterben::V,zendu,умра
1127,umkommen::V,istripuz hil,загина
1128,sich bewegen::V,higitu,движа се
1129,sich bewegen::V,higitu,мърдам се
1130,sich rühren::V,zirkin egin,движа се
1131,sich erheben::V,zutitu,стана
1132,sich erheben::V,altxatu,стана
1133,sich setzen::V,eseri,седна
1134,sich setzen::V,jesarri,седна
1135,hinfallen::V,erori,падна
1136,laufen::V,ibili,ходя
1137,schreiten::V,oinkatu,крача
1138,spazierengehen::V,paseatu,разхождам се
1139,spazierengehen::V,ostera bat egin,разхождам се
1140,eilen::V,lasterkatu,бързам
1141,sich beeilen::V,lehiatu,побързам
1142,sausen::V,ziztu bizian joan,тичам
1143,rennen::V,lasterka egin,бягам
1144,springen::V,jauzi egin,скачам
1145,klettern::V,igo,катеря се
1146,schaukeln::V,zabu egin,люлея се
1147,schaukeln::V,zanbulu egin,люлея се
1148,kriechen::V,narras egin,лазя
1149,kriechen::V,narras egin,пълзя
1150,schwimmen::V,igerikatu,плувам
1151,schwimmen::V,igeri egin,плувам
1152,tauchen::V,murgildu,гмуркам се
1153,tauchen::V,pulunpatu,гмуркам се
1154,rudern::V,bogatu,греба
1155,rudern::V,arraun egin,греба
1156,fahren::V,joan,пътувам
1157,fliegen::V,hegaldatu,летя
1158,fliegen::V,hegaldatu,хвърча
1159,fliegen::V,hegan egin,летя
1160,fliegen::V,hegan egin,хвърча
1161,gehen::V,joan,ида
1162,gehen::V,joan,вървя
1163,weggehen::V,alde egin,отида си
1164,abfahren::V,abiatu,отпътувам
1165,anhalten::V,geratu,спра се
1166,anhalten::V,gelditu,спра се
1167,hineingehen::V,sartu,влизам
1168,eintreten::V,sartu,вляза
1169,kommen::V,etorri,ида
1170,kommen::V,etorri,дойда
1171,ankommen::V,heldu,пристигна
1172,ankommen::V,iritsi,пристигна
1173,zurückkommen::V,itzuli,върна се
1174,bleiben::V,gelditu,остана
1175,warten::V,itxaron,чакам
1176,warten::V,zain egon,чакам
1177,erwarten::V,iguriki,очаквам
1178,suchen::V,bilatu,търся
1179,finden::V,idoro,намеря
1180,finden::V,aurkitu,намеря
1181,versuchen::V,saiatu,опитам
1182,versuchen::V,ahalegindu,опитам
1183,vorbereiten::V,gertatu,подготвя
1184,lieben::V,maitatu,любя
1185,lieben::V,maite izan,любя
1186,mögen::V,laket izan,обичам
1187,mögen::V,atsegin izan,обичам
1188,lachen::V,irri egin,смея се
1189,lachen::V,barre egin,смея се
1190,rühren::V,hunkitu,трогна
1191,weinen::V,negar egin,плача
1192,schimpfen::V,erneguka ari izan,ругая
1193,schimpfen::V,erneguka ari izan,псувам
1194,sich ärgern::V,ernegatu,ядосам се
1195,sich ärgern::V,haserretu,ядосам се
1196,sich fürchten::V,beldur izan,боя се
1197,sich fürchten::V,beldur izan,страхувам се
1198,fürchten::V,beldur izan,боя се от
1199,fürchten::V,beldur izan,страхувам се от
1200,fliehen::V,ihes egin,бягам
1201,flüchten::V,ihes egin,бягам
1202,flüchten::V,ihes egin,избягам
1203,sehen::V,ikusi,видя
1204,anschauen::V,begietsi,гледам
1205,ansehen::V,begiratu,поглеждам
1206,hören::V,aditu,чувам
1207,zuhören::V,entzun,слушам
1208,probieren::V,dastatu,опитам
1209,riechen::V,usnatu,подуша
1210,riechen::V,usaindu,подуша
1211,fühlen::V,sentitu,усещам
1212,fühlen::V,sentitu,чувствувам
1213,scheinen::V,iruditu,изглеждам
1214,scheinen::V,begitandu,изглеждам
1215,zu sehen sein::V,azaldu,виждам се
1216,vernehmen::V,aditu,доловя
1217,frieren::V,hotz izan,мръзна
1218,tun::V,egin,правя
1219,können::V,ahal izan,мога
1220,wollen::V,nahi izan,ща
1221,wollen::V,nahi izan,искам
1222,anfangen::V,hasi,започна
1223,beenden::V,bukatu,свърша
1224,beenden::V,bukatu,завърша
1225,aufhören::V,utzi,престана
1226,gelingen::V,lortu,успея
1227,gelingen::V,lortu,сполуча
1228,geraten::V,heldu,удам се
1229,öffnen::V,ireki,отворя
1230,öffnen::V,zabaldu,отворя
1231,schließen::V,itxi,затворя
1232,stellen::V,ipini,поставя
1233,setzen::V,jesarri,туря
1234,legen::V,jarri,сложа
1235,legen::V,jarri,слагам
1236,berühren::V,ukitu,докосна
1237,verbinden::V,uztartu,свържа
1238,bedecken::V,estali,покрия
1239,aufhängen::V,eseki,закача
1240,aufhängen::V,eskegi,закача
1241,anzünden::V,piztu,запаля
1242,aufheben::V,jaso,вдигна
1243,aufheben::V,jaso,повдигна
1244,zurücklassen::V,atzean utzi,оставя
1245,verlieren::V,galdu,загубя
1246,fallen lassen::V,erortzen utzi,изпусна
1247,machen::V,egin,направя
1248,herstellen::V,ekoiztu,произведа
1249,bauen::V,eraiki,строя
1250,reparieren::V,konpondu,поправя
1251,verbessern::V,hobetu,подобря
1252,ändern::V,mudatu,променя
1253,graben::V,aitzurtu,копая
1254,beugen::V,makurtu,прегъна
1255,biegen::V,malgutu,прегъна
1256,biegen::V,makolatu,прегъна
1257,drehen::V,jiratu,въртя
1258,wenden::V,bihurtu,обърна
1259,umdrehen::V,biratu,обърна
1260,umdrehen::V,alderantzikatu,обърна
1261,heben::V,jaso,вдигам
1262,heben::V,goratu,вдигам
1263,hochheben::V,goratu,издигна
1264,hochheben::V,altxatu,издигна
1265,ergreifen::V,oratu,хвана
1266,ergreifen::V,oratu,обхвана
1267,halten::V,eutsi,държа
1268,drücken::V,sakatu,натискам
1269,drücken::V,sakatu,притискам
1270,schieben::V,bultzatu,тикам
1271,kratzen::V,hatz egin,одраскам
1272,kratzen::V,hazka egin,одраскам
1273,lecken::V,miaztu,лижа
1274,lecken::V,miaztu,ближа
1275,lecken::V,lamikatu,лижа
1276,lecken::V,lamikatu,ближа
1277,beißen::V,hozka egin,хапя
1278,beißen::V,hozka egin,ухапя
1279,beißen::V,ausiki egin,хапя
1280,beißen::V,ausiki egin,ухапя
1281,abreißen::V,kendu,откъсна
1282,abschneiden::V,moztu,отрежа
1283,abschneiden::V,pikatu,отрежа
1284,binden::V,lotu,вържа
1285,binden::V,estekatu,вържа
1286,stecken::V,sartu,пъхна
1287,brechen::V,apurtu,троша
1288,klopfen::V,jo,чукам
1289,hauen::V,jo,бия
1290,kleben::V,itsatsi,лепя
1291,kleben::V,itsatsi,залепя
1292,reiben::V,igurtzi,трия
1293,reiben::V,igurtzi,търкам
1294,streichen::V,igurtzi,намажа
1295,schleifen::V,zorroztu,остря
1296,schneiden::V,moztu,режа
1297,rütteln::V,astindu,разтърсвам
1298,rütteln::V,inarrosi,разтърсвам
1299,schütteln::V,astindu,клатя
1300,schütteln::V,astindu,друсам
1301,schütteln::V,inarrosi,клатя
1302,schütteln::V,inarrosi,друсам
1303,schwenken::V,zabukatu,размахам
1304,schütten::V,isuri,сипя
1305,füllen::V,bete,напълня
1306,einwickeln::V,bildu,увия
1307,einwickeln::V,bildu,завия
1308,tragen::V,eroan,нося
1309,tragen::V,eraman,нося
1310,schleppen::V,narrastu,влача
1311,schleppen::V,herrestatu,влача
1312,ziehen::V,tira egin,тегля
1313,ziehen::V,tira egin,дръпна
1314,aufbewahren::V,gorde,съхраня
1315,werfen::V,jaurti,хвърля
1316,werfen::V,aurtiki,хвърля
1317,fangen::V,atzeman,ловя
1318,fangen::V,atzeman,уловя
1319,packen::V,heldu,хвана
1320,verstecken::V,ostendu,крия
1321,verstecken::V,ostendu,скрия
1322,verstecken::V,ezkutatu,крия
1323,verstecken::V,ezkutatu,скрия
1324,teilen::V,zatitu,разделя
1325,schicken::V,bidali,изпращам
1326,bringen::V,ekarri,донеса
1327,hinzufügen::V,eratxiki,прибавя
1328,hinzufügen::V,gaineratu,прибавя
1329,bekommen::V,jaso,сдобия се
1330,erhalten::V,jaso,получа
1331,nehmen::V,hartu,взема
1332,wählen::V,hautatu,избирам
1333,wählen::V,aukeratu,избирам
1334,auswählen::V,hautatu,избера
1335,auswählen::V,aukeratu,избера
1336,bewahren::V,begiratu,пазя
1337,behindern::V,oztopatu,преча
1338,behindern::V,oztopatu,спъвам
1339,verderben::V,hondatu,разваля
1340,beschädigen::V,akastu,повредя
1341,zerbrechen::V,apurtu,счупя
1342,zerreißen::V,zarratatu,скъсам
1343,zerstören::V,suntsitu,разруша
1344,verbrennen::V,erre,изгоря
1345,verbrennen::V,kiskali,изгоря
1346,geben::V,eman,дам
1347,reichen::V,luzatu,подам
1348,reichen::V,helarazi,подам
1349,schenken::V,oparitu,подаря
1350,versprechen::V,agindu,обещая
1351,wünschen::V,opatu,желая
1352,wünschen::V,opetsi,желая
1353,loben::V,laudatu,хваля
1354,loben::V,goraipatu,хваля
1355,küssen::V,musu eman,целувам
1356,wiegen::V,kulunkatu,люлея
1357,zudecken::V,estali,покрия
1358,wecken::V,esnatu,събудя
1359,wecken::V,iratzartu,събудя
1360,zeigen::V,erakutsi,покажа
1361,führen::V,gidatu,водя
1362,führen::V,gidatu,заведа
1363,lehren::V,irakatsi,уча
1364,unterrichten::V,eskolak eman,преподавам
1365,aufziehen::V,hazi,отгледам
1366,leiten::V,arteztu,ръководя
1367,leiten::V,arteztu,управлявам
1368,antreiben::V,bulkatu,подкарвам
1369,lassen::V,-arazi,накарам
1370,einladen::V,gonbidatu,поканя
1371,vereinigen::V,batu,съединя
1372,vereinigen::V,bateratu,съединя
1373,besuchen::V,ikustatu,посетя
1374,treffen::V,topatu,срещна
1375,sich versammeln::V,bildu,събера се
1376,spielen::V,jolastu,играя
1377,singen::V,abestu,пея
1378,singen::V,kantatu,пея
1379,tanzen::V,dantzatu,танцувам
1380,tanzen::V,dantzan egin,танцувам
1381,sich trennen::V,banandu,разделя се
1382,verlassen::V,utzietsi,напусна
1383,retten::V,salbatu,спася
1384,retten::V,gaizkatu,спася
1385,bewachen::V,jagon,охранявам
1386,bewachen::V,zaindu,охранявам
1387,schützen::V,babestu,запазя
1388,schützen::V,gerizatu,запазя
1389,verteidigen::V,aldeztu,защитя
1390,sich schlagen::V,elkar jo,бия се
1391,sich schlagen::V,elkar borrokatu,бия се
1392,schießen::V,tiro egin,стрелям
1393,siegen::V,irabazi,победя
1394,ärgern::V,ernegatu,ядосам
1395,ärgern::V,haserretu,ядосам
1396,schlagen::V,jo,бия
1397,schlagen::V,jo,ударя
1398,schlagen::V,erauntsi,бия
1399,schlagen::V,erauntsi,ударя
1400,treten::V,zapaldu,ритам
1401,treten::V,ostiaktu,ритам
1402,stechen::V,sastatu,бодна
1403,stoßen::V,bultzatu,бутна
1404,stoßen::V,bultzatu,блъсна
1405,stehlen::V,ostu,
1406,stehlen::V,lapurtu,
1407,stören::V,galarazi,смутя
1408,belästigen::V,gohaindu,отегча
1409,belästigen::V,gohaindu,безпокоя
1410,belästigen::V,alamena eman,отегча
1411,belästigen::V,alamena eman,безпокоя
1412,verbergen::V,ezkutatu,скрия
1413,täuschen::V,tronpatu,измамя
1414,täuschen::V,engainatu,измамя
1415,betrügen::V,iruzurtu,измамя
1416,töten::V,hil,убия
1417,töten::V,hil,умъртвя
1418,töten::V,heriotza eman,убия
1419,töten::V,heriotza eman,умъртвя
1420,wohnen::V,bizi izan,живея
1421,arbeiten::V,lan egin,работя
1422,arbeiten::V,behar egin,работя
1423,sammeln::V,bildu,събера
1424,sammeln::V,bildumatu,събера
1425,pflücken::V,batu,бера
1426,pflücken::V,batu,откъсна
1427,pflücken::V,bildu,бера
1428,pflücken::V,bildu,откъсна
1429,jagen::V,ehizatu,ловувам
1430,fischen::V,arrantzatu,ловя риба
1431,fischen::V,arrantza egin,ловя риба
1432,fassen::V,harrapatu,хвана
1433,hüten::V,begiratu,пазя
1434,treiben::V,bultza egin,карам
1435,anbinden::V,estekatu,завържа
1436,füttern::V,bazkatu,храня
1437,melken::V,jetzi,доя
1438,hacken::V,xehatu,сека
1439,gießen::V,isuri,полея
1440,reifen::V,heldu,узрея
1441,reifen::V,zoritu,узрея
1442,zubereiten::V,prestatu,приготвя
1443,kochen::V,egosi,варя
1444,backen::V,labean egin,пека
1445,braten::V,erregosi,пържа
1446,umrühren::V,eragin,разбъркам
1447,stricken::V,trikotatu,плета
1448,stricken::V,puntu egin,плета
1449,nähen::V,josi,шия
1450,färben::V,tindatu,боядисам
1451,reinigen::V,ikuzi,почистя
1452,reinigen::V,garbitu,почистя
1453,waschen::V,xahutu,мия
1454,waschen::V,xahutu,пера
1455,waschen::V,garbitu,мия
1456,waschen::V,garbitu,пера
1457,abwischen::V,xukatu,избърша
1458,spülen::V,irakutzi,плакна
1459,fegen::V,erraztatu,измета
1460,kehren::V,isastu,мета
1461,baden::V,bainatu,къпя се
1462,baden::V,bainua hartu,къпя се
1463,sich waschen::V,burua garbitu,мия се
1464,ausziehen::V,erantzi,съблека
1465,anziehen::V,jantzi,облека
1466,sich anziehen::V,jantzi,облека се
1467,kämmen::V,orraztu,реша
1468,kämmen::V,orraztu,вчеша
1469,schmücken::V,apaindu,накича
1470,sagen::V,esan,кажа
1471,sprechen::V,mintzatu,говоря
1472,sprechen::V,hitz egin,говоря
1473,reden::V,hitz egin,говоря
1474,sich unterhalten::V,solastu,разговарям
1475,sich unterhalten::V,solas egin,разговарям
1476,fragen::V,galdetu,запитам
1477,bitten::V,eskatu,моля
1478,bitten::V,galdegin,моля
1479,erzählen::V,edestu,разкажа
1480,erzählen::V,kontatu,разкажа
1481,mitteilen::V,jakinarazi,съобщя
1482,nennen::V,izena eman,нарека
1483,rufen::V,dei egin,викам
1484,rufen::V,dei egin,повикам
1485,prahlen::V,harrokerian ibili,хваля се
1486,prahlen::V,ahoberokeriak esan,хваля се
1487,übersetzen::V,itzuli,преведа
1488,denken::V,pentsatu,мисля
1489,denken::V,gogoeta egin,мисля
1490,glauben::V,sinetsi,вярвам
1491,bemerken::V,ohartu,забележа
1492,bemerken::V,konturatu,забележа
1493,erkennen::V,ezagutu,позная
1494,erkennen::V,antzeman,позная
1495,begreifen::V,ulertu,схвана
1496,verstehen::V,aditu,разбера
1497,lernen::V,ikasi,уча се
1498,wissen::V,jakin,зная
1499,sich erinnern an::V,gogoratu,спомня си за
1500,sich erinnern an::V,gogoan izan,спомня си за
1501,vergessen::V,ahaztu,забравя
1502,vergessen::V,ahantzi,забравя
1503,messen::V,neurtu,меря
1504,zählen::V,zenbatu,броя
1505,zählen::V,kopuratu,броя
1506,rechnen::V,kalkulatu,сметна
1507,lesen::V,irakurri,чета
1508,malen::V,margotu,рисувам
1509,zeichnen::V,marraztu,рисувам
1510,schreiben::V,idatzi,пиша
1511,besitzen::V,ukan,имам
1512,besitzen::V,ukan,притежавам
1513,besitzen::V,eduki,имам
1514,besitzen::V,eduki,притежавам
1515,kaufen::V,erosi,купя
1516,kaufen::V,erosi,купувам
1517,verkaufen::V,saldu,продам
1518,bezahlen::V,ordaindu,заплатя
1519,zahlen::V,ordaindu,платя
1520,beherrschen::V,menpean izan,владея
1521,ertragen::V,jasan,понеса
1522,ertragen::V,pairatu,понеса
