,Concept_ID,la,el
746,rückwärts::ADV,retro,πίσω
747,zurück::ADV,retro,πίσω
748,unten::ADV,infra,κάτω
749,hinab::ADV,pessum,προς τα κάτω
750,oben::ADV,supra,πάνω
751,oben::ADV,supra,επάνω
752,hinauf::ADV,sursum,προς τα πάνω
753,überall::ADV,ubique,παντού
754,nicht::ADV,non,δεν
755,ein wenig::ADV,paulum,λιγάκι
756,kaum::ADV,vix,μόλις
757,kaum::ADV,aegre,μόλις
758,sehr::ADV,valde,πολύ
759,sehr::ADV,magnopere,πολύ
760,so::ADV,ita,έτσι
761,noch::ADV,etiam,ακόμα
762,nur::ADV,solum,μόνο
763,nur::ADV,tantum,μόνο
764,schon::ADV,iam,ήδη
765,schon::ADV,iam,κιόλας
766,wieder::ADV,rursus,ξανά
767,vergebens::ADV,frustra,μάταια
768,vor::PRP,ante,μπροστά σε
769,vor::PRP,ante,μπροστά από
770,hinter::PRP,post,πίσω από 
771,unter::PRP,sub,υπό
772,unter::PRP,sub,κάτω από
773,durch::PRP,per,διά
774,durch::PRP,per,διά μέσου
775,neben::PRP,iuxta,δίπλα σε
776,zwischen::PRP,inter,μεταξύ
777,zwischen::PRP,inter,ανάμεσα σε
778,wegen::PRP,propter,για
779,wegen::PRP,propter,λόγω
780,dies::PRN,hoc,αυτό
781,das::PRN,id,το
782,alles::PRN,omnia,όλα
783,ich::PRN,ego,εγώ
784,du::PRN,tu,σύ
785,du::PRN,tu,εσύ
786,er::PRN,is,αυτός
787,er::PRN,ille,αυτός
788,wir::PRN,nos,εμείς
789,ihr::PRN,vos,εσείς
790,sie::PRN,ii,αυτοί
791,sie::PRN,illi,αυτοί
792,was::FPRN,quid,τι
793,wer::FPRN,quis,ποιος
794,wo::FADV,ubi,πού
795,wohin::FADV,quo,πού
796,wohin::FADV,quo,για πού
797,wie::FADV,quomodo,πώς
798,warum::FADV,cur,γιατί
799,wieviel::FNUM,quantum,πόσος
800,eins::NUM,unus,ένα
801,zwei::NUM,duo,δύο
802,drei::NUM,tres,τρία
803,drei::NUM,tres,τρεις
804,vier::NUM,quattuor,τέσσερα
805,vier::NUM,quattuor,τέσσερις
806,fünf::NUM,quinque,πέντε
807,sechs::NUM,sex,έξι
808,sieben::NUM,septem,εφτά
809,acht::NUM,octo,οχτώ
810,neun::NUM,novem,εννιά
811,zehn::NUM,decem,δέκα
812,elf::NUM,undecim,έντεκα
813,zwölf::NUM,duodecim,δώδεκα
814,zwanzig::NUM,viginti,είκοσι
815,dreißig::NUM,triginta,τριάντα
816,vierzig::NUM,quadraginta,σαράντα
817,fünfzig::NUM,quinquaginta,πενήντα
818,sechzig::NUM,sexaginta,εξήντα
819,siebzig::NUM,septuaginta,εβδομήντα
820,achtzig::NUM,octoginta,ογδόντα
821,neunzig::NUM,nonaginta,ενενήντα
822,hundert::NUM,centum,εκατό
823,tausend::NUM,mille,χίλιοι
824,und::CNJ,et,και
825,und::CNJ,-que,και
826,oder::CNJ,vel,ή
827,stehen::V,stare,στέκομαι
828,stehen::V,stare,είμαι όρθιος
829,sitzen::V,sedere,κάθομαι
830,liegen::V,iacere,είμαι ξαπλωμένος
831,hängen::V,pendere,κρέμομαι
832,werden::V,fieri,γίνομαι
833,passieren::V,accidere,συμβαίνω
834,beginnen::V,incipere,αρχίζω
835,enden::V,finem habere,τελειώνω
836,wechseln::V,mutari,αλλάζω
837,aufgehen[Sonne]::V,oriri,βγαίνω
838,aufgehen[Sonne]::V,oriri,ανατέλλω
839,untergehen[Sonne]::V,occidere,δύω
840,untergehen[Sonne]::V,occidere,βασιλεύω
841,scheinen[Sonne]::V,lucere,λάμπω
842,donnern::V,tonare,βροντώ
843,wehen::V,flare,φυσώ
844,strömen::V,fluere,ρέω
845,strömen::V,fluere,τρέχω
846,fließen::V,manare,ρέω
847,sich drehen::V,torqueri,γυρίζω
848,sich drehen::V,torqueri,στρέφομαι
849,schwanken::V,vacillare,ταλαντεύομαι
850,schwingen::V,vibrare,αιωρούμαι
851,schwingen::V,vibrare,ταλαντεύομαι
852,fallen::V,cadere,πέφτω
853,brennen::V,ardere,καίω
854,rauchen::V,fumare,καπνίζω
855,regnen::V,pluere,βρέχω
856,gefrieren::V,congelari,παγώνω
857,tauen::V,rorare,λειώνω
858,schmelzen::V,liquescere,λειώνω
859,trocknen::V,arescere,στεγνώνω
860,sieden::V,fervere,βράζω
861,faulen::V,putescere,σαπίζω
862,verfaulen::V,putescere,σαπίζω
863,reißen::V,scindi,σχίζω
864,versinken::V,mergi,βουλιάζω
865,versinken::V,mergi,βυθίζομαι
866,vergehen::V,praeterire,περνώ
867,erscheinen::V,apparere,εμφανίζομαι
868,verschwinden::V,discedere,χάνομαι
869,verschwinden::V,discedere,εξαφανίζομαι
870,sinken::V,labi,κατεβαίνω
871,abnehmen::V,deminui,μειώνομαι 
872,zunehmen::V,augeri,αυξάνω
873,zunehmen::V,augeri,μεγαλώνω
874,steigen::V,augescere,ανεβαίνω
875,wachsen::V,crescere,μεγαλώνω
876,glänzen::V,splendere,γυαλίζω
877,funkeln::V,micare,αστράφτω
878,funkeln::V,micare,σπιθοβολώ
879,lärmen::V,strepere,θορυβώ
880,läuten::V,sonare,χτυπώ 
881,klingeln::V,tinnire,κουδουνίζω
882,klirren::V,crepare,κουδουνίζω
883,brausen::V,saevire,βουΐζω
884,rauschen::V,crepare,βουΐζω
885,klingen::V,sonare,ηχώ
886,bellen::V,latrare,γαυγίζω
887,heulen::V,ululare,ουρλιάζω
888,blasen::V,flare,φυσώ
889,pfeifen::V,sibilare,σφυρίζω
890,schreien::V,clamare,κραυγάζω
891,stöhnen::V,gemere,βογγώ
892,zittern::V,tremere,τρέμω
893,zittern::V,trepidare,τρέμω
894,leben::V,vivere,ζω
895,geboren werden::V,nasci,γεννιέμαι
896,atmen::V,spirare,αναπνέω
897,trinken::V,bibere,πίνω
898,essen::V,edere,τρώω
899,schlucken::V,devorare,καταπίνω
900,müde werden::V,fatigari,κουράζομαι
901,einschlafen::V,obdormiscere,αποκοιμιέμαι
902,schlafen::V,dormire,κοιμάμαι
903,aufwachen::V,expergisci,ξυπνώ
904,aufstehen::V,exsurgere,σηκώνομαι
905,sich erholen::V,se reficere,ξεκουράζομαι
906,krank werden::V,aegrescere,αρρωσταίνω
907,krank sein::V,aegrotare,ασθενώ
908,schmerzen::V,dolere,πονώ
909,husten::V,tussire,βήχω
910,genesen::V,convalescere,θεραπεύομαι
911,sterben::V,mori,πεθαίνω
912,umkommen::V,perire,πεθαίνω
913,sich bewegen::V,se movere,κουνιέμαι
914,sich rühren::V,micare,σαλεύω
915,sich erheben::V,surgere,επαναστατώ
916,sich setzen::V,considere,κάθομαι
917,hinfallen::V,cadere,πέφτω κάτω
918,laufen::V,vadere,τρέχω
919,schreiten::V,gradi,βαδίζω
920,spazierengehen::V,ambulare,κάνω βόλτα
921,spazierengehen::V,ambulare,πηγαίνω περίπατο
922,eilen::V,properare,σπεύδω
923,sich beeilen::V,festinare,βιάζομαι
924,sausen::V,currere,τρέχω γρήγορα
925,rennen::V,currere,τρέχω
926,springen::V,salire,πηδώ
927,klettern::V,niti,σκαρφαλώνω
928,schaukeln::V,oscillare,κουνιέμαι
929,kriechen::V,repere,έρπω
930,kriechen::V,repere,σέρνομαι
931,kriechen::V,serpere,έρπω
932,kriechen::V,serpere,σέρνομαι
933,schwimmen::V,nare,κολυμπώ
934,schwimmen::V,natare,κολυμπώ
935,tauchen::V,mergere,βουτώ
936,rudern::V,remigare,κωπηλατώ
937,fahren::V,vehi,πηγαίνω
938,fliegen::V,volare,πετώ
939,gehen::V,ire,βαδίζω
940,gehen::V,ire,πηγαίνω
941,gehen::V,vadere,βαδίζω
942,gehen::V,vadere,πηγαίνω
943,weggehen::V,abire,φεύγω
944,weggehen::V,discedere,φεύγω
945,abfahren::V,proficisci,ξεκινώ
946,abfahren::V,proficisci,αναχωρώ
947,anhalten::V,consistere,σταματώ
948,hineingehen::V,inire,μπαίνω
949,hineingehen::V,ingredi,μπαίνω
950,eintreten::V,intrare,μπαίνω
951,eintreten::V,intrare,εισέρχομαι
952,kommen::V,venire,έρχομαι
953,ankommen::V,advenire,φτάνω
954,zurückkommen::V,revenire,επιστρέφω
955,bleiben::V,manere,μένω
956,warten::V,opperiri,περιμένω
957,erwarten::V,opperiri,αναμένω
958,erwarten::V,opperiri,περιμένω
959,erwarten::V,expectare,αναμένω
960,erwarten::V,expectare,περιμένω
961,suchen::V,quaerere,ψάχνω
962,finden::V,reperire,βρίσκω
963,versuchen::V,conari,προσπαθώ
964,versuchen::V,temptare,προσπαθώ
965,vorbereiten::V,parare,προετοιμάζω
966,lieben::V,amare,αγαπώ
967,mögen::V,amare,μου αρέσει
968,lachen::V,ridere,γελώ
969,rühren::V,commovere,συγκινώ
970,weinen::V,flere,κλαίω
971,schimpfen::V,increpare,βρίζω
972,sich ärgern::V,indignari,θυμώνω
973,sich fürchten::V,vereri,φοβάμαι
974,fürchten::V,timere,φοβάμαι
975,fliehen::V,fugere,φεύγω
976,flüchten::V,effugere,δραπετεύω
977,sehen::V,videre,βλέπω
978,anschauen::V,aspectare,κοιτάζω
979,ansehen::V,spectare,βλέπω
980,hören::V,audire,ακούω
981,zuhören::V,auscultare,ακούω
982,probieren::V,gustare,δοκιμάζω
983,riechen::V,olfacere,μυρίζω
984,riechen::V,olfacere,οσφραίνομαι
985,fühlen::V,sentire,αισθάνομαι
986,scheinen::V,videri,φαίνομαι
987,zu sehen sein::V,conspici,φαίνομαι
988,vernehmen::V,comperire,ακούω
989,vernehmen::V,comperire,μαθαίνω
990,frieren::V,algere,κρυώνω
991,tun::V,facere,κάνω
992,können::V,posse,ξέρω
993,können::V,posse,μπορώ
994,wollen::V,velle,θέλω
995,anfangen::V,incipere,αρχίζω
996,beenden::V,finire,τελειώνω
997,aufhören::V,desistere,παύω
998,gelingen::V,contingere,πετυχαίνω
999,geraten::V,evenire,γίνομαι
1000,öffnen::V,aperire,ανοίγω
1001,schließen::V,claudere,κλείνω
1002,stellen::V,sistere,θέτω
1003,setzen::V,ponere,θέτω
1004,legen::V,ponere,θέτω
1005,berühren::V,tangere,εγγίζω
1006,verbinden::V,iungere,συνδέω
1007,bedecken::V,tegere,σκεπάζω
1008,bedecken::V,operire,σκεπάζω
1009,aufhängen::V,suspendere,κρεμώ
1010,anzünden::V,accendere,ανάβω
1011,anzünden::V,inflammare,ανάβω
1012,aufheben::V,tollere,σηκώνω
1013,zurücklassen::V,relinquere,εγκαταλείπω
1014,verlieren::V,perdere,χάνω
1015,verlieren::V,amittere,χάνω
1016,fallen lassen::V,dimittere,αφήνω να πέσει
1017,machen::V,facere,κάνω
1018,machen::V,facere,φτιάχνω
1019,herstellen::V,fabricare,κατασκευάζω
1020,bauen::V,construere,χτίζω
1021,bauen::V,construere,οικοδομώ
1022,reparieren::V,reparare,επισκευάζω
1023,reparieren::V,reparare,επιδιορθώνω
1024,verbessern::V,emendare,βελτιώνω
1025,verbessern::V,emendare,καλυτερεύω
1026,ändern::V,mutare,αλλάζω
1027,graben::V,fodere,σκάβω
1028,beugen::V,flectere,λυγίζω
1029,biegen::V,curvare,κάμπτω
1030,drehen::V,torquere,στρέφω
1031,wenden::V,vertere,γυρίζω
1032,umdrehen::V,convertere,γυρίζω
1033,heben::V,tollere,υψώνω
1034,heben::V,tollere,σηκώνω
1035,hochheben::V,levare,υψώνω
1036,hochheben::V,levare,σηκώνω
1037,ergreifen::V,capessere,πιάνω
1038,ergreifen::V,capessere,αρπάζω
1039,halten::V,tenere,βαστώ
1040,drücken::V,premere,πιέζω
1041,schieben::V,promovere,σπρώχνω
1042,kratzen::V,radere,γρατσουνίζω
1043,lecken::V,lambere,γλείφω
1044,beißen::V,mordere,δαγκάνω
1045,abreißen::V,avellere,κόβω
1046,abreißen::V,avellere,σχίζω
1047,abschneiden::V,desecare,αποκόπτω
1048,binden::V,ligare,δένω
1049,stecken::V,inserere,χώνω
1050,brechen::V,rumpere,σπάζω
1051,klopfen::V,pultare,χτυπώ
1052,klopfen::V,pultare,τινάζω
1053,hauen::V,ferire,χτυπώ
1054,kleben::V,agglutinare,κολλώ
1055,reiben::V,terere,τρίβω
1056,streichen::V,oblinere,αλείφω
1057,schleifen::V,acuere,ακονίζω
1058,schneiden::V,secare,κόβω
1059,rütteln::V,quassare,σείω
1060,rütteln::V,quassare,τινάζω
1061,schütteln::V,quatere,σείω
1062,schütteln::V,quatere,κουνώ
1063,schwenken::V,ventilare,κουνώ
1064,schütten::V,fundere,χύνω
1065,füllen::V,complere,γεμίζω
1066,einwickeln::V,involvere,τυλίγω
1067,tragen::V,ferre,φέρνω
1068,tragen::V,portare,φέρνω
1069,schleppen::V,pertrahere,κουβαλώ
1070,ziehen::V,trahere,τραβώ
1071,aufbewahren::V,asservare,φυλάω
1072,werfen::V,iacere,ρίχνω
1073,fangen::V,capere,πιάνω
1074,packen::V,capessere,τσακώνω
1075,verstecken::V,abdere,κρύβω
1076,teilen::V,partiri,μερίζω
1077,teilen::V,dividere,μερίζω
1078,schicken::V,mittere,στέλνω
1079,bringen::V,apportare,φέρνω
1080,hinzufügen::V,addere,προσθέτω
1081,bekommen::V,adipisci,προσκομίζω
1082,erhalten::V,accipere,παίρνω
1083,erhalten::V,accipere,λαμβάνω
1084,nehmen::V,sumere,πιάνω
1085,nehmen::V,sumere,παίρνω
1086,wählen::V,eligere,εκλέγω
1087,auswählen::V,deligere,διαλέγω
1088,bewahren::V,conservare,διατηρώ
1089,behindern::V,impedire,εμποδίζω
1090,verderben::V,corrumpere,χαλώ
1091,beschädigen::V,laedere,ζημιώνω
1092,zerbrechen::V,rumpere,σπάζω
1093,zerbrechen::V,frangere,σπάζω
1094,zerreißen::V,discindere,σχίζω
1095,zerstören::V,delere,καταστρέφω
1096,verbrennen::V,urere,καίω
1097,verbrennen::V,cremare,καίω
1098,geben::V,dare,δίνω
1099,reichen::V,praebere,δίνω
1100,schenken::V,donare,χαρίζω
1101,schenken::V,largiri,χαρίζω
1102,versprechen::V,polliceri,υπόσχομαι
1103,versprechen::V,promittere,υπόσχομαι
1104,loben::V,laudare,επαινώ
1105,küssen::V,osculari,φιλώ
1106,zudecken::V,tegere,σκεπάζω
1107,wecken::V,excitare,ξυπνώ
1108,zeigen::V,monstrare,δείχνω
1109,führen::V,ducere,οδηγώ
1110,lehren::V,docere,διδάσκω
1111,unterrichten::V,instituere,διδάσκω
1112,aufziehen::V,nutrire,ανατρέφω
1113,leiten::V,ducere,ηγούμαι
1114,leiten::V,ducere,διευθύνω
1115,antreiben::V,incitare,σπρώχνω
1116,antreiben::V,incitare,παρακινώ
1117,lassen::V,iubere,αφήνω
1118,einladen::V,invitare,προσκαλώ
1119,vereinigen::V,coniungere,ενώνω
1120,besuchen::V,visere,επισκέπτομαι
1121,treffen::V,convenire,συναντώ
1122,sich versammeln::V,convenire,μαζεύομαι
1123,spielen::V,ludere,παίζω
1124,singen::V,cantare,τραγουδώ
1125,tanzen::V,saltare,χορεύω
1126,sich trennen::V,digredi,αποχωρίζομαι
1127,sich trennen::V,discedere,αποχωρίζομαι
1128,verlassen::V,deserere,εγκαταλείπω
1129,verlassen::V,relinquere,εγκαταλείπω
1130,retten::V,servare,σώζω
1131,bewachen::V,custodire,φρουρώ
1132,schützen::V,tueri,προστατεύω
1133,schützen::V,tutari,προστατεύω
1134,verteidigen::V,defendere,υπερασπίζω
1135,sich schlagen::V,luctari,χτυπιέμαι
1136,schießen::V,iaculari,πυροβολώ
1137,siegen::V,vincere,νικώ
1138,ärgern::V,irritare,τσαντίζω
1139,schlagen::V,ferire,χτυπώ
1140,treten::V,calcare,κλοτσώ
1141,stechen::V,pungere,τρυπώ
1142,stoßen::V,tundere,ωθώ
1143,stoßen::V,tundere,σπρώχνω
1144,stehlen::V,furari,κλέβω
1145,stören::V,turbare,διαταράσσω
1146,belästigen::V,obtundere,ενοχλώ
1147,verbergen::V,celare,κρύβω
1148,verbergen::V,occultare,κρύβω
1149,täuschen::V,fallere,παραπλανώ
1150,betrügen::V,fraudare,απατώ
1151,töten::V,necare,σκοτώνω
1152,töten::V,necare,θανατώνω
1153,töten::V,caedere,σκοτώνω
1154,töten::V,caedere,θανατώνω
1155,wohnen::V,habitare,μένω
1156,wohnen::V,habitare,κατοικώ
1157,arbeiten::V,laborare,δουλεύω
1158,arbeiten::V,laborare,εργάζομαι
1159,sammeln::V,colligere,μαζεύω
1160,sammeln::V,colligere,συλλέγω
1161,pflücken::V,carpere,κόβω
1162,jagen::V,venari,κυνηγώ
1163,fischen::V,piscari,ψαρεύω
1164,fassen::V,capere,πιάνω
1165,hüten::V,custodire,φυλάγω
1166,hüten::V,custodire,προσέχω
1167,treiben::V,agere,οδηγώ
1168,anbinden::V,alligare,δένω
1169,füttern::V,nutrire,ταΐζω
1170,melken::V,mulgere,αρμέγω
1171,hacken::V,findere,κόβω
1172,gießen::V,rigare,ποτίζω
1173,reifen::V,maturescere,ωριμάζω
1174,zubereiten::V,apparare,ετοιμάζω
1175,kochen::V,coquere,βράζω
1176,backen::V,coquere,ψήνω
1177,braten::V,torrere,τηγανίζω
1178,umrühren::V,commovere,ανακατεύω
1179,stricken::V,texere,πλέκω
1180,nähen::V,suere,ράβω
1181,färben::V,tingere,βάφω
1182,färben::V,tingere,χρωματίζω
1183,reinigen::V,purgare,καθαρίζω
1184,waschen::V,lavare,πλένω
1185,abwischen::V,abstergere,σφουγγίζω
1186,spülen::V,perluere,ξεπλένω
1187,fegen::V,verrere,σκουπίζω
1188,kehren::V,purgare,σκουπίζω
1189,baden::V,lavari,κάνω μπάνιο
1190,sich waschen::V,lavari,πλένομαι
1191,ausziehen::V,exuere,βγάζω
1192,anziehen::V,induere,φορώ
1193,sich anziehen::V,vestiri,ντύνομαι
1194,kämmen::V,pectere,χτενίζω
1195,schmücken::V,ornare,στολίζω
1196,schmücken::V,decorare,στολίζω
1197,sagen::V,dicere,λέω
1198,sprechen::V,fari,μιλώ
1199,reden::V,loqui,μιλώ
1200,reden::V,loqui,κουβεντιάζω
1201,sich unterhalten::V,colloqui,συνομιλώ
1202,sich unterhalten::V,colloqui,κουβεντιάζω
1203,sich unterhalten::V,disputare,συνομιλώ
1204,sich unterhalten::V,disputare,κουβεντιάζω
1205,fragen::V,rogare,ρωτώ
1206,fragen::V,quaerere,ρωτώ
1207,bitten::V,orare,ζητώ
1208,bitten::V,orare,παρακαλώ
1209,bitten::V,rogare,ζητώ
1210,bitten::V,rogare,παρακαλώ
1211,erzählen::V,narrare,διηγούμαι
1212,mitteilen::V,communicare,πληροφορώ
1213,nennen::V,appellare,ονομάζω
1214,rufen::V,vocare,φωνάζω
1215,prahlen::V,gloriari,καυχιέμαι
1216,übersetzen::V,vertere,μεταφράζω
1217,denken::V,cogitare,σκέφτομαι
1218,glauben::V,credere,πιστεύω
1219,bemerken::V,animadvertere,παρατηρώ
1220,erkennen::V,cognoscere,αναγνωρίζω
1221,begreifen::V,comprehendere,καταλαβαίνω
1222,verstehen::V,intellegere,ακούω
1223,lernen::V,discere,μαθαίνω
1224,wissen::V,scire,ξέρω
1225,sich erinnern an::V,meminisse,θυμάμαι
1226,vergessen::V,oblivisci,ξεχνώ
1227,messen::V,metiri,μετρώ
1228,zählen::V,numerare,μετρώ
1229,rechnen::V,reri,λογαριάζω
1230,rechnen::V,calculare,λογαριάζω
1231,lesen::V,legere,διαβάζω
1232,malen::V,pingere,ζωγραφίζω
1233,zeichnen::V,scribere,σχεδιάζω
1234,schreiben::V,scribere,γράφω
1235,besitzen::V,possidere,κατέχω
1236,kaufen::V,emere,αγοράζω
1237,verkaufen::V,vendere,πουλώ
1238,bezahlen::V,pendere,πληρώνω
1239,zahlen::V,solvere,πληρώνω
1240,beherrschen::V,regere,κυριαρχώ
1241,beherrschen::V,imperare,κυριαρχώ
1242,ertragen::V,tolerare,βαστώ
1243,ertragen::V,tolerare,αντέχω
1244,ertragen::V,sustinere,βαστώ
1245,ertragen::V,sustinere,αντέχω
1246,wünschen::V,,εύχομαι
1247,wiegen::V,,κουνώ
1248,wiegen::V,,νανουρίζω
