,Concept_ID,sv,cs
856,tausend::NUM,tusen,tisíc
857,und::CNJ,och,a
858,oder::CNJ,eller,nebo
859,stehen::V,stå,stát
860,sitzen::V,sitta,sedět
861,liegen::V,ligga,ležet
862,hängen::V,hänga,viset
863,werden::V,bli,stát se
864,passieren::V,ske,stát se
865,passieren::V,hända,stát se
866,beginnen::V,börja,počít
867,enden::V,ända,končit
868,enden::V,ända,skončit
869,wechseln::V,växla,měnit se
870,aufgehen[Sonne]::V,gå upp,vyjít
871,untergehen[Sonne]::V,gå ned,zapadnout
872,scheinen[Sonne]::V,skina,svítit
873,donnern::V,dundra,hřmět
874,wehen::V,blåsa,vát
875,wehen::V,blåsa,vanout
876,strömen::V,forsa,proudit
877,strömen::V,strömma,proudit
878,fließen::V,flyta,téct
879,sich drehen::V,snurra,točit se
880,schwanken::V,vackla,kolísat
881,schwanken::V,vackla,houpat se
882,schwingen::V,svinga,kývat se
883,fallen::V,falla,padat
884,brennen::V,brinna,hořet
885,rauchen::V,ryka,kouřit
886,regnen::V,regna,pršet
887,gefrieren::V,frysa,zamrznout
888,tauen::V,töa,tát
889,schmelzen::V,smälta,tavit
890,trocknen::V,torka,schnout
891,sieden::V,koka,vřít
892,sieden::V,sjuda,vřít
893,faulen::V,ruttna,hnít
894,verfaulen::V,ruttna,shnít
895,reißen::V,brista,roztrhat se
896,versinken::V,sjunka,topit se
897,versinken::V,sjunka,ponořit se
898,vergehen::V,förgå,plynout
899,erscheinen::V,synas,objevit se
900,erscheinen::V,visa sig,objevit se
901,verschwinden::V,försvinna,zmizet
902,sinken::V,sjunka,klesat
903,abnehmen::V,avta,ubýt
904,abnehmen::V,minskas,ubýt
905,zunehmen::V,tilltaga,přibýt
906,steigen::V,stiga,stoupat
907,wachsen::V,växa,růst
908,glänzen::V,glimma,lesknout se
909,funkeln::V,tindra,jiskřit se
910,funkeln::V,gnistra,jiskřit se
911,lärmen::V,bråka,dělat hluk
912,lärmen::V,väsnas,dělat hluk
913,läuten::V,ringa,zvonit
914,klingeln::V,ringa,zvonit
915,klirren::V,klirra,řinčet
916,brausen::V,brusa,hučet
917,rauschen::V,susa,šumět
918,klingen::V,låta,znít
919,klingen::V,klinga,znít
920,bellen::V,skälla,štěkat
921,heulen::V,yla,výt
922,heulen::V,tjuta,výt
923,blasen::V,blåsa,foukat
924,pfeifen::V,vissla,pískat
925,schreien::V,skrika,křičet
926,stöhnen::V,stöna,sténat
927,zittern::V,darra,třást se
928,zittern::V,skälva,třást se
929,leben::V,leva,žít
930,geboren werden::V,födas,rodit se
931,atmen::V,andas,dýchat
932,trinken::V,dricka,pít
933,essen::V,äta,jíst
934,schlucken::V,svälja,polykat
935,müde werden::V,tröttna,unavit se
936,einschlafen::V,somna,usnout
937,schlafen::V,sova,spát
938,aufwachen::V,vakna,probudit se
939,aufstehen::V,stiga upp,vstát
940,sich erholen::V,repa sig,zotavovat se
941,sich erholen::V,hämta sig,zotavovat se
942,krank werden::V,insjukna,onemocnět
943,krank sein::V,vara sjuk,být nemocný
944,schmerzen::V,smärta,bolet
945,schmerzen::V,göra ont,bolet
946,husten::V,hosta,kašlat
947,genesen::V,tillfriskna,uzdravit se
948,sterben::V,dö,umřít
949,umkommen::V,omkomma,zahynout
950,sich bewegen::V,röra sig,pohnout se
951,sich rühren::V,röra på sig,hnout se
952,sich erheben::V,resa sig,zdvihnout se
953,sich setzen::V,sätta sig,posadit se
954,hinfallen::V,falla omkull,upadnout
955,laufen::V,löpa,běžet
956,schreiten::V,skrida,kráčet
957,spazierengehen::V,promenera,procházet se
958,eilen::V,ila,spěchat
959,sich beeilen::V,skynda sig,pospíšit si
960,sausen::V,susa,fičet
961,rennen::V,löpa,pádit
962,rennen::V,springa,pádit
963,springen::V,hoppa,skákat
964,klettern::V,klättra,lézt
965,klettern::V,klättra,šplhat
966,schaukeln::V,gunga,houpat
967,kriechen::V,kräla,lézt
968,kriechen::V,kräla,plazit se
969,schwimmen::V,simma,plavat
970,tauchen::V,dyka,nořit se
971,rudern::V,ro,veslovat
972,fahren::V,köra,jet
973,fahren::V,köra,jezdit
974,fliegen::V,flyga,létat
975,gehen::V,gå,jít
976,weggehen::V,gå bort,odejít
977,abfahren::V,resa,odjet
978,abfahren::V,avresa,odjet
979,anhalten::V,stanna,zastavit se
980,hineingehen::V,gå in,vcházet se
981,eintreten::V,träda in,vstoupit
982,kommen::V,komma,přijít
983,ankommen::V,ankomma,dojít
984,zurückkommen::V,återkomma,vrátit se
985,bleiben::V,bli,zůstat
986,bleiben::V,förbli,zůstat
987,warten::V,vänta,čekat
988,erwarten::V,vänta,čekat na
989,suchen::V,leta,hledat
990,finden::V,finna,najít
991,versuchen::V,försöka,zkoušet
992,vorbereiten::V,förbereda,připravit
993,lieben::V,älska,milovat
994,mögen::V,tycka om,mít rád
995,lachen::V,skratta,smát se
996,rühren::V,röra,dojmout
997,weinen::V,gråta,plakat
998,schimpfen::V,skälla,nadávat
999,sich ärgern::V,förargas,pohoršit se
1000,sich fürchten::V,vara rädd,bát se
1001,fürchten::V,frukta,bát se
1002,fliehen::V,fly,utéct
1003,fliehen::V,rymma,utéct
1004,flüchten::V,fly,prchnout
1005,sehen::V,se,vidět
1006,anschauen::V,se på,podívat se na
1007,anschauen::V,betrakta,podívat se na
1008,ansehen::V,åse,sledovat
1009,hören::V,höra,slyšet
1010,zuhören::V,höra på,poslouchat
1011,zuhören::V,lyssna till,poslouchat
1012,probieren::V,smaka,ochutnávat
1013,probieren::V,smaka på,ochutnávat
1014,riechen::V,lukta,cítit
1015,fühlen::V,känna,cítit
1016,scheinen::V,verka,zdát se
1017,scheinen::V,tyckas,zdát se
1018,zu sehen sein::V,synas,moci být viděn
1019,zu sehen sein::V,kunna ses,moci být viděn
1020,vernehmen::V,få veta,uslyšet
1021,vernehmen::V,förnimma,uslyšet
1022,frieren::V,frysa,mrznout
1023,tun::V,göra,dělat
1024,können::V,kunna,moct
1025,wollen::V,vilja,chtít
1026,anfangen::V,börja,začít
1027,beenden::V,avsluta,ukončit
1028,aufhören::V,sluta,přestat
1029,aufhören::V,upphöra,přestat
1030,gelingen::V,lyckas,podařit se
1031,geraten::V,bli,dařit se
1032,öffnen::V,öppna,otevřít
1033,schließen::V,låsa,zavřít
1034,schließen::V,stänga,zavřít
1035,stellen::V,ställa,postavit
1036,setzen::V,sätta,posadit
1037,legen::V,lägga,klást
1038,legen::V,lägga,položit
1039,berühren::V,beröra,dotýkat se
1040,verbinden::V,förbinda,spojit
1041,bedecken::V,täcka,pokrýt
1042,bedecken::V,betäcka,pokrýt
1043,aufhängen::V,hänga,oběsit
1044,aufhängen::V,hänga,pověsit
1045,aufhängen::V,hänga upp,oběsit
1046,aufhängen::V,hänga upp,pověsit
1047,anzünden::V,tända,zapálit
1048,anzünden::V,tända,podpálit
1049,anzünden::V,antända,zapálit
1050,anzünden::V,antända,podpálit
1051,anzünden::V,tända på,zapálit
1052,anzünden::V,tända på,podpálit
1053,aufheben::V,lyfta,zvednout
1054,aufheben::V,lyfta,zdvihnout
1055,zurücklassen::V,lämna,zanechat
1056,zurücklassen::V,efterlämna,zanechat
1057,verlieren::V,mista,ztratit
1058,verlieren::V,förlora,ztratit
1059,fallen lassen::V,tappa,upustit
1060,fallen lassen::V,släppa,upustit
1061,machen::V,göra,udělat
1062,herstellen::V,tillverka,vyrobit
1063,herstellen::V,framställa,vyrobit
1064,bauen::V,bygga,stavět
1065,bauen::V,bygga,budovat
1066,reparieren::V,reparera,opravit
1067,verbessern::V,rätta,zlepšit
1068,verbessern::V,förbättra,zlepšit
1069,ändern::V,ändra,změnit
1070,ändern::V,förändra,změnit
1071,graben::V,gräva,rýt
1072,graben::V,gräva,kopat
1073,beugen::V,böja,ohnout
1074,biegen::V,böja,ohnout
1075,biegen::V,kröka,ohnout
1076,drehen::V,vrida,točit
1077,wenden::V,vända,obrátit
1078,umdrehen::V,vrida om,obrátit
1079,heben::V,häva,zdvihnout
1080,hochheben::V,lyfta,zvednout
1081,ergreifen::V,gripa,chopit se
1082,halten::V,hålla,držet
1083,drücken::V,trycka,stisknout
1084,schieben::V,skjuta,posouvat
1085,kratzen::V,riva,škrábat
1086,kratzen::V,skrapa,škrábat
1087,lecken::V,slicka,lízat
1088,beißen::V,bita,kousat
1089,abreißen::V,slita_av,utrhat
1090,abreißen::V,slita_av,odtrhat
1091,abreißen::V,riva_av,utrhat
1092,abreißen::V,riva_av,odtrhat
1093,abschneiden::V,skära av,uřezat
1094,abschneiden::V,skära av,ukrojit
1095,binden::V,binda,přivázat
1096,stecken::V,sticka,strčit
1097,brechen::V,bryta,lomit
1098,brechen::V,brista,lomit
1099,klopfen::V,banka,ťukat
1100,klopfen::V,banka,klepat
1101,klopfen::V,klappa,ťukat
1102,klopfen::V,klappa,klepat
1103,hauen::V,hugga,bít
1104,kleben::V,klistra,lepit
1105,reiben::V,gnida,třít
1106,streichen::V,smörja,mazat
1107,schleifen::V,slipa,brousit
1108,schneiden::V,skära,řezat
1109,schneiden::V,skära,střihat
1110,schneiden::V,klippa,řezat
1111,schneiden::V,klippa,střihat
1112,rütteln::V,skaka,třást
1113,rütteln::V,skaka,otřást
1114,schütteln::V,rista,třást
1115,schütteln::V,rista,zatřást
1116,schwenken::V,svänga,mávat
1117,schütten::V,hälla,nasypat
1118,füllen::V,fylla,naplnit
1119,einwickeln::V,slå in,zavinout
1120,einwickeln::V,veckla in,zavinout
1121,tragen::V,bära,nést
1122,schleppen::V,släpa,vléct
1123,ziehen::V,dra,tahat
1124,ziehen::V,dra,táhnout
1125,aufbewahren::V,förvara,schovat
1126,aufbewahren::V,ta vara på,schovat
1127,werfen::V,kasta,házet
1128,fangen::V,fånga,chytat
1129,packen::V,gripa,uchvátit
1130,packen::V,gripa tag,uchvátit
1131,verstecken::V,gömma,schovat
1132,teilen::V,dela,rozdělit
1133,schicken::V,skicka,posílat
1134,bringen::V,bringa,přinést
1135,hinzufügen::V,tillägga,připojit
1136,bekommen::V,få,dostat
1137,bekommen::V,erhålla,dostat
1138,erhalten::V,få,uchovat
1139,erhalten::V,erhålla,uchovat
1140,nehmen::V,ta,vzít
1141,nehmen::V,taga,vzít
1142,wählen::V,välja,zvolit
1143,auswählen::V,utvälja,vybrat
1144,bewahren::V,bevara,uchránit
1145,behindern::V,hindra,překážet
1146,behindern::V,förhindra,překážet
1147,verderben::V,förstöra,zkazit
1148,beschädigen::V,skada,porušit
1149,beschädigen::V,skada,poškodit
1150,zerbrechen::V,bryta isär,rozlámat
1151,zerbrechen::V,bryta sönder,rozlámat
1152,zerreißen::V,riva sönder,roztrhnout
1153,zerreißen::V,slita sönder,roztrhnout
1154,zerstören::V,förstöra,zničit
1155,verbrennen::V,bränna,spálit
1156,verbrennen::V,bränna upp,spálit
1157,geben::V,ge,dát
1158,reichen::V,räcka,podat
1159,schenken::V,skänka,darovat
1160,versprechen::V,lova,slíbit
1161,wünschen::V,önska,přát
1162,loben::V,lova,chválit
1163,loben::V,beröma,chválit
1164,küssen::V,pussa,líbat
1165,wiegen::V,vagga,chovat
1166,wiegen::V,vagga,kolébat
1167,zudecken::V,täcka,přikrýt
1168,zudecken::V,täcka,přiklopit
1169,wecken::V,väcka,vzbudit
1170,zeigen::V,visa,ukázat
1171,führen::V,föra,vést
1172,lehren::V,lära,učit
1173,unterrichten::V,undervisa,vyučovat
1174,aufziehen::V,uppfostra,vychovat
1175,leiten::V,leda,vodit
1176,antreiben::V,driva på,nutit
1177,lassen::V,få att,dát
1178,einladen::V,bjuda,pozvat
1179,einladen::V,inbjuda,pozvat
1180,vereinigen::V,förena,spojit
1181,besuchen::V,besöka,návštívit
1182,treffen::V,möta,potkat
1183,treffen::V,träffa,potkat
1184,sich versammeln::V,församla sig,shromáždit se
1185,spielen::V,leka,hrát
1186,spielen::V,spela,hrát
1187,singen::V,sjunga,zpívat
1188,tanzen::V,dansa,tančit
1189,sich trennen::V,skiljas,rozejít se
1190,verlassen::V,lämna,opustit
1191,verlassen::V,överge,opustit
1192,retten::V,rädda,zachránit
1193,bewachen::V,bevaka,hlídat
1194,schützen::V,skydda,chránit
1195,schützen::V,beskydda,chránit
1196,verteidigen::V,försvara,obhájit
1197,sich schlagen::V,slåss,bít se
1198,schießen::V,skjuta,střílet
1199,siegen::V,segra,zvítězit
1200,ärgern::V,förarga,zlobit
1201,ärgern::V,förarga,pohoršit
1202,schlagen::V,slå,udeřit
1203,schlagen::V,slå,praštit
1204,treten::V,sparka,kopnout
1205,stechen::V,sticka,bodnout
1206,stechen::V,sticka,píchnout
1207,stoßen::V,stöta,strčit
1208,stehlen::V,stjäla,ukrást
1209,stören::V,störa,vyrušit
1210,belästigen::V,genera,obtěžovat
1211,belästigen::V,besvära,obtěžovat
1212,verbergen::V,dölja,skrýt
1213,täuschen::V,vilseleda,klamat
1214,betrügen::V,bedra,podvést
1215,töten::V,döda,zabít
1216,wohnen::V,bo,bydlit
1217,arbeiten::V,arbeta,pracovat
1218,sammeln::V,samla,sebrat
1219,pflücken::V,plocka,česat
1220,jagen::V,jaga,uhonit
1221,fischen::V,fiska,chytat ryby
1222,fassen::V,fånga,ulovit
1223,hüten::V,vakta,pást
1224,treiben::V,driva,hnát
1225,anbinden::V,binda fast,přivázat
1226,füttern::V,fodra,krmit
1227,melken::V,mjölka,dojit
1228,hacken::V,hacka,seknout
1229,gießen::V,hälla,zalít
1230,gießen::V,vattna,zalít
1231,reifen::V,mogna,uzrát
1232,zubereiten::V,tillaga,připravit
1233,zubereiten::V,tillreda,připravit
1234,kochen::V,koka,vařit
1235,backen::V,baka,péct
1236,braten::V,steka,smažit
1237,umrühren::V,röra om,zamíchat
1238,stricken::V,sticka,plést
1239,nähen::V,sy,šít
1240,färben::V,färga,nabarvit
1241,reinigen::V,rensa,očistit
1242,reinigen::V,rengöra,očistit
1243,waschen::V,tvätta,mýt
1244,abwischen::V,torka av,utřít
1245,spülen::V,spola,spláchnout
1246,spülen::V,skölja,spláchnout
1247,fegen::V,feja,zamést
1248,kehren::V,sopa,mést
1249,baden::V,bada,koupat se
1250,sich waschen::V,tvätta sig,mýt se
1251,ausziehen::V,ta av,svléct
1252,anziehen::V,ta på,obléct
1253,sich anziehen::V,klä på sig,oblékat se
1254,kämmen::V,kamma,učesat
1255,schmücken::V,pynta,ozdobit
1256,schmücken::V,smycka,ozdobit
1257,sagen::V,säga,říct
1258,sprechen::V,tala,mluvit
1259,reden::V,tala,hovořit
1260,reden::V,prata,hovořit
1261,sich unterhalten::V,prata,povídat se
1262,fragen::V,fråga,zeptat se
1263,fragen::V,spörja,zeptat se
1264,bitten::V,be,prosit
1265,erzählen::V,berätta,povídat
1266,mitteilen::V,meddela,sdělit
1267,mitteilen::V,meddela,oznámit
1268,nennen::V,kalla,nazvat
1269,rufen::V,ropa,volat
1270,rufen::V,ropa,zavolat
1271,prahlen::V,pråla,chlubit se
1272,prahlen::V,skryta,chlubit se
1273,übersetzen::V,tolka,přeložit
1274,übersetzen::V,översätta,přeložit
1275,denken::V,tänka,myslit
1276,glauben::V,tro,věřit
1277,bemerken::V,uppmärksamma,zpozorovat
1278,bemerken::V,lägga märke till,zpozorovat
1279,erkennen::V,känna igen,poznat
1280,begreifen::V,begripa,pochopit
1281,verstehen::V,förstå,porozumět
1282,lernen::V,lära sig,učit se
1283,wissen::V,veta,vědět
1284,sich erinnern an::V,minnas,vzpomínat si na
1285,sich erinnern an::V,komma ihåg,vzpomínat si na
1286,vergessen::V,glömma,zapomínat
1287,messen::V,mäta,měřit
1288,zählen::V,räkna,spočítat
1289,rechnen::V,räkna,počítat
1290,lesen::V,läsa,číst
1291,malen::V,måla,malovat
1292,zeichnen::V,teckna,rýsovat
1293,schreiben::V,skriva,psát
1294,besitzen::V,äga,mít
1295,besitzen::V,äga,vlastnit
1296,besitzen::V,besitta,mít
1297,besitzen::V,besitta,vlastnit
1298,kaufen::V,köpa,koupit
1299,verkaufen::V,sälja,prodat
1300,bezahlen::V,betala,zaplatit
1301,zahlen::V,betala,platit
1302,beherrschen::V,behärska,ovládat
1303,ertragen::V,tåla,snést
1304,ertragen::V,uthärda,snést
