,Concept_ID,ro,la
843,hierhin::ADV,încoace,huc
844,von hier::ADV,de aici,hinc
845,dort::ADV,acolo,ibi
846,dorthin::ADV,dincolo,eo
847,geradeaus::ADV,drept înainte,recte
848,vorwärts::ADV,înainte,porro
849,rückwärts::ADV,îndărăt,retro
850,zurück::ADV,înapoi,retro
851,unten::ADV,jos,infra
852,unten::ADV,dedesubt,infra
853,hinab::ADV,în jos,pessum
854,hinab::ADV,de vale,pessum
855,oben::ADV,sus,supra
856,oben::ADV,deasupra,supra
857,hinauf::ADV,în sus,sursum
858,überall::ADV,peste tot,ubique
859,überall::ADV,pretutindeni,ubique
860,nicht::ADV,nu,non
861,ein wenig::ADV,puțin,paulum
862,kaum::ADV,cu greu,vix
863,kaum::ADV,cu greu,aegre
864,kaum::ADV,cu anevoie,vix
865,kaum::ADV,cu anevoie,aegre
866,sehr::ADV,mult,valde
867,sehr::ADV,mult,magnopere
868,sehr::ADV,foarte,valde
869,sehr::ADV,foarte,magnopere
870,so::ADV,așa,ita
871,so::ADV,atât,ita
872,noch::ADV,încă,etiam
873,nur::ADV,doar,solum
874,nur::ADV,doar,tantum
875,schon::ADV,și,iam
876,schon::ADV,deja,iam
877,wieder::ADV,iar,rursus
878,wieder::ADV,iarăși,rursus
879,vergebens::ADV,în zadar,frustra
880,vor::PRP,înainte de,ante
881,hinter::PRP,după,post
882,hinter::PRP,în spatele,post
883,unter::PRP,sub,sub
884,durch::PRP,prin,per
885,neben::PRP,lângă,iuxta
886,neben::PRP,alături de,iuxta
887,zwischen::PRP,între,inter
888,zwischen::PRP,dintre,inter
889,wegen::PRP,pentru,propter
890,dies::PRN,acesta,hoc
891,das::PRN,asta,id
892,alles::PRN,tot,omnia
893,ich::PRN,eu,ego
894,du::PRN,tu,tu
895,er::PRN,el,is
896,er::PRN,el,ille
897,er::PRN,dânsul,is
898,er::PRN,dânsul,ille
899,wir::PRN,noi,nos
900,ihr::PRN,voi,vos
901,sie::PRN,ei,ii
902,sie::PRN,ei,illi
903,sie::PRN,dânșii,ii
904,sie::PRN,dânșii,illi
905,was::FPRN,ce,quid
906,wer::FPRN,cine,quis
907,wo::FADV,unde,ubi
908,wohin::FADV,încotro,quo
909,wie::FADV,cum,quomodo
910,warum::FADV,de ce,cur
911,warum::FADV,pentru ce,cur
912,wieviel::FNUM,cât,quantum
913,eins::NUM,unu,unus
914,zwei::NUM,doi,duo
915,drei::NUM,trei,tres
916,vier::NUM,patru,quattuor
917,fünf::NUM,cinci,quinque
918,sechs::NUM,șase,sex
919,sieben::NUM,șapte,septem
920,acht::NUM,opt,octo
921,neun::NUM,nouă,novem
922,zehn::NUM,zece,decem
923,elf::NUM,unsprezece,undecim
924,zwölf::NUM,douăsprezece,duodecim
925,zwanzig::NUM,douăzeci,viginti
926,dreißig::NUM,treizeci,triginta
927,vierzig::NUM,patruzeci,quadraginta
928,fünfzig::NUM,cincizeci,quinquaginta
929,sechzig::NUM,șaizeci,sexaginta
930,siebzig::NUM,șaptezeci,septuaginta
931,achtzig::NUM,optzeci,octoginta
932,neunzig::NUM,nouăzeci,nonaginta
933,hundert::NUM,sută,centum
934,tausend::NUM,mie,mille
935,und::CNJ,și,et
936,und::CNJ,și,-que
937,oder::CNJ,ori,vel
938,stehen::V,sta,stare
939,sitzen::V,ședea,sedere
940,liegen::V,zăcea,iacere
941,liegen::V,fi culcat,iacere
942,hängen::V,atârna,pendere
943,werden::V,deveni,fieri
944,werden::V,se face,fieri
945,passieren::V,se întâmpla,accidere
946,beginnen::V,începe,incipere
947,enden::V,se sfârși,finem habere
948,enden::V,se termina,finem habere
949,wechseln::V,se schimba,mutari
950,aufgehen[Sonne]::V,răsări,oriri
951,untergehen[Sonne]::V,apune,occidere
952,scheinen[Sonne]::V,străluci,lucere
953,donnern::V,tuna,tonare
954,wehen::V,bate,flare
955,strömen::V,curge în șiroaie,fluere
956,fließen::V,curge,manare
957,sich drehen::V,se învârti,torqueri
958,schwanken::V,se clătina,vacillare
959,schwingen::V,vibra,vibrare
960,schwingen::V,flutura,vibrare
961,fallen::V,cădea,cadere
962,brennen::V,arde,ardere
963,rauchen::V,fuma,fumare
964,regnen::V,ploua,pluere
965,gefrieren::V,îngheța,congelari
966,tauen::V,se dezgheța,rorare
967,schmelzen::V,se topi,liquescere
968,trocknen::V,se usca,arescere
969,sieden::V,fierbe,fervere
970,sieden::V,clocoti,fervere
971,faulen::V,se împuți,putescere
972,verfaulen::V,putrezi,putescere
973,reißen::V,se rupe,scindi
974,reißen::V,se sfâșia,scindi
975,versinken::V,se scufunda,mergi
976,vergehen::V,trece,praeterire
977,vergehen::V,se scurge,praeterire
978,erscheinen::V,apărea,apparere
979,verschwinden::V,dispărea,discedere
980,sinken::V,cădea,labi
981,sinken::V,coborî,labi
982,abnehmen::V,scădea,deminui
983,abnehmen::V,descrește,deminui
984,zunehmen::V,spori,augeri
985,zunehmen::V,crește,augeri
986,zunehmen::V,augmenta,augeri
987,steigen::V,urca,augescere
988,wachsen::V,crește,crescere
989,glänzen::V,luci,splendere
990,glänzen::V,străluci,splendere
991,funkeln::V,scânteia,micare
992,lärmen::V,face larmă,strepere
993,läuten::V,suna,sonare
994,klingeln::V,suna,tinnire
995,klirren::V,zăngăni,crepare
996,brausen::V,vui,saevire
997,rauschen::V,vâjâi,crepare
998,klingen::V,suna,sonare
999,bellen::V,lătra,latrare
1000,heulen::V,urla,ululare
1001,blasen::V,sufla,flare
1002,pfeifen::V,fluiera,sibilare
1003,schreien::V,țipa,clamare
1004,stöhnen::V,geme,gemere
1005,zittern::V,tremura,tremere
1006,zittern::V,tremura,trepidare
1007,leben::V,trăi,vivere
1008,geboren werden::V,se naște,nasci
1009,atmen::V,respira,spirare
1010,trinken::V,bea,bibere
1011,essen::V,mânca,edere
1012,schlucken::V,înghiți,devorare
1013,müde werden::V,se obosi,fatigari
1014,einschlafen::V,adormi,obdormiscere
1015,schlafen::V,dormi,dormire
1016,aufwachen::V,se deștepta,expergisci
1017,aufstehen::V,fi se scula,exsurgere
1018,sich erholen::V,se relaxa,se reficere
1019,sich erholen::V,se destinde,se reficere
1020,krank werden::V,se îmbolnăvi,aegrescere
1021,krank sein::V,zăcea,aegrotare
1022,krank sein::V,fi bolnav,aegrotare
1023,schmerzen::V,durea,dolere
1024,husten::V,tuși,tussire
1025,genesen::V,se însănătoși,convalescere
1026,sterben::V,muri,mori
1027,umkommen::V,pieri,perire
1028,sich bewegen::V,se mișca,se movere
1029,sich rühren::V,se mișca,micare
1030,sich erheben::V,se ridica,surgere
1031,sich setzen::V,lua loc,considere
1032,sich setzen::V,se așeza,considere
1033,hinfallen::V,cădea jos,cadere
1034,laufen::V,merge,vadere
1035,laufen::V,merge pe jos,vadere
1036,schreiten::V,păși,gradi
1037,spazierengehen::V,se plimba,ambulare
1038,eilen::V,fi se grăbi,properare
1039,sich beeilen::V,se grăbi,festinare
1040,sausen::V,țâșni,currere
1041,rennen::V,fugi,currere
1042,rennen::V,alerga,currere
1043,springen::V,sări,salire
1044,klettern::V,urca,niti
1045,klettern::V,se cățăra,niti
1046,schaukeln::V,legăna,oscillare
1047,kriechen::V,se târî,repere
1048,kriechen::V,se târî,serpere
1049,schwimmen::V,înota,nare
1050,schwimmen::V,înota,natare
1051,tauchen::V,se scufunda,mergere
1052,rudern::V,vâsli,remigare
1053,rudern::V,lopăta,remigare
1054,fahren::V,merge,vehi
1055,fliegen::V,zbura,volare
1056,gehen::V,merge,ire
1057,gehen::V,merge,vadere
1058,weggehen::V,se duce,abire
1059,weggehen::V,se duce,discedere
1060,abfahren::V,pleca,proficisci
1061,anhalten::V,se opri,consistere
1062,hineingehen::V,intra,inire
1063,hineingehen::V,intra,ingredi
1064,eintreten::V,intra,intrare
1065,kommen::V,veni,venire
1066,ankommen::V,sosi,advenire
1067,ankommen::V,ajunge,advenire
1068,zurückkommen::V,se întoarce,revenire
1069,bleiben::V,rămâne,manere
1070,warten::V,aștepta,opperiri
1071,erwarten::V,aștepta,opperiri
1072,erwarten::V,aștepta,expectare
1073,suchen::V,căuta,quaerere
1074,finden::V,găsi,reperire
1075,versuchen::V,încerca,conari
1076,versuchen::V,încerca,temptare
1077,vorbereiten::V,pregăti,parare
1078,lieben::V,iubi,amare
1079,mögen::V,plăcea a,amare
1080,lachen::V,râde,ridere
1081,rühren::V,mișca,commovere
1082,rühren::V,înduioșa,commovere
1083,weinen::V,plânge,flere
1084,schimpfen::V,înjura,increpare
1085,sich ärgern::V,se supăra,indignari
1086,sich fürchten::V,se teme,vereri
1087,sich fürchten::V,fi teamă a,vereri
1088,fürchten::V,se teme de,timere
1089,fliehen::V,fugi,fugere
1090,flüchten::V,evada,effugere
1091,sehen::V,vedea,videre
1092,anschauen::V,privi,aspectare
1093,ansehen::V,privi,spectare
1094,hören::V,auzi,audire
1095,zuhören::V,asculta,auscultare
1096,probieren::V,gusta,gustare
1097,riechen::V,mirosi,olfacere
1098,fühlen::V,simți,sentire
1099,fühlen::V,resimți,sentire
1100,scheinen::V,părea,videri
1101,zu sehen sein::V,se vedea,conspici
1102,vernehmen::V,auzi,comperire
1103,frieren::V,fi frig,algere
1104,tun::V,face,facere
1105,können::V,ști,posse
1106,können::V,putea,posse
1107,wollen::V,dori,velle
1108,anfangen::V,începe,incipere
1109,beenden::V,sfârși,finire
1110,beenden::V,termina,finire
1111,aufhören::V,înceta,desistere
1112,gelingen::V,reuși,contingere
1113,gelingen::V,izbuti,contingere
1114,geraten::V,reuși,evenire
1115,öffnen::V,deschide,aperire
1116,schließen::V,închide,claudere
1117,stellen::V,pune,sistere
1118,stellen::V,așeza,sistere
1119,setzen::V,pune,ponere
1120,setzen::V,așeza,ponere
1121,legen::V,pune,ponere
1122,berühren::V,atinge,tangere
1123,verbinden::V,lega,iungere
1124,bedecken::V,acoperi,tegere
1125,bedecken::V,acoperi,operire
1126,aufhängen::V,atârna,suspendere
1127,aufhängen::V,spânzura,suspendere
1128,anzünden::V,aprinde,accendere
1129,anzünden::V,aprinde,inflammare
1130,aufheben::V,ridica,tollere
1131,aufheben::V,lua de jos,tollere
1132,zurücklassen::V,lăsa,relinquere
1133,zurücklassen::V,lăsa în urmă,relinquere
1134,verlieren::V,pierde,perdere
1135,verlieren::V,pierde,amittere
1136,fallen lassen::V,scăpa,dimittere
1137,fallen lassen::V,arunca,dimittere
1138,machen::V,face,facere
1139,herstellen::V,fabrica,fabricare
1140,herstellen::V,confecționa,fabricare
1141,bauen::V,clădi,construere
1142,bauen::V,construi,construere
1143,reparieren::V,repara,reparare
1144,verbessern::V,ameliora,emendare
1145,verbessern::V,îmbunătăți,emendare
1146,ändern::V,schimba,mutare
1147,ändern::V,modifica,mutare
1148,graben::V,săpa,fodere
1149,beugen::V,curba,flectere
1150,biegen::V,îndoi,curvare
1151,biegen::V,încovoia,curvare
1152,drehen::V,învârti,torquere
1153,wenden::V,întoarce,vertere
1154,umdrehen::V,învârti,convertere
1155,umdrehen::V,întoarce,convertere
1156,heben::V,ridica,tollere
1157,hochheben::V,ridica,levare
1158,ergreifen::V,lua,capessere
1159,ergreifen::V,apuca,capessere
1160,halten::V,ține,tenere
1161,drücken::V,apăsa,premere
1162,drücken::V,strânge,premere
1163,schieben::V,împinge,promovere
1164,kratzen::V,zgâria,radere
1165,lecken::V,linge,lambere
1166,beißen::V,mușca,mordere
1167,abreißen::V,rupe,avellere
1168,abreißen::V,smulge,avellere
1169,abschneiden::V,scurta,desecare
1170,binden::V,lega,ligare
1171,stecken::V,pune,inserere
1172,brechen::V,rupe,rumpere
1173,brechen::V,frânge,rumpere
1174,klopfen::V,ciocăni,pultare
1175,hauen::V,lovi,ferire
1176,kleben::V,lipi,agglutinare
1177,reiben::V,freca,terere
1178,reiben::V,fricționa,terere
1179,streichen::V,unge,oblinere
1180,schleifen::V,ascuți,acuere
1181,schneiden::V,tăia,secare
1182,rütteln::V,zgâlțâi,quassare
1183,schütteln::V,scutura,quatere
1184,schwenken::V,agita,ventilare
1185,schütten::V,vărsa,fundere
1186,füllen::V,umple,complere
1187,einwickeln::V,înveli,involvere
1188,einwickeln::V,înfășura,involvere
1189,tragen::V,căra,ferre
1190,tragen::V,căra,portare
1191,schleppen::V,târî,pertrahere
1192,ziehen::V,trage,trahere
1193,aufbewahren::V,păstra,asservare
1194,aufbewahren::V,conserva,asservare
1195,werfen::V,arunca,iacere
1196,fangen::V,prinde,capere
1197,packen::V,apuca,capessere
1198,verstecken::V,ascunde,abdere
1199,teilen::V,împărți,partiri
1200,teilen::V,împărți,dividere
1201,schicken::V,trimite,mittere
1202,bringen::V,aduce,apportare
1203,hinzufügen::V,adăuga,addere
1204,bekommen::V,obține,adipisci
1205,bekommen::V,dobândi,adipisci
1206,erhalten::V,primi,accipere
1207,erhalten::V,căpăta,accipere
1208,nehmen::V,lua,sumere
1209,wählen::V,opta,eligere
1210,wählen::V,alege,eligere
1211,auswählen::V,selecta,deligere
1212,bewahren::V,păstra,conservare
1213,behindern::V,stingheri,impedire
1214,verderben::V,strica,corrumpere
1215,beschädigen::V,strica,laedere
1216,zerbrechen::V,rupe,rumpere
1217,zerbrechen::V,rupe,frangere
1218,zerbrechen::V,frânge,rumpere
1219,zerbrechen::V,frânge,frangere
1220,zerreißen::V,rupe,discindere
1221,zerreißen::V,sfâșia,discindere
1222,zerstören::V,distruge,delere
1223,verbrennen::V,arde,urere
1224,verbrennen::V,arde,cremare
1225,verbrennen::V,incendia,urere
1226,verbrennen::V,incendia,cremare
1227,geben::V,da,dare
1228,reichen::V,întinde,praebere
1229,schenken::V,dărui,donare
1230,schenken::V,dărui,largiri
1231,versprechen::V,făgădui,polliceri
1232,versprechen::V,făgădui,promittere
1233,wünschen::V,ura,
1234,loben::V,lăuda,laudare
1235,küssen::V,săruta,osculari
1236,wiegen::V,legăna,
1237,zudecken::V,acoperi,tegere
1238,wecken::V,trezi,excitare
1239,wecken::V,deștepta,excitare
1240,zeigen::V,arăta,monstrare
1241,führen::V,călăuzi,ducere
1242,lehren::V,preda,docere
1243,lehren::V,învăța,docere
1244,unterrichten::V,învăța,instituere
1245,unterrichten::V,instrui,instituere
1246,aufziehen::V,crește,nutrire
1247,leiten::V,duce,ducere
1248,leiten::V,conduce,ducere
1249,antreiben::V,împinge,incitare
1250,antreiben::V,încuraja,incitare
1251,lassen::V,pune pe să,iubere
1252,einladen::V,invita,invitare
1253,vereinigen::V,uni,coniungere
1254,vereinigen::V,întruni,coniungere
1255,besuchen::V,vizita,visere
1256,besuchen::V,face o vizită,visere
1257,treffen::V,întâlni,convenire
1258,sich versammeln::V,se aduna,convenire
1259,spielen::V,se juca,ludere
1260,singen::V,cânta,cantare
1261,tanzen::V,dansa,saltare
1262,sich trennen::V,se separa,digredi
1263,sich trennen::V,se separa,discedere
1264,sich trennen::V,se despărți,digredi
1265,sich trennen::V,se despărți,discedere
1266,verlassen::V,părăsi,deserere
1267,verlassen::V,părăsi,relinquere
1268,verlassen::V,abandona,deserere
1269,verlassen::V,abandona,relinquere
1270,retten::V,salva,servare
1271,bewachen::V,păzi,custodire
1272,schützen::V,ocroti,tueri
1273,schützen::V,ocroti,tutari
1274,schützen::V,proteja,tueri
1275,schützen::V,proteja,tutari
1276,verteidigen::V,apăra,defendere
1277,sich schlagen::V,se bate,luctari
1278,schießen::V,trage,iaculari
1279,siegen::V,birui,vincere
1280,siegen::V,învinge,vincere
1281,ärgern::V,supăra,irritare
1282,schlagen::V,lovi,ferire
1283,treten::V,călca,calcare
1284,stechen::V,înțepa,pungere
1285,stechen::V,împunge,pungere
1286,stoßen::V,împinge,tundere
1287,stehlen::V,fura,furari
1288,stören::V,deranja,turbare
1289,belästigen::V,importuna,obtundere
1290,verbergen::V,ascunde,celare
1291,verbergen::V,ascunde,occultare
1292,täuschen::V,amăgi,fallere
1293,betrügen::V,înșela,fraudare
1294,töten::V,omorî,necare
1295,töten::V,omorî,caedere
1296,wohnen::V,sta,habitare
1297,wohnen::V,locui,habitare
1298,arbeiten::V,lucra,laborare
1299,sammeln::V,aduna,colligere
1300,sammeln::V,colecționa,colligere
1301,pflücken::V,culege,carpere
1302,jagen::V,vâna,venari
1303,fischen::V,pescui,piscari
1304,fassen::V,prinde,capere
1305,hüten::V,paște,custodire
1306,treiben::V,mână,agere
1307,anbinden::V,lega,alligare
1308,füttern::V,da de mâncare,nutrire
1309,melken::V,mulge,mulgere
1310,hacken::V,toca,findere
1311,hacken::V,sparge,findere
1312,gießen::V,uda,rigare
1313,reifen::V,pârgui,maturescere
1314,zubereiten::V,găti,apparare
1315,kochen::V,găti,coquere
1316,backen::V,coace,coquere
1317,braten::V,coace,torrere
1318,umrühren::V,mesteca,commovere
1319,stricken::V,împleti,texere
1320,nähen::V,coase,suere
1321,färben::V,vopsi,tingere
1322,färben::V,colora,tingere
1323,reinigen::V,curăți,purgare
1324,waschen::V,spăla,lavare
1325,abwischen::V,șterge,abstergere
1326,spülen::V,clăti,perluere
1327,fegen::V,mătura,verrere
1328,kehren::V,mătura,purgare
1329,baden::V,se scălda,lavari
1330,sich waschen::V,se spăla,lavari
1331,ausziehen::V,și scoate,exuere
1332,anziehen::V,îmbrăca,induere
1333,sich anziehen::V,se îmbrăca,vestiri
1334,kämmen::V,pieptăna,pectere
1335,schmücken::V,împodobi,ornare
1336,schmücken::V,împodobi,decorare
1337,sagen::V,zice,dicere
1338,sagen::V,spune,dicere
1339,sprechen::V,vorbi,fari
1340,reden::V,vorbi,loqui
1341,reden::V,discuta,loqui
1342,sich unterhalten::V,conversa,colloqui
1343,sich unterhalten::V,conversa,disputare
1344,sich unterhalten::V,sta de vorbă,colloqui
1345,sich unterhalten::V,sta de vorbă,disputare
1346,fragen::V,întreba,rogare
1347,fragen::V,întreba,quaerere
1348,bitten::V,ruga,orare
1349,bitten::V,ruga,rogare
1350,erzählen::V,spune,narrare
1351,erzählen::V,povesti,narrare
1352,mitteilen::V,comunica,communicare
1353,mitteilen::V,înștiința,communicare
1354,nennen::V,numi,appellare
1355,nennen::V,chema,appellare
1356,rufen::V,chema,vocare
1357,prahlen::V,se făli,gloriari
1358,übersetzen::V,traduce,vertere
1359,denken::V,gândi,cogitare
1360,glauben::V,crede,credere
1361,bemerken::V,observa,animadvertere
1362,erkennen::V,cunoaște,cognoscere
1363,erkennen::V,recunoaște,cognoscere
1364,begreifen::V,pricepe,comprehendere
1365,begreifen::V,înțelege,comprehendere
1366,verstehen::V,înțelege,intellegere
1367,lernen::V,învăța,discere
1368,wissen::V,ști,scire
1369,sich erinnern an::V,a-și aminti de,meminisse
1370,vergessen::V,uita,oblivisci
1371,messen::V,măsura,metiri
1372,zählen::V,număra,numerare
1373,rechnen::V,calcula,reri
1374,rechnen::V,calcula,calculare
1375,lesen::V,citi,legere
1376,malen::V,picta,pingere
1377,zeichnen::V,desena,scribere
1378,schreiben::V,scrie,scribere
1379,besitzen::V,avea,possidere
1380,besitzen::V,poseda,possidere
1381,kaufen::V,cumpăra,emere
1382,verkaufen::V,vinde,vendere
1383,bezahlen::V,plăti,pendere
1384,bezahlen::V,achita,pendere
1385,zahlen::V,plăti,solvere
1386,beherrschen::V,stăpâni,regere
1387,beherrschen::V,stăpâni,imperare
1388,ertragen::V,răbda,tolerare
1389,ertragen::V,răbda,sustinere
1390,ertragen::V,suporta,tolerare
1391,ertragen::V,suporta,sustinere
