,Concept_ID,ta,lv
691,Schritt::N,காலடி,воськов
692,Schritt::N,காலடி,воськовтӧм
693,Schritt::N,காலடி,solis
694,Norden::N,வடக்கு,войвыв
695,Norden::N,வடக்கு,ziemeļi
696,Süden::N,தெற்கு,лунвыв
697,Süden::N,தெற்கு,dienvidi
698,Westen::N,மேற்கு திசை,рытыв
699,Westen::N,மேற்கு திசை,rietumi
700,Osten::N,கிழக்கு,асыв
701,Osten::N,கிழக்கு,austrumi
702,Holz::N,மரக்கட்டை,пу
703,Holz::N,மரக்கட்டை,koks
704,Holz::N,மரக்கட்டை,koksne
705,Brett::N,பலகை,пӧв
706,Brett::N,பலகை,dēlis
707,Platte::N,பலகம்,плита
708,Platte::N,பலகம்,plate
709,Platte::N,பலகம்,plāksne
710,Stütze::N,அடைப்புகன்,пыкӧд
711,Stütze::N,அடைப்புகன்,мыджӧд
712,Stütze::N,அடைப்புகன்,balsts
713,Stütze::N,அடைப்புகன்,atspaids
714,Stange::N,கம்பம்,потш
715,Stange::N,கம்பம்,maikste
716,Stock::N,குச்சி,бедь
717,Stock::N,குச்சி,boze
718,Stock::N,குச்சி,spieķis
719,Stab::N,கம்பு,зир
720,Stab::N,கம்பு,zizlis
721,Rohr::N,குழாய்,труба
722,Rohr::N,குழாய்,caurule
723,Haus::N,வீடு,керка
724,Haus::N,வீடு,māja
725,Heim::N,வீடு,горт
726,Heim::N,வீடு,mājas
727,Ofen::N,அடுப்பு,пач
728,Ofen::N,அடுப்பு,krāsns
729,Fußboden::N,தரை,джодж
730,Fußboden::N,தரை,grīda
731,Tisch::N,மேசை,пызан
732,Tisch::N,மேசை,galds
733,Stuhl::N,நாற்காலி,улӧс
734,Stuhl::N,நாற்காலி,krēsls
735,Wiege::N,தொட்டில்,зыбка
736,Wiege::N,தொட்டில்,šūpulis
737,Bett::N,படுக்கை,вольпась
738,Bett::N,படுக்கை,gulta
739,Regal::N,அலமாரி,джадж
740,Regal::N,அலமாரி,plaukts
741,Kiste::N,பெட்டி,куд
742,Kiste::N,பெட்டி,ящик
743,Kiste::N,பெட்டி,kaste
744,Kiste::N,பெட்டி,šķirsts
745,Fenster::N,சாளரம்,ӧшинь
746,Fenster::N,சாளரம்,logs
747,Tür::N,கதவு,ӧдзӧс
748,Tür::N,கதவு,durvis
749,Tor::N,வாசற்கதவு,дзиръя
750,Tor::N,வாசற்கதவு,vārti
751,Zaun::N,வேலி,потшӧс
752,Zaun::N,வேலி,žogs
753,Dach::N,கூரை,вевт
754,Dach::N,கூரை,jumts
755,Leiter::N,ஏணி,пос
756,Leiter::N,ஏணி,kāpnes
757,Leiter::N,ஏணி,redeles
758,Besen::N,விளக்குமாறு,рос
759,Besen::N,விளக்குமாறு,slota
760,Spaten::N,மண்வெட்டி,зыр
761,Spaten::N,மண்வெட்டி,lāpsta
762,Schaufel::N,அடிதண்டா,тэльӧб
763,Schaufel::N,அடிதண்டா,liekšķere
764,Gabel::N,முட்கரண்டி,вилки
765,Gabel::N,முட்கரண்டி,dakšiņa
766,Löffel::N,கரண்டி,пань
767,Löffel::N,கரண்டி,karote
768,Messer::N,கத்தி,пурт
769,Messer::N,கத்தி,nazis
770,Nagel::N,ஆணி,тув
771,Nagel::N,ஆணி,кӧрт тув
772,Nagel::N,ஆணி,nagla
773,Netz::N,வலை,тыв
774,Netz::N,வலை,tīkls
775,Haken::N,கொக்கி,крук
776,Haken::N,கொக்கி,āķis
777,Haken::N,கொக்கி,kāsis
778,Haken::N,கொக்கி,krampis
779,Griff::N,கைப்பிடி,нуд
780,Griff::N,கைப்பிடி,kāts
781,Griff::N,கைப்பிடி,rokturis
782,Schloss::N,பூட்டு,томан
783,Schloss::N,பூட்டு,aizslēgs
784,Bild::N,படம்,серпас
785,Bild::N,படம்,glezna
786,Figur::N,எண்ணிக்கை,пертас
787,Figur::N,எண்ணிக்கை,вежньӧг
788,Figur::N,எண்ணிக்கை,figūra
789,Puppe::N,பொம்மை,акань
790,Puppe::N,பொம்மை,lelle
791,Beutel::N,பை,мешӧк
792,Beutel::N,பை,kule
793,Beutel::N,பை,maisiņš
794,Bündel::N,பொதி,кӧртӧд
795,Bündel::N,பொதி,sainis
796,Tasche::N,பை,сумка
797,Tasche::N,பை,soma
798,Eimer::N,வாளி,ведра
799,Eimer::N,வாளி,spainis
800,Deckel::N,உறை,пӧдан
801,Deckel::N,உறை,тупкӧд
802,Deckel::N,உறை,vāks
803,Geschirr::N,பாத்திரம்,дозмук
804,Geschirr::N,பாத்திரம்,тасьті-пань
805,Geschirr::N,பாத்திரம்,trauki
806,Sack::N,பை,мешӧк
807,Sack::N,பை,maiss
808,Tasse::N,கிண்ணம்,бекар
809,Tasse::N,கிண்ணம்,тасьті
810,Tasse::N,கிண்ணம்,tase
811,Topf::N,பானை,гырнич
812,Topf::N,பானை,pods
813,Kessel::N,கெண்டி,пӧрт
814,Kessel::N,கெண்டி,katls
815,Essen::N,உணவருந்துதல்,сёйӧм
816,Essen::N,உணவருந்துதல்,ēdiens
817,Nahrung::N,உணவு,сёян
818,Nahrung::N,உணவு,barība
819,Speise::N,உணவு வகை,сёян
820,Speise::N,உணவு வகை,сёянтор
821,Speise::N,உணவு வகை,ēdiens
822,Fleisch::N,இறைச்சி,яй
823,Fleisch::N,இறைச்சி,gaļa
824,Getreide::N,மக்காச்சோளம்,нянь
825,Getreide::N,மக்காச்சோளம்,labība
826,Brei::N,கஞ்சி,рок
827,Brei::N,கஞ்சி,putra
828,Brei::N,கஞ்சி,biezenis
829,Brot::N,ரொட்டி,нянь
830,Brot::N,ரொட்டி,maize
831,Scheibe::N,துண்டு,шӧрӧм
832,Scheibe::N,துண்டு,чӧлан
833,Scheibe::N,துண்டு,šķēle
834,Scheibe::N,துண்டு,rieciens
835,Fett::N,கொழுப்பு,гос
836,Fett::N,கொழுப்பு,тшог
837,Fett::N,கொழுப்பு,tauki
838,Butter::N,வெண்ணெய்,вый
839,Butter::N,வெண்ணெய்,sviests
840,Öl::N,எண்ணெய்,вый
841,Öl::N,எண்ணெய்,eļļa
842,Salz::N,உப்பு,сов
843,Salz::N,உப்பு,sāls
844,Suppe::N,ரசம்,шыд
845,Suppe::N,ரசம்,zupa
846,Honig::N,தேன்,ма
847,Honig::N,தேன்,medus
848,Milch::N,பால்,йӧв
849,Milch::N,பால்,piens
850,Tee::N,தெனீர்,чай
851,Tee::N,தெனீர்,tēja
852,Leder::N,பதம் செய்யப்பட்ட தோல்,ку
853,Leder::N,பதம் செய்யப்பட்ட தோல்,āda
854,Wolle::N,கம்பளி,вурун
855,Wolle::N,கம்பளி,vilna
856,Stoff::N,துணி,дӧра
857,Stoff::N,துணி,drāna
858,Stoff::N,துணி,audums
859,Nadel::N,ஊசி,ем
860,Nadel::N,ஊசி,adata
861,Faden::N,நூல்,сунис
862,Faden::N,நூல்,diegs
863,Faden::N,நூல்,pavediens
864,Knopf::N,பொத்தான்,кизь
865,Knopf::N,பொத்தான்,poga
866,Knoten::N,முடிச்சு,гӧрӧд
867,Knoten::N,முடிச்சு,mezgls
868,Farbe::N,வண்ணக் குழம்பு,краска
869,Farbe::N,வண்ணக் குழம்பு,вап
870,Farbe::N,வண்ணக் குழம்பு,krāsa
871,Kleidung::N,ஆடைகள்,паськӧм
872,Kleidung::N,ஆடைகள்,tērps
873,Kleidung::N,ஆடைகள்,drēbes
874,Hemd::N,சட்டை,дӧрӧм
875,Hemd::N,சட்டை,krekls
876,Kragen::N,கழுத்துப் பட்டை,воротник
877,Kragen::N,கழுத்துப் பட்டை,apkakle
878,Ärmel::N,சட்டைக்கை,сос
879,Ärmel::N,சட்டைக்கை,piedurkne
880,Hose::N,கால்சட்டை,гач
881,Hose::N,கால்சட்டை,bikses
882,Gürtel::N,பெல்ட்,вӧнь
883,Gürtel::N,பெல்ட்,josta
884,Mütze::N,தொப்பி,шапка
885,Mütze::N,தொப்பி,cepure
886,Schuh::N,காலணி,башмак
887,Schuh::N,காலணி,ботинки
888,Schuh::N,காலணி,kurpe
889,Stiefel::N,காலணி,сапӧг
890,Stiefel::N,காலணி,zābaks
891,Ring::N,மோதிரம்,кытш
892,Ring::N,மோதிரம்,gredzens
893,Band::N,நாடா,лента
894,Band::N,நாடா,вундас
895,Band::N,நாடா,lente
896,Kamm::N,கீப்பு,сынан
897,Kamm::N,கீப்பு,ķemme
898,Spiegel::N,ஆடி,рӧмпӧштан
899,Spiegel::N,ஆடி,spogulis
900,Spiegel::N,கண்ணாடி,рӧмпӧштан
901,Spiegel::N,கண்ணாடி,spogulis
902,Riemen::N,வார்,тасма
903,Riemen::N,வார்,siksna
904,Schnur::N,கயிறு,гез
905,Schnur::N,கயிறு,aukla
906,Leine::N,தோல்வார்,юргез
907,Leine::N,தோல்வார்,saite
908,Decke::N,போர்வை,эшкын
909,Decke::N,போர்வை,шебрас
910,Decke::N,போர்வை,sega
911,Kissen::N,தலையணை,юрлӧс
912,Kissen::N,தலையணை,spilvens
913,Tuch::N,துணி,чышъян
914,Tuch::N,துணி,vadmala
915,Handtuch::N,தண்டு,ки чышкӧд
916,Handtuch::N,தண்டு,кизьчышъян
917,Handtuch::N,தண்டு,dvielis
918,Kraft::N,நிர்பந்தம்,этш
919,Kraft::N,நிர்பந்தம்,эбӧс
920,Kraft::N,நிர்பந்தம்,spēks
921,Stärke::N,பலம்,ёнлун
922,Stärke::N,பலம்,чорыдлун
923,Stärke::N,பலம்,stiprums
924,Gesundheit::N,ஆரோக்கியம்,дзоньвидзалун
925,Gesundheit::N,ஆரோக்கியம்,veselība
926,Krankheit::N,நோய்,висьӧм
927,Krankheit::N,நோய்,slimība
928,Schmerz::N,வலி,висьӧм
929,Schmerz::N,வலி,sāpes
930,Wunde::N,காயம்,дой
931,Wunde::N,காயம்,brūce
932,Wunde::N,காயம்,jēlums
933,Fieber::N,காய்ச்சல்,жар
934,Fieber::N,காய்ச்சல்,drudzis
935,Fieber::N,காய்ச்சல்,karstums
936,Arznei::N,மருந்து,лекарство
937,Arznei::N,மருந்து,зелля
938,Arznei::N,மருந்து,zāles
939,Arznei::N,மருந்து,medikaments
940,Brücke::N,பாலம்,пос
941,Brücke::N,பாலம்,tilts
942,Brunnen::N,கேணி,юкмӧс
943,Brunnen::N,கேணி,aka
944,Weide::N,மேய்ச்சல் நிலம்,пӧскӧтина
945,Weide::N,மேய்ச்சல் நிலம்,ganības
946,Pfad::N,நடை வழி,туй
947,Pfad::N,நடை வழி,кыснан
948,Pfad::N,நடை வழி,taka
949,Weg::N,வழி,туй
950,Weg::N,வழி,ceļš
951,Straße::N,சாலை,туй
952,Straße::N,சாலை,iela
953,Dorf::N,கிராமம்,сикт
954,Dorf::N,கிராமம்,ciems
955,Stadt::N,நகரம்,кар
956,Stadt::N,நகரம்,pilsēta
957,Brief::N,கடிதம்,письмӧ
958,Brief::N,கடிதம்,vēstule
959,Buch::N,புத்தகம்,небӧг
960,Buch::N,புத்தகம்,grāmata
961,Buchstabe::N,எழத்து,шыпас
962,Buchstabe::N,எழத்து,burts
963,Zeitung::N,செய்தித்தாள்,газет
964,Zeitung::N,செய்தித்தாள்,avīze
965,Zeitung::N,செய்தித்தாள்,laikraksts
966,Leben::N,வாழ்க்கை,лов
967,Leben::N,வாழ்க்கை,олӧм
968,Leben::N,வாழ்க்கை,dzīve
969,Tod::N,மரணம்,кулӧм
970,Tod::N,மரணம்,nāve
971,Grab::N,சமாதி,гу
972,Grab::N,சமாதி,kaps
973,Kirche::N,தேவாலயம்,вичко
974,Kirche::N,தேவாலயம்,baznīca
975,Sünde::N,பாவம்,мыж
976,Sünde::N,பாவம்,grēks
977,Gott::N,கடவுள்,ен
978,Gott::N,கடவுள்,dievs
979,Arbeiter::N,தொழிலாளி,уджалысь
980,Arbeiter::N,தொழிலாளி,strādnieks
981,Chef::N,மேலாளர்,юралысь
982,Chef::N,மேலாளர்,веськӧдлысь
983,Chef::N,மேலாளர்,šefs
984,Chef::N,மேலாளர்,vadītajs
985,Chef::N,மேலாளர்,priekšnieks
986,Meister::N,தலைவன்,вӧчысь
987,Meister::N,தலைவன்,meistars
988,Arzt::N,மருத்துவர்,врач
989,Arzt::N,மருத்துவர்,бурдӧдысь
990,Arzt::N,மருத்துவர்,ārsts
991,Lehrer::N,ஆசிரியர்,велӧдысь
992,Lehrer::N,ஆசிரியர்,skolotājs
993,Geld::N,பணம்,сьӧм
994,Geld::N,பணம்,nauda
995,Geschäft::N,வாணிபம்,удж
996,Geschäft::N,வாணிபம்,bizness
997,Geschäft::N,வாணிபம்,darījums
998,Laden::N,கடை,вузасянін
999,Laden::N,கடை,bode
1000,Laden::N,கடை,veikals
1001,Preis::N,விலை,дон
1002,Preis::N,விலை,cena
1003,Ware::N,சாமன்கள்,тӧвар
1004,Ware::N,சாமன்கள்,prece
1005,Nutzen::N,இலாபம்,воӧм
1006,Nutzen::N,இலாபம்,выгӧда
1007,Nutzen::N,இலாபம்,labums
1008,Reichtum::N,சொத்து,озырлун
1009,Reichtum::N,சொத்து,bagātība
1010,Welt::N,உலகம்,енкӧла
1011,Welt::N,உலகம்,pasaule
1012,Land::N,நாடு,му
1013,Land::N,நாடு,zeme
1014,Staat::N,நாடு,канму
1015,Staat::N,நாடு,государство
1016,Staat::N,நாடு,valsts
1017,König::N,அரசன்,кан
1018,König::N,அரசன்,ķēniņš
1019,König::N,அரசன்,karalis
1020,Macht::N,அதிகாரம்,каналӧм
1021,Macht::N,அதிகாரம்,vara
1022,Grenze::N,எல்லை,су
1023,Grenze::N,எல்லை,суйӧр
1024,Grenze::N,எல்லை,robeža
1025,Krieg::N,போர்,ожман
1026,Krieg::N,போர்,karš
1027,Feind::N,எதிரி,враг
1028,Feind::N,எதிரி,вӧрӧг
1029,Feind::N,எதிரி,ienaidnieks
1030,Gewalt::N,வன்முறை,мырдöналöм
1031,Gewalt::N,வன்முறை,vara
1032,Gewalt::N,வன்முறை,vardarbība
1033,Kampf::N,போராட்டம்,вермасьӧм
1034,Kampf::N,போராட்டம்,cīņa
1035,Bogen[Waffe]::N,வில்,ньӧввуж
1036,Bogen[Waffe]::N,வில்,loks
1037,Pfeil::N,அம்பு,ньӧв
1038,Pfeil::N,அம்பு,bulta
1039,Gewehr::N,துப்பாக்கி,пишшаль
1040,Gewehr::N,துப்பாக்கி,šautene
1041,Fehler::N,தவறு,сорсьӧм
1042,Fehler::N,தவறு,дзугсьӧм
1043,Fehler::N,தவறு,kļūda
1044,Lüge::N,பொய்,пӧръясьӧм
1045,Lüge::N,பொய்,ылӧдлӧм
1046,Lüge::N,பொய்,meli
1047,Schaden::N,சேதாரம்,лёк
1048,Schaden::N,சேதாரம்,изъян
1049,Schaden::N,சேதாரம்,пакӧсьт
1050,Schaden::N,சேதாரம்,bojājums
1051,Schaden::N,சேதாரம்,kaitējums
1052,Unglück::N,இடையூறு,шог
1053,Unglück::N,இடையூறு,kļūme
1054,Unglück::N,இடையூறு,klizma
1055,Unglück::N,இடையூறு,nelaime
1056,Schuld::N,குற்றம்,мыж
1057,Schuld::N,குற்றம்,vaina
1058,Alter::N,வயது,арлыд
1059,Alter::N,வயது,vecums
1060,Schluss::N,முடிவு,пом
1061,Schluss::N,முடிவு,beigas
1062,Zeit::N,காலம்,кад
1063,Zeit::N,காலம்,laiks
1064,Tag::N,நாள்,лун
1065,Tag::N,நாள்,diena
1066,Morgen::N,காலை நேரம்,асыв
1067,Morgen::N,காலை நேரம்,rīts
1068,Mittag::N,மதியம்,лун шӧр
1069,Mittag::N,மதியம்,pusdiena
1070,Abend::N,மாலைப் பொழுது,рыт
1071,Abend::N,மாலைப் பொழுது,vakars
1072,Nacht::N,இரவு,вой
1073,Nacht::N,இரவு,nakts
1074,Woche::N,வாரம்,вежон
1075,Woche::N,வாரம்,nedēļa
1076,Monat::N,மாதம்,тӧлысь
1077,Monat::N,மாதம்,mēnesis
1078,Jahr::N,வருடம்,во
1079,Jahr::N,வருடம்,gads
1080,Frühling::N,வசந்தம்,тулыс
1081,Frühling::N,வசந்தம்,pavasaris
1082,Sommer::N,கோடை,гожӧм
1083,Sommer::N,கோடை,vasara
1084,Herbst::N,இலையுதிர் காலம்,ар
1085,Herbst::N,இலையுதிர் காலம்,rudens
1086,Winter::N,குளிர்காலம்,тӧв
1087,Winter::N,குளிர்காலம்,ziema
1088,Januar::N,ஜனவரி,тӧв шӧр
1089,Januar::N,ஜனவரி,janvāris
1090,Februar::N,பிபரவரி மாதம்,урасьӧм
1091,Februar::N,பிபரவரி மாதம்,februāris
1092,März::N,மார்ச் மாதம்,рака
1093,März::N,மார்ச் மாதம்,marts
1094,April::N,ஏப்ரல் மாதம்,кос му
1095,April::N,ஏப்ரல் மாதம்,aprīlis
1096,Mai::N,மே மாதம்,ода-кора
1097,Mai::N,மே மாதம்,maijs
1098,Juni::N,ஜூன் மாதம்,лӧддза-номъя
1099,Juni::N,ஜூன் மாதம்,jūnijs
1100,Juli::N,ஜூலை மாதம்,сора
1101,Juli::N,ஜூலை மாதம்,jūlijs
1102,August::N,ஆகஸ்ட் மாதம்,моз
1103,August::N,ஆகஸ்ட் மாதம்,augusts
1104,September::N,செப்டம்பர் மாதம்,кӧч
1105,September::N,செப்டம்பர் மாதம்,septembris
1106,Oktober::N,அக்டோபர் மாதம்,йирым
1107,Oktober::N,அக்டோபர் மாதம்,oktobris
1108,November::N,நவம்பர் மாதம்,вӧльгым
1109,November::N,நவம்பர் மாதம்,novembris
1110,Dezember::N,டிசம்பர்,ӧшым
1111,Dezember::N,டிசம்பர்,decembris
1112,Montag::N,திங்கட் கிழமை,выльлун
1113,Montag::N,திங்கட் கிழமை,pirmdiena
1114,Dienstag::N,செவ்வாய்க்கிழமை,воторник
1115,Dienstag::N,செவ்வாய்க்கிழமை,otrdiena
1116,Mittwoch::N,புதன் கிழமை,середа
1117,Mittwoch::N,புதன் கிழமை,trešdiena
1118,Donnerstag::N,வியாழக் கிழமை,четверг
1119,Donnerstag::N,வியாழக் கிழமை,ceturtdiena
1120,Freitag::N,வெள்ளிக்கிழமை,пекнича
1121,Freitag::N,வெள்ளிக்கிழமை,piektdiena
1122,Samstag::N,சனிக்கிழமை,субӧта
1123,Samstag::N,சனிக்கிழமை,sestdiena
1124,Sonntag::N,ஞாயிறுக் கிழமை,вӧскресенньӧ
1125,Sonntag::N,ஞாயிறுக் கிழமை,svētdiena
1126,groß::A,பெரிய,ыджыд
1127,groß::A,பெரிய,dižs
1128,groß::A,பெரிய,liels
1129,klein::A,சிறிய,ичӧт
1130,klein::A,சிறிய,mazs
1131,lang::A,நீண்ட,кузь
1132,lang::A,நீண்ட,garš
1133,kurz::A,குட்டையான,дженьыд
1134,kurz::A,குட்டையான,īss
1135,breit::A,அகலமான,ота
1136,breit::A,அகலமான,паськыд
1137,breit::A,அகலமான,plats
1138,schmal::A,குறுகலான,оттӧм
1139,schmal::A,குறுகலான,tievs
1140,dicht::A,அடர்த்தியான,сук
1141,dicht::A,அடர்த்தியான,blīvs
1142,dick[Gegenstand]::A,தடித்த,кыз
1143,dick[Gegenstand]::A,தடித்த,biezs
1144,dünn::A,சன்னமான,вӧсни
1145,dünn::A,சன்னமான,вӧсньыд
1146,dünn::A,சன்னமான,plāns
1147,fein::A,மெல்லிய,посни
1148,fein::A,மெல்லிய,smalks
1149,fest::A,உறுதியாள,зумыд
1150,fest::A,உறுதியாள,tvirts
1151,fest::A,உறுதியாள,noturīgs
1152,flach::A,தட்டையான,плавкӧс
1153,flach::A,தட்டையான,тшӧтшкӧс
1154,flach::A,தட்டையான,lēzens
1155,flach::A,தட்டையான,līdzens
1156,glatt::A,வழுவழுப்பான,вольк
1157,glatt::A,வழுவழுப்பான,мольыд
1158,glatt::A,வழுவழுப்பான,gluds
1159,glatt::A,வழுவழுப்பான,slidens
1160,hart::A,கடினமான,зумыд
1161,hart::A,கடினமான,ciets
1162,weich::A,மென்மையான,небыд
1163,weich::A,மென்மையான,mīksts
1164,rund::A,உருண்டையான,гӧгрӧс
1165,rund::A,உருண்டையான,apaļš
1166,spitz::A,திகந்தமாக,ёсь йыла
1167,spitz::A,திகந்தமாக,smails
1168,scharf::A,கூரான,ёсь
1169,scharf::A,கூரான,ass
1170,stumpf::A,உளம் திறந்த,ныж
1171,stumpf::A,உளம் திறந்த,truls
1172,stumpf::A,உளம் திறந்த,strups
1173,schwer::A,கனமான,сьӧкыд
1174,schwer::A,கனமான,smags
1175,schön::A,அழகான,мича
1176,schön::A,அழகான,лӧсьыд
1177,schön::A,அழகான,daiļš
1178,schön::A,அழகான,skaists
1179,heiß::A,சூடான,пӧсь
1180,heiß::A,சூடான,karsts
1181,warm::A,இதமான,шоныд
1182,warm::A,இதமான,silts
1183,kalt::A,குளிர்ச்சியான,кӧдзыд
1184,kalt::A,குளிர்ச்சியான,salts
1185,kalt::A,குளிர்ச்சியான,auksts
1186,kühl::A,குளிர்ச்சியான,юзыд
1187,kühl::A,குளிர்ச்சியான,ыркыд
1188,kühl::A,குளிர்ச்சியான,vēss
1189,kühl::A,குளிர்ச்சியான,dzestrs
1190,frisch::A,சுத்தமான,выль
1191,frisch::A,சுத்தமான,svaigs
1192,feucht::A,ஈரமான,уль
1193,feucht::A,ஈரமான,mitrs
1194,feucht::A,ஈரமான,drēgns
1195,nass::A,ஈரமான,ва
1196,nass::A,ஈரமான,slapjš
1197,trocken::A,உலர்ந்த,кос
1198,trocken::A,உலர்ந்த,sauss
1199,voll::A,நிரம்பிய,кыз
1200,voll::A,நிரம்பிய,pilns
1201,leer::A,காலியான,куш
1202,leer::A,காலியான,тыртӧм
1203,leer::A,காலியான,tukšs
1204,offen::A,திறந்த,восьса
1205,offen::A,திறந்த,vaļējs
1206,offen::A,திறந்த,atvērts
1207,geschlossen::A,மூடப்பட்ட,пӧдса
1208,geschlossen::A,மூடப்பட்ட,slēgts
1209,sauber::A,சுத்தமான,сӧстӧм
1210,sauber::A,சுத்தமான,tīrs
1211,sauber::A,சுத்தமான,spodrs
1212,schmutzig::A,அழக்கான,няйт
1213,schmutzig::A,அழக்கான,netīrs
1214,schmutzig::A,அழக்கான,dubļains
1215,roh::A,கச்சா,уль
1216,roh::A,கச்சா,jēls
1217,reif::A,பழுத்த,кисьмӧм
1218,reif::A,பழுத்த,gatavs
1219,reif::A,பழுத்த,nobriedis
1220,lecker::A,சுவைமிக்க,чӧскыд
1221,lecker::A,சுவைமிக்க,gards
1222,lecker::A,சுவைமிக்க,garšīgs
1223,süß::A,இனிப்பான,юмов
1224,süß::A,இனிப்பான,чӧскыд
1225,süß::A,இனிப்பான,salds
1226,bitter::A,கசப்பான,курыд
1227,bitter::A,கசப்பான,sūrs
1228,bitter::A,கசப்பான,rūgts
1229,sauer::A,புளிப்பாக,шома
1230,sauer::A,புளிப்பாக,skābs
1231,hell::A,பளபளப்பான,югыд
1232,hell::A,பளபளப்பான,gaišs
1233,dunkel::A,கருமையான,пемыд
1234,dunkel::A,கருமையான,tumšs
1235,schwarz::A,கருப்பு வண்ண,сьӧд
1236,schwarz::A,கருப்பு வண்ண,melns
1237,weiß::A,வெண்மையன,еджыд
1238,weiß::A,வெண்மையன,balts
1239,rot::A,சிவப்பு,гӧрд
1240,rot::A,சிவப்பு,sarkans
1241,gelb::A,மஞ்சள் வண்ணம்,виж
1242,gelb::A,மஞ்சள் வண்ணம்,dzeltens
1243,blau::A,நீல வண்ண,лӧз
1244,blau::A,நீல வண்ண,zils
1245,grün::A,பச்சை வண்ண,веж
1246,grün::A,பச்சை வண்ண,турунвиж
1247,grün::A,பச்சை வண்ண,zaļš
1248,grau::A,சாம்பல் நிற,руд
1249,grau::A,சாம்பல் நிற,pelēks
1250,bunt::A,வண்ண மயமான,сера
1251,bunt::A,வண்ண மயமான,raibs
1252,bunt::A,வண்ண மயமான,krāsains
1253,billig::A,மலிவான,донтӧг
1254,billig::A,மலிவான,lēts
1255,teuer::A,விலை அதிகமான,дона
1256,teuer::A,விலை அதிகமான,dārgs
1257,wertvoll::A,மதிப்புள்ள,дона
1258,wertvoll::A,மதிப்புள்ள,vērtīgs
1259,blind::A,பார்வையற்ற,синтӧм
1260,blind::A,பார்வையற்ற,akls
1261,taub::A,செவிடான,пельтӧм
1262,taub::A,செவிடான,kurls
1263,kräftig::A,வலிமையான,вынйӧра
1264,kräftig::A,வலிமையான,spēcīgs
1265,stark::A,பலமான,ён
1266,stark::A,பலமான,вына
1267,stark::A,பலமான,stiprs
1268,schwach::A,பலவீனமான,жеб
1269,schwach::A,பலவீனமான,vājš
1270,fett::A,பருமனாக,госа
1271,fett::A,பருமனாக,brangs
1272,schlank::A,ஒல்லியான,веськыд
1273,schlank::A,ஒல்லியான,slaids
1274,hübsch::A,அழகிய,мича
1275,hübsch::A,அழகிய,лӧсьыд
1276,hübsch::A,அழகிய,glīts
1277,böse::A,கேடு விளைவிக்கும்,лёк
1278,böse::A,கேடு விளைவிக்கும்,ļauns
1279,böse::A,கேடு விளைவிக்கும்,negants
1280,dumm::A,முட்டாள்தனமான,йӧй
1281,dumm::A,முட்டாள்தனமான,вежӧртӧм
1282,dumm::A,முட்டாள்தனமான,stulbs
1283,dumm::A,முட்டாள்தனமான,muļķīgs
1284,faul::A,சோம்பலான,дыш
1285,faul::A,சோம்பலான,slinks
1286,fleißig::A,ஊக்கந்தளராத,зільысь
1287,fleißig::A,ஊக்கந்தளராத,čakls
1288,fleißig::A,ஊக்கந்தளராத,cītīgs
1289,geizig::A,கஞேசத்தனமான,топыд
1290,geizig::A,கஞேசத்தனமான,skops
1291,geizig::A,கஞேசத்தனமான,sīksts
1292,klug::A,சாதுரியமான,юра
1293,klug::A,சாதுரியமான,вежӧра
1294,klug::A,சாதுரியமான,gudrs
1295,geschickt::A,திறமையள்ள,кипода
1296,geschickt::A,திறமையள்ள,кужысь
1297,geschickt::A,திறமையள்ள,manīgs
1298,lieb::A,அன்புக்குரிய,муса
1299,lieb::A,அன்புக்குரிய,мича
1300,lieb::A,அன்புக்குரிய,лӧсьыд
1301,lieb::A,அன்புக்குரிய,mīļš
1302,lustig::A,களிப்புமிக்க,кыпыд
1303,lustig::A,களிப்புமிக்க,jautrs
1304,sanft::A,சாதுவான,мелі
1305,sanft::A,சாதுவான,liegs
1306,hungrig::A,பசியுடன்,тшыг
1307,hungrig::A,பசியுடன்,izsalcis
1308,krank::A,நோயுற்று,висьысь
1309,krank::A,நோயுற்று,slims
1310,nackt::A,ஆடையற்ற,пасьтӧм
1311,nackt::A,ஆடையற்ற,pliks
1312,traurig::A,சோகமான,гажтӧм
1313,traurig::A,சோகமான,bēdīgs
1314,traurig::A,சோகமான,skumīgs
1315,lebendig::A,பிழைப்பு,ловъя
1316,lebendig::A,பிழைப்பு,dzīvs
1317,gut::A,நல்ல,бур
1318,gut::A,நல்ல,labs
1319,schlecht::A,கெட்ட,лёк
1320,schlecht::A,கெட்ட,омӧль
1321,schlecht::A,கெட்ட,slikts
1322,richtig::A,சரியான,инӧд
1323,richtig::A,சரியான,riktīgs
1324,schlimm::A,அருவருப்பான,омӧль
1325,schlimm::A,அருவருப்பான,туйтӧм
1326,schlimm::A,அருவருப்பான,nelāgs
1327,schlimm::A,அருவருப்பான,nejauks
1328,wahr::A,உண்மையான,абу ылӧг
1329,wahr::A,உண்மையான,īsts
1330,wahr::A,உண்மையான,patiess
1331,alt::A,பழைய,важ
1332,alt::A,பழைய,sens
1333,alt::A,பழைய,vęcs
1334,neu::A,புதிய,выль
1335,neu::A,புதிய,jauns
1336,ehemalig::A,முன்நாள்,вӧвлӧм
1337,ehemalig::A,முன்நாள்,bijušais
1338,alt[Lebewesen]::A,வயதான,пӧрысь
1339,alt[Lebewesen]::A,வயதான,vecs
1340,jung::A,இளமையான,том
1341,jung::A,இளமையான,jauns
