,Concept_ID,fa,el
725,stark::A,نیرومند,γερός
726,schwach::A,ضعیف,αδύνατος
727,fett::A,چرب,παχύς
728,schlank::A,باریک‌اندام,λεπτός
729,schlank::A,باریک‌اندام,λυγερός
730,hübsch::A,قشنگ,όμορφος
731,hübsch::A,قشنگ,χαριτωμένος
732,hübsch::A,خوشگل,όμορφος
733,hübsch::A,خوشگل,χαριτωμένος
734,böse::A,بد,κακός
735,dumm::A,احمق,κουτός
736,dumm::A,احمق,ανόητος
737,faul::A,لش,τεμπέλης
738,faul::A,تنبل,τεμπέλης
739,fleißig::A,زرنگ,εργατικός
740,geizig::A,خسیس,τσιγγούνης
741,klug::A,عاقل,έξυπνος
742,klug::A,باهوش,έξυπνος
743,geschickt::A,ماهر,επιδέξιος
744,lieb::A,عزیز,φίλος
745,lieb::A,عزیز,αγαπητός
746,lustig::A,شاد,εύθυμος
747,lustig::A,شاد,χαρούμενος
748,lustig::A,خوشحال,εύθυμος
749,lustig::A,خوشحال,χαρούμενος
750,sanft::A,لطیف,ήπιος
751,hungrig::A,گرسنه,πεινασμένος
752,krank::A,مریض,άρρωστος
753,krank::A,بیمار,άρρωστος
754,nackt::A,لخت,γυμνός
755,nackt::A,برهنه,γυμνός
756,traurig::A,غمگین,λυπημένος
757,lebendig::A,زنده,ζωντανός
758,gut::A,خوب,καλός
759,schlecht::A,بد,κακός
760,richtig::A,درست,σωστός
761,schlimm::A,وخيم,άσχημος
762,wahr::A,درست,αληθής
763,wahr::A,درست,αληθινός
764,wahr::A,حقیقی,αληθής
765,wahr::A,حقیقی,αληθινός
766,alt::A,کهنه,παλιός
767,neu::A,نو,νέος
768,neu::A,نو,καινούργιος
769,ehemalig::A,قبلی,παλιός
770,alt[Lebewesen]::A,پیر,γέρος
771,jung::A,جوان,νέος
772,arm::A,فقیر,φτωχός
773,reich::A,پولدار,πλούσιος
774,reich::A,ثروتمند,πλούσιος
775,bekannt::A,آشنا,γνωστός
776,bekannt::A,معلوم,γνωστός
777,berühmt::A,مشهور,περίφημος
778,berühmt::A,مشهور,ξακουσμένος
779,fremd::A,خارجی,ξένος
780,fremd::A,بیگانه,ξένος
781,verschieden::A,مختلف,διαφορετικός
782,verschieden::A,متفاوت,διαφορετικός
783,nah::A,نزدیک,κοντινός
784,fern::A,دور,μακριά
785,linker::A,چپ,αριστερός
786,rechter::A,راست,δεξιός
787,anderer::A,دیگر,άλλος
788,erster::A,اول,πρώτος
789,zweiter::A,دوم,δεύτερος
790,dritter::A,سوم,τρίτος
791,letzter::A,آخر,τελευταίος
792,allein::ADV,تنها,μόνος
793,auf einmal::ADV,همزمان,εφάπαξ
794,zusammen::ADV,باهم,μαζί
795,lange::ADV,مدت‌ها,πολύν καιρό
796,lange::ADV,مدت زیادی,πολύν καιρό
797,plötzlich::ADV,ناگهان,έξαφνα
798,sofort::ADV,فوراً,αμέσως
799,später::ADV,بعدها,αργότερα
800,jetzt::ADV,حالا,τώρα
801,jetzt::ADV,اکنون,τώρα
802,heute::ADV,امروز,σήμερα
803,morgen::ADV,فردا,αύριο
804,bald::ADV,زود,σε λίγο
805,bald::ADV,زود,εντός ολίγου
806,bald::ADV,بزودی,σε λίγο
807,bald::ADV,بزودی,εντός ολίγου
808,dann::ADV,سپس,ύστερα
809,dann::ADV,آنوقت,ύστερα
810,gestern::ADV,دیروز,χτες
811,einst::ADV,وقتی,ποτέ
812,einst::ADV,وقتی,άλλοτε
813,einst::ADV,زمانی,ποτέ
814,einst::ADV,زمانی,άλλοτε
815,damals::ADV,آنوقت,τότε
816,damals::ADV,آنزمان,τότε
817,danach::ADV,بعد,μετά
818,danach::ADV,بعد,ύστερα
819,vorher::ADV,قبلاً,πριν
820,vorher::ADV,قبلاً,προηγουμένως
821,zuerst::ADV,اول,πρώτα
822,zuerst::ADV,ابتداء,πρώτα
823,einmal::ADV,یکدفعه,μία φορά
824,manchmal::ADV,گاهی,κάποτε
825,manchmal::ADV,بعضی اوقات,κάποτε
826,oft::ADV,اغلب,συχνά
827,oft::ADV,اغلب,πολλές φορές
828,immer::ADV,همیشه,πάντα
829,immer::ADV,همیشه,πάντοτε
830,niemals::ADV,هرگز,ποτέ
831,hier::ADV,اینجا,εδώ
832,hierhin::ADV,به اینجا,εδώ
833,von hier::ADV,از اینجا,από δω
834,dort::ADV,آنجا,εκεί
835,dorthin::ADV,به آنجا,προς τα κει
836,geradeaus::ADV,راست,κατευθείαν
837,vorwärts::ADV,جلو,εμπρός
838,vorwärts::ADV,به پیش,εμπρός
839,rückwärts::ADV,عقب,πίσω
840,zurück::ADV,پس,πίσω
841,zurück::ADV,عقب,πίσω
842,zurück::ADV,بالعکس,πίσω
843,unten::ADV,زیر,κάτω
844,unten::ADV,پایین,κάτω
845,hinab::ADV,به پایین,προς τα κάτω
846,oben::ADV,بالا,πάνω
847,oben::ADV,بالا,επάνω
848,hinauf::ADV,به بالا,προς τα πάνω
849,überall::ADV,همه‌جا,παντού
850,nicht::ADV,نه,δεν
851,ein wenig::ADV,کمی,λιγάκι
852,kaum::ADV,به سختی,μόλις
853,sehr::ADV,خیلی,πολύ
854,sehr::ADV,بسیار,πολύ
855,so::ADV,چنین,έτσι
856,so::ADV,اینطور,έτσι
857,noch::ADV,هنوز,ακόμα
858,nur::ADV,فقط,μόνο
859,nur::ADV,تنها,μόνο
860,schon::ADV,قبلاً,ήδη
861,schon::ADV,قبلاً,κιόλας
862,schon::ADV,به این زودی,ήδη
863,schon::ADV,به این زودی,κιόλας
864,wieder::ADV,باز,ξανά
865,wieder::ADV,دوباره,ξανά
866,vergebens::ADV,بیهوده,μάταια
867,vor::PRP,در جلوی,μπροστά σε
868,vor::PRP,در جلوی,μπροστά από
869,hinter::PRP,پشت,πίσω από 
870,unter::PRP,تحت,υπό
871,unter::PRP,تحت,κάτω από
872,durch::PRP,از وسط,διά
873,durch::PRP,از وسط,διά μέσου
874,durch::PRP,از ميان,διά
875,durch::PRP,از ميان,διά μέσου
876,neben::PRP,کنار,δίπλα σε
877,neben::PRP,پهلوی,δίπλα σε
878,zwischen::PRP,بین,μεταξύ
879,zwischen::PRP,بین,ανάμεσα σε
880,zwischen::PRP,میان,μεταξύ
881,zwischen::PRP,میان,ανάμεσα σε
882,wegen::PRP,برای,για
883,wegen::PRP,برای,λόγω
884,wegen::PRP,بخاطر,για
885,wegen::PRP,بخاطر,λόγω
886,dies::PRN,این,αυτό
887,das::PRN,آن,το
888,alles::PRN,تمام,όλα
889,alles::PRN,همه‌چیر,όλα
890,ich::PRN,من,εγώ
891,du::PRN,تو,σύ
892,du::PRN,تو,εσύ
893,er::PRN,او,αυτός
894,wir::PRN,ما,εμείς
895,ihr::PRN,شما,εσείς
896,sie::PRN,آنها,αυτοί
897,was::FPRN,چه,τι
898,wer::FPRN,کی,ποιος
899,wo::FADV,کجا,πού
900,wohin::FADV,بکجا,πού
901,wohin::FADV,بکجا,για πού
902,wie::FADV,چطور,πώς
903,wie::FADV,چگونه,πώς
904,warum::FADV,چرا,γιατί
905,warum::FADV,برای چه,γιατί
906,wieviel::FNUM,چند,πόσος
907,wieviel::FNUM,چقدر,πόσος
908,eins::NUM,یک,ένα
909,zwei::NUM,دو,δύο
910,drei::NUM,سه,τρία
911,drei::NUM,سه,τρεις
912,vier::NUM,چهار,τέσσερα
913,vier::NUM,چهار,τέσσερις
914,fünf::NUM,پنج,πέντε
915,sechs::NUM,شش,έξι
916,sieben::NUM,هفت,εφτά
917,acht::NUM,هشت,οχτώ
918,neun::NUM,نه,εννιά
919,zehn::NUM,ده,δέκα
920,elf::NUM,یازده,έντεκα
921,zwölf::NUM,دوازده,δώδεκα
922,zwanzig::NUM,بیست,είκοσι
923,dreißig::NUM,سی,τριάντα
924,vierzig::NUM,چهل,σαράντα
925,fünfzig::NUM,پنجاه,πενήντα
926,sechzig::NUM,شصت,εξήντα
927,siebzig::NUM,هفتاد,εβδομήντα
928,achtzig::NUM,هشتاد,ογδόντα
929,neunzig::NUM,نود,ενενήντα
930,hundert::NUM,صد,εκατό
931,tausend::NUM,هزار,χίλιοι
932,und::CNJ,و,και
933,oder::CNJ,یا,ή
934,stehen::V,ایستادن,στέκομαι
935,stehen::V,ایستادن,είμαι όρθιος
936,sitzen::V,نشستن,κάθομαι
937,liegen::V,خوابیدن,είμαι ξαπλωμένος
938,liegen::V,دراز کشیدن,είμαι ξαπλωμένος
939,hängen::V,آویزان بودن,κρέμομαι
940,werden::V,شدن,γίνομαι
941,passieren::V,گذشتن,συμβαίνω
942,passieren::V,اتفاق افتادن,συμβαίνω
943,beginnen::V,شروع شدن,αρχίζω
944,enden::V,تمام شدن,τελειώνω
945,wechseln::V,عوض شدن,αλλάζω
946,aufgehen[Sonne]::V,برآمدن,βγαίνω
947,aufgehen[Sonne]::V,برآمدن,ανατέλλω
948,aufgehen[Sonne]::V,طلوع کردن,βγαίνω
949,aufgehen[Sonne]::V,طلوع کردن,ανατέλλω
950,untergehen[Sonne]::V,غروب کردن,δύω
951,untergehen[Sonne]::V,غروب کردن,βασιλεύω
952,scheinen[Sonne]::V,تابیدن,λάμπω
953,donnern::V,رعد زدن,βροντώ
954,wehen::V,دمیدن,φυσώ
955,strömen::V,روان شدن,ρέω
956,strömen::V,روان شدن,τρέχω
957,fließen::V,روان شدن,ρέω
958,sich drehen::V,چرخیدن,γυρίζω
959,sich drehen::V,چرخیدن,στρέφομαι
960,schwanken::V,خم و راست شدن,ταλαντεύομαι
961,schwingen::V,تاب خوردن,αιωρούμαι
962,schwingen::V,تاب خوردن,ταλαντεύομαι
963,schwingen::V,نوسان کردن,αιωρούμαι
964,schwingen::V,نوسان کردن,ταλαντεύομαι
965,fallen::V,افتادن,πέφτω
966,fallen::V,سقوط کردن,πέφτω
967,brennen::V,سوزاندن,καίω
968,rauchen::V,دود کردن,καπνίζω
969,regnen::V,باران آمدن,βρέχω
970,gefrieren::V,یخ بستن,παγώνω
971,tauen::V,آب شدن,λειώνω
972,schmelzen::V,آب شدن,λειώνω
973,trocknen::V,خشک شدن,στεγνώνω
974,sieden::V,جوشیدن,βράζω
975,faulen::V,فاسد شدن,σαπίζω
976,verfaulen::V,پوسیدن,σαπίζω
977,reißen::V,پاره شدن,σχίζω
978,versinken::V,غرق شدن,βουλιάζω
979,versinken::V,غرق شدن,βυθίζομαι
980,vergehen::V,گذشتن,περνώ
981,erscheinen::V,ظاهر شدن,εμφανίζομαι
982,verschwinden::V,گم شدن,χάνομαι
983,verschwinden::V,گم شدن,εξαφανίζομαι
984,verschwinden::V,از بین رفتن,χάνομαι
985,verschwinden::V,از بین رفتن,εξαφανίζομαι
986,sinken::V,پایین آمدن,κατεβαίνω
987,abnehmen::V,کم شدن,μειώνομαι 
988,zunehmen::V,زیاد شدن,αυξάνω
989,zunehmen::V,زیاد شدن,μεγαλώνω
990,steigen::V,بالا رفتن,ανεβαίνω
991,wachsen::V,قد کشیدن,μεγαλώνω
992,glänzen::V,برق زدن,γυαλίζω
993,funkeln::V,جرقه زدن,αστράφτω
994,funkeln::V,جرقه زدن,σπιθοβολώ
995,lärmen::V,شلوغ کردن,θορυβώ
996,läuten::V,زنگ زدن,χτυπώ 
997,klingeln::V,زنگ زدن,κουδουνίζω
998,klirren::V,جرنگ جرنگ صدا کردن,κουδουνίζω
999,brausen::V,طوفانی بودن,βουΐζω
1000,rauschen::V,خش‌خش کردن,βουΐζω
1001,klingen::V,صدا دادن,ηχώ
1002,bellen::V,عوعو کردن,γαυγίζω
1003,heulen::V,زوزه کشیدن,ουρλιάζω
1004,blasen::V,فوت کردن,φυσώ
1005,pfeifen::V,سوت زدن,σφυρίζω
1006,schreien::V,فریاد زدن,κραυγάζω
1007,stöhnen::V,نالیدن,βογγώ
1008,zittern::V,لرزیدن,τρέμω
1009,leben::V,زیستن,ζω
1010,leben::V,زندگی کردن,ζω
1011,geboren werden::V,متولد شدن,γεννιέμαι
1012,atmen::V,تنفس کردن,αναπνέω
1013,trinken::V,نوشیدن,πίνω
1014,essen::V,خوردن,τρώω
1015,schlucken::V,بلعیدن,καταπίνω
1016,schlucken::V,قورت دادن,καταπίνω
1017,müde werden::V,خسته شدن,κουράζομαι
1018,einschlafen::V,خواب رفتن,αποκοιμιέμαι
1019,schlafen::V,خوابیدن,κοιμάμαι
1020,aufwachen::V,از خواب بیدار شدن,ξυπνώ
1021,aufstehen::V,بیدار شدن,σηκώνομαι
1022,sich erholen::V,استراحت کردن,ξεκουράζομαι
1023,krank werden::V,مریض شدن,αρρωσταίνω
1024,krank sein::V,بیمار بودن,ασθενώ
1025,schmerzen::V,درد کردن,πονώ
1026,husten::V,سرفه کردن,βήχω
1027,genesen::V,بهبود یافتن,θεραπεύομαι
1028,sterben::V,مردن,πεθαίνω
1029,umkommen::V,کشته شدن,πεθαίνω
1030,sich bewegen::V,حرکت کردن,κουνιέμαι
1031,sich rühren::V,تکان خوردن,σαλεύω
1032,sich erheben::V,برخواستن,επαναστατώ
1033,sich setzen::V,نشستن,κάθομαι
1034,hinfallen::V,زمین خوردن,πέφτω κάτω
1035,laufen::V,پیاده رفتن,τρέχω
1036,schreiten::V,قدم زدن,βαδίζω
1037,spazierengehen::V,گردش رفتن,κάνω βόλτα
1038,spazierengehen::V,گردش رفتن,πηγαίνω περίπατο
1039,eilen::V,شتاب کردن,σπεύδω
1040,sich beeilen::V,عجله کردن,βιάζομαι
1041,sausen::V,صفیر کشیدن,τρέχω γρήγορα
1042,rennen::V,دویدن,τρέχω
1043,springen::V,پریدن,πηδώ
1044,klettern::V,بالا رفتن,σκαρφαλώνω
1045,schaukeln::V,تاب خوردن,κουνιέμαι
1046,kriechen::V,خزیدن,έρπω
1047,kriechen::V,خزیدن,σέρνομαι
1048,schwimmen::V,شنا کردن,κολυμπώ
1049,tauchen::V,غواصی کردن,βουτώ
1050,rudern::V,پارو زدن,κωπηλατώ
1051,fahren::V,سواره رفتن,πηγαίνω
1052,fliegen::V,پریدن,πετώ
1053,gehen::V,رفتن,βαδίζω
1054,gehen::V,رفتن,πηγαίνω
1055,weggehen::V,رفتن,φεύγω
1056,abfahren::V,حرکت کردن,ξεκινώ
1057,abfahren::V,حرکت کردن,αναχωρώ
1058,anhalten::V,ایست کردن,σταματώ
1059,hineingehen::V,داخل شدن,μπαίνω
1060,eintreten::V,وارد شدن,μπαίνω
1061,eintreten::V,وارد شدن,εισέρχομαι
1062,kommen::V,آمدن,έρχομαι
1063,ankommen::V,رسیدن,φτάνω
1064,zurückkommen::V,برگشتن,επιστρέφω
1065,bleiben::V,ماندن,μένω
1066,warten::V,منتظر بودن,περιμένω
1067,erwarten::V,انتظار داشتن,αναμένω
1068,erwarten::V,انتظار داشتن,περιμένω
1069,suchen::V,جستجو کردن,ψάχνω
1070,finden::V,یافتن,βρίσκω
1071,finden::V,پیدا کردن,βρίσκω
1072,versuchen::V,سعی کردن,προσπαθώ
1073,versuchen::V,کوشش کردن,προσπαθώ
1074,vorbereiten::V,آماده کردن,προετοιμάζω
1075,lieben::V,عاشق بودن,αγαπώ
1076,mögen::V,میل داشتن,μου αρέσει
1077,mögen::V,دوست داشتن,μου αρέσει
1078,lachen::V,خندیدن,γελώ
1079,rühren::V,به رقت آوردن,συγκινώ
1080,weinen::V,گریه کردن,κλαίω
1081,schimpfen::V,فحاشی کردن,βρίζω
1082,sich ärgern::V,ناراحت شدن,θυμώνω
1083,sich fürchten::V,واهمه کردن,φοβάμαι
1084,fürchten::V,ترسیدن,φοβάμαι
1085,fliehen::V,گریختن,φεύγω
1086,flüchten::V,فرار کردن,δραπετεύω
1087,sehen::V,دیدن,βλέπω
1088,anschauen::V,نگاه کردن,κοιτάζω
1089,ansehen::V,تماشا کردن,βλέπω
1090,hören::V,شنیدن,ακούω
1091,zuhören::V,گوش دادن,ακούω
1092,probieren::V,چشیدن,δοκιμάζω
1093,riechen::V,بوییدن,μυρίζω
1094,riechen::V,بوییدن,οσφραίνομαι
1095,riechen::V,بو کردن,μυρίζω
1096,riechen::V,بو کردن,οσφραίνομαι
1097,fühlen::V,احساس کردن,αισθάνομαι
1098,scheinen::V,بنظر آمدن,φαίνομαι
1099,zu sehen sein::V,دیده شدن,φαίνομαι
1100,vernehmen::V,شنیدن,ακούω
1101,vernehmen::V,شنیدن,μαθαίνω
1102,frieren::V,سرد بودن,κρυώνω
1103,tun::V,کردن,κάνω
1104,können::V,توانستن,ξέρω
1105,können::V,توانستن,μπορώ
1106,wollen::V,خواستن,θέλω
1107,anfangen::V,شروع کردن,αρχίζω
1108,beenden::V,تمام کردن,τελειώνω
1109,beenden::V,پایان دادن,τελειώνω
1110,aufhören::V,دست کشیدن,παύω
1111,gelingen::V,موفق شدن,πετυχαίνω
1112,geraten::V,نتیجه دادن,γίνομαι
1113,öffnen::V,گشودن,ανοίγω
1114,öffnen::V,باز کردن,ανοίγω
1115,schließen::V,بستن,κλείνω
1116,schließen::V,قفل کردن,κλείνω
1117,stellen::V,گذاردن,θέτω
1118,setzen::V,نشاندن,θέτω
1119,legen::V,گذاشتن,θέτω
1120,berühren::V,دست زدن,εγγίζω
1121,berühren::V,لمس کردن,εγγίζω
1122,verbinden::V,وصل کردن,συνδέω
1123,bedecken::V,پوشاندن,σκεπάζω
1124,aufhängen::V,آویختن,κρεμώ
1125,anzünden::V,سوزاندن,ανάβω
1126,aufheben::V,برداشتن,σηκώνω
1127,aufheben::V,بلند کردن,σηκώνω
1128,zurücklassen::V,گذاشتن,εγκαταλείπω
1129,verlieren::V,گم کردن,χάνω
1130,fallen lassen::V,انداختن,αφήνω να πέσει
1131,machen::V,کردن,κάνω
1132,machen::V,کردن,φτιάχνω
1133,machen::V,ساختن,κάνω
1134,machen::V,ساختن,φτιάχνω
1135,herstellen::V,ساختن,κατασκευάζω
1136,herstellen::V,تولید کردن,κατασκευάζω
1137,bauen::V,ساختن,χτίζω
1138,bauen::V,ساختن,οικοδομώ
1139,bauen::V,بنا کردن,χτίζω
1140,bauen::V,بنا کردن,οικοδομώ
1141,reparieren::V,درست کردن,επισκευάζω
1142,reparieren::V,درست کردن,επιδιορθώνω
1143,reparieren::V,تعمیر کردن,επισκευάζω
1144,reparieren::V,تعمیر کردن,επιδιορθώνω
1145,verbessern::V,بهتر کردن,βελτιώνω
1146,verbessern::V,بهتر کردن,καλυτερεύω
1147,ändern::V,تغییر دادن,αλλάζω
1148,graben::V,کندن,σκάβω
1149,graben::V,گود کردن,σκάβω
1150,beugen::V,کج کردن,λυγίζω
1151,biegen::V,خم کردن,κάμπτω
1152,drehen::V,چرخاندن,στρέφω
1153,wenden::V,برگرداندن,γυρίζω
1154,umdrehen::V,برگرداندن,γυρίζω
1155,heben::V,برداشتن,υψώνω
1156,heben::V,برداشتن,σηκώνω
1157,hochheben::V,برآوردن,υψώνω
1158,hochheben::V,برآوردن,σηκώνω
1159,hochheben::V,بلند کردن,υψώνω
1160,hochheben::V,بلند کردن,σηκώνω
1161,ergreifen::V,گرفتن,πιάνω
1162,ergreifen::V,گرفتن,αρπάζω
1163,halten::V,نگاه داشتن,βαστώ
1164,drücken::V,فشار دادن,πιέζω
1165,drücken::V,فشار آوردن,πιέζω
1166,schieben::V,هل دادن,σπρώχνω
1167,kratzen::V,خاریدن,γρατσουνίζω
1168,lecken::V,لیسیدن,γλείφω
1169,beißen::V,گاز زدن,δαγκάνω
1170,abreißen::V,پاره کردن,κόβω
1171,abreißen::V,پاره کردن,σχίζω
1172,abschneiden::V,بریدن,αποκόπτω
1173,abschneiden::V,قطع کردن,αποκόπτω
1174,binden::V,بستن,δένω
1175,stecken::V,فرو کردن,χώνω
1176,brechen::V,شکستن,σπάζω
1177,klopfen::V,کوبیدن,χτυπώ
1178,klopfen::V,کوبیدن,τινάζω
1179,hauen::V,زدن,χτυπώ
1180,kleben::V,چسباندن,κολλώ
1181,reiben::V,مالش دادن,τρίβω
1182,streichen::V,مالیدن,αλείφω
1183,schleifen::V,تیز کردن,ακονίζω
1184,schneiden::V,چیدن,κόβω
1185,schneiden::V,بریدن,κόβω
1186,rütteln::V,لرزاندن,σείω
1187,rütteln::V,لرزاندن,τινάζω
1188,rütteln::V,تکان دادن,σείω
1189,rütteln::V,تکان دادن,τινάζω
1190,schütteln::V,تکان دادن,σείω
1191,schütteln::V,تکان دادن,κουνώ
1192,schwenken::V,تاب دادن,κουνώ
1193,schütten::V,ریختن,χύνω
1194,füllen::V,پر کردن,γεμίζω
1195,einwickeln::V,پیچیدن,τυλίγω
1196,tragen::V,بردن,φέρνω
1197,tragen::V,حمل کردن,φέρνω
1198,schleppen::V,کشیدن,κουβαλώ
1199,ziehen::V,کشیدن,τραβώ
1200,aufbewahren::V,نگهداری کردن,φυλάω
1201,werfen::V,انداختن,ρίχνω
1202,werfen::V,پرتاب کردن,ρίχνω
1203,fangen::V,گرفتن,πιάνω
1204,packen::V,گرفتن,τσακώνω
1205,verstecken::V,قایم کردن,κρύβω
1206,verstecken::V,پنهان کردن,κρύβω
1207,teilen::V,قسمت کردن,μερίζω
1208,teilen::V,تقسیم کردن,μερίζω
1209,schicken::V,فرستادن,στέλνω
1210,schicken::V,ارسال کردن,στέλνω
1211,bringen::V,آوردن,φέρνω
1212,hinzufügen::V,افزودن,προσθέτω
1213,hinzufügen::V,اضافه کردن,προσθέτω
1214,bekommen::V,گرفتن,προσκομίζω
1215,erhalten::V,دریافت کردن,παίρνω
1216,erhalten::V,دریافت کردن,λαμβάνω
1217,nehmen::V,گرفتن,πιάνω
1218,nehmen::V,گرفتن,παίρνω
1219,nehmen::V,برداشتن,πιάνω
1220,nehmen::V,برداشتن,παίρνω
1221,wählen::V,انتخاب کردن,εκλέγω
1222,auswählen::V,برگزیدن,διαλέγω
1223,bewahren::V,حفظ کردن,διατηρώ
1224,bewahren::V,حفاظت کردن,διατηρώ
1225,behindern::V,مانع بودن,εμποδίζω
1226,verderben::V,از بین بردن,χαλώ
1227,beschädigen::V,صدمه زدن,ζημιώνω
1228,zerbrechen::V,شکستن,σπάζω
1229,zerreißen::V,دریدن,σχίζω
1230,zerreißen::V,پاره کردن,σχίζω
1231,zerstören::V,خراب کردن,καταστρέφω
1232,zerstören::V,ویران کردن,καταστρέφω
1233,verbrennen::V,سوزاندن,καίω
1234,geben::V,دادن,δίνω
1235,reichen::V,دادن,δίνω
1236,schenken::V,هدیه دادن,χαρίζω
1237,versprechen::V,قول دادن,υπόσχομαι
1238,versprechen::V,وعده دادن,υπόσχομαι
1239,wünschen::V,آرزو کردن,εύχομαι
1240,loben::V,ستایش کردن,επαινώ
1241,küssen::V,بوسیدن,φιλώ
1242,wiegen::V,نوسان کردن,κουνώ
1243,wiegen::V,نوسان کردن,νανουρίζω
1244,zudecken::V,پوشاندن,σκεπάζω
1245,wecken::V,بیدار کردن,ξυπνώ
1246,zeigen::V,نشان دادن,δείχνω
1247,führen::V,رهنمائی کردن,οδηγώ
1248,lehren::V,آموختن,διδάσκω
1249,lehren::V,یاد دادن,διδάσκω
1250,unterrichten::V,درس دادن,διδάσκω
1251,unterrichten::V,تدریس کردن,διδάσκω
1252,aufziehen::V,تربیت کردن,ανατρέφω
1253,leiten::V,اداره کردن,ηγούμαι
1254,leiten::V,اداره کردن,διευθύνω
1255,antreiben::V,عجله دادن,σπρώχνω
1256,antreiben::V,عجله دادن,παρακινώ
1257,lassen::V,وادار کردن,αφήνω
1258,einladen::V,دعوت کردن,προσκαλώ
1259,einladen::V,مهمان کردن,προσκαλώ
1260,vereinigen::V,یکی کردن,ενώνω
1261,vereinigen::V,متحد کردن,ενώνω
1262,besuchen::V,دیدار کردن,επισκέπτομαι
1263,treffen::V,ملاقات کردن,συναντώ
1264,sich versammeln::V,جمع شدن,μαζεύομαι
1265,spielen::V,بازی کردن,παίζω
1266,singen::V,آواز خواندن,τραγουδώ
1267,tanzen::V,رقصیدن,χορεύω
1268,sich trennen::V,جدا شدن,αποχωρίζομαι
1269,verlassen::V,ترک کردن,εγκαταλείπω
1270,retten::V,نجات دادن,σώζω
1271,bewachen::V,حراست کردن,φρουρώ
1272,schützen::V,حفظ کردن,προστατεύω
1273,verteidigen::V,دفاع کردن,υπερασπίζω
1274,sich schlagen::V,کتک‌کاری کردن,χτυπιέμαι
1275,schießen::V,تیر زدن,πυροβολώ
1276,siegen::V,پیروز شدن,νικώ
1277,ärgern::V,ناراحت کردن,τσαντίζω
1278,schlagen::V,زدن,χτυπώ
1279,schlagen::V,کوبیدن,χτυπώ
1280,treten::V,لگد زدن,κλοτσώ
1281,stechen::V,چاقو زدن,τρυπώ
1282,stoßen::V,هل دادن,ωθώ
1283,stoßen::V,هل دادن,σπρώχνω
1284,stehlen::V,دزدیدن,κλέβω
1285,stören::V,مزاحم شدن,διαταράσσω
1286,belästigen::V,زحمت دادن,ενοχλώ
1287,verbergen::V,پنهان کردن,κρύβω
1288,täuschen::V,گول زدن,παραπλανώ
1289,täuschen::V,فریب دادن,παραπλανώ
1290,betrügen::V,گول زدن,απατώ
1291,betrügen::V,فریب دادن,απατώ
1292,töten::V,کشتن,σκοτώνω
1293,töten::V,کشتن,θανατώνω
1294,wohnen::V,منزل داشتن,μένω
1295,wohnen::V,منزل داشتن,κατοικώ
1296,wohnen::V,سکونت داشتن,μένω
1297,wohnen::V,سکونت داشتن,κατοικώ
1298,arbeiten::V,کار کردن,δουλεύω
1299,arbeiten::V,کار کردن,εργάζομαι
1300,sammeln::V,جمع کردن,μαζεύω
1301,sammeln::V,جمع کردن,συλλέγω
1302,pflücken::V,چیدن,κόβω
1303,jagen::V,شکار کردن,κυνηγώ
1304,fischen::V,صید کردن,ψαρεύω
1305,fischen::V,ماهی‌گیری کردن,ψαρεύω
1306,fassen::V,گرفتن,πιάνω
1307,hüten::V,چراندن,φυλάγω
1308,hüten::V,چراندن,προσέχω
1309,hüten::V,مراقبت کردن,φυλάγω
1310,hüten::V,مراقبت کردن,προσέχω
1311,treiben::V,راندن,οδηγώ
1312,anbinden::V,متصل کردن,δένω
1313,füttern::V,غذا دادن,ταΐζω
1314,melken::V,دوشیدن,αρμέγω
1315,hacken::V,خرد کردن,κόβω
1316,gießen::V,ریختن,ποτίζω
1317,reifen::V,رسیدن,ωριμάζω
1318,zubereiten::V,طبخ کردن,ετοιμάζω
1319,zubereiten::V,آماده کردن,ετοιμάζω
1320,kochen::V,پختن,βράζω
1321,kochen::V,آشپزی کردن,βράζω
1322,backen::V,پختن,ψήνω
1323,braten::V,سرخ کردن,τηγανίζω
1324,umrühren::V,هم زدن,ανακατεύω
1325,stricken::V,بافتن,πλέκω
1326,nähen::V,دوختن,ράβω
1327,färben::V,رنگ زدن,βάφω
1328,färben::V,رنگ زدن,χρωματίζω
1329,reinigen::V,پاک کردن,καθαρίζω
1330,reinigen::V,تمیز کردن,καθαρίζω
1331,waschen::V,شستن,πλένω
1332,abwischen::V,زدودن,σφουγγίζω
1333,spülen::V,شستن,ξεπλένω
1334,fegen::V,جارو کردن,σκουπίζω
1335,kehren::V,جارو کردن,σκουπίζω
1336,baden::V,شنا کردن,κάνω μπάνιο
1337,baden::V,حمام کردن,κάνω μπάνιο
1338,sich waschen::V,شستشو کردن,πλένομαι
1339,ausziehen::V,درآوردن,βγάζω
1340,anziehen::V,پوشیدن,φορώ
1341,sich anziehen::V,لباس پوشیدن,ντύνομαι
1342,kämmen::V,شانه زدن,χτενίζω
1343,schmücken::V,زینت دادن,στολίζω
1344,sagen::V,گفتن,λέω
1345,sprechen::V,حرف زدن,μιλώ
1346,sprechen::V,صحبت کردن,μιλώ
1347,reden::V,حرف زدن,μιλώ
1348,reden::V,حرف زدن,κουβεντιάζω
1349,reden::V,صحبت کردن,μιλώ
1350,reden::V,صحبت کردن,κουβεντιάζω
1351,sich unterhalten::V,گپ زدن,συνομιλώ
