,Concept_ID,fr,mdf
820,jetzt::ADV,maintenant,тяни
821,heute::ADV,aujourd'hui,тячи
822,morgen::ADV,demain,ва́нды
823,bald::ADV,bientôt,курок
824,dann::ADV,puis,меле
825,dann::ADV,puis,сяда меле
826,dann::ADV,ensuite,меле
827,dann::ADV,ensuite,сяда меле
828,gestern::ADV,hier,ися́к
829,einst::ADV,jadis,весть
830,einst::ADV,jadis,мзя́рда-бди
831,einst::ADV,autrefois,весть
832,einst::ADV,autrefois,мзя́рда-бди
833,damals::ADV,alors,эста
834,damals::ADV,à l'époque,эста
835,danach::ADV,après,меле
836,danach::ADV,ensuite,меле
837,vorher::ADV,auparavant,инголи
838,zuerst::ADV,d'abord,ва́сенда
839,zuerst::ADV,premièrement,ва́сенда
840,einmal::ADV,une fois,весть
841,manchmal::ADV,parfois,лия́ста
842,manchmal::ADV,parfois,ко́ста-ко́ста
843,manchmal::ADV,quelquefois,лия́ста
844,manchmal::ADV,quelquefois,ко́ста-ко́ста
845,oft::ADV,souvent,си́деста
846,immer::ADV,toujours,фалу
847,immer::ADV,toujours,най
848,niemals::ADV,ne ... jamais,аф мзя́рдонга
849,hier::ADV,ici,тяса
850,hierhin::ADV,par ici,сей
851,hierhin::ADV,par ici,тяза
852,von hier::ADV,d'ici,тя́ста
853,dort::ADV,là,тоса
854,dort::ADV,là-bas,тоса
855,dorthin::ADV,y,тов
856,dorthin::ADV,y,тоза
857,dorthin::ADV,par là,тов
858,dorthin::ADV,par là,тоза
859,geradeaus::ADV,tout droit,ви́деста
860,vorwärts::ADV,en avant,и́нголи
861,rückwärts::ADV,en arrière,ме́ки
862,zurück::ADV,de retour,ме́ки
863,unten::ADV,en bas,ала
864,unten::ADV,au-dessous,ала
865,hinab::ADV,en bas,алу
866,hinab::ADV,vers le bas,алу
867,oben::ADV,dessus,вяре
868,oben::ADV,en haut,вяре
869,hinauf::ADV,en haut,вяри
870,hinauf::ADV,vers le haut,вяри
871,überall::ADV,partout,се́мбе ва́стова
872,nicht::ADV,ne ... pas,аф
873,ein wenig::ADV,un peu,аф лама
874,kaum::ADV,à peine,а́ньцек
875,sehr::ADV,très,пяк
876,so::ADV,si,ста́не
877,so::ADV,ainsi,ста́не
878,noch::ADV,encore,нинге
879,nur::ADV,seulement,аньцек
880,nur::ADV,ne ... que,аньцек
881,schon::ADV,déjà,ни
882,wieder::ADV,de nouveau,та́га
883,vergebens::ADV,en vain,стак
884,vor::PRP,devant,инголе
885,hinter::PRP,derrière,фтала
886,hinter::PRP,derrière,мельге
887,unter::PRP,sous,ала
888,unter::PRP,au-dessous de,ала
889,durch::PRP,par,пачк
890,durch::PRP,à travers,пачк
891,neben::PRP,à côté de,ваксса
892,zwischen::PRP,entre,ёткса
893,wegen::PRP,à cause de,сюнеда
894,dies::PRN,ceci,тя
895,das::PRN,ce,ся
896,das::PRN,ce,тона
897,das::PRN,cela,ся
898,das::PRN,cela,тона
899,alles::PRN,tout,сембе
900,ich::PRN,je,мон
901,ich::PRN,moi,мон
902,du::PRN,tu,тон
903,du::PRN,toi,тон
904,er::PRN,il,сон
905,er::PRN,lui,сон
906,wir::PRN,nous,минь
907,ihr::PRN,vous,тинь
908,sie::PRN,ils,синь
909,sie::PRN,elles,синь
910,was::FPRN,que,мезе
911,was::FPRN,quoi,мезе
912,wer::FPRN,qui,кие
913,wo::FADV,où,коса
914,wohin::FADV,où,ков
915,wohin::FADV,où,коза
916,wie::FADV,comment,ко́да
917,warum::FADV,pourquoi,мес
918,wieviel::FNUM,combien,мзя́ра
919,eins::NUM,un,фкя
920,zwei::NUM,deux,кафта
921,drei::NUM,trois,колма
922,vier::NUM,quatre,ниле
923,fünf::NUM,cinq,вете
924,sechs::NUM,six,кота
925,sieben::NUM,sept,сисем
926,acht::NUM,huit,кафкса
927,neun::NUM,neuf,ве́йхкса
928,zehn::NUM,dix,кемонь
929,elf::NUM,onze,кефкие
930,zwölf::NUM,douze,кемгафтува
931,zwanzig::NUM,vingt,комсь
932,dreißig::NUM,trente,колмогемонь
933,vierzig::NUM,quarante,нильге́монь
934,fünfzig::NUM,cinquante,ве́дьгемонь
935,sechzig::NUM,soixante,ко́дгемонь
936,siebzig::NUM,soixante-dix,сизьге́монь
937,achtzig::NUM,quatre-vingt,ка́фксогемонь
938,neunzig::NUM,quatre-vingt-dix,ве́йхксогемонь
939,hundert::NUM,cent,сяда
940,tausend::NUM,mille,тёжянь
941,und::CNJ,et,и
942,und::CNJ,et,дъ
943,oder::CNJ,ou,или
944,oder::CNJ,ou,али
945,stehen::V,être debout,а́щемс стя́да
946,sitzen::V,être assis,ащемс озада
947,liegen::V,être couché,ма́дозь а́щемс
948,hängen::V,pendre,нюрьгомс
949,werden::V,devenir,арамс
950,werden::V,devenir,тиевомс
951,passieren::V,se passer,лисэмс
952,passieren::V,se passer,эвондамс
953,beginnen::V,commencer,ушедомс
954,enden::V,finir,лоткамс
955,enden::V,se terminer,лоткамс
956,wechseln::V,changer,по́лафнемс
957,wechseln::V,alterner,по́лафнемс
958,aufgehen[Sonne]::V,se lever,стямс
959,aufgehen[Sonne]::V,se lever,лисемс
960,untergehen[Sonne]::V,se coucher,валгомс
961,scheinen[Sonne]::V,briller,ва́лдоптомс
962,donnern::V,tonner,торамс
963,wehen::V,souffler,уфа́мс
964,strömen::V,affluer,шудемс
965,fließen::V,couler,шудемс
966,sich drehen::V,tourner,шаромс
967,schwanken::V,osciller,якамс
968,schwanken::V,chanceler,якамс
969,schwingen::V,vibrer,люксемс
970,schwingen::V,vibrer,нюрьсемс
971,schwingen::V,osciller,люксемс
972,schwingen::V,osciller,нюрьсемс
973,fallen::V,tomber,прамс
974,fallen::V,tomber,прашендомс
975,brennen::V,brûler,паломс
976,brennen::V,flamber,паломс
977,rauchen::V,fumer,качадомс
978,regnen::V,pleuvoir,пиземс
979,gefrieren::V,geler,эйндамс
980,gefrieren::V,geler,кельмомс
981,tauen::V,dégeler,соламс
982,schmelzen::V,fondre,соламс
983,trocknen::V,sécher,коськомс
984,sieden::V,bouillir,лакамс
985,faulen::V,pourrir,наксадомс
986,faulen::V,se putréfier,наксадомс
987,verfaulen::V,pourrir,наксадомс
988,reißen::V,rompre,сязевомс
989,reißen::V,se déchirer,сязевомс
990,versinken::V,s'enfoncer,ваямс
991,vergehen::V,passer,ётамс
992,erscheinen::V,apparaître,эвондамс
993,verschwinden::V,disparaître,юма́мс
994,sinken::V,descendre,валгомс
995,sinken::V,s'abaisser,валгомс
996,abnehmen::V,diminuer,киремс
997,zunehmen::V,augmenter,ламокстомс
998,zunehmen::V,augmenter,рашнемс
999,steigen::V,monter,кеподемс
1000,wachsen::V,croître,касомс
1001,glänzen::V,briller,цинзелдомс
1002,glänzen::V,briller,цифордомс
1003,funkeln::V,étinceler,ци́фтордомс
1004,lärmen::V,faire du bruit,жалнамс
1005,läuten::V,sonner,гайфтемс
1006,klingeln::V,sonner,гайфтемс
1007,klirren::V,cliqueter,ка́нзеркшнемс
1008,brausen::V,mugir,жоледемс
1009,rauschen::V,bruire,вжнамс
1010,rauschen::V,bruire,гамнамс
1011,klingen::V,sonner,кайгомс
1012,bellen::V,aboyer,ува́мс
1013,heulen::V,hurler,сувомс
1014,heulen::V,hurler,урнамс
1015,blasen::V,souffler,уфа́мс
1016,pfeifen::V,siffler,вяшкомс
1017,schreien::V,crier,пешкодомс
1018,stöhnen::V,gémir,куфцемс
1019,zittern::V,trembler,таромс
1020,leben::V,vivre,эрямс
1021,geboren werden::V,naître,шачемс
1022,atmen::V,respirer,ажнамс
1023,trinken::V,boire,симомс
1024,essen::V,manger,ярхцамс
1025,schlucken::V,avaler,нилемс
1026,müde werden::V,se lasser,сиземс
1027,müde werden::V,se fatiguer,сиземс
1028,einschlafen::V,s'endormir,матодовомс
1029,schlafen::V,dormir,удомс
1030,aufwachen::V,se réveiller,съргоземс
1031,aufstehen::V,se lever,стямс
1032,sich erholen::V,se reposer,ваймосемс
1033,sich erholen::V,se détendre,ваймосемс
1034,krank werden::V,tomber malade,сярядькстомс
1035,krank sein::V,être malade,сярядемс
1036,schmerzen::V,faire mal,сярядемс
1037,husten::V,tousser,козомс
1038,genesen::V,guérir,пъ́чкамс
1039,genesen::V,se remettre,пъ́чкамс
1040,sterben::V,mourir,куломс
1041,umkommen::V,périr,юма́мс
1042,sich bewegen::V,bouger,шаштомс
1043,sich rühren::V,broncher,сърхка́мс
1044,sich erheben::V,se lever,стямс
1045,sich setzen::V,s'asseoir,озамс
1046,hinfallen::V,tomber,прамс
1047,hinfallen::V,tomber,сяворемс
1048,laufen::V,marcher,якамс
1049,laufen::V,aller à pied,якамс
1050,schreiten::V,marcher,молемс
1051,schreiten::V,marcher,аськолямс
1052,spazierengehen::V,se promener,якамс
1053,eilen::V,courir,эряскодомс
1054,sich beeilen::V,se hâter,эряскодомс
1055,sich beeilen::V,se dépêcher,эряскодомс
1056,sausen::V,filer,лиемс
1057,rennen::V,courir,арнемс
1058,springen::V,sauter,комотнемс
1059,klettern::V,grimper,ку́цемс
1060,schaukeln::V,se balancer,нюрямс
1061,kriechen::V,ramper,шаштомс комада
1062,schwimmen::V,nager,уемс
1063,tauchen::V,plonger,юпиемс
1064,tauchen::V,plonger,чёпафнемс
1065,rudern::V,ramer,па́немс ве́неж
1066,fahren::V,aller,ардомс
1067,fahren::V,rouler,ардомс
1068,fliegen::V,voler,лиемс
1069,gehen::V,aller,молемс
1070,weggehen::V,s'en aller,тумс
1071,abfahren::V,partir,тумс
1072,anhalten::V,s'arrêter,лоткамс
1073,hineingehen::V,entrer,сува́мс
1074,eintreten::V,entrer,сува́мс
1075,kommen::V,venir,самс
1076,ankommen::V,arriver,самс
1077,ankommen::V,arriver,пачкодемс
1078,zurückkommen::V,revenir,мърдамс
1079,bleiben::V,rester,иля́домс
1080,bleiben::V,demeurer,иля́домс
1081,warten::V,attendre,учемс
1082,erwarten::V,attendre,учемс
1083,suchen::V,chercher,вешемс
1084,finden::V,trouver,мумс
1085,versuchen::V,essayer,варчсемс
1086,vorbereiten::V,préparer,анокламс
1087,lieben::V,aimer,кельгомс
1088,mögen::V,aimer,кельгомс
1089,mögen::V,vouloir,кельгомс
1090,lachen::V,rire,рахамс
1091,lachen::V,rire,рахсемс
1092,rühren::V,toucher,токамс седи
1093,rühren::V,attendrir,токамс седи
1094,weinen::V,pleurer,авардемс
1095,schimpfen::V,gronder,сюцемс
1096,sich ärgern::V,se fâcher,кяжиямс
1097,sich fürchten::V,avoir peur,пелемс
1098,fürchten::V,craindre,пелемс
1099,fürchten::V,avoir peur de,пелемс
1100,fliehen::V,fuir,ворьгодемс
1101,flüchten::V,s'enfuir,ша́домс
1102,flüchten::V,s'enfuir,во́рьгодемс
1103,sehen::V,voir,няемс
1104,anschauen::V,regarder,ваномс
1105,ansehen::V,regarder,ваномс
1106,hören::V,entendre,марямс
1107,zuhören::V,écouter,ку́лхдоньомс
1108,probieren::V,goûter,варжамс
1109,riechen::V,sentir,никса́мс
1110,fühlen::V,sentir,марямс
1111,scheinen::V,sembler,ня́евомс
1112,scheinen::V,paraître,ня́евомс
1113,zu sehen sein::V,se voir,ня́евомс
1114,zu sehen sein::V,être visible,ня́евомс
1115,vernehmen::V,entendre,марямс
1116,vernehmen::V,percevoir,марямс
1117,frieren::V,avoir froid,паломс
1118,frieren::V,avoir froid,кельмомс
1119,tun::V,faire,тиемс
1120,können::V,savoir,маштомс
1121,können::V,pouvoir,маштомс
1122,wollen::V,vouloir,-не-
1123,anfangen::V,commencer,ушедомс
1124,beenden::V,finir,аде́ламс
1125,beenden::V,terminer,аде́ламс
1126,aufhören::V,cesser,лоткамс
1127,aufhören::V,arrêter,лоткамс
1128,gelingen::V,réussir,удалакшнемс
1129,geraten::V,réussir,лисемс
1130,öffnen::V,ouvrir,панжемс
1131,schließen::V,fermer,сёлгомс
1132,stellen::V,poser,путомс
1133,stellen::V,mettre,путомс
1134,setzen::V,placer,озафнемс
1135,setzen::V,placer,озавтнемс
1136,legen::V,placer,путомс
1137,berühren::V,toucher,токамс
1138,verbinden::V,lier,сотомс
1139,bedecken::V,couvrir,комачамс
1140,bedecken::V,couvrir,вельхтямс
1141,aufhängen::V,accrocher,повфтамс
1142,anzünden::V,allumer,крьвя́стемс
1143,aufheben::V,ramasser,кеподемс
1144,aufheben::V,ramasser,касфтомс
1145,zurücklassen::V,laisser,ка́домс
1146,verlieren::V,perdre,юма́фтомс
1147,fallen lassen::V,lâcher,прафтомс
1148,fallen lassen::V,laisser tomber,прафтомс
1149,machen::V,faire,тиемс
1150,herstellen::V,produire,анокламс
1151,herstellen::V,fabriquer,анокламс
1152,bauen::V,bâtir,путомс
1153,bauen::V,construire,путомс
1154,reparieren::V,réparer,петемс
1155,verbessern::V,améliorer,цебярьгофтомс
1156,ändern::V,changer,полафтомс
1157,ändern::V,modifier,полафтомс
1158,graben::V,creuser,шу́вомс
1159,graben::V,creuser,та́ргамс
1160,beugen::V,plier,мяндемс
1161,beugen::V,ployer,мяндемс
1162,biegen::V,courber,комафтомс
1163,drehen::V,tordre,шо́вамс
1164,drehen::V,tordre,ша́рфнемс
1165,drehen::V,tourner,шо́вамс
1166,drehen::V,tourner,ша́рфнемс
1167,wenden::V,retourner,ша́рфтомс
1168,umdrehen::V,tourner,шарфтомс
1169,heben::V,soulever,ке́подемс
1170,hochheben::V,lever,ке́подемс
1171,hochheben::V,lever,ка́сфтомс
1172,ergreifen::V,saisir,фатямс
1173,ergreifen::V,prendre,фатямс
1174,halten::V,tenir,кирдемс
1175,drücken::V,presser,люпшта́мс
1176,schieben::V,pousser,шашфтомс
1177,kratzen::V,gratter,а́нгорямс
1178,kratzen::V,gratter,киськоря́мс
1179,kratzen::V,égratigner,а́нгорямс
1180,kratzen::V,égratigner,киськоря́мс
1181,lecken::V,lécher,нолсемс
1182,beißen::V,mordre,сускомс
1183,abreißen::V,arracher,сяземс
1184,abschneiden::V,couper,керомс
1185,binden::V,lier,сотомс
1186,binden::V,attacher,сотомс
1187,stecken::V,enfoncer,сялгомс
1188,brechen::V,rompre,си́ннемс
1189,brechen::V,rompre,ка́лафтомс
1190,klopfen::V,frapper,чакамс
1191,klopfen::V,frapper,чакиемс
1192,hauen::V,frapper,шавомс
1193,hauen::V,frapper,пиксомс
1194,kleben::V,coller,пе́тфнемс
1195,reiben::V,frotter,шо́вамс
1196,streichen::V,empâter,вадемс
1197,schleifen::V,affiler,шо́вамс
1198,schleifen::V,aiguiser,шо́вамс
1199,schneiden::V,couper,керомс
1200,schneiden::V,trancher,керомс
1201,rütteln::V,cahoter,та́рфтомс
1202,schütteln::V,secouer,шука́демс
1203,schwenken::V,agiter,яфодемс
1204,schütten::V,verser,каямс
1205,schütten::V,verser,нюрьхтя́мс
1206,füllen::V,remplir,пяшкодемс
1207,einwickeln::V,envelopper,тапардамс
1208,tragen::V,porter,кандомс
1209,schleppen::V,traîner,ускомс
1210,ziehen::V,tirer,ускомс
1211,aufbewahren::V,garder,ванфтомс
1212,aufbewahren::V,conserver,ванфтомс
1213,werfen::V,jeter,ёрямс
1214,werfen::V,lancer,ёрямс
1215,fangen::V,attraper,кунда́мс
1216,packen::V,agripper,фатямс
1217,verstecken::V,cacher,кяшемс
1218,teilen::V,diviser,явомс
1219,schicken::V,envoyer,кучемс
1220,bringen::V,apporter,кандомс
1221,bringen::V,apporter,пачфтемс
1222,hinzufügen::V,ajouter,пу́томс та́га
1223,hinzufügen::V,ajouter,ма́ксомс та́га
1224,bekommen::V,obtenir,сявомс
1225,erhalten::V,recevoir,сявомс
1226,nehmen::V,prendre,сявомс
1227,wählen::V,choisir,ко́чкамс
1228,auswählen::V,choisir,кочкамс
1229,auswählen::V,sélectionner,кочкамс
1230,bewahren::V,préserver,ванфтомс
1231,behindern::V,gêner,шорямс
1232,verderben::V,gâter,коламс
1233,verderben::V,gâter,гастямс
1234,verderben::V,corrompre,коламс
1235,verderben::V,corrompre,гастямс
1236,beschädigen::V,endommager,тиендемс зиян
1237,zerbrechen::V,casser,тапамс
1238,zerreißen::V,déchirer,сяземс
1239,zerstören::V,détruire,ка́лафтомс
1240,verbrennen::V,brûler,пълхта́мс
1241,geben::V,donner,ма́ксомс
1242,reichen::V,tendre,максомс
1243,schenken::V,offrir,каземс
1244,versprechen::V,promettre,ма́ксомс вал
1245,wünschen::V,souhaiter,арьсемс
1246,loben::V,louer,шна́мс
1247,küssen::V,embrasser,палсемс
1248,wiegen::V,bercer,нюря́фтомс
1249,zudecken::V,couvrir,вельхтямс
1250,wecken::V,éveiller,стя́фтомс
1251,wecken::V,éveiller,съ́ргозьфтемс
1252,wecken::V,réveiller,стя́фтомс
1253,wecken::V,réveiller,съ́ргозьфтемс
1254,zeigen::V,montrer,няфтемс
1255,zeigen::V,faire voir,няфтемс
1256,führen::V,guider,вятемс
1257,lehren::V,apprendre,тонафтомс
1258,unterrichten::V,instruire,тонафтомс
1259,aufziehen::V,élever,касфтомс
1260,leiten::V,diriger,вятемс
1261,leiten::V,conduire,вятемс
1262,antreiben::V,pousser,вятемс
1263,lassen::V,faire,кошардомс
1264,einladen::V,inviter,тердемс
1265,einladen::V,inviter,серьгядемс
1266,vereinigen::V,unir,пуроптомс
1267,vereinigen::V,unir,кочкамс марса
1268,vereinigen::V,réunir,пуроптомс
1269,vereinigen::V,réunir,кочкамс марса
1270,besuchen::V,visiter,варжамс
1271,besuchen::V,aller voir,варжамс
1272,treffen::V,rencontrer,васьфтомс
1273,sich versammeln::V,s'assembler,кочкавомс
1274,spielen::V,jouer,налхксемс
1275,singen::V,chanter,морамс
1276,tanzen::V,danser,кштимс
1277,sich trennen::V,se séparer,явомс
1278,verlassen::V,quitter,кадондомс
1279,retten::V,sauver,идемс
1280,retten::V,sauver,араламс
1281,bewachen::V,garder,ваномс
1282,schützen::V,protéger,а́раламс
1283,verteidigen::V,défendre,а́раламс
1284,sich schlagen::V,se taper,тюремс
1285,schießen::V,tirer,ляцемс
1286,siegen::V,vaincre,сяськомс
1287,ärgern::V,agacer,кяжияфтомс
1288,schlagen::V,battre,токамс
1289,schlagen::V,frapper,токамс
1290,treten::V,botter,тапамс
1291,treten::V,donner un coup de pied à,тапамс
1292,stechen::V,piquer,пупамс
1293,stechen::V,piquer,сялгомс
1294,stoßen::V,heurter,тостядемс
1295,stehlen::V,voler,саламс
1296,stören::V,gêner,шорсемс
1297,stören::V,déranger,шорсемс
1298,belästigen::V,molester,токсамс
1299,belästigen::V,molester,аф кадомс ваймама
1300,belästigen::V,importuner,токсамс
1301,belästigen::V,importuner,аф кадомс ваймама
1302,verbergen::V,cacher,кяшемс
1303,verbergen::V,dissimuler,кяшемс
1304,täuschen::V,abuser,васькафтомс
1305,täuschen::V,abuser,кяльготнемс
1306,täuschen::V,tromper,васькафтомс
1307,täuschen::V,tromper,кяльготнемс
1308,betrügen::V,duper,васькафнемс
1309,betrügen::V,frauder,васькафнемс
1310,töten::V,tuer,шавомс
1311,töten::V,tuer,аде́ламс
1312,wohnen::V,habiter,эрямс
1313,wohnen::V,demeurer,эрямс
1314,arbeiten::V,travailler,покодемс
1315,sammeln::V,collectionner,кочкамс
1316,sammeln::V,collectionner,пу́роптомс
1317,pflücken::V,cueillir,фатнемс
1318,pflücken::V,cueillir,нотфнемс
1319,jagen::V,chasser,кунда́мс
1320,fischen::V,pêcher,калонь кунда́мс
1321,fassen::V,capturer,кунда́мс
1322,hüten::V,garder,ваномс
1323,treiben::V,mener,панемс
1324,anbinden::V,attacher,сотомс
1325,füttern::V,faire manger,трямс
1326,füttern::V,faire manger,а́ндомс
1327,melken::V,traire,потямс
1328,hacken::V,fendre,лазондомс
1329,gießen::V,arroser,валомс
1330,reifen::V,mûrir,кенеремс
1331,zubereiten::V,préparer,анокламс
1332,kochen::V,cuire,пидемс
1333,backen::V,cuire,пидемс
1334,braten::V,rôtir,пуштомс
1335,umrühren::V,remuer,шорямс
1336,stricken::V,tricoter,кодамс
1337,nähen::V,coudre,стамс
1338,färben::V,teindre,а́рхтомс
1339,reinigen::V,nettoyer,ва́ткамс
1340,reinigen::V,nettoyer,а́роптомс
1341,waschen::V,laver,муськомс
1342,abwischen::V,essuyer,нардамс
1343,spülen::V,rincer,оргалдомс
1344,fegen::V,balayer,тяемс
1345,kehren::V,balayer,тяемс
1346,baden::V,se baigner,э́шелямс
1347,sich waschen::V,se laver,штамс
1348,ausziehen::V,ôter,кайсефтемс
1349,ausziehen::V,enlever,кайсефтемс
1350,anziehen::V,mettre,ща́фтомс
1351,sich anziehen::V,s'habiller,щамс
1352,kämmen::V,peigner,се́ендемс
1353,schmücken::V,orner,на́ряжамс
1354,schmücken::V,orner,ма́зоптомс
1355,schmücken::V,décorer,на́ряжамс
1356,schmücken::V,décorer,ма́зоптомс
1357,sagen::V,dire,азомс
1358,sagen::V,dire,мярьгомс
1359,sprechen::V,parler,корхтамс
1360,reden::V,parler,корхнемс
1361,sich unterhalten::V,bavarder,корхнемс
1362,sich unterhalten::V,s'entretenir,корхнемс
1363,fragen::V,demander,ки́зефтемс
1364,bitten::V,prier,а́намс
1365,bitten::V,prier,ве́шемс
1366,erzählen::V,raconter,а́зондомс
1367,mitteilen::V,communiquer,азомс
1368,nennen::V,nommer,лемдемс
1369,nennen::V,nommer,путомс лем
1370,nennen::V,appeler,лемдемс
1371,nennen::V,appeler,путомс лем
1372,rufen::V,appeler,серьгядемс
1373,prahlen::V,se vanter,шна́фтомс пря́
1374,übersetzen::V,traduire,ётафтомс
1375,denken::V,penser,арьсемс
1376,glauben::V,croire,кемамс
1377,bemerken::V,remarquer,ня́емс
1378,bemerken::V,apercevoir,ня́емс
1379,erkennen::V,reconnaître,содамс
1380,begreifen::V,concevoir,сатомс
1381,verstehen::V,entendre,шарьхкодемс
1382,verstehen::V,comprendre,шарьхкодемс
1383,lernen::V,apprendre,тонафнемс
1384,wissen::V,savoir,со́дамс
1385,sich erinnern an::V,se souvenir de,лятфтамс
1386,vergessen::V,oublier,юкстамс
1387,messen::V,mesurer,ункснемс
1388,zählen::V,compter,лу́вомс
1389,zählen::V,compter,а́рьсемс
1390,rechnen::V,calculer,лувомс
1391,lesen::V,lire,лувомс
1392,lesen::V,lire,морафтомс
1393,malen::V,peindre,рисова́ндамс
1394,zeichnen::V,dessiner,рисова́ндамс
1395,schreiben::V,écrire,сёрмадомс
1396,besitzen::V,posséder,улемс азоркс
1397,kaufen::V,acheter,рамамс
1398,verkaufen::V,vendre,мимс
1399,bezahlen::V,payer,пандомс
1400,zahlen::V,payer,па́ндомс
1401,beherrschen::V,dominer,азорондамс
1402,beherrschen::V,maîtriser,азорондамс
1403,ertragen::V,tolérer,кирдемс
1404,ertragen::V,supporter,кирдемс
