,Concept_ID,ady,el
625,böse::A,ябгэ,κακός
626,dumm::A,делэ,κουτός
627,dumm::A,делэ,ανόητος
628,faul::A,шъхьахы́нэ,τεμπέλης
629,fleißig::A,егугъурэ,εργατικός
630,geizig::A,тхьацэ,τσιγγούνης
631,klug::A,акъылышӏу́,έξυπνος
632,geschickt::A,ӏэпэӏэсэ́,επιδέξιος
633,geschickt::A,шо́у шӏыгъэ́,επιδέξιος
634,lieb::A,псэм фэд,φίλος
635,lieb::A,псэм фэд,αγαπητός
636,lustig::A,чэф,εύθυμος
637,lustig::A,чэф,χαρούμενος
638,sanft::A,ӏушъа́б,ήπιος
639,hungrig::A,гъаблэ́,πεινασμένος
640,krank::A,сыма́дж,άρρωστος
641,nackt::A,пцӏанэ́,γυμνός
642,traurig::A,нэшхъэй,λυπημένος
643,gut::A,дэгъу́,καλός
644,schlecht::A,дэи,κακός
645,richtig::A,тэрэз,σωστός
646,schlimm::A,щынэгъо,άσχημος
647,wahr::A,шъыпкъэ́,αληθής
648,wahr::A,шъыпкъэ́,αληθινός
649,alt::A,жъы,παλιός
650,neu::A,кӏэ,νέος
651,neu::A,кӏэ,καινούργιος
652,ehemalig::A,-щтыгъэ,παλιός
653,ehemalig::A,-гъэ,παλιός
654,alt[Lebewesen]::A,жъы,γέρος
655,jung::A,ныбжьыкӏэ́,νέος
656,arm::A,тхьамы́кӏ,φτωχός
657,reich::A,бай,πλούσιος
658,bekannt::A,нэӏуа́с,γνωστός
659,berühmt::A,цӏэры́ӏу,περίφημος
660,berühmt::A,цӏэры́ӏу,ξακουσμένος
661,fremd::A,хымэ,ξένος
662,verschieden::A,зэфэшъхьафы,διαφορετικός
663,nah::A,благъэ́,κοντινός
664,fern::A,чыжьэ,μακριά
665,linker::A,сэмэ́гу,αριστερός
666,rechter::A,джабгъу,δεξιός
667,anderer::A,нэмы́кӏ,άλλος
668,erster::A,апэр,πρώτος
669,zweiter::A,я́тӏонэр,δεύτερος
670,dritter::A,ящэнэр,τρίτος
671,letzter::A,аужыр,τελευταίος
672,allein::ADV,зы,μόνος
673,auf einmal::ADV,ардэдэм,εφάπαξ
674,auf einmal::ADV,асыхьатым,εφάπαξ
675,zusammen::ADV,зэгъусэхэ́у,μαζί
676,lange::ADV,бэрэ́,πολύν καιρό
677,plötzlich::ADV,зэкӏэм,έξαφνα
678,sofort::ADV,ардэдэм,αμέσως
679,sofort::ADV,асыхьатым,αμέσως
680,später::ADV,нэужым,αργότερα
681,jetzt::ADV,джы,τώρα
682,heute::ADV,непэ́,σήμερα
683,morgen::ADV,неу́щы,αύριο
684,bald::ADV,псынкӏэу,σε λίγο
685,bald::ADV,псынкӏэу,εντός ολίγου
686,dann::ADV,нэужым,ύστερα
687,gestern::ADV,тыгъуа́с,χτες
688,einst::ADV,зэгорэ́м,ποτέ
689,einst::ADV,зэгорэ́м,άλλοτε
690,damals::ADV,армэ,τότε
691,damals::ADV,ащыгъум,τότε
692,danach::ADV,нэужым,μετά
693,danach::ADV,нэужым,ύστερα
694,vorher::ADV,нахьыпэм,πριν
695,vorher::ADV,нахьыпэм,προηγουμένως
696,einmal::ADV,зэ,μία φορά
697,oft::ADV,бэрэ,συχνά
698,oft::ADV,бэрэ,πολλές φορές
699,immer::ADV,ренэ́у,πάντα
700,immer::ADV,ренэ́у,πάντοτε
701,dort::ADV,модэ,εκεί
702,dorthin::ADV,модэ́,προς τα κει
703,geradeaus::ADV,занкӏэу,κατευθείαν
704,vorwärts::ADV,ыпэкӏэ,εμπρός
705,rückwärts::ADV,ыужыкӏэ́,πίσω
706,zurück::ADV,ыужыкӏэ́,πίσω
707,unten::ADV,ычӏэкӏэ́,κάτω
708,hinab::ADV,ычӏэгъы́,προς τα κάτω
709,hinab::ADV,ычӏэкӏэ́,προς τα κάτω
710,oben::ADV,ышъхьагъы,πάνω
711,oben::ADV,ышъхьагъы,επάνω
712,hinauf::ADV,ышъхьагъыкӏэ,προς τα πάνω
713,überall::ADV,тыди́,παντού
714,überall::ADV,тыдэкӏи́,παντού
715,nicht::ADV,-п,δεν
716,nicht::ADV,мы-,δεν
717,ein wenig::ADV,тӏэкӏу,λιγάκι
718,kaum::ADV,къоды́й,μόλις
719,sehr::ADV,дэд,πολύ
720,so::ADV,ащ фэд,έτσι
721,so::ADV,мыщ фэд,έτσι
722,so::ADV,джащ фэд,έτσι
723,noch::ADV,джыри,ακόμα
724,nur::ADV,ныӏэ́п,μόνο
725,wieder::ADV,джыри,ξανά
726,vergebens::ADV,пкӏэнчъэ́у,μάταια
727,vor::PRP,пашъхьэ́,μπροστά σε
728,vor::PRP,пашъхьэ́,μπροστά από
729,hinter::PRP,кӏы́б,πίσω από 
730,unter::PRP,чӏэ-,υπό
731,unter::PRP,чӏэ-,κάτω από
732,durch::PRP,пхыры-,διά
733,durch::PRP,пхыры-,διά μέσου
734,neben::PRP,дэжь,δίπλα σε
735,zwischen::PRP,азыфа́гу,μεταξύ
736,zwischen::PRP,азыфа́гу,ανάμεσα σε
737,wegen::PRP,къы-,για
738,wegen::PRP,къы-,λόγω
739,dies::PRN,ар,αυτό
740,das::PRN,а,το
741,das::PRN,мо,το
742,alles::PRN,зэкӏэ́,όλα
743,ich::PRN,сэ,εγώ
744,du::PRN,о,σύ
745,du::PRN,о,εσύ
746,er::PRN,ар,αυτός
747,wir::PRN,тэ,εμείς
748,ihr::PRN,шъо,εσείς
749,sie::PRN,ахэр,αυτοί
750,was::FPRN,сыд,τι
751,wer::FPRN,хэт,ποιος
752,wo::FADV,тыдэ́,πού
753,wohin::FADV,тыдэ́,πού
754,wohin::FADV,тыдэ́,για πού
755,wie::FADV,сыдэущтэ́у,πώς
756,warum::FADV,сыд пае́,γιατί
757,wieviel::FNUM,тхьапш,πόσος
758,wieviel::FNUM,сыд фэди́з,πόσος
759,eins::NUM,зы,ένα
760,zwei::NUM,тӏу,δύο
761,drei::NUM,щы,τρία
762,drei::NUM,щы,τρεις
763,vier::NUM,плӏы,τέσσερα
764,vier::NUM,плӏы,τέσσερις
765,fünf::NUM,тфы,πέντε
766,sechs::NUM,хы,έξι
767,sieben::NUM,блы,εφτά
768,acht::NUM,и,οχτώ
769,neun::NUM,бгъу,εννιά
770,zehn::NUM,пшӏы,δέκα
771,elf::NUM,пшӏыкӏузы́,έντεκα
772,zwölf::NUM,пшӏыкӏутӏу,δώδεκα
773,zwanzig::NUM,тӏокӏы́,είκοσι
774,dreißig::NUM,щэкӏы,τριάντα
775,vierzig::NUM,тӏокӏи́тӏу,σαράντα
776,fünfzig::NUM,шъэны́ыкъу,πενήντα
777,sechzig::NUM,тӏокӏи́щ,εξήντα
778,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,εβδομήντα
779,achtzig::NUM,тӏокӏи́пӏ,ογδόντα
780,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,ενενήντα
781,hundert::NUM,шъэ,εκατό
782,tausend::NUM,мин,χίλιοι
783,und::CNJ,ыкӏи,και
784,oder::CNJ,е,ή
785,stehen::V,ущытын,στέκομαι
786,stehen::V,ущытын,είμαι όρθιος
787,stehen::V,умыхъыен,στέκομαι
788,stehen::V,умыхъыен,είμαι όρθιος
789,sitzen::V,уисын,κάθομαι
790,sitzen::V,утесын,κάθομαι
791,liegen::V,телъы́н,είμαι ξαπλωμένος
792,hängen::V,къыщылэлын,κρέμομαι
793,hängen::V,къыщылэлын щыгъын быхъур,κρέμομαι
794,werden::V,хъун,γίνομαι
795,passieren::V,къэхъун,συμβαίνω
796,beginnen::V,къежьэн,αρχίζω
797,beginnen::V,къыублэн,αρχίζω
798,enden::V,ухы́н,τελειώνω
799,wechseln::V,зэхъожьы́н,αλλάζω
800,aufgehen[Sonne]::V,къыкъокӏы́н,βγαίνω
801,aufgehen[Sonne]::V,къыкъокӏы́н,ανατέλλω
802,untergehen[Sonne]::V,къохьан,δύω
803,untergehen[Sonne]::V,къохьан,βασιλεύω
804,scheinen[Sonne]::V,къепсыи,λάμπω
805,donnern::V,гъогъон,βροντώ
806,wehen::V,епщэ́н,φυσώ
807,strömen::V,чъэн,ρέω
808,strömen::V,чъэн,τρέχω
809,fließen::V,чъэн,ρέω
810,sich drehen::V,зыгъэчэрэгъу́н,γυρίζω
811,sich drehen::V,зыгъэчэрэгъу́н,στρέφομαι
812,schwanken::V,хъые́н,ταλαντεύομαι
813,schwingen::V,зыгъэхъые́н,αιωρούμαι
814,schwingen::V,зыгъэхъые́н,ταλαντεύομαι
815,fallen::V,къефэхы́н,πέφτω
816,brennen::V,стын,καίω
817,rauchen::V,ӏугъо къикӏын,καπνίζω
818,regnen::V,къещхы́н,βρέχω
819,gefrieren::V,дыкъын,παγώνω
820,tauen::V,жъун,λειώνω
821,schmelzen::V,ткӏун,λειώνω
822,trocknen::V,гъушъы́н,στεγνώνω
823,trocknen::V,чъэпхъу́н,στεγνώνω
824,sieden::V,жъон,βράζω
825,faulen::V,шъун,σαπίζω
826,verfaulen::V,шъун,σαπίζω
827,reißen::V,зэӏэтхъы́н,σχίζω
828,versinken::V,чӏихьан,βουλιάζω
829,versinken::V,чӏихьан,βυθίζομαι
830,vergehen::V,блэкӏы́н,περνώ
831,erscheinen::V,къэлъэгъон,εμφανίζομαι
832,verschwinden::V,кӏодыжьы́н,χάνομαι
833,verschwinden::V,кӏодыжьы́н,εξαφανίζομαι
834,abnehmen::V,къыкӏичын,μειώνομαι 
835,zunehmen::V,хэхъо́н,αυξάνω
836,zunehmen::V,хэхъо́н,μεγαλώνω
837,steigen::V,къежьэн,ανεβαίνω
838,wachsen::V,хэхъо́н,μεγαλώνω
839,wachsen::V,къэкӏы́н,μεγαλώνω
840,glänzen::V,цӏыу́н,γυαλίζω
841,funkeln::V,жъыу́н,αστράφτω
842,funkeln::V,жъыу́н,σπιθοβολώ
843,lärmen::V,бырсыры́н,θορυβώ
844,läuten::V,теон,χτυπώ 
845,klingeln::V,теон,κουδουνίζω
846,brausen::V,шъуин,βουΐζω
847,rauschen::V,макъэ гъэӏун,βουΐζω
848,klingen::V,къыхэӏукӏын,ηχώ
849,bellen::V,хьакъу́н,γαυγίζω
850,heulen::V,быун,ουρλιάζω
851,blasen::V,епщэ́н,φυσώ
852,pfeifen::V,шъуин,σφυρίζω
853,schreien::V,куо́н,κραυγάζω
854,schreien::V,кӏыи́н,κραυγάζω
855,stöhnen::V,щэӏун,βογγώ
856,zittern::V,кӏэзэзын,τρέμω
857,leben::V,псэу́н,ζω
858,geboren werden::V,къэхъун,γεννιέμαι
859,atmen::V,жьы къэщэ́н,αναπνέω
860,trinken::V,ешъо́н,πίνω
861,essen::V,шхын,τρώω
862,schlucken::V,бдырыин,καταπίνω
863,müde werden::V,пшъын,κουράζομαι
864,einschlafen::V,хэчъыен,αποκοιμιέμαι
865,schlafen::V,чъые́н,κοιμάμαι
866,aufwachen::V,къэущы́н,ξυπνώ
867,aufstehen::V,уцу́н,σηκώνομαι
868,sich erholen::V,зыгъэпсэфын,ξεκουράζομαι
869,krank werden::V,сымаджэ́ хъун,αρρωσταίνω
870,krank sein::V,сымэджэ́н,ασθενώ
871,schmerzen::V,сымэджэ́н,πονώ
872,husten::V,пскэ́н,βήχω
873,genesen::V,хъужьын,θεραπεύομαι
874,sterben::V,лӏэн,πεθαίνω
875,umkommen::V,хэкӏодэн,πεθαίνω
876,sich bewegen::V,хъые́н,κουνιέμαι
877,sich rühren::V,хъые́н,σαλεύω
878,sich erheben::V,къэтэджын,επαναστατώ
879,sich setzen::V,тӏысы́н,κάθομαι
880,hinfallen::V,ебэджы́н,πέφτω κάτω
881,laufen::V,кӏон,τρέχω
882,schreiten::V,кӏон,βαδίζω
883,spazierengehen::V,къэкӏухьэн,κάνω βόλτα
884,spazierengehen::V,къэкӏухьэн,πηγαίνω περίπατο
885,eilen::V,гузэжъон,σπεύδω
886,sich beeilen::V,гуӏэ́н,βιάζομαι
887,sausen::V,псынкӏэ́у чъэн,τρέχω γρήγορα
888,rennen::V,чъэн,τρέχω
889,springen::V,пкӏэн,πηδώ
890,klettern::V,дэцохъоен,σκαρφαλώνω
891,schaukeln::V,уешӏэн,κουνιέμαι
892,kriechen::V,цохъо́н,έρπω
893,kriechen::V,цохъо́н,σέρνομαι
894,schwimmen::V,есы́н,κολυμπώ
895,tauchen::V,зычӏэгъэо́н,βουτώ
896,rudern::V,къошъо бэщкӏэ фын,κωπηλατώ
897,fahren::V,кӏон,πηγαίνω
898,fliegen::V,быбы́н,πετώ
899,gehen::V,кӏон,βαδίζω
900,gehen::V,кӏон,πηγαίνω
901,weggehen::V,ӏукӏын,φεύγω
902,abfahren::V,ежьэн,ξεκινώ
903,abfahren::V,ежьэн,αναχωρώ
904,anhalten::V,къэуцу́н,σταματώ
905,hineingehen::V,ихьан,μπαίνω
906,eintreten::V,чӏэхьан,μπαίνω
907,eintreten::V,чӏэхьан,εισέρχομαι
908,kommen::V,къэкӏо́н,έρχομαι
909,ankommen::V,къэсы́н,φτάνω
910,zurückkommen::V,гъэзэжьын,επιστρέφω
911,bleiben::V,къэнэ́н,μένω
912,warten::V,пэплъэ́н,περιμένω
913,erwarten::V,ежэн,αναμένω
914,erwarten::V,ежэн,περιμένω
915,suchen::V,лъыхъу́н,ψάχνω
916,finden::V,къэгъоты́н,βρίσκω
917,finden::V,къыхэгъэщы́н,βρίσκω
918,versuchen::V,пылъы́н,προσπαθώ
919,vorbereiten::V,гъэхьазыры́н,προετοιμάζω
920,lieben::V,шӏу плъэгъу́н,αγαπώ
921,mögen::V,шӏу плъэгъу́н,μου αρέσει
922,lachen::V,щхын,γελώ
923,rühren::V,гур гъэузын,συγκινώ
924,weinen::V,гъын,κλαίω
925,schimpfen::V,хъонэн,βρίζω
926,sich ärgern::V,губжы́н,θυμώνω
927,sich fürchten::V,щынэ́н,φοβάμαι
928,fürchten::V,щынэ́н,φοβάμαι
929,sehen::V,льэгъу́н,βλέπω
930,anschauen::V,плъэн,κοιτάζω
931,anschauen::V,еплъы́н,κοιτάζω
932,ansehen::V,плъэн,βλέπω
933,hören::V,зэхэхын,ακούω
934,zuhören::V,дэӏо́н,ακούω
935,probieren::V,хэӏэн,δοκιμάζω
936,riechen::V,пэмэ́н,μυρίζω
937,riechen::V,пэмэ́н,οσφραίνομαι
938,fühlen::V,зэхэпшӏэн,αισθάνομαι
939,scheinen::V,уащыхъу́н,φαίνομαι
940,scheinen::V,уашӏошӏы́н,φαίνομαι
941,zu sehen sein::V,зэрэлъэгъу́н,φαίνομαι
942,vernehmen::V,зэхэхын,ακούω
943,vernehmen::V,зэхэхын,μαθαίνω
944,frieren::V,дыкъын,κρυώνω
945,frieren::V,пӏыкӏэн,κρυώνω
946,frieren::V,чъыӏэ́ лӏэн,κρυώνω
947,tun::V,шӏын,κάνω
948,können::V,лъэкӏы́н,ξέρω
949,können::V,лъэкӏы́н,μπορώ
950,wollen::V,фэе́н,θέλω
951,anfangen::V,ублэн,αρχίζω
952,beenden::V,ухы́н,τελειώνω
953,aufhören::V,щыгъэтын,παύω
954,gelingen::V,хъун,πετυχαίνω
955,öffnen::V,ӏухы́н,ανοίγω
956,schließen::V,игъэсэн,κλείνω
957,stellen::V,бгъэуцун,θέτω
958,setzen::V,гъэтӏысы́н,θέτω
959,legen::V,хэлъхьа́н,θέτω
960,berühren::V,эӏэн,εγγίζω
961,berühren::V,нэсын,εγγίζω
962,verbinden::V,зэхэпхэ́н,συνδέω
963,verbinden::V,пхын,συνδέω
964,bedecken::V,техъо́н,σκεπάζω
965,aufhängen::V,пылъэ́н,κρεμώ
966,anzünden::V,хэгъэнэ́н,ανάβω
967,zurücklassen::V,къэгъэнэ́н,εγκαταλείπω
968,verlieren::V,чӏэ́нэн,χάνω
969,verlieren::V,шӏокӏоды́н,χάνω
970,fallen lassen::V,чӏэунэн,αφήνω να πέσει
971,fallen lassen::V,пӏэпызын,αφήνω να πέσει
972,machen::V,шӏын,κάνω
973,machen::V,шӏын,φτιάχνω
974,herstellen::V,шӏы́н,κατασκευάζω
975,bauen::V,шӏы́н,χτίζω
976,bauen::V,шӏы́н,οικοδομώ
977,reparieren::V,дыжьы́н,επισκευάζω
978,reparieren::V,дыжьы́н,επιδιορθώνω
979,verbessern::V,нахьышӏу пшӏын,βελτιώνω
980,verbessern::V,нахьышӏу пшӏын,καλυτερεύω
981,verbessern::V,нахь дэгъу пшӏын,βελτιώνω
982,verbessern::V,нахь дэгъу пшӏын,καλυτερεύω
983,ändern::V,зэблэхъу́н,αλλάζω
984,graben::V,тӏын,σκάβω
985,biegen::V,уфэн,κάμπτω
986,drehen::V,гъэчэрегъу́,στρέφω
987,wenden::V,пӏонтӏэн,γυρίζω
988,wenden::V,бгъэзэн,γυρίζω
989,wenden::V,уӏубын,γυρίζω
990,heben::V,ӏэты́н,υψώνω
991,heben::V,ӏэты́н,σηκώνω
992,hochheben::V,ӏэты́н,υψώνω
993,hochheben::V,ӏэты́н,σηκώνω
994,ergreifen::V,къэубыты́н,πιάνω
995,ergreifen::V,къэубыты́н,αρπάζω
996,halten::V,ӏыгъы́н,βαστώ
997,drücken::V,тэӏункӏэн,πιέζω
998,schieben::V,уеӏункӏын,σπρώχνω
999,schieben::V,уетӏыргун,σπρώχνω
1000,kratzen::V,цӏэнтхъун,γρατσουνίζω
1001,lecken::V,бзэи́н,γλείφω
1002,beißen::V,ецэкъэ́н,δαγκάνω
1003,abreißen::V,къичын,κόβω
1004,abreißen::V,къичын,σχίζω
1005,abreißen::V,пытхъын,κόβω
1006,abreißen::V,пытхъын,σχίζω
1007,abschneiden::V,пыупкӏын,αποκόπτω
1008,abschneiden::V,гобзыкӏын,αποκόπτω
1009,binden::V,епхын,δένω
1010,stecken::V,хэсэн,χώνω
1011,brechen::V,зэпыпкӏын,σπάζω
1012,klopfen::V,теон,χτυπώ
1013,klopfen::V,теон,τινάζω
1014,hauen::V,теон,χτυπώ
1015,kleben::V,щхэн,κολλώ
1016,reiben::V,пӏотын,τρίβω
1017,streichen::V,щыфэн,αλείφω
1018,schleifen::V,гъэчаны́н,ακονίζω
1019,schleifen::V,кӏэлыкӏы́н,ακονίζω
1020,schneiden::V,бзын,κόβω
1021,rütteln::V,гъэсысын,σείω
1022,rütteln::V,гъэсысын,τινάζω
1023,schütteln::V,гъэсысын,σείω
1024,schütteln::V,гъэсысын,κουνώ
1025,schwenken::V,ӏэ шӏын,κουνώ
1026,schütten::V,икӏэ́н,χύνω
1027,füllen::V,из шӏын,γεμίζω
1028,einwickeln::V,кӏоцӏыщыхьа́н,τυλίγω
1029,tragen::V,хьын,φέρνω
1030,schleppen::V,пхьын,κουβαλώ
1031,schleppen::V,плъэшъун,κουβαλώ
1032,ziehen::V,пкъудыин,τραβώ
1033,ziehen::V,пщэн,τραβώ
1034,ziehen::V,плъэшъун,τραβώ
1035,aufbewahren::V,пӏыгъын,φυλάω
1036,aufbewahren::V,уухъумэн,φυλάω
1037,werfen::V,дзын,ρίχνω
1038,fangen::V,къэубыты́н,πιάνω
1039,packen::V,къэубыты́н,τσακώνω
1040,verstecken::V,бгъэбылъын,κρύβω
1041,teilen::V,гощы́н,μερίζω
1042,schicken::V,гъахьы́н,στέλνω
1043,bringen::V,къэхьы́н,φέρνω
1044,hinzufügen::V,хэгъэхъо́н,προσθέτω
1045,nehmen::V,къытехы́н,πιάνω
1046,nehmen::V,къытехы́н,παίρνω
1047,wählen::V,къыхэхы́н,εκλέγω
1048,auswählen::V,къыхэхы́н,διαλέγω
1049,bewahren::V,къэухъумэн,διατηρώ
1050,behindern::V,пэрыохъу хъун,εμποδίζω
1051,verderben::V,къутэн,χαλώ
1052,beschädigen::V,къутэн,ζημιώνω
1053,zerbrechen::V,къутэн,σπάζω
1054,zerreißen::V,зэӏэтхъы́н,σχίζω
1055,zerstören::V,къутэ́н,καταστρέφω
1056,verbrennen::V,гъэсты́н,καίω
1057,geben::V,еты́н,δίνω
1058,reichen::V,еты́н,δίνω
1059,schenken::V,еты́н,χαρίζω
1060,versprechen::V,гъэгугъэ́н,υπόσχομαι
1061,wünschen::V,шӏоигъо́н,εύχομαι
1062,loben::V,щытхъун,επαινώ
1063,küssen::V,ебэу́н,φιλώ
1064,wiegen::V,гъэхъыен,κουνώ
1065,wiegen::V,гъэхъыен,νανουρίζω
1066,zudecken::V,техъо́н,σκεπάζω
1067,wecken::V,къэгъэущы́н,ξυπνώ
1068,zeigen::V,гъэлъэгъо́н,δείχνω
1069,führen::V,щэн,οδηγώ
1070,lehren::V,егъэджэ́н,διδάσκω
1071,lehren::V,егъэшӏэн,διδάσκω
1072,unterrichten::V,егъэджэ́н,διδάσκω
1073,aufziehen::V,пӏун,ανατρέφω
1074,leiten::V,гъэзекӏон,ηγούμαι
1075,leiten::V,гъэзекӏон,διευθύνω
1076,antreiben::V,къепфылӏэн,σπρώχνω
1077,antreiben::V,къепфылӏэн,παρακινώ
1078,lassen::V,еты́н,αφήνω
1079,einladen::V,къегъэблэгъэн,προσκαλώ
1080,vereinigen::V,зэгогъэхьан,ενώνω
1081,besuchen::V,щыӏэ́н,επισκέπτομαι
1082,treffen::V,ӏукӏэ́н,συναντώ
1083,treffen::V,пэгъокӏы́н,συναντώ
1084,sich versammeln::V,зэхэхьан,μαζεύομαι
1085,spielen::V,джэгу́н,παίζω
1086,singen::V,орэ́д къэӏо́н,τραγουδώ
1087,tanzen::V,къэшъо́н,χορεύω
1088,sich trennen::V,зэгокӏыжьы́ных,αποχωρίζομαι
1089,verlassen::V,бгынэн,εγκαταλείπω
1090,verlassen::V,хэкӏыжьын,εγκαταλείπω
1091,retten::V,къыхэпхыжьын,σώζω
1092,retten::V,къэбгъэнэжьын,σώζω
1093,bewachen::V,къэгъэгъунэн,φρουρώ
1094,schützen::V,ухъумэ́н,προστατεύω
1095,verteidigen::V,къэухъумэн,υπερασπίζω
1096,sich schlagen::V,эзэон,χτυπιέμαι
1097,schießen::V,он,πυροβολώ
1098,siegen::V,текӏо́н,νικώ
1099,ärgern::V,бгъэгубжын,τσαντίζω
1100,schlagen::V,ео́н,χτυπώ
1101,stechen::V,хэӏун,τρυπώ
1102,stoßen::V,тӏыро́н,ωθώ
1103,stoßen::V,тӏыро́н,σπρώχνω
1104,stoßen::V,уеӏункӏын,ωθώ
1105,stoßen::V,уеӏункӏын,σπρώχνω
1106,stehlen::V,тыгъу́н,κλέβω
1107,stören::V,бгъэгумэкӏын,διαταράσσω
1108,belästigen::V,бгъэгумэкӏын,ενοχλώ
1109,verbergen::V,ушъэфын,κρύβω
1110,täuschen::V,гъэпцӏэ́н,παραπλανώ
1111,betrügen::V,гъэпцӏэ́н,απατώ
1112,töten::V,уикӏын,σκοτώνω
1113,töten::V,уикӏын,θανατώνω
1114,wohnen::V,дэсын,μένω
1115,wohnen::V,дэсын,κατοικώ
1116,arbeiten::V,лэжьэ́н,δουλεύω
1117,arbeiten::V,лэжьэ́н,εργάζομαι
1118,sammeln::V,угъои́н,μαζεύω
1119,sammeln::V,угъои́н,συλλέγω
1120,pflücken::V,къыпычы́н,κόβω
1121,jagen::V,шэкӏон,κυνηγώ
1122,jagen::V,ешэкӏон,κυνηγώ
1123,fischen::V,пцэжъые уешэн,ψαρεύω
1124,fassen::V,къэубыты́н,πιάνω
1125,hüten::V,хэхъо́н,φυλάγω
1126,hüten::V,хэхъо́н,προσέχω
1127,treiben::V,пфын,οδηγώ
1128,anbinden::V,епхын,δένω
1129,füttern::V,гъэшхэ́н,ταΐζω
1130,melken::V,щын,αρμέγω
1131,hacken::V,упкӏэтэн,κόβω
1132,gießen::V,тепкӏэн,ποτίζω
1133,reifen::V,игъо хъун,ωριμάζω
1134,zubereiten::V,бгъэхьазырын,ετοιμάζω
1135,kochen::V,шӏы́н,βράζω
1136,backen::V,гъэжъэ́н,ψήνω
1137,braten::V,гъэжъэ́н,τηγανίζω
1138,umrühren::V,зэхэгъэкӏухьан,ανακατεύω
1139,stricken::V,хъын,πλέκω
1140,nähen::V,дэн,ράβω
1141,färben::V,бгъэлэн,βάφω
1142,färben::V,бгъэлэн,χρωματίζω
1143,reinigen::V,укъэбзы́н,καθαρίζω
1144,waschen::V,бгыкӏын,πλένω
1145,abwischen::V,лъэкӏы́н,σφουγγίζω
1146,spülen::V,дэгъэчъыхьан,ξεπλένω
1147,fegen::V,пхъэнкӏы́н,σκουπίζω
1148,kehren::V,пхъэнкӏы́н,σκουπίζω
1149,baden::V,зыгъэпскӏын,κάνω μπάνιο
1150,sich waschen::V,зытхьакӏы́н,πλένομαι
1151,ausziehen::V,къытехы́н,βγάζω
1152,anziehen::V,щылъэ́н,φορώ
1153,sich anziehen::V,зыфэпэн,ντύνομαι
1154,kämmen::V,жьын,χτενίζω
1155,schmücken::V,гъэдэхэ́н,στολίζω
1156,sagen::V,къэӏон,λέω
1157,sprechen::V,псэлъэ́н,μιλώ
1158,reden::V,гущыӏэ́н,μιλώ
1159,reden::V,гущыӏэ́н,κουβεντιάζω
1160,sich unterhalten::V,зэдэгущыӏэн,συνομιλώ
1161,sich unterhalten::V,зэдэгущыӏэн,κουβεντιάζω
1162,fragen::V,упчӏэ́н,ρωτώ
1163,bitten::V,лъэӏо́н,ζητώ
1164,bitten::V,лъэӏо́н,παρακαλώ
1165,erzählen::V,къэпӏотэ́н,διηγούμαι
1166,mitteilen::V,макъэ егъэӏун,πληροφορώ
1167,nennen::V,цӏэ фэусы́н,ονομάζω
1168,rufen::V,джэн,φωνάζω
1169,prahlen::V,узыщытхъужьы́н,καυχιέμαι
1170,übersetzen::V,бгъэкӏотэн,μεταφράζω
1171,denken::V,егупшысэ́н,σκέφτομαι
1172,glauben::V,уивыхъэ́ телъы́н,πιστεύω
1173,bemerken::V,гу лъыптэ́н,παρατηρώ
1174,erkennen::V,зэхэпхын,αναγνωρίζω
1175,erkennen::V,зэбгъэшӏэн,αναγνωρίζω
1176,begreifen::V,гурыӏо́н,καταλαβαίνω
1177,verstehen::V,зэхэхын,ακούω
1178,lernen::V,еджэ́н,μαθαίνω
1179,wissen::V,шӏэн,ξέρω
1180,sich erinnern an::V,къэшӏэжьын,θυμάμαι
1181,vergessen::V,пщыгъупшэжьы́н,ξεχνώ
1182,messen::V,шын,μετρώ
1183,zählen::V,плъытэ́н,μετρώ
1184,rechnen::V,плъытэ́н,λογαριάζω
1185,rechnen::V,угугъэ́н,λογαριάζω
1186,lesen::V,еджэ́н,διαβάζω
1187,malen::V,шӏын,ζωγραφίζω
1188,zeichnen::V,шӏын,σχεδιάζω
1189,schreiben::V,тхын,γράφω
1190,besitzen::V,иӏэн,κατέχω
1191,kaufen::V,щэфы́н,αγοράζω
1192,verkaufen::V,щэн,πουλώ
1193,bezahlen::V,птын,πληρώνω
1194,bezahlen::V,лъыптын,πληρώνω
1195,bezahlen::V,птыжьы́н,πληρώνω
1196,zahlen::V,птын,πληρώνω
1197,zahlen::V,лъыптын,πληρώνω
1198,beherrschen::V,иунаеу иӏэн,κυριαρχώ
1199,ertragen::V,щэчы́н,βαστώ
1200,ertragen::V,щэчы́н,αντέχω
1201,Schnurrbart::N,,μουστάκι
1202,Nabel::N,,αφαλός
1203,Wetter::N,,καιρός
1204,Frost::N,,παγωνία
1205,Raureif::N,,πάχνη
1206,Adler::N,,αετός
1207,Schwan::N,,κύκνος
1208,Ton::N,,ήχος
1209,Ton::N,,τόνος
1210,Sache::N,,πράγμα
1211,Schlitten::N,,έλκηθρο
1212,Last::N,,φορτίο
1213,Figur::N,,ανάστημα
1214,Bündel::N,,δεμάτι
1215,Schuh::N,,παπούτσι
1216,Arzt::N,,γιατρός
1217,lebendig::A,,ζωντανός
1218,zuerst::ADV,,πρώτα
1219,manchmal::ADV,,κάποτε
1220,niemals::ADV,,ποτέ
1221,hier::ADV,,εδώ
