,Concept_ID,ro,ps
805,taub::A,surd,کوڼ
806,kräftig::A,tare,قوی
807,kräftig::A,forte,قوی
808,kräftig::A,robust,قوی
809,stark::A,viguros,قوی
810,stark::A,viguros,تکړه
811,stark::A,puternic,قوی
812,stark::A,puternic,تکړه
813,schwach::A,slab,ضعیف
814,schwach::A,slab,کمزوری
815,schwach::A,debil,ضعیف
816,schwach::A,debil,کمزوری
817,fett::A,gras,چاغ
818,schlank::A,zvelt,خوش اندام
819,hübsch::A,drăguț,ښکلی
820,hübsch::A,drăguț,ښایسته
821,böse::A,rău,شریر
822,böse::A,rău,قهرناک
823,böse::A,răutăcios,شریر
824,böse::A,răutăcios,قهرناک
825,dumm::A,nerod,احمق
826,dumm::A,tâmpit,احمق
827,faul::A,leneș,لټ
828,faul::A,leneș,تنبل
829,fleißig::A,harnic,زحمت کښ
830,fleißig::A,sârguincios,زحمت کښ
831,geizig::A,calic,بخیل
832,geizig::A,zgârcit,بخیل
833,klug::A,isteț,عاقل
834,klug::A,isteț,هوښیار
835,klug::A,deștept,عاقل
836,klug::A,deștept,هوښیار
837,geschickt::A,dibaci,ماهر
838,lieb::A,drag,عزیز
839,lieb::A,drag,محبوب
840,lieb::A,iubit,عزیز
841,lieb::A,iubit,محبوب
842,lustig::A,vesel,خوشحال
843,sanft::A,blând,پوست
844,sanft::A,blând,ملایم
845,sanft::A,blajin,پوست
846,sanft::A,blajin,ملایم
847,hungrig::A,flămând,وږی
848,krank::A,bolnav,مريض
849,krank::A,bolnav,ناروغ
850,nackt::A,gol,لوڅ
851,traurig::A,trist,غمجن
852,traurig::A,mâhnit,غمجن
853,lebendig::A,viu,ژوندی
854,gut::A,bun,ښه
855,schlecht::A,rău,بد
856,schlecht::A,rău,خراب
857,schlecht::A,prost,بد
858,schlecht::A,prost,خراب
859,richtig::A,drept,سم
860,richtig::A,drept,صحیح
861,richtig::A,corect,سم
862,richtig::A,corect,صحیح
863,schlimm::A,rău,بد
864,schlimm::A,rău,مخوف
865,wahr::A,adevărat,واقعي
866,alt::A,uzat,زوړ
867,alt::A,vechi,زوړ
868,neu::A,nou,نوی
869,ehemalig::A,fost,پخوانی
870,ehemalig::A,anterior,پخوانی
871,alt[Lebewesen]::A,bătrîn,زوړ
872,jung::A,tânăr,ځوان
873,arm::A,sărac,غریب
874,arm::A,sărac,بې وزله
875,arm::A,sărman,غریب
876,arm::A,sărman,بې وزله
877,reich::A,avut,شتمن
878,reich::A,avut,دولتمند
879,reich::A,bogat,شتمن
880,reich::A,bogat,دولتمند
881,bekannt::A,cunoscut,اشنا
882,berühmt::A,renumit,مشهور
883,fremd::A,străin,پردی
884,fremd::A,străin,بېګانه
885,verschieden::A,diferit,مختلف
886,verschieden::A,deosebit,مختلف
887,nah::A,apropiat,نژدې
888,fern::A,departe,لیری
889,linker::A,stâng,چپ
890,linker::A,stâng,کیڼ
891,rechter::A,drept,ښی
892,anderer::A,alt,بل
893,erster::A,prim,لومړی
894,zweiter::A,al doilea,دوهم
895,dritter::A,treilea,درېم
896,letzter::A,final,آخرنی
897,letzter::A,final,وروستی
898,allein::ADV,singur,یوازې
899,auf einmal::ADV,dintrodată,په یوه وخت کی
900,zusammen::ADV,împreună,یو ځای
901,lange::ADV,îndelung,ډېر وخت
902,lange::ADV,îndelung,ډېره موده
903,lange::ADV,mult timp,ډېر وخت
904,lange::ADV,mult timp,ډېره موده
905,plötzlich::ADV,deodată,ناببره
906,plötzlich::ADV,deodată,یوناڅاپه
907,plötzlich::ADV,pe neașteptate,ناببره
908,plötzlich::ADV,pe neașteptate,یوناڅاپه
909,sofort::ADV,imediat,فوراً
910,sofort::ADV,imediat,سمدلاسه
911,sofort::ADV,numaidecît,فوراً
912,sofort::ADV,numaidecît,سمدلاسه
913,später::ADV,mai apoi,وروسته
914,später::ADV,mai târziu,وروسته
915,jetzt::ADV,acum,اوس
916,heute::ADV,azi,نن
917,heute::ADV,astăzi,نن
918,morgen::ADV,mâine,سبا
919,bald::ADV,curând,ژر
920,dann::ADV,apoi,پس
921,dann::ADV,apoi,وروسته
922,gestern::ADV,ieri,پرون
923,einst::ADV,odată,پخوا
924,einst::ADV,odinioară,پخوا
925,damals::ADV,atunci,هغه وخت
926,damals::ADV,pe atunci,هغه وخت
927,danach::ADV,după aceasta,بیا
928,vorher::ADV,mai întâi,دمخه
929,vorher::ADV,în prealabil,دمخه
930,zuerst::ADV,întâi,لومړی
931,zuerst::ADV,în primul rând,لومړی
932,einmal::ADV,odată,یو ځل
933,manchmal::ADV,uneori,ګاهی ګاهی
934,manchmal::ADV,câteodată,ګاهی ګاهی
935,oft::ADV,des,ډېر ځله
936,oft::ADV,deseori,ډېر ځله
937,immer::ADV,mereu,تل
938,immer::ADV,mereu,همېشه
939,immer::ADV,întotdeauna,تل
940,immer::ADV,întotdeauna,همېشه
941,niemals::ADV,niciodată,هیڅکله نه
942,hier::ADV,aci,دلته
943,hier::ADV,aici,دلته
944,hierhin::ADV,încoace,دلته
945,hierhin::ADV,încoace,دې ځای ته
946,von hier::ADV,de aici,د دې ځای نه
947,dort::ADV,acolo,هلته
948,dorthin::ADV,dincolo,هلته
949,dorthin::ADV,dincolo,هغه ځای ته
950,geradeaus::ADV,drept înainte,مخامخ
951,vorwärts::ADV,înainte,مخ پهٔ وړاندې
952,rückwärts::ADV,îndărăt,بېرته
953,zurück::ADV,înapoi,بېرته
954,unten::ADV,jos,لاندي
955,unten::ADV,dedesubt,لاندي
956,hinab::ADV,în jos,ښکته
957,hinab::ADV,de vale,ښکته
958,oben::ADV,sus,پورته
959,oben::ADV,deasupra,پورته
960,hinauf::ADV,în sus,پاس
961,überall::ADV,peste tot,هره خوا
962,überall::ADV,pretutindeni,هره خوا
963,nicht::ADV,nu,نه
964,ein wenig::ADV,puțin,یو څه
965,kaum::ADV,cu greu,ایله
966,kaum::ADV,cu anevoie,ایله
967,sehr::ADV,mult,ډېر
968,sehr::ADV,mult,زيات
969,sehr::ADV,foarte,ډېر
970,sehr::ADV,foarte,زيات
971,so::ADV,așa,داسې
972,so::ADV,așa,دومره
973,so::ADV,atât,داسې
974,so::ADV,atât,دومره
975,noch::ADV,încă,نور
976,nur::ADV,doar,تش
977,nur::ADV,doar,صرف
978,schon::ADV,și,دمخه
979,schon::ADV,deja,دمخه
980,wieder::ADV,iar,بیا
981,wieder::ADV,iarăși,بیا
982,vergebens::ADV,în zadar,عبث
983,vor::PRP,înainte de,دمخه
984,hinter::PRP,după,شاته
985,hinter::PRP,în spatele,شاته
986,unter::PRP,sub,لاندي
987,durch::PRP,prin,د مینځ نه
988,neben::PRP,lângă,نژدې
989,neben::PRP,alături de,نژدې
990,zwischen::PRP,între,ترمینځ
991,zwischen::PRP,dintre,ترمینځ
992,wegen::PRP,pentru,د ... له لاسه
993,dies::PRN,acesta,دا
994,das::PRN,asta,دا
995,alles::PRN,tot,هرڅهٔ
996,ich::PRN,eu,زه
997,du::PRN,tu,ته
998,er::PRN,el,دی
999,er::PRN,dânsul,دی
1000,wir::PRN,noi,مونږ
1001,ihr::PRN,voi,تاسې
1002,sie::PRN,ei,هغوی
1003,sie::PRN,dânșii,هغوی
1004,was::FPRN,ce,څهٔ
1005,wer::FPRN,cine,چا
1006,wer::FPRN,cine,څوک
1007,wo::FADV,unde,چيری
1008,wo::FADV,unde,چېرته
1009,wohin::FADV,încotro,چېرته
1010,wie::FADV,cum,څنګه
1011,warum::FADV,de ce,ولې
1012,warum::FADV,pentru ce,ولې
1013,wieviel::FNUM,cât,څو
1014,wieviel::FNUM,cât,څومره
1015,eins::NUM,unu,یو
1016,zwei::NUM,doi,دوه
1017,drei::NUM,trei,درې
1018,vier::NUM,patru,څلور
1019,fünf::NUM,cinci,پنځه
1020,sechs::NUM,șase,شپږ
1021,sieben::NUM,șapte,اوه
1022,acht::NUM,opt,اته
1023,neun::NUM,nouă,نهه
1024,zehn::NUM,zece,لس
1025,elf::NUM,unsprezece,یوولس
1026,zwölf::NUM,douăsprezece,دولس
1027,zwanzig::NUM,douăzeci,شل
1028,dreißig::NUM,treizeci,دېرش
1029,vierzig::NUM,patruzeci,څلوېښت
1030,fünfzig::NUM,cincizeci,پنځوس
1031,sechzig::NUM,șaizeci,شپېته
1032,siebzig::NUM,șaptezeci,اویا
1033,achtzig::NUM,optzeci,اتیا
1034,neunzig::NUM,nouăzeci,نوي
1035,hundert::NUM,sută,سل
1036,tausend::NUM,mie,زر
1037,und::CNJ,și,او
1038,oder::CNJ,ori,ېا
1039,stehen::V,sta,درېدل
1040,sitzen::V,ședea,کښېنستل
1041,liegen::V,zăcea,ملاستل
1042,liegen::V,fi culcat,ملاستل
1043,hängen::V,atârna,ځړېدل
1044,werden::V,deveni,کېدل
1045,werden::V,se face,کېدل
1046,passieren::V,se întâmpla,پېښېدل
1047,beginnen::V,începe,شروع کېدل
1048,enden::V,se sfârși,خلاصدل
1049,enden::V,se sfârși,تمامېدل
1050,enden::V,se termina,خلاصدل
1051,enden::V,se termina,تمامېدل
1052,wechseln::V,se schimba,تغییر موندل
1053,aufgehen[Sonne]::V,răsări,ختل
1054,untergehen[Sonne]::V,apune,لوېدل
1055,untergehen[Sonne]::V,apune,پرېوتل
1056,scheinen[Sonne]::V,străluci,رڼا کول
1057,donnern::V,tuna,تنېدل
1058,donnern::V,tuna,غړمبېدل
1059,wehen::V,bate,چلېدل
1060,strömen::V,curge în șiroaie,بهېدل
1061,fließen::V,curge,بهېدل
1062,fließen::V,curge,تویېدل
1063,sich drehen::V,se învârti,ګرځېدل
1064,sich drehen::V,se învârti,چورلېدل
1065,schwanken::V,se clătina,زنګېدل
1066,schwingen::V,vibra,زنګېدل
1067,schwingen::V,flutura,زنګېدل
1068,fallen::V,cădea,ولېدل
1069,brennen::V,arde,سوځېدل
1070,rauchen::V,fuma,لوګی کول
1071,regnen::V,ploua,باران اورېدل
1072,gefrieren::V,îngheța,کنګل نيول
1073,tauen::V,se dezgheța,وېلې کېدل
1074,schmelzen::V,se topi,وېلې کېدل
1075,trocknen::V,se usca,وچېدل
1076,sieden::V,fierbe,اېشېدل
1077,sieden::V,clocoti,اېشېدل
1078,faulen::V,se împuți,خرابېدل
1079,verfaulen::V,putrezi,ورستېدل
1080,reißen::V,se rupe,شلېدل
1081,reißen::V,se sfâșia,شلېدل
1082,versinken::V,se scufunda,ډوېېدل
1083,vergehen::V,trece,تېرېدل
1084,vergehen::V,se scurge,تېرېدل
1085,erscheinen::V,apărea,ښکارېدل
1086,verschwinden::V,dispărea,ورکېدل
1087,sinken::V,cădea,ښکته کېدل
1088,sinken::V,coborî,ښکته کېدل
1089,abnehmen::V,scădea,کمېدل
1090,abnehmen::V,descrește,کمېدل
1091,zunehmen::V,spori,زیاتېدل
1092,zunehmen::V,crește,زیاتېدل
1093,zunehmen::V,augmenta,زیاتېدل
1094,steigen::V,urca,جګېدل
1095,steigen::V,urca,پورته کېدل
1096,wachsen::V,crește,وده کول
1097,glänzen::V,luci,ځلېدل
1098,glänzen::V,străluci,ځلېدل
1099,funkeln::V,scânteia,پړکېدل
1100,lärmen::V,face larmă,غال و غول کول
1101,läuten::V,suna,زنګ وهل
1102,klingeln::V,suna,زنګ وهل
1103,klirren::V,zăngăni,کړنګېدل
1104,brausen::V,vui,تلاطم کول
1105,rauschen::V,vâjâi,شڼهار کول
1106,klingen::V,suna,آواز کول
1107,bellen::V,lătra,غپېدل
1108,heulen::V,urla,انګلل
1109,blasen::V,sufla,پو کول
1110,pfeifen::V,fluiera,شپېلک وهل
1111,schreien::V,țipa,ناره کول
1112,stöhnen::V,geme,زګېروی کول
1113,zittern::V,tremura,لړزېدل
1114,leben::V,trăi,ژوند کول
1115,geboren werden::V,se naște,زېږېدل
1116,atmen::V,respira,ساه کښل
1117,atmen::V,respira,تنفس کول
1118,trinken::V,bea,څښل
1119,essen::V,mânca,خوړل
1120,schlucken::V,înghiți,غړپول
1121,müde werden::V,se obosi,ستړی کېدل
1122,einschlafen::V,adormi,ویده کېدل
1123,schlafen::V,dormi,خوب کول
1124,aufwachen::V,se deștepta,ویښېدل
1125,aufstehen::V,fi se scula,پاڅېدل
1126,sich erholen::V,se relaxa,استراحت کول
1127,sich erholen::V,se destinde,استراحت کول
1128,krank werden::V,se îmbolnăvi,رنځورېدل
1129,krank sein::V,zăcea,ناجوړېدل
1130,krank sein::V,fi bolnav,ناجوړېدل
1131,schmerzen::V,durea,خوږېدل
1132,schmerzen::V,durea,درد کول
1133,husten::V,tuși,ټوخېدل
1134,genesen::V,se însănătoși,رغېدل
1135,sterben::V,muri,مړل
1136,umkommen::V,pieri,تلفېدل
1137,sich bewegen::V,se mișca,چلېدل
1138,sich bewegen::V,se mișca,حرکت کول
1139,sich rühren::V,se mișca,ښورېدل
1140,sich erheben::V,se ridica,درېدل
1141,sich setzen::V,lua loc,کښېنستل
1142,sich setzen::V,se așeza,کښېنستل
1143,hinfallen::V,cădea jos,لوېدل
1144,laufen::V,merge,منډې وهل
1145,laufen::V,merge pe jos,منډې وهل
1146,schreiten::V,păși,قدم ایښودل
1147,spazierengehen::V,se plimba,چکر وهل
1148,eilen::V,fi se grăbi,بېړه کول
1149,sich beeilen::V,se grăbi,عجله کول
1150,sausen::V,țâșni,ځغستل
1151,rennen::V,fugi,زغلېدل
1152,rennen::V,alerga,زغلېدل
1153,springen::V,sări,ټوپ وهل
1154,klettern::V,urca,ختل
1155,klettern::V,se cățăra,ختل
1156,schaukeln::V,legăna,زنګېدل
1157,kriechen::V,se târî,خاپوړی وهل
1158,schwimmen::V,înota,لامبو وهل
1159,tauchen::V,se scufunda,غوټه وهل
1160,rudern::V,vâsli,پارو وهل
1161,rudern::V,lopăta,پارو وهل
1162,fahren::V,merge,تلل
1163,fliegen::V,zbura,الوتل
1164,gehen::V,merge,تلل
1165,weggehen::V,se duce,بهر وتل
1166,abfahren::V,pleca,تلل
1167,anhalten::V,se opri,ودرېدل
1168,hineingehen::V,intra,داخلېدل
1169,eintreten::V,intra,ننوتل
1170,kommen::V,veni,راتلل
1171,ankommen::V,sosi,رسېدل
1172,ankommen::V,ajunge,رسېدل
1173,zurückkommen::V,se întoarce,بېرته راتلل
1174,bleiben::V,rămâne,پاتې کېدل
1175,warten::V,aștepta,انتظار وېستل
1176,erwarten::V,aștepta,انتظار کول
1177,suchen::V,căuta,لټول
1178,finden::V,găsi,میندل
1179,finden::V,găsi,پیدا کول
1180,versuchen::V,încerca,هڅه کول
1181,vorbereiten::V,pregăti,چمتوکول
1182,lieben::V,iubi,مینه لرل
1183,mögen::V,plăcea a,خوښول
1184,mögen::V,plăcea a,علاقه لرل
1185,lachen::V,râde,خندېدل
1186,rühren::V,mișca,اغېزه کول
1187,rühren::V,înduioșa,اغېزه کول
1188,weinen::V,plânge,ژړل
1189,schimpfen::V,înjura,ښکنځا کول
1190,sich ärgern::V,se supăra,قهر راتلل
1191,sich fürchten::V,se teme,ډارېدل
1192,sich fürchten::V,fi teamă a,ډارېدل
1193,fürchten::V,se teme de,ډارېدل
1194,fliehen::V,fugi,تښتېدل
1195,flüchten::V,evada,تښتېدل
1196,sehen::V,vedea,لیدل
1197,anschauen::V,privi,کتل
1198,ansehen::V,privi,ننداره کول
1199,hören::V,auzi,اورېدل
1200,zuhören::V,asculta,غوږ نیول
1201,probieren::V,gusta,څکه کول
1202,probieren::V,gusta,چاشنی کول
1203,riechen::V,mirosi,بويول
1204,fühlen::V,simți,حسول
1205,fühlen::V,resimți,حسول
1206,scheinen::V,părea,ښکارېدل
1207,zu sehen sein::V,se vedea,ښکارېدل
1208,vernehmen::V,auzi,خبرېدل
1209,frieren::V,fi frig,ساړه کېتل
1210,tun::V,face,کول
1211,können::V,ști,کولای شول
1212,können::V,ști,د لاسه کېدل
1213,können::V,putea,کولای شول
1214,können::V,putea,د لاسه کېدل
1215,wollen::V,dori,غوښتل
1216,anfangen::V,începe,شروع کول
1217,beenden::V,sfârși,ختمول
1218,beenden::V,sfârși,پای ته رسول
1219,beenden::V,termina,ختمول
1220,beenden::V,termina,پای ته رسول
1221,aufhören::V,înceta,بس کول
1222,gelingen::V,reuși,موفق کېدل
1223,gelingen::V,reuși,بریالی کېدل
1224,gelingen::V,izbuti,موفق کېدل
1225,gelingen::V,izbuti,بریالی کېدل
1226,geraten::V,reuși,کېدل
1227,öffnen::V,deschide,خلاصول
1228,öffnen::V,deschide,پرانیستل
1229,schließen::V,închide,تړل
1230,stellen::V,pune,ایښودل
1231,stellen::V,așeza,ایښودل
1232,setzen::V,pune,کښېنول
1233,setzen::V,așeza,کښېنول
1234,legen::V,pune,ایښودل
1235,berühren::V,atinge,لاس وهل
1236,verbinden::V,lega,تړل
1237,bedecken::V,acoperi,پوښول
1238,aufhängen::V,atârna,ځوړندول
1239,aufhängen::V,spânzura,ځوړندول
1240,anzünden::V,aprinde,بلول
1241,aufheben::V,ridica,پورته کول
1242,aufheben::V,lua de jos,پورته کول
1243,zurücklassen::V,lăsa,پرېښودل
1244,zurücklassen::V,lăsa în urmă,پرېښودل
1245,verlieren::V,pierde,ورکول
1246,fallen lassen::V,scăpa,له لاسه لوېدل
1247,fallen lassen::V,arunca,له لاسه لوېدل
1248,machen::V,face,کول
1249,herstellen::V,fabrica,جوړول
1250,herstellen::V,fabrica,توليدول
1251,herstellen::V,confecționa,جوړول
1252,herstellen::V,confecționa,توليدول
1253,bauen::V,clădi,جوړول
1254,bauen::V,construi,جوړول
1255,reparieren::V,repara,ترمیمول
1256,verbessern::V,ameliora,اصلاح کول
1257,verbessern::V,îmbunătăți,اصلاح کول
1258,ändern::V,schimba,تغیر ورکول
1259,ändern::V,modifica,تغیر ورکول
1260,graben::V,săpa,کيندل
1261,beugen::V,curba,ټیټول
1262,biegen::V,îndoi,کږول
1263,biegen::V,încovoia,کږول
1264,drehen::V,învârti,ګرځول
1265,wenden::V,întoarce,اړول
1266,umdrehen::V,învârti,اړول
1267,umdrehen::V,întoarce,اړول
1268,heben::V,ridica,جګول
1269,heben::V,ridica,پورته کول
1270,hochheben::V,ridica,جګول
1271,ergreifen::V,lua,نیول
1272,ergreifen::V,apuca,نیول
1273,halten::V,ține,نیول
1274,drücken::V,apăsa,کښېکښل
1275,drücken::V,strânge,کښېکښل
1276,schieben::V,împinge,پوری وهل
1277,kratzen::V,zgâria,ګرول
1278,lecken::V,linge,څټل
1279,beißen::V,mușca,چیچل
1280,abreißen::V,rupe,شکول
1281,abreißen::V,smulge,شکول
1282,abschneiden::V,scurta,پرېکول
1283,binden::V,lega,تړل
1284,stecken::V,pune,ټومبل
1285,brechen::V,rupe,ماتول
1286,brechen::V,frânge,ماتول
1287,klopfen::V,ciocăni,ټکول
1288,hauen::V,lovi,ټکول
1289,kleben::V,lipi,نښلول
1290,kleben::V,lipi,سرېښول
1291,reiben::V,freca,مږل
1292,reiben::V,fricționa,مږل
1293,streichen::V,unge,مښل
1294,schleifen::V,ascuți,تېره کول
1295,schneiden::V,tăia,غوڅول
1296,schneiden::V,tăia,پرېکول
1297,rütteln::V,zgâlțâi,خوڅول
1298,schütteln::V,scutura,ښورول
1299,schwenken::V,agita,خوڅول
1300,schütten::V,vărsa,اچول
1301,schütten::V,vărsa,تویول
1302,füllen::V,umple,ډکول
1303,einwickeln::V,înveli,پېچل
1304,einwickeln::V,înveli,نغښتل
1305,einwickeln::V,înfășura,پېچل
1306,einwickeln::V,înfășura,نغښتل
1307,tragen::V,căra,وړل
1308,schleppen::V,târî,وړل
1309,ziehen::V,trage,کښل
1310,aufbewahren::V,păstra,ساتل
1311,aufbewahren::V,conserva,ساتل
1312,werfen::V,arunca,اچول
1313,werfen::V,arunca,غورځول
1314,fangen::V,prinde,نیول
1315,fangen::V,prinde,ګیرول
1316,packen::V,apuca,نیول
1317,verstecken::V,ascunde,پټول
1318,teilen::V,împărți,وېشل
1319,teilen::V,împărți,تقسیمول
1320,schicken::V,trimite,لېږل
1321,schicken::V,trimite,استول
1322,bringen::V,aduce,راوړل
1323,hinzufügen::V,adăuga,زیاتول
1324,bekommen::V,obține,حاصلول
1325,bekommen::V,dobândi,حاصلول
1326,erhalten::V,primi,اخیستل
1327,erhalten::V,căpăta,اخیستل
1328,nehmen::V,lua,نیول
1329,nehmen::V,lua,اخيستل
1330,wählen::V,opta,خوښول
1331,wählen::V,alege,خوښول
1332,auswählen::V,selecta,چنده کول
1333,bewahren::V,păstra,ساتل
1334,behindern::V,stingheri,مانع کېدل
1335,behindern::V,stingheri,ممانعت کول
1336,verderben::V,strica,خرابېدل
1337,beschädigen::V,strica,ورانول
1338,zerbrechen::V,rupe,ماتول
1339,zerbrechen::V,frânge,ماتول
1340,zerreißen::V,rupe,څیرې کول
1341,zerreißen::V,sfâșia,څیرې کول
1342,zerstören::V,distruge,ړنګول
1343,zerstören::V,distruge,ورانول
1344,verbrennen::V,arde,سوځول
1345,verbrennen::V,incendia,سوځول
1346,geben::V,da,ورکول
1347,reichen::V,întinde,ورکول
1348,schenken::V,dărui,بښل
1349,versprechen::V,făgădui,لوز کول
1350,wünschen::V,ura,غوښتل
1351,loben::V,lăuda,ستایل
1352,loben::V,lăuda,تمجید کول
1353,küssen::V,săruta,ښکلول
1354,wiegen::V,legăna,زنګول
1355,zudecken::V,acoperi,پوښول
1356,wecken::V,trezi,ويښول
1357,wecken::V,deștepta,ويښول
1358,zeigen::V,arăta,ښودل
1359,führen::V,călăuzi,بیول
1360,lehren::V,preda,درس ورکول
1361,lehren::V,preda,تعلیم ورکول
1362,lehren::V,învăța,درس ورکول
1363,lehren::V,învăța,تعلیم ورکول
1364,unterrichten::V,învăța,درس ورکول
1365,unterrichten::V,instrui,درس ورکول
1366,aufziehen::V,crește,روزل
1367,leiten::V,duce,رهبری کول
1368,leiten::V,duce,لارښوونه کول
1369,leiten::V,conduce,رهبری کول
1370,leiten::V,conduce,لارښوونه کول
1371,antreiben::V,împinge,چټک کول
1372,antreiben::V,încuraja,چټک کول
1373,lassen::V,pune pe să,اړکول
1374,einladen::V,invita,بلل
1375,vereinigen::V,uni,متحد کول
1376,vereinigen::V,uni,یوځای کول
1377,vereinigen::V,întruni,متحد کول
1378,vereinigen::V,întruni,یوځای کول
1379,besuchen::V,vizita,کتنه کول
1380,besuchen::V,face o vizită,کتنه کول
1381,treffen::V,întâlni,ليدل
1382,treffen::V,întâlni,تلقی کول
1383,sich versammeln::V,se aduna,راغونډېدل
1384,spielen::V,se juca,لوبه کول
1385,singen::V,cânta,سندرې وېل
1386,tanzen::V,dansa,ګډېدل
1387,sich trennen::V,se separa,بېلېدل
1388,sich trennen::V,se despărți,بېلېدل
1389,verlassen::V,părăsi,ترک کول
1390,verlassen::V,abandona,ترک کول
1391,retten::V,salva,نجات ورکول
1392,bewachen::V,păzi,ساتل
1393,bewachen::V,păzi,حفاظت کول
1394,schützen::V,ocroti,ژغورل
1395,schützen::V,proteja,ژغورل
1396,verteidigen::V,apăra,دفاع کول
1397,sich schlagen::V,se bate,جنګېدل
1398,schießen::V,trage,ویشتل
1399,siegen::V,birui,غالبېدل
1400,siegen::V,învinge,غالبېدل
1401,ärgern::V,supăra,خپه کول
1402,schlagen::V,lovi,وهل
1403,treten::V,călca,په لغته وهل
1404,stechen::V,înțepa,ټومبل
1405,stechen::V,împunge,ټومبل
1406,stoßen::V,împinge,ټېل وهل
1407,stoßen::V,împinge,پوری وهل
1408,stehlen::V,fura,تښتول
1409,stehlen::V,fura,غلا کول
1410,stören::V,deranja,ماتول
1411,belästigen::V,importuna,ځورول
1412,belästigen::V,importuna,تکلیف ورکول
1413,verbergen::V,ascunde,پټول
1414,täuschen::V,amăgi,تېرایستل
1415,täuschen::V,amăgi,خطا ایستل
1416,betrügen::V,înșela,غولول
1417,töten::V,omorî,وژل
1418,töten::V,omorî,مړ کول
1419,wohnen::V,sta,اوسېدل
1420,wohnen::V,locui,اوسېدل
1421,arbeiten::V,lucra,کار کول
1422,sammeln::V,aduna,راټولول
1423,sammeln::V,aduna,راغونډول
1424,sammeln::V,colecționa,راټولول
1425,sammeln::V,colecționa,راغونډول
1426,pflücken::V,culege,شکول
1427,jagen::V,vâna,ښکار کول
1428,fischen::V,pescui,کب نيول
1429,fassen::V,prinde,نیول
1430,fassen::V,prinde,ګیرول
1431,hüten::V,paște,پوول
1432,treiben::V,mână,بیول
1433,anbinden::V,lega,تړل
1434,füttern::V,da de mâncare,خوراک ورکول
1435,melken::V,mulge,لوشل
1436,hacken::V,toca,پی کول
1437,hacken::V,sparge,پی کول
1438,gießen::V,uda,اوبه کول
1439,reifen::V,pârgui,رسېدل
1440,zubereiten::V,găti,تیارول
1441,kochen::V,găti,پخول
1442,backen::V,coace,پخول
1443,braten::V,coace,وريتول
1444,umrühren::V,mesteca,لړل
1445,stricken::V,împleti,اوبدل
1446,nähen::V,coase,ګنډل
1447,färben::V,vopsi,رنګول
1448,färben::V,colora,رنګول
1449,reinigen::V,curăți,صافول
1450,waschen::V,spăla,مینځل
1451,abwischen::V,șterge,وچول
1452,spülen::V,clăti,کنګالول
1453,fegen::V,mătura,جارو کول
1454,kehren::V,mătura,جارو کول
1455,baden::V,se scălda,لمبېدل
1456,sich waschen::V,se spăla,ځان مينځل
1457,ausziehen::V,și scoate,کښل
1458,ausziehen::V,și scoate,ایستل
1459,anziehen::V,îmbrăca,اغوستل
1460,sich anziehen::V,se îmbrăca,کالی اغوستل
1461,kämmen::V,pieptăna,ګمنځول
1462,schmücken::V,împodobi,ښکلی کول
1463,sagen::V,zice,وېل
1464,sagen::V,spune,وېل
1465,sprechen::V,vorbi,وېل
1466,sprechen::V,vorbi,غږېدل
1467,reden::V,vorbi,ګړېدل
1468,reden::V,vorbi,خبرې کول
1469,reden::V,discuta,ګړېدل
1470,reden::V,discuta,خبرې کول
1471,sich unterhalten::V,conversa,خبری کول
1472,sich unterhalten::V,sta de vorbă,خبری کول
1473,fragen::V,întreba,پوښتنه کول
1474,bitten::V,ruga,غوښتل
1475,erzählen::V,spune,کيسه کول
1476,erzählen::V,spune,حکايت کول
1477,erzählen::V,povesti,کيسه کول
1478,erzählen::V,povesti,حکايت کول
1479,mitteilen::V,comunica,خبرول
1480,mitteilen::V,comunica,خبر ورکول
1481,mitteilen::V,înștiința,خبرول
1482,mitteilen::V,înștiința,خبر ورکول
1483,nennen::V,numi,نوم ايښودل
1484,nennen::V,chema,نوم ايښودل
1485,rufen::V,chema,بلل
1486,prahlen::V,se făli,لاپې وهل
1487,übersetzen::V,traduce,ژباړل
1488,übersetzen::V,traduce,ترجمه کول
1489,denken::V,gândi,فکر کول
1490,glauben::V,crede,باور کول
1491,bemerken::V,observa,لیدل
1492,erkennen::V,cunoaște,پېژندل
1493,erkennen::V,recunoaște,پېژندل
1494,begreifen::V,pricepe,رسېدل
1495,begreifen::V,pricepe,پوهېدل
1496,begreifen::V,înțelege,رسېدل
1497,begreifen::V,înțelege,پوهېدل
1498,verstehen::V,înțelege,پوهېدل
1499,lernen::V,învăța,زده کول
1500,lernen::V,învăța,درس لوستل
1501,wissen::V,ști,پوهېدل
1502,sich erinnern an::V,a-și aminti de,یادول
1503,sich erinnern an::V,a-și aminti de,په یاد راوړل
1504,vergessen::V,uita,هېرول
1505,messen::V,măsura,اندازه کول
1506,zählen::V,număra,شمارل
1507,rechnen::V,calcula,حسابول
1508,lesen::V,citi,لوستل
1509,malen::V,picta,رسمول
1510,zeichnen::V,desena,رسمول
1511,schreiben::V,scrie,لیکل
1512,besitzen::V,avea,لرل
1513,besitzen::V,poseda,لرل
1514,kaufen::V,cumpăra,رانیول
1515,verkaufen::V,vinde,خرڅول
1516,bezahlen::V,plăti,تأدیه کول
1517,bezahlen::V,achita,تأدیه کول
1518,zahlen::V,plăti,کسات اخيستل
