,Concept_ID,mrj,av
1311,begreifen::V,ынгылаш,бичӏчӏизе
1312,verstehen::V,ынгылаш,
1313,lernen::V,тыменяш,цӏализе
1314,wissen::V,пӓлӓш,лъазе
1315,sich erinnern an::V,ышештӓрӓш,ракӏалде щвезе
1316,vergessen::V,монден кодаш,кӏочене
1317,messen::V,висӓш,борцине
1318,zählen::V,шотаяш,рикӏкӏине
1319,rechnen::V,шотаяш,рикӏкӏине
1320,lesen::V,лыдаш,цӏализе
1321,malen::V,рисуяш,бахъизе
1322,zeichnen::V,ыдырка́лаш,бахъизе
1323,schreiben::V,вазаш,хъвазе
1324,besitzen::V,кы́чаш,щвезе
1325,besitzen::V,кы́чаш,бу́кӏине
1326,kaufen::V,нӓлӓш,босизе
1327,verkaufen::V,выжалаш,бичизе
1328,bezahlen::V,тӱлӓш,кьезе
1329,zahlen::V,тӱлӓш,кьезе
1330,beherrschen::V,кы́чаш,
1331,ertragen::V,цӹтӓш,баччизе
1332,Linie::N,,мухъ
1333,Strich::N,,хӏучч
1334,jetzt::ADV,,гьанже
1335,hinzufügen::V,,жубазе
