,Concept_ID,vep,ko
836,schreien::V,kirkta,절규하다
837,schreien::V,kidastada,절규하다
838,stöhnen::V,ohkta,신음하다
839,stöhnen::V,voivotada,신음하다
840,zittern::V,säraita,저뉼하다
841,leben::V,eläda,살다
842,geboren werden::V,sünduda,태어난
843,atmen::V,henktä,숨쉬다
844,trinken::V,joda,마시다
845,essen::V,söda,먹다
846,schlucken::V,lainata,들이켜다
847,müde werden::V,väzuda,
848,müde werden::V,šuštuda,
849,einschlafen::V,uinota,잠들다
850,schlafen::V,magata,자다
851,schlafen::V,nukkuda,자다
852,aufwachen::V,heraštuda,눈트다
853,aufstehen::V,nousta,서다
854,sich erholen::V,lebaitas,회복하다
855,krank werden::V,läžegata,
856,krank sein::V,läžuda,
857,schmerzen::V,kibištada,아프다
858,husten::V,rügda,잔기침하다
859,genesen::V,tervehtuda,낫다
860,sterben::V,kolda,죽다
861,umkommen::V,kolda,못쓰게되다
862,sich bewegen::V,likkuda,움직이다
863,sich rühren::V,likahtada,움직이다
864,sich rühren::V,kubahtada,움직이다
865,sich erheben::V,nousta,이러서다
866,sich setzen::V,išttas,앉히다
867,hinfallen::V,langeta,넘어지다
868,laufen::V,kävuda,걷다
869,schreiten::V,astta,보행하다
870,schreiten::V,haškta,보행하다
871,spazierengehen::V,kävelta,산보하다
872,eilen::V,kiruhtada,서둘다
873,sich beeilen::V,kiruhtada,서둘게하다
874,sausen::V,fun'urta,서들러 떠나다
875,rennen::V,joksta,달리다
876,springen::V,hüptä,도약하다
877,klettern::V,libuda,갑겨오르다
878,schaukeln::V,čibuda,흔들리게하다
879,kriechen::V,ličtas,기다
880,schwimmen::V,ujuda,헤엄치다
881,tauchen::V,čukautas,잠기다
882,rudern::V,souta,물을헤치다
883,fahren::V,ajada,가다
884,fahren::V,ajada,나르다
885,fahren::V,ajelda,가다
886,fahren::V,ajelda,나르다
887,fliegen::V,leta,날다
888,gehen::V,mända,가다
889,gehen::V,kävuda,가다
890,weggehen::V,päzda,팔리다
891,weggehen::V,lähtta,팔리다
892,abfahren::V,tönduda,출발하다
893,anhalten::V,seižutadas,멈추다
894,hineingehen::V,mända südäimehe,(그리로)가다
895,eintreten::V,tulda,들러가다
896,kommen::V,tulda,오다
897,ankommen::V,tulda,고챀하다
898,zurückkommen::V,pörtas,보기
899,bleiben::V,jäda,체류
900,warten::V,varastada,기다리다
901,erwarten::V,varastada,기대하다
902,suchen::V,ectä,찾다
903,suchen::V,ectä,구하다
904,finden::V,löuta,찾아내다
905,versuchen::V,ladida,시험하다
906,versuchen::V,rohkaita,시험하다
907,vorbereiten::V,vaumita,재비하다
908,lieben::V,armastada,사랑하다
909,mögen::V,navedida,줗아하다
910,lachen::V,nagrda,웃다
911,rühren::V,likutada,건드리다
912,weinen::V,itkta,울다
913,schimpfen::V,laidas,꾸짖다
914,schimpfen::V,pačatada,꾸짖다
915,sich ärgern::V,rändüda,화를내게 하다
916,sich fürchten::V,varaita,두려원하다
917,fürchten::V,varaita,두려원하다
918,fliehen::V,pageta,도망치다
919,flüchten::V,pageta,도주하다
920,flüchten::V,joksta,도주하다
921,sehen::V,nähta,보다
922,anschauen::V,kacta,바라보다
923,ansehen::V,kacta,바라보다
924,hören::V,kulda,듣다
925,zuhören::V,kundeltas,듣다
926,probieren::V,mujada,시식하다
927,riechen::V,rižada,내새를맡다
928,fühlen::V,mujada,느끼다
929,scheinen::V,näguda,...것같다
930,zu sehen sein::V,näguda,보이는
931,vernehmen::V,kulištada,듣다
932,vernehmen::V,kulištada,들어서일다
933,frieren::V,kül'mdä,춥다
934,tun::V,tehta,하다
935,können::V,voida,할주릴다
936,können::V,mahtta,할주릴다
937,wollen::V,himoita,바라다
938,wollen::V,tahtoida,바라다
939,anfangen::V,zavottä,시작하다
940,anfangen::V,augotada,시작하다
941,beenden::V,loptä,다하다
942,aufhören::V,loptas,그만두다
943,gelingen::V,lähtta,성국하다
944,gelingen::V,tehtas,성국하다
945,geraten::V,tulda,잘되어가다
946,öffnen::V,avaita,열다
947,schließen::V,saubata,추측하다
948,stellen::V,panda,세우다
949,stellen::V,seižutada,세우다
950,setzen::V,ištutada,놓다
951,legen::V,panda,눕히다
952,berühren::V,koskta,대다
953,berühren::V,käziduda,대다
954,verbinden::V,ühtenzoitta,옝열하다
955,bedecken::V,katta,덮다
956,bedecken::V,peitta,덮다
957,aufhängen::V,riputada,매달다
958,anzünden::V,sütutada,점화하다
959,aufheben::V,leta,위로올리다
960,zurücklassen::V,jätta,튀에남기다
961,verlieren::V,kadotada,잃다
962,fallen lassen::V,kirbotada,떨어뜨리다
963,machen::V,säta,하다
964,machen::V,tehta,하다
965,herstellen::V,tehta,제조하다
966,bauen::V,leta,짓다
967,bauen::V,sauda,짓다
968,reparieren::V,koheta,수셩자다
969,verbessern::V,paremboita,정정하다
970,ändern::V,vajehtada,바꾸다
971,graben::V,kaida,파다
972,graben::V,čongoida,파다
973,beugen::V,koverta,구부리다
974,biegen::V,painda,굽히다
975,drehen::V,punotada,회전
976,wenden::V,käta,회전시키다
977,wenden::V,kärauta,회전시키다
978,umdrehen::V,käta,회전시키다
979,heben::V,leta,일으아키다
980,hochheben::V,libutada,틀어올리다
981,ergreifen::V,tabata,잡다
982,halten::V,pidada,잡다
983,drücken::V,painda,누르다
984,schieben::V,žigutada,밀다
985,kratzen::V,künstä,긁다
986,lecken::V,nolda,핥다
987,beißen::V,purda,물다
988,beißen::V,hambastada,물다
989,abreißen::V,ratketa,
990,abschneiden::V,čapata,귾어내다
991,abschneiden::V,leikata,귾어내다
992,binden::V,sidoda,매다
993,stecken::V,čokaita,찌르다
994,brechen::V,katkaita,금
995,klopfen::V,kolkotada,치다
996,hauen::V,löda,때리다
997,kleben::V,klejata,들러붙다
998,reiben::V,hosta,문지르다
999,reiben::V,törkita,문지르다
1000,reiben::V,jorotada,문지르다
1001,streichen::V,voita,쓰다듬다
1002,schleifen::V,hijoida,갈다
1003,schleifen::V,teravzoitta,갈다
1004,schneiden::V,leikata,베다
1005,rütteln::V,heilutada,흔들다
1006,schütteln::V,pudištada,흔들다
1007,schwenken::V,maihutada,흔들다
1008,schütten::V,valada,따르다
1009,füllen::V,täutta,담다
1010,einwickeln::V,kärdä,싸다
1011,tragen::V,kantta,지우다
1012,tragen::V,kandišta,지우다
1013,schleppen::V,vedätada,끌다
1014,ziehen::V,vedada,당기다
1015,aufbewahren::V,kaita,간직하다
1016,werfen::V,čuta,던지다
1017,werfen::V,tactä,던지다
1018,fangen::V,püta,밥다
1019,packen::V,tabata,쥐다
1020,verstecken::V,peitta,숨기다
1021,teilen::V,jagada,나누다
1022,schicken::V,oigeta,보내다
1023,bringen::V,veda,가겨
1024,hinzufügen::V,ližata,부가하다
1025,bekommen::V,sada,얻다
1026,erhalten::V,sada,지니다
1027,nehmen::V,otta,잡다
1028,wählen::V,valita,선거하다
1029,auswählen::V,valita,선출하다
1030,bewahren::V,kaita,저장보종
1031,behindern::V,telustada,훼방하다
1032,verderben::V,travida,못쓰게 되다
1033,beschädigen::V,satatada,상하게하다
1034,zerbrechen::V,mureta,깨뜨리다
1035,zerreißen::V,rebitada,잡아쫓다
1036,zerstören::V,mureta,파괴하다
1037,verbrennen::V,poltta,소실하다
1038,geben::V,antta,주다
1039,reichen::V,antta,내일다
1040,schenken::V,lahjoita,주다
1041,versprechen::V,toivotada,약속하다
1042,wünschen::V,toivotada,바라다
1043,loben::V,kitta,칭찬하다
1044,küssen::V,tervehtada,키스하다
1045,wiegen::V,likutada,어르다
1046,zudecken::V,katta,뚜꺼을하다
1047,wecken::V,noustatada,깨우다
1048,zeigen::V,ozutada,보이다
1049,führen::V,astutada,가게하다
1050,lehren::V,opeta,가르치다
1051,unterrichten::V,opeta,가르지다
1052,aufziehen::V,kazvatada,사육하다
1053,leiten::V,ohjata,이끌다
1054,antreiben::V,rigehtoitta,몰다
1055,lassen::V,käskta,내버려두다
1056,einladen::V,kucta,초청하다
1057,vereinigen::V,ühtenzoitta,하나로하다
1058,besuchen::V,rižada,방문하다
1059,treffen::V,vastata,만나다
1060,sich versammeln::V,kägeta,조립하다
1061,sich versammeln::V,sätas,조립하다
1062,spielen::V,väta,눌다
1063,singen::V,pajatada,노래하다
1064,tanzen::V,kargaita,춤추하다
1065,sich trennen::V,erigata,가르다
1066,verlassen::V,jätta,버림받은
1067,retten::V,päzutada,구조하다
1068,bewachen::V,varjoita,치키다
1069,schützen::V,kaita,보호하다
1070,verteidigen::V,kaita,막다
1071,sich schlagen::V,torata,치다
1072,schießen::V,ampta,쏘다
1073,siegen::V,vägestada,이기다
1074,ärgern::V,verdutada,성을내게하다
1075,ärgern::V,rändütada,성을내게하다
1076,schlagen::V,löda,치다
1077,schlagen::V,iškta,치다
1078,treten::V,peksta,디디다
1079,treten::V,topsta,디디다
1080,stechen::V,pystiä,찌르다
1081,stoßen::V,iškta,찌르다
1082,stoßen::V,pudištada,찌르다
1083,stehlen::V,vargastada,훔치다
1084,stören::V,keskustada,움직이다
1085,belästigen::V,tartuteldas,괴롭히다
1086,verbergen::V,katelda,숨기다
1087,täuschen::V,manitada,속이다
1088,betrügen::V,manitada,속이다
1089,töten::V,rikta,죽이다
1090,töten::V,surmita,죽이다
1091,wohnen::V,eläda,실다
1092,arbeiten::V,rata,일하다
1093,sammeln::V,kogota,모으다
1094,pflücken::V,poimda,꿔다
1095,jagen::V,mecata,사냥하다
1096,fischen::V,kalatada,고기를잡다
1097,fassen::V,tabata,움켜쥐다
1098,hüten::V,paimeta,망보다
1099,treiben::V,ajada,몰아세우다
1100,anbinden::V,küttestada,묶다
1101,anbinden::V,sidoda,묶다
1102,füttern::V,sötta,사료를주다
1103,melken::V,lüpsta,젖을짜다
1104,hacken::V,sauda,자르다
1105,gießen::V,valada,물을대다
1106,reifen::V,küpseta,성숙하다
1107,zubereiten::V,vaumištada,조제하다
1108,kochen::V,keitta,요리하다
1109,backen::V,paštta,쿱다
1110,braten::V,žarda,굽다
1111,umrühren::V,segoitada,교반하다
1112,stricken::V,kudoda,뜨개질하다
1113,nähen::V,ombelta,꿰매다
1114,färben::V,mujutada,채색하다
1115,reinigen::V,puhtastada,청소하다
1116,waschen::V,pesta,씻다
1117,abwischen::V,pühktä,닦다
1118,spülen::V,huhtoida,씻다
1119,fegen::V,pühkta,소체하다
1120,kehren::V,uhoita,청소하다
1121,baden::V,kül'ptäs,감다
1122,sich waschen::V,pestas,모믈 씻다
1123,ausziehen::V,riičta,벗다
1124,ausziehen::V,rušta,벗다
1125,anziehen::V,panda päle,끌어움직이다
1126,anziehen::V,panda kädehe,끌어움직이다
1127,anziehen::V,panda jaugha,끌어움직이다
1128,sich anziehen::V,sobdas,
1129,kämmen::V,harjata,빗다
1130,schmücken::V,čomitada,치레하다
1131,sagen::V,sanuda,말하다
1132,sprechen::V,pagišta,말하다
1133,reden::V,pagišta,이야기하다
1134,sich unterhalten::V,lodaita,
1135,fragen::V,küzuda,질문하다
1136,bitten::V,pakita,원하다
1137,erzählen::V,sanuda,이야기하다
1138,erzählen::V,starinoita,이야기하다
1139,mitteilen::V,tedotada,이야기하다
1140,nennen::V,nimitada,부르다
1141,rufen::V,kucta,불러내다
1142,prahlen::V,kittäs,자랑하다
1143,übersetzen::V,käta,번역하다
1144,denken::V,meletada,생각하다
1145,glauben::V,uskta,믿다
1146,bemerken::V,homaita,인자하다
1147,erkennen::V,tundištada,인식하다
1148,begreifen::V,tabata,파악하다
1149,verstehen::V,el'geta,이해하다
1150,verstehen::V,toimetada,이해하다
1151,lernen::V,opetas,배우다
1152,wissen::V,teta,알다
1153,sich erinnern an::V,johtutada,상기하다
1154,vergessen::V,unohtada,잊다
1155,messen::V,märita,측정하다
1156,zählen::V,lugeda,세다
1157,rechnen::V,lugeda,게산하다
1158,lesen::V,lugeda,읽다
1159,malen::V,pirta,그리다
1160,zeichnen::V,pirta,소묘하다
1161,schreiben::V,kirjutada,쓰다
1162,besitzen::V,omištada,소유하다
1163,kaufen::V,ostta,사다
1164,verkaufen::V,möda,팔다
1165,bezahlen::V,maksta,지불하다
1166,zahlen::V,maksta,치르다
1167,beherrschen::V,valdoita,지배하다
1168,ertragen::V,tirpta,참다
