,Concept_ID,cs,sv
856,tausend::NUM,tisíc,tusen
857,und::CNJ,a,och
858,oder::CNJ,nebo,eller
859,stehen::V,stát,stå
860,sitzen::V,sedět,sitta
861,liegen::V,ležet,ligga
862,hängen::V,viset,hänga
863,werden::V,stát se,bli
864,passieren::V,stát se,ske
865,passieren::V,stát se,hända
866,beginnen::V,počít,börja
867,enden::V,končit,ända
868,enden::V,skončit,ända
869,wechseln::V,měnit se,växla
870,aufgehen[Sonne]::V,vyjít,gå upp
871,untergehen[Sonne]::V,zapadnout,gå ned
872,scheinen[Sonne]::V,svítit,skina
873,donnern::V,hřmět,dundra
874,wehen::V,vát,blåsa
875,wehen::V,vanout,blåsa
876,strömen::V,proudit,forsa
877,strömen::V,proudit,strömma
878,fließen::V,téct,flyta
879,sich drehen::V,točit se,snurra
880,schwanken::V,kolísat,vackla
881,schwanken::V,houpat se,vackla
882,schwingen::V,kývat se,svinga
883,fallen::V,padat,falla
884,brennen::V,hořet,brinna
885,rauchen::V,kouřit,ryka
886,regnen::V,pršet,regna
887,gefrieren::V,zamrznout,frysa
888,tauen::V,tát,töa
889,schmelzen::V,tavit,smälta
890,trocknen::V,schnout,torka
891,sieden::V,vřít,koka
892,sieden::V,vřít,sjuda
893,faulen::V,hnít,ruttna
894,verfaulen::V,shnít,ruttna
895,reißen::V,roztrhat se,brista
896,versinken::V,topit se,sjunka
897,versinken::V,ponořit se,sjunka
898,vergehen::V,plynout,förgå
899,erscheinen::V,objevit se,synas
900,erscheinen::V,objevit se,visa sig
901,verschwinden::V,zmizet,försvinna
902,sinken::V,klesat,sjunka
903,abnehmen::V,ubýt,avta
904,abnehmen::V,ubýt,minskas
905,zunehmen::V,přibýt,tilltaga
906,steigen::V,stoupat,stiga
907,wachsen::V,růst,växa
908,glänzen::V,lesknout se,glimma
909,funkeln::V,jiskřit se,tindra
910,funkeln::V,jiskřit se,gnistra
911,lärmen::V,dělat hluk,bråka
912,lärmen::V,dělat hluk,väsnas
913,läuten::V,zvonit,ringa
914,klingeln::V,zvonit,ringa
915,klirren::V,řinčet,klirra
916,brausen::V,hučet,brusa
917,rauschen::V,šumět,susa
918,klingen::V,znít,låta
919,klingen::V,znít,klinga
920,bellen::V,štěkat,skälla
921,heulen::V,výt,yla
922,heulen::V,výt,tjuta
923,blasen::V,foukat,blåsa
924,pfeifen::V,pískat,vissla
925,schreien::V,křičet,skrika
926,stöhnen::V,sténat,stöna
927,zittern::V,třást se,darra
928,zittern::V,třást se,skälva
929,leben::V,žít,leva
930,geboren werden::V,rodit se,födas
931,atmen::V,dýchat,andas
932,trinken::V,pít,dricka
933,essen::V,jíst,äta
934,schlucken::V,polykat,svälja
935,müde werden::V,unavit se,tröttna
936,einschlafen::V,usnout,somna
937,schlafen::V,spát,sova
938,aufwachen::V,probudit se,vakna
939,aufstehen::V,vstát,stiga upp
940,sich erholen::V,zotavovat se,repa sig
941,sich erholen::V,zotavovat se,hämta sig
942,krank werden::V,onemocnět,insjukna
943,krank sein::V,být nemocný,vara sjuk
944,schmerzen::V,bolet,smärta
945,schmerzen::V,bolet,göra ont
946,husten::V,kašlat,hosta
947,genesen::V,uzdravit se,tillfriskna
948,sterben::V,umřít,dö
949,umkommen::V,zahynout,omkomma
950,sich bewegen::V,pohnout se,röra sig
951,sich rühren::V,hnout se,röra på sig
952,sich erheben::V,zdvihnout se,resa sig
953,sich setzen::V,posadit se,sätta sig
954,hinfallen::V,upadnout,falla omkull
955,laufen::V,běžet,löpa
956,schreiten::V,kráčet,skrida
957,spazierengehen::V,procházet se,promenera
958,eilen::V,spěchat,ila
959,sich beeilen::V,pospíšit si,skynda sig
960,sausen::V,fičet,susa
961,rennen::V,pádit,löpa
962,rennen::V,pádit,springa
963,springen::V,skákat,hoppa
964,klettern::V,lézt,klättra
965,klettern::V,šplhat,klättra
966,schaukeln::V,houpat,gunga
967,kriechen::V,lézt,kräla
968,kriechen::V,plazit se,kräla
969,schwimmen::V,plavat,simma
970,tauchen::V,nořit se,dyka
971,rudern::V,veslovat,ro
972,fahren::V,jet,köra
973,fahren::V,jezdit,köra
974,fliegen::V,létat,flyga
975,gehen::V,jít,gå
976,weggehen::V,odejít,gå bort
977,abfahren::V,odjet,resa
978,abfahren::V,odjet,avresa
979,anhalten::V,zastavit se,stanna
980,hineingehen::V,vcházet se,gå in
981,eintreten::V,vstoupit,träda in
982,kommen::V,přijít,komma
983,ankommen::V,dojít,ankomma
984,zurückkommen::V,vrátit se,återkomma
985,bleiben::V,zůstat,bli
986,bleiben::V,zůstat,förbli
987,warten::V,čekat,vänta
988,erwarten::V,čekat na,vänta
989,suchen::V,hledat,leta
990,finden::V,najít,finna
991,versuchen::V,zkoušet,försöka
992,vorbereiten::V,připravit,förbereda
993,lieben::V,milovat,älska
994,mögen::V,mít rád,tycka om
995,lachen::V,smát se,skratta
996,rühren::V,dojmout,röra
997,weinen::V,plakat,gråta
998,schimpfen::V,nadávat,skälla
999,sich ärgern::V,pohoršit se,förargas
1000,sich fürchten::V,bát se,vara rädd
1001,fürchten::V,bát se,frukta
1002,fliehen::V,utéct,fly
1003,fliehen::V,utéct,rymma
1004,flüchten::V,prchnout,fly
1005,sehen::V,vidět,se
1006,anschauen::V,podívat se na,se på
1007,anschauen::V,podívat se na,betrakta
1008,ansehen::V,sledovat,åse
1009,hören::V,slyšet,höra
1010,zuhören::V,poslouchat,höra på
1011,zuhören::V,poslouchat,lyssna till
1012,probieren::V,ochutnávat,smaka
1013,probieren::V,ochutnávat,smaka på
1014,riechen::V,cítit,lukta
1015,fühlen::V,cítit,känna
1016,scheinen::V,zdát se,verka
1017,scheinen::V,zdát se,tyckas
1018,zu sehen sein::V,moci být viděn,synas
1019,zu sehen sein::V,moci být viděn,kunna ses
1020,vernehmen::V,uslyšet,få veta
1021,vernehmen::V,uslyšet,förnimma
1022,frieren::V,mrznout,frysa
1023,tun::V,dělat,göra
1024,können::V,moct,kunna
1025,wollen::V,chtít,vilja
1026,anfangen::V,začít,börja
1027,beenden::V,ukončit,avsluta
1028,aufhören::V,přestat,sluta
1029,aufhören::V,přestat,upphöra
1030,gelingen::V,podařit se,lyckas
1031,geraten::V,dařit se,bli
1032,öffnen::V,otevřít,öppna
1033,schließen::V,zavřít,låsa
1034,schließen::V,zavřít,stänga
1035,stellen::V,postavit,ställa
1036,setzen::V,posadit,sätta
1037,legen::V,klást,lägga
1038,legen::V,položit,lägga
1039,berühren::V,dotýkat se,beröra
1040,verbinden::V,spojit,förbinda
1041,bedecken::V,pokrýt,täcka
1042,bedecken::V,pokrýt,betäcka
1043,aufhängen::V,oběsit,hänga
1044,aufhängen::V,oběsit,hänga upp
1045,aufhängen::V,pověsit,hänga
1046,aufhängen::V,pověsit,hänga upp
1047,anzünden::V,zapálit,tända
1048,anzünden::V,zapálit,antända
1049,anzünden::V,zapálit,tända på
1050,anzünden::V,podpálit,tända
1051,anzünden::V,podpálit,antända
1052,anzünden::V,podpálit,tända på
1053,aufheben::V,zvednout,lyfta
1054,aufheben::V,zdvihnout,lyfta
1055,zurücklassen::V,zanechat,lämna
1056,zurücklassen::V,zanechat,efterlämna
1057,verlieren::V,ztratit,mista
1058,verlieren::V,ztratit,förlora
1059,fallen lassen::V,upustit,tappa
1060,fallen lassen::V,upustit,släppa
1061,machen::V,udělat,göra
1062,herstellen::V,vyrobit,tillverka
1063,herstellen::V,vyrobit,framställa
1064,bauen::V,stavět,bygga
1065,bauen::V,budovat,bygga
1066,reparieren::V,opravit,reparera
1067,verbessern::V,zlepšit,rätta
1068,verbessern::V,zlepšit,förbättra
1069,ändern::V,změnit,ändra
1070,ändern::V,změnit,förändra
1071,graben::V,rýt,gräva
1072,graben::V,kopat,gräva
1073,beugen::V,ohnout,böja
1074,biegen::V,ohnout,böja
1075,biegen::V,ohnout,kröka
1076,drehen::V,točit,vrida
1077,wenden::V,obrátit,vända
1078,umdrehen::V,obrátit,vrida om
1079,heben::V,zdvihnout,häva
1080,hochheben::V,zvednout,lyfta
1081,ergreifen::V,chopit se,gripa
1082,halten::V,držet,hålla
1083,drücken::V,stisknout,trycka
1084,schieben::V,posouvat,skjuta
1085,kratzen::V,škrábat,riva
1086,kratzen::V,škrábat,skrapa
1087,lecken::V,lízat,slicka
1088,beißen::V,kousat,bita
1089,abreißen::V,utrhat,slita_av
1090,abreißen::V,utrhat,riva_av
1091,abreißen::V,odtrhat,slita_av
1092,abreißen::V,odtrhat,riva_av
1093,abschneiden::V,uřezat,skära av
1094,abschneiden::V,ukrojit,skära av
1095,binden::V,přivázat,binda
1096,stecken::V,strčit,sticka
1097,brechen::V,lomit,bryta
1098,brechen::V,lomit,brista
1099,klopfen::V,ťukat,banka
1100,klopfen::V,ťukat,klappa
1101,klopfen::V,klepat,banka
1102,klopfen::V,klepat,klappa
1103,hauen::V,bít,hugga
1104,kleben::V,lepit,klistra
1105,reiben::V,třít,gnida
1106,streichen::V,mazat,smörja
1107,schleifen::V,brousit,slipa
1108,schneiden::V,řezat,skära
1109,schneiden::V,řezat,klippa
1110,schneiden::V,střihat,skära
1111,schneiden::V,střihat,klippa
1112,rütteln::V,třást,skaka
1113,rütteln::V,otřást,skaka
1114,schütteln::V,třást,rista
1115,schütteln::V,zatřást,rista
1116,schwenken::V,mávat,svänga
1117,schütten::V,nasypat,hälla
1118,füllen::V,naplnit,fylla
1119,einwickeln::V,zavinout,slå in
1120,einwickeln::V,zavinout,veckla in
1121,tragen::V,nést,bära
1122,schleppen::V,vléct,släpa
1123,ziehen::V,tahat,dra
1124,ziehen::V,táhnout,dra
1125,aufbewahren::V,schovat,förvara
1126,aufbewahren::V,schovat,ta vara på
1127,werfen::V,házet,kasta
1128,fangen::V,chytat,fånga
1129,packen::V,uchvátit,gripa
1130,packen::V,uchvátit,gripa tag
1131,verstecken::V,schovat,gömma
1132,teilen::V,rozdělit,dela
1133,schicken::V,posílat,skicka
1134,bringen::V,přinést,bringa
1135,hinzufügen::V,připojit,tillägga
1136,bekommen::V,dostat,få
1137,bekommen::V,dostat,erhålla
1138,erhalten::V,uchovat,få
1139,erhalten::V,uchovat,erhålla
1140,nehmen::V,vzít,ta
1141,nehmen::V,vzít,taga
1142,wählen::V,zvolit,välja
1143,auswählen::V,vybrat,utvälja
1144,bewahren::V,uchránit,bevara
1145,behindern::V,překážet,hindra
1146,behindern::V,překážet,förhindra
1147,verderben::V,zkazit,förstöra
1148,beschädigen::V,porušit,skada
1149,beschädigen::V,poškodit,skada
1150,zerbrechen::V,rozlámat,bryta isär
1151,zerbrechen::V,rozlámat,bryta sönder
1152,zerreißen::V,roztrhnout,riva sönder
1153,zerreißen::V,roztrhnout,slita sönder
1154,zerstören::V,zničit,förstöra
1155,verbrennen::V,spálit,bränna
1156,verbrennen::V,spálit,bränna upp
1157,geben::V,dát,ge
1158,reichen::V,podat,räcka
1159,schenken::V,darovat,skänka
1160,versprechen::V,slíbit,lova
1161,wünschen::V,přát,önska
1162,loben::V,chválit,lova
1163,loben::V,chválit,beröma
1164,küssen::V,líbat,pussa
1165,wiegen::V,chovat,vagga
1166,wiegen::V,kolébat,vagga
1167,zudecken::V,přikrýt,täcka
1168,zudecken::V,přiklopit,täcka
1169,wecken::V,vzbudit,väcka
1170,zeigen::V,ukázat,visa
1171,führen::V,vést,föra
1172,lehren::V,učit,lära
1173,unterrichten::V,vyučovat,undervisa
1174,aufziehen::V,vychovat,uppfostra
1175,leiten::V,vodit,leda
1176,antreiben::V,nutit,driva på
1177,lassen::V,dát,få att
1178,einladen::V,pozvat,bjuda
1179,einladen::V,pozvat,inbjuda
1180,vereinigen::V,spojit,förena
1181,besuchen::V,návštívit,besöka
1182,treffen::V,potkat,möta
1183,treffen::V,potkat,träffa
1184,sich versammeln::V,shromáždit se,församla sig
1185,spielen::V,hrát,leka
1186,spielen::V,hrát,spela
1187,singen::V,zpívat,sjunga
1188,tanzen::V,tančit,dansa
1189,sich trennen::V,rozejít se,skiljas
1190,verlassen::V,opustit,lämna
1191,verlassen::V,opustit,överge
1192,retten::V,zachránit,rädda
1193,bewachen::V,hlídat,bevaka
1194,schützen::V,chránit,skydda
1195,schützen::V,chránit,beskydda
1196,verteidigen::V,obhájit,försvara
1197,sich schlagen::V,bít se,slåss
1198,schießen::V,střílet,skjuta
1199,siegen::V,zvítězit,segra
1200,ärgern::V,zlobit,förarga
1201,ärgern::V,pohoršit,förarga
1202,schlagen::V,udeřit,slå
1203,schlagen::V,praštit,slå
1204,treten::V,kopnout,sparka
1205,stechen::V,bodnout,sticka
1206,stechen::V,píchnout,sticka
1207,stoßen::V,strčit,stöta
1208,stehlen::V,ukrást,stjäla
1209,stören::V,vyrušit,störa
1210,belästigen::V,obtěžovat,genera
1211,belästigen::V,obtěžovat,besvära
1212,verbergen::V,skrýt,dölja
1213,täuschen::V,klamat,vilseleda
1214,betrügen::V,podvést,bedra
1215,töten::V,zabít,döda
1216,wohnen::V,bydlit,bo
1217,arbeiten::V,pracovat,arbeta
1218,sammeln::V,sebrat,samla
1219,pflücken::V,česat,plocka
1220,jagen::V,uhonit,jaga
1221,fischen::V,chytat ryby,fiska
1222,fassen::V,ulovit,fånga
1223,hüten::V,pást,vakta
1224,treiben::V,hnát,driva
1225,anbinden::V,přivázat,binda fast
1226,füttern::V,krmit,fodra
1227,melken::V,dojit,mjölka
1228,hacken::V,seknout,hacka
1229,gießen::V,zalít,hälla
1230,gießen::V,zalít,vattna
1231,reifen::V,uzrát,mogna
1232,zubereiten::V,připravit,tillaga
1233,zubereiten::V,připravit,tillreda
1234,kochen::V,vařit,koka
1235,backen::V,péct,baka
1236,braten::V,smažit,steka
1237,umrühren::V,zamíchat,röra om
1238,stricken::V,plést,sticka
1239,nähen::V,šít,sy
1240,färben::V,nabarvit,färga
1241,reinigen::V,očistit,rensa
1242,reinigen::V,očistit,rengöra
1243,waschen::V,mýt,tvätta
1244,abwischen::V,utřít,torka av
1245,spülen::V,spláchnout,spola
1246,spülen::V,spláchnout,skölja
1247,fegen::V,zamést,feja
1248,kehren::V,mést,sopa
1249,baden::V,koupat se,bada
1250,sich waschen::V,mýt se,tvätta sig
1251,ausziehen::V,svléct,ta av
1252,anziehen::V,obléct,ta på
1253,sich anziehen::V,oblékat se,klä på sig
1254,kämmen::V,učesat,kamma
1255,schmücken::V,ozdobit,pynta
1256,schmücken::V,ozdobit,smycka
1257,sagen::V,říct,säga
1258,sprechen::V,mluvit,tala
1259,reden::V,hovořit,tala
1260,reden::V,hovořit,prata
1261,sich unterhalten::V,povídat se,prata
1262,fragen::V,zeptat se,fråga
1263,fragen::V,zeptat se,spörja
1264,bitten::V,prosit,be
1265,erzählen::V,povídat,berätta
1266,mitteilen::V,sdělit,meddela
1267,mitteilen::V,oznámit,meddela
1268,nennen::V,nazvat,kalla
1269,rufen::V,volat,ropa
1270,rufen::V,zavolat,ropa
1271,prahlen::V,chlubit se,pråla
1272,prahlen::V,chlubit se,skryta
1273,übersetzen::V,přeložit,tolka
1274,übersetzen::V,přeložit,översätta
1275,denken::V,myslit,tänka
1276,glauben::V,věřit,tro
1277,bemerken::V,zpozorovat,uppmärksamma
1278,bemerken::V,zpozorovat,lägga märke till
1279,erkennen::V,poznat,känna igen
1280,begreifen::V,pochopit,begripa
1281,verstehen::V,porozumět,förstå
1282,lernen::V,učit se,lära sig
1283,wissen::V,vědět,veta
1284,sich erinnern an::V,vzpomínat si na,minnas
1285,sich erinnern an::V,vzpomínat si na,komma ihåg
1286,vergessen::V,zapomínat,glömma
1287,messen::V,měřit,mäta
1288,zählen::V,spočítat,räkna
1289,rechnen::V,počítat,räkna
1290,lesen::V,číst,läsa
1291,malen::V,malovat,måla
1292,zeichnen::V,rýsovat,teckna
1293,schreiben::V,psát,skriva
1294,besitzen::V,mít,äga
1295,besitzen::V,mít,besitta
1296,besitzen::V,vlastnit,äga
1297,besitzen::V,vlastnit,besitta
1298,kaufen::V,koupit,köpa
1299,verkaufen::V,prodat,sälja
1300,bezahlen::V,zaplatit,betala
1301,zahlen::V,platit,betala
1302,beherrschen::V,ovládat,behärska
1303,ertragen::V,snést,tåla
1304,ertragen::V,snést,uthärda
