,Concept_ID,se,kn
1723,Arbeit::N,pargo,ಕೆಲಸ
1724,Arbeit::N,tyej̣i,ಕೆಲಸ
1725,Arbeit::N,likk,ಕೆಲಸ
1726,Arbeit::N,tue´jj,ಕೆಲಸ
1727,Arbeit::N,лыххк,ಕೆಲಸ
1728,Gast::N,guessie,ಅತಿಥಿ
1729,Gast::N,guosse,ಅತಿಥಿ
1730,Gast::N,guossi,ಅತಿಥಿ
1731,Gast::N,kyes'si,ಅತಿಥಿ
1732,Gast::N,kue´s's,ಅತಿಥಿ
1733,Gast::N,кӯссь,ಅತಿಥಿ
1734,Geschenk::N,daevere,ಕಾಣಿಕೆ
1735,Geschenk::N,sjielege,ಕಾಣಿಕೆ
1736,Geschenk::N,vadda,ಕಾಣಿಕೆ
1737,Geschenk::N,vattáldahka,ಕಾಣಿಕೆ
1738,Geschenk::N,skeaŋka,ಕಾಣಿಕೆ
1739,Geschenk::N,adaldâh,ಕಾಣಿಕೆ
1740,Geschenk::N,sǩiâŋkk,ಕಾಣಿಕೆ
1741,Geschenk::N,тӯмаш,ಕಾಣಿಕೆ
1742,Spiel::N,spïele,ಆಟ
1743,Spiel::N,stååkedimmie,ಆಟ
1744,Spiel::N,spella,ಆಟ
1745,Spiel::N,stoagos,ಆಟ
1746,Spiel::N,speallu,ಆಟ
1747,Spiel::N,leikkâ,ಆಟ
1748,Spiel::N,siõrr,ಆಟ
1749,Spiel::N,сӣрр,ಆಟ
1750,Gesellschaft::N,sïelte,ಸಂಗ
1751,Gesellschaft::N,rádnastallam,ಸಂಗ
1752,Gesellschaft::N,searvi,ಸಂಗ
1753,Gesellschaft::N,servi,ಸಂಗ
1754,Gesellschaft::N,seä´brr,ಸಂಗ
1755,Gesellschaft::N,се̄ббр,ಸಂಗ
1756,Hilfe::N,viehkie,ಸಹಾಯ
1757,Hilfe::N,viehkke,ಸಹಾಯ
1758,Hilfe::N,veahkki,ಸಹಾಯ
1759,Hilfe::N,iše,ಸಹಾಯ
1760,Hilfe::N,veä´ǩ'ǩ,ಸಹಾಯ
1761,Hilfe::N,ве̄ххьк,ಸಹಾಯ
1762,Freund::N,voelpe,ಸ್ನೇಹಿತ
1763,Freund::N,ráddna,ಸ್ನೇಹಿತ
1764,Freund::N,venak,ಸ್ನೇಹಿತ
1765,Freund::N,ustit,ಸ್ನೇಹಿತ
1766,Freund::N,verdde,ಸ್ನೇಹಿತ
1767,Freund::N,veerdi,ಸ್ನೇಹಿತ
1768,Freund::N,na´zvan,ಸ್ನೇಹಿತ
1769,Freund::N,ка̄ннҌц,ಸ್ನೇಹಿತ
1770,Kamerad::N,guejmie,ಜೊತೆಗಾರ
1771,Kamerad::N,ráddna,ಜೊತೆಗಾರ
1772,Kamerad::N,guojmme,ಜೊತೆಗಾರ
1773,Kamerad::N,guoibmi,ಜೊತೆಗಾರ
1774,Kamerad::N,kyei'mi,ಜೊತೆಗಾರ
1775,Kamerad::N,taaurõš,ಜೊತೆಗಾರ
1776,Kamerad::N,то̄а̄врэшш,ಜೊತೆಗಾರ
1777,Angelegenheit::N,aate,ವಿಚಾರ
1778,Angelegenheit::N,saake,ವಿಚಾರ
1779,Angelegenheit::N,ássje,ವಿಚಾರ
1780,Angelegenheit::N,ášši,ವಿಚಾರ
1781,Angelegenheit::N,äšši,ವಿಚಾರ
1782,Angelegenheit::N,ä´šš,ವಿಚಾರ
1783,Angelegenheit::N,тӯйй,ವಿಚಾರ
1784,Anzahl::N,taale,ಎಣಿಕೆ
1785,Anzahl::N,låhkoe,ಎಣಿಕೆ
1786,Anzahl::N,låhko,ಎಣಿಕೆ
1787,Anzahl::N,mierre,ಎಣಿಕೆ
1788,Anzahl::N,mearri,ಎಣಿಕೆ
1789,Anzahl::N,lohkomearra,ಎಣಿಕೆ
1790,Anzahl::N,meeṛi,ಎಣಿಕೆ
1791,Anzahl::N,mie´rr,ಎಣಿಕೆ
1792,Anzahl::N,чӣссел,ಎಣಿಕೆ
1793,Art::N,aarhte,ತರ
1794,Art::N,sládja,ತರ
1795,Art::N,tjærdda,ತರ
1796,Art::N,čearda,ತರ
1797,Art::N,šlaaj̣â,ತರ
1798,Art::N,nää´ll,ತರ
1799,Art::N,на̄лль,ತರ
1800,Stück::N,bæhta,ತುಂಡು
1801,Stück::N,biehkie,ತುಂಡು
1802,Stück::N,biehkke,ತುಂಡು
1803,Stück::N,bihttá,ತುಂಡು
1804,Stück::N,pittá,ತುಂಡು
1805,Stück::N,káppálâh,ತುಂಡು
1806,Stück::N,ku´sǩǩ,ತುಂಡು
1807,Stück::N,кусськ,ತುಂಡು
1808,Teil::N,stuhtje,ಭಾಗ
1809,Teil::N,oasse,ಭಾಗ
1810,Teil::N,bielle,ಭಾಗ
1811,Teil::N,guovllo,ಭಾಗ
1812,Teil::N,oassi,ಭಾಗ
1813,Teil::N,bihttá,ಭಾಗ
1814,Teil::N,uási,ಭಾಗ
1815,Teil::N,vuâ´ss,ಭಾಗ
1816,Teil::N,pie´ǩ'ǩ,ಭಾಗ
1817,Teil::N,кусськ,ಭಾಗ
1818,Hälfte::N,lehkie,ಅರ್ಧ
1819,Hälfte::N,lahkke,ಅರ್ಧ
1820,Hälfte::N,bealli,ಅರ್ಧ
1821,Hälfte::N,peeḷi,ಅರ್ಧ
1822,Hälfte::N,lâ´ǩǩ,ಅರ್ಧ
1823,Hälfte::N,pie´ll,ಅರ್ಧ
1824,Hälfte::N,пе̄лль,ಅರ್ಧ
1825,Kreis::N,rïngke,ವೃತ್ತ
1826,Kreis::N,gievlle,ವೃತ್ತ
1827,Kreis::N,gierdu,ವೃತ್ತ
1828,Kreis::N,riggee,ವೃತ್ತ
1829,Kreis::N,kruugg,ವೃತ್ತ
1830,Kreis::N,круг,ವೃತ್ತ
1831,Kreuz::N,kroesse,ಶಿಲುಬೆ
1832,Kreuz::N,ruossa,ಶಿಲುಬೆ
1833,Kreuz::N,rista,ಶಿಲುಬೆ
1834,Kreuz::N,ristâ,ಶಿಲುಬೆ
1835,Kreuz::N,ristt,ಶಿಲುಬೆ
1836,Kreuz::N,рысст,ಶಿಲುಬೆ
1837,Linie::N,sïeve,ರೀಖೆ
1838,Linie::N,linnja,ರೀಖೆ
1839,Linie::N,linjá,ರೀಖೆ
1840,Linie::N,linnjá,ರೀಖೆ
1841,Linie::N,njuálgus,ರೀಖೆ
1842,Linie::N,certldõk,ರೀಖೆ
1843,Linie::N,це̄кесь,ರೀಖೆ
1844,Strich::N,sïeve,ಗೀಟು
1845,Strich::N,sáhtso,ಗೀಟು
1846,Strich::N,sárggis,ಗೀಟು
1847,Strich::N,čálástâh,ಗೀಟು
1848,Strich::N,certldõk,ಗೀಟು
1849,Strich::N,ця̄кас,ಗೀಟು
1850,Strich::N,це̄кесь,ಗೀಟು
1851,Abstand::N,gåhkoe,ಅಂತರ
1852,Abstand::N,gåhkaldahke,ಅಂತರ
1853,Abstand::N,lahka,ಅಂತರ
1854,Abstand::N,gasska,ಅಂತರ
1855,Abstand::N,gaska,ಅಂತರ
1856,Abstand::N,koskâ,ಅಂತರ
1857,Abstand::N,kõskk,ಅಂತರ
1858,Abstand::N,кэ̄сск,ಅಂತರ
1859,Entfernung::N,gåhkoe,ದೂರ
1860,Entfernung::N,gåhkaldahke,ದೂರ
1861,Entfernung::N,gasska,ದೂರ
1862,Entfernung::N,mælggat,ದೂರ
1863,Entfernung::N,gaska,ದೂರ
1864,Entfernung::N,mátkegaska,ದೂರ
1865,Entfernung::N,koskâ,ದೂರ
1866,Entfernung::N,kõskk,ದೂರ
1867,Entfernung::N,jäämkõskk,ದೂರ
1868,Entfernung::N,кэ̄сск,ದೂರ
1869,Gegend::N,haerie,ವಿಸ್ತೀರ್ಣ
1870,Gegend::N,guovvlo,ವಿಸ್ತೀರ್ಣ
1871,Gegend::N,bájkke,ವಿಸ್ತೀರ್ಣ
1872,Gegend::N,guovlu,ವಿಸ್ತೀರ್ಣ
1873,Gegend::N,duovdda,ವಿಸ್ತೀರ್ಣ
1874,Gegend::N,kuáv'lu,ವಿಸ್ತೀರ್ಣ
1875,Gegend::N,vu´vdd,ವಿಸ್ತೀರ್ಣ
1876,Gegend::N,па̄йхьк,ವಿಸ್ತೀರ್ಣ
1877,Platz::N,sijjie,ಅಂತರ
1878,Platz::N,sadje,ಅಂತರ
1879,Platz::N,sadji,ಅಂತರ
1880,Platz::N,tááḷu,ಅಂತರ
1881,Platz::N,tääll,ಅಂತರ
1882,Platz::N,сайй,ಅಂತರ
1883,Ort::N,sijjie,ಸ್ಥಳ
1884,Ort::N,bájkke,ಸ್ಥಳ
1885,Ort::N,sadje,ಸ್ಥಳ
1886,Ort::N,báiki,ಸ್ಥಳ
1887,Ort::N,päikki,ಸ್ಥಳ
1888,Ort::N,pâi´ǩǩ,ಸ್ಥಳ
1889,Ort::N,сайй,ಸ್ಥಳ
1890,Ort::N,па̄йхьк,ಸ್ಥಳ
1891,Seite::N,bielie,ಪಕ್ಷ
1892,Seite::N,sijddo,ಪಕ್ಷ
1893,Seite::N,bealli,ಪಕ್ಷ
1894,Seite::N,ertti,ಪಕ್ಷ
1895,Seite::N,jeä´rtt,ಪಕ್ಷ
1896,Seite::N,пе̄лль,ಪಕ್ಷ
1897,Seite::N,е̄ммьне,ಪಕ್ಷ
1898,Mitte::N,gaske,ನಡು
1899,Mitte::N,jarnge,ನಡು
1900,Mitte::N,gasska,ನಡು
1901,Mitte::N,guovddaš,ನಡು
1902,Mitte::N,gaskamuddu,ನಡು
1903,Mitte::N,koskâ,ನಡು
1904,Mitte::N,kõskk,ನಡು
1905,Mitte::N,кэ̄сск,ನಡು
1906,Gegenstand::N,daevere,ವಸ್ತು
1907,Gegenstand::N,oabme,ವಸ್ತು
1908,Gegenstand::N,gávnne,ವಸ್ತು
1909,Gegenstand::N,bierggas,ವಸ್ತು
1910,Gegenstand::N,ettâ,ವಸ್ತು
1911,Gegenstand::N,kápulâh,ವಸ್ತು
1912,Gegenstand::N,käu´nn,ವಸ್ತು
1913,Gegenstand::N,ка̄ввьн,ವಸ್ತು
1914,Sache::N,aate,ವಸ್ತು
1915,Sache::N,saake,ವಸ್ತು
1916,Sache::N,ássje,ವಸ್ತು
1917,Sache::N,ášši,ವಸ್ತು
1918,Sache::N,äšši,ವಸ್ತು
1919,Sache::N,ä´šš,ವಸ್ತು
1920,Sache::N,ве̄шш,ವಸ್ತು
1921,Rand::N,raedtie,ಅಂಚು
1922,Rand::N,rabdda,ಅಂಚು
1923,Rand::N,ravda,ಅಂಚು
1924,Rand::N,robdâ,ಅಂಚು
1925,Rand::N,čårr,ಅಂಚು
1926,Rand::N,ruõbdd,ಅಂಚು
1927,Rand::N,рӯммт,ಅಂಚು
1928,Rand::N,ре̄ввьн,ಅಂಚು
1929,Kante::N,raedtie,ಅಂಚು
1930,Kante::N,rabdda,ಅಂಚು
1931,Kante::N,ravda,ಅಂಚು
1932,Kante::N,robdâ,ಅಂಚು
1933,Kante::N,å´rdd,ಅಂಚು
1934,Kante::N,ruõbdd,ಅಂಚು
1935,Kante::N,рӯммт,ಅಂಚು
1936,Kante::N,ре̄ввьн,ಅಂಚು
1937,Ecke::N,roene,ಮೂಲೆ
1938,Ecke::N,kråane,ಮೂಲೆ
1939,Ecke::N,náhpo,ಮೂಲೆ
1940,Ecke::N,nusske,ಮೂಲೆ
1941,Ecke::N,nurki,ಮೂಲೆ
1942,Ecke::N,čiehka,ಮೂಲೆ
1943,Ecke::N,čiehâ,ಮೂಲೆ
1944,Ecke::N,čiõkk,ಮೂಲೆ
1945,Ecke::N,suåp'p,ಮೂಲೆ
1946,Ecke::N,уггл,ಮೂಲೆ
1947,Spitze::N,gietjie,ತುದಿ
1948,Spitze::N,snjuhtje,ತುದಿ
1949,Spitze::N,gihttje,ತುದಿ
1950,Spitze::N,geahči,ತುದಿ
1951,Spitze::N,picci,ತುದಿ
1952,Spitze::N,keeči,ತುದಿ
1953,Spitze::N,ǩie´čč,ತುದಿ
1954,Spitze::N,кя̄женч,ತುದಿ
1955,Ende::N,gietjie,ಕೊನೆ
1956,Ende::N,giehtje,ಕೊನೆ
1957,Ende::N,geahči,ಕೊನೆ
1958,Ende::N,keeči,ಕೊನೆ
1959,Ende::N,puäš'š,ಕೊನೆ
1960,Ende::N,ке̄джь,ಕೊನೆ
1961,Loch::N,raejkie,ತೂತು
1962,Loch::N,rájgge,ತೂತು
1963,Loch::N,ráigi,ತೂತು
1964,Loch::N,räigi,ತೂತು
1965,Loch::N,loikk,ತೂತು
1966,Loch::N,râi´ǧǧ,ತೂತು
1967,Loch::N,ра̄ййк,ತೂತು
1968,Winkel::N,skaavhte,ಕೋನ
1969,Winkel::N,tjiehka,ಕೋನ
1970,Winkel::N,soahppa,ಕೋನ
1971,Winkel::N,čiehka,ಕೋನ
1972,Winkel::N,sogge,ಕೋನ
1973,Winkel::N,suåp'p,ಕೋನ
1974,Winkel::N,уггл,ಕೋನ
1975,Muster::N,goere,ನಮೂನೆ
1976,Muster::N,girjja,ನಮೂನೆ
1977,Muster::N,girjjit,ನಮೂನೆ
1978,Muster::N,kovos,ನಮೂನೆ
1979,Muster::N,кыррьй,ನಮೂನೆ
1980,Muster::N,кырьйнесс,ನಮೂನೆ
1981,Größe::N,ståaroe,ಪ್ರಮಾಣ
1982,Größe::N,stuorrudahka,ಪ್ರಮಾಣ
1983,Größe::N,stūrrodat,ಪ್ರಮಾಣ
1984,Größe::N,mahtodat,ಪ್ರಮಾಣ
1985,Größe::N,allodat,ಪ್ರಮಾಣ
1986,Größe::N,stuá'ṛudâh,ಪ್ರಮಾಣ
1987,Größe::N,роаӈӈьк,ಪ್ರಮಾಣ
1988,Länge::N,gåhkoe,ಉದ್ದ
1989,Länge::N,guhkkudahka,ಉದ್ದ
1990,Länge::N,guhkkodat,ಉದ್ದ
1991,Länge::N,kukkodâh,ಉದ್ದ
1992,Länge::N,õllâdvuõtt,ಉದ್ದ
1993,Länge::N,куххьквӯдт,ಉದ್ದ
1994,Höhe::N,jalloe,ಎತ್ತರ
1995,Höhe::N,jalladahke,ಎತ್ತರ
1996,Höhe::N,alludahka,ಎತ್ತರ
1997,Höhe::N,allatvuohta,ಎತ್ತರ
1998,Höhe::N,allodat,ಎತ್ತರ
1999,Höhe::N,aḷodâh,ಎತ್ತರ
2000,Höhe::N,âlladvuõtt,ಎತ್ತರ
2001,Höhe::N,э̄ллвӯдт,ಎತ್ತರ
2002,Gewicht::N,leavloe,ತೂಕ
2003,Gewicht::N,dædda,ತೂಕ
2004,Gewicht::N,låssudahka,ತೂಕ
2005,Gewicht::N,deaddu,ತೂಕ
2006,Gewicht::N,tiäd'du,ತೂಕ
2007,Gewicht::N,teäd'd,ತೂಕ
2008,Gewicht::N,тя̄ннт,ತೂಕ
2009,Gewicht::N,вӣссь,ತೂಕ
2010,Menge::N,mierie,ಮೊತ್ತ
2011,Menge::N,ållo,ಮೊತ್ತ
2012,Menge::N,mearri,ಮೊತ್ತ
2013,Menge::N,doahkki,ಮೊತ್ತ
2014,Menge::N,meeṛi,ಮೊತ್ತ
2015,Menge::N,tukk,ಮೊತ್ತ
2016,Menge::N,mie´rr,ಮೊತ್ತ
2017,Menge::N,туххк,ಮೊತ್ತ
2018,Menge::N,ла̄ннҍт,ಮೊತ್ತ
2019,Haufen::N,deava,ರಾಶಿ
2020,Haufen::N,håevkie,ರಾಶಿ
2021,Haufen::N,hårre,ರಾಶಿ
2022,Haufen::N,látna,ರಾಶಿ
2023,Haufen::N,laaṇâ,ರಾಶಿ
2024,Haufen::N,laađđ,ರಾಶಿ
2025,Haufen::N,поанн,ರಾಶಿ
2026,Reihe::N,raajroe,ಸಾಲು
2027,Reihe::N,rájddo,ಸಾಲು
2028,Reihe::N,gurgadas,ಸಾಲು
2029,Reihe::N,kuáḷus,ಸಾಲು
2030,Reihe::N,riâd'd,ಸಾಲು
2031,Reihe::N,по̄ллт,ಸಾಲು
2032,Boot::N,vïnhtse,ದೋಣಿ
2033,Boot::N,vanás,ದೋಣಿ
2034,Boot::N,vanntsa,ದೋಣಿ
2035,Boot::N,fanas,ದೋಣಿ
2036,Boot::N,voonâs,ದೋಣಿ
2037,Boot::N,käärbis,ದೋಣಿ
2038,Boot::N,võõnâs,ದೋಣಿ
2039,Boot::N,вэнс,ದೋಣಿ
2040,Ruder::N,aajroe,ಹುಟ್ಟು
2041,Ruder::N,ájrro,ಹುಟ್ಟು
2042,Ruder::N,áiru,ಹುಟ್ಟು
2043,Ruder::N,áiru,ಹುಟ್ಟು
2044,Ruder::N,äirr,ಹುಟ್ಟು
2045,Ruder::N,а̄ррьй,ಹುಟ್ಟು
2046,Schlitten::N,slærra,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ
2047,Schlitten::N,tjïelhke,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ
2048,Schlitten::N,gieris,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ
2049,Schlitten::N,tjielkká,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ
2050,Schlitten::N,gielká,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ
2051,Schlitten::N,kiäl'kká,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ
2052,Schlitten::N,saan,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ
2053,Schlitten::N,ǩeâlkk,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ
2054,Schlitten::N,со̄а̄н,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ
2055,Ski::N,treavka,ಜಾರುಪಟ್ಟಿ
2056,Ski::N,sabek,ಜಾರುಪಟ್ಟಿ
2057,Ski::N,sabet,ಜಾರುಪಟ್ಟಿ
2058,Ski::N,saaveeh,ಜಾರುಪಟ್ಟಿ
2059,Ski::N,koolâs,ಜಾರುಪಟ್ಟಿ
2060,Ski::N,коаллас,ಜಾರುಪಟ್ಟಿ
2061,Ski::N,са̄вехь,ಜಾರುಪಟ್ಟಿ
2062,Lagerfeuer::N,dålle,ಶಿಬಿರಾಗ್ನಿ
2063,Lagerfeuer::N,sajijdållå,ಶಿಬಿರಾಗ್ನಿ
2064,Lagerfeuer::N,dolla,ಶಿಬಿರಾಗ್ನಿ
2065,Lagerfeuer::N,tullâ,ಶಿಬಿರಾಗ್ನಿ
2066,Lagerfeuer::N,toll,ಶಿಬಿರಾಗ್ನಿ
2067,Lagerfeuer::N,то̄лл,ಶಿಬಿರಾಗ್ನಿ
2068,Last::N,maajsoe,ಹೊರೆ
2069,Last::N,noade,ಹೊರೆ
2070,Last::N,guorbmi,ಹೊರೆ
2071,Last::N,kye'rmi,ಹೊರೆ
2072,Last::N,nue´đđ,ಹೊರೆ
2073,Last::N,kue´rmm,ಹೊರೆ
2074,Last::N,нуэдът,ಹೊರೆ
2075,Gang::N,vaedtseme,ತಿರುಗಾಟ
2076,Gang::N,mannulahka,ತಿರುಗಾಟ
2077,Gang::N,johtu,ತಿರುಗಾಟ
2078,Gang::N,jotteem,ತಿರುಗಾಟ
2079,Gang::N,joto,ತಿರುಗಾಟ
2080,Gang::N,jäl'lmõš,ತಿರುಗಾಟ
2081,Gang::N,ёадтмушш,ತಿರುಗಾಟ
2082,Gang::N,ёадтҌмушш,ತಿರುಗಾಟ
2083,Schritt::N,sïlle,ಹೆಜ್ಜೆ
2084,Schritt::N,lávkke,ಹೆಜ್ಜೆ
2085,Schritt::N,lávki,ಹೆಜ್ಜೆ
2086,Schritt::N,lävkki,ಹೆಜ್ಜೆ
2087,Schritt::N,läu´ǩǩ,ಹೆಜ್ಜೆ
2088,Schritt::N,ла̄ффьк,ಹೆಜ್ಜೆ
2089,Norden::N,noerhte,ಉತ್ತರ
2090,Norden::N,nuortta,ಉತ್ತರ
2091,Norden::N,davvi,ಉತ್ತರ
2092,Norden::N,taṿe,ಉತ್ತರ
2093,Norden::N,tâ´vv,ಉತ್ತರ
2094,Norden::N,таввял,ಉತ್ತರ
2095,Süden::N,åarjel,ದಕ್ಷಿಣ
2096,Süden::N,oarjje,ದಕ್ಷಿಣ
2097,Süden::N,lulli,ದಕ್ಷಿಣ
2098,Süden::N,mäddi,ದಕ್ಷಿಣ
2099,Süden::N,kesipieg'gâ,ದಕ್ಷಿಣ
2100,Süden::N,saujj,ದಕ್ಷಿಣ
2101,Süden::N,со̄а̄ййв,ದಕ್ಷಿಣ
2102,Westen::N,jillie,ಪಶ್ಚಿಮ
2103,Westen::N,alle,ಪಶ್ಚಿಮ
2104,Westen::N,oarji,ಪಶ್ಚಿಮ
2105,Westen::N,uár'ji,ಪಶ್ಚಿಮ
2106,Westen::N,viõstâr,ಪಶ್ಚಿಮ
2107,Westen::N,вуэрьял,ಪಶ್ಚಿಮ
2108,Osten::N,luvlie,ಮೂಡಲು
2109,Osten::N,lulle,ಮೂಡಲು
2110,Osten::N,nuorta,ಮೂಡಲು
2111,Osten::N,nuor'ttâ,ಮೂಡಲು
2112,Osten::N,nuõrti,ಮೂಡಲು
2113,Osten::N,нуҏҏьт,ಮೂಡಲು
2114,Holz::N,moere,ಚೌಬೀನೆ
2115,Holz::N,muorra,ಚೌಬೀನೆ
2116,Holz::N,muorra,ಚೌಬೀನೆ
2117,Holz::N,muoṛâ,ಚೌಬೀನೆ
2118,Holz::N,muõrr,ಚೌಬೀನೆ
2119,Holz::N,мӯрр,ಚೌಬೀನೆ
2120,Brett::N,fealloe,ಹಲಗೆ
2121,Brett::N,fiello,ಹಲಗೆ
2122,Brett::N,lávdi,ಹಲಗೆ
2123,Brett::N,lyev'di,ಹಲಗೆ
2124,Brett::N,lu´vdd,ಹಲಗೆ
2125,Brett::N,лаййт,ಹಲಗೆ
2126,Platte::N,spaagkoe,ಹಲಗೆ
2127,Platte::N,skierro,ಹಲಗೆ
2128,Platte::N,skearru,ಹಲಗೆ
2129,Platte::N,ráptu,ಹಲಗೆ
2130,Platte::N,ка̄ррьт,ಹಲಗೆ
2131,Stütze::N,dovtege,ಆಸರೆ
2132,Stütze::N,dåarjege,ಆಸರೆ
2133,Stütze::N,tsagge,ಆಸರೆ
2134,Stütze::N,nihta,ಆಸರೆ
2135,Stütze::N,duvdda,ಆಸರೆ
2136,Stütze::N,caggi,ಆಸರೆ
2137,Stütze::N,cagge,ಆಸರೆ
2138,Stütze::N,cõgldõk,ಆಸರೆ
2139,Stütze::N,стуэлльп,ಆಸರೆ
2140,Stange::N,staavra,ಕಂಬ
2141,Stange::N,stággo,ಕಂಬ
2142,Stange::N,hålggå,ಕಂಬ
2143,Stange::N,stávrá,ಕಂಬ
2144,Stange::N,stággu,ಕಂಬ
2145,Stange::N,čuálgui,ಕಂಬ
2146,Stange::N,kaŋgg,ಕಂಬ
2147,Stange::N,кэ̄ллт,ಕಂಬ
2148,Stange::N,пе̄лльк,ಕಂಬ
2149,Stock::N,galte,ಕೋಲು
2150,Stock::N,klåbpoe,ಕೋಲು
2151,Stock::N,soabbe,ಕೋಲು
2152,Stock::N,soabbi,ಕೋಲು
2153,Stock::N,suáb'bi,ಕೋಲು
2154,Stock::N,suä´b'b,ಕೋಲು
2155,Stock::N,суэммьп,ಕೋಲು
2156,Stab::N,klaahka,ದೊಣ್ಣೆ
2157,Stab::N,soabbe,ದೊಣ್ಣೆ
2158,Stab::N,soabbi,ದೊಣ್ಣೆ
2159,Stab::N,suáb'bi,ದೊಣ್ಣೆ
2160,Stab::N,suä´b'b,ದೊಣ್ಣೆ
2161,Stab::N,суэммьп,ದೊಣ್ಣೆ
2162,Rohr::N,gïrse,ನಳಿಕೆ
2163,Rohr::N,båhttså,ನಳಿಕೆ
2164,Rohr::N,bohcci,ನಳಿಕೆ
2165,Rohr::N,poccee,ನಳಿಕೆ
2166,Rohr::N,puu´lčiǩ,ನಳಿಕೆ
2167,Rohr::N,туррьп,ನಳಿಕೆ
2168,Haus::N,ståapoe,ಮನೆ
2169,Haus::N,goahte,ಮನೆ
2170,Haus::N,stohpu,ಮನೆ
2171,Haus::N,tááḷu,ಮನೆ
2172,Haus::N,tääll,ಮನೆ
2173,Haus::N,пэ̄ҏҏт,ಮನೆ
2174,Heim::N,hïejme,ಗೃಹ
2175,Heim::N,viesso,ಗೃಹ
2176,Heim::N,ruoktu,ಗೃಹ
2177,Heim::N,päikki,ಗೃಹ
2178,Heim::N,päi´ǩǩ,ಗೃಹ
2179,Heim::N,пэ̄ҏҏт,ಗೃಹ
2180,Ofen::N,vuebnie,ಒಲೆ
2181,Ofen::N,vuodná,ಒಲೆ
2182,Ofen::N,vuobnne,ಒಲೆ
2183,Ofen::N,uvdna,ಒಲೆ
2184,Ofen::N,uvnâ,ಒಲೆ
2185,Ofen::N,ǩiiuǥân,ಒಲೆ
2186,Ofen::N,пе̄ххц,ಒಲೆ
2187,Ofen::N,кыввкан,ಒಲೆ
2188,Fußboden::N,guelpie,ನೆಲ
2189,Fußboden::N,guolbbe,ನೆಲ
2190,Fußboden::N,láhtti,ನೆಲ
2191,Fußboden::N,šalde,ನೆಲ
2192,Fußboden::N,šâ´ldd,ನೆಲ
2193,Fußboden::N,шалльт,ನೆಲ
2194,Tisch::N,buertie,ಮೇಜು
2195,Tisch::N,bievdde,ಮೇಜು
2196,Tisch::N,beavdi,ಮೇಜು
2197,Tisch::N,pevdi,ಮೇಜು
2198,Tisch::N,på´rdd,ಮೇಜು
2199,Tisch::N,stue´ll,ಮೇಜು
2200,Tisch::N,туэлль,ಮೇಜು
2201,Stuhl::N,stovle,ಕುರ್ಚಿ
2202,Stuhl::N,ståvllå,ಕುರ್ಚಿ
2203,Stuhl::N,stuollu,ಕುರ್ಚಿ
2204,Stuhl::N,stovli,ಕುರ್ಚಿ
2205,Stuhl::N,stuu´l,ಕುರ್ಚಿ
2206,Stuhl::N,стула,ಕುರ್ಚಿ
2207,Wiege::N,gïerhkeme,ತೊಟ್ಟಿಲು
2208,Wiege::N,vuoggo,ತೊಟ್ಟಿಲು
2209,Wiege::N,geaŧŧu,ತೊಟ್ಟಿಲು
2210,Wiege::N,geaktu,ತೊಟ್ಟಿಲು
2211,Wiege::N,gietkka,ತೊಟ್ಟಿಲು
2212,Wiege::N,kiäh'tu,ತೊಟ್ಟಿಲು
2213,Wiege::N,vogga,ತೊಟ್ಟಿಲು
2214,Wiege::N,кӣткэм,ತೊಟ್ಟಿಲು
2215,Bett::N,seangkoe,ಹಾಸಿಗೆ
2216,Bett::N,sæŋŋga,ಹಾಸಿಗೆ
2217,Bett::N,seaŋga,ಹಾಸಿಗೆ
2218,Bett::N,seŋgâ,ಹಾಸಿಗೆ
2219,Bett::N,sââ´jj,ಹಾಸಿಗೆ
2220,Bett::N,вуэдтӭмсайй,ಹಾಸಿಗೆ
2221,Regal::N,hælla,ಬೀರು
2222,Regal::N,hilldo,ಬೀರು
2223,Regal::N,hildu,ಬೀರು
2224,Regal::N,ildee,ಬೀರು
2225,Regal::N,i´lddi,ಬೀರು
2226,Regal::N,ылльтэ,ಬೀರು
2227,Kiste::N,aeskie,ಪಟ್ಟಿಗೆ
2228,Kiste::N,kássa,ಪಟ್ಟಿಗೆ
2229,Kiste::N,kássa,ಪಟ್ಟಿಗೆ
2230,Kiste::N,árkku,ಪಟ್ಟಿಗೆ
2231,Kiste::N,ču´ǩǩ,ಪಟ್ಟಿಗೆ
2232,Kiste::N,чуххьк,ಪಟ್ಟಿಗೆ
2233,Fenster::N,klaase,ಕಿಟಕಿ
2234,Fenster::N,vinndek,ಕಿಟಕಿ
2235,Fenster::N,láse,ಕಿಟಕಿ
2236,Fenster::N,laasâ,ಕಿಟಕಿ
