,Concept_ID,mdf,ko
811,donnern::V,торамс,천둥치다
812,wehen::V,уфа́мс,풀다
813,strömen::V,шудемс,흐르다
814,fließen::V,шудемс,흐르다
815,sich drehen::V,шаромс,돌다
816,schwanken::V,якамс,동요하다
817,schwingen::V,люксемс,흔들다
818,schwingen::V,нюрьсемс,흔들다
819,fallen::V,прамс,떨어지다
820,fallen::V,прашендомс,떨어지다
821,brennen::V,паломс,타다
822,rauchen::V,качадомс,김이나다
823,regnen::V,пиземс,비가오다
824,gefrieren::V,эйндамс,얼다
825,gefrieren::V,кельмомс,얼다
826,tauen::V,соламс,녹다
827,schmelzen::V,соламс,녹다
828,trocknen::V,коськомс,홈치다
829,sieden::V,лакамс,끓다
830,faulen::V,наксадомс,부패하다
831,verfaulen::V,наксадомс,썩다
832,reißen::V,сязевомс,지바찢다
833,versinken::V,ваямс,가라앉다
834,vergehen::V,ётамс,지나가다
835,erscheinen::V,эвондамс,나타나다
836,verschwinden::V,юма́мс,사라지다
837,sinken::V,валгомс,가라앉다
838,abnehmen::V,киремс,떼어내다
839,zunehmen::V,ламокстомс,증가하다
840,zunehmen::V,рашнемс,증가하다
841,steigen::V,кеподемс,상승하다
842,wachsen::V,касомс,생기하다
843,glänzen::V,цинзелдомс,뛰오나다
844,glänzen::V,цифордомс,뛰오나다
845,funkeln::V,ци́фтордомс,불티가잍어나다
846,lärmen::V,жалнамс,떠들다
847,läuten::V,гайфтемс,울시다
848,klingeln::V,гайфтемс,초닌총을울리다
849,klirren::V,ка́нзеркшнемс,탁탁울리다
850,brausen::V,жоледемс,쏴쏴소리내다
851,rauschen::V,вжнамс,솨솨
852,rauschen::V,гамнамс,솨솨
853,klingen::V,кайгомс,반향하다
854,bellen::V,ува́мс,짖다
855,heulen::V,сувомс,포효하다
856,heulen::V,урнамс,포효하다
857,blasen::V,уфа́мс,불다
858,pfeifen::V,вяшкомс,피리를불다
859,schreien::V,пешкодомс,절규하다
860,stöhnen::V,куфцемс,신음하다
861,zittern::V,таромс,저뉼하다
862,leben::V,эрямс,살다
863,geboren werden::V,шачемс,태어난
864,atmen::V,ажнамс,숨쉬다
865,trinken::V,симомс,마시다
866,essen::V,ярхцамс,먹다
867,schlucken::V,нилемс,들이켜다
868,müde werden::V,сиземс,
869,einschlafen::V,матодовомс,잠들다
870,schlafen::V,удомс,자다
871,aufwachen::V,съргоземс,눈트다
872,aufstehen::V,стямс,서다
873,sich erholen::V,ваймосемс,회복하다
874,krank werden::V,сярядькстомс,
875,krank sein::V,сярядемс,
876,schmerzen::V,сярядемс,아프다
877,husten::V,козомс,잔기침하다
878,genesen::V,пъ́чкамс,낫다
879,sterben::V,куломс,죽다
880,umkommen::V,юма́мс,못쓰게되다
881,sich bewegen::V,шаштомс,움직이다
882,sich rühren::V,сърхка́мс,움직이다
883,sich erheben::V,стямс,이러서다
884,sich setzen::V,озамс,앉히다
885,hinfallen::V,прамс,넘어지다
886,hinfallen::V,сяворемс,넘어지다
887,laufen::V,якамс,걷다
888,schreiten::V,молемс,보행하다
889,schreiten::V,аськолямс,보행하다
890,spazierengehen::V,якамс,산보하다
891,eilen::V,эряскодомс,서둘다
892,sich beeilen::V,эряскодомс,서둘게하다
893,sausen::V,лиемс,서들러 떠나다
894,rennen::V,арнемс,달리다
895,springen::V,комотнемс,도약하다
896,klettern::V,ку́цемс,갑겨오르다
897,schaukeln::V,нюрямс,흔들리게하다
898,kriechen::V,шаштомс комада,기다
899,schwimmen::V,уемс,헤엄치다
900,tauchen::V,юпиемс,잠기다
901,tauchen::V,чёпафнемс,잠기다
902,rudern::V,па́немс ве́неж,물을헤치다
903,fahren::V,ардомс,가다
904,fahren::V,ардомс,나르다
905,fliegen::V,лиемс,날다
906,gehen::V,молемс,가다
907,weggehen::V,тумс,팔리다
908,abfahren::V,тумс,출발하다
909,anhalten::V,лоткамс,멈추다
910,hineingehen::V,сува́мс,(그리로)가다
911,eintreten::V,сува́мс,들러가다
912,kommen::V,самс,오다
913,ankommen::V,самс,고챀하다
914,ankommen::V,пачкодемс,고챀하다
915,zurückkommen::V,мърдамс,보기
916,bleiben::V,иля́домс,체류
917,warten::V,учемс,기다리다
918,erwarten::V,учемс,기대하다
919,suchen::V,вешемс,찾다
920,suchen::V,вешемс,구하다
921,finden::V,мумс,찾아내다
922,versuchen::V,варчсемс,시험하다
923,vorbereiten::V,анокламс,재비하다
924,lieben::V,кельгомс,사랑하다
925,mögen::V,кельгомс,줗아하다
926,lachen::V,рахамс,웃다
927,lachen::V,рахсемс,웃다
928,rühren::V,токамс седи,건드리다
929,weinen::V,авардемс,울다
930,schimpfen::V,сюцемс,꾸짖다
931,sich ärgern::V,кяжиямс,화를내게 하다
932,sich fürchten::V,пелемс,두려원하다
933,fürchten::V,пелемс,두려원하다
934,fliehen::V,ворьгодемс,도망치다
935,flüchten::V,ша́домс,도주하다
936,flüchten::V,во́рьгодемс,도주하다
937,sehen::V,няемс,보다
938,anschauen::V,ваномс,바라보다
939,ansehen::V,ваномс,바라보다
940,hören::V,марямс,듣다
941,zuhören::V,ку́лхдоньомс,듣다
942,probieren::V,варжамс,시식하다
943,riechen::V,никса́мс,내새를맡다
944,fühlen::V,марямс,느끼다
945,scheinen::V,ня́евомс,...것같다
946,zu sehen sein::V,ня́евомс,보이는
947,vernehmen::V,марямс,듣다
948,vernehmen::V,марямс,들어서일다
949,frieren::V,паломс,춥다
950,frieren::V,кельмомс,춥다
951,tun::V,тиемс,하다
952,können::V,маштомс,할주릴다
953,wollen::V,-не-,바라다
954,anfangen::V,ушедомс,시작하다
955,beenden::V,аде́ламс,다하다
956,aufhören::V,лоткамс,그만두다
957,gelingen::V,удалакшнемс,성국하다
958,geraten::V,лисемс,잘되어가다
959,öffnen::V,панжемс,열다
960,schließen::V,сёлгомс,추측하다
961,stellen::V,путомс,세우다
962,setzen::V,озафнемс,놓다
963,setzen::V,озавтнемс,놓다
964,legen::V,путомс,눕히다
965,berühren::V,токамс,대다
966,verbinden::V,сотомс,옝열하다
967,bedecken::V,комачамс,덮다
968,bedecken::V,вельхтямс,덮다
969,aufhängen::V,повфтамс,매달다
970,anzünden::V,крьвя́стемс,점화하다
971,aufheben::V,кеподемс,위로올리다
972,aufheben::V,касфтомс,위로올리다
973,zurücklassen::V,ка́домс,튀에남기다
974,verlieren::V,юма́фтомс,잃다
975,fallen lassen::V,прафтомс,떨어뜨리다
976,machen::V,тиемс,하다
977,herstellen::V,анокламс,제조하다
978,bauen::V,путомс,짓다
979,reparieren::V,петемс,수셩자다
980,verbessern::V,цебярьгофтомс,정정하다
981,ändern::V,полафтомс,바꾸다
982,graben::V,шу́вомс,파다
983,graben::V,та́ргамс,파다
984,beugen::V,мяндемс,구부리다
985,biegen::V,комафтомс,굽히다
986,drehen::V,шо́вамс,회전
987,drehen::V,ша́рфнемс,회전
988,wenden::V,ша́рфтомс,회전시키다
989,umdrehen::V,шарфтомс,회전시키다
990,heben::V,ке́подемс,일으아키다
991,hochheben::V,ке́подемс,틀어올리다
992,hochheben::V,ка́сфтомс,틀어올리다
993,ergreifen::V,фатямс,잡다
994,halten::V,кирдемс,잡다
995,drücken::V,люпшта́мс,누르다
996,schieben::V,шашфтомс,밀다
997,kratzen::V,а́нгорямс,긁다
998,kratzen::V,киськоря́мс,긁다
999,lecken::V,нолсемс,핥다
1000,beißen::V,сускомс,물다
1001,abreißen::V,сяземс,
1002,abschneiden::V,керомс,귾어내다
1003,binden::V,сотомс,매다
1004,stecken::V,сялгомс,찌르다
1005,brechen::V,си́ннемс,금
1006,brechen::V,ка́лафтомс,금
1007,klopfen::V,чакамс,치다
1008,klopfen::V,чакиемс,치다
1009,hauen::V,шавомс,때리다
1010,hauen::V,пиксомс,때리다
1011,kleben::V,пе́тфнемс,들러붙다
1012,reiben::V,шо́вамс,문지르다
1013,streichen::V,вадемс,쓰다듬다
1014,schleifen::V,шо́вамс,갈다
1015,schneiden::V,керомс,베다
1016,rütteln::V,та́рфтомс,흔들다
1017,schütteln::V,шука́демс,흔들다
1018,schwenken::V,яфодемс,흔들다
1019,schütten::V,каямс,따르다
1020,schütten::V,нюрьхтя́мс,따르다
1021,füllen::V,пяшкодемс,담다
1022,einwickeln::V,тапардамс,싸다
1023,tragen::V,кандомс,지우다
1024,schleppen::V,ускомс,끌다
1025,ziehen::V,ускомс,당기다
1026,aufbewahren::V,ванфтомс,간직하다
1027,werfen::V,ёрямс,던지다
1028,fangen::V,кунда́мс,밥다
1029,packen::V,фатямс,쥐다
1030,verstecken::V,кяшемс,숨기다
1031,teilen::V,явомс,나누다
1032,schicken::V,кучемс,보내다
1033,bringen::V,кандомс,가겨
1034,bringen::V,пачфтемс,가겨
1035,hinzufügen::V,пу́томс та́га,부가하다
1036,hinzufügen::V,ма́ксомс та́га,부가하다
1037,bekommen::V,сявомс,얻다
1038,erhalten::V,сявомс,지니다
1039,nehmen::V,сявомс,잡다
1040,wählen::V,ко́чкамс,선거하다
1041,auswählen::V,кочкамс,선출하다
1042,bewahren::V,ванфтомс,저장보종
1043,behindern::V,шорямс,훼방하다
1044,verderben::V,коламс,못쓰게 되다
1045,verderben::V,гастямс,못쓰게 되다
1046,beschädigen::V,тиендемс зиян,상하게하다
1047,zerbrechen::V,тапамс,깨뜨리다
1048,zerreißen::V,сяземс,잡아쫓다
1049,zerstören::V,ка́лафтомс,파괴하다
1050,verbrennen::V,пълхта́мс,소실하다
1051,geben::V,ма́ксомс,주다
1052,reichen::V,максомс,내일다
1053,schenken::V,каземс,주다
1054,versprechen::V,ма́ксомс вал,약속하다
1055,wünschen::V,арьсемс,바라다
1056,loben::V,шна́мс,칭찬하다
1057,küssen::V,палсемс,키스하다
1058,wiegen::V,нюря́фтомс,어르다
1059,zudecken::V,вельхтямс,뚜꺼을하다
1060,wecken::V,стя́фтомс,깨우다
1061,wecken::V,съ́ргозьфтемс,깨우다
1062,zeigen::V,няфтемс,보이다
1063,führen::V,вятемс,가게하다
1064,lehren::V,тонафтомс,가르치다
1065,unterrichten::V,тонафтомс,가르지다
1066,aufziehen::V,касфтомс,사육하다
1067,leiten::V,вятемс,이끌다
1068,antreiben::V,вятемс,몰다
1069,lassen::V,кошардомс,내버려두다
1070,einladen::V,тердемс,초청하다
1071,einladen::V,серьгядемс,초청하다
1072,vereinigen::V,пуроптомс,하나로하다
1073,vereinigen::V,кочкамс марса,하나로하다
1074,besuchen::V,варжамс,방문하다
1075,treffen::V,васьфтомс,만나다
1076,sich versammeln::V,кочкавомс,조립하다
1077,spielen::V,налхксемс,눌다
1078,singen::V,морамс,노래하다
1079,tanzen::V,кштимс,춤추하다
1080,sich trennen::V,явомс,가르다
1081,verlassen::V,кадондомс,버림받은
1082,retten::V,идемс,구조하다
1083,retten::V,араламс,구조하다
1084,bewachen::V,ваномс,치키다
1085,schützen::V,а́раламс,보호하다
1086,verteidigen::V,а́раламс,막다
1087,sich schlagen::V,тюремс,치다
1088,schießen::V,ляцемс,쏘다
1089,siegen::V,сяськомс,이기다
1090,ärgern::V,кяжияфтомс,성을내게하다
1091,schlagen::V,токамс,치다
1092,treten::V,тапамс,디디다
1093,stechen::V,пупамс,찌르다
1094,stechen::V,сялгомс,찌르다
1095,stoßen::V,тостядемс,찌르다
1096,stehlen::V,саламс,훔치다
1097,stören::V,шорсемс,움직이다
1098,belästigen::V,токсамс,괴롭히다
1099,belästigen::V,аф кадомс ваймама,괴롭히다
1100,verbergen::V,кяшемс,숨기다
1101,täuschen::V,васькафтомс,속이다
1102,täuschen::V,кяльготнемс,속이다
1103,betrügen::V,васькафнемс,속이다
1104,töten::V,шавомс,죽이다
1105,töten::V,аде́ламс,죽이다
1106,wohnen::V,эрямс,실다
1107,arbeiten::V,покодемс,일하다
1108,sammeln::V,кочкамс,모으다
1109,sammeln::V,пу́роптомс,모으다
1110,pflücken::V,фатнемс,꿔다
1111,pflücken::V,нотфнемс,꿔다
1112,jagen::V,кунда́мс,사냥하다
1113,fischen::V,калонь кунда́мс,고기를잡다
1114,fassen::V,кунда́мс,움켜쥐다
1115,hüten::V,ваномс,망보다
1116,treiben::V,панемс,몰아세우다
1117,anbinden::V,сотомс,묶다
1118,füttern::V,трямс,사료를주다
1119,füttern::V,а́ндомс,사료를주다
1120,melken::V,потямс,젖을짜다
1121,hacken::V,лазондомс,자르다
1122,gießen::V,валомс,물을대다
1123,reifen::V,кенеремс,성숙하다
1124,zubereiten::V,анокламс,조제하다
1125,kochen::V,пидемс,요리하다
1126,backen::V,пидемс,쿱다
1127,braten::V,пуштомс,굽다
1128,umrühren::V,шорямс,교반하다
1129,stricken::V,кодамс,뜨개질하다
1130,nähen::V,стамс,꿰매다
1131,färben::V,а́рхтомс,채색하다
1132,reinigen::V,ва́ткамс,청소하다
1133,reinigen::V,а́роптомс,청소하다
1134,waschen::V,муськомс,씻다
1135,abwischen::V,нардамс,닦다
1136,spülen::V,оргалдомс,씻다
1137,fegen::V,тяемс,소체하다
1138,kehren::V,тяемс,청소하다
1139,baden::V,э́шелямс,감다
1140,sich waschen::V,штамс,모믈 씻다
1141,ausziehen::V,кайсефтемс,벗다
1142,anziehen::V,ща́фтомс,끌어움직이다
1143,sich anziehen::V,щамс,
1144,kämmen::V,се́ендемс,빗다
1145,schmücken::V,на́ряжамс,치레하다
1146,schmücken::V,ма́зоптомс,치레하다
1147,sagen::V,азомс,말하다
1148,sagen::V,мярьгомс,말하다
1149,sprechen::V,корхтамс,말하다
1150,reden::V,корхнемс,이야기하다
1151,sich unterhalten::V,корхнемс,
1152,fragen::V,ки́зефтемс,질문하다
1153,bitten::V,а́намс,원하다
1154,bitten::V,ве́шемс,원하다
1155,erzählen::V,а́зондомс,이야기하다
1156,mitteilen::V,азомс,이야기하다
1157,nennen::V,лемдемс,부르다
1158,nennen::V,путомс лем,부르다
1159,rufen::V,серьгядемс,불러내다
1160,prahlen::V,шна́фтомс пря́,자랑하다
1161,übersetzen::V,ётафтомс,번역하다
1162,denken::V,арьсемс,생각하다
1163,glauben::V,кемамс,믿다
1164,bemerken::V,ня́емс,인자하다
1165,erkennen::V,содамс,인식하다
1166,begreifen::V,сатомс,파악하다
1167,verstehen::V,шарьхкодемс,이해하다
1168,lernen::V,тонафнемс,배우다
1169,wissen::V,со́дамс,알다
1170,sich erinnern an::V,лятфтамс,상기하다
1171,vergessen::V,юкстамс,잊다
1172,messen::V,ункснемс,측정하다
1173,zählen::V,лу́вомс,세다
1174,zählen::V,а́рьсемс,세다
1175,rechnen::V,лувомс,게산하다
1176,lesen::V,лувомс,읽다
1177,lesen::V,морафтомс,읽다
1178,malen::V,рисова́ндамс,그리다
1179,zeichnen::V,рисова́ндамс,소묘하다
1180,schreiben::V,сёрмадомс,쓰다
1181,besitzen::V,улемс азоркс,소유하다
1182,kaufen::V,рамамс,사다
1183,verkaufen::V,мимс,팔다
1184,bezahlen::V,пандомс,지불하다
1185,zahlen::V,па́ндомс,치르다
1186,beherrschen::V,азорондамс,지배하다
1187,ertragen::V,кирдемс,참다
1188,Netz::N,,그물
