,Concept_ID,sk,de
802,liegen::V,ležať,liegen
803,hängen::V,visieť,hängen
804,werden::V,stať sa,werden
805,passieren::V,stať sa,passieren
806,beginnen::V,začať sa,beginnen
807,enden::V,končiť sa,enden
808,wechseln::V,meniť sa,wechseln
809,aufgehen[Sonne]::V,vychádzať,aufgehen
810,untergehen[Sonne]::V,zapadnúť,untergehen
811,scheinen[Sonne]::V,svietiť,scheinen
812,donnern::V,hrmieť,donnern
813,wehen::V,viať,wehen
814,strömen::V,prúdiť,strömen
815,fließen::V,tiecť,fließen
816,sich drehen::V,točiť sa,sich drehen
817,sich drehen::V,krútiť sa,sich drehen
818,schwanken::V,kolísať,schwanken
819,schwanken::V,klátiť sa,schwanken
820,schwingen::V,kývať sa,schwingen
821,schwingen::V,chvieť sa,schwingen
822,fallen::V,padať,fallen
823,brennen::V,páliť,brennen
824,brennen::V,horieť,brennen
825,rauchen::V,dymiť sa,rauchen
826,regnen::V,pršať,regnen
827,gefrieren::V,zamrznút,gefrieren
828,tauen::V,taviť sa,tauen
829,schmelzen::V,taviť sa,schmelzen
830,trocknen::V,schnúť,trocknen
831,sieden::V,vrieť,sieden
832,faulen::V,hniť,faulen
833,verfaulen::V,zhniť,verfaulen
834,reißen::V,pretrhnúť sa,reißen
835,versinken::V,zapadnúť,versinken
836,versinken::V,potopiť sa,versinken
837,vergehen::V,plynúť,vergehen
838,erscheinen::V,objaviť sa,erscheinen
839,verschwinden::V,zmiznúť,verschwinden
840,sinken::V,klesať,sinken
841,abnehmen::V,ubúdať,abnehmen
842,zunehmen::V,pribúdať,zunehmen
843,steigen::V,stúpať,steigen
844,wachsen::V,rásť,wachsen
845,glänzen::V,jagať sa,glänzen
846,glänzen::V,lesknúť sa,glänzen
847,funkeln::V,iskriť sa,funkeln
848,lärmen::V,lomoziť,lärmen
849,läuten::V,cengať,läuten
850,klingeln::V,zvoniť,klingeln
851,klirren::V,rinčať,klirren
852,brausen::V,hučať,brausen
853,rauschen::V,šumieť,rauschen
854,klingen::V,znieť,klingen
855,klingen::V,zvoniť,klingen
856,bellen::V,štekať,bellen
857,bellen::V,brechať,bellen
858,heulen::V,vyť,heulen
859,blasen::V,duť,blasen
860,blasen::V,fúkať,blasen
861,pfeifen::V,pískať,pfeifen
862,pfeifen::V,hvízdať,pfeifen
863,schreien::V,kričať,schreien
864,stöhnen::V,stenať,stöhnen
865,zittern::V,triasť sa,zittern
866,leben::V,žiť,leben
867,geboren werden::V,narodiť sa,geboren werden
868,atmen::V,dýchať,atmen
869,trinken::V,piť,trinken
870,essen::V,jesť,essen
871,schlucken::V,zhltnuť,schlucken
872,müde werden::V,unaviť sa,müde werden
873,einschlafen::V,usnúť,einschlafen
874,einschlafen::V,zaspať,einschlafen
875,schlafen::V,spať,schlafen
876,aufwachen::V,zobudiť sa,aufwachen
877,aufstehen::V,vstať,aufstehen
878,sich erholen::V,zotavovať sa,sich erholen
879,sich erholen::V,oddýchovať si,sich erholen
880,krank werden::V,ochorieť,krank werden
881,krank sein::V,chorieť,krank sein
882,krank sein::V,byť chorý,krank sein
883,schmerzen::V,bolieť,schmerzen
884,husten::V,kašľať,husten
885,genesen::V,uzdraviť sa,genesen
886,sterben::V,umrieť,sterben
887,sterben::V,zomrieť,sterben
888,umkommen::V,zahynúť,umkommen
889,sich bewegen::V,pohybovať sa,sich bewegen
890,sich rühren::V,hnúť sa,sich rühren
891,sich erheben::V,zdvihnúť sa,sich erheben
892,sich setzen::V,sadnúť si,sich setzen
893,hinfallen::V,spadnúť,hinfallen
894,laufen::V,bežať,laufen
895,schreiten::V,kráčať,schreiten
896,spazierengehen::V,prechádzať sa,spazierengehen
897,eilen::V,súriť,eilen
898,sich beeilen::V,ponáhľať sa,sich beeilen
899,sausen::V,hučať,sausen
900,rennen::V,bežať,rennen
901,springen::V,skákať,springen
902,klettern::V,liezť,klettern
903,schaukeln::V,húpať,schaukeln
904,schaukeln::V,hojdať,schaukeln
905,kriechen::V,liezť,kriechen
906,kriechen::V,plaziť sa,kriechen
907,schwimmen::V,plávať,schwimmen
908,tauchen::V,ponoriť sa,tauchen
909,rudern::V,veslovať,rudern
910,fahren::V,ísť,fahren
911,fahren::V,jazdiť,fahren
912,fliegen::V,letieť,fliegen
913,gehen::V,ísť,gehen
914,weggehen::V,odísť,weggehen
915,weggehen::V,odchádzať,weggehen
916,abfahren::V,odcestovať,abfahren
917,anhalten::V,zadržať sa,anhalten
918,anhalten::V,zastaviť sa,anhalten
919,hineingehen::V,vchádzať,hineingehen
920,eintreten::V,vojsť,eintreten
921,eintreten::V,vstúpiť,eintreten
922,kommen::V,prísť,kommen
923,ankommen::V,prísť,ankommen
924,ankommen::V,doraziť,ankommen
925,zurückkommen::V,vrátiť sa,zurückkommen
926,bleiben::V,ostať,bleiben
927,bleiben::V,zostať,bleiben
928,warten::V,čakať,warten
929,erwarten::V,očakávať,erwarten
930,suchen::V,hľadať,suchen
931,finden::V,nájsť,finden
932,versuchen::V,skúsiť,versuchen
933,versuchen::V,pokúsiť sa,versuchen
934,vorbereiten::V,pripraviť,vorbereiten
935,lieben::V,ľúbiť,lieben
936,lieben::V,milovať,lieben
937,mögen::V,mať rád,mögen
938,lachen::V,smiať sa,lachen
939,rühren::V,dojať,rühren
940,weinen::V,plakať,weinen
941,schimpfen::V,nadávať,schimpfen
942,sich ärgern::V,hnevať sa,sich ärgern
943,sich ärgern::V,zlostiť sa,sich ärgern
944,sich fürchten::V,báť sa,sich fürchten
945,fürchten::V,báť sa,fürchten
946,fliehen::V,utekať,fliehen
947,flüchten::V,utiecť,flüchten
948,sehen::V,vidieť,sehen
949,anschauen::V,pozrieť sa na,anschauen
950,ansehen::V,pozrieť,ansehen
951,hören::V,počúvať,hören
952,zuhören::V,počúvať,zuhören
953,probieren::V,ochutnať,probieren
954,riechen::V,ňuchať,riechen
955,fühlen::V,cítiť,fühlen
956,fühlen::V,pociťovať,fühlen
957,scheinen::V,zdať sa,scheinen
958,zu sehen sein::V,byť vidieť,zu sehen sein
959,vernehmen::V,počuť,vernehmen
960,frieren::V,mrznúť,frieren
961,frieren::V,oziabať,frieren
962,tun::V,robiť,tun
963,können::V,môcť,können
964,wollen::V,chcieť,wollen
965,anfangen::V,začať,anfangen
966,beenden::V,skončiť,beenden
967,aufhören::V,prestať,aufhören
968,gelingen::V,podariť sa,gelingen
969,geraten::V,dariť sa,geraten
970,öffnen::V,otvoriť,öffnen
971,schließen::V,zavrieť,schließen
972,stellen::V,postaviť,stellen
973,setzen::V,posadiť,setzen
974,legen::V,klásť,legen
975,legen::V,položiť,legen
976,berühren::V,dotykať sa,berühren
977,verbinden::V,spojiť,verbinden
978,bedecken::V,pokryť,bedecken
979,aufhängen::V,zavesiť,aufhängen
980,anzünden::V,zapáliť,anzünden
981,aufheben::V,zdvihnúť,aufheben
982,zurücklassen::V,zanechať,zurücklassen
983,verlieren::V,stratiť,verlieren
984,fallen lassen::V,pustiť,fallen lassen
985,machen::V,robiť,machen
986,herstellen::V,vyrobiť,herstellen
987,bauen::V,stavať,bauen
988,bauen::V,budovať,bauen
989,reparieren::V,opraviť,reparieren
990,verbessern::V,zlepšiť,verbessern
991,ändern::V,zmeniť,ändern
992,ändern::V,preinačiť,ändern
993,graben::V,ryť,graben
994,graben::V,kopať,graben
995,beugen::V,ohnúť,beugen
996,biegen::V,ohnúť,biegen
997,drehen::V,točiť,drehen
998,drehen::V,krútiť,drehen
999,wenden::V,obrátiť,wenden
1000,wenden::V,prevrátiť,wenden
1001,umdrehen::V,otočiť,umdrehen
1002,umdrehen::V,obrátiť,umdrehen
1003,heben::V,dvíhať,heben
1004,heben::V,povzniesť,heben
1005,hochheben::V,zdvihnúť,hochheben
1006,ergreifen::V,uchopiť sa,ergreifen
1007,halten::V,držať,halten
1008,drücken::V,tisnúť,drücken
1009,schieben::V,posunovať,schieben
1010,kratzen::V,škrabať,kratzen
1011,lecken::V,lízať,lecken
1012,beißen::V,kúsať,beißen
1013,abreißen::V,odtrhnúť,abreißen
1014,abschneiden::V,odrezať,abschneiden
1015,abschneiden::V,odkrojiť,abschneiden
1016,binden::V,zaviazať,binden
1017,binden::V,priviazať,binden
1018,stecken::V,strčiť,stecken
1019,brechen::V,zlomiť,brechen
1020,klopfen::V,tĺcť,klopfen
1021,klopfen::V,klopať,klopfen
1022,hauen::V,nabiť,hauen
1023,kleben::V,lepiť,kleben
1024,kleben::V,nalepiť,kleben
1025,reiben::V,trieť,reiben
1026,streichen::V,namazať,streichen
1027,schleifen::V,ostríť,schleifen
1028,schneiden::V,rezať,schneiden
1029,schneiden::V,strihať,schneiden
1030,rütteln::V,triasť,rütteln
1031,rütteln::V,lomcovať,rütteln
1032,schütteln::V,triasť,schütteln
1033,schütteln::V,potriasť,schütteln
1034,schwenken::V,mávať,schwenken
1035,schütten::V,sypať,schütten
1036,füllen::V,plniť,füllen
1037,einwickeln::V,zabaliť,einwickeln
1038,tragen::V,niesť,tragen
1039,schleppen::V,vliecť,schleppen
1040,ziehen::V,ťahať,ziehen
1041,aufbewahren::V,uložiť,aufbewahren
1042,aufbewahren::V,uschovať,aufbewahren
1043,werfen::V,hodiť,werfen
1044,werfen::V,vrhnúť,werfen
1045,fangen::V,chytať,fangen
1046,packen::V,baliť,packen
1047,packen::V,chytiť,packen
1048,verstecken::V,skryť,verstecken
1049,verstecken::V,schovať,verstecken
1050,teilen::V,podeliť,teilen
1051,teilen::V,rozdeliť,teilen
1052,schicken::V,posielať,schicken
1053,bringen::V,priniesť,bringen
1054,hinzufügen::V,pripojiť,hinzufügen
1055,bekommen::V,dostať,bekommen
1056,erhalten::V,prijať,erhalten
1057,nehmen::V,vziať,nehmen
1058,wählen::V,voliť,wählen
1059,auswählen::V,vybrať,auswählen
1060,auswählen::V,vyvoliť,auswählen
1061,bewahren::V,zachovať,bewahren
1062,behindern::V,zavadzať,behindern
1063,behindern::V,byť v ceste,behindern
1064,verderben::V,skaziť,verderben
1065,beschädigen::V,ublížiť,beschädigen
1066,beschädigen::V,poškodiť,beschädigen
1067,zerbrechen::V,rozbiť,zerbrechen
1068,zerbrechen::V,prelomiť,zerbrechen
1069,zerreißen::V,pretrhnúť,zerreißen
1070,zerstören::V,zničiť,zerstören
1071,verbrennen::V,spáliť,verbrennen
1072,geben::V,dať,geben
1073,reichen::V,podať,reichen
1074,schenken::V,darovať,schenken
1075,versprechen::V,sľúbiť,versprechen
1076,wünschen::V,želať,wünschen
1077,loben::V,chváliť,loben
1078,küssen::V,bozkať,küssen
1079,wiegen::V,kolísať,wiegen
1080,zudecken::V,prikryť,zudecken
1081,wecken::V,zobudiť,wecken
1082,zeigen::V,ukázať,zeigen
1083,führen::V,viesť,führen
1084,lehren::V,učiť,lehren
1085,unterrichten::V,vyučovať,unterrichten
1086,aufziehen::V,vychovať,aufziehen
1087,leiten::V,viesť,leiten
1088,antreiben::V,popudiť,antreiben
1089,lassen::V,dať,lassen
1090,einladen::V,pozvať,einladen
1091,einladen::V,povolať,einladen
1092,vereinigen::V,spojiť,vereinigen
1093,vereinigen::V,zjednotiť,vereinigen
1094,besuchen::V,navštíviť,besuchen
1095,treffen::V,stretnúť,treffen
1096,sich versammeln::V,zhromaždiť sa,sich versammeln
1097,spielen::V,hrať,spielen
1098,singen::V,spievať,singen
1099,tanzen::V,tancovať,tanzen
1100,sich trennen::V,rozísť sa,sich trennen
1101,verlassen::V,opustiť,verlassen
1102,retten::V,zachrániť,retten
1103,bewachen::V,strážiť,bewachen
1104,schützen::V,chrániť,schützen
1105,verteidigen::V,brániť,verteidigen
1106,sich schlagen::V,biť sa,sich schlagen
1107,schießen::V,streliť,schießen
1108,schießen::V,strieľať,schießen
1109,siegen::V,zvíťaziť,siegen
1110,ärgern::V,hnevať,ärgern
1111,ärgern::V,zlostiť,ärgern
1112,schlagen::V,biť,schlagen
1113,schlagen::V,udrieť,schlagen
1114,treten::V,kopnúť,treten
1115,stechen::V,bodnúť,stechen
1116,stechen::V,pichnúť,stechen
1117,stoßen::V,udrieť,stoßen
1118,stehlen::V,kradnúť,stehlen
1119,stören::V,vyrušiť,stören
1120,belästigen::V,obťažovať,belästigen
1121,verbergen::V,skryť,verbergen
1122,täuschen::V,sklamať,täuschen
1123,betrügen::V,klamať,betrügen
1124,betrügen::V,podvádzať,betrügen
1125,töten::V,zabiť,töten
1126,töten::V,usmrtiť,töten
1127,wohnen::V,bývať,wohnen
1128,arbeiten::V,pracovať,arbeiten
1129,sammeln::V,zbierať,sammeln
1130,pflücken::V,trhať,pflücken
1131,pflücken::V,oberať,pflücken
1132,jagen::V,poľovať,jagen
1133,fischen::V,loviť ryby,fischen
1134,fischen::V,chytať ryby,fischen
1135,fassen::V,uloviť,fassen
1136,hüten::V,pásť,hüten
1137,treiben::V,hnať,treiben
1138,anbinden::V,priviazať,anbinden
1139,füttern::V,kŕmiť,füttern
1140,melken::V,dojiť,melken
1141,hacken::V,seknúť,hacken
1142,gießen::V,polievať,gießen
1143,reifen::V,dozrieť,reifen
1144,zubereiten::V,pripraviť,zubereiten
1145,kochen::V,variť,kochen
1146,backen::V,piecť,backen
1147,backen::V,smažiť,backen
1148,braten::V,piecť,braten
1149,braten::V,pražiť,braten
1150,umrühren::V,pomiešať,umrühren
1151,stricken::V,pliesť,stricken
1152,nähen::V,šiť,nähen
1153,färben::V,zafarbiť,färben
1154,reinigen::V,čistiť,reinigen
1155,waschen::V,myť,waschen
1156,abwischen::V,utrieť,abwischen
1157,spülen::V,vyplachovať,spülen
1158,fegen::V,zametať,fegen
1159,kehren::V,zametať,kehren
1160,baden::V,kúpať sa,baden
1161,sich waschen::V,umývať sa,sich waschen
1162,ausziehen::V,zobliecť,ausziehen
1163,anziehen::V,obliecť,anziehen
1164,sich anziehen::V,obliecť sa,sich anziehen
1165,kämmen::V,česať,kämmen
1166,schmücken::V,ozdobiť,schmücken
1167,sagen::V,povedať,sagen
1168,sprechen::V,hovoriť,sprechen
1169,reden::V,rozprávať,reden
1170,sich unterhalten::V,rozprávať sa,sich unterhalten
1171,fragen::V,spýtať sa,fragen
1172,bitten::V,prosiť,bitten
1173,erzählen::V,rozprávať,erzählen
1174,mitteilen::V,oznámiť,mitteilen
1175,nennen::V,nazvať,nennen
1176,nennen::V,menovať,nennen
1177,rufen::V,volať,rufen
1178,rufen::V,zavolať,rufen
1179,prahlen::V,vystatovať sa,prahlen
1180,übersetzen::V,preložiť,übersetzen
1181,denken::V,myslieť,denken
1182,glauben::V,veriť,glauben
1183,bemerken::V,podotknuť,bemerken
1184,bemerken::V,spozorovať,bemerken
1185,erkennen::V,poznať,erkennen
1186,begreifen::V,pochopiť,begreifen
1187,begreifen::V,porozumieť,begreifen
1188,verstehen::V,rozumieť,verstehen
1189,lernen::V,učiť sa,lernen
1190,wissen::V,vedieť,wissen
1191,sich erinnern an::V,pamätať si na,sich erinnern an
1192,vergessen::V,zabudnuť,vergessen
1193,messen::V,merať,messen
1194,zählen::V,počítať,zählen
1195,rechnen::V,rátať,rechnen
1196,rechnen::V,počítať,rechnen
1197,lesen::V,čítať,lesen
1198,malen::V,maľovať,malen
1199,zeichnen::V,kresliť,zeichnen
1200,schreiben::V,písať,schreiben
1201,besitzen::V,mať,besitzen
1202,besitzen::V,vlastniť,besitzen
1203,kaufen::V,kúpiť,kaufen
1204,verkaufen::V,predať,verkaufen
1205,bezahlen::V,zaplatiť,bezahlen
1206,zahlen::V,platiť,zahlen
1207,beherrschen::V,ovládať,beherrschen
1208,ertragen::V,znášať,ertragen
1209,ertragen::V,vydržať,ertragen
