,Concept_ID,kv,ru
810,umkommen::V,вийсьыны,погибнуть
811,sich bewegen::V,локны,двигаться
812,sich bewegen::V,ветлӧтны,двигаться
813,sich rühren::V,вӧрзьӧтчыны,шевельнуться
814,sich erheben::V,сувтны,встать
815,sich setzen::V,пуксьыны,сесть
816,hinfallen::V,пӧрласьны,упасть
817,laufen::V,мунны,ходить
818,schreiten::V,тальччавны,шагать
819,spazierengehen::V,котрасьны,гулять
820,eilen::V,тэрмасьны,спешить
821,sich beeilen::V,тэрмасьны,торопиться
822,sausen::V,вирдавны-котӧртны,мчаться
823,springen::V,чеччавны,прыгать
824,klettern::V,кышасьны,лазать
825,schaukeln::V,чурликасьны,раскачиваться
826,kriechen::V,кыскасьны-мунны,ползать
827,schwimmen::V,вартчыны,плавать
828,tauchen::V,сунгисьны ваӧ,нырять
829,rudern::V,сынны,грести
830,fahren::V,мунны,ехать
831,fliegen::V,лэбавны,летать
832,gehen::V,мунны,идти
833,weggehen::V,мунны,уйти
834,abfahren::V,иньдӧтчыны,отправиться
835,abfahren::V,мунны,отправиться
836,anhalten::V,сувтны,остановиться
837,hineingehen::V,пырны,входить
838,eintreten::V,пырны,войти
839,kommen::V,локны,прийти
840,ankommen::V,локны,прибыть
841,zurückkommen::V,бертны,возвратиться
842,zurückkommen::V,панӧвтсьыны,возвратиться
843,bleiben::V,кольччыны,остаться
844,warten::V,видзчисьны,ждать
845,erwarten::V,видзчисьны,ожидать
846,suchen::V,кошшыны,искать
847,finden::V,адззыны,найти
848,versuchen::V,пондыны,пытаться
849,versuchen::V,пондӧтны,пытаться
850,vorbereiten::V,лӧсьӧтны,подготовить
851,lieben::V,милуйтны,любить
852,mögen::V,радейтны,любить
853,lachen::V,серавны,смеяться
854,rühren::V,сьӧлӧм вӧрзьӧтны,растрогать
855,weinen::V,горзыны,плакать
856,schimpfen::V,видчыны,ругаться
857,sich ärgern::V,лёкавны,сердиться
858,sich fürchten::V,повны,бояться
859,fürchten::V,повны,бояться
860,fliehen::V,пышшыны,убегать
861,flüchten::V,пышшыны,убежать
862,sehen::V,адззыны,видеть
863,anschauen::V,видзӧтны,посмотреть
864,ansehen::V,видзӧтны,смотреть
865,hören::V,кывны,слышать
866,zuhören::V,кывзыны,слушать
867,probieren::V,пешлыны,пробовать
868,riechen::V,дукавны,нюхать
869,fühlen::V,кывны,чувствовать
870,scheinen::V,декуйтчыны,казаться
871,zu sehen sein::V,тыдавны,виднеться
872,vernehmen::V,тӧдмавны,услышать
873,frieren::V,гегдыны,мерзнуть
874,tun::V,керны,делать
875,können::V,вермыны,мочь
876,können::V,вермыны,уметь
877,wollen::V,мӧдны,хотеть
878,anfangen::V,петны,начать
879,beenden::V,ештӧтны,закончить
880,beenden::V,керыштны,закончить
881,aufhören::V,дугдыны,перестать
882,gelingen::V,шогмыны,удаться
883,geraten::V,мыччисьны,оказаться
884,öffnen::V,осьтны,открыть
885,schließen::V,пӧднавны,закрыть
886,stellen::V,сувтӧтны,поставить
887,setzen::V,пуксьӧтны,посадить
888,legen::V,пуктыны,класть
889,berühren::V,вӧрзьӧтны,трогать
890,verbinden::V,йитны,связать
891,bedecken::V,вевттьыны,покрыть
892,aufhängen::V,ӧшӧтны,повесить
893,anzünden::V,ӧзтыны,зажечь
894,aufheben::V,лэбтыны,поднять
895,zurücklassen::V,кольны,оставить
896,verlieren::V,ӧштыны,потерять
897,fallen lassen::V,уськӧтны,уронить
898,machen::V,керны,сделать
899,herstellen::V,вӧчны,изготовить
900,bauen::V,строитны,строить
901,reparieren::V,вочны,чинить
902,verbessern::V,бурсьӧтны,улучшить
903,ändern::V,вежны,изменить
904,graben::V,гарйыны,копать
905,beugen::V,кусіньтны,согнуть
906,biegen::V,чукыльтыштны,погнуть
907,drehen::V,бергӧтны,вертеть
908,wenden::V,бергӧтны,повернуть
909,umdrehen::V,бергӧтны,перевернуть
910,heben::V,лэбтыны,поднимать
911,hochheben::V,лэбтыны,поднять
912,ergreifen::V,кватитны,схватить
913,halten::V,видзны,держать
914,drücken::V,личкыны,нажимать
915,schieben::V,тойлавны,толкать
916,kratzen::V,шаркӧтны,скрести
917,lecken::V,нювны,лизать
918,beißen::V,йирны,кусать
919,abreißen::V,орӧтны,оторвать
920,abschneiden::V,шӧрыштны,отрезать
921,abschneiden::V,вундыштны,отрезать
922,binden::V,гӧрдззыны,вязать
923,stecken::V,мӧртны,воткнуть
924,brechen::V,жугдыны,сломать
925,klopfen::V,зукӧтны,стучать
926,hauen::V,желльыны,бить
927,kleben::V,лякӧтны,клеить
928,reiben::V,зыртны,тереть
929,streichen::V,мавтны,намазать
930,schleifen::V,кыскыны,точить
931,schneiden::V,вундавны,резать
932,rütteln::V,шатлавны,шатать
933,schütteln::V,зыбӧтны,трясти
934,schwenken::V,ӧвтны,махать
935,schwenken::V,макайтны,махать
936,schütten::V,кисьтны,налить
937,füllen::V,тыртны,наполнить
938,füllen::V,тырсьӧтны,наполнить
939,einwickeln::V,тубны,завернуть
940,tragen::V,новйӧтны,нести
941,schleppen::V,кыскыны,тащить
942,ziehen::V,кыскыны,тянуть
943,aufbewahren::V,видзны,хранить
944,werfen::V,шентывлыны,бросать
945,fangen::V,кутны,ловить
946,packen::V,кутасьны,схватить
947,packen::V,кватитны,схватить
948,verstecken::V,дзебны,спрятать
949,teilen::V,торйӧтны,разделить
950,schicken::V,иньдыны,посылать
951,bringen::V,вайны,принести
952,hinzufügen::V,содтыны,добавить
953,bekommen::V,получитны,достать
954,erhalten::V,получитны,получить
955,nehmen::V,босьтны,взять
956,wählen::V,бӧрйыны,выбрать
957,auswählen::V,бӧрйыны,отобрать
958,bewahren::V,видзны,сохранить
959,behindern::V,падтыны,препятствовать
960,verderben::V,изводавны,испортить
961,beschädigen::V,паздыны,повредить
962,zerbrechen::V,паздыны,разбить
963,zerreißen::V,косявны,разорвать
964,zerstören::V,паздыны,разрушить
965,verbrennen::V,сотны,сжечь
966,geben::V,сетны,дать
967,reichen::V,сетны,передать
968,schenken::V,козьнавны,дарить
969,versprechen::V,кӧсйыны,обещать
970,wünschen::V,бурсьыны,желать
971,loben::V,ошкыны,хвалить
972,küssen::V,окавны,целовать
973,wiegen::V,тюттьӧтны,качать
974,zudecken::V,вевттьыны,накрыть
975,wecken::V,саймӧтны,разбудить
976,zeigen::V,мыччавны,показать
977,führen::V,нуӧтны,вести
978,lehren::V,велӧтны,учить
979,unterrichten::V,велӧтны,преподавать
980,aufziehen::V,быдтыны,воспитать
981,leiten::V,юравны,руководить
982,leiten::V,веськӧтлыны,руководить
983,antreiben::V,тэрмӧтны,подгонять
984,lassen::V,-ӧтыны,заставить
985,einladen::V,корны,пригласить
986,vereinigen::V,ӧтувтны,объединить
987,vereinigen::V,ӧтлаавны,объединить
988,besuchen::V,пыравлыны,посетить
989,treffen::V,пантавны,встретить
990,sich versammeln::V,ӧксьыны,собраться
991,spielen::V,орсны,играть
992,singen::V,сьывны,петь
993,tanzen::V,йӧктыны,плясать
994,tanzen::V,йӧктыны,танцевать
995,sich trennen::V,торьясьны,расстаться
996,verlassen::V,кольны,покинуть
997,retten::V,мынтны,спасти
998,bewachen::V,смекайтны,охранять
999,schützen::V,дорйыны,уберегать
1000,verteidigen::V,дорйыны,защитить
1001,sich schlagen::V,тышкасьны,драться
1002,schießen::V,лыйны,стрелять
1003,siegen::V,вермыны,победить
1004,ärgern::V,лӧгӧтны,сердить
1005,schlagen::V,базнитны,ударить
1006,treten::V,чужьявны,пинать
1007,stechen::V,бытшкыны,уколоть
1008,stoßen::V,тапкыны,толкнуть
1009,stoßen::V,тойыштны,толкнуть
1010,stehlen::V,гусявны,украсть
1011,stören::V,костіавны,помешать
1012,belästigen::V,назыляйтны,надоедать
1013,verbergen::V,дзебны,скрыть
1014,täuschen::V,бӧбӧтны,обмануть
1015,täuschen::V,пӧрьявны,обмануть
1016,betrügen::V,муклачитны,смошенничать
1017,töten::V,вийны,убить
1018,wohnen::V,овны,проживать
1019,arbeiten::V,уджавны,работать
1020,sammeln::V,ӧктыны,собрать
1021,pflücken::V,судзлавны,рвать
1022,pflücken::V,судзлавны,срывать
1023,jagen::V,вӧравны,охотиться
1024,fischen::V,чериавны,рыбачить
1025,fassen::V,кутны,поймать
1026,hüten::V,вердны,пасти
1027,hüten::V,йирсьӧтны,пасти
1028,treiben::V,вашӧтны,гнать
1029,anbinden::V,кӧртавны,привязать
1030,füttern::V,вердны,кормить
1031,melken::V,высьтыны,доить
1032,melken::V,чилькӧтны,доить
1033,hacken::V,керавны,рубить
1034,gießen::V,киськавны,полить
1035,reifen::V,кисьмыны,созреть
1036,zubereiten::V,лӧсьӧтны,приготовить
1037,kochen::V,пуны,варить
1038,backen::V,пӧжавны,печь
1039,braten::V,жаритны,жарить
1040,umrühren::V,соравны,перемешать
1041,stricken::V,домавны,вязать
1042,nähen::V,вурны,шить
1043,färben::V,краситны,покрасить
1044,reinigen::V,весӧтны,очистить
1045,waschen::V,пеславны,стирать
1046,abwischen::V,чышкыны,вытереть
1047,spülen::V,гывьявны,полоскать
1048,fegen::V,чышкыны,подметать
1049,kehren::V,чышкыны,мести
1050,baden::V,купайтчыны ,купаться
1051,sich waschen::V,миссьыны,мыться
1052,ausziehen::V,гыжтӧтны,снять
1053,ausziehen::V,пӧрччавны,снять
1054,anziehen::V,пасьтавны,надеть
1055,sich anziehen::V,пасьтасьны,одеться
1056,kämmen::V,сынавны,причесать
1057,schmücken::V,баситны,украсить
1058,sagen::V,висьтавны,сказать
1059,sprechen::V,шуны,говорить
1060,reden::V,баитны,разговаривать
1061,sich unterhalten::V,сёрнитны,беседовать
1062,fragen::V,юавны,спросить
1063,bitten::V,корны,просить
1064,erzählen::V,висьтавны,рассказать
1065,mitteilen::V,висьтавны,сообщить
1066,nennen::V,нимтны,назвать
1067,rufen::V,китсавны,звать
1068,rufen::V,корны,звать
1069,rufen::V,чукӧстны,звать
1070,prahlen::V,ошшасьны,хвастаться
1071,übersetzen::V,вуджӧтны,перевести
1072,denken::V,чайтны,думать
1073,glauben::V,веритны,верить
1074,bemerken::V,казявны,заметить
1075,erkennen::V,тӧдсавны,узнать
1076,begreifen::V,вежӧртны,понять
1077,begreifen::V,вежӧртны,постичь
1078,verstehen::V,кывны,услышать
1079,lernen::V,велӧтчыны,учиться
1080,wissen::V,тӧдны,знать
1081,sich erinnern an::V,касьтывны,вспомнить
1082,vergessen::V,вунӧтны,забыть
1083,messen::V,меряйтны,мерить
1084,zählen::V,лыддьыны,считать
1085,rechnen::V,лыддьыны,считать
1086,lesen::V,лыддьӧтны,читать
1087,zeichnen::V,гижмавны,рисовать
1088,schreiben::V,гижны,писать
1089,besitzen::V,лоны,иметь
1090,kaufen::V,небны,купить
1091,verkaufen::V,вузавны,продать
1092,bezahlen::V,вештыны,заплатить
1093,zahlen::V,вештыны,платить
1094,ertragen::V,терпитны,вытерпеть
1095,Insel::N,,остров
1096,Menge::N,,количество
1097,Gewalt::N,,насилие
1098,Alter::N,,возраст
1099,richtig::A,,правильный
1100,wahr::A,,настоящий
1101,berühmt::A,,знаменитый
1102,allein::ADV,,один
1103,rennen::V,,бегать
1104,malen::V,,рисовать
1105,beherrschen::V,,владеть
