,Concept_ID,hu,lv
1613,allein::ADV,egyedül,viens pats
1614,auf einmal::ADV,egyszerre,ӧтпырйӧ
1615,auf einmal::ADV,egyszerre,reizē
1616,zusammen::ADV,együtt,тшӧтш
1617,zusammen::ADV,együtt,kopā
1618,zusammen::ADV,együtt,vienviet
1619,zusammen::ADV,összesen,тшӧтш
1620,zusammen::ADV,összesen,kopā
1621,zusammen::ADV,összesen,vienviet
1622,lange::ADV,sokáig,дыр
1623,lange::ADV,sokáig,ilgi
1624,lange::ADV,hosszan,дыр
1625,lange::ADV,hosszan,ilgi
1626,plötzlich::ADV,hirtelen,друг
1627,plötzlich::ADV,hirtelen,pēkšņi
1628,plötzlich::ADV,egyszerre,друг
1629,plötzlich::ADV,egyszerre,pēkšņi
1630,sofort::ADV,rögtön,дзик пыр
1631,sofort::ADV,rögtön,tūlīt
1632,sofort::ADV,tüstént,дзик пыр
1633,sofort::ADV,tüstént,tūlīt
1634,später::ADV,későn,сэсся
1635,später::ADV,későn,vēlāk
1636,jetzt::ADV,most,ӧні
1637,jetzt::ADV,most,tagad
1638,heute::ADV,ma,талун
1639,heute::ADV,ma,šodien
1640,morgen::ADV,holnap,аски
1641,morgen::ADV,holnap,rīt
1642,bald::ADV,majd,регыд
1643,bald::ADV,majd,drīz
1644,bald::ADV,nemsokára,регыд
1645,bald::ADV,nemsokára,drīz
1646,dann::ADV,akkor,бӧрын
1647,dann::ADV,akkor,бӧрти
1648,dann::ADV,akkor,tad
1649,gestern::ADV,tegnap,тӧнлун
1650,gestern::ADV,tegnap,vakar
1651,einst::ADV,hajdan,ӧтчыд
1652,einst::ADV,hajdan,ӧтпыр
1653,einst::ADV,hajdan,citreiz
1654,damals::ADV,akkor,сэки
1655,damals::ADV,akkor,toreiz
1656,damals::ADV,akkoriban,сэки
1657,damals::ADV,akkoriban,toreiz
1658,danach::ADV,azután,сэсся
1659,danach::ADV,azután,pēc tam
1660,vorher::ADV,előbb,войдӧр
1661,vorher::ADV,előbb,iepriekš
1662,vorher::ADV,előbb,pirms tam
1663,zuerst::ADV,először,войдӧр
1664,zuerst::ADV,először,vis'pirms
1665,einmal::ADV,egyszer,ӧтчыдысь
1666,einmal::ADV,egyszer,reiz
1667,einmal::ADV,egyszer,vienreiz
1668,manchmal::ADV,néha,корсюрӧ
1669,manchmal::ADV,néha,dažkārt
1670,manchmal::ADV,olykor,корсюрӧ
1671,manchmal::ADV,olykor,dažkārt
1672,oft::ADV,sokszor,тшӧкыда
1673,oft::ADV,sokszor,bieži
1674,immer::ADV,mindig,век
1675,immer::ADV,mindig,allaž
1676,immer::ADV,mindig,vien'mēr
1677,niemals::ADV,sohasem,оз некор
1678,niemals::ADV,sohasem,nemūžam
1679,hier::ADV,itt,со
1680,hier::ADV,itt,тонӧ
1681,hier::ADV,itt,te
1682,hier::ADV,itt,šeit
1683,hierhin::ADV,erre,татчӧ
1684,hierhin::ADV,erre,талань
1685,hierhin::ADV,erre,šurp
1686,hierhin::ADV,erre,uz šejieni
1687,von hier::ADV,innen,тасянь
1688,von hier::ADV,innen,no šejienes
1689,dort::ADV,ott,сэні
1690,dort::ADV,ott,tur
1691,dorthin::ADV,oda,сэтчӧ
1692,dorthin::ADV,oda,turp
1693,dorthin::ADV,oda,uz turieni
1694,geradeaus::ADV,egyenesen,веськыда
1695,geradeaus::ADV,egyenesen,taisni uz priekšu
1696,vorwärts::ADV,előre,водзӧ
1697,vorwärts::ADV,előre,uz priekšu
1698,rückwärts::ADV,hátrafelé,бӧрӧ
1699,rückwärts::ADV,hátrafelé,atmuguriski
1700,zurück::ADV,hátra,бӧр
1701,zurück::ADV,hátra,atpakāļ
1702,zurück::ADV,vissza,бӧр
1703,zurück::ADV,vissza,atpakāļ
1704,unten::ADV,alul,улын
1705,unten::ADV,alul,уліын
1706,unten::ADV,alul,lejā
1707,unten::ADV,alul,apakšā
1708,hinab::ADV,le,улӧ
1709,hinab::ADV,le,увлан
1710,hinab::ADV,le,uz leju
1711,hinab::ADV,lefelé,улӧ
1712,hinab::ADV,lefelé,увлан
1713,hinab::ADV,lefelé,uz leju
1714,oben::ADV,fenn,вылын
1715,oben::ADV,fenn,выліын
1716,oben::ADV,fenn,virsū
1717,oben::ADV,felül,вылын
1718,oben::ADV,felül,выліын
1719,oben::ADV,felül,virsū
1720,hinauf::ADV,fel,выліӧ
1721,hinauf::ADV,fel,augšā
1722,hinauf::ADV,fel,uz augšu
1723,hinauf::ADV,felfelé,выліӧ
1724,hinauf::ADV,felfelé,augšā
1725,hinauf::ADV,felfelé,uz augšu
1726,überall::ADV,mindenütt,быдлаын
1727,überall::ADV,mindenütt,visur
1728,nicht::ADV,nem,oз
1729,nicht::ADV,nem,ne
1730,ein wenig::ADV,egy kicsit,неуна
1731,ein wenig::ADV,egy kicsit,drusku
1732,kaum::ADV,alig,мырдэм
1733,kaum::ADV,alig,diezin vai
1734,sehr::ADV,nagyon,зэв
1735,sehr::ADV,nagyon,ļoti
1736,sehr::ADV,nagyon,gaužām
1737,so::ADV,úgy,тадз
1738,so::ADV,úgy,сідз
1739,so::ADV,úgy,tā
1740,so::ADV,úgy,tik
1741,noch::ADV,még,на
1742,noch::ADV,még,нӧшта
1743,noch::ADV,még,vēl
1744,nur::ADV,csak,куш
1745,nur::ADV,csak,сӧмын
1746,nur::ADV,csak,vien
1747,nur::ADV,csak,tikai
1748,nur::ADV,csupán,куш
1749,nur::ADV,csupán,сӧмын
1750,nur::ADV,csupán,vien
1751,nur::ADV,csupán,tikai
1752,schon::ADV,már,нин
1753,schon::ADV,már,jau
1754,wieder::ADV,ismét,бара
1755,wieder::ADV,ismét,atkal
1756,wieder::ADV,megint,бара
1757,wieder::ADV,megint,atkal
1758,vergebens::ADV,hiába,весьшӧрӧ
1759,vergebens::ADV,hiába,velti
1760,vor::PRP,előtt,водзын
1761,vor::PRP,előtt,priekš
1762,hinter::PRP,mögött,бӧрнын
1763,hinter::PRP,mögött,aiz
1764,unter::PRP,alatt,улын
1765,unter::PRP,alatt,zem
1766,durch::PRP,át,пыр
1767,durch::PRP,át,пырыс
1768,durch::PRP,át,caur
1769,durch::PRP,át,cauri
1770,durch::PRP,keresztül,пыр
1771,durch::PRP,keresztül,пырыс
1772,durch::PRP,keresztül,caur
1773,durch::PRP,keresztül,cauri
1774,neben::PRP,mellett,бердын
1775,neben::PRP,mellett,līdzās
1776,zwischen::PRP,között,костын
1777,zwischen::PRP,között,starp
1778,wegen::PRP,miatt,вӧсна
1779,wegen::PRP,miatt,pēc
1780,wegen::PRP,végett,вӧсна
1781,wegen::PRP,végett,pēc
1782,dies::PRN,ez,тайӧ
1783,dies::PRN,ez,šis
1784,das::PRN,az,ciйö
1785,das::PRN,az,tas
1786,alles::PRN,minden,став
1787,alles::PRN,minden,viss
1788,ich::PRN,én,ме
1789,ich::PRN,én,es
1790,du::PRN,te,тэ
1791,du::PRN,te,tu
1792,er::PRN,ő,сійӧ
1793,er::PRN,ő,viņš
1794,wir::PRN,mi,ми
1795,wir::PRN,mi,mēs
1796,ihr::PRN,ti,тi
1797,ihr::PRN,ti,jūs
1798,sie::PRN,ők,найö
1799,sie::PRN,ők,viņi
1800,sie::PRN,ők,viņas
1801,was::FPRN,mi,мый
1802,was::FPRN,mi,kas
1803,wer::FPRN,ki,код
1804,wer::FPRN,ki,kas
1805,wo::FADV,hol,кыті
1806,wo::FADV,hol,kur
1807,wohin::FADV,hova,кытчӧ
1808,wohin::FADV,hova,kurp
1809,wohin::FADV,hova,uz kurieni
1810,wie::FADV,hogy,кыдзи
1811,wie::FADV,hogy,kā
1812,wie::FADV,hogyan,кыдзи
1813,wie::FADV,hogyan,kā
1814,warum::FADV,miért,мыйла
1815,warum::FADV,miért,kāpēc
1816,wieviel::FNUM,hány,кымын
1817,wieviel::FNUM,hány,cik
1818,wieviel::FNUM,mennyi,кымын
1819,wieviel::FNUM,mennyi,cik
1820,eins::NUM,egy,ӧтик
1821,eins::NUM,egy,viens
1822,zwei::NUM,kettő,кык
1823,zwei::NUM,kettő,divi
1824,drei::NUM,három,куим
1825,drei::NUM,három,trīs
1826,vier::NUM,négy,нель
1827,vier::NUM,négy,četri
1828,fünf::NUM,öt,вит
1829,fünf::NUM,öt,pieci
1830,sechs::NUM,hat,квайт
1831,sechs::NUM,hat,seši
1832,sieben::NUM,hét,сизим
1833,sieben::NUM,hét,septiņi
1834,acht::NUM,nyolc,кӧкъямыс
1835,acht::NUM,nyolc,astoņi
1836,neun::NUM,kilenc,ӧкмыс
1837,neun::NUM,kilenc,deviņi
1838,zehn::NUM,tíz,дас
1839,zehn::NUM,tíz,desmit
1840,elf::NUM,tizenegy,дас ӧтик
1841,elf::NUM,tizenegy,vienpadsmit
1842,zwölf::NUM,tizenkettő,дас кык
1843,zwölf::NUM,tizenkettő,divpadsmit
1844,zwanzig::NUM,húsz,кызь
1845,zwanzig::NUM,húsz,divdesmit
1846,dreißig::NUM,harminc,комын
1847,dreißig::NUM,harminc,trīsdesmit
1848,vierzig::NUM,negyven,нелямын
1849,vierzig::NUM,negyven,četrdesmit
1850,fünfzig::NUM,ötven,ветымын
1851,fünfzig::NUM,ötven,piecdesmit
1852,sechzig::NUM,hatvan,квайтымын
1853,sechzig::NUM,hatvan,sešdesmit
1854,siebzig::NUM,hetven,сизимдас
1855,siebzig::NUM,hetven,septiņdesmit
1856,achtzig::NUM,nyolcvan,кӧкъямысдас
1857,achtzig::NUM,nyolcvan,astoņdesmit
1858,neunzig::NUM,kilencven,ӧкмысдас
1859,neunzig::NUM,kilencven,deviņdesmit
1860,hundert::NUM,száz,сё
1861,hundert::NUM,száz,simt
1862,tausend::NUM,ezer,сюрс
1863,tausend::NUM,ezer,tūkstoš
1864,und::CNJ,és,и
1865,und::CNJ,és,un
1866,und::CNJ,meg,и
1867,und::CNJ,meg,un
1868,oder::CNJ,vagy,либӧ
1869,oder::CNJ,vagy,jeb
1870,stehen::V,áll,сулавны
1871,stehen::V,áll,stāvēt
1872,sitzen::V,ül,пукавны
1873,sitzen::V,ül,sēdēt
1874,liegen::V,fekszik,куйлыны
1875,liegen::V,fekszik,gulēt
1876,hängen::V,függ,ӧшавны
1877,hängen::V,függ,karāties
1878,werden::V,lesz,лоны
1879,werden::V,lesz,tapt
1880,passieren::V,történik,лоны
1881,passieren::V,történik,notikt
1882,beginnen::V,kezdődik,кутчысьны
1883,beginnen::V,kezdődik,кутны
1884,beginnen::V,kezdődik,sākties
1885,enden::V,végződik,помасьны
1886,enden::V,végződik,beigties
1887,enden::V,befejeződik,помасьны
1888,enden::V,befejeződik,beigties
1889,wechseln::V,változik,вежсьыны
1890,wechseln::V,változik,mainīties
1891,aufgehen[Sonne]::V,kel,петны
1892,aufgehen[Sonne]::V,kel,lēkt
1893,aufgehen[Sonne]::V,kel,uzlēkt
1894,untergehen[Sonne]::V,lemegy,пуксьыны
1895,untergehen[Sonne]::V,lemegy,noiet
1896,untergehen[Sonne]::V,lemegy,rietēt
1897,scheinen[Sonne]::V,süt,югъявны
1898,scheinen[Sonne]::V,süt,югвидзны
1899,scheinen[Sonne]::V,süt,spīdēt
1900,donnern::V,dörög,гымавны
1901,donnern::V,dörög,dārdēt
1902,wehen::V,fúj,пӧльтны
1903,wehen::V,fúj,pūst
1904,strömen::V,áramlik,киссьыны
1905,strömen::V,áramlik,līt
1906,strömen::V,áramlik,plūst
1907,fließen::V,folyik,визувтны
1908,fließen::V,folyik,tecēt
1909,sich drehen::V,forog,бергавны
1910,sich drehen::V,forog,grozīties
1911,schwanken::V,inog,легны
1912,schwanken::V,inog,лайкъявны
1913,schwanken::V,inog,līgoties
1914,schwanken::V,inog,grīļoties
1915,schwanken::V,ingadozik,легны
1916,schwanken::V,ingadozik,лайкъявны
1917,schwanken::V,ingadozik,līgoties
1918,schwanken::V,ingadozik,grīļoties
1919,schwingen::V,leng,лайкъявны
1920,schwingen::V,leng,люллявны
1921,schwingen::V,leng,vēzēties
1922,fallen::V,esik,усьны
1923,fallen::V,esik,krist
1924,brennen::V,ég,сотчыны
1925,brennen::V,ég,degt
1926,rauchen::V,füstöl,тшынӧдны
1927,rauchen::V,füstöl,dūmot
1928,regnen::V,esik,зэрны
1929,regnen::V,esik,līt
1930,gefrieren::V,megfagy,кынмыны
1931,gefrieren::V,megfagy,sasalt
1932,tauen::V,olvad,сывны
1933,tauen::V,olvad,kust
1934,schmelzen::V,olvad,сывны
1935,schmelzen::V,olvad,kust
1936,schmelzen::V,olvad,nokust
1937,schmelzen::V,elolvad,сывны
1938,schmelzen::V,elolvad,kust
1939,schmelzen::V,elolvad,nokust
1940,trocknen::V,szárad,косьмыны
1941,trocknen::V,szárad,žūt
1942,trocknen::V,szárad,kaltēties
1943,sieden::V,forr,пуны
1944,sieden::V,forr,virt
1945,sieden::V,forr,vārīties
1946,faulen::V,rothad,сісьмыны
1947,faulen::V,rothad,pūt
1948,faulen::V,rothad,trudēt
1949,verfaulen::V,elrothad,сісьмыны
1950,verfaulen::V,elrothad,sapūt
1951,verfaulen::V,elrothad,satrūdēt
1952,verfaulen::V,megrothad,сісьмыны
1953,verfaulen::V,megrothad,sapūt
1954,verfaulen::V,megrothad,satrūdēt
1955,reißen::V,szakad,орны
1956,reißen::V,szakad,plīst
1957,reißen::V,szakad,satrūkt
1958,versinken::V,süllyed,вӧйны
1959,versinken::V,süllyed,grimt
1960,versinken::V,süllyed,nogrimt
1961,versinken::V,elsüllyed,вӧйны
1962,versinken::V,elsüllyed,grimt
1963,versinken::V,elsüllyed,nogrimt
1964,vergehen::V,múlik,кольны
1965,vergehen::V,múlik,ордйыны
1966,vergehen::V,múlik,paiet
1967,vergehen::V,elmúlik,кольны
1968,vergehen::V,elmúlik,ордйыны
1969,vergehen::V,elmúlik,paiet
1970,erscheinen::V,feltűnik,петкӧдчыны
1971,erscheinen::V,feltűnik,parādīties
1972,erscheinen::V,megjelenik,петкӧдчыны
1973,erscheinen::V,megjelenik,parādīties
1974,verschwinden::V,letűnik,бырны
1975,verschwinden::V,letűnik,nozust
1976,sinken::V,süllyed,вӧйны
1977,sinken::V,süllyed,kristies
1978,abnehmen::V,apad,чинны
1979,abnehmen::V,apad,noplakt
1980,abnehmen::V,apad,mazināties
1981,abnehmen::V,csökken,чинны
1982,abnehmen::V,csökken,noplakt
1983,abnehmen::V,csökken,mazināties
1984,zunehmen::V,növekszik,содны
1985,zunehmen::V,növekszik,ыдждыны
1986,zunehmen::V,növekszik,pieaugt
1987,zunehmen::V,növekszik,pieņemties
1988,zunehmen::V,gyarapszik,содны
1989,zunehmen::V,gyarapszik,ыдждыны
1990,zunehmen::V,gyarapszik,pieaugt
1991,zunehmen::V,gyarapszik,pieņemties
1992,steigen::V,emelkedik,лыбны
1993,steigen::V,emelkedik,kāpt
1994,wachsen::V,nő,быдмыны
1995,wachsen::V,nő,augt
1996,wachsen::V,terem,быдмыны
1997,wachsen::V,terem,augt
1998,wachsen::V,növekszik,быдмыны
1999,wachsen::V,növekszik,augt
2000,glänzen::V,ragyog,югъявны
2001,glänzen::V,ragyog,дзирдавны
2002,glänzen::V,ragyog,zaigot
2003,glänzen::V,ragyog,laistīties
2004,glänzen::V,fénylik,югъявны
2005,glänzen::V,fénylik,дзирдавны
2006,glänzen::V,fénylik,zaigot
2007,glänzen::V,fénylik,laistīties
2008,funkeln::V,csillog,югъявны
2009,funkeln::V,csillog,дзирдавны
2010,funkeln::V,csillog,mirdzēt
2011,funkeln::V,csillog,dzirkstēt
2012,funkeln::V,tündöklik,югъявны
2013,funkeln::V,tündöklik,дзирдавны
2014,funkeln::V,tündöklik,mirdzēt
2015,funkeln::V,tündöklik,dzirkstēt
2016,lärmen::V,lármázik,жувгыны
2017,lärmen::V,lármázik,ыугыны
2018,lärmen::V,lármázik,шумитны
2019,lärmen::V,lármázik,ālēties
2020,lärmen::V,lármázik,trokšņot
2021,läuten::V,cseng,жургыны
2022,läuten::V,cseng,zvanīt
2023,klingeln::V,csenget,звӧнитны
2024,klingeln::V,csenget,zvanīt
2025,klirren::V,csörömpöl,гольскöдчыны
2026,klirren::V,csörömpöl,tinkšķēt
2027,klirren::V,csörömpöl,džinkstēt
2028,brausen::V,zúg,буавны
2029,brausen::V,zúg,krākt
2030,brausen::V,zúg,brāzmot
2031,brausen::V,morajlik,буавны
2032,brausen::V,morajlik,krākt
2033,brausen::V,morajlik,brāzmot
2034,rauschen::V,zúg,кышакывны
2035,rauschen::V,zúg,šalkt
2036,klingen::V,hangzik,шыавны
2037,klingen::V,hangzik,юргыны
2038,klingen::V,hangzik,skanēt
2039,klingen::V,hangzik,izklausīties
2040,bellen::V,ugat,увтны
2041,bellen::V,ugat,riet
2042,heulen::V,bőg,омлявны
2043,heulen::V,bőg,вурзавны
2044,heulen::V,bőg,kaukt
2045,heulen::V,bőg,gaudot
2046,heulen::V,üvölt,омлявны
2047,heulen::V,üvölt,вурзавны
2048,heulen::V,üvölt,kaukt
2049,heulen::V,üvölt,gaudot
2050,blasen::V,fúj,пӧльтны
2051,blasen::V,fúj,pūst
2052,pfeifen::V,fütyül,шутьлявны
2053,pfeifen::V,fütyül,svilpt
2054,pfeifen::V,fütyül,svilpot
2055,schreien::V,kiált,горзыны
2056,schreien::V,kiált,brēkt
2057,schreien::V,kiált,kliegt
2058,schreien::V,kiabál,горзыны
2059,schreien::V,kiabál,brēkt
2060,schreien::V,kiabál,kliegt
2061,stöhnen::V,nyög,ымзыны
2062,stöhnen::V,nyög,vaidēt
2063,zittern::V,remeg,тіравны
2064,zittern::V,remeg,drebēt
2065,zittern::V,reszket,тіравны
2066,zittern::V,reszket,drebēt
2067,leben::V,él,овны
2068,leben::V,él,dzīvot
2069,geboren werden::V,születik,чужны
2070,geboren werden::V,születik,dzimt
2071,atmen::V,lélegzik,кашкыны
2072,atmen::V,lélegzik,пошиктыны
2073,atmen::V,lélegzik,elpot
2074,trinken::V,iszik,юны
2075,trinken::V,iszik,dzert
2076,essen::V,eszik,сёйны
2077,essen::V,eszik,ēst
2078,schlucken::V,nyel,ньылавны
2079,schlucken::V,nyel,rīt
2080,müde werden::V,elfárad,мудзны
2081,müde werden::V,elfárad,nokust
2082,müde werden::V,kifárad,мудзны
2083,müde werden::V,kifárad,nokust
2084,einschlafen::V,elalszik,ланьтны
2085,einschlafen::V,elalszik,унмовсьны
2086,einschlafen::V,elalszik,iemigt
2087,einschlafen::V,elalszik,aizmigt
2088,schlafen::V,alszik,узьны
2089,schlafen::V,alszik,gulēt
2090,aufwachen::V,felébred,садьмыны
2091,aufwachen::V,felébred,mosties
2092,aufstehen::V,felkel,чеччыны
2093,aufstehen::V,felkel,celties
2094,sich erholen::V,pihen,шойччыны
2095,sich erholen::V,pihen,atžirgt
2096,sich erholen::V,pihen,atpūsties
2097,krank werden::V,megbetegedik,висьмыны
2098,krank werden::V,megbetegedik,sasirgt
2099,krank werden::V,belebetegszik,висьмыны
2100,krank werden::V,belebetegszik,sasirgt
2101,krank sein::V,betegeskedik,висьны
2102,krank sein::V,betegeskedik,slimot
2103,schmerzen::V,fáj,висьны
2104,schmerzen::V,fáj,sāpēt
2105,schmerzen::V,fáj,smelgt
2106,husten::V,köhög,кызны
2107,husten::V,köhög,klepot
2108,genesen::V,meggyógyul,бурдны
2109,genesen::V,meggyógyul,veseļoties
2110,sterben::V,hal,кувны
2111,sterben::V,hal,mirt
2112,sterben::V,hal,nomirt
2113,umkommen::V,elpusztul,кувны
2114,umkommen::V,elpusztul,apsprāgt
2115,umkommen::V,elpusztul,aiziet bojā
2116,sich bewegen::V,mozog,вӧрзьыны
2117,sich bewegen::V,mozog,virzīties
2118,sich rühren::V,mozdul,вӧрны
2119,sich rühren::V,mozdul,вӧрӧдчыны
2120,sich rühren::V,mozdul,sagrozīties
2121,sich erheben::V,feláll,сувтны
2122,sich erheben::V,feláll,piecelties
2123,sich erheben::V,felemelkedik,сувтны
2124,sich erheben::V,felemelkedik,piecelties
2125,sich setzen::V,ül,пуксьыны
2126,sich setzen::V,ül,sēsties
2127,sich setzen::V,leül,пуксьыны
2128,sich setzen::V,leül,sēsties
2129,hinfallen::V,bukik,усьны
2130,hinfallen::V,bukik,sabirt
2131,hinfallen::V,bukik,pakrist
2132,hinfallen::V,elesik,усьны
2133,hinfallen::V,elesik,sabirt
2134,hinfallen::V,elesik,pakrist
2135,laufen::V,jár,мyнны
2136,laufen::V,jár,iet
2137,laufen::V,jár,skraidīt
2138,schreiten::V,lép,восьлавны
2139,schreiten::V,lép,soļot
2140,spazierengehen::V,sétál,гуляйтны
2141,spazierengehen::V,sétál,staigāt
2142,spazierengehen::V,sétál,pastaigāties
2143,eilen::V,siet,тэрмасьны
2144,eilen::V,siet,traukt
2145,sich beeilen::V,siet,тэрмасьны
2146,sich beeilen::V,siet,steigties
2147,sich beeilen::V,siet,pasteigties
2148,sausen::V,robog,тӧвзьыны
2149,sausen::V,robog,drāzt
2150,sausen::V,robog,brāzties
2151,rennen::V,fut,котӧртны
2152,rennen::V,fut,skriet
2153,rennen::V,szalad,котӧртны
2154,rennen::V,szalad,skriet
2155,springen::V,ugrik,чеччавны
2156,springen::V,ugrik,lēkt
2157,klettern::V,kúszik,кышасьны
2158,klettern::V,kúszik,кавшасьны
2159,klettern::V,kúszik,kāpt
2160,klettern::V,kúszik,rāpties
2161,schaukeln::V,hintázik,гычасьны
2162,schaukeln::V,hintázik,šūpoties
2163,schaukeln::V,hintázik,zvalstīties
2164,kriechen::V,kúszik,кыссьыны
2165,kriechen::V,kúszik,līst
2166,kriechen::V,kúszik,rāpot
2167,schwimmen::V,úszik,уявны
2168,schwimmen::V,úszik,peldēt
2169,tauchen::V,merül,сунавны
2170,tauchen::V,merül,gremdēties
2171,rudern::V,evez,пелысасьны
2172,rudern::V,evez,airēt
2173,rudern::V,evez,irties
2174,fahren::V,jár,мунны
2175,fahren::V,jár,braukt
2176,fahren::V,megy,мунны
2177,fahren::V,megy,braukt
2178,fahren::V,utazik,мунны
2179,fahren::V,utazik,braukt
2180,fliegen::V,száll,лэбны
2181,fliegen::V,száll,lidot
2182,fliegen::V,száll,laisties
2183,gehen::V,megy,мyнны
2184,gehen::V,megy,iet
2185,weggehen::V,elmegy,мунавны
2186,weggehen::V,elmegy,aiziet
2187,abfahren::V,indul,мӧдӧдчыны
2188,abfahren::V,indul,atiet
2189,abfahren::V,indul,aizbraukt
2190,anhalten::V,megáll,джӧмдыны
2191,anhalten::V,megáll,apstāties
2192,hineingehen::V,bemegy,пырны
2193,hineingehen::V,bemegy,ieiet
2194,eintreten::V,belép,пырны
2195,eintreten::V,belép,ienākt
2196,kommen::V,jön,воны
2197,kommen::V,jön,локны
2198,kommen::V,jön,nākt
2199,ankommen::V,érkezik,воны
2200,ankommen::V,érkezik,локны
2201,ankommen::V,érkezik,nonākt
2202,ankommen::V,érkezik,ierasties
2203,ankommen::V,megérkezik,воны
2204,ankommen::V,megérkezik,локны
2205,ankommen::V,megérkezik,nonākt
2206,ankommen::V,megérkezik,ierasties
2207,zurückkommen::V,visszajön,косны
2208,zurückkommen::V,visszajön,бергӧдчыны
2209,zurückkommen::V,visszajön,atgriezties
2210,bleiben::V,marad,кольны
2211,bleiben::V,marad,palikt
2212,bleiben::V,megmarad,кольны
2213,bleiben::V,megmarad,palikt
2214,warten::V,vár,виччысьны
2215,warten::V,vár,gaidīt
2216,warten::V,várakozik,виччысьны
2217,warten::V,várakozik,gaidīt
2218,erwarten::V,vár,виччысьны
2219,erwarten::V,vár,sagaidīt
2220,erwarten::V,megvár,виччысьны
2221,erwarten::V,megvár,sagaidīt
2222,suchen::V,kutat,корсьны
2223,suchen::V,kutat,meklēt
2224,finden::V,talál,казявны
2225,finden::V,talál,rast
2226,finden::V,talál,atrast
2227,versuchen::V,megpróbál,заводитчывны
2228,versuchen::V,megpróbál,mēģināt
2229,versuchen::V,megkísérel,заводитчывны
2230,versuchen::V,megkísérel,mēģināt
2231,vorbereiten::V,előkészít,дасьтыны
2232,vorbereiten::V,előkészít,gatavot
2233,vorbereiten::V,előkészít,sagatavot
2234,lieben::V,szeret,радейтны
2235,lieben::V,szeret,mīlēt
2236,mögen::V,szeret,радейтны
2237,mögen::V,szeret,gribēties
2238,lachen::V,nevet,серавны
2239,lachen::V,nevet,серавлыны
2240,lachen::V,nevet,smiet
2241,lachen::V,nevet,smieties
2242,rühren::V,mozdít,нормӧдны
2243,rühren::V,mozdít,aizgrābt
2244,weinen::V,sír,бӧрдны
2245,weinen::V,sír,raudāt
2246,schimpfen::V,szid,видчыны
2247,schimpfen::V,szid,rāties
2248,schimpfen::V,szid,lamāties
2249,schimpfen::V,szitkozódik,видчыны
2250,schimpfen::V,szitkozódik,rāties
2251,schimpfen::V,szitkozódik,lamāties
2252,sich ärgern::V,mérgelődik,скӧравны
2253,sich ärgern::V,mérgelődik,īgt
2254,sich ärgern::V,mérgelődik,pukoties
2255,sich ärgern::V,mérgelődik,dusmoties
2256,sich ärgern::V,bosszankodik,скӧравны
2257,sich ärgern::V,bosszankodik,īgt
2258,sich ärgern::V,bosszankodik,pukoties
2259,sich ärgern::V,bosszankodik,dusmoties
2260,sich fürchten::V,fél,повны
2261,sich fürchten::V,fél,bīties
2262,sich fürchten::V,fél,baidīties
2263,sich fürchten::V,retteg,повны
2264,sich fürchten::V,retteg,bīties
2265,sich fürchten::V,retteg,baidīties
2266,fürchten::V,fél,повны
2267,fürchten::V,fél,baidīties no
2268,fliehen::V,menekül,пышйыны
2269,fliehen::V,menekül,bēgt
2270,flüchten::V,elmenekül,пышйыны
2271,flüchten::V,elmenekül,aizbēgt
2272,sehen::V,néz,аддзыны
2273,sehen::V,néz,redzēt
2274,anschauen::V,megnéz,видзӧдны
2275,anschauen::V,megnéz,paraudzīties
2276,ansehen::V,néz,видзӧдны
2277,ansehen::V,néz,aplūkot
2278,ansehen::V,ránéz,видзӧдны
2279,ansehen::V,ránéz,aplūkot
2280,ansehen::V,megnéz,видзӧдны
2281,ansehen::V,megnéz,aplūkot
2282,hören::V,hall,кывны
2283,hören::V,hall,dzirdēt
2284,zuhören::V,hallgat,кывзыны
2285,zuhören::V,hallgat,klausīties
2286,zuhören::V,meghallgat,кывзыны
2287,zuhören::V,meghallgat,klausīties
2288,probieren::V,kóstol,видлыны
2289,probieren::V,kóstol,nogaršot
2290,probieren::V,megkóstol,видлыны
2291,probieren::V,megkóstol,nogaršot
2292,riechen::V,szagol,чушкыны
2293,riechen::V,szagol,ost
2294,riechen::V,szagol,ostīt
2295,fühlen::V,érez,вежӧртны
2296,fühlen::V,érez,гӧгӧрвоны
2297,fühlen::V,érez,just
2298,fühlen::V,érez,izjust
2299,scheinen::V,tűnik,кажитчыны
2300,scheinen::V,tűnik,šķist
2301,scheinen::V,tűnik,likties
2302,scheinen::V,látszik,кажитчыны
2303,scheinen::V,látszik,šķist
2304,scheinen::V,látszik,likties
2305,zu sehen sein::V,mutatkozik,тыдавны
2306,zu sehen sein::V,mutatkozik,parādīties
2307,vernehmen::V,hall,кывны
2308,vernehmen::V,hall,saklausīt
2309,frieren::V,fázik,кынмыны
2310,frieren::V,fázik,salt
2311,tun::V,csinál,керны
2312,tun::V,csinál,darīt
2313,tun::V,cselekszik,керны
2314,tun::V,cselekszik,darīt
2315,können::V,tud,кужны
2316,können::V,tud,prast
2317,wollen::V,akar,кӧсйыны
2318,wollen::V,akar,gribēt
2319,anfangen::V,kezd,заводитны
2320,anfangen::V,kezd,пондыны
2321,anfangen::V,kezd,sākt
2322,anfangen::V,kezd,iesākt
2323,beenden::V,befejez,помавны
2324,beenden::V,befejez,beigt
2325,beenden::V,befejez,pabeigt
2326,aufhören::V,megszűnik,дугӧдны
2327,aufhören::V,megszűnik,pārtraukt
