,Concept_ID,sah,pl
765,schon::ADV,бэлиэр,już
766,wieder::ADV,эмиэ,znów
767,wieder::ADV,эмиэ,znowu
768,vergebens::ADV,таак,na próżno
769,vor::PRP,иннигэр,przed
770,hinter::PRP,кэлин,za
771,unter::PRP,-ҕа,pod
772,unter::PRP,оһох түгэҕэ,pod
773,durch::PRP,курдары,przez
774,neben::PRP,аттыгар,obok
775,zwischen::PRP,ыккардынан,między
776,wegen::PRP,уҥуортан,z powodu
777,dies::PRN,ити,to
778,dies::PRN,бу,to
779,das::PRN,били,to
780,alles::PRN,барыта,wszystko
781,ich::PRN,мин,ja
782,du::PRN,эн,ty
783,er::PRN,кнни,on
784,wir::PRN,биһиги,my
785,ihr::PRN,эһиги,wy
786,sie::PRN,кинилэр,oni
787,was::FPRN,туох,co
788,wer::FPRN,ким,kto
789,wo::FADV,ханна,gdzie
790,wohin::FADV,ханна,dokąd
791,wie::FADV,хайдах,jak
792,warum::FADV,тоҕо,dlaczego
793,wieviel::FNUM,төһө,ile
794,eins::NUM,биир,jeden
795,zwei::NUM,икки,dwa
796,drei::NUM,үс,trzy
797,vier::NUM,түөрт,cztery
798,fünf::NUM,биэс,pięć
799,sechs::NUM,алта,sześć
800,sieben::NUM,сэттэ,siedem
801,acht::NUM,аҕыс,osiem
802,neun::NUM,тоҕус,dziewięć
803,zehn::NUM,уон,dziesięć
804,elf::NUM,уон биир,jedenaście
805,zwölf::NUM,уон икки,dwanaście
806,zwanzig::NUM,сүүрбэ,dwadzieścia
807,dreißig::NUM,отут,trzydzieści
808,vierzig::NUM,түөрт уон,czterdzieści
809,fünfzig::NUM,биэс уон,pięćdziesiąt
810,sechzig::NUM,алта уон,sześćdziesiąt
811,siebzig::NUM,сэттэ уон,siedemdziesiąt
812,achtzig::NUM,аҕыс уон,osiemdziesiąt
813,neunzig::NUM,тоҕус уонус,dziewięćdziesiąt
814,hundert::NUM,сүүс,sto
815,tausend::NUM,тыһыынча,tysiąc
816,und::CNJ,да,i
817,und::CNJ,уонна,i
818,und::CNJ,итиэннэ,i
819,oder::CNJ,эбэтэр,lub
820,oder::CNJ,эбэтэр,albo
821,stehen::V,тур,stać
822,sitzen::V,олор,siedzieć
823,liegen::V,сыт,leżeć
824,hängen::V,санньылый,wisieć
825,werden::V,буол,zostać
826,werden::V,буол,stać się
827,passieren::V,буол,dziać się
828,passieren::V,буол,zdarzyć się
829,beginnen::V,саҕалан,zacząć się
830,enden::V,бүт,kończyć się
831,wechseln::V,уларый,zmienić się
832,aufgehen[Sonne]::V,ой,wzejść
833,untergehen[Sonne]::V,киир,zajść
834,scheinen[Sonne]::V,сырдат,świecić
835,donnern::V,эт,grzmieć
836,wehen::V,үр,wiać
837,strömen::V,кутулун,płynąć
838,strömen::V,кутулун,lać się
839,fließen::V,сүүр,ciec
840,fließen::V,сүүр,płynąć
841,sich drehen::V,эргий,obracać się
842,schwanken::V,биэтэҥнээ,chwiać się
843,schwingen::V,эйэҥнээ,wahać się
844,fallen::V,оҕут,padać
845,brennen::V,умай,palić się
846,rauchen::V,буруолаа,dymić
847,rauchen::V,буруолаа,dymić się
848,regnen::V,самыырдаа,padać
849,gefrieren::V,тоҥ,zamarznąć
850,tauen::V,ир,tajać
851,schmelzen::V,уулун,topnieć
852,trocknen::V,куур,schnąć
853,sieden::V,оргуй,wrzeć
854,sieden::V,оргуй,kipieć
855,faulen::V,сытый,gnić
856,verfaulen::V,сытыйан_хаал,zgnić
857,reißen::V,хайыт,urywać się
858,reißen::V,быһытталан,urywać się
859,versinken::V,тимир,tonąć
860,versinken::V,батылын,tonąć
861,vergehen::V,дьай,przechodzić
862,erscheinen::V,көһүн,zjawiać się
863,verschwinden::V,сүт,zniknąć
864,sinken::V,намтаа,spadać
865,abnehmen::V,аччаа,spadać
866,zunehmen::V,элбээ,wzrosnąć
867,steigen::V,үрдээ,wzrastać
868,wachsen::V,үүн,rosnąć
869,glänzen::V,кылбай,błyszczeć
870,funkeln::V,күлүмнээ,zabłyszczeć
871,funkeln::V,күлүмүрдээ,zabłyszczeć
872,lärmen::V,тыаһаа,hałasować
873,läuten::V,собуоннаа,dzwonić
874,klingeln::V,линкинээ,dzwonić
875,klirren::V,айгырат,brzęczeć
876,brausen::V,сирилээ,huczeć
877,rauschen::V,суугунаа,szumieć
878,rauschen::V,суугунаа,szeleścić
879,klingen::V,доргуй,brzmieć
880,klingen::V,доргуй,dźwięczeć
881,bellen::V,үр,szczekać
882,heulen::V,улуй,wyć
883,blasen::V,үр,dmuchnąć
884,pfeifen::V,иһиир,gwizdać
885,schreien::V,кылан,krzyczeć
886,schreien::V,хаһыытаа,krzyczeć
887,stöhnen::V,ынчыктаа,stękać
888,zittern::V,титирээ,drżeć
889,zittern::V,дьигиһий,drżeć
890,leben::V,олор,żyć
891,geboren werden::V,төрөө,urodzić się
892,atmen::V,тыын,oddychać
893,trinken::V,ис,pić
894,essen::V,аһаа,jeść
895,schlucken::V,ыйыһын,połknąć
896,müde werden::V,сылай,zmęczyć się
897,einschlafen::V,утуйан хаал,zasnąć
898,schlafen::V,утуй,spać
899,schlafen::V,утуйа сыт,spać
900,aufwachen::V,уһугун,obudzić się
901,aufstehen::V,тур,wstać
902,sich erholen::V,сынньан,wypoczywać
903,krank werden::V,ыарый,zachorować
904,krank sein::V,ыарый,chorować
905,krank sein::V,ыарыт,chorować
906,schmerzen::V,ыарыт,boleć
907,husten::V,сөтөлүн,kaszlać
908,genesen::V,көн,wyzdrowieć
909,sterben::V,өл,umrzeć
910,umkommen::V,өл,zginąć
911,umkommen::V,оҕут,zginąć
912,sich bewegen::V,хамсаа,poruszać się
913,sich rühren::V,хамсаа,ruszyć się
914,sich erheben::V,тур,podnieść się
915,sich setzen::V,олор,usiąść
916,hinfallen::V,оҕут,upaść
917,laufen::V,хаам,chodzić
918,schreiten::V,атыллаа,kroczyć
919,spazierengehen::V,дьаарбай,iść na spacer
920,eilen::V,тиэтэй,pospieszać
921,sich beeilen::V,ыксаа,pospieszyć się
922,sausen::V,элээр,pędzić
923,rennen::V,сүүрэкэлээ,biec
924,rennen::V,сүүрэкэлээ,biegać
925,springen::V,ой,skakać
926,springen::V,ыстан,skakać
927,klettern::V,ытын,wspinać się
928,schaukeln::V,эйэҥнээ,huśtać
929,schaukeln::V,эйэҥнээ,kołysać
930,schaukeln::V,биэрэҥнээ,huśtać
931,schaukeln::V,биэрэҥнээ,kołysać
932,kriechen::V,сыыл,pełzać
933,kriechen::V,сыыл,czołgać się
934,schwimmen::V,уһун,pływać
935,schwimmen::V,харбаа,pływać
936,tauchen::V,умус,zanurzać się
937,rudern::V,эрт,wiosłować
938,fahren::V,айаннаа,jechać
939,fliegen::V,көт,latać
940,fliegen::V,көт,lecieć
941,gehen::V,бар,iść
942,weggehen::V,бар,odejść
943,abfahren::V,бар,odjechać
944,anhalten::V,тохтоо,zatrzymać się
945,hineingehen::V,киир,wchodzić
946,eintreten::V,киир,wejść
947,eintreten::V,киир,nastąpić
948,kommen::V,кэл,przyjść
949,ankommen::V,кэл,przybyć
950,ankommen::V,тиий,przybyć
951,zurückkommen::V,төнүн,wrócić
952,bleiben::V,хаал,zostać
953,warten::V,көһүт,czekać
954,erwarten::V,күүт,oczekiwać
955,erwarten::V,көһүт,oczekiwać
956,suchen::V,ирдээ,szukać
957,suchen::V,көрдөө,szukać
958,finden::V,бул,znaleźć
959,versuchen::V,сорун,próbować
960,vorbereiten::V,бэлэмнээ,przygotować
961,lieben::V,таптаа,kochać
962,mögen::V,сөбүл,lubić
963,lachen::V,күл,śmiać się
964,rühren::V,долгут,wzruszyć
965,weinen::V,ытаа,płakać
966,schimpfen::V,үөҕүс,kląć
967,sich ärgern::V,кыыһыр,gniewać się
968,sich ärgern::V,кыйахан,gniewać się
969,sich fürchten::V,куттан,bać się
970,sich fürchten::V,дьиксин,bać się
971,fürchten::V,дьиксин,bać się
972,fürchten::V,куттан,bać się
973,fliehen::V,күрээ,uciekać
974,flüchten::V,күрээ,uciec
975,sehen::V,көр,widzieć
976,sehen::V,көр,zobaczyć
977,anschauen::V,көр,oglądać
978,ansehen::V,көр,popatrzeć na
979,hören::V,бил,słyszeć
980,hören::V,иһит,słyszeć
981,zuhören::V,иһит,słuchać
982,probieren::V,боруобалаан көр,kosztować
983,probieren::V,амсайан көр,kosztować
984,riechen::V,сытырҕаа,wąchać
985,fühlen::V,бил,czuć
986,fühlen::V,бил,odczuwać
987,scheinen::V,көһүн,wydawać się
988,zu sehen sein::V,көһүн,widnieć
989,vernehmen::V,иһит,usłyszeć
990,frieren::V,тоҥ,marznąć
991,frieren::V,үлүй,marznąć
992,tun::V,гын,czynić
993,können::V,кыай,móc
994,können::V,кыай,umieć
995,wollen::V,баҕар,chcieć
996,anfangen::V,саҕалаа,zacząć
997,beenden::V,бүтэр,zakończyć
998,aufhören::V,уурай,przestać
999,gelingen::V,сатан,udać się
1000,geraten::V,баар буолан биэр,udać się
1001,geraten::V,баар буола тус,udać się
1002,geraten::V,буолан таҕыс,udać się
1003,öffnen::V,ас,otworzyć
1004,schließen::V,сап,zamknąć
1005,schließen::V,хатаа,zamknąć
1006,stellen::V,уур,postawić
1007,stellen::V,туруор,postawić
1008,setzen::V,туруор,posadzić
1009,setzen::V,уур,posadzić
1010,legen::V,уур,kłaść
1011,berühren::V,тыыт,dotykać
1012,berühren::V,таарый,dotykać
1013,verbinden::V,кэлгий,łączyć
1014,bedecken::V,бүрүй,przykryć
1015,aufhängen::V,ыйаа,powiesić
1016,anzünden::V,умат,zapalić
1017,aufheben::V,өрө тарт,podnieść
1018,zurücklassen::V,бырах,zostawić
1019,verlieren::V,сүтэр,zgubić
1020,fallen lassen::V,түһэр,upuścić
1021,fallen lassen::V,мүлчү тут,upuścić
1022,machen::V,оҥор,zrobić
1023,machen::V,оҥоһун,zrobić
1024,herstellen::V,оҥор,wytworzyć
1025,bauen::V,тут,budować
1026,reparieren::V,абырахтаа,naprawiać
1027,verbessern::V,тупсар,ulepszyć
1028,ändern::V,уларыт,zmienić
1029,graben::V,хас,kopać
1030,beugen::V,бокут,zagiąć
1031,beugen::V,токурут,zagiąć
1032,beugen::V,бүк баттаа,zagiąć
1033,biegen::V,иэх,zgiąć
1034,biegen::V,өҕүлүннэр,zgiąć
1035,drehen::V,эргит,obracać
1036,drehen::V,эргичит,obracać
1037,wenden::V,эргилин,obrocić
1038,umdrehen::V,түҥнэр,obrocić
1039,heben::V,көтөх,podnosić
1040,hochheben::V,таһаар,podnieść
1041,ergreifen::V,тут,chwycić
1042,halten::V,тут,trzymać
1043,drücken::V,ык,naciskać
1044,schieben::V,ас,pchać
1045,schieben::V,ас,posuwać
1046,kratzen::V,кыһыы,drapać
1047,lecken::V,салаа,lizać
1048,beißen::V,ытыр,kąsać
1049,abreißen::V,быһа тарт,oderwać
1050,abreißen::V,туура тарт,oderwać
1051,abschneiden::V,быс,odciąć
1052,abschneiden::V,быһан ыл,odciąć
1053,abschneiden::V,быһа баттаа,odciąć
1054,binden::V,кэлгий,wiązać
1055,stecken::V,батары ас,wetknąć
1056,brechen::V,тоһут,złamać
1057,klopfen::V,тоҥсуй,pukać
1058,klopfen::V,тоҥсуй,stukać
1059,hauen::V,оҕус,bić
1060,kleben::V,силимнээ,kleić
1061,reiben::V,аал,trzeć
1062,streichen::V,сыбаа,smarować
1063,schleifen::V,чочуй,ostrzyć
1064,schneiden::V,быс,ciąć
1065,schneiden::V,быс,krajać
1066,rütteln::V,иэҕэҥнэт,trząść
1067,schütteln::V,сахсый,trząść
1068,schwenken::V,дайбаа,machać
1069,schütten::V,кут,nasypać
1070,füllen::V,толор,napełnić
1071,einwickeln::V,суулаа,zawinąć
1072,tragen::V,ит,nieść
1073,schleppen::V,сос,wlec
1074,ziehen::V,тарт,ciągnąć
1075,aufbewahren::V,уур,przechowywać
1076,aufbewahren::V,харай,przechowywać
1077,werfen::V,бырах,rzucać
1078,fangen::V,хап,łowić
1079,packen::V,тут,chwycić
1080,verstecken::V,саһыар,ukryć
1081,verstecken::V,саһыар,schować
1082,teilen::V,үллэр,podzielić
1083,schicken::V,ыыт,posyłać
1084,bringen::V,аҕал,przynieść
1085,hinzufügen::V,эп,dodać
1086,bekommen::V,ыл,dostać
1087,bekommen::V,булун,dostać
1088,erhalten::V,ыл,otrzymać
1089,nehmen::V,ыл,wziąć
1090,wählen::V,быыбардаа,wybrać
1091,auswählen::V,тал,wybrać
1092,bewahren::V,харай,zachować
1093,behindern::V,мэһэйдээ,utrudnić
1094,behindern::V,мэһэйдээ,przeszkadzać
1095,verderben::V,буорту гын,zepsuć
1096,beschädigen::V,алдьат,uszkodzić
1097,zerbrechen::V,үлтүрүт,złamać
1098,zerreißen::V,хайыта тарт,drzeć
1099,zerreißen::V,хайыта тарт,rozdzierać
1100,zerstören::V,алдьат,zniszczyć
1101,verbrennen::V,уоттаа,spalić
1102,geben::V,биэр,dać
1103,reichen::V,аҕал,podać
1104,schenken::V,бэлэхтээ,darować
1105,versprechen::V,эрэннэр,obiecać
1106,wünschen::V,баҕар,życzyć
1107,loben::V,хайҕаа,chwalić
1108,küssen::V,уураа,całować
1109,wiegen::V,бигээ,kołysać
1110,zudecken::V,сап,przykryć
1111,zudecken::V,бүрүй,przykryć
1112,wecken::V,уһугуннар,zbudzić
1113,zeigen::V,көрдөр,pokazać
1114,führen::V,салай,wieść
1115,führen::V,салай,prowadzić
1116,lehren::V,үөрэт,uczyć
1117,unterrichten::V,үөрэт,nauczać
1118,aufziehen::V,иит,wychować
1119,leiten::V,салай,kierować
1120,antreiben::V,кыһай,popędzić
1121,lassen::V,күһэй,zostawić
1122,einladen::V,ыҥыр,zaprosić
1123,vereinigen::V,холбоо,zjednoczyć
1124,vereinigen::V,түм,zjednoczyć
1125,besuchen::V,сырыт,odwiedzić
1126,besuchen::V,билсэ сырыт,odwiedzić
1127,treffen::V,көрүс,trafić
1128,treffen::V,көрүс,spotkać
1129,sich versammeln::V,мүһүн,zebrać się
1130,sich versammeln::V,мүһүн,zgromadzić się
1131,sich versammeln::V,түмүс,zebrać się
1132,sich versammeln::V,түмүс,zgromadzić się
1133,spielen::V,оонньоо,grać
1134,spielen::V,оонньоо,bawić się
1135,singen::V,ыллаа,śpiewać
1136,tanzen::V,үҥкүүлээ,pląsać
1137,tanzen::V,үҥкүүлээ,tańczyć
1138,sich trennen::V,араҕыс,rozstać się
1139,verlassen::V,хааллар,opuścić
1140,retten::V,өрүһүй,ocalić
1141,retten::V,өрүһүй,uratować
1142,bewachen::V,араҥаччылаа,pilnować
1143,schützen::V,көмүскээ,ochronić
1144,verteidigen::V,көмүскээ,bronić
1145,sich schlagen::V,охсус,pobić się
1146,schießen::V,ытыалаа,strzelać
1147,siegen::V,хот,zwycziężyć
1148,siegen::V,кыай,zwycziężyć
1149,ärgern::V,кыыһырт,gniewać
1150,schlagen::V,оҕус,bić
1151,schlagen::V,оҕус,uderzyć
1152,treten::V,тэп,kopnąć
1153,stechen::V,кэй,ukłuć
1154,stoßen::V,кэп,popchnąć
1155,stoßen::V,үтүрүй,popchnąć
1156,stehlen::V,уор,ukraść
1157,stören::V,мэһэйдээ,zakłócić
1158,stören::V,мэһэйдээ,przeszkodzić
1159,belästigen::V,батар,dokuczać
1160,verbergen::V,кистээ,ukryć
1161,täuschen::V,албыннаа,łudzić
1162,betrügen::V,албыннаа,oszukać
1163,töten::V,өлөр,zabić
1164,wohnen::V,олор,mieszkać
1165,arbeiten::V,үлэлээ,pracować
1166,sammeln::V,мус,zebrać
1167,sammeln::V,хомуй,zebrać
1168,pflücken::V,үргээ,zerwać
1169,jagen::V,бултаа,polować
1170,fischen::V,балыктаа,łowić ryby
1171,fassen::V,тут,złapać
1172,hüten::V,манаа,paść
1173,treiben::V,үүр,pędzić
1174,anbinden::V,баай,przywiązać
1175,füttern::V,аһат,karmić
1176,melken::V,ыа,doić
1177,hacken::V,кэрт,rąbać
1178,gießen::V,сиигирт,lać
1179,gießen::V,сиигирт,podlać
1180,reifen::V,бус,dojrzeć
1181,zubereiten::V,бэлэмнээ,przyrządzić
1182,kochen::V,буһар,gotować
1183,backen::V,буһар,piec
1184,braten::V,хооруй,piec
1185,braten::V,хооруй,smażyć
1186,braten::V,ыһаарылаа,piec
1187,braten::V,ыһаарылаа,smażyć
1188,braten::V,соркуойдаа,piec
1189,braten::V,соркуойдаа,smażyć
1190,umrühren::V,былаа,przemieszać
1191,stricken::V,өр,dziać
1192,nähen::V,иистэн,szyć
1193,färben::V,кырааскалаа,pofarbować
1194,reinigen::V,ыраастаа,oczyścić
1195,waschen::V,сууй,prać
1196,abwischen::V,сот,obetrzeć
1197,spülen::V,сайҕаа,płukać
1198,fegen::V,сиппий,zamiatać
1199,kehren::V,харбаа,zamieść
1200,baden::V,сөтүөлээ,kąpać się
1201,sich waschen::V,суун,myć się
1202,ausziehen::V,уһул,zdjąć
1203,anziehen::V,кэтэрт,włożyć
1204,sich anziehen::V,таҥын,ubrać się
1205,kämmen::V,тараа,uczesać
1206,schmücken::V,симээ,ozdabiać
1207,sagen::V,диэ,powiedzieć
1208,sprechen::V,эт,mówić
1209,sprechen::V,саҥар,mówić
1210,reden::V,кэпсэт,mówić
1211,sich unterhalten::V,кэпсэт,rozmawiać
1212,fragen::V,ыйыт,zapytać
1213,bitten::V,көрдөс,prosić
1214,erzählen::V,кэпсээ,opowiedzieć
1215,erzählen::V,сэһэргээ,opowiedzieć
1216,mitteilen::V,биллэр,zawiadomić o
1217,nennen::V,ааттаа,nazwać
1218,rufen::V,ыҥыр,wołać
1219,prahlen::V,чабылан,chełpić się
1220,prahlen::V,киһиргээ,chełpić się
1221,übersetzen::V,тылбаастаа,tłumaczyć
1222,denken::V,санаа,myśleć
1223,denken::V,толкуйдаа,myśleć
1224,glauben::V,итэҕэй,sądzić
1225,glauben::V,итэҕэй,wierzyć
1226,bemerken::V,бэлиэтээ,zauważyć
1227,erkennen::V,бил,poznać
1228,begreifen::V,өйдөө,zrozumieć
1229,verstehen::V,өйдөө,rozumieć
1230,verstehen::V,өйдөө,dosłyszeć
1231,lernen::V,үөрэн,uczyć się
1232,wissen::V,бил,wiedzieć
1233,sich erinnern an::V,аҕын,przypomnieć sobie
1234,vergessen::V,умун,zapomnieć
1235,messen::V,кэмнээ,mierzyć
1236,messen::V,кээмэйдээ,mierzyć
1237,zählen::V,аах,liczyć
1238,rechnen::V,аах,rachować
1239,lesen::V,аах,czytać
1240,malen::V,уруһуйдаа,malować
1241,zeichnen::V,уруһуйдаа,rysować
1242,schreiben::V,суруй,pisać
1243,besitzen::V,баһылаа,posiadać
1244,kaufen::V,атыылас,kupić
1245,verkaufen::V,атыылаа,sprzedać
1246,bezahlen::V,төлөө,zapłacić
1247,zahlen::V,төлөө,płacić
1248,beherrschen::V,баһылаа,opanować
1249,ertragen::V,тулуй,znieść
