,Concept_ID,hr,ml
1211,verbergen::V,skriti,മറയ്ക്കുക
1212,verbergen::V,skriti,ഒളിക്കുക
1213,täuschen::V,obmanuti,കബളിപ്പിക്കുക
1214,betrügen::V,prevarati,ചതിക്കുക
1215,töten::V,ubiti,കൊല്ലുക
1216,wohnen::V,stanovati,താമസിക്കുക
1217,arbeiten::V,raditi,ജോലിചെയ്യുക
1218,sammeln::V,sabrati,സഞ്ചയിക്കുക
1219,pflücken::V,ubrati,പറിച്ചെടുക്കുക
1220,jagen::V,loviti,വേട്ടയാടുക
1221,fischen::V,ribati,മീൻ പിടിക്കുക
1222,fischen::V,loviti ribu,മീൻ പിടിക്കുക
1223,fassen::V,uloviti,പിടിക്കുക
1224,hüten::V,pasti,ചേർക്കുക
1225,treiben::V,goniti,വാഹനം_ഓടിക്കുക
1226,anbinden::V,privezati,കെട്ടിയിടുക
1227,füttern::V,hraniti,തീറ്റുക
1228,melken::V,musti,പാലുകറക്കുക
1229,hacken::V,sjeckati,വെട്ടിമുറിക്കുക
1230,gießen::V,politi,നനയ്ക്കുക
1231,reifen::V,sazreti,പാകമാകുക
1232,zubereiten::V,prigotoviti,പാചകം_ചെയ്യുക
1233,kochen::V,kuhati,വേവിക്കുക
1234,backen::V,peći,ബേക്ക് ചെയ്യുക
1235,braten::V,peći,പോരിക്കുക
1236,braten::V,pržiti,പോരിക്കുക
1237,umrühren::V,promiješati,ഇളക്കുക
1238,stricken::V,plesti,മെടയുക
1239,nähen::V,šiti,തുന്നുക
1240,färben::V,obojiti,ചായം പൂശുക
1241,reinigen::V,očistiti,വൃത്തിയാക്കുക
1242,reinigen::V,počistiti,വൃത്തിയാക്കുക
1243,waschen::V,prati,കഴുകുക
1244,abwischen::V,otrti,തുടയ്ക്കുക
1245,spülen::V,isprati,കഴുകുക
1246,spülen::V,oplakati,കഴുകുക
1247,fegen::V,mesti,അടിച്ചുവാരുക
1248,fegen::V,pomesti,അടിച്ചുവാരുക
1249,kehren::V,mesti,അടിച്ചുവാരുക
1250,baden::V,kupati se,നീന്തിത്തുടിക്കുക
1251,sich waschen::V,umiti se,കഴുകുക
1252,sich waschen::V,prati se,കഴുകുക
1253,ausziehen::V,svući,ഇഴുക്കുക
1254,anziehen::V,obući,ഉടുക്കുക
1255,sich anziehen::V,obući se,ധരിച്ച നേടുകയുക
1256,kämmen::V,češljati,മുടിചീകുക
1257,schmücken::V,uresiti,അലങ്കരിക്കുക
1258,schmücken::V,nakititi,അലങ്കരിക്കുക
1259,sagen::V,reći,പറയുക
1260,sagen::V,kazati,പറയുക
1261,sprechen::V,govoriti,സംസാരിക്കുക
1262,reden::V,govoriti,സംസാരിക്കുക
1263,reden::V,besjediti,സംസാരിക്കുക
1264,sich unterhalten::V,razgovarati se,നർമ്മസല്ലാപം നടത്തുക
1265,fragen::V,pitati,ചോദിക്കുക
1266,bitten::V,moliti,അപേക്ഷിക്കുക
1267,erzählen::V,ispričati,പറയുക
1268,erzählen::V,pripovjediti,പറയുക
1269,mitteilen::V,saopćiti,അറിയിക്കുക
1270,nennen::V,nazvati,പേരിടുക
1271,rufen::V,zvati,വിളിക്കുക
1272,rufen::V,dozvati,വിളിക്കുക
1273,prahlen::V,hvalisati se,പൊങ്ങച്ചം പറയുക
1274,übersetzen::V,prevesti,പരിഭാഷപ്പെടുത്തുക
1275,denken::V,misliti,ചിന്തിക്കുക
1276,glauben::V,vjerovati,വിശ്വസിക്കുക
1277,bemerken::V,zapaziti,ശ്രദ്ധിക്കുക
1278,bemerken::V,primijetiti,ശ്രദ്ധിക്കുക
1279,erkennen::V,prepoznati,തിരിചറിയുക
1280,begreifen::V,pojmiti,കൈപ്പിടിയിലാക്കുക
1281,begreifen::V,shvatiti,കൈപ്പിടിയിലാക്കുക
1282,verstehen::V,razabrati,മനസ്സിലാക്കുക
1283,lernen::V,učiti se,പഠിക്കുക
1284,wissen::V,znati,അറിയുക
1285,sich erinnern an::V,sjetiti se,ഓർമിക്കുക
1286,vergessen::V,zaboraviti,മറക്കുക
1287,messen::V,mjeriti,അളക്കുക
1288,zählen::V,brojiti,എണ്ണിത്തിട്ടപ്പെടുത്തുക
1289,rechnen::V,računati,ഗണിക്കുക
1290,lesen::V,čitati,വായിക്കുക
1291,malen::V,slikati,ചിത്രം വരയ്ക്കുക
1292,zeichnen::V,crtati,വരയ്ക്കുക
1293,schreiben::V,pisati,എഴുതുക
1294,besitzen::V,imati,സ്വന്തമാക്കുക
1295,besitzen::V,posjedovati,സ്വന്തമാക്കുക
1296,kaufen::V,kupiti,വാങ്ങുക
1297,verkaufen::V,prodati,വിൽക്കുക
1298,verkaufen::V,raspačati,വിൽക്കുക
1299,bezahlen::V,platiti,പരിഹാരം ചെയ്യുക
1300,zahlen::V,plaćati,പണം അടയ്ക്കുക
1301,beherrschen::V,vladati,ഭരിക്കുക
1302,beherrschen::V,gospodariti,ഭരിക്കുക
1303,ertragen::V,trpjeti,താങ്ങുക
1304,ertragen::V,podnijeti,താങ്ങുക
1305,Gehirn::N,,തലച്ചോറ്
