,Concept_ID,fi,ga
815,krank::A,sairas,tinn
816,krank::A,sairas,breoite
817,nackt::A,alaston,nocht
818,traurig::A,surullinen,brónach
819,traurig::A,murheellinen,brónach
820,lebendig::A,elävä,beo
821,gut::A,hyvä,maith
822,schlecht::A,paha,dona
823,schlecht::A,paha,droch-
824,schlecht::A,huono,dona
825,schlecht::A,huono,droch-
826,richtig::A,oikea,ceart
827,schlimm::A,paha,gránna
828,schlimm::A,paha,tubaisteach
829,wahr::A,tosi,fíor
830,alt::A,vanha,sean
831,neu::A,uusi,úr
832,neu::A,uusi,nua
833,ehemalig::A,entinen,iar-
834,ehemalig::A,entinen,sean-
835,ehemalig::A,muinainen,iar-
836,ehemalig::A,muinainen,sean-
837,alt[Lebewesen]::A,vanha,sean
838,alt[Lebewesen]::A,vanha,aosta
839,jung::A,nuori,óg
840,arm::A,köyhä,bocht
841,reich::A,rikas,saibhir
842,reich::A,rikas,rachmasach
843,bekannt::A,tuttu,atá eolas air
844,bekannt::A,tunnettu,atá eolas air
845,berühmt::A,kuuluisa,cailiúil
846,berühmt::A,kuuluisa,clúiteach
847,fremd::A,vieras,coimhthíoch
848,verschieden::A,eri,éagsúil
849,verschieden::A,eri,difriúil
850,verschieden::A,erilainen,éagsúil
851,verschieden::A,erilainen,difriúil
852,nah::A,läheinen,gar
853,nah::A,läheinen,deas
854,fern::A,etäinen,i bhfad uainn
855,fern::A,etäinen,i bhfad i gcéin
856,linker::A,vasen,clé
857,rechter::A,oikea,deas
858,anderer::A,muu,eile
859,anderer::A,toinen,eile
860,erster::A,ensimmäinen,céad
861,zweiter::A,toinen,dóú
862,zweiter::A,toinen,dara
863,dritter::A,kolmas,tríú
864,dritter::A,kolmas,treas
865,letzter::A,viimeinen,déanach
866,letzter::A,viimeinen,deireanach
867,allein::ADV,yksin,i d'aonar
868,auf einmal::ADV,yhdellä kertaa,ag an am céanna
869,zusammen::ADV,yhdessä,le chéile
870,zusammen::ADV,yhdessä,in eineacht
871,lange::ADV,kauan,fada
872,lange::ADV,pitkään,fada
873,plötzlich::ADV,äkkiä,go tobann
874,plötzlich::ADV,äkkiä,i dtobainne
875,sofort::ADV,heti,ar an toirt
876,sofort::ADV,heti,ar an bpointe
877,später::ADV,myöhemmin,níos déanaí
878,jetzt::ADV,nyt,anois
879,heute::ADV,tänään,inniu
880,morgen::ADV,huomenna,amárach
881,bald::ADV,pian,go luath
882,bald::ADV,pian,gan mhoill
883,dann::ADV,sitten,ansin
884,gestern::ADV,eilen,inné
885,einst::ADV,aikanaan,tráth
886,einst::ADV,aikanaan,uair amháin
887,damals::ADV,silloin,ag an am
888,damals::ADV,silloin,an t-am sin
889,damals::ADV,siihen aikaan,ag an am
890,damals::ADV,siihen aikaan,an t-am sin
891,danach::ADV,sen jälkeen,ina dhiaidh sin
892,vorher::ADV,ennen,cheana
893,vorher::ADV,ennen,roimhe sin
894,zuerst::ADV,ensin,ar dtús
895,zuerst::ADV,ensiksi,ar dtús
896,einmal::ADV,kerran,uair amháin
897,manchmal::ADV,joskus,uaireanta
898,oft::ADV,usein,minic
899,immer::ADV,aina,i gcónaí
900,niemals::ADV,ei koskaan,riamh
901,hier::ADV,tässä,anseo
902,hier::ADV,täällä,anseo
903,hierhin::ADV,tähän,anseo
904,von hier::ADV,tästä,an áit seo
905,von hier::ADV,täältä,an áit seo
906,dort::ADV,siinä,ann
907,dort::ADV,siinä,ansin
908,dort::ADV,siellä,ann
909,dort::ADV,siellä,ansin
910,dorthin::ADV,sinne,ann
911,dorthin::ADV,sinne,ansin
912,dorthin::ADV,tuonne,ann
913,dorthin::ADV,tuonne,ansin
914,geradeaus::ADV,suoraan,ar aghaidh
915,vorwärts::ADV,eteenpäin,
916,rückwärts::ADV,taaksepäin,siar
917,zurück::ADV,takaisin,ar ais
918,unten::ADV,alhaalla,thíos
919,hinab::ADV,alas,síos
920,oben::ADV,ylhäällä,thuas
921,hinauf::ADV,ylös,suas
922,überall::ADV,kaikkialla,i ngach áit
923,überall::ADV,kaikkialla,ar fud na háite
924,nicht::ADV,ei,ní
925,nicht::ADV,ei,cha
926,ein wenig::ADV,vähän,beagán
927,kaum::ADV,tuskin,ar éigean
928,sehr::ADV,kovin,an-
929,sehr::ADV,oikein,an-
930,so::ADV,näin,chomh
931,so::ADV,näin,mar sin
932,noch::ADV,vielä,fós
933,noch::ADV,vielä,go fóill
934,nur::ADV,vain,amháin
935,nur::ADV,vain,níl ach
936,nur::ADV,ainoastaan,amháin
937,nur::ADV,ainoastaan,níl ach
938,schon::ADV,jo,cheana
939,schon::ADV,jo,cheana féin
940,wieder::ADV,taas,arís
941,wieder::ADV,taas,athuair
942,wieder::ADV,jälleen,arís
943,wieder::ADV,jälleen,athuair
944,vergebens::ADV,turhaan,amú
945,vergebens::ADV,turhaan,in aisce
946,vor::PRP,edessä,ar thosach
947,hinter::PRP,takana,laistiar de
948,hinter::PRP,takana,taobh thiar de
949,unter::PRP,alla,faoi
950,durch::PRP,läpi,trí
951,durch::PRP,kautta,trí
952,neben::PRP,vieressä,taobh le
953,neben::PRP,vieressä,in aice le
954,zwischen::PRP,välillä,idir
955,wegen::PRP,takia,de bharr
956,wegen::PRP,takia,mar gheall ar
957,wegen::PRP,vuoksi,de bharr
958,wegen::PRP,vuoksi,mar gheall ar
959,dies::PRN,tämä,seo
960,das::PRN,se,sin
961,alles::PRN,kaikki,gach rud
962,ich::PRN,minä,mé
963,ich::PRN,minä,mise
964,du::PRN,sinä,tú
965,du::PRN,sinä,tusa
966,er::PRN,hän,sé
967,er::PRN,hän,seisean
968,wir::PRN,me,sinn
969,ihr::PRN,te,sibh
970,ihr::PRN,te,sibhse
971,sie::PRN,he,siad
972,sie::PRN,he,siadsan
973,was::FPRN,mikä,cad
974,was::FPRN,mikä,céard
975,wer::FPRN,ken,cé
976,wer::FPRN,kuka,cé
977,wo::FADV,missä,cá
978,wo::FADV,missä,cén áit
979,wohin::FADV,mihin,cá
980,wohin::FADV,mihin,cén áit
981,wie::FADV,miten,conas
982,wie::FADV,miten,cén chaoi
983,wie::FADV,kuinka,conas
984,wie::FADV,kuinka,cén chaoi
985,warum::FADV,miksi,cén fáth
986,warum::FADV,miksi,cad chuige
987,wieviel::FNUM,paljonko,cá mhéad
988,wieviel::FNUM,kuinka paljon,cá mhéad
989,eins::NUM,yksi,aon
990,zwei::NUM,kaksi,dhá
991,drei::NUM,kolme,trí
992,vier::NUM,neljä,ceathair
993,fünf::NUM,viisi,cúig
994,sechs::NUM,kuusi,sé
995,sieben::NUM,seitsemän,seacht
996,acht::NUM,kahdeksan,ocht
997,neun::NUM,yhdeksän,naoi
998,zehn::NUM,kymmenen,deich
999,elf::NUM,yksitoista,aon déag
1000,zwölf::NUM,kaksitoista,dó dhéag
1001,zwanzig::NUM,kaksikymmentä,fiche
1002,dreißig::NUM,kolmekymmentä,tríocha
1003,vierzig::NUM,neljäkymmentä,daichead
1004,vierzig::NUM,neljäkymmentä,ceathracha
1005,fünfzig::NUM,viisikymmentä,caoga
1006,sechzig::NUM,kuusikymmentä,seasca
1007,siebzig::NUM,seitsemänkymmentä,seachtó
1008,achtzig::NUM,kahdeksankymmentä,ochtó
1009,neunzig::NUM,yhdeksänkymmentä,nócha
1010,hundert::NUM,sata,céad
1011,tausend::NUM,tuhat,míle
1012,und::CNJ,ja,agus
1013,oder::CNJ,tai,nó
1014,stehen::V,seisoa,seas
1015,sitzen::V,istua,suigh
1016,liegen::V,maata,luigh
1017,hängen::V,riippua,tá crochta
1018,werden::V,tulla,éirigh
1019,werden::V,joutua,éirigh
1020,passieren::V,sattua,tarlaigh
1021,passieren::V,tapahtua,tarlaigh
1022,beginnen::V,alkaa,tosaigh
1023,enden::V,loppua,críochnaigh
1024,enden::V,päättyä,críochnaigh
1025,wechseln::V,vaihtua,athraigh
1026,wechseln::V,vaihdella,athraigh
1027,aufgehen[Sonne]::V,nousta,éirigh
1028,untergehen[Sonne]::V,laskea,fuin
1029,untergehen[Sonne]::V,laskea,téigh faoi
1030,scheinen[Sonne]::V,paistaa,taitin
1031,scheinen[Sonne]::V,paistaa,soilsigh
1032,donnern::V,jyristä,tá toirneach ann
1033,wehen::V,tuulla,séid
1034,wehen::V,puhaltaa,séid
1035,strömen::V,virrata,sil
1036,fließen::V,valua,rith
1037,fließen::V,valua,snigh
1038,fließen::V,juosta,rith
1039,fließen::V,juosta,snigh
1040,sich drehen::V,pyöriä,cas
1041,sich drehen::V,pyöriä,imrothlaigh
1042,schwanken::V,horjua,luasc
1043,schwingen::V,heilua,luasc
1044,schwingen::V,värähdellä,luasc
1045,fallen::V,pudota,tit
1046,fallen::V,langeta,tit
1047,brennen::V,palaa,dóigh
1048,rauchen::V,savuta,plúch toite
1049,regnen::V,sataa,báistigh
1050,regnen::V,sataa,tá ag cur báistí
1051,gefrieren::V,jäätyä,sioc
1052,gefrieren::V,jäätyä,reoigh
1053,tauen::V,sulaa,leáigh
1054,tauen::V,sulaa,coscair
1055,schmelzen::V,sulaa,leáigh
1056,trocknen::V,kuivua,triomaigh
1057,sieden::V,kiehua,fiuch
1058,sieden::V,kiehua,beirigh
1059,faulen::V,mädätä,lobh
1060,faulen::V,mädätä,dreoigh
1061,verfaulen::V,mädätä,lobh
1062,verfaulen::V,mädätä,feoigh
1063,verfaulen::V,mädäntyä,lobh
1064,verfaulen::V,mädäntyä,feoigh
1065,reißen::V,revetä,bris
1066,versinken::V,upota,téigh síos
1067,versinken::V,vajota,téigh síos
1068,vergehen::V,kulua,téigh thart
1069,erscheinen::V,ilmestyä,tar
1070,verschwinden::V,kadota,imigh
1071,sinken::V,vajota,tit
1072,sinken::V,vajota,ísligh
1073,abnehmen::V,vähetä,maolaigh
1074,abnehmen::V,vähetä,laghdaigh
1075,zunehmen::V,kasvaa,méadaigh
1076,zunehmen::V,lisääntyä,méadaigh
1077,steigen::V,nousta,éirigh
1078,wachsen::V,kasvaa,fás
1079,glänzen::V,kiiltää,lonraigh
1080,funkeln::V,kipinöidä,drithligh
1081,lärmen::V,meluta,tóg callán
1082,läuten::V,soida,buail
1083,klingeln::V,soida,buail
1084,klirren::V,kalista,cling
1085,brausen::V,kohista,búir
1086,rauschen::V,kohista,tá ag siosarnach
1087,klingen::V,soida,tá glór ag
1088,bellen::V,haukkua,amhastraigh
1089,heulen::V,ulvoa,glam
1090,blasen::V,puhaltaa,séid
1091,pfeifen::V,viheltää,lig fead
1092,schreien::V,kirkua,béic
1093,schreien::V,kirkua,glaoigh
1094,stöhnen::V,voihkia,lig cnead
1095,zittern::V,vapista,crith
1096,zittern::V,vapista,creathnaigh
1097,leben::V,elää,mair
1098,geboren werden::V,syntyä,rugadh
1099,atmen::V,hengittää,análaigh
1100,trinken::V,juoda,ól
1101,essen::V,syödä,ith
1102,schlucken::V,niellä,slog
1103,müde werden::V,uupua,tuirsigh
1104,einschlafen::V,uinahtaa,tit ina chodladh
1105,schlafen::V,maata,codail
1106,schlafen::V,nukkua,codail
1107,aufwachen::V,herätä,múscail
1108,aufstehen::V,nousta,éirigh
1109,aufstehen::V,nousta ylös,éirigh
1110,sich erholen::V,levätä,lig scíth
1111,krank werden::V,sairastua,éirigh tinn
1112,krank sein::V,potea,tá tinn
1113,krank sein::V,sairastaa,tá tinn
1114,schmerzen::V,särkeä,tá pian i
1115,schmerzen::V,kivistää,tá pian i
1116,husten::V,yskiä,déan casacht
1117,genesen::V,toipua,téarnaigh
1118,sterben::V,kuolla,éag
1119,sterben::V,kuolla,faigh bás
1120,umkommen::V,saada surmansa,caill
1121,umkommen::V,kuolla,caill
1122,sich bewegen::V,liikkua,bog
1123,sich bewegen::V,liikkua,gluais
1124,sich rühren::V,liikahtaa,corraigh
1125,sich erheben::V,nousta,seas suas
1126,sich setzen::V,istuutua,suigh
1127,hinfallen::V,kaatua,tit
1128,laufen::V,kävellä,siúil
1129,schreiten::V,astua,siúil
1130,schreiten::V,astella,siúil
1131,spazierengehen::V,kävellä,téigh ag spaisteoireacht
1132,eilen::V,kiirehtiä,deifrigh
1133,eilen::V,kiirehtiä,brostaigh
1134,sich beeilen::V,kiirehtiä,deifrigh
1135,sich beeilen::V,kiirehtiä,déan deifir
1136,sich beeilen::V,olla kiireissään,deifrigh
1137,sich beeilen::V,olla kiireissään,déan deifir
1138,sausen::V,rynnätä,luathaigh
1139,sausen::V,viilettää,luathaigh
1140,rennen::V,juosta,rith
1141,springen::V,hypätä,léim
1142,klettern::V,kiivetä,dreap
1143,schaukeln::V,kiikkua,téigh ar an maide corrach
1144,kriechen::V,ryömiä,snámh
1145,schwimmen::V,uida,snámh
1146,tauchen::V,sukeltaa,tum
1147,rudern::V,soutaa,iomair
1148,rudern::V,soutaa,rámhaigh
1149,fahren::V,ajaa,tiomáin
1150,fahren::V,kulkea,tiomáin
1151,fliegen::V,lentää,eitil
1152,gehen::V,käydä,téigh
1153,weggehen::V,lähteä,imigh
1154,weggehen::V,poistua,imigh
1155,abfahren::V,lähteä,imigh
1156,anhalten::V,pysähtyä,stad
1157,anhalten::V,seisahtua,stad
1158,hineingehen::V,mennä sisään,téigh isteach
1159,eintreten::V,astua sisään,téigh isteach
1160,kommen::V,tulla,tar
1161,ankommen::V,saapua,tar
1162,zurückkommen::V,palata,fill
1163,bleiben::V,jäädä,fan
1164,bleiben::V,viipyä,fan
1165,warten::V,odottaa,fan
1166,erwarten::V,odottaa,tá ag súil le
1167,erwarten::V,odottaa,tá ag dréim le
1168,suchen::V,etsiä,lorg
1169,finden::V,löytää,faigh
1170,finden::V,löytää,aimsigh
1171,versuchen::V,yrittää,triail
1172,vorbereiten::V,valmistaa,réitigh
1173,lieben::V,pitää,gráigh
1174,lieben::V,rakastaa,gráigh
1175,mögen::V,pitää,taitin le
1176,mögen::V,pitää,is maith le
1177,mögen::V,tykätä,taitin le
1178,mögen::V,tykätä,is maith le
1179,lachen::V,nauraa,gáir
1180,rühren::V,liikuttaa,téigh i bhfeidhm ar
1181,weinen::V,itkeä,goil
1182,weinen::V,itkeä,caoin
1183,schimpfen::V,haukkua,tá ag clamhsán
1184,sich ärgern::V,suuttua,tá corraithe
1185,sich fürchten::V,pelätä,tá eagla ar
1186,fürchten::V,pelätä,tá eagla ar
1187,fliehen::V,paeta,teith
1188,flüchten::V,paeta,éalaigh
1189,sehen::V,nähdä,feic
1190,anschauen::V,katsoa,dearc
1191,anschauen::V,katsoa,féach ar
1192,ansehen::V,katsoa,breathnaigh
1193,hören::V,kuulla,cluin
1194,zuhören::V,kuunnella,éist
1195,probieren::V,maistaa,bliais
1196,riechen::V,haistaa,bolaigh
1197,fühlen::V,tuntea,braith
1198,fühlen::V,tuntea,mothaigh
1199,scheinen::V,tuntua,tá an chuma ar
1200,zu sehen sein::V,näkyä,tá le feiceáil
1201,vernehmen::V,kuulla,clois
1202,frieren::V,palella,tá fuar
1203,tun::V,tehdä,déan
1204,können::V,osata,féad
1205,können::V,osata,is féidir le
1206,wollen::V,tahtoa,tá ag iarraidh
1207,anfangen::V,ruveta,tosaigh
1208,anfangen::V,ruveta,cuir tús le
1209,anfangen::V,aloittaa,tosaigh
1210,anfangen::V,aloittaa,cuir tús le
1211,beenden::V,lopettaa,críochnaigh
1212,beenden::V,lopettaa,cuir deireadh le
1213,aufhören::V,loppua,stad
1214,gelingen::V,onnistua,éirigh le
1215,geraten::V,sujua,tá deireadh ar
1216,geraten::V,joutua,tá deireadh ar
1217,öffnen::V,avata,oscail
1218,öffnen::V,aukaista,oscail
1219,schließen::V,sulkea,dún
1220,schließen::V,sulkea,iaigh
1221,stellen::V,panna,cuir
1222,stellen::V,asettaa,cuir
1223,setzen::V,panna,cuir
1224,setzen::V,panna,socraigh
1225,setzen::V,istuttaa,cuir
1226,setzen::V,istuttaa,socraigh
1227,legen::V,panna,cuir
1228,legen::V,asettaa,cuir
1229,berühren::V,koskea,teagmhaigh le
1230,berühren::V,koskettaa,teagmhaigh le
1231,verbinden::V,liittää,ceangail
1232,verbinden::V,yhdistää,ceangail
1233,bedecken::V,kattaa,clúdaigh
1234,bedecken::V,kattaa,cumhdaigh
1235,bedecken::V,peittää,clúdaigh
1236,bedecken::V,peittää,cumhdaigh
1237,aufhängen::V,ripustaa,croch
1238,anzünden::V,sytyttää,las
1239,anzünden::V,sytyttää,adhain
1240,aufheben::V,ylös nostaa,tóg
1241,aufheben::V,ylös nostaa,ardaigh
1242,aufheben::V,nostaa,tóg
1243,aufheben::V,nostaa,ardaigh
1244,zurücklassen::V,jättää,fág
1245,verlieren::V,kadottaa,caill
1246,fallen lassen::V,pudottaa,lig uait
1247,fallen lassen::V,pudottaa,caith uait
1248,machen::V,tehdä,déan
1249,machen::V,tehdä,réitigh
1250,herstellen::V,tuottaa,táirg
1251,herstellen::V,valmistaa,táirg
1252,bauen::V,rakentaa,tóg
1253,reparieren::V,korjata,deisigh
1254,verbessern::V,parantaa,feabhsaigh
1255,ändern::V,muuttaa,athraigh
1256,graben::V,kaivaa,tochail
1257,beugen::V,taivuttaa,crom
1258,biegen::V,taivuttaa,lúb
1259,drehen::V,kääntää,cas
1260,wenden::V,kääntää,tiontaigh
1261,umdrehen::V,kääntää,iompaigh
1262,umdrehen::V,kääntää,tiontaigh
1263,heben::V,nostaa,ardaigh
1264,heben::V,kohottaa,ardaigh
1265,hochheben::V,nostaa,tóg
1266,ergreifen::V,tarttua,beir ar
1267,halten::V,pitää,coimeád
1268,halten::V,pitää,coinnigh
1269,drücken::V,painaa,brúigh
1270,drücken::V,puristaa,brúigh
1271,schieben::V,työntää,brúigh
1272,kratzen::V,raapia,scríob
1273,lecken::V,nuolla,ligh
1274,lecken::V,nuolla,leadhb
1275,beißen::V,purra,bain greim as
1276,abreißen::V,repiä,stróic
1277,abreißen::V,repiä,tarraing
1278,abschneiden::V,leikata poikki,scoith
1279,abschneiden::V,leikata,scoith
1280,binden::V,sitoa,ceangail
1281,stecken::V,pistää,sáigh
1282,brechen::V,murtaa,bris
1283,klopfen::V,koputtaa,cnag
1284,klopfen::V,kolkuttaa,cnag
1285,hauen::V,lyödä,buail
1286,kleben::V,liimata,gliúáil
1287,reiben::V,hieroa,cuimil
1288,reiben::V,hangata,cuimil
1289,streichen::V,sivellä,leath
1290,schleifen::V,hioa,líomh
1291,schneiden::V,leikata,gearr
1292,rütteln::V,ravistaa,croith
1293,schütteln::V,pudistaa,croith
1294,schwenken::V,heiluttaa,luasc
1295,schütten::V,kaataa,doirt
1296,füllen::V,täyttää,líon
1297,einwickeln::V,kääriä,cuach
1298,einwickeln::V,kääriä,clúdaigh
1299,tragen::V,kantaa,iompair
1300,schleppen::V,raahata,tarraing
1301,ziehen::V,vetää,tarraing
1302,aufbewahren::V,säilyttää,coinnigh
1303,werfen::V,viskata,caith
1304,fangen::V,napata,ceap
1305,fangen::V,ottaa kiinni,ceap
1306,packen::V,tarttua,beir ar
1307,verstecken::V,kätkeä,folaigh
1308,verstecken::V,kätkeä,cuir i bhfolach
1309,verstecken::V,piilottaa,folaigh
1310,verstecken::V,piilottaa,cuir i bhfolach
1311,teilen::V,jakaa,roinn
1312,schicken::V,lähettää,seol
1313,bringen::V,viedä,beir
1314,bringen::V,viedä,tabhair
1315,hinzufügen::V,lisätä,cuir le
1316,bekommen::V,saada,faigh
1317,erhalten::V,saada,faigh
1318,nehmen::V,ottaa,tóg
1319,nehmen::V,ottaa,glac
1320,wählen::V,valita,pioc
1321,wählen::V,valita,roghnaigh
1322,auswählen::V,valikoida,roghnaigh
1323,bewahren::V,säilyttää,caomhnaigh
1324,behindern::V,estää,cuir bac ar
1325,verderben::V,pilata,mill
1326,verderben::V,turmella,mill
1327,beschädigen::V,vioittaa,loit
1328,beschädigen::V,vioittaa,déan damáiste do
1329,beschädigen::V,vahingoittaa,loit
1330,beschädigen::V,vahingoittaa,déan damáiste do
1331,zerbrechen::V,rikkoa,bris
1332,zerreißen::V,repiä rikki,stiall
1333,zerreißen::V,repiä palasiksi,stiall
1334,zerstören::V,hävittää,mill
1335,zerstören::V,hävittää,scrios
1336,verbrennen::V,polttaa,las
1337,verbrennen::V,polttaa,dóigh
1338,geben::V,antaa,tabhair
1339,reichen::V,ojentaa,sín
1340,reichen::V,ojentaa,cuir
1341,schenken::V,lahjoittaa,bronn
1342,schenken::V,lahjoittaa,tabhair
1343,versprechen::V,luvata,geall
1344,wünschen::V,toivottaa,guigh
1345,loben::V,ylistää,mol
1346,küssen::V,suudella,póg
1347,wiegen::V,tuudittaa,bog
1348,wiegen::V,tuudittaa,luasc
1349,wiegen::V,keinuttaa,bog
1350,wiegen::V,keinuttaa,luasc
1351,zudecken::V,peittää,clúdaigh
1352,wecken::V,herättää,dúisigh
1353,zeigen::V,näyttää,taispeáin
1354,zeigen::V,osoittaa,taispeáin
1355,führen::V,johdattaa,treoraigh
1356,lehren::V,opettaa,múin
1357,lehren::V,opettaa,teagasc
1358,unterrichten::V,opettaa,múin
1359,unterrichten::V,opettaa,teagasc
1360,aufziehen::V,kasvattaa,tóg
1361,leiten::V,johtaa,tá i gceannas ar
1362,antreiben::V,hoputtaa,gríosaigh
1363,lassen::V,antaa,cuir ag
1364,einladen::V,kutsua,cuir cuireadh ar
1365,vereinigen::V,yhdistää,aontaigh
1366,besuchen::V,vierailla,tabhair cuairt ar
1367,treffen::V,tavata,cas ar
1368,treffen::V,tavata,buail le
1369,sich versammeln::V,kokoontua,bailigh
1370,sich versammeln::V,kokoontua,cruinnigh
1371,spielen::V,pelata,imir
1372,spielen::V,pelata,tá ag spraoi
1373,spielen::V,leikkiä,imir
1374,spielen::V,leikkiä,tá ag spraoi
1375,singen::V,laulaa,can
1376,tanzen::V,tanssia,rinc
1377,tanzen::V,tanssia,damhsaigh
1378,sich trennen::V,erota,scar
1379,verlassen::V,jättää,fág
1380,retten::V,pelastaa,tarrtháil
1381,bewachen::V,vartioida,cosain
1382,bewachen::V,vartioida,gardáil
1383,schützen::V,suojella,cosain
1384,verteidigen::V,puolustaa,cosain
1385,sich schlagen::V,tapella,tá ag bruíon
1386,schießen::V,ampua,caith
1387,schießen::V,ampua,scaoil
1388,siegen::V,voittaa,bain
1389,siegen::V,voittaa,buaigh
1390,ärgern::V,ärsyttää,cuir isteach ar
1391,schlagen::V,lyödä,buail
1392,treten::V,potkaista,ciceáil
1393,stechen::V,pistää,sáigh
1394,stoßen::V,sysätä,brúigh
1395,stoßen::V,sysätä,soncáil
1396,stoßen::V,työntää,brúigh
1397,stoßen::V,työntää,soncáil
1398,stehlen::V,varastaa,goid
1399,stören::V,häiritä,cuir isteach ar
1400,belästigen::V,häiritä,cuir as do
1401,verbergen::V,kätkeä,ceil
1402,täuschen::V,harhauttaa,cuir dallamullóg ar
1403,betrügen::V,pettää,déan calaois ar
1404,betrügen::V,petkuttaa,déan calaois ar
1405,töten::V,tappaa,maraigh
1406,wohnen::V,asua,cuir faoi
1407,wohnen::V,asua,tá ina chónaí
1408,arbeiten::V,tehdä työtä,oibrigh
1409,arbeiten::V,työskennellä,oibrigh
1410,sammeln::V,koota,bailigh
1411,sammeln::V,koota,cruinnigh
1412,sammeln::V,kerätä,bailigh
1413,sammeln::V,kerätä,cruinnigh
1414,pflücken::V,poimia,pioc
1415,jagen::V,metsästää,seilg
1416,fischen::V,kalastaa,iasc
1417,fassen::V,pyydystää,beir ar
1418,fassen::V,saalistaa,beir ar
1419,hüten::V,paimentaa,aoirigh
1420,treiben::V,ajaa,seol
1421,treiben::V,ajaa,tiomáin
1422,anbinden::V,kytkeä,ceangail
1423,füttern::V,ruokkia,cothaigh
1424,füttern::V,ruokkia,beathaigh
1425,melken::V,lypsää,bligh
1426,melken::V,lypsää,crúigh
1427,hacken::V,hakata,gearr
1428,gießen::V,kastella,uiscigh
1429,reifen::V,kypsyä,aibigh
1430,zubereiten::V,valmistaa,cócaráil
1431,kochen::V,keittää,bruith
1432,kochen::V,keittää,beirigh
1433,backen::V,leipoa,bácáil
1434,braten::V,paistaa,róst
1435,braten::V,paistaa,frioch
1436,umrühren::V,hämmentää,measc
1437,stricken::V,kutoa,cniotáil
1438,stricken::V,neuloa,cniotáil
1439,nähen::V,ommella,fuaigh
1440,färben::V,värjätä,dathaigh
1441,färben::V,värittää,dathaigh
1442,reinigen::V,puhdistaa,glan
1443,waschen::V,pestä,nigh
1444,abwischen::V,pyyhkiä,glan
1445,spülen::V,huuhtoa,sruthlaigh
1446,fegen::V,pyyhkäistä,scuab
1447,kehren::V,lakaista,scuab
1448,baden::V,kylpeä,folc
1449,sich waschen::V,peseytyä,nigh é féin
1450,ausziehen::V,riisua,bain de
1451,anziehen::V,pukea ylleen,cuir ar
1452,sich anziehen::V,pukeutua,gléas é féin
1453,kämmen::V,kammata,cíor
1454,schmücken::V,koristaa,maisigh
1455,schmücken::V,kaunistaa,maisigh
1456,sagen::V,sanoa,abair
1457,sprechen::V,puhua,labhair
1458,reden::V,keskustella,caintigh
1459,sich unterhalten::V,jutella,caintigh
1460,sich unterhalten::V,jutella,tá ag comhrá
1461,fragen::V,kysyä,fiafraigh
1462,fragen::V,kysyä,cuir ceist
1463,bitten::V,pyytää,iarr
1464,erzählen::V,kertoa,inis
1465,erzählen::V,kertoa,eachtraigh
1466,mitteilen::V,ilmoittaa,aithris
1467,mitteilen::V,ilmoittaa,cuir in iúl
1468,nennen::V,kutsua,ainmnigh
1469,nennen::V,nimittää,ainmnigh
1470,rufen::V,kutsua,glaoigh
1471,prahlen::V,kerskailla,maígh
1472,übersetzen::V,kääntää,aistrigh
1473,denken::V,miettiä,síl
1474,denken::V,miettiä,ceap
1475,denken::V,ajatella,síl
1476,denken::V,ajatella,ceap
1477,glauben::V,uskoa,creid
1478,bemerken::V,huomata,tabhair faoi deara
1479,erkennen::V,tunnistaa,aithin
1480,begreifen::V,ymmärtää,tuig
1481,verstehen::V,ymmärtää,tuig
1482,lernen::V,oppia,foghlaim
1483,wissen::V,tietää,tá a fhios ag
1484,sich erinnern an::V,muistaa,cuimhnigh ar
1485,sich erinnern an::V,muistaa,is cuimhne ar
1486,vergessen::V,unohtaa,dearmad
1487,messen::V,mitata,tomhais
1488,zählen::V,laskea,cuntais
1489,rechnen::V,laskea,ríomh
1490,rechnen::V,laskea,áirigh
1491,lesen::V,lukea,léigh
1492,malen::V,maalata,péinteáil
1493,zeichnen::V,piirtää,línigh
1494,zeichnen::V,piirtää,tarraing
1495,zeichnen::V,piirustaa,línigh
1496,zeichnen::V,piirustaa,tarraing
1497,schreiben::V,kirjoittaa,scríobh
1498,besitzen::V,omistaa,is le
1499,kaufen::V,ostaa,ceannaigh
1500,verkaufen::V,myydä,díol
1501,bezahlen::V,maksaa,íoc as
1502,zahlen::V,maksaa,íoc
1503,beherrschen::V,hallita,rialaigh
1504,ertragen::V,kestää,seas
1505,ertragen::V,kestää,fulaing
1506,ertragen::V,kestää,foighnigh
