,Concept_ID,av,ga
750,sanft::A,хӏалимаб,séimh
751,sanft::A,хӏере́наб,bog
752,sanft::A,хӏере́наб,séimh
753,hungrig::A,бакъараб,ocrach
754,krank::A,щокъаб,tinn
755,krank::A,щокъаб,breoite
756,krank::A,унтараб,tinn
757,krank::A,унтараб,breoite
758,nackt::A,гӏицӏаб,nocht
759,nackt::A,чӏанкӏараб,nocht
760,traurig::A,пашманаб,brónach
761,lebendig::A,чӏагояб,beo
762,gut::A,лъикӏаб,maith
763,schlecht::A,къадараб,dona
764,schlecht::A,къадараб,droch-
765,richtig::A,битӏараб,ceart
766,schlimm::A,нажасаб,gránna
767,schlimm::A,нажасаб,tubaisteach
768,schlimm::A,къабихӏаб,gránna
769,schlimm::A,къабихӏаб,tubaisteach
770,wahr::A,хӏакъаб,fíor
771,wahr::A,битӏараб,fíor
772,alt::A,басрияб,sean
773,neu::A,цӏияб,úr
774,neu::A,цӏияб,nua
775,ehemalig::A,цебе́госеб,iar-
776,ehemalig::A,цебе́госеб,sean-
777,alt[Lebewesen]::A,хераб,sean
778,alt[Lebewesen]::A,хераб,aosta
779,jung::A,тӏинчӏаб,óg
780,jung::A,гӏолохъанаб,óg
781,arm::A,пакъираб,bocht
782,reich::A,бечедаб,saibhir
783,reich::A,бечедаб,rachmasach
784,bekannt::A,лъалеб,atá eolas air
785,berühmt::A,машгьураб,cailiúil
786,berühmt::A,машгьураб,clúiteach
787,fremd::A,чияр,coimhthíoch
788,verschieden::A,батӏи-батӏияб,éagsúil
789,verschieden::A,батӏи-батӏияб,difriúil
790,nah::A,гӏагарда бугеб,gar
791,nah::A,гӏагарда бугеб,deas
792,fern::A,рикӏкӏадаб,i bhfad uainn
793,fern::A,рикӏкӏадаб,i bhfad i gcéin
794,linker::A,квегӏаб,clé
795,rechter::A,кваранаб,deas
796,anderer::A,батӏияб,eile
797,erster::A,тӏоцебесеб,céad
798,zweiter::A,кӏиабилеб,dóú
799,zweiter::A,кӏиабилеб,dara
800,dritter::A,лъабабилеб,tríú
801,dritter::A,лъабабилеб,treas
802,letzter::A,ахирисеб,déanach
803,letzter::A,ахирисеб,deireanach
804,allein::ADV,ялгъузго,i d'aonar
805,auf einmal::ADV,цихӏинтӏаго,ag an am céanna
806,zusammen::ADV,цойида,le chéile
807,zusammen::ADV,цойида,in eineacht
808,plötzlich::ADV,цойидасанго,go tobann
809,plötzlich::ADV,цойидасанго,i dtobainne
810,sofort::ADV,гьебсагӏат,ar an toirt
811,sofort::ADV,гьебсагӏат,ar an bpointe
812,jetzt::ADV,гьанже,anois
813,heute::ADV,жакъа,inniu
814,morgen::ADV,метер,amárach
815,bald::ADV,гьабсагӏаталъ,go luath
816,bald::ADV,гьабсагӏаталъ,gan mhoill
817,dann::ADV,цинги,ansin
818,gestern::ADV,сон,inné
819,einst::ADV,цин,tráth
820,einst::ADV,цин,uair amháin
821,damals::ADV,гьебмехалъ,ag an am
822,damals::ADV,гьебмехалъ,an t-am sin
823,damals::ADV,гьебмехалда,ag an am
824,damals::ADV,гьебмехалда,an t-am sin
825,danach::ADV,цинги,ina dhiaidh sin
826,danach::ADV,хадуса,ina dhiaidh sin
827,vorher::ADV,цебе,cheana
828,vorher::ADV,цебе,roimhe sin
829,zuerst::ADV,тӏоцебе,ar dtús
830,einmal::ADV,цинцӏул,uair amháin
831,einmal::ADV,цихӏин,uair amháin
832,einmal::ADV,цоцӏул,uair amháin
833,manchmal::ADV,олоцӏул,uaireanta
834,oft::ADV,гӏемерго,minic
835,immer::ADV,кидаго,i gcónaí
836,niemals::ADV,киданиги,riamh
837,hier::ADV,аниб,anseo
838,hierhin::ADV,анибехун,anseo
839,von hier::ADV,гьаниса,an áit seo
840,dort::ADV,гьениб,ann
841,dort::ADV,гьениб,ansin
842,dorthin::ADV,гьадаба,ann
843,dorthin::ADV,гьадаба,ansin
844,geradeaus::ADV,битӏутӏа,ar aghaidh
845,vorwärts::ADV,цебехун,
846,rückwärts::ADV,нахъ-нахъ,siar
847,zurück::ADV,нахъе,ar ais
848,unten::ADV,ахакь,thíos
849,unten::ADV,гъоркь,thíos
850,hinab::ADV,эхебе,síos
851,oben::ADV,тӏад,thuas
852,oben::ADV,тӏадехун,thuas
853,hinauf::ADV,эхеде,suas
854,überall::ADV,кибго,i ngach áit
855,überall::ADV,кибго,ar fud na háite
856,ein wenig::ADV,дагьабго,beagán
857,kaum::ADV,хӏалалъ,ar éigean
858,sehr::ADV,кутакалда,an-
859,so::ADV,гьедин,chomh
860,so::ADV,гьедин,mar sin
861,noch::ADV,жеги,fós
862,noch::ADV,жеги,go fóill
863,nur::ADV,гӏӣцӏго,amháin
864,nur::ADV,гӏӣцӏго,níl ach
865,wieder::ADV,на́хъеги,arís
866,wieder::ADV,на́хъеги,athuair
867,vergebens::ADV,чӏалгӏаде,amú
868,vergebens::ADV,чӏалгӏаде,in aisce
869,vor::PRP,цебе,ar thosach
870,hinter::PRP,хадуса,laistiar de
871,hinter::PRP,хадуса,taobh thiar de
872,unter::PRP,ахакь,faoi
873,unter::PRP,гъоркь,faoi
874,neben::PRP,аскӏо,taobh le
875,neben::PRP,аскӏо,in aice le
876,zwischen::PRP,гьоркьоб,idir
877,wegen::PRP,гьелда,de bharr
878,wegen::PRP,гьелда,mar gheall ar
879,dies::PRN,гьаб,seo
880,dies::PRN,гьеб,seo
881,das::PRN,доб,sin
882,ich::PRN,дун,mé
883,ich::PRN,дун,mise
884,du::PRN,дуца,tú
885,du::PRN,дуца,tusa
886,er::PRN,доб,sé
887,er::PRN,доб,seisean
888,wir::PRN,ниж,sinn
889,ihr::PRN,нуж,sibh
890,ihr::PRN,нуж,sibhse
891,sie::PRN,дол,siad
892,sie::PRN,дол,siadsan
893,sie::PRN,эл,siad
894,sie::PRN,эл,siadsan
895,was::FPRN,щиб,cad
896,was::FPRN,щиб,céard
897,wer::FPRN,щиб,cé
898,wo::FADV,киб,cá
899,wo::FADV,киб,cén áit
900,wo::FADV,кибехун,cá
901,wo::FADV,кибехун,cén áit
902,wohin::FADV,кибехун,cá
903,wohin::FADV,кибехун,cén áit
904,wie::FADV,кин,conas
905,wie::FADV,кин,cén chaoi
906,warum::FADV,щай,cén fáth
907,warum::FADV,щай,cad chuige
908,wieviel::FNUM,кигӏан,cá mhéad
909,eins::NUM,цо,aon
910,zwei::NUM,кӏиго,dhá
911,drei::NUM,лъабго,trí
912,vier::NUM,ункъо,ceathair
913,fünf::NUM,щуго,cúig
914,sechs::NUM,анлъго,sé
915,sieben::NUM,анкьго,seacht
916,acht::NUM,микьго,ocht
917,neun::NUM,ичӏго,naoi
918,zehn::NUM,анцӏго,deich
919,elf::NUM,анцӏила цо,aon déag
920,zwölf::NUM,кӏиго-анцӏила,dó dhéag
921,zwanzig::NUM,къого,fiche
922,dreißig::NUM,лъеберго,tríocha
923,vierzig::NUM,кӏикъого,daichead
924,vierzig::NUM,кӏикъого,ceathracha
925,fünfzig::NUM,кӏикъо́ялда анцӏго,caoga
926,sechzig::NUM,лъабкъого,seasca
927,siebzig::NUM,лъабкъо́ялда анцӏго,seachtó
928,achtzig::NUM,ункъого,ochtó
929,neunzig::NUM,ункъоялда а́нцӏила,nócha
930,hundert::NUM,нусго,céad
931,tausend::NUM,азарго,míle
932,und::CNJ,ва,agus
933,und::CNJ,-ги,agus
934,oder::CNJ,ялъуни,nó
935,stehen::V,бахъунчӏезе,seas
936,sitzen::V,гӏодов чӏезе,suigh
937,liegen::V,бегизе,luigh
938,hängen::V,базе,tá crochta
939,werden::V,бахъине,éirigh
940,passieren::V,лъугьине,tarlaigh
941,passieren::V,лъугьа-бахъине,tarlaigh
942,beginnen::V,байбихьизе,tosaigh
943,enden::V,лъугӏизе,críochnaigh
944,wechseln::V,хиса-басизе,athraigh
945,wechseln::V,хисизе,athraigh
946,aufgehen[Sonne]::V,баккизе,éirigh
947,untergehen[Sonne]::V,щинкӏизе,fuin
948,untergehen[Sonne]::V,щинкӏизе,téigh faoi
949,scheinen[Sonne]::V,къалъ-къалъизе,taitin
950,scheinen[Sonne]::V,къалъ-къалъизе,soilsigh
951,donnern::V,гъугъазе,tá toirneach ann
952,wehen::V,пуйзе,séid
953,strömen::V,чвахизе,sil
954,fließen::V,чвахизе,rith
955,fließen::V,чвахизе,snigh
956,sich drehen::V,сверизе,cas
957,sich drehen::V,сверизе,imrothlaigh
958,schwanken::V,хьвагӏезе,luasc
959,schwanken::V,багъа-бачаризе,luasc
960,schwingen::V,щвартӏезе,luasc
961,fallen::V,бортизе,tit
962,brennen::V,рекӏине,dóigh
963,rauchen::V,кӏкӏуй буризе,plúch toite
964,regnen::V,базе,báistigh
965,regnen::V,базе,tá ag cur báistí
966,gefrieren::V,гӏу́низе,sioc
967,gefrieren::V,гӏу́низе,reoigh
968,tauen::V,биаризе,leáigh
969,tauen::V,биаризе,coscair
970,schmelzen::V,биине,leáigh
971,trocknen::V,бакъвазе,triomaigh
972,sieden::V,гьалдезе,fiuch
973,sieden::V,гьалдезе,beirigh
974,faulen::V,махӏцине,lobh
975,faulen::V,махӏцине,dreoigh
976,verfaulen::V,туризе,lobh
977,verfaulen::V,туризе,feoigh
978,reißen::V,бихъизе,bris
979,versinken::V,гъанкъизе,téigh síos
980,vergehen::V,базе,téigh thart
981,vergehen::V,бахъизе,téigh thart
982,vergehen::V,ине,téigh thart
983,erscheinen::V,баккизе,tar
984,verschwinden::V,къине,imigh
985,verschwinden::V,билизе,imigh
986,sinken::V,гӏодо́бе ккезе,tit
987,sinken::V,гӏодо́бе ккезе,ísligh
988,abnehmen::V,тӏаса камизе,maolaigh
989,abnehmen::V,тӏаса камизе,laghdaigh
990,zunehmen::V,гӏемерлъизе,méadaigh
991,steigen::V,бахине,éirigh
992,wachsen::V,кӏодолъизе,fás
993,glänzen::V,цӏвакизе,lonraigh
994,funkeln::V,паркъезе,drithligh
995,lärmen::V,хъудизе,tóg callán
996,lärmen::V,чӏиргъдизе,tóg callán
997,läuten::V,кьабизе,buail
998,klingeln::V,кьабизе,buail
999,klirren::V,зваргъизе,cling
1000,brausen::V,гьалаглъизе,búir
1001,rauschen::V,шуршудизе,tá ag siosarnach
1002,klingen::V,бахъине,tá glór ag
1003,bellen::V,гъанчдезе,amhastraigh
1004,heulen::V,рурудизе,glam
1005,blasen::V,гьохьизе,séid
1006,pfeifen::V,гьещтӏезе,lig fead
1007,schreien::V,ахӏизе,béic
1008,schreien::V,ахӏизе,glaoigh
1009,schreien::V,ахӏдезе,béic
1010,schreien::V,ахӏдезе,glaoigh
1011,stöhnen::V,зигардизе,lig cnead
1012,zittern::V,дарран,crith
1013,zittern::V,дарран,creathnaigh
1014,zittern::V,гьаргьадизе,crith
1015,zittern::V,гьаргьадизе,creathnaigh
1016,leben::V,бетӏербахъизе,mair
1017,geboren werden::V,лъугьине,rugadh
1018,atmen::V,хӏухьел биччазе,análaigh
1019,trinken::V,гьекъезе,ól
1020,essen::V,квине,ith
1021,essen::V,кваназе,ith
1022,schlucken::V,кӏкӏвине,slog
1023,schlucken::V,къулчӏизе,slog
1024,müde werden::V,сваказе,tuirsigh
1025,einschlafen::V,кьижизе,tit ina chodladh
1026,einschlafen::V,гъапуллъизе,tit ina chodladh
1027,schlafen::V,кьижизе,codail
1028,aufwachen::V,бигьине,múscail
1029,aufstehen::V,бахъине,éirigh
1030,aufstehen::V,тӏадебахъине,éirigh
1031,sich erholen::V,хьи бахъизе,lig scíth
1032,sich erholen::V,хӏалхьи гьабизе,lig scíth
1033,krank werden::V,унтизе,éirigh tinn
1034,krank sein::V,унтизе,tá tinn
1035,schmerzen::V,унтизе,tá pian i
1036,husten::V,хъегӏизе,déan casacht
1037,genesen::V,лъилъизе,téarnaigh
1038,sterben::V,хвезе,éag
1039,sterben::V,хвезе,faigh bás
1040,umkommen::V,гьалаглъизе,caill
1041,sich bewegen::V,багъаризе,bog
1042,sich bewegen::V,багъаризе,gluais
1043,sich bewegen::V,багъаргъизе,bog
1044,sich bewegen::V,багъаргъизе,gluais
1045,sich rühren::V,багъаризе,corraigh
1046,sich erheben::V,тӏадебахъине,seas suas
1047,sich erheben::V,бахъине,seas suas
1048,sich setzen::V,гӏодов чӏезе,suigh
1049,hinfallen::V,щапизе,tit
1050,laufen::V,хьвадизе,siúil
1051,schreiten::V,чӏезе,siúil
1052,spazierengehen::V,тира-сверизе,téigh ag spaisteoireacht
1053,eilen::V,ракӏхӏалакине,deifrigh
1054,eilen::V,ракӏхӏалакине,brostaigh
1055,eilen::V,дуризе,deifrigh
1056,eilen::V,дуризе,brostaigh
1057,sich beeilen::V,дуризе,deifrigh
1058,sich beeilen::V,дуризе,déan deifir
1059,sich beeilen::V,гӏедегӏизе,deifrigh
1060,sich beeilen::V,гӏедегӏизе,déan deifir
1061,sausen::V,тӏуризе,luathaigh
1062,rennen::V,бекеризе,rith
1063,springen::V,кӏанцӏизе,léim
1064,klettern::V,хархадизе,dreap
1065,schaukeln::V,гьерщезе,téigh ar an maide corrach
1066,kriechen::V,хъурщизе,snámh
1067,schwimmen::V,лъедезе,snámh
1068,tauchen::V,букъардизе,tum
1069,rudern::V,хазе,iomair
1070,rudern::V,хазе,rámhaigh
1071,fahren::V,ине,tiomáin
1072,fliegen::V,боржине,eitil
1073,gehen::V,ине,téigh
1074,weggehen::V,ине,imigh
1075,abfahren::V,къокъине,imigh
1076,anhalten::V,чӏезе,stad
1077,anhalten::V,тархъизе,stad
1078,anhalten::V,лъалхъизе,stad
1079,hineingehen::V,тӏаделъугьине,téigh isteach
1080,eintreten::V,лъугьине,téigh isteach
1081,kommen::V,бачӏине,tar
1082,ankommen::V,щвезе,tar
1083,ankommen::V,тӏадебачӏине,tar
1084,zurückkommen::V,тадбуссине,fill
1085,zurückkommen::V,тӏадбуссине,fill
1086,bleiben::V,чӏезе,fan
1087,bleiben::V,хутӏизе,fan
1088,warten::V,чӏезе,fan
1089,erwarten::V,балагьизе,tá ag súil le
1090,erwarten::V,балагьизе,tá ag dréim le
1091,suchen::V,балагьизе,lorg
1092,finden::V,батизе,faigh
1093,finden::V,батизе,aimsigh
1094,versuchen::V,хӏалбихьизе,triail
1095,vorbereiten::V,хӏадурлъизабизе,réitigh
1096,lieben::V,балай бегьизе,gráigh
1097,mögen::V,бокьизе,taitin le
1098,mögen::V,бокьизе,is maith le
1099,lachen::V,белъизе,gáir
1100,weinen::V,гӏодизе,goil
1101,weinen::V,гӏодизе,caoin
1102,schimpfen::V,гъанчдезе,tá ag clamhsán
1103,sich ärgern::V,вагъизе,tá corraithe
1104,sich ärgern::V,ццида́хине,tá corraithe
1105,sich fürchten::V,хӏинкъизе,tá eagla ar
1106,fürchten::V,беркъазе,tá eagla ar
1107,fürchten::V,хӏинкъа-къазе,tá eagla ar
1108,fliehen::V,лъутизе,teith
1109,flüchten::V,лъутизе,éalaigh
1110,sehen::V,бихьизе,feic
1111,anschauen::V,бертӏамизе,dearc
1112,anschauen::V,бертӏамизе,féach ar
1113,anschauen::V,балагьизе,dearc
1114,anschauen::V,балагьизе,féach ar
1115,ansehen::V,бала-гъалагьизе,breathnaigh
1116,hören::V,рагӏизе,cluin
1117,zuhören::V,гӏенеккизе,éist
1118,probieren::V,кӏалдиб хъва́зе,bliais
1119,probieren::V,чӏамизе,bliais
1120,riechen::V,су́нтӏизе,bolaigh
1121,fühlen::V,чӏвазе,braith
1122,fühlen::V,чӏвазе,mothaigh
1123,zu sehen sein::V,бихьизе,tá le feiceáil
1124,vernehmen::V,рагӏизе,clois
1125,frieren::V,цӏорозе,tá fuar
1126,tun::V,гьабизе,déan
1127,können::V,кӏвезе,féad
1128,können::V,кӏвезе,is féidir le
1129,können::V,лъазе,féad
1130,können::V,лъазе,is féidir le
1131,wollen::V,бокьизе,tá ag iarraidh
1132,anfangen::V,байбихьизе,tosaigh
1133,anfangen::V,байбихьизе,cuir tús le
1134,beenden::V,тӏубазабизе,críochnaigh
1135,beenden::V,тӏубазабизе,cuir deireadh le
1136,beenden::V,лъугӏизабизе,críochnaigh
1137,beenden::V,лъугӏизабизе,cuir deireadh le
1138,aufhören::V,бахъизе,stad
1139,gelingen::V,бахъизе,éirigh le
1140,geraten::V,бахъизе,tá deireadh ar
1141,öffnen::V,рагьизе,oscail
1142,schließen::V,къазе,dún
1143,schließen::V,къазе,iaigh
1144,stellen::V,чӏвазе,cuir
1145,setzen::V,рекӏинабизе,cuir
1146,setzen::V,рекӏинабизе,socraigh
1147,setzen::V,гӏодор чӏезаризе,cuir
1148,setzen::V,гӏодор чӏезаризе,socraigh
1149,legen::V,лъезе,cuir
1150,berühren::V,хъвазе,teagmhaigh le
1151,verbinden::V,хьухьине,ceangail
1152,verbinden::V,бухьине,ceangail
1153,bedecken::V,кквезе,clúdaigh
1154,bedecken::V,кквезе,cumhdaigh
1155,aufhängen::V,базе,croch
1156,anzünden::V,бакизе,las
1157,anzünden::V,бакизе,adhain
1158,anzünden::V,рекӏинабизе,las
1159,anzünden::V,рекӏинабизе,adhain
1160,zurücklassen::V,тезе,fág
1161,verlieren::V,билизабизе,caill
1162,fallen lassen::V,бортизабизе,lig uait
1163,fallen lassen::V,бортизабизе,caith uait
1164,machen::V,гьабизе,déan
1165,machen::V,гьабизе,réitigh
1166,herstellen::V,гьабизе,táirg
1167,herstellen::V,хӏадурлъизабизе,táirg
1168,bauen::V,базе,tóg
1169,bauen::V,гьабизе,tóg
1170,reparieren::V,къачӏазе,deisigh
1171,verbessern::V,лъикӏлъизабизе,feabhsaigh
1172,ändern::V,хисизабизе,athraigh
1173,graben::V,бухъизе,tochail
1174,beugen::V,хьетӏизабизе,crom
1175,biegen::V,гьетӏизабизе,lúb
1176,drehen::V,тиризабизе,cas
1177,drehen::V,свердизабизе,cas
1178,wenden::V,бегизе,tiontaigh
1179,umdrehen::V,бегизе,iompaigh
1180,umdrehen::V,бегизе,tiontaigh
1181,umdrehen::V,бега-битӏизе,iompaigh
1182,umdrehen::V,бега-битӏизе,tiontaigh
1183,heben::V,борхизе,ardaigh
1184,hochheben::V,борхалъизабизе,tóg
1185,hochheben::V,борхизе,tóg
1186,ergreifen::V,кквезе,beir ar
1187,halten::V,кквезе,coimeád
1188,halten::V,кквезе,coinnigh
1189,drücken::V,къазе,brúigh
1190,drücken::V,къанцӏу́зе,brúigh
1191,drücken::V,къвал ба́зе,brúigh
1192,schieben::V,хъилдизе,brúigh
1193,kratzen::V,хачазе,scríob
1194,lecken::V,чӏикӏизе,ligh
1195,lecken::V,чӏикӏизе,leadhb
1196,beißen::V,хӏанчӏизе,bain greim as
1197,beißen::V,хӏанчӏизабизе,bain greim as
1198,abreißen::V,тӏезе,stróic
1199,abreißen::V,тӏезе,tarraing
1200,abreißen::V,тӏезабизе,stróic
1201,abreißen::V,тӏезабизе,tarraing
1202,abschneiden::V,къотӏизе,scoith
1203,binden::V,бухьине,ceangail
1204,stecken::V,къазабизе,sáigh
1205,brechen::V,бекизе,bris
1206,klopfen::V,дванкезе,cnag
1207,hauen::V,базе,buail
1208,kleben::V,бацӏцӏине,gliúáil
1209,reiben::V,хачазе,cuimil
1210,streichen::V,бахине,leath
1211,streichen::V,жужазе,leath
1212,schleifen::V,лъухьизе,líomh
1213,schneiden::V,къотӏизе,gearr
1214,rütteln::V,багъа-бачаризабизе,croith
1215,schütteln::V,кӏобокӏизе,croith
1216,schwenken::V,гьесадизе,luasc
1217,schwenken::V,хьвагӏезабизе,luasc
1218,schütten::V,тӏезе,doirt
1219,füllen::V,цӏезабизе,líon
1220,einwickeln::V,жемизе,cuach
1221,einwickeln::V,жемизе,clúdaigh
1222,tragen::V,баччизе,iompair
1223,schleppen::V,бехъерхъизе,tarraing
1224,ziehen::V,цӏазе,tarraing
1225,aufbewahren::V,цӏунизе,coinnigh
1226,werfen::V,рехизе,caith
1227,fangen::V,кквезе,ceap
1228,packen::V,кквезе,beir ar
1229,verstecken::V,бахчизе,folaigh
1230,verstecken::V,бахчизе,cuir i bhfolach
1231,teilen::V,бикьизе,roinn
1232,schicken::V,битӏизе,seol
1233,bringen::V,баччизе,beir
1234,bringen::V,баччизе,tabhair
1235,hinzufügen::V,жубазе,cuir le
1236,bekommen::V,щвезе,faigh
1237,erhalten::V,щвезе,faigh
1238,erhalten::V,босизе,faigh
1239,nehmen::V,босизе,tóg
1240,nehmen::V,босизе,glac
1241,wählen::V,бищизе,pioc
1242,wählen::V,бищизе,roghnaigh
1243,auswählen::V,тӏасабищизе,roghnaigh
1244,bewahren::V,цӏунизе,caomhnaigh
1245,behindern::V,квекӏен гьабизе,cuir bac ar
1246,verderben::V,хвезабизе,mill
1247,beschädigen::V,галгъазабизе,loit
1248,beschädigen::V,галгъазабизе,déan damáiste do
1249,zerbrechen::V,щущазабизе,bris
1250,zerreißen::V,бихъизе,stiall
1251,zerstören::V,биххизабизе,mill
1252,zerstören::V,биххизабизе,scrios
1253,verbrennen::V,бухӏизе,las
1254,verbrennen::V,бухӏизе,dóigh
1255,geben::V,кьезе,tabhair
1256,reichen::V,кьезе,sín
1257,reichen::V,кьезе,cuir
1258,schenken::V,кьезе,bronn
1259,schenken::V,кьезе,tabhair
1260,versprechen::V,назру гьабизе,geall
1261,wünschen::V,бокьизе,guigh
1262,loben::V,беццизе,mol
1263,loben::V,бецца-бекъизе,mol
1264,küssen::V,баизе,póg
1265,wiegen::V,чӏучӏадизабизе,bog
1266,wiegen::V,чӏучӏадизабизе,luasc
1267,zudecken::V,тӏадбигъине,clúdaigh
1268,wecken::V,бигьинабизе,dúisigh
1269,zeigen::V,бихьизабизе,taispeáin
1270,führen::V,бачине,treoraigh
1271,lehren::V,малъизе,múin
1272,lehren::V,малъизе,teagasc
1273,lehren::V,цӏализабизе,múin
1274,lehren::V,цӏализабизе,teagasc
1275,unterrichten::V,цӏализабизе,múin
1276,unterrichten::V,цӏализабизе,teagasc
1277,aufziehen::V,гӏезабизе,tóg
1278,leiten::V,нухмалъи гьабизе,tá i gceannas ar
1279,antreiben::V,гӏедегӏизабизе,gríosaigh
1280,einladen::V,ахӏизе,cuir cuireadh ar
1281,einladen::V,тӏадеахӏизе,cuir cuireadh ar
1282,vereinigen::V,цолъизабизе,aontaigh
1283,besuchen::V,баккизе,tabhair cuairt ar
1284,besuchen::V,хьвадизе,tabhair cuairt ar
1285,treffen::V,дандчӏвазе,cas ar
1286,treffen::V,дандчӏвазе,buail le
1287,sich versammeln::V,данделъизе,bailigh
1288,sich versammeln::V,данделъизе,cruinnigh
1289,sich versammeln::V,бакӏаризе,bailigh
1290,sich versammeln::V,бакӏаризе,cruinnigh
1291,spielen::V,басандизе,imir
1292,spielen::V,басандизе,tá ag spraoi
1293,singen::V,ахӏизе,can
1294,tanzen::V,кьурдизе,rinc
1295,tanzen::V,кьурдизе,damhsaigh
1296,sich trennen::V,батӏалъизе,scar
1297,verlassen::V,тезе,fág
1298,verlassen::V,рехунтезе,fág
1299,retten::V,хвасар гьабизе,tarrtháil
1300,retten::V,хвасарлъизабизе,tarrtháil
1301,bewachen::V,цӏунизе,cosain
1302,bewachen::V,цӏунизе,gardáil
1303,schützen::V,цӏунизе,cosain
1304,verteidigen::V,цӏунизе,cosain
1305,sich schlagen::V,багъизе,tá ag bruíon
1306,schießen::V,речӏчӏизе,caith
1307,schießen::V,речӏчӏизе,scaoil
1308,siegen::V,бергьине,bain
1309,siegen::V,бергьине,buaigh
1310,ärgern::V,вагъизавизе,cuir isteach ar
1311,schlagen::V,кьабизе,buail
1312,treten::V,мал тункизе,ciceáil
1313,stechen::V,къазабизе,sáigh
1314,stoßen::V,тункизе,brúigh
1315,stoßen::V,тункизе,soncáil
1316,stoßen::V,хъилдизе,brúigh
1317,stoßen::V,хъилдизе,soncáil
1318,stehlen::V,щинкӏизабизе,goid
1319,stören::V,квекӏен гьабизе,cuir isteach ar
1320,stören::V,татубахъи гьабизе,cuir isteach ar
1321,belästigen::V,рахӏатхвезабизе,cuir as do
1322,verbergen::V,бахчизе,ceil
1323,verbergen::V,балъго тезе,ceil
1324,täuschen::V,божуда рекӏкӏ гьабизе,cuir dallamullóg ar
1325,täuschen::V,гуккизе,cuir dallamullóg ar
1326,betrügen::V,хӏилла гьабизе,déan calaois ar
1327,betrügen::V,сандирахълъи гьабизе,déan calaois ar
1328,töten::V,чӏвазе,maraigh
1329,wohnen::V,яшав гьабизе,cuir faoi
1330,wohnen::V,яшав гьабизе,tá ina chónaí
1331,arbeiten::V,хӏалтӏизе,oibrigh
1332,sammeln::V,бакӏаризе,bailigh
1333,sammeln::V,бакӏаризе,cruinnigh
1334,pflücken::V,бетӏизе,pioc
1335,jagen::V,чан гьабизе,seilg
1336,fischen::V,ччугӏа кквезе,iasc
1337,fassen::V,кквезе,beir ar
1338,hüten::V,кваназабизе,aoirigh
1339,treiben::V,гъезе,seol
1340,treiben::V,гъезе,tiomáin
1341,anbinden::V,бухьине,ceangail
1342,füttern::V,кваназабизе,cothaigh
1343,füttern::V,кваназабизе,beathaigh
1344,melken::V,бечӏчӏизе,bligh
1345,melken::V,бечӏчӏизе,crúigh
1346,hacken::V,чӏвазе,gearr
1347,gießen::V,лъалъазе,uiscigh
1348,reifen::V,барщизе,aibigh
1349,zubereiten::V,бежа-белъине,cócaráil
1350,kochen::V,белъине,bruith
1351,kochen::V,белъине,beirigh
1352,backen::V,базе,bácáil
1353,braten::V,бежизе,róst
1354,braten::V,бежизе,frioch
1355,umrühren::V,багъаризе,measc
1356,stricken::V,хьухьине,cniotáil
1357,nähen::V,букъизе,fuaigh
1358,färben::V,кьер гьабизе,dathaigh
1359,reinigen::V,бацӏцӏине,glan
1360,waschen::V,чуризе,nigh
1361,abwischen::V,бацӏцӏине,glan
1362,spülen::V,хулизе,sruthlaigh
1363,fegen::V,лъухьизе,scuab
1364,kehren::V,лъухьизе,scuab
1365,baden::V,чордезе,folc
1366,ausziehen::V,бахъизе,bain de
1367,anziehen::V,ретӏине,cuir ar
1368,sich anziehen::V,ретӏине,gléas é féin
1369,kämmen::V,хазе,cíor
1370,schmücken::V,чӏухӏизабизе,maisigh
1371,sagen::V,бицине,abair
1372,sprechen::V,бицине,labhair
1373,reden::V,гаргадизе,caintigh
1374,sich unterhalten::V,гаргадизе,caintigh
1375,sich unterhalten::V,гаргадизе,tá ag comhrá
1376,fragen::V,цӏехезе,fiafraigh
1377,fragen::V,цӏехезе,cuir ceist
1378,fragen::V,гьикъизе,fiafraigh
1379,fragen::V,гьикъизе,cuir ceist
1380,bitten::V,гьаризе,iarr
1381,erzählen::V,бицине,inis
1382,erzählen::V,бицине,eachtraigh
1383,mitteilen::V,лъазабизе,aithris
1384,mitteilen::V,лъазабизе,cuir in iúl
1385,nennen::V,цӏар лъезе,ainmnigh
1386,rufen::V,ахӏизе,glaoigh
1387,prahlen::V,беццаризе,maígh
1388,übersetzen::V,буссинабизе,aistrigh
1389,denken::V,ургъизе,síl
1390,denken::V,ургъизе,ceap
1391,glauben::V,божизе,creid
1392,bemerken::V,берречӏчӏизе,tabhair faoi deara
1393,erkennen::V,лъазе,aithin
1394,erkennen::V,батӏаго бахъизе,aithin
1395,begreifen::V,бичӏчӏизе,tuig
1396,lernen::V,цӏализе,foghlaim
1397,wissen::V,лъазе,tá a fhios ag
1398,sich erinnern an::V,ракӏалде щвезе,cuimhnigh ar
1399,sich erinnern an::V,ракӏалде щвезе,is cuimhne ar
1400,vergessen::V,кӏочене,dearmad
1401,messen::V,борцине,tomhais
1402,zählen::V,рикӏкӏине,cuntais
1403,rechnen::V,рикӏкӏине,ríomh
1404,rechnen::V,рикӏкӏине,áirigh
1405,lesen::V,цӏализе,léigh
1406,malen::V,бахъизе,péinteáil
1407,zeichnen::V,бахъизе,línigh
1408,zeichnen::V,бахъизе,tarraing
