,Concept_ID,fa,ca
829,von hier::ADV,از اینجا,des d'aquí
830,dort::ADV,آنجا,allí
831,dorthin::ADV,به آنجا,hi
832,geradeaus::ADV,راست,tot dret
833,vorwärts::ADV,جلو,endavānt
834,vorwärts::ADV,به پیش,endavānt
835,rückwärts::ADV,عقب,endarrera
836,zurück::ADV,پس,darrere
837,zurück::ADV,عقب,darrere
838,zurück::ADV,بالعکس,darrere
839,unten::ADV,زیر,a baix
840,unten::ADV,پایین,a baix
841,hinab::ADV,به پایین,cap avall
842,oben::ADV,بالا,dalt
843,hinauf::ADV,به بالا,cap amunt
844,überall::ADV,همه‌جا,pertot
845,überall::ADV,همه‌جا,per tot arreu
846,nicht::ADV,نه,no
847,ein wenig::ADV,کمی,una mica
848,kaum::ADV,به سختی,a penes
849,sehr::ADV,خیلی,molt
850,sehr::ADV,بسیار,molt
851,so::ADV,چنین,així
852,so::ADV,اینطور,així
853,noch::ADV,هنوز,encara
854,nur::ADV,فقط,només
855,nur::ADV,تنها,només
856,schon::ADV,قبلاً,ja
857,schon::ADV,به این زودی,ja
858,wieder::ADV,باز,de nou
859,wieder::ADV,دوباره,de nou
860,vergebens::ADV,بیهوده,en va
861,vor::PRP,در جلوی,davānt
862,vor::PRP,در جلوی,enfront de
863,hinter::PRP,پشت,darrera
864,unter::PRP,تحت,sota
865,durch::PRP,از وسط,per
866,durch::PRP,از ميان,per
867,neben::PRP,کنار,al costāt de
868,neben::PRP,پهلوی,al costāt de
869,zwischen::PRP,بین,entre
870,zwischen::PRP,میان,entre
871,wegen::PRP,برای,a causa de
872,wegen::PRP,بخاطر,a causa de
873,dies::PRN,این,aquest
874,das::PRN,آن,això
875,alles::PRN,تمام,tot
876,alles::PRN,همه‌چیر,tot
877,ich::PRN,من,jo
878,du::PRN,تو,tu
879,er::PRN,او,ell
880,wir::PRN,ما,nosaltres
881,ihr::PRN,شما,vosaltres
882,sie::PRN,آنها,ells
883,sie::PRN,آنها,elles
884,was::FPRN,چه,què
885,wer::FPRN,کی,qui
886,wo::FADV,کجا,on
887,wohin::FADV,بکجا,cap a on
888,wie::FADV,چطور,com
889,wie::FADV,چگونه,com
890,warum::FADV,چرا,per què
891,warum::FADV,برای چه,per què
892,wieviel::FNUM,چند,quant
893,wieviel::FNUM,چقدر,quant
894,eins::NUM,یک,u
895,zwei::NUM,دو,dos
896,drei::NUM,سه,tres
897,vier::NUM,چهار,quatre
898,fünf::NUM,پنج,cinc
899,sechs::NUM,شش,sis
900,sieben::NUM,هفت,set
901,acht::NUM,هشت,vuit
902,neun::NUM,نه,nou
903,zehn::NUM,ده,deu
904,elf::NUM,یازده,onze
905,zwölf::NUM,دوازده,dotze
906,zwanzig::NUM,بیست,vint
907,dreißig::NUM,سی,trenta
908,vierzig::NUM,چهل,quaranta
909,fünfzig::NUM,پنجاه,cinquanta
910,sechzig::NUM,شصت,seixanta
911,siebzig::NUM,هفتاد,setanta
912,achtzig::NUM,هشتاد,vuitanta
913,neunzig::NUM,نود,noranta
914,hundert::NUM,صد,cent
915,tausend::NUM,هزار,mil
916,und::CNJ,و,i
917,oder::CNJ,یا,o
918,stehen::V,ایستادن,estar de peu
919,sitzen::V,نشستن,seure
920,liegen::V,خوابیدن,jeure
921,liegen::V,دراز کشیدن,jeure
922,hängen::V,آویزان بودن,penjar
923,werden::V,شدن,fer-se
924,werden::V,شدن,posar-se
925,passieren::V,گذشتن,succeir
926,passieren::V,اتفاق افتادن,succeir
927,beginnen::V,شروع شدن,iniciar-se
928,enden::V,تمام شدن,acabar-se
929,enden::V,تمام شدن,terminar-se
930,wechseln::V,عوض شدن,canviar
931,aufgehen[Sonne]::V,برآمدن,sortir
932,aufgehen[Sonne]::V,طلوع کردن,sortir
933,untergehen[Sonne]::V,غروب کردن,posar-se
934,scheinen[Sonne]::V,تابیدن,brillar
935,donnern::V,رعد زدن,tronar
936,wehen::V,دمیدن,bufar
937,strömen::V,روان شدن,afluir
938,fließen::V,روان شدن,fluir
939,sich drehen::V,چرخیدن,girar
940,schwanken::V,خم و راست شدن,vacil·lar
941,schwingen::V,تاب خوردن,oscil·lar
942,schwingen::V,نوسان کردن,oscil·lar
943,fallen::V,افتادن,caure
944,fallen::V,افتادن,tombar
945,fallen::V,سقوط کردن,caure
946,fallen::V,سقوط کردن,tombar
947,brennen::V,سوزاندن,cremar
948,rauchen::V,دود کردن,fumejar
949,regnen::V,باران آمدن,ploure
950,gefrieren::V,یخ بستن,gelar-se
951,tauen::V,آب شدن,fondre's
952,schmelzen::V,آب شدن,fondre's
953,trocknen::V,خشک شدن,assecar-se
954,sieden::V,جوشیدن,bullir
955,faulen::V,فاسد شدن,podrir-se
956,verfaulen::V,پوسیدن,podrir-se
957,reißen::V,پاره شدن,trencar-se
958,versinken::V,غرق شدن,enfonsar-se
959,vergehen::V,گذشتن,passar
960,erscheinen::V,ظاهر شدن,aparèixer
961,verschwinden::V,گم شدن,desaparèixer
962,verschwinden::V,از بین رفتن,desaparèixer
963,sinken::V,پایین آمدن,baixar
964,sinken::V,پایین آمدن,descendir
965,abnehmen::V,کم شدن,decréixer
966,zunehmen::V,زیاد شدن,augmentar
967,steigen::V,بالا رفتن,pujar
968,wachsen::V,قد کشیدن,créixer
969,glänzen::V,برق زدن,brillar
970,glänzen::V,برق زدن,resplendir
971,funkeln::V,جرقه زدن,espurnejar
972,lärmen::V,شلوغ کردن,fer soroll
973,läuten::V,زنگ زدن,sonar
974,klingeln::V,زنگ زدن,trucar
975,klirren::V,جرنگ جرنگ صدا کردن,dringar
976,brausen::V,طوفانی بودن,rugir
977,rauschen::V,خش‌خش کردن,murmurar
978,klingen::V,صدا دادن,sonar
979,bellen::V,عوعو کردن,lladrar
980,heulen::V,زوزه کشیدن,udolar
981,blasen::V,فوت کردن,bufar
982,pfeifen::V,سوت زدن,xiular
983,schreien::V,فریاد زدن,cridar
984,stöhnen::V,نالیدن,gemegar
985,zittern::V,لرزیدن,tremolar
986,leben::V,زیستن,vīure
987,leben::V,زندگی کردن,vīure
988,geboren werden::V,متولد شدن,néixer
989,atmen::V,تنفس کردن,respirar
990,trinken::V,نوشیدن,beure
991,essen::V,خوردن,menjar
992,schlucken::V,بلعیدن,empassar-se
993,schlucken::V,قورت دادن,empassar-se
994,müde werden::V,خسته شدن,cansar-se
995,einschlafen::V,خواب رفتن,adormir-se
996,schlafen::V,خوابیدن,dormir
997,aufwachen::V,از خواب بیدار شدن,despertar-se
998,aufstehen::V,بیدار شدن,llevar-se
999,sich erholen::V,استراحت کردن,descansar
1000,krank werden::V,مریض شدن,posar-se malalt
1001,krank sein::V,بیمار بودن,estar malalt
1002,schmerzen::V,درد کردن,doldre
1003,husten::V,سرفه کردن,tossir
1004,genesen::V,بهبود یافتن,recuperar-se
1005,sterben::V,مردن,morir
1006,umkommen::V,کشته شدن,perir
1007,sich bewegen::V,حرکت کردن,moure's
1008,sich rühren::V,تکان خوردن,moure's
1009,sich erheben::V,برخواستن,aixecar-se
1010,sich setzen::V,نشستن,asseure's
1011,hinfallen::V,زمین خوردن,caure's
1012,laufen::V,پیاده رفتن,caminar
1013,schreiten::V,قدم زدن,procedir
1014,spazierengehen::V,گردش رفتن,passejar
1015,eilen::V,شتاب کردن,anar corrent
1016,sich beeilen::V,عجله کردن,afanyar-se
1017,sausen::V,صفیر کشیدن,córrer
1018,rennen::V,دویدن,córrer
1019,springen::V,پریدن,saltar
1020,klettern::V,بالا رفتن,escalar
1021,schaukeln::V,تاب خوردن,gronxar-se
1022,schaukeln::V,تاب خوردن,balancejar-se
1023,kriechen::V,خزیدن,reptar
1024,kriechen::V,خزیدن,arrossegar-se
1025,schwimmen::V,شنا کردن,nadar
1026,tauchen::V,غواصی کردن,bussejar
1027,tauchen::V,غواصی کردن,submergir-se
1028,rudern::V,پارو زدن,remar
1029,fahren::V,سواره رفتن,anar
1030,fliegen::V,پریدن,volar
1031,gehen::V,رفتن,caminar
1032,weggehen::V,رفتن,anar-se'n
1033,abfahren::V,حرکت کردن,partir
1034,anhalten::V,ایست کردن,aturar-se
1035,hineingehen::V,داخل شدن,entrar
1036,eintreten::V,وارد شدن,entrar
1037,kommen::V,آمدن,venir
1038,ankommen::V,رسیدن,arribar
1039,zurückkommen::V,برگشتن,tornar
1040,bleiben::V,ماندن,quedar-se
1041,warten::V,منتظر بودن,esperar
1042,erwarten::V,انتظار داشتن,esperar
1043,suchen::V,جستجو کردن,buscar
1044,finden::V,یافتن,trobar
1045,finden::V,پیدا کردن,trobar
1046,versuchen::V,سعی کردن,intentar
1047,versuchen::V,کوشش کردن,intentar
1048,vorbereiten::V,آماده کردن,preparar
1049,lieben::V,عاشق بودن,estimar
1050,mögen::V,میل داشتن,agradar a
1051,mögen::V,دوست داشتن,agradar a
1052,lachen::V,خندیدن,riure
1053,rühren::V,به رقت آوردن,commoure
1054,rühren::V,به رقت آوردن,emocionar
1055,weinen::V,گریه کردن,plorar
1056,schimpfen::V,فحاشی کردن,renyar
1057,sich ärgern::V,ناراحت شدن,enfadar-se
1058,sich fürchten::V,واهمه کردن,tenir por
1059,fürchten::V,ترسیدن,témer
1060,fliehen::V,گریختن,fugir
1061,flüchten::V,فرار کردن,refugiar-se
1062,sehen::V,دیدن,veure
1063,anschauen::V,نگاه کردن,mirar
1064,ansehen::V,تماشا کردن,mirar
1065,hören::V,شنیدن,oir
1066,zuhören::V,گوش دادن,escoltar
1067,probieren::V,چشیدن,provar
1068,riechen::V,بوییدن,olorar
1069,riechen::V,بو کردن,olorar
1070,fühlen::V,احساس کردن,sentīr
1071,scheinen::V,بنظر آمدن,semblar
1072,zu sehen sein::V,دیده شدن,poder-se veure
1073,vernehmen::V,شنیدن,percebre
1074,frieren::V,سرد بودن,tenir fred
1075,tun::V,کردن,fer
1076,können::V,توانستن,poder
1077,wollen::V,خواستن,voler
1078,anfangen::V,شروع کردن,iniciar
1079,beenden::V,تمام کردن,acabar
1080,beenden::V,پایان دادن,acabar
1081,aufhören::V,دست کشیدن,deixar
1082,gelingen::V,موفق شدن,sortir bé
1083,geraten::V,نتیجه دادن,sortir
1084,öffnen::V,گشودن,obrir
1085,öffnen::V,باز کردن,obrir
1086,schließen::V,بستن,tancar
1087,schließen::V,قفل کردن,tancar
1088,stellen::V,گذاردن,posar
1089,stellen::V,گذاردن,col·locar
1090,setzen::V,نشاندن,assentar
1091,legen::V,گذاشتن,posar
1092,berühren::V,دست زدن,tocar
1093,berühren::V,لمس کردن,tocar
1094,verbinden::V,وصل کردن,unir
1095,verbinden::V,وصل کردن,connectar
1096,bedecken::V,پوشاندن,tapar
1097,bedecken::V,پوشاندن,cobrir
1098,aufhängen::V,آویختن,penjar
1099,anzünden::V,سوزاندن,encendre
1100,aufheben::V,برداشتن,aixecar
1101,aufheben::V,بلند کردن,aixecar
1102,zurücklassen::V,گذاشتن,deixar
1103,verlieren::V,گم کردن,pērdre
1104,fallen lassen::V,انداختن,deixar caure
1105,machen::V,کردن,fer
1106,machen::V,ساختن,fer
1107,herstellen::V,ساختن,producir
1108,herstellen::V,تولید کردن,producir
1109,bauen::V,ساختن,construir
1110,bauen::V,بنا کردن,construir
1111,reparieren::V,درست کردن,reparar
1112,reparieren::V,تعمیر کردن,reparar
1113,verbessern::V,بهتر کردن,millorar
1114,ändern::V,تغییر دادن,canviar
1115,graben::V,کندن,cavar
1116,graben::V,گود کردن,cavar
1117,beugen::V,کج کردن,doblegar
1118,biegen::V,خم کردن,corbar
1119,biegen::V,خم کردن,arquejar
1120,drehen::V,چرخاندن,girar
1121,wenden::V,برگرداندن,girar
1122,umdrehen::V,برگرداندن,voltar
1123,heben::V,برداشتن,pujar
1124,heben::V,برداشتن,aixecar
1125,hochheben::V,برآوردن,aixecar
1126,hochheben::V,بلند کردن,aixecar
1127,ergreifen::V,گرفتن,agafar
1128,halten::V,نگاه داشتن,mantenir
1129,drücken::V,فشار دادن,prémer
1130,drücken::V,فشار دادن,estrènyer
1131,drücken::V,فشار آوردن,prémer
1132,drücken::V,فشار آوردن,estrènyer
1133,schieben::V,هل دادن,empènyer
1134,kratzen::V,خاریدن,raspar
1135,lecken::V,لیسیدن,llepar
1136,beißen::V,گاز زدن,mossegar
1137,abreißen::V,پاره کردن,arrencar
1138,abschneiden::V,بریدن,tallar
1139,abschneiden::V,قطع کردن,tallar
1140,binden::V,بستن,lligar
1141,stecken::V,فرو کردن,ficar
1142,brechen::V,شکستن,trencar
1143,klopfen::V,کوبیدن,trucar
1144,hauen::V,زدن,picar
1145,hauen::V,زدن,colpejar
1146,kleben::V,چسباندن,enganxar
1147,reiben::V,مالش دادن,fregar
1148,streichen::V,مالیدن,untar
1149,schleifen::V,تیز کردن,afilar
1150,schleifen::V,تیز کردن,esmolar
1151,schneiden::V,چیدن,tallar
1152,schneiden::V,بریدن,tallar
1153,rütteln::V,لرزاندن,sacsejar
1154,rütteln::V,تکان دادن,sacsejar
1155,schütteln::V,تکان دادن,agitar
1156,schütteln::V,تکان دادن,sacsejar
1157,schwenken::V,تاب دادن,agitar
1158,schütten::V,ریختن,abocar
1159,füllen::V,پر کردن,omplir
1160,einwickeln::V,پیچیدن,embolicar
1161,tragen::V,بردن,dur
1162,tragen::V,بردن,portar
1163,tragen::V,حمل کردن,dur
1164,tragen::V,حمل کردن,portar
1165,schleppen::V,کشیدن,arrossegar
1166,ziehen::V,کشیدن,tirar
1167,ziehen::V,کشیدن,estirar
1168,aufbewahren::V,نگهداری کردن,conservar
1169,werfen::V,انداختن,llançar
1170,werfen::V,پرتاب کردن,llançar
1171,fangen::V,گرفتن,agafar
1172,fangen::V,گرفتن,atrapar
1173,packen::V,گرفتن,engrapar
1174,verstecken::V,قایم کردن,amagar
1175,verstecken::V,پنهان کردن,amagar
1176,teilen::V,قسمت کردن,dividir
1177,teilen::V,تقسیم کردن,dividir
1178,schicken::V,فرستادن,enviar
1179,schicken::V,ارسال کردن,enviar
1180,bringen::V,آوردن,portar
1181,hinzufügen::V,افزودن,afegir
1182,hinzufügen::V,اضافه کردن,afegir
1183,bekommen::V,گرفتن,obtenir
1184,erhalten::V,دریافت کردن,rebre
1185,nehmen::V,گرفتن,prendre
1186,nehmen::V,برداشتن,prendre
1187,wählen::V,انتخاب کردن,triar
1188,wählen::V,انتخاب کردن,elegir
1189,auswählen::V,برگزیدن,escollir
1190,auswählen::V,برگزیدن,seleccionar
1191,bewahren::V,حفظ کردن,conservar
1192,bewahren::V,حفاظت کردن,conservar
1193,behindern::V,مانع بودن,impedir
1194,behindern::V,مانع بودن,obstaculitzar
1195,verderben::V,از بین بردن,espatllar
1196,beschädigen::V,صدمه زدن,danyar
1197,beschädigen::V,صدمه زدن,destrossar
1198,zerbrechen::V,شکستن,trencar
1199,zerreißen::V,دریدن,estripar
1200,zerreißen::V,پاره کردن,estripar
1201,zerstören::V,خراب کردن,destruir
1202,zerstören::V,ویران کردن,destruir
1203,verbrennen::V,سوزاندن,cremar
1204,geben::V,دادن,donar
1205,reichen::V,دادن,passar
1206,schenken::V,هدیه دادن,regalar
1207,versprechen::V,قول دادن,prometre
1208,versprechen::V,وعده دادن,prometre
1209,wünschen::V,آرزو کردن,desitjar
1210,loben::V,ستایش کردن,elogiar
1211,küssen::V,بوسیدن,fer un petó a
1212,wiegen::V,نوسان کردن,bressolar
1213,zudecken::V,پوشاندن,tapar
1214,zudecken::V,پوشاندن,cobrir
1215,wecken::V,بیدار کردن,despertar
1216,zeigen::V,نشان دادن,mostrar
1217,zeigen::V,نشان دادن,ensenyar
1218,führen::V,رهنمائی کردن,guiar
1219,führen::V,رهنمائی کردن,conduir
1220,lehren::V,آموختن,ensenyar
1221,lehren::V,یاد دادن,ensenyar
1222,unterrichten::V,درس دادن,ensenyar
1223,unterrichten::V,تدریس کردن,ensenyar
1224,aufziehen::V,تربیت کردن,criar
1225,leiten::V,اداره کردن,dirigir
1226,antreiben::V,عجله دادن,impel·lir
1227,lassen::V,وادار کردن,fer
1228,einladen::V,دعوت کردن,invitar
1229,einladen::V,دعوت کردن,convidar
1230,einladen::V,مهمان کردن,invitar
1231,einladen::V,مهمان کردن,convidar
1232,vereinigen::V,یکی کردن,unir
1233,vereinigen::V,متحد کردن,unir
1234,besuchen::V,دیدار کردن,visitar
1235,besuchen::V,دیدار کردن,anar a veure
1236,treffen::V,ملاقات کردن,trobar
1237,sich versammeln::V,جمع شدن,reunir-se
1238,spielen::V,بازی کردن,jugar
1239,singen::V,آواز خواندن,cantār
1240,tanzen::V,رقصیدن,ballar
1241,sich trennen::V,جدا شدن,separar-se
1242,verlassen::V,ترک کردن,deixar
1243,verlassen::V,ترک کردن,abandonar
1244,retten::V,نجات دادن,salvar
1245,bewachen::V,حراست کردن,vigilar
1246,schützen::V,حفظ کردن,protegir
1247,verteidigen::V,دفاع کردن,defensar
1248,sich schlagen::V,کتک‌کاری کردن,barallar-se
1249,schießen::V,تیر زدن,tirar
1250,schießen::V,تیر زدن,disparar
1251,siegen::V,پیروز شدن,vèncer
1252,ärgern::V,ناراحت کردن,enfadar
1253,schlagen::V,زدن,pegar
1254,schlagen::V,زدن,colpejar
1255,schlagen::V,کوبیدن,pegar
1256,schlagen::V,کوبیدن,colpejar
1257,treten::V,لگد زدن,donar un cop de peu a
1258,stechen::V,چاقو زدن,punxar
1259,stechen::V,چاقو زدن,apunyalar
1260,stoßen::V,هل دادن,empènyer
1261,stehlen::V,دزدیدن,robar
1262,stören::V,مزاحم شدن,molestar
1263,belästigen::V,زحمت دادن,importunar
1264,verbergen::V,پنهان کردن,amagar
1265,verbergen::V,پنهان کردن,ocultar
1266,täuschen::V,گول زدن,enganyar
1267,täuschen::V,فریب دادن,enganyar
1268,betrügen::V,گول زدن,estafar
1269,betrügen::V,فریب دادن,estafar
1270,töten::V,کشتن,matar
1271,wohnen::V,منزل داشتن,vīure
1272,wohnen::V,منزل داشتن,habitar
1273,wohnen::V,سکونت داشتن,vīure
1274,wohnen::V,سکونت داشتن,habitar
1275,arbeiten::V,کار کردن,treballar
1276,sammeln::V,جمع کردن,col·leccionar
1277,pflücken::V,چیدن,collir
1278,jagen::V,شکار کردن,caçar
1279,fischen::V,صید کردن,pescar
1280,fischen::V,ماهی‌گیری کردن,pescar
1281,fassen::V,گرفتن,atrapar
1282,hüten::V,چراندن,pasturar
1283,hüten::V,مراقبت کردن,pasturar
1284,treiben::V,راندن,arriar
1285,anbinden::V,متصل کردن,lligar
1286,füttern::V,غذا دادن,donar menjar a
1287,melken::V,دوشیدن,munyir
1288,hacken::V,خرد کردن,picar
1289,hacken::V,خرد کردن,tallar
1290,gießen::V,ریختن,regar
1291,reifen::V,رسیدن,madurar
1292,zubereiten::V,طبخ کردن,preparar
1293,zubereiten::V,آماده کردن,preparar
1294,kochen::V,پختن,coure
1295,kochen::V,آشپزی کردن,coure
1296,backen::V,پختن,coure al forn
1297,braten::V,سرخ کردن,rostir
1298,umrühren::V,هم زدن,remenar
1299,stricken::V,بافتن,tricotar
1300,stricken::V,بافتن,fer punt de mitja
1301,nähen::V,دوختن,cosir
1302,färben::V,رنگ زدن,tenyir
1303,reinigen::V,پاک کردن,netejar
1304,reinigen::V,تمیز کردن,netejar
1305,waschen::V,شستن,rentār
1306,abwischen::V,زدودن,eixugar
1307,spülen::V,شستن,esbandir
1308,fegen::V,جارو کردن,escombrar
1309,kehren::V,جارو کردن,escombrar
1310,baden::V,شنا کردن,banyar-se
1311,baden::V,حمام کردن,banyar-se
1312,sich waschen::V,شستشو کردن,rentār-se
1313,ausziehen::V,درآوردن,treure's
1314,anziehen::V,پوشیدن,posar-se
1315,sich anziehen::V,لباس پوشیدن,vestir-se
1316,kämmen::V,شانه زدن,pentinar
1317,schmücken::V,زینت دادن,adornar
1318,sagen::V,گفتن,dir
1319,sprechen::V,حرف زدن,parlar
1320,sprechen::V,صحبت کردن,parlar
1321,reden::V,حرف زدن,parlar
1322,reden::V,صحبت کردن,parlar
1323,sich unterhalten::V,گپ زدن,conversar
1324,fragen::V,پرسیدن,preguntar
1325,fragen::V,سؤال کردن,preguntar
1326,bitten::V,خواهش کردن,demanar
1327,bitten::V,درخواست کردن,demanar
1328,erzählen::V,نقل کردن,contar
1329,erzählen::V,نقل کردن,explicar
1330,erzählen::V,حکایت کردن,contar
1331,erzählen::V,حکایت کردن,explicar
1332,mitteilen::V,خبر دادن,comunicar
1333,nennen::V,نامیدن,nomenar
1334,rufen::V,صدا کردن,cridar
1335,prahlen::V,پز آمدن,lloar-se
1336,prahlen::V,پز آمدن,jactar-se
1337,übersetzen::V,ترجمه کردن,traduir
1338,denken::V,فکر کردن,pensar
1339,glauben::V,باور کردن,creure
1340,glauben::V,عقیده داشتن,creure
1341,bemerken::V,متوجه شدن,notar
1342,erkennen::V,شناختن,reconèixer
1343,erkennen::V,تشخیص دادن,reconèixer
1344,begreifen::V,فهمیدن,comprendre
1345,begreifen::V,درک کردن,comprendre
1346,verstehen::V,فهمیدن,entendre
1347,lernen::V,آموختن,aprendre
1348,lernen::V,یاد گرفتن,aprendre
1349,wissen::V,دانستن,saber
1350,sich erinnern an::V,به یاد آوردن,recordar
1351,vergessen::V,فراموش کردن,oblidar
1352,messen::V,اندازه گرفتن,mesurar
1353,zählen::V,شمردن,comptar
1354,rechnen::V,حساب کردن,calcular
1355,lesen::V,خواندن,llegir
1356,malen::V,نقاشی کردن,pintar
1357,zeichnen::V,کشیدن,dibuixar
1358,zeichnen::V,رسم کردن,dibuixar
1359,schreiben::V,نوشتن,escrīure
1360,besitzen::V,داشتن,posseir
1361,kaufen::V,خریدن,comprar
1362,kaufen::V,خرید کردن,comprar
1363,verkaufen::V,فروختن,vendre
1364,bezahlen::V,پرداختن,pagar
1365,zahlen::V,پرداخت کردن,pagar per
1366,beherrschen::V,مسلط بودن,dominar
1367,ertragen::V,تحمل کردن,aguantar
