,Concept_ID,se,xal
1630,Gedanke::N,ájádus,ухан
1631,Gedanke::N,ussjolmis,ухан
1632,Gedanke::N,jurdda,ухан
1633,Gedanke::N,juurdâ,ухан
1634,Gedanke::N,tu´mm,ухан
1635,Gedanke::N,юрт,ухан
1636,Gedächtnis::N,mojhtese,чееҗин тодлвр
1637,Gedächtnis::N,mujtto,чееҗин тодлвр
1638,Gedächtnis::N,muitu,чееҗин тодлвр
1639,Gedächtnis::N,mušto,чееҗин тодлвр
1640,Gedächtnis::N,moštt,чееҗин тодлвр
1641,Gedächtnis::N,мушт,чееҗин тодлвр
1642,Gedächtnis::N,мӣлл,чееҗин тодлвр
1643,Verstand::N,jiermie,ухан
1644,Verstand::N,goerkesh,ухан
1645,Verstand::N,miella,ухан
1646,Verstand::N,jiermme,ухан
1647,Verstand::N,jierbmi,ухан
1648,Verstand::N,fiät'tu,ухан
1649,Verstand::N,toolk,ухан
1650,Verstand::N,jeä´rmm,ухан
1651,Verstand::N,fi´ttjõs,ухан
1652,Verstand::N,мӣлл,ухан
1653,Verstand::N,то̄ӆӆк,ухан
1654,Sinn::N,mïele,учр-утх
1655,Sinn::N,våajnoe,учр-утх
1656,Sinn::N,sisadno,учр-утх
1657,Sinn::N,mierkkidus,учр-утх
1658,Sinn::N,mearkkašupmi,учр-утх
1659,Sinn::N,mēinnet,учр-утх
1660,Sinn::N,me'rhâšuṃe,учр-утх
1661,Sinn::N,mieḷâ,учр-утх
1662,Sinn::N,miõll,учр-утх
1663,Sinn::N,юрт,учр-утх
1664,Sinn::N,то̄ӆӆк,учр-утх
1665,Grund::N,sjïeke,учр
1666,Grund::N,sjïeke,шалтан
1667,Grund::N,sivva,учр
1668,Grund::N,sivva,шалтан
1669,Grund::N,sivva,учр
1670,Grund::N,sivva,шалтан
1671,Grund::N,suijâ,учр
1672,Grund::N,suijâ,шалтан
1673,Grund::N,ää´šš,учр
1674,Grund::N,ää´šš,шалтан
1675,Grund::N,а̄шшь,учр
1676,Grund::N,а̄шшь,шалтан
1677,Wahrheit::N,rïektesvoete,үнн
1678,Wahrheit::N,saetniesvoete,үнн
1679,Wahrheit::N,sádnesvuohta,үнн
1680,Wahrheit::N,duohtavuohta,үнн
1681,Wahrheit::N,tuo'tâvuotâ,үнн
1682,Wahrheit::N,tuõđâšvuõtt,үнн
1683,Wahrheit::N,зо̄абэль,үнн
1684,Gespräch::N,gaskestalleme,күүндвүр
1685,Gespräch::N,ságastibme,күүндвүр
1686,Gespräch::N,ságastallam,күүндвүр
1687,Gespräch::N,ságastallan,күүндвүр
1688,Gespräch::N,ráđ̣ádâllâm,күүндвүр
1689,Gespräch::N,мо̄а̄йнас,күүндвүр
1690,Märchen::N,heamture,тууль
1691,Märchen::N,dålusj subtsas,тууль
1692,Märchen::N,máinnas,тууль
1693,Märchen::N,cukca,тууль
1694,Märchen::N,maainâs,тууль
1695,Märchen::N,maainâs,тууль
1696,Märchen::N,ба̄йхьк,тууль
1697,Märchen::N,мо̄а̄йнас,тууль
1698,Erzählung::N,gåata,келвр
1699,Erzählung::N,vaajese,келвр
1700,Erzählung::N,soptsese,келвр
1701,Erzählung::N,giehtto,келвр
1702,Erzählung::N,mujttalus,келвр
1703,Erzählung::N,muitalus,келвр
1704,Erzählung::N,maainâs,келвр
1705,Erzählung::N,maainâs,келвр
1706,Erzählung::N,мо̄а̄йнас,келвр
1707,Nachricht::N,dïjre,медүллһн
1708,Nachricht::N,diedádus,медүллһн
1709,Nachricht::N,diededibme,медүллһн
1710,Nachricht::N,sáhka,медүллһн
1711,Nachricht::N,saahâ,медүллһн
1712,Nachricht::N,a'lmottâs,медүллһн
1713,Nachricht::N,saakk,медүллһн
1714,Nachricht::N,i´lmmtõs,медүллһн
1715,Nachricht::N,со̄а̄гк,медүллһн
1716,Neuigkeit::N,saernie,зәңг
1717,Neuigkeit::N,ådås,зәңг
1718,Neuigkeit::N,sáhka,зәңг
1719,Neuigkeit::N,sáhka,зәңг
1720,Neuigkeit::N,uuđâs,зәңг
1721,Neuigkeit::N,saakk,зәңг
1722,Neuigkeit::N,о̄дтс,зәңг
1723,Neuigkeit::N,со̄а̄гк,зәңг
1724,Name::N,nomme,нерн
1725,Name::N,namma,нерн
1726,Name::N,namma,нерн
1727,Name::N,nommâ,нерн
1728,Name::N,nõmm,нерн
1729,Name::N,нэ̄мм,нерн
1730,Rätsel::N,mojnestimmie,тәәлвртә тууль
1731,Rätsel::N,árvvádus,тәәлвртә тууль
1732,Rätsel::N,árvádus,тәәлвртә тууль
1733,Rätsel::N,arvâdâs,тәәлвртә тууль
1734,Rätsel::N,a´rvvtõs,тәәлвртә тууль
1735,Rätsel::N,а̄ррьв,тәәлвртә тууль
1736,Rede::N,håaleme,келлһн
1737,Rede::N,hålla,келлһн
1738,Rede::N,sáhka,келлһн
1739,Rede::N,hástu,келлһн
1740,Rede::N,са̄ррнмушш,келлһн
1741,Sprache::N,gïele,келн
1742,Sprache::N,giella,келн
1743,Sprache::N,giella,келн
1744,Sprache::N,kieḷâ,келн
1745,Sprache::N,ǩiõll,келн
1746,Sprache::N,кӣлл,келн
1747,Stimme::N,tjoeje,дун
1748,Stimme::N,jiedna,дун
1749,Stimme::N,giella,дун
1750,Stimme::N,jietna,дун
1751,Stimme::N,jieṇâ,дун
1752,Stimme::N,jiõnn,дун
1753,Stimme::N,ӣнн,дун
1754,Wort::N,baakoe,үг
1755,Wort::N,báhko,үг
1756,Wort::N,sátni,үг
1757,Wort::N,pááhu,үг
1758,Wort::N,sää´nn,үг
1759,Wort::N,са̄ннҍ,үг
1760,Zeichen::N,væhta,темдг
1761,Zeichen::N,mærkka,темдг
1762,Zeichen::N,mearka,темдг
1763,Zeichen::N,merkkâ,темдг
1764,Zeichen::N,meârkk,темдг
1765,Zeichen::N,тӣххт,темдг
1766,Lärm::N,stujmie,шууган
1767,Lärm::N,juhtsa,шууган
1768,Lärm::N,šlápma,шууган
1769,Lärm::N,ruojâ,шууган
1770,Lärm::N,šlaaṃâ,шууган
1771,Lärm::N,šuumm'mõš,шууган
1772,Lärm::N,шэҏҏ,шууган
1773,Lärm::N,ё̄афф,шууган
1774,Laut::N,tjoeje,ә
1775,Laut::N,jiedna,ә
1776,Laut::N,jietna,ә
1777,Laut::N,jieṇâ,ә
1778,Laut::N,jiõnn,ә
1779,Laut::N,ӣнн,ә
1780,Ton::N,tjoeje,дун
1781,Ton::N,tåvnnå,дун
1782,Ton::N,tjuodja,дун
1783,Ton::N,šuokŋa,дун
1784,Ton::N,nuot'tâ,дун
1785,Ton::N,suõmm,дун
1786,Ton::N,ӣнн,дун
1787,Lied::N,laavloe,дун
1788,Lied::N,lávla,дун
1789,Lied::N,lávlla,дун
1790,Lied::N,laavlâ,дун
1791,Lied::N,laaul,дун
1792,Lied::N,ла̄ввл,дун
1793,Ruhe::N,frïere,амулң
1794,Ruhe::N,raeffie,амулң
1795,Ruhe::N,vuojŋadibme,амулң
1796,Ruhe::N,vuojŋadallam,амулң
1797,Ruhe::N,ráfi,амулң
1798,Ruhe::N,máššu,амулң
1799,Ruhe::N,vuo'iŋâstus,амулң
1800,Ruhe::N,ráávhu,амулң
1801,Ruhe::N,rääuh,амулң
1802,Ruhe::N,vuâŋŋmõš,амулң
1803,Ruhe::N,юэв,амулң
1804,Ruhe::N,вуэӈӈмушш,амулң
1805,Leute::N,aalmoge,әмтн
1806,Leute::N,ulmutja,әмтн
1807,Leute::N,álbmot,әмтн
1808,Leute::N,viehâ,әмтн
1809,Leute::N,aalmi,әмтн
1810,Leute::N,о̄ллмэ,әмтн
1811,Volk::N,aalmoge,улс
1812,Volk::N,álmmuk,улс
1813,Volk::N,fuolkke,улс
1814,Volk::N,álbmot,улс
1815,Volk::N,aalmug,улс
1816,Volk::N,aalmi,улс
1817,Volk::N,нарэдт,улс
1818,Arbeit::N,barkoe,көдлмш
1819,Arbeit::N,barggo,көдлмш
1820,Arbeit::N,rahtjam,көдлмш
1821,Arbeit::N,bargu,көдлмш
1822,Arbeit::N,pargo,көдлмш
1823,Arbeit::N,tyej̣i,көдлмш
1824,Arbeit::N,likk,көдлмш
1825,Arbeit::N,tue´jj,көдлмш
1826,Arbeit::N,лыххк,көдлмш
1827,Gast::N,guessie,гиич
1828,Gast::N,guosse,гиич
1829,Gast::N,guossi,гиич
1830,Gast::N,kyes'si,гиич
1831,Gast::N,kue´s's,гиич
1832,Gast::N,кӯссь,гиич
1833,Geschenk::N,daevere,белг
1834,Geschenk::N,sjielege,белг
1835,Geschenk::N,vadda,белг
1836,Geschenk::N,vattáldahka,белг
1837,Geschenk::N,skeaŋka,белг
1838,Geschenk::N,adaldâh,белг
1839,Geschenk::N,sǩiâŋkk,белг
1840,Geschenk::N,тӯмаш,белг
1841,Spiel::N,spïele,наадн
1842,Spiel::N,stååkedimmie,наадн
1843,Spiel::N,spella,наадн
1844,Spiel::N,stoagos,наадн
1845,Spiel::N,speallu,наадн
1846,Spiel::N,leikkâ,наадн
1847,Spiel::N,siõrr,наадн
1848,Spiel::N,сӣрр,наадн
1849,Gesellschaft::N,sïelte,олн
1850,Gesellschaft::N,rádnastallam,олн
1851,Gesellschaft::N,searvi,олн
1852,Gesellschaft::N,servi,олн
1853,Gesellschaft::N,seä´brr,олн
1854,Gesellschaft::N,се̄ббр,олн
1855,Hilfe::N,viehkie,нөкд
1856,Hilfe::N,viehkke,нөкд
1857,Hilfe::N,veahkki,нөкд
1858,Hilfe::N,iše,нөкд
1859,Hilfe::N,veä´ǩ'ǩ,нөкд
1860,Hilfe::N,ве̄ххьк,нөкд
1861,Freund::N,voelpe,иньг
1862,Freund::N,ráddna,иньг
1863,Freund::N,venak,иньг
1864,Freund::N,ustit,иньг
1865,Freund::N,verdde,иньг
1866,Freund::N,veerdi,иньг
1867,Freund::N,na´zvan,иньг
1868,Freund::N,ка̄ннҌц,иньг
1869,Kamerad::N,guejmie,үр
1870,Kamerad::N,ráddna,үр
1871,Kamerad::N,guojmme,үр
1872,Kamerad::N,guoibmi,үр
1873,Kamerad::N,kyei'mi,үр
1874,Kamerad::N,taaurõš,үр
1875,Kamerad::N,то̄а̄врэшш,үр
1876,Angelegenheit::N,aate,керг
1877,Angelegenheit::N,saake,керг
1878,Angelegenheit::N,ássje,керг
1879,Angelegenheit::N,ášši,керг
1880,Angelegenheit::N,äšši,керг
1881,Angelegenheit::N,ä´šš,керг
1882,Angelegenheit::N,тӯйй,керг
1883,Anzahl::N,taale,то
1884,Anzahl::N,låhkoe,то
1885,Anzahl::N,låhko,то
1886,Anzahl::N,mierre,то
1887,Anzahl::N,mearri,то
1888,Anzahl::N,lohkomearra,то
1889,Anzahl::N,meeṛi,то
1890,Anzahl::N,mie´rr,то
1891,Anzahl::N,чӣссел,то
1892,Art::N,aarhte,зүүл
1893,Art::N,sládja,зүүл
1894,Art::N,tjærdda,зүүл
1895,Art::N,čearda,зүүл
1896,Art::N,šlaaj̣â,зүүл
1897,Art::N,nää´ll,зүүл
1898,Art::N,на̄лль,зүүл
1899,Stück::N,bæhta,хусг
1900,Stück::N,biehkie,хусг
1901,Stück::N,biehkke,хусг
1902,Stück::N,bihttá,хусг
1903,Stück::N,pittá,хусг
1904,Stück::N,káppálâh,хусг
1905,Stück::N,ku´sǩǩ,хусг
1906,Stück::N,кусськ,хусг
1907,Teil::N,stuhtje,хүв
1908,Teil::N,oasse,хүв
1909,Teil::N,bielle,хүв
1910,Teil::N,guovllo,хүв
1911,Teil::N,oassi,хүв
1912,Teil::N,bihttá,хүв
1913,Teil::N,uási,хүв
1914,Teil::N,vuâ´ss,хүв
1915,Teil::N,pie´ǩ'ǩ,хүв
1916,Teil::N,кусськ,хүв
1917,Hälfte::N,lehkie,өрәл
1918,Hälfte::N,lahkke,өрәл
1919,Hälfte::N,bealli,өрәл
1920,Hälfte::N,peeḷi,өрәл
1921,Hälfte::N,lâ´ǩǩ,өрәл
1922,Hälfte::N,pie´ll,өрәл
1923,Hälfte::N,пе̄лль,өрәл
1924,Kreis::N,rïngke,төгрг
1925,Kreis::N,gievlle,төгрг
1926,Kreis::N,gierdu,төгрг
1927,Kreis::N,riggee,төгрг
1928,Kreis::N,kruugg,төгрг
1929,Kreis::N,круг,төгрг
1930,Kreuz::N,kroesse,кирс
1931,Kreuz::N,ruossa,кирс
1932,Kreuz::N,rista,кирс
1933,Kreuz::N,ristâ,кирс
1934,Kreuz::N,ristt,кирс
1935,Kreuz::N,рысст,кирс
1936,Linie::N,sïeve,зурасн
1937,Linie::N,linnja,зурасн
1938,Linie::N,linjá,зурасн
1939,Linie::N,linnjá,зурасн
1940,Linie::N,njuálgus,зурасн
1941,Linie::N,certldõk,зурасн
1942,Linie::N,це̄кесь,зурасн
1943,Strich::N,sïeve,татасн
1944,Strich::N,sáhtso,татасн
1945,Strich::N,sárggis,татасн
1946,Strich::N,čálástâh,татасн
1947,Strich::N,certldõk,татасн
1948,Strich::N,ця̄кас,татасн
1949,Strich::N,це̄кесь,татасн
1950,Abstand::N,gåhkoe,зә
1951,Abstand::N,gåhkaldahke,зә
1952,Abstand::N,lahka,зә
1953,Abstand::N,gasska,зә
1954,Abstand::N,gaska,зә
1955,Abstand::N,koskâ,зә
1956,Abstand::N,kõskk,зә
1957,Abstand::N,кэ̄сск,зә
1958,Entfernung::N,gåhkoe,һазр
1959,Entfernung::N,gåhkaldahke,һазр
1960,Entfernung::N,gasska,һазр
1961,Entfernung::N,mælggat,һазр
1962,Entfernung::N,gaska,һазр
1963,Entfernung::N,mátkegaska,һазр
1964,Entfernung::N,koskâ,һазр
1965,Entfernung::N,kõskk,һазр
1966,Entfernung::N,jäämkõskk,һазр
1967,Entfernung::N,кэ̄сск,һазр
1968,Gegend::N,haerie,һазр
1969,Gegend::N,guovvlo,һазр
1970,Gegend::N,bájkke,һазр
1971,Gegend::N,guovlu,һазр
1972,Gegend::N,duovdda,һазр
1973,Gegend::N,kuáv'lu,һазр
1974,Gegend::N,vu´vdd,һазр
1975,Gegend::N,па̄йхьк,һазр
1976,Platz::N,sijjie,зә
1977,Platz::N,sadje,зә
1978,Platz::N,sadji,зә
1979,Platz::N,tááḷu,зә
1980,Platz::N,tääll,зә
1981,Platz::N,сайй,зә
1982,Ort::N,sijjie,бәәрн
1983,Ort::N,bájkke,бәәрн
1984,Ort::N,sadje,бәәрн
1985,Ort::N,báiki,бәәрн
1986,Ort::N,päikki,бәәрн
1987,Ort::N,pâi´ǩǩ,бәәрн
1988,Ort::N,сайй,бәәрн
1989,Ort::N,па̄йхьк,бәәрн
1990,Seite::N,bielie,тал
1991,Seite::N,bielie,хаҗу
1992,Seite::N,bielie,хәврһ
1993,Seite::N,sijddo,тал
1994,Seite::N,sijddo,хаҗу
1995,Seite::N,sijddo,хәврһ
1996,Seite::N,bealli,тал
1997,Seite::N,bealli,хаҗу
1998,Seite::N,bealli,хәврһ
1999,Seite::N,ertti,тал
2000,Seite::N,ertti,хаҗу
2001,Seite::N,ertti,хәврһ
2002,Seite::N,jeä´rtt,тал
2003,Seite::N,jeä´rtt,хаҗу
2004,Seite::N,jeä´rtt,хәврһ
2005,Seite::N,пе̄лль,тал
2006,Seite::N,пе̄лль,хаҗу
2007,Seite::N,пе̄лль,хәврһ
2008,Seite::N,е̄ммьне,тал
2009,Seite::N,е̄ммьне,хаҗу
2010,Seite::N,е̄ммьне,хәврһ
2011,Mitte::N,gaske,дунд
2012,Mitte::N,jarnge,дунд
2013,Mitte::N,gasska,дунд
2014,Mitte::N,guovddaš,дунд
2015,Mitte::N,gaskamuddu,дунд
2016,Mitte::N,koskâ,дунд
2017,Mitte::N,kõskk,дунд
2018,Mitte::N,кэ̄сск,дунд
2019,Gegenstand::N,daevere,юмн
2020,Gegenstand::N,oabme,юмн
2021,Gegenstand::N,gávnne,юмн
2022,Gegenstand::N,bierggas,юмн
2023,Gegenstand::N,ettâ,юмн
2024,Gegenstand::N,kápulâh,юмн
2025,Gegenstand::N,käu´nn,юмн
2026,Gegenstand::N,ка̄ввьн,юмн
2027,Sache::N,aate,юмн
2028,Sache::N,saake,юмн
2029,Sache::N,ássje,юмн
2030,Sache::N,ášši,юмн
2031,Sache::N,äšši,юмн
2032,Sache::N,ä´šš,юмн
2033,Sache::N,ве̄шш,юмн
2034,Rand::N,raedtie,зах
2035,Rand::N,rabdda,зах
2036,Rand::N,ravda,зах
2037,Rand::N,robdâ,зах
2038,Rand::N,čårr,зах
2039,Rand::N,ruõbdd,зах
2040,Rand::N,рӯммт,зах
2041,Rand::N,ре̄ввьн,зах
2042,Kante::N,raedtie,ирмәг
2043,Kante::N,rabdda,ирмәг
2044,Kante::N,ravda,ирмәг
2045,Kante::N,robdâ,ирмәг
2046,Kante::N,å´rdd,ирмәг
2047,Kante::N,ruõbdd,ирмәг
2048,Kante::N,рӯммт,ирмәг
2049,Kante::N,ре̄ввьн,ирмәг
2050,Ecke::N,roene,өнцг
2051,Ecke::N,kråane,өнцг
2052,Ecke::N,náhpo,өнцг
2053,Ecke::N,nusske,өнцг
2054,Ecke::N,nurki,өнцг
2055,Ecke::N,čiehka,өнцг
2056,Ecke::N,čiehâ,өнцг
2057,Ecke::N,čiõkk,өнцг
2058,Ecke::N,suåp'p,өнцг
2059,Ecke::N,уггл,өнцг
2060,Spitze::N,gietjie,үзүр
2061,Spitze::N,snjuhtje,үзүр
2062,Spitze::N,gihttje,үзүр
2063,Spitze::N,geahči,үзүр
2064,Spitze::N,picci,үзүр
2065,Spitze::N,keeči,үзүр
2066,Spitze::N,ǩie´čč,үзүр
2067,Spitze::N,кя̄женч,үзүр
2068,Ende::N,gietjie,үзүр
2069,Ende::N,giehtje,үзүр
2070,Ende::N,geahči,үзүр
2071,Ende::N,keeči,үзүр
2072,Ende::N,puäš'š,үзүр
2073,Ende::N,ке̄джь,үзүр
2074,Loch::N,raejkie,хаһрха
2075,Loch::N,rájgge,хаһрха
2076,Loch::N,ráigi,хаһрха
2077,Loch::N,räigi,хаһрха
2078,Loch::N,loikk,хаһрха
2079,Loch::N,râi´ǧǧ,хаһрха
2080,Loch::N,ра̄ййк,хаһрха
2081,Winkel::N,skaavhte,булң
2082,Winkel::N,tjiehka,булң
2083,Winkel::N,soahppa,булң
2084,Winkel::N,čiehka,булң
2085,Winkel::N,sogge,булң
2086,Winkel::N,suåp'p,булң
2087,Winkel::N,уггл,булң
2088,Muster::N,goere,намч
2089,Muster::N,girjja,намч
2090,Muster::N,girjjit,намч
2091,Muster::N,kovos,намч
2092,Muster::N,кыррьй,намч
2093,Muster::N,кырьйнесс,намч
2094,Größe::N,ståaroe,кемҗән
2095,Größe::N,stuorrudahka,кемҗән
2096,Größe::N,stūrrodat,кемҗән
2097,Größe::N,mahtodat,кемҗән
2098,Größe::N,allodat,кемҗән
2099,Größe::N,stuá'ṛudâh,кемҗән
2100,Größe::N,роаӈӈьк,кемҗән
2101,Länge::N,gåhkoe,ут
2102,Länge::N,guhkkudahka,ут
2103,Länge::N,guhkkodat,ут
2104,Länge::N,kukkodâh,ут
2105,Länge::N,õllâdvuõtt,ут
2106,Länge::N,куххьквӯдт,ут
2107,Höhe::N,jalloe,өндр
2108,Höhe::N,jalladahke,өндр
2109,Höhe::N,alludahka,өндр
2110,Höhe::N,allatvuohta,өндр
2111,Höhe::N,allodat,өндр
2112,Höhe::N,aḷodâh,өндр
2113,Höhe::N,âlladvuõtt,өндр
2114,Höhe::N,э̄ллвӯдт,өндр
2115,Gewicht::N,leavloe,күнд
2116,Gewicht::N,leavloe,чиңнүр
2117,Gewicht::N,dædda,күнд
2118,Gewicht::N,dædda,чиңнүр
2119,Gewicht::N,låssudahka,күнд
2120,Gewicht::N,låssudahka,чиңнүр
2121,Gewicht::N,deaddu,күнд
2122,Gewicht::N,deaddu,чиңнүр
2123,Gewicht::N,tiäd'du,күнд
2124,Gewicht::N,tiäd'du,чиңнүр
2125,Gewicht::N,teäd'd,күнд
2126,Gewicht::N,teäd'd,чиңнүр
2127,Gewicht::N,тя̄ннт,күнд
2128,Gewicht::N,тя̄ннт,чиңнүр
2129,Gewicht::N,вӣссь,күнд
2130,Gewicht::N,вӣссь,чиңнүр
2131,Menge::N,mierie,ик
2132,Menge::N,ållo,ик
2133,Menge::N,mearri,ик
2134,Menge::N,doahkki,ик
2135,Menge::N,meeṛi,ик
2136,Menge::N,tukk,ик
2137,Menge::N,mie´rr,ик
2138,Menge::N,туххк,ик
2139,Menge::N,ла̄ннҍт,ик
2140,Haufen::N,deava,ова
2141,Haufen::N,håevkie,ова
2142,Haufen::N,hårre,ова
2143,Haufen::N,látna,ова
2144,Haufen::N,laaṇâ,ова
2145,Haufen::N,laađđ,ова
2146,Haufen::N,поанн,ова
2147,Reihe::N,raajroe,зерг
2148,Reihe::N,raajroe,зерглән
2149,Reihe::N,rájddo,зерг
2150,Reihe::N,rájddo,зерглән
2151,Reihe::N,gurgadas,зерг
2152,Reihe::N,gurgadas,зерглән
2153,Reihe::N,kuáḷus,зерг
2154,Reihe::N,kuáḷus,зерглән
2155,Reihe::N,riâd'd,зерг
2156,Reihe::N,riâd'd,зерглән
2157,Reihe::N,по̄ллт,зерг
2158,Reihe::N,по̄ллт,зерглән
2159,Boot::N,vïnhtse,оңһц
2160,Boot::N,vanás,оңһц
2161,Boot::N,vanntsa,оңһц
2162,Boot::N,fanas,оңһц
2163,Boot::N,voonâs,оңһц
2164,Boot::N,käärbis,оңһц
2165,Boot::N,võõnâs,оңһц
2166,Boot::N,вэнс,оңһц
2167,Ruder::N,aajroe,хәәв
2168,Ruder::N,ájrro,хәәв
2169,Ruder::N,áiru,хәәв
2170,Ruder::N,áiru,хәәв
2171,Ruder::N,äirr,хәәв
2172,Ruder::N,а̄ррьй,хәәв
2173,Schlitten::N,slærra,цан
2174,Schlitten::N,tjïelhke,цан
2175,Schlitten::N,gieris,цан
2176,Schlitten::N,tjielkká,цан
2177,Schlitten::N,gielká,цан
2178,Schlitten::N,kiäl'kká,цан
2179,Schlitten::N,saan,цан
2180,Schlitten::N,ǩeâlkk,цан
2181,Schlitten::N,со̄а̄н,цан
2182,Ski::N,treavka,лыҗ
2183,Ski::N,sabek,лыҗ
2184,Ski::N,sabet,лыҗ
2185,Ski::N,saaveeh,лыҗ
2186,Ski::N,koolâs,лыҗ
2187,Ski::N,коаллас,лыҗ
2188,Ski::N,са̄вехь,лыҗ
2189,Lagerfeuer::N,dålle,костёр
2190,Lagerfeuer::N,sajijdållå,костёр
2191,Lagerfeuer::N,dolla,костёр
2192,Lagerfeuer::N,tullâ,костёр
2193,Lagerfeuer::N,toll,костёр
2194,Lagerfeuer::N,то̄лл,костёр
2195,Last::N,maajsoe,күнд
2196,Last::N,noade,күнд
2197,Last::N,guorbmi,күнд
2198,Last::N,kye'rmi,күнд
2199,Last::N,nue´đđ,күнд
2200,Last::N,kue´rmm,күнд
2201,Last::N,нуэдът,күнд
2202,Gang::N,vaedtseme,йовлһн
2203,Gang::N,mannulahka,йовлһн
2204,Gang::N,johtu,йовлһн
2205,Gang::N,jotteem,йовлһн
2206,Gang::N,joto,йовлһн
2207,Gang::N,jäl'lmõš,йовлһн
2208,Gang::N,ёадтмушш,йовлһн
2209,Gang::N,ёадтҌмушш,йовлһн
2210,Schritt::N,sïlle,ишкм
2211,Schritt::N,lávkke,ишкм
2212,Schritt::N,lávki,ишкм
2213,Schritt::N,lävkki,ишкм
2214,Schritt::N,läu´ǩǩ,ишкм
2215,Schritt::N,ла̄ффьк,ишкм
2216,Norden::N,noerhte,ар үзг
2217,Norden::N,nuortta,ар үзг
2218,Norden::N,davvi,ар үзг
2219,Norden::N,taṿe,ар үзг
2220,Norden::N,tâ´vv,ар үзг
2221,Norden::N,таввял,ар үзг
2222,Süden::N,åarjel,өмн
2223,Süden::N,åarjel,өмн үзг
2224,Süden::N,oarjje,өмн
2225,Süden::N,oarjje,өмн үзг
2226,Süden::N,lulli,өмн
2227,Süden::N,lulli,өмн үзг
2228,Süden::N,mäddi,өмн
2229,Süden::N,mäddi,өмн үзг
2230,Süden::N,kesipieg'gâ,өмн
2231,Süden::N,kesipieg'gâ,өмн үзг
2232,Süden::N,saujj,өмн
2233,Süden::N,saujj,өмн үзг
2234,Süden::N,со̄а̄ййв,өмн
2235,Süden::N,со̄а̄ййв,өмн үзг
2236,Westen::N,jillie,барун
2237,Westen::N,jillie,барун үзг
2238,Westen::N,alle,барун
2239,Westen::N,alle,барун үзг
2240,Westen::N,oarji,барун
2241,Westen::N,oarji,барун үзг
2242,Westen::N,uár'ji,барун
2243,Westen::N,uár'ji,барун үзг
2244,Westen::N,viõstâr,барун
2245,Westen::N,viõstâr,барун үзг
2246,Westen::N,вуэрьял,барун
2247,Westen::N,вуэрьял,барун үзг
2248,Osten::N,luvlie,зүн
2249,Osten::N,luvlie,зүн үзг
2250,Osten::N,lulle,зүн
2251,Osten::N,lulle,зүн үзг
2252,Osten::N,nuorta,зүн
2253,Osten::N,nuorta,зүн үзг
2254,Osten::N,nuor'ttâ,зүн
2255,Osten::N,nuor'ttâ,зүн үзг
2256,Osten::N,nuõrti,зүн
2257,Osten::N,nuõrti,зүн үзг
2258,Osten::N,нуҏҏьт,зүн
2259,Osten::N,нуҏҏьт,зүн үзг
2260,Holz::N,moere,модн
2261,Holz::N,muorra,модн
2262,Holz::N,muorra,модн
2263,Holz::N,muoṛâ,модн
2264,Holz::N,muõrr,модн
2265,Holz::N,мӯрр,модн
2266,Brett::N,fealloe,харһа
2267,Brett::N,fiello,харһа
2268,Brett::N,lávdi,харһа
2269,Brett::N,lyev'di,харһа
2270,Brett::N,lu´vdd,харһа
2271,Brett::N,лаййт,харһа
2272,Platte::N,spaagkoe,хавтха чолун
2273,Platte::N,skierro,хавтха чолун
2274,Platte::N,skearru,хавтха чолун
2275,Platte::N,ráptu,хавтха чолун
2276,Platte::N,ка̄ррьт,хавтха чолун
2277,Stütze::N,dovtege,тулг
2278,Stütze::N,dåarjege,тулг
2279,Stütze::N,tsagge,тулг
2280,Stütze::N,nihta,тулг
2281,Stütze::N,duvdda,тулг
2282,Stütze::N,caggi,тулг
2283,Stütze::N,cagge,тулг
2284,Stütze::N,cõgldõk,тулг
2285,Stütze::N,стуэлльп,тулг
2286,Stange::N,staavra,уньн
2287,Stange::N,stággo,уньн
2288,Stange::N,hålggå,уньн
2289,Stange::N,stávrá,уньн
2290,Stange::N,stággu,уньн
2291,Stange::N,čuálgui,уньн
2292,Stange::N,kaŋgg,уньн
2293,Stange::N,кэ̄ллт,уньн
2294,Stange::N,пе̄лльк,уньн
2295,Stock::N,galte,модн
2296,Stock::N,klåbpoe,модн
2297,Stock::N,soabbe,модн
2298,Stock::N,soabbi,модн
2299,Stock::N,suáb'bi,модн
2300,Stock::N,suä´b'b,модн
2301,Stock::N,суэммьп,модн
2302,Stab::N,klaahka,шуург
2303,Stab::N,soabbe,шуург
2304,Stab::N,soabbi,шуург
2305,Stab::N,suáb'bi,шуург
2306,Stab::N,suä´b'b,шуург
2307,Stab::N,суэммьп,шуург
2308,Rohr::N,gïrse,турва
2309,Rohr::N,båhttså,турва
2310,Rohr::N,bohcci,турва
2311,Rohr::N,poccee,турва
2312,Rohr::N,puu´lčiǩ,турва
2313,Rohr::N,туррьп,турва
2314,Haus::N,ståapoe,гер
2315,Haus::N,goahte,гер
2316,Haus::N,stohpu,гер
2317,Haus::N,tááḷu,гер
2318,Haus::N,tääll,гер
2319,Haus::N,пэ̄ҏҏт,гер
2320,Heim::N,hïejme,гер-бул
2321,Heim::N,viesso,гер-бул
2322,Heim::N,ruoktu,гер-бул
2323,Heim::N,päikki,гер-бул
2324,Heim::N,päi´ǩǩ,гер-бул
2325,Heim::N,пэ̄ҏҏт,гер-бул
