,Concept_ID,nl,de
814,trocknen::V,drogen,trocknen
815,sieden::V,koken,sieden
816,sieden::V,zieden,sieden
817,faulen::V,rotten,faulen
818,verfaulen::V,verrotten,verfaulen
819,reißen::V,scheuren,reißen
820,versinken::V,verzinken,versinken
821,vergehen::V,vergaan,vergehen
822,erscheinen::V,opdagen,erscheinen
823,erscheinen::V,verschijnen,erscheinen
824,verschwinden::V,verdwijnen,verschwinden
825,sinken::V,zinken,sinken
826,abnehmen::V,afnemen,abnehmen
827,abnehmen::V,verminderen,abnehmen
828,zunehmen::V,toenemen,zunehmen
829,steigen::V,stijgen,steigen
830,steigen::V,omhooggaan,steigen
831,wachsen::V,groeien,wachsen
832,glänzen::V,glanzen,glänzen
833,glänzen::V,schitteren,glänzen
834,funkeln::V,fonkelen,funkeln
835,lärmen::V,lawaai maken,lärmen
836,läuten::V,luiden,läuten
837,klingeln::V,bellen,klingeln
838,klirren::V,rinkelen,klirren
839,brausen::V,bruisen,brausen
840,rauschen::V,ruisen,rauschen
841,klingen::V,klinken,klingen
842,bellen::V,blaffen,bellen
843,heulen::V,huilen,heulen
844,blasen::V,blazen,blasen
845,pfeifen::V,fluiten,pfeifen
846,schreien::V,gillen,schreien
847,schreien::V,schreeuwen,schreien
848,stöhnen::V,steunen,stöhnen
849,zittern::V,beven,zittern
850,zittern::V,sidderen,zittern
851,leben::V,leven,leben
852,geboren werden::V,geboren worden,geboren werden
853,atmen::V,ademen,atmen
854,trinken::V,drinken,trinken
855,essen::V,eten,essen
856,schlucken::V,slikken,schlucken
857,müde werden::V,moe worden,müde werden
858,einschlafen::V,inslapen,einschlafen
859,schlafen::V,slapen,schlafen
860,aufwachen::V,ontwaken,aufwachen
861,aufwachen::V,wakker worden,aufwachen
862,aufstehen::V,opstaan,aufstehen
863,sich erholen::V,zich ontspannen,sich erholen
864,krank werden::V,ziek worden,krank werden
865,krank sein::V,ziek zijn,krank sein
866,schmerzen::V,pijn doen,schmerzen
867,husten::V,hoesten,husten
868,genesen::V,genezen,genesen
869,sterben::V,sterven,sterben
870,sterben::V,overlijden,sterben
871,umkommen::V,omkomen,umkommen
872,sich bewegen::V,zich bewegen,sich bewegen
873,sich rühren::V,zich verroeren,sich rühren
874,sich erheben::V,oprijzen,sich erheben
875,sich erheben::V,verrijzen,sich erheben
876,sich setzen::V,gaan zitten,sich setzen
877,hinfallen::V,vallen,hinfallen
878,hinfallen::V,neervallen,hinfallen
879,laufen::V,lopen,laufen
880,schreiten::V,stappen,schreiten
881,schreiten::V,schrijden,schreiten
882,spazierengehen::V,gaan wandelen,spazierengehen
883,eilen::V,ijlen,eilen
884,eilen::V,haasten,eilen
885,sich beeilen::V,zich haasten,sich beeilen
886,sausen::V,stuiven,sausen
887,rennen::V,rennen,rennen
888,springen::V,springen,springen
889,klettern::V,klimmen,klettern
890,klettern::V,klauteren,klettern
891,schaukeln::V,schommelen,schaukeln
892,kriechen::V,kruipen,kriechen
893,schwimmen::V,zwemmen,schwimmen
894,tauchen::V,duiken,tauchen
895,rudern::V,roeien,rudern
896,fahren::V,rijden,fahren
897,fliegen::V,vliegen,fliegen
898,gehen::V,gaan,gehen
899,weggehen::V,weggaan,weggehen
900,abfahren::V,vertrekken,abfahren
901,anhalten::V,stoppen,anhalten
902,anhalten::V,stilhouden,anhalten
903,hineingehen::V,ingaan,hineingehen
904,hineingehen::V,binnengaan,hineingehen
905,eintreten::V,binnenkomen,eintreten
906,kommen::V,komen,kommen
907,ankommen::V,aankomen,ankommen
908,zurückkommen::V,terugkomen,zurückkommen
909,bleiben::V,blijven,bleiben
910,warten::V,wachten,warten
911,erwarten::V,verwachten,erwarten
912,suchen::V,zoeken,suchen
913,finden::V,vinden,finden
914,versuchen::V,proberen,versuchen
915,versuchen::V,beproeven,versuchen
916,vorbereiten::V,voorbereiden,vorbereiten
917,lieben::V,houden van,lieben
918,mögen::V,lusten,mögen
919,mögen::V,houden van,mögen
920,lachen::V,lachen,lachen
921,rühren::V,roeren,rühren
922,weinen::V,huilen,weinen
923,weinen::V,schreien,weinen
924,schimpfen::V,kijven,schimpfen
925,schimpfen::V,schelden,schimpfen
926,sich ärgern::V,zich ergeren,sich ärgern
927,sich fürchten::V,bang zijn,sich fürchten
928,fürchten::V,vrezen,fürchten
929,fliehen::V,vluchten,fliehen
930,flüchten::V,ontsnappen,flüchten
931,flüchten::V,ontkomen,flüchten
932,sehen::V,zien,sehen
933,anschauen::V,aankijken,anschauen
934,ansehen::V,aanzien,ansehen
935,ansehen::V,bekijken,ansehen
936,hören::V,horen,hören
937,zuhören::V,luisteren,zuhören
938,probieren::V,proeven,probieren
939,riechen::V,ruiken,riechen
940,fühlen::V,voelen,fühlen
941,scheinen::V,lijken,scheinen
942,zu sehen sein::V,te zien zijn,zu sehen sein
943,vernehmen::V,vernemen,vernehmen
944,frieren::V,het koud hebben,frieren
945,tun::V,doen,tun
946,können::V,kunnen,können
947,wollen::V,willen,wollen
948,anfangen::V,beginnen,anfangen
949,anfangen::V,aanvangen,anfangen
950,beenden::V,beëindigen,beenden
951,aufhören::V,ophouden,aufhören
952,gelingen::V,lukken,gelingen
953,gelingen::V,gelukken,gelingen
954,geraten::V,uitvallen,geraten
955,öffnen::V,openen,öffnen
956,öffnen::V,opendoen,öffnen
957,schließen::V,sluiten,schließen
958,schließen::V,dichtdoen,schließen
959,stellen::V,stellen,stellen
960,stellen::V,plaatsen,stellen
961,setzen::V,zetten,setzen
962,setzen::V,plaatsen,setzen
963,legen::V,leggen,legen
964,berühren::V,aanraken,berühren
965,verbinden::V,verbinden,verbinden
966,bedecken::V,bedekken,bedecken
967,aufhängen::V,ophangen,aufhängen
968,anzünden::V,aansteken,anzünden
969,aufheben::V,oprapen,aufheben
970,zurücklassen::V,achterlaten,zurücklassen
971,verlieren::V,verliezen,verlieren
972,fallen lassen::V,laten vallen,fallen lassen
973,machen::V,maken,machen
974,herstellen::V,produceren,herstellen
975,herstellen::V,voortbrengen,herstellen
976,bauen::V,bouwen,bauen
977,reparieren::V,repareren,reparieren
978,reparieren::V,herstellen,reparieren
979,verbessern::V,verbeteren,verbessern
980,ändern::V,wijzigen,ändern
981,ändern::V,veranderen,ändern
982,graben::V,graven,graben
983,beugen::V,buigen,beugen
984,biegen::V,buigen,biegen
985,drehen::V,draaien,drehen
986,wenden::V,keren,wenden
987,wenden::V,wenden,wenden
988,umdrehen::V,omdraaien,umdrehen
989,heben::V,heffen,heben
990,heben::V,optillen,heben
991,hochheben::V,tillen,hochheben
992,ergreifen::V,pakken,ergreifen
993,ergreifen::V,grijpen,ergreifen
994,halten::V,houden,halten
995,drücken::V,drukken,drücken
996,schieben::V,duwen,schieben
997,schieben::V,schuiven,schieben
998,kratzen::V,krassen,kratzen
999,lecken::V,likken,lecken
1000,beißen::V,bijten,beißen
1001,abreißen::V,afrukken,abreißen
1002,abreißen::V,afscheuren,abreißen
1003,abschneiden::V,afsnijden,abschneiden
1004,binden::V,binden,binden
1005,stecken::V,steken,stecken
1006,brechen::V,breken,brechen
1007,klopfen::V,kloppen,klopfen
1008,hauen::V,houwen,hauen
1009,kleben::V,plakken,kleben
1010,reiben::V,wrijven,reiben
1011,streichen::V,smeren,streichen
1012,schleifen::V,slijpen,schleifen
1013,schneiden::V,snijden,schneiden
1014,rütteln::V,schudden,rütteln
1015,schütteln::V,schudden,schütteln
1016,schwenken::V,wuiven,schwenken
1017,schwenken::V,zwaaien,schwenken
1018,schütten::V,gieten,schütten
1019,schütten::V,storten,schütten
1020,füllen::V,vullen,füllen
1021,einwickeln::V,inwikkelen,einwickeln
1022,tragen::V,dragen,tragen
1023,schleppen::V,slepen,schleppen
1024,ziehen::V,trekken,ziehen
1025,aufbewahren::V,bewaren,aufbewahren
1026,werfen::V,gooien,werfen
1027,fangen::V,vangen,fangen
1028,packen::V,pakken,packen
1029,packen::V,vastpakken,packen
1030,verstecken::V,verstoppen,verstecken
1031,teilen::V,delen,teilen
1032,schicken::V,sturen,schicken
1033,bringen::V,brengen,bringen
1034,hinzufügen::V,toevoegen,hinzufügen
1035,bekommen::V,verkrijgen,bekommen
1036,erhalten::V,krijgen,erhalten
1037,nehmen::V,nemen,nehmen
1038,wählen::V,kiezen,wählen
1039,wählen::V,verkiezen,wählen
1040,auswählen::V,uitkiezen,auswählen
1041,bewahren::V,bewaren,bewahren
1042,behindern::V,hinderen,behindern
1043,verderben::V,bederven,verderben
1044,beschädigen::V,beschadigen,beschädigen
1045,zerbrechen::V,breken,zerbrechen
1046,zerbrechen::V,stukbreken,zerbrechen
1047,zerreißen::V,scheuren,zerreißen
1048,zerreißen::V,verscheuren,zerreißen
1049,zerstören::V,vernielen,zerstören
1050,verbrennen::V,branden,verbrennen
1051,verbrennen::V,verbranden,verbrennen
1052,geben::V,geven,geben
1053,reichen::V,reiken,reichen
1054,reichen::V,aanreiken,reichen
1055,schenken::V,schenken,schenken
1056,versprechen::V,beloven,versprechen
1057,wünschen::V,wensen,wünschen
1058,loben::V,loven,loben
1059,loben::V,prijzen,loben
1060,küssen::V,kussen,küssen
1061,wiegen::V,wiegen,wiegen
1062,zudecken::V,toedekken,zudecken
1063,wecken::V,wekken,wecken
1064,zeigen::V,tonen,zeigen
1065,zeigen::V,wijzen,zeigen
1066,führen::V,voeren,führen
1067,lehren::V,leren,lehren
1068,unterrichten::V,onderwijzen,unterrichten
1069,aufziehen::V,grootbrengen,aufziehen
1070,leiten::V,leiden,leiten
1071,antreiben::V,aandrijven,antreiben
1072,lassen::V,laten,lassen
1073,einladen::V,uitnodigen,einladen
1074,vereinigen::V,verenigen,vereinigen
1075,besuchen::V,bezoeken,besuchen
1076,treffen::V,treffen,treffen
1077,treffen::V,ontmoeten,treffen
1078,sich versammeln::V,zich verzamelen,sich versammeln
1079,spielen::V,spelen,spielen
1080,singen::V,zingen,singen
1081,tanzen::V,dansen,tanzen
1082,sich trennen::V,van elkaar gaan,sich trennen
1083,verlassen::V,verlaten,verlassen
1084,retten::V,redden,retten
1085,bewachen::V,bewaken,bewachen
1086,schützen::V,beschermen,schützen
1087,verteidigen::V,verdedigen,verteidigen
1088,sich schlagen::V,knokken,sich schlagen
1089,schießen::V,schieten,schießen
1090,siegen::V,overwinnen,siegen
1091,ärgern::V,ergeren,ärgern
1092,schlagen::V,slaan,schlagen
1093,treten::V,trappen,treten
1094,treten::V,schoppen,treten
1095,stechen::V,steken,stechen
1096,stechen::V,prikken,stechen
1097,stoßen::V,stoten,stoßen
1098,stehlen::V,stelen,stehlen
1099,stören::V,storen,stören
1100,stören::V,verstoren,stören
1101,belästigen::V,lastig vallen,belästigen
1102,verbergen::V,verbergen,verbergen
1103,täuschen::V,misleiden,täuschen
1104,betrügen::V,bedriegen,betrügen
1105,töten::V,doden,töten
1106,wohnen::V,wonen,wohnen
1107,arbeiten::V,werken,arbeiten
1108,sammeln::V,inzamelen,sammeln
1109,sammeln::V,verzamelen,sammeln
1110,pflücken::V,plukken,pflücken
1111,jagen::V,jagen,jagen
1112,fischen::V,vissen,fischen
1113,fassen::V,vangen,fassen
1114,hüten::V,hoeden,hüten
1115,treiben::V,drijven,treiben
1116,anbinden::V,vastbinden,anbinden
1117,füttern::V,voeren,füttern
1118,melken::V,melken,melken
1119,hacken::V,hakken,hacken
1120,gießen::V,gieten,gießen
1121,reifen::V,rijpen,reifen
1122,zubereiten::V,klaarmaken,zubereiten
1123,zubereiten::V,toebereiden,zubereiten
1124,kochen::V,koken,kochen
1125,backen::V,bakken,backen
1126,braten::V,braden,braten
1127,umrühren::V,omroeren,umrühren
1128,stricken::V,breien,stricken
1129,nähen::V,naaien,nähen
1130,färben::V,verven,färben
1131,färben::V,kleuren,färben
1132,reinigen::V,reinigen,reinigen
1133,waschen::V,wassen,waschen
1134,abwischen::V,afvegen,abwischen
1135,spülen::V,spoelen,spülen
1136,spülen::V,afwassen,spülen
1137,fegen::V,vegen,fegen
1138,kehren::V,vegen,kehren
1139,baden::V,baden,baden
1140,sich waschen::V,zich wassen,sich waschen
1141,ausziehen::V,uittrekken,ausziehen
1142,anziehen::V,aantrekken,anziehen
1143,sich anziehen::V,zich aankleden,sich anziehen
1144,kämmen::V,kammen,kämmen
1145,schmücken::V,tooien,schmücken
1146,sagen::V,zeggen,sagen
1147,sprechen::V,spreken,sprechen
1148,reden::V,praten,reden
1149,sich unterhalten::V,zich onderhouden,sich unterhalten
1150,fragen::V,vragen,fragen
1151,bitten::V,vragen,bitten
1152,bitten::V,verzoeken,bitten
1153,erzählen::V,vertellen,erzählen
1154,mitteilen::V,meedelen,mitteilen
1155,nennen::V,noemen,nennen
1156,rufen::V,roepen,rufen
1157,prahlen::V,pralen,prahlen
1158,übersetzen::V,vertalen,übersetzen
1159,denken::V,denken,denken
1160,glauben::V,geloven,glauben
1161,bemerken::V,bemerken,bemerken
1162,erkennen::V,herkennen,erkennen
1163,begreifen::V,begrijpen,begreifen
1164,verstehen::V,verstaan,verstehen
1165,lernen::V,leren,lernen
1166,wissen::V,weten,wissen
1167,sich erinnern an::V,zich herinneren aan,sich erinnern an
1168,vergessen::V,vergeten,vergessen
1169,messen::V,meten,messen
1170,zählen::V,tellen,zählen
1171,rechnen::V,rekenen,rechnen
1172,lesen::V,lezen,lesen
1173,malen::V,schilderen,malen
1174,zeichnen::V,tekenen,zeichnen
1175,schreiben::V,schrijven,schreiben
1176,besitzen::V,bezitten,besitzen
1177,kaufen::V,kopen,kaufen
1178,verkaufen::V,verkopen,verkaufen
1179,bezahlen::V,betalen,bezahlen
1180,zahlen::V,betalen,zahlen
1181,beherrschen::V,beheersen,beherrschen
1182,ertragen::V,verdragen,ertragen
