,Concept_ID,pl,os
751,bekannt::A,znany,зонгӕ
752,berühmt::A,słynny,номдзыд
753,fremd::A,obcy,æцæгæлон
754,fremd::A,cudzy,æцæгæлон
755,verschieden::A,różny,æндæр æмæ æндæр
756,verschieden::A,różny,алы
757,verschieden::A,różny,алыхуызон
758,nah::A,bliski,хӕстӕг
759,fern::A,daleki,дард
760,fern::A,daleki,дӕрддаг
761,linker::A,lewy,галиу
762,rechter::A,prawy,рахиз
763,anderer::A,inny,иннӕ
764,anderer::A,inny,ӕндӕр
765,erster::A,pierwszy,фыццаг
766,erster::A,pierwszy,фыццӕгӕм
767,zweiter::A,drugi,дыккаг
768,zweiter::A,drugi,дыккæгæм
769,dritter::A,trzeci,æртыккаг
770,dritter::A,trzeci,æртыккæгæм
771,letzter::A,ostatni,фӕстаг
772,allein::ADV,sam,иунæг
773,auf einmal::ADV,naraz,уайтагъд
774,auf einmal::ADV,naraz,æвиппайды
775,auf einmal::ADV,naraz,æваст
776,zusammen::ADV,razem,иумӕ
777,lange::ADV,długo,бирæ рæстæг
778,plötzlich::ADV,nagle,æвиппайды
779,plötzlich::ADV,nagle,æваст
780,sofort::ADV,natychmiast,уыцы сахат
781,sofort::ADV,natychmiast,уайтагъд
782,später::ADV,później,фæстæдæр
783,jetzt::ADV,teraz,ныр
784,jetzt::ADV,obecnie,ныр
785,heute::ADV,dziś,абон
786,heute::ADV,dzisiaj,абон
787,morgen::ADV,jutro,райсом
788,bald::ADV,wkrótce,тагъд
789,bald::ADV,wkrótce,рæхджы
790,dann::ADV,potem,стæй
791,gestern::ADV,wczoraj,знон
792,einst::ADV,kiedyś,кӕддӕр
793,einst::ADV,niegdyś,кӕддӕр
794,damals::ADV,wtedy,уæд
795,damals::ADV,wówczas,уæд
796,danach::ADV,następnie,стæй
797,danach::ADV,następnie,уый фæстæ
798,vorher::ADV,przedtem,раздæр
799,zuerst::ADV,naprzód,фыццаг
800,zuerst::ADV,najpierw,фыццаг
801,einmal::ADV,raz,иу хатт
802,manchmal::ADV,czasem,хатт
803,oft::ADV,często,арæх
804,immer::ADV,zawsze,ӕдзух
805,niemals::ADV,nigdy,никуы
806,niemals::ADV,nigdy,никæд
807,hier::ADV,tu,ам
808,hier::ADV,tutaj,ам
809,hierhin::ADV,tu,ардӕм
810,von hier::ADV,stąd,ардыгæй
811,dort::ADV,tam,уым
812,dorthin::ADV,tam,уырдӕм
813,geradeaus::ADV,prosto,æргом
814,vorwärts::ADV,naprzód,размӕ
815,rückwärts::ADV,wstecz,фӕстӕмӕ
816,zurück::ADV,z powrotem,фӕстӕмӕ
817,unten::ADV,u dołu,дæлæ
818,unten::ADV,u dołu,дæлейы
819,unten::ADV,u dołu,бынæй
820,unten::ADV,na dole,дæлæ
821,unten::ADV,na dole,дæлейы
822,unten::ADV,na dole,бынæй
823,hinab::ADV,na_dół,дӕлӕмӕ
824,hinab::ADV,na_dół,уырдыгмӕ
825,hinab::ADV,w_dół,дӕлӕмӕ
826,hinab::ADV,w_dół,уырдыгмӕ
827,oben::ADV,w górze,уӕле
828,oben::ADV,na górze,уӕле
829,hinauf::ADV,w górę,уӕлӕмӕ
830,hinauf::ADV,na górę,уӕлӕмӕ
831,überall::ADV,wszędzie,алыран
832,überall::ADV,wszędzie,алкæм
833,überall::ADV,wszędzie,кæмдæриддæр
834,nicht::ADV,nie,нӕ
835,ein wenig::ADV,trochę,чысыл
836,kaum::ADV,ledwie,цъус
837,kaum::ADV,prawie nie,цъус
838,sehr::ADV,bardzo,тынг
839,sehr::ADV,bardzo,иттӕг
840,so::ADV,tak,афтӕ
841,noch::ADV,jeszcze,ма
842,nur::ADV,tylko,канд
843,nur::ADV,tylko,ӕрмӕст
844,schon::ADV,już,нырид
845,wieder::ADV,znów,ногӕй
846,wieder::ADV,znowu,ногӕй
847,vergebens::ADV,na próżno,дзæгъæлы
848,vergebens::ADV,na próżno,уæгъды
849,vergebens::ADV,na próżno,æнæхъуаджы
850,vor::PRP,przed,разы
851,hinter::PRP,za,фӕстӕ
852,unter::PRP,pod,бын
853,durch::PRP,przez,æхсæнты
854,neben::PRP,obok,цур
855,zwischen::PRP,między,астӕу
856,wegen::PRP,z powodu,тыххай
857,dies::PRN,to,ай
858,das::PRN,to,уый
859,alles::PRN,wszystko,алцы
860,alles::PRN,wszystko,æппæтдæр
861,alles::PRN,wszystko,иууылдӕр
862,ich::PRN,ja,æз
863,du::PRN,ty,ды
864,er::PRN,on,уый
865,wir::PRN,my,мах
866,ihr::PRN,wy,сымах
867,sie::PRN,oni,уыдон
868,was::FPRN,co,цы
869,wer::FPRN,kto,чи
870,wo::FADV,gdzie,кӕм
871,wohin::FADV,dokąd,кӕдӕм
872,wie::FADV,jak,куыд
873,warum::FADV,dlaczego,цӕмӕн
874,wieviel::FNUM,ile,цал
875,eins::NUM,jeden,иу
876,zwei::NUM,dwa,дыууӕ
877,drei::NUM,trzy,ӕртӕ
878,vier::NUM,cztery,цыппар
879,fünf::NUM,pięć,фондз
880,sechs::NUM,sześć,ӕхсӕз
881,sieben::NUM,siedem,авд
882,acht::NUM,osiem,аст
883,neun::NUM,dziewięć,фараст
884,zehn::NUM,dziesięć,дӕс
885,elf::NUM,jedenaście,иуæндæс
886,zwölf::NUM,dwanaście,дыууадæс
887,zwanzig::NUM,dwadzieścia,дыууын
888,dreißig::NUM,trzydzieści,æртын
889,dreißig::NUM,trzydzieści,дæсæмæссæдз
890,vierzig::NUM,czterdzieści,цыппор
891,vierzig::NUM,czterdzieści,цыппур
892,vierzig::NUM,czterdzieści,дыууиссæдзы
893,fünfzig::NUM,pięćdziesiąt,фӕндзай
894,sechzig::NUM,sześćdziesiąt,æхсай
895,sechzig::NUM,sześćdziesiąt,æртиссæдзы
896,siebzig::NUM,siedemdziesiąt,æвдай
897,siebzig::NUM,siedemdziesiąt,дæс æмæ æртиссæдзы
898,achtzig::NUM,osiemdziesiąt,цыппарыссæдзы
899,achtzig::NUM,osiemdziesiąt,æстай
900,neunzig::NUM,dziewięćdziesiąt,нæуæдз
901,neunzig::NUM,dziewięćdziesiąt,дæс æмæ цыппарыссæдзы
902,hundert::NUM,sto,сӕдӕ
903,tausend::NUM,tysiąc,мин
904,und::CNJ,i,ӕмӕ
905,oder::CNJ,lub,кӕнӕ
906,oder::CNJ,albo,кӕнӕ
907,stehen::V,stać,лӕууын
908,sitzen::V,siedzieć,бадын
909,liegen::V,leżeć,хуыссын
910,hängen::V,wisieć,ауыгъд уын
911,werden::V,zostać,суӕвын
912,werden::V,stać się,суӕвын
913,passieren::V,dziać się,æрцæуын
914,passieren::V,zdarzyć się,æрцæуын
915,beginnen::V,zacząć się,райдайын
916,enden::V,kończyć się,фæуын
917,wechseln::V,zmienić się,ивын
918,aufgehen[Sonne]::V,wzejść,скæсын
919,untergehen[Sonne]::V,zajść, аныгуылын
920,scheinen[Sonne]::V,świecić,рухс кӕнын
921,donnern::V,grzmieć,нæрын
922,wehen::V,wiać,дымын
923,strömen::V,płynąć,кӕлын
924,strömen::V,lać się,кӕлын
925,fließen::V,ciec,цæуын
926,fließen::V,ciec,уайын
927,fließen::V,ciec,кæлын
928,fließen::V,płynąć,цæуын
929,fließen::V,płynąć,уайын
930,fließen::V,płynąć,кæлын
931,sich drehen::V,obracać się,зилын
932,schwanken::V,chwiać się,æнкъуысын
933,schwingen::V,wahać się,æнкъуысын
934,schwingen::V,wahać się,змæлын
935,fallen::V,padać,хауын
936,brennen::V,palić się,судзын
937,rauchen::V,dymić,фæздæг кæнын
938,rauchen::V,dymić się,фæздæг кæнын
939,regnen::V,padać,уарын
940,gefrieren::V,zamarznąć,сӕлын
941,tauen::V,tajać,стайын
942,schmelzen::V,topnieć,тайын
943,trocknen::V,schnąć,хус кæнын
944,sieden::V,wrzeć,фыцын
945,sieden::V,kipieć,фыцын
946,faulen::V,gnić,ӕмбийын
947,verfaulen::V,zgnić,бамбийын
948,reißen::V,urywać się,скъуийын
949,versinken::V,tonąć,дӕлдон_кӕнын
950,vergehen::V,przechodzić,аивгъуийын
951,erscheinen::V,zjawiać się,разынын
952,verschwinden::V,zniknąć,фæтары уын
953,verschwinden::V,zniknąć,фæдæлдзæх уын
954,verschwinden::V,zniknąć,фесæфын
955,verschwinden::V,zniknąć,æрбайсæфын
956,sinken::V,spadać,дæлæмæ æрхауын
957,abnehmen::V,spadać,фæкъаддæр уын
958,abnehmen::V,spadać,фæцух уын
959,zunehmen::V,wzrosnąć,фæфылдæр уын
960,zunehmen::V,wzrosnąć,сбирæ уын
961,zunehmen::V,wzrosnąć,сахадын
962,steigen::V,wzrastać,сыстын
963,wachsen::V,rosnąć,рӕзын
964,glänzen::V,błyszczeć,ӕрттивын
965,funkeln::V,zabłyszczeć,тыбар-тыбур_кӕнын
966,lärmen::V,hałasować,хъæлæба кæнын
967,läuten::V,dzwonić,цæгъдын
968,klingeln::V,dzwonić,цæгъдын
969,klirren::V,brzęczeć,дзыгъал-мыгъул кæнын
970,klirren::V,brzęczeć,дзæгъ-дзæгъ кæнын
971,brausen::V,huczeć,абухын
972,rauschen::V,szumieć,
973,rauschen::V,szeleścić,
974,klingen::V,brzmieć,зæлын
975,klingen::V,brzmieć,азæлын
976,klingen::V,brzmieć,хъуысын
977,klingen::V,dźwięczeć,зæлын
978,klingen::V,dźwięczeć,азæлын
979,klingen::V,dźwięczeć,хъуысын
980,bellen::V,szczekać,рæйын
981,heulen::V,wyć,ниуын
982,blasen::V,dmuchnąć,фу кӕнын
983,pfeifen::V,gwizdać,æхситт кæнын
984,pfeifen::V,gwizdać,къуыззитт кæнын
985,schreien::V,krzyczeć,хъӕр кӕнын
986,stöhnen::V,stękać,хъæрзын
987,stöhnen::V,stękać,дзыназын
988,zittern::V,drżeć,ризын
989,leben::V,żyć,цӕрын
990,geboren werden::V,urodzić się,райгуырын
991,atmen::V,oddychać,улӕфын
992,trinken::V,pić,нуазын
993,essen::V,jeść,хӕрын
994,schlucken::V,połknąć,ныхъуырын
995,müde werden::V,zmęczyć się,бафæллайын
996,müde werden::V,zmęczyć się,бафæлмæцын
997,müde werden::V,zmęczyć się,сфæлмæцын
998,einschlafen::V,zasnąć,бафынæй уын
999,schlafen::V,spać,хуыссын
1000,schlafen::V,spać,фынӕй кӕнын
1001,aufwachen::V,obudzić się,райхъал уын
1002,aufstehen::V,wstać,стын
1003,sich erholen::V,wypoczywać,фæллад уадзын
1004,sich erholen::V,wypoczywać,улæфын
1005,krank werden::V,zachorować,фӕрынчын уын
1006,krank sein::V,chorować,сӕйын
1007,schmerzen::V,boleć,риссын
1008,husten::V,kaszlać,хуыфын
1009,genesen::V,wyzdrowieć,сдзæбæх уын
1010,genesen::V,wyzdrowieć,рандидзын
1011,genesen::V,wyzdrowieć,сæндидзын
1012,sterben::V,umrzeć,мӕлын
1013,umkommen::V,zginąć,фесæфын
1014,umkommen::V,zginąć,байсæфын
1015,umkommen::V,zginąć,бабын уын
1016,umkommen::V,zginąć,мард фæуын
1017,sich bewegen::V,poruszać się,тæлфын
1018,sich bewegen::V,poruszać się,цæуын
1019,sich rühren::V,ruszyć się,змӕлын
1020,sich erheben::V,podnieść się,стын
1021,sich setzen::V,usiąść,сбадын
1022,hinfallen::V,upaść,ӕрхауын
1023,laufen::V,chodzić,цӕуын
1024,laufen::V,chodzić,рацу-бацу_кӕнын
1025,schreiten::V,kroczyć,къахдзæф кæнын
1026,schreiten::V,kroczyć,санчъех кæнын
1027,schreiten::V,kroczyć,цæуын
1028,spazierengehen::V,iść na spacer,озер кæнын
1029,spazierengehen::V,iść na spacer,тезгъо кæнын
1030,eilen::V,pospieszać,тагъд кæнын
1031,eilen::V,pospieszać,тындзын
1032,sich beeilen::V,pospieszyć się,тагъд кæнын
1033,sich beeilen::V,pospieszyć się,тындзын
1034,sausen::V,pędzić,уайын
1035,sausen::V,pędzić,тæхын
1036,rennen::V,biec,згъорын
1037,rennen::V,biegać,згъорын
1038,springen::V,skakać,гæпп кæнын
1039,springen::V,skakać,сæррæтт кæнын
1040,springen::V,skakać,лиуырын
1041,klettern::V,wspinać się,хилын
1042,schaukeln::V,huśtać,хецъро кæнын
1043,schaukeln::V,huśtać,херыйыл бадын
1044,schaukeln::V,kołysać,хецъро кæнын
1045,schaukeln::V,kołysać,херыйыл бадын
1046,kriechen::V,pełzać,бырын
1047,kriechen::V,czołgać się,бырын
1048,schwimmen::V,pływać,ленк кӕнын
1049,tauchen::V,zanurzać się,ныгъуылын
1050,rudern::V,wiosłować,бæлæгъ тæрын
1051,rudern::V,wiosłować,чема тæрын
1052,fahren::V,jechać,цӕуын
1053,fliegen::V,latać,тӕхын
1054,fliegen::V,lecieć,тӕхын
1055,gehen::V,iść,цӕуын
1056,weggehen::V,odejść,ацӕуын
1057,abfahren::V,odjechać,араст уын
1058,anhalten::V,zatrzymać się,æрлæууын
1059,hineingehen::V,wchodzić,мидæмæ цæуын
1060,eintreten::V,wejść,бацӕуын
1061,eintreten::V,nastąpić,бацӕуын
1062,kommen::V,przyjść,æрцæуын
1063,ankommen::V,przybyć,æрцæуын
1064,zurückkommen::V,wrócić,раздæхын
1065,zurückkommen::V,wrócić,фæстæмæ_раздæхын
1066,zurückkommen::V,wrócić,æрбаздæхын
1067,zurückkommen::V,wrócić,аздæхын
1068,bleiben::V,zostać,лӕууын
1069,warten::V,czekać,ӕнхъӕлмӕ кӕсын
1070,erwarten::V,oczekiwać,ӕнхъӕлмӕ кӕсын
1071,suchen::V,szukać,агурын
1072,finden::V,znaleźć,ссарын
1073,versuchen::V,próbować,фӕлварын
1074,vorbereiten::V,przygotować,бацаттæ кæнын
1075,vorbereiten::V,przygotować,æрæввонг кæнын
1076,lieben::V,kochać,уарзын
1077,mögen::V,lubić,зæрдæмæ цæуын
1078,lachen::V,śmiać się,худын
1079,rühren::V,wzruszyć,зæрдæ суынгæг кæнын
1080,weinen::V,płakać,кӕуын
1081,schimpfen::V,kląć,æлгъитын
1082,sich ärgern::V,gniewać się,мæсты кæнын
1083,sich fürchten::V,bać się,тæрсын
1084,fürchten::V,bać się,тæрсын
1085,fliehen::V,uciekać,лидзын
1086,flüchten::V,uciec,алидзын
1087,sehen::V,widzieć,уынын
1088,sehen::V,zobaczyć,уынын
1089,anschauen::V,oglądać,акӕсын
1090,ansehen::V,popatrzeć na,кӕсын
1091,hören::V,słyszeć,хъусын
1092,zuhören::V,słuchać,хъусын
1093,probieren::V,kosztować,уынын
1094,probieren::V,kosztować,аходын
1095,riechen::V,wąchać,смудын
1096,fühlen::V,czuć,ӕнкъарын
1097,fühlen::V,odczuwać,ӕнкъарын
1098,scheinen::V,wydawać się,зынын
1099,zu sehen sein::V,widnieć,зынын
1100,vernehmen::V,usłyszeć,фехъусын
1101,frieren::V,marznąć,сийын
1102,tun::V,czynić,кӕнын
1103,können::V,móc,фӕразын
1104,können::V,umieć,фӕразын
1105,wollen::V,chcieć,фӕндын
1106,anfangen::V,zacząć,райдайын
1107,beenden::V,zakończyć,фӕуын
1108,aufhören::V,przestać,банцайын
1109,aufhören::V,przestać,фенцайын
1110,gelingen::V,udać się,бантысын
1111,geraten::V,udać się,разынын
1112,öffnen::V,otworzyć,гом кӕнын
1113,schließen::V,zamknąć,ӕхгӕнын
1114,stellen::V,postawić,ӕвӕрын
1115,setzen::V,posadzić,сбадын кӕнын
1116,legen::V,kłaść,ӕрӕвӕрын
1117,berühren::V,dotykać,агайын
1118,verbinden::V,łączyć,бӕттын
1119,bedecken::V,przykryć,ӕмбӕрзын
1120,aufhängen::V,powiesić,ауындзын
1121,anzünden::V,zapalić,ссудзын
1122,aufheben::V,podnieść,сисын
1123,zurücklassen::V,zostawić,ныууадзын
1124,verlieren::V,zgubić,фесафын
1125,fallen lassen::V,upuścić,ӕрӕппарын
1126,fallen lassen::V,upuścić,къухтӕй феуӕгъд кӕнын
1127,machen::V,zrobić,саразын
1128,herstellen::V,wytworzyć,сцæттæ кæнын
1129,herstellen::V,wytworzyć,саразын
1130,bauen::V,budować,амайын
1131,reparieren::V,naprawiać,æмпъузын
1132,reparieren::V,naprawiać,цалцæг кæнын
1133,verbessern::V,ulepszyć,фæхуыздæр кæнын
1134,ändern::V,zmienić,аивын
1135,graben::V,kopać,къахын
1136,beugen::V,zagiąć,æркъæдз кæнын
1137,beugen::V,zagiąć,æртасын кæнын
1138,biegen::V,zgiąć,тасын кӕнын
1139,drehen::V,obracać,здухын
1140,wenden::V,obrocić,афæлдахын
1141,wenden::V,obrocić,рафæлдахын
1142,umdrehen::V,obrocić,афæлдахын
1143,heben::V,podnosić,сдарын
1144,heben::V,podnosić,схæцын
1145,hochheben::V,podnieść,уæлæмæ хæцын
1146,ergreifen::V,chwycić,фӕлӕбурын
1147,halten::V,trzymać,дарын
1148,drücken::V,naciskać,æлхъивын
1149,drücken::V,naciskać,хæцын
1150,schieben::V,pchać,схойын
1151,schieben::V,posuwać,схойын
1152,kratzen::V,drapać,хафын
1153,lecken::V,lizać,сдæрын
1154,beißen::V,kąsać,хæцын
1155,abreißen::V,oderwać,ратонын
1156,abschneiden::V,odciąć,ралыг кӕнын
1157,binden::V,wiązać,бабӕттын
1158,stecken::V,wetknąć,ныссадзын
1159,brechen::V,złamać,асæттын
1160,brechen::V,złamać,басæттын
1161,brechen::V,złamać,ныссæттын
1162,klopfen::V,pukać,хойын
1163,klopfen::V,pukać,гуыпп-гуыпп кæнын
1164,klopfen::V,pukać,къуырцц-къуырцц кæнын
1165,klopfen::V,stukać,хойын
1166,klopfen::V,stukać,гуыпп-гуыпп кæнын
1167,klopfen::V,stukać,къуырцц-къуырцц кæнын
1168,hauen::V,bić,цӕвын
1169,hauen::V,bić,нӕмын
1170,kleben::V,kleić,ныхасын
1171,kleben::V,kleić,æндадзын
1172,reiben::V,trzeć,сӕрфын
1173,reiben::V,trzeć,хафын
1174,streichen::V,smarować,байсæрдын
1175,streichen::V,smarować,сахорын
1176,schleifen::V,ostrzyć,ссын
1177,schleifen::V,ostrzyć,цыргъ кӕнын
1178,schneiden::V,ciąć,кӕрдын
1179,schneiden::V,krajać,кӕрдын
1180,rütteln::V,trząść,æнкъусын
1181,schütteln::V,trząść,уигъын
1182,schwenken::V,machać,тилын
1183,schwenken::V,machać,уигъын
1184,schütten::V,nasypać,ныккӕнын
1185,füllen::V,napełnić,байдзаг кæнын
1186,einwickeln::V,zawinąć,батухын
1187,tragen::V,nieść,хӕссын
1188,schleppen::V,wlec,ласын
1189,ziehen::V,ciągnąć,ласын
1190,aufbewahren::V,przechowywać,æвæрын
1191,werfen::V,rzucać,зыввытт кӕнын
1192,fangen::V,łowić,ӕрцахсын
1193,packen::V,chwycić,рацахсын
1194,verstecken::V,ukryć,æмбæхсын
1195,verstecken::V,ukryć,нымæхсын
1196,verstecken::V,schować,æмбæхсын
1197,verstecken::V,schować,нымæхсын
1198,teilen::V,podzielić,уарын
1199,schicken::V,posyłać,ӕрвитын
1200,bringen::V,przynieść,æрхæссын
1201,bringen::V,przynieść,æрбахæссын
1202,hinzufügen::V,dodać,ӕфтауын
1203,bekommen::V,dostać,ссарын
1204,bekommen::V,dostać,сфæрæз кæнын
1205,bekommen::V,dostać,самал кæнын
1206,erhalten::V,otrzymać,райсын
1207,nehmen::V,wziąć,райсын
1208,wählen::V,wybrać,равзарын
1209,auswählen::V,wybrać,авзарын
1210,bewahren::V,zachować,бавæрын
1211,bewahren::V,zachować,нывæрын
1212,behindern::V,utrudnić,цæлхдур æвæрын
1213,behindern::V,utrudnić,ныхдур æвæрын
1214,behindern::V,utrudnić,къуылымпы кæнын
1215,behindern::V,utrudnić,хъыг дарын
1216,behindern::V,przeszkadzać,цæлхдур æвæрын
1217,behindern::V,przeszkadzać,ныхдур æвæрын
1218,behindern::V,przeszkadzać,къуылымпы кæнын
1219,behindern::V,przeszkadzać,хъыг дарын
1220,verderben::V,zepsuć,фесафын
1221,beschädigen::V,uszkodzić,халын
1222,zerbrechen::V,złamać,асӕттын
1223,zerreißen::V,drzeć,аскъуынын
1224,zerreißen::V,rozdzierać,аскъуынын
1225,zerstören::V,zniszczyć,фехалын
1226,verbrennen::V,spalić,басудзын
1227,geben::V,dać,дӕттын
1228,reichen::V,podać,адæттын
1229,schenken::V,darować,лæвар кæнын
1230,versprechen::V,obiecać,дзырд раттын
1231,versprechen::V,obiecać,зӕрдӕ бавӕрын
1232,wünschen::V,życzyć,зæрдæ зæгъы
1233,loben::V,chwalić,раппӕлын
1234,küssen::V,całować,пъа кæнын
1235,küssen::V,całować,ба кæнын
1236,wiegen::V,kołysać,узын
1237,zudecken::V,przykryć,бамбӕрзын
1238,wecken::V,zbudzić,райхъал кӕнын
1239,zeigen::V,pokazać,амонын
1240,führen::V,wieść,кӕнын
1241,führen::V,wieść,фæкæнын
1242,führen::V,prowadzić,кӕнын
1243,führen::V,prowadzić,фæкæнын
1244,lehren::V,uczyć,ахуыр кæнын
1245,unterrichten::V,nauczać,ахуыр кæнын
1246,aufziehen::V,wychować,хъомыл кӕнын
1247,leiten::V,kierować,разамынд дӕттын
1248,antreiben::V,popędzić,тагъд кæнын
1249,antreiben::V,popędzić,рог кæнын
1250,lassen::V,zostawić,кæнын
1251,einladen::V,zaprosić,ӕрхонын
1252,einladen::V,zaprosić,ӕрбахонын
1253,vereinigen::V,zjednoczyć,баиу кӕнын
1254,besuchen::V,odwiedzić,абæрæг кæнын
1255,besuchen::V,odwiedzić,бабæрæг кæнын
1256,besuchen::V,odwiedzić,бауайын
1257,treffen::V,trafić,фембæлын
1258,treffen::V,spotkać,фембæлын
1259,sich versammeln::V,zebrać się,æрæмбырд уын
1260,sich versammeln::V,zgromadzić się,æрæмбырд уын
1261,spielen::V,grać,хъазын
1262,spielen::V,bawić się,хъазын
1263,singen::V,śpiewać,зарын
1264,tanzen::V,pląsać,кафын
1265,tanzen::V,tańczyć,кафын
1266,sich trennen::V,rozstać się,фæйнæрдæм фæцæуын айхæлын
1267,verlassen::V,opuścić,ныууадзын
1268,retten::V,ocalić,фервӕзын кӕнын
1269,retten::V,uratować,фервӕзын кӕнын
1270,bewachen::V,pilnować,хъахъхъӕнын
1271,schützen::V,ochronić,хъахъхъӕнын
1272,verteidigen::V,bronić,бахизын
1273,sich schlagen::V,pobić się,хыл кæнын
1274,schießen::V,strzelać,ӕхсын
1275,siegen::V,zwycziężyć,басӕттын
1276,siegen::V,zwycziężyć,фӕуӕлахиз уӕвын
1277,ärgern::V,gniewać,мӕсты кӕнын
1278,schlagen::V,bić,ныццæвын
1279,schlagen::V,uderzyć,ныццæвын
1280,treten::V,kopnąć,
1281,stechen::V,ukłuć,фæрæхойын
1282,stoßen::V,popchnąć,риуыгъын
1283,stehlen::V,ukraść,давын
1284,stören::V,zakłócić,хъыгдарын
1285,stören::V,przeszkodzić,хъыгдарын
1286,belästigen::V,dokuczać,хъыгдарын
1287,verbergen::V,ukryć,бамбӕхсын
1288,verbergen::V,ukryć,басусӕг кӕнын
1289,täuschen::V,łudzić,фӕливын
1290,täuschen::V,łudzić,асайын
1291,betrügen::V,oszukać,асайын
1292,töten::V,zabić,амарын
1293,wohnen::V,mieszkać,цӕрын
1294,arbeiten::V,pracować,кусын
1295,sammeln::V,zebrać,æртонын
1296,pflücken::V,zerwać,тонын
1297,jagen::V,polować,цуан кæнын
1298,fischen::V,łowić ryby,кæсаг ахсын æнгуырæй
1299,fischen::V,łowić ryby,æнгуыр дарын
1300,fassen::V,złapać,ӕрцахсын
1301,hüten::V,paść,хизын
1302,treiben::V,pędzić,скъӕрын
1303,anbinden::V,przywiązać,бабæттын
1304,anbinden::V,przywiązać,æрбæттын
1305,füttern::V,karmić,холлаг дæттын
1306,füttern::V,karmić,холлаг æвæрын
1307,füttern::V,karmić,дарын
1308,melken::V,doić,дуцын
1309,hacken::V,rąbać,кæрдын
1310,hacken::V,rąbać,лыгтæ кæнын
1311,gießen::V,lać,бакалын
1312,gießen::V,podlać,бакалын
1313,reifen::V,dojrzeć,срæгъæд уын
1314,reifen::V,dojrzeć,сцæттæ уын
1315,zubereiten::V,przyrządzić,сцӕттӕ кӕнын
1316,kochen::V,gotować,фыцын
1317,backen::V,piec,фыцын
1318,braten::V,piec,цурын
1319,braten::V,smażyć,цурын
1320,umrühren::V,przemieszać,ахæццæ кæнын
1321,umrühren::V,przemieszać,азмæнтын
1322,umrühren::V,przemieszać,астауын
1323,stricken::V,dziać,кæнын
1324,stricken::V,dziać,бийын
1325,nähen::V,szyć,хуыйын
1326,färben::V,pofarbować,ахорын
1327,reinigen::V,oczyścić,ссыгъдæг кæнын
1328,reinigen::V,oczyścić,ныссыгъдæг кæнын
1329,reinigen::V,oczyścić,ныссæрфын
1330,waschen::V,prać,ӕхсын
1331,abwischen::V,obetrzeć,сӕрфын
1332,spülen::V,płukać,æнхъæвзын
1333,fegen::V,zamiatać,мӕрзын
1334,kehren::V,zamieść,мӕрзын
1335,baden::V,kąpać się,хи найын
1336,sich waschen::V,myć się,хи æхсын
1337,ausziehen::V,zdjąć,ласын
1338,anziehen::V,włożyć,скæнын
1339,sich anziehen::V,ubrać się,дзаума скæнын
1340,sich anziehen::V,ubrać się,дарæс скæнын
1341,kämmen::V,uczesać,ныффасын
1342,kämmen::V,uczesać,æрфасын
1343,schmücken::V,ozdabiać,фӕлындын
1344,sagen::V,powiedzieć,зæгъын
1345,sprechen::V,mówić,дзурын
1346,reden::V,mówić,ныхас кӕнын
1347,sich unterhalten::V,rozmawiać,ныхас кæнын
1348,fragen::V,zapytać,фӕрсын
1349,bitten::V,prosić,курын
1350,erzählen::V,opowiedzieć,радзурын
1351,erzählen::V,opowiedzieć,ратаурæгъ кæнын
1352,mitteilen::V,zawiadomić o,фехъусын кæнын
1353,nennen::V,nazwać,хонын
1354,rufen::V,wołać,сидын
1355,prahlen::V,chełpić się,ӕппӕлын
1356,übersetzen::V,tłumaczyć,ратæлмац кæнын
1357,denken::V,myśleć,ӕнхъӕлын
1358,denken::V,myśleć,хъуыды кӕнын
1359,glauben::V,sądzić,уырнын
1360,glauben::V,wierzyć,уырнын
1361,bemerken::V,zauważyć,фенын
1362,erkennen::V,poznać,базонын
1363,begreifen::V,zrozumieć,ӕмбарын
1364,begreifen::V,zrozumieć,бамбарын
1365,verstehen::V,rozumieć,
1366,verstehen::V,dosłyszeć,
1367,lernen::V,uczyć się,ахуыр кӕнын
1368,wissen::V,wiedzieć,зонын
1369,sich erinnern an::V,przypomnieć sobie,зæрдыл æрлæууын
1370,sich erinnern an::V,przypomnieć sobie,æрымысын
1371,sich erinnern an::V,przypomnieć sobie,æрбаймысын
1372,sich erinnern an::V,przypomnieć sobie,æрхъуыды кæнын
1373,vergessen::V,zapomnieć,ферох кæнын
1374,vergessen::V,zapomnieć,айрох кæнын
1375,messen::V,mierzyć,барын
1376,zählen::V,liczyć,нымайын
1377,rechnen::V,rachować,хынцын
1378,lesen::V,czytać,кӕсын
1379,lesen::V,czytać,фӕрсын
1380,malen::V,malować,ныв кӕнын
1381,zeichnen::V,rysować,ныв кӕнын
1382,schreiben::V,pisać,фыссын
1383,besitzen::V,posiadać,хицау уын
1384,kaufen::V,kupić,балхӕнын
1385,verkaufen::V,sprzedać,уӕй кӕнын
1386,bezahlen::V,zapłacić,бафидын
1387,zahlen::V,płacić,фидын
1388,beherrschen::V,opanować,æлдариуæг кæнын
1389,ertragen::V,znieść,бавзарын
