,Concept_ID,mrj,lv
737,Ruder::N,вешлӓ,пелыс
738,Ruder::N,вешлӓ,ӧпаснӧй
739,Ruder::N,вешлӓ,airis
740,Ruder::N,вешлӓ,irklis
741,Schlitten::N,тир,дадь
742,Schlitten::N,тир,ragavas
743,Ski::N,ечӹ,лызь
744,Ski::N,ечӹ,slēpe
745,Lagerfeuer::N,тыл,бипур
746,Lagerfeuer::N,тыл,ugunskurs
747,Last::N,нелӹц,сьӧкыдтор
748,Last::N,нелӹц,krava
749,Gang::N,ход,мунӧм
750,Gang::N,ход,ветлӧм
751,Gang::N,ход,eja
752,Gang::N,ход,gājums
753,Schritt::N,ашкыл,воськов
754,Schritt::N,ашкыл,воськовтӧм
755,Schritt::N,ашкыл,solis
756,Norden::N,йыдпелвел,войвыв
757,Norden::N,йыдпелвел,ziemeļi
758,Süden::N,кечӹвӓлвел,лунвыв
759,Süden::N,кечӹвӓлвел,dienvidi
760,Westen::N,кечӹ шӹцмӹ,рытыв
761,Westen::N,кечӹ шӹцмӹ,rietumi
762,Osten::N,ирвел,асыв
763,Osten::N,ирвел,austrumi
764,Osten::N,кечӹ лӱлтмӹ,асыв
765,Osten::N,кечӹ лӱлтмӹ,austrumi
766,Holz::N,пушӓнгӹ,пу
767,Holz::N,пушӓнгӹ,koks
768,Holz::N,пушӓнгӹ,koksne
769,Brett::N,ханга,пӧв
770,Brett::N,ханга,dēlis
771,Platte::N,плитӓ,плита
772,Platte::N,плитӓ,plate
773,Platte::N,плитӓ,plāksne
774,Stütze::N,цӓрӓк,пыкӧд
775,Stütze::N,цӓрӓк,мыджӧд
776,Stütze::N,цӓрӓк,balsts
777,Stütze::N,цӓрӓк,atspaids
778,Stange::N,равы,потш
779,Stange::N,равы,maikste
780,Stange::N,намаш,потш
781,Stange::N,намаш,maikste
782,Stock::N,панды,бедь
783,Stock::N,панды,boze
784,Stock::N,панды,spieķis
785,Stab::N,равы,зир
786,Stab::N,равы,zizlis
787,Rohr::N,пыч,труба
788,Rohr::N,пыч,caurule
789,Haus::N,пöрт,керка
790,Haus::N,пöрт,māja
791,Heim::N,пöрт,горт
792,Heim::N,пöрт,mājas
793,Ofen::N,камака,пач
794,Ofen::N,камака,krāsns
795,Fußboden::N,седӹрӓ,джодж
796,Fußboden::N,седӹрӓ,grīda
797,Tisch::N,стöл,пызан
798,Tisch::N,стöл,galds
799,Stuhl::N,пöкен,улӧс
800,Stuhl::N,пöкен,krēsls
801,Wiege::N,шипкӓ,зыбка
802,Wiege::N,шипкӓ,šūpulis
803,Bett::N,койка,вольпась
804,Bett::N,койка,gulta
805,Bett::N,кравать,вольпась
806,Bett::N,кравать,gulta
807,Regal::N,полицӓ,джадж
808,Regal::N,полицӓ,plaukts
809,Kiste::N,шӱ́ндӹк,куд
810,Kiste::N,шӱ́ндӹк,ящик
811,Kiste::N,шӱ́ндӹк,kaste
812,Kiste::N,шӱ́ндӹк,šķirsts
813,Fenster::N,окня,ӧшинь
814,Fenster::N,окня,logs
815,Tür::N,амаса,ӧдзӧс
816,Tür::N,амаса,durvis
817,Tor::N,хапка,дзиръя
818,Tor::N,хапка,vārti
819,Zaun::N,забор,потшӧс
820,Zaun::N,забор,žogs
821,Dach::N,левӓш,вевт
822,Dach::N,левӓш,jumts
823,Leiter::N,ташкалтыш,пос
824,Leiter::N,ташкалтыш,kāpnes
825,Leiter::N,ташкалтыш,redeles
826,Besen::N,сало,рос
827,Besen::N,сало,slota
828,Besen::N,салко,рос
829,Besen::N,салко,slota
830,Spaten::N,кольмы,зыр
831,Spaten::N,кольмы,lāpsta
832,Schaufel::N,лоток,тэльӧб
833,Schaufel::N,лоток,liekšķere
834,Gabel::N,ви́лка,вилки
835,Gabel::N,ви́лка,dakšiņa
836,Löffel::N,савала,пань
837,Löffel::N,савала,karote
838,Messer::N,кӹзӹ,пурт
839,Messer::N,кӹзӹ,nazis
840,Nagel::N,пыда,тув
841,Nagel::N,пыда,кӧрт тув
842,Nagel::N,пыда,nagla
843,Netz::N,вӓпш,тыв
844,Netz::N,вӓпш,tīkls
845,Haken::N,крӱк,крук
846,Haken::N,крӱк,āķis
847,Haken::N,крӱк,kāsis
848,Haken::N,крӱк,krampis
849,Haken::N,кагак,крук
850,Haken::N,кагак,āķis
851,Haken::N,кагак,kāsis
852,Haken::N,кагак,krampis
853,Griff::N,кычем,нуд
854,Griff::N,кычем,kāts
855,Griff::N,кычем,rokturis
856,Schloss::N,замок,томан
857,Schloss::N,замок,aizslēgs
858,Schloss::N,сыравач,томан
859,Schloss::N,сыравач,aizslēgs
860,Bild::N,картин,серпас
861,Bild::N,картин,glezna
862,Figur::N,кӓн,пертас
863,Figur::N,кӓн,вежньӧг
864,Figur::N,кӓн,figūra
865,Puppe::N,поханя,акань
866,Puppe::N,поханя,lelle
867,Beutel::N,мешӓк,мешӧк
868,Beutel::N,мешӓк,kule
869,Beutel::N,мешӓк,maisiņš
870,Bündel::N,топ,кӧртӧд
871,Bündel::N,топ,sainis
872,Bündel::N,пидӹш,кӧртӧд
873,Bündel::N,пидӹш,sainis
874,Bündel::N,кӹлдӹш,кӧртӧд
875,Bündel::N,кӹлдӹш,sainis
876,Tasche::N,сумкы,сумка
877,Tasche::N,сумкы,soma
878,Eimer::N,ведӹрӓ,ведра
879,Eimer::N,ведӹрӓ,spainis
880,Deckel::N,комдыш,пӧдан
881,Deckel::N,комдыш,тупкӧд
882,Deckel::N,комдыш,vāks
883,Geschirr::N,ӓтӹ,дозмук
884,Geschirr::N,ӓтӹ,тасьті-пань
885,Geschirr::N,ӓтӹ,trauki
886,Sack::N,мешӓк,мешӧк
887,Sack::N,мешӓк,maiss
888,Tasse::N,цӓшкӓ,бекар
889,Tasse::N,цӓшкӓ,тасьті
890,Tasse::N,цӓшкӓ,tase
891,Topf::N,ми́ска,гырнич
892,Topf::N,ми́ска,pods
893,Kessel::N,пад,пӧрт
894,Kessel::N,пад,katls
895,Essen::N,качкыш,сёйӧм
896,Essen::N,качкыш,ēdiens
897,Essen::N,качкыш-йӱш,сёйӧм
898,Essen::N,качкыш-йӱш,ēdiens
899,Nahrung::N,качкыш,сёян
900,Nahrung::N,качкыш,barība
901,Nahrung::N,качкыш-йӱш,сёян
902,Nahrung::N,качкыш-йӱш,barība
903,Speise::N,няня,сёян
904,Speise::N,няня,сёянтор
905,Speise::N,няня,ēdiens
906,Fleisch::N,пай,яй
907,Fleisch::N,пай,gaļa
908,Getreide::N,киндӹ,нянь
909,Getreide::N,киндӹ,labība
910,Brei::N,шӹрӓш,рок
911,Brei::N,шӹрӓш,putra
912,Brei::N,шӹрӓш,biezenis
913,Brot::N,сыкыр,нянь
914,Brot::N,сыкыр,maize
915,Scheibe::N,ламыт,шӧрӧм
916,Scheibe::N,ламыт,чӧлан
917,Scheibe::N,ламыт,šķēle
918,Scheibe::N,ламыт,rieciens
919,Scheibe::N,лаштык,шӧрӧм
920,Scheibe::N,лаштык,чӧлан
921,Scheibe::N,лаштык,šķēle
922,Scheibe::N,лаштык,rieciens
923,Fett::N,кая,гос
924,Fett::N,кая,тшог
925,Fett::N,кая,tauki
926,Butter::N,ӱ,вый
927,Butter::N,ӱ,sviests
928,Öl::N,ӱ,вый
929,Öl::N,ӱ,eļļa
930,Salz::N,санзал,сов
931,Salz::N,санзал,sāls
932,Suppe::N,лем,шыд
933,Suppe::N,лем,zupa
934,Honig::N,мӱ,ма
935,Honig::N,мӱ,medus
936,Milch::N,шӹшер,йӧв
937,Milch::N,шӹшер,piens
938,Tee::N,чӓй,чай
939,Tee::N,чӓй,tēja
940,Leder::N,шарга,ку
941,Leder::N,шарга,āda
942,Leder::N,кавашты,ку
943,Leder::N,кавашты,āda
944,Wolle::N,миж,вурун
945,Wolle::N,миж,vilna
946,Stoff::N,матер,дӧра
947,Stoff::N,матер,drāna
948,Stoff::N,матер,audums
949,Stoff::N,матери,дӧра
950,Stoff::N,матери,drāna
951,Stoff::N,матери,audums
952,Nadel::N,им,ем
953,Nadel::N,им,adata
954,Faden::N,шӹртӹ,сунис
955,Faden::N,шӹртӹ,diegs
956,Faden::N,шӹртӹ,pavediens
957,Knopf::N,полдыш,кизь
958,Knopf::N,полдыш,poga
959,Knoten::N,пӱкшем,гӧрӧд
960,Knoten::N,пӱкшем,mezgls
961,Farbe::N,чиӓ,краска
962,Farbe::N,чиӓ,вап
963,Farbe::N,чиӓ,krāsa
964,Farbe::N,крӓскӓ,краска
965,Farbe::N,крӓскӓ,вап
966,Farbe::N,крӓскӓ,krāsa
967,Kleidung::N,выргем,паськӧм
968,Kleidung::N,выргем,tērps
969,Kleidung::N,выргем,drēbes
970,Hemd::N,тыгыр,дӧрӧм
971,Hemd::N,тыгыр,krekls
972,Kragen::N,шӱ,воротник
973,Kragen::N,шӱ,apkakle
974,Ärmel::N,шокш,сос
975,Ärmel::N,шокш,piedurkne
976,Hose::N,ялаш,гач
977,Hose::N,ялаш,bikses
978,Gürtel::N,ӹштӹ,вӧнь
979,Gürtel::N,ӹштӹ,josta
980,Mütze::N,упш,шапка
981,Mütze::N,упш,cepure
982,Schuh::N,ту́фльы,башмак
983,Schuh::N,ту́фльы,ботинки
984,Schuh::N,ту́фльы,kurpe
985,Stiefel::N,кем,сапӧг
986,Stiefel::N,кем,zābaks
987,Ring::N,шӓргӓш,кытш
988,Ring::N,шӓргӓш,gredzens
989,Band::N,лемтӓ,лента
990,Band::N,лемтӓ,вундас
991,Band::N,лемтӓ,lente
992,Kamm::N,шерге,сынан
993,Kamm::N,шерге,ķemme
994,Spiegel::N,тӹгӹр,рӧмпӧштан
995,Spiegel::N,тӹгӹр,spogulis
996,Riemen::N,прӓжӓ,тасма
997,Riemen::N,прӓжӓ,siksna
998,Schnur::N,кӓндӹра,гез
999,Schnur::N,кӓндӹра,aukla
1000,Leine::N,керем,юргез
1001,Leine::N,керем,saite
1002,Decke::N,одеял,эшкын
1003,Decke::N,одеял,шебрас
1004,Decke::N,одеял,sega
1005,Kissen::N,кӹпцӹк,юрлӧс
1006,Kissen::N,кӹпцӹк,spilvens
1007,Tuch::N,савыц,чышъян
1008,Tuch::N,савыц,vadmala
1009,Handtuch::N,шӹргӹсавыц,ки чышкӧд
1010,Handtuch::N,шӹргӹсавыц,кизьчышъян
1011,Handtuch::N,шӹргӹсавыц,dvielis
1012,Handtuch::N,шӹргӹмсавыц,ки чышкӧд
1013,Handtuch::N,шӹргӹмсавыц,кизьчышъян
1014,Handtuch::N,шӹргӹмсавыц,dvielis
1015,Kraft::N,ви,этш
1016,Kraft::N,ви,эбӧс
1017,Kraft::N,ви,spēks
1018,Stärke::N,ви,ёнлун
1019,Stärke::N,ви,чорыдлун
1020,Stärke::N,ви,stiprums
1021,Gesundheit::N,шу,дзоньвидзалун
1022,Gesundheit::N,шу,veselība
1023,Gesundheit::N,шулык,дзоньвидзалун
1024,Gesundheit::N,шулык,veselība
1025,Krankheit::N,мыж,висьӧм
1026,Krankheit::N,мыж,slimība
1027,Schmerz::N,карштыш,висьӧм
1028,Schmerz::N,карштыш,sāpes
1029,Wunde::N,шушыр,дой
1030,Wunde::N,шушыр,brūce
1031,Wunde::N,шушыр,jēlums
1032,Fieber::N,ӱштӹмыж,жар
1033,Fieber::N,ӱштӹмыж,drudzis
1034,Fieber::N,ӱштӹмыж,karstums
1035,Arznei::N,лекӓрцӹ,лекарство
1036,Arznei::N,лекӓрцӹ,зелля
1037,Arznei::N,лекӓрцӹ,zāles
1038,Arznei::N,лекӓрцӹ,medikaments
1039,Brücke::N,кӹвер,пос
1040,Brücke::N,кӹвер,tilts
1041,Brunnen::N,вӹдсӹнзӓ,юкмӧс
1042,Brunnen::N,вӹдсӹнзӓ,aka
1043,Weide::N,ныр,пӧскӧтина
1044,Weide::N,ныр,ganības
1045,Pfad::N,ялгорны,туй
1046,Pfad::N,ялгорны,кыснан
1047,Pfad::N,ялгорны,taka
1048,Weg::N,корны,туй
1049,Weg::N,корны,ceļš
1050,Straße::N,корны,туй
1051,Straße::N,корны,iela
1052,Dorf::N,сола,сикт
1053,Dorf::N,сола,ciems
1054,Stadt::N,города,кар
1055,Stadt::N,города,pilsēta
1056,Brief::N,сирмӓш,письмӧ
1057,Brief::N,сирмӓш,vēstule
1058,Buch::N,книгӓ,небӧг
1059,Buch::N,книгӓ,grāmata
1060,Buchstabe::N,буква́,шыпас
1061,Buchstabe::N,буква́,burts
1062,Zeitung::N,газет,газет
1063,Zeitung::N,газет,avīze
1064,Zeitung::N,газет,laikraksts
1065,Zeitung::N,кайзет,газет
1066,Zeitung::N,кайзет,avīze
1067,Zeitung::N,кайзет,laikraksts
1068,Leben::N,житя,лов
1069,Leben::N,житя,олӧм
1070,Leben::N,житя,dzīve
1071,Tod::N,смöрт,кулӧм
1072,Tod::N,смöрт,nāve
1073,Grab::N,шӹгер,гу
1074,Grab::N,шӹгер,kaps
1075,Grab::N,мыгилӓ,гу
1076,Grab::N,мыгилӓ,kaps
1077,Grab::N,шӹгерлӓ,гу
1078,Grab::N,шӹгерлӓ,kaps
1079,Kirche::N,церкӹ,вичко
1080,Kirche::N,церкӹ,baznīca
1081,Sünde::N,сулык,мыж
1082,Sünde::N,сулык,grēks
1083,Gott::N,йымы,ен
1084,Gott::N,йымы,dievs
1085,Arbeiter::N,пӓшӓзӹ,уджалысь
1086,Arbeiter::N,пӓшӓзӹ,strādnieks
1087,Chef::N,вуй,юралысь
1088,Chef::N,вуй,веськӧдлысь
1089,Chef::N,вуй,šefs
1090,Chef::N,вуй,vadītajs
1091,Chef::N,вуй,priekšnieks
1092,Meister::N,мастар,вӧчысь
1093,Meister::N,мастар,meistars
1094,Arzt::N,доктор,врач
1095,Arzt::N,доктор,бурдӧдысь
1096,Arzt::N,доктор,ārsts
1097,Lehrer::N,тымдышы,велӧдысь
1098,Lehrer::N,тымдышы,skolotājs
1099,Geld::N,окса,сьӧм
1100,Geld::N,окса,nauda
1101,Geschäft::N,торге́йӹмӓш,удж
1102,Geschäft::N,торге́йӹмӓш,bizness
1103,Geschäft::N,торге́йӹмӓш,darījums
1104,Laden::N,лапка,вузасянін
1105,Laden::N,лапка,bode
1106,Laden::N,лапка,veikals
1107,Laden::N,магазин,вузасянін
1108,Laden::N,магазин,bode
1109,Laden::N,магазин,veikals
1110,Preis::N,ӓк,дон
1111,Preis::N,ӓк,cena
1112,Ware::N,товар,тӧвар
1113,Ware::N,товар,prece
1114,Nutzen::N,пайда,воӧм
1115,Nutzen::N,пайда,выгӧда
1116,Nutzen::N,пайда,labums
1117,Reichtum::N,перке,озырлун
1118,Reichtum::N,перке,bagātība
1119,Welt::N,сӓндӓлӹк,енкӧла
1120,Welt::N,сӓндӓлӹк,pasaule
1121,Welt::N,свет,енкӧла
1122,Welt::N,свет,pasaule
1123,Land::N,сӓндӓлӹк,му
1124,Land::N,сӓндӓлӹк,zeme
1125,Staat::N,кугижӓншӹ,канму
1126,Staat::N,кугижӓншӹ,государство
1127,Staat::N,кугижӓншӹ,valsts
1128,König::N,король,кан
1129,König::N,король,ķēniņš
1130,König::N,король,karalis
1131,Macht::N,власть,каналӧм
1132,Macht::N,власть,vara
1133,Grenze::N,пӹсмӓн,су
1134,Grenze::N,пӹсмӓн,суйӧр
1135,Grenze::N,пӹсмӓн,robeža
1136,Krieg::N,вырсы,ожман
1137,Krieg::N,вырсы,karš
1138,Feind::N,тышман,враг
1139,Feind::N,тышман,вӧрӧг
1140,Feind::N,тышман,ienaidnieks
1141,Gewalt::N,ви,мырдöналöм
1142,Gewalt::N,ви,vara
1143,Gewalt::N,ви,vardarbība
1144,Kampf::N,кредӓлмӓш,вермасьӧм
1145,Kampf::N,кредӓлмӓш,cīņa
1146,Bogen[Waffe]::N,янгеж,ньӧввуж
1147,Bogen[Waffe]::N,янгеж,loks
1148,Pfeil::N,пикш,ньӧв
1149,Pfeil::N,пикш,bulta
1150,Gewehr::N,пичӓл,пишшаль
1151,Gewehr::N,пичӓл,šautene
1152,Fehler::N,самынь,сорсьӧм
1153,Fehler::N,самынь,дзугсьӧм
1154,Fehler::N,самынь,kļūda
1155,Lüge::N,шая,пӧръясьӧм
1156,Lüge::N,шая,ылӧдлӧм
1157,Lüge::N,шая,meli
1158,Schaden::N,вре́дӓ,лёк
1159,Schaden::N,вре́дӓ,изъян
1160,Schaden::N,вре́дӓ,пакӧсьт
1161,Schaden::N,вре́дӓ,bojājums
1162,Schaden::N,вре́дӓ,kaitējums
1163,Unglück::N,пёда,шог
1164,Unglück::N,пёда,kļūme
1165,Unglück::N,пёда,klizma
1166,Unglück::N,пёда,nelaime
1167,Unglück::N,тымаша,шог
1168,Unglück::N,тымаша,kļūme
1169,Unglück::N,тымаша,klizma
1170,Unglück::N,тымаша,nelaime
1171,Schuld::N,вуйнамат,мыж
1172,Schuld::N,вуйнамат,vaina
1173,Alter::N,иӓш,арлыд
1174,Alter::N,иӓш,vecums
1175,Alter::N,игечӹ,арлыд
1176,Alter::N,игечӹ,vecums
1177,Schluss::N,пӹтӓртӹш,пом
1178,Schluss::N,пӹтӓртӹш,beigas
1179,Zeit::N,веремӓ,кад
1180,Zeit::N,веремӓ,laiks
1181,Tag::N,кечӹ,лун
1182,Tag::N,кечӹ,diena
1183,Morgen::N,ир,асыв
1184,Morgen::N,ир,rīts
1185,Morgen::N,ирок,асыв
1186,Morgen::N,ирок,rīts
1187,Mittag::N,кечӹвӓл,лун шӧр
1188,Mittag::N,кечӹвӓл,pusdiena
1189,Abend::N,вады,рыт
1190,Abend::N,вады,vakars
1191,Nacht::N,йыд,вой
1192,Nacht::N,йыд,nakts
1193,Woche::N,ӓрня,вежон
1194,Woche::N,ӓрня,nedēļa
1195,Monat::N,тӹ́лзӹ,тӧлысь
1196,Monat::N,тӹ́лзӹ,mēnesis
1197,Jahr::N,год,во
1198,Jahr::N,год,gads
1199,Frühling::N,шошым,тулыс
1200,Frühling::N,шошым,pavasaris
1201,Sommer::N,кӓнгӹж,гожӧм
1202,Sommer::N,кӓнгӹж,vasara
1203,Herbst::N,шӹжӹ,ар
1204,Herbst::N,шӹжӹ,rudens
1205,Winter::N,тел,тӧв
1206,Winter::N,тел,ziema
1207,Winter::N,телӹ,тӧв
1208,Winter::N,телӹ,ziema
1209,Januar::N,январ,тӧв шӧр
1210,Januar::N,январ,janvāris
1211,Januar::N,январь,тӧв шӧр
1212,Januar::N,январь,janvāris
1213,Februar::N,февраль,урасьӧм
1214,Februar::N,февраль,februāris
1215,März::N,март,рака
1216,März::N,март,marts
1217,April::N,апрель,кос му
1218,April::N,апрель,aprīlis
1219,Mai::N,май,ода-кора
1220,Mai::N,май,maijs
1221,Juni::N,июнь,лӧддза-номъя
1222,Juni::N,июнь,jūnijs
1223,Juli::N,июль,сора
1224,Juli::N,июль,jūlijs
1225,August::N,август,моз
1226,August::N,август,augusts
1227,September::N,сентябрь,кӧч
1228,September::N,сентябрь,septembris
1229,Oktober::N,октябрь,йирым
1230,Oktober::N,октябрь,oktobris
1231,November::N,ноябрь,вӧльгым
1232,November::N,ноябрь,novembris
1233,Dezember::N,декавыр,ӧшым
1234,Dezember::N,декавыр,decembris
1235,Montag::N,шачмы,выльлун
1236,Montag::N,шачмы,pirmdiena
1237,Dienstag::N,кышкыжмы,воторник
1238,Dienstag::N,кышкыжмы,otrdiena
1239,Mittwoch::N,вӹрчегӹ,середа
1240,Mittwoch::N,вӹрчегӹ,trešdiena
1241,Donnerstag::N,изӓрня,четверг
1242,Donnerstag::N,изӓрня,ceturtdiena
1243,Freitag::N,когарня,пекнича
1244,Freitag::N,когарня,piektdiena
1245,Samstag::N,кукшыгечӹ,субӧта
1246,Samstag::N,кукшыгечӹ,sestdiena
1247,Sonntag::N,рушӓрня,вӧскресенньӧ
1248,Sonntag::N,рушӓрня,svētdiena
1249,groß::A,кого,ыджыд
1250,groß::A,кого,dižs
1251,groß::A,кого,liels
1252,klein::A,изи,ичӧт
1253,klein::A,изи,mazs
1254,lang::A,кужы,кузь
1255,lang::A,кужы,garš
1256,kurz::A,кӹтӹк,дженьыд
1257,kurz::A,кӹтӹк,īss
1258,breit::A,кымда,ота
1259,breit::A,кымда,паськыд
1260,breit::A,кымда,plats
1261,schmal::A,ӓнгӹсӹр,оттӧм
1262,schmal::A,ӓнгӹсӹр,tievs
1263,dicht::A,шӹре,сук
1264,dicht::A,шӹре,blīvs
1265,dick[Gegenstand]::A,кӹжгӹ,кыз
1266,dick[Gegenstand]::A,кӹжгӹ,biezs
1267,dünn::A,вӹцкӹж,вӧсни
1268,dünn::A,вӹцкӹж,вӧсньыд
1269,dünn::A,вӹцкӹж,plāns
1270,fein::A,пыльга,посни
1271,fein::A,пыльга,smalks
1272,fest::A,цаткыды,зумыд
1273,fest::A,цаткыды,tvirts
1274,fest::A,цаткыды,noturīgs
1275,flach::A,тӓлякӓ,плавкӧс
1276,flach::A,тӓлякӓ,тшӧтшкӧс
1277,flach::A,тӓлякӓ,lēzens
1278,flach::A,тӓлякӓ,līdzens
1279,glatt::A,ягылгы,вольк
1280,glatt::A,ягылгы,мольыд
1281,glatt::A,ягылгы,gluds
1282,glatt::A,ягылгы,slidens
1283,hart::A,пингӹдӹ,зумыд
1284,hart::A,пингӹдӹ,ciets
1285,weich::A,пышкыды,небыд
1286,weich::A,пышкыды,mīksts
1287,rund::A,тӹртӹш,гӧгрӧс
1288,rund::A,тӹртӹш,apaļš
1289,spitz::A,кашар,ёсь йыла
1290,spitz::A,кашар,smails
1291,scharf::A,кашар,ёсь
1292,scharf::A,кашар,ass
1293,stumpf::A,нӹшкӹ,ныж
1294,stumpf::A,нӹшкӹ,truls
1295,stumpf::A,нӹшкӹ,strups
1296,schwer::A,нелӹ,сьӧкыд
1297,schwer::A,нелӹ,smags
1298,schön::A,цевер,мича
1299,schön::A,цевер,лӧсьыд
1300,schön::A,цевер,daiļš
1301,schön::A,цевер,skaists
1302,schön::A,олмыдшы,мича
1303,schön::A,олмыдшы,лӧсьыд
1304,schön::A,олмыдшы,daiļš
1305,schön::A,олмыдшы,skaists
1306,heiß::A,шокшы,пӧсь
1307,heiß::A,шокшы,karsts
1308,warm::A,шокшы,шоныд
1309,warm::A,шокшы,silts
1310,kalt::A,ӱштӹ,кӧдзыд
1311,kalt::A,ӱштӹ,salts
1312,kalt::A,ӱштӹ,auksts
1313,kühl::A,юалгы,юзыд
1314,kühl::A,юалгы,ыркыд
1315,kühl::A,юалгы,vēss
1316,kühl::A,юалгы,dzestrs
1317,kühl::A,йонгата,юзыд
1318,kühl::A,йонгата,ыркыд
1319,kühl::A,йонгата,vēss
1320,kühl::A,йонгата,dzestrs
1321,frisch::A,йонгата,выль
1322,frisch::A,йонгата,svaigs
1323,feucht::A,ӹлӹкшӹ,уль
1324,feucht::A,ӹлӹкшӹ,mitrs
1325,feucht::A,ӹлӹкшӹ,drēgns
1326,feucht::A,вӹдӹжгӹ,уль
1327,feucht::A,вӹдӹжгӹ,mitrs
1328,feucht::A,вӹдӹжгӹ,drēgns
1329,nass::A,начкы,ва
1330,nass::A,начкы,slapjš
1331,trocken::A,кукшы,кос
1332,trocken::A,кукшы,sauss
1333,voll::A,темшӹ,кыз
1334,voll::A,темшӹ,pilns
1335,voll::A,темыман,кыз
1336,voll::A,темыман,pilns
1337,leer::A,йӓрӓ,куш
1338,leer::A,йӓрӓ,тыртӧм
1339,leer::A,йӓрӓ,tukšs
1340,offen::A,виш,восьса
1341,offen::A,виш,vaļējs
1342,offen::A,виш,atvērts
1343,geschlossen::A,чӱчмӹ,пӧдса
1344,geschlossen::A,чӱчмӹ,slēgts
1345,geschlossen::A,тӹкӹлӓлтшӹ,пӧдса
1346,geschlossen::A,тӹкӹлӓлтшӹ,slēgts
1347,sauber::A,ире,сӧстӧм
1348,sauber::A,ире,tīrs
1349,sauber::A,ире,spodrs
1350,schmutzig::A,шоран,няйт
1351,schmutzig::A,шоран,netīrs
1352,schmutzig::A,шоран,dubļains
1353,schmutzig::A,лявӹрӓн,няйт
1354,schmutzig::A,лявӹрӓн,netīrs
1355,schmutzig::A,лявӹрӓн,dubļains
1356,schmutzig::A,шорангшы,няйт
1357,schmutzig::A,шорангшы,netīrs
1358,schmutzig::A,шорангшы,dubļains
1359,roh::A,пеле кӱшӹ,уль
1360,roh::A,пеле кӱшӹ,jēls
1361,reif::A,кӱшӹ,кисьмӧм
1362,reif::A,кӱшӹ,gatavs
1363,reif::A,кӱшӹ,nobriedis
1364,lecker::A,тотан,чӧскыд
1365,lecker::A,тотан,gards
1366,lecker::A,тотан,garšīgs
1367,süß::A,мӱӓн,юмов
1368,süß::A,мӱӓн,чӧскыд
1369,süß::A,мӱӓн,salds
1370,bitter::A,качы,курыд
1371,bitter::A,качы,sūrs
1372,bitter::A,качы,rūgts
1373,sauer::A,шапы,шома
1374,sauer::A,шапы,skābs
1375,hell::A,соты,югыд
1376,hell::A,соты,gaišs
1377,hell::A,валгыды,югыд
1378,hell::A,валгыды,gaišs
1379,dunkel::A,пӹц,пемыд
1380,dunkel::A,пӹц,tumšs
1381,dunkel::A,пӹцкемӹш,пемыд
1382,dunkel::A,пӹцкемӹш,tumšs
1383,schwarz::A,шим,сьӧд
1384,schwarz::A,шим,melns
1385,weiß::A,ош,еджыд
1386,weiß::A,ош,balts
1387,weiß::A,ошы,еджыд
1388,weiß::A,ошы,balts
1389,rot::A,якшаргы,гӧрд
1390,rot::A,якшаргы,sarkans
1391,gelb::A,сар,виж
1392,gelb::A,сар,dzeltens
1393,gelb::A,сары,виж
1394,gelb::A,сары,dzeltens
1395,blau::A,симсӹ,лӧз
1396,blau::A,симсӹ,zils
1397,grün::A,ыжар,веж
1398,grün::A,ыжар,турунвиж
1399,grün::A,ыжар,zaļš
1400,grau::A,луды,руд
1401,grau::A,луды,pelēks
1402,bunt::A,ала,сера
1403,bunt::A,ала,raibs
1404,bunt::A,ала,krāsains
1405,billig::A,шулдаш,донтӧг
1406,billig::A,шулдаш,lēts
1407,teuer::A,шергӹ,дона
1408,teuer::A,шергӹ,dārgs
1409,teuer::A,шергӓкӓн,дона
1410,teuer::A,шергӓкӓн,dārgs
1411,wertvoll::A,ӓкӓн,дона
1412,wertvoll::A,ӓкӓн,vērtīgs
1413,blind::A,слöпöй,синтӧм
1414,blind::A,слöпöй,akls
1415,blind::A,сльöпöй,синтӧм
1416,blind::A,сльöпöй,akls
1417,taub::A,тӱтӱк,пельтӧм
1418,taub::A,тӱтӱк,kurls
1419,kräftig::A,виӓн,вынйӧра
1420,kräftig::A,виӓн,spēcīgs
1421,stark::A,виӓн,ён
1422,stark::A,виӓн,вына
1423,stark::A,виӓн,stiprs
1424,schwach::A,шава,жеб
1425,schwach::A,шава,vājš
1426,schwach::A,лӹпкӓ,жеб
1427,schwach::A,лӹпкӓ,vājš
1428,schwach::A,слабка,жеб
1429,schwach::A,слабка,vājš
1430,fett::A,таза,госа
1431,fett::A,таза,brangs
1432,schlank::A,яштака,веськыд
1433,schlank::A,яштака,slaids
1434,hübsch::A,сӹлнӹ,мича
1435,hübsch::A,сӹлнӹ,лӧсьыд
1436,hübsch::A,сӹлнӹ,glīts
1437,hübsch::A,олмыдшы,мича
1438,hübsch::A,олмыдшы,лӧсьыд
1439,hübsch::A,олмыдшы,glīts
1440,böse::A,шӹдӓн,лёк
1441,böse::A,шӹдӓн,ļauns
1442,böse::A,шӹдӓн,negants
1443,dumm::A,окмак,йӧй
1444,dumm::A,окмак,вежӧртӧм
1445,dumm::A,окмак,stulbs
1446,dumm::A,окмак,muļķīgs
1447,faul::A,ялахай,дыш
1448,faul::A,ялахай,slinks
1449,fleißig::A,пӓшам яратышы,зільысь
1450,fleißig::A,пӓшам яратышы,čakls
1451,fleißig::A,пӓшам яратышы,cītīgs
1452,geizig::A,шык,топыд
