,Concept_ID,av,fa
1365,Menge::N,,اندازه
1366,Stütze::N,,تکیه
1367,Figur::N,,تندیس
1368,Schuh::N,,کفش
1369,Schnur::N,,ریسمان
1370,Leine::N,,قلاده
1371,Geschäft::N,,کار
1372,Geschäft::N,,بیزنس
1373,voll::A,,پر
1374,lange::ADV,,مدت‌ها
1375,lange::ADV,,مدت زیادی
1376,später::ADV,,بعدها
1377,nicht::ADV,,نه
1378,schon::ADV,,قبلاً
1379,schon::ADV,,به این زودی
1380,durch::PRP,,از وسط
1381,durch::PRP,,از ميان
1382,alles::PRN,,تمام
1383,alles::PRN,,همه‌چیر
1384,rühren::V,,به رقت آوردن
1385,scheinen::V,,بنظر آمدن
1386,aufheben::V,,برداشتن
1387,aufheben::V,,بلند کردن
1388,lassen::V,,وادار کردن
1389,sich waschen::V,,شستشو کردن
1390,verstehen::V,,فهمیدن
1391,beherrschen::V,,مسلط بودن
