,Concept_ID,es,hi
771,Grab::N,tumba,क़ब्र
772,Grab::N,sepulcro,क़ब्र
773,Kirche::N,iglesia,चर्च
774,Kirche::N,iglesia,गिरजा
775,Sünde::N,pecado,पाप
776,Sünde::N,pecado,गुनाह
777,Gott::N,dios,देव
778,Gott::N,dios,ईश्वर
779,Arbeiter::N,obrero,मज़दूर
780,Arbeiter::N,trabajador,मज़दूर
781,Chef::N,jefe,अध्यक्ष
782,Meister::N,maestro,शिल्पज्ञ
783,Arzt::N,médico,वैद्य
784,Arzt::N,médico,डॉक्टर
785,Arzt::N,médico,चिकित्सक
786,Lehrer::N,profesor,शिक्षक
787,Lehrer::N,profesor,अध्यापक
788,Geld::N,dinero,धन
789,Geld::N,dinero,पैसा
790,Geschäft::N,negocio,सौदा
791,Geschäft::N,negocio,व्यापार
792,Laden::N,tienda,दुकान
793,Preis::N,precio,दाम
794,Preis::N,precio,मूल्य
795,Ware::N,mercancía,माल
796,Ware::N,mercancía,पण्य
797,Nutzen::N,provecho,लाभ
798,Nutzen::N,provecho,फ़ायदा
799,Reichtum::N,riqueza,धन
800,Reichtum::N,riqueza,दौलत
801,Welt::N,mundo,विश्व
802,Welt::N,mundo,दुनिया
803,Land::N,país,देश
804,Land::N,país,मुल्क
805,Staat::N,Estado,राज्य
806,Staat::N,Estado,राष्ट्र
807,König::N,rey,राजा
808,König::N,rey,बादशाह
809,Macht::N,poder,शासन
810,Macht::N,poder,सत्ता
811,Macht::N,potencia,शासन
812,Macht::N,potencia,सत्ता
813,Grenze::N,frontera,सरहद
814,Krieg::N,guerra,जंग
815,Krieg::N,guerra,युद्ध
816,Feind::N,enemigo,शत्रु
817,Feind::N,enemigo,दुश्मन
818,Gewalt::N,violencia,हिंसा
819,Kampf::N,lucha,लड़ाई
820,Kampf::N,lucha,संघर्ष
821,Kampf::N,combate,लड़ाई
822,Kampf::N,combate,संघर्ष
823,Bogen[Waffe]::N,arco,कमान
824,Pfeil::N,flecha,बान
825,Gewehr::N,fusil,बंदूक़
826,Gewehr::N,escopeta,बंदूक़
827,Fehler::N,error,भूल
828,Fehler::N,error,ग़लती
829,Lüge::N,mentira,झूठ
830,Lüge::N,mentira,असत्य
831,Schaden::N,daño,हानि
832,Schaden::N,daño,नुक़सान
833,Unglück::N,desgracia,मुसीबत
834,Unglück::N,desgracia,विपात्ति
835,Schuld::N,culpa,दोष
836,Schuld::N,culpa,क़सूर
837,Alter::N,edad,आयु
838,Alter::N,edad,उम्र
839,Schluss::N,fin,अंत
840,Schluss::N,fin,समाप्ति
841,Schluss::N,final,अंत
842,Schluss::N,final,समाप्ति
843,Zeit::N,tiempo,काल
844,Zeit::N,tiempo,वक़्त
845,Tag::N,día,दिन
846,Tag::N,día,रोज़
847,Morgen::N,mañana,सुबह
848,Mittag::N,mediodía,दोपहर
849,Mittag::N,mediodía,मध्याह्न
850,Abend::N,noche,शाम
851,Abend::N,noche,संध्या
852,Nacht::N,noche,रात
853,Nacht::N,noche,रात्रि
854,Woche::N,semana,हफ़्ता
855,Monat::N,mes,मास
856,Monat::N,mes,महीना
857,Jahr::N,año,बरस
858,Jahr::N,año,वर्ष
859,Frühling::N,primavera,वसंत
860,Sommer::N,verano,गरमी
861,Sommer::N,verano,ग्रीष्म
862,Herbst::N,otoño,शरत्
863,Herbst::N,otoño,पतझड़
864,Winter::N,invierno,जाड़ा
865,Winter::N,invierno,सर्दियाँ
866,Januar::N,enero,जनवरी
867,Februar::N,febrero,फ़रवरी
868,März::N,marzo,मार्च
869,April::N,abril,अप्रैल
870,Mai::N,mayo,मई
871,Juni::N,junio,जून
872,Juli::N,julio,जुलाई
873,August::N,agosto,अगस्त
874,September::N,septiembre,सितंबर
875,Oktober::N,octubre,अक्तूबर
876,November::N,noviembre,नवंबर
877,Dezember::N,diciembre,दिसंबर
878,Montag::N,lunes,पीर
879,Montag::N,lunes,सोमवार
880,Dienstag::N,martes,मंगलवार
881,Mittwoch::N,miércoles,बुधवार
882,Donnerstag::N,jueves,गुरुवार
883,Donnerstag::N,jueves,बृहस्पतिवार
884,Freitag::N,viernes,शुक्रवार
885,Samstag::N,sábado,सनीचर
886,Samstag::N,sábado,शनिवार
887,Sonntag::N,domingo,इतवार
888,Sonntag::N,domingo,रविवार
889,groß::A,grande,बड़ा
890,klein::A,pequeño,कम
891,klein::A,pequeño,छोटा
892,lang::A,largo,लंबा
893,lang::A,largo,दीर्घ
894,kurz::A,corto,लधु
895,kurz::A,corto,छोटा
896,breit::A,ancho,चौड़ा
897,schmal::A,estrecho,तंग
898,schmal::A,estrecho,सँकरा
899,dicht::A,denso,सघन
900,dick[Gegenstand]::A,grueso,मोटा
901,dünn::A,fino,महीन
902,dünn::A,fino,बारीक
903,dünn::A,delgado,महीन
904,dünn::A,delgado,बारीक
905,fein::A,fino,कोमल
906,fein::A,fino,सूक्ष्म
907,fein::A,delicado,कोमल
908,fein::A,delicado,सूक्ष्म
909,fest::A,firme,दृढ़
910,fest::A,firme,मज़बूत
911,fest::A,sólido,दृढ़
912,fest::A,sólido,मज़बूत
913,flach::A,plano,चपटा
914,glatt::A,liso,चौरस
915,glatt::A,liso,चिकना
916,hart::A,duro,कठोर
917,hart::A,duro,सख़्त
918,weich::A,muelle,नरम
919,weich::A,muelle,मुलायम
920,rund::A,redondo,गोल
921,rund::A,redondo,वर्तुल
922,spitz::A,agudo,नुकीला
923,spitz::A,apuntado,नुकीला
924,scharf::A,agudo,पैना
925,scharf::A,afilado,पैना
926,stumpf::A,sin filo,भोथरा
927,schwer::A,pesado,भारी
928,schwer::A,pesado,वज़नी
929,schön::A,bello,सुंदर
930,schön::A,hermoso,सुंदर
931,heiß::A,caluroso,उष्ण
932,warm::A,cálido,गरम
933,warm::A,caliente,गरम
934,kalt::A,frío,सर्द
935,kühl::A,fresco,ठंडा
936,frisch::A,fresco,तर
937,frisch::A,fresco,ताज़ा
938,feucht::A,húmedo,नम
939,feucht::A,húmedo,भीगा
940,nass::A,mojado,गीला
941,trocken::A,seco,सूखा
942,trocken::A,seco,ख़ुश्क
943,voll::A,lleno,भरा
944,voll::A,lleno,पूरा
945,leer::A,vacío,ख़ाली
946,offen::A,abierto,खुला
947,geschlossen::A,cerrado,बंद
948,sauber::A,limpio,साफ़
949,sauber::A,limpio,सुथरा
950,schmutzig::A,sucio,गंदा
951,roh::A,crudo,कच्चा
952,reif::A,maduro,पक्व
953,reif::A,maduro,पक्का
954,lecker::A,rico,मज़ेदार
955,lecker::A,rico,स्वादिष्ट
956,lecker::A,sabroso,मज़ेदार
957,lecker::A,sabroso,स्वादिष्ट
958,süß::A,dulce,मीठा
959,bitter::A,amargo,कटु
960,bitter::A,amargo,कड़वा
961,sauer::A,agrio,खट्टा
962,hell::A,claro,रोशन
963,dunkel::A,oscuro,अँधेरा
964,schwarz::A,negro,काला
965,schwarz::A,negro,स्याह
966,weiß::A,blanco,सफ़ेद
967,rot::A,rojo,लाल
968,rot::A,rojo,सुर्ख़
969,gelb::A,amarillo,पीला
970,gelb::A,amarillo,ज़र्द
971,blau::A,azul,नीला
972,blau::A,azul,आसमानी
973,grün::A,verde,हरा
974,grau::A,gris,धूसर
975,bunt::A,multicolor,रंगीन
976,bunt::A,multicolor,बहुरंगा
977,billig::A,barato,सस्ता
978,teuer::A,caro,महँगा
979,wertvoll::A,valioso,क़ीमती
980,wertvoll::A,valioso,मूल्यवान्
981,wertvoll::A,precioso,क़ीमती
982,wertvoll::A,precioso,मूल्यवान्
983,blind::A,ciego,अंधा
984,taub::A,sordo,बहरा
985,kräftig::A,fuerte,ताक़तवर
986,kräftig::A,fuerte,शक्तिशाली
987,stark::A,fuerte,प्रबल
988,stark::A,fuerte,बलवान्
989,stark::A,vigoroso,प्रबल
990,stark::A,vigoroso,बलवान्
991,schwach::A,débil,कमज़ोर
992,fett::A,obeso,मोटा
993,fett::A,obeso,मांसल
994,schlank::A,esbelto,पतला
995,schlank::A,esbelto,छरहरा
996,hübsch::A,mono,सुंदर
997,hübsch::A,mono,ख़ूबसूरत
998,hübsch::A,guapo,सुंदर
999,hübsch::A,guapo,ख़ूबसूरत
1000,böse::A,malo,पापी
1001,böse::A,malo,दुष्ट
1002,dumm::A,tonto,मूर्ख
1003,dumm::A,tonto,बुद्धू
1004,dumm::A,estúpido,मूर्ख
1005,dumm::A,estúpido,बुद्धू
1006,faul::A,vago,आलसी
1007,faul::A,vago,सुस्त
1008,faul::A,perezoso,आलसी
1009,faul::A,perezoso,सुस्त
1010,fleißig::A,aplicado,मेहनती
1011,fleißig::A,aplicado,परिश्रमी
1012,fleißig::A,diligente,मेहनती
1013,fleißig::A,diligente,परिश्रमी
1014,geizig::A,avaro,कृपण
1015,geizig::A,avaro,कंजूस
1016,klug::A,sensato,समझदार
1017,klug::A,sensato,होशियार
1018,klug::A,sensato,अक़्लमंद
1019,klug::A,inteligente,समझदार
1020,klug::A,inteligente,होशियार
1021,klug::A,inteligente,अक़्लमंद
1022,geschickt::A,hábil,किशल
1023,lieb::A,querido,प्रिय
1024,lieb::A,querido,प्यारा
1025,lustig::A,alegre,हँसमुख
1026,lustig::A,alegre,ख़ुशदिल
1027,sanft::A,suave,नम्र
1028,hungrig::A,hambriento,भूखा
1029,krank::A,enfermo,बीमार
1030,krank::A,enfermo,अस्वस्थ
1031,nackt::A,desnudo,नग्न
1032,traurig::A,triste,उदास
1033,traurig::A,triste,रंजीदा
1034,lebendig::A,vivo,जीता
1035,lebendig::A,vivo,ज़िंदा
1036,lebendig::A,viviente,जीता
1037,lebendig::A,viviente,ज़िंदा
1038,gut::A,bueno,अच्छा
1039,schlecht::A,malo,बुरा
1040,schlecht::A,malo,ख़राब
1041,richtig::A,justo,ठीक
1042,richtig::A,correcto,ठीक
1043,schlimm::A,malo,बुरा
1044,schlimm::A,malo,अप्रिय
1045,schlimm::A,grave,बुरा
1046,schlimm::A,grave,अप्रिय
1047,wahr::A,verídico,सच
1048,wahr::A,verdadero,सच
1049,alt::A,viejo,पुराना
1050,neu::A,nuevo,नया
1051,ehemalig::A,antiguo,भूतपूर्व
1052,alt[Lebewesen]::A,viejo,बूढ़ा
1053,alt[Lebewesen]::A,viejo,वृद्ध
1054,jung::A,joven,जवान
1055,arm::A,pobre,ग़रीब
1056,reich::A,rico,धनी
1057,reich::A,rico,अमीर
1058,bekannt::A,conocido,मालूम
1059,berühmt::A,famoso,मशहूर
1060,berühmt::A,famoso,प्रसिद्ध
1061,berühmt::A,célebre,मशहूर
1062,berühmt::A,célebre,प्रसिद्ध
1063,fremd::A,extraño,विदेशी
1064,fremd::A,extraño,अपरिचित
1065,verschieden::A,diverso,अलग
1066,verschieden::A,diverso,भिन्न
1067,verschieden::A,distinto,अलग
1068,verschieden::A,distinto,भिन्न
1069,verschieden::A,diferente,अलग
1070,verschieden::A,diferente,भिन्न
1071,nah::A,cercano,नज़दीकी
1072,fern::A,lejano,दूर
1073,fern::A,lejano,दूरस्थ
1074,linker::A,izquierdo,बायाँ
1075,rechter::A,derecho,दायाँ
1076,rechter::A,derecho,दाहिना
1077,anderer::A,otro,अन्य
1078,anderer::A,otro,दूसरा
1079,erster::A,primero,पहला
1080,erster::A,primero,प्रथम
1081,zweiter::A,segundo,दूसरा
1082,zweiter::A,segundo,द्वितीय
1083,dritter::A,tercero,तीसरा
1084,letzter::A,último,अंतिम
1085,letzter::A,último,आख़िरी
1086,allein::ADV,a solo,तनहा
1087,allein::ADV,a solo,अकेले
1088,auf einmal::ADV,de una vez,वक़्त में
1089,zusammen::ADV,juntos,एक साथ
1090,zusammen::ADV,juntos,साथ साथ
1091,lange::ADV,mucho tiempo,देर तक
1092,plötzlich::ADV,de repente,सहसा
1093,plötzlich::ADV,de repente,अचानक
1094,sofort::ADV,en seguida,तुरंत
1095,später::ADV,más tarde,बाद को
1096,später::ADV,más tarde,बाद में
1097,jetzt::ADV,ahora,अब
1098,jetzt::ADV,ahora,अभी
1099,heute::ADV,hoy,आज
1100,morgen::ADV,mañana,कल
1101,bald::ADV,pronto,जल्दी
1102,bald::ADV,en breve,जल्दी
1103,dann::ADV,luego,तब
1104,dann::ADV,entonces,तब
1105,gestern::ADV,ayer,कल
1106,einst::ADV,antaño,एक दिन
1107,einst::ADV,antaño,पहले कभी
1108,damals::ADV,entonces,उस समय
1109,damals::ADV,entonces,उन दिनों
1110,danach::ADV,después,इसके बाद
1111,danach::ADV,después,इसके पश्चात्
1112,vorher::ADV,antes,पहले
1113,vorher::ADV,antes,पेशतर
1114,zuerst::ADV,primero,पहले
1115,einmal::ADV,una vez,एक बार
1116,einmal::ADV,una vez,एक दफ़ा
1117,manchmal::ADV,a veces,कभी कभी
1118,oft::ADV,a menudo,अक्सर
1119,oft::ADV,con frecuencia,अक्सर
1120,immer::ADV,siempre,सदा
1121,immer::ADV,siempre,हमेशा
1122,niemals::ADV,jamás,कभी नहीं
1123,niemals::ADV,jamás,कदापि नहीं
1124,hier::ADV,aquí,इधर
1125,hier::ADV,aquí,यहाँ
1126,hierhin::ADV,acá,इधर को
1127,hierhin::ADV,acá,यहाँ को
1128,von hier::ADV,desde aquí,यहाँ से
1129,dort::ADV,ahí,उधर
1130,dort::ADV,ahí,वहाँ
1131,dort::ADV,allí,उधर
1132,dort::ADV,allí,वहाँ
1133,dorthin::ADV,allí,उधर को
1134,dorthin::ADV,allí,वहाँ को
1135,dorthin::ADV,hacia allí,उधर को
1136,dorthin::ADV,hacia allí,वहाँ को
1137,geradeaus::ADV,todo derecho,सीधे
1138,vorwärts::ADV,adelante,आगे
1139,vorwärts::ADV,adelante,आगे को
1140,rückwärts::ADV,hacia atrás,पीछे को
1141,zurück::ADV,atrás,वापस
1142,unten::ADV,abajo,नीचे
1143,hinab::ADV,hacia abajo,नीचे को
1144,oben::ADV,arriba,ऊपर
1145,hinauf::ADV,hacia arriba,ऊपर को
1146,überall::ADV,por todas partes,हर जगह
1147,überall::ADV,por todas partes,हर स्थान
1148,nicht::ADV,no,न
1149,nicht::ADV,no,नहीं
1150,ein wenig::ADV,un poco,कुछ
1151,ein wenig::ADV,un poco,ज़रा
1152,ein wenig::ADV,un poco,थोड़ा
1153,kaum::ADV,apenas,लगभग नहीं
1154,kaum::ADV,apenas,बराबर नहीं
1155,sehr::ADV,muy,बहुत
1156,sehr::ADV,mucho,बहुत
1157,so::ADV,tan,ऐसा
1158,noch::ADV,aún,अभी तक
1159,noch::ADV,todavía,अभी तक
1160,nur::ADV,solamente,केवल
1161,nur::ADV,solamente,सिर्फ़
1162,schon::ADV,ya,चुकना
1163,wieder::ADV,de nuevo,फिर
1164,wieder::ADV,de nuevo,दुबारा
1165,vergebens::ADV,en vano,व्यर्थ
1166,vor::PRP,antes de,के आगे
1167,vor::PRP,antes de,के सामने
1168,vor::PRP,delante de,के आगे
1169,vor::PRP,delante de,के सामने
1170,hinter::PRP,tras,के पीछे
1171,hinter::PRP,detrás de,के पीछे
1172,unter::PRP,bajo,के तले
1173,unter::PRP,bajo,के नीचे
1174,unter::PRP,debajo de,के तले
1175,unter::PRP,debajo de,के नीचे
1176,durch::PRP,por,के पार
1177,durch::PRP,a través de,के पार
1178,neben::PRP,al lado de,के पास
1179,neben::PRP,al lado de,की बग़ल में
1180,zwischen::PRP,entre,के बीच
1181,wegen::PRP,por,के कारण
1182,wegen::PRP,por,की वजह से
1183,wegen::PRP,a causa de,के कारण
1184,wegen::PRP,a causa de,की वजह से
1185,dies::PRN,esto,यह
1186,das::PRN,eso,वह
1187,das::PRN,esto,वह
1188,alles::PRN,todo,सब
1189,alles::PRN,todo,सब कुछ
1190,ich::PRN,yo,मैं
1191,du::PRN,tú,तू
1192,er::PRN,él,यह
1193,wir::PRN,nosotros,हम
1194,ihr::PRN,vosotros,तुम
1195,sie::PRN,ellos,ये
1196,was::FPRN,qué,क्या
1197,wer::FPRN,quién,कौन
1198,wo::FADV,dónde,किधर
1199,wohin::FADV,adónde,किधर
1200,wohin::FADV,hacia dónde,किधर
1201,wie::FADV,cómo,कैसे
1202,warum::FADV,por qué,क्यों
1203,wieviel::FNUM,cuánto,कितना
1204,eins::NUM,uno,एक
1205,zwei::NUM,dos,दो
1206,drei::NUM,tres,तीन
1207,vier::NUM,cuatro,चार
1208,fünf::NUM,cinco,पाँच
1209,sechs::NUM,seis,छह
1210,sieben::NUM,siete,सात
1211,acht::NUM,ocho,आठ
1212,neun::NUM,nueve,नौ
1213,zehn::NUM,diez,दस
1214,elf::NUM,once,ग्यारह
1215,zwölf::NUM,doce,बारह
1216,zwanzig::NUM,veinte,बीस
1217,dreißig::NUM,treinta,तीस
1218,vierzig::NUM,cuarenta,चालीस
1219,fünfzig::NUM,cincuenta,पचास
1220,sechzig::NUM,sesenta,साठ
1221,siebzig::NUM,setenta,सत्तर
1222,achtzig::NUM,ochenta,अस्सी
1223,neunzig::NUM,noventa,नव्वे
1224,hundert::NUM,cien,सौ
1225,hundert::NUM,ciento,सौ
1226,tausend::NUM,mil,हज़ार
1227,und::CNJ,y,और
1228,oder::CNJ,o,या
1229,stehen::V,estar de pie,खड़ा होना
1230,sitzen::V,estar sentado,बैठना
1231,liegen::V,yacer,लेटना
1232,liegen::V,estar acostado,लेटना
1233,hängen::V,pender,लटकना
1234,werden::V,hacerse,बनना
1235,passieren::V,suceder,होना
1236,beginnen::V,iniciarse,आरंभ होना
1237,beginnen::V,iniciarse,प्रारंभ होना
1238,beginnen::V,principiar,आरंभ होना
1239,beginnen::V,principiar,प्रारंभ होना
1240,enden::V,acabar,अंत होना
1241,enden::V,acabar,ख़तम होना
1242,enden::V,terminar,अंत होना
1243,enden::V,terminar,ख़तम होना
1244,wechseln::V,variar,बदलना
1245,wechseln::V,alternar,बदलना
1246,aufgehen[Sonne]::V,salir,चढ़ना
1247,aufgehen[Sonne]::V,salir,उदित होना
1248,untergehen[Sonne]::V,ponerse,अस्त हो जाना
1249,untergehen[Sonne]::V,descender,अस्त हो जाना
1250,scheinen[Sonne]::V,brillar,रोशनी देना
1251,donnern::V,tronar,गरजना
1252,wehen::V,soplar,चलना
1253,strömen::V,afluir,बहना
1254,strömen::V,afluir,प्रवाहित होना
1255,fließen::V,fluir,बहना
1256,fließen::V,fluir,प्रवाहित होना
1257,fließen::V,correr,बहना
1258,fließen::V,correr,प्रवाहित होना
1259,sich drehen::V,girar,घूमना
1260,schwanken::V,vacilar,हिलना
1261,schwingen::V,oscilar,हिलना
1262,fallen::V,caer,गिरना
1263,brennen::V,arder,जलना
1264,brennen::V,quemar,जलना
1265,rauchen::V,humear,धुआँ उड़ाना
1266,rauchen::V,echar humo,धुआँ उड़ाना
1267,regnen::V,llover,बरसना
1268,gefrieren::V,helarse,जमना
1269,tauen::V,deshelarse,गलना
1270,tauen::V,deshelarse,पिघलना
1271,schmelzen::V,fundirse,गलना
1272,schmelzen::V,fundirse,पिघलना
1273,schmelzen::V,derretirse,गलना
1274,schmelzen::V,derretirse,पिघलना
1275,trocknen::V,secarse,सूखना
1276,sieden::V,hervir,उबलना
1277,faulen::V,pudrirse,गलना
1278,faulen::V,pudrirse,सड़ना
1279,verfaulen::V,pudrirse,गलना
1280,verfaulen::V,pudrirse,सड़ना
1281,reißen::V,romperse,फटना
1282,versinken::V,hundirse,डूबना
1283,vergehen::V,pasar,बीतना
1284,vergehen::V,pasar,गुज़रना
1285,erscheinen::V,aparecer,दिखाई देना
1286,verschwinden::V,desaparecer,ग़ायब होना
1287,sinken::V,bajar,घटना
1288,sinken::V,bajar,उतरना
1289,abnehmen::V,decrecer,घटना
1290,abnehmen::V,disminuir,घटना
1291,zunehmen::V,crecer,बढ़ना
1292,zunehmen::V,aumentar,बढ़ना
1293,steigen::V,subir,बढ़ना
1294,steigen::V,ascender,बढ़ना
1295,wachsen::V,crecer,उगना
1296,glänzen::V,brillar,चमकना
1297,glänzen::V,resplandecer,चमकना
1298,funkeln::V,chispear,जगमगाना
1299,funkeln::V,chispear,टिमटिमाना
1300,lärmen::V,hacer ruido,शोर मचाना
1301,läuten::V,sonar,बजना
1302,läuten::V,repicar,बजना
1303,klingeln::V,tocar el timbre,बजना
1304,klirren::V,tintinear,झनझनाना
1305,brausen::V,zumbar,साँय-साँय करना
1306,rauschen::V,murmurar,सरसराना
1307,klingen::V,sonar,बजना
1308,bellen::V,ladrar,भौंकना
1309,heulen::V,ulular,गुर्राना
1310,blasen::V,soplar,फूँकना
1311,pfeifen::V,silbar,सीटी देना
1312,schreien::V,gritar,चिल्लाना
1313,stöhnen::V,gemir,कराहना
1314,stöhnen::V,gemir,आहें भरना
1315,zittern::V,temblar,काँपना
1316,leben::V,vivir,जीना
1317,geboren werden::V,nacer,पैदा होना
1318,atmen::V,respirar,साँस लेना
1319,trinken::V,beber,पीना
1320,essen::V,comer,खाना
1321,schlucken::V,tragar,निगलना
1322,müde werden::V,cansarse,थकना
1323,müde werden::V,cansarse,उकताना
1324,müde werden::V,fatigarse,थकना
1325,müde werden::V,fatigarse,उकताना
1326,einschlafen::V,dormirse,सो जाना
1327,schlafen::V,dormir,सोना
1328,aufwachen::V,despertarse,जागना
1329,aufstehen::V,levantarse,उठना
1330,sich erholen::V,reposar,सुस्ताना
1331,sich erholen::V,reposar,आराम करना
1332,sich erholen::V,descansar,सुस्ताना
1333,sich erholen::V,descansar,आराम करना
1334,krank werden::V,caer enfermo,बीमार पड़ना
1335,krank sein::V,estar enfermo,बीमार होना
1336,schmerzen::V,doler,दुखना
1337,schmerzen::V,doler,दर्द करना
1338,husten::V,toser,खाँसना
1339,genesen::V,convalecer,ठीक हो जाना
1340,genesen::V,convalecer,स्वस्थ हो जाना
1341,genesen::V,restablecerse,ठीक हो जाना
1342,genesen::V,restablecerse,स्वस्थ हो जाना
1343,sterben::V,morir,मरना
1344,umkommen::V,perecer,मरना
1345,sich bewegen::V,moverse,चलना
1346,sich bewegen::V,moverse,हिलना
1347,sich rühren::V,rebullir,हिलना
1348,sich erheben::V,levantarse,उठना
1349,sich setzen::V,sentarse,बैठना
1350,hinfallen::V,caerse,गिरना
1351,laufen::V,andar,चलना
1352,schreiten::V,proceder,क़दम जाना
1353,spazierengehen::V,pasear,सैर करना
1354,spazierengehen::V,pasearse,सैर करना
1355,eilen::V,correr prisa,तेज़ी से जाना
1356,eilen::V,correr prisa,शीघ्रता से चलना
1357,sich beeilen::V,darse prisa,जल्दी करना
1358,sich beeilen::V,darse prisa,शीघ्रता करना
1359,sausen::V,correr,बड़ी तेज़ी से चलना
1360,rennen::V,correr,भागना
1361,rennen::V,correr,दौड़ना
1362,springen::V,saltar,उछलना
1363,klettern::V,trepar,चढ़ना
1364,klettern::V,escalar,चढ़ना
1365,schaukeln::V,bambolearse,झूलना
1366,kriechen::V,reptar,रेंगना
1367,kriechen::V,arrastrarse,रेंगना
1368,schwimmen::V,nadar,तैरना
1369,tauchen::V,bucear,डूबना
1370,tauchen::V,sumergirse,डूबना
1371,rudern::V,remar,खेना
1372,rudern::V,remar,चप्पू चलाना
1373,fahren::V,ir,चलना
1374,fahren::V,ir,यात्रा करना
1375,fliegen::V,volar,उड़ना
1376,gehen::V,ir,जाना
1377,gehen::V,andar,जाना
1378,weggehen::V,irse,चला जाना
1379,weggehen::V,irse,बाहर जाना
1380,weggehen::V,marcharse,चला जाना
1381,weggehen::V,marcharse,बाहर जाना
1382,abfahren::V,salir,छूटना
1383,abfahren::V,salir,रवाना होना
1384,abfahren::V,partir,छूटना
1385,abfahren::V,partir,रवाना होना
1386,anhalten::V,parar,रुकना
1387,anhalten::V,parar,खड़ा होना
1388,anhalten::V,pararse,रुकना
1389,anhalten::V,pararse,खड़ा होना
1390,hineingehen::V,entrar,घुसना
1391,hineingehen::V,entrar,अंदर जाना
1392,eintreten::V,entrar,प्रवेश करना
1393,kommen::V,venir,आना
1394,ankommen::V,llegar,पहुँचना
1395,zurückkommen::V,volver,लौटना
1396,zurückkommen::V,volver,वापस आना
1397,zurückkommen::V,regresar,लौटना
1398,zurückkommen::V,regresar,वापस आना
1399,bleiben::V,quedarse,रहना
1400,bleiben::V,quedarse,रुकना
1401,warten::V,esperar,इंतज़ार करना
1402,erwarten::V,esperar,प्रतीक्षा करना
1403,suchen::V,buscar,ढूँढ़ना
1404,finden::V,hallar,पाना
1405,finden::V,hallar,ढूँढ़ निकालना
1406,finden::V,encontrar,पाना
1407,finden::V,encontrar,ढूँढ़ निकालना
1408,versuchen::V,intentar,कोशिश करना
1409,vorbereiten::V,preparar,तैयार करना
1410,lieben::V,amar,प्यार करना
1411,lieben::V,querer,प्यार करना
1412,mögen::V,querer,पसंद होना
1413,lachen::V,reír,हँसना
1414,rühren::V,conmover,छूना
1415,weinen::V,llorar,रोना
1416,schimpfen::V,regañar,गाली देना
1417,sich ärgern::V,enfadarse,चिढ़ना
1418,sich ärgern::V,enfadarse,नाराज़ होना
1419,sich fürchten::V,tener miedo,डरना
1420,sich fürchten::V,tener miedo,भय खाना
1421,fürchten::V,temer,डरना से
1422,fürchten::V,temer,भय खाना से
1423,fürchten::V,tener miedo a,डरना से
1424,fürchten::V,tener miedo a,भय खाना से
1425,fliehen::V,huir,भागना
1426,flüchten::V,escaparse,निकल भागना
1427,sehen::V,ver,देखना
1428,anschauen::V,mirar,देखना
1429,ansehen::V,mirar,दृष्टि डालना पर
1430,hören::V,oír,सुनना
1431,zuhören::V,escuchar,सुनना
1432,probieren::V,probar,चखना
1433,probieren::V,degustar,चखना
1434,riechen::V,oler,सूँघना
1435,fühlen::V,sentir,महसूस करना
1436,scheinen::V,parecer,लगना
1437,zu sehen sein::V,poder verse,दिखाई देना
1438,vernehmen::V,oír,सुनना
1439,vernehmen::V,percibir,सुनना
1440,frieren::V,tener frío,ठंड लगना
1441,frieren::V,tener frío,सर्दी लगना
1442,tun::V,hacer,करना
1443,können::V,poder,सकना
1444,können::V,poder,जानना
1445,wollen::V,querer,चाहना
1446,anfangen::V,iniciar,शुरू करना
1447,beenden::V,acabar,ख़त्म करना
1448,beenden::V,acabar,समाप्त करना
1449,beenden::V,terminar,ख़त्म करना
1450,beenden::V,terminar,समाप्त करना
1451,aufhören::V,cesar,बंद जाना
1452,aufhören::V,cesar,समाप्त जाना
1453,gelingen::V,salir bien,बनना
1454,gelingen::V,salir bien,अच्छा होना
1455,geraten::V,salir,बन पड़ना
1456,geraten::V,dar resultado,बन पड़ना
1457,öffnen::V,abrir,खोलना
1458,schließen::V,cerrar,बंद करना
1459,stellen::V,poner,रखना
1460,stellen::V,colocar,रखना
1461,setzen::V,poner,रखना
1462,setzen::V,poner,बिठाना
1463,setzen::V,colocar,रखना
1464,setzen::V,colocar,बिठाना
1465,legen::V,poner,रखना
1466,legen::V,poner,लिटाना
1467,berühren::V,tocar,छूना
1468,berühren::V,tocar,स्पर्श करना
1469,verbinden::V,unir,बाँधना
1470,verbinden::V,juntar,बाँधना
1471,bedecken::V,tapar,ढकना
1472,bedecken::V,cubrir,ढकना
1473,aufhängen::V,colgar,लटकाना
1474,anzünden::V,encender,जलाना
1475,aufheben::V,recoger,उठाना
1476,zurücklassen::V,dejar,पीछे छोड़ना
1477,verlieren::V,perder,खोना
1478,verlieren::V,perder,गँवाना
1479,fallen lassen::V,dejar caer,गिराना
1480,machen::V,hacer,करना
1481,machen::V,hacer,बनाना
1482,herstellen::V,fabricar,बनाना
1483,herstellen::V,fabricar,तैयार करना
1484,bauen::V,construir,बनाना
1485,bauen::V,construir,निर्माण करना
1486,reparieren::V,reparar,मरम्मत करना
1487,verbessern::V,mejorar,सुधारना
1488,ändern::V,mudar,बदलना
1489,ändern::V,mudar,परीवर्तन करना
1490,ändern::V,modificar,बदलना
1491,ändern::V,modificar,परीवर्तन करना
1492,graben::V,cavar,खोदना
1493,beugen::V,doblar,झुकाना
