,Concept_ID,et,ps
803,immer::ADV,ikka,تل
804,immer::ADV,ikka,همېشه
805,immer::ADV,alati,تل
806,immer::ADV,alati,همېشه
807,niemals::ADV,mitte kunagi,هیڅکله نه
808,hier::ADV,siin,دلته
809,hierhin::ADV,siia,دلته
810,hierhin::ADV,siia,دې ځای ته
811,von hier::ADV,siit,د دې ځای نه
812,dort::ADV,seal,هلته
813,dorthin::ADV,sinna,هلته
814,dorthin::ADV,sinna,هغه ځای ته
815,geradeaus::ADV,otse edasi,مخامخ
816,vorwärts::ADV,edasi,مخ پهٔ وړاندې
817,rückwärts::ADV,tagurpidi,بېرته
818,zurück::ADV,tagasi,بېرته
819,unten::ADV,all,لاندي
820,unten::ADV,allpool,لاندي
821,hinab::ADV,alla,ښکته
822,oben::ADV,ülal,پورته
823,hinauf::ADV,üles,پاس
824,überall::ADV,kõikjal,هره خوا
825,nicht::ADV,ei,نه
826,nicht::ADV,mitte,نه
827,ein wenig::ADV,veidi,یو څه
828,ein wenig::ADV,natuke,یو څه
829,kaum::ADV,vaevalt,ایله
830,sehr::ADV,väga,ډېر
831,sehr::ADV,väga,زيات
832,so::ADV,nii,داسې
833,so::ADV,nii,دومره
834,noch::ADV,veel,نور
835,nur::ADV,ainult,تش
836,nur::ADV,ainult,صرف
837,schon::ADV,juba,دمخه
838,wieder::ADV,jälle,بیا
839,vergebens::ADV,asjata,عبث
840,vor::PRP,ees,دمخه
841,hinter::PRP,taha,شاته
842,unter::PRP,all,لاندي
843,durch::PRP,läbi,د مینځ نه
844,durch::PRP,kaudu,د مینځ نه
845,neben::PRP,kõrval,نژدې
846,zwischen::PRP,vahel,ترمینځ
847,wegen::PRP,tõttu,د ... له لاسه
848,wegen::PRP,pärast,د ... له لاسه
849,dies::PRN,see,دا
850,das::PRN,see,دا
851,alles::PRN,kõik,هرڅهٔ
852,ich::PRN,mina,زه
853,du::PRN,sina,ته
854,er::PRN,tema,دی
855,wir::PRN,me,مونږ
856,ihr::PRN,te,تاسې
857,sie::PRN,nad,هغوی
858,was::FPRN,mis,څهٔ
859,wer::FPRN,kes,چا
860,wer::FPRN,kes,څوک
861,wo::FADV,kus,چيری
862,wo::FADV,kus,چېرته
863,wohin::FADV,kuhu,چېرته
864,wie::FADV,kuidas,څنګه
865,warum::FADV,miks,ولې
866,wieviel::FNUM,mitu,څو
867,wieviel::FNUM,mitu,څومره
868,wieviel::FNUM,kui palju,څو
869,wieviel::FNUM,kui palju,څومره
870,eins::NUM,üks,یو
871,zwei::NUM,kaks,دوه
872,drei::NUM,kolm,درې
873,vier::NUM,neli,څلور
874,fünf::NUM,viis,پنځه
875,sechs::NUM,kuus,شپږ
876,sieben::NUM,seitse,اوه
877,acht::NUM,kaheksa,اته
878,neun::NUM,üheksa,نهه
879,zehn::NUM,kümme,لس
880,elf::NUM,üksteist,یوولس
881,zwölf::NUM,kaksteist,دولس
882,zwanzig::NUM,kakskümmend,شل
883,dreißig::NUM,kolmkümmend,دېرش
884,vierzig::NUM,nelikümmend,څلوېښت
885,fünfzig::NUM,viiskümmend,پنځوس
886,sechzig::NUM,kuuskümmend,شپېته
887,siebzig::NUM,seitsekümmend,اویا
888,achtzig::NUM,kaheksakümmend,اتیا
889,neunzig::NUM,üheksakümmend,نوي
890,hundert::NUM,sada,سل
891,tausend::NUM,tuhat,زر
892,und::CNJ,ja,او
893,oder::CNJ,või,ېا
894,stehen::V,seisma,درېدل
895,sitzen::V,istuma,کښېنستل
896,liegen::V,lamama,ملاستل
897,hängen::V,rippuma,ځړېدل
898,werden::V,saama,کېدل
899,werden::V,hakkama,کېدل
900,passieren::V,juhtuma,پېښېدل
901,beginnen::V,algama,شروع کېدل
902,beginnen::V,hakkama,شروع کېدل
903,enden::V,lõppema,خلاصدل
904,enden::V,lõppema,تمامېدل
905,wechseln::V,vahelduma,تغییر موندل
906,aufgehen[Sonne]::V,tõusma,ختل
907,untergehen[Sonne]::V,loojuma,لوېدل
908,untergehen[Sonne]::V,loojuma,پرېوتل
909,scheinen[Sonne]::V,paistma,رڼا کول
910,donnern::V,kõmisema,تنېدل
911,donnern::V,kõmisema,غړمبېدل
912,wehen::V,puhuma,چلېدل
913,strömen::V,voolama,بهېدل
914,fließen::V,voolama,بهېدل
915,fließen::V,voolama,تویېدل
916,sich drehen::V,pöörduma,ګرځېدل
917,sich drehen::V,pöörduma,چورلېدل
918,schwanken::V,kõikuma,زنګېدل
919,schwingen::V,võnkuma,زنګېدل
920,fallen::V,langema,ولېدل
921,brennen::V,põlema,سوځېدل
922,rauchen::V,suitsema,لوګی کول
923,regnen::V,sadama,باران اورېدل
924,gefrieren::V,kinni külmuma,کنګل نيول
925,tauen::V,sulama,وېلې کېدل
926,schmelzen::V,sulama,وېلې کېدل
927,trocknen::V,kuivama,وچېدل
928,sieden::V,keema,اېشېدل
929,faulen::V,mädanema,خرابېدل
930,verfaulen::V,mädanema,ورستېدل
931,reißen::V,rebenema,شلېدل
932,versinken::V,uppuma,ډوېېدل
933,vergehen::V,mööduma,تېرېدل
934,erscheinen::V,ilmuma,ښکارېدل
935,verschwinden::V,kaduma,ورکېدل
936,sinken::V,vajuma,ښکته کېدل
937,sinken::V,langema,ښکته کېدل
938,abnehmen::V,vähenema,کمېدل
939,abnehmen::V,kahenema,کمېدل
940,zunehmen::V,kasvama,زیاتېدل
941,steigen::V,tõusma,جګېدل
942,steigen::V,tõusma,پورته کېدل
943,steigen::V,üles minema,جګېدل
944,steigen::V,üles minema,پورته کېدل
945,wachsen::V,kasvama,وده کول
946,glänzen::V,läikimä,ځلېدل
947,funkeln::V,sädelema,پړکېدل
948,lärmen::V,lärmama,غال و غول کول
949,läuten::V,helisema,زنګ وهل
950,klingeln::V,helisema,زنګ وهل
951,klirren::V,kõlisema,کړنګېدل
952,brausen::V,kohisema,تلاطم کول
953,rauschen::V,kohisema,شڼهار کول
954,klingen::V,kõlama,آواز کول
955,bellen::V,haukuma,غپېدل
956,heulen::V,uluma,انګلل
957,blasen::V,puhuma,پو کول
958,pfeifen::V,vilistama,شپېلک وهل
959,schreien::V,karjuma,ناره کول
960,stöhnen::V,oigama,زګېروی کول
961,zittern::V,värisema,لړزېدل
962,leben::V,elama,ژوند کول
963,leben::V,elus olema,ژوند کول
964,geboren werden::V,sündima,زېږېدل
965,atmen::V,hingama,ساه کښل
966,atmen::V,hingama,تنفس کول
967,trinken::V,jooma,څښل
968,essen::V,sööma,خوړل
969,schlucken::V,neelama,غړپول
970,müde werden::V,väsima,ستړی کېدل
971,einschlafen::V,uinuma,ویده کېدل
972,schlafen::V,magama,خوب کول
973,aufwachen::V,ärkama,ویښېدل
974,aufstehen::V,ärkama,پاڅېدل
975,aufstehen::V,üles tõusma,پاڅېدل
976,sich erholen::V,puhkama,استراحت کول
977,krank werden::V,haigestuma,رنځورېدل
978,krank werden::V,haigeks jääma,رنځورېدل
979,krank sein::V,haige olema,ناجوړېدل
980,schmerzen::V,valutama,خوږېدل
981,schmerzen::V,valutama,درد کول
982,husten::V,köhima,ټوخېدل
983,genesen::V,toibuma,رغېدل
984,sterben::V,surema,مړل
985,umkommen::V,surma saama,تلفېدل
986,sich bewegen::V,liikuma,چلېدل
987,sich bewegen::V,liikuma,حرکت کول
988,sich rühren::V,liikuma,ښورېدل
989,sich erheben::V,kerkima,درېدل
990,sich setzen::V,istet võtma,کښېنستل
991,hinfallen::V,kukkuma,لوېدل
992,hinfallen::V,maha kukkuma,لوېدل
993,laufen::V,kõndima,منډې وهل
994,schreiten::V,astuma,قدم ایښودل
995,spazierengehen::V,jalutama,چکر وهل
996,eilen::V,ruttama,بېړه کول
997,eilen::V,kiirustama,بېړه کول
998,sich beeilen::V,ruttama,عجله کول
999,sich beeilen::V,kiirustama,عجله کول
1000,sausen::V,kihutama,ځغستل
1001,sausen::V,tormama,ځغستل
1002,rennen::V,jooksma,زغلېدل
1003,rennen::V,kihutama,زغلېدل
1004,springen::V,hüppama,ټوپ وهل
1005,klettern::V,ronima,ختل
1006,schaukeln::V,kiikuma,زنګېدل
1007,kriechen::V,roomama,خاپوړی وهل
1008,schwimmen::V,ujuma,لامبو وهل
1009,tauchen::V,sukelduma,غوټه وهل
1010,rudern::V,sõudma,پارو وهل
1011,fahren::V,sõitma,تلل
1012,fliegen::V,lendama,الوتل
1013,gehen::V,käima,تلل
1014,gehen::V,minema,تلل
1015,weggehen::V,ära minema,بهر وتل
1016,weggehen::V,välja minema,بهر وتل
1017,abfahren::V,väljuma,تلل
1018,abfahren::V,ära sõitma,تلل
1019,anhalten::V,peatuma,ودرېدل
1020,hineingehen::V,sisenema,داخلېدل
1021,hineingehen::V,sisse minema,داخلېدل
1022,eintreten::V,sisenema,ننوتل
1023,eintreten::V,sisse astuma,ننوتل
1024,kommen::V,tulema,راتلل
1025,ankommen::V,saabuma,رسېدل
1026,zurückkommen::V,tagasi tulema,بېرته راتلل
1027,bleiben::V,jääma,پاتې کېدل
1028,warten::V,ootama,انتظار وېستل
1029,erwarten::V,ootama,انتظار کول
1030,erwarten::V,lootma,انتظار کول
1031,suchen::V,otsima,لټول
1032,finden::V,leidma,میندل
1033,finden::V,leidma,پیدا کول
1034,versuchen::V,püüdma,هڅه کول
1035,versuchen::V,üritama,هڅه کول
1036,versuchen::V,katsetama,هڅه کول
1037,vorbereiten::V,valmistama,چمتوکول
1038,lieben::V,armastama,مینه لرل
1039,mögen::V,sallima,خوښول
1040,mögen::V,sallima,علاقه لرل
1041,mögen::V,meeldima,خوښول
1042,mögen::V,meeldima,علاقه لرل
1043,lachen::V,naerma,خندېدل
1044,rühren::V,liigutama,اغېزه کول
1045,rühren::V,heldima panema,اغېزه کول
1046,weinen::V,nutma,ژړل
1047,schimpfen::V,sõimama,ښکنځا کول
1048,sich ärgern::V,ärrituma,قهر راتلل
1049,sich ärgern::V,vihastuma,قهر راتلل
1050,sich fürchten::V,kartma,ډارېدل
1051,sich fürchten::V,hirmu tundma,ډارېدل
1052,fürchten::V,kartma,ډارېدل
1053,fliehen::V,põgenema,تښتېدل
1054,flüchten::V,põgenema,تښتېدل
1055,sehen::V,nägema,لیدل
1056,anschauen::V,vaatama,کتل
1057,ansehen::V,vaatama,ننداره کول
1058,hören::V,kuulma,اورېدل
1059,zuhören::V,kuulama,غوږ نیول
1060,probieren::V,proovima,څکه کول
1061,probieren::V,proovima,چاشنی کول
1062,riechen::V,nuusutama,بويول
1063,fühlen::V,tundma,حسول
1064,scheinen::V,näida,ښکارېدل
1065,scheinen::V,ilmuda,ښکارېدل
1066,zu sehen sein::V,ilmuma,ښکارېدل
1067,vernehmen::V,üle kuulama,خبرېدل
1068,frieren::V,külmetada,ساړه کېتل
1069,tun::V,tegema,کول
1070,können::V,võima,کولای شول
1071,können::V,võima,د لاسه کېدل
1072,können::V,oskama,کولای شول
1073,können::V,oskama,د لاسه کېدل
1074,wollen::V,tahtma,غوښتل
1075,anfangen::V,hakkama,شروع کول
1076,anfangen::V,alustama,شروع کول
1077,beenden::V,lõpetama,ختمول
1078,beenden::V,lõpetama,پای ته رسول
1079,aufhören::V,lakkama,بس کول
1080,gelingen::V,õnnestuma,موفق کېدل
1081,gelingen::V,õnnestuma,بریالی کېدل
1082,geraten::V,jõudma,کېدل
1083,öffnen::V,avama,خلاصول
1084,öffnen::V,avama,پرانیستل
1085,schließen::V,sulgema,تړل
1086,stellen::V,panema,ایښودل
1087,stellen::V,asetama,ایښودل
1088,setzen::V,panema,کښېنول
1089,legen::V,panema,ایښودل
1090,legen::V,asetama,ایښودل
1091,berühren::V,riivama,لاس وهل
1092,berühren::V,puudutama,لاس وهل
1093,verbinden::V,ühendama,تړل
1094,bedecken::V,katma,پوښول
1095,aufhängen::V,riputama,ځوړندول
1096,anzünden::V,süütama,بلول
1097,aufheben::V,üles tõstma,پورته کول
1098,zurücklassen::V,jätma,پرېښودل
1099,verlieren::V,kaotama,ورکول
1100,fallen lassen::V,maha pillama,له لاسه لوېدل
1101,fallen lassen::V,kukkuda laskma,له لاسه لوېدل
1102,machen::V,tegema,کول
1103,herstellen::V,valmistama,جوړول
1104,herstellen::V,valmistama,توليدول
1105,bauen::V,ehitama,جوړول
1106,reparieren::V,parandama,ترمیمول
1107,verbessern::V,parandama,اصلاح کول
1108,ändern::V,muutma,تغیر ورکول
1109,ändern::V,ümber tegema,تغیر ورکول
1110,graben::V,kaevama,کيندل
1111,beugen::V,painutama,ټیټول
1112,biegen::V,painutama,کږول
1113,drehen::V,keerama,ګرځول
1114,wenden::V,ümber pöörama,اړول
1115,umdrehen::V,ümber keerama,اړول
1116,heben::V,tõstma,جګول
1117,heben::V,tõstma,پورته کول
1118,hochheben::V,üles tõstma,جګول
1119,hochheben::V,kõrgele tõstma,جګول
1120,ergreifen::V,haarama,نیول
1121,halten::V,hoidma,نیول
1122,drücken::V,pigistama,کښېکښل
1123,schieben::V,lükkama,پوری وهل
1124,kratzen::V,kraapima,ګرول
1125,lecken::V,lakkuma,څټل
1126,beißen::V,purema,چیچل
1127,beißen::V,hammustama,چیچل
1128,abreißen::V,rebima,شکول
1129,abreißen::V,ära rebima,شکول
1130,abschneiden::V,ära lõikama,پرېکول
1131,binden::V,siduma,تړل
1132,stecken::V,pistma,ټومبل
1133,brechen::V,murdma,ماتول
1134,klopfen::V,koputama,ټکول
1135,hauen::V,lööma,ټکول
1136,kleben::V,kleepima,نښلول
1137,kleben::V,kleepima,سرېښول
1138,reiben::V,hõõruma,مږل
1139,streichen::V,silitama,مښل
1140,schleifen::V,lihvima,تېره کول
1141,schleifen::V,teritama,تېره کول
1142,schneiden::V,lõikama,غوڅول
1143,schneiden::V,lõikama,پرېکول
1144,rütteln::V,raputama,خوڅول
1145,schütteln::V,raputama,ښورول
1146,schütteln::V,loksutama,ښورول
1147,schwenken::V,vehkima,خوڅول
1148,schwenken::V,lehvitama,خوڅول
1149,schütten::V,kallama,اچول
1150,schütten::V,kallama,تویول
1151,füllen::V,täitma,ډکول
1152,einwickeln::V,sisse mähkima,پېچل
1153,einwickeln::V,sisse mähkima,نغښتل
1154,tragen::V,kandma,وړل
1155,schleppen::V,tassima,وړل
1156,schleppen::V,lohistama,وړل
1157,ziehen::V,vedama,کښل
1158,ziehen::V,tõmbama,کښل
1159,aufbewahren::V,säilitama,ساتل
1160,aufbewahren::V,alal hoidma,ساتل
1161,werfen::V,viskama,اچول
1162,werfen::V,viskama,غورځول
1163,fangen::V,püüdma,نیول
1164,fangen::V,püüdma,ګیرول
1165,packen::V,kinni haarama,نیول
1166,packen::V,kinni võtma,نیول
1167,verstecken::V,peitma,پټول
1168,teilen::V,jagama,وېشل
1169,teilen::V,jagama,تقسیمول
1170,teilen::V,jaotama,وېشل
1171,teilen::V,jaotama,تقسیمول
1172,schicken::V,saatma,لېږل
1173,schicken::V,saatma,استول
1174,bringen::V,viima,راوړل
1175,hinzufügen::V,lisama,زیاتول
1176,bekommen::V,saama,حاصلول
1177,erhalten::V,saama,اخیستل
1178,nehmen::V,võtma,نیول
1179,nehmen::V,võtma,اخيستل
1180,wählen::V,valima,خوښول
1181,auswählen::V,valima,چنده کول
1182,bewahren::V,hoidma,ساتل
1183,behindern::V,takistama,مانع کېدل
1184,behindern::V,takistama,ممانعت کول
1185,verderben::V,rikkuma,خرابېدل
1186,beschädigen::V,rikkuma,ورانول
1187,zerbrechen::V,katki tegema,ماتول
1188,zerreißen::V,katki rebima,څیرې کول
1189,zerstören::V,purustama,ړنګول
1190,zerstören::V,purustama,ورانول
1191,verbrennen::V,põletama,سوځول
1192,geben::V,andma,ورکول
1193,reichen::V,andma,ورکول
1194,reichen::V,ulatama,ورکول
1195,schenken::V,kinkima,بښل
1196,versprechen::V,lubama,لوز کول
1197,versprechen::V,tõotama,لوز کول
1198,wünschen::V,soovima,غوښتل
1199,loben::V,kiitma,ستایل
1200,loben::V,kiitma,تمجید کول
1201,küssen::V,suudlema,ښکلول
1202,wiegen::V,hällitama,زنګول
1203,zudecken::V,kaanetama,پوښول
1204,zudecken::V,kinni katma,پوښول
1205,wecken::V,äratama,ويښول
1206,zeigen::V,näitama,ښودل
1207,führen::V,juhatama,بیول
1208,lehren::V,õpetama,درس ورکول
1209,lehren::V,õpetama,تعلیم ورکول
1210,unterrichten::V,õpetama,درس ورکول
1211,aufziehen::V,üles kasvatama,روزل
1212,leiten::V,juhtima,رهبری کول
1213,leiten::V,juhtima,لارښوونه کول
1214,antreiben::V,ergutama,چټک کول
1215,lassen::V,laskma,اړکول
1216,einladen::V,kutsuma,بلل
1217,vereinigen::V,ühendama,متحد کول
1218,vereinigen::V,ühendama,یوځای کول
1219,besuchen::V,külastama,کتنه کول
1220,treffen::V,kohtama,ليدل
1221,treffen::V,kohtama,تلقی کول
1222,sich versammeln::V,kogunema,راغونډېدل
1223,spielen::V,mängima,لوبه کول
1224,singen::V,laulma,سندرې وېل
1225,tanzen::V,tantsima,ګډېدل
1226,sich trennen::V,lahku minema,بېلېدل
1227,verlassen::V,maha jätma,ترک کول
1228,retten::V,päästma,نجات ورکول
1229,bewachen::V,valvama,ساتل
1230,bewachen::V,valvama,حفاظت کول
1231,schützen::V,kaitsma,ژغورل
1232,verteidigen::V,kaitsma,دفاع کول
1233,sich schlagen::V,kaklema,جنګېدل
1234,schießen::V,tulistama,ویشتل
1235,siegen::V,võitma,غالبېدل
1236,ärgern::V,ärritama,خپه کول
1237,ärgern::V,vihastama,خپه کول
1238,schlagen::V,lööma,وهل
1239,treten::V,sõtkuma,په لغته وهل
1240,stechen::V,pistma,ټومبل
1241,stechen::V,torkama,ټومبل
1242,stoßen::V,tõukama,ټېل وهل
1243,stoßen::V,tõukama,پوری وهل
1244,stehlen::V,varastama,تښتول
1245,stehlen::V,varastama,غلا کول
1246,stören::V,segama,ماتول
1247,stören::V,häirima,ماتول
1248,belästigen::V,ahistama,ځورول
1249,belästigen::V,ahistama,تکلیف ورکول
1250,verbergen::V,peitma,پټول
1251,verbergen::V,varjama,پټول
1252,täuschen::V,petma,تېرایستل
1253,täuschen::V,petma,خطا ایستل
1254,täuschen::V,tüssama,تېرایستل
1255,täuschen::V,tüssama,خطا ایستل
1256,betrügen::V,petma,غولول
1257,betrügen::V,tüssama,غولول
1258,betrügen::V,truudust murtma,غولول
1259,töten::V,tapma,وژل
1260,töten::V,tapma,مړ کول
1261,töten::V,surmama,وژل
1262,töten::V,surmama,مړ کول
1263,wohnen::V,elama,اوسېدل
1264,arbeiten::V,töötama,کار کول
1265,sammeln::V,koguma,راټولول
1266,sammeln::V,koguma,راغونډول
1267,sammeln::V,korjama,راټولول
1268,sammeln::V,korjama,راغونډول
1269,pflücken::V,noppima,شکول
1270,jagen::V,jahtima,ښکار کول
1271,fischen::V,kalastama,کب نيول
1272,fischen::V,kala püüdma,کب نيول
1273,fassen::V,püüdma,نیول
1274,fassen::V,püüdma,ګیرول
1275,hüten::V,karjatama,پوول
1276,treiben::V,ajama,بیول
1277,anbinden::V,kinni siduma,تړل
1278,füttern::V,söötma,خوراک ورکول
1279,melken::V,lüpsma,لوشل
1280,hacken::V,raiuma,پی کول
1281,hacken::V,lõhkuma,پی کول
1282,gießen::V,kastma,اوبه کول
1283,reifen::V,valmima,رسېدل
1284,zubereiten::V,valmistama,تیارول
1285,kochen::V,keetma,پخول
1286,backen::V,küpsetama,پخول
1287,braten::V,praadima,وريتول
1288,umrühren::V,segama,لړل
1289,stricken::V,kuduma,اوبدل
1290,nähen::V,õmblema,ګنډل
1291,färben::V,värvima,رنګول
1292,reinigen::V,puhastama,صافول
1293,waschen::V,pesema,مینځل
1294,abwischen::V,puhtaks pühkima,وچول
1295,spülen::V,uhtma,کنګالول
1296,fegen::V,pühkima,جارو کول
1297,kehren::V,pühkima,جارو کول
1298,baden::V,suplema,لمبېدل
1299,baden::V,kümblema,لمبېدل
1300,sich waschen::V,end pesema,ځان مينځل
1301,ausziehen::V,käest võtma,کښل
1302,ausziehen::V,käest võtma,ایستل
1303,ausziehen::V,jalast võtma,کښل
1304,ausziehen::V,jalast võtma,ایستل
1305,ausziehen::V,seljast võtma,کښل
1306,ausziehen::V,seljast võtma,ایستل
1307,anziehen::V,jalga panema,اغوستل
1308,sich anziehen::V,riietuma,کالی اغوستل
1309,kämmen::V,kammima,ګمنځول
1310,schmücken::V,kaunistama,ښکلی کول
1311,sagen::V,ütlema,وېل
1312,sprechen::V,rääkima,وېل
1313,sprechen::V,rääkima,غږېدل
1314,sprechen::V,kõnelema,وېل
1315,sprechen::V,kõnelema,غږېدل
1316,reden::V,kõnelema,ګړېدل
1317,reden::V,kõnelema,خبرې کول
1318,sich unterhalten::V,vestlema,خبری کول
1319,fragen::V,küsima,پوښتنه کول
1320,bitten::V,paluma,غوښتل
1321,erzählen::V,jutustama,کيسه کول
1322,erzählen::V,jutustama,حکايت کول
1323,mitteilen::V,teatama,خبرول
1324,mitteilen::V,teatama,خبر ورکول
1325,mitteilen::V,teada andma,خبرول
1326,mitteilen::V,teada andma,خبر ورکول
1327,nennen::V,nimetama,نوم ايښودل
1328,rufen::V,kutsuma,بلل
1329,prahlen::V,hooplema,لاپې وهل
1330,übersetzen::V,tõlkima,ژباړل
1331,übersetzen::V,tõlkima,ترجمه کول
1332,denken::V,mõtlema,فکر کول
1333,glauben::V,uskuma,باور کول
1334,bemerken::V,märkama,لیدل
1335,erkennen::V,ära tundma,پېژندل
1336,begreifen::V,aru saama,رسېدل
1337,begreifen::V,aru saama,پوهېدل
1338,verstehen::V,mõistma,پوهېدل
1339,lernen::V,õppima,زده کول
1340,lernen::V,õppima,درس لوستل
1341,wissen::V,teadma,پوهېدل
1342,sich erinnern an::V,mäletama,یادول
1343,sich erinnern an::V,mäletama,په یاد راوړل
1344,vergessen::V,unustama,هېرول
1345,messen::V,mõõtma,اندازه کول
1346,zählen::V,loendama,شمارل
1347,rechnen::V,arvutama,حسابول
1348,lesen::V,lugema,لوستل
1349,malen::V,maalima,رسمول
1350,zeichnen::V,joonistama,رسمول
1351,schreiben::V,kirjutama,لیکل
1352,besitzen::V,omama,لرل
1353,kaufen::V,ostma,رانیول
1354,verkaufen::V,müüma,خرڅول
1355,bezahlen::V,tasuma,تأدیه کول
1356,zahlen::V,maksma,کسات اخيستل
1357,beherrschen::V,valitsema,تسلط لرل
1358,ertragen::V,taluma,زغمل
