,Concept_ID,fr,ab
755,alt[Lebewesen]::A,vieux,абырг
756,alt[Lebewesen]::A,vieux,ақабада
757,alt[Lebewesen]::A,vieux,Ажə
758,jung::A,jeune,аҟата
759,arm::A,pauvre,ананамга
760,reich::A,riche,абеиа
761,bekannt::A,connu,адыр
762,berühmt::A,fameux,адыр
763,berühmt::A,célèbre,адыр
764,fremd::A,étranger,атəым
765,verschieden::A,différent,Еиуа-еиҧшым
766,nah::A,lié,ааигəа
767,nah::A,proche,ааигəа
768,fern::A,éloigné,ахара
769,fern::A,lointain,ахара
770,linker::A,gauche,арма
771,rechter::A,droit,арҕьа
772,anderer::A,autre,даҽа
773,anderer::A,autre,даҽакы
774,erster::A,premier,актәи
775,zweiter::A,second,аҩбатəи
776,zweiter::A,deuxième,аҩбатəи
777,dritter::A,troisième,ахҕатәи
778,letzter::A,dernier,аҵыхəтəантəи
779,allein::ADV,seul,мацара
780,auf einmal::ADV,à la fois,зныкала
781,auf einmal::ADV,à la fois,зныкҟьара
782,zusammen::ADV,ensemble,аиц...
783,lange::ADV,longtemps,акыраамҭа
784,plötzlich::ADV,tout à coup,иаалырҟьаны
785,sofort::ADV,immédiatement,иаразнакҵәҟьа
786,später::ADV,plus tard,уажəшьҭаншəа
787,jetzt::ADV,maintenant,уажәы
788,heute::ADV,aujourd'hui,иахьа
789,morgen::ADV,demain,уаҵәы
790,bald::ADV,bientôt,иласны
791,dann::ADV,puis,нас
792,dann::ADV,ensuite,нас
793,gestern::ADV,hier,иацы
794,einst::ADV,jadis,зны
795,einst::ADV,autrefois,зны
796,damals::ADV,alors,усҟан
797,damals::ADV,à l'époque,усҟан
798,danach::ADV,après,нас
799,danach::ADV,ensuite,нас
800,vorher::ADV,auparavant,уаанӡа
801,zuerst::ADV,d'abord,азнаказы
802,zuerst::ADV,d'abord,аҧхьа
803,zuerst::ADV,premièrement,азнаказы
804,zuerst::ADV,premièrement,аҧхьа
805,einmal::ADV,une fois,зны
806,manchmal::ADV,parfois,зны-зынла
807,manchmal::ADV,quelquefois,зны-зынла
808,oft::ADV,souvent,лассы-лассы
809,immer::ADV,toujours,енагь
810,immer::ADV,toujours,еснагь
811,niemals::ADV,ne ... jamais,ианакəызаалак
812,hier::ADV,ici,ара
813,hier::ADV,ici,абра
814,hier::ADV,ici,араҟа
815,hierhin::ADV,par ici,ара
816,hierhin::ADV,par ici,араҟа
817,von hier::ADV,d'ici,арантә
818,dort::ADV,là,уа
819,dort::ADV,là-bas,уа
820,dorthin::ADV,y,уахь
821,dorthin::ADV,y,анахь
822,dorthin::ADV,par là,уахь
823,dorthin::ADV,par là,анахь
824,geradeaus::ADV,tout droit,ишиашоу
825,vorwärts::ADV,en avant,ҕхьаҟа
826,rückwärts::ADV,en arrière,шьҭахьла
827,zurück::ADV,de retour,шьҭахьҟа
828,unten::ADV,en bas,лбаа
829,unten::ADV,au-dessous,лбаа
830,hinab::ADV,en bas,алада
831,hinab::ADV,vers le bas,алада
832,oben::ADV,dessus,хыхь
833,oben::ADV,en haut,хыхь
834,hinauf::ADV,en haut,аҩада
835,hinauf::ADV,vers le haut,аҩада
836,überall::ADV,partout,зегьынцьара
837,nicht::ADV,ne ... pas,-м
838,ein wenig::ADV,un peu,ҕыҭк
839,kaum::ADV,à peine,аарлаҳәа
840,kaum::ADV,à peine,афергьҳәа
841,sehr::ADV,très,даара
842,so::ADV,si,ас
843,so::ADV,si,абас
844,so::ADV,ainsi,ас
845,so::ADV,ainsi,абас
846,noch::ADV,encore,макьана
847,nur::ADV,seulement,заҵәык
848,nur::ADV,ne ... que,заҵәык
849,schon::ADV,déjà,уажәшьҭа
850,schon::ADV,déjà,аиҳа ипоу
851,wieder::ADV,de nouveau,ҿыц
852,wieder::ADV,de nouveau,дырҩегь
853,wieder::ADV,de nouveau,дырҩегьых
854,vergebens::ADV,en vain,баша
855,vor::PRP,devant,аҕхьа
856,hinter::PRP,derrière,нхыҵ
857,unter::PRP,sous,амҵа
858,unter::PRP,sous,амҵан
859,unter::PRP,au-dessous de,амҵа
860,unter::PRP,au-dessous de,амҵан
861,durch::PRP,par,
862,durch::PRP,à travers,
863,neben::PRP,à côté de,ааигуара
864,zwischen::PRP,entre,абжьара
865,wegen::PRP,à cause de,-иззы
866,wegen::PRP,à cause de,-ҟнытә
867,dies::PRN,ceci,ари
868,dies::PRN,ceci,абри
869,das::PRN,ce,Абни
870,das::PRN,ce,убри
871,das::PRN,cela,Абни
872,das::PRN,cela,убри
873,alles::PRN,tout,зегьы
874,ich::PRN,je,са
875,ich::PRN,je,сара
876,ich::PRN,moi,са
877,ich::PRN,moi,сара
878,du::PRN,tu,бара
879,du::PRN,toi,бара
880,er::PRN,il,иара
881,er::PRN,lui,иара
882,wir::PRN,nous,ҳара
883,ihr::PRN,vous,шәара
884,sie::PRN,ils,дара
885,sie::PRN,elles,дара
886,was::FPRN,que,
887,was::FPRN,quoi,
888,wer::FPRN,qui,дарбан
889,wo::FADV,où,иабыкуу
890,wo::FADV,où,аба-
891,wo::FADV,où,ахь-
892,wohin::FADV,où,иабыкуу
893,wohin::FADV,où,аба-
894,wohin::FADV,où,ахь-
895,wie::FADV,comment,-шҕа
896,warum::FADV,pourquoi,избан
897,wieviel::FNUM,combien,заҟа
898,eins::NUM,un,акы
899,eins::NUM,un,аӡәы
900,zwei::NUM,deux,ҩба
901,drei::NUM,trois,хҕа
902,vier::NUM,quatre,ҕшьба
903,fünf::NUM,cinq,хəба
904,sechs::NUM,six,фба
905,sieben::NUM,sept,Бжьба
906,acht::NUM,huit,ааба
907,neun::NUM,neuf,жәба
908,zehn::NUM,dix,жәаба
909,elf::NUM,onze,жәеизатәи
910,zwölf::NUM,douze,жәаҩа
911,zwanzig::NUM,vingt,ҩажәа
912,dreißig::NUM,trente,ҩажәижәабатәи
913,vierzig::NUM,quarante,ҩынҩажәа
914,fünfzig::NUM,cinquante,ҩынҩажәеижәаба
915,sechzig::NUM,soixante,хынҩажәа
916,siebzig::NUM,soixante-dix,хынҩажәижәаба
917,achtzig::NUM,quatre-vingt,ҕшьынҩажәа
918,neunzig::NUM,quatre-vingt-dix,ҕшьынҩажәижәаба
919,hundert::NUM,cent,шәкы
920,tausend::NUM,mille,зқьы
921,und::CNJ,et,-и
922,oder::CNJ,ou,ма
923,stehen::V,être debout,агылазаара
924,sitzen::V,être assis,атəара
925,sitzen::V,être assis,атəа(заа)ра
926,liegen::V,être couché,аиара
927,hängen::V,pendre,акнаҳара
928,werden::V,devenir,аҟалара
929,passieren::V,se passer,аҟалара
930,beginnen::V,commencer,алагара
931,enden::V,finir,алгара
932,enden::V,se terminer,алгара
933,wechseln::V,changer,аҽыҧсахра
934,wechseln::V,alterner,аҽыҧсахра
935,aufgehen[Sonne]::V,se lever,агылара
936,aufgehen[Sonne]::V,se lever,ахашлара
937,aufgehen[Sonne]::V,se lever,аҩаҵхахара
938,untergehen[Sonne]::V,se coucher,аҭашəара
939,scheinen[Sonne]::V,briller,акаҧхара
940,donnern::V,tonner,адыдра
941,wehen::V,souffler,асра
942,strömen::V,affluer,акаҭəара
943,fließen::V,couler,ацара
944,sich drehen::V,tourner,ахагьежьра
945,schwanken::V,osciller,аҵысра
946,schwanken::V,chanceler,аҵысра
947,schwingen::V,vibrer,ахызазара
948,schwingen::V,vibrer,акьаандара
949,schwingen::V,osciller,ахызазара
950,schwingen::V,osciller,акьаандара
951,fallen::V,tomber,акаҳара
952,brennen::V,brûler,абылра
953,brennen::V,flamber,абылра
954,rauchen::V,fumer,ахылҵра
955,regnen::V,pleuvoir,аура
956,gefrieren::V,geler,аҵаара
957,tauen::V,dégeler,аӡҭра
958,schmelzen::V,fondre,ақəӡыҭра
959,schmelzen::V,fondre,аҭəара
960,trocknen::V,sécher,абара
961,sieden::V,bouillir,ашра
962,faulen::V,pourrir,абаара
963,faulen::V,se putréfier,абаара
964,verfaulen::V,pourrir,абаара
965,verfaulen::V,pourrir,аилашра
966,reißen::V,rompre,аҧжəара
967,reißen::V,se déchirer,аҧжəара
968,versinken::V,s'enfoncer,аӡааҟəрылара
969,vergehen::V,passer,ацара
970,erscheinen::V,apparaître,ацəырҵра
971,verschwinden::V,disparaître,аҵашəкəара
972,sinken::V,descendre,атəара
973,sinken::V,descendre,алаҟəра
974,sinken::V,s'abaisser,атəара
975,sinken::V,s'abaisser,алаҟəра
976,abnehmen::V,diminuer,ацӡаара
977,abnehmen::V,diminuer,аиҵалара
978,zunehmen::V,augmenter,аҽырҭбаара
979,zunehmen::V,augmenter,аиҵыҵра
980,zunehmen::V,augmenter,арацəахара
981,steigen::V,monter,азҳара
982,steigen::V,monter,ашьҭыҵра
983,steigen::V,monter,адухара
984,steigen::V,monter,ацлара
985,wachsen::V,croître,азҳара
986,glänzen::V,briller,ацыр-цырра
987,glänzen::V,briller,ацыҩ-цыҩра
988,glänzen::V,briller,аказказра
989,funkeln::V,étinceler,ашап-шапра
990,funkeln::V,étinceler,ацым-цымра
991,lärmen::V,faire du bruit,ашьҭыбжьгара
992,lärmen::V,faire du bruit,аҕьҕьаҳәа аилалара
993,läuten::V,sonner,аҵəҵəасра
994,klingeln::V,sonner,аҵəҵəасра
995,klirren::V,cliqueter,ахьархьарра
996,klirren::V,cliqueter,архьархьарра
997,brausen::V,mugir,аилаҽҽара
998,brausen::V,mugir,еилашуера
999,rauschen::V,bruire,
1000,klingen::V,sonner,агара
1001,klingen::V,sonner,ашьҭыбжь гара
1002,bellen::V,aboyer,ашра
1003,heulen::V,hurler,ауура
1004,blasen::V,souffler,аҭəҳəара
1005,pfeifen::V,siffler,ашəшəра
1006,schreien::V,crier,аҳəҳəара
1007,schreien::V,crier,ахəаара
1008,schreien::V,crier,аҟаара
1009,stöhnen::V,gémir,ақьра
1010,zittern::V,trembler,аҵыс-ҵысра
1011,leben::V,vivre,аҟазаара
1012,geboren werden::V,naître,Аира
1013,atmen::V,respirer,аҕсыҕ лагаҩагара
1014,trinken::V,boire,ажəра
1015,essen::V,manger,акрыфара
1016,schlucken::V,avaler,албаадара
1017,müde werden::V,se lasser,ааҕсара
1018,müde werden::V,se fatiguer,ааҕсара
1019,einschlafen::V,s'endormir,ацəара
1020,schlafen::V,dormir,ацəазаара
1021,aufwachen::V,se réveiller,аҿыхара
1022,aufstehen::V,se lever,Агəылҵра
1023,sich erholen::V,se reposer,аҧсшьара
1024,sich erholen::V,se détendre,аҧсшьара
1025,krank werden::V,tomber malade,ачмазаҩхара
1026,krank sein::V,être malade,аҳəарҧсарра
1027,schmerzen::V,faire mal,ахьра
1028,husten::V,tousser,аимҳәара
1029,genesen::V,guérir,абзиахара
1030,genesen::V,guérir,аӷəӷəахара
1031,genesen::V,se remettre,абзиахара
1032,genesen::V,se remettre,аӷəӷəахара
1033,sterben::V,mourir,аҧсра
1034,umkommen::V,périr,аҭахара
1035,sich bewegen::V,bouger,аиҭаҵра
1036,sich rühren::V,broncher,ақəацара
1037,sich erheben::V,se lever,аҩагылара
1038,sich setzen::V,s'asseoir,атəара
1039,hinfallen::V,tomber,акаҳара
1040,laufen::V,marcher,аныҟəара
1041,laufen::V,aller à pied,аныҟəара
1042,schreiten::V,marcher,ашьаҿа еихгара
1043,spazierengehen::V,se promener,анеи-ааира
1044,eilen::V,courir,аццакра
1045,sich beeilen::V,se hâter,аццакра
1046,sich beeilen::V,se dépêcher,аццакра
1047,sausen::V,filer,аҧырра
1048,sausen::V,filer,иҭрысны
1049,sausen::V,filer,ишьҭҟьаны ацара
1050,rennen::V,courir,аҩра
1051,springen::V,sauter,аҧара
1052,klettern::V,grimper,ақəлара
1053,schaukeln::V,se balancer,аҟəараҟəанҽара
1054,kriechen::V,ramper,аҳəазара
1055,schwimmen::V,nager,аӡсара
1056,tauchen::V,plonger,ахəӡааҵəира
1057,rudern::V,ramer,аҵшьра
1058,fahren::V,aller,акала
1059,fahren::V,rouler,акала
1060,fliegen::V,voler,аҧырра
1061,gehen::V,aller,аиҭаҵра
1062,weggehen::V,s'en aller,ацара
1063,abfahren::V,partir,адəықəлара
1064,abfahren::V,partir,ацара
1065,anhalten::V,s'arrêter,ааныргылара
1066,hineingehen::V,entrer,аҭалара
1067,eintreten::V,entrer,аҩналара
1068,kommen::V,venir,аара
1069,kommen::V,venir,ааира
1070,ankommen::V,arriver,ааира
1071,ankommen::V,arriver,аара
1072,ankommen::V,arriver,анеира
1073,zurückkommen::V,revenir,азыхынҳəра
1074,bleiben::V,rester,аанхара
1075,bleiben::V,rester,анхара
1076,bleiben::V,rester,аангылара
1077,bleiben::V,demeurer,аанхара
1078,bleiben::V,demeurer,анхара
1079,bleiben::V,demeurer,аангылара
1080,warten::V,attendre,азҧшзаара
1081,erwarten::V,attendre,азҧшра
1082,suchen::V,chercher,ашьҭазаара
1083,finden::V,trouver,аҧшаара
1084,versuchen::V,essayer,аҽазкра
1085,vorbereiten::V,préparer,армазеира
1086,lieben::V,aimer,абзиабара
1087,mögen::V,aimer,агəаҧхара
1088,mögen::V,vouloir,агəаҧхара
1089,lachen::V,rire,аччара
1090,rühren::V,toucher,арҵəуара
1091,rühren::V,attendrir,арҵəуара
1092,weinen::V,pleurer,аҵəуара
1093,schimpfen::V,gronder,ацəҳара
1094,sich ärgern::V,se fâcher,агəаара
1095,sich fürchten::V,avoir peur,аӡыӡара
1096,fürchten::V,craindre,ацəшəара
1097,fürchten::V,avoir peur de,ацəшəара
1098,fliehen::V,fuir,абналара
1099,fliehen::V,fuir,ацəцара
1100,flüchten::V,s'enfuir,абналара
1101,flüchten::V,s'enfuir,ацəцара
1102,sehen::V,voir,абара
1103,anschauen::V,regarder,ахəаҧшра
1104,ansehen::V,regarder,ахəаҧшра
1105,hören::V,entendre,аҳара
1106,zuhören::V,écouter,азыӡырҩра
1107,probieren::V,goûter,аҧышəара
1108,riechen::V,sentir,афыҩра
1109,fühlen::V,sentir,анырра
1110,fühlen::V,sentir,ацәакырра
1111,scheinen::V,sembler,шәа
1112,scheinen::V,sembler,аацәырҵа
1113,scheinen::V,paraître,шәа
1114,scheinen::V,paraître,аацәырҵа
1115,zu sehen sein::V,se voir,
1116,zu sehen sein::V,être visible,
1117,vernehmen::V,entendre,аҳара
1118,vernehmen::V,percevoir,аҳара
1119,frieren::V,avoir froid,ашəра
1120,frieren::V,avoir froid,аҵаара
1121,tun::V,faire,аҟаҵара
1122,können::V,savoir,алшара
1123,können::V,pouvoir,алшара
1124,wollen::V,vouloir,аҭахра
1125,anfangen::V,commencer,алагара
1126,beenden::V,finir,алгара
1127,beenden::V,terminer,алгара
1128,aufhören::V,cesser,аҟəыҵра
1129,aufhören::V,arrêter,аҟəыҵра
1130,gelingen::V,réussir,аура
1131,gelingen::V,réussir,аманшəалахара
1132,gelingen::V,réussir,алҵра
1133,geraten::V,réussir,нзаарын
1134,öffnen::V,ouvrir,аартра
1135,schließen::V,fermer,аркра
1136,stellen::V,poser,аргылара
1137,stellen::V,mettre,аргылара
1138,setzen::V,placer,артəара
1139,legen::V,placer,ақəҵара
1140,berühren::V,toucher,акьысра
1141,berühren::V,toucher,алакьысра
1142,verbinden::V,lier,аҿаҳəара
1143,bedecken::V,couvrir,ақəршəра
1144,aufhängen::V,accrocher,акнаҳара
1145,anzünden::V,allumer,аркра
1146,aufheben::V,ramasser,ашьҭыхра
1147,zurücklassen::V,laisser,аныжьра
1148,verlieren::V,perdre,ацəыӡра
1149,fallen lassen::V,lâcher,ацəкаҳара
1150,fallen lassen::V,laisser tomber,ацəкаҳара
1151,machen::V,faire,ачаҧара
1152,herstellen::V,produire,аиҵдара
1153,herstellen::V,fabriquer,аиҵдара
1154,bauen::V,bâtir,аргылара
1155,bauen::V,construire,аргылара
1156,reparieren::V,réparer,арҽеира
1157,verbessern::V,améliorer,аиҕьтəра
1158,ändern::V,changer,аҧсахра
1159,ändern::V,modifier,аҧсахра
1160,graben::V,creuser,ажра
1161,beugen::V,plier,арҟəра
1162,beugen::V,plier,архəара
1163,beugen::V,ployer,арҟəра
1164,beugen::V,ployer,архəара
1165,biegen::V,courber,арҟəра
1166,biegen::V,courber,архəара
1167,drehen::V,tordre,аргьежьра
1168,drehen::V,tourner,аргьежьра
1169,wenden::V,retourner,
1170,umdrehen::V,tourner,аарҳәра
1171,heben::V,soulever,аҩахара
1172,heben::V,soulever,араҳара
1173,hochheben::V,lever,ахагалара
1174,hochheben::V,lever,ашьҭҳəара
1175,ergreifen::V,saisir,
1176,ergreifen::V,prendre,
1177,halten::V,tenir,акра
1178,drücken::V,presser,ақəрӷəӷəара
1179,schieben::V,pousser,аҵгəара
1180,schieben::V,pousser,агəара
1181,kratzen::V,gratter,ацəҟьара
1182,kratzen::V,égratigner,ацəҟьара
1183,lecken::V,lécher,арбзара
1184,beißen::V,mordre,ацҳара
1185,abreißen::V,arracher,амжəара
1186,abschneiden::V,couper,ахҵəара
1187,abschneiden::V,couper,аҿахҵəара
1188,binden::V,lier,аҿаҳəара
1189,binden::V,attacher,аҿаҳəара
1190,stecken::V,enfoncer,алаҵара
1191,brechen::V,rompre,аҧҵəара
1192,klopfen::V,frapper,асра
1193,hauen::V,frapper,ақəкшара
1194,kleben::V,coller,аҷабра
1195,reiben::V,frotter,арҟəыҷра
1196,streichen::V,empâter,ахьшьра
1197,schleifen::V,affiler,ахра
1198,schleifen::V,aiguiser,ахра
1199,schneiden::V,couper,аҧҟара
1200,schneiden::V,trancher,аҧҟара
1201,rütteln::V,cahoter,арҵысра
1202,schütteln::V,secouer,аршəшəара
1203,schwenken::V,agiter,аҟьара
1204,schütten::V,verser,аҭаҭəара
1205,füllen::V,remplir,арҭəра
1206,einwickeln::V,envelopper,алаҳəара
1207,tragen::V,porter,аҩагара
1208,schleppen::V,traîner,арҳəазара
1209,ziehen::V,tirer,ахара
1210,aufbewahren::V,garder,аҵəахра
1211,aufbewahren::V,conserver,аҵəахра
1212,werfen::V,jeter,аршəра
1213,werfen::V,lancer,аршəра
1214,fangen::V,attraper,акра
1215,packen::V,agripper,анкра
1216,packen::V,agripper,аҵкаара
1217,verstecken::V,cacher,аҵəахра
1218,teilen::V,diviser,ашара
1219,schicken::V,envoyer,ашьҭра
1220,bringen::V,apporter,аагара
1221,hinzufügen::V,ajouter,ацҵара
1222,bekommen::V,obtenir,аҧшаара
1223,bekommen::V,obtenir,архиара
1224,bekommen::V,obtenir,аура
1225,erhalten::V,recevoir,аиура
1226,nehmen::V,prendre,агара
1227,wählen::V,choisir,алҧшаара
1228,auswählen::V,choisir,алхра
1229,auswählen::V,sélectionner,алхра
1230,bewahren::V,préserver,
1231,behindern::V,gêner,аҧырхагахара
1232,verderben::V,gâter,алгара
1233,verderben::V,gâter,абжьыхра
1234,verderben::V,gâter,аҧхасҭатəра
1235,verderben::V,corrompre,алгара
1236,verderben::V,corrompre,абжьыхра
1237,verderben::V,corrompre,аҧхасҭатəра
1238,beschädigen::V,endommager,аҧхасҭатəра
1239,zerbrechen::V,casser,аҧҽра
1240,zerreißen::V,déchirer,аҧжəара
1241,zerstören::V,détruire,аилаҧыххаара
1242,verbrennen::V,brûler,абылра
1243,geben::V,donner,аҭара
1244,reichen::V,tendre,аҭара
1245,schenken::V,offrir,аҩгара
1246,versprechen::V,promettre,ақəргəыӷра
1247,wünschen::V,souhaiter,
1248,loben::V,louer,арҽхəара
1249,küssen::V,embrasser,агəӡра
1250,wiegen::V,bercer,
1251,zudecken::V,couvrir,аҵахҩара
1252,zudecken::V,couvrir,ақəршəра
1253,wecken::V,éveiller,арҿыхара
1254,wecken::V,réveiller,арҿыхара
1255,zeigen::V,montrer,арбара
1256,zeigen::V,faire voir,арбара
1257,führen::V,guider,аныҟəгара
1258,lehren::V,apprendre,арҵара
1259,unterrichten::V,instruire,арҧхьара
1260,aufziehen::V,élever,ааӡара
1261,leiten::V,diriger,ахагылазаара
1262,leiten::V,conduire,ахагылазаара
1263,antreiben::V,pousser,арццакра
1264,lassen::V,faire,арҟаҵара
1265,einladen::V,inviter,ааҕхьара
1266,einladen::V,inviter,анаҧхьара
1267,vereinigen::V,unir,аилаҵара
1268,vereinigen::V,réunir,аилаҵара
1269,besuchen::V,visiter,абара
1270,besuchen::V,aller voir,абара
1271,treffen::V,rencontrer,аҧылара
1272,sich versammeln::V,s'assembler,аизара
1273,spielen::V,jouer,ахəмарра
1274,singen::V,chanter,ашəаҳəара
1275,tanzen::V,danser,акəашара
1276,sich trennen::V,se séparer,аилыҵра
1277,verlassen::V,quitter,акажьра
1278,retten::V,sauver,Аиқəрхара
1279,bewachen::V,garder,ахьчара
1280,schützen::V,protéger,ацəыхьчара
1281,verteidigen::V,défendre,ахьчара
1282,sich schlagen::V,se taper,аисра
1283,schießen::V,tirer,ахысра
1284,siegen::V,vaincre,аиааира
1285,ärgern::V,agacer,аргəаара
1286,schlagen::V,battre,асра
1287,schlagen::V,battre,аҭасра
1288,schlagen::V,frapper,асра
1289,schlagen::V,frapper,аҭасра
1290,treten::V,botter,
1291,treten::V,donner un coup de pied à,
1292,stechen::V,piquer,алакшара
1293,stoßen::V,heurter,агəҭасра
1294,stehlen::V,voler,аӡара
1295,stören::V,gêner,аҧырхагахара
1296,stören::V,déranger,аҧырхагахара
1297,belästigen::V,molester,аргəамҵра
1298,belästigen::V,importuner,аргəамҵра
1299,verbergen::V,cacher,аӡара
1300,verbergen::V,dissimuler,аӡара
1301,täuschen::V,abuser,ажьара
1302,täuschen::V,tromper,ажьара
1303,betrügen::V,duper,ажьара
1304,betrügen::V,frauder,ажьара
1305,töten::V,tuer,ашьра
1306,wohnen::V,habiter,анхара
1307,wohnen::V,demeurer,анхара
1308,arbeiten::V,travailler,аусура
1309,sammeln::V,collectionner,аҟəшəара
1310,pflücken::V,cueillir,аҿыршəара
1311,pflücken::V,cueillir,аҿыхра
1312,jagen::V,chasser,ашəарыцара
1313,fischen::V,pêcher,аҧсыӡ икуеит
1314,fassen::V,capturer,акра
1315,hüten::V,garder,арҳəра
1316,hüten::V,garder,ахьчара
1317,treiben::V,mener,акацара
1318,anbinden::V,attacher,адҳəалара
1319,füttern::V,faire manger,акырҿаҵара
1320,melken::V,traire,ахьара
1321,hacken::V,fendre,аҟəаҟəара
1322,gießen::V,arroser,аҵаҭəара
1323,reifen::V,mûrir,ашəра
1324,reifen::V,mûrir,аҟалара
1325,zubereiten::V,préparer,ацура
1326,kochen::V,cuire,ажəра
1327,backen::V,cuire,аӡра
1328,braten::V,rôtir,аӡра
1329,umrühren::V,remuer,аилрыхра
1330,stricken::V,tricoter,аҧара
1331,nähen::V,coudre,аӡахра
1332,färben::V,teindre,ашəра
1333,reinigen::V,nettoyer,арыцқьара
1334,waschen::V,laver,аӡәӡәара
1335,abwischen::V,essuyer,арбара
1336,spülen::V,rincer,аҭыршара
1337,fegen::V,balayer,аҧссара
1338,kehren::V,balayer,
1339,baden::V,se baigner,аҽыкəабара
1340,sich waschen::V,se laver,аҽыӡəӡəара
1341,ausziehen::V,ôter,ашəыхра
1342,ausziehen::V,enlever,ашəыхра
1343,anziehen::V,mettre,ашəҵара
1344,sich anziehen::V,s'habiller,аҽеилаҳəара
1345,kämmen::V,peigner,аҳəара
1346,schmücken::V,orner,арҧшӡара
1347,schmücken::V,décorer,арҧшӡара
1348,sagen::V,dire,аҳəара
1349,sprechen::V,parler,ацəажəара
1350,reden::V,parler,ацəажəара
1351,reden::V,parler,аицәажәара
1352,sich unterhalten::V,bavarder,аицәажәара
1353,sich unterhalten::V,s'entretenir,аицәажәара
1354,fragen::V,demander,азҵаара
1355,bitten::V,prier,аҳəара
1356,erzählen::V,raconter,аҳəара
1357,mitteilen::V,communiquer,азыцҳара
1358,nennen::V,nommer,ахьӡҵара
1359,nennen::V,appeler,ахьӡҵара
1360,rufen::V,appeler,азҿыҭра
1361,prahlen::V,se vanter,аҽхəара
1362,übersetzen::V,traduire,аиҭагара
1363,denken::V,penser,азхəыцра
1364,glauben::V,croire,ахаҵара
1365,bemerken::V,remarquer,агəаҭара
1366,bemerken::V,apercevoir,агəаҭара
1367,erkennen::V,reconnaître,адырра
1368,begreifen::V,concevoir,аилкаара
1369,verstehen::V,entendre,аҳара
1370,verstehen::V,comprendre,аҳара
1371,lernen::V,apprendre,аҵара
1372,wissen::V,savoir,адырра
1373,sich erinnern an::V,se souvenir de,агəаларшəара
1374,vergessen::V,oublier,ахашҭра
1375,messen::V,mesurer,ашəара
1376,zählen::V,compter,аҧхьаӡара
1377,rechnen::V,calculer,аҳасабра
1378,lesen::V,lire,аҧхьара
1379,malen::V,peindre,
1380,zeichnen::V,dessiner,
1381,schreiben::V,écrire,
1382,besitzen::V,posséder,амазаара
1383,kaufen::V,acheter,Аахəара
1384,verkaufen::V,vendre,аҭира
1385,bezahlen::V,payer,ахҭынҵара
1386,bezahlen::V,payer,ашəара
1387,zahlen::V,payer,ашəара
1388,beherrschen::V,dominer,
1389,beherrschen::V,maîtriser,
1390,ertragen::V,tolérer,ачҳара
1391,ertragen::V,supporter,ачҳара
