,Concept_ID,ba,ko
784,schwingen::V,бәүетеү,흔들다
785,fallen::V,йығылыу,떨어지다
786,brennen::V,яныу,타다
787,rauchen::V,төтәү,김이나다
788,regnen::V,ямғыр яуа,비가오다
789,gefrieren::V,туңыү,얼다
790,tauen::V,иреү,녹다
791,schmelzen::V,иреү,녹다
792,trocknen::V,кибеү,홈치다
793,sieden::V,ҡайнау,끓다
794,faulen::V,сереу,부패하다
795,verfaulen::V,сереу,썩다
796,reißen::V,өҙөү,지바찢다
797,reißen::V,йыртылыу,지바찢다
798,versinken::V,батыу,가라앉다
799,vergehen::V,үтеү,지나가다
800,erscheinen::V,килеп сығыу,나타나다
801,verschwinden::V,юғалыу,사라지다
802,sinken::V,түбәнәйеү,가라앉다
803,abnehmen::V,кәметеү,떼어내다
804,zunehmen::V,артыу,증가하다
805,steigen::V,күтәрелеү,상승하다
806,wachsen::V,үҫеү,생기하다
807,glänzen::V,ялтырау,뛰오나다
808,funkeln::V,баҙлау,불티가잍어나다
809,lärmen::V,шаулау,떠들다
810,läuten::V,ҡағыу,울시다
811,klingeln::V,ҡағыу,초닌총을울리다
812,klingeln::V,шылтыратыу,초닌총을울리다
813,klirren::V,шылтыратыу,탁탁울리다
814,brausen::V,ҡотороноу,쏴쏴소리내다
815,rauschen::V,шыптырлау,솨솨
816,klingen::V,яңғырау,반향하다
817,bellen::V,өрөү,짖다
818,heulen::V,олоу,포효하다
819,blasen::V,өрөү,불다
820,pfeifen::V,һызғырып ебәреү,피리를불다
821,schreien::V,ҡысҡырыу,절규하다
822,stöhnen::V,уңғырашыу,신음하다
823,zittern::V,ҡалтырау,저뉼하다
824,leben::V,йәшәү,살다
825,geboren werden::V,тыуыу,태어난
826,atmen::V,тын алыү,숨쉬다
827,trinken::V,эсеү,마시다
828,essen::V,ашау,먹다
829,schlucken::V,йотоу,들이켜다
830,müde werden::V,арыу,
831,einschlafen::V,йоҡлап китеү,잠들다
832,schlafen::V,йоҡлау,자다
833,aufwachen::V,уяныу,눈트다
834,aufstehen::V,тороу,서다
835,sich erholen::V,ял итеү,회복하다
836,krank werden::V,сирләү,
837,krank sein::V,сирләү,
838,schmerzen::V,ауыртыу,아프다
839,husten::V,йүтәлләү,잔기침하다
840,genesen::V,һауығыу,낫다
841,sterben::V,үлеү,죽다
842,umkommen::V,һәләк булыу,못쓰게되다
843,sich bewegen::V,хәрәкәт итеү,움직이다
844,sich rühren::V,ҡуҙғалыу,움직이다
845,sich erheben::V,тороу,이러서다
846,sich setzen::V,ултырыу,앉히다
847,hinfallen::V,ҡолау,넘어지다
848,laufen::V,йөрөү,걷다
849,schreiten::V,атлау,보행하다
850,spazierengehen::V,ял итеп йороү,산보하다
851,eilen::V,ашығыу,서둘다
852,eilen::V,ҡабаланыу,서둘다
853,sich beeilen::V,ашығыу,서둘게하다
854,sich beeilen::V,ҡабаланыу,서둘게하다
855,sausen::V,елеү,서들러 떠나다
856,rennen::V,йүгеп йөрөү,달리다
857,springen::V,һикереү,도약하다
858,klettern::V,үрмәләү,갑겨오르다
859,klettern::V,үрмәләп менеү,갑겨오르다
860,schaukeln::V,сайҡалыу,흔들리게하다
861,kriechen::V,шыуышыу,기다
862,schwimmen::V,йоҙөү,헤엄치다
863,tauchen::V,сумыу,잠기다
864,rudern::V,ишеү,물을헤치다
865,fahren::V,йөрөү,가다
866,fahren::V,йөрөү,나르다
867,fliegen::V,осоу,날다
868,gehen::V,барыу,가다
869,weggehen::V,китеү,팔리다
870,abfahren::V,сығыу,출발하다
871,anhalten::V,тукталыу,멈추다
872,hineingehen::V,инеү,(그리로)가다
873,eintreten::V,инеү,들러가다
874,kommen::V,килеү,오다
875,ankommen::V,килеү,고챀하다
876,zurückkommen::V,ҡайтыу,보기
877,bleiben::V,ҡалыу,체류
878,warten::V,көтөп тороу,기다리다
879,erwarten::V,көтөү,기대하다
880,suchen::V,эҙләү,찾다
881,suchen::V,эҙләү,구하다
882,finden::V,табыу,찾아내다
883,versuchen::V,тырышып ҡарау,시험하다
884,vorbereiten::V,әҙерләү,재비하다
885,lieben::V,яратыу,사랑하다
886,mögen::V,һөйөү,줗아하다
887,mögen::V,яратыу,줗아하다
888,lachen::V,көлөү,웃다
889,rühren::V,ҡағылыу,건드리다
890,weinen::V,илау,울다
891,schimpfen::V,һүгенеү,꾸짖다
892,schimpfen::V,тиргәнеү,꾸짖다
893,schimpfen::V,һуҡраныу,꾸짖다
894,sich ärgern::V,асыуланыу,화를내게 하다
895,sich fürchten::V,ҡурҡыу,두려원하다
896,fürchten::V,ҡурҡыу,두려원하다
897,fliehen::V,ҡасыу,도망치다
898,flüchten::V,ҡасыу,도주하다
899,sehen::V,күреү,보다
900,anschauen::V,ҡарау,바라보다
901,ansehen::V,ҡарау,바라보다
902,ansehen::V,тикшереү,바라보다
903,hören::V,ишетеү,듣다
904,zuhören::V,тыңлау,듣다
905,probieren::V,татыу,시식하다
906,riechen::V,еҫкәү,내새를맡다
907,fühlen::V,тойоу,느끼다
908,scheinen::V,кеүек күренеү,...것같다
909,scheinen::V,тойолоу,...것같다
910,zu sehen sein::V,күренеү,보이는
911,vernehmen::V,ишетеү,듣다
912,vernehmen::V,ишетеү,들어서일다
913,frieren::V,туңыү,춥다
914,tun::V,яһау,하다
915,tun::V,әшләү,하다
916,können::V,алыу,할주릴다
917,können::V,мөмкин булыу,할주릴다
918,wollen::V,теләү,바라다
919,anfangen::V,башлау,시작하다
920,beenden::V,бөтөрөү,다하다
921,beenden::V,тамамлау,다하다
922,aufhören::V,туктау,그만두다
923,gelingen::V,уңышлы булыу,성국하다
924,geraten::V,булып сығыу,잘되어가다
925,öffnen::V,асыу,열다
926,schließen::V,йомоу,추측하다
927,stellen::V,ҡуйыу,세우다
928,setzen::V,урынлаштырыу,놓다
929,legen::V,һалыу,눕히다
930,berühren::V,тейеү,대다
931,berühren::V,ҡағылыу,대다
932,verbinden::V,ҡушыу,옝열하다
933,verbinden::V,бәйләү,옝열하다
934,bedecken::V,ҡаплау,덮다
935,aufhängen::V,элеү,매달다
936,anzünden::V,тоҡандырыу,점화하다
937,aufheben::V,мендереү,위로올리다
938,zurücklassen::V,ҡалдырыу,튀에남기다
939,verlieren::V,юғалтыу,잃다
940,fallen lassen::V,төшөрөп ебәреү,떨어뜨리다
941,machen::V,яһау,하다
942,machen::V,эшләү,하다
943,herstellen::V,эшләп сығарыу,제조하다
944,bauen::V,төҙөү,짓다
945,reparieren::V,төҙәтеү,수셩자다
946,verbessern::V,яҡшыртыу,정정하다
947,ändern::V,үҙгәртеү,바꾸다
948,graben::V,ҡаҙыу,파다
949,beugen::V,бөгөү,구부리다
950,biegen::V,бөгөү,굽히다
951,drehen::V,өйрөлтөү,회전
952,drehen::V,әйләндереү,회전
953,wenden::V,әйләндереү,회전시키다
954,umdrehen::V,түңкәреү,회전시키다
955,heben::V,күтәреү,일으아키다
956,heben::V,мендереү,일으아키다
957,hochheben::V,күтәреү,틀어올리다
958,ergreifen::V,тотоп алыу,잡다
959,halten::V,тотоу,잡다
960,drücken::V,ҡыҫыу,누르다
961,schieben::V,этеү,밀다
962,schieben::V,төртөү,밀다
963,kratzen::V,ҡырыу,긁다
964,lecken::V,ялау,핥다
965,beißen::V,тешләү,물다
966,abreißen::V,өҙөү,
967,abschneiden::V,ҡырҡыу,귾어내다
968,binden::V,бәйләү,매다
969,stecken::V,ҡаҙау,찌르다
970,brechen::V,боҙоу,금
971,klopfen::V,шаҡылдау,치다
972,hauen::V,туҡмау,때리다
973,kleben::V,йәбештереү,들러붙다
974,reiben::V,ыуыу,문지르다
975,reiben::V,ышҡыу,문지르다
976,streichen::V,яғыу,쓰다듬다
977,schleifen::V,үткерләү,갈다
978,schneiden::V,ҡырҡыу,베다
979,rütteln::V,һелкетеү,흔들다
980,schütteln::V,һелкетеү,흔들다
981,schwenken::V,болғау,흔들다
982,schütten::V,ҡойоу,따르다
983,füllen::V,тултырыу,담다
984,einwickeln::V,төрөү,싸다
985,tragen::V,алып барыу,지우다
986,schleppen::V,һөйрәү,끌다
987,ziehen::V,тартыу,당기다
988,aufbewahren::V,һаҡлау,간직하다
989,werfen::V,ырғытыу,던지다
990,fangen::V,тотоу,밥다
991,packen::V,етеү,쥐다
992,packen::V,тотоп алыу,쥐다
993,verstecken::V,йәшереү,숨기다
994,teilen::V,бүлеү,나누다
995,schicken::V,ебәреү,보내다
996,bringen::V,килтереү,가겨
997,hinzufügen::V,өтәү,부가하다
998,bekommen::V,алыу,얻다
999,erhalten::V,алыу,지니다
1000,nehmen::V,алыу,잡다
1001,wählen::V,һайлаү,선거하다
1002,auswählen::V,һайлап алыу,선출하다
1003,bewahren::V,һаҡлау,저장보종
1004,behindern::V,тотҡарлыҡ яһау,훼방하다
1005,verderben::V,боҙоу,못쓰게 되다
1006,beschädigen::V,боҙоу,상하게하다
1007,zerbrechen::V,ҡыйратыу,깨뜨리다
1008,zerreißen::V,йыртыу,잡아쫓다
1009,zerstören::V,емереү,파괴하다
1010,verbrennen::V,үртәү,소실하다
1011,geben::V,биреү,주다
1012,reichen::V,биреү,내일다
1013,schenken::V,бүләк итеү,주다
1014,versprechen::V,вәғәҙә биреү,약속하다
1015,wünschen::V,теләу,바라다
1016,loben::V,маҡтау,칭찬하다
1017,küssen::V,үбеү,키스하다
1018,wiegen::V,бәүетеү,어르다
1019,wiegen::V,тирбәтеү,어르다
1020,zudecken::V,ҡаплау,뚜꺼을하다
1021,wecken::V,уятыу,깨우다
1022,zeigen::V,күрһәтеү,보이다
1023,führen::V,етәкләү,가게하다
1024,lehren::V,уҡытыу,가르치다
1025,lehren::V,өйрәтеү,가르치다
1026,unterrichten::V,уҡытыу,가르지다
1027,aufziehen::V,тәрбиәле,사육하다
1028,leiten::V,етәкләү,이끌다
1029,leiten::V,етәкселек итеү,이끌다
1030,antreiben::V,ашыҡтырыу,몰다
1031,lassen::V,мәжбүр итеү,내버려두다
1032,einladen::V,саҡырыу,초청하다
1033,vereinigen::V,берләштереү,하나로하다
1034,besuchen::V,килеп сығыу,방문하다
1035,treffen::V,тойоү,만나다
1036,treffen::V,осратыу,만나다
1037,treffen::V,ҡаршылау,만나다
1038,sich versammeln::V,йыйылыу,조립하다
1039,spielen::V,тартыу,눌다
1040,singen::V,йырлау,노래하다
1041,tanzen::V,бейеү,춤추하다
1042,sich trennen::V,айырылышыу,가르다
1043,verlassen::V,ташлау,버림받은
1044,verlassen::V,ташлап китеү,버림받은
1045,retten::V,ҡотҡарыу,구조하다
1046,bewachen::V,һаҡлау,치키다
1047,schützen::V,һаҡлау,보호하다
1048,verteidigen::V,яҡлау,막다
1049,sich schlagen::V,һуғышыу,치다
1050,schießen::V,атыу,쏘다
1051,siegen::V,еңеү,이기다
1052,ärgern::V,асыуландырыу,성을내게하다
1053,schlagen::V,бәреү,치다
1054,schlagen::V,туҡмау,치다
1055,treten::V,тибеү,디디다
1056,treten::V,типкеләү,디디다
1057,stechen::V,сәнсеү,찌르다
1058,stoßen::V,этеү,찌르다
1059,stoßen::V,төртөү,찌르다
1060,stehlen::V,урлау,훔치다
1061,stören::V,ҡамасаулау,움직이다
1062,belästigen::V,бимазалау,괴롭히다
1063,belästigen::V,ҡамасаулау,괴롭히다
1064,verbergen::V,йәшереү,숨기다
1065,täuschen::V,ултыртыу,속이다
1066,betrügen::V,алдау,속이다
1067,töten::V,үлтереү,죽이다
1068,wohnen::V,йәшәү,실다
1069,arbeiten::V,эшләү,일하다
1070,sammeln::V,йыйыу,모으다
1071,pflücken::V,өҙөү,꿔다
1072,jagen::V,аулау,사냥하다
1073,fischen::V,аулау,고기를잡다
1074,fassen::V,тотоу,움켜쥐다
1075,hüten::V,көтөү,망보다
1076,treiben::V,ҡыуыу,몰아세우다
1077,anbinden::V,бәйләү,묶다
1078,füttern::V,ашатыу,사료를주다
1079,melken::V,һауыү,젖을짜다
1080,hacken::V,турау,자르다
1081,hacken::V,тапау,자르다
1082,gießen::V,ҡойоу,물을대다
1083,reifen::V,өлғөрөү,성숙하다
1084,zubereiten::V,бешереү,조제하다
1085,kochen::V,бешереү,요리하다
1086,backen::V,бешереү,쿱다
1087,braten::V,ҡурыу,굽다
1088,umrühren::V,ҡатнаштырыу,교반하다
1089,stricken::V,бәйләү,뜨개질하다
1090,nähen::V,тегеү,꿰매다
1091,färben::V,буяу,채색하다
1092,reinigen::V,таҙартыу,청소하다
1093,waschen::V,йыуыу,씻다
1094,abwischen::V,һөртөү,닦다
1095,spülen::V,сайҡау,씻다
1096,fegen::V,һепереү,소체하다
1097,kehren::V,һепереү,청소하다
1098,baden::V,һыу инеү,감다
1099,sich waschen::V,йыуыныу,모믈 씻다
1100,ausziehen::V,сисеү,벗다
1101,anziehen::V,кейеү,끌어움직이다
1102,sich anziehen::V,кейенеү,
1103,kämmen::V,тарау,빗다
1104,schmücken::V,биҙәү,치레하다
1105,sagen::V,әйтеү,말하다
1106,sprechen::V,әйтеү,말하다
1107,sprechen::V,һөйләшеү,말하다
1108,reden::V,һөйләшеү,이야기하다
1109,sich unterhalten::V,әңгәмәләшеү,
1110,fragen::V,һорау,질문하다
1111,bitten::V,үтенеү,원하다
1112,erzählen::V,һөйләү,이야기하다
1113,mitteilen::V,әйтеү,이야기하다
1114,nennen::V,атау,부르다
1115,nennen::V,исемләү,부르다
1116,rufen::V,саҡырыу,불러내다
1117,prahlen::V,маҡтаныу,자랑하다
1118,prahlen::V,шапырыныу,자랑하다
1119,übersetzen::V,тәржемә итеү,번역하다
1120,denken::V,уйлау,생각하다
1121,glauben::V,ышаныу,믿다
1122,bemerken::V,күреү,인자하다
1123,erkennen::V,таныу,인식하다
1124,begreifen::V,аңлау,파악하다
1125,verstehen::V,аңлау,이해하다
1126,lernen::V,өйрәнеү,배우다
1127,wissen::V,белеү,알다
1128,sich erinnern an::V,хәтергә алыу,상기하다
1129,vergessen::V,онотоу,잊다
1130,messen::V,үлсәү,측정하다
1131,zählen::V,һанау,세다
1132,rechnen::V,һанау,게산하다
1133,lesen::V,уҡыу,읽다
1134,malen::V,һүрәт яһау,그리다
1135,malen::V,рәсем төшөрөү,그리다
1136,zeichnen::V,һүрәт яһау,소묘하다
1137,zeichnen::V,рәсем төшөрөү,소묘하다
1138,schreiben::V,яҙыу,쓰다
1139,besitzen::V,биләү,소유하다
1140,kaufen::V,һатып алыу,사다
1141,verkaufen::V,һатыу,팔다
1142,bezahlen::V,түләү,지불하다
1143,zahlen::V,түләү,치르다
1144,beherrschen::V,биләү,지배하다
1145,ertragen::V,түҙеү,참다
