,Concept_ID,fr,uz
824,fünfzig::NUM,cinquante,ällik
825,sechzig::NUM,soixante,oltmish
826,siebzig::NUM,soixante-dix,etmish
827,achtzig::NUM,quatre-vingt,sakson
828,neunzig::NUM,quatre-vingt-dix,to'qson
829,hundert::NUM,cent,yuz
830,tausend::NUM,mille,ming
831,und::CNJ,et,va
832,oder::CNJ,ou,yo
833,stehen::V,être debout,turmoq
834,sitzen::V,être assis,o'tirmoq
835,liegen::V,être couché,yotmoq
836,hängen::V,pendre,osilmoq
837,werden::V,devenir,bo'lmoq
838,passieren::V,se passer,bo'lib o'tmoq
839,beginnen::V,commencer,boshlanmoq
840,enden::V,finir,bitmoq
841,enden::V,se terminer,bitmoq
842,wechseln::V,changer,o'zgarmoq
843,wechseln::V,alterner,o'zgarmoq
844,aufgehen[Sonne]::V,se lever,chiqmoq
845,untergehen[Sonne]::V,se coucher,botmoq
846,scheinen[Sonne]::V,briller,yaraqlamoq
847,donnern::V,tonner,gulduramoq
848,wehen::V,souffler,elpimoq
849,strömen::V,affluer,oqmoq
850,fließen::V,couler,oqmoq
851,sich drehen::V,tourner,aylanmoq
852,schwanken::V,osciller,qoqilmoq
853,schwanken::V,chanceler,qoqilmoq
854,schwingen::V,vibrer,lopillamoq
855,schwingen::V,osciller,lopillamoq
856,fallen::V,tomber,tushmoq
857,brennen::V,brûler,yonmoq
858,brennen::V,flamber,yonmoq
859,rauchen::V,fumer,tutamoq
860,regnen::V,pleuvoir,yomg'ir yog'moq
861,gefrieren::V,geler,muzlamoq
862,tauen::V,dégeler,ärimoq
863,schmelzen::V,fondre,ärimoq
864,trocknen::V,sécher,qurimoq
865,sieden::V,bouillir,qaynamoq
866,faulen::V,pourrir,chirimoq
867,faulen::V,se putréfier,chirimoq
868,verfaulen::V,pourrir,chirimoq
869,reißen::V,rompre,qayt qilmoq
870,reißen::V,se déchirer,qayt qilmoq
871,versinken::V,s'enfoncer,g'arq bo'lmoq
872,vergehen::V,passer,o'tmoq
873,erscheinen::V,apparaître,zuhur ätmoq
874,verschwinden::V,disparaître,yo'qolmoq
875,sinken::V,descendre,pasaymoq
876,sinken::V,s'abaisser,pasaymoq
877,abnehmen::V,diminuer,kamaymoq
878,zunehmen::V,augmenter,urchimoq
879,steigen::V,monter,oshmoq
880,wachsen::V,croître,o'smoq
881,glänzen::V,briller,porlamoq
882,funkeln::V,étinceler,yalt ätmoq
883,lärmen::V,faire du bruit,taraq ätmoq
884,läuten::V,sonner,jiringlamoq
885,klingeln::V,sonner,jiringlamoq
886,klirren::V,cliqueter,sharaqlamoq
887,brausen::V,mugir,vag'illamoq
888,rauschen::V,bruire,shitirlamoq
889,klingen::V,sonner,yangramoq
890,bellen::V,aboyer,hurmoq
891,heulen::V,hurler,uvlamoq
892,blasen::V,souffler,puflamoq
893,pfeifen::V,siffler,xushtak chalmoq 
894,schreien::V,crier,qiyqirmoq
895,stöhnen::V,gémir,nola qilmoq
896,zittern::V,trembler,titramoq
897,leben::V,vivre,yashamoq
898,geboren werden::V,naître,tug'ilmoq
899,atmen::V,respirer,nafas chiqarmoq
900,trinken::V,boire,ichmoq
901,essen::V,manger,emoq
902,schlucken::V,avaler,yutmoq
903,müde werden::V,se lasser,horimoq
904,müde werden::V,se fatiguer,horimoq
905,einschlafen::V,s'endormir,uxlab qolmoq
906,schlafen::V,dormir,uxlamoq
907,aufwachen::V,se réveiller,uyg'onmoq
908,aufstehen::V,se lever,qo'pmoq
909,sich erholen::V,se reposer,dam olmoq
910,sich erholen::V,se détendre,dam olmoq
911,krank werden::V,tomber malade,kasallanmoq
912,krank sein::V,être malade,betob yotmoq
913,schmerzen::V,faire mal,og'rimoq
914,husten::V,tousser,yo'talmoq
915,genesen::V,guérir,tuzalmoq
916,genesen::V,se remettre,tuzalmoq
917,sterben::V,mourir,o'lmoq
918,umkommen::V,périr,halok bo'lmoq
919,sich bewegen::V,bouger,harakat qilmoq
920,sich rühren::V,broncher,qimirlamoq
921,sich erheben::V,se lever,qo'pmoq
922,sich setzen::V,s'asseoir,o'tirmoq
923,hinfallen::V,tomber,yiqilmoq
924,laufen::V,marcher,yurmoq
925,laufen::V,aller à pied,yurmoq
926,schreiten::V,marcher,yurmoq
927,spazierengehen::V,se promener,sayr ätmoq
928,eilen::V,courir,tezlamoq
929,sich beeilen::V,se hâter,shoshmoq
930,sich beeilen::V,se dépêcher,shoshmoq
931,sausen::V,filer,chopqillamoq
932,rennen::V,courir,yugurmoq
933,springen::V,sauter,sakramoq
934,klettern::V,grimper,yuqorilamoq
935,schaukeln::V,se balancer,irg'amoq
936,kriechen::V,ramper,ämaklamoq
937,schwimmen::V,nager,suzmoq
938,tauchen::V,plonger,chu'mmoq
939,rudern::V,ramer,eshkak eshmoq
940,fahren::V,aller,haydamoq
941,fahren::V,rouler,haydamoq
942,fliegen::V,voler,uchmoq
943,gehen::V,aller,bormoq
944,weggehen::V,s'en aller,ketoq
945,abfahren::V,partir,jo'namoq
946,anhalten::V,s'arrêter,to'xtamoq
947,hineingehen::V,entrer,kirmoq
948,eintreten::V,entrer,kirmoq
949,kommen::V,venir,kelmoq
950,ankommen::V,arriver,etib kelmoq
951,zurückkommen::V,revenir,qaytib kelmoq
952,bleiben::V,rester,qolmoq
953,bleiben::V,demeurer,qolmoq
954,warten::V,attendre,poylamoq
955,erwarten::V,attendre,kutmoq
956,suchen::V,chercher,izlamoq
957,finden::V,trouver,topmoq
958,versuchen::V,essayer,chalishmoq
959,vorbereiten::V,préparer,hozirlamoq
960,lieben::V,aimer,sevmoq
961,mögen::V,aimer,ardoqlamoq
962,mögen::V,vouloir,ardoqlamoq
963,lachen::V,rire,kulmoq
964,rühren::V,toucher,ta'sirlantirmoq
965,rühren::V,attendrir,ta'sirlantirmoq
966,weinen::V,pleurer,yig'lamoq
967,schimpfen::V,gronder,koyinmoq
968,sich ärgern::V,se fâcher,g'azab qilmoq
969,sich fürchten::V,avoir peur,hurkmoq
970,fürchten::V,craindre,qo'rqmoq
971,fürchten::V,avoir peur de,qo'rqmoq
972,fliehen::V,fuir,qochmoq
973,flüchten::V,s'enfuir,qochmoq
974,sehen::V,voir,ko'rmoq
975,anschauen::V,regarder,razm solmoq
976,ansehen::V,regarder,razm qilmoq
977,hören::V,entendre,äshitmoq
978,zuhören::V,écouter,tinglamoq
979,probieren::V,goûter,tatib ko'rmoq
980,riechen::V,sentir,iskamoq
981,fühlen::V,sentir,sezmoq
982,scheinen::V,sembler,tuyilmoq
983,scheinen::V,paraître,tuyilmoq
984,zu sehen sein::V,se voir,ko'rinmoq
985,zu sehen sein::V,être visible,ko'rinmoq
986,vernehmen::V,entendre,äshitmoq
987,vernehmen::V,percevoir,äshitmoq
988,frieren::V,avoir froid,sovuq qotmoq
989,tun::V,faire,ätmoq
990,können::V,savoir,-a olmoq
991,können::V,savoir,-y olmoq
992,können::V,pouvoir,-a olmoq
993,können::V,pouvoir,-y olmoq
994,wollen::V,vouloir,istamoq
995,anfangen::V,commencer,boshlamoq
996,beenden::V,finir,bitirmoq
997,beenden::V,terminer,bitirmoq
998,aufhören::V,cesser,tinmoq
999,aufhören::V,arrêter,tinmoq
1000,gelingen::V,réussir,muvaffaqiyat qozonmoq
1001,geraten::V,réussir,bo'lmoq
1002,öffnen::V,ouvrir,ochmoq
1003,schließen::V,fermer,yopmoq
1004,stellen::V,poser,qo'ymoq
1005,stellen::V,mettre,qo'ymoq
1006,setzen::V,placer,o'tqazmoq
1007,legen::V,placer,yotqizmoq
1008,berühren::V,toucher,tegmoq
1009,verbinden::V,lier,ulamoq
1010,bedecken::V,couvrir,bekitmoq
1011,aufhängen::V,accrocher,ildirmoq
1012,anzünden::V,allumer,yondirmoq
1013,aufheben::V,ramasser,ko'tarmoq
1014,zurücklassen::V,laisser,ayrilmoq
1015,verlieren::V,perdre,yo'qotmoq
1016,fallen lassen::V,lâcher,tushirmoq
1017,fallen lassen::V,laisser tomber,tushirmoq
1018,machen::V,faire,qilmoq
1019,herstellen::V,produire,chiqarmoq
1020,herstellen::V,fabriquer,chiqarmoq
1021,bauen::V,bâtir,solmoq
1022,bauen::V,construire,solmoq
1023,reparieren::V,réparer,tuzatmoq
1024,verbessern::V,améliorer,isloh qilmoq
1025,ändern::V,changer,o'zgartirmoq
1026,ändern::V,modifier,o'zgartirmoq
1027,graben::V,creuser,qazimoq
1028,beugen::V,plier,bukmoq
1029,beugen::V,ployer,bukmoq
1030,biegen::V,courber,bukmoq
1031,drehen::V,tordre,aylantirmoq
1032,drehen::V,tourner,aylantirmoq
1033,wenden::V,retourner,burmoq
1034,umdrehen::V,tourner,ag'darmoq
1035,heben::V,soulever,yuksaltirmoq
1036,hochheben::V,lever,ko'tarmoq
1037,ergreifen::V,saisir,tutamlamoq
1038,ergreifen::V,prendre,tutamlamoq
1039,halten::V,tenir,tutmoq
1040,drücken::V,presser,bosmoq
1041,schieben::V,pousser,surmoq
1042,kratzen::V,gratter,qashimoq
1043,kratzen::V,égratigner,qashimoq
1044,lecken::V,lécher,mijimoq
1045,beißen::V,mordre,tishlamoq
1046,abreißen::V,arracher,emirmoq
1047,abschneiden::V,couper,cho'rt kesmoq
1048,binden::V,lier,bog'lamoq
1049,binden::V,attacher,bog'lamoq
1050,stecken::V,enfoncer,suqmoq
1051,brechen::V,rompre,sindirmoq
1052,klopfen::V,frapper,dukurlamoq
1053,hauen::V,frapper,urmoq
1054,kleben::V,coller,yopishtirmoq
1055,reiben::V,frotter,surkamoq
1056,streichen::V,empâter,surkamoq
1057,schleifen::V,affiler,qayramoq
1058,schleifen::V,aiguiser,qayramoq
1059,schneiden::V,couper,kesmoq
1060,schneiden::V,trancher,kesmoq
1061,rütteln::V,cahoter,chayqamoq
1062,schütteln::V,secouer,chayqamoq
1063,schwenken::V,agiter,chayqatmoq
1064,schütten::V,verser,quymoq
1065,füllen::V,remplir,to'ldirmoq
1066,einwickeln::V,envelopper,chulg'amoq
1067,tragen::V,porter,tashimoq
1068,schleppen::V,traîner,sudramoq
1069,ziehen::V,tirer,tortmoq
1070,aufbewahren::V,garder,tutmoq
1071,aufbewahren::V,conserver,tutmoq
1072,werfen::V,jeter,tashlamoq
1073,werfen::V,lancer,tashlamoq
1074,fangen::V,attraper,tutmoq
1075,packen::V,agripper,opqochmoq
1076,verstecken::V,cacher,yashirmoq
1077,teilen::V,diviser,bo'lmoq
1078,schicken::V,envoyer,yubormoq
1079,bringen::V,apporter,keltirmoq
1080,hinzufügen::V,ajouter,tirkamoq
1081,bekommen::V,obtenir,olmoq
1082,erhalten::V,recevoir,olmoq
1083,nehmen::V,prendre,olmoq
1084,wählen::V,choisir,saylamoq
1085,auswählen::V,choisir,saylamoq
1086,auswählen::V,sélectionner,saylamoq
1087,bewahren::V,préserver,saqlamoq
1088,behindern::V,gêner,xalal bermoq
1089,verderben::V,gâter,xazon qilmoq
1090,verderben::V,corrompre,xazon qilmoq
1091,beschädigen::V,endommager,buzmoq
1092,zerbrechen::V,casser,sindirmoq
1093,zerreißen::V,déchirer,yirtmoq
1094,zerstören::V,détruire,vayron qilmoq
1095,verbrennen::V,brûler,kuydirmoq
1096,geben::V,donner,bermoq
1097,reichen::V,tendre,bermoq
1098,schenken::V,offrir,sovg'a qilmoq
1099,versprechen::V,promettre,va'da bermoq
1100,wünschen::V,souhaiter,orziqmoq
1101,loben::V,louer,maqtamoq
1102,küssen::V,embrasser,o'pmoq
1103,wiegen::V,bercer,tebratmoq
1104,zudecken::V,couvrir,yopmoq
1105,wecken::V,éveiller,uyg'otmoq
1106,wecken::V,réveiller,uyg'otmoq
1107,zeigen::V,montrer,ko'rsatmoq
1108,zeigen::V,faire voir,ko'rsatmoq
1109,führen::V,guider,boshlik bo'lmoq
1110,lehren::V,apprendre,o'rgatmoq
1111,unterrichten::V,instruire,dars bermoq
1112,aufziehen::V,élever,o'stirmoq
1113,leiten::V,diriger,boshqarmoq
1114,leiten::V,conduire,boshqarmoq
1115,antreiben::V,pousser,shoshiltirmoq
1116,lassen::V,faire,ruxsat bermoq
1117,einladen::V,inviter,taklif kilmoq
1118,vereinigen::V,unir,qo'shmoq
1119,vereinigen::V,réunir,qo'shmoq
1120,besuchen::V,visiter,mehmonga bormoq
1121,besuchen::V,aller voir,mehmonga bormoq
1122,treffen::V,rencontrer,duchor bo'lmoq
1123,sich versammeln::V,s'assembler,to'planmoq
1124,spielen::V,jouer,o'ynamoq
1125,singen::V,chanter,yalla qilmoq
1126,tanzen::V,danser,raqs qilmoq
1127,sich trennen::V,se séparer,yakkalanmoq
1128,verlassen::V,quitter,qoldirmoq
1129,retten::V,sauver,qutqazmoq
1130,bewachen::V,garder,qo'rimoq
1131,schützen::V,protéger,yoniga olmoq
1132,verteidigen::V,défendre,yoqlamoq
1133,sich schlagen::V,se taper,yoqalashmoq
1134,schießen::V,tirer,otmoq
1135,siegen::V,vaincre,engmoq
1136,ärgern::V,agacer,jahl chiqarmoq
1137,schlagen::V,battre,urmoq
1138,schlagen::V,frapper,urmoq
1139,treten::V,botter,tepmoq
1140,treten::V,donner un coup de pied à,tepmoq
1141,stechen::V,piquer,qadamoq
1142,stoßen::V,heurter,turtmoq
1143,stehlen::V,voler,o'g'rilamoq
1144,stören::V,gêner,tebratmoq
1145,stören::V,déranger,tebratmoq
1146,belästigen::V,molester,g'ashini keltirmoq
1147,belästigen::V,importuner,g'ashini keltirmoq
1148,verbergen::V,cacher,berkitmoq
1149,verbergen::V,dissimuler,berkitmoq
1150,täuschen::V,abuser,aldamoq
1151,täuschen::V,tromper,aldamoq
1152,betrügen::V,duper,tirriq qilmoq
1153,betrügen::V,frauder,tirriq qilmoq
1154,töten::V,tuer,o'ldirmoq
1155,wohnen::V,habiter,istiqomat qilmoq
1156,wohnen::V,demeurer,istiqomat qilmoq
1157,arbeiten::V,travailler,ishlamoq
1158,sammeln::V,collectionner,yig'moq
1159,pflücken::V,cueillir,termoq
1160,jagen::V,chasser,ov qilmoq
1161,fischen::V,pêcher,baliq ovlamoq
1162,fassen::V,capturer,ilinmoq
1163,hüten::V,garder,boqtirmoq
1164,treiben::V,mener,haydamoq
1165,anbinden::V,attacher,bog'lamoq
1166,füttern::V,faire manger,edirmoq
1167,melken::V,traire,sog'moq
1168,hacken::V,fendre,chopmoq
1169,gießen::V,arroser,oqizmoq
1170,reifen::V,mûrir,qizarmoq
1171,zubereiten::V,préparer,pishirmoq
1172,kochen::V,cuire,qaynatmoq
1173,backen::V,cuire,yopmoq
1174,braten::V,rôtir,qovurmoq
1175,umrühren::V,remuer,atalamoq
1176,stricken::V,tricoter,to'qimoq
1177,nähen::V,coudre,tikmoq
1178,färben::V,teindre,bo'yoqlamoq
1179,reinigen::V,nettoyer,tozalamoq
1180,waschen::V,laver,yuvmoq
1181,abwischen::V,essuyer,surkamoq
1182,spülen::V,rincer,chaymoq
1183,fegen::V,balayer,cho'tkalamoq
1184,kehren::V,balayer,supurmoq
1185,baden::V,se baigner,cho'milmoq
1186,sich waschen::V,se laver,yuvinmoq
1187,ausziehen::V,ôter,echintirmoq
1188,ausziehen::V,enlever,echintirmoq
1189,anziehen::V,mettre,kiymoq
1190,sich anziehen::V,s'habiller,kiyinmoq
1191,kämmen::V,peigner,taramoq
1192,schmücken::V,orner,yasatmoq
1193,schmücken::V,décorer,yasatmoq
1194,sagen::V,dire,aytmoq
1195,sprechen::V,parler,so'zlamoq
1196,reden::V,parler,gapirmoq
1197,sich unterhalten::V,bavarder,suhbatlashmoq
1198,sich unterhalten::V,s'entretenir,suhbatlashmoq
1199,fragen::V,demander,so'ramoq
1200,bitten::V,prier,iltimos qilmoq
1201,erzählen::V,raconter,aytib bermoq
1202,mitteilen::V,communiquer,bildirmoq
1203,nennen::V,nommer,atamoq
1204,nennen::V,appeler,atamoq
1205,rufen::V,appeler,chaqirmoq
1206,prahlen::V,se vanter,gerdaymoq
1207,übersetzen::V,traduire,tarjima qilmoq
1208,denken::V,penser,o'ylamoq
1209,glauben::V,croire,ishonmoq
1210,bemerken::V,remarquer,payqamoq
1211,bemerken::V,apercevoir,payqamoq
1212,erkennen::V,reconnaître,tanimoq
1213,begreifen::V,concevoir,tushunmoq
1214,verstehen::V,entendre,anglamoq
1215,verstehen::V,comprendre,anglamoq
1216,lernen::V,apprendre,o'qimoq
1217,wissen::V,savoir,bilmoq
1218,sich erinnern an::V,se souvenir de,äsni tanimoq
1219,vergessen::V,oublier,unutmoq
1220,messen::V,mesurer,o'lchamoq
1221,zählen::V,compter,raqamlamoq
1222,rechnen::V,calculer,cho'tlamoq
1223,lesen::V,lire,o'qimoq
1224,malen::V,peindre,rasm solmoq
1225,zeichnen::V,dessiner,chizmoq
1226,schreiben::V,écrire,yozmoq
1227,besitzen::V,posséder,ägalamoq
1228,kaufen::V,acheter,olmoq
1229,verkaufen::V,vendre,sotmoq
1230,bezahlen::V,payer,to'lamoq
1231,zahlen::V,payer,to'lamoq
1232,beherrschen::V,dominer,ägalamoq
1233,beherrschen::V,maîtriser,ägalamoq
1234,ertragen::V,tolérer,chidamoq
1235,ertragen::V,supporter,chidamoq
