,Concept_ID,he,lbe
739,oben::ADV,מעל,ялув
740,oben::ADV,למעלה,ялув
741,hinauf::ADV,למעלה,лавай
742,überall::ADV,בכל מקום,гьариий
743,überall::ADV,בכל מקום,хьу-хьуний
744,überall::ADV,בכל מקום,гьарца кӏанай
745,nicht::ADV,לא,къа-
746,ein wenig::ADV,קצת,чанни
747,ein wenig::ADV,קצת,ца чансса
748,kaum::ADV,בקשי,дахьа
749,sehr::ADV,מאוד,оьну
750,sehr::ADV,מאוד,гужну
751,sehr::ADV,מאוד,хъинну
752,so::ADV,כך,укукн
753,so::ADV,ככה,укукн
754,noch::ADV,עוד,гьала
755,noch::ADV,עוד,уттигу
756,noch::ADV,עוד,цакьинва
757,noch::ADV,עוד,ттигу-шилагу
758,noch::ADV,עדין,гьала
759,noch::ADV,עדין,уттигу
760,noch::ADV,עדין,цакьинва
761,noch::ADV,עדין,ттигу-шилагу
762,nur::ADV,רק,анжагь
763,schon::ADV,כבר,
764,wieder::ADV,שוב,цӏуницӏа
765,vergebens::ADV,לריק,аьдада
766,vergebens::ADV,לריק,нахӏакь
767,vergebens::ADV,לשוא,аьдада
768,vergebens::ADV,לשוא,нахӏакь
769,vor::PRP,מול,хьхьичӏ
770,hinter::PRP,מאחורי,махъ
771,unter::PRP,מתחת,лув
772,durch::PRP,דרך,-х
773,neben::PRP,ליד,чӏарав
774,neben::PRP,על-יד,чӏарав
775,zwischen::PRP,בין,дянив
776,wegen::PRP,בשל,цӏаний
777,wegen::PRP,בגלל,цӏаний
778,dies::PRN,זה,ва
779,das::PRN,זה,та
780,das::PRN,זה,кӏа
781,das::PRN,זה,га
782,alles::PRN,הכל,щала
783,ich::PRN,אני,на
784,du::PRN,את,ина
785,du::PRN,אתה,ина
786,er::PRN,הוא,му
787,wir::PRN,אנחנו,жу
788,ihr::PRN,לה,зу
789,sie::PRN,הם,
790,was::FPRN,מה,ци
791,wer::FPRN,מי,цу
792,wo::FADV,איפה,чув
793,wohin::FADV,לאן,чун
794,wie::FADV,איך,цукун
795,warum::FADV,למה,цан
796,wieviel::FNUM,כמה,циксса
797,eins::NUM,אחד,ца
798,zwei::NUM,שתים,кӏива
799,drei::NUM,שלושה,шамма
800,vier::NUM,ארבעה,мукьа
801,vier::NUM,ארבעה,мукьва
802,fünf::NUM,חמשה,ххюва
803,sechs::NUM,ששה,ряхва
804,sieben::NUM,שבעה,арула
805,acht::NUM,שמונה,мяйва
806,neun::NUM,תשעה,урчӏва
807,zehn::NUM,עשרה,ацӏва
808,elf::NUM,אחת עשרה,ацӏния цава
809,zwölf::NUM,שתים עשרה,ацӏиия кӏива
810,zwanzig::NUM,עשרים,кьува
811,dreißig::NUM,שלושים,зувира
812,vierzig::NUM,ארבעים,мукьцӏала
813,fünfzig::NUM,חמשים,ххюцӏала
814,sechzig::NUM,ששים,ряхцӏала
815,siebzig::NUM,שבעים,
816,achtzig::NUM,שמונים,мяйцӏала
817,neunzig::NUM,תשעים,урчӏцӏала
818,hundert::NUM,מאה,ттурш
819,hundert::NUM,מאה,ттуршва
820,tausend::NUM,אלף,азарва
821,und::CNJ,ו,-гу
822,oder::CNJ,או,я
823,oder::CNJ,או,ягу
824,stehen::V,עמד,ацӏан
825,sitzen::V,ישב,щяивкӏун икӏан
826,liegen::V,שכב,утту нвхьуну икӏан
827,hängen::V,היה תלוי,зурчӏай тӏун
828,werden::V,הפך ל,хьун
829,passieren::V,קרה,хьун
830,beginnen::V,התחיל,дайдишин
831,beginnen::V,התחיל,дайдирхьуну дикӏан
832,enden::V,הסתים,къуртал дан
833,wechseln::V,השתנה,даххана хьун
834,wechseln::V,השתנה,даххана дуллан
835,aufgehen[Sonne]::V,זרח,буклай бур
836,untergehen[Sonne]::V,שקע,лаглай бур
837,scheinen[Sonne]::V,בהק,битан
838,scheinen[Sonne]::V,בהק,чани буллан
839,donnern::V,רעם,тӏий бур
840,wehen::V,נשב,бишлай бур
841,strömen::V,זרם,экьинан
842,fließen::V,זרם,экьинан
843,sich drehen::V,הסתובב,гьанан
844,schwanken::V,התנודד,хъюлчу тӏун
845,schwanken::V,התנודד,хӏуркку тӏун
846,schwingen::V,התנענע,хъюлчай тӏун
847,schwingen::V,התנענע,хъюлчу тӏун
848,fallen::V,נפל,багьлан
849,brennen::V,בער,ччучлан
850,rauchen::V,עשן,пуркӏу тӏун
851,regnen::V,ירד גשם,лачӏун
852,regnen::V,ירד גשם,лачIлай дур
853,gefrieren::V,קפא,микӏ лачӏун
854,tauen::V,נמס,баслан
855,schmelzen::V,התיך,баслан
856,trocknen::V,התיבש,кьакьан
857,sieden::V,רתח,щаран
858,faulen::V,רקב,аьллан
859,verfaulen::V,רקב,аьллан
860,verfaulen::V,רקב,аьян
861,reißen::V,נקרע,ххя дукан
862,versinken::V,טבע,оькьлан
863,versinken::V,טבע,оькьан
864,vergehen::V,עבר,лялиян
865,erscheinen::V,נגלה,буккан
866,erscheinen::V,נגלה,загьир хьун
867,erscheinen::V,הופיע,буккан
868,erscheinen::V,הופיע,загьир хьун
869,verschwinden::V,נעלם,бат хьун
870,verschwinden::V,נעלם,акъа хьун
871,sinken::V,ירד,чахь учин
872,abnehmen::V,הפחית,чан хьун
873,abnehmen::V,הפחית,ссуссукьу хьун
874,zunehmen::V,רבה,гьарза хьун
875,steigen::V,עלה,гьаз хьун
876,wachsen::V,גדל,ххяххан
877,glänzen::V,נצץ,цӏай буккан
878,glänzen::V,בהק,цӏай буккан
879,funkeln::V,נצנץ,цӏай-цӏай тӏун
880,lärmen::V,רעש,чӏу буллан
881,lärmen::V,רעש,аьлагъужа буллан
882,läuten::V,צלצל,занг ришлан
883,läuten::V,צלצל,занг дуллан
884,klingeln::V,צלצל,занг ришлан
885,klingeln::V,צלצל,занг дуллан
886,klirren::V,קרקש,
887,brausen::V,געש,никъащилан
888,rauschen::V,רשרש,щурщур тӏун
889,klingen::V,נשמע,чӏу буклан
890,bellen::V,נבח,хӏап тӏун
891,heulen::V,ילל,
892,blasen::V,נשף,уф тӏун
893,pfeifen::V,שרק,щютӏа тӏун
894,schreien::V,צעק,чӏу бан
895,stöhnen::V,נאנק,угь-къак тӏун
896,zittern::V,רעד,зурзу чин
897,zittern::V,רעד,зурзу тӏун
898,leben::V,חי,ялапар хъанан
899,geboren werden::V,נולד,ан
900,atmen::V,נשם,ссихӏ ласлан
901,atmen::V,נשם,ссихӏ бигьлан
902,trinken::V,שתה,хӏачӏан
903,trinken::V,שתה,хӏачӏлан
904,essen::V,אכל,канан
905,schlucken::V,בלע,кьюлтӏа тӏун
906,müde werden::V,התעיף,аьхчӏин
907,einschlafen::V,נרדם,шанан икӏан
908,schlafen::V,ישן,шанан
909,aufwachen::V,התעורר,чантӏ учин
910,aufstehen::V,קם,бизан
911,sich erholen::V,נפש,бигьалаган
912,krank werden::V,חלה,къашай хьун
913,krank sein::V,היה חולה,къашай хъанан
914,krank sein::V,היה חולה,къашавай икӏан
915,schmerzen::V,כאב,цӏун
916,husten::V,השתעל,хъугьу чин
917,husten::V,השתעל,хъугьу тӏун
918,genesen::V,הבריא,хъин хьун
919,genesen::V,הבריא,сагъ лаган
920,sterben::V,מת,ивчӏан
921,umkommen::V,נספה,лиллан
922,umkommen::V,נספה,литӏлан
923,umkommen::V,נספה,ажал биян
924,umkommen::V,נספה,личӏи хьун
925,umkommen::V,נספה,иакьлу хьун
926,umkommen::V,נספה,ахир жан хъанан
927,umkommen::V,נספה,рухӏирачӏа икӏан
928,sich bewegen::V,נע,сукку хьун
929,sich rühren::V,זז,сукку хьун
930,sich erheben::V,קם,бизан
931,sich setzen::V,התישב,щяикӏан
932,sich setzen::V,התישב,щябикӏан
933,hinfallen::V,נפל,багьан
934,laufen::V,הלך ברגל,занан
935,schreiten::V,פסע,ша ласлан
936,spazierengehen::V,טיל,сайр буллан
937,eilen::V,אץ,анавар буккан
938,eilen::V,מהר,анавар буккан
939,sich beeilen::V,מהר,анавар буккан
940,sausen::V,אץ,никъа щилан
941,sausen::V,אץ,никъа щун
942,rennen::V,רץ,лечлан
943,springen::V,קפץ,тӏанкӏ дан
944,klettern::V,טפס,лахълан
945,schaukeln::V,התנדנד,гьайжак бигьлан
946,kriechen::V,זחל,ххярк тӏун
947,schwimmen::V,שחה,гьузун
948,tauchen::V,צלל,лултту уккан
949,rudern::V,חתר,бяхлан
950,rudern::V,חתר,батӏлан
951,rudern::V,חתר,ххялаххи дуклан
952,fahren::V,נסע,гьан
953,fliegen::V,עף,лехлан
954,gehen::V,הלך,нан
955,weggehen::V,עזב,ялагьан
956,abfahren::V,יצא,гьан
957,anhalten::V,עצר,бацӏан
958,hineingehen::V,נכנס,буххан
959,eintreten::V,נכנס,буххан
960,kommen::V,בא,учӏан
961,ankommen::V,הגיע,биян
962,ankommen::V,הגיע,бучӏан
963,zurückkommen::V,שב,зана хъун
964,zurückkommen::V,שב,зана бикӏан
965,zurückkommen::V,חזר,зана хъун
966,zurückkommen::V,חזר,зана бикӏан
967,bleiben::V,נשאר,личӏан
968,warten::V,חכה,ялугьлан
969,warten::V,המתין,ялугьлан
970,erwarten::V,צפה,ялугьлан
971,suchen::V,חפש,луглан
972,finden::V,מצא,лякъин
973,versuchen::V,נסה,ххал буллан
974,vorbereiten::V,הכין,хӏадур бан
975,lieben::V,אהב,эшкьи хьуиу бикӏан
976,mögen::V,אהב,ххиран бикӏан
977,lachen::V,צחק,хъян
978,rühren::V,נגע ללב,
979,weinen::V,בכה,аьтӏун
980,schimpfen::V,גער,дяъван
981,schimpfen::V,גער,ссугайи агьан
982,sich ärgern::V,זעם,ссибизлан
983,sich ärgern::V,כעס,ссибизлан
984,sich fürchten::V,פחד,ингъауслан
985,sich fürchten::V,חשש,ингъауслан
986,fürchten::V,פחד מ,хӏучӏ тӏун
987,fürchten::V,חשש מ,хӏучӏ тӏун
988,fliehen::V,ברח,ака бан
989,flüchten::V,נמלט,лихъан
990,sehen::V,ראה,чӏалан
991,anschauen::V,הביט,урган
992,ansehen::V,התבונן,буруглан
993,hören::V,שמע,баллан
994,zuhören::V,הקשיב,вичӏи дихьлан
995,probieren::V,נסה,тӏин ххал буллан
996,riechen::V,הריח,ссунтӏа тӏун
997,fühlen::V,חש,дакӏнил буслан
998,scheinen::V,נדמה,ххан
999,scheinen::V,נדמה,бизан
1000,scheinen::V,נדמה,ххан бикӏлай бикӏан
1001,zu sehen sein::V,נראה,
1002,vernehmen::V,נודע ל,баян
1003,frieren::V,קר ל,лигьулул хъанан
1004,tun::V,פעל,бан
1005,können::V,יכל,хьун
1006,wollen::V,רצה,
1007,anfangen::V,התחיל,дайдишин
1008,beenden::V,גמר,къуртал бан
1009,aufhören::V,סים,кьабагьан
1010,gelingen::V,הצליח,бюхъан
1011,geraten::V,עלה,
1012,öffnen::V,פתח,тӏитӏин
1013,schließen::V,סגר,лакьин
1014,stellen::V,העמיד,дацӏан дан
1015,stellen::V,העמיד,бишин
1016,setzen::V,הושיב,щяитан
1017,legen::V,שם,бишин
1018,berühren::V,נגע,ка щун
1019,verbinden::V,קשר,бахӏин
1020,verbinden::V,קשר,дахӏин
1021,bedecken::V,כסה,ялтту бущин
1022,bedecken::V,כסה,ялтту бакьин
1023,aufhängen::V,תלה,лахъан
1024,anzünden::V,הצית,лахъан
1025,aufheben::V,אסף,гьаз бан
1026,zurücklassen::V,השאיר,кьаитан
1027,zurücklassen::V,השאיר,битан
1028,verlieren::V,אבד,дакъа дан
1029,fallen lassen::V,שמט,рутан
1030,fallen lassen::V,הפיל,рутан
1031,machen::V,עשה,дан
1032,herstellen::V,יצר,яраг ишла бувиу бан
1033,bauen::V,בנה,дан
1034,reparieren::V,תקן,дакьин дан
1035,verbessern::V,שפר,ххуй дан
1036,ändern::V,שנה,баххана бан
1037,graben::V,חפר,дуклан
1038,beugen::V,כפף,лахӏан бан
1039,beugen::V,כפף,кьус бикӏан
1040,biegen::V,כופף,баччин
1041,biegen::V,כופף,лахӏан бан
1042,drehen::V,סובב,гьанан
1043,wenden::V,הפך,кӏура баен бан
1044,umdrehen::V,סובב,кӏура баен бан
1045,heben::V,הרים,гьаз бан
1046,hochheben::V,הרים,гьаз бан
1047,ergreifen::V,אחז,хъап дан
1048,ergreifen::V,אחז,хъап увиу угьан
1049,halten::V,החזיק,бугьлан
1050,drücken::V,לחץ,кьюч бигьлан
1051,schieben::V,הזיז,щун
1052,kratzen::V,שרט,
1053,kratzen::V,שפשף,
1054,lecken::V,לקק,ланцӏа тӏун
1055,beißen::V,נשך,хъапа тӏун
1056,beißen::V,נשך,кьацӏа тӏун
1057,abreißen::V,קרע,буцан
1058,abschneiden::V,חתך,бухъан
1059,abschneiden::V,חתך,кьукьин
1060,binden::V,קשר,бахӏин
1061,binden::V,קשר,дахӏин
1062,stecken::V,תקע,
1063,brechen::V,שבר,гъагъан
1064,klopfen::V,נקש,кьутӏа тӏун
1065,hauen::V,הכה,рищун
1066,kleben::V,הדביק,лачӏун буллан
1067,reiben::V,שפשף,ссуку буллан
1068,streichen::V,מרח,дугъан
1069,streichen::V,מרח,аьгъу дан
1070,schleifen::V,השחיז,
1071,schneiden::V,גזר,духълан
1072,schneiden::V,גזר,кьукьлан
1073,rütteln::V,נענע,
1074,schütteln::V,נער,хъюлчу буллан
1075,schwenken::V,נופף,палцӏ дуллан
1076,schwenken::V,טלטל,палцӏ дуллан
1077,schütten::V,שפך,рутӏин
1078,füllen::V,מלא,буцӏин бан
1079,einwickeln::V,עטף,кай-кай бан
1080,tragen::V,נשא,ларсун занан
1081,tragen::V,נשא,ларсун ачин
1082,schleppen::V,סחב,ххилан
1083,ziehen::V,משך,
1084,aufbewahren::V,שמר,ядан
1085,aufbewahren::V,שמר,ядуллан
1086,werfen::V,זרק,личин
1087,fangen::V,תפס,бугьан
1088,fangen::V,תפס,бугьлан
1089,packen::V,אחז,
1090,verstecken::V,החביא,ладитан
1091,verstecken::V,החביא,кьюлтӏ дан
1092,verstecken::V,החביא,дахьлаган дан
1093,teilen::V,חלק,бачӏин
1094,teilen::V,חלק,бутӏа бан
1095,schicken::V,שלח,тӏайла буккан
1096,bringen::V,הביא,диян дан
1097,hinzufügen::V,הוסיף,ххи бан
1098,bekommen::V,תפס,ласун
1099,erhalten::V,קבל,ласун
1100,nehmen::V,אחז,ласун
1101,wählen::V,בחר,бувчӏин
1102,auswählen::V,בחר ב,бувчӏин
1103,auswählen::V,בחר ב,язи бугьан
1104,bewahren::V,קים,ядан
1105,behindern::V,מנע,дайщишруду дуллан
1106,verderben::V,מנע,зия дан
1107,beschädigen::V,הזיק,зарал буллан
1108,zerbrechen::V,נשבר,гьагъан
1109,zerbrechen::V,נשבר,гьагъан бан
1110,zerreißen::V,קרע,ххяхха дуккан
1111,zerstören::V,הרס,лекьан дан
1112,zerstören::V,השמיד,лекьан дан
1113,verbrennen::V,שרף,ччуччин
1114,geben::V,נתן,дулун
1115,reichen::V,העביר,дулун
1116,schenken::V,נתן במתנה,пишкаш дан
1117,schenken::V,נתן במתנה,багъишла дан
1118,schenken::V,נתן במתנה,ихӏсандалун дуллун
1119,versprechen::V,הבטיח,банна чин
1120,wünschen::V,אחל,
1121,loben::V,שבח,цӏа дан
1122,küssen::V,נשק,ппай тӏун
1123,wiegen::V,נדנד,гьуркку тӏун
1124,wiegen::V,נדנד,гьуркку буллан
1125,wiegen::V,נדנד,гьуркку бан
1126,zudecken::V,כסה,
1127,wecken::V,עורר,чантӏ учин ан
1128,zeigen::V,הראה,ккаккан бан
1129,führen::V,הביא,буцин
1130,führen::V,הוביל,буцин
1131,lehren::V,למד,лахьхьин бан
1132,lehren::V,למד,лахьхьин буллан
1133,unterrichten::V,למד,дарс дишаван
1134,aufziehen::V,רומם,хъуна ан
1135,aufziehen::V,רומם,тарбия ан
1136,leiten::V,נהל,каялувшиву дан
1137,antreiben::V,המרץ,
1138,lassen::V,נתן,
1139,einladen::V,הזמין,хъамалу оьвчин
1140,vereinigen::V,אחד,ца бан
1141,vereinigen::V,לכד,ца бан
1142,besuchen::V,בקר,ялун уххан
1143,treffen::V,פגש,хьуна бакьин
1144,sich versammeln::V,התאסף,батӏин
1145,spielen::V,שחק,тӏуркӏу тӏун
1146,singen::V,שר,балай тӏун
1147,tanzen::V,רקד,къавтӏун
1148,sich trennen::V,נפרד,ппив хьун
1149,verlassen::V,עזב,увккун гьан
1150,retten::V,הציל,ххассал бан
1151,bewachen::V,שמר,къарал бан
1152,schützen::V,אבטח,ябан
1153,verteidigen::V,הגן,буруччин
1154,sich schlagen::V,התכתש,биян
1155,schießen::V,ירה,битлан
1156,siegen::V,גבר,ххув хьун
1157,siegen::V,גבר,ххувшаву ласун
1158,siegen::V,נצח,ххув хьун
1159,siegen::V,נצח,ххувшаву ласун
1160,ärgern::V,עצבן,ссибизан уллан
1161,schlagen::V,הכה,рищун
1162,schlagen::V,הלקה,рищун
1163,treten::V,בעט,
1164,stechen::V,דקר,кьутӏин
1165,stoßen::V,דחק,щун
1166,stehlen::V,גנב,дацин
1167,stören::V,קטע,кьючин
1168,stören::V,הפריע,кьючин
1169,belästigen::V,הציק,бизар уллан
1170,belästigen::V,הטריד,бизар уллан
1171,verbergen::V,הצניע,лабитан
1172,verbergen::V,הצניע,кӏучӏ бан
1173,täuschen::V,שגע,хъяврин ан
1174,betrügen::V,הונה,аьикьин ан
1175,töten::V,הרג,ивчӏан
1176,wohnen::V,גר,оьрму бутлан
1177,arbeiten::V,עבד,зун
1178,sammeln::V,אסף,ттихӏин
1179,sammeln::V,אסף,вив дишин
1180,pflücken::V,קטף,риттун
1181,jagen::V,צד,авли занан
1182,fischen::V,דג,чавахъру бугьлан
1183,fassen::V,תפס,бугьан
1184,hüten::V,רעה,урттуйн бакьлан
1185,treiben::V,הוציא,дачин дуллан
1186,treiben::V,הוציא,лихъан буллан
1187,anbinden::V,קשר,бахӏин
1188,füttern::V,הלעיט,канаки буллан
1189,melken::V,חלב,ттизин
1190,hacken::V,קצץ,мюрш буллан
1191,hacken::V,קצץ,мюрш бан
1192,gießen::V,השקה,щин дишин
1193,reifen::V,בשל,диян
1194,zubereiten::V,הכין,хӏадур дан
1195,zubereiten::V,הכין,хӏадур бан
1196,kochen::V,בשל,шашан
1197,kochen::V,בשל,шашан дуллан
1198,backen::V,אפה,бишлан
1199,backen::V,אפה,шахьлан
1200,braten::V,צלה,цӏарайх дуллан
1201,braten::V,טגן,цӏарайх дуллан
1202,umrühren::V,ערבב,хӏала бан
1203,stricken::V,סרג,щащлан
1204,stricken::V,סרג,щащан
1205,nähen::V,תפר,дуруххан
1206,färben::V,צבע,ранг щун
1207,reinigen::V,נקה,марцӏ бан
1208,waschen::V,רחץ,шюшин
1209,waschen::V,כבס,шюшин
1210,abwischen::V,נגב,лишин
1211,spülen::V,שטף,вилаган
1212,fegen::V,טאטא,башин
1213,kehren::V,טאטא,бахьлан
1214,baden::V,טבל,щинавун учӏлан
1215,baden::V,שחה,щинавун учӏлан
1216,sich waschen::V,התרחץ,диссун
1217,sich waschen::V,התרחץ,лажин диссун
1218,sich waschen::V,התרחץ,лажин дислан
1219,sich waschen::V,התרחץ,биссун
1220,sich waschen::V,התרחץ,чурх бислан
1221,ausziehen::V,הוריד,ликкан
1222,anziehen::V,לבש,лаххан
1223,sich anziehen::V,התלבש,янна лаххан
1224,kämmen::V,סרק,ттарал дуккан
1225,schmücken::V,קשט,чӏюлу бан
1226,sagen::V,אמר,учин
1227,sprechen::V,דבר,гъалгъа тӏун
1228,reden::V,דבר,гъалгъа тӏун
1229,sich unterhalten::V,שוחח,гъалгъа тӏун
1230,fragen::V,שאל,цӏуххин
1231,bitten::V,בקש,тавакъю буллан
1232,erzählen::V,ספר,хавар бусан
1233,mitteilen::V,מסר,баян бан
1234,mitteilen::V,מסר,хавар бан
1235,mitteilen::V,הודיע,баян бан
1236,mitteilen::V,הודיע,хавар бан
1237,nennen::V,קרא בשם,цӏа дизан
1238,rufen::V,גיס,оьвтӏун
1239,rufen::V,הזמין לבוא,оьвтӏун
1240,prahlen::V,התרברב,цӏа дуллан
1241,übersetzen::V,תרגם,таржума бан
1242,denken::V,חשב,пикри буллан
1243,glauben::V,האמין,вих хьун
1244,bemerken::V,הבחין,хӏисав хъун
1245,erkennen::V,זהה,увчӏин
1246,begreifen::V,קלט,бувчӏин
1247,begreifen::V,הבין,бувчӏин
1248,verstehen::V,הבין,
1249,lernen::V,למד,лахьлан
1250,lernen::V,למד,лахьхьин
1251,wissen::V,ידע,кӏулну бикӏан
1252,wissen::V,ידע,хавар бикӏан
1253,sich erinnern an::V,זכר,дакӏнин бутан
1254,vergessen::V,שכח,хъама битан
1255,messen::V,מדד,дуцин дуллан
1256,messen::V,מדד,дуцин дан
1257,zählen::V,ספר,дуккин
1258,rechnen::V,חשב,хӏисав дан
1259,lesen::V,קרא,ккалан
1260,malen::V,ציר,сурат дуллан
1261,zeichnen::V,שרטט,сурат дуллан
1262,schreiben::V,כתב,чичин
1263,schreiben::V,כתב,чичлан
1264,besitzen::V,היה בעל של,дуну икӏан
1265,besitzen::V,היה בעל של,дуну дикӏан
1266,besitzen::V,היה בעל של,заллуну икӏан
1267,kaufen::V,קנה,машан ласун
1268,kaufen::V,רכש,машан ласун
1269,verkaufen::V,מכר,баххан
1270,bezahlen::V,שלם,арцу дулун
1271,bezahlen::V,שלם,багьа булун
1272,zahlen::V,שלם,арцу дулун
1273,zahlen::V,שלם,багьа булун
1274,beherrschen::V,שלט,дуну икӏан
1275,beherrschen::V,שלט,заллуну икӏан
1276,ertragen::V,סבל,бухӏан
