,Concept_ID,tt,kn
565,kalt::A,салкын,ತಣ್ಣನೆಯ
566,kühl::A,салкынча,ತಂಪಾದ
567,frisch::A,салкынча,ನಿರ್ಮಲ
568,feucht::A,юеш,ಒದ್ದೆಯಾದ
569,nass::A,дымлы,ಒದ್ದೆಯಾದ
570,trocken::A,коры,ಶುಷ್ಕ
571,voll::A,тулы,ತುಂಬಿದ
572,leer::A,буш,ಖಾಲಿ
573,offen::A,ачык,ಮುಚ್ಚಲ್ಲದ
574,geschlossen::A,йомык,ಮುಚ್ಚಿದ
575,sauber::A,пакь,ಶುದ್ಧ
576,sauber::A,чиста,ಶುದ್ಧ
577,schmutzig::A,керле,ಅಶುದ್ಧ
578,schmutzig::A,пычрак,ಅಶುದ್ಧ
579,roh::A,чи,ಹಸಿ
580,reif::A,өлгергән,ಹಣ್ಣಾದ
581,lecker::A,тәмле,ಗುಚಿಕರ
582,süß::A,татлы,ಸಿಹಿ
583,bitter::A,ачы,ಕಹಿ
584,sauer::A,әче,ಹುಳಿಯಾದ
585,hell::A,якты,ಹೊಳೆಯುವ
586,dunkel::A,кара,ಮಬ್ಬಾದ
587,schwarz::A,кара,ಕಪ್ಪು
588,weiß::A,ак,ಬಿಳಿಯ
589,rot::A,кызыл,ಕೆಂಪು
590,gelb::A,сары,ಹಳದಯ
591,blau::A,күк,ನೀಲ
592,grün::A,яшел,ಕಾಯಾದ
593,grau::A,соры,ಬೂದುಬಣ್ಣದ
594,bunt::A,чуар,ವರ್ಣರಂಜಿತ
595,billig::A,арзан,ಅಗ್ಗ
596,teuer::A,хаклы,ದುಬಾರಿಯಾದ
597,wertvoll::A,кыйммәтле,ಅಮೂಲ್ಯ
598,blind::A,сукыр,ಅಂಧ
599,blind::A,күзсез,ಅಂಧ
600,taub::A,чукрак,ಕಿವುಡಾದ
601,taub::A,саңгырау,ಕಿವುಡಾದ
602,kräftig::A,егәрле,ಪ್ರಬಲ
603,stark::A,нык,ಶಕ್ತಿವಂತ
604,stark::A,базык,ಶಕ್ತಿವಂತ
605,schwach::A,зәгыйфь,ದುರ್ಬಲ
606,fett::A,симез,ಕೊಬ್ಬಿದ
607,schlank::A,нәзек,ತೆಳ್ಳಗಿನ
608,hübsch::A,чибәр,ಅಂದವಾದ
609,böse::A,усал,ಕೆಟ್ಟ
610,dumm::A,акылсыз,ಮಂದ
611,faul::A,ялкау,ಆಲಸ
612,faul::A,иренчәк,ಆಲಸ
613,fleißig::A,тырыш,ಕಡಗುವ
614,fleißig::A,тырышучан,ಕಡಗುವ
615,geizig::A,саран,ಜುಗ್ಗ
616,klug::A,акыллы,ಚತುರ
617,geschickt::A,маһир,ದಕ್ಷ
618,lieb::A,сөекле,ಪ್ರಿಯ
619,lustig::A,күңелле,ಖುಷಿಯಾದ
620,sanft::A,басынкы,ಸೌಮ್ಯ
621,hungrig::A,ач,ಹಸಿದ
622,krank::A,чирле,ಅಸ್ವಸ್ಥ
623,krank::A,сырхау,ಅಸ್ವಸ್ಥ
624,nackt::A,шәрә,ನಗ್ನ
625,traurig::A,ямансу,ದುಃಖಿತ
626,lebendig::A,тере,ಜೀವಂತ
627,gut::A,яхшы,ಒಳ್ಳೆಯ
628,schlecht::A,начар,ದುಷ್ಟ
629,richtig::A,дөрес,ಸರಿ
630,schlimm::A,әшәкә,ಅಸಹ್ಯ
631,wahr::A,чып-чын,ನಿಜ
632,alt::A,иске,ಮುದಿ
633,neu::A,яңа,ಹೊಸ
634,ehemalig::A,элекке,ಮಾಜೀ
635,alt[Lebewesen]::A,карт,ವೃದ್ಧ
636,jung::A,яшь,ಎಳ
637,arm::A,фәкыйрь,ಬಡ
638,reich::A,бай,ಶ್ರೀಮಂತ
639,bekannt::A,таныш,ಅಪ್ತ
640,berühmt::A,атаклы,ಪ್ರಸಿದ್ಧ
641,fremd::A,ят,ಪರಕೀಯ
642,verschieden::A,төрле,ಬೇರೆ
643,nah::A,якын,ಹತ್ತಿರವಾದ
644,fern::A,ерак,ದೂರದ
645,linker::A,сул,ಎಡ
646,rechter::A,уң,ಬಲ
647,anderer::A,бүтән,ಇತರ
648,erster::A,беренче,ಪ್ರಥಮ
649,zweiter::A,икенче,ದ್ವಿತೀಯ
650,dritter::A,өченче,ಮೂರನೆಯಜಗತ್ತು
651,letzter::A,ахыргы,ಅಂತ್ಯ
652,allein::ADV,ялгыз,ಒಬ್ಬನೇ
653,auf einmal::ADV,бердән,ಒಡನೆ
654,zusammen::ADV,бергә,ಒಟ್ಟಿಗೆ
655,lange::ADV,озак,ದೀರ್ಘ
656,plötzlich::ADV,искәрмәстән,ಅನಾಮತ್ತು
657,sofort::ADV,хәзер,ಜಾಗ್ರತೆ
658,später::ADV,соңрак,ತರುವಾಯ
659,jetzt::ADV,хәзер,ಈಗ
660,heute::ADV,бүген,ಇಂದು
661,morgen::ADV,иртәгә,ನಾಳೆ
662,bald::ADV,тиздән,ಬೇಗ
663,dann::ADV,аннары,ಆಗ
664,gestern::ADV,кичә,ನಿನ್ನೆ
665,einst::ADV,берчак,ಪೂರ್ವದಲ್ಲಿ
666,damals::ADV,ул вакытта,ಆಗ
667,damals::ADV,ул чакта,ಆಗ
668,danach::ADV,да,ಆಮೇಲೆ
669,vorher::ADV,элек,ಮುಂಚೆ
670,zuerst::ADV,башта,ಮೊದಲಿಗೆ
671,einmal::ADV,бер,ಒಮ್ಮೆ
672,einmal::ADV,бер мәртәбә,ಒಮ್ಮೆ
673,manchmal::ADV,кайчакта,ಆಗಾಗ
674,oft::ADV,еш,ಅನೇಕಸಲ
675,immer::ADV,һәркайчан,ಯಾವಾಗಲೂ
676,niemals::ADV,hичбер вакыт,ಯಾವಾಗಲೂ ಇಲ್ಲ
677,hier::ADV,монда,ಇಲ್ಲಿ
678,hier::ADV,биредә,ಇಲ್ಲಿ
679,hierhin::ADV,монда,ಇತ್ತ
680,von hier::ADV,моннан,ಇಲ್ಲಿಂದ
681,dort::ADV,анда,ಅಲ್ಲಿ
682,dorthin::ADV,тегеләй,ಅಲ್ಲಿಗೆ
683,geradeaus::ADV,турыдан-туры,ಸೀದಾ
684,vorwärts::ADV,алга,ಮುನ್ನೆಡೆವ
685,rückwärts::ADV,кире,ಹಿಂದುಗಡೆಗೆ
686,zurück::ADV,кире,ಹಿಂದಕ್ಕೆ
687,unten::ADV,түбәндә,ಕೆಳಗೆ
688,hinab::ADV,аска,ಕೆಳಕ್ಕೆ
689,oben::ADV,өстә,ಮೇಲೆ
690,oben::ADV,югарыда,ಮೇಲೆ
691,hinauf::ADV,өскә,ಮೇಲಕ್ಕೆ
692,überall::ADV,hәркайда,ಎಲ್ಲಸ್ಥಳಗಳು
693,nicht::ADV,түгел,ಇಲ್ಲ
694,nicht::ADV,түгел,ಅಲ್ಲ
695,ein wenig::ADV,бераз,ತುಸು
696,kaum::ADV,көчкә,ಕಠಿನವಾಗಿ
697,sehr::ADV,бик,ಬಹು
698,so::ADV,алай,ಅಷ್ಟು
699,noch::ADV,янә,ಇನ್ನು
700,noch::ADV,тагын,ಇನ್ನು
701,nur::ADV,фәкать,ಕೇವಲ
702,schon::ADV,инде,ಆಗಲೇ
703,wieder::ADV,янә,ಪುನಃ
704,wieder::ADV,тагын,ಪುನಃ
705,vergebens::ADV,юкка,ನಿಷ್ಫಲವಾಗಿ
706,vor::PRP,алдыннан,ಮುಂದೆ
707,hinter::PRP,арттан,ಹಿಂದ
708,unter::PRP,астында,ಕೆಳ
709,durch::PRP,аша,ನೇರವಾಗಿ
710,neben::PRP,тирәсендә,ಅಧರ ಬಲಿಕ
711,zwischen::PRP,арасында,ನಡುವೆ
712,wegen::PRP,сәбәпле,ಅಧಕ್ಕಗಿ
713,dies::PRN,бу,ಈ
714,das::PRN,ул,ಅದು
715,alles::PRN,һәммә,ಎಲ್ಲ
716,ich::PRN,мин,ನಾನು
717,du::PRN,син,ನೀನು
718,er::PRN,ул,ಅವನು
719,er::PRN,ул,ಇವನು
720,wir::PRN,без,ನಾವು
721,ihr::PRN,сез,ನೀವು
722,sie::PRN,ул,ಅವರು
723,was::FPRN,ни,ಏನು
724,was::FPRN,нәрсә,ಏನು
725,wer::FPRN,кем,ಯಾರಿಗೆ
726,wo::FADV,кайда,ಎಲ್ಲಿ
727,wohin::FADV,кая,ಎಲ್ಲಿಗೆ
728,wie::FADV,ничек,ಹೇಗೆ
729,warum::FADV,нигә,ಏಕೆ
730,wieviel::FNUM,ничә,ಎಷ್ಟು
731,eins::NUM,бер,ಒಂದು
732,zwei::NUM,ике,ಎರಡು
733,drei::NUM,өч,ಮೂರು
734,vier::NUM,дүрт,ನಾಲ್ಕು
735,fünf::NUM,биш,ಅಯ್ದು
736,sechs::NUM,алты,ಆರು
737,sieben::NUM,җиде,ಏಳು
738,acht::NUM,сигез,ಎಂಟು
739,neun::NUM,тугыз,ಒಂಭಬತ್ತು
740,zehn::NUM,ун,ಹತ್ತು
741,elf::NUM,унбер,ಹನ್ನೊಂದು
742,zwölf::NUM,унике,ಹನ್ನೆರಡು
743,zwanzig::NUM,егерме,ಇಪ್ಪತ್ತು
744,dreißig::NUM,утыз,ಮೂವತ್ತು
745,vierzig::NUM,кырык,ನಲವತ್ತು
746,fünfzig::NUM,илле,ಐವತ್ತು
747,sechzig::NUM,алтмыш,ಅರುವತ್ತು
748,siebzig::NUM,җитмеш,ಎಪ್ಪತ್ತು
749,achtzig::NUM,сиксән,ಎಂಬತ್ತು
750,neunzig::NUM,туксан,ತೊಂಬತ್ತು
751,hundert::NUM,йөз,ನೂರು
752,tausend::NUM,мең,ಸಾವಿರ
753,und::CNJ,вә,ಮತ್ತು
754,oder::CNJ,яки,ಅಥವಾ
755,oder::CNJ,яисә,ಅಥವಾ
756,stehen::V,тору,ನಿಲ್ಲು
757,sitzen::V,утыру,ಕುಳ್ಳಿರು
758,liegen::V,яту,ಮಲಗಿಕೊ
759,hängen::V,эленү,ಇಳಿಯಬಿಡು
760,werden::V,булу,ಆಗು
761,passieren::V,булу,ಆಗು
762,beginnen::V,башлану,ಆರಂಭಿಸು
763,enden::V,бетү,ಕೊನೆಗಾಣು
764,wechseln::V,үзгәртү,ಮಾರ್ಪಡಿಸು
765,aufgehen[Sonne]::V,чыгу,ಮೂಡು
766,untergehen[Sonne]::V,бату,ಮುಳುಗು
767,scheinen[Sonne]::V,яктырту,ಹೊಳೆ
768,donnern::V,күкрәү,ಗುಡುಗಾಗು
769,wehen::V,исү,ತೀಡು
770,strömen::V,агу,ಹರಿ
771,fließen::V,агу,ಹರಿ
772,sich drehen::V,бөтерелү,ಸುತ್ತು
773,schwanken::V,икеләнү,ಓಲಾಡು
774,schwingen::V,тирбәлү,ತೂಗು
775,fallen::V,егылу,ಉದುರು
776,brennen::V,яну,ಉರಿ
777,rauchen::V,төтәү,ಹೊಗೆಬಿಡು
778,rauchen::V,төтенләү,ಹೊಗೆಬಿಡು
779,regnen::V,яву,ಸುರಿ
780,gefrieren::V,кату,ಹೆಪ್ಪುಗಟ್ಟು
781,tauen::V,эрү,ಬೆಚ್ಚಗಾಗು
782,tauen::V,эретү,ಬೆಚ್ಚಗಾಗು
783,schmelzen::V,эрү,ಕರಗು
784,schmelzen::V,эретү,ಕರಗು
785,trocknen::V,кибү,ಒಣಗು
786,sieden::V,ургылу,ಕುದಿ
787,faulen::V,черү,ಕೊಳೆ
788,verfaulen::V,черү,ನಶಿಸು
789,reißen::V,өзелү,ಒಡೆ
790,versinken::V,бату,ಮುಳುಗು
791,vergehen::V,авышу,ಸಾಗು
792,erscheinen::V,пәйда булу,ತೋರು
793,verschwinden::V,югалу,ಮಾಯವಾಗು
794,verschwinden::V,юк булу,ಮಾಯವಾಗು
795,sinken::V,кимү,ಕುಸಿ
796,sinken::V,кайту,ಕುಸಿ
797,abnehmen::V,азаю,ತಗ್ಗು
798,zunehmen::V,арту,ಬೆಳೆ
799,zunehmen::V,күбәю,ಬೆಳೆ
800,zunehmen::V,ишәю,ಬೆಳೆ
801,steigen::V,үсү,ಉಬ್ಬು
802,wachsen::V,үсү,ಬೆಳೆ
803,glänzen::V,ялкылдау,ಮಿರುಗು
804,funkeln::V,ялтырау,ಮಿನುಗು
805,lärmen::V,шаулау,ಶಬ್ದ ಮಾಡಲು
806,läuten::V,шалтырату,ಬಾರಿಸು
807,klingeln::V,шалтырату,ಅನುರಣಿಸು
808,klirren::V,чылтырау,ಕಿಣಿಕಿಣಿಸು
809,brausen::V,давыллау,ಅಬ್ಬರಿಸು
810,brausen::V,дулау,ಅಬ್ಬರಿಸು
811,rauschen::V,кыштырдау,ಮರ್ಮರಗುಟ್ಟಿಸು
812,klingen::V,ишетелү,ಉಸಿರು
813,bellen::V,өрү,ಬಗುಳು
814,heulen::V,улау,ಅರಚು
815,blasen::V,өрү,ಗಾಳಿ ಊದು
816,pfeifen::V,сызгырту,ಸಿಳ್ಳೆಯೂದು
817,schreien::V,кычкыру,ಕರೆ
818,stöhnen::V,ыңгырашу,ನರಳು
819,zittern::V,калтырау,ನಡುಗು
820,zittern::V,калтырану,ನಡುಗು
821,leben::V,яшәү,ಇರು
822,leben::V,гомер итү,ಇರು
823,geboren werden::V,туу,ಉಂಟಾಗು
824,atmen::V,сулау,ಉಸಿರು
825,trinken::V,эчү,ಕುಡಿ
826,essen::V,ашау,ತಿನ್ನು
827,schlucken::V,йоту,ನುಂಗು
828,müde werden::V,ялыгу,ಬಳಲು
829,müde werden::V,йөгенү,ಬಳಲು
830,einschlafen::V,йокыга китү,ನಿದ್ಧೆಹೋಗು
831,schlafen::V,йоклау,ನಿದ್ರಿಸು
832,aufwachen::V,уяну,ಏಳು
833,aufstehen::V,тору,ಏಳು
834,sich erholen::V,ял алу,ಸುಧಾರಿಸು
835,sich erholen::V,истирахәт итү,ಸುಧಾರಿಸು
836,krank werden::V,чирләү,ಬೇನೆಬೀಳು
837,krank sein::V,чирләү,ಕೆಟ್ಟ ಎಂದು
838,schmerzen::V,авырту,ಕಚ್ಚು
839,husten::V,ютәлләү,ಕೆಮ್ಮು
840,genesen::V,савыгу,ಮತ್ತೆಹೊದಿಸು
841,genesen::V,сәламәтләнү,ಮತ್ತೆಹೊದಿಸು
842,sterben::V,үлү,ಮೃತಪಡು
843,sterben::V,дөнья кую,ಮೃತಪಡು
844,sterben::V,вафат булу,ಮೃತಪಡು
845,umkommen::V,үлү,ಹಾಳಾಗು
846,sich bewegen::V,йөрү,ಚಲಿಸು
847,sich rühren::V,кыймылдау,ಕದಲು
848,sich erheben::V,басу,ಏಳು
849,sich setzen::V,утыру,ಕೂರು
850,hinfallen::V,егылу,ಬೀಳು
851,laufen::V,җәяүләү,ನಡೆ
852,schreiten::V,атлау,ಮೆಲ್ಲಗೆ ನಡೆ
853,spazierengehen::V,йөрү,ವಿಹರಿಸು
854,spazierengehen::V,йөргенү,ವಿಹರಿಸು
855,eilen::V,ашыгу,ಮುನ್ನುಗ್ಗು
856,sich beeilen::V,ашыгу,ಆತುರಪಡು
857,sich beeilen::V,кызулау,ಆತುರಪಡು
858,sausen::V,җилдерү,ಒಗೆ
859,rennen::V,йөгерү,ಓಡು
860,springen::V,сикерү,ಜಿಗಿ
861,klettern::V,үрмәләү,ಏರು
862,schaukeln::V,атыну,ತೂಗು
863,kriechen::V,шуышу,ತೆವಳು
864,kriechen::V,үрмәләү,ತೆವಳು
865,schwimmen::V,йөзү,ಈಜು
866,tauchen::V,чуму,ಕೆಳಗಿಳಿ
867,rudern::V,ишү,ಸಾಗಿಸು
868,fahren::V,бару,ನಡೆಸು
869,fliegen::V,очу,ಹಾರು
870,gehen::V,йөрү,ಹೋಗು
871,weggehen::V,китү,ಹೊರಡು
872,abfahren::V,кузгалу,ತೆರಳು
873,anhalten::V,тукталу,ನಿಲ್ಲು
874,hineingehen::V,инү,ಒಳಹೊಗು
875,eintreten::V,инү,ಒಳಹೊಗು
876,kommen::V,килү,ಬರು
877,ankommen::V,бару,ಬರು
878,zurückkommen::V,кире кайту,ಹಿಂದಿರುಗು
879,bleiben::V,калу,ಇರು
880,warten::V,көтү,ಇರು
881,erwarten::V,көтү,ನಿರೀಕ್ಷಿಸು
882,suchen::V,эзләү,ಹುಡುಕು
883,finden::V,табу,ಕಂಡುಕೊ
884,versuchen::V,маташу,ಪ್ರಯತ್ನಿಸು
885,vorbereiten::V,хәзерләү,ಸಿದ್ಧವಾಗು
886,lieben::V,сөю,ಪ್ರೀತಿಸು
887,lieben::V,ярату,ಪ್ರೀತಿಸು
888,mögen::V,өнәү,ಇಷ್ಟಪಡು
889,lachen::V,көлү,ನಗು
890,rühren::V,дулкынландыру,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
891,weinen::V,елау,ಅಳು
892,schimpfen::V,сүгү,ಗೊಣಗು
893,schimpfen::V,сүгенү,ಗೊಣಗು
894,sich ärgern::V,ачулану,ಗಣಗಾಡು
895,sich fürchten::V,курку,ನಡುಗು
896,fürchten::V,калтырау,ಹೆದರು
897,fürchten::V,калтырану,ಹೆದರು
898,fliehen::V,арка бирү,ಓಡಿಹೋಗು
899,flüchten::V,качу,ಪಾರಾಗು
900,sehen::V,күрү,ಕಾಣು
901,anschauen::V,карау,ನೋಡು
902,ansehen::V,карау,ನಿರೀಕ್ಷಿಸು
903,ansehen::V,күзәтү,ನಿರೀಕ್ಷಿಸು
904,hören::V,ишетү,ಕೇಳು
905,zuhören::V,тыңлау,ಆಲಿಸು
906,probieren::V,тату,ರುಚಿ ನೋಡು
907,riechen::V,иснәү,ಮೂಸು
908,fühlen::V,тою,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
909,fühlen::V,сизү,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
910,scheinen::V,күренү,ತೋರು
911,zu sehen sein::V,күренү,ಕಾಣಿಸು
912,vernehmen::V,ишетү,ಕೇಳು
913,frieren::V,өшү,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
914,frieren::V,күшегү,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
915,tun::V,итү,ಮಾಡು
916,können::V,алу,ಮಾಡಬಲ್ಲ
917,wollen::V,теләү,ಬಯಸು
918,anfangen::V,керешү,ಪ್ರಾರಂಭಿಸು
919,beenden::V,бетерү,ನಿಲ್ಲಿಸು
920,beenden::V,тәмамлау,ನಿಲ್ಲಿಸು
921,aufhören::V,бетү,ಮುಗಿಸು
922,gelingen::V,уңу,ಯಶಸ್ವಿಯಾಗು
923,geraten::V,сабышу,ಉತ್ಪತ್ತಿಮಾಡು
924,öffnen::V,ачу,ತೆರೆ
925,schließen::V,ябу,ಮುಚ್ಚು
926,stellen::V,кую,ಇಕ್ಕು
927,setzen::V,утырту,ಇಡು
928,legen::V,яткыру,ಇಡು
929,berühren::V,тию,ತಾಕು
930,verbinden::V,ялгау,ಕೂಡಿಸು
931,bedecken::V,өрту,ಮುಚ್ಚು
932,bedecken::V,каплау,ಮುಚ್ಚು
933,bedecken::V,томалау,ಮುಚ್ಚು
934,aufhängen::V,асу,ತೂಗುಹಾಕು
935,anzünden::V,кабызу,ಹತ್ತಿಸು
936,aufheben::V,күтәрү,ಆಯಿ
937,zurücklassen::V,калдыру,ಬಿಡು
938,verlieren::V,югалту,ಕಳೆ
939,fallen lassen::V,төшерү,ಬೀಳಿಸು
940,machen::V,ясау,ಮಾಡು
941,machen::V,эшләү,ಮಾಡು
942,herstellen::V,ясау,ತಯಾರಿಸು
943,bauen::V,кору,ಕಟ್ಟು
944,reparieren::V,төзәтү,ಸರಿಪಡಿಸು
945,verbessern::V,яхшырту,ತಿದ್ದು
946,ändern::V,үзгәртү,ಬದಲಾಯಿಸು
947,graben::V,казу,ಅಗೆ
948,beugen::V,ию,ಬಗ್ಗಿಸು
949,biegen::V,бөгү,ಬಗ್ಗಿಸು
950,drehen::V,бору,ತಿರುಗು
951,drehen::V,бөтерү,ತಿರುಗು
952,wenden::V,бору,ತಿರುಗು
953,umdrehen::V,түнтәрү,ತಿರುಗಿಸು
954,heben::V,күтәрү,ಎತ್ತು
955,hochheben::V,күтәрү,ಎತ್ತು
956,ergreifen::V,эләктерү,ಆಕ್ರಮಿಸು
957,halten::V,тоту,ಹಿಡಿ
958,drücken::V,кысу,ಒತ್ತು
959,schieben::V,кузгату,ನೂಕು
960,kratzen::V,тырнау,ತರಚಿಕೊಳ್ಳು
961,lecken::V,ялау,ನೆಕ್ಕು
962,beißen::V,тешләү,ಕಚ್ಚು
963,abreißen::V,өзү,ಹರಿ
964,abschneiden::V,кыю,ಕತ್ತರಿಸು
965,abschneiden::V,кисү,ಕತ್ತರಿಸು
966,binden::V,бәйләү,ಕಟ್ಟು
967,stecken::V,төртү,ಸಿಕ್ಕಿಸು
968,stecken::V,тыгу,ಸಿಕ್ಕಿಸು
969,brechen::V,сындыру,ಮುರಿ
970,klopfen::V,шаку,ತಟ್ಟು
971,klopfen::V,шакылдау,ತಟ್ಟು
972,hauen::V,кыйнау,ಹೊಡೆ
973,kleben::V,ябыштыру,ಅಂಟಿಸು
974,reiben::V,ышку,ಉಜ್ಜು
975,streichen::V,ягу,ಹರಡು
976,schleifen::V,кайрау,ಮಸೆ
977,schneiden::V,кисү,ಕತ್ತರಿಸು
978,rütteln::V,селкетү,ಕುಲುಕಿಸು
979,schütteln::V,селкетү,ಅಲುಗಿಸು
980,schwenken::V,болгау,ತೂಗಾಡು
981,schütten::V,кою,ಎರೆ
982,füllen::V,тутыру,ತುಂಬಿಸು
983,einwickeln::V,төрү,ಹೊದಿಸು
984,tragen::V,ташу,ಹೊರು
985,schleppen::V,сөйрәү,ಜಗ್ಗು
986,schleppen::V,өстерәү,ಜಗ್ಗು
987,ziehen::V,тарту,ಎಳೆ
988,aufbewahren::V,саклау,ಇಟ್ಟುಕೊ
989,werfen::V,ыргыту,ಎಸೆ
990,fangen::V,тоту,ಹಿಡಿ
991,packen::V,эләктерү,ಸೆಳೆ
992,verstecken::V,яшерү,ಮುಚ್ಚಿಡು
993,teilen::V,бүлү,ವಿಭಜಿಸು
994,schicken::V,җибәрү,ಕಳುಹಿಸು
995,bringen::V,китерү,ತರು
996,hinzufügen::V,өстәү,ಕೂಡಿಸು
997,bekommen::V,алу,ಸಂಪಾದಿಸು
998,erhalten::V,алу,ಪಡೆ
999,nehmen::V,алу,ಹಿಡಿ
1000,wählen::V,сайлау,ಆರಿಸು
1001,auswählen::V,сайлау,ಆಯಿ
1002,bewahren::V,саклау,ರಕ್ಷಿಸಿಡು
1003,behindern::V,комачаулау,ಅಡ್ಡಿಮಾಡು
1004,verderben::V,бозу,ಕೆಡಿಸು
1005,beschädigen::V,бозу,ಹಾಳುಮಾಡು
1006,zerbrechen::V,вату,ಮುರಿ
1007,zerreißen::V,өзү,ಸೀಳು
1008,zerreißen::V,ерту,ಸೀಳು
1009,zerstören::V,җимерү,ಅಳಿಸು
1010,verbrennen::V,яндыру,ಸುಡು
1011,verbrennen::V,көйдерү,ಸುಡು
1012,geben::V,бирү,ಕೊಡು
1013,reichen::V,тапшыру,ಕೊಡು
1014,schenken::V,бүләкләү,ಅರ್ಪಿಸು
1015,versprechen::V,вәгъдә бирү,ವಾಗ್ದಾನಮಾಡು
1016,wünschen::V,котлау,ಬಯಸು
1017,loben::V,мактау,ಹೊಗಳು
1018,küssen::V,үбү,ಚುಂಬಿಸು
1019,wiegen::V,тирбәтү,ತೂಗು
1020,zudecken::V,ябу,ಹಾಸು
1021,zudecken::V,бөркәү,ಹಾಸು
1022,wecken::V,уяту,ಎಬ್ಬಿಸು
1023,zeigen::V,күрсәтү,ತೋರಿಸು
1024,führen::V,йөртү,ದಾರಿತೋರಿಸು
1025,lehren::V,өйрәтү,ಕಲಿಸು
1026,unterrichten::V,укыту,ಬೋಧಿಸು
1027,aufziehen::V,асрау,ಸಲಹು
1028,leiten::V,җитәкләү,ಮುಂದಾಳಾಗಿರು 
1029,antreiben::V,куалау,ಓಡಿಸು
1030,antreiben::V,әйдәләү,ಓಡಿಸು
1031,antreiben::V,ашыктыру,ಓಡಿಸು
1032,lassen::V,мәҗбүр итү,ಮಾಡಲುಬಿಡು
1033,einladen::V,чакыру,ಆಹ್ವಾನಿಸು
1034,vereinigen::V,берләштерү,ಒಂದಾಗು
1035,besuchen::V,керешү,ಭೇಟಿಯಾಗು
1036,treffen::V,очрату,ಸಂಧಿಸು
1037,sich versammeln::V,җыелышу,ನೆರೆ
1038,spielen::V,уйнау,ಆಡು
1039,singen::V,җырлау,ಹಾಡು
1040,tanzen::V,бию,ಕುಣಿ
1041,sich trennen::V,аерылу,ಪ್ರತ್ಯೇಮಾಡು
1042,sich trennen::V,ташлашу,ಪ್ರತ್ಯೇಮಾಡು
1043,verlassen::V,ташлау,ಕಳೆ
1044,verlassen::V,калдыру,ಕಳೆ
1045,retten::V,коткару,ರಕ್ಷಿಸು
1046,bewachen::V,каравыллау,ಕಾಪಾಡು
1047,schützen::V,ышыклау,ಸಂರಕ್ಷಿಸು
1048,verteidigen::V,яклау,ಕಾಪಿಡು
1049,verteidigen::V,саклау,ಕಾಪಿಡು
1050,sich schlagen::V,сугышу,ಕಿತ್ತಾಟ
1051,schießen::V,ату,ಎಸೆ
1052,siegen::V,җиңү,ಗೆಲ್ಲು
1053,ärgern::V,ачуландыру,ರೇಗಿಸು
1054,schlagen::V,ору,ಹೊಡೆ
1055,schlagen::V,бәрү,ಹೊಡೆ
1056,schlagen::V,тукмау,ಹೊಡೆ
1057,treten::V,тибү,ಒದೆ
1058,stechen::V,кадау,ಚುಚ್ಚು
1059,stoßen::V,этү,ತಳ್ಳು
1060,stehlen::V,урлау,ಕದಿ
1061,stören::V,комачаулау,ಕತಕು
1062,belästigen::V,борчу,ತೊಂದರೆ
1063,belästigen::V,билмазалау,ತೊಂದರೆ
1064,verbergen::V,яшерү,ಮರೆಮಾಜು
1065,täuschen::V,алдату,ಠಕ್ಕಿಸು
1066,betrügen::V,хәрәмләшү,ವಂಚಿಸು
1067,töten::V,үтерү,ಕೊಲ್ಲು
1068,wohnen::V,яшәү,ವಾಸಿಸು
1069,arbeiten::V,эшләү,ಕೆಲಸ ಮಾಡು
1070,sammeln::V,туплау,ಸಂಚಯಿಸು
1071,pflücken::V,өзү,ಬಿಡಿಸು
1072,jagen::V,аулау,ಬೇಟೆಯಾಡು
1073,fischen::V,балык тоту,ಮೀನು ಹಿಡಿ
1074,fassen::V,тоту,ಹಿಡಿ
1075,hüten::V,көтү,ಗುಂಪುಸೇರಿಸು
1076,treiben::V,куалау,ದಬ್ಬು
1077,anbinden::V,бәйләү,ಬಿಗಿ
1078,füttern::V,туйдыру,ಮೇಯಿಸು
1079,melken::V,саву,ಹಾಲು ಕರೆ
1080,hacken::V,чабу,ತುಂಡರಿಸು
1081,gießen::V,сугару,ನೀರುಹಾಕು
1082,reifen::V,җитешү,ಕಳಿ
1083,zubereiten::V,пешеренү,ಅಡಿಗೆಮಾಡು
1084,kochen::V,пешерү,ಅಡು
1085,kochen::V,кайнату,ಅಡು
1086,backen::V,пешерү,ಬೇಯಿಸು
1087,braten::V,куыру,ಕರಿ
1088,braten::V,кыздыру,ಕರಿ
1089,umrühren::V,бутау,ಕಲಕು
1090,umrühren::V,болгату,ಕಲಕು
1091,stricken::V,бәйләү,ಹೆಣೆ
1092,nähen::V,тегү,ಹೊಲಿ
1093,färben::V,ману,ಬಣ್ಣ ಹತ್ತು
1094,reinigen::V,чистарту,ಸ್ವಚ್ಛಮಾಡು
1095,waschen::V,юу,ತೊಳೆ
1096,abwischen::V,сөртү,ಒರಸು
1097,spülen::V,чайкау,ಗಲಬರಿಸು
1098,fegen::V,себерү,ಗುಡಿಸು
1099,kehren::V,себерү,ಗುಡಿಸು
1100,baden::V,коену,ಸ್ನಾನಮಾಡು
