,Concept_ID,ro,hy
768,kräftig::A,tare,հզոր
769,kräftig::A,forte,հզոր
770,kräftig::A,robust,հզոր
771,stark::A,viguros,ուժեղ
772,stark::A,puternic,ուժեղ
773,schwach::A,slab,տկար
774,schwach::A,slab,թույլ
775,schwach::A,debil,տկար
776,schwach::A,debil,թույլ
777,fett::A,gras,գեր
778,schlank::A,zvelt,նիհար
779,hübsch::A,drăguț,գրավիչ
780,hübsch::A,drăguț,սիրունիկ
781,böse::A,rău,չար
782,böse::A,răutăcios,չար
783,dumm::A,nerod,հիմար
784,dumm::A,tâmpit,հիմար
785,faul::A,leneș,ծույլ
786,fleißig::A,harnic,ջանասեր
787,fleißig::A,harnic,փութաջան
788,fleißig::A,sârguincios,ջանասեր
789,fleißig::A,sârguincios,փութաջան
790,geizig::A,calic,ագահ
791,geizig::A,calic,կծծի
792,geizig::A,zgârcit,ագահ
793,geizig::A,zgârcit,կծծի
794,klug::A,isteț,խելոք
795,klug::A,isteț,ընդունակ
796,klug::A,deștept,խելոք
797,klug::A,deștept,ընդունակ
798,geschickt::A,dibaci,ճարտար
799,lieb::A,drag,սիրելի
800,lieb::A,iubit,սիրելի
801,lustig::A,vesel,զվարթ
802,sanft::A,blând,հեզ
803,sanft::A,blajin,հեզ
804,hungrig::A,flămând,քաղցած
805,krank::A,bolnav,հիվանդ
806,nackt::A,gol,մերկ
807,traurig::A,trist,տխուր
808,traurig::A,mâhnit,տխուր
809,lebendig::A,viu,կենդանի
810,gut::A,bun,լավ
811,schlecht::A,rău,վատ
812,schlecht::A,prost,վատ
813,richtig::A,drept,ձիշտ
814,richtig::A,corect,ձիշտ
815,schlimm::A,rău,լղրճուկ
816,wahr::A,adevărat,ճիշտ
817,wahr::A,adevărat,իրական
818,alt::A,uzat,հին
819,alt::A,vechi,հին
820,neu::A,nou,նոր
821,ehemalig::A,fost,նախկին
822,ehemalig::A,anterior,նախկին
823,alt[Lebewesen]::A,bătrîn,ծեր
824,alt[Lebewesen]::A,bătrîn,պառավ
825,jung::A,tânăr,մատաղ
826,arm::A,sărac,աղքատ
827,arm::A,sărman,աղքատ
828,reich::A,avut,հարուստ
829,reich::A,bogat,հարուստ
830,bekannt::A,cunoscut,ծանոթ
831,berühmt::A,renumit,հայտնի
832,berühmt::A,renumit,հռչակավոր
833,fremd::A,străin,օտար
834,verschieden::A,diferit,տարբեր
835,verschieden::A,deosebit,տարբեր
836,nah::A,apropiat,մոտ
837,nah::A,apropiat,մերձ
838,fern::A,departe,հեռավոր
839,linker::A,stâng,ձախ
840,rechter::A,drept,աջ
841,anderer::A,alt,այլ
842,anderer::A,alt,ուրիշ
843,erster::A,prim,առաջին
844,zweiter::A,al doilea,երկրորդ
845,dritter::A,treilea,երրորդ
846,letzter::A,final,վերջին
847,allein::ADV,singur,միայնակ
848,auf einmal::ADV,dintrodată,միասնաբար
849,zusammen::ADV,împreună,միասին
850,zusammen::ADV,împreună,իրար հետ
851,lange::ADV,îndelung,երկար ժամանակ
852,lange::ADV,mult timp,երկար ժամանակ
853,plötzlich::ADV,deodată,հանկարծ
854,plötzlich::ADV,pe neașteptate,հանկարծ
855,sofort::ADV,imediat,իսկույն
856,sofort::ADV,numaidecît,իսկույն
857,später::ADV,mai apoi,ավելի ուշ
858,später::ADV,mai apoi,հետո
859,später::ADV,mai târziu,ավելի ուշ
860,später::ADV,mai târziu,հետո
861,jetzt::ADV,acum,այժմ
862,heute::ADV,azi,այսօր
863,heute::ADV,astăzi,այսօր
864,morgen::ADV,mâine,վաղը
865,bald::ADV,curând,շուտով
866,dann::ADV,apoi,ապա
867,dann::ADV,apoi,հետո
868,gestern::ADV,ieri,երեկ
869,einst::ADV,odată,հին ատեն
870,einst::ADV,odinioară,հին ատեն
871,damals::ADV,atunci,ատէնին
872,damals::ADV,pe atunci,ատէնին
873,danach::ADV,după aceasta,ապա
874,danach::ADV,după aceasta,այն ժամանակ
875,vorher::ADV,mai întâi,առաջ
876,vorher::ADV,în prealabil,առաջ
877,zuerst::ADV,întâi,նախ
878,zuerst::ADV,în primul rând,նախ
879,einmal::ADV,odată,մի անգամ
880,manchmal::ADV,uneori,երբեմն
881,manchmal::ADV,câteodată,երբեմն
882,oft::ADV,des,հաճախ
883,oft::ADV,deseori,հաճախ
884,immer::ADV,mereu,միշտ
885,immer::ADV,întotdeauna,միշտ
886,niemals::ADV,niciodată,երբեք
887,hier::ADV,aci,այստեղ
888,hier::ADV,aici,այստեղ
889,hierhin::ADV,încoace,այստեղ
890,von hier::ADV,de aici,այդտեղից
891,dort::ADV,acolo,այնտեղ
892,dorthin::ADV,dincolo,այնտեղ
893,geradeaus::ADV,drept înainte,ուղիղ
894,vorwärts::ADV,înainte,առաջ
895,rückwärts::ADV,îndărăt,դեպի ետ
896,zurück::ADV,înapoi,ետ
897,unten::ADV,jos,ներքեւում
898,unten::ADV,dedesubt,ներքեւում
899,hinab::ADV,în jos,ներքեւ
900,hinab::ADV,de vale,ներքեւ
901,oben::ADV,sus,վերեւում
902,oben::ADV,deasupra,վերեւում
903,hinauf::ADV,în sus,վերեւ
904,überall::ADV,peste tot,ամենուր
905,überall::ADV,pretutindeni,ամենուր
906,nicht::ADV,nu,չէ
907,ein wenig::ADV,puțin,մի քիչ
908,kaum::ADV,cu greu,հազիվ
909,kaum::ADV,cu anevoie,հազիվ
910,sehr::ADV,mult,շատ
911,sehr::ADV,foarte,շատ
912,so::ADV,așa,այդպես
913,so::ADV,atât,այդպես
914,noch::ADV,încă,դեռ
915,nur::ADV,doar,միայն
916,schon::ADV,și,արդեն
917,schon::ADV,deja,արդեն
918,wieder::ADV,iar,նորից
919,wieder::ADV,iar,դարձյալ
920,wieder::ADV,iarăși,նորից
921,wieder::ADV,iarăși,դարձյալ
922,vergebens::ADV,în zadar,իզուր
923,vor::PRP,înainte de,դիմացը
924,hinter::PRP,după,ետեւը
925,hinter::PRP,în spatele,ետեւը
926,unter::PRP,sub,տակ
927,durch::PRP,prin,միջով
928,neben::PRP,lângă,քովը
929,neben::PRP,alături de,քովը
930,zwischen::PRP,între,միջեւ
931,zwischen::PRP,dintre,միջեւ
932,wegen::PRP,pentru,պատճառով
933,wegen::PRP,pentru,շնորհից
934,dies::PRN,acesta,սա
935,dies::PRN,acesta,այս
936,das::PRN,asta,դա
937,das::PRN,asta,այդ
938,alles::PRN,tot,ամեն ինչ
939,ich::PRN,eu,ես
940,du::PRN,tu,դու
941,er::PRN,el,նա
942,er::PRN,dânsul,նա
943,wir::PRN,noi,մենք
944,ihr::PRN,voi,դուք
945,sie::PRN,ei,նրանք
946,sie::PRN,dânșii,նրանք
947,was::FPRN,ce,ինչ
948,wer::FPRN,cine,ով
949,wo::FADV,unde,ուր
950,wo::FADV,unde,որտեղ
951,wohin::FADV,încotro,դեպի ուր
952,wie::FADV,cum,ինչպես
953,warum::FADV,de ce,ինչու
954,warum::FADV,pentru ce,ինչու
955,wieviel::FNUM,cât,որչափ
956,eins::NUM,unu,մեկ
957,zwei::NUM,doi,երկու
958,drei::NUM,trei,երեք
959,vier::NUM,patru,չորս
960,fünf::NUM,cinci,հինգ
961,sechs::NUM,șase,վեց
962,sieben::NUM,șapte,յոթ
963,acht::NUM,opt,ութ
964,neun::NUM,nouă,ինը
965,zehn::NUM,zece,տասը
966,elf::NUM,unsprezece,տասնմեկ
967,zwölf::NUM,douăsprezece,տասներկու
968,zwanzig::NUM,douăzeci,քսան
969,dreißig::NUM,treizeci,երեսուն
970,vierzig::NUM,patruzeci,քառասուն
971,fünfzig::NUM,cincizeci,հիսուն
972,sechzig::NUM,șaizeci,վաթսուն
973,siebzig::NUM,șaptezeci,յոթանասուն
974,achtzig::NUM,optzeci,ութսուն
975,neunzig::NUM,nouăzeci,իննսուն
976,hundert::NUM,sută,հարյուր
977,tausend::NUM,mie,հազար
978,und::CNJ,și,ու
979,oder::CNJ,ori,կամ
980,stehen::V,sta,կանգնել
981,sitzen::V,ședea,նստել
982,liegen::V,zăcea,ստել
983,liegen::V,fi culcat,ստել
984,hängen::V,atârna,կախվել
985,werden::V,deveni,դառնալ
986,werden::V,se face,դառնալ
987,passieren::V,se întâmpla,պատահել
988,beginnen::V,începe,սկսվել
989,enden::V,se sfârși,վերջանալ
990,enden::V,se termina,վերջանալ
991,wechseln::V,se schimba,փոխվել
992,aufgehen[Sonne]::V,răsări,բարձրանալ
993,aufgehen[Sonne]::V,răsări,ելնել 
994,untergehen[Sonne]::V,apune,մտնել
995,scheinen[Sonne]::V,străluci,շողալ
996,scheinen[Sonne]::V,străluci,փայլել
997,donnern::V,tuna,որոտալ
998,wehen::V,bate,փչել
999,strömen::V,curge în șiroaie,հոսել
1000,fließen::V,curge,հոսել
1001,sich drehen::V,se învârti,պտտվել
1002,schwanken::V,se clătina,տատանվել
1003,schwingen::V,vibra,ճոճվել
1004,schwingen::V,flutura,ճոճվել
1005,fallen::V,cădea,ընկնել
1006,brennen::V,arde,այրվել
1007,rauchen::V,fuma,ծխել
1008,regnen::V,ploua,անձրեւ գալ
1009,gefrieren::V,îngheța,սառչել
1010,tauen::V,se dezgheța,լկիլ
1011,schmelzen::V,se topi,հալիլ
1012,trocknen::V,se usca,չորանալ
1013,sieden::V,fierbe,եռալ
1014,sieden::V,clocoti,եռալ
1015,faulen::V,se împuți,փտել
1016,verfaulen::V,putrezi,նեխել
1017,reißen::V,se rupe,պատռվել
1018,reißen::V,se rupe,ճղվել
1019,reißen::V,se sfâșia,պատռվել
1020,reißen::V,se sfâșia,ճղվել
1021,versinken::V,se scufunda,սուզվել
1022,vergehen::V,trece,անցնել 
1023,vergehen::V,se scurge,անցնել 
1024,erscheinen::V,apărea,հայտնվել
1025,erscheinen::V,apărea,երեւալ
1026,verschwinden::V,dispărea,անհետանալ
1027,sinken::V,cădea,ընկնել
1028,sinken::V,coborî,ընկնել
1029,abnehmen::V,scădea,փոքրանալ
1030,abnehmen::V,descrește,փոքրանալ
1031,zunehmen::V,spori,մեծանալ
1032,zunehmen::V,crește,մեծանալ
1033,zunehmen::V,augmenta,մեծանալ
1034,steigen::V,urca,բարձրանալ
1035,wachsen::V,crește,աճել
1036,glänzen::V,luci,նշուլել
1037,glänzen::V,luci,փայլիլ
1038,glänzen::V,străluci,նշուլել
1039,glänzen::V,străluci,փայլիլ
1040,funkeln::V,scânteia,փայլատակել
1041,lärmen::V,face larmă,աղմուկ հանել
1042,läuten::V,suna,զնգալ
1043,klingeln::V,suna,զնգալ
1044,klirren::V,zăngăni,զնգզնգալ
1045,brausen::V,vui,մոլեգնել
1046,rauschen::V,vâjâi,սոսափել
1047,klingen::V,suna,հնչել
1048,bellen::V,lătra,հաչել
1049,heulen::V,urla,ոռնալ 
1050,blasen::V,sufla,փչել 
1051,pfeifen::V,fluiera,սուլել
1052,schreien::V,țipa,գոռալ 
1053,stöhnen::V,geme,տնքալ
1054,zittern::V,tremura,դողալ
1055,leben::V,trăi,ապրել
1056,geboren werden::V,se naște,ծնվել
1057,atmen::V,respira,շնչել
1058,trinken::V,bea,խմել
1059,essen::V,mânca,ուտել
1060,schlucken::V,înghiți,կլանել
1061,schlucken::V,înghiți,կուլ տալ
1062,müde werden::V,se obosi,հոգնել
1063,einschlafen::V,adormi,քուն մտնել
1064,schlafen::V,dormi,քնել
1065,aufwachen::V,se deștepta,արթննալ
1066,aufstehen::V,fi se scula,ելլել
1067,sich erholen::V,se relaxa,հանգստանալ
1068,sich erholen::V,se destinde,հանգստանալ
1069,krank werden::V,se îmbolnăvi,հիւանդանալ
1070,krank sein::V,zăcea,հիվանդ լինել
1071,krank sein::V,fi bolnav,հիվանդ լինել
1072,schmerzen::V,durea,ցավել
1073,husten::V,tuși,հազալ
1074,genesen::V,se însănătoși,ապաքինվել
1075,sterben::V,muri,մեռնել
1076,sterben::V,muri,վախճանվել
1077,umkommen::V,pieri,կործանվել
1078,sich bewegen::V,se mișca,ընթանալ
1079,sich rühren::V,se mișca,շարժվել
1080,sich erheben::V,se ridica,կանգնել
1081,sich erheben::V,se ridica,վեր կենալ
1082,sich setzen::V,lua loc,նստել
1083,sich setzen::V,se așeza,նստել
1084,hinfallen::V,cădea jos,ընկնել
1085,laufen::V,merge,քայլել
1086,laufen::V,merge pe jos,քայլել
1087,schreiten::V,păși,ճեմել
1088,spazierengehen::V,se plimba,շրջագայել
1089,eilen::V,fi se grăbi,շտապել
1090,sich beeilen::V,se grăbi,շտապել 
1091,sausen::V,țâșni,սլանալ
1092,rennen::V,fugi,վազել
1093,rennen::V,alerga,վազել
1094,springen::V,sări,ցատկել
1095,klettern::V,urca,մագլցել
1096,klettern::V,se cățăra,մագլցել
1097,schaukeln::V,legăna,ճոճվել
1098,schaukeln::V,legăna,օրորվել
1099,kriechen::V,se târî,սողալ
1100,schwimmen::V,înota,լողալ
1101,tauchen::V,se scufunda,սուզվել
1102,rudern::V,vâsli,թիավարել
1103,rudern::V,lopăta,թիավարել
1104,fahren::V,merge,ընթանալ
1105,fliegen::V,zbura,թռչել
1106,gehen::V,merge,գնալ
1107,weggehen::V,se duce,հեռանալ
1108,abfahren::V,pleca,ճանապարհվել
1109,anhalten::V,se opri,կանգնել
1110,hineingehen::V,intra,մտնել
1111,eintreten::V,intra,մտնել
1112,kommen::V,veni,գալ
1113,ankommen::V,sosi,ժամանել
1114,ankommen::V,ajunge,ժամանել
1115,zurückkommen::V,se întoarce,վերադառնալ
1116,bleiben::V,rămâne,մնալ
1117,warten::V,aștepta,սպասել
1118,erwarten::V,aștepta,սպասել
1119,suchen::V,căuta,որոնել
1120,finden::V,găsi,գտնել
1121,versuchen::V,încerca,փորձել
1122,vorbereiten::V,pregăti,պատրաստել
1123,lieben::V,iubi,սիրել
1124,mögen::V,plăcea a,հավանել
1125,mögen::V,plăcea a,սիրել
1126,lachen::V,râde,ծիծաղել
1127,rühren::V,mișca,հուզել
1128,rühren::V,înduioșa,հուզել
1129,weinen::V,plânge,լալ
1130,schimpfen::V,înjura,տրտնջալ
1131,schimpfen::V,înjura,քրթմնջել
1132,sich ärgern::V,se supăra,զայրանալ
1133,sich fürchten::V,se teme,վախնալ
1134,sich fürchten::V,fi teamă a,վախնալ
1135,fürchten::V,se teme de,վախենալ
1136,fliehen::V,fugi,փախչել
1137,flüchten::V,evada,փախչել
1138,sehen::V,vedea,տեսնել
1139,anschauen::V,privi,դիտել
1140,ansehen::V,privi,նայել
1141,hören::V,auzi,լսել
1142,zuhören::V,asculta,ունկնդրել
1143,probieren::V,gusta,համը տեսել
1144,riechen::V,mirosi,հոտ առնել
1145,fühlen::V,simți,զգալ
1146,fühlen::V,resimți,զգալ
1147,scheinen::V,părea,երեւալ
1148,zu sehen sein::V,se vedea,երեւալ
1149,vernehmen::V,auzi,իմանալ 
1150,frieren::V,fi frig,մրսել
1151,tun::V,face,անել
1152,können::V,ști,կարողանալ
1153,können::V,putea,կարողանալ
1154,wollen::V,dori,ուզել
1155,wollen::V,dori,ցանկանալ
1156,anfangen::V,începe,սկսել
1157,beenden::V,sfârși,վերջացնել
1158,beenden::V,termina,վերջացնել
1159,aufhören::V,înceta,դադարել
1160,gelingen::V,reuși,հաջողվել
1161,gelingen::V,reuși,գլուխ գալ
1162,gelingen::V,izbuti,հաջողվել
1163,gelingen::V,izbuti,գլուխ գալ
1164,geraten::V,reuși,ստացվել
1165,öffnen::V,deschide,բաց անել
1166,schließen::V,închide,փակել 
1167,stellen::V,pune,դնել
1168,stellen::V,așeza,դնել
1169,setzen::V,pune,նստեցնել
1170,setzen::V,așeza,նստեցնել
1171,legen::V,pune,դնել
1172,berühren::V,atinge,դիպչել
1173,berühren::V,atinge,շոշափել
1174,verbinden::V,lega,շաղկապել
1175,bedecken::V,acoperi,ծածկել
1176,aufhängen::V,atârna,կախել
1177,aufhängen::V,spânzura,կախել
1178,anzünden::V,aprinde,վառել
1179,aufheben::V,ridica,վերցնել
1180,aufheben::V,lua de jos,վերցնել
1181,zurücklassen::V,lăsa,թողնել
1182,zurücklassen::V,lăsa în urmă,թողնել
1183,verlieren::V,pierde,կորցնել
1184,fallen lassen::V,scăpa,գցել
1185,fallen lassen::V,arunca,գցել
1186,machen::V,face,անել
1187,herstellen::V,fabrica,արտադրել
1188,herstellen::V,confecționa,արտադրել
1189,bauen::V,clădi,կառուցել
1190,bauen::V,construi,կառուցել
1191,reparieren::V,repara,նորոգել
1192,verbessern::V,ameliora,բարելավել
1193,verbessern::V,îmbunătăți,բարելավել
1194,ändern::V,schimba,փոխել
1195,ändern::V,modifica,փոխել
1196,graben::V,săpa,փորել
1197,beugen::V,curba,ծռել
1198,biegen::V,îndoi,թեքել
1199,biegen::V,încovoia,թեքել
1200,drehen::V,învârti,ոլորել
1201,wenden::V,întoarce,պտտել
1202,umdrehen::V,învârti,շրջել
1203,umdrehen::V,întoarce,շրջել
1204,heben::V,ridica,բարձրացնել
1205,hochheben::V,ridica,բարձրացնել
1206,ergreifen::V,lua,վարակվել
1207,ergreifen::V,apuca,վարակվել
1208,halten::V,ține,բռնել
1209,drücken::V,apăsa,ճնշել
1210,drücken::V,strânge,ճնշել
1211,schieben::V,împinge,հրել
1212,kratzen::V,zgâria,քերել
1213,lecken::V,linge,լիզել
1214,beißen::V,mușca,կծել
1215,abreißen::V,rupe,պոկել
1216,abreißen::V,smulge,պոկել
1217,abschneiden::V,scurta,կտրել 
1218,binden::V,lega,կապել
1219,stecken::V,pune,խրել
1220,brechen::V,rupe,կոտրել 
1221,brechen::V,frânge,կոտրել 
1222,klopfen::V,ciocăni,թակել
1223,hauen::V,lovi,ծեծել
1224,kleben::V,lipi,կպցնել
1225,reiben::V,freca,շփել
1226,reiben::V,fricționa,շփել
1227,streichen::V,unge,վրան քսել
1228,schleifen::V,ascuți,սրել 
1229,schneiden::V,tăia,կտրել
1230,rütteln::V,zgâlțâi,ցնցել
1231,schütteln::V,scutura,թափահարել
1232,schwenken::V,agita,ճոճել
1233,schütten::V,vărsa,լցնել
1234,füllen::V,umple,լիքը լցնել
1235,einwickeln::V,înveli,փաթաթել
1236,einwickeln::V,înfășura,փաթաթել
1237,tragen::V,căra,կրել
1238,tragen::V,căra,տանել
1239,schleppen::V,târî,քաշել
1240,ziehen::V,trage,ձգել
1241,ziehen::V,trage,քաշել
1242,aufbewahren::V,păstra,պահել 
1243,aufbewahren::V,conserva,պահել 
1244,werfen::V,arunca,նետել
1245,fangen::V,prinde,
1246,packen::V,apuca,հափշտակել
1247,verstecken::V,ascunde,ծածկել
1248,teilen::V,împărți,բաժանել
1249,schicken::V,trimite,ուղարկել
1250,bringen::V,aduce,բերել
1251,hinzufügen::V,adăuga,ավելացնել
1252,bekommen::V,obține,հայթայթել
1253,bekommen::V,dobândi,հայթայթել
1254,erhalten::V,primi,ստանալ
1255,erhalten::V,căpăta,ստանալ
1256,nehmen::V,lua,վերցնել
1257,wählen::V,opta,ընտրել
1258,wählen::V,alege,ընտրել
1259,auswählen::V,selecta,գերադասել
1260,bewahren::V,păstra,պահպանել
1261,behindern::V,stingheri,խոչընդոտել
1262,verderben::V,strica,փչացնել
1263,beschädigen::V,strica,վնասել
1264,zerbrechen::V,rupe,ջարդել
1265,zerbrechen::V,rupe,կոտրել
1266,zerbrechen::V,frânge,ջարդել
1267,zerbrechen::V,frânge,կոտրել
1268,zerreißen::V,rupe,պատռել
1269,zerreißen::V,sfâșia,պատռել
1270,zerstören::V,distruge,քանդել
1271,verbrennen::V,arde,այրել
1272,verbrennen::V,incendia,այրել
1273,geben::V,da,տալ
1274,reichen::V,întinde,հանձնել
1275,schenken::V,dărui,նվիրել
1276,versprechen::V,făgădui,խոստանալ
1277,wünschen::V,ura,մաղթել
1278,loben::V,lăuda,գովել
1279,küssen::V,săruta,համբուրել
1280,wiegen::V,legăna,օրորել
1281,zudecken::V,acoperi,վրան գցել
1282,wecken::V,trezi,զարթնեցնել
1283,wecken::V,deștepta,զարթնեցնել
1284,zeigen::V,arăta,ցույց տալ
1285,führen::V,călăuzi,ուղեկցել
1286,lehren::V,preda,սովորեցնել
1287,lehren::V,învăța,սովորեցնել
1288,unterrichten::V,învăța,ավանդել
1289,unterrichten::V,instrui,ավանդել
1290,aufziehen::V,crește,դաստիարակել
1291,leiten::V,duce,ղեկավարել
1292,leiten::V,duce,կառավարել
1293,leiten::V,conduce,ղեկավարել
1294,leiten::V,conduce,կառավարել
1295,antreiben::V,împinge,շտապեցնել
1296,antreiben::V,încuraja,շտապեցնել
1297,lassen::V,pune pe să,ստիպել
1298,einladen::V,invita,հրավիրել
1299,vereinigen::V,uni,միացնել
1300,vereinigen::V,întruni,միացնել
1301,besuchen::V,vizita,այցելել
1302,besuchen::V,face o vizită,այցելել
1303,treffen::V,întâlni,հանդիպել
1304,sich versammeln::V,se aduna,հավաքվել
1305,spielen::V,se juca,խաղալ
1306,singen::V,cânta,երգել
1307,tanzen::V,dansa,պարել
1308,sich trennen::V,se separa,ցրվել
1309,sich trennen::V,se despărți,ցրվել
1310,verlassen::V,părăsi,լքել
1311,verlassen::V,abandona,լքել
1312,retten::V,salva,փրկել
1313,bewachen::V,păzi,պահել
1314,schützen::V,ocroti,պաշտպանել
1315,schützen::V,proteja,պաշտպանել
1316,verteidigen::V,apăra,պաշտպանել
1317,sich schlagen::V,se bate,կռվել
1318,schießen::V,trage,կրակել
1319,siegen::V,birui,հաղթել
1320,siegen::V,învinge,հաղթել
1321,ärgern::V,supăra,ձանձրացնել
1322,schlagen::V,lovi,խփել
1323,treten::V,călca,քացի տալ
1324,stechen::V,înțepa,խայթել
1325,stechen::V,împunge,խայթել
1326,stoßen::V,împinge,մղել
1327,stehlen::V,fura,գողանալ
1328,stören::V,deranja,խանգարել
1329,belästigen::V,importuna,անհանգստացնել
1330,verbergen::V,ascunde,թաքցնել
1331,täuschen::V,amăgi,խաբել
1332,betrügen::V,înșela,խաբել
1333,töten::V,omorî,սպանել 
1334,wohnen::V,sta,բնակվել
1335,wohnen::V,locui,բնակվել
1336,arbeiten::V,lucra,աշխատել
1337,sammeln::V,aduna,հավաքել
1338,sammeln::V,colecționa,հավաքել
1339,pflücken::V,culege,քաղել
1340,jagen::V,vâna,որս անել
1341,fischen::V,pescui,ձուկ բռնել
1342,fassen::V,prinde,բռնել
1343,hüten::V,paște,արածեցնել
1344,treiben::V,mână,հովուել
1345,anbinden::V,lega,չուանել
1346,füttern::V,da de mâncare,կերակրել
1347,melken::V,mulge,կթել
1348,hacken::V,toca,կոտորել
1349,hacken::V,sparge,կոտորել
1350,gießen::V,uda,ջրել
1351,reifen::V,pârgui,հասունանալ 
1352,zubereiten::V,găti,պատրաստել
1353,kochen::V,găti,եփել
1354,backen::V,coace,թխել
1355,braten::V,coace,տապակել
1356,umrühren::V,mesteca,խառնել
1357,stricken::V,împleti,գործել
1358,nähen::V,coase,կարել
1359,färben::V,vopsi,ներկել
1360,färben::V,colora,ներկել
1361,reinigen::V,curăți,մաքրել
1362,waschen::V,spăla,լվանալ
1363,abwischen::V,șterge,սրբել
1364,spülen::V,clăti,ողողել
1365,spülen::V,clăti,պարզաջրել
1366,fegen::V,mătura,ավլել
1367,kehren::V,mătura,ավլել
1368,baden::V,se scălda,լողանալ
1369,sich waschen::V,se spăla,լվացվել
1370,ausziehen::V,și scoate,հանել
1371,anziehen::V,îmbrăca,հագնել
1372,sich anziehen::V,se îmbrăca,հագնվել
1373,kämmen::V,pieptăna,սանրել
1374,schmücken::V,împodobi,զարդարել
1375,sagen::V,zice,ասել
1376,sagen::V,spune,ասել
1377,sprechen::V,vorbi,խոսել
1378,reden::V,vorbi,զրուցել
1379,reden::V,discuta,զրուցել
1380,sich unterhalten::V,conversa,խոսակցել
1381,sich unterhalten::V,sta de vorbă,խոսակցել
1382,fragen::V,întreba,հարցնել
1383,bitten::V,ruga,խնդրել
1384,erzählen::V,spune,պատմել
1385,erzählen::V,povesti,պատմել
1386,mitteilen::V,comunica,հաղորդել
1387,mitteilen::V,înștiința,հաղորդել
1388,nennen::V,numi,անվանել
1389,nennen::V,chema,անվանել
1390,rufen::V,chema,կանչել
1391,prahlen::V,se făli,պարծենալ
1392,übersetzen::V,traduce,թարգմանել
1393,denken::V,gândi,մտածել
1394,glauben::V,crede,հավատալ
1395,bemerken::V,observa,նկատել
1396,erkennen::V,cunoaște,ճանաչել
1397,erkennen::V,recunoaște,ճանաչել
1398,begreifen::V,pricepe,հասկանալ
1399,begreifen::V,înțelege,հասկանալ
1400,verstehen::V,înțelege,ըմբռնել
1401,lernen::V,învăța,սովորել
1402,wissen::V,ști,իմանալ
1403,sich erinnern an::V,a-și aminti de,հիշել
1404,sich erinnern an::V,a-și aminti de,մտաբերել
1405,vergessen::V,uita,մոռանալ
1406,messen::V,măsura,չափել
1407,zählen::V,număra,թվել
1408,zählen::V,număra,հաշվել
1409,rechnen::V,calcula,հաշվել
1410,rechnen::V,calcula,հաշվարկել
1411,lesen::V,citi,կարդալ
1412,malen::V,picta,նկարել
1413,zeichnen::V,desena,գծել
1414,schreiben::V,scrie,գրել
1415,besitzen::V,avea,ունենալ
1416,besitzen::V,avea,տեր լինել
1417,besitzen::V,poseda,ունենալ
1418,besitzen::V,poseda,տեր լինել
1419,kaufen::V,cumpăra,գնել
1420,verkaufen::V,vinde,վաճառել
1421,bezahlen::V,plăti,վճարել
1422,bezahlen::V,achita,վճարել
1423,zahlen::V,plăti,վճարել
1424,beherrschen::V,stăpâni,ղեկավարել
1425,ertragen::V,răbda,դիմանալ
1426,ertragen::V,suporta,դիմանալ
