,Concept_ID,xal,nl
808,so::ADV,иигҗ,zo
809,noch::ADV,ода чигн,nog
810,nur::ADV,һанцхн,maar
811,nur::ADV,һанцхн,alleen
812,schon::ADV,одх,al
813,schon::ADV,одх,reeds
814,wieder::ADV,бас,weer
815,wieder::ADV,бас,terug
816,vergebens::ADV,киидән,vergeefs
817,vergebens::ADV,киидән,tevergeefs
818,vor::PRP,урд,voor
819,hinter::PRP,ца,achter
820,unter::PRP,дор,onder
821,unter::PRP,дор,beneden
822,durch::PRP,ивт,door
823,durch::PRP,дундаһур,door
824,neben::PRP,хаҗуд,naast
825,zwischen::PRP,хоорнд,tussen
826,wegen::PRP,көлтә,wegens
827,wegen::PRP,көлтә,vanwege
828,wegen::PRP,деерәс,wegens
829,wegen::PRP,деерәс,vanwege
830,dies::PRN,эн,dit
831,das::PRN,тер,dat
832,alles::PRN,цуһар,alles
833,ich::PRN,би,ik
834,du::PRN,чи,je
835,du::PRN,чи,jij
836,er::PRN,тер,hij
837,wir::PRN,мадн,we
838,wir::PRN,мадн,wij
839,ihr::PRN,та,jullie
840,sie::PRN,тедн,ze
841,sie::PRN,тедн,zij
842,was::FPRN,юн,wat
843,wer::FPRN,кен,wie
844,wo::FADV,хама,waar
845,wohin::FADV,хамаран,waarheen
846,wie::FADV,яһҗ,hoe
847,wie::FADV,яһад,hoe
848,warum::FADV,юңгад,waarom
849,wieviel::FNUM,кедү,hoeveel
850,eins::NUM,негн,één
851,zwei::NUM,хойр,twee
852,drei::NUM,һурвн,drie
853,vier::NUM,дөрвн,vier
854,fünf::NUM,тавн,vijf
855,sechs::NUM,зурһан,zes
856,sieben::NUM,долан,zeven
857,acht::NUM,нәәмн,acht
858,neun::NUM,йисн,negen
859,zehn::NUM,арвн,tien
860,elf::NUM,арвн негн,elf
861,zwölf::NUM,арвн хойр,twaalf
862,zwanzig::NUM,хөрн,twintig
863,dreißig::NUM,һучн,dertig
864,vierzig::NUM,дөчн,veertig
865,fünfzig::NUM,тәвн,vijftig
866,sechzig::NUM,җирн,zestig
867,siebzig::NUM,далн,zeventig
868,achtzig::NUM,найн,tachtig
869,neunzig::NUM,йирн,negentig
870,hundert::NUM,зун,honderd
871,tausend::NUM,миңһн,duizend
872,und::CNJ,болн,en
873,oder::CNJ,эс гиҗ,of
874,oder::CNJ,эс гихлә,of
875,stehen::V,зогсх,staan
876,sitzen::V,суух,zitten
877,liegen::V,кевтх,liggen
878,hängen::V,өлгәтә бәәх,hangen
879,werden::V,болх,worden
880,passieren::V,болх,gebeuren
881,beginnen::V,эклх,beginnen
882,enden::V,төгсх,eindigen
883,wechseln::V,хүврх,wijzigen
884,wechseln::V,хүврх,veranderen
885,aufgehen[Sonne]::V,һарх,opgaan
886,untergehen[Sonne]::V,орх,ondergaan
887,untergehen[Sonne]::V,сүүрлх,ondergaan
888,scheinen[Sonne]::V,герлтх,schijnen
889,donnern::V,күрҗңнх,donderen
890,wehen::V,сальклх,waaien
891,strömen::V,һооҗх,stromen
892,fließen::V,урсх,vloeien
893,sich drehen::V,эргх,draaien
894,sich drehen::V,эргх,zich draaien
895,schwanken::V,дәәвлх,wankelen
896,schwingen::V,нәәхлх,zwieren
897,fallen::V,унх,vallen
898,fallen::V,киисх,vallen
899,brennen::V,шатх,branden
900,rauchen::V,ута һарһх,roken
901,regnen::V,орх,regenen
902,gefrieren::V,мөстх,bevriezen
903,tauen::V,хәәлх,dooien
904,schmelzen::V,хәәлх,smelten
905,schmelzen::V,хәәлгдх,smelten
906,trocknen::V,эврх,drogen
907,sieden::V,буслх,koken
908,sieden::V,буслх,zieden
909,faulen::V,үмкәрх,rotten
910,verfaulen::V,илҗрх,verrotten
911,reißen::V,тасрх,scheuren
912,versinken::V,чивх,verzinken
913,vergehen::V,болх,vergaan
914,erscheinen::V,һарх,opdagen
915,erscheinen::V,һарх,verschijnen
916,verschwinden::V,уга болх,verdwijnen
917,sinken::V,татгдх,zinken
918,abnehmen::V,хасгдх,afnemen
919,abnehmen::V,хасгдх,verminderen
920,zunehmen::V,өсх,toenemen
921,steigen::V,немх,stijgen
922,steigen::V,немх,omhooggaan
923,wachsen::V,өсх,groeien
924,wachsen::V,урһх,groeien
925,glänzen::V,гилвкх,glanzen
926,glänzen::V,гилвкх,schitteren
927,funkeln::V,цәклх,fonkelen
928,lärmen::V,шууглдх,lawaai maken
929,läuten::V,хоңх,luiden
930,klingeln::V,җиңнулх,bellen
931,klirren::V,җиңнх,rinkelen
932,brausen::V,догшрхх,bruisen
933,rauschen::V,сарҗңнх,ruisen
934,klingen::V,ә һарх,klinken
935,bellen::V,хуцх,blaffen
936,heulen::V,уульх,huilen
937,blasen::V,үләх,blazen
938,pfeifen::V,ишкрх,fluiten
939,schreien::V,хәәкрх,gillen
940,schreien::V,хәәкрх,schreeuwen
941,stöhnen::V,түңшх,steunen
942,zittern::V,дагҗннх,beven
943,zittern::V,дагҗннх,sidderen
944,leben::V,бәәх,leven
945,geboren werden::V,төрх,geboren worden
946,atmen::V,әмсхлх,ademen
947,trinken::V,уух,drinken
948,essen::V,идх,eten
949,schlucken::V,зальгх,slikken
950,müde werden::V,көшх,moe worden
951,einschlafen::V,унтх,inslapen
952,schlafen::V,нөөрсх,slapen
953,aufwachen::V,серх,ontwaken
954,aufwachen::V,серх,wakker worden
955,aufstehen::V,босх,opstaan
956,sich erholen::V,амрх,zich ontspannen
957,krank werden::V,гемтх,ziek worden
958,krank sein::V,шалтглх,ziek zijn
959,schmerzen::V,өвдх,pijn doen
960,husten::V,ханях,hoesten
961,genesen::V,эдгх,genezen
962,sterben::V,үкх,sterven
963,sterben::V,үкх,overlijden
964,sterben::V,өңгрх,sterven
965,sterben::V,өңгрх,overlijden
966,umkommen::V,үкх,omkomen
967,sich bewegen::V,көдлх,zich bewegen
968,sich bewegen::V,көндрх,zich bewegen
969,sich rühren::V,көндрх,zich verroeren
970,sich erheben::V,босх,oprijzen
971,sich erheben::V,босх,verrijzen
972,sich setzen::V,суух,gaan zitten
973,hinfallen::V,унх,vallen
974,hinfallen::V,унх,neervallen
975,hinfallen::V,киисх,vallen
976,hinfallen::V,киисх,neervallen
977,laufen::V,йовх,lopen
978,schreiten::V,алхх,stappen
979,schreiten::V,алхх,schrijden
980,spazierengehen::V,сергҗ йовх,gaan wandelen
981,eilen::V,шулудх,ijlen
982,eilen::V,шулудх,haasten
983,sich beeilen::V,адһх,zich haasten
984,sich beeilen::V,шамдх,zich haasten
985,sausen::V,хурдлх,stuiven
986,sausen::V,йир_хурдар_гүүх,stuiven
987,sausen::V,йир_хурдар_йовх,stuiven
988,rennen::V,гүүх,rennen
989,springen::V,һәрәдх,springen
990,klettern::V,давшх,klimmen
991,klettern::V,давшх,klauteren
992,schaukeln::V,дүүдңндх,schommelen
993,kriechen::V,мөлкх,kruipen
994,schwimmen::V,усчх,zwemmen
995,tauchen::V,булхх,duiken
996,rudern::V,хәәвдх,roeien
997,fahren::V,йовх,rijden
998,fliegen::V,нисх,vliegen
999,gehen::V,йовх,gaan
1000,weggehen::V,йовх,weggaan
1001,weggehen::V,одх,weggaan
1002,weggehen::V,һарх,weggaan
1003,weggehen::V,мөрлх,weggaan
1004,abfahren::V,мордх,vertrekken
1005,anhalten::V,зогсх,stoppen
1006,anhalten::V,зогсх,stilhouden
1007,hineingehen::V,орх,ingaan
1008,hineingehen::V,орх,binnengaan
1009,eintreten::V,орх,binnenkomen
1010,kommen::V,ирх,komen
1011,ankommen::V,ирх,aankomen
1012,zurückkommen::V,орх,terugkomen
1013,bleiben::V,бәәх,blijven
1014,warten::V,күләх,wachten
1015,erwarten::V,күләх,verwachten
1016,suchen::V,хәәх,zoeken
1017,finden::V,олх,vinden
1018,versuchen::V,седх,proberen
1019,versuchen::V,седх,beproeven
1020,vorbereiten::V,белдх,voorbereiden
1021,lieben::V,дурлх,houden van
1022,mögen::V,таассгдх,lusten
1023,mögen::V,таассгдх,houden van
1024,lachen::V,инәх,lachen
1025,rühren::V,уйрах,roeren
1026,weinen::V,уульх,huilen
1027,weinen::V,уульх,schreien
1028,schimpfen::V,харах,kijven
1029,schimpfen::V,харах,schelden
1030,sich ärgern::V,уурлх,zich ergeren
1031,sich fürchten::V,әәх,bang zijn
1032,fürchten::V,әәх,vrezen
1033,fürchten::V,сүрдх,vrezen
1034,fliehen::V,зулх,vluchten
1035,flüchten::V,орһх,ontsnappen
1036,flüchten::V,орһх,ontkomen
1037,flüchten::V,зулх,ontsnappen
1038,flüchten::V,зулх,ontkomen
1039,sehen::V,үзх,zien
1040,anschauen::V,харх,aankijken
1041,ansehen::V,хәләх,aanzien
1042,ansehen::V,хәләх,bekijken
1043,ansehen::V,үзх,aanzien
1044,ansehen::V,үзх,bekijken
1045,hören::V,соңсх,horen
1046,zuhören::V,соңсх,luisteren
1047,probieren::V,амсх,proeven
1048,riechen::V,үнрчлх,ruiken
1049,fühlen::V,медх,voelen
1050,scheinen::V,болҗ медгдх,lijken
1051,scheinen::V,миниһәр болхла,lijken
1052,scheinen::V,болад бәәх,lijken
1053,zu sehen sein::V,үзгдх,te zien zijn
1054,vernehmen::V,соңсх,vernemen
1055,frieren::V,даарх,het koud hebben
1056,tun::V,кех,doen
1057,können::V,чадх,kunnen
1058,wollen::V,дурлх,willen
1059,anfangen::V,эклх,beginnen
1060,anfangen::V,эклх,aanvangen
1061,beenden::V,дуусх,beëindigen
1062,aufhören::V,уурх,ophouden
1063,gelingen::V,бүтх,lukken
1064,gelingen::V,бүтх,gelukken
1065,gelingen::V,күцәх,lukken
1066,gelingen::V,күцәх,gelukken
1067,geraten::V,болх,uitvallen
1068,öffnen::V,секх,openen
1069,öffnen::V,секх,opendoen
1070,schließen::V,хаах,sluiten
1071,schließen::V,хаах,dichtdoen
1072,stellen::V,тәвх,stellen
1073,stellen::V,тәвх,plaatsen
1074,setzen::V,суулһх,zetten
1075,setzen::V,суулһх,plaatsen
1076,legen::V,тәвх,leggen
1077,berühren::V,көндәх,aanraken
1078,verbinden::V,боох,verbinden
1079,bedecken::V,хучх,bedekken
1080,bedecken::V,бүркх,bedekken
1081,aufhängen::V,өлгх,ophangen
1082,anzünden::V,асах,aansteken
1083,anzünden::V,шатах,aansteken
1084,aufheben::V,өөдән өргх,oprapen
1085,zurücklassen::V,үлдәх,achterlaten
1086,verlieren::V,геех,verliezen
1087,fallen lassen::V,алдх,laten vallen
1088,machen::V,кех,maken
1089,herstellen::V,кех,produceren
1090,herstellen::V,кех,voortbrengen
1091,bauen::V,тосхх,bouwen
1092,reparieren::V,ясх,repareren
1093,reparieren::V,ясх,herstellen
1094,verbessern::V,сәәрүлх,verbeteren
1095,ändern::V,хүврәх,wijzigen
1096,ändern::V,хүврәх,veranderen
1097,graben::V,малтх,graven
1098,beugen::V,нуһлх,buigen
1099,biegen::V,матилһх,buigen
1100,drehen::V,эргүлх,draaien
1101,wenden::V,көмрх,keren
1102,wenden::V,көмрх,wenden
1103,wenden::V,эргүлх,keren
1104,wenden::V,эргүлх,wenden
1105,umdrehen::V,эргүлх,omdraaien
1106,heben::V,өргх,heffen
1107,heben::V,өргх,optillen
1108,heben::V,деер өргх,heffen
1109,heben::V,деер өргх,optillen
1110,hochheben::V,өргх,tillen
1111,ergreifen::V,бәрх,pakken
1112,ergreifen::V,бәрх,grijpen
1113,halten::V,бәрх,houden
1114,drücken::V,шахх,drukken
1115,schieben::V,түлкх,duwen
1116,schieben::V,түлкх,schuiven
1117,kratzen::V,мааҗх,krassen
1118,lecken::V,долах,likken
1119,beißen::V,хазх,bijten
1120,abreißen::V,таслх,afrukken
1121,abreißen::V,таслх,afscheuren
1122,abschneiden::V,тәәрх,afsnijden
1123,binden::V,боох,binden
1124,stecken::V,шаах,steken
1125,stecken::V,хатхх,steken
1126,brechen::V,хамхлх,breken
1127,klopfen::V,цокх,kloppen
1128,hauen::V,цокх,houwen
1129,kleben::V,наах,plakken
1130,reiben::V,зүлгх,wrijven
1131,streichen::V,наах,smeren
1132,streichen::V,лашх,smeren
1133,streichen::V,түркх,smeren
1134,schleifen::V,хурцлх,slijpen
1135,schneiden::V,хәәчлх,snijden
1136,rütteln::V,дәәвлүлх,schudden
1137,schütteln::V,сегсрх,schudden
1138,schwenken::V,дайлх,wuiven
1139,schwenken::V,дайлх,zwaaien
1140,schütten::V,кех,gieten
1141,schütten::V,кех,storten
1142,füllen::V,дүүргх,vullen
1143,einwickeln::V,орах,inwikkelen
1144,tragen::V,зөөх,dragen
1145,schleppen::V,чирх,slepen
1146,ziehen::V,татх,trekken
1147,aufbewahren::V,хадһлх,bewaren
1148,werfen::V,хайх,gooien
1149,fangen::V,бәрх,vangen
1150,fangen::V,хавлх,vangen
1151,packen::V,бәрх,pakken
1152,packen::V,бәрх,vastpakken
1153,verstecken::V,дүрх,verstoppen
1154,verstecken::V,бултулх,verstoppen
1155,teilen::V,хувах,delen
1156,schicken::V,илгәх,sturen
1157,bringen::V,авч ирх,brengen
1158,hinzufügen::V,немх,toevoegen
1159,bekommen::V,авх,verkrijgen
1160,erhalten::V,авх ,krijgen
1161,nehmen::V,авх,nemen
1162,wählen::V,шүүх,kiezen
1163,wählen::V,шүүх,verkiezen
1164,auswählen::V,шүүх,uitkiezen
1165,bewahren::V,хадһлх,bewaren
1166,bewahren::V,кевтнь үлдәх,bewaren
1167,bewahren::V,кевтнь бәәлһх,bewaren
1168,behindern::V,харшлх,hinderen
1169,verderben::V,үрәх,bederven
1170,beschädigen::V,эвдх,beschadigen
1171,zerbrechen::V,күүлх,breken
1172,zerbrechen::V,күүлх,stukbreken
1173,zerbrechen::V,хамхлх,breken
1174,zerbrechen::V,хамхлх,stukbreken
1175,zerreißen::V,шуучх,scheuren
1176,zerreißen::V,шуучх,verscheuren
1177,zerstören::V,эвдх,vernielen
1178,verbrennen::V,шатах,branden
1179,verbrennen::V,шатах,verbranden
1180,geben::V,өгх,geven
1181,reichen::V,өгх,reiken
1182,reichen::V,өгх,aanreiken
1183,schenken::V,белглх,schenken
1184,versprechen::V,амлх,beloven
1185,wünschen::V,сә хәәх,wensen
1186,loben::V,магтх,loven
1187,loben::V,магтх,prijzen
1188,küssen::V,үмсх,kussen
1189,wiegen::V,саатулх,wiegen
1190,zudecken::V,бүркх,toedekken
1191,wecken::V,серүлх,wekken
1192,zeigen::V,үзүлх,tonen
1193,zeigen::V,үзүлх,wijzen
1194,führen::V,көтлх,voeren
1195,lehren::V,заах,leren
1196,lehren::V,сурһх,leren
1197,unterrichten::V,сурһх,onderwijzen
1198,unterrichten::V,багшлх,onderwijzen
1199,aufziehen::V,өскәх,grootbrengen
1200,leiten::V,һардх,leiden
1201,leiten::V,толһалх,leiden
1202,antreiben::V,шамдах,aandrijven
1203,lassen::V,күч үзүлх,laten
1204,einladen::V,үрх,uitnodigen
1205,vereinigen::V,хамцулх,verenigen
1206,besuchen::V,одх,bezoeken
1207,treffen::V,харһх,treffen
1208,treffen::V,харһх,ontmoeten
1209,sich versammeln::V,цуглрх,zich verzamelen
1210,sich versammeln::V,хурх,zich verzamelen
1211,spielen::V,наадх,spelen
1212,singen::V,дуулх,zingen
1213,tanzen::V,биилх,dansen
1214,sich trennen::V,хаһцх,van elkaar gaan
1215,verlassen::V,хайх,verlaten
1216,retten::V,әм аврх,redden
1217,retten::V,әәмшгәс харсх,redden
1218,bewachen::V,харх,bewaken
1219,bewachen::V,манх,bewaken
1220,schützen::V,харсх,beschermen
1221,verteidigen::V,харсх,verdedigen
1222,sich schlagen::V,гүвдлдх,knokken
1223,schießen::V,хах,schieten
1224,siegen::V,диилх,overwinnen
1225,ärgern::V,уурлулх,ergeren
1226,schlagen::V,цокх,slaan
1227,schlagen::V,гүвдх,slaan
1228,stechen::V,хатхх,steken
1229,stechen::V,хатхх,prikken
1230,stoßen::V,түлкчкх,stoten
1231,stehlen::V,хулхалх,stelen
1232,stören::V,һә болх,storen
1233,stören::V,һә болх,verstoren
1234,belästigen::V,амр эс өгх,lastig vallen
1235,verbergen::V,нуух,verbergen
1236,verbergen::V,бултулх,verbergen
1237,täuschen::V,меклх,misleiden
1238,betrügen::V,меклх,bedriegen
1239,betrügen::V,мек һарһх,bedriegen
1240,töten::V,алх,doden
1241,wohnen::V,бәәх,wonen
1242,arbeiten::V,көдлх,werken
1243,sammeln::V,түүх,inzamelen
1244,sammeln::V,түүх,verzamelen
1245,pflücken::V,түүх,plukken
1246,pflücken::V,хурах,plukken
1247,jagen::V,аңнх,jagen
1248,jagen::V,аңһучлх,jagen
1249,fischen::V,заһс аңнх,vissen
1250,fassen::V,бәрх,vangen
1251,hüten::V,хәрүлх,hoeden
1252,treiben::V,туух,drijven
1253,anbinden::V,уйх,vastbinden
1254,füttern::V,теҗәх,voeren
1255,melken::V,саах,melken
1256,hacken::V,чавчх,hakken
1257,gießen::V,услх,gieten
1258,reifen::V,болх,rijpen
1259,reifen::V,болвсрх,rijpen
1260,zubereiten::V,белдх,klaarmaken
1261,zubereiten::V,белдх,toebereiden
1262,kochen::V,чанх,koken
1263,kochen::V,болһх,koken
1264,backen::V,болһх,bakken
1265,braten::V,хуурх,braden
1266,umrühren::V,самрх,omroeren
1267,stricken::V,өлгх,breien
1268,nähen::V,уйх,naaien
1269,färben::V,будх,verven
1270,färben::V,будх,kleuren
1271,reinigen::V,цеврлх,reinigen
1272,waschen::V,уһах,wassen
1273,abwischen::V,арчх,afvegen
1274,spülen::V,зәәлх,spoelen
1275,spülen::V,зәәлх,afwassen
1276,fegen::V,сәвүрдх,vegen
1277,kehren::V,сәвүрдх,vegen
1278,baden::V,өөмх,baden
1279,sich waschen::V,уһах,zich wassen
1280,sich waschen::V,бийән уһаҗ,zich wassen
1281,ausziehen::V,тәәлх,uittrekken
1282,anziehen::V,өмсх,aantrekken
1283,sich anziehen::V,хувцлх,zich aankleden
1284,kämmen::V,самлх,kammen
1285,schmücken::V,чимх,tooien
1286,schmücken::V,кеерүлх,tooien
1287,sagen::V,келх,zeggen
1288,sprechen::V,келх,spreken
1289,reden::V,күүндх,praten
1290,reden::V,күр_кех,praten
1291,sich unterhalten::V,күүндх,zich onderhouden
1292,fragen::V,сурх,vragen
1293,bitten::V,эрх,vragen
1294,bitten::V,эрх,verzoeken
1295,erzählen::V,келх,vertellen
1296,erzählen::V,келҗ өгх,vertellen
1297,mitteilen::V,медүлх,meedelen
1298,nennen::V,нерәдх,noemen
1299,nennen::V,нер өгх,noemen
1300,rufen::V,дуудх,roepen
1301,prahlen::V,көөрх,pralen
1302,übersetzen::V,орчулх,vertalen
1303,denken::V,санх,denken
1304,glauben::V,шүтх,geloven
1305,glauben::V,нәәлх,geloven
1306,bemerken::V,темдглх,bemerken
1307,erkennen::V,таньх,herkennen
1308,erkennen::V,медх,herkennen
1309,begreifen::V,медх,begrijpen
1310,verstehen::V,соңсх,verstaan
1311,lernen::V,сурх,leren
1312,wissen::V,медх,weten
1313,sich erinnern an::V,санх,zich herinneren aan
1314,vergessen::V,мартх,vergeten
1315,messen::V,кемҗәлх,meten
1316,zählen::V,тоолх,tellen
1317,rechnen::V,тоолх,rekenen
1318,lesen::V,умшх,lezen
1319,malen::V,зурх,schilderen
1320,zeichnen::V,зурх,tekenen
1321,schreiben::V,бичх,schrijven
1322,besitzen::V,эзлх,bezitten
1323,kaufen::V,хулдҗ авх,kopen
1324,verkaufen::V,хулдх,verkopen
1325,verkaufen::V,гүүлгх,verkopen
1326,bezahlen::V,өгх,betalen
1327,zahlen::V,өгх,betalen
1328,beherrschen::V,эзлх,beheersen
1329,ertragen::V,даах,verdragen
1330,treten::V,,trappen
1331,treten::V,,schoppen
